,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
39,2498,75.0,False,False,0,8548.093328775423,-3762.97998046875,-2912.969970703125,122.5999984741211,9582.60009765625,18016.99951171875,7448.599853515625,4896.9000244140625,1424.4999694824219,-3160.7998657226562,0.0,-0.27984518103296424,-2.9942704746566515,-2.4540523478259035,76561198323159416,woof woof,8.0,-3848.39990234375,-3141.3701171875,18.540000915527344,-4132.900085449219,15100.6005859375,242.39999771118164,-377.20001220703125,865.8999633789062,-1922.8999328613281,255.0,0.0,False,-0.005884815788641655,1.7971804543594223,0.05486210359333231,True,10,8,False,229.88156569901335,True,,2535405206095857,XTREMiiCoKe69,19.0,-1133.68994140625,-3727.330078125,17.010000228881836,9614.89990234375,-16855.999755859375,1.899999976158142,0.29999999329447746,-0.5999999865889549,10.099999904632568,254.0,128.0,0.009561197089529443,-1.0511872493932275,-6.365443928177808e-05,True,8,4,10,154.0,False,,enpitsu,76561198039309853,26.0,-3318.39990234375,-964.47998046875,17.059999465942383,13413.900146484375,-12911.400146484375,1.899999976158142,0.0,0.0,2050.2999877929688,255.0,255.0,False,0.016785170434330626,-0.6919096198141462,-2.0410243780174313e-07,True,False,255.0,False,6,6,,games5425898691,bf81d8692db,18.0,-3722.81005859375,-1456.010009765625,17.010000228881836,-12803.900146484375,4761.199951171875,2.5,0.0,0.0,-2227.2000122070312,255.0,0.0,,0.009561048957971247,2.7174306242414694,-1.1327312900171724e-05,False,92.0,False,8,8,False,,
40,2555,77.0,False,False,1,5927.89944472747,1836.6600341796875,-712.7899780273438,242.14999389648438,5386.5997314453125,91.09999656677246,-81.5999984741211,-2885.5999755859375,-2805.5999755859375,-3180.2999877929688,1.0,0.28700440387224146,2.97912021620468,-2.380728609325458,76561198039309853,enpitsu,26.0,1744.31005859375,-798.3800048828125,178.33999633789062,-1672.4000549316406,-5729.2999267578125,-613.6999893188477,-2496.7999267578125,1299.4000244140625,-4725.10009765625,0.0,128.0,False,1.2007328203986265,-1.42648338759824,-0.032620424071733926,True,8,7,False,240.0,False,,bf81d8692db,games5425898691,18.0,3019.909912109375,-1439.510009765625,101.13999938964844,-9040.999755859375,-15856.8994140625,-1165.199966430664,2272.5999450683594,-2318.8999938964844,-529.5000076293945,255.0,128.0,0.9301060688047812,-1.1575713543681638,-0.40396910826371135,True,10,False,10,92.0,False,,XTREMiiCoKe69,2535405206095857,19.0,-2481.110107421875,4218.490234375,17.010000228881836,-19773.499755859375,-2835.1998901367188,2.0999999344348907,0.7999999821186066,0.19999999552965164,1751.9000244140625,255.0,255.0,,-0.009570749966006526,-0.1870060280221104,0.00015517960235710907,True,4,158.0,False,8,10,,woof woof,76561198323159416,8.0,2035.469970703125,42.4900016784668,16.989999771118164,-8001.9000244140625,-11721.300048828125,4.699999988079071,-1.0999999940395355,-0.9000000357627869,1415.0999450683594,128.0,255.0,False,-0.009664853774271133,-0.9781898024747948,0.00022427812493905957,True,184.0,False,10,8,False,,
41,2600,79.0,False,False,0,4781.632700312801,-2474.93994140625,626.5800170898438,109.33000183105469,-2001.0000610351562,-12181.199951171875,4392.900085449219,-3486.4999389648438,-428.4000015258789,2400.2999877929688,0.0,0.2455127085469938,0.22216633018993015,-1.370723173706007,76561198323159416,woof woof,8.0,-2475.949951171875,832.47998046875,16.989999771118164,-4232.300109863281,-9869.89990234375,4.000000059604645,-0.3999999910593033,-1.4000000059604645,-1639.9000549316406,255.0,0.0,False,0.009528232243005468,-1.948674600550042,-0.0005014903887075819,True,10,8,False,205.6299271250284,True,,2535405206095857,XTREMiiCoKe69,19.0,2281.260009765625,-2516.239990234375,17.010000228881836,-16953.399658203125,-988.6000061035156,-0.19999999552965164,-1.1999999731779099,0.0,-1375.7000732421875,255.0,0.0,0.009556326614251065,-3.0880653911730644,-0.0003540123610771172,True,8,4,10,236.25281737696739,True,,enpitsu,76561198039309853,26.0,-1938.9200439453125,1654.1300048828125,17.020000457763672,-12134.69970703125,-235.20000457763672,2.8999999165534973,-0.3999999910593033,-0.29999999329447746,2369.7000122070312,255.0,255.0,False,0.01669952263189503,-3.067011379117505,-4.100563787279768e-05,True,False,161.84661505042865,True,8,8,,games5425898691,bf81d8692db,18.0,-3074.760009765625,3839.429931640625,17.010000228881836,-4244.4000244140625,14898.299560546875,2.3000000417232513,-0.29999999329447746,0.09999999776482582,-2030.7000732421875,255.0,0.0,,0.009561867340883464,1.781747944019128,-2.3425750667248085e-05,True,92.0,False,10,10,False,,
42,2635,80.0,False,False,0,6323.84115452869,-2713.8798828125,-916.9199829101562,140.80999755859375,3890.10009765625,-12514.3994140625,852.9000091552734,-2865.10009765625,-1490.7000732421875,2205.7000732421875,0.0,0.23993303469776134,-0.05891082503073056,-0.6782629300274213,76561198323159416,woof woof,8.0,-2800.199951171875,-880.030029296875,16.469999313354492,1709.9000549316406,-13430.10009765625,39.90000009536743,-179.79999542236328,122.39999771118164,-2483.699951171875,128.0,0.0,False,0.02832465190335668,-1.4939519953309148,-0.020162031473469077,True,10,8,False,168.0,False,,2535405206095857,XTREMiiCoKe69,19.0,478.19000244140625,-2930.18994140625,17.010000228881836,-5563.0999755859375,-14263.499755859375,1.899999976158142,-0.19999999552965164,-0.7999999821186066,199.59999084472656,254.0,128.0,0.009567986219329071,-1.920431493438585,-0.00013265467384860046,True,8,4,10,255.0,False,,enpitsu,76561198039309853,26.0,-2801.909912109375,-181.41000366210938,17.020000457763672,834.4999694824219,-22803.60107421875,5.799999833106995,0.0,-0.7000000029802322,112.60000228881836,255.0,255.0,False,0.01677667231443997,-1.5229112480317104,-9.430723233012603e-05,True,False,76.0,False,8,8,,games5425898691,bf81d8692db,18.0,-2045.2900390625,4362.330078125,17.010000228881836,11279.49951171875,-11584.599609375,-0.29999999329447746,-2.5999999046325684,3.100000023841858,-744.0000152587891,255.0,42.0,,0.009583534815057058,-0.8284173752697682,0.00017706991410692416,True,195.53256768052296,True,10,10,False,,
43,2649,81.0,False,False,1,3859.6509058159054,2479.35009765625,1620.0699462890625,110.69999694824219,-11346.600341796875,25212.39990234375,1316.6999816894531,880.2999877929688,203.50000381469727,1301.1000061035156,1.0,-0.16943452159183797,-0.9640365124277228,-2.2055133765334647,76561198039309853,enpitsu,26.0,2576.199951171875,1418.3399658203125,65.5,-9137.999877929688,21023.20068359375,1875.2999877929688,-3988.0999755859375,453.10001373291016,-583.6999893188477,255.0,0.0,False,-0.10459317319161807,0.9239840367847106,0.07752941169466813,True,10,9,False,58.0,False,,bf81d8692db,games5425898691,18.0,1546.5,-3527.219970703125,17.010000228881836,-9604.600219726562,18797.7001953125,-0.29999999329447746,0.19999999552965164,-0.7000000029802322,-2.800000011920929,255.0,128.0,-0.009595104242733575,1.0988192064529976,3.957006473476408e-05,True,10,False,10,180.99141524684043,True,,XTREMiiCoKe69,2535405206095857,19.0,-131.89999389648438,3614.360107421875,17.010000228881836,9456.400146484375,11685.6005859375,1.899999976158142,-0.19999999552965164,-0.29999999329447746,-416.3999938964844,254.0,112.0,,-0.00956168261109128,2.2701351349367687,5.3985589741740284e-05,True,4,255.0,False,8,10,,woof woof,76561198323159416,8.0,2778.8701171875,1521.75,16.989999771118164,-4513.2000732421875,12848.199462890625,4.900000095367432,0.5000000074505806,-0.5999999865889549,2209.7000122070312,255.0,255.0,False,-0.009601266193292672,1.1689812707653258,7.112696616059834e-05,True,168.0,False,10,8,False,,
44,2682,82.0,False,False,0,9573.008679506418,-1229.4300537109375,-4427.2001953125,94.62999725341797,-25151.59912109375,1928.0999755859375,1379.7999572753906,4348.0999755859375,1850.2000427246094,1984.6000671386719,0.0,-1.2729541686301853,-2.654383329242216,2.7249035843645144,2535405206095857,XTREMiiCoKe69,19.0,-1063.260009765625,-4501.35986328125,77.77999877929688,-14369.200439453125,-4606.099853515625,3155.5999755859375,2431.9000244140625,886.2000274658203,4852.799987792969,255.0,12.0,,0.09533936748752173,-2.821882306854434,0.22180820402779614,True,12,9,4,200.0,False,,76561198323159416,woof woof,8.0,-1593.010009765625,-2629.780029296875,16.989999771118164,13147.2998046875,-5091.600036621094,4.4999998807907104,0.5999999865889549,-0.19999999552965164,12.799999713897705,255.0,128.0,0.00959583308543097,-0.3674868357960041,-6.57970487139412e-05,True,8,False,10,155.0,False,,enpitsu,76561198039309853,26.0,-1486.1500244140625,-3831.93994140625,15.739999771118164,9871.099853515625,-19870.999755859375,-86.89999580383301,299.6999931335449,131.899995803833,-449.39998626708984,255.0,255.0,True,0.01852848434639144,-1.1270546212488615,-0.0012482223033178897,True,False,58.0,False,10,10,,games5425898691,bf81d8692db,18.0,-773.6900024414062,1050.5999755859375,17.010000228881836,3103.2000732421875,-22159.19921875,2.0999999344348907,0.0,0.29999999329447746,-3.0000001192092896,255.0,128.0,,0.009595261874101287,-1.4320672655772695,3.951997646633723e-05,True,176.0,False,10,10,False,,False
45,2760,85.0,False,False,0,8387.40555367779,-3997.169921875,-2653.030029296875,724.8200073242188,5199.2999267578125,24683.60107421875,5017.9998779296875,2420.500030517578,-2378.000030517578,3922.5,0.0,0.5091867541432131,0.37413652370522194,2.8000415134559824,2535405206095857,XTREMiiCoKe69,20.0,-4052.469970703125,-2832.010009765625,624.6699829101562,3557.0001220703125,20891.0009765625,2882.0001220703125,-1471.9000244140625,909.8000335693359,92.10000038146973,255.0,0.0,,-0.06950683008541464,1.5806933710847002,1.5852201531091739,True,13,10,4,104.0,False,,76561198323159416,woof woof,8.0,-1149.6500244140625,-4585.83984375,16.989999771118164,-11626.400146484375,4780.899963378906,4.4999998807907104,0.3999999910593033,-0.3999999910593033,-1.7000000178813934,255.0,128.0,0.009541044712020995,2.751122786870275,5.4471456597822954e-05,True,8,False,10,185.0,False,,enpitsu,76561198039309853,26.0,3268.159912109375,-2316.64990234375,17.059999465942383,6962.9998779296875,21264.09912109375,1.1999999731779099,0.19999999552965164,0.19999999552965164,0.5999999865889549,255.0,255.0,,0.01679164498353947,1.254419038011728,-2.8628608554710934e-05,,False,,False,10,10,,games5425898691,bf81d8692db,18.0,-4065.31005859375,-63.79999923706055,183.50999450683594,986.9999694824219,16105.2001953125,-3222.5,-1563.5000610351562,-1633.9999389648438,-1010.8000183105469,255.0,0.0,,0.2461745998386307,1.4965740307538935,1.2824646079570525,True,207.0,False,10,10,False,,
46,2824,87.0,False,False,1,8274.016300591173,2834.989990234375,-2903.610107421875,137.55999755859375,1723.3999633789062,-13236.300048828125,1144.4000244140625,2437.2000122070312,2485.5999755859375,3143.2998657226562,1.0,-0.7068093866362435,0.1910245925452823,2.441763592285874,bf81d8692db,games5425898691,18.0,2768.3701171875,-2950.68994140625,15.979999542236328,-4219.5001220703125,-14408.699951171875,-1144.5999908447266,657.6000213623047,5185.30029296875,-1711.3999938964844,255.0,128.0,,0.0003192541046426339,-1.2603044748395085,-0.05568130018378315,True,10,10,False,207.0,False,,76561198039309853,enpitsu,26.0,-1993.2900390625,-2500.18994140625,17.059999465942383,11440.2001953125,-19940.50048828125,1.1999999731779099,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,-0.016790260269826007,-2.0916629938506532,4.4791886750437326e-05,True,10,False,10,230.0,False,,XTREMiiCoKe69,2535405206095857,19.0,3545.10009765625,-1817.510009765625,17.010000228881836,2256.699981689453,-14078.699951171875,1.899999976158142,0.7000000029802322,-0.0,-15.099999904632568,20.0,127.0,,-0.009858069490361217,-1.7295318544200713,-4.2522617817842425e-06,True,4,255.0,False,10,14,,woof woof,76561198323159416,8.0,1549.25,466.1000061035156,17.010000228881836,818.7000274658203,-14502.60009765625,2.8999999165534973,0.19999999552965164,6.000000238418579,17.000000476837158,128.0,128.0,,-0.009608671949590648,-1.6297600712048148,0.00029099830651600224,True,186.0,False,12,10,False,,
47,2859,88.0,False,False,1,9807.481789045036,3066.320068359375,-4424.330078125,105.9800033569336,10490.999755859375,526.5000152587891,4466.600036621094,2557.100067138672,-1498.800048828125,5216.6998291015625,1.0,0.35899021526858704,0.25563269456041604,2.359566307109325,bf81d8692db,games5425898691,18.0,2958.360107421875,-4521.25,17.0,14182.900390625,-4617.39990234375,1.0000000149011612,-1.7000000178813934,0.3999999910593033,1145.1000213623047,255.0,162.0,,-0.009602626363392187,-2.8886917182732894,-0.00013856196411082217,True,10,10,False,185.02328614778418,True,,76561198039309853,enpitsu,26.0,-479.3399963378906,-4882.97021484375,17.059999465942383,16444.000244140625,-12282.5,1.7000000178813934,2.3999999463558197,3.3000001311302185,1686.0000610351562,0.0,255.0,-0.016973255680271963,-2.5583448366654844,8.136906837283265e-05,True,10,False,10,230.0,False,,XTREMiiCoKe69,2535405206095857,19.0,3526.64990234375,-3786.419921875,105.48999786376953,-1957.2999572753906,-18771.400146484375,3943.900146484375,-2263.8999938964844,165.0,-871.2999725341797,254.0,11.0,,0.20912726857115177,-1.41636222154,0.006760163705286559,True,4,214.54160009148302,True,10,16,,woof woof,76561198323159416,8.0,2192.3701171875,-1011.239990234375,17.010000228881836,10062.39990234375,-8625.999755859375,2.3000000417232513,-0.5000000074505806,0.3999999910593033,2236.3999938964844,255.0,255.0,,-0.00957413883670969,-2.4947789833066136,6.261838078842613e-05,True,216.0,False,12,10,False,,False
48,2867,89.0,False,False,0,2550.4129341558432,-3345.679931640625,4430.2998046875,199.4600067138672,4778.800048828125,15615.899658203125,-2184.600067138672,-4942.5,2487.5,2320.2000427246094,0.0,0.3832879882171782,1.2805451505155983,2.001279730324349,2535405206095857,XTREMiiCoKe69,19.0,-3469.280029296875,4285.419921875,195.57000732421875,2670.1998901367188,20778.20068359375,3329.1000366210938,1376.6999816894531,1132.9000091552734,-2437.5,255.0,16.0,,-0.627130246970404,0.8260037827220662,0.2912761074416231,True,16,10,4,196.0,False,,76561198323159416,woof woof,8.0,-2575.429931640625,1151.260009765625,17.010000228881836,-13112.60009765625,566.3000106811523,2.0000000298023224,3.0000001192092896,0.0,894.7000122070312,255.0,128.0,0.009568328836073408,-3.117051757387179,-0.0002116966719294821,True,10,False,12,216.0,False,,enpitsu,76561198039309853,26.0,121.55000305175781,5049.0498046875,17.059999465942383,-12798.199462890625,2348.3999633789062,1.899999976158142,0.09999999776482582,3.1999999284744263,2072.5,255.0,255.0,False,0.01704735997881299,3.014189934247599,4.2407408879161346e-05,True,False,230.0,False,10,10,,games5425898691,bf81d8692db,18.0,-3333.68994140625,4598.97021484375,80.41000366210938,-12419.69970703125,-824.1000366210938,7348.800048828125,4330.0,2415.0,1278.499984741211,255.0,255.0,,-0.5585016019144031,-3.074576953114002,-0.5204996844890575,True,178.0,False,10,10,False,,
49,2869,89.0,False,False,1,9950.573475445663,3293.449951171875,-4517.43994140625,196.6699981689453,-14182.39990234375,-1488.800048828125,4047.9998779296875,1752.7000427246094,-3436.400146484375,4595.400085449219,1.0,-0.7233351885967041,-1.763707488519085,2.2779951173603634,bf81d8692db,games5425898691,18.0,3392.39990234375,-4588.52001953125,119.58999633789062,11410.50048828125,2876.300048828125,7930.5999755859375,-4273.999938964844,-1818.8999938964844,1056.6999816894531,255.0,255.0,,0.6239336629969203,2.8600794092342796,-0.7886940746335068,True,10,10,False,178.0,False,,76561198039309853,enpitsu,26.0,-16.760000228881836,-5058.0400390625,17.059999465942383,12331.600341796875,-55.300002098083496,2.0000000298023224,-0.19999999552965164,-0.9000000357627869,2194.4000244140625,128.0,128.0,-0.01690671419620715,3.08989696641852,4.3144034618573774e-05,True,10,False,10,230.0,False,,XTREMiiCoKe69,2535405206095857,19.0,3469.280029296875,-4285.419921875,195.57000732421875,-2670.1998901367188,-20778.20068359375,3329.1000366210938,-1376.6999816894531,-1132.9000091552734,-2437.5,255.0,16.0,,0.627130246970404,-0.8260037827220662,0.2912761074416231,True,4,196.0,False,10,16,,woof woof,76561198323159416,8.0,2575.429931640625,-1151.260009765625,17.010000228881836,13112.60009765625,-566.3000106811523,2.0000000298023224,-3.0000001192092896,-0.0,894.7000122070312,255.0,128.0,,-0.009568328836073408,3.117051757387179,-0.0002116966719294821,True,216.0,False,12,10,False,,False
50,2902,90.0,False,False,1,9850.134733743893,1646.4000244140625,-4681.509765625,217.8800048828125,3949.8001098632812,21975.10009765625,6557.1002197265625,607.5,-3413.599853515625,4896.700134277344,1.0,-0.528478851926975,-2.927970216177884,2.95397589641118,76561198039309853,enpitsu,26.0,1623.5,-4789.1201171875,148.99000549316406,17804.200439453125,3022.6998901367188,927.6000213623047,-3046.300048828125,-337.00000762939453,4566.7999267578125,255.0,255.0,False,-0.9180594813826841,3.0789696957239063,-0.8472892385829447,True,12,11,False,180.0,False,,bf81d8692db,games5425898691,18.0,3904.77001953125,-4078.199951171875,150.97999572753906,6052.8997802734375,8111.5997314453125,1072.9000091552734,44.40000057220459,-842.2000122070312,1125.8000183105469,255.0,128.0,0.13002193802113332,2.2391020652311,-1.1100057025414334,True,10,False,10,178.0,False,,XTREMiiCoKe69,2535405206095857,19.0,2966.169921875,-5002.85009765625,179.77000427246094,-4773.500061035156,-347.09999084472656,-10509.49951171875,4839.800109863281,158.80000114440918,-715.4000091552734,254.0,3.0,,-1.176436824270007,0.03232500764315344,1.0134737472222073,True,4,196.0,False,10,16,,woof woof,76561198323159416,8.0,3268.52001953125,-1880.4000244140625,17.010000228881836,-4960.5999755859375,497.40001678466797,2.800000011920929,-0.09999999776482582,0.09999999776482582,-2784.5999145507812,255.0,0.0,False,-0.009519350414738174,0.3025043990610158,4.980443781540581e-05,True,216.0,False,12,10,False,,
51,2950,92.0,False,False,0,4455.9326291740035,-2318.0400390625,917.0700073242188,354.8299865722656,3297.0001220703125,2382.2000122070312,3708.2998657226562,3459.4000244140625,2233.0999755859375,3581.300048828125,0.0,0.4785819719511175,0.5244651814486525,1.8105748622121325,76561198323159416,woof woof,9.0,-2356.550048828125,795.510009765625,242.22999572753906,6496.300048828125,-4650.4998779296875,4075.4998779296875,-1690.2000427246094,-661.9000244140625,1493.3000183105469,255.0,255.0,False,-0.8467482439043441,0.74706398580369,-0.6521236827054693,True,14,10,4,194.02076544812934,True,,2535405206095857,XTREMiiCoKe69,19.0,-2841.0400390625,2185.25,97.05999755859375,2953.800048828125,-22650.400390625,-155.50000190734863,5020.199890136719,2172.4000549316406,-572.7000045776367,254.0,128.0,-0.10870265817336915,2.209842724315357,-3.0602570100964392,True,11,4,18,224.0,False,,enpitsu,76561198039309853,26.0,-3803.93994140625,3831.840087890625,16.649999618530273,7581.300048828125,-7546.300048828125,-988.0999755859375,-203.99999618530273,-3031.0000610351562,2426.1000061035156,255.0,128.0,False,0.05064393090907148,-0.7107790179936809,-0.02068207417889646,True,False,167.42212467296153,True,12,12,,games5425898691,bf81d8692db,18.0,-3268.719970703125,1366.81005859375,16.989999771118164,-3326.4999389648438,-22222.80029296875,4.4999998807907104,0.0,0.19999999552965164,-377.2999954223633,255.0,128.0,,0.009595570600804043,-1.7579186260294568,0.00018007445645964074,True,103.0,False,10,10,False,,
52,2998,93.0,False,False,1,6486.819465299432,1759.199951171875,-1289.1300048828125,133.16000366210938,-16593.199462890625,22068.89892578125,11841.99951171875,5559.7998046875,670.8000183105469,2153.6000061035156,1.0,1.1222755182653879,-2.4428223985895112,-3.0753538443562842,76561198039309853,enpitsu,26.0,1868.8399658203125,-1479.22998046875,43.310001373291016,-7745.30029296875,20693.20068359375,3393.9999389648438,-293.99999618530273,-101.99999809265137,1556.6999816894531,255.0,255.0,False,-0.022020567594078,1.1437889753731074,0.00148762915623637,True,14,13,False,50.451819322442496,True,,bf81d8692db,games5425898691,18.0,1663.0999755859375,1507.1500244140625,16.989999771118164,-18588.399658203125,3426.7999267578125,4.799999892711639,-0.0,-0.0,1998.699951171875,255.0,255.0,-0.009590663529072202,0.10738262526855444,1.9427121061129653e-05,True,10,False,10,103.0,False,,XTREMiiCoKe69,2535405206095857,19.0,2331.5,1716.0699462890625,17.010000228881836,-2860.7000732421875,22621.201171875,2.0000000298023224,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009616721568104529,1.4450047280788207,1.7320451139772725e-06,True,4,224.0,False,12,18,,woof woof,76561198323159416,9.0,1496.739990234375,-140.99000549316406,29.149999618530273,-390.8000183105469,-3294.7000122070312,3520.8999633789062,17.200000286102295,257.60000228881836,177.19999313354492,255.0,128.0,False,-0.007859771922129366,-1.789528962152279,0.006358570692200467,True,113.99206910338448,True,15,10,4,,
53,3099,97.0,False,False,1,3655.5725136748897,-2585.219970703125,4024.510009765625,107.77999877929688,8479.7998046875,18900.10009765625,3416.9000244140625,5942.0001220703125,519.3000030517578,-649.4000244140625,1.0,-0.8272598569635263,1.1371863950041732,0.43721140660145963,bf81d8692db,games5425898691,18.0,-2630.25,3793.85009765625,16.989999771118164,-1351.9999694824219,12572.900390625,4.900000095367432,-0.0,-0.5000000074505806,2112.4000549316406,128.0,255.0,,-0.009653038219931721,1.4112232104503057,7.532854620935328e-05,True,10,10,False,79.0,False,,76561198039309853,enpitsu,26.0,-3845.080078125,231.3699951171875,19.139999389648438,-1130.2999877929688,2258.800048828125,152.39999771118164,-88.4000015258789,326.89998626708984,-753.7999725341797,255.0,128.0,-0.05362760450216128,2.471800058729536,0.04404307957324222,True,14,False,14,239.29926877380703,True,,XTREMiiCoKe69,2535405206095857,18.0,-1740.9300537109375,4357.9599609375,16.770000457763672,-3483.800048828125,-9677.100219726562,55.79999923706055,41.90000057220459,49.29999828338623,1334.4000244140625,254.0,217.0,,-0.008169319290003514,-1.2602676030878646,0.003694496670506336,True,4,224.0,False,12,18,,woof woof,76561198323159416,8.0,-2101.080078125,-3675.669921875,16.420000076293945,-20229.000244140625,-9207.100219726562,99.49999809265137,-67.60000228881836,-29.500000476837158,55.39999961853027,255.0,128.0,False,-0.009442181625989822,-0.42974155229947075,-0.006603110021560413,True,100.0,False,18,14,4,,False
54,3153,99.0,False,False,0,9126.430065432778,1447.8599853515625,-3680.320068359375,110.86000061035156,9427.80029296875,10728.299560546875,4527.699890136719,-3886.099853515625,-2610.7000732421875,3752.5,0.0,-0.042256900282737306,-2.5795664528821254,-2.77308175474255,2535405206095857,XTREMiiCoKe69,20.0,1290.260009765625,-3721.510009765625,17.010000228881836,6769.5001220703125,-2574.7000122070312,1.2999999523162842,-5.899999737739563,2.7000001072883606,-614.7000122070312,0.0,11.0,,0.009629702598727969,2.6725531611620594,0.0002119447987920328,True,18,12,4,254.0,False,,76561198323159416,woof woof,8.0,3763.1298828125,1183.260009765625,92.80000305175781,-1498.800048828125,-22761.201171875,-142.70000457763672,5335.7000732421875,-811.8000030517578,1058.3000183105469,255.0,128.0,-1.0270263859177626,1.7501295289635856,2.760506942571972,True,15,4,20,209.0,False,,enpitsu,76561198039309853,26.0,1878.3299560546875,-2424.1201171875,22.0,-7635.0,-21446.99951171875,2999.4000244140625,0.5000000074505806,0.09999999776482582,235.10000228881836,128.0,128.0,False,0.01681984186546549,-1.8904245406997597,-0.00016861204387709605,True,False,111.6395955752301,True,14,15,,games5425898691,bf81d8692db,18.0,3069.669921875,-3165.8701171875,17.020000457763672,-15046.500244140625,7281.9000244140625,-2.0999999344348907,-2.0000000298023224,0.9000000357627869,98.69999885559082,255.0,128.0,,0.00960635561613701,2.703369175453095,-0.00012186969245685892,True,204.81776354133441,True,10,10,False,,False
55,3217,101.0,False,False,1,5628.800531845588,-3340.280029296875,1433.6099853515625,109.86000061035156,1220.8000183105469,8853.699951171875,6440.30029296875,4567.200012207031,-512.0000076293945,-3857.0999145507812,1.0,0.17204119732880158,2.292243361890184,-1.0357978728809685,bf81d8692db,games5425898691,18.0,-3366.419921875,1250.5699462890625,17.020000457763672,-7936.300048828125,8875.0,1.0999999940395355,2.0999999344348907,0.5000000074505806,-2048.000030517578,128.0,0.0,,-0.009808615907865581,0.8969444674774844,-7.978564174872906e-06,True,10,10,False,187.0,False,,76561198039309853,enpitsu,26.0,-1964.6400146484375,4920.14990234375,17.34000015258789,-2472.7000427246094,3742.0001220703125,89.39999580383301,417.7000045776367,-164.59999084472656,1998.0000305175781,255.0,255.0,-0.007622651136829093,1.0706680957541008,-0.011038009610972618,True,16,False,16,108.0,False,,XTREMiiCoKe69,2535405206095857,20.0,-1591.4300537109375,2832.330078125,17.0,-4828.0999755859375,2891.0000610351562,3.4999999403953552,0.09999999776482582,-0.3999999910593033,-1733.3000183105469,255.0,17.0,,-0.009454104203208722,0.48425322733067444,-0.00021771648648715358,True,4,254.0,False,12,18,,woof woof,76561198323159416,8.0,-3465.030029296875,3469.469970703125,17.010000228881836,-14801.99951171875,6410.3997802734375,2.3999999463558197,-0.0,-0.0,2063.9999389648438,255.0,255.0,False,-0.009586516192378778,0.3324672382677768,-1.6609173342152335e-05,True,209.0,False,20,16,4,,False
