,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
31,1834,50,False,False,1,2614.2745274655995,3421.6298828125,4465.0,223.88999938964844,-7020.5999755859375,18375.30029296875,5845.10009765625,4978.900146484375,-960.0,-3207.5,1.0,-0.6395735266702921,1.1584841396134917,0.374715168824883,7876676245797923930,DJulien2411,8.0,3455.360107421875,4335.81982421875,80.73999786376953,-9864.199829101562,19379.200439453125,1490.0,-3117.2000122070312,3361.400146484375,363.4000015258789,128.0,0.0,0.12673995074611247,0.6515938802680361,-0.25388990565287184,True,8,5,4,121.0,False,,bc2629aa74b,namsoa,16.0,2590.56005859375,2498.22998046875,17.020000457763672,-11131.800537109375,5880.30029296875,0.7999999821186066,-0.09999999776482582,-0.19999999552965164,-43.00000190734863,156.0,117.0,,-0.00955304126616809,0.48446368015478425,-4.3107006875986474e-05,True,255.0,False,14,6,10,,enpitsu,76561198039309853,26,813.719970703125,4821.7900390625,17.049999237060547,261.3999938964844,633.6000061035156,2.5999999046325684,-0.0,2.199999988079071,110.20000457763672,128.0,128.0,False,-0.016370172494458993,2.83449680392784,-5.951801862037941e-05,True,157.0,False,8,False,6,,games5425898691,bf81d8692db,18.0,3240.860107421875,4268.06982421875,125.9800033569336,1306.7999267578125,-237.80000686645508,-138.69999885559082,-1706.0000610351562,5228.699951171875,4.600000083446503,255.0,231.0,,0.9540617963634328,-3.0331205357979067,-2.7556090161733233,True,11,False,12,70.0,False,,
32,1855,51,False,False,1,1577.0197085974266,2468.919921875,5026.35986328125,368.45001220703125,-10933.599853515625,-3768.3999633789062,-408.69998931884766,238.99999618530273,688.6000061035156,-5955.4998779296875,1.0,-0.8079748400365098,-0.4152829141531228,0.04662267856048321,7876676245797923930,DJulien2411,8.0,2497.139892578125,5071.0400390625,155.3699951171875,-12744.100341796875,1861.300048828125,479.1999816894531,-637.7000045776367,2106.7999267578125,3624.5001220703125,255.0,128.0,0.8955898052424595,0.33761649884980655,-2.219713091780571,True,8,6,4,121.0,False,,bc2629aa74b,namsoa,16.0,2071.139892578125,3276.449951171875,17.020000457763672,-5720.7000732421875,11453.900146484375,1.0999999940395355,0.5999999865889549,-1.0000000149011612,2155.0999450683594,251.0,255.0,,-0.009582397284790236,1.0617423792984364,0.00013591125608758008,True,255.0,False,14,6,10,,enpitsu,76561198039309853,26,886.8800048828125,4853.08984375,17.049999237060547,4222.9998779296875,1353.800048828125,2.5999999046325684,0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.016600783997675686,2.8313187635530728,-4.113466444185776e-05,True,153.83275690642736,True,9,False,6,,games5425898691,bf81d8692db,18.0,3344.68994140625,4249.56982421875,65.76000213623047,1333.3000183105469,-304.7999954223633,-2713.2000732421875,38.90000104904175,2391.7999267578125,-1279.800033569336,255.0,0.0,,-0.26262340994582944,-0.22403571946889025,-0.12087833045450748,True,12,False,12,70.0,False,,False
33,1877,52,False,False,0,9855.488913979641,-1633.5799560546875,-4687.85009765625,105.05999755859375,-4814.200134277344,15715.699462890625,-9812.60009765625,-807.9000091552734,-3231.0000610351562,-4990.7000732421875,0.0,0.8965825050392505,1.7806187284017287,0.10092731305623788,76561198039309853,enpitsu,26.0,-1532.06005859375,-4808.77001953125,190.3000030517578,-9067.100219726562,3463.800048828125,-29.100000858306885,-5369.7998046875,19.199999570846558,1189.3000030517578,,0.0,-0.16295097564848912,-3.109495808459649,2.5584280231968566,True,10,7,False,126.0,False,,bf81d8692db,games5425898691,18.0,-3084.06005859375,-4343.2001953125,17.010000228881836,7517.9998779296875,-1901.1000061035156,2.0999999344348907,-0.7999999821186066,0.19999999552965164,217.99999237060547,255.0,128.0,,0.00950084698284964,-0.2321069322214746,-8.105833771970384e-05,True,70.0,False,12,False,12,,namsoa,bc2629aa74b,16,-1260.43994140625,-3493.820068359375,17.020000457763672,10390.400390625,7103.0999755859375,1.0999999940395355,-0.29999999329447746,-0.09999999776482582,2327.5999450683594,255.0,255.0,,0.00954684037682082,0.6664541834088221,4.473778442548985e-05,True,255.0,False,14,6,10,,DJulien2411,7876676245797923930,8.0,-2183.85009765625,-5046.16015625,272.010009765625,-755.4000091552734,-986.2999725341797,-151.8000030517578,1903.9999389648438,-1495.2000427246094,-4938.500061035156,128.0,216.0,True,-1.115896692054556,2.3695672922699482,0.6156747405032371,True,7,4,10,121.0,False,,
34,1918,53,False,False,0,8223.795643182446,-2291.669921875,-2964.5,292.8699951171875,-9467.80029296875,18157.7001953125,3311.400146484375,958.0000305175781,1065.0,-875.0,0.0,-0.025397859231563978,-1.4139928488865543,-2.3552447785584585,bf81d8692db,games5425898691,18.0,-2224.139892578125,-3050.219970703125,133.88999938964844,-4881.600036621094,16956.400146484375,662.6999664306641,571.6999816894531,-5145.9002685546875,-1855.2999877929688,255.0,255.0,-0.35794496754102034,1.696115294483041,-0.7810818539020279,True,14,13,False,5.4174019341827755,True,,76561198039309853,enpitsu,26.0,-2927.590087890625,-4274.740234375,17.059999465942383,-9528.099975585938,6684.2999267578125,2.0999999344348907,-0.7999999821186066,0.5999999865889549,-2283.3999633789062,255.0,0.0,,0.016721978962472458,2.4858445616809353,-0.00010925170053239498,True,126.0,False,10,False,8,,namsoa,bc2629aa74b,16,-2137.139892578125,-2719.10009765625,85.27999877929688,-9780.10009765625,-8305.30029296875,4276.7999267578125,-528.4000015258789,329.70001220703125,1571.4999389648438,243.0,73.0,,-0.009249774144752126,-2.086648651830791,-0.0003373233012265825,True,241.0,False,15,6,10,,DJulien2411,7876676245797923930,8.0,-2304.06005859375,-4948.0400390625,19.110000610351562,-3235.2999877929688,3302.6998901367188,-410.60001373291016,863.4999847412109,600.6000137329102,-2048.699951171875,255.0,0.0,False,0.05604048819685921,2.394594475429014,-0.01584021117042758,True,8,4,10,121.0,False,,
35,2014,57,False,False,0,4249.035855625005,-3647.2900390625,1901.989990234375,125.91000366210938,3153.9999389648438,23935.0,5179.5001220703125,4753.699951171875,1404.1999816894531,-3380.7998657226562,0.0,-1.2849575006907052,0.9398869206170283,-2.1139730431801484,76561198039309853,enpitsu,26.0,-3770.68994140625,1880.1099853515625,15.020000457763672,9605.30029296875,14215.699462890625,-20.499999523162842,-116.49999618530273,45.900001525878906,-1853.3999633789062,255.0,0.0,0.04275468971693623,0.8951873362736218,0.024532740883468164,True,10,8,False,195.463105517049,True,,bf81d8692db,games5425898691,18.0,-3595.469970703125,1676.0,29.020000457763672,991.2999725341797,19213.800048828125,-2716.400146484375,-2340.0999450683594,-655.2999877929688,-195.9000015258789,255.0,128.0,,-0.15540973366392918,1.5054798071804163,0.09587200425621319,False,0.0,False,16,False,16,,namsoa,bc2629aa74b,16,-3446.6298828125,819.7999877929688,130.35000610351562,3460.5999755859375,20216.600341796875,-152.2000026702881,-5070.10009765625,2080.0999450683594,-465.49999237060547,255.0,103.0,,1.210867965127451,-2.348498969348001,2.8127817121232663,True,142.0,False,18,8,11,,DJulien2411,7876676245797923930,8.0,-3698.639892578125,1558.1300048828125,16.989999771118164,3612.3001098632812,22312.60009765625,4.600000083446503,0.7999999821186066,3.700000047683716,-879.4000244140625,255.0,128.0,False,0.009609023217221072,1.3580140573227588,2.498522145821436e-05,True,10,4,12,0.0,False,,
36,2082,59,False,False,1,10081.098736558726,1609.469970703125,-4915.81982421875,139.36000061035156,-14743.800048828125,14853.399658203125,-109.20000076293945,-590.8000183105469,-2597.2000122070312,-5376.300048828125,1.0,0.7391967467402462,-2.0740509165645276,-1.7172589567097454,7876676245797923930,DJulien2411,8.0,1643.5400390625,-5057.990234375,128.52000427246094,-21112.7001953125,8230.2001953125,3890.4998779296875,-5362.80029296875,-1059.7000122070312,-605.9999847412109,255.0,0.0,0.06570733030266396,0.042865047649549445,1.3442501194366396,True,14,11,4,200.0,False,,bc2629aa74b,namsoa,16.0,2031.25,-4757.97021484375,17.0,-12086.8994140625,-6397.80029296875,3.400000035762787,0.09999999776482582,-0.0,-256.3999938964844,209.0,120.0,,-0.009574944680552123,-0.4709157447070997,7.239885249474637e-05,True,142.0,False,18,8,12,,enpitsu,76561198039309853,26,1966.31005859375,-5064.56005859375,279.42999267578125,-9852.19970703125,650.6999969482422,1669.7999572753906,-2354.199981689453,-68.20000171661377,1681.9000244140625,255.0,128.0,,-0.05994497321987288,-0.1480593595149874,1.8899143260067193,True,72.62156566496817,True,10,False,8,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,,True,,,,,,,False
37,2151,62,False,False,1,7371.73743359993,-1490.8199462890625,-1834.6400146484375,93.13999938964844,-9847.80029296875,9701.699829101562,0.0,-4152.39990234375,-4279.200134277344,-667.0999908447266,1.0,-0.07121656171497646,0.9212381435424156,-0.18226662376742533,7876676245797923930,DJulien2411,8.0,-1633.4200439453125,-1980.93994140625,17.020000457763672,87.89999961853027,18223.699951171875,0.7999999821186066,-0.0,-1.7000000178813934,-521.1000061035156,128.0,28.0,-0.009643682288669233,1.5696457267989665,-0.00015467136096651912,True,14,12,4,184.0,False,,bc2629aa74b,namsoa,16.0,-1731.2099609375,-2267.070068359375,17.0,-4745.400085449219,21761.201171875,3.3000001311302185,-0.19999999552965164,1.5999999642372131,23.599998950958252,183.0,195.0,,-0.009585625061002476,1.3919811264020197,0.00022353916766930075,True,95.0,False,18,8,12,24.0,enpitsu,76561198039309853,26,2048.340087890625,-2848.0,107.58000183105469,7567.60009765625,17269.100341796875,-163.1999969482422,-5033.699951171875,2216.1000061035156,-0.7999999821186066,255.0,,,-0.4040796899519714,-1.156150601146381,-3.141393692499277,,,False,12,False,9,,games5425898691,bf81d8692db,18.0,1247.81005859375,4166.9599609375,17.010000228881836,-12296.99951171875,802.5,2.0999999344348907,0.5999999865889549,-0.3999999910593033,-3.3000001311302185,255.0,128.0,,-0.00951815869249275,0.06575894391855698,5.937924335711987e-05,True,False,False,False,116.0,False,,
38,2186,63,False,False,1,5159.850625030282,-990.25,337.2799987792969,150.0399932861328,1443.800048828125,17470.0,1390.3999328613281,-835.6999969482422,-302.2999954223633,-3721.0000610351562,1.0,-0.4815033338126708,2.0812930937176795,-1.1187969743965978,7876676245797923930,DJulien2411,8.0,-974.260009765625,264.1499938964844,16.989999771118164,3150.0,16485.699462890625,4.600000083446503,0.5999999865889549,3.3000001311302185,795.9999847412109,128.0,236.0,-0.009646367591340757,1.7581291347619303,6.701136134750233e-05,True,14,12,4,188.0,False,,bc2629aa74b,namsoa,16.0,-3474.550048828125,-533.4000244140625,17.0,-9133.499755859375,16559.200439453125,3.4999999403953552,0.29999999329447746,-0.7999999821186066,-2250.8999633789062,255.0,21.0,True,-0.009602638593733523,1.243638573464505,-3.890579225941403e-05,True,95.0,False,18,8,12,,enpitsu,76561198039309853,26,2740.820068359375,-553.5599975585938,70.93000030517578,-550.9999847412109,21910.6005859375,465.29998779296875,-3607.9000854492188,-3678.5000610351562,-1923.699951171875,255.0,128.0,,-0.3738221511780533,2.4342299148219273,-1.6108018234886499,,,False,14,False,11,,games5425898691,bf81d8692db,18.0,-434.44000244140625,4177.5400390625,17.010000228881836,-12963.699951171875,344.1999816894531,2.3999999463558197,-2.0000000298023224,-2.5,-1852.7999877929688,0.0,0.0,,-0.009650581314032292,0.06537148673982084,-0.00018060767765493794,True,False,False,False,146.0,False,,
39,2198,64,False,True,1,4428.49005903106,-927.6500244140625,1104.4300537109375,150.17999267578125,1718.3999633789062,18267.19970703125,1842.4000549316406,-743.3000183105469,2812.6998901367188,-3750.0,1.0,-0.4501569325153303,-2.357750773739115,-1.5359083865509149,7876676245797923930,DJulien2411,8.0,-945.0900268554688,995.239990234375,17.010000228881836,-2569.7000122070312,16499.100341796875,2.0999999344348907,0.7000000029802322,-1.5999999642372131,520.4999923706055,173.0,128.0,-0.00965862847732026,1.3731463523644722,-0.00013872485968441988,True,14,12,4,170.73450330508652,True,,bc2629aa74b,namsoa,16.0,-3621.070068359375,81.93000030517578,17.0,4734.200134277344,9983.499755859375,4.4999998807907104,0.3999999910593033,0.09999999776482582,-3396.099853515625,255.0,0.0,False,-0.009559712207263078,2.4569213714489617,-3.52487616885931e-05,True,255.0,False,18,8,12,,enpitsu,76561198039309853,26,2718.68994140625,368.010009765625,85.37000274658203,-565.2000045776367,21333.40087890625,824.8999786376953,-3337.60009765625,-2995.8999633789062,-1759.7999572753906,128.0,128.0,,1.1366713237664186,2.53402673203587,1.7364931663351932,,,False,14,False,12,,games5425898691,bf81d8692db,18.0,-753.489990234375,4337.08984375,17.010000228881836,-2420.2999877929688,3702.5,2.0999999344348907,-4.099999964237213,1.4000000059604645,-772.7999877929688,0.0,153.0,,-0.009700235767483755,1.0339784143022015,0.000175496731111393,True,False,False,False,146.0,False,,
40,2214,64,False,True,1,3428.1818972118162,-824.5399780273438,2174.840087890625,144.99000549316406,8454.600219726562,18723.1005859375,2037.5,-3243.3999633789062,-3862.6998901367188,-1848.0000305175781,1.0,0.49255618718211436,0.2967441018141872,-2.396482730703486,7876676245797923930,DJulien2411,8.0,-955.989990234375,2035.4100341796875,17.0,6878.499755859375,16303.900146484375,1.7000000178813934,0.09999999776482582,0.3999999910593033,-1947.2999572753906,255.0,0.0,-0.009593780084805222,2.0373668416461608,-5.250861823224862e-05,True,14,12,4,148.62316552285225,True,,bc2629aa74b,namsoa,16.0,-3064.090087890625,308.2900085449219,17.0,11311.199951171875,2733.900146484375,3.1999999284744263,-0.5999999865889549,-0.0,-0.5999999865889549,255.0,128.0,False,-0.0095391399828749,2.9045750422849967,5.464289620379115e-05,True,255.0,False,18,8,12,,enpitsu,76561198039309853,26,2681.93994140625,1558.5799560546875,30.770000457763672,-1632.5,21184.3994140625,-2212.7999877929688,-3896.7999267578125,-2336.300048828125,-2177.2999572753906,255.0,128.0,,0.33024704124000237,1.5433016195395206,0.11064543833417669,,,False,14,False,12,,games5425898691,bf81d8692db,18.0,-799.280029296875,4449.56982421875,17.010000228881836,-603.1999969482422,4427.200012207031,2.3000000417232513,-0.19999999552965164,0.7000000029802322,-2035.5000305175781,255.0,0.0,,-0.009485397634711542,1.364191875739057,-0.00012116256347862477,True,False,False,False,146.0,False,,
41,2236,65,False,True,1,1810.5585844573632,-166.27999877929688,3673.820068359375,95.80000305175781,3547.0001220703125,27639.69970703125,-3558.9999389648438,-2149.2999267578125,-3652.2000122070312,-4247.5,1.0,0.4203921893398461,-1.998902386953575,1.7476366049567504,7876676245797923930,DJulien2411,8.0,-115.80000305175781,3467.35009765625,118.62000274658203,1733.699951171875,22229.29931640625,2942.9000854492188,-287.7000045776367,-5384.000244140625,1085.8999633789062,255.0,255.0,-0.2706574494970642,1.4280995788402473,-0.5884158481608254,True,16,13,4,96.0,False,,bc2629aa74b,namsoa,16.0,-1993.52001953125,566.8800048828125,17.0,13534.69970703125,3269.2999267578125,3.1999999284744263,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,-0.0095391399828749,2.9045750422849967,5.464289620379115e-05,True,255.0,False,18,8,12,,enpitsu,76561198039309853,26,2994.699951171875,3299.030029296875,17.049999237060547,6748.499755859375,19706.800537109375,2.800000011920929,1.5999999642372131,4.300000071525574,846.1000061035156,255.0,255.0,,-0.016786140292811953,1.901606711408745,0.0001914148740307946,True,,False,14,False,12,,games5425898691,bf81d8692db,18.0,-375.2699890136719,4834.669921875,17.010000228881836,12264.200439453125,263.0999946594238,2.199999988079071,-0.19999999552965164,0.09999999776482582,-2351.1000061035156,255.0,0.0,,-0.009545975711378489,-3.0991372487067763,1.8567903113559353e-05,True,False,False,False,116.0,False,,
42,2246,65,False,False,0,9757.00136317734,70.94000244140625,-4568.97021484375,136.49000549316406,14977.80029296875,2864.1000366210938,5862.39990234375,3324.89990234375,637.0999908447266,-4953.599853515625,0.0,-0.6483938616316719,-1.3819678638243125,-2.192335961246513,bf81d8692db,games5425898691,18.0,-3.140000104904175,-4701.64013671875,88.0199966430664,-6864.5001220703125,10478.499755859375,3316.9000244140625,-4711.300048828125,2586.400146484375,-1167.3999786376953,255.0,0.0,0.0878922856168306,2.34568052997966,0.4114559139309083,True,4,3,False,116.0,False,,76561198039309853,enpitsu,26.0,-3068.8701171875,-3936.8798828125,17.049999237060547,3244.5999145507812,-19751.199951171875,3.0000001192092896,0.0,0.19999999552965164,2037.1000671386719,255.0,255.0,,0.016782631766747942,-1.3344261091962986,4.124350314671865e-05,True,245.583251560888,True,14,False,12,,namsoa,bc2629aa74b,16,1537.77001953125,-677.02001953125,17.0,-13705.30029296875,-3310.4000854492188,3.1999999284744263,0.5999999865889549,-0.3999999910593033,0.0,255.0,128.0,False,0.0095391399828749,-2.9045750422849967,5.464289620379115e-05,True,255.0,False,18,8,12,,DJulien2411,7876676245797923930,8.0,60.7599983215332,-4174.3798828125,132.4199981689453,-1766.3999938964844,-22417.60009765625,-158.1999969482422,809.0000152587891,5418.4002685546875,485.60001373291016,254.0,255.0,,0.1730644437665501,-2.058577323781457,-3.036706917138573,True,13,4,16,96.0,False,,
43,2326,68,False,False,1,4950.340974059914,-3899.969970703125,3913.39990234375,159.72999572753906,-17963.199462890625,19954.300537109375,7535.0,2733.2998657226562,-3308.0999755859375,-1205.8000183105469,1.0,0.9602502914774641,-0.5577256651217699,3.11013562979231,bc2629aa74b,namsoa,16.0,-3812.590087890625,3775.699951171875,119.5199966430664,-15441.8994140625,12173.1005859375,3955.8999633789062,4001.7999267578125,2674.2999267578125,-2661.300048828125,255.0,128.0,0.06492488096753399,0.7498910945043438,-0.01864705985259849,True,20,12,8,166.0,False,,7876676245797923930,DJulien2411,8.0,-1757.739990234375,3187.81005859375,530.6400146484375,-9891.300048828125,-18808.599853515625,-1016.2999725341797,2761.7999267578125,4464.800109863281,1639.1999816894531,255.0,255.0,True,-0.49830351789053523,-0.8836108714834434,-2.1629722976806307,True,0.0,False,16,4,16,,enpitsu,76561198039309853,26,-2658.300048828125,4235.16015625,17.049999237060547,-6670.10009765625,-1431.3999938964844,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,2.5999999046325684,0.0,255.0,,-0.017292707990156544,-0.212005485302849,-2.0912663936569798e-05,True,167.0,False,14,False,12,,games5425898691,bf81d8692db,18.0,-99.80000305175781,4280.52001953125,17.010000228881836,-12499.69970703125,1344.1000366210938,2.0999999344348907,-4.4999998807907104,0.29999999329447746,-727.2000122070312,255.0,128.0,,-0.009560382996127633,0.14673734011313977,2.7571282125531857e-05,True,4,False,4,146.0,False,,False
44,2394,71,False,False,0,10280.15759085956,1398.56005859375,-4880.81005859375,1459.1700439453125,12146.800537109375,13137.39990234375,4105.7000732421875,3792.0999145507812,2491.300048828125,1528.3999633789062,0.0,-0.8843873891300917,0.8716260649583525,-1.5287006883049392,bf81d8692db,games5425898691,18.0,1259.550048828125,-4954.72021484375,1357.699951171875,2864.4000244140625,10160.700073242188,7589.5001220703125,-2874.1000366210938,583.8000106811523,-4652.799987792969,255.0,255.0,-0.8213731542797554,-0.20091530835497154,-1.997736457409934,True,6,5,False,96.0,False,,76561198039309853,enpitsu,26.0,2914.239990234375,-4009.0400390625,16.979999542236328,1336.7999267578125,-5426.099853515625,12.300000190734863,-11.799999475479126,-3.1999999284744263,-2056.699981689453,255.0,0.0,False,0.017288737337160624,-1.2783011205061097,-4.455212707489244e-05,True,167.23111396194793,True,14,False,12,,namsoa,bc2629aa74b,16,3153.14990234375,-4293.08984375,16.989999771118164,-7113.800048828125,4310.0,2.7000001072883606,-9.700000286102295,2.5,-472.09999084472656,255.0,124.0,False,0.009397796902415266,2.580345515051471,-0.0003338186981060829,True,137.76151378180393,True,20,8,12,,DJulien2411,7876676245797923930,8.0,3718.43994140625,1267.3800048828125,103.47000122070312,-5074.100036621094,22397.7001953125,-163.50000381469727,-4903.2000732421875,-2398.699951171875,-674.1000366210938,255.0,128.0,False,1.0264948616203853,-0.38725301751472674,-2.4377422737749934,False,17,4,18,0.0,False,,
45,2477,74,False,False,1,5782.740688387541,-3531.219970703125,1419.81005859375,111.01000213623047,-23616.39892578125,-6770.0,8105.999755859375,1291.7999267578125,4919.89990234375,-3182.0001220703125,1.0,-0.48556268646415196,-2.559801708890592,-2.2854745686005784,bc2629aa74b,namsoa,16.0,-3365.169921875,1408.7099609375,94.38999938964844,-12654.000244140625,-14469.000244140625,2576.4999389648438,669.4999694824219,-5454.5001220703125,223.70000839233398,255.0,35.0,-0.5176058051855804,-0.9508836904545377,0.4469647539190901,True,22,13,8,69.0,False,,7876676245797923930,DJulien2411,8.0,-2413.830078125,-2490.06005859375,17.010000228881836,-5081.499938964844,20244.49951171875,2.0000000298023224,-0.5000000074505806,2.199999988079071,-436.1000061035156,255.0,128.0,False,-0.009592519194871654,1.3578057428390806,5.8653927078264216e-05,True,184.0,False,18,4,18,,enpitsu,76561198039309853,26,-3234.5400390625,2307.550048828125,17.049999237060547,-1040.8999633789062,-12866.199951171875,2.5,1.0999999940395355,-0.09999999776482582,0.0,0.0,128.0,,-0.017271922033553298,-1.490062196085257,-2.806119295638537e-06,True,70.0,False,14,False,12,,games5425898691,bf81d8692db,18.0,-1655.1800537109375,2297.669921875,28.700000762939453,-2912.5,-5920.10009765625,-1170.6999969482422,-1790.0,-4772.099914550781,20.399999618530273,255.0,128.0,,0.005174240835503868,-1.1997891227183404,-0.3460729397574347,True,6,False,6,127.0,False,12.0,
46,2533,76,False,False,1,5533.1727809856175,-1751.550048828125,281.3500061035156,484.6700134277344,8210.999755859375,14211.199951171875,3880.1998901367188,42.69999980926514,124.79999542236328,-5998.499755859375,1.0,-0.2084645077180465,-1.3737289607784668,1.6741361224755749,7876676245797923930,DJulien2411,8.0,-1723.4200439453125,149.3800048828125,388.6000061035156,4535.199890136719,5094.2999267578125,3823.0999755859375,528.8000106811523,-4954.599914550781,-2068.2000732421875,255.0,255.0,0.9953010167983185,0.8338770468007746,-1.9796297090110848,True,20,19,4,118.10092047465741,True,,bc2629aa74b,namsoa,16.0,-2576.909912109375,-951.1900024414062,17.030000686645508,16153.299560546875,-10459.000244140625,-0.29999999329447746,2.5,-1.8000000715255737,-1399.1999816894531,255.0,93.0,,-0.009608228382327678,-2.495677753333969,6.68803919003023e-05,True,0.0,False,22,8,14,,enpitsu,76561198039309853,26,-2248.070068359375,1180.1700439453125,17.049999237060547,13073.199462890625,-5093.900146484375,3.100000023841858,-0.3999999910593033,0.09999999776482582,1786.199951171875,255.0,255.0,,-0.016760727651718797,-2.794186543284079,0.00021936947288692357,True,0.0,False,14,False,12,,games5425898691,bf81d8692db,18.0,-2064.5400390625,-44.130001068115234,393.42999267578125,2595.0,-16419.000244140625,-118.50000381469727,-130.2999973297119,2490.399932861328,-4902.099914550781,255.0,128.0,,1.0996523531017826,-1.6223903744601582,2.601391871244965,True,7,False,8,90.0,False,,False
47,2589,78,False,False,0,8255.427707460427,119.43000030517578,-3052.739990234375,181.97000122070312,-18844.200439453125,-9166.099853515625,3350.4998779296875,4264.4000244140625,2257.2999572753906,-3261.300048828125,0.0,-0.1135465460146672,2.0160011072404003,0.5856021822660966,76561198039309853,enpitsu,26.0,327.6199951171875,-3019.1298828125,104.56999969482422,-14687.80029296875,-12114.49951171875,197.70000457763672,2006.1000061035156,-5106.7999267578125,-381.5999984741211,255.0,128.0,1.334555695582671,-3.0603668539428193,-0.25683380140674467,True,16,13,False,0.0,False,,bf81d8692db,games5425898691,18.0,1193.4100341796875,3161.10009765625,17.010000228881836,-14090.899658203125,5758.0999755859375,2.3999999463558197,0.0,0.0,2048.0999755859375,255.0,255.0,,0.00959192834530096,2.8217006715884785,9.99321539277636e-06,True,114.86158265093322,True,8,False,8,,namsoa,bc2629aa74b,16,83.5,-161.1999969482422,17.030000686645508,-9629.400024414062,-13215.2001953125,-0.5000000074505806,0.19999999552965164,0.29999999329447746,-0.29999999329447746,255.0,128.0,,0.009594975300929221,-2.2005750872252237,4.412001826500482e-05,True,0.0,False,22,8,14,,DJulien2411,7876676245797923930,8.0,552.4500122070312,-1767.22998046875,60.83000183105469,-10745.2001953125,-13645.799560546875,-4258.599853515625,32.5,121.40000343322754,407.99999237060547,255.0,128.0,False,-0.24664167841257548,-2.4053326363163388,0.2108720255978281,True,20,4,20,20.63896780885679,True,,
48,2699,82,False,False,1,2784.547214459595,3536.22998046875,4255.18994140625,1059.3499755859375,-7267.0001220703125,7227.39990234375,2475.0999450683594,-442.90000915527344,1639.9000549316406,5754.5001220703125,1.0,-0.7816347349351345,-2.7493361602837134,2.664285595232827,7876676245797923930,DJulien2411,8.0,3650.72998046875,4131.27978515625,965.5499877929688,-9017.100219726562,4864.100036621094,4573.999938964844,-2415.399932861328,2496.0000610351562,-4264.4000244140625,255.0,151.0,0.5557418925639414,2.0049000560345545,-0.9394193084414499,True,22,21,4,255.0,False,,bc2629aa74b,namsoa,16.0,3607.139892578125,777.72998046875,17.0,-3728.599853515625,10648.900146484375,3.400000035762787,-0.3999999910593033,-0.5999999865889549,-1427.4000549316406,255.0,57.0,,-0.009511187788038606,1.267434824993683,3.3712421569438075e-05,True,255.0,False,22,8,14,,enpitsu,76561198039309853,26,2914.68994140625,5034.10009765625,279.6600036621094,907.6000213623047,-383.49998474121094,-9619.69970703125,-939.3000030517578,-2481.0000610351562,-143.00000190734863,255.0,255.0,,-1.3882982909763621,-2.860972672942409,1.68358404799142,True,,False,16,False,14,,games5425898691,bf81d8692db,18.0,-3465.669921875,2468.449951171875,17.010000228881836,4483.999938964844,22555.6005859375,1.899999976158142,-0.0,-0.5000000074505806,0.0,255.0,,,-0.009602508411773139,1.7670513717428487,4.36469383122868e-05,True,8,False,8,231.0,False,,
