,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
43,2926,91,False,False,0,6481.322872985776,3672.6298828125,542.7000122070312,128.6199951171875,-5753.2000732421875,-15582.900390625,-2306.7999267578125,-1301.3999938964844,-687.3000335693359,5122.0001220703125,0.0,0.24282726046832762,0.10163443938585173,1.5070105370936637,2535439918989454,Viral x Wave,7.0,3607.719970703125,459.6099853515625,246.19000244140625,11010.30029296875,12671.800537109375,3985.4000854492188,-634.1999816894531,293.50000381469727,894.1000366210938,254.0,239.0,False,-0.10348611228812914,1.0030414443239872,-0.005464715142311759,True,6,6,10,211.1481632853067,True,,2533274885331602,Squishyman2006,7.0,3756.699951171875,699.0800170898438,17.010000228881836,1861.7999267578125,-10243.00048828125,2.5999999046325684,-1.899999976158142,1.8000000715255737,-548.6999893188477,254.0,86.0,False,0.009639516955194658,-1.3826090666933226,-7.120221481204134e-05,False,228.0,False,8,4,4,,enpitsu,76561198039309853,26,-86.72000122070312,3879.969970703125,17.049999237060547,-2614.1000366210938,6097.60009765625,2.8999999165534973,0.0,-1.7000000178813934,-2129.7000122070312,0.0,128.0,,0.016929670069690112,-1.3761186304835045,-0.00019431630808360853,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3543.719970703125,2853.3701171875,17.010000228881836,-2304.7999572753906,-9727.100219726562,2.5,0.5000000074505806,0.0,2398.9999389648438,255.0,255.0,0.009507976984643274,-1.752870470661783,5.393504008995671e-06,True,54.0,False,False,8,8,,
44,2931,91,False,False,0,6610.43480292463,3570.080078125,266.3999938964844,100.58999633789062,-5198.2000732421875,-13786.300048828125,1623.3000183105469,3128.0999755859375,-1957.2000122070312,4731.099853515625,0.0,0.04576052603422889,0.9846649929154687,1.3374389612883208,2533274885331602,Squishyman2006,7.0,3763.68994140625,418.4700012207031,16.81999969482422,-2107.7999877929688,-11067.5,-7.400000095367432,-12.899999618530273,155.0,-2335.2000427246094,254.0,0.0,,0.009702220367291427,-1.8143757365511415,0.00014223315168732271,True,4,4,8,228.0,False,,2535439918989454,Viral x Wave,7.0,3808.469970703125,696.219970703125,306.3500061035156,11817.80029296875,14326.700439453125,2874.7000122070312,-1576.7999267578125,731.9999694824219,2205.8999633789062,254.0,238.0,,0.11421845183931878,1.2819115819605715,-0.00409842792603276,True,198.0,False,10,6,6,,enpitsu,76561198039309853,26,-109.25,3984.570068359375,17.049999237060547,-192.29999542236328,7603.699951171875,2.7000001072883606,0.0,-1.4000000059604645,-597.599983215332,0.0,,,0.01690782374707817,-1.6311783806955156,0.0002755829598811092,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3539.5400390625,2600.969970703125,17.010000228881836,1014.8999786376953,-10972.099609375,2.0999999344348907,0.0,-1.4000000059604645,128.59999656677246,255.0,128.0,0.009545219206127852,-1.4616070195025006,-0.00017367857388479087,True,54.0,False,False,8,8,,
45,2947,91,False,False,0,7027.027768255421,3275.219970703125,-515.0900268554688,97.19000244140625,-4794.200134277344,-12543.199462890625,886.8000030517578,4379.100036621094,-2094.7999572753906,3526.199951171875,0.0,0.23652457398590548,-1.9783864237887652,0.004034845117178136,2533274885331602,Squishyman2006,7.0,3504.330078125,-300.2799987792969,17.010000228881836,-1701.1000061035156,-15927.5,-0.29999999329447746,0.09999999776482582,4.099999964237213,759.4000244140625,255.0,128.0,,0.009598134452751112,-1.6264203818156564,-0.00012199810866488077,False,4,4,8,190.40236586140045,True,,2535439918989454,Viral x Wave,7.0,4053.989990234375,1407.1500244140625,284.94000244140625,-128.59999656677246,10717.099609375,-3738.800048828125,968.3999633789062,-2360.2000427246094,960.1000213623047,254.0,128.0,,0.2044029778849665,1.6525208388715047,-1.846212393588109,True,198.0,False,10,6,6,,enpitsu,76561198039309853,25,-80.58000183105469,4372.7001953125,17.049999237060547,20.299999713897705,244.0999984741211,2.5999999046325684,-0.5000000074505806,0.0,0.0,255.0,,,0.01630346521948354,-1.6555417093927638,-3.905879299910321e-06,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3477.489990234375,1937.280029296875,17.010000228881836,-5093.0999755859375,-14863.900146484375,-0.09999999776482582,-0.3999999910593033,-1.899999976158142,-1408.800048828125,255.0,75.0,0.009581196466374125,-1.9347765235344192,-0.00016514104039024968,True,13.283466941566877,True,False,8,8,,
46,2965,92,False,False,0,7507.916274578576,2970.8798828125,-1295.530029296875,94.4000015258789,-15290.10009765625,-6114.5001220703125,2868.699951171875,2281.699981689453,1000.6999969482422,-5458.2000732421875,0.0,-0.8517744448622475,1.5658851096720017,1.8149483547853145,2533274885331602,Squishyman2006,7.0,3173.2099609375,-1295.9100341796875,17.010000228881836,-14045.50048828125,-13353.499755859375,0.0,0.29999999329447746,0.0,-1989.1000366210938,255.0,0.0,,0.009585834354417741,-2.4537127022402196,3.527262623531235e-05,False,4,4,8,145.06649470842012,True,,2535439918989454,Viral x Wave,7.0,3844.6298828125,2108.27001953125,16.110000610351562,-10472.39990234375,6179.2999267578125,-976.9999694824219,-1066.6999816894531,3380.2999877929688,2226.6000366210938,254.0,255.0,,0.041194746126629746,2.6861062549214503,-0.02503021440185159,True,198.0,False,10,6,6,,enpitsu,76561198039309853,25,-114.08000183105469,4124.27001953125,17.049999237060547,-2254.2999267578125,-6741.7999267578125,3.3000001311302185,-0.09999999776482582,-1.8000000715255737,-2179.600067138672,255.0,0.0,,0.01664606886112688,-1.8712986883476161,-0.00024368480223628563,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2968.969970703125,844.219970703125,19.479999542236328,-7868.900146484375,-16278.399658203125,2958.699951171875,0.0,0.19999999552965164,-17.300000190734863,255.0,128.0,0.009597306496442304,-2.0216139568764806,3.793035573971534e-05,True,0.0,False,False,8,9,,
47,2999,93,False,False,0,7442.245084901152,1183.9000244140625,-2005.699951171875,121.43000030517578,-7188.599853515625,7237.7001953125,5524.89990234375,3882.5,-2154.7999572753906,-4035.10009765625,0.0,-0.9133571853137258,1.6743695262100817,0.2947033186656946,2533274885331602,Squishyman2006,7.0,1208.780029296875,-2154.3798828125,16.989999771118164,-13649.89990234375,7538.800048828125,4.799999892711639,-1.0000000149011612,-1.2999999523162842,-1796.0000610351562,0.0,0.0,,0.009834929597649174,2.563538613828659,7.878060256524271e-06,False,4,4,8,156.0,False,,2535439918989454,Viral x Wave,7.0,2534.699951171875,1487.949951171875,17.010000228881836,-10880.0,-8853.599853515625,1.899999976158142,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,0.009529181644857368,-2.4585133405132695,-5.370000097360916e-05,True,198.0,False,10,6,6,,enpitsu,76561198039309853,25,-1217.2900390625,4162.52001953125,17.049999237060547,-10858.299560546875,6273.4002685546875,2.5999999046325684,0.19999999552965164,-0.09999999776482582,-153.50000381469727,255.0,128.0,,0.016736193622006665,2.6027570953691384,0.00010787324459530613,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1732.4599609375,-1625.8900146484375,15.630000114440918,-14618.299560546875,-17512.5,-707.3999786376953,2076.699981689453,1367.2999572753906,196.70000076293945,255.0,0.0,0.018993291573394192,-2.334073632478177,0.01696767359547159,True,12.215888133613014,True,False,10,10,,
48,3044,95,False,False,0,6066.0660118942815,40.18000030517578,-853.3900146484375,146.50999450683594,-3286.7999267578125,9792.100219726562,322.00000762939453,2938.599853515625,-3799.5001220703125,-3595.4998779296875,0.0,-0.1394854093326451,2.984588059279348,2.1728335807137524,2533274885331602,Squishyman2006,7.0,-1.2799999713897705,-912.030029296875,16.610000610351562,-2751.4999389648438,10786.500244140625,87.20000267028809,-447.59998321533203,726.5000152587891,-1764.2999267578125,255.0,0.0,,0.04255550479401774,1.7753919085532177,0.0314955168837925,False,4,4,10,187.0,False,,2535439918989454,Viral x Wave,7.0,2647.9599609375,194.30999755859375,17.010000228881836,940.8000183105469,5922.9998779296875,2.3999999463558197,0.0,0.0,2625.10009765625,254.0,255.0,False,0.00950087125775683,1.4705786092428057,-4.105299674790888e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,25,-2171.449951171875,4272.14013671875,17.049999237060547,7641.199951171875,-2171.0000610351562,2.5999999046325684,1.5000000596046448,-0.09999999776482582,308.1999969482422,255.0,128.0,False,0.016639884502323943,-0.24774267430956673,-0.0002723321502008695,True,179.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-78.83000183105469,-593.3300170898438,49.15999984741211,7540.999755859375,10216.799926757812,3537.9998779296875,1005.5000305175781,1071.6999816894531,-1902.2999572753906,128.0,0.0,0.011331681085643775,0.7665473331314393,0.03755852036990986,True,0.0,False,False,10,11,,
49,3057,95,False,False,0,5554.334536251036,-103.04000091552734,-357.44000244140625,132.3699951171875,-4987.39990234375,10290.50048828125,-706.3999938964844,1737.2999572753906,-2103.2000732421875,-3400.7000732421875,0.0,-0.18612849734750395,0.9601789315764387,0.4720415443732332,2533274885331602,Squishyman2006,7.0,11.84000015258789,-441.6700134277344,17.010000228881836,-778.0999755859375,10960.0,2.5999999046325684,0.29999999329447746,-1.2999999523162842,2232.4000549316406,170.0,255.0,,0.009598255808521972,1.6820724049440192,0.00012195350837460365,False,4,4,10,187.0,False,,2535439918989454,Viral x Wave,7.0,2515.39990234375,466.04998779296875,17.010000228881836,-6953.800048828125,5156.7999267578125,2.3000000417232513,-0.09999999776482582,0.0,2509.1000366210938,254.0,255.0,False,0.009480752471313813,2.53817434773707,-1.8139773575779924e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,26,-1712.1800537109375,4161.740234375,17.049999237060547,10679.200439453125,-2508.3999633789062,2.5999999046325684,0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,False,0.016651535168619933,-0.23071109282506244,-4.4872995919780896e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,417.1199951171875,-357.8599853515625,117.5,12073.499755859375,4392.200012207031,-155.50000190734863,4573.0999755859375,3035.7998657226562,-345.9000015258789,255.0,128.0,0.06297592597023542,0.5860425973653381,2.9761642872456604,True,0.0,False,False,11,12,,
50,3069,96,False,False,0,5093.48895680301,-388.4700012207031,71.86000061035156,104.26000213623047,-10519.3994140625,11375.30029296875,1342.5,-1091.9000244140625,178.70000839233398,-4810.5999755859375,0.0,-1.0643268267134327,-0.7135864571035528,0.6207414070511795,2533274885331602,Squishyman2006,7.0,-199.25999450683594,-72.01000213623047,17.0,-9347.100219726562,6280.2001953125,1.1999999731779099,0.5000000074505806,0.9000000357627869,2364.2999267578125,255.0,255.0,,0.009633392704384682,2.6018957206342352,-3.937757791172546e-05,False,4,4,10,174.4868043648299,True,,2535439918989454,Viral x Wave,7.0,2060.1298828125,488.92999267578125,17.010000228881836,-10305.10009765625,-2706.199951171875,2.199999988079071,-0.19999999552965164,-0.09999999776482582,-1479.1000366210938,254.0,0.0,False,0.009505374703534105,-2.8547320511061796,-0.00040962536984112745,True,229.0,False,10,6,6,,enpitsu,76561198039309853,25,-1219.97998046875,4079.159912109375,17.049999237060547,12181.800537109375,-1971.199951171875,3.100000023841858,2.800000011920929,-0.29999999329447746,-1894.7999572753906,255.0,0.0,True,0.016722721680825517,-0.16869476857751142,-0.0004014435027062384,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,996.9500122070312,-145.0399932861328,98.5999984741211,12335.50048828125,4563.500061035156,-1354.4999694824219,1737.2999572753906,1478.0999755859375,284.4000053405762,255.0,255.0,0.07272524566853955,0.6022958463929384,-0.4817086647148211,True,31.0,False,False,12,12,18.0,
51,3093,97,False,False,0,4140.54935154245,-1257.7099609375,1015.280029296875,94.9000015258789,-9083.300170898438,9953.400268554688,349.59999084472656,-3561.6000366210938,-2563.599853515625,-4091.7001342773438,0.0,-0.31701291119326597,1.0350775797772713,0.6410019400364089,2533274885331602,Squishyman2006,7.0,-1285.8800048828125,836.0,16.989999771118164,-12706.99951171875,12697.900390625,4.799999892711639,-3.8999998569488525,0.0,-1603.8999938964844,1.0,72.0,,0.009629943835443964,2.2951754192845732,-7.15533126397994e-05,False,4,4,10,109.0,False,,2535439918989454,Viral x Wave,7.0,1350.050048828125,961.969970703125,17.010000228881836,-4628.699951171875,11577.900390625,1.899999976158142,0.19999999552965164,-1.0000000149011612,-47.800002098083496,254.0,128.0,False,0.009522303175581212,1.9448361223627515,0.00010918752543883987,True,229.0,False,10,6,6,,enpitsu,76561198039309853,26,-725.8300170898438,3657.030029296875,17.049999237060547,46.19999885559082,1460.8000183105469,2.5999999046325684,-0.19999999552965164,-2.199999988079071,-280.10000228881836,0.0,128.0,False,0.01699570539163294,-1.6695135820430735,-1.457781002377207e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1287.239990234375,325.8800048828125,16.989999771118164,-6805.0,8304.600219726562,2.199999988079071,0.7000000029802322,-0.9000000357627869,-309.4000053405762,255.0,71.0,0.009542566273107421,2.26462101085581,-9.530468370548896e-05,True,0.0,False,False,12,12,,
52,3099,97,False,False,0,3943.023581568363,-1434.4200439453125,1233.9100341796875,93.33999633789062,-7754.0997314453125,10861.8994140625,224.50000762939453,-3822.39990234375,-2982.0999145507812,-3534.89990234375,0.0,-0.25130191830571436,0.4275268495185961,-0.2984273839840979,2533274885331602,Squishyman2006,7.0,-1513.260009765625,1120.550048828125,16.979999542236328,-8285.399780273438,11790.799560546875,7.400000095367432,-11.799999475479126,61.10000133514404,-759.1999816894531,255.0,120.0,,0.01074486004126502,2.1812482554202566,-0.002925969107087054,False,4,4,10,109.0,False,,2535439918989454,Viral x Wave,7.0,1236.9300537109375,1250.760009765625,17.010000228881836,-4770.7000732421875,12248.599853515625,1.899999976158142,0.09999999776482582,-0.7999999821186066,-0.7999999821186066,249.0,128.0,False,0.0095280789047132,1.9420529136747307,6.594200882498649e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,26,-717.1500244140625,3740.1201171875,17.049999237060547,528.4000015258789,4728.999938964844,2.5999999046325684,-0.3999999910593033,0.09999999776482582,-0.9000000357627869,0.0,128.0,False,0.017002918148089224,-1.68234617481596,1.3491776098808886e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1136.06005859375,556.719970703125,51.150001525878906,-5945.3997802734375,10132.000122070312,3120.0,-554.1999816894531,-282.2999954223633,-367.90000915527344,255.0,141.0,0.02765360428812304,2.0432373824279235,0.0007552404446211957,True,0.0,False,False,13,14,,
53,3113,97,False,False,0,3449.1574291454285,-1797.469970703125,1810.72998046875,93.12999725341797,-6504.1998291015625,10471.700439453125,0.0,-4597.900085449219,-3077.9998779296875,-2320.2999877929688,0.0,-0.6943891276776815,1.069230860649017,2.5186392430397877,2533274885331602,Squishyman2006,7.0,-1911.4200439453125,1715.6300048828125,16.989999771118164,-3781.6000366210938,12886.400146484375,4.799999892711639,-0.09999999776482582,0.19999999552965164,-2144.1000366210938,160.0,0.0,,0.009615815366196335,1.7937070573740377,-3.697959535712707e-05,False,4,4,10,109.0,False,,2535439918989454,Viral x Wave,7.0,989.3599853515625,1886.6600341796875,17.010000228881836,-4390.4998779296875,11277.80029296875,1.899999976158142,-2.5999999046325684,-1.2999999523162842,0.0,69.0,128.0,False,0.009668224936851768,1.9420522207012973,2.239130978831048e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,25,-649.489990234375,4073.010009765625,17.049999237060547,3318.3999633789062,8095.9002685546875,2.5,0.19999999552965164,1.0000000149011612,-22.300000190734863,0.0,255.0,False,0.01690340413675736,-1.9661412893009476,9.262530730164332e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,677.3900146484375,1278.1300048828125,87.62000274658203,-8955.10009765625,14130.0,-149.89999771118164,-4550.4998779296875,-3088.0999755859375,77.5,255.0,128.0,-0.48221384056420813,-0.8124852079384682,3.0532972682848984,True,0.0,False,False,13,14,,
54,3118,98,False,False,0,3253.8299354812907,-1825.0400390625,2021.6199951171875,113.62999725341797,746.3999938964844,13528.1005859375,1701.199951171875,-4076.300048828125,-2967.6998901367188,-3127.5,0.0,-0.36177510245929884,0.9860845075241677,1.6179250479876088,2533274885331602,Squishyman2006,7.0,-1942.8499755859375,1937.9200439453125,16.84000015258789,-25.199999809265137,14075.400390625,-13.09999942779541,-8.00000011920929,125.29999732971191,-1803.0999755859375,255.0,0.0,,0.017625707682561942,1.5281519350126183,-0.004412972644695551,False,4,4,10,102.74570321011286,True,,2535439918989454,Viral x Wave,7.0,930.4199829101562,2038.050048828125,17.010000228881836,-2422.2000122070312,6222.19970703125,1.899999976158142,2.0000000298023224,0.7999999821186066,0.0,128.0,128.0,False,0.009814461355775262,1.9420516030739698,-1.2252971348835791e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,26,-596.0399780273438,4201.490234375,17.049999237060547,3749.2001342773438,8974.099731445312,2.5,0.09999999776482582,0.7999999821186066,0.0,0.0,128.0,False,0.01688546952901606,-1.9667510354590396,7.55124116971376e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,513.72998046875,1536.72998046875,84.58000183105469,-8911.699829101562,14098.299560546875,-333.8999938964844,-4125.799865722656,-2796.099853515625,113.00000190734863,255.0,128.0,-1.3389275647253107,1.4552473495647287,0.7018084463564801,True,0.0,False,False,14,14,,
55,3130,98,False,False,0,2605.230282301941,-1665.5799560546875,2651.030029296875,210.55999755859375,6404.7998046875,20449.000244140625,4991.300048828125,-2018.0999755859375,-5638.4002685546875,-367.7000045776367,0.0,-0.7304141853710437,0.6108084149316715,-0.6876888569605281,2533274885331602,Squishyman2006,7.0,-1724.199951171875,2485.4599609375,70.41000366210938,13520.50048828125,15234.69970703125,1779.7000122070312,-436.30001068115234,5349.000244140625,-1203.0000305175781,254.0,0.0,,0.552737969762549,0.8355245143547856,0.36861105925176413,False,5,4,12,92.9494710917114,True,,2535439918989454,Viral x Wave,7.0,819.0900268554688,2324.070068359375,17.010000228881836,-3143.699951171875,8075.5999755859375,1.899999976158142,0.5999999865889549,0.09999999776482582,0.0,222.0,128.0,False,0.009569337225693333,1.9420525195591483,1.1585560554566972e-05,True,229.0,False,10,6,6,,enpitsu,76561198039309853,25,-362.2200012207031,4564.97021484375,17.049999237060547,6579.69970703125,7334.89990234375,2.5999999046325684,0.29999999329447746,0.7000000029802322,-0.7999999821186066,128.0,128.0,False,0.01670303381659748,-2.3037139642056754,6.182525525201143e-05,True,210.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,153.89999389648438,2117.610107421875,21.049999237060547,-7852.1002197265625,14698.399658203125,-2145.5999755859375,-3119.4000244140625,-3395.5999755859375,873.0999755859375,255.0,128.0,-0.09352361657400382,1.9686776673276507,0.04906761130657633,True,0.0,False,False,14,14,,
56,3185,100,False,False,1,9199.8863633782,598.3499755859375,-4055.070068359375,142.5800018310547,-757.6000213623047,21953.40087890625,4585.5999755859375,3769.7000122070312,-918.0000305175781,895.9999847412109,1.0,-0.6658736086003945,-0.5174004776172777,-0.6621992602731749,76561198039309853,enpitsu,25.0,566.3900146484375,-4305.72021484375,68.55000305175781,227.09999084472656,18484.7998046875,2492.2999572753906,-4426.300048828125,-1807.7000427246094,1102.9000091552734,255.0,255.0,False,-0.13685544495095084,1.8303274124394384,-0.035200245728297795,True,7,False,8,159.7411011547171,True,,bf81d8692db,games5425898691,19.0,316.9800109863281,-4480.7001953125,17.010000228881836,-1984.1000366210938,402.79998779296875,2.0999999344348907,2.3999999463558197,-0.5999999865889549,-300.0,0.0,128.0,,-0.009746303740469725,-2.8725101920202625,-2.901786851453444e-05,True,20.0,False,14,14,False,,Squishyman2006,2533274885331602,7,-173.4499969482422,-4188.81005859375,17.010000228881836,1809.9000549316406,7437.9998779296875,-0.09999999776482582,-0.29999999329447746,-1.1999999731779099,-230.30000686645508,255.0,128.0,,-0.009508959661904078,1.8300791851202436,0.00022984567060565876,True,138.38560001311765,True,12,4,6,,Viral x Wave,2535439918989454,7.0,435.5199890136719,-2379.409912109375,17.010000228881836,3841.300048828125,11644.599609375,1.899999976158142,-0.7000000029802322,-2.0000000298023224,7.200000286102295,180.0,104.0,-0.009545022489911872,1.8842744871205364,3.6370812691479555e-05,True,229.0,False,6,6,10,,False
57,3220,101,False,False,0,3788.699942267473,-502.30999755859375,1371.81005859375,198.9199981689453,6975.4998779296875,-9103.900146484375,-3378.900146484375,-3247.0001220703125,904.1000366210938,2436.199951171875,0.0,-0.23373691467473012,0.43474280000528825,0.29799596661237493,2535439918989454,Viral x Wave,7.0,-579.6500244140625,1276.4200439453125,172.80999755859375,4528.299865722656,-11608.00048828125,587.9000091552734,792.5,5358.2000732421875,-954.4999694824219,255.0,242.0,,-0.13391108161665638,-1.664583720725021,-1.2346216819012772,True,7,6,12,203.95822784721207,True,,2533274885331602,Squishyman2006,7.0,200.33999633789062,1917.949951171875,85.87999725341797,1622.5999450683594,-22464.3994140625,-139.49999809265137,5479.5001220703125,473.4000015258789,7.900000214576721,254.0,112.0,,-1.4936303332259144,1.676020210849011,3.125109625738143,True,73.0,False,14,8,4,,enpitsu,76561198039309853,26,-704.8599853515625,2027.0999755859375,16.799999237060547,-2629.1000366210938,-17308.499755859375,53.80000114440918,-13.300000429153442,-12.599999904632568,-25.0,255.0,255.0,,0.017300837847748152,-1.7255934832853728,-0.0009055774143819657,True,157.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-443.9599914550781,4438.77001953125,17.010000228881836,-8087.7001953125,335.8000183105469,1.899999976158142,-0.5999999865889549,-0.3999999910593033,0.0,255.0,128.0,0.009468887785356345,3.1000866357022265,-5.0845096681881615e-05,True,20.0,False,False,14,14,,
58,3277,103,False,False,1,5295.218408635443,-610.52001953125,63.61000061035156,103.54000091552734,-4993.299865722656,12766.099853515625,394.7999954223633,528.4000015258789,-2203.0999755859375,-732.3999786376953,1.0,0.06749053860266531,-0.39906095480481224,-2.626804597490356,76561198039309853,enpitsu,26.0,-590.3800048828125,-108.25,16.93000030517578,-3800.10009765625,10994.69970703125,-89.49999809265137,-231.39999389648438,1071.2999725341797,738.8999938964844,255.0,0.0,False,-0.01593225534255281,1.2343051664996971,0.009261031992667045,True,8,False,8,110.00655467535861,True,,bf81d8692db,games5425898691,19.0,3044.699951171875,-4043.60009765625,17.010000228881836,9654.299926757812,9720.0,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,2218.3999633789062,255.0,255.0,,-0.009582306081169148,2.2854733721242106,1.3723586107805458e-05,True,255.0,False,14,14,False,,Squishyman2006,2533274885331602,7,77.47000122070312,2766.050048828125,17.010000228881836,-1466.4999389648438,22270.10009765625,2.0999999344348907,-0.0,0.3999999910593033,134.89999771118164,255.0,128.0,,-0.009601473684609613,1.4898094738595806,-8.44033330624591e-05,True,135.0,False,14,4,8,8.0,Viral x Wave,2535439918989454,7.0,-385.94000244140625,1074.8800048828125,17.010000228881836,-3984.2001342773438,-813.0999755859375,1.899999976158142,0.7999999821186066,0.19999999552965164,582.7999877929688,128.0,135.0,-0.009624787412947094,-0.21666590059264795,-0.0001307999158847395,True,202.0,False,6,8,12,,False
59,3292,104,False,False,1,4651.167202438192,-887.2000122070312,844.239990234375,97.72000122070312,-5558.3001708984375,17180.999755859375,64.89999771118164,167.19999313354492,-805.0,-2571.9000244140625,1.0,-1.1771637658547127,0.1045769078325534,-2.775687711693134,76561198039309853,enpitsu,25.0,-873.9199829101562,655.5999755859375,17.020000457763672,-7171.6998291015625,15512.60009765625,2.5,1.1999999731779099,-0.09999999776482582,1840.0,255.0,128.0,False,-0.016891770239194616,1.0937783448870235,0.00011832409712565107,True,8,False,8,62.99587079017395,True,,bf81d8692db,games5425898691,19.0,3136.489990234375,-3327.8701171875,17.010000228881836,-6786.400146484375,12493.1005859375,0.0,0.9000000357627869,-2.199999988079071,1717.8999328613281,255.0,180.0,,-0.009565476798293287,1.0029118878537062,-6.968992738145184e-05,True,242.43060615754897,True,14,14,False,,Squishyman2006,2533274885331602,7,104.26000213623047,3999.0400390625,17.010000228881836,1461.6000366210938,21880.2001953125,2.3999999463558197,-0.0,-0.5000000074505806,2085.5999755859375,254.0,255.0,True,-0.00958304910796749,1.5744004023417542,0.00026502215301958383,True,135.0,False,14,4,8,,Viral x Wave,2535439918989454,7.0,-679.6799926757812,961.3400268554688,61.77000045776367,-12398.599853515625,933.3000183105469,3000.10009765625,-1108.1999969482422,-2118.2000732421875,-2481.3999938964844,255.0,29.0,-0.04895288694922818,-0.21165130691851608,0.009743120964288908,True,180.03501063777554,True,6,9,14,,False
