,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
33,2439,54,False,False,1,4772.934304916714,2995.1201171875,853.4400024414062,132.66000366210938,-8657.899780273438,5945.5999755859375,830.8000183105469,-2661.9000244140625,2861.7999267578125,2158.5000610351562,1.0,-0.6509331990782876,-1.7080183862924845,-2.3447732196405666,1417744652047383668,nortap_666,6.0,3101.800048828125,778.4500122070312,16.780000686645508,-9299.69970703125,3882.3001098632812,-69.0999984741211,-309.50000762939453,-85.20000457763672,-440.99998474121094,255.0,101.0,-0.016733514884228615,0.3763267723992659,0.006287186731985809,True,239.2915528564043,True,False,False,False,,7753545550751426444,Larry_Cotta,6.0,2449.030029296875,-3567.800048828125,17.010000228881836,10972.900390625,-19912.2998046875,2.3000000417232513,-0.5000000074505806,0.3999999910593033,1616.9999694824219,255.0,255.0,,-0.009607351573582813,-2.1138274682353266,0.0001957768664804021,True,0.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-3989.969970703125,542.1699829101562,72.5999984741211,-1223.0000305175781,13162.5,987.5,-1415.5999755859375,850.6999969482422,-1870.2000427246094,255.0,128.0,,0.04403725868404707,1.4929976631738102,0.6859136511429089,True,4,233.09334211452034,True,2,False,,games5425898691,bf81d8692db,22.0,-1067.2099609375,4800.18017578125,17.010000228881836,87.70000457763672,39.60000038146973,2.0999999344348907,-0.5999999865889549,-0.0,-2.5,0.0,128.0,,-0.00992200805580072,2.745940164947166,4.659411177755027e-05,True,255.0,False,False,False,False,,
34,2448,55,False,False,1,4430.449660297175,2686.340087890625,1087.4000244140625,146.2100067138672,-10132.39990234375,8903.599853515625,994.0000152587891,38.19999933242798,2252.7999877929688,3386.7001342773438,1.0,-0.3169413910752762,-2.226012548787511,2.896719326318637,1417744652047383668,nortap_666,6.0,2754.89990234375,1012.4500122070312,16.829999923706055,-10933.599853515625,9076.400146484375,-28.09999942779541,1.899999976158142,-80.29999732971191,67.8000020980835,255.0,128.0,-0.013190368476193601,0.6988226268744401,-0.0036520103914802256,True,211.13457214447763,True,False,False,False,,7753545550751426444,Larry_Cotta,6.0,2822.699951171875,-4001.1201171875,17.010000228881836,17196.800537109375,-13274.100341796875,2.5,-0.0,-0.19999999552965164,2801.7001342773438,255.0,255.0,False,-0.009615479239078751,-2.65576247720831,0.00011274232489721293,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-3899.860107421875,1095.3699951171875,27.079999923706055,4598.299865722656,16250.999755859375,-1311.6999816894531,297.5,-2294.199981689453,49.49999809265137,255.0,128.0,,-0.07926955341785968,1.857734236230831,0.2542725874137409,False,4,204.93636140259366,True,2,False,,games5425898691,bf81d8692db,22.0,-1035.969970703125,4812.31982421875,17.010000228881836,2976.300048828125,945.8999633789062,2.199999988079071,-1.5999999642372131,-0.7999999821186066,-709.4000244140625,255.0,33.0,,-0.009491772516636061,2.7689365466629186,-0.00011563619361322097,True,255.0,False,False,False,False,,
35,2465,55,False,False,1,3676.6994503131223,2077.2099609375,1658.2099609375,93.58999633789062,-6647.8997802734375,11405.0,777.7999877929688,-868.4999847412109,1646.9000244140625,1297.8999328613281,1.0,-1.2180958235991644,0.8543586650376109,-2.274013694183145,1417744652047383668,nortap_666,6.0,1964.0799560546875,1581.9599609375,16.780000686645508,-8350.800170898438,12099.200439453125,34.50000047683716,-120.0,47.89999961853027,-2164.9000549316406,131.0,0.0,-0.004700145199765483,1.0473686801632458,-0.008700914172524195,True,191.0,False,False,False,False,,7753545550751426444,Larry_Cotta,6.0,3756.56005859375,-3741.72998046875,17.010000228881836,5114.5001220703125,13901.800537109375,2.3999999463558197,-0.09999999776482582,-0.0,2074.199981689453,255.0,255.0,False,-0.00957580095157002,1.8546050046541986,2.6904710207072445e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-3573.60009765625,2229.110107421875,17.020000457763672,6344.5001220703125,21937.39990234375,2.199999988079071,-0.0,0.7000000029802322,0.0,255.0,0.0,,-0.016774920766047408,1.8523167023094398,-5.7486528873570065e-05,True,4,160.0,False,2,False,,games5425898691,bf81d8692db,22.0,-689.510009765625,4837.490234375,17.010000228881836,8134.5001220703125,-1905.8999633789062,2.5,1.0000000149011612,-0.0,-2307.2999572753906,255.0,0.0,,-0.00950479894758395,-2.902672965738895,-0.000168271418470023,True,255.0,False,False,False,False,,
36,2475,56,False,False,1,3234.729440979788,1981.93994140625,2093.0,111.69999694824219,2212.100067138672,13885.10009765625,820.5999755859375,-619.7999954223633,-1147.0999908447266,1724.4999694824219,1.0,-1.2360740777801806,-0.06291216965160801,-1.7035545362430715,1417744652047383668,nortap_666,6.0,1854.949951171875,2019.280029296875,16.959999084472656,1273.0000305175781,12942.80029296875,-19.500000476837158,-68.49999904632568,51.500000953674316,-1898.5000610351562,255.0,0.0,-0.014916433242137633,1.7197758599402042,-0.008236191194688687,True,191.0,False,False,False,False,,7753545550751426444,Larry_Cotta,6.0,3758.06005859375,-3286.280029296875,17.010000228881836,-4654.89990234375,13110.699462890625,2.3999999463558197,-0.0,-0.0,2191.6000366210938,255.0,255.0,False,-0.009583737475428558,1.1621066525725507,-7.322622231418555e-07,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-3262.97998046875,3067.06005859375,17.030000686645508,12254.599609375,18917.900390625,5.5000001192092896,0.3999999910593033,0.5999999865889549,-1945.8999633789062,255.0,0.0,,-0.016770458203114395,2.2138093069944844,-8.513979888837583e-05,True,4,191.0,False,2,False,,games5425898691,bf81d8692db,22.0,-315.3299865722656,4630.89013671875,17.010000228881836,10583.800048828125,-6901.099853515625,0.0,-0.09999999776482582,0.5999999865889549,-6.3999998569488525,255.0,128.0,,-0.009529987780815907,-2.5627625029295085,3.8577026591446466e-05,True,236.21188821331145,True,False,False,False,,
37,2492,56,False,False,1,2523.1752921888174,2292.8701171875,3038.77001953125,121.62000274658203,6296.500244140625,18618.699951171875,218.70000839233398,-651.3999938964844,-1976.6999816894531,2578.5000610351562,1.0,-0.45180881094264286,3.1370677030060508,-0.10792444897381308,1417744652047383668,nortap_666,6.0,2260.360107421875,2862.219970703125,16.979999542236328,9157.999877929688,15788.299560546875,4.300000071525574,-0.9000000357627869,-3.400000035762787,-2.3999999463558197,255.0,128.0,-0.009649194555826872,2.0968349015672,0.0001830913024292079,True,175.0,False,False,False,False,,7753545550751426444,Larry_Cotta,6.0,3269.780029296875,-2523.639892578125,17.010000228881836,-3763.800048828125,13476.300048828125,2.0999999344348907,-0.19999999552965164,0.29999999329447746,-461.50001525878906,255.0,128.0,False,-0.009567918342394588,1.3422979996770887,0.00020708854670957956,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-2217.760009765625,3804.0,17.030000686645508,19142.80029296875,10229.7998046875,5.0,-0.3999999910593033,-0.09999999776482582,-5.199999809265137,255.0,128.0,,-0.016767807400039653,2.6513911347892267,4.0013487806492694e-05,True,4,191.0,False,2,False,,games5425898691,bf81d8692db,22.0,554.9500122070312,4333.8798828125,17.010000228881836,18346.700439453125,-1857.8999328613281,-0.19999999552965164,0.7000000029802322,0.3999999910593033,202.09999084472656,255.0,128.0,,-0.009566623773498014,-3.061429501459798,-0.00015148835741461876,True,182.98801743856038,True,False,False,False,,
38,2517,57,False,False,1,1994.7425723673393,2829.590087890625,4649.8701171875,92.94000244140625,5245.3997802734375,16164.7998046875,411.8000030517578,-5502.2998046875,408.6000061035156,2357.2999572753906,1.0,-1.0426787898051337,-1.6326224998324916,1.4000002433554657,1417744652047383668,nortap_666,6.0,3018.159912109375,4475.1201171875,17.0,7508.699951171875,19036.99951171875,3.1999999284744263,-0.0,0.19999999552965164,0.09999999776482582,255.0,128.0,-0.009599270028931765,1.9464543323085417,-3.834525336057663e-05,True,255.0,False,False,False,False,,7753545550751426444,Larry_Cotta,7.0,2807.679931640625,-1322.6700439453125,17.010000228881836,-5901.5997314453125,12805.899658203125,2.0999999344348907,-0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,False,-0.009589256634279833,1.1389211705643885,-6.012119517241181e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-567.1099853515625,4895.60009765625,17.030000686645508,18075.799560546875,11687.60009765625,5.400000214576721,0.5999999865889549,0.19999999552965164,-1519.1999816894531,128.0,0.0,,-0.01678431208127803,2.5952320652292213,-0.0002556092227309737,True,4,191.0,False,2,False,,games5425898691,bf81d8692db,22.0,2434.1201171875,4875.2099609375,17.010000228881836,20168.1005859375,11039.49951171875,0.7000000029802322,-0.3999999910593033,-0.19999999552965164,-1414.1999816894531,255.0,0.0,,-0.009590726582359217,2.665150829526812,-0.00024145759494899438,True,110.0,False,False,False,False,,False
39,2521,57,False,False,0,10224.222616525316,-2915.010009765625,-4882.89013671875,118.23999786376953,-20588.9990234375,8678.499755859375,10290.799560546875,5557.39990234375,430.6999969482422,-2220.2000427246094,0.0,0.14013000173471252,1.7695104664315375,1.0986575007532484,bf81d8692db,games5425898691,22.0,-2796.919921875,-5004.5,51.09000015258789,-18080.899658203125,-3051.300048828125,6025.999755859375,-4320.899963378906,3336.300048828125,669.4000244140625,255.0,0.0,-0.3639581807356447,-3.0412049352835377,0.5391070784051972,True,110.0,False,False,False,False,,76561198039309853,enpitsu,25.0,233.33999633789062,-5052.77978515625,17.030000686645508,-19650.799560546875,-5960.10009765625,5.5000001192092896,-0.3999999910593033,-0.3999999910593033,-1969.9000549316406,128.0,0.0,,0.016831705994898957,-2.916605659108504,-5.8448935323908006e-05,True,191.0,False,4,False,2,,Larry_Cotta,7753545550751426444,7.0,-2755.0400390625,1204.6800537109375,17.010000228881836,5479.000244140625,-12976.199951171875,2.0999999344348907,-0.5000000074505806,1.2999999523162842,-854.4999694824219,255.0,39.0,False,0.009592706892798678,-1.1728270311909381,-0.00013587888662748863,True,6,255.0,False,6,False,,nortap_666,1417744652047383668,6.0,-3089.840087890625,-4647.7998046875,19.540000915527344,-7952.80029296875,-18566.400146484375,1270.199966430664,-3168.9999389648438,3356.4999389648438,-708.0000305175781,255.0,128.0,False,-0.07853855581027608,-2.007239689226842,-0.027703464529047303,True,255.0,False,False,False,False,,
40,2523,58,False,False,1,2135.4852525809306,3009.39990234375,4833.669921875,192.42999267578125,-9435.399780273438,-2653.900146484375,14540.699462890625,-970.8999633789062,949.4000244140625,5844.1998291015625,1.0,0.15924057814626255,-1.8192390430255592,1.0506773701739276,1417744652047383668,nortap_666,6.0,3143.60009765625,4783.68017578125,73.0,4385.199890136719,13689.69970703125,10359.100341796875,4112.200012207031,-3608.699951171875,562.7000045776367,255.0,221.0,0.6799022470902746,1.9262450186197873,-0.29335197553326536,True,255.0,False,False,False,False,,7753545550751426444,Larry_Cotta,7.0,2713.610107421875,-1094.989990234375,17.010000228881836,-4509.800109863281,13327.2998046875,2.0999999344348907,-0.5000000074505806,1.5999999642372131,-1248.0999755859375,255.0,72.0,False,-0.00959436297606828,1.27113394720879,-0.00012564887067346807,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-233.33999633789062,5052.77978515625,17.030000686645508,19650.799560546875,5960.10009765625,5.5000001192092896,0.3999999910593033,0.3999999910593033,-1969.9000549316406,128.0,0.0,,-0.016831705994898957,2.916605659108504,-5.8448935323908006e-05,True,4,191.0,False,2,False,,games5425898691,bf81d8692db,22.0,2796.919921875,5004.5,51.09000015258789,18080.899658203125,3051.300048828125,6025.999755859375,4320.899963378906,-3336.300048828125,669.4000244140625,255.0,0.0,,0.3639581807356447,3.0412049352835377,0.5391070784051972,True,110.0,False,False,False,False,,False
41,2618,61,False,False,1,1472.280172642675,-52.209999084472656,4013.719970703125,1237.5799560546875,2928.3999633789062,13423.800048828125,3360.1998901367188,4072.2000122070312,3807.6998901367188,-2217.5999450683594,1.0,-0.0423833287906608,2.852601956450972,0.9440671833635471,7753545550751426444,Larry_Cotta,7.0,-147.36000061035156,3923.469970703125,1123.239990234375,-13379.599609375,14631.400146484375,1566.1000061035156,530.2000045776367,4435.799865722656,3208.0999755859375,255.0,249.0,-0.48259099140627926,-2.063957315671533,-2.423102758552027,True,130.0,False,4,6,8,,1417744652047383668,nortap_666,6.0,966.6300048828125,3592.06005859375,1385.780029296875,-12749.000244140625,-4497.699890136719,-8627.19970703125,-65.3000020980835,-137.39999771118164,185.0,255.0,180.0,False,-0.04028867536173965,0.39830928294216017,-0.686228723614105,True,171.0,False,False,4,False,,enpitsu,76561198039309853,25.0,-18.579999923706055,5306.419921875,17.020000457763672,-2582.9998779296875,-1783.0000305175781,-18.300000429153442,-79.49999809265137,-3.6000001430511475,-5.099999904632568,255.0,128.0,False,-0.01665540328454273,-0.606625979443795,0.0006620705584783018,True,4,191.0,False,2,False,,games5425898691,bf81d8692db,22.0,988.9600219726562,4870.22021484375,17.010000228881836,-13364.599609375,4494.4000244140625,2.0999999344348907,0.5000000074505806,-0.0,-2.0000000298023224,255.0,128.0,,-0.009604135312357457,0.3247781468644622,6.109345285771845e-05,True,110.0,False,False,False,False,,True
42,2677,63,False,False,0,9119.270431347146,-370.8999938964844,-3964.139892578125,390.04998779296875,-7786.7999267578125,8995.800170898438,6673.499755859375,2979.2999267578125,3886.199951171875,3467.0999145507812,0.0,-0.0971128518350144,-1.8963328526446972,-0.32702785828785913,bf81d8692db,games5425898691,22.0,-271.0400085449219,-4046.010009765625,209.63999938964844,-12759.000244140625,10369.89990234375,3750.4000854492188,123.99999618530273,-2579.4000244140625,-1248.8999938964844,255.0,187.0,-0.7964413669000483,2.4985849965511253,-0.13361307607615833,True,112.82749227810932,True,False,3,4,,76561198039309853,enpitsu,25.0,-221.6199951171875,-4132.2001953125,80.61000061035156,-9867.000122070312,19316.500244140625,2854.2999267578125,-4604.4000244140625,-2355.500030517578,2.199999988079071,255.0,128.0,False,0.19191308202196228,2.043753595205971,4.0492054015281585e-05,True,83.0,False,6,False,3,,Larry_Cotta,7753545550751426444,7.0,2592.179931640625,-4896.22021484375,10.869999885559082,8737.999877929688,4811.400146484375,329.00001525878906,1106.9999694824219,420.40000915527344,719.8999786376953,255.0,128.0,False,0.02872502661471393,0.9066928501732706,-0.0447255378783086,True,8,111.22939339248083,True,6,4,,nortap_666,1417744652047383668,6.0,163.4600067138672,-3129.179931640625,74.66999816894531,-11660.6005859375,-3844.2001342773438,4085.2999877929688,-507.40001678466797,1131.6000366210938,1243.6000061035156,255.0,0.0,False,-0.0680764944614517,-2.6513752223486424,-0.0019504677025319903,True,105.17455464281063,True,4,False,4,,
43,2784,67,False,False,0,6546.703716386935,-2771.889892578125,-1132.18994140625,183.2899932861328,-1179.3000030517578,6941.6998291015625,11262.099609375,-3668.0999755859375,-4604.5001220703125,1158.6000061035156,0.0,-0.933189909460409,0.6042793103739542,-2.6073100295040046,bf81d8692db,games5425898691,22.0,-2761.280029296875,-1156.489990234375,54.529998779296875,991.2999725341797,-499.1999816894531,2075.5999755859375,-3722.9998779296875,-3167.3001098632812,385.6999969482422,255.0,128.0,-0.06882210725498121,-0.46044171236896086,-0.032773188243194445,True,96.0,False,False,5,6,,76561198039309853,enpitsu,25.0,-4078.929931640625,-609.760009765625,1070.68994140625,1.4000000059604645,-12931.300048828125,165.9000015258789,1766.7999267578125,0.7999999821186066,0.0,255.0,128.0,,-0.027350106101102153,-1.5875353072245044,-1.5700358662305345,True,255.0,False,6,False,4,,Larry_Cotta,7753545550751426444,7.0,-217.47000122070312,1229.4300537109375,17.0,-17674.300537109375,5643.800048828125,3.3000001311302185,-2.199999988079071,-2.3000000417232513,223.09999465942383,0.0,169.0,,0.009640059685845054,2.832253837119151,2.031218163286096e-05,True,10,255.0,False,8,4,,nortap_666,1417744652047383668,6.0,-3454.4599609375,-675.47998046875,17.020000457763672,12707.099609375,2311.0000610351562,1.2999999523162842,4.399999976158142,2.3000000417232513,-2288.300018310547,255.0,0.0,False,0.009527027717615665,0.11481666261665296,-0.00019277850293387402,True,40.0,False,4,4,4,,
44,2860,70,False,False,1,6218.52399170714,3137.429931640625,-660.52001953125,782.0,17148.199462890625,10776.400146484375,7005.3997802734375,3649.1000366210938,-842.6999664306641,4687.5,1.0,-0.9565673606379477,0.24448551814765582,-1.3198609956793144,7753545550751426444,Larry_Cotta,6.0,2979.10009765625,-788.5900268554688,632.02001953125,13895.10009765625,5131.500244140625,3729.4000244140625,-1555.7000732421875,1323.800048828125,166.70000076293945,255.0,34.0,0.30630911313172476,2.3019497280784544,-0.29378364915032695,True,171.02864511807758,True,6,8,12,,1417744652047383668,nortap_666,6.0,-1459.9300537109375,281.3500061035156,96.91000366210938,-19665.30029296875,-11384.300537109375,-138.99999618530273,3944.89990234375,-3830.5999755859375,116.40000343322754,255.0,128.0,False,1.5143684832403994,-0.41600355805049355,0.3846296577274833,False,41.0,False,8,4,8,,enpitsu,76561198039309853,25.0,3351.050048828125,36.27000045776367,17.049999237060547,1062.5,2306.999969482422,2.5999999046325684,-0.7000000029802322,0.09999999776482582,0.0,0.0,0.0,False,-0.017055583293905965,-1.1391446809687513,-1.3573921889980716e-05,True,6,239.0,False,4,False,,games5425898691,bf81d8692db,22.0,1896.1700439453125,1318.300048828125,17.010000228881836,-1668.8999938964844,10590.2001953125,2.5,-0.09999999776482582,-0.0,-2382.7000427246094,255.0,0.0,,-0.009540880132962719,1.4701134912829863,7.0833030003367704e-06,True,127.0,False,6,6,False,,
45,2930,72,False,False,0,6315.779681626157,-1994.530029296875,-1079.510009765625,217.58999633789062,11252.5,9233.400268554688,-3525.2999877929688,-2538.2000732421875,-1828.0999755859375,-5115.899963378906,0.0,0.9258644040752502,0.20006301461024556,2.100464656507158,76561198039309853,enpitsu,25.0,-2017.43994140625,-1240.1700439453125,142.41000366210938,9413.900146484375,4767.099914550781,191.90000534057617,-5075.400085449219,2084.9000549316406,-377.2999954223633,128.0,0.0,0.0571481922285552,2.713754052633155,1.2749702705334969,True,239.0,False,False,5,8,,bf81d8692db,games5425898691,22.0,-1996.239990234375,-3246.840087890625,17.010000228881836,11433.399658203125,1654.1000366210938,2.3999999463558197,0.19999999552965164,0.0,2376.0000610351562,255.0,255.0,,0.009542910149729534,0.20558835134786888,-2.975913351815379e-05,True,127.0,False,6,False,6,,Larry_Cotta,7753545550751426444,6.0,-3574.080078125,-337.489990234375,17.010000228881836,7783.3001708984375,3478.599853515625,2.3999999463558197,0.9000000357627869,0.3999999910593033,-2019.9000549316406,255.0,15.0,,0.009530039491691001,0.4210929604918802,-0.00021960699919026873,True,12,109.0,False,8,6,,nortap_666,1417744652047383668,6.0,2771.909912109375,4317.740234375,16.989999771118164,-17407.099609375,10098.200073242188,4.900000095367432,0.19999999552965164,-0.09999999776482582,2226.999969482422,255.0,255.0,False,0.009596505899306601,2.721061084471674,-3.4636003378043076e-05,True,255.0,False,8,8,4,,False
46,2979,74,False,False,1,5381.819065235664,485.3599853515625,-226.1300048828125,113.44999694824219,-22143.89892578125,13396.600341796875,3466.6000366210938,5472.8997802734375,965.8999633789062,-2261.300048828125,1.0,0.9949615447830213,0.13693357912921675,-1.463177845375458,7753545550751426444,Larry_Cotta,6.0,706.02001953125,-393.2200012207031,61.56999969482422,-22130.400390625,5865.4998779296875,2199.2999267578125,-4355.899963378906,-2551.699981689453,-2182.5999450683594,255.0,22.0,-0.11198509161621041,0.263422237983049,0.07230050405555587,True,,False,6,9,14,,1417744652047383668,nortap_666,6.0,-397.260009765625,-2079.590087890625,16.989999771118164,12941.800537109375,11296.800537109375,4.799999892711639,-0.0,0.9000000357627869,-1741.1000061035156,0.0,0.0,,-0.00989829403253913,2.4925928782937907,-3.420214954942822e-05,True,174.0,False,8,4,8,,enpitsu,76561198039309853,25.0,452.010009765625,230.75,49.060001373291016,-11963.00048828125,-10871.800537109375,3519.7000122070312,345.40000915527344,-387.20001220703125,227.09999084472656,255.0,255.0,,-0.02975376224045461,-0.7413877146579151,9.782974581206976e-05,True,10,151.65769487811673,True,7,False,,games5425898691,bf81d8692db,22.0,216.41000366210938,3361.8798828125,17.010000228881836,-10742.19970703125,5065.199890136719,2.3999999463558197,0.5000000074505806,-0.29999999329447746,2216.3999938964844,128.0,255.0,,-0.009640481694177402,0.38044404471340176,5.011319541202578e-05,True,127.0,False,6,6,False,,
47,2982,74,False,False,0,5102.237468980309,-227.6199951171875,81.7300033569336,151.72000122070312,25906.59912109375,13101.300048828125,9649.7998046875,4055.8999633789062,631.1000061035156,-4376.099853515625,0.0,-0.9974260296978225,0.26591612235914713,-2.372038603688032,76561198039309853,enpitsu,25.0,-354.3500061035156,-128.74000549316406,76.87000274658203,10665.400390625,17650.400390625,3071.099853515625,-4787.9998779296875,715.4000091552734,1294.4000244140625,255.0,255.0,0.1499766897870876,0.7945669262463204,-0.033480209330696765,True,150.0,False,False,7,10,,bf81d8692db,games5425898691,22.0,-126.19999694824219,-3393.699951171875,17.010000228881836,10827.099609375,-2808.2998657226562,2.3999999463558197,-0.19999999552965164,0.09999999776482582,2238.2000732421875,128.0,255.0,,0.009634009620615815,-0.19456007785936374,1.9254510030463368e-05,True,127.0,False,6,False,6,,Larry_Cotta,7753545550751426444,6.0,-359.5299987792969,318.3900146484375,82.05000305175781,20102.900390625,-4216.300048828125,999.4999694824219,5025.299987792969,2056.6000366210938,-875.4000091552734,255.0,22.0,,0.7553421497426009,0.09831450757821786,1.2266344755979695,True,14,,False,9,6,,nortap_666,1417744652047383668,6.0,186.8699951171875,1948.6600341796875,16.989999771118164,-11930.2001953125,-4792.699890136719,4.900000095367432,-0.29999999329447746,2.3000000417232513,-2097.5,162.0,0.0,,0.00976562370518905,-2.815480269384507,-3.9059933249977263e-05,True,174.0,False,8,8,4,,
48,3070,77,False,False,1,9204.684982239938,-1882.9599609375,-3635.169921875,169.11000061035156,-960.4000091552734,22310.70068359375,6862.0001220703125,2358.300018310547,2389.7000122070312,-4972.60009765625,1.0,0.5654619170030415,-0.46963726437630965,2.4757557647700152,1417744652047383668,nortap_666,6.0,-1799.52001953125,-3847.389892578125,164.36000061035156,-20175.6005859375,10766.099853515625,2333.0999755859375,-5050.299987792969,-2177.100067138672,61.19999885559082,255.0,3.0,-0.4573782829558848,0.621244663594965,0.34029419564855035,True,109.0,False,4,9,10,,7753545550751426444,Larry_Cotta,6.0,-3563.639892578125,-2917.25,17.0,3046.099853515625,-16466.600341796875,3.3000001311302185,-0.0,-0.5999999865889549,0.0,255.0,128.0,,-0.009606119059662953,-1.753740201868773,-6.887187232921139e-05,True,31.0,False,14,6,10,,enpitsu,76561198039309853,25.0,-2526.719970703125,-3943.030029296875,137.82000732421875,-5391.6998291015625,-18600.10009765625,-853.3000183105469,0.29999999329447746,-0.29999999329447746,5.5000001192092896,128.0,128.0,,-0.01711163932664724,-1.3023648022431185,3.757042567046251e-05,True,12,87.0,False,8,False,,games5425898691,bf81d8692db,22.0,-2025.6700439453125,-981.52001953125,63.90999984741211,233.1999969482422,-22502.900390625,-1728.800048828125,2465.8999633789062,415.49999237060547,345.49999237060547,255.0,128.0,,0.5514658998746289,-1.598365336650981,0.19051885109992145,True,155.0,False,8,8,False,,False
49,3239,84,False,False,1,3055.6212952078254,-2157.409912109375,5023.77001953125,388.1199951171875,9733.699951171875,-2932.3001098632812,1114.1999816894531,-3845.5999755859375,-4538.0999755859375,-785.1999664306641,1.0,0.22483185908034634,-1.3745808592209352,0.6598007825450409,1417744652047383668,nortap_666,6.0,-2294.56005859375,5070.0498046875,312.2099914550781,9656.199951171875,-3807.9998779296875,-4742.60009765625,978.3000183105469,1590.8000183105469,-2053.800048828125,255.0,128.0,-0.509193460229124,-3.1405190498207847,1.5863615866184468,True,244.0,False,4,12,13,,7753545550751426444,Larry_Cotta,6.0,3168.139892578125,-1827.72998046875,17.0,-7479.5001220703125,14224.69970703125,3.3000001311302185,0.09999999776482582,-0.5000000074505806,-1.8000000715255737,255.0,128.0,False,-0.009587198207464195,1.086998342493718,6.299592703975796e-05,True,255.0,False,16,6,12,,enpitsu,76561198039309853,25.0,-2645.610107421875,4645.6201171875,17.049999237060547,13527.60009765625,17529.49951171875,2.5,-0.19999999552965164,-0.19999999552965164,-9.700000286102295,255.0,0.0,False,-0.016771104120658263,2.2291140225902857,2.779255312650117e-05,True,14,255.0,False,10,False,,games5425898691,bf81d8692db,22.0,912.3099975585938,4657.14990234375,17.010000228881836,-13616.700439453125,7255.999755859375,2.3000000417232513,0.19999999552965164,-0.29999999329447746,2010.5999755859375,255.0,255.0,,-0.00958299273556173,0.42654610558701833,2.7718243452266828e-05,True,116.0,False,10,10,False,,False
