,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
10,1054,23,False,False,0,7131.8263138909815,-3545.6298828125,-1481.3599853515625,210.30999755859375,10722.80029296875,-1348.800048828125,6675.10009765625,5467.1002197265625,-725.1000213623047,-2363.0999755859375,0.0,1.3402889284359256,1.729356870078271,-0.3191902268269108,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,-3722.300048828125,-1520.719970703125,105.77999877929688,5906.300048828125,1700.3999328613281,2704.4000244140625,-4446.9000244140625,3202.6998901367188,466.30001068115234,179.0,255.0,False,0.059079937355081075,-0.5492885212858671,-0.6516833354318974,True,7,False,255.0,False,8,,2535462342741635,Mozacrack,10.0,-3044.919921875,-3773.6201171875,17.010000228881836,1167.9000091552734,-21813.00048828125,2.199999988079071,0.0,0.0,1516.7999267578125,255.0,255.0,0.009582782497552103,-1.4870798439477155,0.00019517963592822712,True,14,0.0,False,16,4,,enpitsu,76561198039309853,25,-3613.909912109375,-1243.260009765625,17.049999237060547,-9962.60009765625,-4135.299987792969,3.1999999284744263,-2.7000001072883606,-0.9000000357627869,956.5000152587891,255.0,255.0,True,0.016678231539479723,-2.793939621414268,0.0005021979889111522,True,,False,6,6,False,,games5425898691,bf81d8692db,18.0,-1329.050048828125,673.6799926757812,17.010000228881836,-8842.000122070312,-9260.499877929688,2.3999999463558197,0.29999999329447746,0.19999999552965164,2311.1000061035156,255.0,255.0,,0.009565495411227656,-2.265741190979787,4.110173651746722e-05,True,6,False,6,152.0,False,,False
11,1097,24,False,False,1,3591.1657410149774,1903.510009765625,1693.06005859375,462.3299865722656,-13474.100341796875,2308.000030517578,13089.200439453125,5618.900146484375,-2078.3999633789062,327.20001220703125,1.0,0.8072616808561738,0.12279267718217186,0.8150526723990922,bf81d8692db,games5425898691,18.0,1935.550048828125,1664.52001953125,267.4700012207031,-872.9000091552734,22643.798828125,3936.199951171875,-1824.1999816894531,-1455.8000183105469,-4980.199890136719,128.0,255.0,,1.134610703328513,2.499307451826085,-0.165969293995824,True,7,False,93.52430109311175,True,8,,76561198039309853,enpitsu,25.0,3026.010009765625,1908.56005859375,17.059999465942383,-11795.10009765625,-4307.900085449219,1.1999999731779099,-0.5999999865889549,-0.29999999329447746,12.699999809265137,255.0,0.0,-0.016717182414046933,-0.35187782456983063,-5.8204417601787474e-05,True,6,,False,6,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,2253.7099609375,1886.989990234375,158.80999755859375,-15052.60009765625,8190.5999755859375,3134.4000244140625,4511.7999267578125,1571.9000244140625,-2724.4000244140625,150.0,92.0,False,0.8062636698534654,0.7442710204486567,-0.20678558182350984,True,145.3521376271401,True,10,8,False,,Mozacrack,2535462342741635,10.0,1227.0899658203125,4489.5400390625,17.010000228881836,-8602.100219726562,433.49998474121094,2.0999999344348907,0.5999999865889549,0.3999999910593033,-0.5999999865889549,128.0,128.0,False,-0.009688102663949462,0.0505389475704987,5.194476367685635e-05,True,16,4,14,234.0,False,,False
12,1213,28,False,False,0,8822.627134388556,3426.2900390625,-2551.330078125,95.5199966430664,5111.700134277344,20883.1005859375,-3191.9000244140625,-2017.2999572753906,-1740.0999450683594,5375.999755859375,0.0,-0.8177128820463437,0.2187245159460107,0.564625242439728,2535462342741635,Mozacrack,11.0,3461.699951171875,-2713.010009765625,14.5600004196167,11110.0,11891.700439453125,-87.20000267028809,205.49999237060547,-67.69999980926514,-1875.5000305175781,255.0,221.0,,0.05145423935323292,0.8218915944917363,0.008056791095478324,True,14,4,173.65627554155162,True,16,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,3755.179931640625,-3311.860107421875,16.989999771118164,-40.79999923706055,11508.599853515625,4.600000083446503,0.0,-0.29999999329447746,674.7000122070312,240.0,163.0,0.009559571213076308,1.583520300415095,4.555995178366533e-05,True,10,255.0,False,10,False,,enpitsu,76561198039309853,25,1142.3299560546875,265.2300109863281,17.059999465942383,3403.2998657226562,13684.49951171875,1.2999999523162842,0.0,0.7000000029802322,0.0,255.0,0.0,,0.016764283757460367,1.327060416619032,-6.240414094438479e-05,True,92.0,False,6,6,False,,games5425898691,bf81d8692db,18.0,-3546.820068359375,-1691.31005859375,73.18000030517578,597.0999908447266,22937.39990234375,1586.6000366210938,-5495.8001708984375,212.70000457763672,-5.0,255.0,128.0,,0.7458945965077977,1.5312153412991185,-0.0007633965186257161,,10,False,9,31.0,False,,
13,1241,29,False,False,0,7497.324608222355,3834.449951171875,-676.5900268554688,99.3499984741211,-7358.499755859375,23562.60009765625,1797.7999877929688,-1550.5000305175781,5645.5999755859375,1312.2999572753906,0.0,-1.0107605810323854,-0.22283785770148426,0.6100049541771804,2535462342741635,Mozacrack,11.0,3978.419921875,-790.760009765625,62.2400016784668,-3419.7000122070312,21995.10009765625,-2555.7000732421875,-807.5,2044.6000671386719,285.3000068664551,255.0,161.0,,0.15459260827231167,1.7779438332110256,-0.6312280256459047,True,14,4,117.52357855407139,True,16,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,3562.429931640625,-2041.2099609375,16.989999771118164,-2826.6000366210938,13580.2001953125,4.600000083446503,0.0,-0.5999999865889549,51.500000953674316,235.0,131.0,0.009581135504435352,1.7773735684719347,6.505046538767655e-05,True,10,255.0,False,10,False,,enpitsu,76561198039309853,25,2134.52001953125,1201.27001953125,17.059999465942383,13490.999755859375,5782.39990234375,-3.100000023841858,-0.5000000074505806,0.0,-0.7000000029802322,255.0,128.0,,0.016754907507201443,0.4048106013546488,1.834052812182517e-05,True,106.56061093781584,True,6,6,False,,games5425898691,bf81d8692db,18.0,-3482.31005859375,672.5599975585938,21.829999923706055,591.1000061035156,22358.30078125,-2418.2000732421875,-2747.2000122070312,-144.399995803833,-19.600000381469727,255.0,128.0,,-0.07956575715074357,1.5390902888295181,0.013724803773394299,,10,False,10,31.0,False,,
14,1258,30,False,False,0,6143.487419627224,3392.47998046875,740.97998046875,94.62999725341797,-6658.800048828125,22142.099609375,1085.999984741211,-4212.200012207031,4070.10009765625,1300.3999328613281,0.0,0.5970450722211891,-2.892418188592234,3.08344952366363,2535462342741635,Mozacrack,11.0,3610.449951171875,513.0,17.0,-3170.8999633789062,22537.60009765625,3.1999999284744263,-1.1999999731779099,-1.5999999642372131,-520.0,254.0,128.0,,0.009495659103081824,1.6673896057246937,0.00029092420703842126,True,14,4,251.0,False,16,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,3355.679931640625,-1126.449951171875,16.989999771118164,-3313.2998657226562,13705.30029296875,4.600000083446503,0.0,-0.5999999865889549,42.10000038146973,232.0,131.0,0.009595228283508683,1.8089614839859336,8.000332595929242e-05,True,10,255.0,False,10,False,,enpitsu,76561198039309853,25,3014.77001953125,1411.1400146484375,17.059999465942383,11335.999755859375,-1338.5000610351562,2.0999999344348907,0.5000000074505806,0.7999999821186066,-1855.2000427246094,0.0,0.0,,0.01725271380323261,-0.17077130332882384,-4.185964534328317e-05,True,83.0,False,8,6,False,,games5425898691,bf81d8692db,18.0,-3440.780029296875,1995.2900390625,17.010000228881836,716.2000274658203,22352.60009765625,2.0999999344348907,0.0,-0.5000000074505806,-0.09999999776482582,255.0,128.0,,0.009592132723809012,1.538741102480288,4.463861232195359e-05,,10,False,10,31.0,False,,
15,1263,30,False,False,1,7565.173595612395,-3257.47998046875,-1183.010009765625,105.66999816894531,2485.500030517578,12945.0,4185.400085449219,-3242.0001220703125,-4410.899963378906,-2456.0000610351562,1.0,0.5163893672073379,2.569544406611754,-2.8259154037789402,76561198039309853,enpitsu,25.0,-3221.010009765625,-1353.0799560546875,73.19999694824219,-1531.9000244140625,-76.99999809265137,2125.5999755859375,4431.600036621094,3197.60009765625,-620.8000183105469,128.0,0.0,,0.1297603196078557,0.6770416633647757,0.007445631249075998,True,7,False,74.0,False,8,,bf81d8692db,games5425898691,18.0,3425.75,-2404.97998046875,17.010000228881836,-1322.5999450683594,-22301.69921875,2.0999999344348907,-0.0,2.5,-1036.1000061035156,255.0,8.0,-0.009591271933349573,-1.5010656062479253,-0.00013605443985783316,,10,31.0,False,10,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-3295.949951171875,899.3599853515625,16.989999771118164,4229.700012207031,-13412.2998046875,4.699999988079071,0.19999999552965164,-1.0000000149011612,1355.5000305175781,232.0,247.0,,-0.009586848863025797,-1.8862222900484351,0.0001958826175304227,True,255.0,False,10,10,False,,Mozacrack,2535462342741635,11.0,-3572.260009765625,-927.8699951171875,17.0,1600.5999755859375,-22664.29931640625,3.1999999284744263,-0.0,1.0000000149011612,-34.90000009536743,254.0,128.0,,-0.0095846318451607,-1.6369388113801053,9.571780511494304e-05,True,16,4,14,251.0,False,,
16,1370,34,False,False,0,8534.983184256316,2776.56005859375,-2564.429931640625,94.7699966430664,3987.0999145507812,-644.8000335693359,2227.899932861328,2438.8999938964844,3736.300048828125,-1887.1000671386719,0.0,0.544817024633804,2.277111448040713,-0.9317356025530749,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,2674.169921875,-2651.68994140625,46.220001220703125,1491.300048828125,-1733.9999389648438,3472.3001098632812,95.39999961853027,59.699997901916504,1563.5000610351562,140.0,255.0,False,0.01187328760199424,-0.9329563563381786,0.00022454780362219027,True,10,False,156.0,False,12,,2535462342741635,Mozacrack,11.0,1381.6300048828125,-3716.64990234375,17.0,-8313.400268554688,-17479.89990234375,3.4999999403953552,-0.19999999552965164,-0.5999999865889549,-1802.7000427246094,128.0,28.0,0.009647660161473188,-2.0689722334025626,-0.00010811163467218302,True,16,255.0,False,18,4,,enpitsu,76561198039309853,25,3160.659912109375,-2627.159912109375,17.059999465942383,-9112.2998046875,-5180.999755859375,2.0999999344348907,-0.5999999865889549,1.1999999731779099,-2318.9999389648438,255.0,0.0,,0.016810228869738566,-2.670832543316639,-2.3946430401043362e-05,True,0.0,False,10,10,False,,games5425898691,bf81d8692db,19.0,397.1700134277344,-186.8000030517578,17.010000228881836,6510.3997802734375,-21306.99951171875,2.3000000417232513,-0.09999999776482582,1.0999999940395355,1776.7999267578125,255.0,255.0,,0.009589191634700813,-1.2210557493762813,0.0001446538612935322,True,10,False,10,209.0,False,,False
17,1375,34,False,False,1,4537.614789409777,-2846.85009765625,2574.64990234375,126.41999816894531,2876.6000366210938,-9027.999877929688,6365.4998779296875,-565.6000137329102,-4723.900146484375,-3655.7000732421875,1.0,0.20525984104550563,-1.9232323579387536,-0.5431922110509217,76561198039309853,enpitsu,25.0,-2937.5400390625,2684.840087890625,22.030000686645508,11019.49951171875,124.49999809265137,2999.2999267578125,-0.0,-0.5999999865889549,-2388.6000061035156,255.0,0.0,,-0.016700400772001658,-3.0993518174294206,-2.361262733873383e-05,True,11,False,0.0,False,12,,bf81d8692db,games5425898691,19.0,-548.3599853515625,521.4099731445312,17.010000228881836,-10878.499755859375,19070.799560546875,2.0999999344348907,0.09999999776482582,-0.19999999552965164,401.3999938964844,255.0,128.0,-0.009597455354720199,1.013719575703654,-0.00015176365700517457,True,10,209.0,False,10,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-2695.18994140625,2685.669921875,92.4800033569336,-1188.8999938964844,2142.5,2177.2999572753906,-493.4000015258789,-202.80000686645508,3163.9999389648438,143.0,255.0,False,-0.06190718476846644,0.5283911159870319,0.03577223682603629,True,156.0,False,12,10,False,,Mozacrack,2535462342741635,11.0,-1213.5,3978.550048828125,17.0,10914.100341796875,14555.50048828125,3.3000001311302185,2.199999988079071,2.3999999463558197,630.4000091552734,128.0,254.0,False,-0.00965539269639492,2.2493020806737505,0.00033048538854512597,True,18,4,16,255.0,False,,
18,1452,37,False,False,1,5703.955241309495,-2234.06005859375,371.5799865722656,199.00999450683594,3188.2998657226562,14669.100341796875,3152.60009765625,5817.39990234375,-927.5,1138.7999725341797,1.0,0.43284127172659304,3.0083418658817282,-1.9528198902285787,bf81d8692db,games5425898691,19.0,-2251.699951171875,222.08999633789062,129.1699981689453,9875.900268554688,8257.39990234375,321.30001068115234,-5277.5,1386.6999816894531,688.8999938964844,255.0,213.0,,-1.1979524604921172,2.7275459843616665,-0.8647227585674817,True,11,False,192.0,False,12,,76561198039309853,enpitsu,25.0,-1544.47998046875,339.2900085449219,17.059999465942383,-2256.999969482422,-13542.099609375,1.5999999642372131,1.0000000149011612,8.299999833106995,1532.2000122070312,255.0,128.0,-0.016752694925112617,-1.460953683414014,6.462506264020472e-05,True,12,,False,12,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-2203.989990234375,914.530029296875,84.30999755859375,4424.5001220703125,-21781.8994140625,3278.699951171875,-482.00000762939453,-91.80000305175781,35.0,206.0,124.0,,0.06718009031906863,-1.7640481887092714,-2.569096999344269e-05,True,118.4212646997103,True,14,10,False,,Mozacrack,2535462342741635,11.0,-1147.5999755859375,2803.5,17.010000228881836,6773.2000732421875,-12295.2001953125,2.199999988079071,1.899999976158142,-3.799999952316284,-1594.2999267578125,255.0,106.0,,-0.009584787591007206,-2.0247450080172156,-0.00010411078553452803,True,18,4,16,255.0,False,,
19,1455,37,False,False,0,6443.640620599802,2205.090087890625,-508.3399963378906,231.9199981689453,4819.89990234375,10898.299560546875,14597.900390625,5696.099853515625,-863.6000061035156,-1675.5999755859375,0.0,-0.517433952980128,-3.1314589798415753,-1.5841561564393927,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,2183.5400390625,-576.8400268554688,120.79000091552734,29.40000057220459,20681.59912109375,989.4999694824219,-4370.899963378906,635.2999877929688,3265.2999877929688,212.0,33.0,,0.33081164695686704,1.835464394756975,0.3941349625067194,True,11,False,109.01588825000229,True,14,,2535462342741635,Mozacrack,11.0,1095.8900146484375,-2698.419921875,17.010000228881836,-5780.7000732421875,12827.7001953125,2.0999999344348907,-0.09999999776482582,0.29999999329447746,-380.2000045776367,254.0,128.0,0.009584208601315279,1.9580090048962062,0.00016867255537272047,True,16,255.0,False,18,4,,enpitsu,76561198039309853,25,1563.31005859375,-132.86000061035156,17.059999465942383,634.1999816894531,13916.600341796875,1.1999999731779099,0.0,1.1999999731779099,145.600004196167,255.0,128.0,,0.016754060336193605,1.5415060437501682,-0.00014625141873118446,True,,False,12,12,False,,games5425898691,bf81d8692db,19.0,2172.639892578125,-279.07000732421875,126.70999908447266,-9355.900268554688,-6472.0001220703125,-206.00000381469727,5285.3997802734375,-407.40001678466797,1465.5999755859375,255.0,213.0,,1.1744351311589527,2.41563563226995,-2.3434661528903176,True,12,False,11,192.0,False,,
20,1559,41,False,False,0,5099.590643333849,3891.840087890625,3384.320068359375,990.7000122070312,-12759.69970703125,7113.4002685546875,6385.0,5826.300048828125,-242.00000762939453,1412.5,0.0,-0.22901380468729185,2.8317266101290612,0.8546331443362507,2535462342741635,Mozacrack,11.0,4011.5,3296.570068359375,823.1799926757812,-3787.7999877929688,20923.9990234375,7835.8001708984375,-104.70000267028809,-15.099999904632568,35.59999942779541,255.0,128.0,,-0.3806441900161372,1.5612615129996692,-1.5676185730496488,True,18,4,175.0,False,22,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,3491.669921875,4548.25,403.0400085449219,4235.0,-4234.100036621094,-3986.7001342773438,1993.8999938964844,1993.800048828125,0.0,225.0,0.0,0.7068910006633825,-0.7728378377417646,1.5789315886601802,True,14,255.0,False,16,False,,enpitsu,76561198039309853,25,1995.3900146484375,4960.83984375,17.719999313354492,-9216.099853515625,-7489.6002197265625,-1202.0999908447266,-2941.6000366210938,-1159.1999816894531,2040.0999450683594,128.0,255.0,False,0.042246007254208094,-2.346976040739028,-0.08145494335031263,True,,False,14,14,False,,games5425898691,bf81d8692db,18.0,-58.040000915527344,3282.550048828125,17.0,-4888.900146484375,15353.499755859375,3.400000035762787,0.0,0.19999999552965164,94.70000267028809,255.0,128.0,,0.009593668660411501,1.8901906831866238,-6.986021045261131e-05,True,12,False,12,141.0,False,,False
21,1625,43,False,False,1,10343.224687091384,-1086.77001953125,-5011.39990234375,664.8599853515625,-11360.10009765625,6175.999755859375,-3460.5999755859375,-1548.800048828125,-2460.5999755859375,5248.4002685546875,1.0,0.33897383305876005,2.4872755256259453,-0.848430860719549,bf81d8692db,games5425898691,18.0,-880.8800048828125,-5011.60986328125,648.75,-4182.9998779296875,-9163.200073242188,2305.5999755859375,3338.5000610351562,-3386.0000610351562,-2763.800048828125,255.0,216.0,,0.5389954198450642,-0.5425336352388861,-0.2622616672912798,True,13,False,73.73193101729113,True,14,,76561198039309853,enpitsu,25.0,-625.4500122070312,-4652.6298828125,17.059999465942383,8181.300048828125,-4734.2999267578125,1.2999999523162842,-0.29999999329447746,0.3999999910593033,-2.3000000417232513,255.0,0.0,-0.01684173141246566,-2.616612275013157,3.87306479795068e-05,True,14,,False,14,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-1077.199951171875,-4619.72998046875,496.6099853515625,8923.599853515625,-9313.599853515625,77.8000020980835,898.7999725341797,-4088.2998657226562,3567.5,128.0,138.0,False,0.5809586740285669,-1.777685584606176,1.5322290564035028,True,121.0,False,18,15,False,,Mozacrack,2535462342741635,11.0,-1719.030029296875,-4333.0498046875,17.010000228881836,10493.900146484375,2689.4000244140625,2.3999999463558197,1.8000000715255737,0.29999999329447746,-2257.4000549316406,255.0,0.0,,-0.00955075111299581,2.926457177729726,-0.0001570009289208389,True,22,4,18,162.0,False,,False
22,1699,46,False,False,0,4680.22193995404,3550.699951171875,3680.090087890625,126.11000061035156,-3452.0999145507812,9095.800170898438,7982.60009765625,3577.6998901367188,552.599983215332,4784.700012207031,0.0,1.2919594364406066,0.8948664222779436,-1.844544420457169,2535462342741635,Mozacrack,11.0,3627.429931640625,3563.8701171875,17.010000228881836,13565.6005859375,18573.399658203125,0.0,-0.5999999865889549,-0.7000000029802322,1751.1000061035156,255.0,255.0,,0.009590211901469324,0.9928855839350746,0.00015772136345807873,True,18,4,14.0,False,22,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,-839.739990234375,5646.7900390625,102.13999938964844,-874.4999694824219,-1937.1000671386719,-101.99999809265137,960.0,5106.300048828125,-1803.6000061035156,190.0,224.0,-0.5521701357404152,-1.4852114346627687,-0.02995203534892955,True,16,121.0,False,18,False,,enpitsu,76561198039309853,25,1096.4200439453125,4291.2998046875,35.70000076293945,2144.7999572753906,-6089.5001220703125,-753.8999938964844,-1396.6999816894531,5261.300048828125,-785.5999755859375,255.0,0.0,False,0.028924412876116384,-1.2699903947577658,0.7307171966926045,True,,False,14,14,False,,games5425898691,bf81d8692db,18.0,1766.77001953125,4540.18017578125,17.010000228881836,1527.2999572753906,-9572.5,2.3999999463558197,-0.5000000074505806,3.400000035762787,-1664.7999572753906,255.0,0.0,,0.009539000365720923,-1.4104299798851037,-0.00012135615550582009,True,14,False,14,66.0,False,,False
23,1726,47,False,False,0,4144.660850151267,3205.840087890625,4545.759765625,591.6799926757812,-10852.2998046875,-1529.1000366210938,5479.2999267578125,2412.2999572753906,231.20000839233398,2402.5,0.0,1.3174776566318163,-0.4051148049478257,-2.8266209744291033,2535462342741635,Mozacrack,11.0,3357.070068359375,4622.830078125,432.0199890136719,-10577.2998046875,1705.8999633789062,6896.9000244140625,1018.7999725341797,1081.6000366210938,32.59999990463257,255.0,128.0,,-0.9075916637557802,2.3386463875116728,-1.55391769855673,True,18,5,14.0,False,24,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,-759.02001953125,5251.33984375,16.6200008392334,3097.0001220703125,-6101.400146484375,-40.300002098083496,-75.3000020980835,-262.00000762939453,-95.29999732971191,192.0,120.0,0.008894594905964913,-1.0891608589005135,0.010551223214113522,True,16,121.0,False,18,False,,enpitsu,76561198039309853,25,615.739990234375,3831.4599609375,17.059999465942383,-10000.900268554688,3059.5999145507812,2.0999999344348907,-0.29999999329447746,0.0,-2381.9000244140625,255.0,0.0,,0.016691025260198198,2.7959261763939915,-3.8699842156791274e-05,True,,False,14,14,False,,games5425898691,bf81d8692db,18.0,2128.25,3966.179931640625,17.010000228881836,8508.200073242188,604.7999954223633,2.5,-0.29999999329447746,0.0,2502.5,255.0,255.0,,0.009522006382347686,0.10570804963640196,4.454514297043345e-05,True,14,False,14,96.0,False,,
24,1787,49,False,False,1,9468.894408241502,-927.3099975585938,-4151.68994140625,208.22000122070312,-2695.0,14897.900390625,-4109.89990234375,-2794.4000244140625,797.0999908447266,-175.79999923706055,1.0,-0.620208758494163,-1.6934949192366502,-1.5105395962544603,76561198039309853,enpitsu,25.0,-844.52001953125,-4332.6298828125,181.42999267578125,-1005.8000183105469,6384.69970703125,-163.99999618530273,-5367.2998046875,695.9999847412109,-978.0000305175781,255.0,0.0,False,-0.537094576240437,-0.5597057025401183,2.8425975421615557,True,15,False,,False,16,,bf81d8692db,games5425898691,18.0,-822.9299926757812,-4291.1298828125,71.12999725341797,4568.2000732421875,17632.19970703125,3106.0000610351562,-1840.0999450683594,-3845.7000732421875,2383.6000061035156,255.0,255.0,0.0040993356724428765,2.0340750241420538,-0.05350384656383355,True,15,41.0,False,16,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-716.5399780273438,-4003.570068359375,17.010000228881836,-6262.19970703125,6797.1002197265625,2.5,-0.19999999552965164,0.19999999552965164,-2446.3999938964844,242.0,0.0,,-0.009532391832070625,0.8681260007448527,-2.4444856364559653e-05,True,151.0,False,18,16,False,,Mozacrack,2535462342741635,11.0,-1146.0699462890625,-4997.64013671875,134.69000244140625,9232.2998046875,5297.0001220703125,-12918.399658203125,2205.2000427246094,1801.4999389648438,862.2000122070312,255.0,97.0,False,-1.274669464321577,2.2676554226026115,-0.7492717028255115,True,26,6,18,0.0,False,,
25,1794,50,False,False,1,9111.914132234688,-995.2100219726562,-3773.489990234375,96.54000091552734,-1821.9999694824219,11718.399658203125,3330.2999877929688,-5943.499755859375,-815.9999847412109,-93.4000015258789,1.0,0.1875248297177814,-1.5719974373371761,-1.7324937220556642,bf81d8692db,games5425898691,18.0,-693.1400146484375,-3840.6201171875,96.58000183105469,5150.4998779296875,17445.2001953125,-151.00000381469727,-1416.7999267578125,-5284.7998046875,-559.0999984741211,255.0,255.0,,0.10240612398651118,1.7915029906964672,-1.8718625652589165,True,15,False,41.0,False,16,,76561198039309853,enpitsu,25.0,-847.9000244140625,-4194.85986328125,186.85000610351562,-390.60001373291016,5596.300048828125,305.6999969482422,-5365.999755859375,897.3000335693359,-806.2000274658203,255.0,0.0,0.49974952217834445,-0.19494279513003845,-2.0491236678331433,True,16,,False,16,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-821.8599853515625,-3780.340087890625,17.010000228881836,-2089.4000244140625,9885.0,2.0999999344348907,-0.29999999329447746,0.7999999821186066,-1294.4000244140625,233.0,95.0,,-0.00953699990008386,1.4083894363168288,0.00010253555248699426,True,151.0,False,18,16,False,,Mozacrack,2535462342741635,11.0,-984.1900024414062,-4913.58984375,19.389999389648438,3967.7999877929688,2910.4000854492188,-1839.1000366210938,3419.2001342773438,901.9999694824219,2688.2998657226562,254.0,84.0,False,-0.07660689459334738,1.053587018020074,0.0016204307573224523,True,26,6,18,0.0,False,,False
26,1813,50,False,False,0,2946.877713807243,1120.010009765625,2990.6298828125,171.6699981689453,10726.800537109375,-10806.400146484375,2352.899932861328,3714.2001342773438,-4414.5001220703125,1648.2000732421875,0.0,1.0550909240014825,-1.0860755969286544,1.6760819857480327,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,943.75,3057.510009765625,59.400001525878906,9836.300048828125,-9956.699829101562,3078.0999755859375,-539.7999954223633,2076.3999938964844,2415.0999450683594,128.0,255.0,,0.015880599471654402,-1.1540515432588527,-0.01602121873656036,True,17,False,167.0,False,20,,2535462342741635,Mozacrack,11.0,1112.8699951171875,4645.47021484375,37.70000076293945,3980.4000854492188,-6404.5001220703125,3267.5,83.10000419616699,58.09999942779541,-476.89998626708984,255.0,77.0,0.010230609172748392,-1.0112908235530358,-0.0001329008880057325,True,18,0.0,False,28,6,,enpitsu,76561198039309853,25,883.8400268554688,3781.820068359375,37.91999816894531,512.599983215332,-5693.4002685546875,-4359.599914550781,1673.2000732421875,-340.40000915527344,-1238.3000183105469,255.0,128.0,False,-0.14696794126437054,-1.5742764745567621,-0.11755433153546778,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,359.5799865722656,2707.75,64.38999938964844,-5246.400146484375,-17857.7001953125,-1821.3999938964844,358.3000183105469,1506.4999389648438,-122.10000038146973,255.0,128.0,,-0.06561190218022615,-1.8192184073081967,0.7689488081403455,True,16,False,16,41.0,False,,False
