,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
31,2367,70.0,True,True,1,3294.587634826961,-2209.840087890625,4040.8798828125,122.1500015258789,24281.59912109375,10678.800048828125,-4644.89990234375,1571.0000610351562,2957.9998779296875,3886.7999267578125,1.0,-0.6922603481344972,1.8857717310168787,0.1921044750576276,76561198039309853,enpitsu,28.0,-2434.169921875,3908.14990234375,72.66999816894531,20352.2998046875,5626.400146484375,2925.7998657226562,-1458.9999389648438,2658.0999755859375,397.79998779296875,255.0,255.0,,-0.11748921778306202,-3.1273378783458363,-0.012376602857004792,True,0.0,False,18,15,2,,bf81d8692db,games5425898691,19.0,-457.0299987792969,2054.639892578125,16.989999771118164,17414.599609375,12342.19970703125,5.099999904632568,-0.5000000074505806,-0.3999999910593033,-7.5,255.0,128.0,,-0.009599637984456977,2.5260373587153784,5.69464364241618e-05,True,10.0,False,18,18,False,,JJazz12,bb2c31153ab,5,-2585.389892578125,-2627.89990234375,17.020000457763672,15210.999755859375,4863.2000732421875,1.5999999642372131,-0.0,-0.0,2042.2000122070312,255.0,255.0,False,-0.009594411100131983,2.760565926951482,2.0727477366841724e-05,True,153.0,False,20,12,6,,TarnishedToad,b2a7513b51b,8.0,-3033.93994140625,1006.0800170898438,16.989999771118164,10598.199462890625,20412.60009765625,2.800000011920929,-0.19999999552965164,0.3999999910593033,-0.7999999821186066,255.0,128.0,False,-0.009561294493921974,2.0498129998984123,-1.8012710426575765e-05,True,204.85674818356836,True,14,22,8,
32,2661,72.0,False,False,0,5157.385955275366,-30.709999084472656,55.720001220703125,94.02999877929688,-14263.399658203125,24959.3994140625,726.2000274658203,859.4999694824219,868.6000061035156,5874.1998291015625,0.0,0.02374767628113431,0.17732311240589171,0.02808391024008761,b2a7513b51b,TarnishedToad,8.0,75.73999786376953,-178.75,70.7699966430664,-2076.0000610351562,22720.0,2876.6000366210938,-3329.5001220703125,-4331.499938964844,-634.0999984741211,246.0,249.0,True,0.05117590043862682,1.2109744090865195,-0.2467359337332583,True,57.0,False,6,5,False,,bb2c31153ab,JJazz12,5.0,3173.18994140625,-3852.699951171875,17.010000228881836,9003.800048828125,13785.699462890625,3.0000001192092896,-0.3999999910593033,-0.7000000029802322,2427.899932861328,255.0,255.0,False,0.00958324684809075,1.0998571704461122,4.671959261758829e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,28,0.0,2379.030029296875,17.049999237060547,0.0,-14074.69970703125,3.1999999284744263,0.7999999821186066,0.0,0.0,255.0,,,0.016701057873966443,-1.5708181470774263,-1.8233262217731253e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-7.880000114440918,241.17999267578125,102.06999969482422,44.20000076293945,-22786.39892578125,256.70000076293945,5499.89990234375,10.499999523162842,0.0,128.0,128.0,,1.3076461681139455,-1.5688545003283036,1.7280878590795173e-05,True,31.0,False,3,4,False,
33,2662,72.0,False,False,1,5249.353860965956,98.16999816894531,-48.369998931884766,104.66000366210938,24103.5009765625,24553.9990234375,3005.2999877929688,3990.5999755859375,220.79999923706055,-4475.0,1.0,-0.05088081254965508,-0.1584172751660923,-0.05432119202659944,bf81d8692db,games5425898691,19.0,7.880000114440918,-241.17999267578125,102.06999969482422,-44.20000076293945,22786.39892578125,256.70000076293945,-5499.89990234375,-10.499999523162842,0.0,128.0,128.0,,-1.3076461681139455,1.5688545003283036,1.7280878590795173e-05,True,31.0,False,4,3,False,,76561198039309853,enpitsu,28.0,-0.0,-2249.8798828125,17.049999237060547,-0.0,14096.099853515625,3.1999999284744263,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016701057873966443,1.5708181470774263,-1.8233262217731253e-07,True,116.0,False,False,False,False,,JJazz12,bb2c31153ab,5,-3173.18994140625,3852.699951171875,17.010000228881836,-9003.800048828125,-13785.699462890625,3.0000001192092896,0.3999999910593033,0.7000000029802322,2427.899932861328,255.0,255.0,False,-0.00958324684809075,-1.0998571704461122,4.671959261758829e-05,True,255.0,False,4,4,False,,TarnishedToad,b2a7513b51b,8.0,-75.73999786376953,178.75,70.7699966430664,2076.0000610351562,-22720.0,2876.6000366210938,3329.5001220703125,4331.499938964844,-634.0999984741211,246.0,249.0,True,-0.05117590043862682,-1.2109744090865195,-0.2467359337332583,True,57.0,False,5,6,False,
34,2820,77.0,False,False,0,9933.929280691218,-966.3499755859375,-4793.68017578125,309.4100036621094,-10701.99951171875,27605.70068359375,1549.1999816894531,732.3000335693359,-402.59998321533203,-5941.500244140625,0.0,-0.5404335138764652,2.6094703960692307,1.4923295557785223,bb2c31153ab,JJazz12,5.0,-821.3699951171875,-4976.85986328125,183.89999389648438,-16444.300537109375,9716.099853515625,2988.3999633789062,-3151.9000244140625,980.2999877929688,-1095.999984741211,255.0,106.0,True,-0.3303098594331617,2.6009102692825503,-0.7226533149563517,True,168.839053743629,True,8,5,False,,b2a7513b51b,TarnishedToad,8.0,1708.510009765625,-4793.64990234375,17.010000228881836,-17971.8994140625,-12078.900146484375,2.7000001072883606,1.0000000149011612,0.7000000029802322,-1366.9999694824219,239.0,128.0,,0.009594251135839353,-2.57057162404238,-0.0001805528293578944,True,227.0,False,8,8,False,,enpitsu,76561198039309853,28,-633.6900024414062,-2388.070068359375,17.049999237060547,-88.10000419616699,-2690.8999633789062,3.700000047683716,-1.0000000149011612,-1.0000000149011612,-1195.999984741211,255.0,0.0,,0.016914295852246162,-1.4962781392187172,-8.71684438006995e-05,True,170.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2275.949951171875,-5071.080078125,72.72000122070312,-14779.200439453125,4178.299865722656,-5861.300048828125,5277.80029296875,848.7999725341797,1293.699951171875,255.0,255.0,,0.3346311579869673,2.8348015753112628,0.9038152636485353,True,218.2190452570556,True,6,6,False,
35,2986,84.0,False,False,0,1118.7866757637103,-2003.06005859375,4978.43994140625,96.44000244140625,8827.80029296875,-840.8999633789062,-261.299991607666,83.69999885559082,4372.799987792969,4107.39990234375,0.0,-0.5178035602383246,0.4236047831567069,2.9396628242491167,bb2c31153ab,JJazz12,5.0,-2169.330078125,4882.52001953125,17.020000457763672,13967.80029296875,4856.400146484375,1.4000000059604645,2.800000011920929,1.0000000149011612,-719.0000152587891,245.0,128.0,False,0.009588755076414317,0.28232878314559423,0.00012572761519828168,True,136.0,False,10,8,False,,b2a7513b51b,TarnishedToad,8.0,980.4500122070312,2546.639892578125,17.010000228881836,-10995.50048828125,8986.599731445312,0.7000000029802322,-0.5999999865889549,0.0,-2204.7000122070312,255.0,1.0,False,0.009562376660984582,2.390770576166551,-2.8415034705529495e-05,True,236.20943673195376,True,10,10,False,,enpitsu,76561198039309853,28,-3479.85009765625,4560.0400390625,469.4200134277344,3580.5999755859375,3581.0000610351562,-13428.900146484375,1602.5999450683594,-1602.5,0.09999999776482582,255.0,128.0,False,1.137405443883333,0.8252918372301117,1.6069819973488817,True,208.02023233905913,True,False,False,False,,games5425898691,bf81d8692db,19.0,1294.6300048828125,3955.8798828125,17.010000228881836,-3050.5999755859375,19665.799560546875,2.800000011920929,0.0,-0.5999999865889549,1710.5000305175781,255.0,242.0,,0.00956580832367324,1.7814570708641633,8.300818347641337e-05,True,202.0,False,8,8,False,
36,2993,84.0,False,False,0,726.8738166612487,-1613.81005859375,5025.56982421875,153.25999450683594,15519.200439453125,58.20000171661377,2920.2999877929688,1074.1000366210938,3533.599853515625,3872.3001098632812,0.0,-0.1316403890692171,0.7522892996051925,-2.545229148612738,bb2c31153ab,JJazz12,5.0,-1815.2900390625,4963.5400390625,18.489999771118164,13946.700439453125,1100.8000183105469,73.20000171661377,381.19998931884766,159.89999771118164,-1933.2000732421875,251.0,34.0,False,0.009608665639899913,0.04189383850209456,0.059010622574980236,True,136.0,False,10,8,False,,b2a7513b51b,TarnishedToad,8.0,767.9500122070312,2838.7900390625,17.010000228881836,-6928.0999755859375,14430.0,0.0,0.0,0.19999999552965164,-474.1999816894531,255.0,128.0,False,0.009597592304361456,1.9732849462038748,0.00024492148716092894,True,214.24474859750399,True,10,10,False,,enpitsu,76561198039309853,28,-3297.10009765625,4695.52978515625,132.38999938964844,12305.6005859375,3397.7999877929688,-11307.80029296875,-4111.600036621094,-3573.800048828125,756.2999725341797,255.0,255.0,False,0.7140355145695837,0.22980482341018713,0.8056665538284845,True,186.05554420460936,True,False,False,False,,games5425898691,bf81d8692db,19.0,1104.3599853515625,4416.60986328125,17.010000228881836,-11266.500244140625,15357.39990234375,2.800000011920929,-0.09999999776482582,-0.09999999776482582,1991.6000366210938,255.0,255.0,,0.009566335844957407,2.2776865089500378,-8.084495248042928e-06,True,202.0,False,8,8,False,
37,3009,84.0,True,True,0,220.3515142043449,-698.739990234375,5041.7998046875,217.67999267578125,24381.99951171875,7677.0001220703125,2571.4999389648438,5961.099853515625,95.29999732971191,-675.0,0.0,-1.008680618346149,2.813724432313421,-1.1452790630240801,bb2c31153ab,JJazz12,5.0,-933.1599731445312,4939.81005859375,123.05999755859375,20021.600341796875,7426.6998291015625,3225.4998779296875,-4270.10009765625,657.9000091552734,665.0,255.0,255.0,False,0.013943991024247024,-0.02955849138550534,-0.06126610834895627,True,89.05590539850218,True,12,9,False,,b2a7513b51b,TarnishedToad,8.0,300.6600036621094,3812.02001953125,17.010000228881836,-11603.399658203125,18132.39990234375,0.0,-0.3999999910593033,0.7999999821186066,67.39999771118164,255.0,128.0,False,0.0095968994816873,2.1480446649060108,-0.00010318546773125925,True,169.0,False,10,10,False,,enpitsu,76561198039309853,28,-2193.27001953125,4903.759765625,17.049999237060547,19804.300537109375,6153.4002685546875,3.1999999284744263,1.0999999940395355,2.3000000417232513,15.800000429153442,255.0,128.0,False,0.016679993170891815,0.30303466644123583,-0.00012183583405440444,True,167.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,161.61000061035156,4905.14990234375,95.5999984741211,-17581.500244140625,5256.199951171875,3482.60009765625,445.49999237060547,1890.3999328613281,132.70000457763672,255.0,91.0,,-0.17067940147165647,2.9233054050003946,-0.002794211393588421,True,195.70541944298694,True,8,10,False,
38,3014,85.0,False,False,1,10329.340947583165,305.17999267578125,-5172.43017578125,255.9199981689453,-6440.0,-23831.4990234375,11915.6005859375,-906.5000152587891,-4590.799865722656,-3755.2999877929688,1.0,0.8270484959209352,2.3238564040568472,-2.8760034654758324,bf81d8692db,games5425898691,19.0,187.55999755859375,-5026.919921875,147.3000030517578,21408.60107421875,-8078.2000732421875,2326.199951171875,2638.599853515625,4775.10009765625,697.0999908447266,255.0,230.0,,-0.2616685278413016,-2.983689180886242,0.19624012282696027,True,180.01671393456,True,10,9,False,,76561198039309853,enpitsu,28.0,1862.7900390625,-5002.08984375,26.889999389648438,-19891.500244140625,-5303.800048828125,1566.199951171875,-3309.2999267578125,-14.199999570846558,-157.89999961853027,255.0,0.0,False,0.09026137438261225,-0.2751530783411909,0.2474391803295798,True,167.0,False,False,False,False,,JJazz12,bb2c31153ab,5,577.8800048828125,-5058.43994140625,157.69000244140625,-21102.19970703125,-6657.80029296875,53.20000171661377,5430.8001708984375,-831.6999816894531,252.99999237060547,255.0,183.0,False,-0.1585817986213369,0.10171391928764942,-1.3467576546578366,True,78.0,False,12,9,False,,TarnishedToad,b2a7513b51b,8.0,-80.7300033569336,-4124.66015625,17.010000228881836,13903.1005859375,-16792.39990234375,2.800000011920929,-0.3999999910593033,0.5000000074505806,1721.1000061035156,219.0,255.0,False,-0.009598132417568631,-2.3087885574999847,0.00016155279110650957,True,199.0,False,10,10,False,
39,3268,85.0,False,False,0,5052.144955200142,-257.4599914550781,128.3699951171875,200.47999572753906,-35031.69921875,5142.80029296875,16355.50048828125,3318.800048828125,1834.1000366210938,4649.800109863281,0.0,-0.37332340822529303,0.15824515245825535,-0.5312026375925827,b2a7513b51b,TarnishedToad,8.0,-122.70999908447266,23.34000015258789,88.62000274658203,-16827.900390625,9377.899780273438,2223.3999633789062,3660.7000732421875,-3902.7999877929688,-1271.500015258789,255.0,239.0,True,-0.12133534468875093,2.145281661285623,-0.8343925491732903,True,24.0,False,6,5,False,,bb2c31153ab,JJazz12,5.0,2639.669921875,-4118.43994140625,17.010000228881836,15153.199462890625,-5112.200012207031,3.0000001192092896,-0.19999999552965164,0.09999999776482582,2055.399932861328,255.0,255.0,True,0.00957870395980155,-0.2759313628074731,0.0002222929524988401,True,16.0,False,False,False,False,,enpitsu,76561198039309853,28,69.36000061035156,2744.97998046875,17.049999237060547,-2.5,874.8999786376953,3.100000023841858,-2.3000000417232513,0.0,0.0,255.0,128.0,False,0.016845917115655345,-1.5676956769966082,3.227897800964118e-06,True,105.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-103.75,322.9700012207031,79.33999633789062,5254.69970703125,-22171.59912109375,2480.800018310547,5483.499755859375,417.7000045776367,-74.6999979019165,128.0,125.0,,0.6760372269594184,-1.5032449968126944,-0.0030618749038760175,True,0.0,False,3,4,False,
40,3373,89.0,False,True,0,3803.2097519007075,1307.8199462890625,2040.3900146484375,165.72999572753906,-11608.1005859375,30814.3994140625,4006.7001342773438,526.5999984741211,4089.7000122070312,-4358.500061035156,0.0,-0.5309720074037441,-1.8746538480632038,-2.789772379209318,bb2c31153ab,JJazz12,5.0,1429.949951171875,1828.010009765625,162.3300018310547,-8367.2998046875,17560.30029296875,1407.7000427246094,4049.1000366210938,-3674.2999267578125,-594.7000122070312,255.0,232.0,,0.25189607364990413,2.118595773213407,-0.3947993129612685,True,209.75839145978293,True,4,3,False,,b2a7513b51b,TarnishedToad,8.0,-1631.1300048828125,-822.5900268554688,17.0,14304.100341796875,17117.60009765625,3.700000047683716,0.29999999329447746,0.5000000074505806,280.49999237060547,255.0,,,0.009598646467668248,0.904805586755394,-0.00016343491080571306,True,229.0,False,6,6,False,,enpitsu,76561198039309853,28,-552.0700073242188,4095.659912109375,17.049999237060547,9539.7998046875,12196.300048828125,3.400000035762787,-3.1999999284744263,-4.300000071525574,1759.7000122070312,255.0,0.0,,0.016769045732983774,0.9728396307619364,3.683636910083899e-05,True,68.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3786.639892578125,315.9100036621094,16.989999771118164,10585.6005859375,17268.900146484375,3.100000023841858,1.8000000715255737,0.29999999329447746,1966.300048828125,255.0,255.0,,0.009685444020324282,1.0904544296074976,-6.261035166734416e-05,True,251.75839145978293,True,6,6,False,
41,3398,89.0,False,False,1,9968.420807296709,-301.0199890136719,-4756.2900390625,269.4100036621094,-12065.2001953125,2027.5999450683594,5304.0997314453125,5410.10009765625,-370.49999237060547,2567.6998901367188,1.0,0.6364401900966625,1.488842152260063,-2.0749825242920372,76561198039309853,enpitsu,28.0,-172.27000427246094,-4871.2001953125,172.67999267578125,-4876.600036621094,-1381.0000610351562,3691.0000610351562,-3759.5001220703125,3913.9999389648438,891.6999816894531,128.0,0.0,,0.8059072902901617,0.37232942905477134,0.8214986780627955,True,36.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-3899.030029296875,-2173.389892578125,26.09000015258789,3754.1000366210938,-22082.60009765625,-1076.8000030517578,-350.60001373291016,-2109.4000244140625,121.89999580383301,255.0,128.0,,-0.04515405467998908,-1.757871462106226,-0.257212161129228,True,215.0,False,6,6,False,,JJazz12,bb2c31153ab,5,-650.8300170898438,-3493.39990234375,99.12999725341797,8514.099731445312,-18564.7998046875,-2614.1000366210938,1022.2000122070312,2177.2999572753906,-630.0,255.0,216.0,,0.6016361463763218,-1.6240675834102758,0.11934430966149084,True,162.0,False,4,4,False,,TarnishedToad,b2a7513b51b,8.0,234.00999450683594,-619.0800170898438,17.0,-11219.89990234375,-18637.19970703125,3.8999998569488525,1.8000000715255737,3.6000001430511475,1288.9999389648438,255.0,128.0,,-0.009604305870955131,-1.098831827985863,-3.3875153583545326e-05,True,255.0,False,6,6,False,
42,3439,91.0,False,False,1,10038.07670755705,-2039.5699462890625,-4459.240234375,355.8900146484375,3182.0999145507812,6513.699951171875,13095.999755859375,-3158.599853515625,-4107.799987792969,3024.5999145507812,1.0,0.12302322774290286,-1.7495411260826494,2.0720797414209597,bf81d8692db,games5425898691,19.0,-2145.68994140625,-4453.68017578125,165.0500030517578,14122.7001953125,-14502.60009765625,3033.800048828125,3296.4999389648438,-2234.7000122070312,2277.100067138672,255.0,0.0,,0.5861402201263369,-2.9993936263477363,0.00973541120368893,True,255.0,False,8,7,False,,76561198039309853,enpitsu,28.0,-479.45001220703125,-5491.47021484375,22.389999389648438,1813.5000610351562,-1073.0999755859375,63.499999046325684,8.899999856948853,23.69999885559082,-47.30000019073486,0.0,128.0,,-0.035374865344862894,0.44256331009688166,0.0354752715569642,True,36.0,False,2,2,False,,JJazz12,bb2c31153ab,5,1612.6500244140625,-4352.919921875,17.020000457763672,22514.49951171875,4698.0999755859375,1.1999999731779099,-0.5000000074505806,0.09999999776482582,-6.800000071525574,255.0,128.0,,-0.009578109029942694,2.936730735763842,4.631998882549598e-05,False,104.0,False,4,4,False,,TarnishedToad,b2a7513b51b,8.0,-1642.06005859375,-2038.9000244140625,17.0,-16989.3994140625,-3291.6000366210938,4.099999964237213,0.9000000357627869,0.19999999552965164,1838.6000061035156,226.0,255.0,,-0.00959115353784,-0.24346252509911734,0.00010264315318985444,True,225.0,False,6,6,False,
43,3531,94.0,False,False,0,3358.1934991495764,1028.31005859375,2387.820068359375,1000.9099731445312,2092.4000549316406,-1668.3999633789062,9102.19970703125,1083.499984741211,5518.0999755859375,2091.699981689453,0.0,-1.0402059783593347,1.9416786434852775,2.853257559303741,b2a7513b51b,TarnishedToad,8.0,983.3699951171875,2369.139892578125,831.989990234375,-12756.99951171875,-6566.400146484375,3816.7001342773438,-1968.5000610351562,3176.7999267578125,4035.1998901367188,175.0,200.0,False,-0.9373977969882348,-0.35868261515941224,-1.845258189866758,True,121.69065789509848,True,8,6,4,,bb2c31153ab,JJazz12,5.0,-2567.739990234375,-739.2000122070312,17.020000457763672,4062.0001220703125,3173.699951171875,0.9000000357627869,-0.19999999552965164,-2.199999988079071,1243.0999755859375,255.0,56.0,False,0.009522792120855087,1.2574105975113876,-0.0001527790569460725,True,247.0,False,4,4,False,,enpitsu,76561198039309853,28,268.79998779296875,5195.02978515625,17.049999237060547,-1434.4000244140625,-1694.6000671386719,3.1999999284744263,0.9000000357627869,0.5000000074505806,-54.699997901916504,128.0,128.0,False,0.01683576819653322,-2.2802172859655356,9.428995347992582e-05,True,36.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,-87.80999755859375,4223.43017578125,17.0,-10500.899658203125,-3710.4998779296875,4.099999964237213,-3.1999999284744263,-1.1999999731779099,986.2999725341797,255.0,245.0,,0.009526378356903824,-2.8132048787154513,0.00016207777939560288,True,255.0,False,8,8,False,
44,3611,97.0,False,False,1,7484.900642911033,-1618.8800048828125,-1909.760009765625,828.3699951171875,-5858.699951171875,25301.201171875,-2825.4000854492188,-3794.2999267578125,-3478.2998657226562,-3082.7999877929688,1.0,0.24981912507555556,-2.157126249036068,1.765929597656834,bf81d8692db,games5425898691,19.0,-1562.239990234375,-2126.030029296875,733.0599975585938,-10494.300537109375,11808.499755859375,6098.900146484375,-2914.8001098632812,-1525.2000427246094,2061.999969482422,255.0,73.0,,0.4242378614408852,1.3756899051497997,0.8786006223872301,True,128.43512250531103,True,10,8,False,,76561198039309853,enpitsu,28.0,-1839.3699951171875,-4245.75,17.049999237060547,-11094.69970703125,1508.9999389648438,3.799999952316284,1.0000000149011612,-0.09999999776482582,2299.9000549316406,255.0,128.0,False,-0.016708635290530082,0.09295084617170848,9.241292401947105e-05,False,67.0,False,2,2,False,,JJazz12,bb2c31153ab,5,-281.1400146484375,803.969970703125,17.020000457763672,-7120.0,12166.8994140625,1.2999999523162842,0.09999999776482582,-0.7000000029802322,-0.09999999776482582,255.0,128.0,False,-0.009570887828772986,1.0413715249342885,6.489330836267416e-05,True,247.0,False,4,4,False,,TarnishedToad,b2a7513b51b,8.0,2516.85009765625,-360.9599914550781,75.02999877929688,8038.2000732421875,20035.699462890625,2869.8001098632812,-2732.3001098632812,4772.9998779296875,45.900001525878906,255.0,24.0,True,-0.17223666958528358,1.412742750986106,0.347862437830364,True,0.0,False,7,10,4,
45,3735,102.0,False,False,0,10766.252912205413,2739.81005859375,-4993.759765625,839.6599731445312,12923.00048828125,11941.8994140625,4310.7000732421875,2751.400146484375,208.99999618530273,5327.80029296875,0.0,-0.7157144795970881,-1.7842448615692588,-0.13144798296287774,bb2c31153ab,JJazz12,5.0,2529.030029296875,-5102.919921875,750.52001953125,12166.300048828125,75.99999904632568,4809.5001220703125,126.30000114440918,1858.0000305175781,342.20001220703125,255.0,255.0,,-0.3787562954640076,-0.007092756363281089,-1.5652019136208706,True,247.0,False,4,4,False,,b2a7513b51b,TarnishedToad,8.0,502.2699890136719,-4517.8798828125,17.020000457763672,11644.7998046875,10839.100341796875,1.1999999731779099,0.0,0.19999999552965164,8.799999952316284,255.0,128.0,False,0.00958215840414256,0.7508914315043594,-2.1444253350079905e-05,True,215.0,False,10,8,4,,enpitsu,76561198039309853,28,3550.159912109375,136.10000610351562,17.049999237060547,0.0,0.09999999776482582,3.1999999284744263,-0.7999999821186066,0.0,0.0,128.0,128.0,,0.016820985468347427,-1.6876102972632416,-5.34010033782395e-06,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,3331.39990234375,-2986.919921875,17.010000228881836,1026.8000030517578,3943.9999389648438,2.7000001072883606,-0.7000000029802322,0.19999999552965164,-1.1999999731779099,0.0,128.0,,0.009783984593785405,-1.8258285699908612,-6.457041938178245e-07,True,133.0,False,8,10,False,
46,3802,104.0,False,False,0,8561.385884767911,3815.52001953125,-2008.3499755859375,130.7899932861328,-4128.599853515625,26687.2998046875,6648.0999755859375,3151.9000244140625,777.0999908447266,1184.3000030517578,0.0,-1.1497083583446757,-2.8643690293944863,0.6611726495591181,bb2c31153ab,JJazz12,5.0,3858.5400390625,-2175.360107421875,52.95000076293945,-872.0999908447266,20205.999755859375,955.9999847412109,-497.00000762939453,2363.000030517578,2403.2000732421875,255.0,128.0,True,-0.027325463012027613,2.1430386481681953,1.4076858526145737,True,164.07421071298666,True,6,5,False,,b2a7513b51b,TarnishedToad,8.0,2013.77001953125,-4849.68017578125,17.020000457763672,-8098.2000732421875,-5715.0,1.899999976158142,0.09999999776482582,0.09999999776482582,-2526.0000610351562,255.0,5.0,True,0.00954154927076659,-2.601078549996123,5.146287940232078e-05,True,245.0,False,10,8,4,,enpitsu,76561198039309853,28,3446.780029296875,672.52001953125,17.049999237060547,-2506.3999938964844,10390.10009765625,3.1999999284744263,0.0,-0.7000000029802322,0.0,0.0,128.0,,0.016879476460450366,-1.3340841847006593,-5.96223462568452e-05,True,244.0,False,2,2,False,,games5425898691,bf81d8692db,19.0,3687.64990234375,-2156.81005859375,123.0199966430664,2557.5999450683594,3226.9000244140625,-227.39999771118164,-4853.699951171875,2101.300048828125,747.9000091552734,255.0,255.0,,1.0116002521034795,-0.8950216522832947,1.0355785923943643,True,133.0,False,10,12,False,
47,3843,106.0,False,False,1,8092.200957665461,-3226.81005859375,-1823.199951171875,398.05999755859375,-11609.49951171875,913.3000183105469,8894.400024414062,5167.80029296875,961.9000244140625,2892.7999877929688,1.0,0.26604755461957164,-2.0408686167018475,1.8854153827852063,76561198039309853,enpitsu,28.0,-3142.199951171875,-1935.6199951171875,265.19000244140625,-331.5999984741211,1356.4999389648438,3169.1000366210938,-3467.60009765625,-836.6999816894531,-1.5000000596046448,255.0,255.0,,0.7891965153554839,1.3338159654858643,-0.0006344796695399709,True,196.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-3450.89990234375,2145.72998046875,17.010000228881836,8132.0001220703125,-2771.4999389648438,3.100000023841858,0.3999999910593033,-0.0,-2501.9000244140625,255.0,0.0,,-0.00951969580369908,-2.7773869441163224,-4.69876776109227e-05,True,133.0,False,12,10,False,,JJazz12,bb2c31153ab,5,-3495.800048828125,-734.280029296875,17.010000228881836,1663.8999938964844,-21209.89990234375,2.800000011920929,-0.09999999776482582,3.700000047683716,-1923.3000183105469,255.0,0.0,False,-0.009597061792932291,-1.5815331708906408,0.00016596633611711087,True,142.0,False,6,6,False,,TarnishedToad,b2a7513b51b,8.0,-1072.1500244140625,3763.110107421875,17.020000457763672,2994.5999145507812,-14453.1005859375,1.1999999731779099,-0.09999999776482582,0.7999999821186066,-17.5,255.0,128.0,False,-0.009593373713192825,-1.7725176447144233,7.36865585406668e-05,True,228.0,False,8,10,4,
