,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
33,1797,59,False,False,1,8966.263149483835,2828.72998046875,-3615.47998046875,366.5400085449219,-3817.5,19181.600341796875,-702.5,645.5000305175781,-1496.199951171875,5774.4000244140625,1.0,0.43521583202640896,-1.537471477090348,-0.35546298377295216,76561198039309853,enpitsu,26.0,2796.179931640625,-3799.2900390625,307.1000061035156,11782.900390625,15365.10009765625,1638.0999755859375,-4819.200134277344,-1717.7999877929688,-2018.3000183105469,255.0,255.0,False,-0.1312813891704965,2.2561214585860596,-0.8475187239505549,True,151.0,False,21,26,2,,bf81d8692db,games5425898691,18.0,-475.8399963378906,-4768.669921875,17.010000228881836,14155.10009765625,5249.5001220703125,2.0999999344348907,-0.19999999552965164,-0.0,250.10000228881836,255.0,128.0,,-0.009597649573928963,2.7621377744478726,-0.00011803622935128129,True,31.0,False,24,24,False,,MCan,76561198055840041,5,1831.31005859375,162.52000427246094,17.010000228881836,6416.500244140625,8512.000122070312,2.0999999344348907,0.5000000074505806,1.2999999523162842,115.50000190734863,223.0,128.0,,-0.009533665354452875,2.2010361660786453,-0.00017081686248814488,True,10,False,204.0,False,10,,Bcan,76561198017985329,8.0,4022.610107421875,-2690.320068359375,549.219970703125,-4050.7998657226562,15716.300048828125,-4508.800048828125,453.49998474121094,2458.800048828125,682.6000213623047,217.0,59.0,True,-0.1969900656862157,1.5162403428588969,-1.4212530291989838,True,195.0,False,18,False,28,
34,1869,62,False,False,0,5688.52354723946,-1961.8399658203125,-447.7799987792969,112.72000122070312,7814.4000244140625,12004.000244140625,9892.899780273438,5869.6002197265625,1228.7999725341797,-191.20000839233398,0.0,-0.1164287232348475,0.5633523422505594,-2.219785607537719,76561198055840041,MCan,5.0,-2017.050048828125,-636.5,17.010000228881836,518.8000106811523,10316.700439453125,-0.29999999329447746,0.0,-2.199999988079071,650.2999877929688,255.0,121.0,False,0.009536939877955671,1.571885800604976,-0.00029235486083944214,True,222.4595785012809,True,10,10,False,,76561198017985329,Bcan,8.0,-3276.81005859375,-1349.52001953125,17.010000228881836,9798.900146484375,-11511.199951171875,2.3000000417232513,0.19999999552965164,0.0,2045.2000427246094,221.0,255.0,False,0.009567532213219971,-0.7985656561974503,-1.434053612684045e-05,True,255.0,False,28,18,False,,enpitsu,76561198039309853,26,-2540.77001953125,237.6300048828125,63.34000015258789,17190.999755859375,-14840.699462890625,3636.0000610351562,0.19999999552965164,0.29999999329447746,0.0,128.0,255.0,False,0.016916454172269235,-0.7121567340695395,-5.499039441339704e-07,True,23,2,39.89524308327706,True,28,,games5425898691,bf81d8692db,18.0,-1305.969970703125,4995.3798828125,24.0,10581.8994140625,-70.50000190734863,-41.79999828338623,330.6999969482422,891.6000366210938,-2102.899932861328,255.0,0.0,,0.0379171426680034,-0.026936802196703122,0.2606605757547843,True,31.0,False,24,False,24,
35,1940,64,False,False,0,2730.8864636233147,-31.139999389648438,2549.679931640625,446.25,1433.0000305175781,10599.200439453125,-4864.200134277344,5608.699951171875,-1249.3000030517578,371.6999816894531,0.0,0.031895306071331696,-0.15479792392606437,0.8032514181068628,76561198055840041,MCan,5.0,84.08999633789062,2591.510009765625,465.29998779296875,3118.5000610351562,13440.999755859375,-3490.4000854492188,3374.2999267578125,-130.10000228881836,4331.300048828125,255.0,255.0,True,1.1411585313127341,-2.6405495252137756,-2.732821140275803,True,84.79646453549785,True,10,12,4,,76561198017985329,Bcan,8.0,614.7000122070312,-375.29998779296875,17.010000228881836,6793.800048828125,15786.500244140625,2.0999999344348907,1.1999999731779099,3.1999999284744263,1243.3000183105469,223.0,255.0,,0.00958634991966631,1.181141685932115,6.801200963604181e-05,True,234.0,False,28,18,False,,enpitsu,76561198039309853,26,2956.610107421875,-553.010009765625,17.049999237060547,17573.00048828125,14532.5,2.5999999046325684,-3.700000047683716,-3.0000001192092896,883.3000183105469,255.0,255.0,,0.016773294601911754,0.7433880293591839,-5.664980259379052e-05,True,24,2,14.0,False,28,,games5425898691,bf81d8692db,18.0,123.80999755859375,5509.06005859375,23.139999389648438,7233.4002685546875,782.3999786376953,30.899999141693115,-0.5999999865889549,96.19999885559082,-2429.1000366210938,255.0,0.0,,0.005598054353105646,0.0992241101272736,0.03925215553432728,True,31.0,False,24,False,24,
36,1956,65,False,False,0,2207.0977346024924,40.290000915527344,3141.340087890625,111.20999908447266,570.2000045776367,5942.39990234375,4723.399963378906,-5962.8997802734375,572.400016784668,340.0,0.0,-0.20197659704024354,-0.22109577437657835,-2.6081303456187253,76561198055840041,MCan,5.0,204.22999572753906,3361.8701171875,43.290000915527344,931.5000152587891,10653.1005859375,-2750.10009765625,1346.199951171875,4973.299865722656,1924.4000244140625,252.0,128.0,False,0.6003166899578425,2.8552771939276105,0.02163336023888712,True,41.0,False,10,12,4,,76561198017985329,Bcan,8.0,731.2999877929688,596.02001953125,17.010000228881836,-1025.6999969482422,17400.50048828125,-0.19999999552965164,0.0,-0.29999999329447746,-199.69999313354492,255.0,102.0,,0.009596074148065814,1.6452120039625517,-0.0001848517071376323,True,227.71025350786024,True,28,18,False,,enpitsu,76561198039309853,26,3604.989990234375,547.760009765625,17.049999237060547,5100.4998779296875,21359.3994140625,2.8999999165534973,0.19999999552965164,0.3999999910593033,1506.300048828125,255.0,128.0,,0.016784771567939973,1.3671388030132234,0.00019453398562278463,True,24,2,245.57902796294098,True,28,,games5425898691,bf81d8692db,18.0,506.8699951171875,5227.0498046875,16.799999237060547,2779.5999145507812,-9622.000122070312,36.500000953674316,37.10000038146973,-2.7000001072883606,-2391.300048828125,255.0,0.0,,0.0072764202981074515,-1.3408093373059455,-0.0014251976155083784,True,31.0,False,24,False,24,
37,1981,66,False,False,0,1783.9184037496414,87.70999908447266,3651.820068359375,275.3699951171875,-615.099983215332,49.29999828338623,2902.3001098632812,-3560.7000732421875,970.1999664306641,1421.4999389648438,0.0,0.03642522902261014,-0.36163509402757865,-1.6097376432338906,76561198055840041,MCan,5.0,140.61000061035156,3781.860107421875,158.05999755859375,-3035.7998657226562,2433.300018310547,884.5999908447266,-415.09998321533203,673.4999847412109,503.69998931884766,255.0,128.0,False,-0.16039791629696998,-2.4843161998826866,-0.006214355196119959,True,9.717238595408787,True,10,14,4,,76561198017985329,Bcan,8.0,513.8599853515625,2317.8701171875,91.62000274658203,-4666.499938964844,22191.8994140625,3839.2001342773438,1080.999984741211,242.09999084472656,169.79999542236328,255.0,155.0,,-0.046154616246328585,1.7987850543781019,-0.000284640334883437,True,149.4184944527123,True,30,18,False,,enpitsu,76561198039309853,26,3263.389892578125,2362.25,17.049999237060547,-11941.99951171875,19309.7998046875,2.5999999046325684,2.5999999046325684,-3.8999998569488525,966.3999938964844,255.0,128.0,,0.016780580345297613,2.1848908358068364,-8.994837964286439e-05,True,24,2,204.0,False,28,,games5425898691,bf81d8692db,18.0,210.05999755859375,4304.2998046875,160.1699981689453,-6247.8997802734375,-13174.599609375,1436.4999389648438,-198.60000610351562,174.89999771118164,34.60000038146973,255.0,131.0,,-0.5245448049084248,-2.226102970560193,0.014758023186854903,True,0.0,False,24,False,26,
38,1990,66,False,False,1,8841.939917132775,-67.19999694824219,-3649.320068359375,337.5400085449219,-5928.699951171875,9255.2001953125,10566.600341796875,5656.199951171875,-710.9999847412109,1871.199951171875,1.0,-0.196469055123584,-0.04868417574030132,-2.941853931938936,bf81d8692db,games5425898691,18.0,-15.100000381469727,-3663.919921875,195.47000122070312,3966.9000244140625,17205.899658203125,-437.5,-787.3999786376953,-162.80000686645508,-2013.699951171875,255.0,240.0,,0.07132962382703929,2.642353959229948,-0.9819610203356478,True,0.0,False,25,26,False,,76561198039309853,enpitsu,26.0,-2783.570068359375,-2991.590087890625,17.049999237060547,14214.7998046875,-17582.19970703125,2.5999999046325684,0.09999999776482582,-0.09999999776482582,9.399999976158142,255.0,255.0,,-0.016778601653550915,-2.251696529092392,-2.1666938395436882e-05,True,204.0,False,28,24,2,,MCan,76561198055840041,5,29.790000915527344,-3671.81005859375,131.19000244140625,7526.300048828125,16008.399658203125,-2365.0,1219.4999694824219,-342.2999954223633,2395.2999877929688,255.0,128.0,False,0.2783414531846975,1.9481525956960144,-0.18462513294508778,True,10,4,3.0,False,14,,Bcan,76561198017985329,7.0,-270.42999267578125,-3069.719970703125,189.3699951171875,12351.800537109375,-19297.7001953125,2006.9000244140625,-663.0999755859375,4554.700012207031,-3010.7000732421875,255.0,255.0,True,0.4296610376771211,-1.8997897149092513,-0.8045275352935322,True,126.33594005082243,True,19,False,30,
39,2084,69,False,False,1,6411.801276576745,-1959.050048828125,-601.0700073242188,125.52999877929688,5302.39990234375,17916.099853515625,524.3000030517578,5348.499755859375,-847.3999786376953,1990.2999877929688,1.0,-0.5131287371775344,0.01643839519577289,1.6021630394115707,76561198039309853,enpitsu,26.0,-2035.56005859375,-781.3800048828125,17.049999237060547,-49.49999809265137,13932.099609375,2.3999999463558197,-0.0,-1.1999999731779099,-131.00000381469727,255.0,128.0,False,-0.016755531472276406,1.5820615059312675,0.00014214261929294597,True,239.85329871792948,True,24,28,2,,bf81d8692db,games5425898691,19.0,3305.580078125,-2744.820068359375,17.010000228881836,-380.49999237060547,-18456.8994140625,1.2999999523162842,-0.0,-0.7999999821186066,-220.79999923706055,255.0,118.0,,-0.00960744356255034,-1.535874133336464,3.062213766450546e-05,True,0.0,False,26,26,False,,MCan,76561198055840041,5,-2252.449951171875,-141.64999389648438,17.010000228881836,201.00000381469727,13398.399658203125,2.3000000417232513,-0.0,1.4000000059604645,-2087.899932861328,255.0,59.0,False,-0.00956124603815504,1.6566948957816248,9.104134091507537e-06,True,10,4,0.0,False,14,,Bcan,76561198017985329,7.0,164.58999633789062,-2944.780029296875,372.1099853515625,-1318.2000732421875,22255.2001953125,-241.39999389648438,-3870.7998657226562,662.7999877929688,-3850.4998779296875,229.0,128.0,False,-1.303686244217722,2.0532514987875787,-0.5285574993277128,True,10.0,False,21,False,30,
40,2096,70,False,False,1,5624.427562233408,-1731.6700439453125,167.1199951171875,94.7699966430664,4919.89990234375,16514.69970703125,1161.9999694824219,2157.5,1.7000000178813934,1990.2999877929688,1.0,-0.29702736038257227,0.3372647356064278,-0.9363506245832178,76561198039309853,enpitsu,26.0,-1989.260009765625,-58.59000015258789,17.010000228881836,5092.799987792969,15798.800048828125,3.8999998569488525,0.09999999776482582,0.5999999865889549,-1984.9000549316406,255.0,128.0,False,-0.01677682815249794,1.9399153193004204,-5.843306009506919e-05,True,202.28963442002578,True,24,28,2,,bf81d8692db,games5425898691,19.0,3222.139892578125,-3522.610107421875,17.010000228881836,-3310.4000854492188,-18068.699951171875,2.0999999344348907,0.19999999552965164,1.4000000059604645,-1296.4999389648438,255.0,7.0,,-0.009582969029677731,-1.37318672351496,-0.0001602559251363901,True,0.0,False,26,26,False,,MCan,76561198055840041,5,-2135.6298828125,524.7899780273438,17.010000228881836,2863.3999633789062,13793.299560546875,2.0000000298023224,-0.09999999776482582,-0.7999999821186066,-0.5000000074505806,255.0,128.0,False,-0.009586858158678139,1.7756068515786796,7.321422002523828e-05,True,10,4,0.0,False,14,,Bcan,76561198017985329,7.0,101.94999694824219,-1908.219970703125,363.7799987792969,-1420.2000427246094,22161.10107421875,-422.20001220703125,-3205.4998779296875,597.7999877929688,-3425.5999755859375,223.0,128.0,False,0.13097125173061155,0.049708227158295495,-1.6850227442392358,True,10.0,False,22,False,30,
41,2115,70,False,True,1,4488.835434790027,-1405.7099609375,1286.199951171875,102.9800033569336,4450.299987792969,23809.3994140625,2566.9000244140625,2444.199981689453,1395.5999755859375,184.20000076293945,1.0,-0.13093319019013405,-0.7444947615261378,-1.9358121580484202,76561198039309853,enpitsu,26.0,-1414.97998046875,1127.8499755859375,16.420000076293945,3783.9999389648438,21305.10009765625,-13.700000047683716,-18.09999942779541,9.800000190734863,364.3000030517578,255.0,0.0,False,-0.011805062353651759,1.7141488581463757,-0.0008170078304698118,True,142.74925594945108,True,24,28,2,,bf81d8692db,games5425898691,19.0,2636.010009765625,-4617.93994140625,17.010000228881836,-15813.00048828125,-9640.800170898438,0.0,-0.0,-0.0,-1968.0000305175781,255.0,0.0,,-0.009589687157620727,-0.47814197228136274,-3.8974981186773036e-07,True,233.07539791189214,True,26,26,False,,MCan,76561198055840041,5,-1740.97998046875,1359.800048828125,46.13999938964844,11946.400146484375,11910.2001953125,3457.0001220703125,-275.9000015258789,310.49999237060547,-252.70000457763672,255.0,121.0,False,-0.01825890130420859,2.4055289877111883,0.0007671366150064237,True,10,4,0.0,False,16,,Bcan,76561198017985329,7.0,2.950000047683716,-481.42999267578125,201.42999267578125,-1636.0000610351562,22340.30029296875,-4606.000061035156,518.4000015258789,1021.8000030517578,-249.40000534057617,216.0,101.0,False,-0.19834790658213747,0.965165257693333,-0.18312023282650888,True,10.0,False,22,False,30,
42,2120,71,False,False,0,7193.258059009708,1296.3699951171875,-1711.02001953125,142.13999938964844,-14313.399658203125,-20281.700439453125,2778.2998657226562,-216.29999160766602,2334.600067138672,660.8000183105469,0.0,0.28073963313302197,0.732293840729586,-2.308613516639779,76561198055840041,MCan,5.0,1502.2099609375,-1653.4599609375,104.20999908447266,-12727.19970703125,-18265.899658203125,2418.3999633789062,5235.30029296875,-1570.0,613.1000137329102,255.0,164.0,False,0.6791291728613591,-2.5445165416312556,-0.401948711767299,True,0.0,False,11,16,4,,76561198017985329,Bcan,7.0,28.809999465942383,53.709999084472656,100.87999725341797,1666.199951171875,-22193.89892578125,-5800.9002685546875,-1466.9000244140625,-1241.8000030517578,-1149.5999908447266,216.0,62.0,False,-0.15029935488560894,-1.0805546639578274,-0.10921540836157073,True,10.0,False,30,22,False,,enpitsu,76561198039309853,26,1327.800048828125,-1530.699951171875,17.010000228881836,-6740.8001708984375,-21990.0,7.900000214576721,2.0999999344348907,-8.799999952316284,-1330.5999755859375,255.0,128.0,False,0.01652091154515642,-1.9235461764782151,-0.00013901888143054084,True,24,2,127.11110543435622,True,28,,games5425898691,bf81d8692db,19.0,-2292.969970703125,4743.0400390625,17.010000228881836,19455.400390625,3363.599853515625,0.0,0.0,0.0,-1995.2999877929688,255.0,0.0,,0.009598600428832071,0.09790751784419836,-1.0451424813871165e-05,True,217.43724739679726,True,26,False,26,
43,2169,72,False,False,0,10170.268572929028,-1073.4599609375,-5028.72021484375,151.58999633789062,-8259.099731445312,35.09999990463257,12008.900146484375,4434.200134277344,-3108.800048828125,2582.9000854492188,0.0,0.4730584900594892,2.9487239663390046,2.5601786306669982,76561198055840041,MCan,5.0,-956.9600219726562,-4946.93994140625,32.68000030517578,-19689.000244140625,-11125.6005859375,-74.49999809265137,-1179.4999694824219,-929.7000122070312,333.8999938964844,255.0,128.0,False,-0.10149840935071208,-2.6887451820919477,-0.37624313136060095,True,0.0,False,12,16,4,,76561198017985329,Bcan,7.0,1521.9599609375,-3220.219970703125,17.010000228881836,20391.800537109375,-10499.200439453125,2.0000000298023224,-2.199999988079071,0.7999999821186066,651.3999938964844,207.0,128.0,False,0.0096229320516951,-0.4446143202175667,2.0579224399888036e-05,True,15.0,False,30,22,False,,enpitsu,76561198039309853,26,-941.9299926757812,-4655.58984375,17.040000915527344,-22541.59912109375,-4145.0,3.100000023841858,-9.599999785423279,4.000000059604645,-699.1000366210938,255.0,0.0,False,0.01698540522310873,-3.0161041541829037,-0.00010585838761911878,True,24,2,0.0,False,28,,games5425898691,bf81d8692db,18.0,-1157.6700439453125,1647.6099853515625,17.010000228881836,-7186.9000244140625,-21118.60107421875,2.0999999344348907,0.0,0.3999999910593033,-15.90000033378601,255.0,128.0,,0.009598918977221784,-1.900846528737469,4.8848841449074254e-05,True,191.0,False,26,False,26,
44,2249,75,False,False,0,10125.691628727638,-3210.510009765625,-4717.6201171875,907.9099731445312,-5545.3997802734375,10420.0,-1479.4000244140625,2332.7000427246094,3445.8999633789062,2423.800048828125,0.0,1.0567614694965668,2.0519266730961485,-2.565878492721136,76561198055840041,MCan,5.0,-3160.739990234375,-4878.580078125,810.3499755859375,-9124.000244140625,8200.499877929688,-2424.499969482422,-363.49998474121094,345.09998321533203,-616.8000030517578,207.0,128.0,,0.16799525517852879,2.400896310999914,1.5726021437629687,True,,False,12,16,4,,76561198017985329,Bcan,7.0,2781.8798828125,-4188.89990234375,71.51000213623047,-13830.899658203125,236.5999984741211,2802.60009765625,-12.300000190734863,-5499.5001220703125,67.1999979019165,243.0,128.0,False,0.2337442443547498,-3.1410345183989477,0.00045119056345969646,True,255.0,False,32,23,False,,enpitsu,76561198039309853,26,-3168.030029296875,-3628.340087890625,17.049999237060547,-8420.0,-3152.6998901367188,3.1999999284744263,0.0,-1.5999999642372131,-2376.300048828125,255.0,0.0,False,0.01672143680788311,-2.8247309884455962,1.0963486205650398e-05,True,24,2,255.0,False,28,,games5425898691,bf81d8692db,18.0,-3903.919921875,-78.47000122070312,28.739999771118164,-4961.400146484375,-7881.5997314453125,1522.2999572753906,661.8000030517578,2369.4000244140625,2344.199981689453,255.0,253.0,,-0.16932973460057726,-2.127806449057418,-0.18408981597393478,True,255.0,False,26,False,26,
45,2283,77,False,False,1,3391.1870855987363,3867.85009765625,3506.52001953125,273.6099853515625,2328.699951171875,11701.700439453125,2134.199981689453,-453.8999938964844,2567.39990234375,-5307.39990234375,1.0,-1.2431404805905604,-0.6683225163677579,2.6117525207372427,76561198039309853,enpitsu,26.0,3876.800048828125,3375.889892578125,129.3000030517578,-4422.799987792969,2155.399932861328,2750.5999755859375,-2761.300048828125,-4737.5,-424.7999954223633,0.0,128.0,False,1.1989154194794722,-2.4161502212744908,0.2143237558525068,True,255.0,False,25,30,2,,bf81d8692db,games5425898691,18.0,3955.830078125,745.5399780273438,49.040000915527344,-238.89999389648438,1778.6000061035156,-163.1999969482422,34.90000009536743,121.09999656677246,-48.69999885559082,255.0,128.0,,-0.043439261339753156,1.5305207103604561,-0.5190908523056026,True,255.0,False,26,26,False,,MCan,76561198055840041,5,3777.27001953125,3780.830078125,198.8699951171875,8580.999755859375,-13759.200439453125,-8754.600219726562,1828.9999389648438,5183.4002685546875,191.10000610351562,255.0,241.0,True,0.12042062588442955,-1.478340377491782,0.32285661670812066,True,13,4,,False,18,,Bcan,76561198017985329,7.0,-1077.9000244140625,4187.990234375,16.520000457763672,13533.499755859375,2952.6998901367188,94.0999984741211,2.5,-24.600000381469727,1716.199951171875,225.0,175.0,False,-0.011038597929670301,2.8822289211562806,8.489960295035173e-05,True,255.0,False,24,False,32,
46,2339,79,False,False,0,10000.260201936622,-2854.719970703125,-4666.56005859375,106.41000366210938,-24650.80078125,2252.4000549316406,9097.2998046875,1270.1000213623047,5856.6998291015625,-291.1000061035156,0.0,-0.5035523055479819,0.8794389885005472,3.065034175730658,76561198017985329,Bcan,8.0,-2559.64990234375,-4698.759765625,17.010000228881836,-21124.3994140625,1098.6000061035156,2.3000000417232513,0.7000000029802322,0.0,1629.7999572753906,172.0,255.0,False,0.009577601122933745,3.126525642429762,0.00020299076486062005,True,191.0,False,24,32,False,,76561198055840041,MCan,5.0,-3847.2099609375,-1635.760009765625,16.309999465942383,11431.300048828125,4043.2000732421875,-1220.8999633789062,-1481.1000061035156,-3599.8001098632812,-2248.5000610351562,244.0,0.0,False,0.05090096149146776,0.2617871098181372,0.021338904726237163,True,,False,18,14,4,,enpitsu,76561198039309853,26,-3153.590087890625,-4216.669921875,84.94999694824219,4290.899963378906,-14860.999755859375,4243.0999755859375,1.5999999642372131,-6.700000166893005,-513.8000106811523,128.0,128.0,False,0.016796137667560364,-1.4129737022417501,0.0025527502344301284,True,26,2,159.0,False,32,,games5425898691,bf81d8692db,18.0,-2211.10009765625,-2093.14990234375,17.0,13705.899658203125,2118.5000610351562,3.6000001430511475,-0.5000000074505806,0.0,2193.3999633789062,255.0,255.0,,0.009573868948132613,0.2199013297103542,5.281170962563686e-05,True,201.0,False,26,False,26,
47,2398,81,False,False,0,7460.156369981608,-3938.6201171875,-1671.489990234375,172.6199951171875,-13428.399658203125,-1548.8999938964844,15906.199951171875,4707.099914550781,-3322.9998779296875,-1673.5000610351562,0.0,0.31495646860417564,-0.25783434581558834,-2.318169017498894,76561198017985329,Bcan,8.0,-3942.260009765625,-1757.2900390625,42.11000061035156,946.2999725341797,18994.49951171875,-283.29999923706055,697.5,-537.5,1733.0999755859375,211.0,255.0,False,0.007459529506753261,1.5772160206603787,0.42436511959294443,True,157.0,False,24,32,False,,76561198055840041,MCan,5.0,-3552.179931640625,-3562.8798828125,17.020000457763672,3232.0999145507812,-12701.199951171875,0.7999999821186066,-0.29999999329447746,1.5000000596046448,921.8000030517578,255.0,149.0,False,0.009570560611292519,-1.304999577523858,9.407020719301117e-05,False,,False,18,14,4,,enpitsu,76561198039309853,26,-1510.5999755859375,-4784.9501953125,16.93000030517578,7298.800048828125,11007.60009765625,27.300000190734863,-27.799999713897705,-4.399999976158142,2309.1000366210938,255.0,255.0,False,0.0156118810076359,1.0451741764637836,0.001204018645758026,True,26,2,115.12960861575218,True,32,,games5425898691,bf81d8692db,18.0,-3745.31005859375,-1504.43994140625,163.14999389648438,-20235.400390625,-10776.099853515625,1844.6000671386719,1870.3999328613281,-5124.89990234375,697.6000213623047,255.0,128.0,,0.2224524146169939,-2.3028298162822436,0.25391859253904886,True,127.5313805867267,True,27,False,28,
48,2400,81,False,False,1,4577.172988132686,3993.780029296875,1770.3900146484375,276.07000732421875,5127.9998779296875,22550.10009765625,15316.700439453125,3025.5999755859375,-3190.0,4082.6998901367188,1.0,-0.3205565995469838,0.37291687610399926,-2.5475805176110806,bf81d8692db,games5425898691,18.0,3943.510009765625,1591.6800537109375,177.52000427246094,15383.1005859375,6800.999755859375,37.99999952316284,-1433.6000061035156,2020.2999877929688,4910.4998779296875,255.0,128.0,,-0.3370101375452472,1.8065684885616315,0.6772226171303036,True,121.25624940984993,True,27,28,False,,76561198039309853,enpitsu,26.0,1493.2099609375,4756.43994140625,16.979999542236328,-6784.4000244140625,-11598.499755859375,16.399999856948853,18.40000033378601,4.699999988079071,2299.7999572753906,255.0,255.0,False,-0.01603494712063836,-1.1027378917022965,0.000836237817564964,True,108.8544774388754,True,32,26,2,,MCan,76561198055840041,5,3526.1201171875,3658.409912109375,17.020000457763672,-3679.2001342773438,12760.6005859375,0.7999999821186066,0.09999999776482582,-0.7000000029802322,218.89999389648438,255.0,128.0,False,-0.009570144334436271,1.2717101947155667,-7.033200538394584e-05,False,14,4,,False,18,,Bcan,76561198017985329,8.0,3947.030029296875,1636.8299560546875,41.040000915527344,1542.2000122070312,-17352.5,1043.499984741211,-1238.1999969482422,-1679.9000549316406,1868.699951171875,209.0,255.0,False,0.037582090049183926,-1.7366248153890753,0.30043344036763364,True,157.0,False,24,False,32,
49,2564,87,False,False,0,9888.881172389803,1276.989990234375,-4507.18017578125,275.0199890136719,12795.999755859375,14874.69970703125,-877.2000122070312,-343.49998474121094,3445.2999877929688,-1606.4999389648438,0.0,0.005028587737778963,-2.5794122474792145,-1.611258873476938,76561198055840041,MCan,5.0,1228.489990234375,-4649.31982421875,167.47999572753906,11774.3994140625,6343.2000732421875,1279.000015258789,-3441.400146484375,1080.8000183105469,843.0999755859375,255.0,210.0,,-0.6153749445821444,0.6075567819209108,-0.256149309723875,True,,False,15,20,4,,76561198017985329,Bcan,8.0,1768.8199462890625,-5076.93994140625,168.2899932861328,9622.2998046875,-77.30000019073486,-2991.7999267578125,-4653.599853515625,-1888.3999633789062,1749.6000671386719,170.0,240.0,False,0.29108979524616624,0.023548989970513245,-0.29856564149736586,True,55.0,False,34,24,False,,enpitsu,76561198039309853,26,1097.8499755859375,-4599.91015625,17.059999465942383,22784.7998046875,-3138.2998657226562,-3.799999952316284,6.000000238418579,-1.0999999940395355,480.40000915527344,255.0,255.0,,0.016810175807646256,-0.1393948059464724,0.00010816970445976483,True,26,2,136.0,False,32,,games5425898691,bf81d8692db,18.0,1240.780029296875,-254.92999267578125,16.260000228881836,18996.199951171875,10911.400146484375,-871.6000366210938,-1463.0000305175781,1326.0000610351562,-725.8999633789062,255.0,0.0,,-0.004800300993325243,0.46900309648576444,0.005303952567527385,True,193.0,False,32,False,32,
