,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
32,2252,66.0,False,False,1,5238.586028748051,3324.39990234375,498.2699890136719,115.70999908447266,20978.00048828125,18000.400390625,6629.1998291015625,4775.299987792969,3609.1000366210938,413.10001373291016,1.0,-0.5511989099586058,0.7275407904505894,0.9902276519260466,76561198039309853,enpitsu,27.0,3310.830078125,346.8399963378906,73.12999725341797,19982.60009765625,6923.900146484375,2320.0999450683594,2924.89990234375,3210.4000854492188,-2030.2000427246094,128.0,128.0,,-0.10358357167388312,2.5392901930546974,0.12045393204524742,True,109.0,False,18,16,False,,bf81d8692db,games5425898691,20.0,-1643.4000244140625,2631.590087890625,76.7699966430664,10943.900146484375,-13749.599609375,-1376.6999816894531,1770.5000305175781,2365.399932861328,253.09999465942383,255.0,128.0,,0.6705986508295491,-2.260788134304823,0.2166325786530549,True,149.0,False,False,14,14,,SaBR_Vain,babb6fd42fb,12,2512.77001953125,4433.14013671875,17.059999465942383,13594.100341796875,10228.300170898438,2.8999999165534973,0.09999999776482582,0.09999999776482582,-3037.2000122070312,255.0,0.0,False,-0.016773575233566297,2.6918675813682156,-0.00014244996270825836,True,218.0,False,4,False,4,,Bandit,76561198333055279,9.0,1093.27001953125,4194.6201171875,17.010000228881836,14460.50048828125,-990.2999877929688,2.800000011920929,1.8000000715255737,0.29999999329447746,-1755.8000183105469,128.0,31.0,,-0.009601864645742805,-3.035073610711794,-0.00017152002805867071,True,16,0.0,False,12,4,
33,2304,68.0,False,False,0,8176.111034677609,-2038.31005859375,-2955.919921875,126.37000274658203,24366.59912109375,11446.199951171875,-6384.7998046875,-3560.10009765625,189.89999771118164,-4825.799865722656,0.0,-0.7779911030278142,0.9584043197976447,2.10130124093658,babb6fd42fb,SaBR_Vain,12.0,-2193.93994140625,-3104.989990234375,177.00999450683594,6050.9002685546875,9318.200073242188,2777.3001098632812,-3977.3001098632812,-3611.199951171875,-1178.8999938964844,128.0,194.0,False,0.19736616954376754,1.0349194340803447,-0.5522911220484542,True,242.0,False,6,5,False,,76561198333055279,Bandit,9.0,-2154.93994140625,-4686.77001953125,17.010000228881836,3810.8999633789062,-6860.8001708984375,3.0000001192092896,0.0,0.0,2458.699951171875,221.0,255.0,,0.009537319426911566,-1.0382635974482366,-5.329400665203693e-07,True,31.0,False,4,12,16,,enpitsu,76561198039309853,28,-4046.110107421875,-1318.77001953125,587.47998046875,-221.49999618530273,-4776.400146484375,-2061.3999938964844,3265.4000854492188,1488.3000183105469,831.6999816894531,128.0,128.0,,0.1830651977212984,-1.0996234553478574,-1.3657278958502563,True,109.0,False,18,False,16,,games5425898691,bf81d8692db,20.0,-591.3499755859375,-492.82000732421875,17.010000228881836,-10983.299560546875,11493.599853515625,2.7000001072883606,-1.0000000149011612,1.0999999940395355,-257.8000068664551,255.0,128.0,,0.00959938890733367,2.3125734706305967,4.935394205286262e-05,True,14,179.0,False,14,False,
34,2391,71.0,False,False,1,6706.309453818763,-3654.1201171875,213.44000244140625,125.81999969482422,-3705.2999877929688,22604.89990234375,9685.399780273438,4684.2999267578125,-3451.4999389648438,-1464.1999816894531,1.0,0.5926346370536082,-0.4853905563583714,1.983526543006044,bf81d8692db,games5425898691,20.0,-3661.889892578125,-42.95000076293945,17.010000228881836,-7292.80029296875,18221.600341796875,2.5999999046325684,-0.5999999865889549,1.899999976158142,341.5999984741211,128.0,227.0,,-0.009655503836851004,1.205034668825863,0.00014865113068002618,True,255.0,False,14,14,False,,76561198039309853,enpitsu,27.0,3142.860107421875,-844.9500122070312,17.049999237060547,-10529.100341796875,-8989.600219726562,3.700000047683716,-0.09999999776482582,-0.19999999552965164,-2205.2000427246094,255.0,128.0,,-0.016749579002358676,-0.6451342904518114,-2.726789563405223e-05,True,255.0,False,False,16,18,,SaBR_Vain,babb6fd42fb,11,-637.3699951171875,2712.179931640625,17.040000915527344,-3344.7000122070312,14085.899658203125,4.799999892711639,-1.0000000149011612,3.400000035762787,995.1000213623047,128.0,202.0,False,-0.016830977244034293,1.3465960135564223,0.00025936020360218897,True,192.0,False,6,False,6,,Bandit,76561198333055279,10.0,-2767.050048828125,4093.02001953125,17.010000228881836,-21038.20068359375,929.8999786376953,2.800000011920929,-0.3999999910593033,-0.0,-1634.4999694824219,193.0,0.0,False,-0.009576005919053273,0.08125397877935002,-0.00018948685413546122,True,18,0.0,False,14,4,
35,2473,74.0,False,False,1,3299.1039586115803,-2359.3798828125,4604.66015625,152.7100067138672,7621.099853515625,15891.700439453125,-1714.9000549316406,-995.5000305175781,-2963.699951171875,5120.999755859375,1.0,1.1645871161608832,0.9077588318133485,-2.627260642210401,bf81d8692db,games5425898691,19.0,-2410.81005859375,4409.22998046875,52.150001525878906,15460.2001953125,11021.400146484375,3605.4000854492188,-417.90000915527344,463.49998474121094,1063.6000061035156,255.0,137.0,,-0.02782543328322664,2.382917672098201,-0.00020381848564205007,True,183.0,False,16,14,False,,76561198039309853,enpitsu,27.0,935.5,1724.68994140625,17.049999237060547,-2772.3001098632812,13733.599853515625,3.1999999284744263,-0.3999999910593033,-0.29999999329447746,-45.10000228881836,255.0,,,-0.016814827910579946,1.3765768863529073,3.592581211150897e-05,True,247.0,False,False,16,18,,SaBR_Vain,babb6fd42fb,11,-935.72998046875,4994.25,17.209999084472656,-3607.9998779296875,-130.0,16.49999976158142,65.3000020980835,-116.19999885559082,2119.1000366210938,242.0,255.0,,-0.018417418109856754,-0.06606137261752437,-0.0037583824254904218,True,223.0,False,6,False,6,,Bandit,76561198333055279,10.0,-2401.81005859375,5103.22998046875,577.72998046875,11998.900146484375,-46.99999809265137,1856.1000061035156,1.4000000059604645,-277.5,41.599998474121094,255.0,128.0,,0.2097748523256437,3.134288192731071,1.5685271569214045,True,18,224.6493588801353,True,14,4,
36,2552,77.0,False,False,0,10186.511374135533,1101.27001953125,-4848.7900390625,107.8499984741211,-7484.89990234375,8476.099853515625,7510.2001953125,4499.4000244140625,95.9000015258789,1020.6999969482422,0.0,-0.22916162200426218,-0.6024554138492009,1.1658722132168584,76561198333055279,Bandit,10.0,1188.949951171875,-5027.39013671875,30.200000762939453,-5275.7000732421875,6309.0997314453125,-3586.7999267578125,4981.600036621094,1280.0,417.99999237060547,255.0,255.0,,0.3259316735208074,2.1422820546131387,0.09869990191091345,True,199.73437416168952,True,18,14,4,,babb6fd42fb,SaBR_Vain,11.0,1578.800048828125,-5102.93994140625,455.3900146484375,-7544.6002197265625,1.899999976158142,-2845.7998657226562,1.0999999940395355,-306.00000381469727,0.3999999910593033,255.0,128.0,,0.3498025556969143,-3.123873341749669,1.5771547113127826,True,143.0,False,False,6,8,,enpitsu,76561198039309853,27,759.530029296875,-3965.090087890625,17.049999237060547,-548.8999938964844,-11632.7001953125,3.799999952316284,3.700000047683716,0.5000000074505806,1969.6000671386719,128.0,128.0,False,0.01705980848730858,-1.556742290525262,2.0696704660367857e-05,True,204.41717861801064,True,19,False,16,,games5425898691,bf81d8692db,19.0,-1250.6800537109375,-4460.9501953125,17.020000457763672,-7542.5,9324.500122070312,7.300000190734863,-13.700000047683716,16.799999475479126,-2343.9999389648438,255.0,0.0,,0.009571791859993255,2.1899387604799916,-0.0011758180153572785,True,16,183.0,False,14,False,
37,2651,80.0,False,False,0,7528.4504809270875,-1174.969970703125,-2383.280029296875,138.82000732421875,1352.8999328613281,13594.7998046875,2789.7000122070312,2856.6000366210938,-5117.699890136719,-1283.6000061035156,0.0,-0.48993923021099384,1.6908145302444768,-2.869729448509088,76561198333055279,Bandit,10.0,-1246.760009765625,-2514.199951171875,16.389999389648438,-545.4000091552734,12432.19970703125,-699.7000122070312,-1360.0999450683594,2415.800018310547,-2925.8999633789062,255.0,0.0,False,0.021614903508058985,1.5305209732782101,0.019826449284802993,True,131.67538062475063,True,20,14,4,,babb6fd42fb,SaBR_Vain,11.0,-1686.25,-4331.27978515625,17.040000915527344,-20352.5,2976.4999389648438,0.0,0.7000000029802322,0.0,-40.70000171661377,255.0,128.0,,0.016802252028739004,2.992039124175831,5.5860923001204185e-05,False,0.0,False,False,6,8,,enpitsu,76561198039309853,28,-147.02000427246094,-3716.56005859375,17.020000457763672,-4470.10009765625,22561.39892578125,2.7000001072883606,0.0,0.5000000074505806,-423.6000061035156,255.0,128.0,False,0.01678247209248533,1.7320871733997123,0.00013927193203685931,True,66.65397851954222,True,20,False,18,,games5425898691,bf81d8692db,20.0,2676.31005859375,-3597.830078125,16.989999771118164,16390.799560546875,6884.7998046875,3.8999998569488525,0.0,-2.5999999046325684,1935.0999450683594,255.0,255.0,,0.009735203020882446,0.46148948531297085,5.3780568559166175e-05,False,18,72.20918705642862,True,16,False,
38,2677,81.0,False,False,0,6230.13056219707,-1041.1300048828125,-1088.43994140625,115.47000122070312,4018.3999633789062,17610.400390625,381.6999816894531,440.6999969482422,-4646.300048828125,-1010.5999755859375,0.0,-0.1891086341530646,1.612188453026859,-2.3388455292987564,76561198333055279,Bandit,10.0,-1123.550048828125,-1270.56005859375,17.010000228881836,3517.0999145507812,15239.300537109375,0.09999999776482582,1.5999999642372131,5.5000001192092896,-1145.4000091552734,255.0,138.0,False,0.009614848874887472,1.281046781017459,5.4450174725785776e-05,True,90.71325597968152,True,20,14,4,,babb6fd42fb,SaBR_Vain,11.0,-3292.840087890625,-3600.60009765625,17.040000915527344,-1446.199951171875,18131.300048828125,0.7999999821186066,0.0,-0.29999999329447746,-2319.7999572753906,255.0,0.0,False,0.016780256630276304,1.5445187971388925,0.00011518507842830804,True,233.0594321989244,True,False,6,8,,enpitsu,76561198039309853,27,-453.0899963378906,-1487.0400390625,17.020000457763672,-3015.4000854492188,22801.39892578125,2.7000001072883606,0.0,-0.09999999776482582,0.0,255.0,128.0,False,0.016789891306024665,1.7022783448904653,1.1939384160082751e-05,True,0.0,False,20,False,18,,games5425898691,bf81d8692db,20.0,3312.489990234375,-1796.6800537109375,16.989999771118164,-1999.9000549316406,22910.90087890625,5.0,0.0,-0.19999999552965164,-130.20000457763672,255.0,98.0,,0.009596615198276075,1.662529515842524,-8.651174318923913e-05,False,19,2.0,False,16,False,
39,2690,82.0,False,False,0,5407.003135433608,-859.510009765625,-266.8800048828125,102.0999984741211,2235.8999633789062,20064.49951171875,813.7999725341797,69.80000019073486,-2742.9998779296875,-2063.699951171875,0.0,0.018541842760334177,1.524134407409769,1.8792750599467563,76561198333055279,Bandit,10.0,-819.8499755859375,-425.760009765625,16.940000534057617,3419.5001220703125,19218.900146484375,-24.30000066757202,505.99998474121094,346.3999938964844,1972.5,255.0,235.0,False,0.00014122126672678063,1.4697139123748113,0.007624385020469675,True,49.95869259424105,True,20,14,4,,babb6fd42fb,SaBR_Vain,11.0,-2882.219970703125,-2708.2900390625,17.040000915527344,13489.69970703125,17316.600341796875,0.0,-0.5000000074505806,-0.5000000074505806,-50.10000228881836,255.0,128.0,False,0.016777122119502705,0.9037263389923683,6.528069631112269e-05,True,192.30486881348398,True,False,6,8,,enpitsu,76561198039309853,28,-596.1799926757812,-403.8999938964844,17.030000686645508,-3015.4000854492188,22801.39892578125,5.699999928474426,0.0,-0.09999999776482582,0.0,255.0,255.0,False,0.016789891306024665,1.7022783448904653,1.1939384160082751e-05,True,0.0,False,22,False,18,,games5425898691,bf81d8692db,20.0,3256.0400390625,-635.1199951171875,96.43000030517578,-690.1999664306641,22914.7998046875,-167.60000228881836,-5467.80029296875,583.4000015258789,-109.70000267028809,255.0,128.0,,0.8399844569249435,-1.860167255412845,3.01794670534901,True,20,2.0,False,17,False,
40,2786,85.0,False,False,0,1706.3397218277394,-2598.360107421875,5023.52978515625,1544.3299560546875,2932.3001098632812,-893.7000274658203,5603.4002685546875,-5111.600036621094,-2513.2000732421875,1885.2999877929688,0.0,-0.7711907422957658,1.028514242693181,-0.7019730465021172,76561198333055279,Bandit,10.0,-2876.7900390625,5049.22998046875,1526.4300537109375,8490.800170898438,2602.5,11502.099609375,596.3999938964844,1832.7999877929688,-1302.2999572753906,0.0,0.0,,-0.8988301314791287,0.31273350548299894,1.623889947689515,True,183.0,False,20,14,4,,babb6fd42fb,SaBR_Vain,11.0,-3086.989990234375,1307.4300537109375,17.049999237060547,6688.800048828125,5777.39990234375,3.1999999284744263,0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,,0.016721964449220528,0.7124208954830085,-5.068511555855751e-07,True,255.0,False,False,6,8,,enpitsu,76561198039309853,28,-1889.719970703125,5102.97021484375,876.8300170898438,-1981.7999267578125,-5.600000023841858,12022.5,0.0,-7.300000190734863,0.09999999776482582,255.0,128.0,,-1.4090630248754452,3.037452896467959,-1.4680279636502185,True,0.0,False,22,False,20,,games5425898691,bf81d8692db,20.0,1793.199951171875,4973.490234375,20.68000030517578,-4710.5999755859375,1420.8000183105469,192.90000915527344,378.8999938964844,237.09999084472656,129.7000026702881,128.0,128.0,,-0.04915226800034243,2.833820726762252,-0.08876995973448656,True,20,255.0,False,18,False,
41,2797,86.0,False,False,0,1593.7374414346534,-2482.090087890625,4984.06005859375,1713.489990234375,2817.5,-2083.9999389648438,2746.7001342773438,-4022.9000854492188,-2613.0999755859375,2069.2999267578125,0.0,1.237528795860011,1.8116533461272293,-1.8115166374487828,76561198333055279,Bandit,10.0,-2681.81005859375,5070.60009765625,1678.199951171875,1265.8000183105469,29.30000066757202,93.80000114440918,-170.49999237060547,425.99998474121094,16.699999570846558,128.0,0.0,,-0.3367176858208059,0.017158992367829033,1.8862009839731493,True,183.0,False,20,14,4,,babb6fd42fb,SaBR_Vain,11.0,-2767.919921875,1583.06005859375,17.049999237060547,8465.30029296875,7311.7999267578125,3.1999999284744263,0.09999999776482582,-0.09999999776482582,0.0,255.0,128.0,,0.016721964449220528,0.7124208954830085,-5.068511555855751e-07,True,255.0,False,False,6,8,,enpitsu,76561198039309853,28,-1983.800048828125,5032.14013671875,1386.5799560546875,-2371.1000061035156,-4171.199951171875,10350.799560546875,-1604.4999694824219,-2286.999969482422,-396.3999938964844,255.0,128.0,,-1.1235937703511942,2.8303748723335898,-1.2732183626293778,True,0.0,False,24,False,20,,games5425898691,bf81d8692db,20.0,1564.75,5004.58984375,27.40999984741211,-6505.2001953125,-28.299999237060547,0.19999999552965164,-66.79999828338623,-26.600000858306885,176.49999618530273,255.0,128.0,,0.01935351778302384,3.1396532591652315,-0.3357588058504827,True,20,255.0,False,18,False,
42,2810,86.0,False,False,1,10131.386730312413,2353.7099609375,-4885.97021484375,1770.22998046875,7496.099853515625,2948.0999755859375,836.9999694824219,1461.4999389648438,-1268.0999755859375,5679.2999267578125,1.0,0.19930487683234935,0.2601894394338392,0.8772631207973768,76561198039309853,enpitsu,27.0,2193.43994140625,-4930.919921875,1708.3199462890625,6402.39990234375,897.6000213623047,-119.49999809265137,2719.89990234375,1374.4999694824219,-4578.399963378906,255.0,128.0,,-0.5560514503447136,-0.8341818496396701,-1.3274749914067334,True,0.0,False,24,21,False,,bf81d8692db,games5425898691,20.0,-1217.8699951171875,-4969.91015625,18.479999542236328,9618.200073242188,1043.7999725341797,-347.09999084472656,1320.7000732421875,-56.10000133514404,-248.4000015258789,255.0,128.0,,-0.0306651883434788,3.0291856438820526,-0.04959097471600573,True,255.0,False,False,18,20,,SaBR_Vain,babb6fd42fb,11,2424.830078125,-1921.6300048828125,17.049999237060547,-5751.9000244140625,-8777.19970703125,3.4999999403953552,-0.0,0.19999999552965164,1587.2999572753906,128.0,176.0,,-0.01686835708176921,-1.0213071375384017,5.6825893016214604e-05,True,255.0,False,8,False,6,,Bandit,76561198333055279,10.0,2643.6201171875,-5084.759765625,1634.0400390625,1204.1999816894531,-126.49999618530273,-1095.5999755859375,520.6999969482422,-67.39999771118164,27.40000009536743,0.0,171.0,,0.21001540173046926,-0.04363483724689434,1.7719670154878708,True,20,183.0,False,14,4,
43,2966,92.0,False,False,1,8199.046578406975,3800.6298828125,-2527.300048828125,268.1499938964844,-3058.5000610351562,15237.80029296875,4251.9000244140625,5670.0,-182.90000915527344,1953.699951171875,1.0,0.2235995169569461,0.49636439679516764,-1.448916738967333,76561198039309853,enpitsu,27.0,3834.85009765625,-2610.5400390625,124.5199966430664,1641.9999694824219,16790.2001953125,92.29999542236328,-5498.900146484375,98.19999694824219,46.10000133514404,255.0,128.0,False,-1.4878037726991422,1.487502915537343,0.10138191421652033,True,0.0,False,26,23,False,,bf81d8692db,games5425898691,20.0,2017.4599609375,-2402.0,17.010000228881836,-10330.699462890625,6767.5,2.800000011920929,4.300000071525574,-2.8999999165534973,-933.3000183105469,255.0,0.0,,-0.009542550456724551,0.5777948164533188,-2.7767137039569847e-05,True,92.0,False,4,18,22,,SaBR_Vain,babb6fd42fb,11,3808.35009765625,-1455.050048828125,215.39999389648438,1611.6999816894531,-14773.499755859375,3040.1998901367188,-707.6999664306641,-25.69999933242798,-165.9000015258789,255.0,128.0,False,0.570082801791607,-1.4525890153208059,0.0462362518991248,True,207.04752697226823,True,10,False,6,,Bandit,76561198333055279,10.0,3629.0,1909.9100341796875,17.010000228881836,-2955.4000854492188,22587.900390625,2.7000001072883606,-0.0,0.19999999552965164,48.00000190734863,181.0,149.0,False,-0.009586244678153557,1.4409662592145691,1.9170805449206346e-05,False,20,0.0,False,14,4,
44,2975,92.0,False,False,0,4116.4283950319605,-3629.699951171875,2062.360107421875,376.05999755859375,25408.9990234375,1732.2999572753906,2391.699981689453,82.89999961853027,-1089.7000122070312,-5899.6002197265625,0.0,-0.07584183017495318,0.2989920515697968,3.092835197839526,babb6fd42fb,SaBR_Vain,11.0,-3842.179931640625,1981.06005859375,311.6499938964844,6083.800048828125,17733.499755859375,2676.0000610351562,-1780.5000305175781,4080.5999755859375,1539.7000122070312,216.0,0.0,False,-0.5987311240826664,1.3222522259068812,0.17242791316076886,True,186.0,False,10,7,False,,76561198333055279,Bandit,10.0,-3464.31005859375,-2670.06005859375,17.010000228881836,6174.7998046875,-22155.6005859375,0.29999999329447746,0.0,-0.09999999776482582,31.80000066757202,255.0,128.0,False,0.00960164715155077,-1.295160010614988,-3.161147256547801e-05,False,21.713445089196647,True,4,14,20,,enpitsu,76561198039309853,27,-3889.97998046875,2066.739990234375,119.04000091552734,-1625.5999755859375,-15802.7001953125,-145.9000015258789,5439.6002197265625,803.4999847412109,121.70000076293945,128.0,128.0,False,-0.7616561496417048,1.7386402391719566,3.11094937635244,True,0.0,False,26,False,24,,games5425898691,bf81d8692db,20.0,-1755.7900390625,2098.2099609375,17.010000228881836,4670.799865722656,-11698.499755859375,2.8999999165534973,0.19999999552965164,-0.09999999776482582,-2314.199981689453,255.0,0.0,,0.009545053735201559,-1.2553577574930053,-2.7014772861027982e-05,True,22,122.0,False,18,4,
45,3130,98.0,False,False,0,5383.364146855137,3939.6201171875,2774.1201171875,631.5700073242188,-13596.500244140625,22241.39892578125,11668.699951171875,4232.900085449219,2288.8999938964844,3583.599853515625,0.0,-0.2121658162505152,-1.6898043995923753,2.65903625830513,76561198333055279,Bandit,10.0,4046.919921875,2557.7900390625,467.45001220703125,-3659.4000244140625,21787.80029296875,6395.10009765625,-1167.3999786376953,70.0,3.799999952316284,201.0,255.0,False,-0.26270887460557046,1.5600100734158173,-1.5642880638875092,True,171.36603860188555,True,23,16,4,,babb6fd42fb,SaBR_Vain,11.0,-3154.3701171875,1570.6099853515625,17.059999465942383,-5260.0,3138.3999633789062,3.799999952316284,0.09999999776482582,0.09999999776482582,-2868.599853515625,255.0,2.0,False,0.016659436926146923,1.80030411184106,5.3874398276698764e-05,True,217.0,False,False,8,10,,enpitsu,76561198039309853,28,-799.2899780273438,4381.64013671875,17.059999465942383,6501.099853515625,14258.800048828125,1.899999976158142,-0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,0.01678069177202305,1.1430026925930263,4.780659917920179e-05,True,255.0,False,28,False,26,,games5425898691,bf81d8692db,20.0,3373.070068359375,4666.830078125,771.6500244140625,-7074.5001220703125,7072.7001953125,8228.800048828125,-1584.7999572753906,-1583.0000305175781,-1.7000000178813934,255.0,255.0,,-0.644254312451501,2.3443889968327865,-1.563667212137243,True,24,255.0,False,20,4,
46,3218,101.0,False,False,1,7661.492627291882,-701.52001953125,-2353.090087890625,515.8099975585938,-3605.4998779296875,29391.0009765625,4595.10009765625,2449.2999267578125,3888.2000732421875,-3857.6998901367188,1.0,0.3415588379761778,2.2018442708007986,2.8908095527127315,76561198039309853,enpitsu,27.0,-627.0900268554688,-2535.0,375.3500061035156,-10559.000244140625,20351.600341796875,1821.6999816894531,-2560.10009765625,-4300.899963378906,-2279.7000122070312,255.0,128.0,False,0.07649745467507783,0.502000231198434,-0.4354445454918674,True,125.0,False,30,27,False,,bf81d8692db,games5425898691,20.0,-233.42999267578125,-5174.6201171875,188.2899932861328,6781.400146484375,-554.7000122070312,-826.3999938964844,1424.6000671386719,695.6999969482422,-1581.300048828125,255.0,0.0,,0.16095466721837454,1.3297231366079019,1.2297339706100268,True,255.0,False,4,20,24,,SaBR_Vain,babb6fd42fb,11,-396.6400146484375,-2319.389892578125,483.9700012207031,-22371.0009765625,2938.9999389648438,4401.300048828125,549.0000152587891,-5450.0,-495.6999969482422,255.0,147.0,False,0.6169290704990273,-0.0628102110761175,-0.2727022700508924,True,99.0,False,12,False,9,,Bandit,76561198333055279,9.0,-2862.030029296875,-2254.090087890625,106.05000305175781,5958.900146484375,21475.90087890625,245.0,-3540.4998779296875,4196.600036621094,320.29998779296875,160.0,56.0,False,-0.28683312462326055,-0.15006648894576452,2.9324223558943836,True,26,56.0,False,17,4,
47,3219,101.0,False,False,0,3263.893943542255,757.4000244140625,2325.8798828125,523.0499877929688,35337.60009765625,-13760.999755859375,3640.4998779296875,-327.7000045776367,-2336.0000610351562,-5516.7999267578125,0.0,-0.2970872494796106,-2.4092934273338797,2.959935193804629,babb6fd42fb,SaBR_Vain,11.0,576.75,2292.219970703125,518.2100219726562,19259.49951171875,-4398.2000732421875,3884.89990234375,-473.10001373291016,5282.19970703125,-1457.2000122070312,255.0,153.0,False,-0.033475960575179806,-0.06779384291370931,-0.32055870931344044,True,99.0,False,12,9,False,,76561198333055279,Bandit,9.0,2862.030029296875,2254.090087890625,106.05000305175781,-5958.900146484375,-21475.90087890625,245.0,3540.4998779296875,-4196.600036621094,320.29998779296875,160.0,56.0,False,0.28683312462326055,0.15006648894576452,2.9324223558943836,True,56.0,False,4,17,26,,enpitsu,76561198039309853,27,627.0900268554688,2535.0,375.3500061035156,10559.000244140625,-20351.600341796875,1821.6999816894531,2560.10009765625,4300.899963378906,-2279.7000122070312,255.0,128.0,False,-0.07649745467507783,-0.502000231198434,-0.4354445454918674,True,125.0,False,30,False,27,,games5425898691,bf81d8692db,20.0,176.97000122070312,5179.0,178.97000122070312,-6771.500244140625,500.6999969482422,-1356.1000061035156,-701.9999694824219,-534.0000152587891,-1583.800048828125,255.0,64.0,,-0.25280962870456436,-1.4721088578313815,1.2649863200507048,True,24,255.0,False,20,4,
48,3280,103.0,False,False,0,5581.867474216065,1580.780029296875,137.72000122070312,267.0,-1414.4999694824219,6432.2998046875,10671.199951171875,4094.1000366210938,-4306.300048828125,-832.7999877929688,0.0,0.5758542366222249,-0.7399151237938075,-1.6799632091781243,76561198333055279,Bandit,9.0,1531.489990234375,16.3799991607666,108.20999908447266,-85.0,9744.7998046875,3804.2001342773438,-1557.1000671386719,3732.9000854492188,-1109.8999786376953,239.0,0.0,True,-0.1266046861238869,2.10703437379929,0.2777944901378725,True,29.598649427454962,True,28,19,4,,babb6fd42fb,SaBR_Vain,11.0,3997.530029296875,1086.739990234375,80.05000305175781,-1796.199951171875,-12677.80029296875,-1660.5999755859375,1161.2999725341797,1037.2000122070312,-1281.6000366210938,255.0,0.0,False,0.14840605908449997,-1.7004501864430699,0.7379548397728651,True,48.87580212213656,True,False,10,12,,enpitsu,76561198039309853,28,2985.5,-390.2300109863281,17.059999465942383,6078.499755859375,10998.499755859375,2.800000011920929,0.0,-0.3999999910593033,2847.3001098632812,255.0,255.0,False,0.01675976004571191,1.1911146236511878,5.0307543993033865e-05,True,125.0,False,30,False,28,,games5425898691,bf81d8692db,20.0,-838.8800048828125,3853.219970703125,16.989999771118164,-3567.7999877929688,-17944.49951171875,2.800000011920929,0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,0.00959416898988899,-1.767065599631485,3.6733950090526776e-05,True,24,129.6987699821431,True,20,4,
