,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,178,0.0,False,True,1,5165.3781199616515,5.619999885559082,51.939998626708984,98.29000091552734,3001.9000244140625,24579.19921875,2736.7999267578125,5991.500244140625,-316.3999938964844,-41.79999828338623,1.0,-0.009298224320278511,0.0020742330329869855,-0.17887781652315182,bf81d8692db,games5425898691,20.0,-23.040000915527344,-87.66000366210938,90.81999969482422,1076.2000274658203,20861.69921875,-48.89999866485596,-5370.9002685546875,677.5,-971.2000274658203,255.0,122.0,,-1.4134307101702739,1.6271074448134477,0.06555320419260638,True,31.0,False,4,False,3,,76561198039309853,enpitsu,29.0,-0.0,-2407.64990234375,17.059999465942383,-0.19999999552965164,13231.600341796875,2.0000000298023224,-0.0,-0.0,0.0,255.0,,,-0.016746716734262104,1.5707443432215618,4.35547740862624e-07,True,116.0,False,2,False,2,,ellcryse29,2171731167940764173,12.0,-0.0,1056.27001953125,179.22000122070312,5.799999833106995,-22932.900390625,1269.5999908447266,219.0999984741211,62.30000019073486,159.399995803833,236.0,173.0,,0.3357428393367215,-1.604217513273895,-0.007165749659138497,True,4,18.0,False,False,False,,STR_Valevlk,5286497341037460591,47.0,-179.1999969482422,1455.1099853515625,34.93000030517578,-444.90001678466797,-19393.599853515625,-2455.0,-865.1000213623047,-762.0999908447266,-2483.5000610351562,255.0,0.0,,-0.075288184406688,-1.3483705857934538,-0.40419677561035894,True,0.0,False,False,4,4,
1,185,0.0,False,False,0,5645.070875188742,-172.14999389648438,-458.4700012207031,97.20999908447266,-35109.7998046875,7521.5997314453125,1835.5999755859375,-310.3000068664551,-2029.2999267578125,829.7000122070312,0.0,-0.13631113681043516,-0.47372157279699706,-1.5300114753855498,2171731167940764173,ellcryse29,12.0,-30.760000228881836,-637.1799926757812,190.25999450683594,-3339.8001098632812,22756.201171875,-21.500000953674316,-4769.89990234375,-2690.2999877929688,-509.59999084472656,253.0,138.0,,0.29630052307232996,1.5884599445703331,-0.26755768524647244,True,18.0,False,4,False,3,,5286497341037460591,STR_Valevlk,47.0,348.6499938964844,-1056.199951171875,16.690000534057617,12019.000244140625,11562.900390625,-2.199999988079071,-143.50000381469727,-154.0999984741211,-2331.0000610351562,255.0,0.0,,0.00849612312917687,0.6586259740392368,0.00721943648541075,True,0.0,False,4,False,4,,enpitsu,76561198039309853,29.0,0.0,2069.75,17.059999465942383,0.19999999552965164,-13759.7998046875,2.0000000298023224,0.0,0.0,0.0,255.0,0.0,,0.016746716734262104,-1.5707443432215618,4.35547740862624e-07,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,20.0,0.4699999988079071,-399.67999267578125,81.3499984741211,-946.8000030517578,-12944.49951171875,-718.0000305175781,4246.700134277344,-2593.3999633789062,-2342.899932861328,255.0,114.0,,-0.07850843374599581,1.1161014391256603,3.05890301826007,True,31.0,False,False,4,3,
2,332,5.0,False,False,1,6784.7998998997955,2212.550048828125,-1515.8399658203125,127.86000061035156,142.29999542236328,21779.3994140625,12550.0,5522.2998046875,-2272.4000549316406,583.1999969482422,1.0,-0.9165563806844149,1.7890862111245474,-3.0489020688268322,76561198039309853,enpitsu,29.0,2193.56005859375,-1708.0,79.9000015258789,6348.3001708984375,22053.9990234375,1523.0999755859375,-5285.3997802734375,1521.199951171875,0.0,255.0,128.0,,-0.7838619469322807,1.8510985161005638,-6.393485626906992e-05,True,168.0,False,4,False,3,,bf81d8692db,games5425898691,21.0,2631.22998046875,-196.2100067138672,17.0,-13021.099853515625,-18959.100341796875,1.5999999642372131,-0.3999999910593033,-0.7000000029802322,-1530.2000427246094,255.0,0.0,,-0.009586954612100745,-0.9390798919799259,-0.0002354454415703582,True,67.0,False,4,False,4,,ellcryse29,2171731167940764173,13.0,2534.4599609375,37.58000183105469,18.65999984741211,-8170.10009765625,320.2000045776367,1.7000000178813934,-0.0,-0.09999999776482582,-2466.3999938964844,255.0,3.0,False,-0.005921445430071631,0.062207119448409315,1.5466961727051916e-05,True,4,255.0,False,4,False,,STR_Valevlk,5286497341037460591,13.0,-84.47000122070312,2806.179931640625,17.010000228881836,12740.999755859375,-5173.699951171875,2.7000001072883606,-0.29999999329447746,-0.0,2208.0999755859375,255.0,255.0,,-0.009554539616428248,-2.818618403173967,3.4097879493486444e-05,True,209.0,False,False,4,4,8.0
3,441,9.0,False,False,1,1696.4852184566198,2266.300048828125,4139.830078125,161.8300018310547,1062.2000122070312,16223.299560546875,14042.2998046875,5975.10009765625,-404.59999084472656,365.99998474121094,1.0,-0.8529430639873177,-1.1213142522957005,-0.18499233756690908,76561198039309853,enpitsu,29.0,2275.8701171875,3989.639892578125,85.1500015258789,-844.4999694824219,9033.499755859375,1633.699951171875,-769.7000122070312,3758.5000610351562,2153.800048828125,128.0,0.0,False,-0.04150431119896855,1.2851044144686594,0.6160142679336706,True,159.0,False,6,False,5,,bf81d8692db,games5425898691,21.0,718.030029296875,1794.7900390625,17.0,12380.30029296875,6737.0001220703125,3.8999998569488525,1.1999999731779099,1.0000000149011612,130.39999961853027,255.0,160.0,,-0.009566179008843748,2.643803452904721,-3.4503987437570205e-05,True,129.0,False,4,False,4,,ellcryse29,2171731167940764173,13.0,2166.27001953125,4768.740234375,18.65999984741211,-9644.600219726562,10215.10009765625,1.5000000596046448,2.3000000417232513,-2.3999999463558197,854.0000152587891,255.0,128.0,False,-0.005967725933984058,0.7586740012586538,-5.0123967908285253e-05,True,4,255.0,False,4,False,,STR_Valevlk,5286497341037460591,13.0,227.0,4921.06005859375,17.010000228881836,3491.199951171875,-1563.699951171875,2.3000000417232513,0.5999999865889549,0.29999999329447746,66.50000095367432,128.0,134.0,False,-0.009573859899063168,-2.715355465300204,-1.2984315694774934e-05,True,209.0,False,False,4,4,
4,511,12.0,False,True,1,2522.312828235788,2482.669921875,3179.25,670.239990234375,-11361.99951171875,11936.300048828125,-3709.1000366210938,-1647.8999328613281,-1512.2999572753906,5567.5,1.0,1.2785142893727857,-0.0718175587319467,1.5226810939153084,bf81d8692db,games5425898691,21.0,2554.60009765625,2993.97998046875,590.4500122070312,4589.700012207031,9823.599853515625,5760.9002685546875,-3554.5999145507812,-3703.0999755859375,-1975.0,255.0,255.0,,0.6919726062803779,2.0196806411897086,-0.5953210535698633,True,35.0672002453958,True,6,False,5,,76561198039309853,enpitsu,29.0,2920.949951171875,4628.0400390625,15.510000228881836,-3266.4999389648438,-13659.3994140625,267.99999237060547,275.79999923706055,-160.40000915527344,-44.000000953674316,255.0,0.0,False,0.004935404897593648,-1.3276523207393522,-0.006675815121259136,True,135.0,False,6,False,6,,ellcryse29,2171731167940764173,13.0,1372.0799560546875,4110.2099609375,18.68000030517578,4943.699951171875,4695.7000732421875,-1.0000000149011612,-0.19999999552965164,-0.0,2378.000030517578,255.0,246.0,False,-0.0059197355294330475,2.3866459427633453,4.315504368191872e-05,True,4,255.0,False,4,False,,STR_Valevlk,5286497341037460591,13.0,1837.1300048828125,3539.43994140625,374.44000244140625,13280.799560546875,-7338.800048828125,-33.19999933242798,5490.5999755859375,64.60000038146973,-313.4000015258789,255.0,235.0,False,0.48835462330459917,2.778987045194381,2.2618810450392917,True,124.0,False,4,6,4,
5,548,13.0,False,False,0,9766.861954937056,-1105.72998046875,-4624.60986328125,278.0299987792969,8285.499877929688,372.59998321533203,4842.60009765625,5179.000244140625,1921.0000610351562,2342.5,0.0,0.5503823456682695,0.45203647084894527,2.7547608177127265,2171731167940764173,ellcryse29,13.0,-1159.5999755859375,-4740.33984375,173.13999938964844,5892.39990234375,3285.2999877929688,2269.1000366210938,-3765.8999633789062,1962.1000671386719,575.4999923706055,215.0,228.0,False,-0.4097793856203187,0.266069317352023,-0.19914978550907209,True,234.59680873347867,True,6,False,5,,5286497341037460591,STR_Valevlk,12.0,-3509.360107421875,-2719.68994140625,16.920000076293945,-2398.6000061035156,-1007.2000122070312,22.5,15.099999904632568,-7.5,2416.199951171875,255.0,217.0,False,0.008507040088353117,-1.2776416099427657,-0.000317326938537988,True,95.83366007702324,True,6,4,4,,enpitsu,76561198039309853,29.0,-1744.43994140625,-3681.919921875,17.059999465942383,5790.10009765625,98.19999694824219,1.8000000715255737,-0.5000000074505806,-2.3999999463558197,-1.4000000059604645,255.0,128.0,False,0.016880696627463047,0.016676516759792454,4.904422511711598e-05,True,6,115.0,False,6,False,,games5425898691,bf81d8692db,21.0,-3397.7900390625,-4388.169921875,493.3299865722656,-6392.19970703125,-10850.799560546875,-4543.999938964844,1405.5999755859375,2622.39990234375,3308.599853515625,255.0,255.0,,-0.14979392755225654,-0.71780565384049,-0.7047274539792365,True,16.0,False,False,6,6,
6,601,15.0,False,False,1,2022.53151681123,-742.5999755859375,3954.409912109375,287.760009765625,-3981.4999389648438,7916.5997314453125,1683.9999389648438,-2209.7999572753906,4550.0,-3227.0001220703125,1.0,-0.5460329074121513,0.6680768905857372,1.5693846308284565,76561198039309853,enpitsu,29.0,-848.3400268554688,3884.860107421875,193.85000610351562,-19782.900390625,3287.9998779296875,5026.300048828125,-123.4000015258789,4425.899963378906,-3262.6998901367188,128.0,0.0,,0.053864811043062295,0.3467546171789801,0.015818713908780212,True,21.0,False,8,2,6,,bf81d8692db,games5425898691,21.0,2456.5400390625,4034.219970703125,85.62999725341797,-9990.800170898438,-11.100000143051147,-1123.3000183105469,1642.5,874.3000030517578,-1656.300048828125,255.0,227.0,,0.2327965059685793,1.3080562300055545,0.3089889911541307,True,213.0,False,6,False,6,,ellcryse29,2171731167940764173,13.0,-708.9000244140625,4026.330078125,80.68000030517578,-18032.900390625,-5947.7001953125,1102.6000213623047,2714.89990234375,-4754.200134277344,-525.0,236.0,25.0,,-1.1863913808834994,-0.7164737305089364,0.5554469483056009,True,8,204.47974181431596,True,7,False,,STR_Valevlk,5286497341037460591,12.0,3001.739990234375,4424.490234375,17.6200008392334,-4631.300048828125,4415.0,-659.0000152587891,-444.3000030517578,-1654.4000244140625,225.49999237060547,255.0,164.0,,0.030660235961553196,0.6601636895739632,0.003940981857323067,True,0.0,False,4,6,4,
7,668,17.0,False,False,1,2332.7040539389654,-1397.2900390625,4713.0,118.36000061035156,-13198.199462890625,17245.0,9525.800170898438,3078.699951171875,3138.0999755859375,-4083.2000732421875,1.0,-0.5030518397688488,0.23686112317360689,0.4234026297048322,bf81d8692db,games5425898691,21.0,-1254.3399658203125,4556.64990234375,17.0,-21689.49951171875,7364.7998046875,4.000000059604645,-0.9000000357627869,0.19999999552965164,-1715.0999450683594,255.0,0.0,,-0.009595989704613303,0.37591899550647556,-0.0001612677622137484,True,75.0,False,6,False,6,,76561198039309853,enpitsu,29.0,-3456.4599609375,4234.27978515625,15.3100004196167,8120.30029296875,-7514.89990234375,-616.3999938964844,-1098.0999755859375,-1226.2999725341797,-381.6999816894531,255.0,255.0,False,-0.020154671490656632,-2.3590001882885945,-0.006500424125408867,True,0.0,False,8,2,6,,ellcryse29,2171731167940764173,13.0,-2945.429931640625,4752.009765625,19.59000015258789,8607.39990234375,7434.7998046875,-36.70000076293945,-192.29999542236328,-217.19999313354492,1166.2000274658203,25.0,195.0,False,-0.006106059061324207,2.4372009546103404,0.04064649896193707,True,8,196.0,False,8,False,,STR_Valevlk,5286497341037460591,13.0,-8.130000114440918,5113.43017578125,16.84000015258789,-13702.19970703125,-2433.6000061035156,43.29999923706055,74.6999979019165,-4.4999998807907104,1399.7999572753906,128.0,136.0,,-0.008646693497578073,-0.23264549176728058,0.004046613177188835,True,0.0,False,4,8,6,
8,716,19.0,False,False,1,4433.248427984292,-3210.2900390625,3469.050048828125,289.29998779296875,3546.4999389648438,-12248.699951171875,595.6999969482422,-1567.2000122070312,1687.7000427246094,-5540.30029296875,1.0,-0.6254530535901409,-2.0690333336558657,-0.19474133713045105,bf81d8692db,games5425898691,21.0,-3358.300048828125,3520.75,193.07000732421875,-3429.5999145507812,-8810.2001953125,1595.8999633789062,768.3000183105469,383.69998931884766,1823.0000305175781,255.0,176.0,,0.3165363980728621,-2.125838826987476,-0.18042812677894865,True,75.0,False,8,False,6,,76561198039309853,enpitsu,29.0,-3288.570068359375,3144.719970703125,91.4800033569336,-6650.7000732421875,6560.3997802734375,3360.7000732421875,-4341.300048828125,2499.7999572753906,-2270.0999450683594,128.0,0.0,False,-0.022538679926390196,0.5900644443463474,0.15609338399472722,True,236.0,False,10,2,7,,ellcryse29,2171731167940764173,13.0,-2231.8701171875,4344.7001953125,18.65999984741211,-7510.0,-8414.199829101562,1.5999999642372131,0.29999999329447746,-0.0,-2372.100067138672,255.0,10.0,False,-0.005915691015474147,-0.7845390081095098,2.4506757165755457e-05,True,8,196.0,False,8,False,,STR_Valevlk,5286497341037460591,13.0,-1417.43994140625,4399.35986328125,17.010000228881836,-11183.399658203125,-5800.7000732421875,2.5,-0.0,-0.19999999552965164,-45.300002098083496,255.0,128.0,,-0.009514071633147972,-0.47394515257428443,1.6729979430068243e-05,True,0.0,False,4,8,6,
9,818,23.0,False,False,0,6314.615844913891,2181.669921875,-373.8299865722656,99.31999969482422,-12789.300537109375,11215.0,2776.6000366210938,-3814.89990234375,3084.8001098632812,-3453.900146484375,0.0,0.01711061894734881,-2.838385515831378,-1.2821817774568824,2171731167940764173,ellcryse29,13.0,2337.9599609375,-482.67999267578125,18.40999984741211,-11714.000244140625,1605.0999450683594,-237.99999237060547,-757.0999908447266,731.3999938964844,-774.1999816894531,255.0,128.0,False,0.0006820565272319306,3.033110842214525,0.007089200851261307,True,97.84404301387008,True,8,False,8,,5286497341037460591,STR_Valevlk,13.0,1417.5400390625,-771.3300170898438,17.010000228881836,-10471.700439453125,-4640.0,2.5,4.900000095367432,2.3000000417232513,1275.199966430664,255.0,128.0,,0.009527092839745507,-2.671332068693281,-8.777026919891633e-06,True,0.0,False,8,4,6,,enpitsu,76561198039309853,29.0,3443.030029296875,-2371.77001953125,17.049999237060547,-9809.199829101562,8423.599853515625,1.7000000178813934,0.0,-2.7000001072883606,-76.99999809265137,255.0,128.0,False,0.016627362727579257,2.422941293842098,0.00015680973367200978,True,10,220.37182813562373,True,8,2,,games5425898691,bf81d8692db,21.0,2236.929931640625,504.42999267578125,16.989999771118164,-7032.8997802734375,-8174.1998291015625,4.099999964237213,-0.5000000074505806,-1.0999999940395355,66.30000114440918,255.0,128.0,,0.009523621667430723,-2.2725633487580583,-0.00010616063765103985,True,237.0,False,False,8,6,
