,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
0,169,0,False,False,1,5187.592507358814,16.360000610351562,27.530000686645508,117.77999877929688,6264.4000244140625,7838.599853515625,-627.0999908447266,-1492.5,28.399999141693115,5811.300048828125,1.0,-0.11207295016163338,-0.19916000314588297,-0.14466826391585194,2533274995339233,you alway5 win,6.0,-21.149999618530273,-51.45000076293945,86.02999877929688,8873.499755859375,7172.39990234375,-1536.3999938964844,-5191.300048828125,1801.6000366210938,232.90000915527344,255.0,254.0,True,-0.05445333090394702,-2.7881281364517925,1.9875249744441217,False,0.0,False,False,4,4,,2533274849614366,Bradz04,8.0,12.539999961853027,-1511.1500244140625,17.010000228881836,-576.6999816894531,14088.00048828125,2.5,-0.09999999776482582,0.19999999552965164,-88.80000114440918,255.0,124.0,,-0.009585043294764426,1.532082842813553,-3.573674620034341e-05,True,False,76.0,False,False,False,,enpitsu,76561198039309853,24,48.7400016784668,157.36000061035156,129.72000122070312,-8819.299926757812,-5177.19970703125,3847.9998779296875,4903.299865722656,-1210.5000305175781,2177.5,255.0,128.0,,-1.168514818998635,-0.859144118929342,-0.3886588054340894,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,22.0,-2492.280029296875,4111.39990234375,17.010000228881836,-13788.199462890625,4260.400085449219,2.7000001072883606,-0.5999999865889549,-0.0,0.0,255.0,128.0,-0.00958851425134636,0.2996784164373157,-5.631842678876383e-05,True,0.0,False,False,False,False,,
1,171,0,False,False,0,5211.282139664674,-26.25,1.809999942779541,142.44000244140625,-1729.4000244140625,8902.80029296875,253.99999618530273,794.4999694824219,-313.99999618530273,5938.800048828125,0.0,0.10731861997649253,0.6409882814063514,-0.3099876815242096,76561198039309853,enpitsu,24.0,4.53000020980835,-134.5500030517578,146.8300018310547,7829.6002197265625,3231.4999389648438,806.9000244140625,-5342.80029296875,1150.999984741211,615.8000183105469,255.0,128.0,,1.3666799886268695,-0.9509460637852649,-2.383779201851384,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,22.0,2607.2099609375,-4146.77978515625,17.010000228881836,13811.300048828125,-4173.299865722656,2.7000001072883606,2.0999999344348907,-0.5000000074505806,240.20000457763672,255.0,188.0,,0.009593374265132001,-0.29628495044433034,-8.03428041115494e-06,True,False,0.0,False,False,False,,you alway5 win,2533274995339233,6,-14.789999961853027,72.20999908447266,71.23999786376953,-4078.900146484375,3676.4999389648438,-1815.8999633789062,-3951.9000244140625,2268.6000061035156,3079.7000122070312,255.0,251.0,True,-0.08762625573339218,3.058108124342779,2.0814742425979134,False,0.0,False,4,False,4,,Bradz04,2533274849614366,8.0,-8.210000038146973,1393.75,17.010000228881836,473.3000183105469,-14091.99951171875,2.5,0.0,-0.3999999910593033,-89.79999542236328,254.0,124.0,0.009599622563582362,-1.539582495183353,-4.092640421656581e-05,True,76.0,False,False,False,False,,
2,173,0,False,False,1,5264.899519731274,36.75,-54.310001373291016,144.97999572753906,935.4000091552734,-3438.3999633789062,2092.7999877929688,2435.8999633789062,941.9999694824219,5401.6998291015625,1.0,-0.09422837124004035,-1.0297615419653883,-0.33011839152546024,2533274995339233,you alway5 win,6.0,47.16999816894531,-102.58999633789062,59.880001068115234,3733.900146484375,-3822.6998901367188,-918.3000183105469,3429.5001220703125,2491.999969482422,1327.1000671386719,255.0,250.0,True,0.07341626530860731,3.079282147960364,2.4248008683114586,False,0.0,False,False,4,4,,2533274849614366,Bradz04,8.0,8.210000038146973,-1393.75,17.010000228881836,-473.3000183105469,14091.99951171875,2.5,-0.0,0.3999999910593033,-89.79999542236328,254.0,124.0,,-0.009599622563582362,1.539582495183353,-4.092640421656581e-05,True,False,76.0,False,False,False,,enpitsu,76561198039309853,24,-68.02999877929688,110.56999969482422,147.9499969482422,-7595.2001953125,-2836.099853515625,-137.7999973297119,5492.0001220703125,-235.6999969482422,-177.5,255.0,128.0,,-0.8403084851697162,1.4934393579065794,-3.0413467209863914,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,22.0,-2607.2099609375,4146.77978515625,17.010000228881836,-13811.300048828125,4173.299865722656,2.7000001072883606,-2.0999999344348907,0.5000000074505806,240.20000457763672,255.0,188.0,-0.009593374265132001,0.29628495044433034,-8.03428041115494e-06,True,0.0,False,False,False,False,,
3,193,0,False,False,1,5489.194414501812,105.87000274658203,-292.0299987792969,140.4600067138672,465.60001373291016,4924.800109863281,3951.6000366210938,4704.100036621094,1518.699951171875,3400.5999755859375,1.0,-0.1909026228089481,0.6419463378621224,0.36423634193364096,2533274995339233,you alway5 win,6.0,263.3900146484375,-304.1000061035156,78.33999633789062,2866.6000366210938,-2254.2999267578125,846.6999816894531,-4086.7999267578125,-3358.5000610351562,7.5,254.0,111.0,False,-0.020965120266655875,2.449930340138904,1.638363173090961,False,0.0,False,False,4,4,,2533274849614366,Bradz04,8.0,106.37999725341797,-420.45001220703125,17.010000228881836,-35.899999141693115,7169.6002197265625,2.7000001072883606,-0.09999999776482582,-4.4999998807907104,161.10000610351562,0.0,79.0,,-0.009914333049754491,1.5062386370348095,-0.0001913051585710615,True,False,106.0,False,False,False,,enpitsu,76561198039309853,24,-567.9500122070312,-69.5,117.44999694824219,-7605.7000732421875,-2818.0999755859375,-1731.6999816894531,2615.7998657226562,-1134.7000122070312,-2290.0,255.0,0.0,,0.08417218565753475,-1.229330324568013,0.10458254887564719,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-3455.550048828125,3860.860107421875,17.010000228881836,-3989.1000366210938,-9971.699829101562,2.8999999165534973,-0.7000000029802322,0.19999999552965164,2304.4000244140625,255.0,255.0,-0.009623963630419258,-1.2446475443008123,3.250587041184617e-05,True,255.0,False,False,False,False,,
4,229,2,False,False,1,4846.1929751895195,163.47000122070312,349.489990234375,112.41999816894531,175.6999969482422,10848.800048828125,223.60000610351562,1099.4000244140625,2247.899932861328,2654.2001342773438,1.0,0.41371098542937795,-0.3806128193301229,-0.6192391773866935,2533274849614366,Bradz04,8.0,160.77000427246094,186.1300048828125,16.350000381469727,269.3000030517578,6365.2001953125,-184.20000076293945,-548.6999893188477,121.5999984741211,-125.39999961853027,255.0,128.0,,-0.0313470611190608,1.6037250706316613,0.0023074079245886336,False,87.39979345824129,True,False,False,False,,2533274995339233,you alway5 win,7.0,888.3300170898438,-255.6999969482422,17.059999465942383,8848.900146484375,3121.7999267578125,1.899999976158142,-0.5999999865889549,0.29999999329447746,0.0,254.0,128.0,False,-0.016626962145466873,2.8024526354499044,3.893894667611838e-05,True,4,0.0,False,False,4,,enpitsu,76561198039309853,24,-1568.1099853515625,97.3499984741211,17.059999465942383,-12044.69970703125,-1689.4000244140625,-3.1999999284744263,-3.0000001192092896,-0.0,177.29999542236328,255.0,128.0,,-0.016732424565914488,-0.15843741924292026,-0.00019242827385521552,False,0.0,True,2,False,2,,games5425898691,bf81d8692db,22.0,-2520.580078125,3539.169921875,17.010000228881836,4385.199890136719,11261.300048828125,2.800000011920929,-0.7999999821186066,-1.5999999642372131,2110.500030517578,255.0,208.0,-0.009543668621511675,1.8734480416824009,-1.9851906441499514e-05,True,255.0,False,False,False,False,,
5,253,3,False,False,1,3982.58693692532,190.3300018310547,1220.4300537109375,93.23999786376953,474.50000762939453,8653.699951171875,59.80000019073486,-4173.999938964844,1396.199951171875,2654.2001342773438,1.0,-0.12268848751375756,2.4202570995343757,-3.0370189197145434,2533274849614366,Bradz04,8.0,320.45001220703125,1214.4200439453125,16.989999771118164,-2569.1000366210938,14622.39990234375,5.699999928474426,-0.09999999776482582,-0.3999999910593033,2909.4000244140625,128.0,255.0,False,-0.00960728514544938,1.2074717268523258,0.00010472544634140811,False,31.0,False,False,False,False,,2533274995339233,you alway5 win,7.0,1729.9200439453125,172.88999938964844,17.059999465942383,12192.2998046875,2476.699981689453,1.899999976158142,-1.1999999731779099,-0.0,-324.3000030517578,254.0,128.0,False,-0.01671415171184917,2.97390627343016,0.00024068283274393464,True,4,0.0,False,False,4,,enpitsu,76561198039309853,24,-2847.820068359375,-118.5199966430664,17.059999465942383,-14495.2001953125,-2359.7000122070312,2.0000000298023224,4.4999998807907104,0.29999999329447746,-279.50000762939453,255.0,128.0,,-0.016749194141974164,-0.16679603329687703,-5.6182738984360065e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-2064.39990234375,4306.27978515625,17.010000228881836,6788.499755859375,5515.8001708984375,2.7000001072883606,-4.900000095367432,-3.700000047683716,1344.4999694824219,128.0,148.0,-0.009642069961514118,2.4347229936857957,0.00015881675419290801,True,255.0,False,False,False,False,,
6,262,3,False,False,1,3815.491882536015,49.7400016784668,1419.5400390625,132.33999633789062,-5466.5997314453125,797.6999664306641,3007.3001098632812,-3375.8999633789062,406.6999816894531,4734.89990234375,1.0,-0.863459923667016,0.6022001356078027,-2.8014675113944367,2533274849614366,Bradz04,8.0,93.9000015258789,1516.0999755859375,17.020000457763672,-9039.600219726562,2877.60009765625,2.3000000417232513,0.09999999776482582,-4.600000083446503,2440.5999755859375,128.0,255.0,False,-0.009392736193126907,0.21058943826336796,2.177252665976317e-05,False,31.0,False,False,False,False,,2533274995339233,you alway5 win,7.0,2155.2099609375,240.7100067138672,17.059999465942383,13189.89990234375,1970.2999877929688,1.899999976158142,-0.5000000074505806,-0.0,-1.7000000178813934,254.0,128.0,False,-0.016718102979077446,2.9935530280246856,4.419926753135752e-05,False,4,0.0,False,False,4,,enpitsu,76561198039309853,24,-3306.3701171875,-123.8499984741211,17.059999465942383,-14170.30029296875,2319.2999267578125,2.5,-0.0,-0.0,-1929.1999816894531,255.0,0.0,False,-0.01675980836972527,0.1982744668606714,-0.00019776940691970739,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-1846.510009765625,4436.740234375,17.010000228881836,7135.3997802734375,1709.4000244140625,1.0999999940395355,0.09999999776482582,-1.0000000149011612,-2298.6000061035156,255.0,0.0,-0.009602711517614979,2.9134399540144487,-6.72554616221575e-05,True,248.7252386282849,True,False,False,False,,
7,292,4,False,False,1,3900.067841527891,-518.3400268554688,1505.4200439453125,99.01000213623047,-3670.7000732421875,1430.8000183105469,2053.8999938964844,-1468.8999938964844,-3768.2998657226562,4431.7999267578125,1.0,-0.8896033167264907,0.8675183178159795,-3.0801817121943906,2533274849614366,Bradz04,8.0,-553.9299926757812,1357.6800537109375,17.010000228881836,-5440.7000732421875,1061.6000366210938,2.8999999165534973,0.09999999776482582,-0.0,-2447.5,255.0,0.0,False,-0.009544456612707083,0.4552071691815325,-3.4368470185725065e-05,,31.0,False,False,False,False,,2533274995339233,you alway5 win,7.0,3584.030029296875,4.300000190734863,17.059999465942383,9486.900024414062,-9068.499755859375,3.1999999284744263,0.09999999776482582,-0.5000000074505806,-3206.6000366210938,254.0,0.0,False,-0.016766023873503275,-2.130684062437192,-0.00010976336253369595,True,4,255.0,False,False,4,,enpitsu,76561198039309853,24,-3378.6298828125,1192.5899658203125,17.059999465942383,9069.7998046875,16859.69970703125,-3.400000035762787,-0.19999999552965164,-0.5999999865889549,-1.5999999642372131,255.0,,,-0.016790891391894457,2.064547301768875,3.2960116535679594e-05,True,198.607311735871,True,2,False,2,,games5425898691,bf81d8692db,22.0,-1065.5899658203125,3336.610107421875,17.010000228881836,4447.900085449219,-18555.10009765625,0.09999999776482582,-0.0,-0.0,-7.900000214576721,255.0,128.0,-0.009600715637165714,-1.8050325665946094,1.5690244755514823e-05,True,187.68806872316586,True,False,False,False,,
8,309,5,False,False,1,3751.7916602711402,-637.9000244140625,1716.0999755859375,216.47999572753906,6484.7998046875,7467.19970703125,6261.5997314453125,3032.5,-3263.9999389648438,683.0999755859375,1.0,-0.3450405482653026,2.3402221693406022,-0.2687250168293394,2533274849614366,Bradz04,8.0,-714.0,1673.3499755859375,79.30000305175781,4449.4000244140625,9001.400146484375,2082.5999450683594,-1164.4000244140625,5317.5,-786.2000274658203,206.0,5.0,False,-0.2626089515019643,1.6348429454290816,0.6289485777217685,,9.106606391168409,True,False,3,4,,2533274995339233,you alway5 win,7.0,3448.0400390625,-575.72998046875,17.059999465942383,-11606.8994140625,-6523.3001708984375,-2.0000000298023224,0.19999999552965164,-0.0,-2336.300048828125,255.0,2.0,False,-0.01673022445792726,-0.447867077330167,3.13187333921395e-05,True,4,226.8117848519356,True,False,4,,enpitsu,76561198039309853,24,-2686.739990234375,2478.340087890625,17.059999465942383,10901.700439453125,20251.8994140625,1.8000000715255737,-0.0,-0.3999999910593033,0.0,128.0,0.0,,-0.01679089228982353,2.064622652940912,3.2327201610647e-05,True,145.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-671.1300048828125,1941.239990234375,80.95999908447266,5406.6998291015625,-22258.9990234375,2011.7999267578125,5473.0999755859375,493.6000061035156,-225.6999969482422,255.0,57.0,-0.6438993601665043,-1.6722677136020245,0.0074371076894377015,True,158.0,False,3,False,4,,
9,364,7,False,False,0,8295.641328389229,-621.8499755859375,-3151.110107421875,163.8300018310547,-8416.400146484375,17496.300048828125,7029.5001220703125,4872.699890136719,3453.0999755859375,-575.8000183105469,0.0,-0.7186929968491892,0.34355869168971787,-2.815258057164305,76561198039309853,enpitsu,24.0,-553.219970703125,-3320.2900390625,52.099998474121094,-16823.399658203125,14794.100341796875,3481.7001342773438,-469.0999984741211,-411.30001068115234,-1122.3999786376953,255.0,0.0,,0.0350103050847483,2.2696198211938983,0.0005269874753889492,True,66.0,False,False,3,4,,bf81d8692db,games5425898691,22.0,-999.030029296875,-1305.2900390625,17.010000228881836,-10758.1005859375,4204.200134277344,2.7000001072883606,-0.5000000074505806,0.0,0.7999999821186066,255.0,128.0,,0.009525416788160532,2.769221320338447,-5.404493276688982e-05,True,4,158.0,False,False,4,,you alway5 win,2533274995339233,7,-1945.489990234375,388.739990234375,17.059999465942383,1383.5000610351562,-2442.2000122070312,1.899999976158142,0.7999999821186066,0.19999999552965164,0.0,254.0,128.0,False,0.016518417151839066,-1.0553571104206063,-1.714928429082257e-05,True,215.0,False,4,False,4,,Bradz04,2533274849614366,7.0,-245.13999938964844,-1327.6300048828125,17.010000228881836,-6959.000244140625,7757.0001220703125,2.8999999165534973,-1.0000000149011612,0.9000000357627869,-2182.2000122070312,255.0,0.0,0.0095330916381361,2.2759150321615014,-0.00019137565266002526,False,0.0,False,4,False,4,,False
