,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,172,0,False,False,1,5167.755613988897,-69.13999938964844,63.16999816894531,94.22000122070312,-21235.90087890625,-11127.39990234375,6230.999755859375,-2962.3001098632812,-2420.2000427246094,-4622.39990234375,1.0,-0.09612945135927585,0.36404858970296156,0.38323830492309635,3226530983475684152,kolala14710,16.0,8.550000190734863,-94.43000030517578,111.58999633789062,-10685.699462890625,19390.30029296875,3797.9000854492188,-1259.5999908447266,-1303.800048828125,403.1999969482422,255.0,196.0,,-0.13702405948849455,1.4078598018321504,-0.0182896129527451,True,0.0,False,4,False,3,,beb2912b13b,TTv-skaace,14.0,-59.41999816894531,-1407.530029296875,17.049999237060547,-55.50000190734863,14101.300048828125,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,,-0.016769648729272495,1.5668573241238568,-5.119137715038872e-06,True,70.0,False,False,False,False,,enpitsu,76561198039309853,27,45.13999938964844,3810.969970703125,17.049999237060547,386.19998931884766,-9874.000244140625,2.7000001072883606,0.7000000029802322,0.09999999776482582,0.0,255.0,128.0,,-0.016620012256655037,-1.609914993207682,1.2190021105230567e-05,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,17.0,-2.740000009536743,223.77999877929688,79.30000305175781,-3526.7001342773438,-2501.4999389648438,1257.5,-1285.0,-4231.300048828125,-3270.10009765625,255.0,51.0,,-0.30238276044122797,-1.3423440048888262,0.3552715422617003,True,22.0,False,False,4,3,
1,278,3,False,False,0,8686.84161728868,3916.06005859375,-2092.239990234375,1120.9200439453125,-18047.19970703125,23962.2998046875,-2238.0999755859375,-3130.7000732421875,918.4999847412109,5035.299987792969,0.0,-0.5363038722524748,-2.7781016708934123,1.3834415037517036,76561198039309853,enpitsu,27.0,4016.610107421875,-2270.889892578125,1136.1700439453125,-8118.4002685546875,21405.10009765625,2216.300048828125,-3176.9000244140625,-1716.0000610351562,-2239.600067138672,255.0,255.0,,0.20218867227227333,1.4639250241984152,-1.5947584554826217,True,174.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,-573.989990234375,-2493.679931640625,17.010000228881836,-651.6000366210938,-14321.500244140625,2.0999999344348907,-0.3999999910593033,2.3999999463558197,727.6999664306641,255.0,128.0,,0.009621843007619993,-1.55949949705004,-0.00017453857588308196,True,22.0,False,6,6,False,,TTv-skaace,beb2912b13b,14,4078.9599609375,-1708.06005859375,1026.18994140625,-0.29999999329447746,-16689.49951171875,5636.300048828125,1028.0999755859375,3.0000001192092896,-1.0000000149011612,255.0,0.0,,-0.34002820168403664,-1.552996277941163,1.564638407608754,True,False,False,228.4884127288736,True,False,,kolala14710,3226530983475684152,17.0,3381.530029296875,1707.68994140625,115.77999877929688,3395.7998657226562,16545.50048828125,-677.0999908447266,-4169.599914550781,578.3000183105469,86.89999580383301,255.0,125.0,,-1.0104654876490855,1.3327477091908697,0.10918039756395627,,,False,False,6,6,
2,371,7,False,False,1,9820.10335850077,1067.8199462890625,-4678.60009765625,239.22000122070312,25922.5,2945.1998901367188,1582.8999328613281,2733.800048828125,4548.500061035156,-2799.2999267578125,1.0,0.61674211339932,0.8863866002868042,1.6436375694225986,3226530983475684152,kolala14710,16.0,995.2999877929688,-4801.81982421875,162.08999633789062,21927.900390625,-6669.0997314453125,1866.3999938964844,3794.5999145507812,-154.89999771118164,2441.999969482422,128.0,40.0,False,0.4657331395160038,2.796735666925511,0.009469677270071622,True,203.0,False,8,False,7,,beb2912b13b,TTv-skaace,13.0,-1262.31005859375,4044.18994140625,52.43000030517578,5002.5,-15216.300048828125,2822.9000854492188,689.8999786376953,228.4000015258789,-111.00000381469727,255.0,128.0,,-0.04100044777357664,-1.8849274599270613,-0.00026618903718304983,True,135.0,False,6,4,False,,enpitsu,76561198039309853,27,-2092.60009765625,-3929.8701171875,17.059999465942383,10208.300170898438,-11542.19970703125,1.8000000715255737,-0.5999999865889549,0.5999999865889549,1981.1000061035156,255.0,255.0,False,-0.016777043742962624,-2.348743169815115,0.00010660384735928919,True,2,False,174.0,False,2,,games5425898691,bf81d8692db,17.0,-2689.31005859375,2298.4599609375,105.62000274658203,-4754.700012207031,-21556.8994140625,-161.8000030517578,5394.7998046875,-1070.4000091552734,5.600000023841858,255.0,128.0,,-0.3030746854270079,1.7670141156133103,3.1405131647782247,False,31.0,False,False,8,7,
3,474,11,False,False,1,7391.038238588853,3594.27001953125,-1740.9000244140625,103.4000015258789,-3356.7001342773438,23197.39990234375,-492.20001220703125,-118.80000114440918,968.4999847412109,-3530.4998779296875,1.0,-0.802131731894821,-1.3642316854371592,2.7813335849950556,3226530983475684152,kolala14710,16.0,3626.0,-1911.4300537109375,17.049999237060547,-1124.800033569336,17705.999755859375,-2.0000000298023224,-0.0,1.5999999642372131,-223.09999465942383,255.0,133.0,False,-0.01677230738628787,1.5233569108002654,8.501435510565149e-05,True,153.55433093860586,True,8,False,8,,beb2912b13b,TTv-skaace,13.0,3030.139892578125,-2207.010009765625,17.059999465942383,10168.400268554688,-18345.699462890625,1.2999999523162842,0.29999999329447746,-0.09999999776482582,-921.5000152587891,255.0,77.0,,-0.01675393406918787,-2.0453745767837903,-4.5605258426507666e-05,True,247.0,False,6,6,False,,enpitsu,76561198039309853,27,207.5399932861328,-152.35000610351562,17.059999465942383,5707.7001953125,12862.60009765625,1.7000000178813934,-2.5999999046325684,-6.299999952316284,-752.9000091552734,255.0,128.0,False,-0.016774312496993987,1.9789395508799672,-0.00011343965752113764,True,2,False,235.0,False,2,,games5425898691,bf81d8692db,17.0,289.5299987792969,3217.0400390625,16.989999771118164,19657.099609375,3657.39990234375,4.699999988079071,-1.2999999523162842,-0.09999999776482582,-1402.2999572753906,255.0,0.0,,-0.00957963855333971,2.9783413336088933,-0.0001852140898450081,False,0.0,False,False,10,10,
4,493,11,False,False,1,5918.197886000736,3378.47998046875,-232.3699951171875,93.13999938964844,-2975.2999877929688,21037.099609375,0.0,-4767.60009765625,112.60000228881836,-3530.4998779296875,1.0,-0.5244766004716075,0.487949876201733,-1.9505525728471371,3226530983475684152,kolala14710,17.0,3491.239990234375,-564.010009765625,17.010000228881836,2609.1000366210938,22815.90087890625,3.6000001430511475,-0.0,0.29999999329447746,-1509.7000122070312,255.0,49.0,False,-0.01679801941773699,1.73404016250797,-5.742712472223178e-05,True,94.02808581885468,True,8,False,8,,beb2912b13b,TTv-skaace,13.0,3241.840087890625,-3514.360107421875,17.059999465942383,-7368.3001708984375,-18174.000244140625,1.8000000715255737,-0.0,0.09999999776482582,-2067.7000427246094,255.0,0.0,True,-0.016774242227412115,-1.109874099284957,-1.7399411503493736e-05,True,247.0,False,6,6,False,,enpitsu,76561198039309853,27,750.5399780273438,717.0900268554688,17.059999465942383,3630.1998901367188,13437.60009765625,1.899999976158142,-0.0,-0.5999999865889549,2169.4000244140625,255.0,128.0,False,-0.016743716961142824,1.7768478151657727,7.138406330389822e-05,True,2,False,235.0,False,2,,games5425898691,bf81d8692db,17.0,1574.93994140625,3312.81005859375,16.989999771118164,19403.699951171875,3635.2999877929688,4.600000083446503,0.29999999329447746,-0.19999999552965164,173.79999160766602,255.0,128.0,,-0.009625703349396615,2.9377184308330744,-0.00010538826666966903,True,31.0,False,False,10,10,
5,525,12,False,True,1,3779.205164516425,3037.469970703125,2026.0799560546875,102.38999938964844,-20432.60009765625,17150.10009765625,5289.89990234375,-4409.700012207031,3879.2999267578125,-1226.6000366210938,1.0,-0.41345740543000525,0.29639396265815915,-0.9800747889760223,3226530983475684152,kolala14710,17.0,3225.47998046875,1978.8199462890625,17.040000915527344,-16241.300048828125,15836.800537109375,4.1999998688697815,0.19999999552965164,-0.09999999776482582,2024.4999694824219,201.0,255.0,False,-0.01679706130303308,0.695420164872574,3.487475080309062e-05,True,230.0,False,8,False,8,,beb2912b13b,TTv-skaace,13.0,2283.93994140625,-3671.14990234375,17.059999465942383,-5586.7999267578125,9264.600219726562,1.1999999731779099,0.19999999552965164,-0.9000000357627869,324.7999954223633,255.0,139.0,False,-0.0166960052380286,1.0243120809933661,5.179979877275064e-05,True,255.0,False,6,6,False,,enpitsu,76561198039309853,27,618.6799926757812,2454.360107421875,17.059999465942383,-1877.1000671386719,17385.2001953125,1.1999999731779099,-0.0,0.5000000074505806,0.0,128.0,128.0,False,-0.016788596157263386,1.463229232454259,-4.36055834692782e-05,True,2,False,206.0,False,2,,games5425898691,bf81d8692db,17.0,3316.68994140625,4396.02978515625,18.540000915527344,1030.6999969482422,16293.699951171875,746.9999694824219,2353.699951171875,-1454.6000671386719,2159.1000366210938,255.0,255.0,,0.04157593691785112,1.5728980760895146,-0.037014905382752046,True,255.0,False,False,10,10,
6,555,13,False,False,0,9022.037459201903,-841.0499877929688,-3881.8701171875,292.1499938964844,-4543.900146484375,-12599.200439453125,7654.89990234375,1688.5000610351562,5756.6998291015625,93.19999694824219,0.0,0.41988095366909445,-0.2596556348639035,-0.725209856410656,76561198039309853,enpitsu,27.0,-760.27001953125,-3925.830078125,187.3699951171875,-4993.2000732421875,-13804.69970703125,1286.0000610351562,-708.8999938964844,-3658.5000610351562,-4045.0,255.0,0.0,,0.47207723353363473,-1.8012002064849726,0.5751211444561598,True,178.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,-1668.5999755859375,-4942.5498046875,16.389999389648438,22627.5,4121.700134277344,-75.59999942779541,676.9999694824219,116.00000381469727,-815.9999847412109,255.0,113.0,,0.012733375851128844,0.15912869824354037,0.00978820278520443,True,236.19223213964895,True,10,10,False,,TTv-skaace,beb2912b13b,13,-1733.6199951171875,2403.10009765625,17.059999465942383,7685.0,-11514.3994140625,1.4000000059604645,2.0000000298023224,-2.7000001072883606,408.6000061035156,255.0,180.0,,0.016740951277430468,-0.9768572506615869,-3.121325808256113e-05,True,6,False,255.0,False,6,,kolala14710,3226530983475684152,17.0,-1102.8599853515625,-3230.75,17.030000686645508,17261.700439453125,-14635.10009765625,5.099999904632568,-0.19999999552965164,0.29999999329447746,173.89999389648438,255.0,139.0,,0.016785199261357703,-0.7003572483916347,5.519074993681105e-05,True,208.0,False,False,8,8,
7,625,16,False,False,0,9033.406730975177,-1763.1500244140625,-3851.68994140625,109.58999633789062,-6851.099853515625,20508.20068359375,546.5000152587891,1421.9999694824219,5027.799987792969,2949.2999267578125,0.0,-0.17447212885647428,2.7850525103520907,1.3866319420340427,76561198039309853,enpitsu,27.0,-1716.3699951171875,-4037.97998046875,17.020000457763672,-169.59999084472656,17002.60009765625,2.5999999046325684,0.0,-1.5000000596046448,1889.7999572753906,255.0,128.0,,0.016764659529382827,1.6296265093070883,0.0001573774866209465,True,128.05606870241064,True,4,False,4,,bf81d8692db,games5425898691,17.0,1629.4100341796875,-3209.43994140625,16.989999771118164,5146.099853515625,-12438.399658203125,4.799999892711639,0.29999999329447746,-0.19999999552965164,-2249.600067138672,255.0,0.0,,0.009552467419629895,-1.2466399681504625,-3.0585554491054525e-05,True,170.0,False,10,10,False,,TTv-skaace,beb2912b13b,13,-1993.77001953125,-1633.6300048828125,17.059999465942383,941.2000274658203,-10422.19970703125,1.2999999523162842,-5.099999904632568,0.7999999821186066,505.29998779296875,165.0,132.0,,0.01706648343453907,-1.4517335263538018,-0.00012162036163039617,True,6,False,222.0,False,6,,kolala14710,3226530983475684152,17.0,3754.6298828125,-3318.320068359375,17.030000686645508,3278.699951171875,19887.099609375,5.5000001192092896,0.0,-0.7000000029802322,1986.1000061035156,255.0,210.0,,0.01676941957584479,1.4852341694650506,-7.720221400092564e-06,True,255.0,False,False,8,8,
8,643,17,False,False,0,7791.367941290925,-2194.929931640625,-2542.330078125,94.1500015258789,-6039.89990234375,18824.300537109375,412.7000045776367,-2089.600067138672,3176.9000244140625,2949.2999267578125,0.0,0.21468446507382097,0.5031526680172345,-1.0207166395816933,76561198039309853,enpitsu,27.0,-2122.02001953125,-2782.22998046875,84.48999786376953,-12562.2998046875,19185.30029296875,1763.3000183105469,-1550.2000427246094,-5219.0997314453125,779.4999694824219,255.0,255.0,,0.5264852620370539,1.9563871739127108,-0.48913319917579035,True,93.0,False,6,False,5,,bf81d8692db,games5425898691,17.0,1448.3499755859375,-3983.679931640625,16.989999771118164,-5927.0001220703125,-12190.699462890625,4.699999988079071,2.199999988079071,4.399999976158142,1347.2000122070312,255.0,151.0,,0.009565032378912925,-1.9881344905722027,0.00016599694891105557,True,170.0,False,10,10,False,,TTv-skaace,beb2912b13b,14,-2057.0400390625,-2319.760009765625,17.059999465942383,-5840.0,-9065.800170898438,1.7000000178813934,0.0,-0.09999999776482582,-1824.7000122070312,165.0,41.0,,0.01674868840085336,-2.181475005023391,-7.38951382265283e-06,True,6,False,222.0,False,6,,kolala14710,3226530983475684152,17.0,3468.080078125,-2037.6199951171875,17.030000686645508,-6909.5001220703125,18782.80029296875,1.2999999523162842,-0.09999999776482582,0.09999999776482582,154.3000030517578,255.0,136.0,,0.016774161607002055,1.9276315793693888,-2.95934322341121e-05,True,245.540688396782,True,False,8,8,
9,645,17,False,False,1,2985.7336993018143,2242.919921875,2475.340087890625,108.05000305175781,21893.9990234375,1513.3000183105469,9599.600219726562,4820.199890136719,-963.0999755859375,-3440.5999755859375,1.0,-0.4210061728415068,-0.48252944041815876,-1.118818497617664,beb2912b13b,TTv-skaace,14.0,2110.179931640625,2387.5,15.90999984741211,6192.8997802734375,6076.300048828125,-408.69998931884766,462.2999954223633,793.7000274658203,-3768.900146484375,165.0,41.0,,-0.02407267076590065,2.384718028731159,0.05219651060765654,True,222.0,False,6,False,6,,3226530983475684152,kolala14710,17.0,-3420.47998046875,1910.3499755859375,17.030000686645508,7313.699951171875,-19335.799560546875,1.0000000149011612,-0.0,-0.0,118.50000381469727,255.0,128.0,,-0.016778580034175216,-1.937650428443068,-5.33700616165704e-05,True,239.4546324463301,True,8,8,False,,enpitsu,76561198039309853,27,2122.02001953125,2782.22998046875,84.48999786376953,12562.2998046875,-19185.30029296875,1763.3000183105469,1550.2000427246094,5219.0997314453125,779.4999694824219,255.0,255.0,,-0.5264852620370539,-1.9563871739127108,-0.48913319917579035,True,6,False,93.0,False,5,,games5425898691,bf81d8692db,17.0,-1410.9599609375,4066.39990234375,16.989999771118164,5353.0999755859375,12572.900390625,4.600000083446503,-0.5999999865889549,-1.5999999642372131,395.49999237060547,255.0,128.0,,-0.009573610346564312,1.9405231613478908,-0.00010596896807870863,True,170.0,False,False,10,10,
