,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
43,3287,76.0,False,False,0,2666.093682402571,-3455.0400390625,4392.08984375,1023.7100219726562,24190.10009765625,3477.60009765625,7001.6998291015625,-1034.7000122070312,-991.2000274658203,-5826.300048828125,0.0,-0.3827165043878632,0.5456134739804972,-3.126563593042933,bedbf2963eb,cars-le-beau,13.0,-3655.31005859375,4386.02001953125,947.5900268554688,10473.699951171875,10776.600341796875,5701.6998291015625,462.00000762939453,-730.1999664306641,1540.0999450683594,255.0,128.0,,-0.39775915335447065,0.7314698224632628,1.5560659384007614,True,10,8,False,100.0,False,,2535449988963982,Svdson,10.0,-1065.25,866.0900268554688,17.010000228881836,3213.900146484375,13966.199951171875,0.0,-0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,False,0.00959570456236589,1.344587442192246,4.644743325468263e-05,True,6,248.74307964437753,True,6,False,,enpitsu,76561198039309853,23,-35.91999816894531,5000.93994140625,17.059999465942383,-2207.5999450683594,-4073.5000610351562,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,-1833.8999938964844,128.0,0.0,False,0.01686255157363442,-2.035625736768719,-8.302355157835229e-06,True,6,False,133.0,False,6,,games5425898691,bf81d8692db,22.0,-1805.1199951171875,4893.240234375,17.010000228881836,3858.2998657226562,6137.1002197265625,2.5,0.3999999910593033,0.0,-2197.7000427246094,128.0,0.0,,0.00967680812588058,0.9889724908528198,1.6188220243778569e-06,True,150.0,False,False,10,10,
44,3407,80.0,False,False,1,9388.492625916686,-3342.570068359375,-3237.25,253.25999450683594,2654.4000244140625,12628.299560546875,8075.0,-5351.9000244140625,-689.3000030517578,2623.0999755859375,1.0,0.17710686568232228,2.1082336084620477,0.39648703090659876,bf81d8692db,games5425898691,22.0,-3353.18994140625,-3295.25,90.47000122070312,-864.3000030517578,1772.8999328613281,3687.2000122070312,1674.4000244140625,3172.60009765625,378.1999969482422,255.0,123.0,,0.15236177212124555,0.4915995388115174,-0.003153955977827245,True,14,13,False,180.0,False,,76561198039309853,enpitsu,23.0,-3221.89990234375,-4381.60009765625,15.010000228881836,4280.0,11785.999755859375,234.69999313354492,-145.10000228881836,-25.999999046325684,-1336.300048828125,255.0,128.0,False,0.009672603503979476,1.9057411414391852,-0.005769808616262734,True,8,83.0,False,8,False,,Svdson,2535449988963982,10,-3866.97998046875,-1866.469970703125,20.010000228881836,-583.1999969482422,11588.199462890625,142.60000228881836,492.09999084472656,187.29999542236328,2259.499969482422,255.0,253.0,False,0.008798043498480642,1.4605087017218714,0.09473558345895397,True,6,False,201.0,False,6,,cars-le-beau,bedbf2963eb,12.0,3479.610107421875,142.6999969482422,17.059999465942383,-8300.2001953125,20936.298828125,1.5000000596046448,-0.0,0.29999999329447746,951.5000152587891,255.0,187.0,False,-0.01678523564602341,1.1527420867938156,-4.2676151834790694e-05,True,255.0,False,False,10,8,
45,3469,82.0,False,False,0,5911.250982926656,2756.969970703125,492.55999755859375,394.1000061035156,-15929.7998046875,10565.799560546875,1474.6000671386719,5130.0,418.49998474121094,3083.2998657226562,0.0,0.6133735552607112,-1.7369668303634969,-0.008712016926615152,2535449988963982,Svdson,10.0,2861.25,352.6099853515625,322.489990234375,-10401.8994140625,4256.499938964844,2244.7000122070312,-4239.800109863281,-381.5999984741211,3482.5,243.0,25.0,,-0.2586760713094743,2.492714395773868,0.8336563596450748,True,8,7,False,150.0,False,,bedbf2963eb,cars-le-beau,12.0,-637.97998046875,-4374.81005859375,17.059999465942383,16295.50048828125,-14231.400146484375,1.8000000715255737,-0.5000000074505806,0.3999999910593033,1975.5999755859375,255.0,255.0,,0.016777110526263,-0.6486960428456257,7.925704139436605e-05,True,8,255.0,False,10,False,,enpitsu,76561198039309853,23,2817.419921875,881.8099975585938,258.3500061035156,-5386.300048828125,-22219.89990234375,2502.2000122070312,3278.9999389648438,-3834.2999267578125,141.70000076293945,255.0,0.0,,-0.43637074042698554,-1.7342772911918538,0.13403532409810662,True,10,False,150.0,False,9,,games5425898691,bf81d8692db,22.0,3498.449951171875,2290.27001953125,17.010000228881836,-5812.80029296875,-9200.2001953125,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,-440.40000915527344,255.0,128.0,,0.009553985405982028,-2.1749725493200973,0.00021925066415094284,True,211.0,False,False,14,14,
46,3548,85.0,False,False,1,8059.837740751981,1120.1600341796875,-2916.719970703125,134.3000030517578,11311.400146484375,5845.7000732421875,4950.799865722656,4978.500061035156,1188.6000061035156,3130.4998779296875,1.0,0.6938079244870166,-1.8129622001154566,-1.6114266523172323,bf81d8692db,games5425898691,22.0,1064.02001953125,-3047.949951171875,17.010000228881836,13106.199951171875,6031.9000244140625,2.199999988079071,-0.3999999910593033,1.899999976158142,1370.8000183105469,0.0,245.0,,-0.00980566820632574,2.687569654033869,0.0001444205631486088,True,14,14,False,154.0,False,,76561198039309853,enpitsu,23.0,-1690.9300537109375,832.780029296875,17.059999465942383,5377.39990234375,-8092.9998779296875,1.1999999731779099,0.5000000074505806,-0.5000000074505806,12.000000476837158,255.0,128.0,,-0.016678691968603214,-2.158914888504183,-5.8944382232823074e-05,True,10,181.0,False,10,False,,Svdson,2535449988963982,10,747.97998046875,1768.280029296875,110.7300033569336,17543.199462890625,-8865.2001953125,-144.49999809265137,1055.1000213623047,5329.4000244140625,856.6999816894531,248.0,128.0,,0.8420578715997104,-0.9097990732670634,2.0971000525161165,True,10,False,150.0,False,9,,cars-le-beau,bedbf2963eb,12.0,1627.530029296875,869.1699829101562,17.059999465942383,21087.5,-7821.5997314453125,1.2999999523162842,-2.3000000417232513,0.9000000357627869,640.5999755859375,255.0,128.0,False,-0.016772638439544154,-2.8308912230248784,-0.00012038522790893362,True,184.0,False,False,10,8,
47,3585,87.0,False,False,1,7484.612866111808,2599.39990234375,-2148.199951171875,211.1699981689453,18512.19970703125,15910.0,4274.200134277344,5240.0,2919.7000122070312,130.79999923706055,1.0,-0.5881369564838472,-2.822939809041069,-0.9504747043140723,bf81d8692db,games5425898691,22.0,2537.820068359375,-2178.669921875,110.30999755859375,8735.10009765625,15021.300048828125,1003.3000183105469,-2735.7998657226562,4230.400085449219,-2206.3999938964844,255.0,134.0,,-1.0711322538574213,2.129505468955815,0.13081233505954276,True,16,15,False,154.0,False,,76561198039309853,enpitsu,23.0,-692.22998046875,-489.30999755859375,17.059999465942383,7075.4998779296875,-12042.19970703125,1.1999999731779099,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,-0.016737565445675087,-2.1020099756632074,6.209756699119125e-05,True,10,211.0,False,10,False,,Svdson,2535449988963982,10,2074.800048828125,776.780029296875,17.010000228881836,-772.7999877929688,2605.2999877929688,2.0999999344348907,-0.7000000029802322,-0.09999999776482582,0.0,0.0,128.0,,-0.009798084896848117,-1.859320676848007,4.83102970214005e-06,True,10,False,181.0,False,10,,cars-le-beau,bedbf2963eb,12.0,2927.050048828125,-1016.260009765625,49.040000915527344,-247.39999771118164,-20604.69970703125,3512.7999877929688,-0.0,0.5999999865889549,-44.40000057220459,255.0,128.0,False,-0.01678613112615711,-1.5514891591393363,4.3895205430693106e-05,True,127.61698050652781,True,False,11,8,
48,3631,88.0,False,False,0,5590.741399591151,-3087.8701171875,-3.1600000858306885,222.0500030517578,-15933.800048828125,17925.10009765625,6890.9002685546875,1000.4000091552734,83.19999694824219,-507.90000915527344,0.0,-0.6809730130817875,-2.3260501816962487,-2.429304251893762,2535449988963982,Svdson,10.0,-2979.679931640625,-90.18000030517578,138.1999969482422,-6211.199951171875,11158.299560546875,2097.7999877929688,-2607.7999877929688,4481.9000244140625,1833.5000610351562,254.0,0.0,,-0.305191438555506,2.4754790121434036,0.5321156101201866,True,12,11,False,138.0,False,,bedbf2963eb,cars-le-beau,12.0,-3621.489990234375,4370.58984375,138.8699951171875,8925.700073242188,8652.000122070312,-0.7000000029802322,-1365.2000427246094,1871.4999389648438,-1617.5999450683594,255.0,0.0,False,0.16417382061136826,0.7020012093041094,1.057347753401238,True,10,103.0,False,12,False,,enpitsu,76561198039309853,23,-611.739990234375,2336.52001953125,17.059999465942383,801.6000366210938,13502.900390625,1.2999999523162842,0.0,-1.5999999642372131,-220.6999969482422,255.0,128.0,False,0.01674721750769354,1.487184681020529,0.0002081089174130523,True,10,False,211.0,False,10,,games5425898691,bf81d8692db,22.0,-3217.159912109375,-248.3300018310547,17.010000228881836,11112.5,-10049.299926757812,2.3999999463558197,0.3999999910593033,0.0,2052.5,255.0,255.0,,0.009587999682432662,-0.6676874195830628,-3.064935121909275e-05,True,154.0,False,False,16,16,
49,3684,90.0,False,False,0,3104.987390791377,-2769.030029296875,2663.570068359375,217.4600067138672,16697.60009765625,-807.3000335693359,10709.7998046875,-4849.599914550781,-895.1000213623047,3417.60009765625,0.0,-0.27707301382145727,-0.5848365427252,-2.745626109319503,bedbf2963eb,cars-le-beau,12.0,-2788.97998046875,2684.3798828125,94.94000244140625,11210.400390625,-8233.699951171875,1287.7000427246094,-1736.300048828125,5176.5997314453125,661.2999725341797,255.0,255.0,False,0.32173763321650795,-0.6799083881013661,-0.4906298672772056,True,14,11,False,243.0,False,,2535449988963982,Svdson,10.0,-3393.949951171875,1473.27001953125,17.010000228881836,7789.000244140625,-2918.2000732421875,2.5,-0.09999999776482582,0.19999999552965164,-2761.4999389648438,255.0,0.0,True,0.00953398646973729,-0.4517633298593874,-1.5516935069890253e-05,True,12,138.0,False,12,False,,enpitsu,76561198039309853,23,-2225.780029296875,3283.179931640625,115.69999694824219,-13988.599853515625,-13607.19970703125,3871.7001342773438,0.29999999329447746,-0.5000000074505806,277.60000228881836,255.0,128.0,False,0.017221500333800713,-2.262673858729403,-0.0009113636616164623,True,12,False,125.7970492378358,True,11,,games5425898691,bf81d8692db,22.0,-1542.8900146484375,1567.4200439453125,17.010000228881836,15024.599609375,8168.2000732421875,2.199999988079071,-1.7000000178813934,-0.7999999821186066,-1646.9000244140625,255.0,0.0,,0.009596226456060923,0.4513314436370032,-1.6534746761752063e-05,True,123.0,False,False,16,16,
50,3764,93.0,False,False,0,3905.095091901748,1928.260009765625,2443.090087890625,495.82000732421875,22415.400390625,10892.60009765625,-2190.399932861328,-1497.2999572753906,-1608.6000061035156,3207.9998779296875,0.0,0.6218993319107224,-1.2428040976228925,-2.299154202097349,bedbf2963eb,cars-le-beau,12.0,1734.449951171875,2315.77001953125,417.4599914550781,19847.39990234375,11233.499755859375,412.40001678466797,-4028.900146484375,2263.9999389648438,-2981.7999267578125,255.0,196.0,,0.18698790630480527,0.26515200874314904,-0.8559295664934162,True,16,13,False,145.0,False,,2535449988963982,Svdson,10.0,118.6500015258789,-68.77999877929688,17.010000228881836,16152.5,305.10000228881836,2.0999999344348907,0.7999999821186066,0.29999999329447746,-370.49999237060547,254.0,128.0,,0.0095662894110314,-0.014571051193101104,0.0001407078263577041,True,12,73.0,False,12,False,,enpitsu,76561198039309853,23,-2259.14990234375,1511.1600341796875,95.30000305175781,13975.30029296875,12626.500244140625,-160.6999969482422,-3734.8001098632812,4037.39990234375,3.6000001430511475,255.0,128.0,,0.22292348466847622,-2.3952439798250467,3.14092009546528,True,14,False,121.0,False,13,,games5425898691,bf81d8692db,22.0,332.0,3014.7099609375,17.010000228881836,-2208.699951171875,13785.999755859375,2.199999988079071,0.5999999865889549,-4.4999998807907104,-1055.5999755859375,255.0,1.0,,0.009575972466135898,1.7239396775673577,-4.580411666729208e-05,True,123.0,False,False,16,16,
51,3846,96.0,False,False,0,4135.891242299453,3214.300048828125,4680.6201171875,1646.9000244140625,-13668.00048828125,12920.30029296875,6832.39990234375,-4248.399963378906,2685.0,-2442.899932861328,0.0,0.4156466559447519,1.417622589068241,2.7063156084247844,bedbf2963eb,cars-le-beau,12.0,3303.909912109375,4596.22021484375,1529.5400390625,-11422.7001953125,5433.599853515625,6531.7999267578125,1321.199951171875,-232.09999084472656,864.8999786376953,255.0,128.0,,-0.7173015339622221,2.363594570116707,-1.5795567515292066,True,18,14,False,34.0,False,,2535449988963982,Svdson,11.0,1945.3599853515625,1889.43994140625,17.010000228881836,-793.7000274658203,7985.999755859375,2.0999999344348907,-2.199999988079071,-0.19999999552965164,0.0,21.0,128.0,,0.009807965544967342,1.6698921819515626,5.117696598716141e-06,True,12,134.0,False,12,False,,enpitsu,76561198039309853,24,-432.2699890136719,5280.740234375,17.049999237060547,-1352.7999877929688,2421.0000610351562,3.1999999284744263,-0.7000000029802322,0.0,-12.599999904632568,255.0,128.0,False,0.01675233369379254,-1.0613827079356082,3.343925229566268e-05,True,14,False,151.0,False,14,,games5425898691,bf81d8692db,22.0,2443.52001953125,5103.009765625,1238.5999755859375,10023.499755859375,-4.699999988079071,11921.099853515625,0.9000000357627869,1937.1000671386719,0.7000000029802322,255.0,0.0,,-0.8305393348454702,0.01425702935827406,1.5601712233150964,True,31.0,False,False,16,16,
52,3907,98.0,True,True,0,971.1009195378615,65.58000183105469,5004.35009765625,498.1099853515625,-11887.2998046875,24503.798828125,3872.39990234375,5032.900085449219,-2832.60009765625,1626.300048828125,0.0,0.9608397198716359,0.9009601037882539,2.6306014135048352,2535449988963982,Svdson,10.0,102.05999755859375,4850.66015625,344.1700134277344,-7611.6998291015625,21592.7001953125,429.1999816894531,-2250.500030517578,2922.6998901367188,4079.4000244140625,255.0,0.0,,-0.8463264578252389,2.1699106448034775,1.3231369741520347,True,14,13,False,43.0,False,,bedbf2963eb,cars-le-beau,12.0,2346.6298828125,4540.0,1989.969970703125,159.7000026702881,-2934.2001342773438,-1729.4999694824219,478.6000061035156,37.30000019073486,47.800002098083496,128.0,128.0,,0.21196931424870857,-1.3915177246127903,-3.116969778127561,True,14,34.0,False,18,False,,enpitsu,76561198039309853,23,63.0099983215332,5043.35009765625,295.9800109863281,1563.0999755859375,-6404.000244140625,2824.2999267578125,2721.4999389648438,-3552.3001098632812,3197.5,128.0,0.0,False,-0.653443725392972,-0.9759668940637075,1.062239912091609,True,16,False,94.0,False,15,,games5425898691,bf81d8692db,22.0,3088.330078125,3876.010009765625,17.010000228881836,-12398.699951171875,1599.6000671386719,2.5,0.0,-0.19999999552965164,-2319.1000366210938,255.0,0.0,,0.009544955999112552,2.9488646658846482,4.165891894628077e-06,True,31.0,False,False,16,16,
53,4170,98.0,False,True,1,5221.529040936321,5.650000095367432,-5.059999942779541,101.0999984741211,-2095.0999450683594,25998.60107421875,4950.4998779296875,5849.69970703125,1249.000015258789,469.59999084472656,1.0,0.001111325342474858,-0.09862452366944129,0.01584153266446442,bf81d8692db,games5425898691,22.0,26.440000534057617,-157.38999938964844,91.83000183105469,-235.6999969482422,22813.40087890625,218.79999160766602,-5441.5997314453125,-799.1000366210938,-0.29999999329447746,128.0,162.0,,-1.2627467281705194,1.8703431177811067,-0.42702130636692115,True,4,3,False,31.0,False,,76561198039309853,enpitsu,23.0,-0.0,-2214.6298828125,17.049999237060547,-0.0,14098.1005859375,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016700938006329092,1.5707744773734629,1.8233131328748382e-07,True,False,116.0,False,False,False,,Svdson,2535449988963982,10,-3.8499999046325684,3280.02001953125,17.010000228881836,70.3000020980835,-11861.600341796875,2.0999999344348907,0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,-0.009521637020326788,-1.5767614131854373,-2.500784023029664e-05,True,False,False,116.0,False,False,,cars-le-beau,bedbf2963eb,12.0,-38.2599983215332,255.91000366210938,95.76000213623047,1189.8999786376953,-22923.20068359375,1451.7999267578125,3636.9000244140625,4006.4999389648438,984.8999786376953,255.0,255.0,,-0.3250126923656113,-1.0536330882950327,-0.711432504553514,True,15.332120546730618,True,False,4,3,
54,4171,98.0,False,False,0,5230.246946820002,-64.51000213623047,-23.729999542236328,113.66000366210938,-17422.80029296875,-300.40000915527344,-326.89998626708984,-93.00000190734863,1017.3999786376953,2226.4999389648438,0.0,-0.07563446650086868,0.5508228000870382,0.1098958886811537,bedbf2963eb,cars-le-beau,12.0,54.599998474121094,-93.44999694824219,100.0,5616.9000244140625,4123.399963378906,-79.89999771118164,-4149.800109863281,-2550.0999450683594,2554.4000244140625,255.0,255.0,,0.49528451230553466,0.5837935822857171,-1.6297744219082855,True,4,3,False,12.198623616208314,True,,2535449988963982,Svdson,10.0,3.130000114440918,-3159.419921875,17.010000228881836,-72.69999980926514,12223.299560546875,2.0999999344348907,-0.29999999329447746,0.09999999776482582,0.0,255.0,128.0,,0.009521637020326788,1.5767614131854373,-2.500784023029664e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,23,0.0,2214.6298828125,17.049999237060547,0.0,-14098.1005859375,2.7000001072883606,0.7999999821186066,0.0,0.0,255.0,,,0.016700938006329092,-1.5707744773734629,1.8233131328748382e-07,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,22.0,-26.440000534057617,157.38999938964844,91.83000183105469,235.6999969482422,-22813.40087890625,218.79999160766602,5441.5997314453125,799.1000366210938,-0.29999999329447746,128.0,162.0,,1.2627467281705194,-1.8703431177811067,-0.42702130636692115,True,31.0,False,False,4,3,
55,4173,99.0,False,False,1,5157.736460394419,180.9499969482422,32.06999969482422,108.98999786376953,19024.69970703125,7091.9000244140625,-1415.5000305175781,618.1000137329102,-1901.4999389648438,-1173.7999725341797,1.0,-0.000268772918707758,-0.6410901173864724,0.14607370454035856,bf81d8692db,games5425898691,22.0,70.77999877929688,-114.83999633789062,91.72000122070312,6832.8997802734375,1551.9000244140625,67.60000228881836,-4344.599914550781,-226.70000076293945,-3364.89990234375,128.0,161.0,,-1.339510058131822,-2.7214169206210674,-1.8771003945403872,True,4,3,False,31.0,False,,76561198039309853,enpitsu,23.0,-0.0,-2097.1298828125,17.049999237060547,-0.0,14100.799560546875,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016700938006329092,1.5707744773734629,1.8233131328748382e-07,True,False,116.0,False,False,False,,Svdson,2535449988963982,10,-2.6500000953674316,3077.090087890625,17.010000228881836,74.00000095367432,-12444.7998046875,2.0999999344348907,0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,-0.009521637020326788,-1.5767614131854373,-2.500784023029664e-05,True,False,False,116.0,False,False,,cars-le-beau,bedbf2963eb,12.0,-93.44000244140625,65.88999938964844,98.54000091552734,-6045.7000732421875,-4252.200012207031,-264.89999771118164,4348.699951171875,3002.0001220703125,1525.2000427246094,255.0,255.0,,-0.4819340844751521,-0.5104960002840938,-2.155237925624358,True,5.942864589793709,True,False,4,3,
56,4238,101.0,False,False,0,7166.556478144845,-3835.25,-1396.0799560546875,93.83000183105469,-20170.999755859375,-8834.299926757812,811.1000061035156,219.89999771118164,-5409.1998291015625,2586.7999267578125,0.0,1.1856007838150673,-1.7495244943228572,-2.4140536416233287,2535449988963982,Svdson,10.0,-3706.429931640625,-1301.760009765625,164.1999969482422,-22080.30029296875,996.6000366210938,3445.8999633789062,5367.39990234375,189.20000076293945,1185.4000091552734,255.0,255.0,,-0.02849289128883499,3.0683771099912573,-0.5787467445242847,True,4,3,False,0.0,False,,bedbf2963eb,cars-le-beau,13.0,2357.0,208.22999572753906,17.049999237060547,13765.6005859375,-740.1000213623047,2.5999999046325684,0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,0.016723796024667704,-0.053735576752762505,-3.3886175762926444e-05,False,4,0.0,False,4,False,,enpitsu,76561198039309853,23,-2782.800048828125,1811.8599853515625,17.049999237060547,-6964.0997314453125,18777.19970703125,2.5,0.29999999329447746,-0.9000000357627869,-157.7999973297119,255.0,128.0,,0.016781945236223488,1.9092882260430402,0.00012766614724019922,True,False,False,62.0,False,False,,games5425898691,bf81d8692db,22.0,-2890.8701171875,-64.87000274658203,61.720001220703125,-17522.19970703125,214.0999984741211,-1727.5,-106.19999885559082,-2527.2000122070312,-13.300000429153442,255.0,128.0,,-0.5508036832029963,3.1087880973388904,-0.009955167936036825,True,29.0,False,False,6,6,
57,4300,103.0,False,False,1,4044.461093605583,3952.070068359375,2490.830078125,1122.699951171875,-10887.19970703125,21312.39990234375,1921.6999816894531,2995.8999633789062,3782.9998779296875,3565.4000854492188,1.0,-0.5513924505403761,0.20887658554760463,-0.654299103319637,bf81d8692db,games5425898691,22.0,4046.760009765625,2347.330078125,1064.5899658203125,-3099.8001098632812,19011.8994140625,-5729.6002197265625,-1650.2999877929688,-431.19998931884766,19.40000057220459,255.0,241.0,,-0.32788479247943886,1.5872084692156596,-1.5791757688973078,True,7,6,False,140.0,False,,76561198039309853,enpitsu,23.0,2144.4599609375,-3508.25,99.3499984741211,-2586.9000244140625,16168.699951171875,2013.5000610351562,-4701.7999267578125,2721.6000366210938,-857.5,255.0,0.0,,-0.6935704367480573,1.0865247321108198,0.7350673458039149,True,1,255.0,False,2,False,,Svdson,2535449988963982,10,3810.739990234375,607.8800048828125,497.9100036621094,-1185.8999633789062,-2766.7001342773438,-5005.0,-262.1999931335449,-315.6999969482422,225.59999465942383,254.0,,,0.42051441986538135,0.9463913912060712,0.031142531367773105,True,4,False,,False,4,,cars-le-beau,bedbf2963eb,13.0,-3603.590087890625,2625.9599609375,17.010000228881836,3439.8001098632812,22741.10107421875,4.900000095367432,-0.09999999776482582,-0.29999999329447746,95.69999694824219,255.0,128.0,,-0.016772702073454625,1.7142562695585684,-2.7144871448293606e-05,False,165.0,False,False,4,4,
58,4336,104.0,False,False,1,1687.8433823358657,2571.159912109375,4933.47021484375,832.1599731445312,-20267.60009765625,5845.999755859375,3487.0999145507812,5956.500244140625,41.599998474121094,719.8000335693359,1.0,0.230575345505161,0.03281620359699313,-1.6441334481817629,bf81d8692db,games5425898691,22.0,2690.760009765625,4787.14013671875,789.4299926757812,-9999.69970703125,20105.699462890625,-4976.400146484375,135.600004196167,-4809.89990234375,2663.900146484375,128.0,255.0,,-0.5463867128412013,1.4882935221914464,-2.6616002677155968,True,8,8,False,102.41690330607918,True,,76561198039309853,enpitsu,23.0,1767.1199951171875,-1459.3499755859375,17.030000686645508,-4336.700134277344,15527.80029296875,9.900000095367432,-1.5000000596046448,0.5999999865889549,11.299999952316284,255.0,128.0,,-0.016683985234072392,1.296887527612246,-7.275492029767731e-05,True,2,255.0,False,2,False,,Svdson,2535449988963982,10,3706.550048828125,662.7999877929688,17.010000228881836,1192.300033569336,7050.2001953125,2.0999999344348907,-0.09999999776482582,-0.9000000357627869,-91.80000305175781,254.0,128.0,,-0.009502239460301248,1.748766476741329,0.000132649562254541,True,4,False,,False,4,,cars-le-beau,bedbf2963eb,12.0,-1817.8900146484375,4795.7001953125,17.030000686645508,21186.201171875,7104.1998291015625,5.299999713897705,-1.899999976158142,-0.3999999910593033,-1301.3999938964844,244.0,1.0,,-0.01676513450996773,2.8428798263043284,-0.00014502300194801966,True,255.0,False,False,4,4,
59,4456,109.0,False,False,1,4386.92557158747,-3288.0,3821.18994140625,203.07000732421875,13106.500244140625,26053.20068359375,8647.39990234375,2069.2999267578125,-5553.2000732421875,937.3000335693359,1.0,-0.2778107581576681,-0.7503493000583327,-0.513232879972315,76561198039309853,enpitsu,23.0,-3417.070068359375,3625.919921875,128.72000122070312,7063.900146484375,21521.99951171875,3422.5,-1.0999999940395355,-0.0,-487.00000762939453,128.0,128.0,,-0.01728908823646144,2.104784732094607,0.0020181340630643528,True,4,2,False,163.0,False,,bf81d8692db,games5425898691,22.0,51.369998931884766,4269.35009765625,17.010000228881836,-2704.1000366210938,-2155.7000732421875,2.0999999344348907,-1.5999999642372131,1.8000000715255737,1.8000000715255737,255.0,128.0,,-0.009643377684283578,-0.6736632415643873,-1.2882128341936677e-06,True,8,131.0,False,8,False,,Svdson,2535449988963982,10,944.969970703125,4731.81982421875,17.010000228881836,-12915.400390625,5251.7999267578125,2.0999999344348907,1.4000000059604645,-0.5000000074505806,515.0,255.0,115.0,False,-0.00958154281290795,0.30848777873326366,-0.0001411988728769805,True,4,False,255.0,False,4,,cars-le-beau,bedbf2963eb,11.0,-2979.550048828125,3401.989990234375,79.7699966430664,-10712.5,7243.599853515625,3063.2000732421875,-700.9999847412109,-95.50000190734863,-1200.1000213623047,0.0,128.0,,0.04760494843583688,-2.202544396405354,-0.05756928207867856,True,242.0,False,False,8,6,
