,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
35,2636,71,False,False,1,4223.339144011744,293.07000732421875,959.9199829101562,247.4499969482422,-7099.7998046875,18381.99951171875,6199.89990234375,252.19999313354492,909.3000030517578,5925.30029296875,1.0,0.638855955789906,-2.1042193163574066,1.727863811129565,76561198039309853,enpitsu,26.0,398.42999267578125,800.6099853515625,204.9499969482422,11537.099609375,15992.5,3845.7998657226562,3637.39990234375,3018.3999633789062,-970.1999664306641,255.0,255.0,,0.03406265402021559,2.0741781889936357,0.19625566833240315,True,86.0,False,10,2,8,,bf81d8692db,games5425898691,19.0,-99.98999786376953,-716.9400024414062,16.989999771118164,13156.099853515625,-6907.19970703125,5.0,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,-0.009594965909548432,-2.658140253321677,-4.860813159158325e-05,True,50.0,False,10,False,10,,ADIGA 8250,2535441459212305,7,436.239990234375,1006.280029296875,140.2100067138672,16187.5,-14374.69970703125,-141.40000343322754,5040.7000732421875,-1595.3999328613281,-1515.2000427246094,255.0,0.0,True,-0.08209782115700213,-2.8474752541791615,1.6151953794927176,False,192.0,False,14,False,7,,killerschnulli18,6976562892005343748,9.0,-1225.050048828125,1820.280029296875,17.0,10234.400024414062,12930.30029296875,3.799999952316284,0.29999999329447746,0.7000000029802322,1.8000000715255737,255.0,128.0,,-0.00958049671462557,2.2400364345409227,-6.780818321726581e-05,True,8,8,False,104.0,False,
36,2693,73,False,False,0,9972.68169769669,1147.9300537109375,-4620.97998046875,152.0399932861328,12024.100341796875,-5666.300048828125,4118.699951171875,5111.9000244140625,-342.59998321533203,3122.5,0.0,-0.8462247862231487,1.9375211364512448,1.6901438284755677,6976562892005343748,killerschnulli18,9.0,1033.97998046875,-4642.85986328125,17.0,9980.399780273438,-5859.0997314453125,4.099999964237213,-1.4000000059604645,0.09999999776482582,2175.399932861328,253.0,220.0,,0.009590047357173599,-0.4709597875774724,-9.657870675315288e-06,True,95.0,False,8,False,8,,2535441459212305,ADIGA 8250,8.0,-3554.590087890625,-350.5,17.020000457763672,-5717.8997802734375,-15048.1005859375,1.5999999642372131,0.19999999552965164,0.19999999552965164,2012.4000549316406,254.0,255.0,False,0.009587028375491278,-1.866420210604358,4.579675712733148e-05,True,255.0,False,14,False,8,,enpitsu,76561198039309853,26,-2853.02001953125,-3844.169921875,17.059999465942383,-17219.599609375,-4941.600036621094,2.5999999046325684,0.09999999776482582,0.0,-1985.7000732421875,255.0,0.0,,0.016769786273416964,-2.9286867582758465,6.954126611537326e-06,False,86.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,-494.32000732421875,-548.77001953125,16.989999771118164,11461.800537109375,-9864.69970703125,2.800000011920929,0.5000000074505806,-0.19999999552965164,0.3999999910593033,255.0,128.0,,0.009584496964441039,-0.7105619641250038,-5.179500729333664e-05,True,10,10,False,65.34807760741121,True,
37,2736,75,False,False,0,10540.397571926926,2735.469970703125,-4755.06982421875,93.30999755859375,6250.10009765625,1844.7999572753906,2922.0999145507812,-1209.7000122070312,4614.100036621094,-3639.5001220703125,0.0,1.302041626886685,2.9429673292450267,1.9765032927085775,6976562892005343748,killerschnulli18,9.0,2568.030029296875,-4681.77978515625,17.010000228881836,11009.300537109375,7771.199951171875,2.8999999165534973,-1.1999999731779099,-0.5999999865889549,2101.4999389648438,199.0,255.0,,0.009566117743789987,0.6613304336800436,0.00016376102922576838,True,81.0,False,8,False,8,,2535441459212305,ADIGA 8250,8.0,-2185.840087890625,-2544.39990234375,68.95999908447266,12795.799560546875,-14778.900146484375,-1678.0999755859375,1565.5999755859375,2064.600067138672,39.90000009536743,254.0,128.0,False,-0.5542580507229292,-0.6585788342012326,0.01837940946553175,True,255.0,False,16,False,10,,enpitsu,76561198039309853,26,-3275.5400390625,-2439.169921875,17.059999465942383,13488.800048828125,446.6999816894531,2.5999999046325684,0.09999999776482582,0.0,-2269.1000366210938,255.0,0.0,,0.01674216339070451,-0.032053187838815014,-1.47522073338205e-05,True,117.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,2118.43994140625,-984.5800170898438,16.989999771118164,17804.300537109375,1366.0000610351562,5.199999809265137,-0.3999999910593033,0.29999999329447746,-100.20000457763672,255.0,128.0,,0.009567497367749443,0.06501464212285034,7.902412265413692e-05,True,10,10,False,93.0,False,
38,2782,76,False,False,0,10416.215590180138,3553.64990234375,-4277.97021484375,133.82000732421875,14073.1005859375,-1243.0000305175781,6707.0001220703125,-5486.500244140625,-2160.0999450683594,-1109.800033569336,0.0,0.19299351185752572,1.328567316445504,-1.9531677898302169,6976562892005343748,killerschnulli18,9.0,3441.1201171875,-4234.1298828125,16.809999465942383,11404.49951171875,-3317.0999145507812,-281.1000061035156,-1060.199966430664,-411.19998931884766,-1014.1999816894531,255.0,0.0,,-0.008308633782217642,-0.3225061329598165,-0.018516878282757457,True,211.1417032313603,True,8,False,8,,2535441459212305,ADIGA 8250,7.0,-463.510009765625,-4982.81982421875,17.010000228881836,8318.699951171875,-2253.800048828125,2.8999999165534973,-1.5000000596046448,0.29999999329447746,2113.3999633789062,128.0,195.0,False,0.009636977566350373,-0.22110598535478826,2.1260361513064218e-05,True,255.0,False,16,False,10,,enpitsu,76561198039309853,26,-2964.429931640625,-4199.9501953125,17.059999465942383,4292.900085449219,-7973.499755859375,1.8000000715255737,-1.5000000596046448,0.7000000029802322,2490.0999450683594,255.0,128.0,False,0.016703369575665365,-0.5645176529113107,-0.0001424628463532584,True,255.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,3750.22998046875,-3170.18994140625,16.989999771118164,-1867.7999877929688,-22923.9990234375,2.7000001072883606,0.0,-0.9000000357627869,221.5999984741211,255.0,168.0,,0.009592993694111042,-1.6543063670882705,4.974039809595051e-05,True,10,10,False,0.0,False,
39,2798,77,False,False,0,10319.467265514259,3894.47998046875,-4000.169921875,525.1699829101562,5190.5999755859375,12057.900390625,4152.0001220703125,-1963.9999389648438,5267.5,-609.3000030517578,0.0,0.7859546879489607,2.0735621987048,1.5870181959106853,6976562892005343748,killerschnulli18,9.0,3871.7900390625,-4163.72021484375,552.8599853515625,7062.2998046875,8206.599731445312,8902.80029296875,-1414.7999572753906,1579.4000244140625,1230.4000091552734,255.0,255.0,,-0.6249761121329064,0.8598764358950032,-1.5607823139624857,True,160.98791389055148,True,8,False,8,,2535441459212305,ADIGA 8250,7.0,-100.37000274658203,-5027.33984375,17.010000228881836,5969.1998291015625,91.70000076293945,3.100000023841858,1.899999976158142,-0.7999999821186066,1477.7000427246094,197.0,255.0,False,0.009633567150591226,-0.02803709970578662,0.00020485099563408832,True,255.0,False,16,False,10,,enpitsu,76561198039309853,26,-2423.18994140625,-4284.43017578125,17.059999465942383,12196.700439453125,5168.2000732421875,-2.0000000298023224,-0.5000000074505806,0.0,2317.7000427246094,255.0,128.0,False,0.016738226649290682,0.4614226311843854,1.372935726416294e-05,True,207.9728514532889,True,10,2,8,,games5425898691,bf81d8692db,19.0,3744.929931640625,-4303.5498046875,318.7900085449219,-4950.199890136719,-4096.600036621094,16523.599853515625,-1402.5,748.4999847412109,816.2000274658203,255.0,255.0,,-1.2434274180803986,-2.4198037010829316,1.6344884300860578,True,10,10,False,0.0,False,
40,2812,77,False,False,0,9827.715057268864,3991.419921875,-3386.260009765625,655.52001953125,-2725.10009765625,15745.699462890625,302.99999237060547,928.3000183105469,5079.5001220703125,-1544.9000549316406,0.0,0.2376779707913275,1.4419002058225352,-2.1012050821107313,6976562892005343748,killerschnulli18,9.0,4079.760009765625,-3555.159912109375,635.9500122070312,4.900000095367432,12871.600341796875,-4166.499938964844,624.900016784668,402.40001678466797,1084.8999786376953,255.0,128.0,,0.30181328549458114,1.5847130768529465,-1.551053625448451,True,158.0,False,8,False,8,,2535441459212305,ADIGA 8250,7.0,248.2100067138672,-4850.1201171875,17.010000228881836,7481.099853515625,5964.1998291015625,2.5999999046325684,0.5000000074505806,0.7999999821186066,26.30000114440918,255.0,128.0,False,0.009505045820531664,0.6772420157897266,-7.850352965380465e-05,True,255.0,False,16,False,10,,enpitsu,76561198039309853,26,-1808.8800048828125,-3824.919921875,17.059999465942383,12380.2001953125,13005.30029296875,-3.1999999284744263,0.7999999821186066,0.7999999821186066,287.7000045776367,255.0,255.0,False,0.01678721737149486,0.8352314306391873,-0.00022987559498673834,True,164.1582019482889,True,10,2,8,,games5425898691,bf81d8692db,19.0,3790.320068359375,-4249.58984375,1085.9100341796875,5767.5,5767.1002197265625,10496.700439453125,-1562.5999450683594,1562.2000122070312,-0.09999999776482582,255.0,255.0,,-0.8597467364097919,0.7707295445927657,-1.5596587165470688,True,10,10,False,0.0,False,
41,2849,79,False,False,0,7874.726785344317,3618.969970703125,-1311.8499755859375,130.2100067138672,-14929.000244140625,19081.199951171875,2190.399932861328,-768.6000061035156,5323.3001708984375,-2658.9999389648438,0.0,0.24921905833818828,1.357948431557665,-1.1685769224177418,6976562892005343748,killerschnulli18,9.0,3826.14990234375,-1493.3900146484375,14.770000457763672,-12130.0,19504.000244140625,-386.8000030517578,-31.700000762939453,1784.1000366210938,1675.2999877929688,255.0,255.0,,0.018551969273165565,2.1934144673229485,-0.035406546971349755,True,92.0,False,8,False,8,,2535441459212305,ADIGA 8250,7.0,203.25,-3057.14990234375,17.010000228881836,-4336.600036621094,19884.7998046875,0.19999999552965164,0.19999999552965164,-1.5000000596046448,-517.7000045776367,255.0,61.0,,0.00959520066038964,1.7840219215094832,-0.00010873903999151804,True,198.61118283323063,True,16,False,10,,enpitsu,76561198039309853,26,-708.8800048828125,-1227.469970703125,90.51000213623047,7741.5997314453125,21603.89892578125,-749.8000335693359,-4137.699890136719,777.6999664306641,92.70000457763672,128.0,,,-0.6887445265933168,1.3667683655606986,0.028581090966071674,True,163.0,False,12,2,10,,games5425898691,bf81d8692db,19.0,4078.989990234375,-2822.10009765625,599.6500244140625,-2.7000001072883606,11389.000244140625,-11413.1005859375,23.399999141693115,0.0,0.0,255.0,128.0,,0.7713488405848398,1.557396451689352,-1.5801462214130042,True,10,10,False,,False,
42,2872,80,False,False,0,5889.713651233204,2394.02001953125,254.8699951171875,96.62999725341797,-13280.999755859375,17427.5,1721.7999267578125,-3978.5000610351562,1842.7999877929688,-2658.9999389648438,0.0,0.17205428004521367,1.7909161189492167,-2.369843540425563,6976562892005343748,killerschnulli18,9.0,2420.679931640625,17.540000915527344,17.010000228881836,-14320.699462890625,17997.60009765625,0.09999999776482582,0.19999999552965164,-0.29999999329447746,-21.90000057220459,255.0,128.0,,0.009599913805249266,2.240264173517801,5.9499809304799995e-05,True,48.11646450975889,True,8,False,8,,2535441459212305,ADIGA 8250,7.0,13.949999809265137,-1169.989990234375,17.010000228881836,-1910.7000732421875,22920.400390625,0.0,0.5999999865889549,-5.299999713897705,646.6000366210938,255.0,128.0,,0.009601491081359928,1.6953507595678832,-5.166924565651305e-06,False,193.94845593103798,True,16,False,10,,enpitsu,76561198039309853,26,-505.1199951171875,559.8800048828125,17.049999237060547,-1366.9999694824219,20590.10009765625,1.2999999523162842,-0.29999999329447746,1.4000000059604645,-1704.6000671386719,255.0,128.0,,0.01675895557956245,1.5977810332437288,-0.00022411461852460572,True,144.17170731226602,True,12,2,10,,games5425898691,bf81d8692db,19.0,3903.889892578125,-1550.760009765625,34.83000183105469,-4270.4998779296875,17260.0,1687.2000122070312,168.89999389648438,1625.0999450683594,-86.70000076293945,255.0,128.0,,0.07362337565051831,1.7603081284597981,-0.2840813345010968,True,11,10,False,,False,
43,2887,80,False,False,0,4681.207675159704,1660.2099609375,1218.3299560546875,94.51000213623047,-12297.099609375,16438.499755859375,1024.3000030517578,-5463.0999755859375,-213.09999465942383,-2471.6000366210938,0.0,0.6882961845770179,-2.3914000312154644,1.6113179578354586,6976562892005343748,killerschnulli18,9.0,1693.219970703125,938.2999877929688,17.010000228881836,-14249.300537109375,18054.200439453125,0.09999999776482582,0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,,0.009599951460180249,2.238933490724851,5.311237764081011e-05,True,1.1456429932707133,True,8,False,8,,2535441459212305,ADIGA 8250,7.0,-117.33000183105469,187.47000122070312,17.010000228881836,-269.4000053405762,22998.40087890625,0.19999999552965164,0.0,1.4000000059604645,-288.99999618530273,255.0,128.0,,0.009606057814795349,1.5597113968180505,8.409085453946537e-05,False,157.3498923445261,True,16,False,10,,enpitsu,76561198039309853,26,-143.60000610351562,1781.75,17.049999237060547,9429.69970703125,20953.60107421875,3.1999999284744263,-1.899999976158142,-4.699999988079071,-838.1999969482422,0.0,128.0,,0.016789355493354568,1.14561953549967,-0.00014286778339436907,True,118.0,False,12,2,10,,games5425898691,bf81d8692db,19.0,3651.830078125,-458.4599914550781,108.41000366210938,-4759.599914550781,20951.59912109375,1042.699966430664,-5429.000244140625,-874.7000122070312,103.19999694824219,255.0,128.0,,0.14371155952017017,-1.4138076010790077,3.1225232553284914,True,12,11,False,,False,
44,2903,81,False,True,0,3344.581391436113,1042.1300048828125,2414.219970703125,94.87000274658203,-9404.099731445312,21898.89892578125,701.9000244140625,-3654.2001342773438,-2890.4998779296875,294.6999931335449,0.0,0.2345786824625646,-2.2936383669171145,-2.669813414917539,6976562892005343748,killerschnulli18,9.0,1168.530029296875,2152.89990234375,16.989999771118164,-4966.099853515625,21359.49951171875,5.199999809265137,1.5999999642372131,-3.8999998569488525,-12.999999523162842,255.0,128.0,,0.009640449854232862,1.7975303001627716,0.00023760095258312564,True,0.0,False,8,False,8,,2535441459212305,ADIGA 8250,7.0,-188.47999572753906,1361.25,17.010000228881836,-7503.2000732421875,21095.400390625,2.800000011920929,0.09999999776482582,-0.5000000074505806,1942.7000427246094,255.0,255.0,,0.009583292434251217,1.9859851715577623,6.93123939583941e-05,True,180.0,False,16,False,10,,enpitsu,76561198039309853,26,438.4700012207031,2591.18994140625,22.020000457763672,8148.599853515625,9312.999877929688,2997.0001220703125,1.5999999642372131,-1.5000000596046448,-2.0000000298023224,255.0,128.0,,0.01693775965086375,0.8516845741210465,2.3312613091978742e-05,True,104.70498922307004,True,14,2,11,,games5425898691,bf81d8692db,19.0,3375.0,760.0999755859375,73.9000015258789,-4756.199951171875,20975.50048828125,-2233.699951171875,-1958.8999938964844,-314.0999984741211,36.19999885559082,255.0,128.0,,-0.40471831285889687,1.722024793117412,0.020661209902426127,True,12,12,False,251.70498922307004,True,
45,2910,81,False,False,1,8248.735119794392,-837.3499755859375,-2924.56005859375,95.2699966430664,-16555.999755859375,-24830.80078125,3455.5999755859375,2408.2000732421875,3682.3001098632812,4079.2001342773438,1.0,0.06785674168538267,2.0654029332316877,-1.5879036703649956,76561198039309853,enpitsu,26.0,-656.3200073242188,-2840.06005859375,87.33000183105469,-12829.300537109375,-14654.300537109375,2299.199981689453,4106.499938964844,-3657.60009765625,90.29999732971191,255.0,255.0,,-0.5672121953866037,-0.8536179057621109,0.001040609888168899,True,99.0,False,14,2,11,,bf81d8692db,games5425898691,19.0,-3256.530029296875,-1308.3399658203125,15.84000015258789,4439.4000244140625,-22565.50048828125,-292.8000068664551,449.70001220703125,222.80000686645508,207.29999542236328,255.0,128.0,,-0.007126245232262482,-1.7671580084552758,3.4946948765104885e-05,True,229.94289022620006,True,12,False,12,,ADIGA 8250,2535441459212305,7,489.8800048828125,-1810.5400390625,17.010000228881836,15791.700439453125,-14370.400390625,2.800000011920929,0.29999999329447746,-0.0,2005.5999755859375,255.0,255.0,,-0.009584283165596064,-2.48239558283729,-3.427388988275497e-05,True,180.0,False,16,False,10,,killerschnulli18,6976562892005343748,9.0,-1053.449951171875,-2651.889892578125,48.869998931884766,4935.799865722656,-21434.69970703125,3296.400146484375,488.3000183105469,112.5,10.700000524520874,255.0,128.0,,-0.021878291743412197,-1.7976187757488093,5.767360810883079e-05,True,10,8,False,0.0,False,
46,3001,84,False,False,1,8692.248620502709,-3942.75,-2080.919921875,511.4800109863281,12405.999755859375,8536.699829101562,-7135.9002685546875,-4138.800048828125,-4304.100036621094,-587.0000076293945,1.0,-0.7979686436590282,0.602950594584652,-2.650286222091867,bf81d8692db,games5425898691,19.0,-4079.010009765625,-2098.679931640625,664.5900268554688,5.099999904632568,18438.800048828125,-13748.00048828125,-1933.9999389648438,-0.0,-0.09999999776482582,128.0,0.0,,-0.8899569097699906,1.5555471448030322,1.5826134812680712,True,142.0,False,12,False,12,,76561198039309853,enpitsu,26.0,-3280.10009765625,-3367.75,17.040000915527344,-4239.2999267578125,18810.50048828125,0.3999999910593033,-0.0,0.19999999552965164,-315.9000015258789,255.0,128.0,,-0.016783854298030348,1.3756819008131826,0.0001247476416861976,True,35.0,False,14,2,12,,ADIGA 8250,2535441459212305,8,272.510009765625,1672.8599853515625,17.010000228881836,985.1000213623047,14926.400146484375,2.5999999046325684,-0.0,-0.9000000357627869,-69.80000019073486,254.0,128.0,,-0.009601199702443011,1.6461839212638296,0.00011128433608974005,True,241.0,False,16,False,10,,killerschnulli18,6976562892005343748,9.0,-3375.81005859375,-2846.2900390625,53.06999969482422,-6890.7000732421875,18614.300537109375,1371.300048828125,-3940.5999755859375,532.2000122070312,-3799.7000122070312,255.0,145.0,,-0.00018926081151160673,-3.0525910033591805,-1.8020478146061094,True,10,11,False,0.0,False,
47,3060,86,False,False,1,6414.537574514454,-2135.64990234375,-512.9099731445312,221.1999969482422,-5087.699890136719,15729.599609375,8497.80029296875,-775.9999847412109,5786.300048828125,1384.2999267578125,1.0,-0.5096083687763727,-2.257119693222553,-3.1115575045994053,76561198039309853,enpitsu,26.0,-2082.56005859375,-588.4299926757812,88.6500015258789,-2769.2001342773438,14655.2001953125,2358.699951171875,-2709.2999267578125,-4674.5001220703125,1028.3000183105469,255.0,255.0,,-0.49948382506477573,1.37483088401646,-0.4070798239264009,True,66.0,False,16,2,13,,bf81d8692db,games5425898691,19.0,-1518.4200439453125,-1921.3299560546875,17.010000228881836,13892.60009765625,1991.7999267578125,2.800000011920929,-1.0000000149011612,-0.19999999552965164,1342.8999328613281,255.0,196.0,,-0.009588938096557314,2.950783230092637,-1.9951544984265838e-05,True,119.0,False,12,False,12,,ADIGA 8250,2535441459212305,8,90.06999969482422,4600.0400390625,17.010000228881836,-1617.4000549316406,10078.499755859375,2.3999999463558197,-0.0,0.09999999776482582,3023.2000732421875,1.0,2.0,True,-0.009637953400924475,-1.2185822890376607,7.5005949725698e-05,True,241.0,False,16,False,10,,killerschnulli18,6976562892005343748,9.0,-3679.7099609375,360.8699951171875,87.58999633789062,1667.7999877929688,18225.699462890625,-157.89999961853027,-4344.800109863281,-3365.2999877929688,216.49999618530273,255.0,184.0,,-0.1620702822111698,2.774837822179528,-2.85585748211041,False,12,13,False,0.0,False,
48,3127,89,False,False,1,4664.406247383988,-3318.669921875,3141.68994140625,354.5,-13280.400390625,19691.500244140625,3637.9998779296875,-367.59998321533203,5671.5997314453125,1613.9999389648438,1.0,-0.5578635187564234,-1.1757309788560275,0.8702448637678021,76561198039309853,enpitsu,26.0,-3223.360107421875,3060.8798828125,214.41000366210938,-9415.10009765625,20960.2001953125,1011.6000366210938,-5016.9000244140625,-2253.8999938964844,0.0,255.0,,,-0.7164416953230527,1.1484865401518203,6.895725200203547e-05,True,7.0,False,18,2,15,,bf81d8692db,games5425898691,19.0,-669.0999755859375,1706.68994140625,17.010000228881836,10733.699951171875,11988.199462890625,3.0000001192092896,0.5999999865889549,0.3999999910593033,-2006.3999938964844,255.0,0.0,,-0.00960879566790933,2.3678021346630795,-6.383639390071565e-05,True,150.0,False,14,False,14,,ADIGA 8250,2535441459212305,7,-575.0800170898438,5277.16015625,17.010000228881836,349.7999954223633,-771.2999725341797,3.4999999403953552,2.0999999344348907,-1.7000000178813934,-335.60001373291016,255.0,0.0,,-0.009453389605549967,-2.13619328197198,-0.0003524631658054986,True,241.0,False,16,False,10,,killerschnulli18,6976562892005343748,9.0,-2291.989990234375,4404.5,17.010000228881836,18510.30029296875,3700.7000732421875,2.8999999165534973,0.3999999910593033,-0.0,-3227.7999877929688,255.0,0.0,True,-0.009593457687906554,-2.8041241964967827,-6.366648660865777e-05,True,12,14,False,255.0,False,
49,3140,89,False,False,1,4877.9306196304115,-3847.81005859375,4004.010009765625,447.5299987792969,14796.099853515625,233.70000839233398,-903.3000183105469,-1551.4999389648438,1532.7000427246094,5589.5001220703125,1.0,0.23038674442715026,-2.037144886931983,-1.6166273733958674,76561198039309853,enpitsu,26.0,-3676.820068359375,4094.7900390625,206.8800048828125,-8829.099731445312,20219.100341796875,-141.40000343322754,-4416.400146484375,-3242.3001098632812,-481.6999816894531,255.0,0.0,,1.1659142319273448,-1.997461764908174,-2.8736682558171016,True,7.0,False,18,2,16,,bf81d8692db,games5425898691,19.0,-120.2300033569336,2015.5899658203125,17.010000228881836,13867.80029296875,6565.8001708984375,2.800000011920929,-1.5000000596046448,-0.7000000029802322,1728.0999755859375,255.0,255.0,,-0.009597754417126304,2.671719006236994,0.00025037235473831637,True,150.0,False,14,False,14,,ADIGA 8250,2535441459212305,7,-572.5700073242188,5087.39990234375,17.010000228881836,-1592.7000427246094,-4496.400146484375,2.800000011920929,0.3999999910593033,-0.0,-1889.4999694824219,128.0,0.0,,-0.009601425206747666,-1.2535456416568602,3.253147436373785e-05,True,241.0,False,16,False,10,,killerschnulli18,6976562892005343748,9.0,-1488.31005859375,4478.8701171875,17.010000228881836,11139.100341796875,2536.199951171875,1.5000000596046448,-0.7999999821186066,-0.9000000357627869,-2634.2001342773438,0.0,249.0,False,-0.00971511256212761,-1.1795316990885443,4.256706100393396e-05,True,12,14,False,255.0,False,
50,3175,91,False,False,0,9640.991030269124,2139.840087890625,-4010.5400390625,220.0399932861328,9430.399780273438,22268.701171875,10970.50048828125,2871.6000366210938,-5265.3997802734375,170.10000228881836,0.0,0.4073182821721183,2.2227666890137474,2.8132667368734374,6976562892005343748,killerschnulli18,9.0,2002.8499755859375,-4189.9501953125,115.11000061035156,10467.2998046875,14148.599853515625,3210.10009765625,-3748.699951171875,-1950.7000732421875,407.00000762939453,255.0,255.0,False,-0.13854768705276352,0.5582091789487926,-0.060827757619551885,True,192.23322171806012,True,14,False,15,,2535441459212305,ADIGA 8250,7.0,1638.3599853515625,-4298.2998046875,180.32000732421875,12738.1005859375,8530.30029296875,2746.6000366210938,260.2000045776367,-439.0999984741211,427.7000045776367,255.0,143.0,,-0.31063977685302413,0.8077493955581068,-0.03369214183413428,True,198.0,False,18,False,10,,enpitsu,76561198039309853,26,3301.72998046875,-4738.10986328125,359.8500061035156,-5275.10009765625,-5275.7000732421875,-7992.39990234375,1653.3999633789062,-1653.5000610351562,0.3999999910593033,255.0,0.0,,0.8417516198926042,-2.331125556728539,1.5895026757058124,True,7.0,False,18,2,16,,games5425898691,bf81d8692db,19.0,349.2699890136719,-2953.3798828125,17.010000228881836,10952.39990234375,3537.0999145507812,2.8999999165534973,0.0,0.0,2376.999969482422,255.0,255.0,,0.009552018274107527,0.37401808547134163,-2.091883300060907e-05,True,14,14,False,180.0,False,
51,3270,94,False,False,0,4848.277570243859,3305.1298828125,2720.02001953125,98.83999633789062,-2451.300048828125,30433.5009765625,2351.999969482422,-5807.5,-1506.3999938964844,-47.60000228881836,0.0,0.19363933768458047,0.6735655035100907,2.1670294022738337,6976562892005343748,killerschnulli18,9.0,3293.169921875,2515.010009765625,72.5999984741211,-2313.6000061035156,22876.8994140625,539.0999984741211,-5484.4000244140625,-293.1999969482422,291.1000061035156,255.0,128.0,False,0.7716521651528635,1.6882978657519756,0.08547091530971869,True,228.58145380789233,True,16,False,17,,2535441459212305,ADIGA 8250,7.0,2139.699951171875,311.45001220703125,16.969999313354492,-11001.099853515625,20198.299560546875,9.800000190734863,3.6000001430511475,0.7000000029802322,-19.800000190734863,255.0,128.0,False,0.00979961930188413,2.067125947275451,5.897980216910811e-05,True,177.86517871579815,True,20,False,12,,enpitsu,76561198039309853,26,3116.110107421875,1060.31005859375,21.280000686645508,2995.7998657226562,22600.90087890625,-2266.999969482422,-1862.7999877929688,322.20001220703125,246.20000839233398,255.0,255.0,,0.023574050654221357,1.4194819034432065,-0.001718234861776789,True,0.0,False,22,2,20,,games5425898691,bf81d8692db,19.0,-556.9199829101562,3357.31005859375,17.010000228881836,673.0000305175781,22823.1005859375,2.7000001072883606,0.0,1.8000000715255737,-336.5999984741211,255.0,128.0,,0.00959368317388588,1.519543899291688,1.3582167748112567e-05,True,16,16,False,118.0,False,
