,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
32,1829,60.0,False,False,0,5698.710179567239,-1445.3499755859375,-532.1699829101562,153.08999633789062,-3348.599853515625,-4097.799987792969,11228.599853515625,-592.9000091552734,5970.4998779296875,-21.099998950958252,0.0,0.6225048150078453,1.5261875781064878,-0.9189828747749386,76561198029272896,ManBearPig,14.0,-1363.22998046875,-530.1699829101562,23.299999237060547,-12389.49951171875,-11472.39990234375,3000.5999755859375,0.29999999329447746,-0.7000000029802322,-1995.2999877929688,128.0,0.0,False,0.01707989482933082,-2.46732925330578,-4.436243764804807e-05,True,False,False,3,61.0,False,,76561198207331420,OptimisT,14.0,-1665.8399658203125,-533.8300170898438,102.04000091552734,15329.100341796875,-7547.9998779296875,-159.3000030517578,-184.50000762939453,5439.0997314453125,794.7000122070312,255.0,255.0,False,0.846801188642188,-1.7840309184935197,-2.0030412881573474,True,,False,24,False,21,,enpitsu,76561198039309853,27,-1822.6300048828125,536.4000244140625,17.030000686645508,11166.800537109375,-13536.500244140625,1.2999999523162842,-0.29999999329447746,0.3999999910593033,1835.8000183105469,255.0,128.0,False,0.016779507770899683,-0.8323413022909186,0.00010402882100024836,True,12,39.137823802168654,True,10,False,,games5425898691,bf81d8692db,19.0,-1742.469970703125,105.16000366210938,17.010000228881836,2372.5,-22653.00048828125,2.0999999344348907,0.09999999776482582,-2.0999999344348907,1288.8999938964844,255.0,248.0,,0.00959738994878347,-1.4381822072709167,9.442760565359154e-05,True,24,174.0,False,26,False,
33,1955,64.0,False,True,1,4714.607743600104,-2517.219970703125,1887.699951171875,117.54000091552734,9139.89990234375,16972.5,3661.6000366210938,4248.0999755859375,4207.699890136719,498.49998474121094,1.0,-0.07435116569312913,-1.8240159027648564,-2.129714705126837,76561198039309853,enpitsu,27.0,-2586.429931640625,1637.4200439453125,17.040000915527344,9437.5,13702.099609375,4.300000071525574,-0.3999999910593033,-0.9000000357627869,1910.0,255.0,0.0,,-0.016792814199433185,2.121707430635655,0.00011382808049548626,True,10,False,12,163.89839155443252,True,,bf81d8692db,games5425898691,19.0,699.9099731445312,167.94000244140625,17.010000228881836,5568.499755859375,14625.999755859375,2.0999999344348907,0.19999999552965164,0.3999999910593033,25.399999618530273,255.0,128.0,,-0.009604030635245057,1.930999685288933,-6.584725428866262e-05,True,153.0,False,26,False,24,,ManBearPig,76561198029272896,14,2330.800048828125,4123.06005859375,18.34000015258789,-13361.099853515625,4412.900085449219,2.199999988079071,0.29999999329447746,-0.0,1783.699951171875,255.0,255.0,,-0.017064790577936632,0.2902482573137106,0.00018297602888115743,True,6,61.0,False,4,False,,OptimisT,76561198207331420,14.0,2901.320068359375,4804.41015625,18.6299991607666,-12328.299560546875,7079.89990234375,-320.60001373291016,-784.8000335693359,569.5999908447266,2169.2999267578125,255.0,255.0,False,-0.03041411419708176,0.4534900096404041,-0.06073965528769058,True,22,223.75964730016648,True,24,False,
34,1985,65.0,False,True,1,2814.7481785243685,-1532.25,3716.47998046875,133.6999969482422,11853.599853515625,22599.89990234375,3133.9999389648438,3032.2000122070312,3285.5999755859375,1381.6999816894531,1.0,-0.2811115440011175,-1.8384956869014264,-2.2552595747858457,76561198039309853,enpitsu,27.0,-1594.8900146484375,3566.1201171875,21.920000076293945,10491.199951171875,20254.89990234375,2944.2999267578125,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.01677280309614621,2.0487109412778457,-3.4044571866423256e-05,True,11,False,14,75.73672277696672,True,,bf81d8692db,games5425898691,19.0,1114.969970703125,1953.9300537109375,17.010000228881836,1969.2999267578125,17212.5,2.199999988079071,-0.19999999552965164,-1.7000000178813934,1425.8999633789062,128.0,193.0,,-0.00963082802525325,1.6229862202118317,-3.0044702923258868e-05,True,117.0,False,26,False,24,,ManBearPig,76561198029272896,14,738.5599975585938,4382.740234375,18.34000015258789,-16500.799560546875,7547.60009765625,-3.4999999403953552,1.0999999940395355,-0.19999999552965164,-80.50000190734863,255.0,128.0,,-0.017077772089544856,0.4379680931093427,7.361677635602323e-05,True,6,56.472292515539365,True,4,False,,OptimisT,76561198207331420,14.0,851.1199951171875,4831.85009765625,17.020000457763672,-22986.10107421875,799.1999816894531,2.199999988079071,0.29999999329447746,-0.19999999552965164,-55.10000228881836,255.0,128.0,False,-0.0167661449417301,0.040330045353247704,4.4978493289839635e-05,True,22,129.7596301699197,True,24,False,
35,2003,66.0,True,True,1,1645.2328099454653,-748.8499755859375,5175.490234375,195.41000366210938,13790.699462890625,19410.2001953125,-1317.2000122070312,2772.2000122070312,2896.400146484375,4463.699951171875,1.0,-0.1360090853636753,-0.00746468864707283,0.4162887363819602,76561198039309853,enpitsu,27.0,-1003.1699829101562,4942.02978515625,86.44999694824219,8274.69970703125,19946.99951171875,-142.29999542236328,-5371.9000244140625,1180.0,-5.5000001192092896,128.0,128.0,,1.0738219485800888,-1.3526114523697161,-3.0956568556154616,True,12,False,14,70.0,False,,bf81d8692db,games5425898691,19.0,1071.5899658203125,3048.97998046875,17.010000228881836,-3152.0001220703125,15250.799560546875,2.3000000417232513,-0.0,-1.4000000059604645,1938.800048828125,255.0,255.0,,-0.009582832618564107,1.3138818534479364,0.0001377296877294143,True,117.0,False,26,False,24,,ManBearPig,76561198029272896,14,-474.7699890136719,4956.5400390625,136.19000244140625,-18953.299560546875,8988.800048828125,1020.0,0.19999999552965164,-0.09999999776482582,-0.5999999865889549,128.0,128.0,,-0.017077919864211182,0.4444042573407502,1.8657188354181936e-05,True,8,32.0,False,4,False,,OptimisT,76561198207331420,14.0,-687.6099853515625,4846.97998046875,156.4499969482422,-22257.900390625,555.4000091552734,4521.7999267578125,13.899999856948853,-0.3999999910593033,-1220.199966430664,128.0,128.0,False,-0.015720899081714496,0.4949287801582888,-0.004266764028277107,True,22,96.0,False,26,4,
36,2255,66.0,False,False,1,5216.502253676582,2.950000047683716,0.5099999904632568,97.2699966430664,12683.199462890625,15981.199951171875,3804.2999267578125,1634.2999267578125,-2059.7000122070312,-5393.0999755859375,1.0,0.0013726794650085795,0.034536302957707626,0.0033096292042686802,76561198039309853,enpitsu,27.0,-118.18000030517578,-185.67999267578125,96.45999908447266,13996.99951171875,18174.300537109375,145.2999973297119,-4357.5,3355.7998657226562,0.0,255.0,128.0,,-1.3384587652370092,2.227089796932013,-8.752170788660749e-05,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,2859.389892578125,-4139.85986328125,17.010000228881836,17779.200439453125,-4231.9000244140625,2.3000000417232513,-1.1999999731779099,0.19999999552965164,1841.9999694824219,255.0,255.0,,-0.009593544627868787,-2.961511758682903,0.00012511902304302808,True,0.0,False,False,False,False,,ManBearPig,76561198029272896,14,118.55000305175781,199.9600067138672,111.11000061035156,-18570.50048828125,-13442.39990234375,-161.70000076293945,-595.4000091552734,-5383.2000732421875,-956.9999694824219,255.0,0.0,,-0.852210690704435,-1.7930329111287469,2.1340415105221218,True,4,0.0,False,3,False,,OptimisT,76561198207331420,14.0,-102.18000030517578,3811.260009765625,17.049999237060547,-469.0999984741211,-9011.199951171875,2.5999999046325684,-0.0,1.8000000715255737,540.2999877929688,255.0,128.0,,-0.016677199228149007,-1.5539968026676296,-0.00017830007899075778,True,False,116.0,False,False,False,
37,2256,66.0,False,False,0,5234.169816096146,-20.09000015258789,-20.360000610351562,113.52999877929688,-4340.799865722656,3431.0000610351562,1899.1000366210938,1731.9000244140625,-2588.800048828125,5128.0999755859375,0.0,-0.25774423705729466,0.2791612652365612,0.10180811418769752,76561198029272896,ManBearPig,14.0,0.9599999785423279,-146.1699981689453,102.41000366210938,9354.299926757812,-1791.6999816894531,-843.3999633789062,-3750.4000854492188,3865.10009765625,1115.5999755859375,255.0,0.0,,0.7382105127680298,2.895347348018912,-2.961602633013314,True,3,False,4,0.0,False,,76561198207331420,OptimisT,14.0,104.20999908447266,-3717.590087890625,17.049999237060547,39.60000038146973,9654.7998046875,2.5999999046325684,0.0,1.0999999940395355,99.70000267028809,255.0,128.0,,0.016678694972131723,1.5781130076456873,-0.00012978368636883963,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,39.380001068115234,100.83000183105469,105.87000274658203,-4297.60009765625,-240.49999237060547,2649.89990234375,-281.299991607666,918.6000061035156,-2552.7000427246094,255.0,128.0,,1.5528005527427886,1.0271937815802012,3.0464798879952646,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,19.0,-2859.389892578125,4139.85986328125,17.010000228881836,-17779.200439453125,4231.9000244140625,2.3000000417232513,1.1999999731779099,-0.19999999552965164,1841.9999694824219,255.0,255.0,,0.009593544627868787,2.961511758682903,0.00012511902304302808,True,False,255.0,False,False,False,
38,2257,66.0,False,False,1,5189.1799323987825,37.25,22.3700008392334,115.38999938964844,5723.499755859375,2694.4000244140625,33.69999885559082,267.00000762939453,687.5,875.1000213623047,1.0,0.29667468999484486,-0.3452735792193681,0.0970802410094043,76561198039309853,enpitsu,27.0,-39.380001068115234,-100.83000183105469,105.87000274658203,4297.60009765625,240.49999237060547,2649.89990234375,281.299991607666,-918.6000061035156,-2552.7000427246094,255.0,128.0,,-1.5528005527427886,-1.0271937815802012,3.0464798879952646,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,3023.169921875,-4164.2099609375,17.010000228881836,17755.699462890625,-1286.6000366210938,2.3000000417232513,-0.3999999910593033,0.29999999329447746,1915.2999877929688,128.0,255.0,,-0.009608374792070004,-3.1353726161541826,5.104072234768031e-05,True,255.0,False,False,False,False,310.0,ManBearPig,76561198029272896,14,-0.9599999785423279,146.1699981689453,102.41000366210938,-9354.299926757812,1791.6999816894531,-843.3999633789062,3750.4000854492188,-3865.10009765625,1115.5999755859375,255.0,0.0,,-0.7382105127680298,-2.895347348018912,-2.961602633013314,True,4,0.0,False,3,False,,OptimisT,76561198207331420,14.0,-104.20999908447266,3717.590087890625,17.049999237060547,-39.60000038146973,-9654.7998046875,2.5999999046325684,-0.0,-1.0999999940395355,99.70000267028809,255.0,128.0,,-0.016678694972131723,-1.5781130076456873,-0.00012978368636883963,True,False,116.0,False,False,False,
39,2275,67.0,False,False,1,4992.443493600258,370.2200012207031,175.32000732421875,95.5199966430664,4284.700012207031,1874.1000366210938,213.4000015258789,-1844.9000549316406,4337.300109863281,875.1000213623047,1.0,1.0872480427395608,-2.527578727785775,-1.8877857892979824,76561198039309853,enpitsu,27.0,248.13999938964844,-134.19000244140625,145.66000366210938,4115.899963378906,-566.1000061035156,-1578.8999938964844,-1931.300048828125,1235.8999633789062,-99.39999580383301,128.0,0.0,,0.8996839206930463,2.085022833797802,-0.07021401533018319,True,2,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,3821.699951171875,-3715.199951171875,17.860000610351562,6506.6998291015625,13924.3994140625,202.39999771118164,-258.29999923706055,-742.9000091552734,2062.100067138672,255.0,255.0,,0.0018888918020001264,1.9462039645464755,-0.03161445344106065,True,248.72849028597597,True,False,False,False,,ManBearPig,76561198029272896,14,-630.3200073242188,281.8500061035156,41.86000061035156,-9033.400268554688,1827.2000122070312,-2666.6000366210938,-761.2999725341797,-787.3999786376953,-4568.0999755859375,255.0,0.0,,0.029415234087049862,-0.742624829203937,-0.5629492150845475,False,4,0.0,False,4,False,,OptimisT,76561198207331420,14.0,-7.199999809265137,2914.419921875,17.049999237060547,4532.5,-14066.8994140625,-2.0999999344348907,0.29999999329447746,-1.0000000149011612,63.60000133514404,255.0,128.0,,-0.016787237976278322,-1.8897436058571222,-6.647063697886135e-05,True,False,121.86621946673239,True,False,False,8.0
40,2309,68.0,False,False,0,5520.157265613825,-887.0399780273438,-380.1499938964844,96.27999877929688,-11005.6005859375,28006.298828125,5109.200134277344,3528.800048828125,-3422.3001098632812,3440.10009765625,0.0,-1.150847975539584,2.310440436268665,-1.6325103233029759,76561198207331420,OptimisT,14.0,-852.4199829101562,-540.8099975585938,47.5,-6750.9002685546875,18559.3994140625,2723.0999755859375,1884.7000122070312,2785.7998657226562,-3212.2000122070312,255.0,255.0,,0.0017400818126467159,1.9449242214655953,0.016200894995243336,True,False,False,4,17.0,False,,76561198029272896,ManBearPig,14.0,2123.780029296875,-142.0800018310547,94.0,16872.5,910.1000213623047,-155.2999973297119,-117.89999961853027,5498.699951171875,-7.5,128.0,128.0,,0.3292621588467932,-3.119654651772296,-3.1401300025691015,False,0.0,False,6,False,5,,enpitsu,76561198039309853,27,-712.5700073242188,-13.670000076293945,22.020000457763672,-6145.5999755859375,-2368.6000061035156,3000.8999633789062,8.600000143051147,5.199999809265137,-1482.8999328613281,255.0,0.0,,0.016623287896711497,-2.7280905373357363,-0.00033329359503591705,True,4,0.0,False,3,False,,games5425898691,bf81d8692db,19.0,-2900.800048828125,2881.22998046875,17.020000457763672,7640.4998779296875,7470.2001953125,1.2999999523162842,0.3999999910593033,-0.5999999865889549,2292.5999450683594,255.0,255.0,,0.009622698045775027,0.8288781252801056,3.095050221745282e-05,True,False,247.0,False,False,False,
41,2346,69.0,False,False,1,8504.964953207387,2332.22998046875,-3242.820068359375,192.25999450683594,17763.800048828125,1670.3999328613281,-1196.500015258789,881.3999938964844,996.6999816894531,-5850.5999755859375,1.0,0.09351521498611379,2.3730745707542287,-2.6046215432521027,bf81d8692db,games5425898691,19.0,2269.760009765625,-3364.60009765625,131.75,-733.3000183105469,2690.5999755859375,30.09999990463257,3017.0999145507812,306.00000381469727,1940.7000732421875,255.0,0.0,,0.1702701674054702,0.5765882788228281,1.4759964644166086,True,3,False,4,247.0,False,,76561198039309853,enpitsu,27.0,2050.6201171875,-133.0500030517578,16.809999465942383,10894.200439453125,-54.29999828338623,-629.5999908447266,2065.399932861328,-50.70000171661377,1515.8000183105469,255.0,128.0,,-0.025137083201180882,3.054590943043235,-0.03020204508241278,True,31.0,False,4,False,4,,ManBearPig,76561198029272896,14,-4074.830078125,488.92999267578125,225.0500030517578,-730.1999664306641,11859.599609375,6101.099853515625,-2249.4000244140625,1851.300048828125,94.79999542236328,255.0,0.0,,0.4690020088068187,1.5022455742029046,1.4097431149218618,True,6,255.0,False,6,False,,OptimisT,76561198207331420,14.0,2551.699951171875,-1882.219970703125,16.459999084472656,16906.8994140625,-12686.199951171875,111.00000381469727,-42.89999961853027,-43.29999923706055,1485.7000732421875,255.0,255.0,,-0.020360696472314244,-2.5244576887998083,0.0008314677822144515,False,4,48.0,False,4,False,
42,2468,74.0,False,False,0,3658.6876744574097,-3545.5400390625,2616.919921875,315.1000061035156,-8302.899780273438,7966.7999267578125,10873.599853515625,5973.3001708984375,564.7999954223633,-24.90000009536743,0.0,-0.347904588758303,-1.0142040628216857,2.910821787923322,76561198207331420,OptimisT,14.0,-3482.5400390625,2509.449951171875,163.24000549316406,-2703.5000610351562,17198.00048828125,4790.899963378906,-0.9000000357627869,-0.09999999776482582,-485.40000915527344,128.0,128.0,False,0.017105760433842918,1.491451675610153,0.002749423949363629,True,4,4,6,49.0,False,,76561198029272896,ManBearPig,14.0,-880.1400146484375,-66.88999938964844,18.34000015258789,-13130.50048828125,5032.60009765625,2.199999988079071,2.3000000417232513,-1.0000000149011612,-1199.7000122070312,255.0,0.0,,0.017025828256508894,2.778988375325624,-0.00026353876086545675,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27,-3591.7900390625,3043.199951171875,84.9800033569336,1471.6000366210938,-4816.300048828125,4254.700012207031,-981.1000061035156,-350.60001373291016,1414.6000671386719,128.0,0.0,False,-0.031552605185229926,-1.1815198220721628,0.00119883963226362,True,6,162.77615469245498,True,4,False,,games5425898691,bf81d8692db,19.0,-375.0199890136719,4671.22998046875,17.010000228881836,-5400.5999755859375,1717.4000549316406,2.0999999344348907,-0.5999999865889549,-1.0999999940395355,364.3000030517578,0.0,128.0,,0.009865752597544752,2.8851232180705773,-0.0002222945789620464,True,4,255.0,False,4,False,
43,2544,77.0,False,False,1,9584.400573488054,2984.7900390625,-4214.02001953125,336.7300109863281,11732.80029296875,20153.800048828125,5817.0001220703125,63.69999885559082,-2469.2999267578125,5467.8997802734375,1.0,0.2500104821062506,-1.7300987568376593,-0.3405444632706673,bf81d8692db,games5425898691,19.0,2840.639892578125,-4372.419921875,214.2899932861328,18357.099609375,5528.800048828125,1933.3999633789062,-1700.2000427246094,905.5999755859375,1751.9000244140625,255.0,240.0,,0.2773908963906788,2.322214907529436,-0.2603554538094966,True,4,False,6,161.73562146002246,True,,76561198039309853,enpitsu,27.0,3767.4599609375,-1557.02001953125,17.020000457763672,-2325.800018310547,-10183.800048828125,5.600000023841858,3.700000047683716,-4.900000095367432,-1307.4000549316406,255.0,128.0,False,-0.01641657271341295,-1.3686876071017118,-0.0007750966770202911,True,119.54453334500711,True,6,False,6,,ManBearPig,76561198029272896,14,3300.989990234375,-875.9000244140625,18.34000015258789,-8559.89990234375,-7576.9000244140625,2.5999999046325684,0.09999999776482582,-0.0,-2380.8999633789062,255.0,0.0,False,-0.016985497990435576,-0.6611071701057503,1.645410835970042e-05,True,6,255.0,False,6,False,,OptimisT,76561198207331420,14.0,3619.6201171875,-3914.68994140625,16.530000686645508,-6672.9998779296875,4995.400085449219,101.99999809265137,-47.60000228881836,-130.2999973297119,2879.5001220703125,255.0,255.0,False,-0.008814935217956807,0.5103367173063413,0.0020103351875944463,True,4,49.0,False,6,4,
44,2603,79.0,False,False,0,4826.171700462917,-3196.43994140625,897.3699951171875,143.4199981689453,-6929.000244140625,17833.00048828125,9208.099975585938,3206.7999267578125,772.7999877929688,976.9000244140625,0.0,-0.06923652661590898,-0.1262606546240985,-0.2071052051172245,76561198029272896,ManBearPig,14.0,-3117.2099609375,716.469970703125,89.76000213623047,-7750.3997802734375,9219.299926757812,4188.2000732421875,0.3999999910593033,0.19999999552965164,-5.099999904632568,128.0,128.0,False,0.01699396189074432,2.268088629219306,-8.676175189684775e-06,True,6,False,8,239.0,False,,76561198207331420,OptimisT,14.0,-1909.4000244140625,3004.7900390625,90.0999984741211,7142.8997802734375,-14032.19970703125,-425.0,4634.89990234375,1498.3999633789062,-47.199997901916504,128.0,128.0,False,-1.3286234392929523,-1.2186824363247826,-0.04057238210218883,True,255.0,False,8,4,6,,enpitsu,76561198039309853,27,-1227.9000244140625,4498.2998046875,17.030000686645508,21433.40087890625,7705.999755859375,5.600000023841858,0.09999999776482582,0.0,-1915.0,255.0,0.0,False,0.016774914676212015,0.2898006336837992,-0.00021818461634958556,True,6,58.0,False,6,False,,games5425898691,bf81d8692db,19.0,-3357.949951171875,2041.239990234375,94.30000305175781,5974.2999267578125,-16023.199462890625,-577.0999908447266,4306.199951171875,998.4999847412109,39.60000038146973,255.0,128.0,,-1.2841816312823435,-1.3735463840074515,0.03193691367653397,True,6,182.0,False,8,False,
45,2686,82.0,False,False,1,9999.972291139375,2880.409912109375,-4661.10009765625,177.49000549316406,21493.5009765625,-3606.7999267578125,8905.30029296875,2095.399932861328,-4556.9000244140625,727.9000091552734,1.0,0.6426699973007759,-0.42569295402821594,1.778646873717285,76561198039309853,enpitsu,27.0,2680.419921875,-4641.330078125,115.62000274658203,13914.200439453125,-2643.2000732421875,3869.2999267578125,-1.1999999731779099,-0.0,325.2000045776367,128.0,128.0,,-0.016665235498055493,-3.0727611276928046,-0.0018423589816036247,True,6,False,8,11.0,False,,bf81d8692db,games5425898691,19.0,-706.8300170898438,-3266.780029296875,17.010000228881836,-4045.0,-19938.1005859375,2.3999999463558197,-0.9000000357627869,-1.1999999731779099,1814.9000549316406,255.0,255.0,,-0.009637025890922843,-1.4298376706117923,3.7028357301633587e-07,True,158.0,False,10,False,8,,ManBearPig,76561198029272896,14,3198.22998046875,-4215.43017578125,82.72000122070312,-12524.89990234375,-16651.500244140625,4066.0000610351562,0.29999999329447746,-0.19999999552965164,-172.70000457763672,128.0,128.0,,-0.017289836539401242,-0.8777729350725176,0.0003030630613027045,True,10,137.0,False,6,False,,OptimisT,76561198207331420,14.0,637.9400024414062,-656.719970703125,17.049999237060547,7148.3001708984375,-7305.5999755859375,2.7000001072883606,-4.4999998807907104,3.8999998569488525,1354.1000366210938,255.0,128.0,False,-0.016713610958475643,-2.415613805237514,-0.0002252455207640623,True,6,255.0,False,8,4,
46,2737,84.0,False,False,0,3411.9894460797473,-3056.85009765625,2499.469970703125,240.1300048828125,-29445.0,13593.699951171875,-6821.5997314453125,-3772.6998901367188,-505.60001373291016,-2428.0999755859375,0.0,-1.0330545572078538,2.745507637162334,1.864076222609061,76561198207331420,OptimisT,14.0,-2784.360107421875,2336.699951171875,220.07000732421875,-20187.5,10733.699951171875,2500.2000427246094,-80.79999923706055,-2931.199951171875,66.70000076293945,255.0,255.0,False,-0.5504709413401614,2.435124489487599,-0.013285920516607524,True,7,4,10,153.01157011780683,True,,76561198029272896,ManBearPig,14.0,-1749.1199951171875,5081.240234375,100.5999984741211,6665.2001953125,-1889.7000122070312,-3824.2001342773438,-2954.5001220703125,1830.8000183105469,-1401.1000061035156,255.0,0.0,,0.49147894121500413,-0.3448586977116332,1.0945864623499797,True,137.0,False,10,False,6,,enpitsu,76561198039309853,27,-2918.02001953125,4859.58984375,27.940000534057617,-1842.7999877929688,-7529.4000244140625,-1345.5000305175781,-1270.199966430664,-1626.3999938964844,2386.699981689453,255.0,255.0,False,0.15373148062842817,-1.769688087947905,-0.23829537509652693,True,8,11.0,False,6,False,,games5425898691,bf81d8692db,19.0,-2103.1201171875,4195.7099609375,17.010000228881836,-10669.000244140625,6853.2000732421875,2.3000000417232513,0.19999999552965164,0.5000000074505806,-2159.4000244140625,128.0,0.0,,0.009683459085025466,2.5098488587989913,-1.4726476719582708e-05,True,8,135.0,False,10,False,
47,2866,88.0,False,False,1,10072.743940773478,1665.6099853515625,-4903.2998046875,106.0,26505.80078125,-6389.000244140625,10640.6005859375,529.900016784668,-5942.7001953125,-634.7000122070312,1.0,-0.8683498946815469,-1.6928732276836707,0.9639469767410118,76561198039309853,enpitsu,27.0,1378.97998046875,-4836.81005859375,82.20999908447266,19344.100341796875,-4582.60009765625,3000.8999633789062,-801.5000152587891,4912.699890136719,1446.9999694824219,255.0,255.0,False,-0.17841171705054706,-2.706591960159502,-0.03268993429349984,True,7,False,10,0.0,False,,bf81d8692db,games5425898691,19.0,2655.699951171875,-4470.31982421875,1264.489990234375,-125.20000457763672,1100.8000183105469,-6505.8001708984375,-132.39999771118164,-605.9999847412109,746.6999816894531,255.0,128.0,,0.6189724838643886,2.2802323943796363,-1.9906974058129676,True,135.0,False,12,False,10,,ManBearPig,76561198029272896,14,914.1500244140625,-2658.0,18.34000015258789,6026.099853515625,-5983.800048828125,2.5,-0.5999999865889549,-0.3999999910593033,2413.6000061035156,255.0,255.0,False,-0.017005610106488555,-2.390020956705608,4.718618287425062e-05,True,10,137.0,False,6,False,,OptimisT,76561198207331420,14.0,2763.590087890625,-2255.22998046875,17.049999237060547,7898.800048828125,-8205.700073242188,3.1999999284744263,-0.0,-0.0,2384.1000366210938,255.0,255.0,False,-0.01671141375853526,-2.3930944617855405,3.354508530138135e-06,True,8,124.0,False,10,4,
48,2971,92.0,False,False,1,6891.102373578707,2987.97998046875,-1425.8900146484375,229.8800048828125,-9436.099853515625,19593.599853515625,4693.0999755859375,5906.099853515625,64.40000057220459,-1055.2999877929688,1.0,-0.3130336455922562,-1.0365093285445373,-2.082742526952628,76561198039309853,enpitsu,27.0,3037.7900390625,-1569.760009765625,111.20999908447266,-3526.4999389648438,22461.59912109375,3450.5999755859375,-1732.5,-1475.5000305175781,1588.699951171875,255.0,255.0,,-0.03959784981007807,1.5679990617231299,-0.009552065813384487,True,9,False,12,157.0,False,,bf81d8692db,games5425898691,19.0,1713.510009765625,-3622.280029296875,17.010000228881836,-8968.300170898438,7410.2001953125,2.3000000417232513,3.100000023841858,-2.5,-1598.800048828125,255.0,0.0,,-0.009548557404960765,0.7012481564630921,-7.43868459508415e-05,True,135.0,False,12,False,10,,ManBearPig,76561198029272896,14,2535.10009765625,1220.8299560546875,18.34000015258789,194.59999084472656,14027.60009765625,1.8000000715255737,0.19999999552965164,5.099999904632568,-1032.5,255.0,128.0,,-0.017038849009008865,1.6478730469517995,0.0001218139479936563,True,10,167.0,False,6,False,,OptimisT,76561198207331420,14.0,3576.669921875,-3115.0,104.19000244140625,2033.800048828125,16771.099853515625,-166.10000610351562,-5257.1002197265625,1607.7999877929688,-166.00000381469727,255.0,255.0,,-0.6549637123983212,-1.2972248707072156,-3.1325874496536725,True,9,79.0,False,14,6,
