,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
42,3050,86,False,False,0,8397.01319820309,-3988.1201171875,-2666.9599609375,290.57000732421875,9315.399780273438,21902.099609375,11640.999755859375,-136.30000114440918,5933.3001708984375,881.2000274658203,0.0,-1.1213750163576643,2.188156595639812,0.9865579790313275,bf81d8692db,games5425898691,24.0,-4031.27001953125,-2785.169921875,106.91999816894531,-10199.299926757812,13848.599853515625,12500.799560546875,-539.0000152587891,5433.800048828125,657.3999786376953,255.0,0.0,,-0.7126261641216982,2.2400365554940684,0.6704005140375926,True,182.9679998915683,True,False,18,18,,76561198039309853,enpitsu,26.0,124.33000183105469,-4675.47021484375,17.049999237060547,-3179.89990234375,12768.599853515625,2.7000001072883606,-0.5999999865889549,0.0,0.09999999776482582,255.0,128.0,,0.016680893847504576,1.8149019458497042,-6.2792883589158345e-06,True,12,False,183.0,False,12,,SeaVen__,1687849446689880086,11.0,1143.3399658203125,-2942.77001953125,93.62000274658203,-1045.999984741211,21696.201171875,-155.50000190734863,-5492.19970703125,272.60000228881836,-101.70000076293945,255.0,128.0,,-0.11729797796577647,-1.7428380883739245,-3.1086525179988764,True,5.0,False,20,11,10,,raDaMElFALcAo190,4901663167694855774,16.0,-495.57000732421875,-3440.89990234375,131.1300048828125,-548.6999893188477,18241.099853515625,-8350.10009765625,1753.3000183105469,2557.5,-2903.5000610351562,0.0,183.0,,-1.0593302104885454,-1.4876788898522828,-0.6230030803340837,True,2.0,False,18,4,18,
43,3148,90,False,False,1,9842.321718615758,911.1500244140625,-4702.31005859375,264.8999938964844,18571.800537109375,-15441.8994140625,-156.49999618530273,-78.49999904632568,-5635.2001953125,2058.5000610351562,1.0,-0.49436998248266634,-0.769384520478254,-2.5062412778313363,1687849446689880086,SeaVen__,11.0,784.5999755859375,-4687.47021484375,208.1300048828125,16419.89990234375,-14318.1005859375,-463.80001068115234,365.0,4843.0999755859375,-2580.8999633789062,255.0,154.0,,-0.5493547889611969,-2.088824884449867,-0.9895105858524903,True,0.0,False,10,24,15,,4901663167694855774,raDaMElFALcAo190,16.0,-300.6300048828125,551.3400268554688,17.010000228881836,-2473.0999755859375,-13881.800537109375,2.5999999046325684,-1.8000000715255737,-0.0,-0.5000000074505806,255.0,128.0,,-0.009711102825868425,-1.3943880513431794,-8.617027885129851e-06,True,20,4,0.0,False,20,,enpitsu,76561198039309853,26.0,55.9900016784668,-1514.5,17.049999237060547,-2653.2998657226562,-18902.5,2.5999999046325684,-0.0,0.09999999776482582,-0.09999999776482582,255.0,255.0,,-0.016780802168936366,-1.4312938341547392,1.3069888851290388e-05,True,255.0,False,14,14,False,,games5425898691,bf81d8692db,24.0,979.1799926757812,-4027.85009765625,508.8699951171875,-12482.7001953125,-19313.699951171875,401.3999938964844,-1160.999984741211,544.3000030517578,6.9999998807907104,255.0,119.0,,-0.6716330525444246,-1.1278977824793295,-0.06418426613543991,True,133.0,False,20,4,18,
44,3204,92,False,False,0,2781.7880855627573,-3221.199951171875,3612.97998046875,104.54000091552734,-9787.899780273438,18523.900146484375,3050.8999633789062,-1076.9000244140625,-4926.400146484375,3251.199951171875,0.0,-0.06815210990544143,-0.452084266973003,1.1024676152820856,76561198039309853,enpitsu,26.0,-3164.43994140625,3406.429931640625,54.65999984741211,-11103.299560546875,12094.200439453125,3308.900146484375,597.7000045776367,381.8000030517578,-2392.5,128.0,0.0,,-0.005323934239699325,2.087231586888201,0.0004088093632903422,True,188.0,False,False,16,15,,bf81d8692db,games5425898691,24.0,811.1099853515625,5413.31005859375,25.110000610351562,-2970.8999633789062,-10703.00048828125,-1271.6999816894531,595.6999969482422,3483.2998657226562,-1510.0999450683594,255.0,0.0,,0.08314286048798737,-1.9043636820067897,0.2471900701534166,True,18,4,133.0,False,20,,SeaVen__,1687849446689880086,11.0,-3111.56005859375,4150.7998046875,78.56999969482422,-11264.89990234375,-14818.699951171875,2919.8001098632812,2708.0999755859375,-4063.800048828125,-815.6999969482422,255.0,37.0,,0.147675122940972,-1.9553090850996662,0.03365122186112136,True,251.83474436883003,True,26,17,10,,raDaMElFALcAo190,4901663167694855774,16.0,1706.8800048828125,2419.60009765625,17.229999542236328,11945.30029296875,12996.99951171875,-467.2999954223633,1576.3999938964844,1470.0,-185.40000915527344,255.0,128.0,,0.019074609158713552,0.8261639085216544,-0.02337268204454867,False,31.0,False,22,4,22,
45,3208,92,False,False,1,9270.57543234364,3436.340087890625,-3775.72998046875,165.6300048828125,22706.59912109375,9380.10009765625,6724.0997314453125,4341.000061035156,124.20000076293945,-4140.0,1.0,0.6640865742629823,0.17498765310436487,0.7494537552517044,1687849446689880086,SeaVen__,11.0,3307.860107421875,-3893.18994140625,109.75,10599.7998046875,13103.699951171875,25.999999046325684,-2935.10009765625,4640.5999755859375,-315.10000228881836,255.0,9.0,,-0.9632574987440372,1.2845183116902306,1.2702737223911653,True,246.0,False,10,26,17,,4901663167694855774,raDaMElFALcAo190,16.0,-1902.56005859375,-2618.3701171875,16.90999984741211,-13045.6005859375,-11764.3994140625,21.30000114440918,41.500000953674316,42.69999980926514,-1523.8999938964844,255.0,35.0,,-0.00980189140244347,-0.7006673431094134,0.0031509211055535296,False,22,4,31.0,False,22,,enpitsu,76561198039309853,26.0,3270.4599609375,-3583.8701171875,91.70999908447266,3640.4998779296875,-11688.00048828125,1774.1999816894531,356.89998626708984,-5406.7999267578125,942.6000213623047,128.0,0.0,,0.2629373264368135,-1.608722608986896,0.6005907357986218,True,188.0,False,16,15,False,,games5425898691,bf81d8692db,24.0,-738.9000244140625,-5225.1298828125,16.34000015258789,4946.600036621094,10787.2998046875,89.20000076293945,-16.100000143051147,121.00000381469727,-83.80000114440918,255.0,128.0,,-0.0037470338593376474,2.01711518563491,-0.011826700808609576,True,133.0,False,20,4,18,
46,3267,94,False,False,0,3182.632896180089,-1653.06005859375,2048.719970703125,115.58000183105469,-13902.900390625,4426.600036621094,9775.10009765625,-210.49999237060547,2673.599853515625,-5367.19970703125,0.0,-0.24667038032147173,0.21252197925778574,0.252015469691992,bf81d8692db,games5425898691,24.0,-1402.9100341796875,2071.969970703125,21.979999542236328,-17250.999755859375,-13903.399658203125,2999.5001220703125,0.19999999552965164,-0.7000000029802322,-1779.6000671386719,128.0,5.0,,0.009655059388726848,-2.521326366893028,-0.0001292341228776836,True,34.0,False,4,21,18,,76561198039309853,enpitsu,26.0,-3663.929931640625,4375.93017578125,634.6500244140625,-6074.7998046875,-6075.3997802734375,1958.5000610351562,8.799999952316284,-10.59999942779541,0.0,255.0,255.0,,-0.2535083575029896,-2.3734196939299372,-1.5665622855201817,True,16,False,188.0,False,16,,SeaVen__,1687849446689880086,11.0,-2695.590087890625,2018.4200439453125,17.010000228881836,18354.7998046875,1670.0999450683594,1.899999976158142,0.29999999329447746,-0.09999999776482582,-415.2000045776367,255.0,103.0,,0.0096081593318201,0.0836069551849834,-5.707225662938225e-05,True,196.0,False,26,18,10,,raDaMElFALcAo190,4901663167694855774,17.0,1361.3399658203125,4763.7099609375,16.950000762939453,-15764.3994140625,-13793.399658203125,35.0,129.399995803833,55.50000190734863,1951.0000610351562,255.0,254.0,,0.007322479033354404,-2.3527341449979495,0.006933874745093238,True,207.48383636115705,True,22,4,22,
47,3316,96,False,False,0,3874.193938320732,-3986.179931640625,2803.300048828125,794.5399780273438,7900.10009765625,1593.5000610351562,-2101.3999938964844,-210.49999237060547,2185.500030517578,1747.2000122070312,0.0,-0.5188366302068893,2.565249502001121,-0.533820889895436,76561198039309853,enpitsu,26.0,-4078.93994140625,2609.64990234375,788.0700073242188,3.700000047683716,-4379.800109863281,8762.5,-2873.2998657226562,-0.09999999776482582,0.5000000074505806,255.0,0.0,False,-1.2574562689683246,-1.624970848604708,-1.519247811264336,True,188.0,False,False,16,16,,bf81d8692db,games5425898691,24.0,-3640.340087890625,-628.27001953125,16.989999771118164,-1646.4999389648438,-19169.89990234375,2.199999988079071,0.0,-0.7999999821186066,-281.5999984741211,255.0,128.0,,0.009594863509093356,-1.6812895682402658,9.5945843891475e-05,,18,4,8.949126922956077,True,22,,SeaVen__,1687849446689880086,11.0,371.42999267578125,3151.72998046875,17.010000228881836,14338.800048828125,10386.700439453125,2.3000000417232513,-0.7000000029802322,-0.5000000074505806,1835.3999328613281,255.0,255.0,,0.009600782615409727,0.6798976900764777,0.00011672462792725326,True,226.0,False,26,18,10,,raDaMElFALcAo190,4901663167694855774,17.0,-1000.4299926757812,4210.4599609375,17.030000686645508,-8655.30029296875,7916.9000244140625,0.0,1.0999999940395355,-0.9000000357627869,2298.000030517578,255.0,254.0,,0.009565043509848117,2.4507556372593853,8.415087761539646e-05,True,210.0,False,22,4,22,
48,3360,98,False,False,1,8332.719450011175,2809.580078125,-2970.02001953125,298.17999267578125,-5982.0001220703125,22624.3994140625,10209.400024414062,3767.0001220703125,-3146.7999267578125,3450.5999755859375,1.0,-0.44574069202407424,-2.529168561378388,-0.1314805060054675,4901663167694855774,raDaMElFALcAo190,16.0,2795.050048828125,-3205.110107421875,170.82000732421875,11501.500244140625,19760.30029296875,2481.3999938964844,-939.4000244140625,1192.6000213623047,-502.2999954223633,255.0,228.0,,0.057725406541881415,2.870160002437516,0.811205151406387,True,165.0,False,4,24,23,,1687849446689880086,SeaVen__,11.0,122.86000061035156,-4237.25,17.010000228881836,6468.2000732421875,9352.100219726562,2.5,-0.3999999910593033,-0.09999999776482582,2380.0,255.0,255.0,,-0.009537671646305382,2.1151643340342177,3.1081976075216315e-05,True,18,10,255.0,False,26,,enpitsu,76561198039309853,26.0,4078.93994140625,-3325.929931640625,430.1400146484375,-3.0000001192092896,5494.000244140625,-13310.30029296875,2202.5999450683594,-0.0,0.0,255.0,0.0,False,-1.1039135311792938,1.608071471177182,-1.6040876724666824,True,184.82193545884982,True,16,16,False,,games5425898691,bf81d8692db,24.0,3261.199951171875,3820.110107421875,16.989999771118164,-7146.300048828125,21810.30029296875,2.3999999463558197,0.29999999329447746,-0.9000000357627869,1684.1000366210938,255.0,255.0,,-0.009590951041305607,1.2096477506388712,0.00018433793167588815,True,2.771432186967586,True,22,4,18,
49,3438,100,False,False,0,8235.24787261376,-1198.780029296875,-3089.679931640625,538.7000122070312,7747.0001220703125,23531.99951171875,-6426.7999267578125,-5212.9998779296875,2970.10009765625,42.800002098083496,0.0,-0.4956858499085569,1.1454305670802787,-1.3291403274334443,bf81d8692db,games5425898691,24.0,-1224.31005859375,-3232.179931640625,534.489990234375,-866.2999725341797,12045.799560546875,2871.7001342773438,-2810.2999877929688,-404.0999984741211,-4710.400085449219,255.0,128.0,,0.12436743334665268,1.5381562449370743,-0.4382476912989201,True,126.6640000061322,True,4,24,19,,76561198039309853,enpitsu,26.0,-2596.169921875,-2166.830078125,17.030000686645508,10136.199951171875,-19596.99951171875,5.0,0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,False,0.01677234365331509,-1.093450484761204,-3.359590599735471e-05,True,16,False,255.0,False,16,,SeaVen__,1687849446689880086,11.0,1295.56005859375,1577.8800048828125,17.010000228881836,-10979.100341796875,-7390.30029296875,2.0999999344348907,-1.899999976158142,-1.0999999940395355,-800.8000183105469,255.0,128.0,,0.009569226184522887,-2.6101409630318466,0.00019463816022565286,True,255.0,False,26,18,10,,raDaMElFALcAo190,4901663167694855774,16.0,-3734.68994140625,277.82000732421875,15.239999771118164,11888.499755859375,-4444.5001220703125,300.6999969482422,-24.500000476837158,301.9000053405762,-6.200000047683716,255.0,128.0,False,-0.008415879178108826,-0.35610366915013825,0.012296676484331923,True,165.0,False,24,4,24,
50,3479,102,False,False,1,5024.994277913863,213.42999267578125,161.5800018310547,345.55999755859375,7128.800048828125,6100.7000732421875,-4822.699890136719,-5276.9000244140625,2837.6998901367188,-317.00000762939453,1.0,-1.087018963466252,2.4320314093405786,1.4616011580366903,1687849446689880086,SeaVen__,11.0,148.25,66.91000366210938,379.30999755859375,8904.600219726562,14042.099609375,5850.2001953125,2160.8999633789062,-744.3000030517578,-883.3000183105469,255.0,40.0,,0.5840376565690503,2.16005728049109,0.043898608321918865,True,208.0,False,12,28,18,,4901663167694855774,raDaMElFALcAo190,16.0,2109.760009765625,-231.83999633789062,17.010000228881836,-10535.10009765625,-5052.799987792969,2.3999999463558197,-1.1999999731779099,-0.7000000029802322,-2237.899932861328,255.0,0.0,False,-0.009542059727208951,-0.4053837996255023,-0.00014837171326374376,True,24,4,165.0,False,24,,enpitsu,76561198039309853,26.0,672.3499755859375,4775.41015625,17.030000686645508,-16973.699951171875,9813.800048828125,5.699999928474426,0.29999999329447746,-0.0,3170.0,255.0,255.0,False,-0.01677896869143972,-0.20321841380550185,4.5981809939694915e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,24.0,1217.239990234375,1367.9599609375,295.69000244140625,-88.59999656677246,-13193.599853515625,-5396.099853515625,-200.59999465942383,-46.70000076293945,-25.09999990463257,255.0,128.0,,0.7469053987799007,-1.6871100920516864,-0.41400562758972803,True,106.0,False,24,4,20,
51,3573,105,False,False,1,3391.7738893937562,2066.320068359375,1956.530029296875,94.48999786376953,4209.2999267578125,4161.700134277344,370.99998474121094,-4217.699890136719,4265.899963378906,-112.10000038146973,1.0,-0.21740341667733035,-1.1705890132702517,-1.0786338485874112,4901663167694855774,raDaMElFALcAo190,16.0,1965.5999755859375,1656.7900390625,16.989999771118164,6213.4002685546875,1606.1000061035156,4.699999988079071,4.699999988079071,-1.899999976158142,-45.300002098083496,255.0,201.0,False,-0.009677757131589823,2.9396256261358125,0.00022691187024184294,True,73.0,False,4,24,24,,1687849446689880086,SeaVen__,11.0,3243.199951171875,3202.070068359375,16.989999771118164,15568.1005859375,-4113.2000732421875,4.799999892711639,0.09999999776482582,-0.0,-2022.1000671386719,255.0,8.0,False,-0.00958301020254184,-2.8141242950357084,-1.3938954388047115e-05,True,18,12,168.0,False,28,,enpitsu,76561198039309853,26.0,1177.6099853515625,4888.43994140625,17.049999237060547,-461.3999938964844,59.699997901916504,2.5999999046325684,-0.5000000074505806,-0.5000000074505806,-9.900000095367432,128.0,128.0,False,-0.01673158960554227,-3.0186767388389586,4.602290144578496e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,24.0,635.719970703125,2082.60009765625,17.0,16991.600341796875,13448.00048828125,3.400000035762787,3.1999999284744263,2.3999999463558197,-860.0,255.0,128.0,,-0.009595884923512727,2.5255958270464425,3.5230692573392895e-05,True,0.0,False,24,4,20,
52,3586,106,False,False,1,3290.2562809161864,2255.820068359375,2143.889892578125,93.13999938964844,3890.5999755859375,3846.7999267578125,0.0,-4215.5999755859375,4263.699951171875,-94.70000267028809,1.0,0.5372458400860803,2.791298368581401,2.1714862452683152,4901663167694855774,raDaMElFALcAo190,16.0,2301.93994140625,1872.93994140625,16.989999771118164,4969.800109863281,8115.10009765625,5.0,-0.29999999329447746,-0.29999999329447746,2437.899932861328,255.0,255.0,,-0.00952831541259946,2.0760688387755186,3.8062281469396235e-05,True,73.0,False,4,24,24,,1687849446689880086,SeaVen__,11.0,3735.679931640625,2785.179931640625,16.989999771118164,6056.300048828125,-13410.400390625,4.799999892711639,-0.0,-0.0,-2075.2000427246094,255.0,7.0,,-0.009587641257487354,-1.9280456658283422,-2.884214583302315e-05,True,18,12,168.0,False,28,,enpitsu,76561198039309853,26.0,1176.260009765625,4888.6298828125,17.049999237060547,-0.0,0.29999999329447746,2.5999999046325684,-0.3999999910593033,0.7000000029802322,0.0,,,,-0.016710056413448287,-3.0183632442956263,4.472906775382383e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,24.0,1608.31005859375,2464.0400390625,17.0,20798.5009765625,895.5000305175781,3.400000035762787,3.700000047683716,0.3999999910593033,-881.5000152587891,255.0,128.0,,-0.009554939059177828,-3.127355820773979,6.685717029565394e-05,True,,False,24,4,20,
53,3591,106,False,False,1,3254.0719480754237,2333.449951171875,2220.6298828125,93.13999938964844,3873.0999755859375,3829.2001342773438,0.0,-4196.400146484375,4244.5001220703125,-94.70000267028809,1.0,-0.5658977247525041,2.8212510828487156,1.6823942538783316,4901663167694855774,raDaMElFALcAo190,16.0,2356.5,2026.239990234375,16.989999771118164,1773.0000305175781,9964.69970703125,4.699999988079071,-0.5999999865889549,-3.8999998569488525,1790.3999328613281,255.0,134.0,,-0.0095334824557369,1.6833315246701765,-5.557770932100119e-05,True,73.0,False,4,24,24,,1687849446689880086,SeaVen__,11.0,3792.969970703125,2552.75,16.989999771118164,1033.7000274658203,-14145.2001953125,4.799999892711639,-0.0,-0.19999999552965164,-2138.300018310547,255.0,8.0,,-0.009590324018614727,-1.5767003248714178,-3.272557162606648e-05,True,18,12,168.0,False,28,,enpitsu,76561198039309853,26.0,1176.260009765625,4888.6298828125,17.049999237060547,-0.0,0.29999999329447746,2.5999999046325684,-0.3999999910593033,0.7000000029802322,0.0,255.0,0.0,,-0.016710056413448287,-3.0183632442956263,4.472906775382383e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,24.0,1954.3399658203125,2458.860107421875,17.0,20704.599609375,-1181.2000274658203,3.400000035762787,-4.300000071525574,0.5999999865889549,-943.3000183105469,255.0,0.0,,-0.009557051596397467,-3.07621101371822,-6.964318506159967e-05,True,,False,24,4,20,
54,3594,106,False,False,0,7585.4300761860195,-2403.3701171875,-2294.14990234375,114.08000183105469,-24337.39990234375,10267.2998046875,7476.6998291015625,1731.3999938964844,-2933.2998657226562,-67.8000020980835,0.0,1.0465778777087702,-2.916430341196477,1.6159031779552784,bf81d8692db,games5425898691,24.0,-2273.889892578125,-2419.889892578125,47.47999954223633,-18009.100341796875,1418.0999755859375,2625.7000732421875,3527.3001098632812,2884.8001098632812,-2946.6000366210938,255.0,0.0,,-0.061075849858957885,2.7945401927231655,-0.04538131697682965,True,,False,4,26,20,,76561198039309853,enpitsu,26.0,-1180.1300048828125,-4888.10986328125,17.049999237060547,-1000.5999755859375,177.5,2.800000011920929,2.7000001072883606,0.7000000029802322,-127.10000038146973,255.0,0.0,,0.016655561880349293,3.0173036866882925,2.8457610432745637e-05,True,16,False,255.0,False,16,,SeaVen__,1687849446689880086,11.0,-3790.14990234375,-2423.81005859375,16.989999771118164,1211.8000030517578,14006.199951171875,4.600000083446503,0.5000000074505806,3.3000001311302185,-1010.5000305175781,255.0,128.0,,0.009599388992866985,1.4172274040475699,0.00014909388721815085,True,168.0,False,28,18,12,,raDaMElFALcAo190,4901663167694855774,16.0,-2368.89990234375,-2116.679931640625,17.270000457763672,-1236.3999938964844,-9654.000244140625,160.20000457763672,-234.20000076293945,-6.1000001430511475,-469.90001678466797,255.0,11.0,,-0.024033425438114337,-1.6180607145853398,-0.002309198212405324,True,73.0,False,24,4,24,
55,3595,106,False,False,1,3230.0233124657593,2440.139892578125,2302.97998046875,132.44000244140625,23891.10107421875,11874.200439453125,13286.800537109375,3444.4000244140625,3354.5999145507812,-3589.1000366210938,1.0,-1.1194492050021754,2.7678860751732164,1.9175070812910473,4901663167694855774,raDaMElFALcAo190,16.0,2380.18994140625,2177.31005859375,17.719999313354492,2230.0999450683594,8513.599853515625,230.49999237060547,88.4000015258789,661.2000274658203,-3446.199951171875,255.0,13.0,,0.053754374143301115,1.797063083678204,0.07172625338549023,True,73.0,False,4,24,24,,1687849446689880086,SeaVen__,11.0,3774.340087890625,2307.669921875,16.989999771118164,-2331.999969482422,-13881.600341796875,4.600000083446503,0.09999999776482582,0.9000000357627869,-249.3000030517578,255.0,128.0,,-0.00958552699446343,-1.375240027371876,0.00018665623897102856,True,18,12,168.0,False,28,,enpitsu,76561198039309853,26.0,1180.1300048828125,4888.10986328125,17.049999237060547,1000.5999755859375,-177.5,2.800000011920929,-2.7000001072883606,-0.7000000029802322,-127.10000038146973,255.0,0.0,,-0.016655561880349293,-3.0173036866882925,2.8457610432745637e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,24.0,2301.3701171875,2410.989990234375,51.720001220703125,14968.800048828125,-9267.39990234375,2518.0999755859375,-1261.500015258789,-3580.0,-2890.5999755859375,255.0,0.0,,0.12478116861280784,-2.7465314733072526,-0.06224071257911008,True,,False,26,4,21,
56,3690,110,True,True,1,459.70827801189273,440.5,5077.93994140625,542.489990234375,-4322.900085449219,3403.900146484375,-8671.799926757812,5280.8001708984375,1472.2999572753906,-2438.2000732421875,1.0,-0.3748533297082052,2.3264362241646155,-2.8722919306641543,4901663167694855774,raDaMElFALcAo190,16.0,367.6700134277344,4951.9501953125,463.57000732421875,-11513.299560546875,7433.699951171875,-3262.0999145507812,-423.8999938964844,3387.9000854492188,-4017.9000854492188,255.0,130.0,,-0.04029479457046122,2.549340787971935,2.4191653144339185,True,0.0,False,6,26,24,,1687849446689880086,SeaVen__,11.0,-385.5899963378906,2181.320068359375,16.989999771118164,-10758.199462890625,9249.299926757812,4.600000083446503,-0.5999999865889549,0.29999999329447746,-807.9000091552734,128.0,94.0,False,-0.009640154659102168,0.7449335787398963,5.045535377532583e-05,True,18,12,125.0,False,28,,enpitsu,76561198039309853,26.0,51.7599983215332,4995.7001953125,500.6300048828125,-12636.099853515625,-2207.2999572753906,2069.600067138672,1038.499984741211,-3488.0999755859375,4123.500061035156,128.0,128.0,False,-0.5308584937095807,-1.0134604545648924,-1.439399303032419,True,170.0,False,16,16,2,,games5425898691,bf81d8692db,24.0,3482.31005859375,2748.81005859375,16.989999771118164,-784.0000152587891,14331.600341796875,4.399999976158142,-0.0,-0.9000000357627869,-20.0,255.0,128.0,,-0.009598753449431069,1.5191863241142114,8.747981779920064e-05,True,0.0,False,26,4,22,
57,3951,110,False,False,1,5163.59900778477,-26.3700008392334,59.45000076293945,98.27999877929688,-11159.69970703125,25788.9990234375,2661.0000610351562,-4818.699951171875,-1969.7000122070312,-1850.8000183105469,1.0,-0.051894212422657085,0.04322831606717946,0.11938327683748286,1687849446689880086,SeaVen__,10.0,66.6500015258789,-165.1699981689453,58.130001068115234,-10647.2998046875,18318.199462890625,3491.099853515625,-330.9000015258789,-252.29999542236328,-1407.8999328613281,255.0,18.0,,-0.022189359201130344,1.1494895936586302,-0.017913695867986267,True,0.0,False,False,6,4,,4901663167694855774,raDaMElFALcAo190,16.0,-79.2699966430664,-2003.0899658203125,17.010000228881836,1099.1000366210938,13522.099609375,2.0999999344348907,-0.0,-0.7000000029802322,-95.9000015258789,255.0,117.0,,-0.009569823358238519,1.655098003342308,3.9285086814001504e-05,True,False,False,116.0,False,False,,enpitsu,76561198039309853,26.0,-132.1199951171875,315.260009765625,103.33000183105469,10406.099853515625,-20382.39990234375,2160.8999633789062,5273.599853515625,-1054.4999694824219,-1151.6999816894531,255.0,0.0,,-0.616890371845716,-2.2571070233968196,0.48479920861331205,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,2617.4599609375,4062.949951171875,17.010000228881836,16650.400390625,7498.0999755859375,2.199999988079071,-0.3999999910593033,-0.09999999776482582,-1426.9999694824219,255.0,0.0,,-0.009588850137846357,2.7373106373030485,-0.00022111957885839902,True,0.0,False,False,False,False,
58,3954,110,False,False,0,5342.761081883191,79.55999755859375,-112.94000244140625,199.5500030517578,6058.0999755859375,9134.7998046875,10872.60009765625,3833.699951171875,3083.5000610351562,-3434.2001342773438,0.0,0.4015807419918921,-0.3266097197497912,0.6497541203182254,76561198039309853,enpitsu,26.0,64.63999938964844,-222.02999877929688,111.68000030517578,-5280.9002685546875,1114.4999694824219,310.9000015258789,423.10001373291016,475.9000015258789,926.6999816894531,255.0,0.0,,0.9685774569156436,2.8343750538532535,0.9559122278343305,True,0.0,False,False,2,1,,bf81d8692db,games5425898691,24.0,-2846.0,-4141.1298828125,17.010000228881836,-17528.199462890625,-4118.2000732421875,2.3000000417232513,-0.5999999865889549,-0.5000000074505806,-1888.9999389648438,255.0,0.0,,0.009563094646805251,-2.970317500489528,-7.245125652330064e-05,True,False,False,0.0,False,False,,SeaVen__,1687849446689880086,10.0,-2.390000104904175,3.890000104904175,92.55999755859375,161.5999984741211,-3680.10009765625,2176.199951171875,63.69999885559082,-3460.1998901367188,4274.599914550781,255.0,9.0,,-0.6806448686857184,-1.0847247154899426,0.34688070141538674,True,0.0,False,6,5,False,,raDaMElFALcAo190,4901663167694855774,16.0,68.87999725341797,1889.77001953125,17.010000228881836,-1365.5000305175781,-13659.100341796875,2.0999999344348907,0.0,0.0,-294.89999771118164,255.0,113.0,,0.009572122115031487,-1.6753300792320813,-1.1810475710134527e-05,True,116.0,False,False,False,False,
