,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
37,2446,74.0,False,False,1,3794.859561230882,3649.85009765625,2529.010009765625,387.010009765625,15268.699951171875,26474.69970703125,-715.1000213623047,1303.2000732421875,-4688.599853515625,-3509.7000122070312,1.0,0.4016731269545745,0.21433096676380128,2.08573767318701,76561198039309853,enpitsu,25.0,3499.919921875,2284.9599609375,305.239990234375,10189.7998046875,17742.900390625,3067.3001098632812,-4549.89990234375,425.2000045776367,-1165.8000183105469,255.0,255.0,False,0.7058913434376445,2.367169462065872,-0.04072124272453111,True,4,126.0,False,3,False,,bf81d8692db,games5425898691,20.0,-806.75,5310.72998046875,21.610000610351562,3443.3999633789062,-8252.39990234375,-1191.1000061035156,832.2000122070312,-3738.900146484375,-175.49999237060547,255.0,128.0,,-0.033346219857361414,-2.0543252962112626,-0.21140464829359015,True,0.0,False,4,8,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,3464.18994140625,2854.169921875,84.72000122070312,6588.3001708984375,-17773.199462890625,6338.4002685546875,-140.0,-50.0,-22.40000009536743,255.0,128.0,True,0.012294178227417291,-1.9170740977743292,-7.44037485556389e-05,True,92.07036562632493,True,14,3,12,,purp.,76561198309971569,3.0,2928.780029296875,3631.889892578125,17.049999237060547,6014.1998291015625,-4214.599914550781,3.3000001311302185,-0.7000000029802322,-0.9000000357627869,-2378.2000732421875,255.0,0.0,-0.0167446714023372,-2.523893329487699,-3.6504025856182966e-05,True,6,False,6,167.0,False,,
38,2519,76.0,False,False,1,754.0542125311307,1619.0,4925.830078125,98.8499984741211,-7192.5,-1090.8000183105469,3164.7000122070312,577.9000091552734,-4533.0999755859375,-3887.9000854492188,1.0,-0.30956701919830804,-2.9171071240039836,2.445547007296806,bf81d8692db,games5425898691,20.0,1935.3900146484375,4722.0498046875,90.02999877929688,10493.499755859375,13324.300537109375,547.5,1063.8999938964844,-586.1999893188477,-1069.3000030517578,255.0,129.0,,0.14299649530213723,2.8835050942575395,0.4072168917748628,True,8,0.0,False,6,4,,76561198039309853,enpitsu,25.0,3803.989990234375,4229.14013671875,221.9199981689453,-5547.39990234375,3576.0000610351562,-10563.199462890625,-3389.5999145507812,1438.0000305175781,440.99998474121094,255.0,128.0,False,-1.0720532110990078,0.55462687711444,-1.289261263271196,True,94.74196106387723,True,False,4,4,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,2436.719970703125,1213.219970703125,17.010000228881836,-9150.700073242188,10662.5,2.199999988079071,-0.29999999329447746,0.19999999552965164,-1635.2000427246094,255.0,46.0,False,-0.009576321310555361,0.8870063253310896,-0.0001714473515576662,True,107.0,False,14,4,12,,purp.,76561198309971569,2.0,1757.47998046875,4501.83984375,61.470001220703125,1747.8999328613281,10927.19970703125,-470.9000015258789,-2043.699951171875,-2085.5999755859375,-178.60000610351562,255.0,128.0,-0.31879273109903133,0.7528730131178161,0.06124455150484096,True,6,False,6,128.38267532984412,True,,
39,2560,78.0,False,False,0,9912.576134630242,-591.239990234375,-4767.89013671875,106.81999969482422,20875.70068359375,10574.000244140625,958.7999725341797,1765.7000732421875,-2355.399932861328,3557.3001098632812,0.0,-0.21932573249734727,0.778155397296133,-1.8311793769467188,76561198309971569,purp.,2.0,-828.6799926757812,-4875.08984375,56.66999816894531,19560.999755859375,1876.6999816894531,3104.2999267578125,-1235.8000183105469,2161.300048828125,2009.2999267578125,255.0,255.0,,0.05779026470734005,-0.08861315950862625,-0.00864052717317094,True,8,23.608825860484966,True,7,False,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,-1159.719970703125,-3295.68994140625,17.010000228881836,13630.30029296875,-10571.099853515625,2.0999999344348907,-2.5,1.5999999642372131,738.6000061035156,255.0,128.0,False,0.009598450816360538,-0.6067873332400564,-0.00012750121551536396,True,103.0,False,4,14,12,,enpitsu,76561198039309853,25,-1041.989990234375,-4405.419921875,17.020000457763672,22492.099609375,-4806.700134277344,2.3000000417232513,-5.0,1.2999999523162842,-831.6999816894531,255.0,128.0,False,0.016754854801660793,-0.2121257184321769,-0.00013988462157665815,True,149.41052914434863,True,5,False,4,,games5425898691,bf81d8692db,20.0,-2939.14990234375,-4075.360107421875,43.310001373291016,965.2999877929688,13555.10009765625,3401.9000244140625,-291.9000053405762,22.5,469.90001678466797,255.0,175.0,0.014424648774609996,1.5157518323162618,0.0002592881596555587,False,6,4,10,0.0,False,,
40,2636,81.0,False,False,0,8919.153316752992,3987.570068359375,-2323.3798828125,341.2300109863281,-11072.5,19547.39990234375,5405.999755859375,3720.8999633789062,647.3000335693359,-4662.099914550781,0.0,0.17022877143352996,2.812029822931322,-1.6534151785687703,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,3869.030029296875,-2446.43994140625,249.52000427246094,19781.400146484375,11712.5,714.8000335693359,-377.99999237060547,-1541.3999938964844,1657.5999450683594,255.0,184.0,True,-0.17325578495241087,0.2759493123782498,2.225677646831187,True,16,44.32978072730447,True,13,4,,76561198309971569,purp.,1.0,4064.590087890625,-2892.780029296875,166.82000732421875,5077.799987792969,19409.49951171875,11219.100341796875,-611.8999862670898,-5377.7001953125,-977.5,255.0,128.0,,-0.5404031650020474,1.3496399984501097,-1.136590863338798,True,185.09790105204422,True,False,8,8,,enpitsu,76561198039309853,25,3069.030029296875,-4586.7998046875,17.139999389648438,13837.099609375,15655.30029296875,-25.69999933242798,93.19999694824219,49.60000038146973,234.69999313354492,255.0,255.0,,0.01972602107931713,0.869275038345001,-0.0028630895923167626,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-3253.81005859375,899.8099975585938,17.010000228881836,10370.699462890625,16604.3994140625,1.899999976158142,-0.3999999910593033,-0.7999999821186066,-34.000000953674316,255.0,128.0,0.009604035308939149,1.007960477152175,9.057088411281895e-05,True,8,4,10,232.0,False,,
41,2737,84.0,False,False,1,9028.960627064262,-493.1300048828125,-3781.4599609375,150.1300048828125,-2522.7000427246094,23698.20068359375,15105.400390625,5357.2998046875,2572.60009765625,-824.4000244140625,1.0,0.021142146098580613,1.728612887284685,2.6142735061446993,bf81d8692db,games5425898691,20.0,-468.8699951171875,-3926.639892578125,63.130001068115234,-6489.69970703125,16600.30029296875,1497.7000427246094,-3504.5001220703125,2388.699951171875,-3501.7001342773438,255.0,137.0,,-0.10746256391646933,1.2711359549131582,0.04642760782468038,True,12,188.0,False,9,4,,76561198039309853,enpitsu,25.0,-3561.219970703125,-3473.320068359375,17.049999237060547,3391.6000366210938,-22144.09912109375,2.800000011920929,0.9000000357627869,-6.000000238418579,723.8999938964844,255.0,255.0,,-0.016782943357882926,-1.7433476698051404,-4.945934008440962e-05,True,255.0,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-3687.7099609375,2454.27001953125,17.010000228881836,-2652.6998901367188,12156.800537109375,2.0999999344348907,-0.0,-0.09999999776482582,49.60000038146973,255.0,128.0,False,-0.009556803410413641,1.3512292852658578,-5.8222460534291e-06,True,28.0,False,16,4,14,,purp.,76561198309971569,2.0,-517.9199829101562,-3563.97998046875,119.4000015258789,9704.89990234375,-20739.49951171875,-154.7000026702881,4342.699890136719,-2338.699951171875,2433.2000732421875,128.0,128.0,0.4582584379749313,-2.6476038987844976,-0.8987779893804251,True,9,False,10,0.0,False,,
42,2738,85.0,False,False,0,1975.9080951589458,525.3599853515625,3767.429931640625,211.8300018310547,8782.39990234375,9385.999755859375,13581.99951171875,2086.300048828125,-1948.6000061035156,-5277.2998046875,0.0,0.025997275131063754,-2.0114729496828003,2.7322633066000943,76561198309971569,purp.,2.0,517.9199829101562,3563.97998046875,119.4000015258789,-9704.89990234375,20739.49951171875,-154.7000026702881,-4342.699890136719,2338.699951171875,2433.2000732421875,128.0,128.0,,-0.4582584379749313,2.6476038987844976,-0.8987779893804251,True,10,0.0,False,9,False,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,3687.7099609375,-2454.27001953125,17.010000228881836,2652.6998901367188,-12156.800537109375,2.0999999344348907,0.0,0.09999999776482582,49.60000038146973,255.0,128.0,False,0.009556803410413641,-1.3512292852658578,-5.8222460534291e-06,True,28.0,False,4,16,14,,enpitsu,76561198039309853,25,3561.219970703125,3473.320068359375,17.049999237060547,-3391.6000366210938,22144.09912109375,2.800000011920929,-0.9000000357627869,6.000000238418579,723.8999938964844,255.0,255.0,,0.016782943357882926,1.7433476698051404,-4.945934008440962e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,468.8699951171875,3926.639892578125,63.130001068115234,6489.69970703125,-16600.30029296875,1497.7000427246094,3504.5001220703125,-2388.699951171875,-3501.7001342773438,255.0,137.0,0.10746256391646933,-1.2711359549131582,0.04642760782468038,True,9,4,12,188.0,False,,
43,2909,91.0,False,False,1,9276.80146396411,-3395.72998046875,-3084.360107421875,125.36000061035156,-4795.5999755859375,18672.5,1191.9999694824219,1322.8999328613281,5135.2001953125,-2806.7999267578125,1.0,-1.1729044273226075,-1.428706437835615,-1.4166203664626134,bf81d8692db,games5425898691,20.0,-3425.409912109375,-3186.330078125,15.670000076293945,-16486.199951171875,12374.000244140625,-44.000000953674316,-382.7000045776367,305.79999923706055,-1098.3000183105469,255.0,128.0,,-0.025476725998160643,0.6952466850919169,0.04057747263698922,True,12,144.73274831874394,True,10,4,,76561198039309853,enpitsu,25.0,-697.010009765625,-5152.72021484375,17.059999465942383,-2354.9000549316406,8587.899780273438,2.8999999165534973,-6.899999976158142,10.099999904632568,-2290.0,255.0,128.0,False,-0.016478811119295094,1.3832789950504445,-0.00035855478834713434,True,255.0,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-3094.8798828125,4072.68994140625,17.010000228881836,154.7000026702881,990.8999633789062,2.0999999344348907,-0.5000000074505806,-0.0,65.10000228881836,128.0,128.0,,-0.00958247884761515,-1.4468316438976787,-5.197565611377204e-05,True,255.0,False,16,4,14,,purp.,76561198309971569,2.0,-4052.179931640625,-3099.530029296875,152.10000610351562,-247.09999084472656,14071.600341796875,506.30001068115234,13.999999761581421,297.09999084472656,-61.39999866485596,255.0,128.0,0.04941821997452476,1.5291690213989368,1.1284442681775593,True,12,False,12,255.0,False,,
44,2933,92.0,False,False,1,8115.871910816783,-3775.06005859375,-1496.9100341796875,108.5999984741211,10632.2998046875,17507.5,2702.5,-1561.3999938964844,-5183.2000732421875,-2587.60009765625,1.0,-0.1576493962427837,-3.1349676635009227,-1.2822892078101316,bf81d8692db,games5425898691,20.0,-3955.889892578125,-1612.52001953125,47.91999816894531,7469.1998291015625,19553.599853515625,-4227.5,-862.3000335693359,-3792.7999877929688,-1381.9999694824219,255.0,0.0,,-0.238882292577894,2.0078667541254442,0.47930188537307244,True,12,114.0,False,10,4,,76561198039309853,enpitsu,25.0,-781.3099975585938,-4152.16015625,17.059999465942383,-2412.4000549316406,15306.99951171875,-4.000000059604645,0.09999999776482582,-0.09999999776482582,252.90000915527344,255.0,128.0,False,-0.016814294755726097,1.3941758936854756,-0.00019631148462284493,True,204.81420200358156,True,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-3096.429931640625,4046.570068359375,17.010000228881836,472.79998779296875,4222.300109863281,2.0999999344348907,-0.29999999329447746,0.5000000074505806,1804.9000549316406,27.0,39.0,,-0.009708361429173824,-1.6769998143058211,0.00018748913292855368,True,255.0,False,16,4,14,,purp.,76561198309971569,2.0,,,,,,,,,,,,,,,True,,,,,,,
45,2957,93.0,False,False,1,6309.783266513889,-2845.949951171875,59.529998779296875,98.69999694824219,-460.6999969482422,19875.6005859375,3199.8001098632812,-1877.5,2161.199951171875,3035.4998779296875,1.0,-0.9542644236957762,2.3036991561531854,-0.6500294307478787,bf81d8692db,games5425898691,20.0,-2720.2900390625,21.059999465942383,17.100000381469727,3756.6000366210938,22446.4990234375,165.20000457763672,682.3999786376953,2394.2999267578125,1569.2999267578125,255.0,255.0,,0.0028952418142054676,1.6324043428226873,0.049999278551406276,True,12,37.791096736026084,True,10,4,,76561198039309853,enpitsu,25.0,-889.4500122070312,-2373.610107421875,17.059999465942383,6686.400146484375,19146.800537109375,1.1999999731779099,-0.3999999910593033,-1.0999999940395355,-213.70000839233398,255.0,128.0,False,-0.016768583912364604,1.9286287572657206,0.00016180250832404527,True,208.0,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-2880.030029296875,3772.669921875,17.010000228881836,3625.4000854492188,-6182.0001220703125,2.0999999344348907,5.0,-2.8999999165534973,-1101.6000366210938,0.0,124.0,,-0.009754153115208662,-2.073637367814484,-7.039716925467634e-05,True,229.0,False,16,4,14,,purp.,76561198309971569,2.0,,,,,,,,,,,,,,,True,,,,,,,
46,2995,94.0,False,False,0,8700.633596454521,2895.610107421875,-2691.010009765625,126.91999816894531,-6741.5997314453125,19962.60009765625,9085.30029296875,5283.599853515625,-1170.0,2391.699981689453,0.0,0.46446142491354697,-2.5640482321284925,-1.977130814605462,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,2929.300048828125,-2887.969970703125,57.630001068115234,2148.300018310547,14557.5,3359.2999267578125,-312.39999771118164,-2200.8999633789062,1545.2000427246094,255.0,255.0,True,0.017736594463752215,1.5634292587422614,-0.08582737073783352,True,18,171.19716133609893,True,14,4,,76561198309971569,purp.,2.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,320.9100036621094,-200.97999572753906,17.059999465942383,11301.500244140625,-10805.10009765625,2.5999999046325684,-0.7999999821186066,0.3999999910593033,3102.9000854492188,255.0,255.0,False,0.016789745250104567,-0.5586661914084956,-2.8467943120033208e-05,True,208.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,4079.030029296875,-2275.330078125,434.42999267578125,-11.699999570846558,-17917.39990234375,2229.600067138672,1911.7999267578125,25.499999523162842,17.200000286102295,255.0,0.0,-0.07569509339253362,-1.5622945055537638,1.5711582570167704,True,10,4,12,0.0,False,,
47,3066,97.0,False,False,0,3564.6579837582435,1224.6300048828125,2274.739990234375,265.6300048828125,-2540.800018310547,24021.99951171875,-6884.0997314453125,1743.3000183105469,906.8000030517578,659.4999694824219,0.0,0.45844720926266747,2.134860829805079,0.9633021391611403,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,1145.780029296875,2050.429931640625,276.70001220703125,-8231.900024414062,21221.201171875,1506.9999694824219,3707.60009765625,3980.1998901367188,-813.0000305175781,255.0,1.0,True,-0.2042890558711746,0.7117353889425775,0.9684214650939585,True,20,0.0,False,16,6,,76561198309971569,purp.,2.0,-3454.580078125,-2757.969970703125,17.049999237060547,-1303.5000610351562,19214.300537109375,2.3999999463558197,0.09999999776482582,-1.5000000596046448,-163.29999923706055,255.0,128.0,,0.01678592863705999,1.6213352532755818,0.0001723533366877933,True,0.0,False,False,False,False,,enpitsu,76561198039309853,25,1192.02001953125,2451.800048828125,211.5800018310547,4951.700134277344,8557.19970703125,1703.699951171875,3836.0000610351562,3933.0999755859375,-255.59999465942383,0.0,0.0,False,-0.41412903593872386,1.3866217081483259,0.5197297213717752,True,201.0,False,8,False,7,,games5425898691,bf81d8692db,20.0,3201.77001953125,-1348.6500244140625,96.45999908447266,7562.80029296875,17592.60009765625,-159.49999809265137,-5152.39990234375,1922.2999572753906,81.5999984741211,255.0,128.0,0.14447714238005943,-1.8094609248739872,-3.1392925738507182,True,11,4,14,0.0,False,,
48,3067,97.0,False,False,1,7773.932977147881,-1221.530029296875,-2339.97998046875,247.60000610351562,-3984.89990234375,-1751.9999694824219,98.10000419616699,-1723.0999755859375,-884.5999908447266,618.4000015258789,1.0,-0.393466682369081,-2.1536959088015224,0.9564847368991042,76561198039309853,enpitsu,25.0,-1192.02001953125,-2451.800048828125,211.5800018310547,-4951.700134277344,-8557.19970703125,1703.699951171875,-3836.0000610351562,-3933.0999755859375,-255.59999465942383,0.0,0.0,False,0.41412903593872386,-1.3866217081483259,0.5197297213717752,True,8,201.0,False,7,False,,bf81d8692db,games5425898691,20.0,-3201.77001953125,1348.6500244140625,96.45999908447266,-7562.80029296875,-17592.60009765625,-159.49999809265137,5152.39990234375,-1922.2999572753906,81.5999984741211,255.0,128.0,,-0.14447714238005943,1.8094609248739872,-3.1392925738507182,True,0.0,False,4,14,11,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-1077.489990234375,-2226.580078125,285.57000732421875,8165.3997802734375,-21083.5009765625,724.3000030517578,-3325.1998901367188,-4309.599914550781,-786.9999694824219,255.0,2.0,True,0.08841350627675733,-0.569774523196793,1.4215013529102365,True,0.0,False,20,6,16,,purp.,76561198309971569,2.0,3454.580078125,2757.969970703125,17.049999237060547,1303.5000610351562,-19214.300537109375,2.3999999463558197,-0.09999999776482582,1.5000000596046448,-163.29999923706055,255.0,128.0,-0.01678592863705999,-1.6213352532755818,0.0001723533366877933,True,False,False,False,0.0,False,,
49,3135,99.0,False,False,1,8208.602498156446,-1941.4200439453125,-2562.610107421875,129.3000030517578,25281.79931640625,10055.2001953125,10282.5,1915.2999877929688,-5680.10009765625,258.8999938964844,1.0,0.8702673769668992,-2.8022213836530576,0.40500573025517106,bf81d8692db,games5425898691,20.0,-2158.0400390625,-2647.320068359375,16.989999771118164,21115.2001953125,5804.2999267578125,2.5,-0.29999999329447746,-0.0,1967.7999877929688,255.0,247.0,,-0.009586699993061163,2.7955950698703576,1.583405275789665e-05,True,14,188.2247913550305,True,12,4,,76561198039309853,enpitsu,25.0,-2095.14990234375,-2842.469970703125,17.020000457763672,2412.2000122070312,17040.30029296875,2.3000000417232513,0.7000000029802322,5.699999928474426,-887.7999877929688,255.0,128.0,False,-0.016771952501010007,1.7526340582676048,1.850551401614621e-05,True,81.62661501669115,True,False,8,8,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,980.75,-4886.330078125,17.0,11061.700439453125,4885.10009765625,3.3000001311302185,2.3000000417232513,1.0000000149011612,-558.4000015258789,255.0,128.0,False,-0.009555739007609573,2.767573738335858,0.0001335255196646757,False,0.0,False,20,6,16,,purp.,76561198309971569,2.0,1606.9000244140625,-526.4299926757812,17.049999237060547,-19147.2998046875,4904.100036621094,3.0000001192092896,-1.0000000149011612,0.19999999552965164,-1847.7000427246094,255.0,0.0,-0.01678122056643758,0.3027095583923642,-0.0001419344792943363,True,False,False,False,234.0,False,,
50,3221,102.0,False,False,1,5296.319014814261,3003.81005859375,281.17999267578125,105.3499984741211,20078.599853515625,12130.699462890625,14787.39990234375,333.4000015258789,-5902.7001953125,-1022.6999664306641,1.0,0.48083133496566954,-2.6022669255991904,1.930246170551326,bf81d8692db,games5425898691,20.0,2744.77001953125,117.79000091552734,17.0,13514.300537109375,15541.199951171875,0.9000000357627869,-1.0999999940395355,-1.4000000059604645,-290.3000068664551,255.0,42.0,,-0.009601652377384588,2.2788154347439833,-9.98396246433376e-05,True,14,135.77840871195642,True,12,4,,76561198039309853,enpitsu,25.0,972.1500244140625,-3380.5400390625,17.040000915527344,13816.099853515625,707.7999877929688,4.399999976158142,-0.19999999552965164,-0.0,2208.800048828125,255.0,255.0,,-0.016754331991321515,3.0285229529497326,3.5024651917648e-05,True,136.0,False,False,8,8,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,2630.10009765625,-788.9600219726562,16.43000030517578,-1088.0000305175781,22494.49951171875,103.29999923706055,-19.40000057220459,48.80000114440918,-238.1999969482422,255.0,128.0,False,-0.008421946529080324,1.550680549989772,-0.0028985607882802125,True,165.0,False,24,6,20,,purp.,76561198309971569,2.0,2948.429931640625,3410.60009765625,17.049999237060547,-2641.400146484375,14380.899658203125,2.5,-0.0,0.9000000357627869,20.399999618530273,255.0,128.0,-0.01678721586398344,1.386559183805403,-8.119821311327864e-05,True,False,False,False,222.0,False,,
51,3296,105.0,False,False,1,2375.6640429879617,1403.3800048828125,2819.14990234375,562.1400146484375,-4706.000061035156,-2980.4000854492188,5243.0999755859375,-3594.5001220703125,2832.9998779296875,-3879.8001098632812,1.0,0.06561070206376625,0.4966911077066984,-1.595694953551228,bf81d8692db,games5425898691,20.0,1364.9100341796875,2886.1201171875,405.4200134277344,-14844.000244140625,1464.4000244140625,1503.8999938964844,1516.6000366210938,5177.19970703125,-1070.4000091552734,255.0,255.0,,0.6983838423666848,-1.5125350540409694,-2.1792443524424963,True,16,65.9048601196658,True,13,4,,76561198039309853,enpitsu,25.0,372.8599853515625,-325.5799865722656,17.040000915527344,-15569.7998046875,-7091.7999267578125,3.799999952316284,-0.5999999865889549,-0.09999999776482582,22.5,255.0,128.0,,-0.016794421582088177,-0.43007859132658305,-5.920417099486592e-05,True,163.0,False,False,8,8,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-125.7300033569336,4413.31982421875,17.010000228881836,-10236.900024414062,17305.999755859375,2.7000001072883606,-0.29999999329447746,0.7000000029802322,-3039.89990234375,255.0,6.0,False,-0.00959287995033531,1.237300970661363,-0.0001339199339294638,True,255.0,False,24,6,20,,purp.,76561198309971569,2.0,1545.3199462890625,3164.06005859375,480.4100036621094,-7554.000244140625,-16636.400146484375,3482.0001220703125,1702.7000427246094,-1448.3000183105469,-1705.2999877929688,128.0,128.0,0.0478713268053452,-0.9023675751071597,0.20446447019979913,True,False,4,4,131.86913539004587,True,,
52,3299,105.0,False,False,0,7930.582005509331,-1342.550048828125,-2778.0,624.5,10750.799560546875,15215.2001953125,9992.80029296875,4761.400146484375,-2953.699951171875,-2145.5999755859375,0.0,0.019361304939348078,-1.025194512465654,-0.9736682298136367,76561198309971569,purp.,2.0,-1479.75,-3022.360107421875,506.9200134277344,8140.0,17292.099609375,2913.900146484375,-1359.9000549316406,1152.0999908447266,-1475.8999633789062,128.0,128.0,,0.11671998495436998,0.7705088973545472,0.19973480786529363,True,4,122.31526037698157,True,False,4,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,180.32000732421875,-4531.77978515625,17.010000228881836,6471.7999267578125,-18038.499755859375,2.7000001072883606,0.0,-0.7999999821186066,-3138.699951171875,255.0,6.0,False,0.00959105973495512,-1.4449905278447943,-7.626266642978272e-05,True,255.0,False,6,24,20,,enpitsu,76561198039309853,25,-243.22000122070312,384.9200134277344,17.040000915527344,15548.800048828125,7136.199951171875,3.799999952316284,0.5999999865889549,0.0,6.700000166893005,255.0,0.0,,0.016794449511350788,0.4311058213553925,-5.057798386555103e-05,True,163.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-1241.300048828125,-2895.1298828125,407.6099853515625,14798.800048828125,-740.9999847412109,29.600000381469727,-1919.6000671386719,-4923.900146484375,-1523.0000305175781,255.0,255.0,-0.4547020954660023,1.7209852935360148,-2.833703510019905,True,13,4,16,56.350985106601485,True,,
53,3392,109.0,False,False,1,7822.782507584968,-2108.919921875,-2082.6298828125,245.13999938964844,-2451.300048828125,9654.099731445312,765.5999755859375,4757.60009765625,-3651.7999267578125,-169.50000762939453,1.0,-0.6539534185519168,1.2091662199573967,0.0432572553384851,76561198039309853,enpitsu,25.0,-2115.050048828125,-2191.570068359375,124.52999877929688,472.2999954223633,1750.5000305175781,-905.5000305175781,-4977.699890136719,1346.6000366210938,1912.5999450683594,255.0,128.0,False,-1.0075109749225113,-1.3083194178200652,-3.114218629940534,True,10,163.0,False,9,False,,bf81d8692db,games5425898691,20.0,-3565.659912109375,-116.69000244140625,15.899999618530273,-11524.100341796875,-19698.00048828125,60.300002098083496,-17.999999523162842,22.999999523162842,1266.8000030517578,255.0,255.0,,-0.01451681600536744,-1.056354538323783,0.0009936914777150653,True,255.0,False,4,18,16,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,20.530000686645508,2309.760009765625,75.80000305175781,-9368.599853515625,-17469.599609375,-1590.3999328613281,2375.2000427246094,-1089.8999786376953,401.19998931884766,255.0,128.0,False,0.5066691005982039,-0.8290991748780941,0.2888371672482649,True,214.0,False,26,6,22,,purp.,76561198309971569,3.0,-3391.3798828125,134.5399932861328,17.049999237060547,-15342.80029296875,-7517.60009765625,3.0000001192092896,0.7000000029802322,0.29999999329447746,1834.9000549316406,255.0,255.0,-0.016772494801837682,-0.5030479282137574,0.00012679540922493597,True,False,4,4,101.0,False,,
