,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
36,2892,71.0,False,False,0,9955.558766615659,3753.72998046875,-3663.02001953125,129.0399932861328,4011.099853515625,10748.900146484375,1628.800048828125,3148.699951171875,143.99999618530273,1637.1000671386719,0.0,0.8890160136035443,2.395506806635835,-1.0380323741963735,76561198039309853,enpitsu,24.0,3705.02001953125,-3802.3798828125,17.049999237060547,4347.60009765625,8248.099975585938,-2.0000000298023224,0.5000000074505806,1.8000000715255737,87.39999771118164,255.0,128.0,,0.016673405354760924,1.0943838305603815,-0.00010728698088311756,True,4,False,4,220.54855922217013,True,,bf81d8692db,games5425898691,18.0,4082.159912109375,-2393.489990234375,241.77000427246094,1146.9999694824219,-17015.799560546875,12323.00048828125,1677.2999572753906,-4230.400085449219,450.9000015258789,255.0,0.0,,-0.6270672449568595,-1.5326602627991666,1.4748869403116087,True,210.0,False,6,6,False,,SOSAS._.,bd0ac85168b,18,3555.139892578125,1041.18994140625,17.010000228881836,4021.0000610351562,16682.2998046875,2.0000000298023224,0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009588615018954291,1.3342787630008042,-6.362223253209401e-05,True,0.0,False,4,False,4,,zooogataga1,8479979551174309498,20.0,3775.6201171875,-1033.3699951171875,87.43000030517578,-4591.099853515625,20356.400146484375,-20.499999523162842,-5344.2999267578125,-839.3000030517578,-991.8000030517578,255.0,128.0,1.3102511343132315,1.2582397764469462,-0.49613729525884254,False,12,11,False,,False,,False
37,2905,71.0,False,False,0,9580.032365806108,3941.85009765625,-3128.75,170.22000122070312,3390.8999633789062,14348.399658203125,4481.9000244140625,366.5999984741211,908.0999755859375,890.9999847412109,0.0,-0.07862505079674549,2.705973441628028,-2.163603160118376,76561198039309853,enpitsu,24.0,3930.1201171875,-3225.0,41.400001525878906,3517.3001098632812,14313.599853515625,4096.7999267578125,-811.3999938964844,-1481.199951171875,-131.49999618530273,255.0,255.0,,-0.08704412183693747,1.23703099909464,-0.37351475397426614,True,4,False,6,186.0,False,,bf81d8692db,games5425898691,18.0,4078.989990234375,-3196.260009765625,471.30999755859375,-2.8999999165534973,-19325.699462890625,-2266.999969482422,1951.6000366210938,0.5000000074505806,2.0000000298023224,255.0,0.0,,0.17067134181520352,-1.5611738848965102,1.5724581038062033,True,210.0,False,6,6,False,,SOSAS._.,bd0ac85168b,18,3582.97998046875,1747.0799560546875,17.010000228881836,-4846.199951171875,15360.899658203125,2.5999999046325684,0.09999999776482582,-0.29999999329447746,2823.3999633789062,255.0,255.0,False,0.009597178578087747,2.0283570011293506,9.621714660477883e-05,True,0.0,False,4,False,4,,zooogataga1,8479979551174309498,20.0,3592.139892578125,-218.16000366210938,99.11000061035156,-4478.0999755859375,19890.6005859375,-154.49999809265137,-5363.2000732421875,-1137.300033569336,-438.69998931884766,128.0,128.0,-1.1229882310214108,-1.671400709860174,-2.8276260354465426,True,12,12,False,,False,,False
38,2992,75.0,False,False,0,6417.259813817127,3737.010009765625,699.6799926757812,145.25999450683594,20279.000244140625,23364.7998046875,8923.800048828125,-2147.899932861328,-69.49999809265137,-5601.9000244140625,0.0,1.06319847885867,1.5180012066539659,-1.4227380807004466,bf81d8692db,games5425898691,18.0,3631.419921875,483.8800048828125,81.94000244140625,14208.599853515625,17657.2998046875,3915.4998779296875,-2.7000001072883606,6.3999998569488525,-634.900016784668,255.0,166.0,,0.009779301757318138,0.7325357579360013,0.0009718564208192422,True,6,False,8,73.88883438930718,True,,76561198039309853,enpitsu,24.0,3322.3798828125,1578.469970703125,17.049999237060547,917.7999877929688,9896.500244140625,3.400000035762787,0.0,-0.7000000029802322,2368.000030517578,255.0,255.0,False,0.016692818393649302,1.5177438651000286,4.549905612277743e-05,True,159.0,False,6,6,False,,SOSAS._.,bd0ac85168b,18,3626.419921875,809.8599853515625,99.16999816894531,15843.699951171875,3180.5999755859375,2290.5999755859375,-2383.5000610351562,2838.5000610351562,3195.8999633789062,255.0,128.0,True,0.25090831108584977,0.3605850920422818,-0.2879799706814927,True,0.0,False,6,False,4,,zooogataga1,8479979551174309498,20.0,-1272.3199462890625,4013.969970703125,17.010000228881836,-21790.90087890625,5209.7998046875,2.0999999344348907,-4.099999964237213,1.4000000059604645,698.3999633789062,255.0,239.0,0.009636248312279255,2.908682399660923,5.136796128047737e-05,False,14,14,False,,False,,False
39,2993,75.0,False,False,1,7549.858262421301,-3811.8701171875,-762.22998046875,175.44000244140625,-28649.89990234375,-9418.499755859375,10344.89990234375,5595.10009765625,429.0999984741211,2123.699951171875,1.0,-1.2205345992503824,-1.3938250384940043,-1.5084598172359758,bd0ac85168b,SOSAS._.,18.0,-3626.419921875,-809.8599853515625,99.16999816894531,-15843.699951171875,-3180.5999755859375,2290.5999755859375,2383.5000610351562,-2838.5000610351562,3195.8999633789062,255.0,128.0,True,-0.25090831108584977,-0.3605850920422818,-0.2879799706814927,True,4,False,6,0.0,False,,8479979551174309498,zooogataga1,20.0,1272.3199462890625,-4013.969970703125,17.010000228881836,21790.90087890625,-5209.7998046875,2.0999999344348907,4.099999964237213,-1.4000000059604645,698.3999633789062,255.0,239.0,False,-0.009636248312279255,-2.908682399660923,5.136796128047737e-05,False,,False,14,14,False,,enpitsu,76561198039309853,24,-3321.2900390625,-1662.4100341796875,17.049999237060547,1012.7999877929688,-10155.700073242188,3.400000035762787,-0.0,0.19999999552965164,2370.500030517578,255.0,255.0,False,-0.016689531001867375,-1.7151700448144533,2.114544865528415e-05,True,159.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-3723.06005859375,-589.2899780273438,105.13999938964844,-13626.99951171875,-15114.49951171875,3164.5001220703125,-4770.400085449219,259.3000030517578,-335.6999969482422,255.0,252.0,0.1444394775367581,-0.6862626261749214,0.17170923862887097,True,8,6,False,73.0,False,,
40,3081,78.0,False,True,0,2445.068364704277,-596.3699951171875,2713.360107421875,333.1099853515625,-1506.199951171875,13897.7001953125,4419.599914550781,3203.5000610351562,873.0999755859375,-4997.39990234375,0.0,1.377440772814789,0.6306963622247033,-2.358425265376099,76561198039309853,enpitsu,24.0,-597.3599853515625,2586.7099609375,178.6199951171875,-7842.80029296875,20760.50048828125,2885.10009765625,-1958.3999633789062,4924.700012207031,1470.0999450683594,128.0,0.0,False,-0.3271462703678222,1.924299356809221,0.6183222452817125,True,7,False,8,44.0,False,,bf81d8692db,games5425898691,18.0,3121.840087890625,-192.38999938964844,17.010000228881836,-12026.600341796875,-7359.000244140625,2.0999999344348907,-0.3999999910593033,-0.7000000029802322,12.599999904632568,255.0,128.0,,0.009570281342417232,-2.5905581791521675,-8.072497078791793e-05,True,73.0,False,8,6,False,,SOSAS._.,bd0ac85168b,18,2539.5400390625,2931.75,96.0199966430664,-18641.400146484375,8628.400268554688,-160.6999969482422,-5046.499938964844,-1115.1000213623047,-1881.1000061035156,255.0,0.0,False,0.38230024319336225,-2.950343285016846,2.4992017938333353,False,0.0,False,8,False,5,,zooogataga1,8479979551174309498,20.0,-701.7999877929688,2948.77001953125,200.74000549316406,12390.400390625,-19282.60009765625,1804.1999816894531,1885.0999450683594,-1748.6000061035156,4064.5001220703125,128.0,16.0,-0.7113502454429578,-0.9879606704467904,1.5630047912440312,True,16,15,False,151.0,False,,False
41,3172,81.0,False,False,1,9388.911353634365,175.9499969482422,-4221.259765625,124.95999908447266,-2638.0999755859375,10179.500122070312,1450.3999328613281,-339.70001220703125,-2180.8999633789062,-1579.9000549316406,1.0,1.0148494457709787,-1.8048706937124963,-2.5468614546612027,bd0ac85168b,SOSAS._.,18.0,154.67999267578125,-4396.27978515625,17.010000228881836,-3943.5000610351562,8831.300048828125,2.0999999344348907,-0.19999999552965164,0.7000000029802322,0.0,0.0,128.0,,-0.00965820747320883,-1.9907856232883279,6.93186584790563e-05,True,6,False,8,,False,,8479979551174309498,zooogataga1,24.0,2688.18994140625,-4607.85986328125,17.030000686645508,4.799999892711639,17.200000286102295,-609.5999908447266,-91.70000076293945,7.400000095367432,0.09999999776482582,,,,-0.007475425841161727,1.6532004205926867,-2.7416986637622935e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24,1979.010009765625,-3277.929931640625,17.040000915527344,-20357.60009765625,7375.8001708984375,1.899999976158142,-0.3999999910593033,-0.0,9.100000262260437,255.0,128.0,False,-0.016781531424299282,0.3466085210362633,-2.9547274458608703e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,1421.72998046875,-909.6400146484375,16.989999771118164,-6395.3997802734375,-22092.900390625,2.5,0.09999999776482582,-0.09999999776482582,-1960.0,255.0,5.0,-0.00956992824498412,-1.2103570150366294,1.2730096688867127e-06,True,10,8,False,19.411182949619917,True,,
42,3185,82.0,False,False,1,8917.723771122524,53.11000061035156,-3737.800048828125,121.6500015258789,-1313.800048828125,12955.699462890625,334.59999084472656,-75.79999923706055,-3287.39990234375,-468.4000015258789,1.0,0.42915590870713916,-0.07810613644379909,-1.309995360462632,bd0ac85168b,SOSAS._.,18.0,24.68000030517578,-3888.31005859375,17.010000228881836,-407.20001220703125,11432.60009765625,2.0999999344348907,-0.09999999776482582,0.9000000357627869,-2.199999988079071,0.0,128.0,,-0.00963616897455778,-1.6035728111057956,6.636903833086631e-05,True,6,False,8,31.0,False,,8479979551174309498,zooogataga1,24.0,2688.7900390625,-4600.60009765625,17.010000228881836,115.0,1394.1000366210938,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,,,-0.00950691191673164,1.653192502831117,5.178704151117521e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24,975.6199951171875,-2936.610107421875,17.040000915527344,-20514.599609375,4238.500061035156,4.300000071525574,1.1999999731779099,-0.3999999910593033,1773.0999755859375,128.0,255.0,False,-0.016837114287759653,0.15472513612085267,0.00018287443590211098,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,880.1300048828125,-1939.52001953125,16.989999771118164,-13234.100341796875,-18635.400390625,4.600000083446503,0.9000000357627869,1.5000000596046448,-869.8999786376953,255.0,36.0,-0.009609613928650357,-0.9315382394641403,-3.0279083417422773e-05,True,10,8,False,19.0,False,,
43,3198,82.0,False,False,0,2202.2376438634883,21.979999542236328,3138.2099609375,92.47000122070312,19216.099853515625,7766.199951171875,1711.7999267578125,-2202.2000122070312,5291.5997314453125,1774.4999694824219,0.0,1.1409503493667312,-0.29763154988474844,-1.5501620558558409,76561198039309853,enpitsu,24.0,-118.11000061035156,3003.699951171875,103.94000244140625,22153.00048828125,-4120.4998779296875,3291.6000366210938,3878.5000610351562,1702.7999877929688,72.89999961853027,128.0,0.0,False,0.017529179759150724,0.4152018151694938,0.05085281272654295,True,9,False,10,0.0,False,,bf81d8692db,games5425898691,18.0,-240.14999389648438,2665.070068359375,16.989999771118164,15608.499755859375,16571.800537109375,4.600000083446503,-0.09999999776482582,-0.09999999776482582,-3.700000047683716,255.0,128.0,,0.00959275105146586,0.8148252404413845,3.268238427316403e-05,True,19.0,False,10,8,False,,SOSAS._.,bd0ac85168b,18,-84.5199966430664,3328.77001953125,21.969999313354492,-1185.8999633789062,-12374.599609375,3000.4998779296875,-0.19999999552965164,-1.5000000596046448,2027.5999450683594,0.0,0.0,,0.009629144716813627,1.632811453903735,0.00012311200864479499,True,31.0,False,9,False,6,,zooogataga1,8479979551174309498,24.0,-2677.9599609375,4431.0400390625,17.010000228881836,1955.0999450683594,-5844.2999267578125,2.3999999463558197,-0.09999999776482582,0.5000000074505806,2304.600067138672,255.0,255.0,0.009519358808857372,-1.2675551653505022,8.069588339842117e-05,True,False,False,False,85.0,False,,
44,3216,83.0,False,False,0,2643.4248223995937,1287.0999755859375,3649.43994140625,101.05999755859375,22701.4990234375,9297.19970703125,550.4000091552734,-1055.1000213623047,1234.4999694824219,1497.5999450683594,0.0,-0.6723094997838295,-0.7791346683834076,0.050904231467120045,bf81d8692db,games5425898691,19.0,1039.6600341796875,3533.409912109375,16.989999771118164,21343.60107421875,7979.000244140625,4.600000083446503,-0.9000000357627869,-0.19999999552965164,-1226.500015258789,255.0,25.0,,0.009594016748024382,0.3353442709517844,-0.0001434161387716805,True,8,False,10,27.0,False,,76561198039309853,enpitsu,24.0,1240.9000244140625,2596.39990234375,137.9600067138672,19907.099609375,-5937.60009765625,-425.0,3902.5,2197.5999450683594,-244.0999984741211,128.0,128.0,False,0.054527490347429805,0.5129400618014253,-1.2622678024886251,False,0.0,False,10,10,False,,SOSAS._.,bd0ac85168b,18,179.85000610351562,2451.929931640625,100.83999633789062,5408.800048828125,-14650.30029296875,-154.79999542236328,4538.299865722656,3097.9998779296875,235.6999969482422,102.0,0.0,True,-0.020063338754151012,0.5625288812261153,-2.5813854052363325,True,31.0,False,10,False,7,,zooogataga1,8479979551174309498,21.0,-2200.06005859375,4216.89013671875,17.010000228881836,10160.900268554688,881.6999816894531,2.0999999344348907,1.2999999523162842,0.0,102.29999542236328,255.0,128.0,0.009540469715100175,0.10075893766898994,-0.00012933887830920247,True,False,False,False,85.0,False,,
45,3224,83.0,False,False,0,3091.662278662515,1944.1600341796875,3918.580078125,94.9000015258789,21893.30078125,8979.600219726562,512.2999954223633,-1695.8999633789062,2894.4000244140625,1497.5999450683594,0.0,-0.4113159903372083,-0.045728941786227585,-0.4810839297228412,bf81d8692db,games5425898691,19.0,1765.8599853515625,3762.31005859375,17.0,21290.2001953125,6454.69970703125,6.600000262260437,3.0000001192092896,-10.199999809265137,-1.5000000596046448,255.0,128.0,,0.010258675407637925,0.2941583211031001,-1.770445252588792e-06,True,8,False,10,27.0,False,,76561198039309853,enpitsu,24.0,1738.5999755859375,2447.89990234375,106.3499984741211,19907.099609375,-5937.60009765625,-2048.000030517578,1148.0000305175781,645.9999847412109,-70.99999904632568,255.0,0.0,False,0.05439206387535316,0.5131044618463162,-0.628494714664603,False,31.0,False,10,10,False,,SOSAS._.,bd0ac85168b,18,372.82000732421875,1926.469970703125,81.75,5365.0,-14675.50048828125,-1453.5000610351562,3230.4000854492188,1485.8999633789062,-622.0000076293945,122.0,0.0,False,-0.03708670199289999,0.5328252489565359,-0.4465128729850163,True,31.0,False,10,False,8,,zooogataga1,8479979551174309498,21.0,-1843.6800537109375,4253.68017578125,17.010000228881836,11658.199462890625,1241.6000366210938,2.0999999344348907,0.5000000074505806,0.09999999776482582,0.09999999776482582,255.0,128.0,0.009537922871976075,0.10618301962436585,-4.9591567388584257e-05,True,False,False,False,116.0,False,32.0,
46,3238,84.0,False,False,0,4001.4777811290833,3029.550048828125,4364.18994140625,93.12999725341797,20647.39990234375,8489.89990234375,0.0,-2574.89990234375,5221.7999267578125,1449.7999572753906,0.0,1.3387206996778476,-2.9638125046539723,1.8024486725714977,bf81d8692db,games5425898691,19.0,2881.780029296875,4100.56005859375,17.0,22012.39990234375,6667.19970703125,3.1999999284744263,0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,,0.009640813046268237,0.2941032228949269,-2.8126800262580352e-05,True,8,False,10,6.0,False,300.0,76561198039309853,enpitsu,24.0,2734.52001953125,2316.889892578125,16.8700008392334,19131.099853515625,1260.6999969482422,40.79999923706055,21.700000762939453,4.699999988079071,-1794.6000671386719,255.0,0.0,False,0.01656547268128837,0.024854181193962148,-0.0014613022067234704,True,5.93021078007196,True,10,10,False,,SOSAS._.,bd0ac85168b,18,673.8599853515625,1438.030029296875,16.90999984741211,8364.500122070312,-1013.7000274658203,26.30000114440918,4.4999998807907104,0.5999999865889549,-2.0000000298023224,231.0,128.0,False,0.009464505428321944,-0.057113778676210626,-0.0002541611716021358,False,31.0,False,10,False,8,,zooogataga1,8479979551174309498,21.0,-1207.7900390625,4258.3798828125,17.010000228881836,13202.5,-748.3999633789062,2.0999999344348907,-0.3999999910593033,0.29999999329447746,-4.799999892711639,255.0,128.0,0.00953815993146116,-0.05743614387526965,5.522710408776878e-05,True,False,False,False,116.0,False,,
47,3346,88.0,False,False,0,5208.542727817803,3915.570068359375,3145.580078125,136.49000549316406,13065.799560546875,7086.9000244140625,9525.399780273438,-1014.0000152587891,-5078.399963378906,3029.89990234375,0.0,0.1052329104099026,-1.8071291101148506,1.512842623938058,bf81d8692db,games5425898691,18.0,3811.169921875,3084.64990234375,18.3700008392334,19247.39990234375,-7428.900146484375,1655.8999633789062,-2406.6000366210938,3827.2000122070312,2144.9000549316406,255.0,255.0,,0.03535573834986745,-0.24761629246703434,-0.02746023776132077,True,8,False,11,129.0,False,,76561198039309853,enpitsu,24.0,3444.52001953125,1233.5999755859375,17.059999465942383,882.2000122070312,8948.800048828125,-3.8999998569488525,-0.19999999552965164,1.0999999940395355,41.500000953674316,255.0,128.0,False,0.016663976808203206,1.4769295218394773,-4.18565907810289e-05,True,201.73754867687023,True,10,10,False,,SOSAS._.,bd0ac85168b,18,2426.110107421875,3209.14990234375,17.010000228881836,-12122.19970703125,6766.099853515625,2.0999999344348907,2.0999999344348907,-1.0000000149011612,-311.49999618530273,236.0,0.0,False,0.00958921929986403,2.6379894648121454,-7.720437128930422e-05,True,31.0,False,10,False,8,,zooogataga1,8479979551174309498,20.0,2978.31005859375,4363.2001953125,17.010000228881836,4176.9000244140625,-10800.10009765625,2.0000000298023224,-0.29999999329447746,1.1999999731779099,-81.30000114440918,255.0,128.0,0.009539367794366479,-1.213677597438125,0.00010912194714612999,True,False,False,False,146.0,False,,False
48,3369,88.0,False,False,0,5082.06874041873,3948.929931640625,3605.699951171875,835.8900146484375,-6537.9998779296875,12731.99951171875,5434.69970703125,-335.9000015258789,5845.7000732421875,1309.1999816894531,0.0,0.37242996026699116,-0.6362917464610491,-2.948765315608525,bf81d8692db,games5425898691,18.0,4074.02001953125,3409.530029296875,772.2999877929688,-3000.1998901367188,11170.2001953125,3285.0,-2336.3999938964844,0.0,0.19999999552965164,255.0,255.0,,-0.2542443997109677,1.5609533722539057,-1.5683510165821875,True,8,False,13,129.0,False,,76561198039309853,enpitsu,24.0,3485.429931640625,2095.639892578125,17.059999465942383,241.10000610351562,3848.900146484375,1.1999999731779099,-0.5000000074505806,-0.19999999552965164,-2.7000001072883606,128.0,,,0.017282680114363864,1.5073500539976026,2.3995864886170738e-05,True,183.0,False,10,10,False,,SOSAS._.,bd0ac85168b,18,2118.489990234375,4153.240234375,17.010000228881836,-87.70000457763672,12833.399658203125,2.3999999463558197,0.0,-1.5000000596046448,2180.500030517578,238.0,255.0,,0.009574699521691961,1.6252765834100373,0.00013876520795407288,True,31.0,False,10,False,8,,zooogataga1,8479979551174309498,20.0,3172.360107421875,3838.199951171875,17.010000228881836,-567.5,1644.7999572753906,2.0000000298023224,-0.5000000074505806,-0.7999999821186066,75.3000020980835,0.0,99.0,0.009796068161019472,-1.2222292408760007,2.0500452570150186e-05,True,False,False,False,146.0,False,,
49,3387,89.0,False,False,0,4474.772827106224,3517.68994140625,4403.16015625,1048.7900390625,-9592.2998046875,5947.7001953125,1577.2000122070312,423.6000061035156,4158.0999755859375,-4304.599914550781,0.0,-0.48884964898521305,-2.1650534316045733,-0.7225002075392213,bf81d8692db,games5425898691,18.0,3406.830078125,4199.3701171875,815.8300170898438,-10231.599731445312,11263.499755859375,-154.89999771118164,-288.799991607666,-5491.099853515625,116.09999656677246,255.0,128.0,,0.02112940107491861,1.518230118057993,0.2977661656328992,True,9,False,14,129.0,False,,76561198039309853,enpitsu,24.0,3493.02001953125,2215.8701171875,17.059999465942383,316.9000053405762,4984.2999267578125,1.1999999731779099,0.0,0.0,0.0,255.0,255.0,,0.016610155660716032,1.50725571969755,-1.2472860695055407e-06,True,183.0,False,10,10,False,,SOSAS._.,bd0ac85168b,18,1596.1099853515625,4706.5498046875,17.010000228881836,-12343.1005859375,573.3000183105469,2.3999999463558197,0.0,0.0,2331.0000610351562,229.0,255.0,,0.009554766209614053,-3.122176215949152,-9.743755822212829e-06,True,31.0,False,10,False,8,,zooogataga1,8479979551174309498,20.0,2933.85009765625,4082.5,17.010000228881836,-7174.000244140625,4083.2000732421875,2.0999999344348907,0.29999999329447746,-0.7000000029802322,0.7999999821186066,0.0,128.0,0.009709962456447953,-0.5165713040244201,-5.98652362747748e-05,True,False,False,False,146.0,False,,
50,3447,91.0,False,False,1,10110.676901224173,-1673.47998046875,-4638.72998046875,147.85000610351562,-8471.300048828125,10860.799560546875,10404.100341796875,359.7999954223633,5200.4998779296875,-2970.5999755859375,1.0,0.0624710733455577,2.6326644155093915,-0.7254592277913349,8479979551174309498,zooogataga1,20.0,-1546.260009765625,-4718.93017578125,58.9900016784668,-10034.500122070312,5650.2001953125,2638.0999755859375,575.9000015258789,-1880.5000305175781,2340.0999450683594,255.0,177.0,,-0.049563871031381254,0.6645764749009866,-0.011369691488609869,True,3,False,4,115.0,False,,bd0ac85168b,SOSAS._.,18.0,-48.369998931884766,-4847.18017578125,17.010000228881836,-2477.7000427246094,-597.0999908447266,2.0999999344348907,-1.5999999642372131,-0.29999999329447746,-342.99999237060547,204.0,128.0,False,-0.009511778502239401,-0.2518890969998063,7.868888726540746e-05,True,31.0,False,10,8,False,,enpitsu,76561198039309853,24,-2118.050048828125,-2569.360107421875,17.059999465942383,5131.099853515625,4293.599853515625,1.899999976158142,-0.19999999552965164,-0.09999999776482582,2343.0999755859375,255.0,255.0,,-0.01665310275637052,2.45620533601145,5.8762486682113376e-05,True,213.0,False,10,False,10,,games5425898691,bf81d8692db,18.0,-1882.8199462890625,-5102.97998046875,1036.1300048828125,-5867.0001220703125,1.8000000715255737,6352.5,-0.0,-2478.0999755859375,0.0,255.0,0.0,0.8101260218622364,-0.013811834054617124,1.5608099543045566,True,14,10,False,129.0,False,,
51,3524,94.0,False,False,0,5919.053832836562,3949.5,1740.5400390625,463.0199890136719,13560.899658203125,9835.700073242188,-1945.7000732421875,-439.1999816894531,-3838.800048828125,-4590.199890136719,0.0,-0.293910289521639,-0.8713991610624471,-2.4316554103716888,76561198039309853,enpitsu,24.0,3873.97998046875,1581.8900146484375,402.3699951171875,7780.10009765625,4538.999938964844,-149.0999984741211,-1691.199951171875,-4019.89990234375,-3351.0000610351562,128.0,255.0,,-0.6196773997509475,1.1927168337255192,-2.7192886541341768,True,11,False,12,132.0,False,,bf81d8692db,games5425898691,19.0,3569.139892578125,2292.0400390625,16.979999542236328,-2971.4999389648438,-22807.19970703125,2.0000000298023224,0.9000000357627869,-11.59999966621399,1758.6000061035156,255.0,240.0,,0.00947611219240525,-1.632102723819901,-0.0003821629718695225,True,41.33339339430615,True,14,10,False,,SOSAS._.,bd0ac85168b,18,1137.4200439453125,3100.739990234375,17.010000228881836,10967.7001953125,-455.0,2.5,0.0,0.0,2432.100067138672,249.0,255.0,False,0.009555453382328532,0.026376248490029074,-3.043770308009483e-05,True,61.0,False,10,False,8,,zooogataga1,8479979551174309498,20.0,3513.659912109375,2553.239990234375,17.010000228881836,-4038.900146484375,-5772.9998779296875,1.0000000149011612,7.799999713897705,11.399999856948853,-2408.000030517578,128.0,2.0,0.009565296223515703,-2.2278725037038685,0.0005599655279233209,True,4,4,False,72.0,False,,
52,3606,97.0,False,False,1,9196.51143950278,-2200.760009765625,-3519.43994140625,103.9000015258789,-16591.300048828125,18105.2001953125,3808.800048828125,-406.6999816894531,904.1999816894531,-5917.5,1.0,-0.058307352363522,-0.1150045395907031,-2.7843338195315455,bd0ac85168b,SOSAS._.,18.0,-2074.800048828125,-3647.570068359375,91.29000091552734,-9626.599731445312,12110.2001953125,2784.2001342773438,1311.4999389648438,-4408.500061035156,3015.5999755859375,255.0,255.0,True,-0.1878196499294482,0.9746124297154434,-0.38001015480062,True,9,False,12,27.666073006968347,True,,8479979551174309498,zooogataga1,21.0,-3051.81005859375,-2520.0400390625,25.010000228881836,551.6999816894531,187.60000228881836,-865.0,-4968.900146484375,1520.0,-479.39998626708984,255.0,222.0,False,0.10424012943954881,0.19636851113868678,-0.17206532823526796,True,72.0,False,4,4,False,,enpitsu,76561198039309853,24,-2394.360107421875,-3072.820068359375,49.119998931884766,10089.299926757812,-15513.00048828125,3523.699951171875,7.200000286102295,-10.299999713897705,-812.7999877929688,128.0,0.0,,-0.01690328176091115,-2.0437545255607064,0.001405175530879279,True,0.0,True,14,False,13,,games5425898691,bf81d8692db,19.0,-2833.780029296875,4099.58984375,16.989999771118164,19955.6005859375,6383.2000732421875,2.5,-0.0,0.29999999329447746,-1995.5000305175781,255.0,0.0,-0.00956947179017177,2.9067593037901585,-2.8255329804505733e-05,True,16,10,False,207.93498487882712,True,,
