,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
35,2230,65.0,False,True,0,3034.173826458405,1974.2900390625,4156.31005859375,131.16000366210938,-8745.800170898438,6865.7000732421875,7271.5997314453125,5623.699951171875,-680.5000305175781,-1977.4000549316406,0.0,0.2551862411115981,-1.8640226110938085,0.36418195899522,b387203a4bb,Wokko00,12.0,2067.52001953125,3993.239990234375,17.0,-7948.4002685546875,5954.69970703125,3.700000047683716,-8.00000011920929,6.3999998569488525,-162.39999771118164,216.0,249.0,False,0.009549642540485792,2.44323986092631,9.983411265588961e-05,True,14,12,213.0,False,False,,648918464395354265,sky-Pandi,12.0,-182.97000122070312,2294.35009765625,17.010000228881836,-1295.8999633789062,-15995.50048828125,2.0000000298023224,0.0,-0.5999999865889549,152.89999961853027,220.0,123.0,False,0.009596872630481338,-1.6262868469718152,-0.00016711629718836808,True,127.0,False,False,10,10,,enpitsu,76561198039309853,27,1652.8599853515625,4120.81005859375,43.380001068115234,4903.999938964844,9765.0,3404.5999145507812,-13.899999856948853,-4.000000059604645,-2194.1000366210938,128.0,0.0,False,0.01803150266814082,0.9723542303985948,-0.000300787569828263,True,31.0,False,10,False,7,,games5425898691,bf81d8692db,24.0,1365.9100341796875,5068.169921875,70.29000091552734,-14343.1005859375,-4602.300109863281,-6485.30029296875,-5305.10009765625,-1451.1000061035156,-0.9000000357627869,0.0,255.0,,0.47851082209995877,-2.645467970137635,-0.7980284431923036,True,255.0,False,4,False,4,
36,2234,66.0,False,False,1,9781.563516192797,-1875.0699462890625,-4240.83984375,228.3000030517578,-6050.10009765625,-1963.8999938964844,13262.5,53.400001525878906,5404.89990234375,-2604.5001220703125,1.0,-0.9602256635312124,2.179455419587959,0.2746402969273647,76561198039309853,enpitsu,27.0,-1776.8800048828125,-4226.27001953125,88.44000244140625,-10741.300048828125,-5574.2999267578125,2525.0,-4119.700012207031,-3597.3001098632812,-580.2000045776367,128.0,0.0,False,-0.043854662072439494,-0.6763147800464452,0.5868681815798908,True,10,7,31.0,False,False,,bf81d8692db,games5425898691,24.0,-1195.1400146484375,-4962.22998046875,14.75,7965.2001953125,7525.2001953125,-842.3999786376953,3187.0001220703125,296.8000030517578,1670.0999450683594,128.0,255.0,,-0.003774071240980029,2.3066668079041768,-0.012354463035454129,True,255.0,False,False,4,4,,Wokko00,b387203a4bb,12,-1919.9100341796875,-4084.97998046875,16.84000015258789,8411.199951171875,-4423.2000732421875,38.69999885559082,-2.800000011920929,-7.300000190734863,1201.6999816894531,141.0,186.0,False,-0.01002692709317693,-2.6690343574974595,-4.3707353369948244e-07,True,213.0,False,14,False,12,,sky-Pandi,648918464395354265,12.0,199.7100067138672,-2027.469970703125,17.010000228881836,934.4000244140625,16014.69970703125,2.0000000298023224,-0.0,-0.0,-52.5,220.0,123.0,False,-0.009593234168212013,1.6286760062337964,-3.346094252716959e-05,True,127.0,False,10,False,10,
37,2344,70.0,False,False,1,10114.436044656803,-3047.739990234375,-4173.89990234375,184.0800018310547,-11040.0,13356.500244140625,2907.9998779296875,3860.4000854492188,-240.9000015258789,4586.7999267578125,1.0,1.1801030074312049,0.07243742709122782,-3.0112604502296727,bf81d8692db,games5425898691,24.0,-2974.27001953125,-4260.9599609375,79.08000183105469,-5257.5,11930.6005859375,2289.600067138672,-1457.8999328613281,-5278.4002685546875,512.5,255.0,213.0,,-0.3426552521724338,1.387115871100186,-0.5675516818938804,True,6,5,245.0,False,False,,76561198039309853,enpitsu,27.0,-3108.89990234375,-4266.2900390625,17.049999237060547,3440.0,3927.0001220703125,2.5999999046325684,0.3999999910593033,-0.09999999776482582,0.0,128.0,,,-0.016646691953405436,2.2901820376133113,-1.620992888658777e-05,True,31.0,False,False,10,8,,Wokko00,b387203a4bb,12,-3877.800048828125,-1263.9100341796875,23.6200008392334,3617.7999877929688,5758.499755859375,-692.7999877929688,-614.5999908447266,-1138.0999755859375,-2917.39990234375,255.0,0.0,False,-0.1300100892670064,2.71184663604251,0.08861356825878014,True,188.0,False,16,False,14,,sky-Pandi,648918464395354265,12.0,-3318.25,3327.679931640625,16.989999771118164,3462.60009765625,21330.80078125,4.600000083446503,-0.3999999910593033,-3.3000001311302185,-822.0999908447266,251.0,38.0,,-0.009597679458254729,1.7359340207496965,-0.00012059130139248033,True,95.0,False,12,False,12,
38,2389,71.0,False,False,1,8641.542514342307,-3563.179931640625,-2262.159912109375,282.05999755859375,4849.5001220703125,18720.699462890625,3126.099853515625,564.7000122070312,368.6000061035156,4514.89990234375,1.0,0.49152174480488686,-3.055882117643382,-2.149031310679264,bf81d8692db,games5425898691,24.0,-3569.409912109375,-2399.3798828125,146.75,3845.10009765625,15727.80029296875,2636.400146484375,-347.5,4813.399963378906,2638.0999755859375,255.0,0.0,,0.5605624673846626,1.5067738917445985,0.5916198751540471,True,8,7,239.32246876019303,True,False,,76561198039309853,enpitsu,27.0,-2046.989990234375,-3708.81005859375,17.049999237060547,11550.50048828125,-1661.300048828125,3.1999999284744263,0.7999999821186066,-0.0,-2301.7999267578125,255.0,128.0,,-0.016720694603128614,-2.9520678476140754,-8.814436355831276e-05,True,31.0,False,False,10,8,,Wokko00,b387203a4bb,12,-3522.159912109375,-1673.3499755859375,242.74000549316406,3788.2000732421875,-10502.5,2481.4999389648438,4093.3999633789062,1999.4000244140625,15.399999618530273,128.0,120.0,False,0.04967868573851494,-2.054337838688215,-0.14050202698928985,True,128.46461934684427,True,18,False,15,,sky-Pandi,648918464395354265,12.0,-2103.18994140625,2906.8701171875,16.989999771118164,92.39999771118164,-14088.900146484375,4.600000083446503,-0.0,-0.5999999865889549,6.800000071525574,249.0,128.0,False,-0.009582997645095875,-1.5804698213388901,-6.809281444861018e-05,True,255.0,False,12,False,12,
39,2393,71.0,False,False,0,5391.604490773422,3494.580078125,2010.75,334.0,2243.0999755859375,14511.700439453125,10382.80029296875,5893.0999755859375,-150.50000190734863,-1117.3999786376953,0.0,-0.3734321181647825,-2.602143297105055,-2.2006620449209158,b387203a4bb,Wokko00,12.0,3452.93994140625,1861.0999755859375,268.7900085449219,-4394.700012207031,11847.099609375,9.599999785423279,-4436.000061035156,-1455.8000183105469,-1383.8999938964844,128.0,128.0,False,1.0043493192856086,1.8818555767672582,-0.1376552531879131,True,18,15,115.94730330026279,True,False,,648918464395354265,sky-Pandi,12.0,2101.39990234375,-2707.159912109375,16.989999771118164,-139.49999809265137,14098.599853515625,4.600000083446503,0.0,0.5999999865889549,1.0000000149011612,247.0,128.0,False,0.009583013730404107,1.5809555929763068,-6.576504764896408e-05,True,255.0,False,False,12,12,,enpitsu,76561198039309853,27,1886.0999755859375,3754.2900390625,17.049999237060547,-11237.80029296875,4239.2999267578125,2.5999999046325684,0.29999999329447746,-0.09999999776482582,-517.599983215332,128.0,128.0,,0.01672092574126866,2.7344932291939634,0.00027797954730507943,True,31.0,False,10,False,8,,games5425898691,bf81d8692db,24.0,3500.590087890625,2122.6298828125,162.66000366210938,-3935.2999877929688,-16509.49951171875,27.999999523162842,195.6999969482422,-4532.300109863281,3109.5001220703125,255.0,0.0,,-0.5884636799795435,-1.5717182271451375,1.9288227744648796,True,226.8051527136116,True,7,False,8,
40,2482,75.0,False,False,1,9934.824828062994,-2266.1201171875,-4278.16015625,129.4600067138672,-8105.4998779296875,17986.099853515625,10199.7998046875,3077.0999145507812,5139.1998291015625,-345.49999237060547,1.0,0.1374099704086181,1.3533896322015904,2.805551313915705,76561198039309853,enpitsu,27.0,-2151.679931640625,-4426.8701171875,67.75,-5819.69970703125,11940.999755859375,3033.9999389648438,-4593.900146484375,-404.0999984741211,-1604.2999267578125,255.0,0.0,False,-0.11341560669293704,0.8191376489090834,0.03300688522593548,True,12,9,31.0,False,False,,bf81d8692db,games5425898691,24.0,-730.02001953125,-3118.639892578125,17.010000228881836,10894.89990234375,-8937.39990234375,2.0999999344348907,1.899999976158142,-1.4000000059604645,351.8000030517578,255.0,208.0,,-0.009588225172710782,-2.449528345803861,4.700216788377849e-05,True,250.0,False,False,8,8,,Wokko00,b387203a4bb,12,-3436.760009765625,220.1699981689453,17.010000228881836,-6412.39990234375,-13296.600341796875,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,150.20000457763672,254.0,128.0,False,-0.00960387086300672,-1.1397017790086836,-0.0001189758049874347,True,94.0,False,18,False,16,,sky-Pandi,648918464395354265,12.0,-3243.56005859375,-2517.1201171875,17.010000228881836,12382.80029296875,-3693.2998657226562,2.7000001072883606,-0.5000000074505806,-0.0,2753.2998657226562,252.0,255.0,False,-0.009577130943455204,-2.993513477990527,-4.500023949039196e-05,True,240.0,False,14,False,14,
41,2548,77.0,False,False,0,6907.14557771553,3972.6201171875,240.49000549316406,685.6799926757812,7710.10009765625,2363.000030517578,2536.6000366210938,-1600.5999755859375,-2528.6000061035156,5200.30029296875,0.0,-0.9995315868824224,-0.977003297020973,-2.2636907666018864,648918464395354265,sky-Pandi,12.0,3879.669921875,80.36000061035156,598.780029296875,9942.19970703125,-10651.300048828125,68.20000171661377,2275.500030517578,4778.0999755859375,1496.9000244140625,249.0,65.0,True,0.12592867222375578,0.3487317882458465,-2.2801532240958484,True,16,14,160.0,False,4,,b387203a4bb,Wokko00,12.0,3814.989990234375,-1176.72998046875,16.1299991607666,915.6999969482422,-15065.899658203125,131.19999885559082,88.29999923706055,-220.79999923706055,-1733.3000183105469,229.0,26.0,False,0.014259634759185657,-1.5705365446966622,-0.0013256960112007967,True,208.0,False,False,20,18,,enpitsu,76561198039309853,27,2956.070068359375,4019.679931640625,17.059999465942383,31.19999885559082,10898.900146484375,2.0000000298023224,0.0,1.4000000059604645,-2436.9000244140625,255.0,0.0,False,0.016718477445505718,1.497731818573461,-0.00024464131606266197,True,255.0,False,12,False,10,,games5425898691,bf81d8692db,24.0,-111.23999786376953,910.4199829101562,17.010000228881836,7950.8001708984375,-12578.199462890625,0.09999999776482582,-0.5000000074505806,0.5999999865889549,2100.2000427246094,255.0,255.0,,0.009610201186610165,-0.9431604119152889,4.6813384476940025e-05,True,223.20282125729386,True,8,False,8,
42,2589,78.0,False,False,0,6446.005971461748,3361.6201171875,300.20001220703125,187.5,-10845.400390625,10370.30029296875,-3545.7000732421875,-2775.8999633789062,-3203.2000732421875,3767.6998901367188,0.0,0.5668306881398306,0.019209949230502787,1.3055541550153587,648918464395354265,sky-Pandi,12.0,3431.679931640625,206.1699981689453,159.82000732421875,-6555.10009765625,6371.5997314453125,-871.2000274658203,-1473.3999633789062,3326.400146484375,-4124.700012207031,237.0,0.0,True,0.7478625205740819,-2.8411230557452507,-2.9343628792114624,True,18,15,100.47616342062588,True,4,,b387203a4bb,Wokko00,12.0,2794.429931640625,-1449.0899658203125,17.010000228881836,-8293.599853515625,7163.4002685546875,2.199999988079071,2.199999988079071,-2.199999988079071,1534.6000671386719,255.0,160.0,,0.009535762378303577,2.420457823019291,0.0004116012846858664,True,208.0,False,False,20,18,,enpitsu,76561198039309853,27,3183.31005859375,3924.280029296875,17.049999237060547,-5854.7998046875,-8179.000244140625,2.5999999046325684,0.5999999865889549,0.3999999910593033,-25.299999713897705,255.0,128.0,,0.01667403114040378,-2.195487687957533,6.758873470365348e-05,True,255.0,False,12,False,10,,games5425898691,bf81d8692db,24.0,2813.8701171875,368.4200134277344,17.010000228881836,22986.79931640625,776.2999725341797,-0.29999999329447746,0.09999999776482582,0.0,2.8999999165534973,255.0,128.0,,0.009588416133469786,0.03414576579331112,-2.5128502318033208e-05,True,182.4761634206259,True,8,False,8,
43,2593,79.0,False,False,1,7004.874829826492,-3238.93994140625,-514.25,167.64999389648438,-10548.199462890625,-21421.0009765625,9701.699829101562,2061.1000061035156,4623.500061035156,3221.0000610351562,1.0,-0.008630370417034969,-0.5388222570070937,0.5788439633942647,bf81d8692db,games5425898691,24.0,-3025.139892578125,-375.6099853515625,19.450000762939453,-22800.80078125,-779.7000122070312,2917.9000854492188,-0.09999999776482582,-0.0,0.5999999865889549,255.0,128.0,,-0.009588418394869234,-0.03429684758356961,-2.4404193537646693e-05,True,9,8,169.9469161905268,True,False,,76561198039309853,enpitsu,27.0,-3127.97998046875,-3847.409912109375,17.049999237060547,6175.4998779296875,8559.299926757812,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,-5.699999928474426,255.0,128.0,,-0.01667897639837049,2.196626906680569,4.848242879393463e-05,True,255.0,False,False,12,10,,Wokko00,b387203a4bb,12,-2652.969970703125,1324.5899658203125,17.010000228881836,8252.999877929688,-8113.499755859375,2.3000000417232513,0.5999999865889549,-0.5999999865889549,-1871.3999938964844,255.0,0.0,,-0.009551374217405375,-2.359883050753068,-0.0003122407633638643,True,208.0,False,20,False,18,,sky-Pandi,648918464395354265,12.0,-3326.64990234375,-299.1700134277344,155.1199951171875,6045.3997802734375,-5290.3997802734375,-259.4000053405762,2635.0,-4526.300048828125,-1611.9999694824219,229.0,25.0,True,0.3311034517296733,-2.9915176194102333,-2.5765890928185837,True,75.0,False,16,4,18,
44,2721,83.0,False,False,1,9887.400105502904,-1571.6400146484375,-4434.52001953125,218.13999938964844,-7180.7000732421875,12405.2001953125,9827.80029296875,4598.299865722656,3435.10009765625,-1747.7999877929688,1.0,-1.3423848501161817,-1.6283506349700034,1.1742276601262678,76561198039309853,enpitsu,27.0,-1490.52001953125,-4541.4599609375,53.86000061035156,-7390.5999755859375,13779.599609375,1550.8999633789062,-3377.5,-4331.400146484375,285.0,255.0,128.0,False,-0.43009112351724743,1.5487463789025615,-0.44471624551204153,True,14,11,179.0,False,False,,bf81d8692db,games5425898691,24.0,-2683.719970703125,-4927.990234375,17.600000381469727,13332.39990234375,-4370.10009765625,19.700000286102295,25.299999713897705,-55.79999923706055,1792.1000671386719,255.0,255.0,,-0.012179847893324776,-2.8561635759295045,-0.029455030681837573,True,75.0,False,False,12,10,,Wokko00,b387203a4bb,12,-2554.409912109375,-2455.419921875,17.010000228881836,7873.2000732421875,8435.10009765625,2.0999999344348907,0.5999999865889549,1.0000000149011612,78.69999885559082,255.0,128.0,False,-0.009528013956098754,2.3105105853538106,-0.00011813943263587477,True,208.0,False,20,False,18,,sky-Pandi,648918464395354265,12.0,-1630.5899658203125,-4638.3701171875,145.91000366210938,11097.900390625,10945.30029296875,-765.9999847412109,-3465.7000732421875,-2678.2000732421875,3326.4999389648438,255.0,147.0,True,-0.7189771333532999,2.2499196053546306,-0.2931629650018211,True,0.0,False,19,4,22,
45,2788,86.0,False,False,0,5471.143893408459,3234.570068359375,1552.27001953125,654.969970703125,-6342.9998779296875,-67.30000019073486,2132.4000549316406,2079.2999267578125,-2259.7999572753906,1739.9000549316406,0.0,-0.050955383075924274,-1.096241705328942,-0.9780875143759188,b387203a4bb,Wokko00,12.0,3335.760009765625,1490.260009765625,549.239990234375,4534.89990234375,5434.7998046875,3998.2000732421875,106.30000114440918,-3707.0999145507812,1870.7000732421875,128.0,128.0,True,0.05510476730508237,-2.832595111951201,-1.1600635955980392,True,22,18,92.24827529281694,True,4,,648918464395354265,sky-Pandi,12.0,-1810.5799560546875,2094.22998046875,80.73999786376953,-18535.30029296875,-10102.100219726562,-2341.6000366210938,-1258.3999633789062,-1423.3000183105469,-304.89999771118164,255.0,128.0,False,-0.1586435697625626,-2.262933834390615,-0.309776334896776,False,0.0,False,4,24,22,,enpitsu,76561198039309853,27,3654.889892578125,2108.449951171875,17.049999237060547,2713.5000610351562,-14228.599853515625,3.0000001192092896,-0.29999999329447746,-0.19999999552965164,-1824.7999572753906,255.0,0.0,False,0.01682962625256811,-1.4173826335611392,-0.00013743884711586368,True,155.0,False,14,False,12,,games5425898691,bf81d8692db,24.0,3013.3701171875,2106.31005859375,221.49000549316406,10728.1005859375,-19484.7998046875,-150.6999969482422,104.30000305175781,-23.80000114440918,-110.9000015258789,255.0,128.0,,-0.3934323550509528,-1.3586104291736398,0.13562096449941038,True,0.0,False,10,False,14,
46,2834,87.0,False,False,1,7358.896983889073,-2188.260009765625,-1541.3699951171875,110.80999755859375,16097.2998046875,144.399995803833,-2409.1000366210938,3944.8001098632812,2989.2001342773438,-3109.2999267578125,1.0,0.25906755829750666,1.3278772645742785,-1.2993148699156076,76561198039309853,enpitsu,27.0,-2363.02001953125,-1556.6700439453125,17.049999237060547,8385.900268554688,8508.300170898438,-1.5000000596046448,-0.7000000029802322,-0.7000000029802322,-1298.699951171875,255.0,0.0,False,-0.0166813035209599,2.317317398219703,-0.0005676713631019492,True,14,12,120.46902387372911,True,False,,bf81d8692db,games5425898691,24.0,-2848.64990234375,-195.27999877929688,17.020000457763672,14380.400390625,932.6000213623047,-2.0000000298023224,-4.300000071525574,0.09999999776482582,618.4000015258789,255.0,128.0,,-0.009568831465541567,3.0335734438027804,-0.00021205353024597581,True,245.68217636436543,True,False,14,10,,Wokko00,b387203a4bb,12,-3574.2900390625,-1233.969970703125,16.790000915527344,4195.4998779296875,4920.199890136719,53.00000190734863,-43.09999942779541,34.000000953674316,-1158.8999938964844,255.0,128.0,False,-0.006336760339288264,2.3267726270484106,0.00014346523093804867,True,0.0,False,22,4,18,,sky-Pandi,648918464395354265,12.0,3430.75,502.0299987792969,17.010000228881836,-9926.699829101562,15220.999755859375,2.3000000417232513,-0.0,-0.0,1987.2000122070312,255.0,255.0,False,-0.00957583774414874,0.9194322615001245,-3.367444316983391e-06,True,255.0,False,22,4,24,
47,2851,88.0,False,False,1,7044.612483669161,-1291.0799560546875,-1556.510009765625,94.30000305175781,13308.199462890625,-438.49998474121094,971.8000030517578,1126.6000366210938,5667.19970703125,-1616.3999938964844,1.0,-1.341638584042862,2.438177835515585,1.8099667829249522,76561198039309853,enpitsu,27.0,-1525.47998046875,-1457.530029296875,17.020000457763672,10007.7001953125,-9765.30029296875,3.1999999284744263,2.7000001072883606,-4.000000059604645,-3030.4000854492188,255.0,255.0,,-0.01676720644525484,-2.145502782256629,3.8579420551134496e-05,True,14,12,136.158967620583,True,False,,bf81d8692db,games5425898691,24.0,-1814.0699462890625,-55.599998474121094,17.020000457763672,20127.7001953125,2874.8001098632812,-2.0999999344348907,0.19999999552965164,0.3999999910593033,0.0,255.0,,,-0.00956875558212707,2.9997017510049546,-1.7685692726051107e-05,True,236.158967620583,True,False,14,10,,Wokko00,b387203a4bb,12,-3059.0,-994.7000122070312,17.010000228881836,10477.099609375,1235.8999633789062,2.3999999463558197,-5.099999904632568,-0.29999999329447746,-1155.2999877929688,255.0,38.0,,-0.009522423054045485,3.018841746262256,-6.882681282695023e-05,,,False,22,4,18,,sky-Pandi,648918464395354265,12.0,2341.989990234375,885.6699829101562,17.010000228881836,-20748.798828125,-5147.8997802734375,0.0,0.09999999776482582,-0.09999999776482582,1974.7000122070312,255.0,255.0,,-0.009572738685051452,-0.3166247378433264,2.5910012325257142e-05,True,236.158967620583,True,22,4,24,
48,2885,89.0,False,False,1,6781.587305505546,194.13999938964844,-1605.1700439453125,97.06999969482422,17386.700439453125,14620.799560546875,4643.500061035156,5196.300048828125,1755.7000732421875,2359.600067138672,1.0,-0.505287532403393,0.5976580036478459,-2.429530359123012,76561198039309853,enpitsu,27.0,148.64999389648438,-1732.6199951171875,16.06999969482422,16485.10009765625,9380.30029296875,-70.19999980926514,37.89999961853027,-44.89999771118164,355.0,255.0,128.0,,-0.012643923541970295,2.5861279059202125,-0.0008437919442160224,True,14,12,0.0,False,False,,bf81d8692db,games5425898691,24.0,1019.7999877929688,-10.100000381469727,80.72000122070312,22773.60107421875,-123.00000190734863,-872.7999877929688,48.89999866485596,3821.300048828125,-0.7000000029802322,255.0,128.0,,0.9692154052601424,-3.1293678044587296,-0.0007398248063920745,True,243.0,False,False,16,12,17.0,Wokko00,b387203a4bb,12,-1282.5699462890625,-968.0599975585938,51.09000015258789,16221.199951171875,159.0999984741211,-2115.0,207.19999313354492,2108.699951171875,-107.5,242.0,82.0,,0.4080502142886216,-3.065639916124797,-0.005850185411346946,True,31.0,False,24,4,20,,sky-Pandi,648918464395354265,12.0,462.5899963378906,-1017.4400024414062,103.27999877929688,-10100.399780273438,-20344.7998046875,3575.7998657226562,3434.2001342773438,4016.199951171875,1525.0,255.0,252.0,True,0.053125810213737565,-1.1788397784352487,-0.13335916364124673,True,175.71190545379474,True,23,4,26,
49,2921,91.0,False,False,1,6707.684021920477,3362.8798828125,-1097.5899658203125,244.4600067138672,9830.30029296875,-266.00000381469727,7212.19970703125,-4838.999938964844,3213.699951171875,-1501.7999267578125,1.0,0.47864195593731595,0.15880881324967788,3.0322376161781674,bf81d8692db,games5425898691,24.0,3432.719970703125,-1156.0999755859375,117.73999786376953,13630.699462890625,-16176.99951171875,3127.9998779296875,-4048.900146484375,-1990.5000305175781,-3145.2999877929688,255.0,89.0,,0.3437461861185472,-2.007791609180803,0.011436870423151366,True,18,12,243.0,False,False,,76561198039309853,enpitsu,27.0,2316.570068359375,-1391.010009765625,17.049999237060547,17317.099609375,-2282.5,3.400000035762787,0.09999999776482582,-0.0,2460.500030517578,255.0,255.0,False,-0.01677758044696673,-3.109206352707241,0.00016533920071663672,True,0.0,False,False,14,12,,Wokko00,b387203a4bb,12,697.5800170898438,-575.0,17.010000228881836,8732.7001953125,11787.7001953125,2.0000000298023224,0.5999999865889549,0.9000000357627869,71.19999885559082,255.0,128.0,,-0.009581743941385687,2.1985052526961892,-0.00011011988850927124,True,61.0,False,24,4,20,,sky-Pandi,648918464395354265,12.0,-1012.780029296875,-3674.219970703125,15.9399995803833,-18041.99951171875,-12106.099853515625,187.60000228881836,15.700000524520874,-58.20000171661377,-2548.2000732421875,255.0,0.0,False,-0.005770710678967718,-0.4415199571844861,-0.0019394140377984612,True,133.0,False,24,4,26,
50,2983,93.0,False,False,0,4611.526334399,-3108.320068359375,1093.7900390625,217.0,9130.900268554688,16084.599609375,11515.0,3872.39990234375,3140.2999877929688,-3337.9998779296875,0.0,-0.8939112992897321,-0.5641456625904665,-2.6784150796639605,b387203a4bb,Wokko00,12.0,-3095.179931640625,976.5999755859375,75.91000366210938,-12499.200439453125,18996.500244140625,2959.2999267578125,-5335.7000732421875,1332.4000549316406,69.0999984741211,186.0,128.0,True,0.12223409804130779,2.429927896481534,0.28095072408681837,True,26,21,3.6818150422906366,True,4,,648918464395354265,sky-Pandi,12.0,1017.0,1739.0400390625,17.010000228881836,-13852.7001953125,-5383.2000732421875,2.3000000417232513,-2.199999988079071,-0.7999999821186066,-1685.8000183105469,255.0,80.0,False,0.00960433109736897,-2.8105156600151693,-0.00016210807107236037,True,133.0,False,4,26,24,,enpitsu,76561198039309853,27,-3715.570068359375,690.6300048828125,17.049999237060547,1496.300048828125,9689.199829101562,2.5999999046325684,0.0,-0.7000000029802322,-27.59999990463257,255.0,128.0,False,0.016681133189554935,1.4140292341091694,6.732661038931282e-05,True,0.0,False,14,False,12,,games5425898691,bf81d8692db,24.0,-3310.18994140625,3946.56005859375,46.56999969482422,3675.4998779296875,9789.500122070312,-114.89999771118164,1904.7000122070312,2026.0000610351562,1071.9000244140625,255.0,239.0,,0.05633980748468028,0.6708147288839356,-0.9299405812228989,True,243.0,False,12,False,18,
51,3053,95.0,False,False,1,10129.135428090249,833.0700073242188,-4988.93994140625,1004.030029296875,-21139.599609375,2073.300018310547,4266.9000244140625,5840.4998779296875,1220.199966430664,-631.3000106811523,1.0,-0.6155377641505325,2.408649683291078,2.820684749318605,bf81d8692db,games5425898691,24.0,955.4299926757812,-5066.22021484375,882.5800170898438,-21081.59912109375,1569.4999694824219,-2672.6998901367188,641.1000061035156,-1729.6000671386719,5181.400146484375,255.0,128.0,,-0.22399410571470665,-0.2071746513113611,1.536085372501475,True,20,13,169.0,False,False,,76561198039309853,enpitsu,27.0,3035.360107421875,-4464.39013671875,17.049999237060547,-13511.099853515625,-9557.000122070312,3.1999999284744263,0.19999999552965164,-0.09999999776482582,-2043.3000183105469,255.0,128.0,False,-0.016758835291546148,-0.5473824823285133,3.54210207679689e-06,True,15.342365495620237,True,False,16,14,,Wokko00,b387203a4bb,12,3493.530029296875,-3193.110107421875,17.010000228881836,-4683.900146484375,11247.5,2.5,-2.0999999344348907,-1.7000000178813934,-2338.2000732421875,235.0,24.0,False,-0.009415802531102125,1.2406656105191014,2.931841707791139e-05,True,0.0,False,26,4,22,,sky-Pandi,648918464395354265,12.0,695.3499755859375,-4177.7998046875,769.3200073242188,1067.0999908447266,-16959.300537109375,4884.599914550781,-3148.9999389648438,-3772.2000122070312,2470.500030517578,255.0,4.0,True,0.5321174446873722,-0.6277237053444314,-0.25047311260409233,True,56.85489887832312,True,24,6,28,
