,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
0,170,0.0,False,False,0,5212.4854447621265,9.90999984741211,6.840000152587891,134.8300018310547,2496.4999389648438,-10633.800048828125,12014.000244140625,-4914.89990234375,-821.2000274658203,-3341.9000244140625,0.0,-0.17744697959044212,-0.11361200582503754,-0.36118593304802776,76561198077887636,marco,7.0,42.56999969482422,-210.24000549316406,76.13999938964844,-6927.2998046875,21068.60107421875,2991.6000366210938,-4303.500061035156,1673.6000061035156,-2790.7000732421875,255.0,0.0,,0.1294560140811513,1.9740451836866963,0.03239543431806695,True,3,False,4,0.0,False,,76561197983383287,Banksi,27.0,0.0,-4560.080078125,17.010000228881836,0.0,3547.39990234375,2.0999999344348907,0.29999999329447746,0.0,0.0,255.0,,,0.009498631517434493,1.5707883339511282,-3.803362393823418e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,-48.66999816894531,168.41000366210938,92.0,14301.199951171875,-17873.699951171875,2113.699951171875,4294.200134277344,3436.400146484375,0.0,255.0,128.0,,0.7484179402881254,-0.8958985314406713,9.527152289626422e-06,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,24.0,0.0,5186.830078125,17.010000228881836,0.0,-338.3000183105469,2.0999999344348907,1.0999999940395355,0.0,0.0,255.0,,0.009346042612056593,-1.5707876150693114,4.096788818646429e-08,True,116.0,False,False,False,False,,
1,171,0.0,False,False,1,5233.503613552499,-18.920000076293945,-12.90999984741211,175.39999389648438,-1197.7999877929688,5457.9998779296875,8572.7001953125,4870.400085449219,54.29999828338623,-3503.599853515625,1.0,0.21871347082217482,0.2486028298501469,-0.4661932311229605,76561198039309853,enpitsu,25.0,-31.34000015258789,-124.16000366210938,90.88999938964844,-9059.400024414062,-761.6999816894531,-64.0999984741211,-3201.6000366210938,245.10000228881836,-3657.0001220703125,255.0,128.0,,-1.2908382505301124,0.5556047426393189,1.049638257309344,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,-0.0,-5186.830078125,17.010000228881836,-0.0,338.3000183105469,2.0999999344348907,-1.0999999940395355,-0.0,0.0,255.0,,,-0.009346042612056593,1.5707876150693114,4.096788818646429e-08,True,116.0,False,False,False,False,,marco,76561198077887636,7,-16.90999984741211,151.39999389648438,107.63999938964844,1850.8999633789062,-177.39999771118164,4799.700012207031,-3176.099853515625,-4461.7999267578125,-503.6000061035156,255.0,0.0,,0.32023921712272474,-1.5957611455666858,0.35968835523884557,True,4,False,0.0,False,3,,Banksi,76561197983383287,27.0,-0.0,4560.080078125,17.010000228881836,-0.0,-3547.39990234375,2.0999999344348907,-0.29999999329447746,-0.0,0.0,255.0,,-0.009498631517434493,-1.5707883339511282,-3.803362393823418e-08,True,85.0,False,False,False,False,,
2,172,0.0,False,False,0,5222.560996782961,22.989999771118164,-1.0700000524520874,202.69000244140625,1903.0000305175781,3362.39990234375,7398.599853515625,2086.7999267578125,-131.40000343322754,-3211.6000366210938,0.0,-0.24902227980280425,-0.3392846690383597,-0.568801032373314,76561198077887636,marco,7.0,16.90999984741211,-151.39999389648438,107.63999938964844,-1850.8999633789062,177.39999771118164,4799.700012207031,3176.099853515625,4461.7999267578125,-503.6000061035156,255.0,0.0,,-0.32023921712272474,1.5957611455666858,0.35968835523884557,True,3,False,4,0.0,False,,76561197983383287,Banksi,27.0,0.0,-4522.06005859375,17.010000228881836,0.0,4631.9000244140625,2.0999999344348907,0.09999999776482582,0.0,0.0,255.0,,,0.009498631517434493,1.5707883339511282,-3.803362393823418e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,25,31.34000015258789,124.16000366210938,90.88999938964844,9059.400024414062,761.6999816894531,-64.0999984741211,3201.6000366210938,-245.10000228881836,-3657.0001220703125,255.0,255.0,,1.2908382505301124,-0.5556047426393189,1.049638257309344,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,24.0,0.0,5176.75,17.010000228881836,0.0,-1712.7999877929688,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,0.009391819022345399,-1.5707878295104034,3.9981008938747724e-08,True,116.0,False,False,False,False,,
3,249,2.0,False,False,1,6095.77912125745,-512.9299926757812,-790.719970703125,245.17999267578125,-2731.6000366210938,27159.49951171875,10850.400390625,5967.8997802734375,-477.5,-393.6000061035156,1.0,-0.6864012768926536,-2.6484848201514937,0.4593564937014295,bf81d8692db,games5425898691,24.0,-503.6000061035156,-983.5800170898438,154.25,-4269.89990234375,22499.69970703125,1642.1000671386719,-636.1999893188477,-119.39999580383301,598.4000015258789,255.0,181.0,,-0.04667427920370475,1.3415877238156073,0.0010026102187305585,True,False,False,4,0.0,False,,76561198039309853,enpitsu,25.0,-3009.199951171875,3.059999942779541,17.049999237060547,-13757.60009765625,-3897.9998779296875,3.100000023841858,0.29999999329447746,0.3999999910593033,2987.9000854492188,255.0,255.0,False,-0.016770665635535233,-0.6335194610558513,8.6904416412322e-05,True,7.0,False,2,2,False,,marco,76561198077887636,7,1292.2099609375,340.67999267578125,17.010000228881836,10646.800537109375,6224.2999267578125,2.0999999344348907,0.3999999910593033,0.5999999865889549,0.0,255.0,128.0,,-0.009524548875567711,2.612546120707157,-6.378209668456708e-05,True,4,False,0.0,False,4,,Banksi,76561197983383287,27.0,-1064.81005859375,2698.929931640625,17.010000228881836,388.10001373291016,-12282.7001953125,2.199999988079071,-0.0,-0.5000000074505806,1441.7999267578125,255.0,202.0,-0.009547054125893564,-1.648184407954799,-8.087510207611874e-05,True,116.0,False,False,False,False,,False
4,335,6.0,False,False,0,9049.081719152406,1289.6199951171875,-3641.169921875,356.2699890136719,15617.39990234375,5664.000244140625,12228.1005859375,-5812.39990234375,-1436.9999694824219,388.4000015258789,0.0,0.7336208579349288,2.7850246537035184,-0.1801970147903823,76561197983383287,Banksi,27.0,1249.5799560546875,-3651.530029296875,202.72000122070312,12726.600341796875,-11132.099609375,413.69998931884766,28.19999933242798,51.79999828338623,-2697.0999145507812,255.0,128.0,,0.0029900635679802378,-1.5663930533812178,0.3968885493757731,True,False,False,4,130.80822363463778,True,,76561198077887636,marco,7.0,-2714.6298828125,-4735.66015625,17.010000228881836,11977.2998046875,-10941.99951171875,-0.19999999552965164,-1.5999999642372131,1.2999999523162842,1054.8999786376953,255.0,141.0,False,0.009599855458116245,-0.6763397787774651,-0.00016787594459715408,True,239.37643884330666,True,4,4,False,,enpitsu,76561198039309853,25,3028.6298828125,-470.8500061035156,17.049999237060547,-2134.2999267578125,-2094.4000244140625,2.5999999046325684,-1.5999999642372131,1.4000000059604645,0.0,255.0,128.0,False,0.01675973802180195,-2.365626758619926,-9.907683810239659e-06,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,24.0,1373.8800048828125,-3643.699951171875,235.63999938964844,19687.5,-11543.800048828125,2628.599853515625,-583.4000015258789,3312.60009765625,-4351.499938964844,255.0,253.0,-0.659851006859657,-1.104342415968838,-1.042934688929468,True,,False,6,False,3,,
5,429,9.0,False,False,0,8037.471685781752,2637.06005859375,-2079.31005859375,473.19000244140625,7722.8997802734375,14113.800048828125,12158.299560546875,4479.800109863281,-520.6999969482422,-3957.2000122070312,0.0,0.6659836534125761,-1.0756473764829624,-2.78778441041487,76561197983383287,Banksi,27.0,2609.669921875,-2195.449951171875,351.8399963378906,-2577.5,16660.10009765625,2247.7000427246094,4098.399963378906,-3022.39990234375,2077.7999877929688,255.0,255.0,False,-1.087922017704765,1.7971256547627654,-1.03767527457749,True,3,False,6,72.0,False,,76561198077887636,marco,7.0,41.63999938964844,-5174.009765625,17.0,-4909.100036621094,-2110.0,3.400000035762787,1.0999999940395355,-2.3999999463558197,0.0,238.0,128.0,False,0.009433323280604956,0.4059682423775492,8.282312268094134e-06,True,228.0,False,4,4,False,,enpitsu,76561198039309853,26,2606.18994140625,-1941.3699951171875,338.0199890136719,1003.4999847412109,-19049.100341796875,2562.9998779296875,4298.800048828125,2360.2999877929688,-2489.7000122070312,255.0,255.0,False,-0.23774486406096648,-1.8951251365201034,-0.5172471460248196,True,4,False,182.0,False,3,,games5425898691,bf81d8692db,24.0,2513.1298828125,-3495.510009765625,17.010000228881836,-7839.7998046875,10772.19970703125,1.899999976158142,0.5000000074505806,-0.5999999865889549,85.60000419616699,255.0,128.0,0.00957115861509523,2.2040118634145935,2.0744533084756293e-05,True,237.0,False,6,False,4,,
6,533,13.0,False,False,1,8628.811462793616,-3208.8701171875,-2449.889892578125,146.9600067138672,-13894.49951171875,-10553.599853515625,5208.800048828125,1007.3000335693359,5738.2000732421875,-1434.2999267578125,1.0,0.06978822839123018,-0.4544835170095578,1.981691044997771,bf81d8692db,games5425898691,24.0,-3080.409912109375,-2409.27001953125,17.010000228881836,-21782.2998046875,-4419.2999267578125,1.4000000059604645,-1.7000000178813934,-0.19999999552965164,347.59998321533203,255.0,213.0,,-0.009596100983350762,-0.18972617634444955,0.0001272757529076047,True,4,False,6,194.0,False,,76561198039309853,enpitsu,26.0,-3577.110107421875,436.4599914550781,17.059999465942383,3289.5999145507812,-22763.5009765625,-3.400000035762787,-0.19999999552965164,2.0000000298023224,1809.1000366210938,255.0,128.0,False,-0.01680042126376163,-1.7687161447637432,0.00013456061313769875,True,53.734210583471395,True,4,4,False,,marco,76561198077887636,7,-3213.18994140625,104.83000183105469,16.989999771118164,-14572.80029296875,-15156.99951171875,4.699999988079071,0.29999999329447746,0.3999999910593033,1681.300048828125,128.0,210.0,False,-0.009644737546987192,-0.8546140474445613,0.0001297832587825447,True,6,False,202.0,False,6,,Banksi,76561197983383287,27.0,-1783.760009765625,1563.9300537109375,17.010000228881836,-1603.0999755859375,-13294.000244140625,2.3000000417232513,0.09999999776482582,1.4000000059604645,2103.5000610351562,255.0,255.0,-0.009571803309706162,-1.4961005975333097,0.00014624153861480334,True,72.0,False,6,False,4,,False
7,549,13.0,False,False,1,9557.810129159569,-3992.72998046875,-3072.919921875,337.5,8087.5,-7790.10009765625,574.0999984741211,1033.499984741211,-64.89999771118164,-5909.89990234375,1.0,-0.08459819270664957,-2.1779359774027744,-1.7465515084911343,bf81d8692db,games5425898691,24.0,-3923.590087890625,-3169.10009765625,33.349998474121094,-3632.0001220703125,-18529.7998046875,1480.5999755859375,861.6999816894531,2280.7000732421875,1323.0999755859375,255.0,181.0,,0.05512120804811044,-1.4177171873793433,-0.3643936662850617,True,4,False,6,224.0,False,,76561198039309853,enpitsu,26.0,-3130.10009765625,-869.9099731445312,17.059999465942383,8232.000122070312,-21474.599609375,1.1999999731779099,0.09999999776482582,-0.3999999910593033,0.5999999865889549,255.0,0.0,False,-0.016781895552020063,-1.9369434490913064,-3.540531372605177e-05,True,42.0,False,4,4,False,,marco,76561198077887636,7,-3610.860107421875,-823.1400146484375,16.989999771118164,-1087.5,-14054.89990234375,2.3000000417232513,-0.5999999865889549,-1.0999999940395355,565.9999847412109,255.0,160.0,False,-0.009624129683623538,-1.5092702319454576,-3.6637797172305904e-05,True,6,False,195.72823231963702,True,6,,Banksi,76561197983383287,27.0,-1431.3699951171875,936.8499755859375,17.010000228881836,11495.699462890625,-6404.5001220703125,2.199999988079071,-3.8999998569488525,1.7000000178813934,-233.99999618530273,255.0,0.0,-0.009563292727544588,-2.689285340434793,-0.00032378900857393475,True,72.0,False,6,False,4,,False
8,632,16.0,False,False,1,10457.903791690771,-2227.52001953125,-4840.5498046875,104.19000244140625,-19368.199462890625,7912.7001953125,8065.8001708984375,3668.2998657226562,4739.2999267578125,285.6999969482422,1.0,0.20125611892811088,-2.8482959842190385,-1.7772482565495595,76561198039309853,enpitsu,25.0,-2089.699951171875,-4918.47021484375,15.430000305175781,-14450.999755859375,3798.599853515625,-490.09998321533203,-855.6999969482422,404.59999084472656,-3199.2999267578125,255.0,255.0,False,-0.020898903752312535,0.3417622881012694,0.04193166894154587,True,4,False,4,0.0,False,,bf81d8692db,games5425898691,24.0,-1775.550048828125,-3697.669921875,16.989999771118164,2838.699951171875,-10287.60009765625,4.399999976158142,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,-0.009537703499088114,-1.8399994444468524,6.744913286299961e-05,True,201.0,False,6,8,False,,marco,76561198077887636,7,-2597.080078125,-4415.68994140625,78.22000122070312,9045.999755859375,-16931.700439453125,4145.400085449219,-1280.3999328613281,-687.6000213623047,-460.8000183105469,255.0,71.0,,0.0812497662014168,-2.037745267186303,0.0009482637385809446,True,8,False,53.0,False,6,,Banksi,76561197983383287,27.0,692.8800048828125,-1983.800048828125,17.010000228881836,9769.89990234375,-7283.900146484375,2.0999999344348907,3.8999998569488525,-3.700000047683716,-217.39999771118164,255.0,207.0,-0.009590648607586426,-2.4231772581984568,0.00017323755025384137,True,103.0,False,6,False,4,,False
9,640,17.0,False,False,0,3220.65354390839,2318.570068359375,4942.14013671875,395.17999267578125,-7542.1002197265625,6379.1998291015625,15596.199951171875,5879.4000244140625,718.7000274658203,956.6999816894531,0.0,0.02515708077905813,2.1454974441771344,-1.6420805171545598,76561198077887636,marco,7.0,2351.989990234375,4884.02978515625,178.2100067138672,-6400.9002685546875,11451.099853515625,1348.6000061035156,4823.2000732421875,1375.5999755859375,-934.4000244140625,255.0,128.0,,-1.1797157150350062,2.0718417308498376,0.0734534095103984,True,6,False,8,53.0,False,,76561197983383287,Banksi,27.0,-1046.800048828125,2166.580078125,17.010000228881836,-11937.099609375,2389.600067138672,2.5999999046325684,0.5000000074505806,0.0,3038.599853515625,255.0,255.0,False,0.009566401181316403,3.122004064291019,9.512923570154571e-05,True,103.0,False,4,6,False,,enpitsu,76561198039309853,25,2423.97998046875,4795.9599609375,17.049999237060547,14026.600341796875,-4097.099914550781,8.899999856948853,-19.40000057220459,9.49999988079071,1901.4999389648438,255.0,128.0,False,0.016582445545952795,-0.2490442792101409,0.0014312495553004997,True,4,False,0.0,False,4,,games5425898691,bf81d8692db,24.0,1704.510009765625,3979.81005859375,16.989999771118164,-1860.2999877929688,11562.099609375,4.799999892711639,0.0,-0.3999999910593033,-1851.6000366210938,255.0,0.0,0.009548530006246388,1.7191010733988799,-0.0002163590572938593,True,201.0,False,8,False,6,,
