,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,168,0,False,False,1,5145.785319556194,30.579999923706055,67.51000213623047,101.3499984741211,12271.400146484375,27373.00048828125,3878.9999389648438,-3986.7999267578125,1693.3000183105469,1581.199951171875,1.0,0.04421337627098974,-0.037389529339625284,0.09888230516506118,76561198846629489,Hail Satan,12.0,-33.779998779296875,-99.68000030517578,59.22999954223633,15988.199462890625,16354.000244140625,2421.199951171875,5227.1002197265625,1566.7999267578125,686.6000366210938,255.0,0.0,,0.11566508732633732,1.970274789505019,0.10613189072053811,True,6,5,6.0,False,False,,bfbf25b4cdb,Kindio99,9.0,-2673.659912109375,-3623.72998046875,17.010000228881836,-16151.99951171875,-11025.0,2.0999999344348907,-3.8999998569488525,-2.7000001072883606,720.4000091552734,255.0,255.0,,-0.009586299774418527,-0.6026160695114543,1.9411547903136913e-06,False,False,False,0.0,False,True,,enpitsu,76561198039309853,29,41.279998779296875,3644.56005859375,17.049999237060547,784.0000152587891,-9899.7998046875,2.7000001072883606,0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,False,-0.016646777546166492,-1.6498609264490105,-3.645743069073015e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,78.06999969482422,546.5,64.36000061035156,-838.7000274658203,-22785.80078125,2962.7999877929688,2915.4000854492188,-281.8000030517578,773.8999938964844,128.0,108.0,-0.08107772285898873,-1.7137771706229037,0.01446738862228328,True,31.0,False,4,3,False,,
1,171,0,False,False,0,5430.605205549557,-133.16000366210938,-236.75999450683594,151.1199951171875,-14119.200439453125,10710.2001953125,15131.8994140625,5423.599853515625,-1266.1000061035156,2231.699981689453,0.0,-0.2707271646180655,0.1634225355642595,0.6025094676772645,bf81d8692db,games5425898691,18.0,-71.51000213623047,-364.6099853515625,83.80999755859375,528.8000106811523,18547.19970703125,1158.3000183105469,-4320.10009765625,-2055.0999450683594,2713.3999633789062,128.0,108.0,,0.7059823791648593,1.883726758715077,0.05324448413412762,True,4,3,31.0,False,False,,76561198039309853,enpitsu,29.0,-47.9900016784668,-3559.909912109375,17.049999237060547,-820.6999969482422,10361.8994140625,2.7000001072883606,-0.3999999910593033,0.29999999329447746,0.0,255.0,0.0,False,0.01665410069275723,1.6498610529691948,-2.8531125136178456e-05,False,False,False,116.0,False,True,,Kindio99,bfbf25b4cdb,9,2889.159912109375,3795.14990234375,17.010000228881836,14058.800048828125,13226.99951171875,2.3999999463558197,0.0,0.0,2312.7000427246094,255.0,255.0,True,0.0095982398740513,0.8383542115401511,0.0001838821740788708,True,False,False,False,0.0,False,,Hail Satan,76561198846629489,12.0,-99.5,-37.34000015258789,77.05000305175781,-15895.30029296875,-16512.60009765625,1916.1000061035156,-886.2000274658203,-5220.9002685546875,1485.0999450683594,255.0,0.0,-0.1182197427519033,-1.9219873613451355,0.7079563502957144,True,0.0,True,6,5,False,,
2,172,0,False,False,1,4973.952647187068,181.66000366210938,217.61000061035156,205.4600067138672,17570.0,15196.600341796875,20638.60107421875,5817.2998046875,-250.6999969482422,1447.4000549316406,1.0,0.29957376368393923,-0.23751188126150682,0.6321742691022356,76561198846629489,Hail Satan,12.0,99.5,37.34000015258789,77.05000305175781,15895.30029296875,16512.60009765625,1916.1000061035156,886.2000274658203,5220.9002685546875,1485.0999450683594,255.0,0.0,,0.1182197427519033,1.9219873613451355,0.7079563502957144,True,6,5,0.0,True,False,,bfbf25b4cdb,Kindio99,9.0,-2889.159912109375,-3795.14990234375,17.010000228881836,-14058.800048828125,-13226.99951171875,2.3999999463558197,-0.0,-0.0,2312.7000427246094,255.0,255.0,True,-0.0095982398740513,-0.8383542115401511,0.0001838821740788708,False,False,False,0.0,False,True,,enpitsu,76561198039309853,29,54.279998779296875,3480.580078125,17.049999237060547,851.1000061035156,-10745.2001953125,2.7000001072883606,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,-0.01665410069275723,-1.6498610529691948,-2.8531125136178456e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,71.51000213623047,364.6099853515625,83.80999755859375,-528.8000106811523,-18547.19970703125,1158.3000183105469,4320.10009765625,2055.0999450683594,2713.3999633789062,128.0,108.0,-0.7059823791648593,-1.883726758715077,0.05324448413412762,True,31.0,False,4,3,False,,
3,238,2,False,False,1,3246.907774824147,3651.10009765625,3421.909912109375,266.80999755859375,22897.19970703125,24952.19970703125,-4652.799987792969,-4230.299987792969,3041.300048828125,1586.1000061035156,1.0,-1.1391633766153009,0.7517604780838592,-1.1354711469787189,76561198846629489,Hail Satan,12.0,3458.39990234375,3201.18994140625,167.3699951171875,16009.69970703125,12440.899658203125,2950.2999877929688,1101.6999816894531,4261.099853515625,1666.0000610351562,255.0,44.0,,0.2532965051828851,2.150637927077409,0.2511115952910484,True,8,7,0.0,False,False,,bfbf25b4cdb,Kindio99,10.0,-812.7100219726562,-3287.52001953125,21.700000762939453,14690.899658203125,9807.899780273438,-2181.1000061035156,-4714.700012207031,-748.7999725341797,-371.89998626708984,255.0,0.0,False,-0.008582914323456972,2.6281045614374983,0.21758311852421958,4,False,4,228.0,False,True,,enpitsu,76561198039309853,29,803.8400268554688,4121.43017578125,17.049999237060547,-546.1999893188477,13546.099853515625,3.100000023841858,0.19999999552965164,-7.200000286102295,-985.1000213623047,255.0,128.0,False,-0.016747861019385937,1.543282490813971,3.202934071490071e-05,True,False,False,False,177.0,False,,games5425898691,bf81d8692db,18.0,-2272.669921875,-2112.360107421875,16.989999771118164,-15876.400146484375,13983.599853515625,4.699999988079071,0.9000000357627869,-0.7000000029802322,-1534.4999694824219,255.0,0.0,-0.009588498458456066,0.756311120195881,-0.0001347424020089731,False,0.0,False,4,4,False,,
4,335,6,False,False,0,8996.233925788227,481.1600036621094,-3750.199951171875,219.3800048828125,-14371.8994140625,23406.39892578125,-3760.8999633789062,-946.5000152587891,816.5000152587891,-5868.3001708984375,0.0,0.33856540142320796,-0.6744835608979359,0.8390821998842011,bf81d8692db,games5425898691,18.0,659.6199951171875,-3897.47998046875,180.75,-22949.7998046875,-1368.8999938964844,655.1000213623047,-4456.9000244140625,-1041.9000244140625,3049.5001220703125,255.0,0.0,,-0.2058076449985252,-3.1226536282193393,1.2402109373923536,True,6,5,151.0677160909099,True,False,,76561198039309853,enpitsu,30.0,321.1700134277344,-4244.68994140625,161.27000427246094,12913.399658203125,13956.099853515625,2540.0,-560.2999877929688,5394.2999267578125,-914.7000122070312,255.0,128.0,False,0.6624097872986403,1.0696301542217406,0.6534923723824676,2,False,1,94.0,False,True,,Kindio99,bfbf25b4cdb,9,682.8599853515625,-3576.3798828125,182.14999389648438,-9581.799926757812,-20727.80029296875,2169.9000549316406,211.10000610351562,-5326.300048828125,1354.6000671386719,128.0,0.0,,-0.07146541994378383,-1.7879495301308654,0.7803648926059278,True,6,5,False,122.0,False,,Hail Satan,76561198846629489,11.0,-2345.199951171875,-3150.39990234375,17.010000228881836,9022.5,10379.300537109375,2.0999999344348907,-0.3999999910593033,-0.7000000029802322,-5.5000001192092896,252.0,128.0,0.009589424361429462,0.85432911451021,6.765791800914218e-05,True,255.0,False,8,8,False,,
5,468,10,False,False,1,9539.187911309948,3910.2099609375,-3910.449951171875,327.4599914550781,-2849.5999145507812,20432.5,-880.1999664306641,-3272.3001098632812,1439.1999816894531,4818.699951171875,1.0,1.1000650755422352,2.2762214595932284,3.026815588478344,76561198846629489,Hail Satan,12.0,3897.64990234375,-4134.9599609375,357.0400085449219,10962.5,13608.399658203125,9333.400268554688,-1674.6000671386719,669.8000335693359,2049.2999267578125,255.0,255.0,False,0.46200209864701475,2.2351794497531285,-1.6072384613410617,True,10,10,181.0,False,False,,bfbf25b4cdb,Kindio99,10.0,-3999.889892578125,539.27001953125,81.66999816894531,877.6000213623047,-21773.701171875,-781.8000030517578,1291.1000061035156,-351.8000030517578,1326.7999267578125,255.0,255.0,,-0.0824203754444747,-1.6388704831522607,-0.7708227305752589,8,False,8,234.78376765661343,True,True,,enpitsu,76561198039309853,29,2460.68994140625,1576.1400146484375,17.040000915527344,15066.600341796875,-16817.60009765625,3.700000047683716,-0.29999999329447746,0.19999999552965164,0.0,255.0,0.0,True,-0.016789717446535662,-2.301328113637226,3.3116601367259185e-05,True,2,2,False,67.0,False,,games5425898691,bf81d8692db,18.0,4079.39990234375,-2938.510009765625,342.6000061035156,-78.80000114440918,-21863.9990234375,7138.3001708984375,-26.90000057220459,161.49999618530273,-8.899999856948853,255.0,128.0,0.32993619891914094,-1.577778415308443,1.579295856845064,True,160.98728611905088,True,6,6,False,,
6,506,12,False,False,0,4621.945662740127,-3567.820068359375,1368.56005859375,172.42999267578125,17714.599609375,7318.900146484375,1374.7999572753906,652.5,872.6000213623047,-5900.2001953125,0.0,0.35944708223015376,-0.326273135098802,2.7659809218082243,76561198039309853,enpitsu,29.0,-3688.260009765625,1258.6400146484375,156.6199951171875,-8498.300170898438,18810.699462890625,2717.9998779296875,1145.8999633789062,-990.0,-3098.2000732421875,255.0,0.0,False,0.025890176069594012,1.666214882043771,-0.013987975253413092,True,4,3,41.0,False,False,,bf81d8692db,games5425898691,18.0,-4006.56005859375,3949.43994140625,335.95001220703125,3147.9998779296875,7597.0001220703125,-6118.2000732421875,-1331.7999267578125,700.5999755859375,-836.9999694824219,255.0,88.0,,0.6502259200345136,1.164244515223722,1.555892648194739,6,False,6,112.0,False,True,,Kindio99,bfbf25b4cdb,10,2912.06005859375,2331.81005859375,17.020000457763672,-6875.0,21071.298828125,0.7999999821186066,0.19999999552965164,-0.7000000029802322,-3.0000001192092896,255.0,128.0,,0.009606038615984976,1.8857683788516786,7.314532934002241e-05,True,8,8,False,220.0,False,,Hail Satan,76561198846629489,12.0,,,,,,,,,,,,,,,True,,,,,,,
7,561,14,False,False,1,7790.120902162155,441.1400146484375,-2636.830078125,107.87000274658203,17091.700439453125,13115.400390625,12717.39990234375,3203.599853515625,-4846.9000244140625,-1498.0000305175781,1.0,-0.5901894939549162,-1.3174166109968581,-2.338241244741742,bfbf25b4cdb,Kindio99,10.0,288.3599853515625,-2756.510009765625,17.020000457763672,10870.6005859375,17205.6005859375,0.7999999821186066,-3.100000023841858,-5.099999904632568,-293.50000381469727,128.0,0.0,,-0.009634659352264322,2.0949314268934125,-0.00021463167700585525,True,8,8,202.0,False,False,,76561198846629489,Hail Satan,12.0,2688.0,-4607.580078125,31.8799991607666,-0.7999999821186066,71.50000095367432,-703.3000183105469,-0.0,-0.0,808.3000183105469,255.0,,,-7.62647455141616e-06,1.5154630709276735,2.1105257833478142e-07,False,False,False,85.0,False,True,,enpitsu,76561198039309853,29,2914.080078125,-4256.39013671875,17.059999465942383,-9984.400024414062,9699.69970703125,5.299999713897705,-14.40000057220459,-3.6000001430511475,-2202.899932861328,128.0,0.0,,-0.016108557648627442,0.8344672927807064,-0.0004425301476706844,True,4,4,False,41.0,False,,games5425898691,bf81d8692db,18.0,1569.719970703125,-2277.110107421875,16.989999771118164,-11343.1005859375,20008.199462890625,2.199999988079071,-0.9000000357627869,2.0000000298023224,-665.2999877929688,255.0,128.0,-0.009602522093282478,1.1072809461582473,0.00013396858739401916,True,74.44554846517502,True,6,6,False,,
8,662,17,False,False,1,4032.981716056485,2573.110107421875,1472.27001953125,175.63999938964844,-20207.80029296875,19957.80029296875,343.69998931884766,4469.599914550781,-3517.0001220703125,-1911.300048828125,1.0,-0.955239394699611,2.5384321443427442,2.957307379828471,bfbf25b4cdb,Kindio99,9.0,2667.949951171875,1383.9300537109375,69.91999816894531,-7871.9000244140625,20436.099853515625,1383.3999633789062,-2739.5999145507812,-4609.700012207031,1222.6000213623047,238.0,170.0,,-0.12309483857202963,1.2980370701453696,-0.0635011859065114,True,10,9,94.0,False,False,,76561198846629489,Hail Satan,10.0,2164.97998046875,-3218.469970703125,97.19000244140625,-2950.2999877929688,20591.39892578125,-26.700000762939453,-5165.7000732421875,1822.8999328613281,-492.09999084472656,255.0,128.0,False,-1.034276237809289,0.5456901321235189,1.3229304815744678,4,False,3,203.0,False,True,,enpitsu,76561198039309853,29,3635.3798828125,406.2200012207031,28.139999389648438,947.6999664306641,20945.70068359375,-2676.4999389648438,-3402.60009765625,131.70000076293945,23.69999885559082,255.0,128.0,False,-0.09932671677532394,1.6089669361472165,7.369932123070583e-05,True,6,6,False,6.617471036090646,True,,games5425898691,bf81d8692db,18.0,-1763.31005859375,4428.1298828125,17.010000228881836,5672.8997802734375,16460.50048828125,2.3000000417232513,-0.19999999552965164,-0.0,-1967.4000549316406,255.0,0.0,-0.009565690173840641,1.9735553694465429,1.7252477429624904e-05,True,61.0,False,8,8,False,,
9,699,19,False,False,0,9035.26645712368,-61.31999969482422,-3856.6298828125,140.25,-2156.3999938964844,25993.5009765625,14159.3994140625,2317.7000427246094,5136.099853515625,-2061.1000061035156,0.0,0.00625299421663416,2.184444909481587,-2.4254835253685907,bf81d8692db,games5425898691,18.0,-15.850000381469727,-4024.669921875,43.81999969482422,-6235.7000732421875,13960.699462890625,1611.6000366210938,2504.7000122070312,3995.2999877929688,-2145.500030517578,255.0,255.0,,-0.10663920941698632,1.9646901860916535,0.0791246319535289,True,10,8,30.0,False,False,,76561198039309853,enpitsu,29.0,-3488.159912109375,-3390.929931640625,17.049999237060547,8040.9002685546875,-21451.298828125,2.800000011920929,-0.19999999552965164,0.5000000074505806,1614.7999572753906,255.0,255.0,False,0.01677123367836011,-1.1717939861915985,0.00020738981002252563,6,False,6,12.0,False,True,,Kindio99,bfbf25b4cdb,9,-1745.449951171875,-3866.43994140625,15.890000343322754,492.5,-19430.30029296875,168.70000839233398,13.999999761581421,17.000000476837158,-2193.3999633789062,255.0,0.0,,0.007503354937161745,-1.6638936870143421,-0.004687754620545845,True,10,10,False,94.0,False,,Hail Satan,76561198846629489,10.0,-1930.4599609375,759.3699951171875,17.010000228881836,94.49999809265137,-13044.7998046875,3.0000001192092896,-1.1999999731779099,7.699999809265137,1980.2000427246094,128.0,255.0,0.009726437453246146,-1.5262201633749497,0.0004991829423377445,True,234.0,False,4,4,False,,False
