,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,178,0,False,False,0,5177.2840361823455,13.0600004196167,43.150001525878906,111.66000366210938,2697.0999145507812,7472.5,958.0000305175781,3975.10009765625,-500.2000045776367,718.8999938964844,0.0,-0.013983499361951899,0.10520497287288053,0.5043670093189898,4917712153551265164,lK-E-N,8.0,33.849998474121094,-93.29000091552734,91.37000274658203,3408.699951171875,846.1000061035156,-412.99999237060547,-5355.7000732421875,-771.1000061035156,-985.2999877929688,255.0,226.0,,1.4311326757111498,-0.5551468591450236,-2.3363849972981647,True,4,False,0.0,False,3,,1182751945998158956,DjamBBK,9.0,0.0,-1868.0799560546875,17.010000228881836,-0.3999999910593033,14098.00048828125,2.7000001072883606,0.29999999329447746,0.0,0.0,255.0,,,0.00962070332540976,1.5708496117069495,2.562757004531526e-07,True,101.0,False,False,4,4,,enpitsu,76561198039309853,28,-54.2400016784668,141.9199981689453,121.20999908447266,-5680.10009765625,-826.9000244140625,4307.200012207031,-780.0,-656.6000366210938,4457.099914550781,255.0,128.0,,1.4452356019847246,1.2138029115775009,2.361766330777228,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,17.0,-2895.110107421875,4050.93994140625,17.010000228881836,-19635.2001953125,3167.3001098632812,2.800000011920929,0.29999999329447746,-0.29999999329447746,1931.6999816894531,128.0,255.0,0.009630814859823502,3.0518405289036186,4.813958337304804e-05,True,255.0,False,False,False,False,310.0,
1,192,0,False,False,0,5026.791242542888,179.5,229.61000061035156,93.68000030517578,2680.8999633789062,2924.89990234375,551.3999938964844,-187.80000686645508,862.9000091552734,1358.2000732421875,0.0,-0.5879145942820662,0.5918398769043374,1.3975222938318317,4917712153551265164,lK-E-N,8.0,222.33999633789062,-79.68000030517578,83.2699966430664,3823.900146484375,194.59999084472656,-287.8000068664551,-5083.599853515625,-155.6999969482422,482.2999954223633,255.0,45.0,,-0.9871908356693161,1.1143278768098448,0.503633514405087,True,4,False,0.0,False,4,,1182751945998158956,DjamBBK,9.0,10.550000190734863,-1134.5,17.010000228881836,1853.3000183105469,14933.599853515625,0.5999999865889549,0.09999999776482582,1.0999999940395355,-1806.7999267578125,255.0,0.0,,0.00959680098799012,1.4146124133976383,-0.00019231128759850246,True,91.65405611068972,True,False,4,4,,enpitsu,76561198039309853,28,-320.67999267578125,122.4800033569336,251.9199981689453,-5564.5001220703125,-332.59998321533203,1234.4000244140625,3060.7000732421875,2847.39990234375,591.6999816894531,255.0,255.0,,-1.4243640760909995,-2.1108351991996095,1.22022676664603,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,17.0,-3714.830078125,3785.89990234375,17.010000228881836,-12290.999755859375,-12468.299560546875,2.800000011920929,0.7000000029802322,-0.09999999776482582,1958.6000061035156,128.0,255.0,0.009576128459105913,-2.276925851307092,1.624328409523799e-05,True,255.0,False,False,False,False,,
2,212,1,False,False,0,4895.994260015372,347.3399963378906,404.510009765625,93.13999938964844,2101.0000610351562,2096.999969482422,0.0,-2298.0999755859375,2302.4000549316406,1358.2000732421875,0.0,0.8070417307414305,1.8213961872964035,2.262916695039798,1182751945998158956,DjamBBK,9.0,311.6499938964844,187.58999633789062,61.34000015258789,8509.7998046875,21218.00048828125,2525.0999450683594,-2463.300018310547,1288.8999938964844,-395.29998779296875,255.0,123.0,,0.07175658523475273,1.1125581254584376,0.001327438594908149,True,6,False,29.521290581713448,True,5,,4917712153551265164,lK-E-N,8.0,467.0,19.719999313354492,16.979999542236328,4764.4000244140625,3635.7000732421875,12.799999713897705,7.599999904632568,14.299999475479126,-2043.3999633789062,255.0,31.0,,0.009202025726913251,0.6682542391539736,-0.0007630565324397932,True,0.0,False,False,4,4,,enpitsu,76561198039309853,28,-724.6400146484375,93.94999694824219,176.05999755859375,-5478.599853515625,-400.49999237060547,-3358.800048828125,1716.6000366210938,2901.099853515625,3762.0999145507812,255.0,255.0,,0.7257786192617157,0.8955164866047371,0.16086990813655352,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,17.0,-3694.389892578125,2621.06005859375,16.760000228881836,12311.500244140625,-13916.600341796875,62.800002098083496,-41.99999809265137,93.10000419616699,1943.8999938964844,255.0,255.0,0.007575223893435925,-0.7786636825078296,0.006169574474024677,True,214.82154851318688,True,False,False,False,,
3,363,6,False,False,0,3103.558744320192,2181.909912109375,4741.81982421875,516.22998046875,-6492.2998046875,3572.5,666.3999938964844,-2868.2998657226562,3814.4000244140625,1780.8000183105469,0.0,-0.04134860376510525,2.122589752899725,0.9878102148840323,1182751945998158956,DjamBBK,9.0,2244.8798828125,4701.10009765625,355.32000732421875,-7535.10009765625,1065.8999633789062,-4222.799987792969,-1455.7000732421875,-265.6999969482422,-330.8000183105469,128.0,233.0,False,-0.7398395735274521,1.9643252337871013,1.008003234153133,True,8,False,209.50439555414255,True,6,,4917712153551265164,lK-E-N,8.0,1119.1099853515625,2333.72998046875,17.010000228881836,-8292.2998046875,3232.60009765625,2.5999999046325684,0.7999999821186066,2.7000001072883606,88.10000419616699,255.0,128.0,False,0.009710796519643633,2.7799535925347896,-6.969744548835056e-05,True,228.0,False,False,4,4,,enpitsu,76561198039309853,27,-2732.389892578125,4198.66015625,17.049999237060547,18196.300048828125,11561.700439453125,3.3000001311302185,-3.700000047683716,-2.3999999463558197,-1042.6000213623047,255.0,128.0,False,0.016773413448249553,0.5558365988569409,-0.00013460001588840143,True,2,False,2,150.0,False,,games5425898691,bf81d8692db,17.0,-44.540000915527344,4881.10009765625,17.010000228881836,5575.999755859375,684.5999908447266,2.5999999046325684,0.29999999329447746,0.3999999910593033,1.899999976158142,255.0,128.0,0.009456477938429962,0.12252394969776624,-5.2331903012733366e-05,True,166.0,False,False,False,False,,
4,386,7,False,False,0,2554.34574892714,1655.68994140625,5023.5498046875,351.19000244140625,-4879.599914550781,-2089.9000549316406,-3333.3999633789062,721.9999694824219,3814.4000244140625,-2179.9000549316406,0.0,-0.6340307659230479,1.8900600060792834,-1.0121248387858184,1182751945998158956,DjamBBK,9.0,1682.93994140625,4868.2001953125,93.52999877929688,-6483.3001708984375,2082.7000427246094,-491.1000061035156,886.6999816894531,-1826.6000366210938,1315.5000305175781,128.0,255.0,False,-0.5421123771642242,1.924737822914691,0.8723268225215516,True,8,False,196.0,False,6,,4917712153551265164,lK-E-N,8.0,304.7099914550781,2553.449951171875,17.010000228881836,-9972.100219726562,-3993.5000610351562,3.1999999284744263,0.5000000074505806,0.09999999776482582,3031.4999389648438,255.0,255.0,False,0.009545371518387274,-2.5879446207352874,5.92777665438347e-05,True,228.0,False,False,4,4,,enpitsu,76561198039309853,28,-1207.77001953125,4804.52001953125,17.049999237060547,13365.30029296875,4761.300048828125,3.100000023841858,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,False,0.01689522893917096,0.34222740306638955,-3.137116044907297e-05,True,2,False,2,150.0,False,,games5425898691,bf81d8692db,17.0,722.7999877929688,4959.7001953125,19.479999542236328,11460.2001953125,381.8000030517578,2959.4000244140625,-1.2999999523162842,0.09999999776482582,-698.3000183105469,255.0,76.0,0.009502752359419858,0.03163114727071549,-8.170273703981077e-05,True,166.0,False,False,3,False,,
5,398,8,False,False,0,2379.9449482650775,1474.0999755859375,4923.75,136.47999572753906,12325.999755859375,-4987.699890136719,1496.6999816894531,1142.300033569336,5684.89990234375,-1541.4999389648438,0.0,0.29141148460603505,0.08222752889139111,0.5662846384157297,1182751945998158956,DjamBBK,9.0,1403.02001953125,4947.83984375,26.229999542236328,-7549.1998291015625,486.6999816894531,-1549.7000122070312,262.7000045776367,-4346.9000244140625,-196.39999389648438,128.0,1.0,False,-0.2569594287529797,-3.0374838479428066,-0.03216142953976996,True,8,False,179.0,False,6,,4917712153551265164,lK-E-N,8.0,97.13999938964844,2215.300048828125,17.010000228881836,-219.89999771118164,-10750.400390625,3.100000023841858,0.09999999776482582,-0.19999999552965164,2396.699981689453,255.0,255.0,False,0.009531199934756051,-1.532666515409204,-1.6667631341449272e-05,True,228.0,False,False,4,4,,enpitsu,76561198039309853,28,-675.3200073242188,4993.89013671875,17.049999237060547,12513.299560546875,4212.5,3.4999999403953552,-5.600000023841858,-2.7000001072883606,-561.5999984741211,255.0,0.0,False,0.016802855363149852,0.33503456387302455,-0.00012960377383088294,True,2,False,2,150.0,False,,games5425898691,bf81d8692db,17.0,1304.9200439453125,4964.14990234375,145.25999450683594,5163.3001708984375,800.4000091552734,387.90000915527344,521.3000106811523,4931.400146484375,2378.800048828125,255.0,114.0,1.4864927759776072,3.0292440987080798,2.9822542354164927,True,166.0,False,3,4,False,,
6,469,10,False,False,1,10216.904019052869,-3948.739990234375,-3855.199951171875,199.72000122070312,-9920.700073242188,18253.800048828125,8523.400268554688,601.3999938964844,-4347.300109863281,-190.6999969482422,1.0,-0.005198557093998819,-2.524883605292508,-2.512226673020272,bf81d8692db,games5425898691,17.0,-3810.919921875,-4002.760009765625,194.92999267578125,-16166.99951171875,5129.89990234375,1950.3999328613281,1952.4000549316406,248.1999969482422,-5135.7000732421875,255.0,235.0,,-0.1491911734882637,0.7201311118150102,-0.5604342593031522,True,6,False,26.153187059587054,True,5,,76561198039309853,enpitsu,28.0,-364.7799987792969,-4912.759765625,17.049999237060547,-2816.0000610351562,5602.9998779296875,4.099999964237213,-3.100000023841858,5.099999904632568,986.1000061035156,255.0,255.0,False,-0.016590924603106075,1.1499735341755863,0.00019650868747524028,True,150.0,False,False,2,2,,lK-E-N,4917712153551265164,9,-3854.570068359375,-3378.8701171875,18.760000228881836,-16156.700439453125,-16334.000244140625,989.4000244140625,-961.2000274658203,3557.3001098632812,-203.4000015258789,255.0,131.0,False,0.049643793658336155,-0.7735140278191116,-0.03904778996428387,True,4,False,4,43.191595785079556,True,,DjamBBK,1182751945998158956,9.0,-2092.169921875,-2578.93994140625,92.80999755859375,-9671.699829101562,18923.599853515625,-971.2000274658203,-3247.60009765625,45.0,-805.9999847412109,255.0,128.0,0.48842894491128314,0.6228797290017681,-0.8128229255170588,True,120.0,False,8,10,False,,False
7,473,10,False,False,0,5098.048129347367,3984.75,3667.4599609375,317.8299865722656,-12011.099853515625,-2925.10009765625,23198.798828125,3927.0999145507812,102.10000038146973,4535.10009765625,0.0,-0.43688688882236204,3.063451429692797,-2.433785806151483,4917712153551265164,lK-E-N,9.0,4053.5,3658.5400390625,146.1999969482422,5347.60009765625,15499.200439453125,12134.000244140625,2585.2999877929688,-4851.199951171875,-176.8000030517578,255.0,128.0,False,-0.7329244667846304,1.2338917395291256,-0.9231220190794183,True,4,False,30.66831831265531,True,4,,1182751945998158956,DjamBBK,9.0,2254.0400390625,2262.969970703125,67.5199966430664,9746.699829101562,-18993.599853515625,-2015.8000183105469,1764.4999694824219,187.60000228881836,-614.3000030517578,255.0,128.0,False,-0.2084343428700951,-0.8503525497507705,-0.5113317246021004,True,120.0,False,False,10,8,,enpitsu,76561198039309853,28,430.94000244140625,4818.2099609375,17.049999237060547,5140.5999755859375,-5507.80029296875,3.8999998569488525,-0.7000000029802322,1.2999999523162842,2346.3999938964844,255.0,255.0,False,0.016645379023438208,-0.8224535751976833,0.00015099186811328298,True,2,False,2,150.0,False,,games5425898691,bf81d8692db,17.0,3944.510009765625,3956.56005859375,197.8699951171875,12230.50048828125,-6356.5997314453125,1426.6999816894531,-507.09999084472656,2212.7999877929688,-5009.5001220703125,255.0,240.0,0.33243034161778046,-1.2906257271462231,-0.9793416613601689,True,13.629909587162805,True,5,6,False,,
8,535,13,False,False,1,8854.289703213335,-1907.56005859375,-3258.719970703125,280.32000732421875,-8617.5,19180.50048828125,14328.299560546875,3675.0,4689.200134277344,-710.4000091552734,1.0,-0.3745672947044381,-2.8933930124066984,-0.8376657652092616,76561198039309853,enpitsu,28.0,-1798.510009765625,-3413.2900390625,188.91000366210938,-13476.500244140625,16060.30029296875,2439.7999572753906,-5455.5999755859375,-696.6000366210938,17.200000286102295,255.0,0.0,False,-0.3493914869238599,0.530150997014419,0.4990303714171472,True,4,False,63.0,False,3,,bf81d8692db,games5425898691,17.0,-3365.679931640625,-3711.64990234375,17.010000228881836,6755.2001953125,-8239.500122070312,2.7000001072883606,1.8000000715255737,-2.3000000417232513,-312.99999237060547,255.0,142.0,,-0.009541610149066281,-2.229402367681144,8.41281052214669e-05,True,12.0,False,False,6,6,,lK-E-N,4917712153551265164,9,-3020.2099609375,-4841.85009765625,44.70000076293945,-1241.500015258789,14053.599853515625,-5357.5,3760.5999755859375,-2629.7000122070312,-296.5999984741211,255.0,128.0,False,-0.3515225530835454,1.5001564092299022,0.3900724796637281,True,4,False,4,27.86126426983905,True,,DjamBBK,1182751945998158956,10.0,-3503.219970703125,2444.0400390625,17.010000228881836,1167.0999908447266,22849.3994140625,2.800000011920929,-0.0,1.5999999642372131,-1535.5000305175781,255.0,30.0,-0.009602417684304863,1.6680294573012735,-0.00013875244168490213,True,27.86126426983905,True,8,10,False,,False
9,639,16,False,False,1,5159.083127356055,-3866.68994140625,3156.840087890625,379.92999267578125,5125.7000732421875,24327.2998046875,117.5,5357.8997802734375,1995.5000305175781,1819.2999267578125,1.0,0.5719361410026327,-0.07386175190595955,1.5262549045397595,76561198039309853,enpitsu,28.0,-3895.260009765625,2974.610107421875,265.6600036621094,-446.89998626708984,22918.9990234375,1875.5000305175781,-5461.300048828125,-293.799991607666,580.9000015258789,255.0,128.0,,0.11184276777124352,1.5288136196874988,0.10661680125355777,True,6,False,205.0,False,5,,bf81d8692db,games5425898691,17.0,473.9599914550781,409.7699890136719,126.87999725341797,12826.800537109375,16189.89990234375,-2658.9999389648438,-941.3999938964844,671.9999694824219,148.4000015258789,255.0,128.0,,0.3720032876836858,2.241437428937348,-0.008256402762913945,True,12.0,False,False,8,8,,lK-E-N,4917712153551265164,9,1344.739990234375,505.8800048828125,16.8799991607666,12543.900146484375,19278.1005859375,13.700000047683716,-72.1999979019165,-121.80000305175781,1296.3999938964844,255.0,176.0,,-0.009733328073632962,2.0967668889373248,0.0035187584351950687,True,8,False,8,229.93142370254768,True,,DjamBBK,1182751945998158956,10.0,-3418.409912109375,3428.77001953125,135.75,-12101.500244140625,4407.200012207031,2955.7998657226562,585.6000137329102,509.7999954223633,2125.5999755859375,228.0,233.0,0.2649607122526846,0.017351820539725553,-0.05383658819621567,True,237.0,False,8,12,False,,False
