,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
34,2967,74,False,False,1,7567.370880018719,-1763.800048828125,-1944.530029296875,110.16000366210938,330.6999969482422,12051.099853515625,1230.4000091552734,-1098.7000274658203,-2622.9000854492188,-3853.2998657226562,1.0,0.4375765036532281,1.131287294444269,0.6285337824969845,bf81d8692db,games5425898691,24.0,-1869.510009765625,-2034.530029296875,16.639999389648438,-2776.6000366210938,12228.599853515625,-363.49998474121094,-1720.8999633789062,-485.0,-611.8999862670898,128.0,0.0,,-0.02469760359992736,1.4257788419735786,-0.00206161349504211,True,20,False,20,61.0,False,,76561198039309853,enpitsu,26.0,-142.6199951171875,2386.679931640625,17.049999237060547,3396.199951171875,22747.80029296875,-1.0000000149011612,0.3999999910593033,2.5999999046325684,1189.800033569336,255.0,128.0,False,-0.016767993031341303,1.706776540152776,0.00030356050483146556,False,88.09071831549367,True,12,12,False,,Hary,76561198016523794,14.0,206.19000244140625,4754.2900390625,17.010000228881836,-13834.89990234375,2217.5,2.8999999165534973,1.1999999731779099,-0.0,2015.2999877929688,255.0,255.0,False,-0.009600544746737969,0.1144384959462908,0.00015794448815493507,True,255.0,False,14,False,12,,KabaQ,76561198064972495,11.0,3526.639892578125,-673.3499755859375,97.01000213623047,2574.5999145507812,22789.19921875,-131.99999809265137,-5470.999755859375,563.8000106811523,-8.799999952316284,255.0,128.0,-1.5106254826974546,-1.4952340470696504,-3.1110330797499146,True,15,4,18,0.0,False,,False
35,2987,74,False,False,1,6661.626108114218,-1589.8199462890625,-1040.449951171875,102.47000122070312,7676.7999267578125,12594.49951171875,266.5999984741211,-2322.899932861328,-405.29998779296875,-2426.7999267578125,1.0,0.3227421450522123,3.042447787687494,-1.397518071671612,bf81d8692db,games5425898691,24.0,-1740.6099853515625,-1079.949951171875,16.799999237060547,6365.7000732421875,14343.599853515625,-15.800000429153442,-72.5,32.30000019073486,-1424.7000122070312,255.0,0.0,,-0.01712323651358543,2.025054105276316,0.00039641647566628383,True,20,False,20,29.56803438996756,True,,76561198039309853,enpitsu,25.0,-502.2200012207031,3939.159912109375,17.049999237060547,-13741.199951171875,18443.800048828125,-1.2999999523162842,2.8999999165534973,-3.400000035762787,-106.49999618530273,255.0,255.0,False,-0.016774094857240004,0.8931277855620293,-0.00035769022541306915,False,58.7282322376005,True,12,12,False,,Hary,76561198016523794,14.0,-540.280029296875,4180.31005859375,27.059999465942383,-3205.5999755859375,-13639.3994140625,3075.4998779296875,-0.09999999776482582,0.3999999910593033,180.6999969482422,255.0,128.0,False,-0.009575096091957256,-1.361675971755678,-0.0002070224421219784,True,248.66619349807823,True,15,False,12,,KabaQ,76561198064972495,11.0,3723.010009765625,1065.27001953125,51.810001373291016,2565.4998779296875,22738.00048828125,-2145.7000732421875,-2071.3999938964844,218.99999618530273,-3.799999952316284,255.0,128.0,0.3581758905459319,1.6754387945798597,-0.0026935336596102155,True,16,4,18,255.0,False,,False
36,2997,75,False,False,1,6122.237075926864,-1191.1600341796875,-615.47998046875,118.4000015258789,15078.399658203125,10778.900146484375,769.8000335693359,-3867.3001098632812,-1133.0999755859375,-323.6000061035156,1.0,0.5681315040143164,-3.1043237191841255,-2.5008851322054104,bf81d8692db,games5425898691,24.0,-1395.469970703125,-660.5399780273438,16.889999389648438,14610.30029296875,10521.99951171875,15.199999809265137,57.89999961853027,-9.599999785423279,-1780.8999633789062,255.0,0.0,,-0.012536378455140593,2.5746691162683057,-0.005748882565406195,True,20,False,20,35.975371873506944,True,,76561198039309853,enpitsu,25.0,-1063.43994140625,3944.169921875,175.22999572753906,-17136.800537109375,-1213.3999633789062,4187.799987792969,710.8000183105469,-4926.7999267578125,2338.8999938964844,128.0,128.0,,-0.5562314521072833,-0.15751897044323898,-0.981306300169678,True,56.0,False,12,12,False,,Hary,76561198016523794,14.0,,,,,,,,,,,,,,,,True,,,,,,,KabaQ,76561198064972495,11.0,3762.050048828125,1802.72998046875,16.899999618530273,-2562.3001098632812,22373.89892578125,30.999999046325684,-0.29999999329447746,-1.899999976158142,1863.5000610351562,255.0,243.0,-0.009538647835352096,1.3931343542080241,0.00014487871002154878,True,16,4,18,255.0,False,,
37,3083,78,False,False,1,3546.998273014409,3577.239990234375,2817.89990234375,93.13999938964844,11773.599853515625,8778.200073242188,0.0,-3713.800048828125,4711.000061035156,116.09999656677246,1.0,0.13839455067682277,-1.3462418005205206,-2.29893790945583,bf81d8692db,games5425898691,25.0,3580.580078125,2615.0,17.010000228881836,9830.499877929688,20522.099609375,3.0000001192092896,0.19999999552965164,-0.5999999865889549,521.3999938964844,255.0,128.0,,-0.009621945758152377,1.970722414679753,-0.00019079046484337186,True,22,False,22,0.0,False,,76561198039309853,enpitsu,25.0,-3008.4599609375,4097.93017578125,17.059999465942383,12060.0,-3010.0,1.8000000715255737,-1.5000000596046448,0.09999999776482582,-247.60000228881836,255.0,128.0,False,-0.01673970913021062,-2.8700557639255426,0.00021245207643534993,True,255.0,False,12,12,False,,Hary,76561198016523794,14.0,2688.0,4607.830078125,16.56999969482422,-0.0,-1.1999999731779099,71.79999828338623,7.300000190734863,-0.0,0.0,,,,-0.009109528825447724,-1.5707865585759175,7.5848826107744586e-06,True,85.0,False,False,False,False,,KabaQ,76561198064972495,11.0,3126.68994140625,3349.699951171875,17.010000228881836,17725.50048828125,4516.000061035156,2.199999988079071,0.3999999910593033,0.09999999776482582,-289.3000030517578,255.0,128.0,-0.009587999218405701,2.9183254624789234,0.0001356632141843505,True,16,4,18,191.0,False,,False
38,3093,78,False,False,1,3431.8013626706797,3978.2900390625,3631.110107421875,178.61000061035156,-675.5000305175781,19861.400146484375,9126.099853515625,-2030.0999450683594,2797.0999145507812,-4904.5001220703125,1.0,0.2319324290556527,-1.0095382038642018,2.223784657029998,bf81d8692db,games5425898691,25.0,3878.43994140625,3363.9599609375,21.610000610351562,8310.0,21264.599609375,1085.4000091552734,727.6999664306641,-2837.60009765625,412.79998779296875,255.0,188.0,,0.06864355533730271,1.9567105051243225,-0.11656858042524726,True,22,False,22,16.0,False,,76561198039309853,enpitsu,26.0,-2583.8701171875,3976.340087890625,17.059999465942383,12809.200439453125,-3773.0999755859375,1.8000000715255737,-0.5999999865889549,0.09999999776482582,-1.1999999731779099,255.0,128.0,False,-0.016736213595242234,-2.8549418284581964,5.390460127535343e-05,True,255.0,False,12,12,False,,Hary,76561198016523794,14.0,2688.0,4607.830078125,16.56999969482422,-0.0,-1.1999999731779099,71.79999828338623,7.300000190734863,-0.0,0.0,132.0,255.0,,-0.009109528825447724,-1.5707865585759175,7.5848826107744586e-06,True,85.0,False,False,False,False,,KabaQ,76561198064972495,11.0,3689.64990234375,3522.06005859375,17.010000228881836,15804.7998046875,8178.499755859375,3.100000023841858,-0.5000000074505806,-0.19999999552965164,2628.9999389648438,255.0,255.0,-0.009586855425255126,2.5420594736252133,0.0001680316478741665,True,16,4,18,191.0,False,,False
39,3108,79,False,False,0,9879.950050646785,-3527.02001953125,-4383.18994140625,544.02001953125,17379.49951171875,-12586.99951171875,7622.80029296875,152.10000038146973,2050.500030517578,-1751.300048828125,0.0,-0.624102502048772,-2.6075745402233075,-3.0978315801561047,76561198064972495,KabaQ,11.0,-3662.3798828125,-4377.9501953125,479.7099914550781,12500.699462890625,-12014.200439453125,9974.7998046875,-85.39999961853027,389.7999954223633,337.2999954223633,255.0,128.0,False,-0.5263379323615271,-0.7530518100381035,-1.5987327993604856,True,16,4,18,184.75141500144878,True,,76561198016523794,Hary,14.0,-2780.989990234375,-4447.5498046875,17.010000228881836,-4142.799987792969,4929.100036621094,2.5999999046325684,-0.19999999552965164,0.0,323.8999938964844,255.0,128.0,,0.009490045873053975,2.293837661473721,-0.00020428757296100814,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,1805.989990234375,-3760.719970703125,17.059999465942383,-13735.50048828125,1912.5,2.3999999463558197,1.5999999642372131,-1.1999999731779099,1898.800048828125,0.0,255.0,False,0.016765229933938572,3.035430391642019,0.0002275622329999574,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,25.0,-3851.949951171875,-4188.91015625,445.4200134277344,9985.30029296875,-10735.2001953125,12810.999755859375,628.8999938964844,-25.299999713897705,1144.3000030517578,255.0,230.0,-0.7282041672153615,-0.8304629845195809,-1.5708790401212949,True,22,False,22,16.0,False,,
40,3122,79,False,False,0,10307.002842196453,-2624.8701171875,-5020.97021484375,849.4600219726562,13538.199462890625,6049.1998291015625,2947.0001220703125,1343.8999938964844,749.7000122070312,-5799.1998291015625,0.0,-1.4224247156057974,-1.456976730309042,0.8687179056729969,76561198064972495,KabaQ,11.0,-2967.929931640625,-5012.85986328125,836.7100219726562,17155.0,-8788.499755859375,347.09999084472656,450.99998474121094,606.5999984741211,2538.5000610351562,255.0,128.0,False,0.022947015861525515,-0.47224168898735863,-1.57535709336561,True,16,4,18,176.0,False,,76561198016523794,Hary,14.0,-3001.6298828125,-4111.72998046875,17.010000228881836,-2811.099853515625,8899.299926757812,2.8999999165534973,-0.29999999329447746,0.5000000074505806,-2823.0999755859375,255.0,6.0,True,0.009526780819946547,1.6823754892925524,-0.00010218203633419014,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26.0,1386.199951171875,-3855.0400390625,17.059999465942383,-4705.400085449219,-2791.7001342773438,1.899999976158142,-0.7999999821186066,-0.09999999776482582,36.70000076293945,255.0,0.0,False,0.01688014164668123,-2.6000358919848057,-7.877218622620764e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,25.0,-3191.3798828125,-4847.97021484375,736.6400146484375,12251.099853515625,-11866.800537109375,-3819.4000244140625,1384.4000244140625,1347.5999450683594,1014.5999908447266,255.0,255.0,0.26622187923801677,-0.7803107482133445,-1.5750359992494958,True,22,False,22,16.0,False,,
41,3169,81,True,True,1,1174.2825859700363,406.7099914550781,4072.510009765625,415.0899963378906,1584.1999816894531,14386.300048828125,-2533.0999755859375,-2880.2999877929688,-1491.6999816894531,5047.5,1.0,1.2136380100997233,2.6766822672316324,-1.572441683113605,76561198039309853,enpitsu,25.0,341.8299865722656,3912.0400390625,341.0299987792969,12156.700439453125,-596.1999893188477,3096.300048828125,-9.900000095367432,-227.09999084472656,-1.8000000715255737,128.0,255.0,False,0.8470765679779085,-3.0794591311286608,0.0058949977081334225,True,12,2,14,198.0,False,,bf81d8692db,games5425898691,25.0,1237.3599853515625,3642.97998046875,88.43000030517578,-11916.500244140625,-14883.399658203125,-187.70000457763672,4170.199890136719,-3375.4998779296875,-178.29999923706055,255.0,128.0,,1.4934834907924148,-1.333878734297876,-0.4447094349937817,True,47.0,False,24,24,False,,Hary,76561198016523794,14.0,1839.47998046875,4378.06982421875,17.010000228881836,-9380.30029296875,8820.399780273438,2.7000001072883606,0.5000000074505806,-0.3999999910593033,-2.3000000417232513,255.0,128.0,False,-0.009561948955217824,0.7550563819029135,6.754803650097622e-05,True,255.0,False,False,False,False,,KabaQ,76561198064972495,11.0,410.30999755859375,4623.7099609375,407.75,-13236.600341796875,-6047.80029296875,-6412.7001953125,1734.4000244140625,1514.1999816894531,3266.400146484375,197.0,255.0,0.2618858521998967,-1.890608715475945,-0.5420160370856406,True,16,4,20,166.56170319998137,True,,True
42,3445,82,False,False,0,5208.638064153509,-1.4700000286102295,8.75,92.70999908447266,-9565.30029296875,19593.00048828125,673.8999938964844,-1026.6999816894531,-88.80000114440918,5910.8001708984375,0.0,-0.0006212192165760047,0.10207518564403459,-0.01776626020115571,76561198064972495,KabaQ,11.0,109.9000015258789,-109.19999694824219,76.9800033569336,10671.199951171875,18858.800048828125,3084.2999267578125,3420.8999633789062,-2115.399932861328,3565.0,255.0,255.0,True,-0.10764845540511737,1.4526722077005725,-0.2080160313077283,True,4,False,6,5.291372247921528,True,,76561198016523794,Hary,14.0,53.599998474121094,-2067.89990234375,17.010000228881836,-1372.2000122070312,12496.600341796875,2.7000001072883606,-0.09999999776482582,0.7999999821186066,15.800000429153442,255.0,128.0,,0.009556412003154591,1.6826363070836567,-8.399969523743473e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,17.600000381469727,3585.699951171875,17.049999237060547,1452.5999450683594,-10292.80029296875,3.1999999284744263,0.0,0.7000000029802322,0.0,255.0,0.0,False,0.016668908506728735,-1.4305775490621582,6.15672570668031e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,106.77999877929688,432.07000732421875,78.94999694824219,-857.6999664306641,-22795.6005859375,2286.1000061035156,5499.5001220703125,-28.399999141693115,-65.99999904632568,128.0,74.0,0.6852685943150725,-1.5127575624028957,0.025456199713188236,True,3,False,4,0.0,False,,
43,3481,83,False,False,1,7489.988206414111,1172.5799560546875,-2344.8798828125,110.54000091552734,15693.499755859375,15199.100341796875,10937.900390625,5989.1998291015625,356.50001525878906,-33.69999885559082,1.0,-0.05380367344162997,-1.723849680633132,-0.8992959778942046,76561198039309853,enpitsu,25.0,1113.6800537109375,-2497.300048828125,15.170000076293945,14003.1005859375,8268.499755859375,-592.9000091552734,-222.00000762939453,251.8000030517578,253.4000015258789,255.0,0.0,False,-0.030003746665975124,2.4551776625264496,-0.0016360945050458145,True,False,False,False,36.0,False,,bf81d8692db,games5425898691,24.0,-201.67999267578125,-1196.489990234375,16.979999542236328,147.7999973297119,130.6999969482422,11.399999856948853,2.199999988079071,4.799999892711639,-445.60001373291016,255.0,0.0,,-0.009579069425562359,1.6843167981464044,-0.00046788129886807267,True,0.0,False,4,4,False,,Hary,76561198016523794,14.0,1194.6099853515625,578.489990234375,17.010000228881836,20202.2998046875,-8170.3997802734375,0.19999999552965164,0.5999999865889549,-0.0,8.399999737739563,255.0,128.0,,-0.009590272525461744,-2.7583567409902883,-5.2509931409840945e-05,True,34.558554623716645,True,False,False,False,,KabaQ,76561198064972495,11.0,-318.42999267578125,-734.27001953125,15.770000457763672,1478.9999389648438,-4456.300048828125,-402.59998321533203,1249.1000366210938,807.3000335693359,-1367.2999572753906,255.0,128.0,-0.00783655235266037,-2.007066244092188,-0.01307185603678117,True,6,False,6,0.0,False,,False
44,3574,86,False,False,1,3656.625113876407,2668.580078125,1941.739990234375,95.87000274658203,-6183.900146484375,6255.8001708984375,6354.4000244140625,-3742.7999877929688,-3699.8001098632812,-2881.199951171875,1.0,0.34399923102255,0.31545493675444963,-2.0042271709403114,76561198039309853,enpitsu,25.0,2852.64990234375,1791.0400390625,54.29999923706055,-13228.00048828125,18491.199951171875,3477.5,0.29999999329447746,-0.5999999865889549,156.899995803833,128.0,255.0,,-0.016843359714730666,0.9228670041964753,-0.00025947039277156726,True,1,False,2,163.711466750791,True,,bf81d8692db,games5425898691,24.0,2995.080078125,-4321.60009765625,17.010000228881836,-4025.7998657226562,-15103.399658203125,2.8999999165534973,0.09999999776482582,-0.0,-1981.300048828125,128.0,0.0,,-0.00962777992606685,-1.242842052961453,-8.901032774483708e-09,True,255.0,False,6,6,False,,Hary,76561198016523794,14.0,3940.419921875,2878.260009765625,38.83000183105469,-7900.7000732421875,16809.7998046875,-4061.7001342773438,557.400016784668,3838.0999755859375,4.399999976158142,255.0,128.0,,-0.1966623761006985,1.1156918547205161,-0.38853533961601516,True,,False,False,False,False,,KabaQ,76561198064972495,11.0,662.5999755859375,2026.739990234375,18.540000915527344,-4468.800048828125,15362.900390625,-1276.3999938964844,-1223.3999633789062,-2713.699951171875,-896.1000061035156,128.0,187.0,0.011786412047284735,1.358594307080083,0.06149469556761433,True,8,False,8,31.0,False,,
45,3698,91,False,False,1,5005.442781938806,-3718.7900390625,3201.39990234375,102.45999908447266,-413.69998931884766,7336.500244140625,5017.900085449219,615.2000045776367,-4620.5999755859375,3777.60009765625,1.0,-0.36312921657367764,1.5651015226860894,-2.1106605840742865,76561198039309853,enpitsu,26.0,-3774.0,3093.449951171875,14.699999809265137,11637.19970703125,-5055.10009765625,257.90000915527344,86.99999809265137,97.10000038146973,2282.5,0.0,255.0,,0.010456649046115747,-2.814532753984614,0.007111203402563208,True,4,False,4,231.0,False,,bf81d8692db,games5425898691,24.0,-3598.39990234375,389.5199890136719,17.010000228881836,2946.099853515625,20423.1005859375,2.800000011920929,-0.0,0.09999999776482582,-2012.8999328613281,255.0,0.0,,-0.009580396199649678,1.7926991371981853,-2.9081629109563727e-07,True,255.0,False,6,6,False,,Hary,76561198016523794,14.0,-2168.47998046875,4470.97998046875,17.010000228881836,-2912.9998779296875,13630.899658203125,2.800000011920929,-0.09999999776482582,-0.0,-2152.100067138672,255.0,2.0,,-0.00956422033426923,1.4262539422068459,-3.4268963876788075e-05,True,31.0,False,False,False,False,,KabaQ,76561198064972495,12.0,-3234.550048828125,3894.760009765625,17.020000457763672,-7125.999755859375,-11852.900390625,1.5999999642372131,1.0000000149011612,0.7999999821186066,1925.5999755859375,128.0,255.0,-0.00959588558275101,-1.0668526015141853,0.00018455566114833745,True,10,False,10,0.0,False,,False
46,3761,93,False,False,1,4288.863195163757,-3289.489990234375,4204.0400390625,124.5199966430664,20464.49951171875,-424.39998626708984,2634.5999145507812,1458.0000305175781,-3066.0000610351562,-4947.0001220703125,1.0,-0.8560200113006282,0.49817861092437093,-2.0334923427345264,76561198039309853,enpitsu,26.0,-3474.699951171875,4205.47021484375,70.0199966430664,14791.8994140625,13466.199951171875,2952.2000122070312,-617.7000045776367,4523.800048828125,-3066.400146484375,128.0,0.0,False,-0.12480321583334979,2.3913821153048014,0.027259608609207064,True,5,False,6,118.0,False,,bf81d8692db,games5425898691,25.0,-189.74000549316406,1564.280029296875,17.010000228881836,13984.89990234375,1762.4000549316406,2.7000001072883606,2.3000000417232513,0.5000000074505806,-239.0999984741211,255.0,135.0,,-0.00956737841533139,3.0342422924356853,1.1582960177002003e-05,True,255.0,False,6,6,False,,Hary,76561198016523794,14.0,-534.4099731445312,4350.93994140625,17.010000228881836,11962.2998046875,2551.7999267578125,2.5999999046325684,1.1999999731779099,-0.0,165.30000686645508,255.0,128.0,False,-0.009572318962035956,2.911094478296001,-0.0001681382352298005,True,31.0,False,False,False,False,,KabaQ,76561198064972495,12.0,-1290.8900146484375,3131.110107421875,107.04000091552734,16289.300537109375,4635.5999755859375,-435.09998321533203,-557.2000122070312,4631.000061035156,-731.1000061035156,255.0,128.0,1.0638676160960423,2.0726261824460375,-0.9349322127815429,False,12,False,12,0.0,False,,False
47,3807,95,False,True,1,1390.7689393650683,-85.36000061035156,4154.52001953125,105.36000061035156,12696.700439453125,31482.900390625,3889.89990234375,-310.2000045776367,1914.4999694824219,-5677.80029296875,1.0,-0.49602956546733296,-2.521750839822589,-1.1572955316510602,bf81d8692db,games5425898691,25.0,-51.720001220703125,3886.5,48.18000030517578,-9549.600219726562,20653.701171875,3350.4998779296875,-241.8000030517578,-113.69999885559082,-515.0,255.0,40.0,,-0.016322418661377576,1.1605630893000372,-0.00028246940718864905,True,6,False,7,151.65971616263027,True,,76561198039309853,enpitsu,26.0,-1786.6500244140625,5102.93994140625,473.1499938964844,8574.400024414062,-2.5,-662.7999877929688,-0.09999999776482582,2431.6000366210938,0.0,255.0,128.0,False,-0.06198487582163199,3.12489705558259,1.5718405482312865,True,118.0,False,6,6,False,,Hary,76561198016523794,14.0,307.75,5196.06005859375,17.010000228881836,3660.4998779296875,690.6999969482422,2.5999999046325684,-1.2999999523162842,0.5999999865889549,-269.20000076293945,128.0,131.0,False,-0.009597259165491874,-0.13943577638162563,2.6640445854407456e-05,True,31.0,False,3,False,False,,KabaQ,76561198064972495,12.0,1267.5699462890625,3826.14990234375,17.010000228881836,10218.200073242188,11525.400390625,2.5999999046325684,0.5000000074505806,0.7000000029802322,41.19999885559082,255.0,128.0,-0.009584017862087091,2.2902862875492263,-9.14904592552108e-05,True,12,False,12,31.0,False,,False
48,3816,95,False,False,0,10240.22970790994,-283.4100036621094,-5081.89013671875,197.35000610351562,2715.4998779296875,409.3000030517578,5125.7000732421875,22.300000190734863,-2425.0,996.9000244140625,0.0,0.3701000051873659,0.5898330537770219,-1.730236717931748,76561198016523794,Hary,14.0,-375.989990234375,-5206.759765625,128.86000061035156,-1600.7000732421875,-247.19999313354492,3699.8001098632812,75.70000171661377,-589.5999908447266,-138.100004196167,255.0,128.0,False,-0.11551222105280833,0.10106920299891647,0.00165581972260903,True,False,False,4,31.0,False,,76561198064972495,KabaQ,11.0,-1538.0999755859375,-4263.64013671875,17.010000228881836,-4049.7000122070312,-14276.600341796875,2.800000011920929,0.29999999329447746,0.19999999552965164,2037.7000427246094,255.0,255.0,False,0.009556740291955839,-1.7842024448801386,3.5261577099814334e-05,True,31.0,False,12,12,False,,enpitsu,76561198039309853,26.0,1495.3499755859375,-5102.93994140625,347.5199890136719,-9363.499755859375,2.0000000298023224,-5988.3001708984375,1.5999999642372131,-115.69999694824219,1.5999999642372131,128.0,128.0,False,0.5573700811317644,-3.1219141388318667,1.5814111029750915,True,118.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,347.5400085449219,-4536.6201171875,162.82000732421875,8470.900268554688,-19355.899658203125,2622.2000122070312,-1213.1999969482422,-935.5000305175781,-2373.3999633789062,255.0,128.0,-0.4989727326806308,-2.3507580515364968,0.49083925088320385,True,6,False,8,140.0,False,,
49,3853,97,True,True,1,930.6177166120814,-30.200000762939453,5049.43017578125,318.1199951171875,13092.80029296875,6521.199951171875,6470.2001953125,-934.4000244140625,-2050.399932861328,4285.799865722656,1.0,-0.27737954914937163,-2.7106050866783753,1.8649174033062408,76561198039309853,enpitsu,26.0,-182.6699981689453,4979.5,158.66000366210938,11289.200439453125,1875.0999450683594,3629.7000122070312,1100.6999969482422,-1968.8999938964844,491.6999816894531,128.0,128.0,,0.5359220674099863,2.498256874807231,-0.07492654500905647,True,6,False,8,91.0,False,,bf81d8692db,games5425898691,25.0,-295.8500061035156,5970.22021484375,187.83999633789062,10967.2998046875,-58.29999923706055,-184.69999313354492,33.59999895095825,811.1000061035156,-250.10000228881836,255.0,0.0,,0.020153371126506586,3.1164853369131165,1.2471149385466578,True,140.0,False,6,8,False,,Hary,76561198016523794,14.0,744.280029296875,5658.66015625,54.66999816894531,1873.0999755859375,2552.100067138672,-1109.7000122070312,-536.6999816894531,-3600.0,-1353.0999755859375,255.0,128.0,,-0.10691846354023166,0.664945506557271,0.8805418425824486,True,31.0,False,4,False,False,,KabaQ,76561198064972495,11.0,705.4500122070312,5113.830078125,249.32000732421875,-10520.899658203125,607.0000076293945,-3059.2999267578125,-63.09999942779541,-547.0999908447266,-560.2000045776367,255.0,67.0,-0.3330658059491202,0.22910615001805013,-1.6009010300763074,True,12,False,12,31.0,False,,False
50,4113,97,False,False,0,5199.172359802016,-18.170000076293945,15.470000267028809,102.18000030517578,-6130.10009765625,-3843.2000732421875,5383.699951171875,-5678.499755859375,1016.1000061035156,1649.6000671386719,0.0,0.10916842085432708,0.029141764261142292,-0.4713845177769567,76561198016523794,Hary,14.0,-55.33000183105469,-237.67999267578125,90.7300033569336,8551.500244140625,21101.0009765625,3242.2000122070312,-2513.3999633789062,-350.29998779296875,2305.5999755859375,255.0,202.0,,0.07297493194523957,1.2341309679420243,-0.0031606556561098115,True,3,False,4,0.0,False,,76561198064972495,KabaQ,11.0,2711.6298828125,-3989.219970703125,41.540000915527344,20215.6005859375,-3779.2999267578125,-2656.9000244140625,-599.3000030517578,1353.6000061035156,1761.7999267578125,255.0,255.0,,-0.25614153879091706,-0.2728804367535875,0.12378310206272018,True,0.0,False,4,4,False,,enpitsu,76561198039309853,25.0,8.630000114440918,142.42999267578125,96.54000091552734,-8092.7001953125,-3272.5,-633.3000183105469,5369.69970703125,-929.4999694824219,-742.6999664306641,255.0,255.0,,1.10359147257276,-2.259809571252833,-0.5217442659773104,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-64.52999877929688,4253.14013671875,17.010000228881836,1739.2999267578125,-7133.599853515625,2.5999999046325684,0.9000000357627869,-3.100000023841858,-1336.6000366210938,255.0,97.0,0.009509873712918011,-1.3304368909957949,-0.0001579976653983945,True,4,False,4,116.0,False,,
51,4114,97,False,False,1,5226.890229325809,38.54999923706055,-16.079999923706055,112.30000305175781,7836.6998291015625,-7669.6002197265625,899.3000030517578,3160.4998779296875,-1807.1000671386719,4769.100036621094,1.0,-0.17978095993293283,-0.1536699529224316,-0.6107787308694895,76561198039309853,enpitsu,25.0,-8.630000114440918,-142.42999267578125,96.54000091552734,8092.7001953125,3272.5,-633.3000183105469,-5369.69970703125,929.4999694824219,-742.6999664306641,255.0,255.0,,-1.10359147257276,2.259809571252833,-0.5217442659773104,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,64.52999877929688,-4253.14013671875,17.010000228881836,-1739.2999267578125,7133.599853515625,2.5999999046325684,-0.9000000357627869,3.100000023841858,-1336.6000366210938,255.0,97.0,,-0.009509873712918011,1.3304368909957949,-0.0001579976653983945,True,116.0,False,4,4,False,,Hary,76561198016523794,14.0,1.4199999570846558,143.6300048828125,138.2899932861328,-3379.5001220703125,-1524.7000122070312,6077.8997802734375,720.9999847412109,3756.7001342773438,3951.7999267578125,255.0,202.0,,-0.11128478853180862,-1.7255080401580634,-0.39806032416790726,True,0.0,False,4,False,3,,KabaQ,76561198064972495,11.0,-2711.6298828125,3989.219970703125,41.540000915527344,-20215.6005859375,3779.2999267578125,-2656.9000244140625,599.3000030517578,-1353.6000061035156,1761.7999267578125,255.0,255.0,0.25614153879091706,0.2728804367535875,0.12378310206272018,True,4,False,4,0.0,False,,
