,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
49,3610,106.0,False,False,1,8493.8404058743,-152.9600067138672,-3288.820068359375,93.08000183105469,3747.3001098632812,7823.900146484375,402.5,-5277.39990234375,2558.300018310547,-1266.2999725341797,1.0,-0.06204416384440359,-0.9332579898662006,-2.142812544935437,76561198039309853,enpitsu,28.0,-179.8000030517578,-3644.760009765625,103.8499984741211,8724.69970703125,15643.900146484375,2807.0999145507812,-4800.10009765625,2684.8001098632812,15.0,255.0,255.0,False,-0.6403285252776915,2.078413325707002,0.003299553350535742,True,28,21,False,191.0,False,,bf81d8692db,games5425898691,25.0,1394.75,-3263.570068359375,48.790000915527344,16952.80029296875,12311.99951171875,182.29999542236328,801.2000274658203,-4.699999988079071,-1247.2000122070312,128.0,0.0,,0.0003104662771607316,3.002651372432257,1.69689449679981,True,22,193.0,False,22,False,,Kraker,76561198867559925,11,193.24000549316406,-3180.199951171875,17.010000228881836,-1860.0999450683594,8047.1002197265625,3.100000023841858,-0.5999999865889549,2.800000011920929,-2026.3999938964844,128.0,0.0,False,-0.009642555695078832,1.3400834247392106,-0.0002959176716565449,True,248.0,False,14,False,14,,MRBLAAAA,b35329e12cb,17.0,-173.1300048828125,-2953.6298828125,16.989999771118164,4518.500061035156,-10490.999755859375,5.299999713897705,0.09999999776482582,-0.7000000029802322,1167.9000091552734,255.0,128.0,,-0.009559585950187003,-1.9916859866766805,6.040916445539481e-05,True,26,255.0,False,False,26,
50,3612,106.0,False,True,0,2141.1662291909083,125.4800033569336,3258.199951171875,107.88999938964844,-393.69998931884766,14940.999755859375,7840.5999755859375,5379.000244140625,-1178.499984741211,-2382.5999450683594,0.0,-0.41346529622117434,0.7648260860115862,-1.9885992992716557,b35329e12cb,MRBLAAAA,17.0,133.10000610351562,3041.68994140625,16.989999771118164,-5055.199890136719,10611.300048828125,5.199999809265137,0.29999999329447746,-0.3999999910593033,233.09999465942383,255.0,128.0,,0.009571720377777244,2.0355153941177404,-9.488600779423185e-05,True,26,26,False,255.0,False,,76561198867559925,Kraker,11.0,-183.60000610351562,3111.5400390625,17.010000228881836,541.1000061035156,-8512.19970703125,3.100000023841858,-0.7000000029802322,-1.2999999523162842,-2360.7000732421875,255.0,0.0,False,0.009587869622427634,-1.5255657554372468,-0.00012654343471033824,True,14,248.0,False,14,False,,enpitsu,76561198039309853,28,106.16000366210938,3512.7099609375,121.41000366210938,-8859.600219726562,-15887.60009765625,797.9000091552734,4717.200012207031,-2824.8001098632812,135.0,255.0,255.0,False,1.2428631742892786,-2.0380356145314193,0.039051101897129833,True,191.0,False,28,False,21,,games5425898691,bf81d8692db,25.0,-1536.06005859375,3161.070068359375,48.220001220703125,-16982.60009765625,-12300.50048828125,-334.50000762939453,3448.2998657226562,-434.0999984741211,-922.2000122070312,255.0,0.0,,0.03188284942292177,-3.094899868678036,1.530340154348393,True,22,193.0,False,False,22,
51,3613,106.0,False,False,1,8495.216869448988,-132.80999755859375,-3292.68994140625,130.97999572753906,-12885.6005859375,9250.2001953125,4456.000061035156,-43.499999046325684,2201.0000610351562,5581.500244140625,1.0,0.5725067174023598,-0.857908293634516,-1.948489699458203,76561198039309853,enpitsu,28.0,-30.920000076293945,-3382.85009765625,121.88999938964844,9478.499755859375,13689.599609375,359.00001525878906,-3005.5999755859375,3806.300048828125,2593.800048828125,255.0,255.0,False,-1.3055013668619289,-0.887215433336556,2.933690005130348,True,28,21,False,191.0,False,,bf81d8692db,games5425898691,25.0,1536.06005859375,-3161.070068359375,48.220001220703125,16982.60009765625,12300.50048828125,-334.50000762939453,-3448.2998657226562,434.0999984741211,-922.2000122070312,255.0,0.0,,-0.03188284942292177,3.094899868678036,1.530340154348393,True,22,193.0,False,22,False,,Kraker,76561198867559925,11,183.60000610351562,-3111.5400390625,17.010000228881836,-541.1000061035156,8512.19970703125,3.100000023841858,0.7000000029802322,1.2999999523162842,-2360.7000732421875,255.0,0.0,False,-0.009587869622427634,1.5255657554372468,-0.00012654343471033824,True,248.0,False,14,False,14,,MRBLAAAA,b35329e12cb,17.0,-90.12000274658203,-3120.300048828125,15.649999618530273,4973.2000732421875,-9004.000244140625,147.2000026702881,16.100000143051147,12.799999713897705,-43.80000114440918,255.0,128.0,,-0.00754087761523639,-2.039248365535474,0.0003482326161816685,True,26,255.0,False,False,26,
52,3697,109.0,False,False,0,6034.80602555287,3408.300048828125,910.1199951171875,104.83999633789062,20272.900390625,6332.80029296875,5138.3001708984375,5864.0997314453125,-259.4000053405762,-1242.699966430664,0.0,1.0838202015719889,-0.9391299027333108,1.432193242656335,76561198867559925,Kraker,11.0,3263.320068359375,802.8200073242188,17.010000228881836,16160.6005859375,6379.6002197265625,2.5999999046325684,0.7999999821186066,0.0,251.49999618530273,255.0,128.0,False,0.009611931556973654,0.4047008108361786,-0.00017032826057962965,True,14,14,False,204.0,False,,b35329e12cb,MRBLAAAA,18.0,2103.35009765625,2046.239990234375,20.079999923706055,12264.89990234375,-18350.30029296875,-1804.1999816894531,4610.899963378906,2980.4000854492188,325.9000015258789,255.0,128.0,False,-0.09952312600308431,-0.9871980060609794,-0.0026007881323860996,True,28,233.0,False,28,False,,enpitsu,76561198039309853,28,2192.260009765625,1397.47998046875,17.049999237060547,20272.5,10107.7001953125,3.6000001430511475,-0.7000000029802322,-0.3999999910593033,1899.7000122070312,255.0,255.0,False,0.016784362528340202,0.5260094358679371,9.974885530222208e-05,False,83.0,False,28,False,22,,games5425898691,bf81d8692db,25.0,822.77001953125,2563.080078125,17.010000228881836,20942.80029296875,-6659.2999267578125,2.7000001072883606,0.0,0.0,3.1999999284744263,255.0,128.0,,0.009583420030120474,-0.30742788984055663,1.6457904068859887e-05,True,22,151.0,False,False,22,
53,3793,113.0,True,True,0,3490.5379373911687,1144.469970703125,2307.97998046875,238.9600067138672,-12644.200439453125,25332.19970703125,5818.800048828125,5558.699951171875,-2231.199951171875,-349.39998626708984,0.0,0.2256018086733937,1.0682277261898778,-1.1694585435449596,76561198867559925,Kraker,11.0,1249.3399658203125,2050.72998046875,146.00999450683594,-12071.300048828125,19505.6005859375,1677.5,-1455.0,-2000.8000183105469,-1266.9999694824219,255.0,128.0,True,0.04682192120043529,2.0515168252883007,-0.5230195420651179,True,16,15,False,167.4984001421159,True,,b35329e12cb,MRBLAAAA,17.0,-740.7999877929688,-1185.75,17.010000228881836,-14860.2001953125,4683.900146484375,2.800000011920929,-0.09999999776482582,0.0,-2038.800048828125,255.0,0.0,,0.009588407939470798,2.767750007839826,-1.8068843016549784e-05,True,28,249.0,False,28,False,,enpitsu,76561198039309853,28,2089.469970703125,3904.780029296875,17.049999237060547,-13298.299560546875,6298.3001708984375,-1.0999999940395355,0.5999999865889549,-0.7999999821186066,-41.19999885559082,255.0,128.0,False,0.016749457615408386,2.6943459589988294,5.8022974717071414e-05,True,35.913763423119825,True,28,False,22,,games5425898691,bf81d8692db,25.0,1042.47998046875,2909.739990234375,131.52999877929688,-7139.6002197265625,-21767.80029296875,2046.3999938964844,-428.8999938964844,585.9999847412109,1406.9999694824219,255.0,128.0,,-0.42594590174145475,-1.4272718138963336,-0.10609276400929855,True,22,187.3500387514791,True,False,24,
54,4082,114.0,False,False,0,5257.617392382167,-26.139999389648438,-45.15999984741211,95.81999969482422,14483.900146484375,8252.000122070312,4125.199890136719,-973.1999969482422,3794.5999145507812,-4544.5001220703125,0.0,0.04965853923349602,-0.16458700422357633,0.1313930355783455,b35329e12cb,MRBLAAAA,16.0,-180.7899932861328,-201.0399932861328,49.18000030517578,5374.0997314453125,7468.4002685546875,3538.900146484375,-410.49999237060547,311.5999984741211,-2234.499969482422,255.0,0.0,,0.022475418106251057,0.8406873413307788,-0.001459348055093689,True,6,4,False,48.0,False,,76561198867559925,Kraker,11.0,179.4199981689453,-1933.760009765625,17.010000228881836,1253.0999755859375,12371.800537109375,2.7000001072883606,0.3999999910593033,0.0,0.0,255.0,128.0,False,0.009601067517092091,1.4698372638351538,-2.672021468888195e-05,True,4,116.0,False,4,False,,enpitsu,76561198039309853,27,69.83999633789062,2780.6201171875,17.049999237060547,-782.2000122070312,-10517.7001953125,3.1999999284744263,-0.3999999910593033,-7.400000095367432,-753.0000305175781,255.0,128.0,,0.01669575949607762,-1.6597116269117094,-0.00014705873233350708,True,91.34199569045857,True,False,False,False,,games5425898691,bf81d8692db,24.0,98.95999908447266,120.55000305175781,96.37999725341797,-3213.2000732421875,-22584.09912109375,-151.40000343322754,5480.999755859375,-455.60001373291016,14.600000381469727,128.0,128.0,,1.1700490731833448,1.4815092127889384,3.1347181449745043,True,3,0.0,False,False,4,
55,4083,114.0,False,False,1,5151.612534779649,21.989999771118164,63.06999969482422,104.44000244140625,-3495.0,2279.199981689453,3472.39990234375,304.20000076293945,-2064.2999267578125,-4930.0,1.0,-0.1287586958463413,0.44241802899442667,0.172247223024452,bf81d8692db,games5425898691,24.0,-98.95999908447266,-120.55000305175781,96.37999725341797,3213.2000732421875,22584.09912109375,-151.40000343322754,-5480.999755859375,455.60001373291016,14.600000381469727,128.0,128.0,,-1.1700490731833448,-1.4815092127889384,3.1347181449745043,True,4,3,False,0.0,False,,76561198039309853,enpitsu,27.0,-61.630001068115234,-2690.530029296875,17.049999237060547,1178.8999938964844,11219.200439453125,0.0,-0.0,0.29999999329447746,-169.69999313354492,255.0,128.0,,-0.01669641998947697,1.6895160406754466,7.016773500433728e-05,True,False,88.23897628117635,True,False,False,,Kraker,76561198867559925,11,-179.4199981689453,1933.760009765625,17.010000228881836,-1253.0999755859375,-12371.800537109375,2.7000001072883606,-0.3999999910593033,-0.0,0.0,255.0,128.0,False,-0.009601067517092091,-1.4698372638351538,-2.672021468888195e-05,True,116.0,False,4,False,4,,MRBLAAAA,b35329e12cb,16.0,152.19000244140625,153.1699981689453,77.86000061035156,3361.4999389648438,494.39998626708984,2120.0999450683594,-3585.2999877929688,4116.099853515625,-673.0999755859375,255.0,0.0,,0.12026060990155481,-0.68529655703414,-0.017959824199460156,True,4,48.0,False,False,6,
56,4084,114.0,False,False,0,5295.062869270257,-25.6299991607666,-83.04000091552734,114.69999694824219,1540.5000305175781,-4620.299987792969,2890.2999877929688,-69.29999828338623,1791.4999389648438,-4548.699951171875,0.0,0.17818738665700568,-0.6294450087405095,0.14579660021039362,b35329e12cb,MRBLAAAA,16.0,-152.19000244140625,-153.1699981689453,77.86000061035156,-3361.4999389648438,-494.39998626708984,2120.0999450683594,3585.2999877929688,-4116.099853515625,-673.0999755859375,255.0,0.0,,-0.12026060990155481,0.68529655703414,-0.017959824199460156,True,6,4,False,48.0,False,,76561198867559925,Kraker,11.0,189.99000549316406,-1829.47998046875,17.010000228881836,1279.000015258789,12627.5,2.7000001072883606,0.3999999910593033,0.0,0.0,255.0,128.0,False,0.009601067517092091,1.4698372638351538,-2.672021468888195e-05,True,4,116.0,False,4,False,,enpitsu,76561198039309853,27,61.630001068115234,2690.530029296875,17.049999237060547,-1178.8999938964844,-11219.200439453125,0.0,0.0,-0.29999999329447746,-169.69999313354492,255.0,128.0,,0.01669641998947697,-1.6895160406754466,7.016773500433728e-05,True,85.10787955919903,True,False,False,False,,games5425898691,bf81d8692db,24.0,117.55999755859375,-16.15999984741211,106.43000030517578,5685.999755859375,-13223.199462890625,1555.3999328613281,2249.600067138672,727.5,-4965.799865722656,128.0,128.0,,1.0969733808659667,1.8142765975326607,-2.212956990857167,True,3,0.0,False,False,4,
57,4112,115.0,False,False,0,5719.899439158775,392.510009765625,-432.8800048828125,122.16999816894531,17127.7001953125,-365.29998779296875,4736.9000244140625,3900.0,-1267.2000122070312,-4379.89990234375,0.0,0.47235720230129935,0.8276843273745892,0.29756707321312986,76561198867559925,Kraker,11.0,208.6300048828125,-486.3299865722656,17.010000228881836,8825.30029296875,11614.69970703125,2.800000011920929,-0.19999999552965164,0.0,-2089.600067138672,255.0,0.0,False,0.009568025065266321,0.854198432008828,9.871142786151486e-06,True,4,4,False,124.0,False,,b35329e12cb,MRBLAAAA,16.0,-58.59000015258789,-380.510009765625,62.11000061035156,1319.1999816894531,-2267.100067138672,-2043.800048828125,1304.7999572753906,1542.4000549316406,209.40000534057617,255.0,0.0,False,-0.8596659317198289,-0.027820490728636505,0.009899308930831607,True,6,48.0,False,6,False,,enpitsu,76561198039309853,27,79.08000183105469,972.1599731445312,17.049999237060547,5986.199951171875,-20891.0009765625,-0.5999999865889549,-0.3999999910593033,1.899999976158142,1697.7000427246094,255.0,255.0,,0.016771052707061616,-1.2500495719681857,0.0002397632943119595,True,37.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,655.1900024414062,-1339.31005859375,18.639999389648438,4252.0001220703125,-11504.69970703125,-1076.9999694824219,-7.5,-2007.4000549316406,2960.4998779296875,255.0,255.0,,0.05668028239967561,-1.0546360020698025,-0.0055663519632106265,False,4,0.0,False,False,4,
58,4152,116.0,False,False,0,6736.797835221868,2826.5,-474.92999267578125,127.2699966430664,20171.400146484375,6605.10009765625,1344.1000366210938,2514.4000244140625,-2497.899932861328,-3051.6000366210938,0.0,0.008034345198909922,-0.9114467786675775,1.6833115463051083,76561198867559925,Kraker,11.0,2609.179931640625,-612.969970703125,16.989999771118164,21179.49951171875,2675.1998901367188,5.299999713897705,0.19999999552965164,0.0,1747.2000122070312,255.0,255.0,False,0.009594780981169016,0.17762286015269388,9.06954506884276e-05,True,4,4,False,42.0,False,,b35329e12cb,MRBLAAAA,16.0,895.4000244140625,-1569.8299560546875,96.37999725341797,11939.200439453125,-15223.199462890625,-154.49999809265137,3637.60009765625,4123.399963378906,120.9000015258789,128.0,128.0,False,0.07764821872600994,2.4169943910718703,3.1194980784410746,False,8,0.0,False,7,False,,enpitsu,76561198039309853,27,2744.93994140625,284.55999755859375,17.049999237060547,20602.19970703125,-8024.000244140625,3.1999999284744263,-3.400000035762787,1.4000000059604645,-846.9000244140625,255.0,128.0,False,0.016790042330211967,-0.41932647961881964,0.0001833992302596042,True,0.0,False,2,False,False,,games5425898691,bf81d8692db,25.0,2260.840087890625,-993.75,100.18000030517578,14185.400390625,11480.699462890625,-167.90000915527344,-3539.2001342773438,4209.89990234375,-1.5000000596046448,255.0,128.0,,1.0384141042577826,-2.47561722250951,3.113259154777721,False,5,31.0,False,False,6,
59,4167,117.0,False,False,1,6728.2340400774265,-3957.639892578125,480.4599914550781,274.8299865722656,14175.0,10380.30029296875,8673.900146484375,1012.9000091552734,-2925.5999755859375,5139.5001220703125,1.0,-0.010750331367815865,0.5608354158452448,2.5223234835451054,76561198039309853,enpitsu,27.0,-3890.31005859375,304.2900085449219,98.13999938964844,-19449.89990234375,9432.60009765625,-164.79999542236328,-3498.699951171875,-4243.399963378906,-46.30000114440918,255.0,0.0,False,-0.535097020177122,-2.45690323907262,-3.08811800940807,True,2,1,False,255.0,False,,bf81d8692db,games5425898691,25.0,-3071.1298828125,337.8500061035156,78.33999633789062,-14094.69970703125,-11412.900390625,-1373.699951171875,1934.6000671386719,-2289.499969482422,-15.099999904632568,255.0,128.0,,0.6786337818537599,-0.7203647767894509,-0.015791424818921894,False,6,31.0,False,6,False,,Kraker,76561198867559925,11,-3688.570068359375,114.75,17.010000228881836,-18849.89990234375,-5705.999755859375,3.0000001192092896,-0.3999999910593033,-0.19999999552965164,-1950.2000427246094,255.0,0.0,False,-0.0095763182677568,-0.2255791121061362,-3.91562811303144e-05,True,42.0,False,4,False,4,,MRBLAAAA,b35329e12cb,16.0,-1482.449951171875,2318.5400390625,66.37999725341797,-11939.200439453125,15223.199462890625,-1831.6000366210938,-1713.9999389648438,-1942.7000427246094,56.10000133514404,128.0,128.0,False,0.5445795047438884,0.7362914755457112,0.02563217891444063,False,8,0.0,False,False,8,
60,4278,121.0,False,False,1,1062.9912281484762,900.8900146484375,4077.02001953125,310.8500061035156,4703.900146484375,17936.600341796875,-532.0000076293945,-1961.300048828125,1432.7000427246094,5486.300048828125,1.0,-0.9648116366527035,1.2315578610367746,-2.1341581750958545,76561198039309853,enpitsu,28.0,850.8400268554688,3827.889892578125,235.61000061035156,17009.49951171875,15083.699951171875,1840.2000427246094,266.00000381469727,-341.1000061035156,384.0999984741211,128.0,255.0,,0.502398430878327,1.969573951993265,-0.11009308506635403,True,4,3,False,91.0,False,,bf81d8692db,games5425898691,25.0,178.52000427246094,-3513.60009765625,92.98999786376953,18896.600341796875,12830.50048828125,-145.10000228881836,-4517.099914550781,3122.39990234375,309.0999984741211,255.0,128.0,,0.8076116616817148,-1.4075232690973785,2.7743831908203234,True,8,212.0,False,7,False,,Kraker,76561198867559925,11,389.8999938964844,3932.719970703125,17.010000228881836,21005.6005859375,8534.69970703125,2.7000001072883606,-2.7000001072883606,-0.3999999910593033,1183.7999725341797,128.0,128.0,False,-0.009579825898667708,2.72589132047303,0.0001953894490514443,True,16.0,False,6,False,6,,MRBLAAAA,b35329e12cb,17.0,-1190.0799560546875,4777.31982421875,17.0,14982.19970703125,13705.400390625,3.8999998569488525,-1.899999976158142,-1.5999999642372131,381.3999938964844,128.0,128.0,False,-0.009638379292012687,2.373565670039616,-2.1295793782417965e-05,True,8,185.0,False,False,8,
61,4320,123.0,False,False,0,9319.861250806433,-1553.9200439453125,-4156.60986328125,112.76000213623047,-7853.0999755859375,7617.7001953125,-477.7000045776367,-5651.400146484375,-1186.500015258789,1628.699951171875,0.0,-0.16764617102927476,2.328855085227238,-2.601513884995042,76561198867559925,Kraker,11.0,-1397.3800048828125,-4189.77001953125,16.850000381469727,-4710.799865722656,4386.600036621094,-82.20000267028809,-350.2000045776367,105.69999694824219,-1215.4000091552734,255.0,128.0,False,0.012993981881787917,2.3741554696322265,0.006721525417147471,True,6,6,False,16.0,False,,b35329e12cb,MRBLAAAA,17.0,-382.1499938964844,-5923.02001953125,175.63999938964844,-7430.0,-2290.500030517578,2560.0,4267.300109863281,72.89999961853027,1230.999984741211,255.0,0.0,False,0.13506509071966272,0.40400055752865177,-2.559040762823711,True,8,185.0,False,8,False,,enpitsu,76561198039309853,27,-1851.06005859375,-4836.14013671875,76.91000366210938,-2837.60009765625,2396.0000610351562,-852.7999877929688,2919.89990234375,-843.3999633789062,-2736.199951171875,255.0,255.0,,0.6275985135610493,-0.2110934250560614,-1.066694434635236,True,91.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,-3019.27001953125,1467.3699951171875,17.010000228881836,-15670.2001953125,-16197.099609375,2.5999999046325684,-1.4000000059604645,-1.4000000059604645,955.8000183105469,255.0,228.0,,0.009599604923049477,-2.3233813733687643,8.720524883094069e-05,True,8,242.0,False,False,8,
62,4334,123.0,False,False,0,8976.696058313504,-1925.9000244140625,-3777.419921875,93.41999816894531,-6341.199951171875,6880.4998779296875,549.5000076293945,-4813.699951171875,-3428.3999633789062,1036.2000274658203,0.0,0.1470510011800937,-1.5705132041383438,0.33151568527542785,76561198867559925,Kraker,11.0,-1710.72998046875,-3884.919921875,17.010000228881836,-7796.6998291015625,6399.2999267578125,2.7000001072883606,-0.19999999552965164,0.09999999776482582,109.70000267028809,255.0,128.0,False,0.009536380341812936,2.4665799242548396,-8.201814012587817e-05,True,6,6,False,16.0,False,,b35329e12cb,MRBLAAAA,17.0,-703.1300048828125,-5976.39013671875,246.47999572753906,-2769.8001098632812,-1235.5999755859375,-527.0999908447266,-1019.5999908447266,1841.6999816894531,1078.1999969482422,255.0,255.0,False,0.038260738229445625,-0.012397596281604067,-1.6147800582762781,True,8,185.0,False,8,False,,enpitsu,76561198039309853,27,-1915.81005859375,-4767.83984375,16.790000915527344,1945.8000183105469,-468.8999938964844,55.70000171661377,4.1999998688697815,34.700000286102295,1135.199966430664,255.0,255.0,,0.015081244747453737,-0.4502811688254759,0.0008685229331936227,True,91.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,-3559.989990234375,551.0800170898438,17.010000228881836,-5900.5999755859375,-21159.599609375,2.7000001072883606,0.0,0.19999999552965164,715.4000091552734,255.0,156.0,,0.009597088155508618,-1.8074237971465212,-5.7473297954787535e-05,True,8,242.0,False,False,8,
63,4345,123.0,False,False,0,8747.471397665644,-2166.60009765625,-3514.699951171875,93.2300033569336,-9676.599731445312,8372.100219726562,537.7000045776367,-2482.2999572753906,-673.6000061035156,474.70001220703125,0.0,-0.9401108042361437,3.0636953134331733,3.0735598143228797,76561198867559925,Kraker,11.0,-1978.1199951171875,-3627.9599609375,17.010000228881836,-8075.4998779296875,8234.600219726562,2.7000001072883606,3.3000001311302185,-3.700000047683716,803.3999633789062,255.0,128.0,False,0.009551295604572402,2.3564183235094855,0.00020821113401278777,True,6,6,False,16.0,False,,b35329e12cb,MRBLAAAA,17.0,-673.97998046875,-5975.64990234375,212.19000244140625,3306.400146484375,447.79998779296875,-2009.1999816894531,630.9000015258789,1793.699951171875,179.89999771118164,255.0,255.0,False,0.39358125269970234,0.08367298131116108,-1.3667167592091323,True,8,185.0,False,8,False,,enpitsu,76561198039309853,28,-1736.4200439453125,-4759.27978515625,17.059999465942383,6074.7998046875,2205.5999755859375,2.3000000417232513,0.0,0.09999999776482582,2325.0999450683594,255.0,255.0,,0.01664283495180516,0.33313169933800824,2.4473073395241878e-05,True,91.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,-3591.27001953125,-358.95001220703125,17.010000228881836,5034.700012207031,-20700.400390625,2.7000001072883606,-0.7000000029802322,2.8999999165534973,1237.300033569336,255.0,139.0,,0.009591225994817596,-1.2722463869557545,-8.002391439191273e-06,True,8,255.0,False,False,8,
64,4362,124.0,False,False,0,8357.014627734661,-2796.43994140625,-2998.06005859375,93.1500015258789,-9565.0,7938.900146484375,0.0,-4139.700012207031,-3282.2000122070312,474.70001220703125,0.0,0.7798362105589076,2.933287849903665,-1.5779944391470024,76561198867559925,Kraker,11.0,-2611.030029296875,-3107.89990234375,17.010000228881836,-10909.200439453125,7467.7001953125,2.7000001072883606,-0.09999999776482582,0.7000000029802322,19.40000057220459,255.0,128.0,False,0.009605292196458852,2.544126446638446,-6.214184928987333e-05,True,6,6,False,16.0,False,,b35329e12cb,MRBLAAAA,17.0,-536.2000122070312,-5611.56982421875,26.799999237060547,-3740.7998657226562,9697.60009765625,-300.40000915527344,-63.00000190734863,46.500000953674316,2346.7999267578125,255.0,255.0,False,0.041276476607054025,1.9874830072141259,0.01709655999277982,True,8,177.0,False,8,False,,enpitsu,76561198039309853,28,-1526.550048828125,-4349.7099609375,17.059999465942383,-1802.2999572753906,9544.099731445312,2.5,0.0,0.0,2426.300048828125,255.0,255.0,,0.01668158596991255,1.8006890944735776,-1.803853976152352e-06,True,84.7005248121036,True,4,False,4,,games5425898691,bf81d8692db,25.0,-3297.169921875,-1638.449951171875,17.010000228881836,284.6999931335449,-22998.20068359375,0.0,0.0,0.7000000029802322,-253.99999618530273,255.0,128.0,,0.00960676806424721,-1.58426198429628,0.00016420747300783804,True,8,223.74670123541225,True,False,8,
65,4369,124.0,False,False,0,8221.448393210318,-3035.919921875,-2798.070068359375,93.1500015258789,-8996.300048828125,7558.499755859375,0.0,-4385.0,-4074.5001220703125,412.20001220703125,0.0,0.6140499591150744,-1.400721464683041,0.6354911393425179,76561198867559925,Kraker,11.0,-2899.820068359375,-2911.469970703125,49.15999984741211,-11364.3994140625,7717.2998046875,3537.0001220703125,-227.60000228881836,-334.70001220703125,0.3999999910593033,128.0,128.0,False,0.021557130926820548,2.5451589356086886,-2.845289736228432e-05,True,7,6,False,16.0,False,,b35329e12cb,MRBLAAAA,17.0,-684.6699829101562,-5373.93017578125,17.989999771118164,-6107.1002197265625,9569.000244140625,-279.7999954223633,417.20001220703125,-49.000000953674316,-1832.4000549316406,255.0,0.0,False,0.03623650980126247,2.1400718137871824,0.015922133117756525,True,8,177.0,False,8,False,,enpitsu,76561198039309853,27,-1656.199951171875,-4119.080078125,17.059999465942383,-8272.999877929688,8100.8001708984375,-2.0000000298023224,-0.29999999329447746,0.0,2380.399932861328,255.0,255.0,,0.016704338630686846,2.41892709370063,-9.362691041033142e-06,True,93.86666682202329,True,4,False,4,,games5425898691,bf81d8692db,25.0,-3297.679931640625,-2234.5,17.010000228881836,1215.6999969482422,-22967.80029296875,0.29999999329447746,-0.09999999776482582,3.100000023841858,1091.2000274658203,255.0,165.0,,0.009601525395756516,-1.4814148328604593,0.00013154142878232423,True,8,201.86184967717818,True,False,8,
