,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
34,2452,74,False,False,0,5691.518174002434,-3528.25,93.75,103.72000122070312,-7608.599853515625,28068.1005859375,6173.0999755859375,15.399999618530273,5702.5,-1380.2000427246094,0.0,-0.16454752862502992,0.4315067111981924,-0.5596039199454806,2535437467073359,WelshDragonM,8.0,-3472.169921875,-56.650001525878906,15.989999771118164,-8701.799926757812,19183.199462890625,-119.60000038146973,907.7999877929688,1280.0,-1065.999984741211,255.0,128.0,False,-0.024554510205956878,1.9812254751619318,0.01762303506002678,True,16,14,False,251.86316552982535,True,160.0,b98f1a5448b,MaxbrawI,4.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26,-2260.949951171875,2934.919921875,17.049999237060547,865.2999877929688,4792.60009765625,2.5,-0.5999999865889549,0.0,0.0,0.0,128.0,False,0.017012355598553325,-1.749470974209979,-7.148366674141969e-06,True,255.0,False,10,8,False,,games5425898691,bf81d8692db,19.0,-3824.85009765625,1854.97998046875,17.559999465942383,2506.3999938964844,21318.00048828125,-101.30000114440918,-55.900001525878906,-443.10001373291016,13.200000524520874,255.0,128.0,0.017540608991687,1.4518957808349469,0.022963904042385262,True,14,False,16,121.0,False,,
35,2533,76,False,False,1,10223.80944934703,2342.530029296875,-4980.9599609375,571.0499877929688,-5761.099853515625,11105.6005859375,7111.7999267578125,-4390.299987792969,1230.1000213623047,3900.10009765625,1.0,0.9532658871030689,2.5537066768278054,-2.4425533243889848,bf81d8692db,games5425898691,19.0,2305.6298828125,-5103.39990234375,455.489990234375,-5446.6998291015625,-498.49998474121094,11785.30029296875,576.3000106811523,1843.3000183105469,11.799999475479126,255.0,255.0,,1.2468558576152287,-0.04002721834555243,1.5334060297600063,True,16,14,False,210.0,False,,76561198039309853,enpitsu,26.0,577.27001953125,-4917.10009765625,17.049999237060547,1543.3999633789062,184.79999542236328,2.7000001072883606,-0.5000000074505806,1.0999999940395355,0.0,0.0,128.0,False,-0.0164868045480729,3.0223840100847723,3.807144766384549e-05,236.10898047365168,True,8,11,True,False,,MaxbrawI,b98f1a5448b,4,-2929.510009765625,3784.719970703125,17.010000228881836,4355.5999755859375,-11341.99951171875,-0.29999999329447746,-1.2999999523162842,4.300000071525574,1281.6000366210938,255.0,128.0,,-0.009528692432165009,-2.0045412523024972,-0.00016607456648977652,False,236.10898047365168,True,False,False,False,,WelshDragonM,2535437467073359,8.0,2537.570068359375,-4427.75,17.010000228881836,-8854.099731445312,5606.5997314453125,2.3999999463558197,-0.29999999329447746,0.09999999776482582,-2337.4000549316406,254.0,62.0,-0.009544017942150967,0.6190431079878531,7.037544083382958e-07,True,14,False,16,224.0,False,,False
36,2646,81,False,False,1,6073.735385975212,362.6199951171875,-910.27001953125,309.55999755859375,-9031.199951171875,27505.30029296875,-2686.7999267578125,-3676.0000610351562,-1493.8999938964844,3943.2998657226562,1.0,1.011635183791508,-0.7866616260093074,0.9789703478631171,76561198039309853,enpitsu,26.0,422.3999938964844,-1157.06005859375,299.0899963378906,-2727.5,22826.39892578125,717.3000335693359,-3410.0,4255.299987792969,716.9000244140625,255.0,128.0,,-0.29192785904526436,1.508316544042314,0.6366145128418188,True,14,11,False,76.0,False,,bf81d8692db,games5425898691,19.0,914.47998046875,-4897.8798828125,17.0,-6854.2999267578125,1432.5999450683594,3.400000035762787,-0.29999999329447746,-0.09999999776482582,0.0,255.0,,,-0.009482596750293894,0.2060658138821559,-3.13653916470242e-05,210.0,False,14,16,True,False,,MaxbrawI,b98f1a5448b,4,374.30999755859375,1175.5,17.010000228881836,4171.7999267578125,12380.50048828125,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,2288.9999389648438,255.0,255.0,,-0.009556982765491741,1.8279691018746553,1.823248946413087e-05,True,242.0,False,False,False,False,,WelshDragonM,2535437467073359,8.0,-911.4299926757812,847.3599853515625,17.010000228881836,7583.4002685546875,9477.80029296875,0.0,-1.0999999940395355,-1.1999999731779099,2258.8999938964844,255.0,255.0,-0.009561034603564137,2.2085682397247557,9.73560086899125e-05,True,16,False,18,236.15215474559415,True,,False
37,2680,82,False,False,0,7431.439003929515,652.5800170898438,-2128.300048828125,196.77999877929688,13141.300048828125,-6880.7000732421875,8214.199829101562,5961.400146484375,45.19999980926514,677.6999664306641,0.0,-0.43802705673616565,0.6839569646646336,2.1673154724200008,2535437467073359,WelshDragonM,8.0,581.4199829101562,-2201.360107421875,68.52999877929688,10069.500122070312,-6941.300048828125,3157.60009765625,-522.9000091552734,2140.500030517578,3394.2999267578125,255.0,248.0,False,0.03692847928881044,-0.8060695648086519,-0.013383041983455293,True,20,17,False,222.0,False,,b98f1a5448b,MaxbrawI,4.0,381.6700134277344,-2629.639892578125,17.010000228881836,10286.199951171875,-9643.300170898438,2.0999999344348907,0.3999999910593033,-0.5000000074505806,35.19999980926514,254.0,132.0,,0.009602475293382262,-0.7530377937320042,-5.4877771648894627e-05,242.0,False,False,False,True,False,,enpitsu,76561198039309853,26,-127.52999877929688,-1426.7099609375,139.80999755859375,2473.8999938964844,-21232.80029296875,-4461.000061035156,742.3000335693359,-44.89999771118164,499.39998626708984,255.0,255.0,,-0.0007189975173085985,-1.420714020855114,-0.32981810087394914,True,72.90656347941326,True,14,12,False,,games5425898691,bf81d8692db,19.0,103.80999755859375,4134.0400390625,17.0,4797.799987792969,-11821.600341796875,3.3000001311302185,-0.09999999776482582,0.5999999865889549,-3.1999999284744263,255.0,142.0,0.009551696371414821,-1.1923854132964347,9.683702659948571e-05,True,14,False,16,241.0,False,,
38,2841,88,False,False,0,10367.263204406485,2895.159912109375,-4509.2099609375,259.239990234375,11908.699951171875,3561.4999389648438,10721.400146484375,4807.39990234375,-2568.2000732421875,-2508.300018310547,0.0,-0.33093161660066034,-1.5030122108633739,-0.23843630865837537,2535437467073359,WelshDragonM,8.0,2801.97998046875,-4498.259765625,125.75,3274.7000122070312,12503.599853515625,1271.500015258789,483.4000015258789,3350.0,-2135.8999633789062,254.0,0.0,False,0.12051885056947678,1.8862971614055288,1.0607214288297049,True,22,19,False,198.0,False,,b98f1a5448b,MaxbrawI,5.0,-39.880001068115234,-4743.0,17.010000228881836,2660.10009765625,-2827.5,2.199999988079071,1.0000000149011612,-0.3999999910593033,732.3000335693359,128.0,208.0,,0.009602910828546104,-0.8466534291608638,-1.342561009473566e-06,255.0,False,False,False,True,False,,enpitsu,76561198039309853,26,3462.360107421875,2084.179931640625,17.040000915527344,-1340.8999633789062,22960.80078125,3.8999998569488525,0.5000000074505806,0.0,0.09999999776482582,255.0,128.0,False,0.016822754858691582,1.6291500845185516,-5.212609769925225e-06,False,0.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,2065.580078125,-2748.0400390625,17.0,11335.799560546875,-18556.099853515625,1.0000000149011612,0.7999999821186066,-1.0999999940395355,-988.0999755859375,255.0,81.0,0.00958374377011919,-1.0447075429231127,-0.00014516686159825966,True,14,False,16,188.55370348756028,True,,
39,2926,91,False,False,0,8889.284641344224,3738.0,-2445.8701171875,141.30999755859375,6591.400146484375,12250.999755859375,1460.2999877929688,-725.0,-4992.0001220703125,-3248.599853515625,0.0,-0.04109464821156552,-1.4843296910130857,-1.3193303195173676,2535437467073359,WelshDragonM,8.0,3670.840087890625,-2522.77001953125,15.779999732971191,8517.19970703125,6064.4000244140625,-288.29999923706055,-2584.4000244140625,-180.6999969482422,1227.6000213623047,255.0,128.0,,0.06171445951645632,0.6071775678051616,-0.05708342810682985,True,22,20,False,255.0,False,,b98f1a5448b,MaxbrawI,5.0,114.37999725341797,-4799.830078125,17.010000228881836,2184.2999267578125,854.4999694824219,2.0999999344348907,0.0,-0.5000000074505806,0.0,217.0,128.0,,0.009546005082455658,0.372909175949754,5.592990252260248e-06,255.0,False,False,False,,False,,enpitsu,76561198039309853,26,2928.550048828125,2696.10009765625,17.049999237060547,3250.7000732421875,-8975.700073242188,2.5999999046325684,-0.5000000074505806,-0.19999999552965164,8.700000047683716,255.0,255.0,,0.016904689173409152,-1.2219595923175872,-3.8485249893045985e-06,True,255.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,3936.43994140625,-1664.3599853515625,40.2599983215332,-926.8000030517578,-3609.89990234375,-373.49998474121094,410.99998474121094,341.30001068115234,-850.1999664306641,255.0,105.0,0.08941702741703582,-1.7534955140392887,0.4108428292950864,True,14,False,16,130.0,False,,
40,2975,93,False,False,0,7221.773851126532,3595.22998046875,-515.3400268554688,94.51000213623047,-6677.5,14497.900390625,583.4000015258789,-2148.699951171875,-2154.2999267578125,-2114.7999572753906,0.0,0.7644723911607924,2.7872685897277707,0.5834575765659533,2535437467073359,WelshDragonM,8.0,3723.56005859375,-661.7899780273438,16.770000457763672,-7109.1998291015625,14033.800048828125,40.10000228881836,-1.2999999523162842,6.499999761581421,86.70000076293945,255.0,128.0,,0.009845239474140722,2.047819625964719,-0.0018697212486738501,True,22,20,False,217.42061065089322,True,,b98f1a5448b,MaxbrawI,5.0,596.510009765625,-4550.93017578125,17.010000228881836,1697.7000427246094,1815.5999755859375,2.0999999344348907,0.19999999552965164,1.0999999940395355,548.4000015258789,251.0,196.0,,0.009428080229511015,0.7557300228259564,6.826475786671597e-05,255.0,False,False,False,,False,,enpitsu,76561198039309853,26,3557.31005859375,1047.1600341796875,17.049999237060547,-2780.7000732421875,-4869.800109863281,3.1999999284744263,-1.899999976158142,0.0,-2018.0999755859375,255.0,0.0,False,0.016765284448530565,-2.0432140665323226,-0.0001823168835910626,True,255.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,3574.969970703125,-761.1099853515625,17.010000228881836,13002.2998046875,11895.699462890625,-0.09999999776482582,1.8000000715255737,1.5000000596046448,865.4000091552734,255.0,255.0,0.0095943760919373,0.7270571887355389,0.00028496079765667087,True,14,False,16,54.82994416708585,True,,
41,2981,93,False,False,0,6839.84708026078,3427.929931640625,-159.72999572753906,93.69999694824219,-8212.80029296875,16645.30029296875,61.99999809265137,-123.99999618530273,-1175.8000183105469,-1679.7999572753906,0.0,1.265925018070127,2.4060039358641077,0.6871485564940072,2535437467073359,WelshDragonM,8.0,3526.840087890625,-287.3599853515625,17.079999923706055,-8585.499877929688,15738.499755859375,33.09999942779541,268.4000015258789,263.700008392334,215.40000915527344,255.0,128.0,,-0.0018121179070012458,2.0770547804098114,0.0030144377463270293,True,22,20,False,198.6267011909075,True,,b98f1a5448b,MaxbrawI,5.0,633.530029296875,-4504.6201171875,17.010000228881836,2637.9000854492188,3640.8999633789062,2.0999999344348907,-1.0999999940395355,-0.9000000357627869,1008.8999938964844,253.0,173.0,,0.009460380650873155,0.9159060716046846,4.987231682915824e-05,255.0,False,False,False,,False,,enpitsu,76561198039309853,26,3489.760009765625,965.9299926757812,17.049999237060547,-5269.89990234375,-4613.800048828125,3.1999999284744263,-0.29999999329447746,-0.19999999552965164,-2379.9000549316406,255.0,0.0,False,0.016662865071820177,-2.418524157264695,-6.0633120997425445e-05,True,255.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,3782.35009765625,-536.010009765625,17.010000228881836,11272.2998046875,15336.600341796875,0.0,-1.0000000149011612,-1.0999999940395355,1881.300048828125,255.0,255.0,0.009572744419211172,0.9943457979198154,0.00010620525482935874,True,14,False,16,36.036034707100136,True,,
42,2995,93,False,False,0,5873.1084034220985,2937.14990234375,690.239990234375,130.2899932861328,-26890.80078125,13826.099853515625,9163.099975585938,-3127.0999145507812,-450.9000015258789,5100.7000732421875,0.0,0.9691949940519561,-0.36335464594864886,-1.583994530342798,2535437467073359,WelshDragonM,8.0,3042.75,558.219970703125,110.08999633789062,-9407.5,13089.100341796875,4474.700012207031,4862.300109863281,41.10000133514404,2570.1998901367188,254.0,128.0,,0.08010081384016549,2.1277029936519614,-0.08065351768836643,True,24,20,False,164.86494631664726,True,,b98f1a5448b,MaxbrawI,4.0,833.6400146484375,-4213.27001953125,17.010000228881836,4684.599914550781,7604.2999267578125,2.199999988079071,1.0000000149011612,2.0000000298023224,878.7999725341797,253.0,212.0,,0.009517051983213544,1.008058826513796,9.23582954416005e-05,255.0,False,False,False,,False,,enpitsu,76561198039309853,26,3002.610107421875,827.2999877929688,65.81999969482422,-10390.0,-2929.8001098632812,1814.4000244140625,-3077.0999145507812,-1602.8999328613281,-4267.5,255.0,255.0,False,0.060085826695837986,-2.8880921531799855,0.2815971116913702,True,225.0,False,18,15,False,,games5425898691,bf81d8692db,19.0,3890.0400390625,470.010009765625,23.850000381469727,-7037.8997802734375,21208.9990234375,-1690.2000427246094,-661.3999938964844,2794.7000122070312,1709.2999267578125,255.0,255.0,0.08304818608740444,1.9732793720209674,-0.22980048211126447,True,14,False,16,0.0,False,,
43,3087,97,False,False,1,7459.588502174698,1311.6400146484375,-2308.0,427.1600036621094,6949.2999267578125,954.8000335693359,9057.5,3847.6998901367188,-4124.800109863281,-2044.4999694824219,1.0,-1.2667760092435483,-2.2527997964619306,-2.930673165345748,bf81d8692db,games5425898691,19.0,1283.6400146484375,-2303.889892578125,286.45001220703125,12222.900390625,10769.200439453125,865.6999969482422,-4133.2000732421875,-1309.4000244140625,2822.5,255.0,0.0,,0.3606762175553729,1.1437449506018473,-0.6011742244246097,True,18,15,False,0.0,False,,76561198039309853,enpitsu,26.0,1093.1800537109375,-2335.219970703125,206.99000549316406,10793.399658203125,-2625.7000732421875,3073.2000732421875,4216.300048828125,-2168.3999633789062,1612.4000549316406,128.0,0.0,False,0.8601294882184003,-2.8780036768869066,0.41480293039082866,82.0,False,17,20,True,False,,MaxbrawI,b98f1a5448b,4,84.18000030517578,2516.840087890625,17.010000228881836,1232.5,-2571.199951171875,2.0999999344348907,-0.0,0.09999999776482582,208.60000610351562,248.0,146.0,,-0.009462057755335321,-2.0002115514074426,9.686616522942833e-06,False,255.0,False,False,False,False,,WelshDragonM,2535437467073359,8.0,1435.260009765625,-2336.27001953125,273.1000061035156,14308.1005859375,8342.5,3761.199951171875,3871.7999267578125,-2896.400146484375,-2344.199981689453,254.0,128.0,1.0278104381785413,-2.1194579766913497,1.9524695512420367,True,22,False,26,113.0,False,,
44,3168,100,False,False,1,7560.034142455281,3281.18994140625,-2033.9100341796875,218.60000610351562,-5717.7001953125,14350.10009765625,16277.7001953125,4880.5999755859375,2649.5001220703125,-2271.3999938964844,1.0,-0.6563546631987953,-1.2338042726878669,1.7873895125105623,76561198039309853,enpitsu,26.0,3349.889892578125,-2142.8701171875,71.62999725341797,-10637.2998046875,16256.8994140625,3196.7001342773438,-3822.6998901367188,-2862.6998901367188,403.3000183105469,255.0,128.0,False,-0.13843769367527525,0.9189277300698252,-0.0005542013499819808,True,22,19,False,51.0,False,,bf81d8692db,games5425898691,19.0,3076.10009765625,700.3699951171875,17.010000228881836,-12952.80029296875,493.1999969482422,2.0999999344348907,3.6000001430511475,-0.0,1189.1999816894531,255.0,128.0,,-0.009558222400124555,-0.0336271497706705,-0.00015761737203818022,255.0,False,16,18,True,False,,MaxbrawI,b98f1a5448b,4,1173.469970703125,909.2100219726562,17.010000228881836,-3905.4000854492188,4890.799865722656,2.0999999344348907,-0.5000000074505806,0.5000000074505806,-479.90001678466797,3.0,166.0,,-0.009686656226245394,-2.2034549673426183,-4.045152451643357e-05,False,255.0,False,False,False,False,,WelshDragonM,2535437467073359,8.0,3796.219970703125,42.88999938964844,17.0,-739.0000152587891,11283.1005859375,3.6000001430511475,-0.0,-0.09999999776482582,1836.300048828125,255.0,255.0,-0.00953320167678224,1.4997519479504475,0.00027007654245541507,True,22,False,26,113.0,False,,
45,3314,105,False,False,0,8434.280159391568,-1095.52001953125,-3291.919921875,743.8499755859375,-2715.7000732421875,20064.7998046875,6445.0,4171.099853515625,2868.0999755859375,-3221.0000610351562,0.0,0.3486330395688469,2.096356412767705,-3.061800113016759,b98f1a5448b,MaxbrawI,4.0,-1030.0699462890625,-3532.5,613.4199829101562,-9644.500122070312,11071.099853515625,3922.3001098632812,-2626.7999267578125,-710.5999755859375,257.7000045776367,128.0,128.0,,-0.5067918544353663,1.78246840232834,0.43907150637703357,,4,False,4,162.82865360731722,True,,2535437467073359,WelshDragonM,8.0,-1207.6700439453125,-4760.68994140625,17.010000228881836,4422.39990234375,6106.6998291015625,2.0999999344348907,-2.800000011920929,-4.000000059604645,1129.1999816894531,254.0,128.0,False,0.009504115757516597,0.9938288370835339,-0.00015443687443892628,255.0,False,24,28,True,False,,enpitsu,76561198039309853,26,-2777.35009765625,4449.990234375,17.049999237060547,18367.60009765625,956.6000366210938,3.1999999284744263,-0.09999999776482582,0.5000000074505806,-2187.100067138672,128.0,0.0,False,0.016788166936440852,-0.040696832916488526,6.304000880669624e-05,True,31.0,False,24,22,False,,games5425898691,bf81d8692db,19.0,-1421.280029296875,2005.75,17.010000228881836,-7162.1002197265625,-10428.800048828125,2.0999999344348907,1.7000000178813934,2.800000011920929,-780.5000305175781,255.0,58.0,0.009580873588524346,-2.1857301709185655,4.7582738299420406e-05,True,16,False,18,244.0,False,,
46,3375,107,False,False,1,6206.766631779122,1677.030029296875,-1017.4299926757812,551.9299926757812,-5783.0999755859375,19589.300537109375,1602.7999877929688,-456.30001068115234,-2256.0000610351562,-2978.2000732421875,1.0,0.28665461160206296,-1.6362713529323514,-2.8569885042922665,bf81d8692db,games5425898691,19.0,1710.77001953125,-1164.8800048828125,485.5299987792969,-4682.5,4232.300109863281,3349.4000244140625,-2454.9000549316406,-4353.699951171875,-1403.2000732421875,255.0,201.0,,0.4047971178786921,1.3677444830591952,-0.3911772094340279,True,20,17,False,165.67929455798165,True,,76561198039309853,enpitsu,26.0,2836.2099609375,-4045.2900390625,17.049999237060547,10663.800048828125,1160.8000183105469,2.5,-0.7000000029802322,1.5000000596046448,0.0,255.0,128.0,False,-0.016810494278473753,-0.1084329832040141,-4.3996421213454114e-05,61.0,False,22,24,True,False,,MaxbrawI,b98f1a5448b,5,2977.179931640625,1235.949951171875,15.359999656677246,638.1000137329102,-7197.5,159.399995803833,65.79999923706055,395.40000915527344,-1426.1000061035156,128.0,0.0,,-0.006621398729192235,-1.325439267148198,0.010184046122675481,True,155.0,False,4,False,4,,WelshDragonM,2535437467073359,8.0,1683.469970703125,3116.639892578125,17.010000228881836,4623.999938964844,9771.599731445312,2.5,-0.0,0.29999999329447746,2440.0999450683594,255.0,255.0,-0.009527564717132876,1.94527969553892,-4.2414213573306e-05,True,24,False,28,255.0,False,,False
47,3430,109,False,False,0,7626.195786529204,-598.989990234375,-2480.409912109375,261.6700134277344,7380.999755859375,26727.80029296875,11140.899658203125,4985.299987792969,1633.9999389648438,-2911.300048828125,0.0,-0.0632089981440752,-1.637432528513931,-0.5450668702056162,2535437467073359,WelshDragonM,8.0,-637.9600219726562,-2652.81005859375,197.9499969482422,-507.00000762939453,15414.200439453125,808.7999725341797,-3082.0999145507812,-3690.4998779296875,-2670.1998901367188,254.0,212.0,False,0.21181822489802457,1.18095048639953,-0.516128973632515,True,30,25,False,207.64342373160906,True,,b98f1a5448b,MaxbrawI,5.0,-1948.780029296875,-1808.56005859375,17.010000228881836,7419.5001220703125,-9662.19970703125,2.0999999344348907,0.0,-0.3999999910593033,-1.0999999940395355,247.0,128.0,,0.009590548813400422,-0.9161228990153933,-3.0868807217625245e-05,155.0,False,False,4,False,4,,enpitsu,76561198039309853,26,-1694.6199951171875,4169.5,17.049999237060547,12679.599609375,1380.0,2.5,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,0.016679451316099814,0.10843313616619833,-1.868922612437292e-05,True,255.0,False,24,22,False,,games5425898691,bf81d8692db,19.0,-794.4000244140625,-91.83000183105469,16.739999771118164,8328.200073242188,-3176.7001342773438,67.89999961853027,13.999999761581421,6.1000001430511475,2450.8999633789062,255.0,255.0,0.008833235472179688,-0.32775415726257506,-0.00044907302196960254,True,18,False,20,181.0,False,,
48,3531,113,False,False,1,9553.699044539704,-1755.06005859375,-4038.510009765625,178.91000366210938,2328.300018310547,-21027.5,15131.300048828125,-5770.30029296875,-1526.4999389648438,610.4000091552734,1.0,0.5723655588778552,-1.1042017375689615,2.607358647017864,bf81d8692db,games5425898691,19.0,-1785.9599609375,-3807.5400390625,68.93000030517578,-241.29999160766602,-14886.600341796875,6249.0997314453125,-0.0,4.000000059604645,540.099983215332,255.0,128.0,,-0.00962901116306056,-1.652733249892214,-0.0007506735931609315,True,24,20,3,211.0,False,,76561198039309853,enpitsu,26.0,-2188.909912109375,-4974.7001953125,89.72000122070312,-8342.39990234375,-1186.1000061035156,-470.09998321533203,-448.4000015258789,-1743.800048828125,-94.20000076293945,255.0,0.0,,-1.4290476328422863,2.463708288145404,-1.7774644658562782,225.0,False,22,26,True,False,,MaxbrawI,b98f1a5448b,4,-1012.2000122070312,1188.8399658203125,17.010000228881836,-2705.4998779296875,-12750.699462890625,2.0999999344348907,0.19999999552965164,-0.5000000074505806,0.0,128.0,128.0,,-0.009622966510692698,-1.3617185077871734,-4.307112944584131e-05,False,216.0,False,4,False,4,,WelshDragonM,2535437467073359,8.0,-2161.2099609375,-1279.6500244140625,17.010000228881836,-6151.5997314453125,-9655.700073242188,2.0999999344348907,-0.29999999329447746,-0.7000000029802322,13.500000238418579,128.0,128.0,-0.009639117887383085,-1.0058410963598365,-7.276045512585346e-05,True,26,False,30,224.0,False,,False
49,3606,116,False,False,0,3576.532885895446,1315.050048828125,2328.800048828125,723.22998046875,-16098.00048828125,15951.700439453125,5265.8001708984375,3396.7001342773438,-988.3999633789062,4846.099853515625,0.0,-0.2636648007029407,-0.7562977926157797,-1.3907973330976435,b98f1a5448b,MaxbrawI,4.0,1395.0899658203125,2151.4599609375,597.8599853515625,1537.2000122070312,18780.999755859375,4557.699890136719,-2233.0999755859375,-1541.9999694824219,143.80000114440918,128.0,210.0,,-0.9567847276516834,2.099600259242288,-0.5547916357297858,False,6,False,6,138.0,False,,2535437467073359,WelshDragonM,8.0,1652.18994140625,1316.199951171875,17.010000228881836,-2336.7999267578125,-3758.3999633789062,2.5,-0.29999999329447746,-0.19999999552965164,-1785.3999328613281,128.0,0.0,False,0.009643314951074813,-2.092288485993144,-2.2518310914057622e-05,224.0,False,26,30,True,False,,enpitsu,76561198039309853,26,1693.18994140625,4688.97998046875,17.040000915527344,-12883.599853515625,437.20001220703125,3.799999952316284,1.4000000059604645,0.0,-252.00000762939453,128.0,255.0,False,0.016862983893580836,3.0801627492942645,0.0002213412139709345,True,145.0,False,26,22,False,,games5425898691,bf81d8692db,19.0,1293.989990234375,4838.72021484375,17.010000228881836,-1789.4000244140625,-1008.0000305175781,1.899999976158142,0.0,0.0,-1260.5999755859375,255.0,0.0,0.009508609907333255,-2.450492323211432,-0.00014908143958826292,True,20,4,24,242.0,False,,
50,3674,118,False,False,1,9597.077596672743,2111.760009765625,-4379.759765625,123.69999694824219,20301.99951171875,14945.2001953125,230.0,-2911.9000244140625,-3276.0000610351562,-3706.7999267578125,1.0,1.0266841382362066,-2.0823225896997903,1.854605129897149,76561198039309853,enpitsu,26.0,1950.239990234375,-4488.7001953125,17.040000915527344,16415.2001953125,10785.2001953125,0.0,-0.5000000074505806,-0.29999999329447746,1855.8000183105469,255.0,0.0,False,-0.01677758643894003,2.50708499265341,0.00010883452457115197,True,26,22,False,59.0,False,,bf81d8692db,games5425898691,19.0,243.63999938964844,-3550.2099609375,17.010000228881836,-215.30000686645508,13692.39990234375,2.0999999344348907,-0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,-0.009583401598843007,1.5550274503165977,-6.940258104561852e-05,242.0,False,20,24,True,4,,MaxbrawI,b98f1a5448b,4,-1868.18994140625,-4775.2900390625,16.90999984741211,-5918.3001708984375,8525.2001953125,23.499999046325684,-28.19999933242798,-9.800000190734863,2389.199981689453,255.0,255.0,,-0.007854607740555622,0.9183343051011393,-0.00031464443560732836,False,72.30165161368672,True,6,False,6,,WelshDragonM,2535437467073359,8.0,1221.0699462890625,-903.6699829101562,16.989999771118164,15378.900146484375,-26.90000057220459,9.49999988079071,0.5000000074505806,-2.3000000417232513,-5.400000214576721,254.0,128.0,-0.009726826346643206,-3.1389652149786604,-2.8963021849630602e-05,True,28,False,32,255.0,False,,False
