,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
41,2328,78.0,False,False,0,8000.470718131509,-2808.330078125,-2628.56005859375,224.0399932861328,-17061.099853515625,16270.10009765625,8424.69970703125,5122.60009765625,628.4999847412109,3059.89990234375,0.0,-0.2590591200422745,1.6081859483463679,-0.2462546777870667,76561198039309853,enpitsu,26.0,-2709.840087890625,-2728.570068359375,100.05999755859375,-9768.800048828125,20749.7998046875,1735.8999633789062,-4994.599914550781,-2303.000030517578,-3.799999952316284,255.0,128.0,False,0.7921571005325184,2.0021458792285243,-0.0006797868627946122,True,121.0,False,22,21,False,,bf81d8692db,games5425898691,18.0,-2731.590087890625,-4287.75,17.010000228881836,-13679.49951171875,3194.1000366210938,2.199999988079071,2.7000001072883606,-0.3999999910593033,-1381.0000610351562,255.0,6.0,,0.009604383518466665,2.8958579659811226,-9.344508441581434e-05,True,61.0,False,28,20,False,,SepTriX19,7666040294073637342,8.0,-1522.3199462890625,815.7899780273438,17.020000457763672,-9580.800170898438,16664.3994140625,0.7000000029802322,0.29999999329447746,-0.7999999821186066,-8.199999928474426,255.0,128.0,,0.009588788100635952,2.0914287047190907,7.490592524779748e-05,True,255.0,False,34,4,28,,Gabireel,4165140070931650861,10.0,633.47998046875,-3026.989990234375,17.059999465942383,-4069.5001220703125,16059.599609375,1.1999999731779099,0.7000000029802322,-2.0999999344348907,765.1999664306641,203.0,128.0,0.016789412604187568,1.8691354616235127,-0.0001617282324279441,True,21,10,8,158.0,False,,
42,2475,84.0,True,True,0,2567.7954971949493,-622.1400146484375,2586.85009765625,128.94000244140625,8469.69970703125,22851.79931640625,6597.0001220703125,5991.500244140625,-138.4000015258789,285.79999923706055,0.0,1.1515524873476528,1.5726606240487935,2.4455379975499016,bf81d8692db,games5425898691,18.0,-640.6599731445312,2466.280029296875,15.880000114440918,8419.69970703125,19387.900390625,-3.1999999284744263,46.30000114440918,-469.00001525878906,1405.8999633789062,255.0,73.0,,-0.006501315477989164,1.1916220096021337,-0.032703114799218815,True,,False,28,20,False,,76561198039309853,enpitsu,27.0,289.05999755859375,3542.320068359375,190.35000610351562,714.5999908447266,-1155.8999633789062,-1329.7999572753906,1666.3999938964844,2732.0001220703125,-392.00000762939453,,,,-0.8849053411937341,-0.39730044855669333,-0.19345090685212135,True,138.0,False,26,26,False,,SepTriX19,7666040294073637342,8.0,2304.090087890625,4607.77001953125,27.139999389648438,21.90000057220459,-75.3000020980835,-1152.9000091552734,0.0,0.0,547.9000091552734,147.0,,,7.62251042223857e-06,-1.4858286958898945,3.2402833056650914e-07,True,85.0,False,False,False,False,,Gabireel,4165140070931650861,10.0,,,,,,,,,,,,,,,True,,,,,,,
43,2760,85.0,False,False,1,5236.163296265425,-35.0099983215332,-12.729999542236328,93.58999633789062,-10749.000244140625,28064.69970703125,2114.7999572753906,1183.6000061035156,575.0,5853.900146484375,1.0,0.03401035966854804,-0.07883084905118398,-0.001087567377813222,7666040294073637342,SepTriX19,8.0,-34.279998779296875,-187.36000061035156,66.5,7335.8001708984375,14717.80029296875,2752.0999145507812,4633.900146484375,-1384.4000244140625,2619.1000366210938,128.0,232.0,,-0.01315071938208268,2.153665177792254,-0.1342164795597168,True,0.0,False,4,3,False,,4165140070931650861,Gabireel,11.0,-8.119999885559082,-1917.260009765625,17.049999237060547,22.100000381469727,13726.700439453125,2.5999999046325684,-0.0,0.09999999776482582,-5.299999713897705,255.0,128.0,,-0.016739203295373064,1.5730597708604641,-1.131520088773178e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,59.400001525878906,118.48999786376953,96.37000274658203,-14415.999755859375,-17847.7001953125,-83.69999885559082,4278.699951171875,-3455.7000732421875,0.0,255.0,128.0,,-1.5193092292830543,-0.8907568284474634,-0.0006464078566987994,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-120.87999725341797,4471.22021484375,17.010000228881836,2163.300018310547,-5213.800048828125,2.0999999344348907,0.7999999821186066,0.09999999776482582,0.0,255.0,128.0,-0.009421903013926149,-1.9641256317164622,-5.390335446953239e-06,True,4,4,False,116.0,False,,
44,2761,85.0,False,False,0,5225.723136626929,123.55000305175781,14.699999809265137,94.3499984741211,27574.09912109375,1320.8000183105469,985.8000183105469,229.59999084472656,-742.5,-5949.4000244140625,0.0,-0.1018814549139469,0.09670958832675793,0.09764307261150985,76561198039309853,enpitsu,26.0,11.579999923706055,-62.380001068115234,102.66999816894531,9935.700073242188,2534.7999572753906,1510.7000732421875,-2197.899932861328,1936.300048828125,-4655.0,255.0,128.0,,1.380728046661993,-2.4083932957552707,-3.0919403249864152,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,17.0,97.19999694824219,-4414.16015625,17.010000228881836,-2535.8999633789062,6111.5997314453125,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,,0.009430876236478418,1.9641256425254283,-1.1381962476066426e-05,True,116.0,False,4,4,False,,SepTriX19,7666040294073637342,8.0,34.279998779296875,187.36000061035156,66.5,-7335.8001708984375,-14717.80029296875,2752.0999145507812,-4633.900146484375,1384.4000244140625,2619.1000366210938,128.0,232.0,,0.01315071938208268,-2.153665177792254,-0.1342164795597168,True,0.0,False,4,False,3,,Gabireel,4165140070931650861,11.0,7.940000057220459,1825.2900390625,17.049999237060547,-30.69999933242798,-13848.199462890625,2.5999999046325684,0.0,-0.09999999776482582,-1.8000000715255737,255.0,128.0,0.0167392026984568,-1.5732733093243052,-1.3101769018355359e-05,True,False,False,False,116.0,False,,
45,2869,89.0,False,False,0,6759.2509324895855,3929.889892578125,407.32000732421875,1296.8499755859375,-2725.10009765625,14828.499755859375,2604.2001342773438,-5743.900146484375,392.90000915527344,1688.800048828125,0.0,-1.1700172282077708,-0.5093638941202362,2.872785959513076,76561198039309853,enpitsu,26.0,3942.60009765625,240.4199981689453,1238.5799560546875,-5688.2000732421875,7073.3001708984375,10795.400390625,-1346.4999389648438,2592.3001098632812,-4660.10009765625,255.0,255.0,,-0.8816738969053093,0.08958422781859231,-0.7722070746064029,True,238.0,False,6,5,False,,bf81d8692db,games5425898691,18.0,3862.669921875,-2032.9599609375,19.700000762939453,-63.400001525878906,16496.8994140625,-6.000000238418579,16.00000023841858,7.900000214576721,-54.80000019073486,255.0,,,0.014037291561655663,1.5682238684511003,-0.09656263220508791,True,255.0,False,4,4,False,,SepTriX19,7666040294073637342,8.0,-3902.110107421875,128.8699951171875,26.670000076293945,-8612.5,12707.60009765625,2205.2000427246094,-933.8999938964844,3580.4000854492188,-1920.0999450683594,255.0,0.0,,-0.14764384121160393,2.1265231242208977,0.1743141656748133,True,239.65219780962957,True,6,False,6,,Gabireel,4165140070931650861,11.0,2592.2900390625,4752.4599609375,17.059999465942383,-4881.9000244140625,-1585.2000427246094,2.0999999344348907,2.0999999344348907,-0.3999999910593033,1307.7999877929688,42.0,229.0,0.01721285490098093,-2.7980288061094734,-1.9734452708450657e-05,True,4,4,False,255.0,False,,
46,2934,91.0,False,False,1,9856.871762445177,-3313.989990234375,-3772.570068359375,129.1199951171875,-1124.1999816894531,6659.2999267578125,3410.0,5247.5,2874.7000122070312,-446.19998931884766,1.0,0.054348727523210065,-1.3665770263909103,1.081822972546739,4165140070931650861,Gabireel,11.0,-3285.0,-3887.64990234375,17.059999465942383,-8713.400268554688,9342.100219726562,-4.099999964237213,1.7000000178813934,-2.0000000298023224,-169.89999771118164,255.0,128.0,,-0.01671625052802442,0.8375813887260216,0.00018280235927502767,True,232.0,False,4,4,False,,7666040294073637342,SepTriX19,8.0,2666.6201171875,-4714.39990234375,17.010000228881836,-16873.900146484375,-10015.700073242188,2.3000000417232513,-0.0,-0.09999999776482582,-2006.6000366210938,255.0,24.0,,-0.009582571906239077,-0.45925041153794743,-1.4969588243553513e-05,True,255.0,False,6,6,False,,enpitsu,76561198039309853,26.0,-2635.6201171875,-1891.280029296875,166.9199981689453,5551.5997314453125,-7058.599853515625,-12004.69970703125,1175.2999877929688,466.5999984741211,-757.5,255.0,0.0,False,0.01797295930795103,-1.9611005461829416,0.0635472086780094,True,238.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-2228.27001953125,-1842.3399658203125,16.989999771118164,17354.300537109375,4479.100036621094,4.799999892711639,-0.29999999329447746,-0.0,1980.2999877929688,255.0,255.0,-0.009579526282228863,2.8163658399036633,2.4493187460039737e-05,True,4,4,False,186.0,False,,
47,2965,92.0,False,False,1,9279.182102998866,-3491.56005859375,-3036.340087890625,125.79000091552734,-16954.599609375,9829.299926757812,18295.2001953125,1515.5999755859375,510.49999237060547,988.8999938964844,1.0,-0.28324947104808196,-1.2285740776762257,0.6182335611461173,4165140070931650861,Gabireel,11.0,-3523.3701171875,-3167.580078125,17.049999237060547,3905.4000854492188,5785.4998779296875,-2.0000000298023224,-1.0999999940395355,-1.5000000596046448,-244.20000076293945,255.0,128.0,,-0.016633201379474,2.1808526775997126,0.00026615154123527595,False,212.81861516480808,True,4,4,False,,7666040294073637342,SepTriX19,8.0,1199.3199462890625,-4610.18017578125,17.010000228881836,-10249.200439453125,2843.800048828125,2.0999999344348907,-1.4000000059604645,0.7000000029802322,817.0999908447266,255.0,181.0,,-0.009565373949739138,0.27633486083580866,0.0001241782584866087,True,255.0,False,6,6,False,,enpitsu,76561198039309853,26.0,-3310.300048828125,-2899.419921875,89.11000061035156,-19223.499755859375,-8665.800170898438,2202.5,-979.8999786376953,-5378.0999755859375,-604.3000030517578,255.0,128.0,False,-0.5226986890782304,-0.7406495383708378,0.5034655500221417,True,182.0,False,8,False,7,,games5425898691,bf81d8692db,18.0,-1868.97998046875,-468.260009765625,16.989999771118164,-10789.89990234375,7896.199951171875,4.799999892711639,-0.0,-0.0,2223.2000732421875,255.0,255.0,-0.009573638605630382,0.5669410715101273,1.4966459150447377e-05,True,4,4,False,186.0,False,,
48,3135,99.0,False,False,0,5846.310817094238,-679.75,-702.3099975585938,486.92999267578125,-7948.800048828125,15447.7001953125,12772.900390625,4790.400085449219,-2901.9000244140625,2151.699981689453,0.0,0.10141681468589564,0.0037064917079401376,-0.7886891310479323,bf81d8692db,games5425898691,18.0,-639.1099853515625,-844.780029296875,286.20001220703125,-3082.9998779296875,17204.69970703125,4517.0001220703125,634.1999816894531,-131.899995803833,270.3000068664551,255.0,128.0,,-0.8400631413058788,1.849366298544832,-0.1540457463535984,True,63.31742821713929,True,8,6,3,,76561198039309853,enpitsu,26.0,1618.050048828125,-4637.490234375,17.049999237060547,-20558.60107421875,-2178.699951171875,2.8999999165534973,0.0,0.0,-1468.3999633789062,255.0,0.0,False,0.016786148576111475,-3.0590437901542047,-0.00024087949770382108,True,255.0,False,8,8,False,,SepTriX19,7666040294073637342,8.0,-868.0,-342.0899963378906,215.75999450683594,2238.9999389648438,-7825.2001953125,4527.900085449219,-37.99999952316284,-13.500000238418579,401.30001068115234,255.0,128.0,,-0.010644952036736353,-1.1020201736638022,-0.000949462884252124,True,204.0,False,8,4,6,,Gabireel,4165140070931650861,11.0,-1691.260009765625,-1604.719970703125,17.049999237060547,-12084.000244140625,15423.900146484375,2.5,0.29999999329447746,-0.5999999865889549,-13.999999761581421,213.0,128.0,0.016770652191426524,2.233787452444116,5.9650480562009945e-05,True,6,4,4,4.0,False,,False
49,3253,103.0,False,False,0,2022.6554738073087,-2750.139892578125,4331.72998046875,119.77999877929688,10567.39990234375,13426.99951171875,11684.000244140625,4385.10009765625,3535.4000854492188,-2066.699981689453,0.0,-0.37136455535646723,1.3349272894884987,-0.9203055922827649,bf81d8692db,games5425898691,18.0,-2802.52001953125,4156.9501953125,19.479999542236328,-3411.099853515625,11193.800048828125,2959.2001342773438,0.7000000029802322,-1.8000000715255737,-1831.0000610351562,255.0,0.0,,0.009545798521263584,1.8563163110376149,-0.0002388468791703664,True,49.0,False,9,6,4,,76561198039309853,enpitsu,26.0,-2899.429931640625,1053.25,17.049999237060547,9017.999877929688,12277.19970703125,2.5,-0.5000000074505806,-0.7000000029802322,-30.69999933242798,255.0,128.0,False,0.01677982069810567,0.9334956556023727,8.821299084400887e-05,True,255.0,False,10,10,False,,SepTriX19,7666040294073637342,8.0,176.41000366210938,2216.02001953125,17.010000228881836,1218.3000183105469,21285.70068359375,2.8999999165534973,0.7999999821186066,-0.19999999552965164,0.0,255.0,128.0,,0.009647720330782213,1.51359946797474,6.4196654543927395e-06,True,183.0,False,10,4,8,,Gabireel,4165140070931650861,10.0,-2325.820068359375,5067.77001953125,74.51000213623047,6017.60009765625,-2409.2999267578125,-3067.0999145507812,-3087.39990234375,1060.8999633789062,-681.5000152587891,78.0,66.0,0.46909455933351285,-0.5055350929062042,0.8279439830178227,True,8,6,4,255.0,False,,
50,3317,105.0,True,True,0,1503.2158375310903,-982.239990234375,3639.260009765625,410.5899963378906,14990.899658203125,15788.499755859375,950.9999847412109,4509.700012207031,3943.900146484375,328.10001373291016,0.0,0.7785959660836049,-0.6348074791804955,3.068415946145653,76561198039309853,enpitsu,26.0,-1078.949951171875,3441.110107421875,324.92999267578125,4036.6000366210938,14774.599609375,-153.69999885559082,-1198.3999633789062,-3846.9000244140625,-3743.599853515625,128.0,128.0,False,-0.7479876103766864,1.2694976025061935,-2.4855206603409474,True,190.0,False,12,11,False,,bf81d8692db,games5425898691,18.0,-3168.239990234375,4432.85986328125,16.6200008392334,-1373.0000305175781,-10226.900024414062,55.19999980926514,41.90000057220459,72.39999771118164,1924.7000122070312,255.0,255.0,,0.006334897582338268,-1.6939895604398476,0.009263615985308223,True,49.0,False,10,6,4,,SepTriX19,7666040294073637342,8.0,-610.6599731445312,3700.7900390625,180.41000366210938,-10420.999755859375,-5534.6002197265625,2461.9000244140625,-734.1999816894531,364.7999954223633,-929.1999816894531,255.0,155.0,,-0.6756196837546959,3.1159790959299762,0.2657548962340129,True,144.68602153819097,True,12,4,8,,Gabireel,4165140070931650861,10.0,-549.7100219726562,4734.18017578125,131.39999389648438,7008.599853515625,-1259.000015258789,1340.5999755859375,-410.99998474121094,-3653.2998657226562,-1346.300048828125,191.0,44.0,-0.7492560848813702,-0.4600059868311921,0.12119352900277972,True,10,6,4,255.0,False,,
51,3607,106.0,False,False,1,5230.278386134395,-39.86000061035156,-5.869999885559082,142.6199951171875,-7749.2999267578125,-5507.39990234375,4748.599853515625,-4681.400146484375,151.70000076293945,-3749.8001098632812,1.0,0.11579517160617392,0.041668291634611825,1.0946118223684733,7666040294073637342,SepTriX19,8.0,78.91999816894531,-136.5,121.5,5273.0999755859375,2104.600067138672,329.39998626708984,-3472.60009765625,2004.7000122070312,3764.4000244140625,128.0,84.0,,-0.011111456289743053,0.8626531820229245,0.7002878335868583,True,22.0,False,4,3,False,,4165140070931650861,Gabireel,10.0,-7.210000038146973,-1868.8199462890625,17.049999237060547,60.300002098083496,13751.500244140625,2.5999999046325684,-0.0,-0.29999999329447746,-6.700000166893005,241.0,128.0,,-0.016746978752129733,1.5760750609314815,3.209476452463111e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,2998.39990234375,4093.169921875,17.049999237060547,12622.19970703125,-5326.7999267578125,3.400000035762787,-0.0,-0.09999999776482582,-2311.3999938964844,255.0,0.0,False,-0.01675526861029982,-2.668646231034296,7.719543284999697e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,11.140000343322754,112.02999877929688,74.5199966430664,-390.6999969482422,-1686.0000610351562,643.1999969482422,4745.299987792969,-2204.2999267578125,-1694.9000549316406,128.0,128.0,-1.481335278159145,-1.1859410689795769,0.009792163522872372,True,4,3,False,21.0,False,,
52,3647,108.0,False,False,1,6271.466583826991,-1146.219970703125,-789.6400146484375,137.25,-13525.799560546875,-1968.0999755859375,790.1000213623047,-213.60000610351562,3887.0001220703125,-2784.4000244140625,1.0,-1.0234661076103697,1.1467456487221919,2.657942705721981,4165140070931650861,Gabireel,10.0,-1001.3099975585938,-793.1199951171875,17.049999237060547,-13202.80029296875,-4948.699951171875,-2.0999999344348907,-10.299999713897705,-4.1999998688697815,-968.7999725341797,255.0,128.0,,-0.01673683395984068,-0.32964074955125766,-0.00010926564699449175,True,50.88966904660707,True,False,False,False,,7666040294073637342,SepTriX19,8.0,844.7000122070312,125.58000183105469,17.270000457763672,7604.69970703125,-2091.3999938964844,-204.3000030517578,480.49999237060547,310.9000015258789,-2627.2000122070312,255.0,7.0,,0.002870609583269513,-2.8350131507791168,0.003997202576608144,True,0.0,False,4,4,False,,enpitsu,76561198039309853,26.0,2368.699951171875,2967.6201171875,17.049999237060547,-13662.5,-729.1999816894531,2.5,0.5000000074505806,-0.09999999776482582,-3.1999999284744263,255.0,128.0,False,-0.016723237747406475,-0.052882982622580954,4.8329127392049686e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-298.6400146484375,-135.02000427246094,17.010000228881836,-8095.7000732421875,-754.8999786376953,2.0999999344348907,1.2999999523162842,-0.0,-676.6999816894531,255.0,77.0,-0.009491860109885775,-0.09649221283055422,-4.400186859611507e-05,True,4,4,False,0.0,False,,
53,3658,108.0,False,False,1,6538.880035354885,-1705.7900390625,-858.969970703125,120.33000183105469,-13709.89990234375,2139.499969482422,368.49998474121094,271.49999618530273,2182.899932861328,-1413.9999389648438,1.0,-0.25206956864921964,1.1661256243892055,-1.8508101213958297,4165140070931650861,Gabireel,10.0,-1604.6600341796875,-961.6099853515625,16.8799991607666,-15210.2001953125,-1135.8000183105469,-198.29999923706055,-290.6999969482422,-1004.1999816894531,-1184.000015258789,236.0,0.0,,-0.02515717505784955,-0.017334841863329144,0.0025542848407758903,False,42.0,False,False,False,False,,7666040294073637342,SepTriX19,8.0,1175.760009765625,-142.9600067138672,79.62999725341797,12214.000244140625,-11716.99951171875,2366.3999938964844,3730.7000732421875,4041.099853515625,-22.59999990463257,255.0,130.0,,-0.5584316753862418,-2.1325136148684796,-0.13166664332098774,True,8.0,False,6,5,False,,enpitsu,76561198039309853,26.0,1789.3199462890625,2920.050048828125,17.049999237060547,-13814.7998046875,-2675.4998779296875,2.5999999046325684,3.400000035762787,0.29999999329447746,624.900016784668,255.0,128.0,False,-0.016754639283835717,-0.23012343189552978,-0.00010017034945770687,True,255.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,-831.219970703125,-148.5500030517578,96.25,-14017.5,-214.79999542236328,-165.10000228881836,-264.0999984741211,-5493.499755859375,-33.399999141693115,255.0,128.0,-1.2311263083679214,-3.110768927816532,-3.1232728831620276,True,6,5,False,0.0,False,,
54,3677,109.0,False,False,1,6565.576429435052,-2549.68994140625,-448.739990234375,135.75999450683594,-12153.599853515625,9564.199829101562,213.89999389648438,466.30001068115234,-1157.6000213623047,547.9000091552734,1.0,0.2780878982257095,1.185499093992481,-1.8251609736282595,4165140070931650861,Gabireel,10.0,-2514.889892578125,-558.9000244140625,17.010000228881836,-11196.400146484375,9371.699829101562,-17.899999618530273,-145.50000190734863,38.90000104904175,-258.700008392334,176.0,128.0,,-0.01926753845379761,0.7171358407248767,0.0016803867859008631,False,73.0,False,False,False,False,,7666040294073637342,SepTriX19,8.0,2015.7099609375,-953.6599731445312,82.88999938964844,12057.19970703125,-11709.000244140625,-825.5999755859375,2683.2998657226562,2795.4000854492188,193.09999465942383,255.0,128.0,,0.9706136875287753,-1.979214212656144,0.3604891931117892,False,39.0,False,6,6,False,,enpitsu,76561198039309853,26.0,621.1099853515625,2631.89990234375,104.63999938964844,-18660.999755859375,-4682.39990234375,-154.7000026702881,1562.7999877929688,-5273.2000732421875,12.899999618530273,128.0,128.0,False,0.39388913569392076,2.8524766431924315,3.1389856449129496,True,255.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-1746.25,-162.77000427246094,64.83999633789062,-13998.499755859375,-213.70000839233398,-1685.8999633789062,-120.50000190734863,-2526.4999389648438,-14.700000286102295,255.0,128.0,0.5316395772790607,0.04419694063251055,-0.007208958494036394,False,6,6,False,27.867226016136907,True,,
55,3690,109.0,False,False,1,6506.574191799733,-3145.9599609375,41.16999816894531,95.43000030517578,-11164.49951171875,9190.599975585938,1270.8000183105469,-2242.5,-3863.3999633789062,523.1999969482422,1.0,-0.038449974353253466,0.813432176248466,-2.4097608322864845,4165140070931650861,Gabireel,10.0,-3004.659912109375,-178.94000244140625,17.040000915527344,-12944.89990234375,7840.4998779296875,0.0,-5.099999904632568,3.799999952316284,805.4000091552734,255.0,255.0,,-0.01680731877716798,0.5423179655150728,9.260083799530688e-05,True,60.45547539444381,True,False,False,False,,7666040294073637342,SepTriX19,8.0,2600.9599609375,-1553.3900146484375,16.649999618530273,11805.6005859375,-13764.89990234375,71.50000095367432,6.200000047683716,-39.50000047683716,-1130.4000091552734,255.0,2.0,,-0.010745027269066896,-2.276208635388908,-0.002377989680121781,False,23.29913129857792,True,6,6,False,,enpitsu,76561198039309853,26.0,-265.32000732421875,2409.56005859375,67.27999877929688,-18689.49951171875,-4690.0,-2087.5999450683594,262.7000045776367,-2318.800048828125,-721.8000030517578,255.0,0.0,False,0.39410903606217274,-0.24190534586181892,0.023220959623660352,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-2481.830078125,-120.31999969482422,16.950000762939453,-17099.100341796875,3095.10009765625,17.000000476837158,1.7000000178813934,1.2999999523162842,-138.29999923706055,255.0,128.0,-0.009690583255949896,0.19449441233083398,0.00015498406338600463,False,6,6,False,0.0,False,,
56,3708,110.0,False,False,1,6544.468873541177,-3853.1298828125,637.1300048828125,96.30000305175781,-5832.7001953125,16515.30029296875,1601.4999389648438,-2283.5000610351562,-5335.5999755859375,2.5999999046325684,1.0,0.17282076956444098,-2.8230444333839206,0.4271885622526543,4165140070931650861,Gabireel,10.0,-3860.239990234375,391.70001220703125,20.040000915527344,-7383.2000732421875,12776.199951171875,860.1000213623047,221.70000076293945,2334.7000122070312,-661.9999694824219,179.0,128.0,,0.043447117247421396,1.0783893313886026,0.08014874384819971,True,255.0,False,False,False,False,,7666040294073637342,SepTriX19,8.0,3100.8798828125,-2842.4599609375,16.989999771118164,4100.799865722656,-20428.1005859375,4.399999976158142,-0.19999999552965164,1.7000000178813934,-153.1999969482422,255.0,99.0,,-0.009588165031970396,-1.7687402367802056,3.203709050859951e-05,True,,False,6,6,False,,enpitsu,76561198039309853,26.0,-1158.699951171875,2654.340087890625,17.049999237060547,-7667.9998779296875,13499.599609375,3.1999999284744263,-0.0,-0.5000000074505806,-2102.7999877929688,255.0,0.0,,-0.016743530198772776,1.1246594884250762,2.732057423981086e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3424.1298828125,426.7699890136719,17.010000228881836,-6826.5997314453125,14454.200439453125,2.3000000417232513,-0.19999999552965164,-0.0,-2026.9000244140625,255.0,0.0,-0.009568890782707487,1.1986777411830722,-2.3188405627682222e-05,,6,6,False,,False,,
57,3724,111.0,False,False,1,6094.140076996274,-4002.72998046875,1514.949951171875,279.0199890136719,302.39999771118164,13363.599853515625,2377.899932861328,-3669.5001220703125,-2811.9000244140625,3824.5001220703125,1.0,-0.5173889796790891,0.2215432473440556,-1.4750443926160557,4165140070931650861,Gabireel,10.0,-4076.75,1277.75,240.86000061035156,-226.29999160766602,14875.30029296875,2143.0999755859375,-105.50000190734863,785.1999664306641,-164.79999542236328,234.0,128.0,,0.1593003617669174,1.5401938265091204,1.4899691022484698,False,241.0,False,False,False,False,,7666040294073637342,SepTriX19,8.0,3085.02001953125,-4072.659912109375,16.989999771118164,-5067.900085449219,-19733.199462890625,4.799999892711639,-0.09999999776482582,-0.7999999821186066,-1845.2000427246094,255.0,0.0,,-0.009603226356659627,-1.262511957813574,-0.00011004644362216682,True,255.0,False,6,6,False,,enpitsu,76561198039309853,26.0,-1065.780029296875,3552.68994140625,17.049999237060547,6368.499755859375,12673.900146484375,2.5,-0.5000000074505806,-0.7000000029802322,-33.29999923706055,255.0,128.0,,-0.016768618406244,2.040630033523696,8.179897019671965e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3443.820068359375,1493.6700439453125,100.87999725341797,1777.7999877929688,20360.899658203125,-158.00000190734863,-5335.999755859375,1331.1000061035156,-64.89999771118164,255.0,128.0,-1.340832658686123,-1.376967203506846,-3.0895201408497686,,8,7,False,,False,,
