,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
34,2486,75,False,False,0,9555.60301852629,-3884.72998046875,-3936.179931640625,685.510009765625,7627.80029296875,13144.300537109375,2600.4000854492188,1762.4000549316406,-3316.7001342773438,-4678.900146484375,0.0,-0.5404070686868521,0.8407325730167973,2.731973167337716,76561198444516599,MinPi ✘,18.0,-3921.6201171875,-4101.64990234375,713.760009765625,-7470.9002685546875,10309.200439453125,-2733.699951171875,-2822.60009765625,-1077.699966430664,-1419.1999816894531,255.0,0.0,False,0.32681510617827103,2.189156239916076,1.5720576452197776,True,236.16695047706685,True,30,False,38,,76561198321707891,Mano Bailas,24.0,-3728.1201171875,-4312.080078125,469.5199890136719,-9691.599731445312,9753.599853515625,11499.100341796875,-362.59998321533203,-636.3000106811523,-29.100000858306885,255.0,0.0,,-0.7115820337861527,2.3624233976738083,1.5742614002095194,True,245.5571783742597,True,34,6,22,,enpitsu,76561198039309853,26,-811.77001953125,966.4099731445312,17.059999465942383,11321.600341796875,-1221.2000274658203,2.3000000417232513,0.29999999329447746,0.0,-2827.9998779296875,255.0,0.0,False,0.01672423846503458,-0.22377140286575647,-1.6971103408649215e-05,True,24,22,2,92.0,False,,games5425898691,bf81d8692db,19.0,-4039.679931640625,-3042.8701171875,758.8699951171875,4019.8001098632812,-22522.7001953125,2359.600067138672,183.79999160766602,-2.0999999344348907,-28.900001049041748,255.0,156.0,,-0.10494013764455858,-1.580703346238694,-1.5701385005266466,True,186.0,False,26,False,22,
35,2535,76,True,True,0,6988.585875647038,-2558.6298828125,-1647.9300537109375,121.38999938964844,9560.0,28920.30029296875,-1835.8000183105469,-3001.6000366210938,-2878.2000732421875,-2719.2999267578125,0.0,0.07053635751870034,2.224422825908653,-2.5981305437363567,76561198444516599,MinPi ✘,18.0,-2559.14990234375,-1783.469970703125,60.470001220703125,10438.900146484375,20423.900146484375,1699.2999267578125,-5183.699951171875,-631.3000106811523,1726.300048828125,255.0,128.0,,0.1353060116027707,1.1545880906758477,-0.09281447697266348,True,132.97353991898154,True,31,False,40,,76561198321707891,Mano Bailas,24.0,-3212.60009765625,-1969.8499755859375,17.010000228881836,13163.699951171875,13683.499755859375,2.0999999344348907,-1.1999999731779099,1.7000000178813934,262.09999084472656,255.0,128.0,,0.009463292867950593,0.8313766170746645,-0.00015710617855201804,True,228.0,False,34,6,22,,enpitsu,76561198039309853,26,-1933.1199951171875,-757.0,95.62000274658203,-16745.999755859375,-13127.5,4197.60009765625,0.0,-0.7999999821186066,62.800002098083496,128.0,255.0,,0.016893322792331154,-2.4565831868809602,-7.654786381605178e-06,True,26,23,2,0.0,True,,games5425898691,bf81d8692db,19.0,-2187.090087890625,-5016.25,297.7799987792969,10565.899658203125,1160.0,-6587.80029296875,-474.00001525878906,-342.00000762939453,1534.1000366210938,255.0,128.0,,-0.5689697605980601,1.3322570588649922,2.534784929847744,True,186.0,False,26,4,22,
36,2866,79,False,False,0,5208.644932740373,-3.9000000953674316,8.319999694824219,97.11000061035156,-4320.4998779296875,18725.400390625,5622.5,3534.1000366210938,3448.2998657226562,-3408.5000610351562,0.0,0.04777564289641635,-0.04505338814855376,0.04680037056901702,76561198444516599,MinPi ✘,18.0,79.4000015258789,-208.30999755859375,40.029998779296875,-12378.699951171875,14814.49951171875,-3913.2000732421875,30.899999141693115,5467.39990234375,596.5000152587891,128.0,128.0,False,-0.030363942065245324,2.285012390663789,3.0818178319910094,True,0.0,False,False,False,4,,76561198321707891,Mano Bailas,24.0,109.83999633789062,-5028.0400390625,17.010000228881836,-160.0,2604.5999145507812,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,128.0,,0.009388432224902517,1.6322492497181544,6.142356522943551e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,-32.029998779296875,3565.5400390625,17.049999237060547,-524.0999984741211,-10218.499755859375,2.7000001072883606,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,0.01663064111257321,-1.6220643137206052,1.625184548104554e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,33.810001373291016,401.3399963378906,21.979999542236328,583.8000106811523,-19790.799560546875,2999.4000244140625,0.0,0.7000000029802322,-1885.8000183105469,255.0,0.0,,0.009575859124094983,-1.6061088129276,-3.174038396821026e-05,True,19.0,False,3,False,False,
37,2868,79,False,False,1,5285.482458059189,45.220001220703125,-76.55999755859375,154.17999267578125,14033.399658203125,16868.199462890625,16748.00048828125,4396.600036621094,-1687.8999328613281,-3717.60009765625,1.0,-0.2535481916723585,0.32214991964829776,0.0765556807032729,bf81d8692db,games5425898691,19.0,-31.860000610351562,-211.80999755859375,50.779998779296875,-58.00000190734863,15885.699462890625,1798.800048828125,2129.499969482422,2401.9000244140625,-4437.200012207031,255.0,0.0,,0.023293708055141405,1.8998756358929585,0.08161806845530296,True,19.0,False,False,False,4,,76561198039309853,enpitsu,26.0,36.5,-3478.35009765625,17.049999237060547,546.5999984741211,10656.700439453125,2.7000001072883606,-0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,False,-0.01663807306832265,1.6220644404271933,8.428756543565443e-06,True,116.0,False,False,False,False,,Mano Bailas,76561198321707891,24,-107.58000183105469,4995.1298828125,17.010000228881836,416.30001068115234,-3797.2000122070312,2.5,1.1999999731779099,-3.4999999403953552,492.99999237060547,255.0,255.0,,-0.009418351305802111,-1.6385053403194172,5.1793214361046604e-05,True,False,False,False,116.0,False,,MinPi ✘,76561198444516599,18.0,14.880000114440918,97.63999938964844,37.68000030517578,10686.600341796875,-12298.199462890625,-169.3000030517578,-1333.800048828125,1245.0,-2274.499969482422,128.0,128.0,False,0.010749672494160225,-2.20648787486547,3.136329140677712,True,0.0,False,4,False,False,
38,3016,85,False,False,0,8119.816760795139,-1840.8199462890625,-2924.659912109375,596.5,-708.3999633789062,23622.7001953125,5742.9998779296875,-561.8000030517578,4004.8001098632812,1489.9000549316406,0.0,0.6509960692216001,-2.2830032418567763,-1.0722058737662812,76561198321707891,Mano Bailas,24.0,-1787.949951171875,-3050.18994140625,476.1700134277344,6931.300048828125,18209.000244140625,2962.39990234375,1899.6000671386719,225.40000915527344,4512.39990234375,255.0,255.0,,-0.49770313251445014,1.3641235923093102,-0.020430330847270205,True,160.8103742958397,True,False,4,4,,76561198444516599,MinPi ✘,17.0,-2911.929931640625,-1279.280029296875,17.010000228881836,13063.599853515625,-3484.89990234375,2.3000000417232513,-0.5999999865889549,0.09999999776482582,2184.9000549316406,255.0,255.0,,0.00956649486294352,-0.20221501572946693,6.514602010485233e-05,True,1.0,False,4,False,False,,enpitsu,76561198039309853,26,-1901.5400390625,259.3399963378906,17.049999237060547,8404.000244140625,11316.199951171875,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.016751247408147964,0.93203253616563,-5.9241982259726055e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3885.969970703125,-2772.6298828125,45.68000030517578,3323.699951171875,14109.100341796875,2246.3999938964844,464.0999984741211,-1417.1000671386719,431.5999984741211,255.0,128.0,,0.009706619602573248,1.430893629907704,0.19821821256814084,False,19.0,False,10,False,6,
39,3082,87,False,False,1,7729.14749708778,2024.1600341796875,-2506.3701171875,118.7300033569336,10151.799926757812,2372.7000427246094,4954.700012207031,4351.000061035156,-2160.8999633789062,-2072.5999450683594,1.0,-0.41606118663049296,0.6781748077060958,1.8744179051566936,76561198039309853,enpitsu,26.0,1956.199951171875,-2608.85009765625,14.40999984741211,4347.699890136719,-3443.2000732421875,-254.69999313354492,50.0,34.80000019073486,-369.0999984741211,255.0,255.0,False,-0.04701709757186146,-2.7463609825531563,-0.005172779910801707,True,255.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,3076.27001953125,-2117.25,65.70999908447266,-2899.8001098632812,-22642.80029296875,-1833.6000061035156,2401.6000366210938,122.60000228881836,94.60000038146973,255.0,128.0,,0.47828607464257955,-1.5630146177233668,0.062539353370554,False,19.0,False,12,False,10,,Mano Bailas,76561198321707891,24,480.95001220703125,-1318.5899658203125,17.010000228881836,5163.3001708984375,-13438.699951171875,2.3999999463558197,0.19999999552965164,-1.0999999940395355,2423.699951171875,255.0,255.0,True,-0.009601892312504138,-2.0266533590354454,3.4292950825539136e-05,True,4,False,4,152.0,False,,MinPi ✘,76561198444516599,17.0,1195.699951171875,-1801.2900390625,17.0,9902.2998046875,-12749.599609375,3.400000035762787,-2.199999988079071,3.100000023841858,1498.3999633789062,255.0,128.0,,-0.009568849443824672,-2.305837028653779,-5.2008241246887444e-05,True,31.0,False,6,False,4,
40,3122,89,False,False,0,3926.669144118296,-3464.739990234375,2170.10009765625,145.0399932861328,-6990.5999755859375,1371.9999694824219,2038.699951171875,-2789.5999145507812,5040.7000732421875,-1675.8000183105469,0.0,-0.3021704180938648,-1.3545472479198932,0.7953622215947076,76561198444516599,MinPi ✘,18.0,-3463.530029296875,2148.219970703125,17.0,-21057.39990234375,-4814.5001220703125,3.3000001311302185,2.0000000298023224,0.5999999865889549,-280.10000228881836,255.0,0.0,,0.009613395280995534,-2.914482527136938,-7.103866025485857e-05,True,3.0,False,4,False,6,,76561198321707891,Mano Bailas,24.0,-1980.010009765625,975.1400146484375,17.010000228881836,-10035.700073242188,-9711.599731445312,2.3000000417232513,-0.9000000357627869,-0.9000000357627869,-1744.9000549316406,255.0,0.0,False,0.009575187846446941,-2.387036420750067,-0.0003084117733117832,True,182.0,False,4,4,False,,enpitsu,76561198039309853,26,-3356.800048828125,2662.070068359375,24.549999237060547,-10759.3994140625,-9917.60009765625,3039.7000122070312,10.099999904632568,10.199999809265137,1103.3999633789062,255.0,128.0,False,0.016775712686754134,-2.325774717064911,-0.00037297324616261223,True,2,1,False,186.86961710068488,True,,games5425898691,bf81d8692db,19.0,-2557.1201171875,4984.14990234375,21.860000610351562,15573.900146484375,7087.1002197265625,1264.4999694824219,3417.39990234375,285.0,-2124.199981689453,255.0,0.0,,-0.06615651579761227,0.37738060978755056,0.13200641300504087,True,255.0,False,12,False,10,
41,3130,89,False,False,1,7792.5719796002895,3647.340087890625,-2150.699951171875,193.85000610351562,1464.1000366210938,18165.2001953125,6143.800048828125,3633.599853515625,-3732.2000122070312,2977.6998901367188,1.0,0.5868173697521452,0.7921008948460267,-1.04660045148523,76561198039309853,enpitsu,26.0,3692.550048828125,-2319.989990234375,108.36000061035156,14081.99951171875,15221.300048828125,1975.7000732421875,-4549.2999267578125,3089.89990234375,75.79999923706055,255.0,255.0,False,-0.8854174986875699,2.1506857016599876,0.01700523845878371,True,215.0,False,1,False,2,,bf81d8692db,games5425898691,19.0,2146.580078125,-5040.0498046875,45.349998474121094,-16466.8994140625,1159.4000244140625,-744.1000366210938,559.0999984741211,-989.4000244140625,-1608.3999633789062,255.0,0.0,,-0.08367634602928183,0.10351225478429242,0.6545847373745263,True,255.0,False,12,False,10,,Mano Bailas,76561198321707891,24,2396.580078125,-773.3300170898438,17.010000228881836,13224.69970703125,1309.2999267578125,2.3000000417232513,0.3999999910593033,0.3999999910593033,-2188.6000061035156,128.0,0.0,False,-0.009620725900656286,3.1108246742766426,-4.082444289969945e-05,True,4,False,4,182.0,False,,MinPi ✘,76561198444516599,18.0,4054.830078125,-2080.81005859375,138.85000610351562,8211.900024414062,1339.2999267578125,14661.700439453125,-416.19998931884766,-5478.900146484375,240.30000686645508,255.0,255.0,,1.082453882057204,2.999770058288507,-0.14116212160741162,True,3.0,False,6,False,4,
42,3202,91,False,False,0,7859.094488663576,-3631.31005859375,-2227.72998046875,97.69999694824219,10526.400146484375,-16281.199951171875,2236.999969482422,1922.5,-854.8999786376953,-489.7999954223633,0.0,-0.6429039842940107,2.742167174758908,2.974240178044643,76561198321707891,Mano Bailas,24.0,-3771.139892578125,-2134.570068359375,16.309999465942383,8151.400146484375,-15219.200439453125,254.3000030517578,-774.8000335693359,-1055.1000213623047,1291.9999694824219,255.0,128.0,False,-0.021687207953591688,-1.0011004489821773,0.02399652140010071,True,80.16513541949693,True,False,4,4,,76561198444516599,MinPi ✘,17.0,-3430.360107421875,-1715.510009765625,318.30999755859375,3256.9000244140625,-17092.900390625,-7391.9000244140625,-2639.4000244140625,-1823.0000305175781,631.6999816894531,128.0,128.0,False,-0.02771362199757167,-0.9724751654588688,-0.19454077553436686,True,3.0,False,8,False,6,,enpitsu,76561198039309853,26,-4036.22998046875,-404.5400085449219,124.91999816894531,1310.2000427246094,-15760.899658203125,-1899.7999572753906,1432.2000122070312,-651.3999938964844,893.7999725341797,255.0,128.0,False,0.14343494368461024,-1.4942419255437065,-0.9797372146781874,True,2,2,False,155.51899352381307,True,,games5425898691,bf81d8692db,19.0,-705.7000122070312,1101.969970703125,17.0,-8513.699951171875,-21147.2998046875,3.3000001311302185,0.0,0.29999999329447746,-8.700000047683716,255.0,128.0,,0.009598394069083508,-1.954664917042596,3.8953620097665725e-05,True,153.0,False,12,False,10,
43,3224,92,False,False,0,8864.138552101813,-2795.110107421875,-3518.31005859375,104.77999877929688,12805.2001953125,-18714.000244140625,1259.4000244140625,1728.8999938964844,-1338.3000183105469,-840.1000213623047,0.0,-0.23046200711371811,-3.107276924352249,1.0138702936093729,76561198321707891,Mano Bailas,24.0,-2892.510009765625,-3388.669921875,17.530000686645508,12664.89990234375,-16085.6005859375,170.49999237060547,-270.10000228881836,-233.70000839233398,-510.60001373291016,255.0,0.0,False,-0.02678216928890776,-0.8968551998265296,0.0028814437035182593,True,81.0,False,False,4,4,,76561198444516599,MinPi ✘,17.0,-3022.89990234375,-2872.090087890625,17.010000228881836,7993.4002685546875,-14271.099853515625,2.3999999463558197,4.600000083446503,1.7000000178813934,-1.1999999731779099,255.0,128.0,False,0.009310120195068538,-1.060366404430766,-2.312748454792144e-05,True,3.0,False,8,False,6,,enpitsu,76561198039309853,26,-3620.389892578125,-1834.1500244140625,17.059999465942383,11162.80029296875,-18324.7998046875,4.699999988079071,-2.199999988079071,15.399999618530273,881.9000244140625,255.0,128.0,False,0.016507071660980595,-0.9638735869895414,0.0004919723587037026,True,2,2,False,121.0,False,,games5425898691,bf81d8692db,19.0,-1562.1600341796875,-627.4600219726562,17.0,-11820.799560546875,-19394.599609375,3.3000001311302185,-0.5999999865889549,-1.1999999731779099,346.30001068115234,255.0,188.0,,0.009588852208566399,-2.117578438617879,6.06927643240684e-05,True,184.0,False,12,False,10,
44,3274,94,False,False,0,10060.211743973216,-984.7999877929688,-4919.81982421875,823.0800170898438,20183.399658203125,7748.4002685546875,5177.8997802734375,4004.89990234375,735.5000305175781,745.5000305175781,0.0,-0.3819535395632648,3.0327919179283134,-0.8382181176067603,76561198321707891,Mano Bailas,24.0,-1149.93994140625,-4986.990234375,798.0700073242188,17082.5,8620.30029296875,6081.400146484375,-3224.8001098632812,70.0,-4454.800109863281,255.0,255.0,,-0.12428732319160983,-0.34123662409007044,-1.9048871407700534,True,34.03116562545941,True,3,4,6,,76561198444516599,MinPi ✘,17.0,-1858.6400146484375,-5099.83984375,134.80999755859375,11992.80029296875,-1505.0999450683594,7068.800048828125,-4318.800048828125,412.2999954223633,-426.5999984741211,255.0,128.0,,-0.583172662436568,-0.1148239388573941,-1.3327635246063856,True,232.0,False,8,False,6,,enpitsu,76561198039309853,26,-526.5999755859375,-3550.860107421875,17.059999465942383,20162.900390625,387.00000762939453,1.1999999731779099,0.3999999910593033,0.0,0.09999999776482582,255.0,128.0,,0.016773763364353194,0.019233101409763514,-3.830921553690529e-05,True,2,2,False,121.0,False,,games5425898691,bf81d8692db,19.0,367.67999267578125,-2245.8798828125,17.0,14715.0,12994.89990234375,3.3000001311302185,0.5999999865889549,0.3999999910593033,25.199999809265137,255.0,128.0,,0.009602368522531634,0.7268015139591074,-7.109062677468971e-05,True,153.0,False,12,False,10,
45,3339,96,False,False,1,4871.501791344059,-3590.820068359375,3242.639892578125,220.57000732421875,-10689.69970703125,16708.00048828125,-10490.999755859375,-5296.6998291015625,1453.3000183105469,-2414.9000549316406,1.0,-0.9186613967041384,-3.0739418634284945,1.744950756558338,bf81d8692db,games5425898691,19.0,-3638.47998046875,3098.699951171875,268.7799987792969,-16870.899658203125,13001.300048828125,481.30001068115234,2412.7999877929688,-4708.699951171875,-1501.9999694824219,255.0,255.0,,0.4566194542086752,1.1820285162985118,-1.3212124821204811,True,72.1926279888358,True,11,False,14,,76561198039309853,enpitsu,26.0,-3683.6201171875,3053.239990234375,88.45999908447266,-5923.3001708984375,8574.89990234375,3021.9000244140625,-3519.5001220703125,3603.800048828125,-2207.899932861328,128.0,0.0,,-0.023068680436632044,0.8631494683599374,0.15726912088395845,True,121.0,False,4,False,3,,Mano Bailas,76561198321707891,24,-3375.830078125,2895.6298828125,197.0,-19467.80029296875,-8638.400268554688,-8682.000122070312,35.09999990463257,-146.49999618530273,887.0999908447266,128.0,128.0,,0.1670829281937532,1.216976546105483,0.09055587731784322,True,6,4,4,0.0,False,,MinPi ✘,76561198444516599,17.0,-1222.3699951171875,4386.52001953125,16.649999618530273,-9825.0,-2220.7000732421875,83.50000381469727,2.0000000298023224,-0.7000000029802322,-18.09999942779541,0.0,128.0,False,-0.009825300367157359,-0.21800178683745325,2.7812407410807216e-05,True,232.0,False,10,False,6,
46,3429,100,False,False,0,10435.144314503188,1931.300048828125,-4904.830078125,206.11000061035156,5921.300048828125,5705.5999755859375,720.2999877929688,3561.7999267578125,-1654.1999816894531,-4480.7000732421875,0.0,-0.07615828213165145,0.654780660947765,0.8018948151923391,76561198321707891,Mano Bailas,24.0,1797.4100341796875,-4976.2001953125,149.16000366210938,-1731.300048828125,8303.200073242188,-611.8000030517578,-3044.2999267578125,-515.6000137329102,-4551.499938964844,0.0,0.0,,0.368680580906533,2.7484019469235217,1.9177079333276275,True,255.0,False,7,4,10,,76561198444516599,MinPi ✘,17.0,1162.25,-4975.7099609375,120.91000366210938,14051.300048828125,2410.8999633789062,4379.800109863281,-44.000000953674316,-394.00001525878906,-921.5000152587891,128.0,128.0,False,-0.1538337637759062,-0.07010080140908047,-0.0719768422485324,True,172.41813349211088,True,12,False,6,,enpitsu,76561198039309853,26,2294.56005859375,-2959.0400390625,17.059999465942383,-8917.5,-2715.2999877929688,3.0000001192092896,1.0000000149011612,0.0,3252.0999145507812,255.0,255.0,False,0.016804254390578525,-2.5036893425269082,-1.2886748130043582e-05,True,4,4,False,89.0,False,,games5425898691,bf81d8692db,19.0,1832.6700439453125,-4564.75,17.010000228881836,-1047.0999908447266,-11867.7001953125,2.3999999463558197,0.0,0.0,2361.699981689453,255.0,255.0,,0.009545188031152046,-1.5952980209249417,5.1377199493485915e-06,True,68.0,False,14,False,12,
47,3480,102,False,False,1,3850.3568282732576,-2814.840087890625,4112.91015625,98.69000244140625,-1927.1000671386719,4432.5,1810.5000305175781,2608.2000732421875,-5359.2999267578125,-688.6000061035156,1.0,-0.2128622819477386,-3.061420791883091,1.32782844115799,76561198039309853,enpitsu,26.0,-2818.699951171875,3946.860107421875,16.719999313354492,-850.1000213623047,1996.7999267578125,-375.09998321533203,-991.2000274658203,691.5000152587891,-18.40000033378601,255.0,255.0,False,-0.023112302383803008,1.3040818596601937,0.007896743067194938,True,65.0,False,4,False,4,,bf81d8692db,games5425898691,19.0,-1874.8699951171875,5102.97998046875,254.7899932861328,8084.4000244140625,-2.800000011920929,-4888.299865722656,-3.6000001430511475,1641.1000061035156,2.0000000298023224,255.0,0.0,,-0.5066280103265312,3.1306931719873647,1.5760024864759956,True,68.0,False,16,False,12,,Mano Bailas,76561198321707891,24,-1032.1400146484375,4070.590087890625,17.010000228881836,6792.5,3578.0999755859375,2.5999999046325684,-2.5999999046325684,-3.3000001311302185,3091.9000244140625,255.0,255.0,False,-0.009595128976972686,2.3274243900888827,0.00024205067410457644,True,10,8,4,255.0,False,,MinPi ✘,76561198444516599,17.0,-3656.3798828125,4383.52978515625,403.94000244140625,-4063.599853515625,-4064.5999145507812,-6488.900146484375,2455.2000427246094,-2454.7999572753906,0.19999999552965164,255.0,255.0,False,-1.2344978079036761,-0.7565007563474934,-1.5980430464283988,True,141.0,False,12,False,8,
48,3502,102,False,False,1,3927.2942544836137,-2968.260009765625,4439.18994140625,106.62000274658203,1926.7999267578125,6591.099853515625,2469.499969482422,1053.6000061035156,-3031.0000610351562,-2732.5,1.0,-0.5964745199600188,-1.1221289828132246,-1.0527831343248804,76561198039309853,enpitsu,26.0,-3069.530029296875,4301.2900390625,17.049999237060547,-1925.8999633789062,8059.6002197265625,3.400000035762787,-0.0,0.7000000029802322,-2691.7001342773438,255.0,0.0,False,-0.016694572654448847,1.404441087808279,-5.515029356599777e-05,True,65.0,False,4,False,4,,bf81d8692db,games5425898691,19.0,-1580.280029296875,4545.89013671875,17.010000228881836,-4706.000061035156,-10142.2998046875,2.199999988079071,-0.3999999910593033,-1.899999976158142,-1542.2000122070312,255.0,65.0,,-0.009535200377242224,-1.079405880719393,7.088473234311225e-05,True,68.0,False,16,False,12,,Mano Bailas,76561198321707891,24,-754.0999755859375,4586.009765625,17.010000228881836,584.5000076293945,6700.0,1.899999976158142,-1.5999999642372131,-0.7000000029802322,1783.5000610351562,0.0,0.0,False,-0.009593588213517941,0.17612748162319733,2.4906580502449633e-05,True,10,8,4,255.0,False,,MinPi ✘,76561198444516599,17.0,-3097.280029296875,4545.5498046875,15.850000381469727,14697.39990234375,1643.699951171875,-83.29999923706055,-802.0999908447266,-572.5,-2013.3000183105469,255.0,0.0,False,-0.008180621313647137,3.0989444627333835,-0.008356738266940123,True,100.33554409652633,True,12,False,8,
49,3503,102,False,False,0,10326.423244261436,2937.070068359375,-4448.669921875,129.92999267578125,-12130.2001953125,4628.500061035156,7426.099853515625,2195.399932861328,5141.7999267578125,-2177.4000549316406,0.0,0.6606637504221368,1.1548471477008297,-0.7838029054865401,76561198444516599,MinPi ✘,17.0,3049.75,-4550.97021484375,15.319999694824219,-14179.200439453125,-1338.0999755859375,93.99999618530273,111.09999656677246,-31.099998950958252,-818.7999725341797,255.0,0.0,False,0.005840020797576383,-3.1307534275672424,-0.041096728800622956,True,97.20269256253403,True,8,False,12,,76561198321707891,Mano Bailas,24.0,751.1699829101562,-4607.509765625,17.010000228881836,-1037.300033569336,-6345.10009765625,1.899999976158142,2.0000000298023224,2.0000000298023224,1783.3999633789062,0.0,128.0,False,0.009697602514558593,-0.11589761677989904,0.00014531624325402547,True,255.0,False,10,4,8,,enpitsu,76561198039309853,26,3077.550048828125,-4383.8701171875,16.709999084472656,-255.10000228881836,-8403.300170898438,38.80000114440918,-123.4000015258789,55.39999961853027,-2407.7000427246094,255.0,0.0,False,0.024803178134947406,-1.6478991252480109,0.002471688543294942,True,4,4,False,65.0,False,,games5425898691,bf81d8692db,19.0,1580.280029296875,-4545.89013671875,17.010000228881836,4706.000061035156,10142.2998046875,2.199999988079071,0.3999999910593033,1.899999976158142,-1542.2000122070312,255.0,65.0,,0.009535200377242224,1.079405880719393,7.088473234311225e-05,True,68.0,False,16,False,12,
50,3553,104,False,False,0,8908.2872102343,792.2000122070312,-3606.860107421875,397.04998779296875,-19017.900390625,21624.3994140625,9448.400268554688,-2382.7000427246094,5090.0,-2100.800018310547,0.0,0.40128203396244855,0.8921909791865491,-2.54442222151247,76561198321707891,Mano Bailas,24.0,746.489990234375,-3769.93994140625,264.760009765625,-1915.0999450683594,12173.900146484375,3840.2999877929688,532.2000122070312,208.50000381469727,-232.19999313354492,128.0,128.0,False,-0.5751457348974058,1.6797764076641417,0.062013347988232874,True,198.0,False,8,6,12,,76561198444516599,MinPi ✘,17.0,947.72998046875,-3691.35009765625,255.25,-17962.80029296875,7941.099853515625,3169.7000122070312,841.2999725341797,-4380.299987792969,-873.0000305175781,255.0,255.0,,-0.6428481739488742,2.563024803936005,-0.23813286830076782,True,48.0,False,14,False,9,,enpitsu,76561198039309853,26,1225.5,-3827.110107421875,17.049999237060547,-11924.7998046875,13871.199951171875,3.0000001192092896,-0.7000000029802322,0.5999999865889549,-1974.1999816894531,255.0,128.0,,0.016760860775997515,2.2158946923741976,-8.557289242341022e-05,True,4,4,False,0.0,False,,games5425898691,bf81d8692db,19.0,730.1500244140625,-3414.169921875,209.47999572753906,-11125.699462890625,-4875.7000732421875,3237.60009765625,2098.9999389648438,2671.7001342773438,-4325.0,255.0,255.0,,-0.9505939403397087,-2.138766756565788,-1.2784051935680016,True,64.9021847401896,True,18,False,13,
