,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,169,0,False,False,1,5187.650880601494,20.90999984741211,26.690000534057617,103.7699966430664,13051.500244140625,19433.1005859375,6872.60009765625,3686.7001342773438,-3720.2999877929688,351.6999816894531,1.0,-0.06215256058056439,-0.003962426978470775,-0.06133629547576998,ba265f79e1b,skroos,9.0,-118.41999816894531,-187.02999877929688,17.010000228881836,12515.799560546875,15204.599609375,2.0999999344348907,-0.19999999552965164,-0.29999999329447746,-1198.0000305175781,255.0,21.0,,-0.009601406025751914,2.283267440431033,-0.00012121306960383141,True,0.0,False,False,False,False,,76561198254397553,Aerial Park,10.0,-0.0,-4187.58984375,17.049999237060547,-0.0,7440.9002685546875,2.5,0.19999999552965164,-0.0,0.0,255.0,,,-0.016670538527997613,1.5708032236864877,-5.762141410792848e-08,False,False,104.0,False,False,True,,enpitsu,76561198039309853,26,-0.0,2676.43994140625,17.049999237060547,-0.0,-10567.7001953125,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,,,-0.016807813432039555,-1.570775372233716,-2.356888201565208e-07,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,121.51000213623047,422.0899963378906,84.69999694824219,-629.3999862670898,-22615.0,2305.0,5446.300048828125,765.9999847412109,-28.19999933242798,128.0,128.0,-0.7054179925635127,-1.6810912447202284,-0.032377580634003734,True,3,False,4,0.0,False,,
1,171,0,False,False,0,5301.853128270573,-114.7699966430664,-103.9800033569336,162.39999389648438,-8778.099975585938,21120.400390625,10862.80029296875,4219.5001220703125,415.6999969482422,4245.299987792969,0.0,0.2800175788410429,0.19803491691130262,-0.11032367233267135,bf81d8692db,games5425898691,19.0,-116.83000183105469,-252.44000244140625,97.30000305175781,629.3999862670898,22615.0,431.30001068115234,-5442.0001220703125,-793.1999969482422,-69.20000076293945,128.0,127.0,,1.2471960628599355,1.6249239824093251,-0.09062474204488792,True,0.0,False,False,4,3,,76561198039309853,enpitsu,26.0,0.0,-2596.239990234375,17.049999237060547,0.0,10858.499755859375,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,,,0.016769665461578435,1.570775115975552,7.391268565435058e-06,False,False,146.0,False,False,True,,Aerial Park,76561198254397553,10,0.0,4115.64990234375,17.049999237060547,0.0,-8173.699951171875,2.5,-0.09999999776482582,0.0,0.0,255.0,,,0.016670538527997613,-1.5708032236864877,-5.762141410792848e-08,True,104.0,False,False,False,False,,skroos,ba265f79e1b,9.0,-29.68000030517578,18.139999389648438,19.40999984741211,-11311.700439453125,-13139.200439453125,3017.39990234375,-98.90000343322754,-676.9000244140625,-802.3000335693359,255.0,0.0,-0.01406252217298273,-2.2558986294601526,-0.03681762332370733,True,False,False,3,0.0,False,,
2,415,8,False,False,0,5936.784794912899,-3936.659912109375,41.0,130.72000122070312,75.39999961853027,17440.10009765625,9013.099975585938,5930.999755859375,454.90001678466797,-784.8000335693359,0.0,-0.471676590934433,-2.730396509347291,-0.6374149007851896,76561198039309853,enpitsu,26.0,-3902.25,-177.86000061035156,27.540000915527344,-6431.6998291015625,12361.500244140625,1786.3999938964844,-704.8000335693359,2994.5999145507812,-2286.3999938964844,255.0,128.0,False,-0.11076465763391814,2.0166465243277583,0.21273832249566604,True,17.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,-585.8200073242188,31.3700008392334,17.020000457763672,-12974.000244140625,-15586.500244140625,1.1999999731779099,-0.3999999910593033,-0.29999999329447746,-2011.6999816894531,255.0,0.0,,0.009602645000003482,-2.342839755782243,-4.021190834652824e-05,8,8,108.0,False,False,True,,Aerial Park,76561198254397553,10,-776.0700073242188,5125.64013671875,17.360000610351562,4.300000071525574,-2.7000001072883606,0.19999999552965164,0.0,-1.8000000715255737,5.899999737739563,128.0,128.0,False,0.008179233350871373,-1.923616097692981,-0.008285648860907015,True,213.0,False,False,False,False,,skroos,ba265f79e1b,9.0,-3849.330078125,1474.52001953125,18.700000762939453,-10059.000244140625,-13329.3994140625,735.1000213623047,-627.400016784668,2248.8999938964844,-1821.4999389648438,226.0,0.0,-0.04196445090244893,-2.2854654688695555,-0.0361894329900864,True,False,False,4,0.0,False,,False
3,504,12,False,False,0,2324.6871429291295,-3098.5,4396.25,94.44000244140625,15866.800537109375,8295.599975585938,2222.2000122070312,3707.0001220703125,3045.4998779296875,415.09998321533203,0.0,0.002603763499870039,-2.2638703487797294,-0.4146656680847498,76561198039309853,enpitsu,26.0,-3237.409912109375,4289.35009765625,17.049999237060547,9543.499755859375,10027.899780273438,3.100000023841858,0.29999999329447746,0.09999999776482582,-2205.7000732421875,255.0,128.0,False,0.01675724323900049,0.7485328662987978,-3.143369511311155e-05,True,17.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,-1269.469970703125,2598.219970703125,17.020000457763672,13125.0,5045.0,0.9000000357627869,2.0999999344348907,1.0000000149011612,-887.9000091552734,255.0,104.0,,0.009565375737313933,0.32565325630183195,4.608062323542748e-05,8,8,139.0,False,False,True,,Aerial Park,76561198254397553,11,-776.0700073242188,5125.64013671875,17.360000610351562,5.199999809265137,-2.0000000298023224,-4.300000071525574,0.0,-0.7999999821186066,5.600000023841858,128.0,128.0,False,0.008956443185025548,-1.9005272543701208,-0.007437922590274474,True,213.0,False,False,False,False,,skroos,ba265f79e1b,9.0,-2620.889892578125,2015.6600341796875,17.020000457763672,4611.700134277344,13324.89990234375,0.9000000357627869,-0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,0.00958646734888959,1.2375654058047372,5.116121608850559e-05,True,False,False,4,0.0,False,,False
4,541,13,False,False,0,320.2529866130858,-1193.989990234375,5022.68017578125,307.5,17722.19970703125,-163.79999160766602,3810.1998901367188,3133.699951171875,80.69999694824219,3976.099853515625,0.0,0.3550354163110301,1.0488368884404844,0.4937962758089156,76561198039309853,enpitsu,26.0,-1349.9200439453125,4946.1298828125,220.38999938964844,15775.799560546875,3754.2001342773438,1003.6000061035156,1955.2000427246094,-6.899999976158142,-1839.2999267578125,255.0,128.0,False,0.027985591831642464,-0.21030139161969635,0.011287701793191258,True,234.0,False,False,2,False,,bf81d8692db,games5425898691,19.0,477.9700012207031,2670.81005859375,17.020000457763672,7556.7999267578125,8252.000122070312,1.0999999940395355,0.5000000074505806,-0.5000000074505806,2291.4999389648438,255.0,255.0,,0.009631395995481172,0.8869340477966715,3.0027252882082556e-05,8,8,139.0,False,False,True,,Aerial Park,76561198254397553,11,-775.3499755859375,5124.72021484375,146.52999877929688,48.09999942779541,4.900000095367432,5008.900146484375,-1185.999984741211,383.69998931884766,-178.09999465942383,0.0,128.0,False,-0.05802168382000182,-1.892982805867076,-0.0061115817036430905,True,209.9344514031564,True,4,4,False,,skroos,ba265f79e1b,9.0,-2018.010009765625,3758.360107421875,17.020000457763672,4611.700134277344,13324.89990234375,0.9000000357627869,-0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,0.00958646734888959,1.2375654058047372,5.116121608850559e-05,True,False,False,4,0.0,False,,False
5,546,13,False,False,1,10147.335538573352,873.260009765625,-5007.31005859375,374.57000732421875,-2452.7000427246094,10171.500244140625,7457.7001953125,-1033.3000183105469,-2970.7000732421875,5109.4000244140625,1.0,0.2150079208481499,-1.8809528180521402,0.6559820642799238,76561198254397553,Aerial Park,11.0,777.8499755859375,-5115.22998046875,232.63999938964844,430.8000183105469,1296.6999816894531,4180.5999755859375,1881.9000244140625,-407.2999954223633,-753.1999969482422,128.0,128.0,False,0.44769378219791206,1.9734338337971833,0.01960117193144256,True,198.0,False,4,4,False,,ba265f79e1b,skroos,9.0,1941.2099609375,-3980.360107421875,17.020000457763672,-4611.700134277344,-13324.89990234375,0.9000000357627869,0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,False,-0.00958646734888959,-1.2375654058047372,5.116121608850559e-05,False,4,0.0,False,False,True,,enpitsu,76561198039309853,26,1082.3399658203125,-4987.7998046875,222.02999877929688,-15336.500244140625,-2346.6000366210938,-464.90001678466797,-3168.0999755859375,-2397.7000427246094,-2058.000030517578,255.0,128.0,False,-0.5031576773563243,0.7054061288143927,0.417332064240711,True,234.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,-587.2100219726562,-2843.35009765625,17.020000457763672,-5589.2999267578125,-11320.400390625,-2.0999999344348907,-0.29999999329447746,-0.7999999821186066,375.40000915527344,255.0,128.0,-0.009565536053483554,-1.1494941750808187,-0.00028991124458552844,True,8,False,8,126.45530331006613,True,,
6,614,16,False,False,0,2616.1075025158516,-299.8599853515625,2592.719970703125,222.77999877929688,-10088.800048828125,-5091.199951171875,12107.60009765625,-323.49998474121094,5264.4000244140625,2860.10009765625,0.0,-1.2078328306453345,-2.0508489239683825,0.3163177365022663,bf81d8692db,games5425898691,19.0,-181.49000549316406,2644.330078125,67.69000244140625,-14188.599853515625,-9828.200073242188,3033.0999755859375,191.70000076293945,-2578.800048828125,-2370.399932861328,255.0,16.0,,0.07669690496647853,-2.4157905202538044,0.009635368272039434,True,107.0,False,False,10,9,,76561198039309853,enpitsu,27.0,451.32000732421875,5686.52978515625,30.18000030517578,-9518.300170898438,-1434.1999816894531,-59.699997901916504,1.0999999940395355,-96.30000114440918,2445.5999755859375,255.0,255.0,False,0.02400736672127659,-2.955526149776377,-0.03873312375530022,False,2,212.04396575497043,True,False,True,,Aerial Park,76561198254397553,10,-849.2999877929688,3582.760009765625,17.049999237060547,-1108.1999969482422,-13277.7001953125,2.5999999046325684,0.09999999776482582,3.1999999284744263,769.8000335693359,255.0,128.0,False,0.01674621045582464,-1.602176407701735,-0.000171209500531037,True,92.0,False,4,4,False,,skroos,ba265f79e1b,9.0,-352.8999938964844,2997.1201171875,17.020000457763672,1510.0999450683594,-17124.7998046875,0.7999999821186066,-0.19999999552965164,2.800000011920929,-501.8000030517578,255.0,38.0,0.009593786400565825,-1.4810793012314962,-3.5212000436472704e-05,True,False,False,4,0.0,False,,
7,717,19,False,False,0,5102.245496059894,-3917.989990234375,1028.97998046875,294.67999267578125,-12559.49951171875,21298.1005859375,5895.5999755859375,1127.9000091552734,4102.200012207031,-4230.7000732421875,0.0,0.5088062245976661,1.792175470816117,-0.5134169264533827,bf81d8692db,games5425898691,19.0,-3816.93994140625,986.0999755859375,221.35000610351562,-11797.900390625,13782.80029296875,-790.8999633789062,-15.59999942779541,-39.50000047683716,5499.7998046875,255.0,240.0,,1.1244735617153825,1.6686061594880452,-0.7392365575582435,True,63.00475689929022,True,False,12,11,,76561198039309853,enpitsu,26.0,-3622.199951171875,1303.239990234375,17.030000686645508,-2481.1000061035156,-13524.7998046875,9.900000095367432,-2.0999999344348907,-12.799999713897705,-1422.2000122070312,255.0,128.0,False,0.016736433883932783,-1.821468774511613,-0.00027850800487860816,False,2,0.0,False,False,True,,Aerial Park,76561198254397553,10,-3464.489990234375,860.1500244140625,67.73999786376953,2557.100067138672,-20313.800048828125,-528.3000183105469,-3120.4998779296875,121.49999618530273,-210.6999969482422,0.0,128.0,False,-0.39275854436284824,-1.657421971984564,0.08587498515039162,False,95.0,False,4,4,False,,skroos,ba265f79e1b,9.0,-3986.199951171875,-61.9900016784668,66.69999694824219,-9037.999877929688,5610.999755859375,6653.699951171875,-976.9000244140625,4702.699890136719,-1737.7000427246094,255.0,0.0,-0.5978005343836954,2.5574864587820243,0.3166262080783775,True,False,False,4,255.0,False,,
8,784,22,False,False,0,1726.0360315881792,-2388.8798828125,4273.68017578125,176.3300018310547,25149.19921875,14610.2001953125,5238.699951171875,-3175.4998779296875,-3542.0001220703125,3656.400146484375,0.0,1.2149412530690498,-2.993017925092075,-0.9925535430539324,bf81d8692db,games5425898691,19.0,-2650.639892578125,4186.7998046875,95.08999633789062,22589.7998046875,3392.60009765625,2533.8999938964844,-915.5000305175781,5422.60009765625,79.0999984741211,255.0,128.0,,0.6184811388620912,0.17763969796701123,0.00970479978985505,True,255.0,False,False,14,13,,76561198039309853,enpitsu,27.0,-1884.52001953125,1078.6500244140625,101.33999633789062,6773.699951171875,21977.099609375,-243.89999389648438,-3253.9999389648438,4107.5,-1124.000015258789,128.0,128.0,False,-1.4187808348154802,-0.2131389371308562,0.9873929549673431,2,4,31.0,False,False,True,,Aerial Park,76561198254397553,11,-1778.739990234375,1047.199951171875,100.33000183105469,6014.6002197265625,20335.699462890625,-151.8000030517578,-4646.000061035156,2943.2998657226562,33.399999141693115,255.0,0.0,False,0.22798128099691628,-3.044187658162142,2.932169120355363,False,20.0,False,6,4,3,,skroos,ba265f79e1b,9.0,-2573.4599609375,3875.719970703125,19.459999084472656,13300.999755859375,18461.800537109375,2961.400146484375,-1.8000000715255737,-2.8999999165534973,176.90000534057617,255.0,96.0,0.009599032613509915,0.970971388209342,-7.751479594161458e-05,True,False,False,5,179.0,False,,
9,884,26,False,False,0,5208.935145630775,3759.52001953125,2803.52001953125,97.5999984741211,14005.6005859375,11598.199462890625,5946.400146484375,4562.0001220703125,1709.7999572753906,3501.9000244140625,0.0,0.7457031101250906,1.5247242613717775,-1.4678149493715174,76561198039309853,enpitsu,26.0,3605.679931640625,2602.889892578125,17.030000686645508,16232.5,8065.9002685546875,5.099999904632568,0.5999999865889549,0.0,137.7999973297119,255.0,128.0,,0.0167936030167503,0.47512138826501543,-0.000102335090326011,True,31.0,False,False,4,2,,bf81d8692db,games5425898691,19.0,780.0599975585938,5630.5400390625,116.61000061035156,-549.3999862670898,1936.3999938964844,-5512.19970703125,327.90000915527344,560.9000015258789,-69.29999828338623,255.0,128.0,,1.174446532862009,2.8665080308696997,-0.20439621661580432,14,14,255.0,False,False,True,,Aerial Park,76561198254397553,11,2368.9599609375,4234.830078125,15.359999656677246,19250.30029296875,-3925.8999633789062,-21.600000858306885,-162.80000686645508,33.399999141693115,-1201.500015258789,255.0,0.0,False,0.01932842643078368,-0.257406645463339,-0.001593049879101059,True,53.0,False,8,4,6,,skroos,ba265f79e1b,9.0,114.08000183105469,4740.97998046875,17.010000228881836,8310.10009765625,5336.5997314453125,2.0999999344348907,-3.1999999284744263,-1.2999999523162842,1034.1999816894531,187.0,128.0,0.009522062722263837,0.6333773883303845,-0.00017785824130109806,True,False,4,8,179.0,False,,
