,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
39,1998,57.0,False,False,0,4934.19349440727,-2939.969970703125,649.0700073242188,97.30000305175781,4920.299987792969,-695.5999755859375,1791.1000061035156,3689.5999145507812,2586.300048828125,-2040.0999450683594,0.0,-0.41121218766018,-1.8726702838788023,2.2081727486578897,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-3037.719970703125,554.1400146484375,17.020000457763672,450.0,250.6999969482422,-1.4000000059604645,1.8000000715255737,-0.5999999865889549,693.8999938964844,255.0,255.0,False,0.009681665466662792,-0.6071139408103791,0.00017275226798373042,True,12,6,188.60765581746256,True,16,,76561199032994404,MyropP lft hellcase.org,10.0,-1947.0999755859375,-2669.110107421875,17.020000457763672,2189.7000122070312,13857.7001953125,1.0000000149011612,0.0,0.5000000074505806,-1860.0999450683594,249.0,3.0,False,0.009584793550552499,1.3829578184177485,-0.00018251366120739632,True,255.0,False,26,24,4,,enpitsu,76561198039309853,26.0,-2431.840087890625,95.2300033569336,105.38999938964844,8065.5999755859375,-13885.799560546875,-2859.5001220703125,1089.7000122070312,1216.2000274658203,38.69999885559082,255.0,0.0,False,0.12687547995108883,-0.7277047645102558,0.0272908264713982,True,0.0,False,18,False,16,,games5425898691,bf81d8692db,19.0,-210.52999877929688,4271.83984375,16.989999771118164,-12571.99951171875,-5486.500244140625,4.799999892711639,-1.5999999642372131,-0.5999999865889549,-1871.9999694824219,255.0,2.0,0.00957828756450799,-2.7545548542469445,-0.000261433897400351,True,216.0,False,14,False,14,,
40,2024,58.0,False,False,0,4541.175085909425,-2282.489990234375,815.6599731445312,133.16000366210938,8210.900268554688,7039.2999267578125,1037.0999908447266,2857.3001098632812,221.00000381469727,476.19998931884766,0.0,0.6294807008853811,3.1385787277226473,-0.9422031241802584,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-2316.199951171875,689.3499755859375,16.639999389648438,8791.400146484375,5909.89990234375,-20.799999237060547,-207.39999771118164,-117.29999542236328,2000.5999755859375,255.0,239.0,,0.02422955535334155,0.6380732771511438,-0.012581988302551902,True,12,6,161.0,False,16,,76561199032994404,MyropP lft hellcase.org,10.0,-1715.97998046875,-1210.219970703125,17.020000457763672,2094.1000366210938,20124.89990234375,-2.0000000298023224,0.0,-1.5000000596046448,69.6999979019165,255.0,128.0,,0.009595365655036697,1.4708411661334009,1.6579211171976852e-05,True,195.47507964154724,True,26,24,4,,enpitsu,76561198039309853,26.0,-1986.5,-1135.4100341796875,17.059999465942383,-7591.300048828125,-10865.699462890625,2.0999999344348907,0.0,0.0,-2327.2000122070312,255.0,0.0,False,0.01674937828191915,-2.250752092083629,1.564417741627057e-05,True,31.0,False,18,False,16,,games5425898691,bf81d8692db,18.0,-1469.3900146484375,4342.33984375,16.989999771118164,-6013.699951171875,5370.0,5.0,0.19999999552965164,0.5999999865889549,-2215.7000732421875,128.0,0.0,0.009674339424212334,2.3831685546996875,-1.653038556663916e-05,True,207.0,False,14,False,14,,
41,2042,58.0,False,False,0,3841.9329898377982,-1740.760009765625,1392.0899658203125,189.1300048828125,8588.200073242188,12596.099853515625,2899.2999267578125,377.79998779296875,1238.6000061035156,395.0,0.0,0.09651574817442299,2.9366756808905006,-2.060762156928377,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-1796.9599609375,1234.4200439453125,73.3499984741211,8567.899780273438,11689.599609375,3311.400146484375,240.6999969482422,3163.5000610351562,2519.7000122070312,255.0,255.0,,0.2387666194972108,1.2470160751478447,0.057839915923985886,True,12,6,172.21217213651184,True,18,,76561199032994404,MyropP lft hellcase.org,10.0,-1424.0799560546875,253.47000122070312,17.020000457763672,5147.80029296875,22388.30078125,0.7000000029802322,0.0,0.0,-37.99999952316284,244.0,128.0,,0.009600727842202854,1.3406737155900936,4.056850178645547e-06,True,169.0,False,26,24,4,,enpitsu,76561198039309853,26.0,-2742.56005859375,-1286.1400146484375,17.059999465942383,-12421.300048828125,7188.699951171875,-3.0000001192092896,-0.5999999865889549,-0.09999999776482582,-2229.2999267578125,255.0,128.0,False,0.01674186041162911,2.550544346508663,-4.561355397635902e-06,True,0.0,True,18,False,16,,games5425898691,bf81d8692db,18.0,-1524.6600341796875,4729.72998046875,16.989999771118164,4184.599914550781,7175.0,5.0,0.0,0.0,-2503.300018310547,255.0,0.0,0.009520939104042418,1.011719962163006,1.336014508363678e-05,True,207.0,False,14,False,14,,
42,2053,59.0,False,False,0,3263.9402077969557,-1378.9000244140625,1911.97998046875,259.8299865722656,13784.100341796875,16757.80029296875,3550.1998901367188,-90.9000015258789,-1332.7999877929688,2933.9999389648438,0.0,-0.35072241159491235,-3.0991744814512345,-2.143113832140592,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-1461.010009765625,1787.2900390625,133.33999633789062,11598.599853515625,13388.299560546875,469.1999816894531,2051.4999389648438,4918.999938964844,1357.7999877929688,255.0,128.0,,-0.6806857140659299,2.8496347504721764,0.6851248713844414,True,13,6,137.7550711606138,True,18,,76561199032994404,MyropP lft hellcase.org,10.0,-1149.8399658203125,1146.18994140625,17.020000457763672,8854.89990234375,21059.29931640625,0.9000000357627869,0.0,-0.29999999329447746,-74.80000019073486,248.0,128.0,,0.00960199241712946,1.1640179465578313,6.065523593693578e-05,False,169.0,False,26,24,4,,enpitsu,76561198039309853,26.0,-3171.02001953125,-796.72998046875,17.059999465942383,-8896.400146484375,12978.00048828125,1.1999999731779099,0.3999999910593033,-0.7999999821186066,-22.100000381469727,255.0,0.0,False,0.016771856243063193,2.1690225605548847,8.598952217234007e-05,True,0.0,False,18,False,16,,games5425898691,bf81d8692db,18.0,-1194.68994140625,4910.7001953125,16.989999771118164,10013.699951171875,158.100004196167,5.0,-0.3999999910593033,0.09999999776482582,-2397.7999877929688,255.0,0.0,0.00952407901036215,-0.03513848202472058,4.3082618546122625e-05,True,207.0,False,14,False,14,,
43,2142,62.0,False,True,0,3647.106276914024,2426.739990234375,3636.409912109375,145.3800048828125,-17872.2998046875,9307.80029296875,8079.2999267578125,2759.1000366210938,4644.700012207031,-2610.2999877929688,0.0,0.5164666859661046,-1.4664737868175386,1.9281573831402432,76561199032994404,MyropP lft hellcase.org,10.0,2596.64990234375,3521.949951171875,54.720001220703125,-8820.900268554688,6944.4000244140625,1677.7000427246094,3376.6000366210938,-3521.300048828125,2539.2999267578125,221.0,255.0,,-0.0038286825835258304,2.2172935488744563,-0.1779726110106557,True,25,4,142.0,False,28,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,3283.679931640625,4145.080078125,16.989999771118164,15978.900146484375,-4874.5001220703125,4.600000083446503,-2.5999999046325684,-0.9000000357627869,-1003.7000274658203,255.0,0.0,,0.009698095035814603,-0.2775464879356275,-0.00033592171355714765,True,255.0,False,18,14,6,,enpitsu,76561198039309853,26.0,-2459.590087890625,4530.72998046875,17.049999237060547,19925.10009765625,8767.80029296875,1.4000000059604645,5.5000001192092896,2.3000000417232513,-1307.5999450683594,255.0,128.0,False,0.016780756146861902,0.380088596671931,-0.00027149483575200184,True,230.0,False,20,False,18,,games5425898691,bf81d8692db,19.0,3356.860107421875,4305.31982421875,15.109999656677246,-3661.300048828125,-12440.30029296875,-219.40000534057617,-584.900016784668,1071.9000244140625,-2271.7999267578125,255.0,0.0,0.0005972239152997444,-1.934566637743573,-0.004640140219717311,True,86.06506644013106,True,16,False,14,,
44,2202,64.0,False,False,1,10187.40887198396,617.8099975585938,-5043.60986328125,105.44999694824219,-520.2999877929688,6285.0,-2330.500030517578,-3673.3999633789062,-291.9000053405762,-355.0,1.0,-0.7942161709040528,1.4560777784192618,1.3585419314076141,76561198039309853,enpitsu,26.0,516.4600219726562,-5105.22021484375,17.049999237060547,-5576.199951171875,577.2000122070312,2.5999999046325684,1.1999999731779099,-0.0,-194.50000762939453,255.0,255.0,False,-0.01664078517803308,0.11822313053697882,0.00019873554580271055,True,18,False,230.0,False,20,,bf81d8692db,games5425898691,19.0,-466.6499938964844,-4694.0498046875,16.989999771118164,16564.000244140625,-6131.500244140625,4.699999988079071,4.399999976158142,-1.7000000178813934,-841.1000061035156,255.0,128.0,,-0.009602499584862865,-2.7414278957202955,-1.5220403763319011e-05,True,0.0,False,16,14,False,,MyropP lft hellcase.org,76561199032994404,10.0,181.38999938964844,-4328.2001953125,17.010000228881836,19052.5,916.1000061035156,0.3999999910593033,-0.5000000074505806,-0.0,-35.299999713897705,251.0,128.0,,-0.009588429663890842,3.0981441818086424,1.9471070022095537e-05,True,124.0,False,28,4,26,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-1914.760009765625,-2693.080078125,79.06999969482422,20941.0009765625,1866.0000610351562,-623.1999969482422,4487.099914550781,607.0000076293945,167.19999313354492,128.0,128.0,0.3258370152560071,-3.03820098638026,-0.8776921716995726,True,196.0,False,20,6,16,,
45,2218,65.0,False,False,1,9882.511809059633,592.8099975585938,-4737.85986328125,93.05999755859375,-438.1999969482422,5379.000244140625,963.0000305175781,-5894.7998046875,-480.29998779296875,-355.0,1.0,0.8705555368007016,-1.4862631297623727,-1.5935274154172276,bf81d8692db,games5425898691,19.0,437.32000732421875,-4919.22021484375,85.83999633789062,17254.69970703125,3537.7999877929688,1676.4999389648438,-5484.2999267578125,-412.20001220703125,47.10000038146973,255.0,255.0,,0.04192294545223705,3.0320312791040416,-0.6665749474980839,True,15,False,0.0,False,18,,76561198039309853,enpitsu,26.0,-13.4399995803833,-5156.4501953125,17.049999237060547,-9473.099975585938,-1817.1000671386719,2.800000011920929,-1.0999999940395355,-0.29999999329447746,-1730.0999450683594,255.0,0.0,False,-0.016706533855149072,-0.1234878812208262,-0.00016170383773032442,True,230.0,False,20,18,False,,MyropP lft hellcase.org,76561199032994404,10.0,1134.239990234375,-3989.669921875,17.010000228881836,6428.599853515625,9291.900024414062,3.0000001192092896,-1.1999999731779099,-0.5000000074505806,2727.39990234375,12.0,255.0,False,-0.009826154769189943,1.8533363387858288,-4.8865676485106675e-05,True,124.0,False,28,4,26,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-749.6699829101562,-2791.22998046875,16.969999313354492,17120.2001953125,-6198.0999755859375,13.09999942779541,-8.00000011920929,3.4999999403953552,524.5000076293945,128.0,235.0,-0.009585413444816738,-2.7904492818884146,0.0006939136191133576,True,196.0,False,20,6,16,,
46,2256,66.0,True,True,0,1187.1951595115806,-531.3300170898438,4010.199951171875,94.08999633789062,1733.699951171875,28089.89990234375,3088.2998657226562,686.9000244140625,162.70000457763672,5958.3001708984375,0.0,-0.3099417799389421,-1.340358244941568,1.2974464176665168,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-531.969970703125,3816.909912109375,60.029998779296875,5956.6998291015625,19520.699462890625,2761.199951171875,-2597.7999877929688,4829.2999267578125,422.20001220703125,255.0,60.0,False,0.04331927157883364,1.652811767408097,0.08498318182622795,True,17,6,179.83078698701752,True,22,,76561199032994404,MyropP lft hellcase.org,10.0,-742.6699829101562,3522.02001953125,17.010000228881836,116.99999809265137,-548.1999969482422,2.3000000417232513,1.5999999642372131,0.0,-370.8000183105469,12.0,255.0,False,0.009702510971712583,0.7873470012319487,-0.0002519526597929954,True,124.0,False,28,26,4,,enpitsu,76561198039309853,26.0,-94.61000061035156,4521.009765625,19.520000457763672,-12336.500244140625,-7500.7000732421875,2959.2001342773438,2.0999999344348907,-0.29999999329447746,1928.5000610351562,255.0,255.0,False,0.016808561234692435,-2.5538129602440467,0.00016649109399127912,True,156.77147516896648,True,22,False,19,,games5425898691,bf81d8692db,19.0,-2971.469970703125,4468.77978515625,17.010000228881836,-17260.999755859375,-4554.700012207031,2.3000000417232513,0.29999999329447746,-0.09999999776482582,1841.3999938964844,255.0,255.0,0.00957339260850261,-2.830134840649245,6.680736558205985e-05,True,0.0,False,18,False,16,,
47,2517,66.0,False,False,0,5163.476088712593,78.26000213623047,69.2699966430664,130.60000610351562,19568.900146484375,16242.099609375,8359.199829101562,4812.9998779296875,-3425.10009765625,-1050.1000213623047,0.0,-0.1436446803141062,-0.061658956324723596,0.21515979262965612,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,-132.14999389648438,-101.06999969482422,19.639999389648438,13027.099609375,18685.999755859375,-769.3000030517578,-1882.7000427246094,-3006.7999267578125,-1186.6000366210938,255.0,0.0,,0.03714981243651676,0.9226856988638924,0.13103003871181992,False,4,False,0.0,False,4,,76561199032994404,MyropP lft hellcase.org,10.0,-5.789999961853027,-2037.8499755859375,16.489999771118164,473.1999969482422,16344.100341796875,91.30000114440918,29.800000190734863,-7.200000286102295,341.89998626708984,228.0,128.0,,0.011473745689998247,1.5755820733673227,0.00040130272771448186,True,87.0,False,4,4,False,,enpitsu,76561198039309853,26.0,0.0,2386.699951171875,17.049999237060547,1.5000000596046448,-14035.0,2.7000001072883606,-0.3999999910593033,0.0,0.0,255.0,,,0.016792495481857444,-1.570653178890887,1.202623930665317e-06,True,116.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,272.3699951171875,729.719970703125,48.13999938964844,-3210.5999755859375,-17768.800048828125,3050.4998779296875,512.9000091552734,-91.09999656677246,-61.70000076293945,128.0,128.0,0.022736343140469056,-1.7491016484754842,-0.00015570386128020534,True,0.0,False,4,False,False,,
48,2620,70.0,False,False,1,10425.63240032887,-2537.81005859375,-4703.919921875,234.36000061035156,-17470.699462890625,16967.7001953125,6109.2999267578125,1125.5999755859375,3334.7000122070312,-4859.200134277344,1.0,-1.0236692192339936,3.1066140585558615,1.3212775689460021,76561198039309853,enpitsu,26.0,-2449.360107421875,-4834.919921875,177.85000610351562,-19658.00048828125,-923.7999725341797,1411.6999816894531,-5396.300048828125,-1062.5,24.700000286102295,128.0,0.0,False,-0.06602813111639093,-0.1028141567966028,0.4767722004229489,True,3,False,12.0,False,4,,bf81d8692db,games5425898691,19.0,3591.949951171875,-30.329999923706055,17.0,10119.89990234375,-15816.600341796875,7.200000286102295,-2.0999999344348907,-0.7999999821186066,-1929.6000671386719,255.0,0.0,,-0.009729681720198152,-2.0754045348298615,2.808911275802719e-06,True,251.8518537859763,True,6,6,False,,MyropP lft hellcase.org,76561199032994404,10.0,-3403.8701171875,-4356.2998046875,21.889999389648438,-12240.6005859375,-5025.10009765625,1476.9000244140625,-2397.5999450683594,2906.6000366210938,-4006.4999389648438,239.0,0.0,True,0.09368919808996463,0.2806653036346353,0.11291798379250303,True,255.0,False,4,False,4,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-3345.1298828125,-2544.699951171875,17.010000228881836,4808.999938964844,-8220.399780273438,2.3999999463558197,-1.5000000596046448,-1.4000000059604645,-1895.5000305175781,128.0,0.0,-0.009798449958194084,-2.08268705752364,-0.0001645664938313906,True,247.0,False,4,False,4,,False
49,2684,73.0,False,False,0,4792.584058610915,2618.080078125,1881.1500244140625,223.89999389648438,-21503.5009765625,-4739.5001220703125,6897.0001220703125,1092.5,4703.299865722656,-3561.4999389648438,0.0,0.3597539889650269,0.812275040464216,3.0923813997847263,76561199032994404,MyropP lft hellcase.org,10.0,2737.570068359375,1864.6600341796875,119.61000061035156,-19263.499755859375,-10909.3994140625,2439.4000244140625,-2369.7000122070312,-4963.2000732421875,-25.199999809265137,125.0,0.0,,0.005567598076316335,-2.015161599168732,0.8425846301721047,True,5,False,160.0,False,6,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,4079.0,1272.8800048828125,718.719970703125,-3.8999998569488525,-20450.2001953125,-4453.500061035156,627.7999877929688,3.700000047683716,0.9000000357627869,255.0,38.0,False,0.21064698194733822,-1.5609877605121651,1.5728824906675833,True,139.0,False,4,4,False,,enpitsu,76561198039309853,26.0,3811.280029296875,3093.56005859375,17.270000457763672,-2162.7000427246094,-10415.400390625,-70.50000190734863,-56.70000076293945,230.40000915527344,17.699999809265137,255.0,0.0,,0.02530835591074052,-1.7779943967896157,0.007179989943681025,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-2236.47998046875,4428.5,17.0,21725.80078125,1972.8999328613281,1.2999999523162842,0.09999999776482582,0.0,-2004.4999694824219,255.0,0.0,0.009586910907396459,0.012769621789224726,-1.9712611023679692e-05,True,233.0456430168562,True,6,False,6,,
50,2734,74.0,False,False,1,6176.21913511333,1203.68994140625,-1028.550048828125,390.1700134277344,25.69999933242798,17024.599609375,14300.2001953125,4623.500061035156,3227.7999877929688,-2050.2000427246094,1.0,-0.18959156270220004,-1.5337184164429314,1.783381313484099,bf81d8692db,games5425898691,18.0,1248.280029296875,-1212.530029296875,207.38999938964844,-763.0999755859375,22811.59912109375,2836.199951171875,-621.1000061035156,-4304.5001220703125,-3366.7001342773438,255.0,255.0,,0.8411906426585068,1.752298608006856,-0.4384557002743723,True,7,False,165.41049452494548,True,8,,76561198039309853,enpitsu,26.0,-1220.5799560546875,-2242.860107421875,34.33000183105469,17846.199951171875,2728.0999755859375,-2675.7998657226562,-316.00000381469727,3734.8001098632812,-11.200000047683716,255.0,255.0,,0.06298452715821229,3.0568420139866523,-0.003109057437703579,True,31.0,False,6,6,False,,MyropP lft hellcase.org,76561199032994404,10.0,889.3800048828125,-302.4200134277344,16.989999771118164,21057.80029296875,7566.199951171875,4.799999892711639,-0.5999999865889549,-0.19999999552965164,1926.0000610351562,244.0,255.0,,-0.009606530460968299,2.725483939637987,7.065650951220422e-05,True,137.0,False,6,False,6,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-1780.449951171875,1271.5899658203125,52.650001525878906,19783.299560546875,11589.3994140625,-1817.4000549316406,1293.9999389648438,2120.5999755859375,1553.3999633789062,255.0,183.0,0.39474156360607404,2.6169899925605744,-0.14390696757624102,True,170.0,False,6,False,6,,False
51,2836,78.0,False,False,0,10035.905059472743,-1226.550048828125,-4890.4599609375,1108.9000244140625,-6312.19970703125,12312.19970703125,2160.399932861328,2605.4000854492188,-3211.199951171875,4347.300109863281,0.0,-0.7450385041380994,-0.5351669946331863,-0.5722468729288794,76561199032994404,MyropP lft hellcase.org,10.0,-1200.0999755859375,-5043.39990234375,996.8699951171875,6255.0,10006.500244140625,5102.699890136719,-5088.500061035156,307.90000915527344,-2064.4000244140625,129.0,255.0,,-0.6002409617353964,0.04682176690912331,-1.80170161509967,True,7,False,96.0,False,8,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,-133.80999755859375,-4225.91015625,17.010000228881836,-7086.6998291015625,-1924.2999267578125,2.3999999463558197,0.0,-0.5999999865889549,-1970.0,128.0,16.0,False,0.009607916754962387,-2.8785308348426306,-0.00010570532629375366,True,200.0,False,6,6,False,,enpitsu,76561198039309853,26.0,-1125.8299560546875,-1834.77001953125,17.059999465942383,-487.90000915527344,-11706.700439453125,1.1999999731779099,0.7000000029802322,-1.7000000178813934,345.0,128.0,128.0,False,0.016799751016857337,-1.5746917318032307,-0.0002692416506487624,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1752.02001953125,-3888.010009765625,24.8799991607666,-2504.9000549316406,-5205.9002685546875,-3182.39990234375,5346.6998291015625,1267.9000091552734,-234.20000076293945,255.0,232.0,-0.18443392574338105,-0.4973447777709574,-0.19210048186542583,True,154.0,False,10,False,10,,
52,2888,80.0,False,False,1,2929.135149552003,2398.639892578125,2625.659912109375,358.92999267578125,20266.800537109375,4211.099853515625,-1792.7000427246094,1286.6999816894531,5295.7000732421875,-2509.7999572753906,1.0,0.5983056453303884,0.8635479340785771,-1.5475662456170023,76561198039309853,enpitsu,26.0,2254.68994140625,2532.8701171875,258.6700134277344,13117.19970703125,-1649.4000244140625,3319.8001098632812,-414.1999816894531,-219.59999084472656,683.7000274658203,255.0,128.0,False,0.6021273707892595,2.678980953712815,-0.2700755991984691,True,7,False,35.0,False,8,,bf81d8692db,games5425898691,19.0,312.20001220703125,3146.330078125,89.36000061035156,-12078.199462890625,-9682.60009765625,-140.9000015258789,3463.599853515625,-4272.300109863281,2.8999999165534973,255.0,128.0,,1.230852783606057,2.4587636334941556,3.1399088842619385,True,154.0,False,12,11,False,,MyropP lft hellcase.org,76561199032994404,10.0,-131.9199981689453,3605.89990234375,516.719970703125,-7562.0001220703125,-7312.0001220703125,-8145.9002685546875,672.6000213623047,-2202.7999877929688,663.0999755859375,244.0,128.0,,-0.03630313364441161,0.3597436365250878,-0.1104033035580022,False,89.79618930560287,True,8,False,8,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,13.0,2356.93994140625,2792.169921875,254.3000030517578,16184.49951171875,-8964.500122070312,-31.600000858306885,-80.20000457763672,-1224.1999816894531,5361.400146484375,255.0,255.0,0.5688527224439686,-1.0645622050730073,-0.04839259887847287,True,98.79618930560287,True,8,False,6,,False
53,2889,80.0,False,False,0,7912.607140644883,-2429.830078125,-2622.52001953125,361.95001220703125,-18531.500244140625,12013.499755859375,3408.2000732421875,955.8000183105469,-4892.300109863281,-3339.2999267578125,0.0,-0.6539751275074281,-0.9647333852034848,-1.4630655111919864,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-2356.93994140625,-2792.169921875,254.3000030517578,-16184.49951171875,8964.500122070312,-31.600000858306885,80.20000457763672,1224.1999816894531,5361.400146484375,255.0,255.0,False,-0.5688527224439686,1.0645622050730073,-0.04839259887847287,True,6,False,95.53929441718645,True,8,,76561199032994404,MyropP lft hellcase.org,10.0,198.72000122070312,-3546.330078125,446.0400085449219,8388.300170898438,7019.2999267578125,-8775.0,-356.5999984741211,1686.0000610351562,555.0,244.0,128.0,,0.1729170926089271,-0.31874544817149825,-0.2019741966494894,False,86.53929441718645,True,8,8,False,,enpitsu,76561198039309853,26.0,-2254.68994140625,-2532.8701171875,258.6700134277344,-13117.19970703125,1649.4000244140625,3319.8001098632812,414.1999816894531,219.59999084472656,683.7000274658203,255.0,128.0,False,-0.6021273707892595,-2.678980953712815,-0.2700755991984691,True,35.0,False,8,False,7,,games5425898691,bf81d8692db,19.0,-231.72000122070312,-3081.77001953125,88.27999877929688,12073.399658203125,9678.599853515625,-236.29999160766602,-3299.4000244140625,4069.89990234375,2.7000001072883606,255.0,128.0,-1.4605903066140993,0.6760287446376432,0.005238618779504839,True,154.0,False,12,False,12,,
54,2970,83.0,False,False,1,4919.35695395333,2240.429931640625,407.9200134277344,115.45999908447266,23168.60107421875,19369.000244140625,-85.69999694824219,3073.2000732421875,-4519.200134277344,2476.1000061035156,1.0,-0.22380825279169736,0.4095593944687101,-2.6199650745255427,bf81d8692db,games5425898691,19.0,2116.2900390625,298.489990234375,125.58000183105469,16496.300048828125,9892.000122070312,-292.00000762939453,-4569.5001220703125,3060.7000732421875,-37.40000009536743,255.0,255.0,,-0.8968490615505683,3.1258866130642096,-0.9214563788759044,True,13,False,58.39898506031243,True,14,,76561198039309853,enpitsu,26.0,4003.199951171875,1161.1400146484375,85.33999633789062,-1750.7000732421875,-13957.5,-1689.9000549316406,58.69999885559082,742.6000213623047,158.29999923706055,255.0,128.0,,-0.12690330345774534,-1.4659948157000855,0.7627259146331958,True,0.0,False,8,8,False,,MyropP lft hellcase.org,76561199032994404,10.0,-2278.469970703125,4426.2099609375,16.989999771118164,11037.39990234375,-9092.899780273438,4.699999988079071,4.1999998688697815,-3.4999999403953552,-1308.5000610351562,247.0,128.0,False,-0.00959701847843022,-2.398673853364772,-5.042521888897728e-05,True,203.0,False,8,False,8,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,2529.929931640625,93.01000213623047,64.22000122070312,-19169.89990234375,8365.499877929688,2947.0999145507812,-5081.700134277344,337.7000045776367,-2076.3999938964844,255.0,0.0,-0.03785082404827034,0.2833312502320983,0.18025074831406307,True,2.8057205600123294,True,10,False,7,,False
55,3070,87.0,False,False,1,2578.4352943867875,3398.699951171875,4519.66015625,1351.93994140625,-16484.3994140625,17051.600341796875,-1482.7999877929688,-344.50000762939453,624.0999984741211,-5507.9998779296875,1.0,-0.9584778979296261,2.701893330109256,-2.5698284960538644,bf81d8692db,games5425898691,18.0,3571.580078125,4372.56982421875,1302.9599609375,-16819.7998046875,8373.499755859375,505.09998321533203,-667.9000091552734,-1286.9999694824219,-2523.3999633789062,255.0,162.0,,-0.03993669236534715,0.7951565548984165,-1.520761853134846,True,15,False,56.0,False,16,,76561198039309853,enpitsu,26.0,1458.9300537109375,2404.43994140625,17.059999465942383,-3550.8999633789062,10060.0,1.1999999731779099,0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,False,-0.016808666052244427,1.2314593398341627,2.3293078174175712e-05,True,247.0,False,8,8,False,,MyropP lft hellcase.org,76561199032994404,10.0,2188.590087890625,5102.97998046875,586.1599731445312,-3423.5000610351562,-2.800000011920929,2210.2999877929688,-2.800000011920929,1458.699951171875,2.3999999463558197,232.0,94.0,False,0.594081531503585,0.01151781608960159,-1.5645265952878094,True,209.0,False,8,False,8,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-3734.6201171875,1625.510009765625,90.94000244140625,2717.9000854492188,22838.20068359375,-161.49999618530273,1221.8000030517578,5330.5999755859375,584.3999862670898,255.0,128.0,-0.0771673526284895,1.3428584974463407,2.7593092704305398,True,198.0,False,12,False,9,,False
