,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
10,971,29,False,False,0,9979.657263897,-76.0999984741211,-4805.919921875,327.0299987792969,-7233.699951171875,-1238.6000061035156,3468.800048828125,1602.2999572753906,2422.5,-5250.10009765625,0.0,0.4579936188815558,-1.9198735755938516,-1.520360590737732,bbf838119db,JohnyKinny,13.0,-126.0,-4882.60009765625,244.92999267578125,-18914.000244140625,841.9999694824219,4017.9000854492188,-334.3000030517578,2644.5999145507812,100.29999732971191,255.0,114.0,,-0.3935163560157152,3.0932033199934925,0.028647956382931855,True,179.0,False,18,14,4,,b6d38e460cb,Tigas007TGS,14.0,-683.0499877929688,-3479.85009765625,17.010000228881836,-9672.39990234375,-3940.2999877929688,2.5999999046325684,0.0,-0.09999999776482582,821.9000244140625,255.0,181.0,False,0.009537076221214951,-2.7506051739356545,7.920002403517569e-05,True,175.0,False,False,18,16,,enpitsu,76561198039309853,26.0,-864.7899780273438,-1862.9100341796875,17.059999465942383,2017.1000671386719,-6694.6002197265625,1.899999976158142,-0.09999999776482582,0.7999999821186066,-5.699999928474426,128.0,128.0,False,0.01686092152005258,-1.279171354027574,7.788917120543308e-05,True,8,False,8,129.0,False,,games5425898691,bf81d8692db,24.0,-325.30999755859375,-4216.419921875,82.44000244140625,-19972.900390625,-8480.0,-2164.7999572753906,884.5999908447266,-234.40000534057617,1099.4999694824219,255.0,255.0,,0.37484243181766896,-3.130580100549327,0.5923134927619564,True,12,158.0,False,4,14,
11,1013,30,False,False,0,10134.82407033387,-1165.5,-4991.240234375,98.37999725341797,-3894.2999267578125,-230.59999465942383,4131.000061035156,608.6000061035156,-4489.700012207031,-3933.2998657226562,0.0,-0.5071358231043773,1.4573229915875963,-1.9547429866149948,b6d38e460cb,Tigas007TGS,14.0,-976.5900268554688,-4999.990234375,87.47000122070312,-6836.9000244140625,-11167.39990234375,-90.29999732971191,-1717.4000549316406,-5210.5999755859375,-386.50001525878906,255.0,4.0,False,0.06842975582550472,-1.9272932970835428,1.5185367596098065,True,175.0,False,18,19,False,,bbf838119db,JohnyKinny,12.0,-3084.35009765625,-4851.35986328125,84.52999877929688,-5496.099853515625,6188.599853515625,-83.19999694824219,354.0999984741211,-627.7000045776367,-1002.3999786376953,255.0,245.0,,-0.2540377567687945,-0.9951240326966653,-0.7930075430555528,True,179.0,False,4,14,18,,enpitsu,76561198039309853,26.0,-871.8599853515625,-3689.889892578125,17.059999465942383,-3029.2999267578125,-17392.900390625,2.3000000417232513,0.0,-1.2999999523162842,-1866.7999267578125,128.0,128.0,False,0.016760391952349116,-1.7957687986836437,-0.00014266374941866635,True,8,False,8,86.0,False,,games5425898691,bf81d8692db,25.0,-2068.0400390625,-4100.669921875,17.010000228881836,-4900.0,-6957.39990234375,3.100000023841858,0.19999999552965164,0.19999999552965164,2495.500030517578,255.0,255.0,,0.009521092900197807,-2.150854671769755,4.866966194812206e-05,True,12,158.0,False,4,14,
12,1037,31,False,False,0,10165.919682158466,-1496.6400146484375,-5008.16015625,210.55999755859375,-4371.600036621094,165.79999923706055,-1682.5999450683594,594.1999816894531,-3700.0,-3087.7999877929688,0.0,-0.4394865782119241,1.8131388483489383,-0.9650494628365308,b6d38e460cb,Tigas007TGS,14.0,-1375.5699462890625,-4998.68017578125,188.07000732421875,-3827.39990234375,-556.1999893188477,-1785.2000427246094,-2376.7999267578125,-377.90000915527344,-1150.199966430664,255.0,3.0,False,-0.10317690052250533,-1.6847348767462165,-0.6220832532114385,True,165.5898494105185,True,18,20,False,,bbf838119db,JohnyKinny,12.0,-2933.580078125,-4945.10986328125,68.16999816894531,8239.7998046875,-5164.7998046875,-316.9000053405762,-238.09999465942383,-45.300002098083496,853.6000061035156,255.0,188.0,,0.022609695150568317,-0.5799233377656734,-0.722313307864877,True,141.4365590592866,True,4,14,18,,enpitsu,76561198039309853,26.0,-1509.0699462890625,-4591.330078125,17.059999465942383,-316.70000076293945,-409.7999954223633,2.5,0.09999999776482582,2.3000000417232513,44.29999828338623,0.0,128.0,False,0.0171830442516387,-2.001693058781407,-0.00024584544831202776,True,8,False,8,86.0,False,,games5425898691,bf81d8692db,25.0,-1954.3699951171875,-4835.10009765625,17.010000228881836,6289.1998291015625,-8400.700073242188,0.29999999329447746,0.29999999329447746,-0.9000000357627869,39.90000009536743,255.0,128.0,,0.009561537292835995,-0.9223593779403262,-9.462343627556206e-05,True,12,151.71317862182534,True,4,14,
13,1119,34,False,False,0,5911.860603199347,-2207.72998046875,-624.5,93.13999938964844,4680.899963378906,27722.19970703125,27.899999618530273,-426.3999938964844,-2657.0001220703125,3087.9998779296875,0.0,0.42915587957934853,-0.7693596186452624,2.679420315210598,bbf838119db,JohnyKinny,12.0,-2261.530029296875,-836.7999877929688,81.91000366210938,4989.2999267578125,20753.60107421875,2058.300018310547,-2306.4999389648438,4992.799987792969,-36.70000076293945,255.0,14.0,,0.2876374415589941,1.7167547186622858,0.7905832017346597,True,31.0,False,20,15,4,,b6d38e460cb,Tigas007TGS,14.0,-2441.580078125,-4525.75,17.010000228881836,-12878.00048828125,529.1999816894531,2.5,-0.29999999329447746,-0.3999999910593033,0.0,128.0,,,0.00960957851044812,3.1005291920223232,-3.0054662842365753e-05,True,88.0,False,False,20,18,,enpitsu,76561198039309853,26.0,-252.32000732421875,-2337.39990234375,79.55000305175781,6331.400146484375,19525.2001953125,2751.6000366210938,-5402.9998779296875,802.5,642.2000122070312,255.0,128.0,,0.279094504182043,1.4549486094631983,0.0074945455081644905,True,10,False,9,4.0,False,,games5425898691,bf81d8692db,25.0,-2079.75,-1270.3800048828125,139.42999267578125,-2128.000030517578,22582.60009765625,3439.2001342773438,663.3999633789062,40.999999046325684,-202.29999542236328,255.0,128.0,,-0.23760886389934294,1.5568537931958089,0.008241649911044042,True,12,31.0,False,4,16,
14,1226,38,False,False,1,10105.386494840972,942.4400024414062,-4965.27978515625,1075.4100341796875,-17768.699951171875,12178.599853515625,8085.3997802734375,2233.000030517578,4133.399963378906,-3731.9000244140625,1.0,-0.9889344383904862,-1.0343648118040916,0.4552900639478707,bf81d8692db,games5425898691,25.0,1083.27001953125,-5070.4599609375,970.2100219726562,-22633.9990234375,3757.9000854492188,-1605.5000305175781,-42.69999980926514,-258.29999923706055,517.5,255.0,128.0,,-0.08449322620800895,-0.02266139144380641,1.5730622588350638,True,151.0,False,18,12,4,,76561198039309853,enpitsu,26.0,-11.729999542236328,-5141.39990234375,17.059999465942383,2098.9999389648438,-19781.700439453125,2.199999988079071,-0.0,0.19999999552965164,2044.7999572753906,255.0,255.0,False,-0.016780405254598847,-1.9809268244931995,0.00010022955646861396,True,61.0,False,False,10,10,,JohnyKinny,bbf838119db,13.0,1445.719970703125,-5102.990234375,584.6300048828125,-4762.799987792969,2.5999999046325684,3013.5000610351562,0.29999999329447746,-944.1999816894531,0.0,128.0,128.0,,0.5664451393014058,-0.01137432481808017,1.564750524116073,True,20,4,16,92.0,False,,Tigas007TGS,b6d38e460cb,14.0,1777.949951171875,-1009.4500122070312,17.010000228881836,-15356.300048828125,-1598.6000061035156,2.7000001072883606,-0.5000000074505806,-0.0,-950.5999755859375,255.0,95.0,,-0.009586770536189336,-0.05345398045068634,0.00012136884388341198,True,20,255.0,False,False,18,
15,1321,41,False,False,0,5847.938383241738,3487.260009765625,1268.9000244140625,91.91999816894531,-13816.99951171875,30603.798828125,-6515.5999755859375,-2098.800048828125,-3145.4000854492188,4658.399963378906,0.0,0.19304059363001735,0.205149232199945,-3.0421636203658218,b6d38e460cb,Tigas007TGS,14.0,3529.580078125,1021.02001953125,66.80000305175781,1969.4999694824219,21268.20068359375,2913.699951171875,-2641.400146484375,-493.8999938964844,1174.7000122070312,255.0,217.0,,0.0711261509657031,1.304534807417986,-0.006779647540323664,True,206.0,False,20,21,False,,bbf838119db,JohnyKinny,13.0,806.7999877929688,3438.699951171875,16.989999771118164,9673.099975585938,-13311.400146484375,2.800000011920929,-0.5999999865889549,1.0000000149011612,-1199.8999786376953,255.0,27.0,,0.009593812123358601,-0.9543930637738526,-0.00015653640762776645,True,35.61384100811456,True,4,16,22,,enpitsu,76561198039309853,26.0,114.8499984741211,5041.77001953125,17.049999237060547,3.100000023841858,-2.0000000298023224,3.1999999284744263,-0.9000000357627869,-1.5000000596046448,0.0,255.0,128.0,False,0.01680266842119158,-0.5785518537403276,3.0572115606509378e-06,True,10,False,10,61.0,False,,games5425898691,bf81d8692db,25.0,3581.530029296875,1612.4100341796875,46.040000915527344,-9817.899780273438,-20512.099609375,3443.800048828125,-6.000000238418579,-24.800000190734863,-329.00001525878906,255.0,128.0,,0.009970870171082655,-2.064579878702836,0.0014131546234783198,True,14,53.0,False,4,20,
16,1323,42,False,False,1,7761.338884265908,-3316.0400390625,-1378.97998046875,139.75,33095.2001953125,6017.8997802734375,8681.500244140625,2778.699951171875,2106.1000061035156,-4882.900085449219,1.0,-0.028300135607313266,-0.07013631962576265,2.7775279679311327,bf81d8692db,games5425898691,25.0,-3532.6298828125,-1510.25,65.19999694824219,9592.100219726562,20016.800537109375,5992.5,3.799999952316284,19.09999966621399,-298.4000015258789,255.0,128.0,,-0.010292311990544653,2.08012150144265,0.002468835780349322,True,53.0,False,20,14,5,,76561198039309853,enpitsu,26.0,-115.77999877929688,-5041.169921875,17.049999237060547,-440.60001373291016,287.7000045776367,3.1999999284744263,1.1999999731779099,1.7000000178813934,0.0,255.0,128.0,False,-0.016713778720704533,0.5785515844863313,6.999313444834222e-06,True,61.0,False,False,10,10,,JohnyKinny,bbf838119db,13.0,-884.6500244140625,-3321.590087890625,16.989999771118164,-9101.599731445312,14629.89990234375,2.800000011920929,-1.899999976158142,3.400000035762787,-734.8000335693359,255.0,128.0,,-0.009604510332657116,1.0526841422355087,3.823812316918184e-06,True,22,4,16,61.73550088174881,True,,Tigas007TGS,b6d38e460cb,14.0,-3545.550048828125,-1168.97998046875,84.73999786376953,-1886.9000244140625,-17345.50048828125,1826.7999267578125,4473.2000732421875,3106.0000610351562,769.7000122070312,255.0,205.0,,-0.42718164785633045,-1.4425648737366286,-0.3812519425562766,True,21,206.0,False,False,20,
17,1412,45,False,False,0,5737.53518672545,-2507.52001953125,-366.57000732421875,245.36000061035156,-6981.7999267578125,-4898.500061035156,17528.800048828125,-167.19999313354492,5987.8997802734375,-341.1000061035156,0.0,0.46542192837917634,-1.479498429034085,-2.699378786513227,bbf838119db,JohnyKinny,13.0,-2408.969970703125,-347.010009765625,74.2699966430664,-21592.5,-6868.699951171875,3947.6998901367188,-259.7999954223633,1095.2999877929688,-1800.0,255.0,53.0,,-0.052387547670428546,-2.992155970845491,0.0017002987897928655,True,16.0,False,24,16,4,,b6d38e460cb,Tigas007TGS,14.0,1264.239990234375,2965.39990234375,17.010000228881836,-11288.499755859375,-18034.000244140625,2.5999999046325684,-0.19999999552965164,-0.29999999329447746,8.399999737739563,255.0,128.0,,0.009596333019560642,-2.1289721134241377,-5.1580036953963995e-05,True,215.0,False,False,22,20,,enpitsu,76561198039309853,25.0,-3039.97998046875,3744.360107421875,17.049999237060547,-2660.2999877929688,-15030.10009765625,4.099999964237213,0.0,1.0999999940395355,2657.2000122070312,255.0,255.0,False,0.01678070583807902,-1.612531407939644,-1.4453653884167761e-05,True,10,False,10,,False,,games5425898691,bf81d8692db,25.0,-50.33000183105469,-1154.4599609375,17.020000457763672,-11232.900390625,8518.699951171875,1.4000000059604645,0.0,0.0,-36.500000953674316,255.0,128.0,,0.009601482323221,2.488846636182508,1.3621954552061116e-05,True,14,83.0,False,6,20,14.0
18,1562,50,False,False,0,7204.947740964388,-2782.419921875,-1813.6099853515625,412.5899963378906,16195.10009765625,13564.200439453125,-3292.6998901367188,807.0999908447266,2690.8999633789062,-5301.5997314453125,0.0,-0.47124216927276996,-0.7689123245317506,-2.386388712885848,b6d38e460cb,Tigas007TGS,14.0,-2885.1298828125,-1894.280029296875,341.1000061035156,3063.900146484375,16246.099853515625,112.89999961853027,4163.2000732421875,-2319.4000244140625,1780.3999328613281,255.0,3.0,False,-0.9427187299180657,2.433202603301608,1.5409473186092122,True,156.46147110898008,True,22,23,False,,bbf838119db,JohnyKinny,13.0,-1208.489990234375,-3533.800048828125,16.8700008392334,13213.699951171875,-11635.899658203125,28.499999046325684,33.80000114440918,-34.30000066757202,1882.7999877929688,255.0,255.0,,0.009790734644987741,-0.6635111732582297,-0.0026025019985687833,True,255.0,False,4,18,26,,enpitsu,76561198039309853,26.0,-2168.72998046875,-349.4100036621094,17.049999237060547,712.9000091552734,4998.0999755859375,3.100000023841858,-0.7999999821186066,0.0,0.0,0.0,128.0,False,0.017018473309568953,-1.7125266558552537,4.528582838963965e-07,True,10,False,10,0.0,False,,games5425898691,bf81d8692db,25.0,-3211.31005859375,-3954.8701171875,17.010000228881836,6065.10009765625,-11087.5,2.8999999165534973,-0.7000000029802322,1.2999999523162842,2085.5999755859375,255.0,255.0,,0.009571847318470234,-1.0355795358524482,0.0002036906441457579,True,16,255.0,False,6,22,40.0
19,1673,54,False,False,0,4257.286063896375,1845.5999755859375,1882.989990234375,93.1500015258789,7094.1998291015625,5557.0001220703125,0.0,-3696.300048828125,4719.700012207031,-247.60000228881836,0.0,0.19868710983135832,0.9396365983061353,-1.7881307295683526,b6d38e460cb,Tigas007TGS,14.0,1672.5400390625,1891.8800048828125,19.350000381469727,7992.1002197265625,-3950.10009765625,-345.40000915527344,489.39998626708984,851.6999816894531,-2402.2000122070312,255.0,3.0,,-0.0573635490055433,-0.5456620239759047,-0.0009091277811108019,True,60.0,False,22,24,False,,bbf838119db,JohnyKinny,12.0,1832.0799560546875,-764.6300048828125,17.010000228881836,3502.5,5268.499755859375,3.100000023841858,-1.2999999523162842,-2.0999999344348907,-1287.7999877929688,255.0,11.0,,0.00950184711869495,1.0329970483029234,-0.0002680598374947541,True,255.0,False,4,18,26,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,25.0,-355.2900085449219,2692.429931640625,17.010000228881836,9788.400268554688,20381.099853515625,2.7000001072883606,-0.19999999552965164,-0.7999999821186066,-1546.1000061035156,255.0,7.0,,0.009607175174658908,1.0757976504839113,-6.677645651902714e-05,True,18,119.0,False,6,24,
20,1677,54,False,False,0,4264.458860956857,1955.280029296875,1968.9100341796875,93.1500015258789,6776.5997314453125,5308.0999755859375,0.0,-3697.3001098632812,4720.7000732421875,-209.40000534057617,0.0,1.095883881992035,1.2167833923777138,-1.3200399403094594,b6d38e460cb,Tigas007TGS,14.0,1741.1600341796875,1845.1099853515625,16.8700008392334,7062.19970703125,-5967.8997802734375,-108.59999656677246,183.4000015258789,185.0,-2165.5999755859375,255.0,43.0,,0.010361469345904093,-0.7585825144491898,-0.003218224632564644,True,60.0,False,22,24,False,,bbf838119db,JohnyKinny,12.0,1870.0,-716.0800170898438,17.010000228881836,4691.600036621094,5274.5001220703125,3.0000001192092896,1.4000000059604645,1.8000000715255737,-2148.000030517578,255.0,36.0,,0.009506075937745419,0.8579329355861295,-0.00022600930265075396,True,255.0,False,4,18,26,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,25.0,-253.25,2871.550048828125,17.010000228881836,12220.699462890625,18790.999755859375,2.7000001072883606,0.5999999865889549,0.7999999821186066,-1370.7000732421875,255.0,53.0,,0.009604789706215814,0.9363475819148299,2.4579313002512895e-06,True,18,119.0,False,6,24,
21,1726,56,False,False,1,8652.729574699857,-2857.780029296875,-2656.080078125,104.37000274658203,4087.0999145507812,24766.201171875,10626.800537109375,5225.8001708984375,-2347.5999450683594,-1782.8999328613281,1.0,0.7804951898571905,-1.0775494537838985,-2.154033865639661,bf81d8692db,games5425898691,25.0,-2903.320068359375,-2819.219970703125,17.010000228881836,-4442.60009765625,22566.79931640625,0.3999999910593033,-0.19999999552965164,2.0999999344348907,-1628.800048828125,255.0,54.0,,-0.009599324248234961,1.4402489919014938,-6.0639610880779975e-05,True,29.478554976883775,True,24,18,6,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,,True,,,,,,,JohnyKinny,bbf838119db,12.0,-2952.889892578125,-401.1300048828125,17.010000228881836,-8582.899780273438,3406.6000366210938,3.0000001192092896,-0.3999999910593033,-0.0,-2473.8999938964844,255.0,0.0,,-0.009518107535649755,0.4218997499332664,-4.648716668482682e-05,True,26,4,18,255.0,False,,Tigas007TGS,b6d38e460cb,14.0,-3330.590087890625,-2056.330078125,17.010000228881836,-863.4999847412109,-17098.599853515625,2.5999999046325684,-0.0,-0.9000000357627869,1734.2999267578125,255.0,255.0,,-0.009597914634652817,-1.5675263285148338,5.297274180204315e-05,True,24,6.0,False,False,22,
22,1817,59,False,False,0,10469.143550147703,1654.1600341796875,-5013.7998046875,215.60000610351562,26912.5,79.40000057220459,16978.599853515625,3636.7999267578125,1007.6999664306641,1210.0,0.0,-0.9041609433937814,0.5033295714896007,-1.545993620391227,bbf838119db,JohnyKinny,12.0,1495.6300048828125,-4947.06982421875,136.1300048828125,-4398.900146484375,-18072.900390625,2251.9000244140625,-3859.89990234375,-2283.5000610351562,-2762.9000854492188,255.0,245.0,,-0.36938975715319344,-0.8038406850075769,-0.1506311067580236,True,135.0,False,28,18,4,,b6d38e460cb,Tigas007TGS,14.0,2636.699951171875,1742.93994140625,96.81999969482422,6395.8001708984375,-21616.39892578125,478.8999938964844,5423.4002685546875,729.1999816894531,-552.0999908447266,255.0,128.0,False,0.5831353358932196,1.554892272234971,-3.1309518289921225,True,167.0,False,False,25,24,,enpitsu,76561198039309853,26.0,-3452.590087890625,3998.219970703125,17.059999465942383,-9008.099975585938,-5726.7999267578125,-0.7000000029802322,0.09999999776482582,0.0,2381.6000366210938,255.0,255.0,False,0.016690020636178766,-2.527562340451697,-2.346409424743773e-07,True,False,False,False,236.2569980339337,True,,games5425898691,bf81d8692db,25.0,2662.02001953125,-3658.8798828125,17.010000228881836,5495.3997802734375,161.20000839233398,2.7000001072883606,-1.2999999523162842,2.0000000298023224,129.20000076293945,255.0,128.0,,0.009384083572323293,-3.0681905983212254,-0.00018988787829026793,True,18,0.0,False,6,26,
23,1994,66,False,False,0,4717.946346541942,3473.330078125,3360.1201171875,131.7100067138672,-552.0000076293945,18890.400390625,-1440.5999755859375,-2134.2999267578125,1465.2999877929688,-4043.2998657226562,0.0,0.28658494355208947,3.0521608239218017,2.2931526815138428,bbf838119db,JohnyKinny,12.0,3464.159912109375,3203.030029296875,17.010000228881836,-5168.4002685546875,13081.800537109375,2.7000001072883606,1.1999999731779099,-3.1999999284744263,-492.00000762939453,255.0,35.0,,0.009577805458636715,1.9687135195327907,-0.00017804715426902542,True,255.0,False,28,18,4,,b6d38e460cb,Tigas007TGS,14.0,2753.7099609375,3208.669921875,17.020000457763672,-9929.69970703125,16307.19970703125,-0.9000000357627869,1.0999999940395355,-1.8000000715255737,1745.2000427246094,255.0,255.0,,0.009598791065152882,2.160189057265127,0.00018675136483737966,False,54.15791825837985,True,False,28,26,,enpitsu,76561198039309853,25.0,205.5800018310547,5289.81005859375,17.049999237060547,13.999999761581421,-5.099999904632568,3.1999999284744263,-0.3999999910593033,0.09999999776482582,-0.09999999776482582,128.0,128.0,False,0.016876701475671958,-0.3658270977495004,3.280078463107332e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,24.0,3317.68994140625,4647.77978515625,109.66000366210938,-13182.39990234375,13854.200439453125,639.0999984741211,724.1999816894531,281.49999618530273,-447.09999084472656,255.0,38.0,,-0.044117247838632995,2.306529210890515,-0.9048565374215436,True,20,213.0,False,6,28,
24,2010,67,False,False,0,4412.123477245724,3446.820068359375,4361.06005859375,113.41000366210938,-2674.7000122070312,12295.999755859375,6846.300048828125,-5386.099853515625,166.29999160766602,-2638.3999633789062,0.0,1.1771929248438344,-2.7973183448584047,-0.5496376209817475,bbf838119db,JohnyKinny,12.0,3448.050048828125,4144.56982421875,16.989999771118164,625.6000137329102,18625.6005859375,2.800000011920929,0.0,-0.19999999552965164,172.99999237060547,255.0,128.0,,0.009589823292891488,1.5534225383973141,-8.330832525774855e-05,True,204.8089981335466,True,28,18,4,,b6d38e460cb,Tigas007TGS,14.0,1842.02001953125,4124.89013671875,17.020000457763672,-19010.400390625,12946.099853515625,-1.1999999731779099,0.5999999865889549,-0.3999999910593033,334.90001678466797,255.0,128.0,,0.009599169238623102,2.5746166233879975,-0.00020616620280249404,False,3.966916391926419,True,False,28,26,33.0,enpitsu,76561198039309853,26.0,205.5800018310547,5289.81005859375,17.049999237060547,13.999999761581421,-5.099999904632568,3.1999999284744263,-0.3999999910593033,0.09999999776482582,-0.09999999776482582,128.0,128.0,False,0.016876701475671958,-0.3658270977495004,3.280078463107332e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,24.0,2766.760009765625,5079.990234375,197.49000549316406,-2358.6000061035156,380.40000915527344,80.60000419616699,11.699999570846558,9.100000262260437,290.10000228881836,0.0,128.0,,-0.1616547742226796,2.9121721231366116,-1.540620163353904,True,20,213.0,False,6,28,
25,2119,70,False,False,1,8915.015441106068,932.6900024414062,-3774.93994140625,199.88999938964844,4890.400085449219,17903.00048828125,10711.500244140625,5727.39990234375,1749.9000549316406,365.40000915527344,1.0,-0.7032585308660199,0.7906287496279725,1.9350329023742137,76561198039309853,enpitsu,26.0,951.0399780273438,-3942.489990234375,86.94999694824219,2624.1000366210938,22059.19921875,1869.7999572753906,-3756.9000244140625,-1256.2999725341797,3208.599853515625,255.0,128.0,False,-0.26100228028095085,1.8189500702441315,-0.014374317461945658,True,140.0,False,4,1,False,,bf81d8692db,games5425898691,25.0,791.6300048828125,-4226.41015625,17.010000228881836,9199.199829101562,10366.99951171875,2.5999999046325684,0.19999999552965164,0.09999999776482582,-157.70000457763672,255.0,128.0,,-0.009585532990894366,2.311665165239326,6.679543992254459e-05,True,204.0,False,6,20,28,,JohnyKinny,bbf838119db,13.0,1488.68994140625,-2666.820068359375,112.95999908447266,17344.89990234375,11170.50048828125,-10167.100219726562,950.9999847412109,697.3000335693359,76.30000114440918,255.0,210.0,,-0.09742740859407228,2.501178706393425,0.5169483835981517,True,30,6,18,97.0,False,,Tigas007TGS,b6d38e460cb,14.0,1571.9599609375,-4510.6298828125,17.0,12078.00048828125,5709.2999267578125,3.8999998569488525,-0.7000000029802322,-0.0,-15.199999809265137,255.0,123.0,,-0.009551347303697557,2.700019634908752,3.7195248764471505e-05,False,30,0.0,False,False,28,
26,2198,73,True,True,1,4174.738349627459,2241.56005859375,1188.050048828125,547.0800170898438,-12292.099609375,25548.798828125,860.9999847412109,-81.09999656677246,-4138.500061035156,-1087.0999908447266,1.0,-0.6717585186338711,-1.4526367089857652,-1.6057386927419655,bf81d8692db,games5425898691,25.0,2406.56005859375,1014.47998046875,447.7099914550781,-5465.2001953125,18966.500244140625,4279.800109863281,760.0,44.099998474121094,-5447.0001220703125,255.0,204.0,,0.4337196011922223,0.5226634047701589,-1.7129731908653194,True,46.1305722011033,True,30,21,6,,76561198039309853,enpitsu,26.0,2647.0,1340.489990234375,17.059999465942383,-8042.7001953125,16394.3994140625,2.199999988079071,-0.0,-0.19999999552965164,1586.4999389648438,0.0,128.0,False,-0.016850168518800397,1.0832084217209663,0.00018173796542930796,True,147.0,False,False,2,4,,JohnyKinny,bbf838119db,13.0,3161.800048828125,2105.909912109375,17.0,-9107.999877929688,18237.2998046875,1.5000000596046448,-0.0,-0.0,0.0,255.0,128.0,,-0.009600859819625022,1.1076241104004922,6.504078572567919e-06,True,30,6,18,211.21574213427886,True,,Tigas007TGS,b6d38e460cb,14.0,3432.919921875,-964.260009765625,87.75,-4032.0999145507812,22107.19970703125,1304.2999267578125,-5499.89990234375,-20.799999237060547,-21.90000057220459,255.0,128.0,,-1.0535230672374545,-1.564832374362391,3.130736892733669,True,33,167.0,False,False,32,
27,2504,75,False,True,0,5175.120802945248,-2.359999895095825,42.619998931884766,93.5999984741211,-1558.3999633789062,29936.99951171875,1423.9999389648438,-3163.599853515625,-520.2999877929688,-5071.499938964844,0.0,-0.011016925922793384,-0.08511737749929862,-0.05282762927406261,bbf838119db,JohnyKinny,13.0,-8.239999771118164,-132.67999267578125,79.0199966430664,-4840.10009765625,19507.7001953125,2475.2999877929688,2998.5000610351562,-3747.7999877929688,-416.19998931884766,255.0,210.0,,0.04758183319317603,1.5316152910835934,-0.12360372369874165,True,0.8158452100651239,True,4,3,False,,b6d38e460cb,Tigas007TGS,14.0,-1857.7900390625,-2091.3798828125,16.989999771118164,1573.3000183105469,11057.80029296875,10.59999942779541,-1.1999999731779099,1.5999999642372131,-424.7999954223633,255.0,128.0,,0.009451549285777655,1.3863227708372379,0.00012946077808583133,True,146.0,False,False,4,4,,enpitsu,76561198039309853,26.0,29.219999313354492,245.47999572753906,120.54000091552734,1296.199951171875,-22914.29931640625,1470.5999755859375,5489.5001220703125,338.8999938964844,4.399999976158142,255.0,128.0,,1.0035432057183036,-1.507815098140405,0.0014177924807368175,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,24.0,3150.050048828125,4044.18994140625,17.010000228881836,12774.7998046875,-6877.0001220703125,2.800000011920929,0.0,-0.09999999776482582,-2087.7000427246094,255.0,0.0,,0.009610471748532757,-0.5595280233917763,-1.6296280894606895e-05,True,False,255.0,False,False,False,
