,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
39,1869,61,False,False,1,4228.851475543432,2740.72998046875,1334.719970703125,178.55999755859375,-9971.199951171875,10589.3994140625,4787.900085449219,5220.9002685546875,2152.7000427246094,-2026.6999816894531,1.0,1.1261390454856681,0.8608916210556289,0.01992867646979427,76561198039309853,enpitsu,26.0,2828.68994140625,1196.4100341796875,69.08000183105469,-16264.100341796875,10219.7998046875,3265.8999633789062,-2234.499969482422,-1655.7000732421875,-2272.7999877929688,255.0,0.0,-0.09372723490647362,0.43423484920563143,0.005275401389160225,True,128.0,False,25,28,False,,bf81d8692db,games5425898691,22.0,3235.2099609375,4320.39013671875,16.209999084472656,-12709.3994140625,-2284.199981689453,145.2999973297119,155.0,-71.50000095367432,776.5000152587891,255.0,128.0,,-0.001987795889820221,-0.24358795251951326,0.013999552790088635,True,70.0,False,20,False,20,,Shlizzie,76561198264950817,13.0,3285.8701171875,1834.4300537109375,19.459999084472656,-13223.499755859375,-2492.899932861328,2961.6000366210938,-0.7000000029802322,-0.29999999329447746,-2157.7999877929688,255.0,0.0,False,-0.009517773955209407,-0.13607160655946796,-9.225404821181902e-05,True,18,19,False,0.0,False,,Holiboy,76561198109916195,12.0,-140.27999877929688,4040.820068359375,17.010000228881836,-3840.8999633789062,-4658.599853515625,2.3999999463558197,-2.0000000298023224,1.0999999940395355,2108.800048828125,255.0,255.0,False,-0.009635696010600641,-0.8637640776832531,6.313353078895854e-05,True,16,230.0,False,10,False,,False
40,1911,63,False,False,1,2268.9000865311696,1262.3399658203125,2900.8701171875,153.67999267578125,10712.900390625,-9497.2998046875,12528.299560546875,-4002.3001098632812,1825.0999450683594,4080.4000854492188,1.0,-0.3886043917075454,-1.2637907183888586,2.568669202299266,bf81d8692db,games5425898691,22.0,1216.47998046875,3019.27001953125,21.979999542236328,-13893.00048828125,-16671.300048828125,2999.4000244140625,-1.0999999940395355,-1.4000000059604645,1563.0000305175781,255.0,255.0,-0.009578144057094147,-0.9090803169054399,0.00021918439893117868,True,0.0,False,20,21,False,,76561198039309853,enpitsu,26.0,536.3800048828125,2648.18994140625,17.049999237060547,-12418.199462890625,7614.1998291015625,-1.0000000149011612,2.3999999463558197,-1.8000000715255737,1778.9999389648438,255.0,255.0,False,-0.016760442649510546,0.5267994034549178,0.000302375462135494,True,102.93907969485046,True,28,False,26,,Shlizzie,76561198264950817,12.0,544.7899780273438,1159.4100341796875,16.809999465942383,-17905.10009765625,3499.5001220703125,41.599998474121094,18.899999856948853,-16.59999966621399,-2026.6000366210938,255.0,0.0,False,-0.00881601552267609,0.26638680997037784,0.0013280142407190098,True,20,20,False,0.0,False,,Holiboy,76561198109916195,12.0,1115.43994140625,3001.669921875,93.80000305175781,11701.300048828125,-13501.400146484375,3547.3001098632812,1798.2000732421875,-4982.5,-1479.7999572753906,255.0,0.0,False,0.006539048049814818,-2.5507187588622044,0.5116460090863564,True,18,179.0,False,11,False,,
41,2022,67,False,False,1,6102.658497980854,3213.199951171875,-505.6199951171875,96.70999908447266,-4623.599853515625,-4353.0999755859375,7000.2001953125,3341.099853515625,-3548.699951171875,3498.900146484375,1.0,-0.9932105640048163,1.0705296231424763,-0.0908839059296473,76561198039309853,enpitsu,26.0,3017.830078125,-581.5499877929688,72.66000366210938,15789.100341796875,5249.6002197265625,3344.2999267578125,-3301.300048828125,3258.699951171875,2378.8999938964844,255.0,255.0,-0.12462095506710837,2.979695999199863,-0.028626779329292466,True,97.0,False,27,30,False,,bf81d8692db,games5425898691,22.0,2682.699951171875,-5000.1298828125,30.809999465942383,-13619.3994140625,-6110.2001953125,741.2999725341797,-2069.499969482422,-218.29999923706055,-2507.5,128.0,0.0,,0.04055218789661144,-0.36293436640827514,0.4060623361082744,True,255.0,False,22,False,22,,Shlizzie,76561198264950817,13.0,2992.830078125,3910.080078125,17.0,-680.5999755859375,-13178.800048828125,3.400000035762787,0.09999999776482582,-0.0,-2301.699981689453,255.0,0.0,,-0.009537792432850321,-1.4524383648133627,-7.172274494254816e-06,True,20,20,False,255.0,False,,Holiboy,76561198109916195,12.0,4078.97998046875,948.1300048828125,924.1300048828125,-1.7000000178813934,8654.600219726562,-6922.2998046875,4.4999998807907104,0.29999999329447746,-0.5000000074505806,255.0,128.0,False,-0.6544089868610488,1.5827742917221728,-1.57813807901404,True,18,195.0,False,12,False,,
42,2085,69,False,False,0,5888.520879255389,-1483.5999755859375,-719.1300048828125,126.7300033569336,3369.5999145507812,25656.8994140625,10708.299560546875,3421.099853515625,4356.700134277344,-2305.2999877929688,0.0,0.07864043617147826,-1.0535734255184424,-2.678944237364754,76561198264950817,Shlizzie,13.0,-1457.0699462890625,-910.8400268554688,57.130001068115234,7340.0,21523.00048828125,3230.10009765625,1.7000000178813934,11.000000238418579,2643.599853515625,128.0,255.0,0.009569615964639417,1.5004935171384755,0.0005490402971534994,True,130.0,False,20,22,False,,76561198109916195,Holiboy,12.0,-2373.909912109375,-2829.0,17.0,13781.600341796875,-2665.2999877929688,3.3000001311302185,2.0999999344348907,-0.19999999552965164,1529.4999694824219,255.0,255.0,False,0.009549410995224852,-0.17722098189500413,0.0001319092955798154,True,195.0,False,18,False,12,,enpitsu,76561198039309853,26.0,-3681.830078125,640.530029296875,16.770000457763672,7918.3001708984375,-5210.10009765625,67.69999980926514,53.499999046325684,75.70000171661377,-2222.7999877929688,128.0,0.0,False,0.011730922228825755,-0.6216771837048328,-0.0002951029493605317,True,28,30,False,97.0,False,,games5425898691,bf81d8692db,22.0,25.860000610351562,3852.669921875,17.010000228881836,5910.4998779296875,12464.200439453125,2.199999988079071,-0.19999999552965164,0.5999999865889549,-1424.7000122070312,128.0,0.0,,0.009568882583775183,1.1419565520949644,-0.0004128330368568747,True,22,213.0,False,22,False,,
43,2165,72,True,True,0,805.7231361364244,-573.739990234375,4401.52978515625,494.32000732421875,13506.199951171875,27935.80078125,1369.1999816894531,1086.500015258789,3326.4999389648438,-4873.699951171875,0.0,-0.42621062033903834,-2.6063709912121387,-1.0658811483347672,76561198264950817,Shlizzie,13.0,-676.3300170898438,4132.97998046875,449.94000244140625,1576.6000366210938,18229.7998046875,-1486.9999694824219,782.5,-2879.4000244140625,2681.099853515625,128.0,128.0,0.23772302161430864,1.7392141222926056,-0.7230716687189266,True,26.73119975674535,True,22,24,False,,76561198109916195,Holiboy,12.0,-707.739990234375,1038.530029296875,17.010000228881836,5535.8001708984375,12665.2001953125,1.899999976158142,-0.19999999552965164,-0.3999999910593033,-2.8999999165534973,255.0,128.0,False,0.009536478986685073,1.1583011506203982,5.473797882254001e-05,True,226.0,False,20,False,14,,enpitsu,76561198039309853,26.0,-1769.3499755859375,2286.739990234375,17.059999465942383,3058.599853515625,22690.80078125,1.1999999731779099,0.09999999776482582,0.5000000074505806,17.100000381469727,255.0,128.0,False,0.0167878627997788,1.438625471377691,-4.829311942382043e-05,True,28,30,False,192.0,False,,games5425898691,bf81d8692db,22.0,-302.5199890136719,4501.759765625,247.52999877929688,-11060.10009765625,-10637.7001953125,3667.0001220703125,4122.5,-808.3999633789062,-3549.7000122070312,255.0,229.0,,-1.0083873026519035,-2.623131897850904,-0.2270315685012674,True,24,165.99042585075549,True,23,False,,
44,2429,72,False,False,0,5291.456785856238,-65.9000015258789,-85.94000244140625,92.91999816894531,-8227.60009765625,-4516.7999267578125,-3175.7000732421875,-2918.699951171875,195.9000015258789,-768.4999847412109,0.0,-0.3501750212917501,-0.21656008186422857,-0.32292016068053386,76561198264950817,Shlizzie,12.0,86.87999725341797,-157.50999450683594,110.66000366210938,-5019.2999267578125,-3394.8001098632812,3817.6998901367188,5050.799865722656,-757.0999908447266,2041.0000610351562,128.0,255.0,-0.1318791659983384,2.361681796989382,-0.5687822848972133,True,0.0,False,3,4,False,,76561198109916195,Holiboy,12.0,0.0,-2618.5400390625,17.0,0.0,13515.899658203125,3.1999999284744263,0.09999999776482582,0.0,0.0,255.0,128.0,,0.009559667211155474,1.5707886247651808,-3.666633232634508e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-82.9000015258789,54.470001220703125,131.6300048828125,-916.9000244140625,-5820.5999755859375,23.599998950958252,4314.5001220703125,2276.9000244140625,-2539.600067138672,255.0,0.0,,1.2425248938387654,1.0707122732398922,2.4057716301485685,True,1,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,0.0,5218.02001953125,17.010000228881836,0.0,-87.70000457763672,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,,0.009315524397494931,-1.5707874726890154,4.122673933116874e-08,True,False,116.0,False,False,False,,
45,2431,73,False,False,1,5061.343935008918,112.80000305175781,139.6199951171875,93.83999633789062,5586.5997314453125,8235.399780273438,1071.500015258789,-1363.3999633789062,1729.2999267578125,-1718.2000732421875,1.0,0.518363943819289,0.38489850818195076,-0.28740067008418213,76561198039309853,enpitsu,26.0,94.4800033569336,-12.15999984741211,132.50999450683594,1450.5000305175781,4402.200012207031,870.6999969482422,-2536.1000061035156,-1674.1000366210938,-2952.0999145507812,255.0,0.0,-0.9147562843159177,-1.3888750527105014,3.1414113052344064,True,0.0,False,1,2,False,,bf81d8692db,games5425898691,21.0,-0.0,-5211.3701171875,17.010000228881836,-0.0,1363.3000183105469,2.0999999344348907,-0.7000000029802322,-0.0,0.0,255.0,,,-0.009391819022345399,1.5707878295104034,3.9981008938747724e-08,True,116.0,False,False,False,False,,Shlizzie,76561198264950817,12.0,-47.400001525878906,197.8699951171875,133.55999755859375,4750.5999755859375,5359.000244140625,513.4000015258789,-4663.699951171875,2875.7000732421875,479.50000762939453,128.0,255.0,,0.20655790017006953,-2.6722838361048473,-1.1311632497474247,True,3,4,False,0.0,False,,Holiboy,76561198109916195,12.0,-0.0,2505.1298828125,17.0,-0.0,-13683.699951171875,3.1999999284744263,-0.09999999776482582,-0.0,0.0,255.0,128.0,,-0.009559667211155474,-1.5707886247651808,-3.666633232634508e-08,True,False,146.0,False,False,False,,
46,2432,73,False,False,0,5356.819969195686,-135.13999938964844,-162.50999450683594,93.62000274658203,-7844.1998291015625,-5718.800048828125,546.8000030517578,1463.0000305175781,-2072.5999450683594,1969.7000122070312,0.0,-0.5547545624314616,-0.3433469011035812,-0.2526784983159828,76561198264950817,Shlizzie,12.0,7.739999771118164,-248.8300018310547,133.88999938964844,-4816.199951171875,-6662.19970703125,-89.79999542236328,4968.299865722656,-1819.1000366210938,1501.9999694824219,128.0,255.0,-0.16452609336531265,2.9091544835519616,-1.6931407957162605,True,0.0,False,3,4,False,,76561198109916195,Holiboy,12.0,0.0,-2505.1298828125,17.0,0.0,13683.699951171875,3.1999999284744263,0.09999999776482582,0.0,0.0,255.0,128.0,,0.009559667211155474,1.5707886247651808,-3.666633232634508e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-94.4800033569336,12.15999984741211,132.50999450683594,-1450.5000305175781,-4402.200012207031,870.6999969482422,2536.1000061035156,1674.1000366210938,-2952.0999145507812,255.0,0.0,,0.9147562843159177,1.3888750527105014,3.1414113052344064,True,1,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,0.0,5211.3701171875,17.010000228881836,0.0,-1363.3000183105469,2.0999999344348907,0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,-1.5707878295104034,3.9981008938747724e-08,True,False,116.0,False,False,False,,
47,2443,73,False,False,0,5477.508289682814,-482.3900146484375,-321.8699951171875,93.13999938964844,-8431.199951171875,-3852.60009765625,0.0,2281.300048828125,-4197.900085449219,1969.7000122070312,0.0,-1.0969338214391784,-1.442292364401238,2.01113604118117,76561198264950817,Shlizzie,12.0,-186.7899932861328,-522.739990234375,127.5199966430664,-4762.9998779296875,-6702.1002197265625,-262.7000045776367,4955.400085449219,-837.3000335693359,-731.5000152587891,128.0,255.0,-0.142938240931173,2.9013222757284978,1.5985299314206303,True,0.0,False,4,4,False,,76561198109916195,Holiboy,12.0,-132.2100067138672,-1947.260009765625,17.0,-7385.0,13705.699462890625,0.7000000029802322,-0.3999999910593033,0.7000000029802322,306.1000061035156,255.0,128.0,,0.009567467430339297,2.095452843724281,-0.00018007151709477164,True,124.08664075789915,True,False,False,False,,enpitsu,76561198039309853,26.0,-164.4499969482422,-153.85000610351562,148.5399932861328,-1612.7999877929688,-3999.7000122070312,-207.80000686645508,4010.1998901367188,1201.2000274658203,-3288.800048828125,255.0,0.0,,-0.006971685810890674,-0.04627667114590526,-1.0908007666044235,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,0.0,5057.31005859375,17.010000228881836,0.0,-6084.4000244140625,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009422337250361307,-1.5707879730550718,3.971379655246247e-08,True,False,116.0,False,False,False,,
48,2467,74,False,False,0,5723.948189707329,-1120.0899658203125,-579.5599975585938,109.41999816894531,511.1000061035156,12815.50048828125,5050.799865722656,3181.6000366210938,-874.1999816894531,-5011.199951171875,0.0,-0.470435337923998,-0.7525148245531896,0.5514230436731942,76561198109916195,Holiboy,12.0,-1202.3499755859375,-717.9199829101562,16.15999984741211,-8343.400268554688,12763.900146484375,24.100000858306885,8.199999928474426,125.79999923706055,-958.3999633789062,128.0,9.0,0.01608540244131125,2.0828824422941765,-0.017217663747751005,True,106.0,False,False,False,False,,76561198264950817,Shlizzie,12.0,-643.6099853515625,-977.510009765625,16.979999542236328,-8058.800048828125,-2537.100067138672,11.000000238418579,-1.1999999731779099,8.399999737739563,-910.1999664306641,255.0,0.0,,0.009929961638309824,-2.817143189281633,-0.0002498765911041292,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-418.30999755859375,-451.6099853515625,17.049999237060547,-6697.19970703125,-147.70000457763672,7.200000286102295,3.6000001430511475,-0.09999999776482582,-2358.000030517578,255.0,128.0,,0.01659893974046888,-3.1100990783169404,0.00020205541219449105,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,-50.150001525878906,4820.2099609375,17.010000228881836,2671.099853515625,3367.7999877929688,2.0999999344348907,-0.29999999329447746,0.5000000074505806,0.0,0.0,128.0,,0.00976503477420437,-2.2413420200486285,1.5130669900522488e-05,True,False,116.0,False,False,False,,
49,2506,75,False,False,0,3954.038855168773,-1043.6800537109375,1188.719970703125,171.36000061035156,6321.500244140625,14883.800048828125,-474.39998626708984,638.4000015258789,1073.0999755859375,-2934.1000366210938,0.0,0.49456944862411506,-2.7105850329991177,0.6602828375721997,76561198109916195,Holiboy,12.0,-1165.1300048828125,1050.0999755859375,100.56999969482422,3281.6000366210938,12755.2001953125,2562.9000854492188,-870.4000091552734,267.5,1190.6999969482422,239.0,133.0,0.19172684041267563,1.5226142090782864,0.014794016067067775,True,106.0,False,False,4,False,,76561198264950817,Shlizzie,13.0,-2264.10009765625,-1085.949951171875,17.010000228881836,-13110.799560546875,-3527.2000122070312,2.199999988079071,1.0999999940395355,0.19999999552965164,2103.3999633789062,255.0,255.0,,0.009540559200548374,-2.8331923479094843,0.00012348924420688525,True,31.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-960.969970703125,767.0399780273438,17.049999237060547,620.2000045776367,15389.49951171875,2.5,-0.19999999552965164,-0.19999999552965164,-0.3999999910593033,255.0,128.0,,0.016758229335820742,1.5304370016140332,2.037840940902178e-05,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,454.5,5455.14990234375,21.010000228881836,1376.3999938964844,1718.6000061035156,67.60000228881836,0.29999999329447746,-0.29999999329447746,-0.3999999910593033,0.0,128.0,,0.04058055969650448,-2.2428147365612743,-0.024561072512033117,True,False,116.0,False,False,False,,
50,2548,77,False,False,0,2107.279592976274,-183.3000030517578,3156.89990234375,97.7699966430664,14220.2001953125,1936.4999389648438,3783.2998657226562,-2406.199951171875,-493.8999938964844,-5474.0997314453125,0.0,-0.224599292185855,2.347144092512675,0.8363703755277989,76561198109916195,Holiboy,12.0,-307.54998779296875,3234.010009765625,17.0,16892.7001953125,9037.80029296875,3.3000001311302185,-0.29999999329447746,-0.19999999552965164,-2038.699951171875,255.0,0.0,0.009560430400064764,0.4161304571515373,2.7945531915521595e-05,True,52.0,False,False,4,False,,76561198264950817,Shlizzie,13.0,-3583.429931640625,-2663.580078125,17.010000228881836,-2878.2000732421875,-13802.099609375,1.899999976158142,0.0,-0.7999999821186066,12.599999904632568,255.0,128.0,,0.009547747946498346,-1.7747033827822842,-7.951240760856746e-05,True,61.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-894.1699829101562,2980.070068359375,17.049999237060547,222.09999084472656,14312.80029296875,2.7000001072883606,0.09999999776482582,0.5000000074505806,0.0,255.0,,,0.016785069979281215,1.5552855870998765,-4.631069561595195e-05,True,2,2,False,,False,,games5425898691,bf81d8692db,22.0,112.8499984741211,4225.66015625,16.989999771118164,-2754.7000122070312,-18022.7001953125,2.199999988079071,0.09999999776482582,1.2999999523162842,-615.9000015258789,255.0,44.0,,0.009599282382905744,-1.7279160911272462,-6.690198522547269e-05,True,False,45.66995292581538,True,False,False,,
51,2566,77,False,False,0,2473.364166175494,724.8900146484375,3271.780029296875,217.88999938964844,6510.30029296875,-3524.4000244140625,5345.4998779296875,-763.3999633789062,2808.2998657226562,-2358.2000732421875,0.0,-0.017062348897663837,-1.4748521833149557,-0.007991751684176773,76561198109916195,Holiboy,12.0,758.469970703125,3363.31005859375,89.36000061035156,7484.89990234375,-98.69999885559082,2025.8999633789062,2700.2999877929688,-3753.2998657226562,2978.2998657226562,255.0,100.0,-0.5792852551772655,-0.34910695307171485,0.1990596058090619,True,52.0,False,3,6,False,,76561198264950817,Shlizzie,13.0,-3528.10009765625,-3576.469970703125,17.010000228881836,2998.599853515625,-13777.2998046875,1.899999976158142,0.0,-0.7999999821186066,4.000000059604645,255.0,128.0,,0.009561673240113934,-1.3558938131704774,-7.362459484195462e-05,False,61.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-665.719970703125,3871.27001953125,17.049999237060547,10103.699951171875,9260.0,3.100000023841858,0.0,0.0,-2241.4999389648438,255.0,128.0,,0.016741708875422222,0.6773391642846127,4.333328550723809e-08,True,2,2,False,18.482485912179435,True,,games5425898691,bf81d8692db,22.0,127.7300033569336,2870.5400390625,102.43000030517578,3811.4999389648438,-22258.20068359375,-161.5999984741211,2308.3999633789062,4952.200012207031,629.5999908447266,255.0,128.0,,0.4029633242209809,-2.397548519970019,-2.5588418862998163,True,4,71.0,False,3,False,,
52,2612,79,False,False,0,3619.064868583922,1777.27001953125,2700.47998046875,201.6699981689453,3290.0,-10212.000122070312,563.8000106811523,2550.2999877929688,-2511.9000244140625,-4815.199890136719,0.0,0.018978808882921284,-1.4658684101164543,0.10322985401055007,76561198109916195,Holiboy,12.0,1770.280029296875,2834.889892578125,85.91999816894531,9844.099731445312,-8441.400146484375,3073.0999755859375,-894.0000152587891,4896.499938964844,2339.7000122070312,255.0,255.0,0.18281792546597364,-0.8639855035873555,-0.12637961918194762,True,61.0,False,5,8,False,,76561198264950817,Shlizzie,13.0,-3071.409912109375,-4377.10986328125,17.010000228881836,2169.600067138672,3132.5,1.899999976158142,0.0,0.0,1880.0,255.0,255.0,False,0.009466770992452241,0.8670084461627656,8.385443481773976e-05,True,61.0,False,4,False,4,,enpitsu,76561198039309853,26.0,1636.3900146484375,3634.050048828125,17.049999237060547,6775.999755859375,-13614.49951171875,2.5,-0.29999999329447746,0.7999999821186066,-391.1000061035156,255.0,128.0,,0.016772849397848157,-1.1470824812900808,0.00024407720313208287,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,22.0,1760.280029296875,97.45999908447266,17.0,18466.400146484375,4318.800048828125,3.4999999403953552,-0.09999999776482582,0.0,2002.8999328613281,255.0,255.0,,0.009576833970219318,0.3053318739961035,1.6155536731691542e-05,True,4,71.0,False,4,False,,
53,2648,80,False,False,1,7269.657955060971,-2120.68994140625,-1474.18994140625,106.88999938964844,632.7999877929688,17396.500244140625,1117.9000091552734,717.2000122070312,-2162.100067138672,-1417.7999877929688,1.0,-0.9641487761361619,-0.03807603528579594,2.6515603364597524,76561198039309853,enpitsu,26.0,-2155.0,-1708.1800537109375,17.049999237060547,-771.3999938964844,14921.099853515625,2.5999999046325684,-0.0,-0.29999999329447746,-40.59999942779541,255.0,128.0,-0.016780851729323032,1.5238792699535566,4.267478361352794e-05,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,22.0,-3047.010009765625,-1746.699951171875,41.119998931884766,-7936.9000244140625,-1622.8999328613281,171.20000839233398,-115.20000457763672,-1520.7000732421875,-4846.9000244140625,255.0,128.0,,0.36370524058189374,-0.011747218011311313,0.26423342627916285,False,0.0,False,4,False,4,,Shlizzie,76561198264950817,13.0,2074.5400390625,4040.030029296875,17.010000228881836,-12110.10009765625,189.20000076293945,1.899999976158142,0.5000000074505806,-0.19999999552965164,-0.09999999776482582,255.0,128.0,False,-0.009500952164878328,0.015661278627957135,4.968491453722669e-05,True,4,4,False,255.0,False,,Holiboy,76561198109916195,12.0,,,,,,,,,,,,,,,,True,,,,,,,
54,2723,83,False,False,1,4033.7567384708505,-2044.9200439453125,2379.169921875,93.1500015258789,39.90000009536743,10399.89990234375,0.0,-5992.39990234375,-35.999999046325684,-298.50000381469727,1.0,-1.0137174003183798,2.620850748366923,1.3791018161537838,76561198039309853,enpitsu,26.0,-2208.340087890625,2254.159912109375,17.049999237060547,10214.099731445312,15399.89990234375,-1.1999999731779099,-0.0,-0.0,-2016.9999694824219,255.0,0.0,-0.016775527037809813,2.2255187216563947,1.0262585581211015e-08,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,22.0,-2946.18994140625,-4230.85009765625,17.0,9548.699951171875,-13730.799560546875,3.4999999403953552,-0.5000000074505806,0.5999999865889549,1868.3999633789062,255.0,255.0,,-0.009599333835862504,-2.2300273139330584,0.00010686548727292919,True,248.73473531456403,True,4,False,4,,Shlizzie,76561198264950817,13.0,-582.6099853515625,4800.740234375,17.010000228881836,-5545.10009765625,-9826.500244140625,1.899999976158142,-0.3999999910593033,-0.7999999821186066,82.89999961853027,255.0,128.0,False,-0.009525311682456634,-1.067264509707936,-0.00011831543196098092,True,4,4,False,255.0,False,,Holiboy,76561198109916195,12.0,,,,,,,,,,,,,,,,True,,,,,,,
55,2744,84,False,False,0,9117.119081015515,1143.3399658203125,-3746.110107421875,168.25999450683594,12223.800048828125,16908.900146484375,1422.5,-1617.1000671386719,5467.1002197265625,-1869.4999694824219,0.0,0.5240938482596889,-1.0986644558804504,-2.266420524190876,76561198264950817,Shlizzie,13.0,1036.530029296875,-3907.080078125,136.94000244140625,5987.1002197265625,12908.599853515625,3227.6998901367188,-0.5000000074505806,-1.2999999523162842,-49.89999771118164,128.0,0.0,0.009135007273656473,1.420637408707378,0.0026410509844939116,True,243.0,False,4,6,False,,76561198109916195,Holiboy,12.0,-2639.06005859375,-4352.419921875,17.0,3036.300048828125,6525.5999755859375,3.6000001430511475,0.19999999552965164,1.0999999940395355,-2338.6000061035156,255.0,3.0,,0.009480844645290962,1.1424192396402424,-0.0001337876140892453,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,1099.8299560546875,-2445.639892578125,17.049999237060547,-12496.8994140625,9156.400146484375,3.1999999284744263,-0.19999999552965164,0.09999999776482582,-2078.2000732421875,255.0,0.0,,0.016775951297658017,2.44240652024897,-2.349935690045397e-05,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,22.0,1623.8499755859375,4484.31982421875,17.0,-18818.499755859375,-10756.099853515625,1.1999999731779099,0.09999999776482582,0.0,1828.699951171875,255.0,242.0,,0.009576733655879672,-2.549543628013329,-1.7747485992798547e-05,True,4,182.96549681694273,True,4,False,,False
56,2812,86,False,False,1,6812.144719335935,-3799.06005859375,204.24000549316406,99.94999694824219,4446.099853515625,17959.000244140625,9217.999877929688,3752.9000854492188,-266.200008392334,-4673.800048828125,1.0,0.3527385879207199,1.4293758407662702,1.5012575112884143,bf81d8692db,games5425898691,22.0,-3821.469970703125,0.27000001072883606,17.309999465942383,-12388.699951171875,19376.99951171875,225.79999923706055,336.8000030517578,1070.4000091552734,-1807.4000549316406,255.0,0.0,0.001873169018109532,1.053507061193487,0.010182207412587766,True,245.65669698099936,True,4,4,False,,76561198039309853,enpitsu,26.0,-2902.429931640625,-929.4099731445312,17.049999237060547,-15733.299560546875,-8500.900268554688,2.8999999165534973,0.09999999776482582,-0.09999999776482582,1381.1000061035156,255.0,255.0,,-0.016757998847621882,-0.5092791599062855,0.0002757493085831489,True,,False,4,False,4,,Shlizzie,76561198264950817,13.0,-3717.5400390625,2487.1298828125,17.010000228881836,-6174.89990234375,7667.5,2.7000001072883606,-0.09999999776482582,0.5000000074505806,-3158.800048828125,255.0,0.0,,-0.009524481931709466,1.0970988441128144,1.5088612968587028e-05,True,6,6,False,255.0,False,,Holiboy,76561198109916195,12.0,-159.58999633789062,4427.9501953125,17.0,-8970.10009765625,10272.39990234375,3.1999999284744263,-2.5,3.4999999403953552,-1604.9000549316406,255.0,128.0,,-0.009561336720727882,0.9290389817624067,6.645611970854576e-05,True,False,146.0,False,False,False,,
