,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
32,1739,56,True,True,0,4249.58058970718,-3094.18994140625,1503.1199951171875,119.33000183105469,19181.800537109375,22572.5,1911.3999938964844,6.600000262260437,-4646.499938964844,-1557.4000549316406,0.0,-0.4718483571436823,1.6761611229098115,-2.303422348022295,76561198039309853,enpitsu,25.0,-3219.469970703125,1258.75,101.25,8538.200073242188,21099.7998046875,3300.7000732421875,-3091.4999389648438,1821.0000610351562,-2024.1999816894531,255.0,0.0,False,0.24379973086350573,1.340718184525054,-0.011187544772397685,True,17,False,18,182.0,False,,bf81d8692db,games5425898691,20.0,,,,,,,,,,,,,,,,True,,,,,,,Castro,76561198869337620,19,-3145.739990234375,1976.9000244140625,17.0,1235.2999877929688,-13507.099609375,1.7000000178813934,0.09999999776482582,-3.8999998569488525,1012.6999664306641,255.0,255.0,,0.009567753131060723,-1.4893678289233119,0.0001835953189154334,True,12,6,16,97.64376785934613,True,,Kapatranovic,76561198216153433,13.0,-3170.699951171875,4287.77001953125,16.770000457763672,6173.2000732421875,-9817.19970703125,63.400001525878906,10.800000429153442,106.40000343322754,2332.7000427246094,255.0,255.0,False,0.005752976257914726,-0.9519692983646454,0.004954930641965728,True,6,6,False,47.0,False,
33,2041,58,False,True,1,5185.164860525612,-3.6600000858306885,33.47999954223633,103.33999633789062,-1225.999984741211,23599.69970703125,6823.2000732421875,4105.199890136719,2163.000030517578,-3660.2999877929688,1.0,0.03807156141707045,0.059750988024994574,-0.06729768144451088,76561198216153433,Kapatranovic,12.0,23.520000457763672,-191.83999633789062,17.010000228881836,-9698.699951171875,17019.7998046875,2.7000001072883606,0.19999999552965164,-0.29999999329447746,-41.500000953674316,255.0,128.0,,-0.009605348733364386,1.0581538391327827,6.454213101579936e-05,True,False,False,False,0.0,False,,76561198869337620,Castro,20.0,-80.47000122070312,-1924.719970703125,17.010000228881836,-901.3999938964844,13704.300537109375,2.7000001072883606,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.009555153644411675,1.5050973067472297,6.208836061498863e-05,True,False,False,116.0,False,False,,enpitsu,76561198039309853,25,14.359999656677246,3685.590087890625,17.059999465942383,189.0999984741211,-9925.2001953125,2.0000000298023224,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,False,-0.01663281222572353,-1.589878742556767,2.8935600710245056e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,-54.20000076293945,462.80999755859375,57.86000061035156,-864.4999694824219,-22484.49951171875,2834.4000244140625,5401.300048828125,-749.0000152587891,-717.3000335693359,128.0,128.0,,-0.13470204507410485,-1.4170828382947376,-0.0006794828629958176,True,4,3,False,31.0,False,
34,2043,58,False,False,0,5356.933883919194,1.059999942779541,-141.2899932861328,162.4499969482422,-7485.10009765625,9440.900268554688,15227.60009765625,5875.3997802734375,-79.40000057220459,1213.6000061035156,0.0,-0.11890411122127117,-0.20636306710661606,0.016657019579554972,bf81d8692db,games5425898691,20.0,59.959999084472656,-312.8900146484375,75.13999938964844,864.4999694824219,22484.49951171875,2400.800018310547,-5423.0999755859375,911.2000274658203,-93.4000015258789,128.0,128.0,,0.6160821267090613,1.3924676546958128,-0.007872077166733445,True,3,False,4,31.0,False,,76561198039309853,enpitsu,25.0,-15.640000343322754,-3618.0,17.059999465942383,-196.29999160766602,10299.599609375,2.0000000298023224,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,False,0.016640514706304635,1.5898787437581041,2.137871872355812e-05,True,False,False,116.0,False,False,,Castro,76561198869337620,20,88.02999877929688,1809.8299560546875,17.010000228881836,911.2999725341797,-13853.800048828125,2.7000001072883606,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,,0.009555153644411675,-1.5050973067472297,6.208836061498863e-05,True,False,False,False,116.0,False,,Kapatranovic,76561198216153433,12.0,46.529998779296875,61.400001525878906,16.139999389648438,7138.599853515625,-15759.599609375,101.00000381469727,141.30000114440918,222.70000457763672,-2195.8999633789062,255.0,0.0,,-0.003208759567543357,-1.2243207861898133,0.01072350950981297,True,False,False,False,0.0,False,
35,2170,63,False,False,1,9351.146860877108,3272.10009765625,-3904.22998046875,130.66000366210938,16294.89990234375,-1740.7000732421875,-1442.4000549316406,-5875.0,76.99999809265137,1214.1000366210938,1.0,0.18425897201399555,-0.19782234855309824,2.6117212377370196,76561198869337620,Castro,20.0,3159.1298828125,-3978.110107421875,15.460000038146973,7020.3997802734375,-10299.69970703125,203.89999389648438,164.79999542236328,-630.6999969482422,-2310.8999633789062,255.0,0.0,,-0.024965652416024865,-2.145734700588338,-0.055866858241342604,,False,False,False,255.0,False,,76561198216153433,Kapatranovic,13.0,-2852.570068359375,-4530.39990234375,17.010000228881836,10644.100341796875,-12343.699951171875,2.800000011920929,0.29999999329447746,-0.0,2015.3999328613281,255.0,255.0,,-0.009560860347361302,-2.3519073992593844,-1.584731302746087e-05,True,4,False,255.0,False,4,,enpitsu,76561198039309853,25,3694.43994140625,-2286.8798828125,17.049999237060547,-1753.6000061035156,-6986.300048828125,4.000000059604645,-2.199999988079071,-6.600000262260437,577.9000091552734,255.0,128.0,,-0.016677370696807192,-1.2990545618285791,9.942546912410002e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-3194.43994140625,4068.320068359375,17.010000228881836,-2351.300048828125,16625.50048828125,2.800000011920929,-0.0,0.3999999910593033,-1930.8000183105469,255.0,0.0,,-0.009607532910080653,1.490616702077182,-4.98564356998507e-05,True,6,6,False,255.0,False,
36,2209,64,False,False,0,3453.910950261533,-3991.800048828125,3608.489990234375,639.9199829101562,7922.0001220703125,13093.699951171875,14170.2001953125,1893.2000732421875,-4600.10009765625,-3354.7000122070312,0.0,-0.808944927151559,-0.8007653681742799,-0.9480571693835489,76561198039309853,enpitsu,25.0,-4042.469970703125,3501.889892578125,479.69000244140625,3808.3999633789062,10688.1005859375,9795.599975585938,-1938.0999755859375,-582.7999877929688,487.00000762939453,255.0,0.0,,-0.6678698167525955,1.621923900890826,1.5324464384303096,True,False,False,2,190.0,False,,bf81d8692db,games5425898691,20.0,1074.8900146484375,-5016.919921875,25.5,-22953.89892578125,486.6999816894531,-920.1999664306641,1895.8000183105469,680.8000183105469,-922.5,255.0,8.0,,0.05066356527394918,3.112238094999867,0.3567685780856636,True,6,False,176.0,False,6,,Castro,76561198869337620,20,-4032.030029296875,3886.93994140625,536.5900268554688,-4893.900146484375,-13250.0,4258.699951171875,-1504.4999694824219,85.50000190734863,1290.2000427246094,255.0,128.0,,-0.366808405420566,-1.892753045032302,-1.5844579778583996,True,False,False,False,217.0,False,,Kapatranovic,76561198216153433,13.0,715.75,4972.39990234375,17.010000228881836,-15146.500244140625,1976.4999389648438,2.5999999046325684,2.8999999165534973,-1.4000000059604645,-430.60001373291016,255.0,128.0,,0.009530445048570509,2.9763176279090846,0.0003636635566958519,True,4,4,False,255.0,False,
37,2298,68,False,False,1,10146.390842692253,863.8300170898438,-5006.33984375,673.6500244140625,17810.899658203125,2690.8999633789062,2827.9998779296875,-1258.499984741211,-2535.500030517578,5290.2001953125,1.0,0.43416356011613094,-1.6624882828737622,2.408234671410558,76561198216153433,Kapatranovic,13.0,724.1400146484375,-5022.1298828125,577.260009765625,6431.6998291015625,-1720.3999328613281,1247.9000091552734,3138.9999389648438,4294.599914550781,-1397.1000671386719,128.0,128.0,,0.008181688603755283,2.8660054541920448,0.1004042510250584,True,4,False,6,149.0,False,,76561198869337620,Castro,20.0,2121.56005859375,-5088.85009765625,100.68000030517578,-10224.7998046875,-3311.0000610351562,6823.499755859375,-4919.599914550781,-1046.2000274658203,-478.3000183105469,255.0,0.0,,0.6581958550344315,-0.30978458461815306,1.0529892423186682,True,False,False,198.0,False,False,,enpitsu,76561198039309853,25,2383.47998046875,-4863.2099609375,15.920000076293945,-3364.2999267578125,9881.799926757812,209.69999313354492,-335.0,97.5,-2251.0000610351562,255.0,128.0,False,0.0033819566680539127,1.2840593061601273,-0.013685310533903169,True,False,False,2,190.0,False,,games5425898691,bf81d8692db,20.0,3412.800048828125,1070.6199951171875,17.010000228881836,-1262.699966430664,-21854.3994140625,2.7000001072883606,-0.19999999552965164,-3.4999999403953552,-1294.7000122070312,255.0,102.0,,-0.009597031091239177,-1.466479723765512,-0.00011902928930420794,True,6,6,False,219.0,False,
38,2356,70,False,False,0,2767.1965752079095,-3394.25,3949.989990234375,187.2899932861328,10275.50048828125,6282.7001953125,8243.800048828125,3601.4999389648438,603.1999969482422,-4760.7000732421875,0.0,0.19706415694635335,-2.646194603658965,-1.919490699718321,76561198039309853,enpitsu,25.0,-3486.050048828125,3810.97998046875,111.5,-3713.2000732421875,10823.699951171875,3397.3001098632812,0.09999999776482582,-0.7000000029802322,-495.29998779296875,128.0,0.0,False,0.01659859723196547,1.73879281289269,0.0019181650298647475,True,1,False,4,176.0,False,,bf81d8692db,games5425898691,20.0,-3824.669921875,2844.860107421875,15.5600004196167,8801.400146484375,14690.999755859375,-134.399995803833,-37.69999980926514,-995.6999969482422,-105.50000190734863,255.0,128.0,,0.020585737578249934,1.0029602703746443,0.01601722632872761,True,6,False,219.0,False,6,,Castro,76561198869337620,20,-1231.4000244140625,4939.240234375,17.059999465942383,972.0999908447266,4089.1000366210938,53.80000114440918,153.50000381469727,206.20000839233398,898.8999938964844,0.0,255.0,,0.010858912190484788,-1.7205403448036678,-0.012314047387965378,True,False,False,False,198.0,False,,Kapatranovic,76561198216153433,13.0,-1347.510009765625,4870.9599609375,17.010000228881836,1624.4000244140625,3246.6000366210938,1.4000000059604645,-17.59999990463257,-42.30000019073486,874.1999816894531,128.0,128.0,False,0.011583593009627299,-2.196143030621747,0.006390454328678588,True,6,4,False,149.0,False,
39,2409,72,False,False,1,10137.895576716868,1532.0999755859375,-4977.919921875,546.2000122070312,2866.099853515625,-8232.999877929688,1609.1999816894531,-470.09998321533203,-718.1999969482422,-427.99999237060547,1.0,0.3111731996232393,0.5801306054170177,-1.1014535704052402,76561198216153433,Kapatranovic,13.0,1437.6099853515625,-4839.60986328125,469.57000732421875,1476.300048828125,885.1999664306641,2360.2999877929688,3053.0999755859375,845.5000305175781,-2554.7000122070312,128.0,0.0,False,-0.009662225234998864,-2.6140667110954836,1.5804717383892417,True,4,False,8,72.0,False,,76561198869337620,Castro,19.0,1125.8599853515625,-4867.72021484375,17.010000228881836,-0.0,-0.0,2.7000001072883606,-0.0,-0.0,0.0,128.0,128.0,,-0.009610096762178937,1.1281393762015468,4.0429006419090095e-06,True,False,False,198.0,False,False,,enpitsu,76561198039309853,25,2601.260009765625,-5033.3701171875,58.0,-2767.0999145507812,1788.3000183105469,-2641.9000244140625,3807.0001220703125,-560.4999923706055,-3929.5999145507812,255.0,0.0,False,-0.7890218369743361,1.2947725644301897,0.043508589956691386,True,2,False,4,176.0,False,,games5425898691,bf81d8692db,20.0,1808.199951171875,-4012.39990234375,17.020000457763672,-8584.69970703125,-7711.400146484375,1.4000000059604645,-3.8999998569488525,-3.1999999284744263,-410.60001373291016,255.0,163.0,,-0.00956097475123416,-0.691548742593463,8.980442489066826e-05,True,6,6,False,233.0,False,
40,2449,73,False,False,1,9558.03231385975,1852.9200439453125,-4370.009765625,134.4600067138672,19236.700439453125,-3650.0,8470.599975585938,-4616.600036621094,-3799.7000122070312,-498.80001068115234,1.0,1.2200198823676747,-2.799166260958672,-1.9310800806303008,76561198869337620,Castro,19.0,1623.6700439453125,-4316.3701171875,64.37999725341797,15320.699462890625,-2305.8999633789062,2968.2998657226562,3016.7999267578125,3183.900146484375,-3318.2000732421875,255.0,0.0,,-0.09641469976492803,-3.0289830051158924,0.030845951954955587,True,3,False,4,143.0,False,,76561198216153433,Kapatranovic,13.0,1655.1199951171875,-4706.91015625,128.8300018310547,1615.8999633789062,972.7999877929688,-6968.0999755859375,-71.30000114440918,-12.100000381469727,4528.299865722656,255.0,255.0,False,-0.007304271082427765,2.4403569146487647,0.258780815484353,True,4,False,72.0,False,8,,enpitsu,76561198039309853,25,2645.89990234375,-4143.0,22.020000457763672,-6453.3001708984375,959.0000152587891,2997.3001098632812,-0.7999999821186066,2.199999988079071,2306.6000366210938,128.0,255.0,False,-0.01680225305485328,0.12295985362870286,-3.436726941259044e-05,True,2,False,6,159.0,False,,games5425898691,bf81d8692db,20.0,150.72000122070312,-4737.5498046875,17.020000457763672,-13773.299560546875,1971.6999816894531,1.5999999642372131,-0.5999999865889549,0.09999999776482582,-2156.999969482422,255.0,0.0,,-0.009574856720656678,0.20332189987636468,-7.114662570582161e-05,True,6,6,False,233.0,False,
41,2510,75,False,False,1,8345.042935328176,3120.0400390625,-2903.219970703125,135.5800018310547,-9307.19970703125,19181.400146484375,5864.69970703125,-972.5,1275.4000091552734,817.2000122070312,1.0,-0.29351707018974554,-0.40815957136047576,-1.0364329315705108,76561198216153433,Kapatranovic,13.0,3250.06005859375,-3025.360107421875,75.68000030517578,-475.29998779296875,19343.599853515625,3316.099853515625,1158.1999969482422,357.7000045776367,5364.69970703125,255.0,255.0,False,-0.054846574646860186,1.0902621028257429,0.004380483147915844,True,4,False,10,204.8358106100431,True,,76561198869337620,Castro,20.0,3544.2900390625,-3205.929931640625,21.979999542236328,-11070.10009765625,13551.099853515625,3000.0,3.6000001430511475,-4.000000059604645,1476.1000061035156,255.0,128.0,,-0.009602715449567506,0.810584818069891,-1.659775201119139e-05,False,4,False,85.0,False,5,,enpitsu,76561198039309853,25,2759.199951171875,-4726.97998046875,16.969999313354492,800.6999969482422,9247.7001953125,17.000000476837158,-24.500000476837158,6.499999761581421,-1546.1000061035156,255.0,128.0,False,-0.015314629084539032,1.707975396820624,0.00028629608728848965,True,4,False,6,110.48125581331152,True,,games5425898691,bf81d8692db,20.0,475.4599914550781,-1417.3199462890625,17.010000228881836,6354.000244140625,16824.000244140625,6.9999998807907104,1.8000000715255737,-0.9000000357627869,12.999999523162842,255.0,128.0,,-0.00971049975855324,1.9301853061064251,1.1779871953479864e-05,True,8,8,False,255.0,False,
42,2557,77,False,True,1,4884.012772344311,1569.22998046875,302.6099853515625,227.92999267578125,-7413.800048828125,18039.89990234375,7328.599853515625,-2764.4000244140625,4416.199951171875,785.8999633789062,1.0,0.2294295094698471,2.6225510138525148,3.105357831925046,76561198216153433,Kapatranovic,13.0,1610.25,189.8800048828125,57.380001068115234,-15543.599853515625,14356.199951171875,3259.4000244140625,8.100000023841858,-7.400000095367432,-442.20001220703125,128.0,128.0,False,-0.00958742099258548,0.7096004369623009,-0.0010953417271009046,True,6,False,12,189.0,False,,76561198869337620,Castro,20.0,665.760009765625,-956.1300048828125,17.010000228881836,-19121.300048828125,-5205.5999755859375,3.0000001192092896,-0.0,0.29999999329447746,2011.199951171875,255.0,255.0,,-0.009614923851918132,-0.34304071481303955,2.8448224369452816e-05,True,6,False,85.0,False,6,,enpitsu,76561198039309853,25,3369.39990234375,-1528.949951171875,17.040000915527344,3901.300048828125,22280.80078125,4.4999998807907104,0.3999999910593033,3.700000047683716,-544.7000122070312,255.0,128.0,False,-0.016766222077315266,1.774191126189017,1.4625664006346607e-05,True,4,False,6,26.0,False,,games5425898691,bf81d8692db,20.0,1150.8800048828125,674.02001953125,19.479999542236328,14019.49951171875,-1113.6000061035156,2959.5999145507812,0.29999999329447746,-0.0,-2195.2000427246094,255.0,0.0,,-0.009578719243920647,-2.992875210177208,-2.6536882062318034e-05,True,9,8,False,225.0,False,
43,2616,79,True,True,1,1401.057931322693,40.290000915527344,4030.6201171875,292.5,-6360.4998779296875,24107.60009765625,785.9999847412109,172.90000915527344,1653.0000305175781,2066.9000244140625,1.0,1.4063209652017472,-2.0179950857631153,-1.6359737064597046,76561198216153433,Kapatranovic,13.0,50.709999084472656,3938.639892578125,134.77999877929688,-4202.900085449219,19436.300048828125,-908.4999847412109,-1455.5000305175781,-4273.599853515625,-3141.199951171875,255.0,255.0,False,0.32217683658224644,1.615405347011911,-1.1149438659305355,True,7,False,14,211.0,False,,76561198869337620,Castro,19.0,-1757.75,-2745.2099609375,17.010000228881836,-14923.199462890625,3007.0001220703125,2.5999999046325684,0.5999999865889549,0.09999999776482582,-1.0999999940395355,255.0,128.0,,-0.009617917006031913,0.19904857038264218,5.345905999154858e-05,True,6,False,85.0,False,6,,enpitsu,76561198039309853,25,1871.0400390625,2539.35009765625,17.040000915527344,-16846.300048828125,15653.1005859375,4.300000071525574,-0.19999999552965164,0.09999999776482582,0.0,255.0,128.0,False,-0.01677159169287168,0.7486955634695148,-2.193738156516502e-05,True,4,False,6,176.0,False,,games5425898691,bf81d8692db,20.0,3523.659912109375,783.9099731445312,17.0,2010.5000305175781,19792.39990234375,1.5000000596046448,-0.0,0.7999999821186066,3.4999999403953552,255.0,128.0,,-0.009598764963027558,1.671537283261752,-7.139232997717838e-05,True,10,10,False,134.24001733462018,True,
44,2882,80,False,False,1,5181.4439119663675,41.9900016784668,29.420000076293945,115.91999816894531,18708.00048828125,-3118.0999755859375,8380.2001953125,-4677.799987792969,-3757.3001098632812,11.699999570846558,1.0,-0.231669724420736,-0.2865692496399569,0.1283557401637625,76561198216153433,Kapatranovic,13.0,-30.950000762939453,-83.12999725341797,110.11000061035156,126.09999656677246,22768.798828125,3250.1998901367188,-1787.4000549316406,2676.7999267578125,4459.700012207031,255.0,128.0,,-1.3194325833987872,1.8329505013484906,0.13497316637296308,True,3,False,4,0.0,False,,76561198869337620,Castro,20.0,94.9000015258789,-137.58999633789062,59.779998779296875,-13259.200439453125,18559.69970703125,2942.5,-2178.300018310547,-1556.4999389648438,0.0,255.0,128.0,,-0.06305964335554423,0.9503991104743823,3.6574770662213684e-05,True,3,False,0.0,False,4,,enpitsu,76561198039309853,25,-69.51000213623047,159.0800018310547,106.55999755859375,14860.999755859375,-17465.799560546875,1706.9999694824219,4257.9998779296875,3476.9000244140625,170.79999923706055,255.0,255.0,,-0.880941558081804,-2.2932331784095643,0.011522888369884788,True,1,False,2,0.0,False,,games5425898691,bf81d8692db,20.0,3458.429931640625,2465.449951171875,17.010000228881836,1897.5999450683594,15048.800048828125,2.800000011920929,-0.0,-0.5000000074505806,1883.0000305175781,255.0,255.0,,-0.009586729346424959,1.6495952277513268,0.00011075581063282799,False,False,False,False,31.0,False,
45,2884,80,False,False,1,5057.91304375945,208.1300048828125,129.0800018310547,164.0399932861328,27330.70068359375,20941.4990234375,7099.4000244140625,1102.300033569336,1087.7999877929688,-5025.10009765625,1.0,-0.3551131602731329,-0.22624851845365043,0.17010442331976533,76561198869337620,Castro,20.0,81.52999877929688,-83.87000274658203,79.18000030517578,-688.3000183105469,5847.9998779296875,2103.0999755859375,-5131.5997314453125,866.2999725341797,-1779.1999816894531,255.0,128.0,,0.13969271677680442,1.5073145318559495,0.2969112869920382,True,3,False,4,0.0,False,,76561198216153433,Kapatranovic,13.0,-30.950000762939453,-83.12999725341797,110.11000061035156,126.09999656677246,22768.798828125,3250.1998901367188,-1787.4000549316406,2676.7999267578125,4459.700012207031,255.0,128.0,,-1.3194325833987872,1.8329505013484906,0.13497316637296308,True,3,False,0.0,False,4,,enpitsu,76561198039309853,25,7.320000171661377,149.0800018310547,110.0199966430664,7455.30029296875,5200.30029296875,5.199999809265137,3213.2998657226562,3662.0001220703125,2552.2000122070312,255.0,255.0,,-1.3878825428962005,1.5752443027818637,2.1707306017410977,True,1,False,2,0.0,False,,games5425898691,bf81d8692db,20.0,3464.0,2591.1298828125,17.010000228881836,-358.1999969482422,15216.400146484375,1.0999999940395355,-0.0,-1.1999999731779099,1908.8999938964844,255.0,221.0,,-0.009589173286329373,1.4873298661861927,4.152501532013198e-05,False,False,False,False,27.882588953100225,True,
46,2983,83,False,False,0,9599.620443955882,-1242.9100341796875,-4453.35009765625,199.32000732421875,12039.7998046875,7841.6998291015625,6180.8001708984375,-3864.8001098632812,1403.5000610351562,-4369.5001220703125,0.0,0.9331901478203286,-2.1165468791789634,-1.5817510224084044,bf81d8692db,games5425898691,20.0,-1292.1199951171875,-4504.10986328125,58.880001068115234,123.90000343322754,418.3000183105469,2242.4000549316406,-4404.4000244140625,-729.0000152587891,867.3000335693359,255.0,128.0,,-0.021309196534659302,-0.2478478699335254,-0.14400454838829768,True,3,False,4,232.0,False,,76561198039309853,enpitsu,25.0,-3896.64990234375,8.09000015258789,26.239999771118164,-8549.400024414062,-7300.4998779296875,1830.2999877929688,-445.29998779296875,3641.400146484375,2698.0999755859375,255.0,255.0,False,-0.17511103932193542,-2.4000861518959344,-0.15727498327758957,True,4,False,255.0,False,4,,Castro,76561198869337620,20,2120.820068359375,-723.1199951171875,17.010000228881836,9795.399780273438,9755.0,2.800000011920929,3.100000023841858,3.100000023841858,-1617.1000671386719,255.0,128.0,,0.009574916193092045,0.7440756000620222,-0.0001842776522078222,False,4,False,4,31.0,False,,Kapatranovic,76561198216153433,13.0,-1085.1300048828125,-4094.409912109375,58.36000061035156,-1101.9999694824219,-4795.199890136719,3741.6000366210938,0.3999999910593033,0.19999999552965164,-9.100000262260437,128.0,128.0,,0.009728702927194197,-1.7999819897109433,-1.3854978052311342e-05,True,6,4,False,31.0,False,
47,3092,87,False,False,0,7776.09819227642,2662.169921875,-1774.27001953125,118.45999908447266,21828.798828125,16645.799560546875,-2927.0001220703125,-2569.89990234375,4545.799865722656,2954.7000122070312,0.0,1.02427279882192,0.6320910368711231,0.8397005940348891,76561198039309853,enpitsu,25.0,2509.919921875,-1907.4100341796875,129.38999938964844,21833.1005859375,6716.500244140625,2664.2001342773438,768.1999969482422,4532.0001220703125,-1191.9999694824219,255.0,128.0,,0.1236654426497562,0.5092499314977281,0.03447577376919423,True,5,False,6,143.0,False,,bf81d8692db,games5425898691,20.0,701.6699829101562,-4820.0498046875,17.010000228881836,9427.100219726562,8772.999877929688,2.7000001072883606,-0.29999999329447746,0.0,0.0,255.0,128.0,,0.009538363398423018,0.7494768316502687,2.412533710113909e-05,True,4,False,203.0,False,4,,Castro,76561198869337620,19,2644.489990234375,-1410.219970703125,40.4900016784668,-2853.3999633789062,-20731.201171875,3333.9999389648438,1.1999999731779099,0.0,-54.29999828338623,128.0,128.0,,0.009712678843344119,-1.7158658104328157,7.45089252004531e-05,True,4,False,6,167.0,False,,Kapatranovic,76561198216153433,13.0,-173.85000610351562,-3392.22998046875,108.58000183105469,4624.800109863281,15530.50048828125,-131.19999885559082,-5268.699951171875,1577.8999328613281,-0.9000000357627869,255.0,128.0,,1.4525514991577646,-1.8602029562233933,-3.13996398499765,True,8,5,False,0.0,False,
48,3158,90,False,False,0,6399.092961910817,3747.27001953125,736.77001953125,1132.1199951171875,-7807.5,22300.90087890625,182.00000762939453,-2323.0999755859375,3031.400146484375,4627.39990234375,0.0,-0.3915536427807897,-1.9585662628677696,-1.6645123360926257,76561198039309853,enpitsu,25.0,3836.320068359375,550.6400146484375,1152.18994140625,810.0,20956.298828125,568.3000183105469,-106.49999618530273,2287.7000427246094,-1199.7000122070312,255.0,0.0,True,-0.09653204483246287,1.5413998465788454,-1.548448193956398,True,7,False,8,33.0,False,,bf81d8692db,games5425898691,20.0,1923.47998046875,-1219.6700439453125,17.010000228881836,4365.899963378906,18768.699951171875,2.7000001072883606,-0.19999999552965164,-1.4000000059604645,-760.1999664306641,255.0,46.0,,0.009603708707366099,1.3112954527964984,7.026021068132276e-05,True,4,False,175.0,False,4,,Castro,76561198869337620,19,1486.22998046875,-4730.10986328125,17.059999465942383,-17220.50048828125,15246.400146484375,16.59999966621399,-203.09999465942383,49.40000057220459,-1865.2999877929688,255.0,0.0,,0.005318302326498964,2.350282677352033,-0.00838941042281254,False,6,False,6,72.91372918057182,True,,Kapatranovic,76561198216153433,13.0,158.50999450683594,497.1000061035156,109.45999908447266,65.3000020980835,20462.099609375,-163.50000381469727,-5499.89990234375,18.40000033378601,-0.29999999329447746,255.0,128.0,,0.42735747842934607,-1.5741130047941383,-3.141484826696063,True,10,7,False,31.0,False,
49,3251,93,True,True,0,3081.7464986986215,1888.9599609375,3820.469970703125,349.3399963378906,-18205.999755859375,15583.399658203125,-3467.0001220703125,-1797.8999328613281,-638.3000183105469,5688.499755859375,0.0,-0.17021250931137796,-2.9237258625274247,1.1193106374084425,bf81d8692db,games5425898691,21.0,1990.3399658203125,3611.179931640625,283.57000732421875,2066.4999389648438,19325.30029296875,3657.7999877929688,-2070.399932861328,-1739.7000122070312,-1090.6999969482422,255.0,239.0,,-0.9383510161103032,1.5772641101227938,-0.43219406154313256,True,5,False,6,99.30100636841149,True,,76561198039309853,enpitsu,25.0,3463.840087890625,4316.56005859375,22.079999923706055,-12678.1005859375,-5126.6998291015625,-3429.7000122070312,-3833.5000610351562,3915.8999633789062,136.00000381469727,255.0,255.0,True,0.1926871671232424,-2.7334193633926085,-0.08709114733317955,True,8,False,0.0,False,8,,Castro,76561198869337620,20,977.0900268554688,2713.179931640625,17.010000228881836,4064.2999267578125,22313.89892578125,2.800000011920929,-0.09999999776482582,-0.7000000029802322,1861.6000366210938,255.0,255.0,,0.009595985627202168,1.4545612152527594,8.36324291424136e-05,True,8,False,8,60.0,False,,Kapatranovic,76561198216153433,13.0,2785.110107421875,4939.580078125,145.97000122070312,8234.7998046875,-2113.300018310547,-2996.7999267578125,1538.2000732421875,-867.6000213623047,-1013.3999633789062,128.0,128.0,,-0.7591554399788478,-0.5361047800991088,-0.42182517825078114,True,12,10,False,0.0,False,
