,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,172,0.0,False,True,0,5141.483805816097,0.10999999940395355,77.20999908447266,94.6500015258789,193.29999923706055,30172.80029296875,1104.8999786376953,-1605.2000427246094,40.19999980926514,-5781.099853515625,0.0,-0.002109699686326998,-0.15096610679887854,-0.04184312739264637,76561198372644226,SdKabuki hellcase.org,6.0,4.860000133514404,-203.89999389648438,71.30999755859375,-7831.9000244140625,21503.40087890625,2293.800048828125,-173.1999969482422,-2788.2000732421875,-59.60000038146973,128.0,255.0,,0.009604298869326424,1.5080455247087219,-0.025995690072637807,True,2.80318255578318,True,5,6,False,,b8909a8a0eb,ara walid,5.0,864.4000244140625,-3134.75,17.010000228881836,318.50000381469727,12353.499755859375,2.5999999046325684,0.0,1.899999976158142,297.39999771118164,233.0,154.0,,0.009559372962561213,1.5515776639554923,-7.660303224100278e-05,True,False,False,146.0,False,False,,enpitsu,76561198039309853,27.0,0.0,2640.39990234375,17.049999237060547,0.0,-9147.000122070312,3.1999999284744263,-0.7000000029802322,0.0,0.0,255.0,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,5.889999866485596,538.8900146484375,66.5199966430664,-257.99999237060547,-22821.10107421875,2742.9000854492188,4675.899963378906,-172.99999237060547,-289.3000030517578,128.0,130.0,0.12041817730442374,-1.6154033857102317,-0.0007093527966507585,True,False,3,4,31.0,False,,
1,174,0.0,False,True,1,5427.229800512197,4.090000152587891,-213.44000244140625,118.0999984741211,2901.4999389648438,22920.2001953125,10082.999877929688,5887.1002197265625,-535.6999969482422,-1026.9999694824219,1.0,0.1113275090506057,0.5096917597241198,-0.3212730199354231,bf81d8692db,games5425898691,17.0,-5.889999866485596,-538.8900146484375,66.5199966430664,257.99999237060547,22821.10107421875,2742.9000854492188,-4675.899963378906,172.99999237060547,-289.3000030517578,128.0,130.0,,-0.12041817730442374,1.6154033857102317,-0.0007093527966507585,True,31.0,False,3,4,False,,76561198039309853,enpitsu,27.0,-0.0,-2640.39990234375,17.049999237060547,-0.0,9147.000122070312,3.1999999284744263,0.7000000029802322,-0.0,0.0,255.0,,,-0.016807872707948066,1.5708173559379828,-1.7641415603240138e-07,True,False,False,116.0,False,False,,SdKabuki hellcase.org,76561198372644226,6.0,58.52000045776367,41.34000015258789,87.41000366210938,7470.2001953125,-19219.000244140625,1680.5000305175781,315.2000045776367,5468.900146484375,-491.3999938964844,255.0,255.0,,0.07588845483592753,-1.4574301881505052,-0.6287358931931981,True,0.0,False,6,False,5,,ara walid,b8909a8a0eb,5.0,-863.739990234375,3030.969970703125,17.010000228881836,494.50000762939453,-12520.50048828125,2.7000001072883606,-0.0,-1.5000000596046448,1246.500015258789,233.0,192.0,-0.009566935203706552,-1.6185940643796162,0.0001294722254937104,True,False,False,False,146.0,False,,
2,175,0.0,False,False,0,5059.564972051001,25.719999313354492,165.10000610351562,160.77000427246094,11147.39990234375,-1988.8999938964844,8216.199951171875,-934.3000030517578,-1215.8000183105469,-5800.7000732421875,0.0,-0.25142814098538807,-0.8964142172878752,-0.40680971448333597,76561198372644226,SdKabuki hellcase.org,6.0,-130.8300018310547,128.35000610351562,98.30999755859375,-8309.89990234375,17036.8994140625,222.90000915527344,694.1000366210938,-5407.2998046875,-727.0999908447266,255.0,255.0,,-0.2088889160070151,1.481558142905887,-1.3623190528766813,True,0.0,False,5,6,False,,b8909a8a0eb,ara walid,5.0,852.3800048828125,-2915.989990234375,17.010000228881836,-1927.5,12522.7001953125,2.7000001072883606,0.0,-1.0999999940395355,1600.3999328613281,233.0,184.0,,0.009560257175664468,1.7564623589351667,0.00010850033765274198,True,False,False,146.0,False,False,,enpitsu,76561198039309853,27.0,0.0,2553.6298828125,17.049999237060547,0.0,-9725.599975585938,3.1999999284744263,-0.5000000074505806,0.0,0.0,255.0,,,0.016731575910546737,-1.570817896365969,-1.8055006484797504e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,5.239999771118164,353.79998779296875,84.62999725341797,238.4000015258789,-16209.100341796875,1140.5999755859375,5482.1002197265625,149.399995803833,416.3999938964844,128.0,134.0,0.8463968935341598,-1.6001070497986585,-0.043940826006808494,True,False,3,4,31.0,False,,
3,177,0.0,False,False,1,5323.38129761536,-101.5,-89.08999633789062,223.5800018310547,-12358.00048828125,18037.19970703125,10216.400146484375,5568.599853515625,-1539.1999816894531,1618.800048828125,1.0,0.46873040559352963,0.878137589891731,-0.6280721966041674,bf81d8692db,games5425898691,17.0,-8.59000015258789,-222.02000427246094,89.30000305175781,-793.4999847412109,15142.19970703125,6.1000001430511475,-4163.999938964844,-1616.300048828125,3209.1000366210938,128.0,135.0,,-1.3530767629524294,1.7653027728063726,-0.37000937987821075,True,31.0,False,3,4,False,,76561198039309853,enpitsu,27.0,-0.0,-2470.330078125,17.049999237060547,-0.0,10206.099853515625,3.1999999284744263,0.3999999910593033,-0.0,0.0,255.0,0.0,,-0.016731575910546737,1.570817896365969,-1.8055006484797504e-07,True,False,False,116.0,False,False,,SdKabuki hellcase.org,76561198372644226,6.0,144.6699981689453,-156.75999450683594,98.4000015258789,8308.900146484375,-17047.7001953125,6.700000166893005,-96.80000305175781,5413.599853515625,-965.8999633789062,255.0,255.0,,0.22487944674435706,-1.4880307824793209,-1.4914748362518209,True,0.0,False,6,False,5,,ara walid,b8909a8a0eb,5.0,-848.8200073242188,2895.139892578125,17.010000228881836,2204.9000549316406,-12502.2998046875,2.7000001072883606,-0.09999999776482582,1.5999999642372131,1532.2999572753906,233.0,176.0,-0.009574163194897513,-1.7823310781274977,8.040729953249945e-05,True,False,False,False,146.0,False,,
4,311,5.0,False,False,1,2989.3849573907064,-1544.81005859375,3414.06005859375,198.0500030517578,11829.200439453125,30423.5009765625,-3022.39990234375,-1899.2999267578125,3471.6000366210938,-4509.89990234375,1.0,-0.6971773778189858,-1.3502827139574878,2.029684535057772,76561198039309853,enpitsu,27.0,-1609.3299560546875,3171.2900390625,188.7100067138672,5631.099853515625,22204.49951171875,2061.3999938964844,-3370.0,-2311.199951171875,1552.4000549316406,255.0,128.0,,-0.055708088339844974,1.7679985727160905,-0.036276173320496666,True,136.0,False,1,2,False,,bf81d8692db,games5425898691,17.0,-2910.090087890625,-2020.050048828125,17.010000228881836,-1793.699951171875,-19730.50048828125,2.7000001072883606,-0.5999999865889549,-0.0,0.3999999910593033,255.0,128.0,,-0.009645424795488978,-1.4801879661605513,-9.590657417088044e-06,,6,6,31.0,False,False,,SdKabuki hellcase.org,76561198372644226,6.0,2517.489990234375,2549.300048828125,17.010000228881836,-9646.699829101562,14057.19970703125,2.800000011920929,0.5000000074505806,-0.7000000029802322,1752.7000427246094,255.0,255.0,,-0.009590350142129892,0.9286885870869765,0.00017426797805537636,True,255.0,False,6,False,6,,ara walid,b8909a8a0eb,6.0,-896.8099975585938,3893.139892578125,73.66000366210938,-10786.199951171875,-11302.39990234375,3049.2001342773438,-441.89998626708984,465.40000915527344,-1398.6000061035156,231.0,42.0,0.031109789826087635,-0.691385005573892,0.0008319144202646312,True,False,False,4,48.0,False,,False
5,355,6.0,False,False,0,8927.57560482255,-445.6600036621094,-3776.2099609375,103.45999908447266,7288.4002685546875,15046.700439453125,6466.6998291015625,-1820.0,-3018.599853515625,4855.400085449219,0.0,-0.276781505369029,-1.3443868183314909,-2.627061109992107,76561198372644226,SdKabuki hellcase.org,6.0,-594.0499877929688,-3818.18994140625,17.010000228881836,9568.800048828125,-7596.099853515625,2.8999999165534973,-2.3000000417232513,1.5000000596046448,1996.1000061035156,255.0,255.0,,0.009569308458680955,-0.6548519554331249,0.0003449003558936386,True,255.0,False,6,6,False,,b8909a8a0eb,ara walid,6.0,3736.590087890625,-2877.8798828125,16.8799991607666,17731.700439453125,-503.8999938964844,32.00000047683716,-17.699999809265137,-5.099999904632568,-1743.2000732421875,231.0,0.0,False,0.009909013250782682,-0.06885407511142555,0.0007329386959721315,True,4,4,22.0,False,False,,enpitsu,76561198039309853,27.0,796.3699951171875,-5134.2099609375,88.3499984741211,-4536.099853515625,-1529.4000244140625,-3044.5001220703125,-865.5000305175781,-1380.5999755859375,3670.0,255.0,128.0,,0.4477762594519624,-2.3317440237099905,1.8270123309309059,True,136.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,2279.1201171875,4871.68994140625,17.010000228881836,-21239.7998046875,5586.099853515625,0.5000000074505806,0.19999999552965164,-0.19999999552965164,2001.7999267578125,255.0,255.0,0.009583835696479763,2.9622045913431063,2.097893234101539e-05,True,False,6,6,208.02500647883258,True,,
6,437,9.0,False,False,0,5396.183625682107,1427.3599853515625,269.6000061035156,144.0800018310547,1468.3999633789062,18967.7001953125,2730.5999755859375,2992.60009765625,4542.5,1790.7000732421875,0.0,0.013319330527403042,-1.8536518080219582,-3.0076649735605367,76561198372644226,SdKabuki hellcase.org,6.0,1453.8499755859375,173.8800048828125,16.6299991607666,-17.59999990463257,17179.300537109375,-428.80001068115234,-466.30001068115234,-684.4000244140625,284.20000076293945,255.0,128.0,,0.013564383300690172,1.586313964354866,-0.005731616709052108,False,183.46934195744095,True,6,6,False,,b8909a8a0eb,ara walid,6.0,1980.56005859375,-2952.639892578125,96.30999755859375,-9845.30029296875,20162.099609375,-153.80000114440918,-5046.600036621094,2083.300018310547,-664.1000366210938,230.0,128.0,False,0.758770420331236,2.9370701292761074,1.8774971231753625,True,6,5,210.0,False,False,,enpitsu,76561198039309853,27.0,223.77000427246094,-4695.2998046875,17.059999465942383,-9149.500122070312,10697.2998046875,-2.5999999046325684,0.9000000357627869,-1.0999999940395355,-1478.6000061035156,255.0,0.0,False,0.016747222644613365,2.2758311754960485,-0.0003994533998301179,True,38.8862109107356,True,2,False,2,,games5425898691,bf81d8692db,17.0,2385.739990234375,3761.31005859375,17.010000228881836,7628.499755859375,11944.000244140625,2.7000001072883606,1.0999999940395355,1.5999999642372131,1136.1000061035156,255.0,244.0,0.009595271486451012,1.004364793288601,0.00017919614293612128,True,False,6,6,189.0,False,,
7,461,10.0,False,False,0,4071.4024723221673,1542.010009765625,1879.260009765625,146.8300018310547,-2846.7999267578125,20198.399658203125,1418.8999938964844,1515.2000427246094,4823.500061035156,1397.1000671386719,0.0,-0.08512716719005313,-2.386961351978267,-1.6906042779430568,76561198372644226,SdKabuki hellcase.org,6.0,1626.3499755859375,1744.93994140625,17.010000228881836,-3315.2999877929688,19483.399658203125,2.5999999046325684,0.0,-3.0000001192092896,849.1999816894531,128.0,128.0,,0.00961178814172859,1.804041907288918,-0.00014908437514890658,False,144.84113552493434,True,6,6,False,,b8909a8a0eb,ara walid,6.0,1042.300048828125,-1047.4100341796875,16.3700008392334,-9793.599853515625,20457.2998046875,-278.29999923706055,-272.2999954223633,1387.2000122070312,-6.899999976158142,230.0,128.0,False,0.014616750775263032,2.0439675392917276,0.0035006247565251268,True,6,6,240.0,False,False,,enpitsu,76561198039309853,27.0,1.2699999809265137,-3077.64990234375,17.059999465942383,2433.0999755859375,22249.29931640625,-3.1999999284744263,0.0,-1.5999999642372131,-94.20000076293945,255.0,128.0,False,0.016774360336342508,1.452582445644315,0.000100231040552976,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,2226.169921875,4719.52001953125,17.010000228881836,-5551.500244140625,4048.900146484375,3.100000023841858,0.3999999910593033,0.5999999865889549,1868.800048828125,255.0,254.0,0.00963975284890297,2.489838615183438,0.0001990640744345145,True,False,6,6,189.0,False,,
8,480,11.0,False,False,0,2939.6427483078655,1350.1700439453125,3243.6298828125,94.16999816894531,-2245.800018310547,18196.199951171875,1770.5999755859375,-2821.400146484375,3351.099853515625,1397.1000671386719,0.0,0.7259628592610333,-1.4292923180188553,1.2931979589295672,76561198372644226,SdKabuki hellcase.org,7.0,1512.25,3343.639892578125,81.91000366210938,-282.5,22665.0,3900.5999755859375,506.89998626708984,-3786.300048828125,1251.9000244140625,128.0,255.0,,0.027733073751353133,1.795899418818373,-0.2967595151948884,False,85.38125601122456,True,6,7,False,,b8909a8a0eb,ara walid,7.0,258.8599853515625,272.3699951171875,17.010000228881836,-16473.499755859375,14683.1005859375,2.800000011920929,0.29999999329447746,-0.5000000074505806,1949.4999694824219,229.0,255.0,False,0.009584718330506442,2.486910150957478,5.559965306240197e-05,True,6,6,240.0,False,False,,enpitsu,76561198039309853,27.0,1.440000057220459,-1506.9100341796875,17.059999465942383,-944.0000152587891,22979.49951171875,1.8000000715255737,0.0,0.0,0.5000000074505806,255.0,128.0,False,0.016780965541228304,1.6119185564362561,-6.006470870705483e-06,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,1602.8499755859375,4799.2998046875,17.010000228881836,-10839.49951171875,-5251.9000244140625,2.8999999165534973,0.0,0.0,2354.2999267578125,255.0,255.0,0.009550751347832839,-2.6267401898164926,2.0749829871013048e-05,True,False,6,6,169.0,False,,
9,504,12.0,False,False,0,2086.665154903513,1164.4200439453125,4810.08984375,93.63999938964844,-1662.7999877929688,16189.89990234375,582.9000091552734,-5686.5997314453125,1544.1000366210938,1130.1000213623047,0.0,0.11699899812051807,0.24815710909872102,-2.9238833432126055,76561198372644226,SdKabuki hellcase.org,7.0,1199.81005859375,5021.5400390625,165.57000732421875,-4512.300109863281,-5897.5,-433.69998931884766,-2701.9000244140625,-3791.7001342773438,1619.7999572753906,128.0,255.0,,0.8689469221871304,2.230813950558987,1.579658268087303,True,50.0,False,7,8,False,,b8909a8a0eb,ara walid,7.0,-1182.0999755859375,1217.530029296875,17.010000228881836,-8606.099853515625,17112.099609375,3.3000001311302185,0.0,0.5999999865889549,-3217.2000122070312,217.0,0.0,False,0.009601005498036592,1.8002024740669085,-7.658364820053275e-05,True,6,6,240.0,False,False,,enpitsu,76561198039309853,27.0,-75.19000244140625,350.6400146484375,17.059999465942383,-945.0,22979.29931640625,1.8000000715255737,0.0,0.0,0.09999999776482582,255.0,128.0,False,0.016780965541228304,1.6119185564362561,-6.006470870705483e-06,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,773.4400024414062,3834.510009765625,171.66000366210938,-10722.39990234375,-15123.499755859375,-187.29999542236328,5081.700134277344,1883.0999755859375,-937.5,255.0,128.0,0.060293992797855384,2.453273532877301,-2.915575559979694,True,False,7,8,123.0,False,,
