,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
0,169,0.0,False,False,0,5173.349675827458,-33.470001220703125,39.060001373291016,93.81999969482422,-19887.60009765625,22626.79931640625,1718.2000732421875,-737.9000091552734,-486.1000061035156,-4816.199951171875,0.0,-0.008573490582208904,-0.08022038699486828,-0.01196084147690213,3092120704745198981,Dammer__,5.0,95.11000061035156,-119.41000366210938,61.75,-17587.19970703125,14539.69970703125,2866.300048828125,-760.8999633789062,-2455.2000427246094,670.4000091552734,255.0,231.0,,0.06145122457227032,2.208306806848485,-0.012091466462543504,True,False,3,4,0.0,False,,7426199340532505687,Nigel_OwNz,11.0,-256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,,,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,,False,False,85.0,False,False,,enpitsu,76561198039309853,26.0,-0.23999999463558197,5167.39990234375,17.049999237060547,-196.39999389648438,-2276.999969482422,2.5,0.7000000029802322,0.0,0.0,255.0,128.0,,0.016510310799242218,-1.6569021382295945,-1.057210611985674e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,82.58999633789062,488.1499938964844,21.979999542236328,1536.0000610351562,-17938.900146484375,2999.4000244140625,0.7999999821186066,0.19999999552965164,-1956.300048828125,128.0,0.0,,0.009613128109379598,-1.558603483567207,2.0459093782557365e-05,True,False,False,21.0,False,3,
1,384,7.0,False,False,0,2293.532256039188,-2891.89990234375,4010.10009765625,290.1600036621094,16555.30029296875,252.39999771118164,-1247.6000213623047,3511.9000244140625,-108.90000343322754,-3555.2999877929688,0.0,-1.1987031901672822,-1.5974556340860862,-0.15782980602776187,7426199340532505687,Nigel_OwNz,7.0,-3076.31005859375,4001.320068359375,218.77999877929688,9787.60009765625,6808.900146484375,178.89999389648438,3857.5,1189.4000244140625,3735.4998779296875,255.0,0.0,,-0.5806863252525192,0.29332598887289907,1.7878223164357223,True,False,5,6,207.0,False,,3092120704745198981,Dammer__,5.0,-521.4500122070312,833.1500244140625,17.010000228881836,9260.999755859375,14098.599853515625,2.3000000417232513,-0.09999999776482582,-0.3999999910593033,1916.7999267578125,255.0,255.0,,0.009594694063573198,1.048593836413209,5.81204978941807e-05,True,6,False,232.0,False,6,,enpitsu,76561198039309853,26.0,-2352.179931640625,4660.740234375,46.16999816894531,8484.299926757812,-1588.2000732421875,3453.900146484375,10.499999523162842,-3.0000001192092896,-1150.5999755859375,128.0,0.0,False,0.016811653846707044,-0.37258930672526797,0.001261675718095964,True,229.8435526765803,True,2,False,False,,games5425898691,bf81d8692db,21.0,487.20001220703125,4852.97021484375,17.010000228881836,-11586.8994140625,2910.10009765625,2.0999999344348907,-0.29999999329447746,0.3999999910593033,-208.89999389648438,255.0,128.0,,0.009583740835764316,2.877398785057419,8.17178447998451e-05,True,False,6,186.0,False,6,
2,417,9.0,False,False,1,9095.146406323549,1162.5400390625,-3951.239990234375,210.5,4600.5999755859375,18540.50048828125,14034.3994140625,1527.7000427246094,-5797.8997802734375,223.60000610351562,1.0,-0.5244434764316878,0.2699216851023182,0.4734250450404763,bf81d8692db,games5425898691,21.0,1096.1600341796875,-4084.77001953125,63.88999938964844,15695.0,15157.19970703125,1975.0,-5023.800048828125,325.49999237060547,2214.7000122070312,255.0,128.0,,-0.11761681650901624,2.3518802331863293,-0.08503998415582567,True,False,7,8,129.0,False,,76561198039309853,enpitsu,26.0,1161.3499755859375,-4291.740234375,170.8000030517578,-10360.50048828125,6722.0001220703125,-2745.5999755859375,-5.299999713897705,5.799999833106995,493.49998474121094,255.0,255.0,False,-0.013869034176768795,1.4108443365931633,-0.009167844623624306,True,2,False,188.0,False,False,,Dammer__,3092120704745198981,5.0,785.6699829101562,-3010.510009765625,17.010000228881836,12700.50048828125,-16509.599609375,2.5999999046325684,-0.0,-0.0,2780.4998779296875,255.0,255.0,False,-0.009589960683968054,-2.3839474213071807,0.00012534389758876236,True,183.0,False,6,False,6,,Nigel_OwNz,7426199340532505687,6.0,2009.3199462890625,-4748.52978515625,47.22999954223633,-9343.599853515625,-6225.8001708984375,-4212.39990234375,-4.099999964237213,-4441.199951171875,-1583.8999938964844,255.0,0.0,,-0.5073566557879132,0.3987650281037032,0.2414447234408021,True,False,6,207.0,False,6,
3,516,12.0,False,False,1,3316.007830848481,2716.60009765625,2368.47998046875,944.0,-3263.5000610351562,18959.3994140625,7045.999755859375,2697.7999877929688,-2526.1000061035156,963.3000183105469,1.0,0.11853247400091585,2.3933097506578003,-2.4852768589434544,bf81d8692db,games5425898691,21.0,2725.7900390625,2348.449951171875,799.719970703125,-4980.0,18591.600341796875,2802.60009765625,-983.7000274658203,5310.0,1041.6999816894531,128.0,0.0,,0.0993842947125789,1.7752811610460637,1.2514620705432677,True,False,8,10,0.0,False,,76561198039309853,enpitsu,26.0,-93.95999908447266,-810.9199829101562,17.049999237060547,-553.1999969482422,5419.6002197265625,2.5999999046325684,0.09999999776482582,-0.0,0.0,255.0,128.0,False,-0.01663057111767882,1.46903568704819,6.5693226007249244e-06,True,2,False,250.0,False,False,,Dammer__,3092120704745198981,5.0,96.58999633789062,3014.97998046875,17.0,-8338.800048828125,19437.900390625,3.3000001311302185,-0.0,1.2999999523162842,-509.7999954223633,159.0,128.0,False,-0.009629203849714222,1.2097792310449569,0.00014415301374021472,True,186.0,False,8,False,8,,Nigel_OwNz,7426199340532505687,6.0,656.9400024414062,421.0899963378906,33.83000183105469,-7564.7998046875,20899.7998046875,-2689.5999145507812,-1476.199951171875,-1510.7000732421875,96.49999618530273,255.0,128.0,,0.10148932603260412,1.2583603009177842,0.33382245882078987,True,False,10,189.0,False,10,
4,596,15.0,False,False,0,8647.473054320744,-1982.93994140625,-3438.889892578125,230.33999633789062,-12851.500244140625,26496.4990234375,5583.4002685546875,-2277.5999450683594,4330.5999755859375,-3472.39990234375,0.0,0.5862490657859677,-2.6936673712499966,-2.6371357056325766,3092120704745198981,Dammer__,5.0,-1843.9100341796875,-3604.35009765625,120.16000366210938,-13446.199951171875,13830.30029296875,3246.300048828125,-3209.5999145507812,-2858.699951171875,-493.8999938964844,255.0,121.0,,0.32592029966217206,2.2882394528006724,-0.009742525337257467,True,False,9,10,204.0,False,,7426199340532505687,Nigel_OwNz,6.0,-456.1199951171875,-5209.93017578125,17.010000228881836,-15790.0,2645.4998779296875,2.0000000298023224,0.7000000029802322,0.19999999552965164,-10.59999942779541,255.0,128.0,False,0.009624746683538375,2.9739990909781358,5.238091825914555e-05,True,10,False,189.0,False,10,,enpitsu,76561198039309853,26.0,-833.780029296875,1.690000057220459,17.049999237060547,-11300.999755859375,1030.8000183105469,3.100000023841858,7.300000190734863,-1.0000000149011612,-580.2999877929688,255.0,0.0,,0.01666429598171254,3.064203078288742,-5.6664606172931354e-05,True,250.0,False,2,False,False,,games5425898691,bf81d8692db,20.0,-1850.81005859375,-4312.0400390625,17.010000228881836,-8117.0001220703125,4822.699890136719,2.5,-0.19999999552965164,0.0,2456.699981689453,255.0,255.0,,0.009516245840642484,2.6514254204642893,-3.8943612556822e-05,True,False,8,31.0,False,10,
5,679,18.0,False,False,1,8323.753866253173,3075.929931640625,-2893.22998046875,127.93000030517578,6601.300048828125,615.2999877929688,3440.4000854492188,-404.3000030517578,-486.30001068115234,5630.999755859375,1.0,-0.22968113575094526,3.0547418823106036,-0.17605063077100958,76561198039309853,enpitsu,26.0,2955.72998046875,-2984.469970703125,71.0,5714.5001220703125,-6387.1002197265625,2087.2999572753906,3234.2001342773438,2220.5999755859375,-2490.5999755859375,128.0,255.0,,-0.07485281961216961,-2.68779439514975,0.040377650805425436,True,False,1,4,255.0,False,,bf81d8692db,games5425898691,20.0,3520.1201171875,13.229999542236328,17.010000228881836,-5029.599914550781,-22263.798828125,2.0999999344348907,-0.0,0.7999999821186066,-381.3999938964844,255.0,101.0,,-0.009601231896738166,-1.323274708342669,0.00011263912094767813,True,10,False,186.0,False,8,,Dammer__,3092120704745198981,5.0,3385.570068359375,-1655.02001953125,16.989999771118164,-1478.9999389648438,-11980.50048828125,4.900000095367432,0.19999999552965164,0.5000000074505806,1774.4999694824219,23.0,255.0,,-0.009919551628193924,-1.4995932497675386,7.421884196034198e-05,True,255.0,False,10,False,10,,Nigel_OwNz,7426199340532505687,6.0,2175.02001953125,2798.89990234375,15.520000457763672,6252.2998046875,-13870.400390625,-227.29999542236328,339.70001220703125,39.90000009536743,0.7000000029802322,255.0,128.0,False,-0.013136439883808013,-1.9966834515113647,0.0021691173265844968,True,False,12,164.0,False,12,
6,711,19.0,False,False,1,8483.914251890048,3819.860107421875,-2824.159912109375,93.93000030517578,4420.899963378906,525.2000045776367,2381.7999267578125,-463.49998474121094,3901.4999389648438,4534.599914550781,1.0,-0.25635855504683247,2.824869537142568,-0.1851120711694906,76561198039309853,enpitsu,26.0,3911.31005859375,-3037.8701171875,32.630001068115234,7777.8997802734375,-29.40000057220459,900.9999847412109,-3979.4000244140625,-3405.4000854492188,-1678.3000183105469,128.0,0.0,,0.26846699796436463,-3.0698601145909477,0.09587671922835743,True,False,2,4,255.0,False,,bf81d8692db,games5425898691,20.0,2067.610107421875,-2071.909912109375,17.010000228881836,-20368.399658203125,-6532.0001220703125,2.0000000298023224,1.5000000596046448,0.29999999329447746,-617.400016784668,255.0,83.0,,-0.00958042089519958,-0.2730902766896833,0.0001455689958776794,True,10,False,186.0,False,8,,Dammer__,3092120704745198981,5.0,3909.9599609375,-2442.27001953125,30.18000030517578,3452.7999877929688,-9470.499877929688,987.3999786376953,662.3999786376953,-2007.5999450683594,-1876.6000366210938,255.0,66.0,,0.10510604588509345,-1.9034046015942823,0.2513140089762483,True,230.00175494019703,True,10,False,10,,Nigel_OwNz,7426199340532505687,6.0,2856.719970703125,1144.8199462890625,17.010000228881836,1284.2999267578125,-14813.299560546875,2.0999999344348907,-0.0,-2.8999999165534973,-782.3999786376953,255.0,128.0,False,-0.009596919484269969,-1.6033031383848835,0.00013310601704845558,True,False,12,164.0,False,12,
7,715,19.0,False,False,0,3790.4731107386597,-3895.47998046875,2822.5,128.42999267578125,1869.7000122070312,13837.39990234375,5731.500244140625,5295.3997802734375,-2811.9000244140625,-90.0,0.0,0.7997531282560153,-1.7918298252629385,0.3041447696899882,3092120704745198981,Dammer__,5.0,-3959.169921875,2634.260009765625,51.18000030517578,-2449.499969482422,12171.99951171875,1363.0000305175781,182.39999771118164,1294.4000244140625,-338.6000061035156,255.0,122.0,,-0.11893884834209088,1.77867351269621,0.5103144658316956,True,False,10,10,217.47626664817975,True,,7426199340532505687,Nigel_OwNz,6.0,-2863.429931640625,-885.2999877929688,17.010000228881836,34.50000047683716,14826.500244140625,2.0999999344348907,0.0,-1.0000000149011612,-43.400001525878906,255.0,128.0,False,0.009590748468847663,1.5622776536161713,0.00011174020594125612,True,12,False,164.0,False,12,,enpitsu,76561198039309853,26.0,-4011.219970703125,3062.489990234375,92.19000244140625,-5015.799865722656,2903.900146484375,5197.80029296875,-1826.6999816894531,3085.4998779296875,-1412.8999328613281,0.0,128.0,,-0.7713694413635435,2.6458779813909765,0.3628683610563561,True,255.0,False,5,False,2,,games5425898691,bf81d8692db,20.0,-1704.0799560546875,2147.97998046875,17.010000228881836,21018.798828125,2251.1000061035156,2.0999999344348907,3.400000035762787,0.29999999329447746,-910.1999664306641,255.0,128.0,,0.009577723575025518,0.053119054505120084,5.4761431037948017e-05,True,False,8,186.0,False,10,
8,744,20.0,False,False,0,2938.0402418638737,-3690.510009765625,4232.919921875,362.82000732421875,8890.499877929688,1936.199951171875,-1308.800048828125,2940.4000854492188,-1802.5,4909.599914550781,0.0,0.7879512681002224,-1.6736552535324647,0.313085804663581,3092120704745198981,Dammer__,5.0,-3895.659912109375,4131.1298828125,221.6199951171875,8141.199951171875,11977.60009765625,7660.10009765625,1715.5999755859375,2003.3999633789062,-1608.699951171875,255.0,128.0,,-0.5100507139407484,0.9898855867416302,1.3863045040755457,True,False,10,10,169.63286886163942,True,,7426199340532505687,Nigel_OwNz,6.0,-2820.919921875,633.510009765625,100.44999694824219,8307.80029296875,14941.400146484375,2383.9999389648438,1042.9000091552734,5355.30029296875,-694.8999786376953,255.0,0.0,False,0.25935599883994753,1.1239677086849185,0.6758867072196836,True,14,False,153.0,False,13,,enpitsu,76561198039309853,26.0,-3974.449951171875,2878.75,308.69000244140625,1175.999984741211,-3544.4000244140625,-928.3000183105469,166.20000839233398,4107.39990234375,295.10000228881836,0.0,255.0,True,-0.48243667827560344,3.138817627143781,0.2390235657189198,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,20.0,303.45001220703125,2654.4599609375,17.010000228881836,16119.69970703125,12275.6005859375,2.0999999344348907,-2.0999999344348907,-1.5999999642372131,1082.300033569336,255.0,155.0,,0.009589363903812475,0.6935101312943949,5.211004465665492e-05,True,False,8,186.0,False,10,
9,793,22.0,False,False,0,1705.4636102768447,-2446.340087890625,4429.330078125,112.11000061035156,10847.900390625,-10437.60009765625,2147.4000549316406,-3287.0999145507812,3019.8001098632812,3669.2999267578125,0.0,-0.18222475129990554,3.085454146590025,0.6743766477717901,3092120704745198981,Dammer__,5.0,-2527.580078125,4591.93994140625,17.010000228881836,5449.69970703125,-8962.19970703125,2.0000000298023224,0.7000000029802322,0.3999999910593033,-40.39999961853027,226.0,128.0,,0.009507832748706403,-1.030120652278681,3.014852847980789e-05,True,False,10,10,131.0,False,,7426199340532505687,Nigel_OwNz,6.0,-1613.050048828125,2904.110107421875,17.010000228881836,3395.8999633789062,7411.7999267578125,2.0999999344348907,-0.5000000074505806,0.7000000029802322,63.80000114440918,128.0,151.0,False,0.009588535884744228,1.138869613931454,2.0977088220105706e-05,True,14,False,183.0,False,14,,enpitsu,76561198039309853,26.0,-3630.31005859375,2447.1201171875,18.75,3753.5000610351562,-700.9999847412109,-876.6999816894531,-751.5000152587891,-1714.9000549316406,2683.0999755859375,255.0,255.0,False,0.06909605731461947,-0.31183542373476336,-0.023635732527020975,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,20.0,200.25999450683594,4748.4599609375,17.010000228881836,-10079.7998046875,3041.099853515625,2.0999999344348907,-0.7000000029802322,0.0,14.700000286102295,128.0,128.0,,0.009625129209409807,2.851077094543981,-6.134001816190692e-05,True,False,8,216.0,False,10,
