,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
34,1987,66,False,False,0,8724.539480523625,411.55999755859375,-3486.0,166.4600067138672,-26760.10009765625,-5704.5001220703125,1765.5000305175781,3155.5999755859375,-2434.2999267578125,-337.90000915527344,0.0,0.4056682881299193,-2.174339089494887,-2.804233449039047,b578b0ad97b,Feerayx,11.0,725.7999877929688,-3415.889892578125,119.69000244140625,-20984.3994140625,-9335.800170898438,1222.2000122070312,-136.8000030517578,-199.69999313354492,-1313.8999938964844,128.0,0.0,False,-0.033157379961726116,-2.6443670030816526,-0.6161955769540828,True,193.66786227687712,True,30,4,21,,b2be06aff8b,FrightenedCat74,6.0,1059.1800537109375,-4153.0400390625,16.979999542236328,-11168.399658203125,-3314.7000122070312,3.700000047683716,0.9000000357627869,0.19999999552965164,2291.999969482422,255.0,175.0,False,0.009556671006249273,-2.794653136104599,4.134442371172716e-06,True,28,24,False,204.89731587389466,True,,enpitsu,76561198039309853,29.0,-92.94999694824219,-797.52001953125,16.940000534057617,-9509.299926757812,-20509.89990234375,28.80000114440918,-1.7000000178813934,-0.29999999329447746,-1820.0999450683594,255.0,0.0,,0.016807523570299073,-2.0597941230502865,-0.0001436315099536537,True,206.0,False,22,26,False,,games5425898691,bf81d8692db,18.0,1362.6500244140625,4422.72998046875,17.010000228881836,-20600.10009765625,-10229.099731445312,-0.19999999552965164,-0.5999999865889549,-0.19999999552965164,549.7000122070312,255.0,167.0,,0.009599983781119982,-2.658429512102208,-1.821945564592232e-05,True,22,198.63128594172898,True,False,18,
35,2075,69,False,False,0,9108.73835784995,-3993.550048828125,-3425.8798828125,1130.239990234375,4300.899963378906,15589.49951171875,3263.3999633789062,2222.2999572753906,-1716.3999938964844,-326.8000030517578,0.0,0.0992163820695285,2.8102559963113203,-1.2107968660312771,b578b0ad97b,Feerayx,11.0,-4075.4599609375,-3670.820068359375,1041.1700439453125,-1131.1000061035156,13768.00048828125,1856.6000366210938,-341.6999816894531,135.600004196167,-1470.0999450683594,255.0,128.0,False,-0.1191184879417273,1.6556696698514637,1.571827788931064,True,165.0,False,30,4,22,,b2be06aff8b,FrightenedCat74,7.0,-3778.429931640625,-3234.39990234375,16.84000015258789,4972.9998779296875,12425.10009765625,-2.5999999046325684,-2.199999988079071,-45.79999923706055,-2253.8999938964844,255.0,0.0,False,0.00830690390758093,1.1206513069084936,-0.00309940073334861,True,28,24,False,255.0,False,,enpitsu,76561198039309853,29.0,-3684.89990234375,-22.739999771118164,17.059999465942383,-2.8999999165534973,0.7999999821186066,1.1999999731779099,-3.1999999284744263,0.0,0.0,128.0,128.0,False,0.016970368997534666,-1.6408644453252141,-1.4588061270479299e-05,True,255.0,False,22,26,False,,games5425898691,bf81d8692db,18.0,-3116.409912109375,637.739990234375,17.010000228881836,1887.1000671386719,1915.8000183105469,2.0999999344348907,-1.0000000149011612,1.0999999940395355,0.0,128.0,128.0,,0.009645537409967542,-2.348621361117936,-3.1599944305993467e-06,True,22,197.0,False,False,18,
36,2125,71,False,False,1,4997.421579850095,3251.81005859375,732.6900024414062,688.8599853515625,2682.9998779296875,12232.7001953125,8440.2001953125,5701.7999267578125,-498.10001373291016,-1800.2000427246094,1.0,0.2811181994254285,-2.6743014062985733,0.17169158878522828,bf81d8692db,games5425898691,18.0,3232.699951171875,650.9099731445312,582.02001953125,-12385.30029296875,-4921.700134277344,5416.199951171875,2265.0999450683594,-4789.89990234375,1475.0,255.0,128.0,,-0.2509368765675742,1.5834553196370078,0.05820215479115145,True,106.10720024057615,True,24,False,19,,76561198039309853,enpitsu,29.0,3273.81005859375,220.3699951171875,315.739990234375,-6747.8997802734375,6140.9002685546875,4277.39990234375,466.89998626708984,479.70001220703125,43.499999046325684,255.0,128.0,False,1.0345909758518548,0.6600257908585578,-0.058054105623830135,True,28,22,False,171.0,False,,Feerayx,b578b0ad97b,11.0,3285.75,824.6400146484375,577.6300048828125,-12449.49951171875,-18078.900146484375,-159.0999984741211,594.0000152587891,-5116.600036621094,1927.8999328613281,255.0,128.0,False,-0.16956135894303,-2.3739860198461717,2.4750102645458973,True,113.0,False,23,32,4,,FrightenedCat74,b2be06aff8b,6.0,2440.550048828125,1501.56005859375,17.010000228881836,-5081.400146484375,-12928.399658203125,2.3000000417232513,-0.09999999776482582,-0.29999999329447746,-2169.9000549316406,255.0,0.0,False,-0.009581937872389533,-1.1334932046709203,-3.458984639215961e-05,True,28,239.0,False,False,24,
37,2220,74,False,False,0,9637.14198389077,-3385.510009765625,-4170.0400390625,127.18000030517578,-11552.900390625,-367.99999237060547,2763.800048828125,-1182.699966430664,-1469.4999694824219,-5695.7000732421875,0.0,0.910838040913028,0.6116065981463364,0.6786271693573992,b2be06aff8b,FrightenedCat74,6.0,-3197.590087890625,-4106.2001953125,80.69999694824219,-5196.500244140625,-9947.60009765625,3725.4000854492188,-1386.0000610351562,713.7999725341797,-188.60000610351562,249.0,86.0,,-0.0945435813613199,-2.058007407727426,0.0004239453191817952,True,242.0,False,30,False,24,,b578b0ad97b,Feerayx,11.0,-300.760009765625,-3106.489990234375,15.930000305175781,9465.900268554688,-15223.00048828125,-689.8999786376953,-90.20000457763672,1997.8999328613281,58.20000171661377,203.0,,,0.01566072220807578,-1.0457174154345579,0.008751471477169084,True,34,26,4,94.0,False,,enpitsu,76561198039309853,29.0,-2816.5,-2062.2099609375,17.049999237060547,-7786.199951171875,-7723.499755859375,2.5999999046325684,0.5000000074505806,-0.19999999552965164,0.0,128.0,255.0,,0.016811938551170587,-2.3602380693086267,2.1754484406679223e-05,True,171.0,False,22,28,False,,games5425898691,bf81d8692db,18.0,206.32000732421875,-710.6599731445312,17.010000228881836,-4567.39990234375,-12504.69970703125,2.0999999344348907,0.29999999329447746,1.0000000149011612,-49.49999809265137,255.0,128.0,,0.009580035798391631,-1.9281765259936743,0.0001148707249994377,True,24,121.0,False,False,20,
38,2274,76,False,False,1,3480.3923223266866,3939.780029296875,3452.239990234375,181.72000122070312,-8491.699829101562,9829.69970703125,4163.0999755859375,3214.5001220703125,-1833.699951171875,4722.699890136719,1.0,1.36382705874226,2.68134048693985,-1.7863526713292102,76561198039309853,enpitsu,29.0,4011.8701171875,3318.530029296875,90.66000366210938,4162.0001220703125,8768.499755859375,3941.6000366210938,-2935.7998657226562,-3091.4999389648438,1134.4999694824219,255.0,255.0,,0.4073244766502493,1.9991668551092288,-0.7332830738365016,True,152.2450924868225,True,28,False,22,,bf81d8692db,games5425898691,18.0,360.4700012207031,2356.52001953125,17.010000228881836,2933.2998657226562,8748.599853515625,2.0999999344348907,-0.09999999776482582,-0.0,0.0,255.0,128.0,,-0.00950866419120403,1.894328339226234,2.0624111546236068e-06,True,24,20,False,152.0,False,,Feerayx,b578b0ad97b,11.0,128.94000244140625,5210.10009765625,17.010000228881836,87.10000038146973,249.69999313354492,1.899999976158142,0.5000000074505806,0.09999999776482582,-2.0999999344348907,128.0,128.0,False,-0.009529682797500985,-2.8059411696825394,-4.41371157091595e-05,True,125.0,False,26,34,4,,FrightenedCat74,b2be06aff8b,6.0,3579.89990234375,4460.009765625,515.719970703125,4638.0999755859375,-4637.099914550781,-3569.7000122070312,1699.1999816894531,1699.4000244140625,0.0,240.0,0.0,False,-0.4649321308774405,-2.36685016988839,1.5755508832034135,True,30,242.0,False,False,24,
39,2306,77,False,False,1,2114.9997145423176,2934.10009765625,4574.8701171875,273.8399963378906,-14527.19970703125,6455.2001953125,11774.69970703125,-830.5999755859375,5460.0,2344.7000122070312,1.0,1.2562211683057691,-2.8621207817359644,-0.532594134595224,76561198039309853,enpitsu,29.0,2907.320068359375,4584.39013671875,108.69000244140625,-21399.599609375,7114.000244140625,645.4000091552734,1381.3999938964844,-5225.5999755859375,1016.9000244140625,255.0,255.0,,-0.3539736316255777,0.5275716624019084,-0.2741504153560426,True,85.0,False,30,False,23,,bf81d8692db,games5425898691,18.0,895.3300170898438,3278.8798828125,17.010000228881836,2138.300018310547,3593.3999633789062,2.3999999463558197,1.5999999642372131,-0.7000000029802322,1648.3000183105469,255.0,255.0,,-0.009607795894666952,2.193655854747049,0.00021739084710816254,True,24,20,False,183.0,False,,Feerayx,b578b0ad97b,11.0,234.97999572753906,5178.41015625,17.010000228881836,1296.199951171875,-452.90000915527344,1.899999976158142,0.5999999865889549,0.29999999329447746,0.0,128.0,128.0,False,-0.009574026302496538,-2.8054158012612045,-4.3223067675693774e-05,True,125.0,False,26,34,4,,FrightenedCat74,b2be06aff8b,6.0,3026.389892578125,3933.5400390625,17.010000228881836,-12565.30029296875,3165.7000732421875,0.09999999776482582,-0.0,-0.3999999910593033,-2326.9000244140625,255.0,0.0,False,-0.009540797711232092,0.3122875573389734,-1.1682071428642645e-07,True,30,232.6609978086205,True,False,24,
40,2451,83,False,False,0,9306.977389479036,2082.510009765625,-3677.5,284.42999267578125,17996.300048828125,16436.99951171875,684.4999694824219,1764.2999267578125,2664.8001098632812,-5077.900085449219,0.0,0.50745474267474,0.5104807756949721,-0.3248262827217536,b578b0ad97b,Feerayx,11.0,1958.9100341796875,-3801.360107421875,192.07000732421875,4957.799987792969,15565.999755859375,2802.60009765625,-3877.39990234375,-3574.4000244140625,-1561.3999938964844,255.0,162.0,False,-0.018350596430611658,1.5583656448943828,-0.4892210916751795,True,130.43748796627088,True,36,4,27,,b2be06aff8b,FrightenedCat74,6.0,3027.800048828125,-1474.3299560546875,17.0,3051.4999389648438,22528.1005859375,0.7999999821186066,0.0,1.0999999940395355,94.60000038146973,255.0,128.0,False,0.009593029547952875,1.447565597246737,-0.00012554833601722848,True,32,26,False,117.0,False,,enpitsu,76561198039309853,29.0,1853.969970703125,-3539.550048828125,131.8300018310547,10044.69970703125,-4562.200012207031,3636.400146484375,3881.7999267578125,1074.8999786376953,-3745.0,255.0,0.0,False,0.10205286650023224,-0.6713888021924715,0.02474190718168939,True,0.0,False,25,32,False,,games5425898691,bf81d8692db,18.0,794.9000244140625,-4408.31005859375,75.0999984741211,2502.899932861328,16902.900390625,2390.7000732421875,-5478.900146484375,-407.20001220703125,256.1000061035156,255.0,151.0,,0.5054947460114491,1.448556168407684,-0.08562978822091644,True,28,42.0,False,False,21,
41,2609,88,False,False,0,5512.35148021564,3344.679931640625,1618.260009765625,117.7300033569336,-9314.099731445312,14675.50048828125,663.7000274658203,-928.6000061035156,1442.7000427246094,-1723.0999755859375,0.0,-1.0763683962437036,2.4402774074942064,-1.2100794494907725,b2be06aff8b,FrightenedCat74,7.0,3511.5400390625,1448.22998046875,17.010000228881836,-7419.5001220703125,11120.799560546875,-0.3999999910593033,5.099999904632568,-6.3999998569488525,75.9000015258789,255.0,26.0,False,0.009576680287747798,2.220171994512046,-0.00030240565002159065,True,206.1115526153195,True,32,False,26,,b578b0ad97b,Feerayx,11.0,1683.4200439453125,-3611.1298828125,17.010000228881836,934.4000244140625,10555.899658203125,1.899999976158142,0.0,-0.9000000357627869,-1.0000000149011612,216.0,128.0,False,0.009534137315349992,1.4822929842549668,7.422190178991827e-05,True,36,28,4,255.0,False,,enpitsu,76561198039309853,29.0,3384.06005859375,4644.77978515625,200.24000549316406,-4867.699890136719,6545.2001953125,5428.2000732421875,506.89998626708984,-3024.2001342773438,620.6000137329102,255.0,0.0,,0.4951879329132265,-0.9020524940966432,1.30196243623618,True,21.577307439619496,True,30,36,False,,games5425898691,bf81d8692db,18.0,-879.9199829101562,4753.4501953125,17.0,7646.099853515625,3780.2999877929688,3.3000001311302185,-0.5000000074505806,-0.5999999865889549,-20.899999141693115,255.0,128.0,,0.009547649415629593,0.4556282065817298,7.034738044469342e-05,True,30,134.0,False,False,24,
42,2631,89,False,False,0,4270.840837494253,2637.300048828125,2740.860107421875,95.0999984741211,-8036.400146484375,12958.199462890625,418.49998474121094,-4685.10009765625,-1454.2999267578125,-1723.0999755859375,0.0,0.08897670463364098,0.516135750207965,-1.409412385207932,b2be06aff8b,FrightenedCat74,7.0,2952.610107421875,2720.5,16.979999542236328,-9244.69970703125,17770.0,4.4999998807907104,0.09999999776482582,-0.5999999865889549,1938.0999755859375,255.0,255.0,False,0.009585316009978792,2.116340988859415,5.915465183482783e-05,True,143.0,False,32,False,26,,b578b0ad97b,Feerayx,11.0,1765.9000244140625,-2681.47998046875,17.010000228881836,1197.699966430664,13498.199462890625,1.8000000715255737,-0.09999999776482582,-0.5000000074505806,0.0,191.0,128.0,False,0.009532787412520735,1.4822782847929352,4.366394224254392e-05,True,36,28,4,247.0,False,,enpitsu,76561198039309853,29.0,3392.89990234375,4455.47021484375,42.43000030517578,-3721.099853515625,-7395.9002685546875,-4010.7000732421875,-1853.800048828125,3730.0,-2218.6000061035156,255.0,0.0,,0.4241961717445245,-2.0965025070347596,0.11813023420162198,True,0.0,False,30,36,False,,games5425898691,bf81d8692db,18.0,-348.1099853515625,4943.93017578125,17.0,-365.60001373291016,-52.39999771118164,3.400000035762787,-0.29999999329447746,-1.4000000059604645,-2.5,0.0,128.0,,0.009890746365364288,0.14912883485884013,5.18169595886106e-05,True,30,134.0,False,False,24,
43,2639,89,False,False,0,3852.801792912825,2372.60009765625,3100.31005859375,103.11000061035156,-18913.00048828125,8248.699951171875,2804.8001098632812,-5631.300048828125,581.5999984741211,49.40000057220459,0.0,-0.053000463505843094,-0.029449897563045967,-2.923798285752988,b2be06aff8b,FrightenedCat74,7.0,2618.219970703125,3091.409912109375,16.989999771118164,-15733.199462890625,10490.899658203125,4.900000095367432,-0.3999999910593033,-0.5999999865889549,1984.7000122070312,128.0,255.0,False,0.009571643534807793,2.629094088317906,-1.4978266960496431e-05,True,143.0,False,32,False,26,,b578b0ad97b,Feerayx,11.0,1797.030029296875,-2330.68994140625,17.010000228881836,1210.8999633789062,13646.500244140625,1.8000000715255737,-0.19999999552965164,-0.5000000074505806,0.0,164.0,128.0,False,0.009532787412520735,1.4822782847929352,4.366394224254392e-05,True,36,28,4,255.0,False,,enpitsu,76561198039309853,29.0,3226.820068359375,4301.43994140625,16.3700008392334,-9012.39990234375,-4580.7000732421875,133.29999923706055,45.900001525878906,-144.0999984741211,-2335.7000732421875,255.0,128.0,,0.00801378173693858,-2.711333135079776,-0.0016229133481696822,True,0.0,False,30,36,False,,games5425898691,bf81d8692db,18.0,-422.0,4932.85009765625,17.0,-608.8000106811523,-91.30000114440918,3.400000035762787,0.09999999776482582,-2.5,0.0,255.0,128.0,,0.009406558112812909,0.14904190552367985,1.5237832400118643e-05,True,30,134.0,False,False,24,
44,2673,91,False,True,0,1490.7206975649212,155.27999877929688,4083.090087890625,115.23999786376953,-1753.3999633789062,11222.80029296875,7905.999755859375,4058.3999633789062,1746.6999816894531,-4059.2999267578125,0.0,-0.7797839233586509,0.007056794288755007,-2.659372405371751,b2be06aff8b,FrightenedCat74,6.0,261.32000732421875,3881.429931640625,100.69999694824219,-20399.100341796875,9632.60009765625,577.400016784668,-4521.9000244140625,-3085.7000732421875,-529.5999908447266,255.0,128.0,False,0.7526391040578441,2.1701985440333447,-0.028754076324944706,True,87.0,False,34,False,27,,b578b0ad97b,Feerayx,11.0,1681.7099609375,-771.0599975585938,17.010000228881836,-11580.10009765625,6103.4002685546875,2.0000000298023224,1.4000000059604645,-0.7999999821186066,2089.7000122070312,191.0,186.0,False,0.009539328957649206,2.7266752127775367,-1.7702371271217384e-05,True,36,28,4,255.0,False,,enpitsu,76561198039309853,29.0,1335.02001953125,4545.14990234375,17.059999465942383,-17626.600341796875,8736.199951171875,1.1999999731779099,1.0999999940395355,-0.3999999910593033,-134.20000076293945,255.0,128.0,,0.016788224615925842,2.667270761143378,0.00013253975145629634,True,182.0,False,30,36,False,,games5425898691,bf81d8692db,18.0,95.79000091552734,4272.740234375,87.9000015258789,-3344.5999145507812,-10870.6005859375,2209.7000122070312,155.50000190734863,-5096.9000244140625,-2060.7000732421875,255.0,40.0,,0.30433746604835854,-1.6279045365666638,0.6123470937916055,True,32,130.0,False,False,25,34.0
45,2674,91,False,False,1,9289.021007709234,-158.0,-4089.030029296875,130.30999755859375,-8349.7998046875,13491.700439453125,10509.69970703125,3703.0999755859375,345.9000015258789,4708.0999755859375,1.0,0.7693232890359553,-0.06090852231817928,-2.687409757536121,bf81d8692db,games5425898691,18.0,-95.79000091552734,-4272.740234375,87.9000015258789,3344.5999145507812,10870.6005859375,2209.7000122070312,-155.50000190734863,5096.9000244140625,-2060.7000732421875,255.0,40.0,,-0.30433746604835854,1.6279045365666638,0.6123470937916055,True,130.0,False,32,False,25,,76561198039309853,enpitsu,29.0,-1335.02001953125,-4545.14990234375,17.059999465942383,17626.600341796875,-8736.199951171875,1.1999999731779099,-1.0999999940395355,0.3999999910593033,-134.20000076293945,255.0,255.0,,-0.016788224615925842,-2.667270761143378,0.00013253975145629634,True,36,30,False,182.0,False,,Feerayx,b578b0ad97b,11.0,-1582.2900390625,726.25,17.010000228881836,12185.30029296875,-4822.900085449219,1.899999976158142,-0.0,-0.0,542.7000045776367,191.0,128.0,False,-0.009539017141503582,-2.81476858098168,-0.00021137003319608285,True,255.0,False,28,36,4,,FrightenedCat74,b2be06aff8b,6.0,-92.37000274658203,-3952.340087890625,100.83000183105469,19888.900146484375,-6497.80029296875,-364.70001220703125,4906.9000244140625,1772.8999328613281,-1740.2000427246094,255.0,128.0,False,-1.3920127682323014,-2.32139805562487,0.2938461593928785,True,34,87.0,False,False,27,
46,2761,94,False,False,0,6192.880049351922,2673.719970703125,79.4800033569336,150.83999633789062,8755.399780273438,20829.09912109375,-5736.500244140625,-3934.4000244140625,752.0999908447266,-4467.0001220703125,0.0,-0.7498304090989073,0.04547565217388747,-2.7965335112939163,b578b0ad97b,Feerayx,11.0,2620.8798828125,-148.92999267578125,114.98999786376953,5361.6998291015625,10130.999755859375,3789.2001342773438,-3531.6000366210938,-1749.7999572753906,3336.400146484375,,205.0,,-0.10382658515491289,1.2159487748022502,-0.0766873375158065,True,236.18946244639733,True,38,4,29,,b2be06aff8b,FrightenedCat74,7.0,-3554.300048828125,1495.3199462890625,17.020000457763672,-5315.5999755859375,-22156.0009765625,0.9000000357627869,-0.7999999821186066,-3.100000023841858,722.9000091552734,255.0,192.0,,0.009594936585129816,-1.8052382622395364,0.00012996489158881476,True,34,28,False,198.0,False,,enpitsu,76561198039309853,29.0,1914.9100341796875,3857.6298828125,17.059999465942383,10351.99951171875,9495.0,1.8000000715255737,1.7000000178813934,1.8000000715255737,-1843.2000732421875,255.0,0.0,,0.01674622039737347,0.7195148462369697,-0.000312452464240849,True,199.0,False,30,36,False,,games5425898691,bf81d8692db,18.0,2468.0,420.8900146484375,133.0,14302.2998046875,-17966.600341796875,1281.6999816894531,2316.0000610351562,125.60000419616699,-876.3999938964844,255.0,109.0,,-0.30631909771603133,-1.2504683723727401,0.0933161444109963,True,34,0.0,False,False,27,
47,2802,95,False,False,1,9048.163499352628,-3732.800048828125,-2634.5400390625,129.10000610351562,-1014.8999786376953,20718.5009765625,4270.5999755859375,-868.7999725341797,-65.3000020980835,-5936.300048828125,1.0,-0.261353448279727,0.1976800024581356,0.8825039393725546,76561198039309853,enpitsu,29.0,-3750.5,-2800.340087890625,108.29000091552734,-13610.2001953125,11609.599609375,3009.2999267578125,4079.7000122070312,-2614.1000366210938,2602.2000122070312,128.0,0.0,,-0.003824957319822899,0.8541482510559069,-0.04282499692062825,True,141.0,False,38,False,30,,bf81d8692db,games5425898691,18.0,-3744.989990234375,249.2899932861328,16.90999984741211,-3596.7999267578125,-4692.5,29.500000476837158,31.500000953674316,22.100000381469727,2306.0000610351562,255.0,255.0,,-0.008965217933870876,-0.9343736552661159,0.002099385079433803,True,34,28,False,0.0,False,,Feerayx,b578b0ad97b,11.0,-3982.610107421875,669.1699829101562,71.19000244140625,1626.9999694824219,3380.1998901367188,-1296.9999694824219,485.9000015258789,-1019.4999694824219,327.20001220703125,0.0,66.0,False,0.2983416060955216,-1.07037614700095,-0.6816545431847788,True,232.0,False,30,38,4,,FrightenedCat74,b2be06aff8b,7.0,2287.35009765625,1157.3599853515625,17.020000457763672,-8610.2001953125,17217.5,0.7999999821186066,-0.19999999552965164,0.7000000029802322,-565.099983215332,242.0,128.0,False,-0.009591129710171242,1.159280083077395,0.00020141003188959978,True,34,255.0,False,False,28,
48,2834,97,False,False,1,7203.685090239127,-3849.219970703125,-279.9599914550781,186.1999969482422,-13090.30029296875,9999.400024414062,8088.0999755859375,-4976.199951171875,434.3000030517578,-3323.800048828125,1.0,-0.38253227340559165,0.8306601774294347,1.04914616252122,bf81d8692db,games5425898691,18.0,-3778.0,-232.7100067138672,59.09000015258789,-2807.6998901367188,714.8999786376953,2444.600067138672,-1355.2999877929688,-4488.0999755859375,-2875.5999755859375,255.0,37.0,,0.02601165553778455,-1.406762254969015,0.04003676678798882,True,255.0,False,36,False,29,,76561198039309853,enpitsu,29.0,-4078.93994140625,-1917.22998046875,377.5799865722656,1.899999976158142,1865.3999328613281,-988.4999847412109,431.6999816894531,1.0999999940395355,1.5999999642372131,255.0,128.0,,0.487644500506889,-1.552268698564901,-1.5623298625904567,True,38,30,False,141.0,False,,Feerayx,b578b0ad97b,11.0,-4061.60009765625,1394.3699951171875,171.6699981689453,-1121.2999725341797,5027.60009765625,2736.4999389648438,-1743.9999389648438,927.0999908447266,-397.5,184.0,128.0,False,-0.340927843867764,-1.695480857788191,-1.1863608288252483,True,232.0,False,30,38,4,,FrightenedCat74,b2be06aff8b,7.0,1096.1199951171875,2966.639892578125,17.020000457763672,-15469.89990234375,10084.099731445312,0.7999999821186066,-0.5999999865889549,0.29999999329447746,16.49999976158142,255.0,128.0,False,-0.0095954693640217,0.5753979398671912,-6.573882802810026e-05,True,34,255.0,False,False,28,
49,2895,99,False,False,0,7147.099942712533,2554.89990234375,-1118.780029296875,134.57000732421875,14344.200439453125,27192.900390625,4601.000061035156,3001.199951171875,-811.6999816894531,5131.5997314453125,0.0,0.9643356912117022,-0.7401678191195442,1.6157410114138968,b578b0ad97b,Feerayx,11.0,2717.280029296875,-1196.77001953125,17.010000228881836,-13655.999755859375,-771.8000030517578,-0.5000000074505806,0.19999999552965164,0.0,-96.80000305175781,255.0,131.0,False,0.009541419130241374,-3.107683228708906,0.00019955818687507928,True,209.0,False,38,4,30,,b2be06aff8b,FrightenedCat74,7.0,2342.800048828125,-1354.0799560546875,112.70999908447266,17959.69970703125,14303.00048828125,1368.0000305175781,-742.0999908447266,5408.900146484375,665.5999755859375,255.0,68.0,False,0.08120152189854465,1.310603622058635,0.5224322009852355,True,36,29,False,162.0,False,,enpitsu,76561198039309853,29.0,3563.260009765625,3703.5,17.059999465942383,-11051.099853515625,8603.200073242188,4.799999892711639,3.1999999284744263,-14.800000190734863,1940.7000732421875,255.0,128.0,,0.016293313334310788,2.5142215442595295,0.0008001748341596093,True,141.0,False,30,38,False,,games5425898691,bf81d8692db,18.0,3504.7900390625,547.9500122070312,16.989999771118164,-12811.800537109375,5499.6002197265625,2.7000001072883606,3.700000047683716,-5.899999737739563,1199.4000244140625,255.0,224.0,,0.009378853773529231,2.7440943249104333,0.0004718772866161233,True,36,201.7283355933364,True,False,30,
50,2978,102,False,False,1,10576.604320778046,-2573.7099609375,-4851.27978515625,124.08000183105469,-19775.2001953125,-4765.899963378906,5875.999755859375,4965.10009765625,3137.3001098632812,-1226.500015258789,1.0,-0.6809414569585319,0.7366265928818021,0.22797154777553114,76561198039309853,enpitsu,29.0,-2452.1298828125,-4858.8798828125,108.94999694824219,-16416.199951171875,-798.3999633789062,213.29999923706055,-2223.0999755859375,-4849.800109863281,1336.4999389648438,255.0,0.0,False,-0.9096572618795578,-0.6338136556955177,1.015550544781568,True,61.0,False,40,False,31,,bf81d8692db,games5425898691,18.0,400.7900085449219,-3398.4599609375,17.010000228881836,198.89999389648438,-17260.0,2.3999999463558197,0.19999999552965164,-0.0,-1970.5000305175781,255.0,0.0,,-0.009571012250078711,-1.511996845510176,-1.4321237021315393e-05,True,38,32,False,255.0,False,,Feerayx,b578b0ad97b,11.0,1859.6199951171875,-235.85000610351562,17.010000228881836,18807.2998046875,-173.79999160766602,-0.19999999552965164,-4.300000071525574,0.09999999776482582,1045.5999755859375,255.0,128.0,False,-0.009547000619100543,3.0949391187370874,-4.167721472985316e-05,True,218.57844313242103,True,32,40,4,,FrightenedCat74,b2be06aff8b,7.0,-3092.919921875,-3462.989990234375,16.989999771118164,4256.7999267578125,-21382.099609375,4.799999892711639,0.19999999552965164,-0.9000000357627869,-1766.4999389648438,128.0,0.0,False,-0.009639752082389891,-1.7135824892161287,-0.00013669996916550897,True,36,83.0,False,False,30,
