,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
0,181,0.0,False,False,0,5084.290207157644,7.380000114440918,136.61000061035156,126.80999755859375,-151.899995803833,32.89999961853027,1404.6000671386719,-3116.0000610351562,-2987.5,-2452.2999572753906,0.0,-0.30380197996916797,-0.1832440862687025,-0.5848550335354047,bf81d8692db,games5425898691,24.0,-36.709999084472656,11.720000267028809,127.12999725341797,-3404.8001098632812,2670.1998901367188,6266.199951171875,1197.300033569336,462.2999954223633,969.0000152587891,128.0,128.0,,1.4560640044473954,-1.5291236274106674,-2.83508729347348,True,4,3,31.0,False,False,,76561198039309853,enpitsu,27.0,0.0,-2829.239990234375,17.049999237060547,0.0,13547.7001953125,3.1999999284744263,-0.7999999821186066,0.0,0.0,255.0,0.0,,0.016670479253469563,1.5708183972553145,1.248316077359861e-07,True,116.0,False,False,False,False,,Hem-Ger,4240629156042561904,19.0,-880.5999755859375,2370.64990234375,17.010000228881836,3769.8001098632812,-13582.900390625,2.5999999046325684,0.09999999776482582,-0.7000000029802322,34.60000038146973,255.0,128.0,,0.009594923499584346,-1.2950386179363862,-9.358263298834739e-05,True,False,False,118.0,False,False,,KawaNoKami_,5901631034587982636,110.0,9.449999809265137,291.5799865722656,116.95999908447266,-1181.6000366210938,-2141.4999389648438,3558.2998657226562,2034.2999267578125,-2678.599853515625,4351.600036621094,128.0,16.0,,0.40399535993619456,-0.6842571644533456,1.3720289304602402,True,0.0,False,False,3,4,
1,190,0.0,False,False,0,5139.902771516977,7.110000133514404,80.05999755859375,96.93000030517578,-500.8000183105469,-1046.9999694824219,1115.6999969482422,-754.4000244140625,-1468.699951171875,-1732.1000671386719,0.0,-1.190335034556535,0.7111485181733389,-2.463249514424102,bf81d8692db,games5425898691,24.0,-161.17999267578125,66.27999877929688,313.94000244140625,-3667.6998901367188,1527.2000122070312,4425.199890136719,-4831.300048828125,1665.8999633789062,-181.8000030517578,255.0,128.0,,-0.8264519457654886,-1.9420299695222039,-3.088647159963868,True,4,4,31.0,False,False,,76561198039309853,enpitsu,27.0,25.489999771118164,-2382.199951171875,17.049999237060547,1736.3999938964844,13861.199951171875,3.4999999403953552,0.9000000357627869,4.000000059604645,893.0000305175781,255.0,128.0,,0.016762923159518245,1.4172702257335075,0.00036353860258362937,True,116.0,False,False,False,False,,Hem-Ger,4240629156042561904,19.0,-750.2000122070312,1906.949951171875,17.010000228881836,3622.5,-13622.5,2.5999999046325684,0.5000000074505806,-1.7000000178813934,-359.90001678466797,255.0,128.0,,0.009588330419340037,-1.317046213378627,-9.980505808197048e-05,True,False,False,118.0,False,False,,KawaNoKami_,5901631034587982636,110.0,7.690000057220459,285.82000732421875,135.10000610351562,75.79999923706055,52.39999771118164,-154.49999809265137,5316.400146484375,-1349.4000244140625,-405.6999969482422,128.0,0.0,,-0.06454284029640142,-0.11254070546813714,-2.3484813629527905,True,0.0,False,False,3,4,
2,220,1.0,False,True,1,5165.551664070127,58.58000183105469,42.779998779296875,93.16000366210938,-2348.3999633789062,29020.2001953125,1333.3000183105469,-5806.7999267578125,403.3000183105469,-1455.3999328613281,1.0,1.3299808212340498,-2.903265839412973,-0.4438471950701047,4240629156042561904,Hem-Ger,19.0,71.77999877929688,-129.60000610351562,82.94000244140625,-8314.600219726562,20833.9990234375,2473.300018310547,1604.1999816894531,4030.7998657226562,-1233.499984741211,255.0,224.0,,-0.08031710440388981,1.5214342530731526,0.14822717510512023,True,4,3,44.80997831847078,True,False,,5901631034587982636,KawaNoKami_,25.0,-13.670000076293945,-224.35000610351562,85.41000366210938,359.59999084472656,2650.10009765625,3808.599853515625,-755.6999969482422,152.60000228881836,-389.1999816894531,255.0,128.0,,-0.02322286834147296,1.8062813618646856,-0.004176202650331567,True,0.0,False,6,False,4,,enpitsu,76561198039309853,27.0,51.93000030517578,409.3599853515625,66.33999633789062,1262.9000091552734,-22831.99951171875,2466.199951171875,2977.2000122070312,163.70000839233398,0.0,255.0,255.0,,-0.09874759482715093,-1.6260840264005156,5.817150691332484e-05,True,2,False,42.0,False,1,,games5425898691,bf81d8692db,24.0,561.52001953125,-242.33999633789062,439.8800048828125,3675.5999755859375,-1861.300048828125,-2135.8999633789062,-255.79999923706055,619.7000122070312,1163.6000061035156,255.0,128.0,,0.5229604588579704,-1.9442040027741325,-0.4467235916834169,True,31.0,False,False,4,4,
3,223,1.0,False,False,0,5421.694884095069,-26.81999969482422,-211.57000732421875,160.9600067138672,6752.0001220703125,3745.7000732421875,13595.799560546875,5785.5999755859375,140.20000457763672,-1583.2000732421875,0.0,-0.7090187677430936,-1.9543122390292258,-2.2761256998236696,76561198039309853,enpitsu,27.0,-60.68000030517578,-297.1499938964844,71.62000274658203,-814.4999694824219,6032.60009765625,-626.5999984741211,-5225.0,1377.4000549316406,-1025.2999877929688,255.0,255.0,,0.7236191351191832,1.4973607486344553,0.17408987009418206,True,2,1,42.0,False,False,,bf81d8692db,games5425898691,24.0,-592.239990234375,258.04998779296875,419.7200012207031,-3695.10009765625,1904.7000122070312,-2649.89990234375,181.8000030517578,-533.6000061035156,974.4000244140625,255.0,128.0,,-0.5191667935257911,2.061392575579275,-0.5051150504180494,True,31.0,False,4,False,4,,Hem-Ger,4240629156042561904,19.0,-8.4399995803833,-11.420000076293945,105.27999877929688,7353.3001708984375,-6600.7000732421875,4395.299987792969,-5019.5001220703125,2108.699951171875,-779.1000366210938,255.0,211.0,,-0.0005207253941529663,-1.6851406353967053,0.07878469160176166,True,4,False,35.506769998099216,True,3,,KawaNoKami_,5901631034587982636,25.0,35.02000045776367,185.14999389648438,132.42999267578125,-1687.2000122070312,-6296.6998291015625,3204.7000122070312,1916.1000061035156,-499.0999984741211,4352.0001220703125,245.0,0.0,,0.11192467136357,-1.219996270468577,-0.15658903810220562,True,0.0,False,False,5,6,
4,224,1.0,False,False,1,5001.010556309894,7.110000133514404,218.6199951171875,204.11000061035156,-3619.7000122070312,11779.200439453125,12821.300048828125,3149.89990234375,-841.3999938964844,-2796.199951171875,1.0,0.6741482470642207,2.0034009439593343,-2.31465147176213,4240629156042561904,Hem-Ger,19.0,-52.5099983215332,66.05000305175781,134.6999969482422,-7285.0,6213.599853515625,1094.4000244140625,-2717.7999877929688,-4454.599914550781,-1737.4000549316406,255.0,137.0,,-0.013768404546646374,1.7734153545203397,-0.3870080989360545,True,4,3,32.32354420743963,True,False,,5901631034587982636,KawaNoKami_,25.0,-21.059999465942383,-132.47000122070312,156.61000061035156,1664.4000244140625,6340.9002685546875,2651.7999267578125,-4249.599914550781,3399.1000366210938,-797.5,244.0,0.0,,-0.33102828552944547,1.0204912804775137,0.37317070347122194,True,0.0,False,6,False,5,,enpitsu,76561198039309853,27.0,66.98999786376953,262.6000061035156,69.6500015258789,950.5999755859375,-5101.000061035156,185.9000015258789,5184.4000244140625,991.8000030517578,1545.0999450683594,255.0,128.0,,-1.1124633902602552,-1.4475047033950508,0.05403114222993012,True,2,False,42.0,False,1,,games5425898691,bf81d8692db,24.0,623.1500244140625,-274.1000061035156,395.2799987792969,3719.4000244140625,-1945.8000183105469,-3163.900146484375,-127.60000228881836,460.9000015258789,815.4000091552734,255.0,128.0,,0.5088438196228346,-2.158636887355561,-0.5529452987862054,True,31.0,False,False,4,4,
5,340,5.0,False,False,1,1884.0811493568856,-983.9299926757812,5015.0,122.83000183105469,6068.0999755859375,-9022.80029296875,-1808.0000305175781,2018.3999633789062,1408.5000610351562,5471.9000244140625,1.0,0.7213676934604032,1.499323404156415,-1.8016484811373643,4240629156042561904,Hem-Ger,13.0,-1164.1700439453125,4959.47021484375,86.66000366210938,8876.699829101562,15278.499755859375,-158.29999923706055,237.09999084472656,4978.999938964844,-2324.4000244140625,255.0,88.0,,-0.35697562854387754,1.7201996902910601,2.097078409030608,True,6,5,0.0,False,False,,5901631034587982636,KawaNoKami_,16.0,-2604.360107421875,-49.22999954223633,17.010000228881836,-15265.699462890625,-760.5999755859375,2.5,-0.5000000074505806,-0.29999999329447746,0.3999999910593033,225.0,128.0,,-0.009569435944298337,-0.0498805278227668,-5.809396836573652e-05,True,0.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-746.3400268554688,4029.889892578125,17.059999465942383,-3741.9000244140625,15959.7998046875,1.899999976158142,-0.5000000074505806,-0.19999999552965164,0.0,128.0,128.0,,-0.016811241337718004,1.3404773838898065,9.127745584519678e-06,True,4,False,31.0,False,4,,games5425898691,bf81d8692db,24.0,866.6699829101562,4479.47998046875,17.010000228881836,-5928.599853515625,17543.199462890625,2.7000001072883606,1.0999999940395355,-2.7000001072883606,1483.800048828125,255.0,161.0,,-0.009601484463354324,1.1744850897029304,-3.310133570368534e-05,True,22.0,False,False,6,6,
6,452,9.0,False,False,0,8477.792949921453,-3974.889892578125,-2758.949951171875,485.0400085449219,7438.699951171875,16113.699951171875,4176.499938964844,-1466.6999816894531,-1682.5,-5067.9998779296875,0.0,-0.15949349262011447,-0.578263430368152,-3.0227760577426537,76561198039309853,enpitsu,27.0,-4079.419921875,-2978.85009765625,421.7099914550781,98.59999656677246,13924.3994140625,8396.900024414062,-1871.1000061035156,-176.20000839233398,59.60000038146973,255.0,0.0,False,-0.5084088950439954,1.580734198162955,1.5732467017190224,True,6,6,244.0,False,False,,bf81d8692db,games5425898691,24.0,578.739990234375,-3902.590087890625,53.09000015258789,8538.300170898438,10118.200073242188,2942.5,-547.5,412.09999084472656,1323.0000305175781,255.0,158.0,,0.03172845615066633,0.9815854348078734,0.0013756997748985765,False,53.0,False,10,False,9,,Hem-Ger,4240629156042561904,12.0,3426.919921875,-2264.840087890625,69.31999969482422,-11262.80029296875,19951.99951171875,2015.5999755859375,-4899.89990234375,-2386.1000061035156,-739.5999908447266,255.0,128.0,,0.24499730102898615,1.9897039456958452,-0.009334825377214433,True,8,False,196.0,False,7,,KawaNoKami_,5901631034587982636,15.0,-1373.239990234375,590.4400024414062,17.020000457763672,-15140.0,17198.00048828125,1.4000000059604645,-1.7000000178813934,2.0999999344348907,-601.3999938964844,201.0,118.0,False,0.009597560329024969,2.2585749730522573,-7.0907075331938425e-06,True,149.0,False,False,8,8,
7,511,12.0,True,True,0,4879.7412083626905,-2467.2900390625,520.1599731445312,200.44000244140625,13250.699462890625,19606.600341796875,7005.3997802734375,3617.7999877929688,-3260.5999755859375,-2284.9000549316406,0.0,1.2715985272810204,0.36289544515677175,-2.850784367273761,76561198039309853,enpitsu,27.0,-2595.320068359375,375.9800109863281,80.11000061035156,9565.700073242188,20828.60107421875,1887.4000549316406,-4936.199951171875,2422.7000427246094,-118.99999618530273,255.0,0.0,False,0.6627889321576567,1.0975765197706873,-0.009186128178277148,True,8,7,188.0,False,False,,bf81d8692db,games5425898691,24.0,1483.6099853515625,-882.989990234375,17.010000228881836,-6327.8997802734375,12587.2998046875,2.5999999046325684,0.09999999776482582,-0.7000000029802322,-132.7999973297119,255.0,128.0,,0.009583880205794348,2.0203920342469353,0.00011749577526321143,True,114.0,False,10,False,10,,Hem-Ger,4240629156042561904,12.0,872.72998046875,1753.9200439453125,17.010000228881836,-17213.199462890625,14357.39990234375,2.7000001072883606,-3.0000001192092896,2.5,811.1000061035156,255.0,231.0,,0.009594640134580513,2.4531401103319013,5.051946228108789e-05,True,8,False,196.0,False,8,,KawaNoKami_,5901631034587982636,15.0,-2648.179931640625,4362.39990234375,17.020000457763672,14097.099609375,3112.0999145507812,1.7000000178813934,-0.29999999329447746,0.0,-2133.6000061035156,216.0,15.0,False,0.009597913156318092,0.14573147815445572,4.609015506434695e-05,True,255.0,False,False,8,8,
8,840,14.0,False,False,1,5142.241575378012,-47.52000045776367,85.05999755859375,116.43000030517578,-6894.7998046875,21183.1005859375,9975.10009765625,3712.60009765625,-463.49998474121094,-4690.5999755859375,1.0,-0.08426106023539269,0.4154020399454911,0.22887697082516223,4240629156042561904,Hem-Ger,11.0,-36.849998474121094,-78.5,94.69000244140625,-13544.599609375,10991.500244140625,2403.300018310547,2593.9999389648438,-3461.6000366210938,3396.7001342773438,255.0,229.0,,-0.2796819177714285,0.7928582167407117,-0.6155981774146674,True,6,5,0.0,False,False,,5901631034587982636,KawaNoKami_,15.0,598.1300048828125,-1949.0799560546875,17.010000228881836,-7073.699951171875,11047.19970703125,2.8999999165534973,0.09999999776482582,-0.5000000074505806,2236.999969482422,244.0,255.0,,-0.009557003772027534,0.9410897513726856,4.747869399504574e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,2895.449951171875,4129.830078125,17.049999237060547,12273.900146484375,327.20001220703125,4.799999892711639,-0.09999999776482582,-0.19999999552965164,-3207.6998901367188,255.0,0.0,False,-0.01674746353462042,-2.518091828275166,-4.068819873658177e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,24.0,-16.600000381469727,269.9800109863281,79.80000305175781,-1685.2000427246094,-22860.50048828125,1866.7999267578125,5422.1002197265625,-918.8999938964844,-77.10000038146973,255.0,128.0,,-0.6555683712027756,-1.3921586111338484,-0.008795083588741391,True,22.0,False,False,3,4,
9,841,14.0,False,False,0,5309.368244942378,90.9000015258789,-76.83999633789062,186.52000427246094,15175.699462890625,9546.300048828125,14888.800048828125,4631.7999267578125,-1016.1000061035156,-3675.8999633789062,0.0,0.33992799849778055,-0.9684467185261079,0.4612793964549007,bf81d8692db,games5425898691,24.0,27.84000015258789,-157.91000366210938,85.02999877929688,1269.1999816894531,8765.599975585938,750.2999877929688,-191.49999618530273,1453.3000183105469,-5300.999755859375,255.0,128.0,,1.190025940497236,1.2069624084011945,0.09442557980262603,True,4,3,22.0,False,False,,76561198039309853,enpitsu,27.0,-2987.489990234375,-4120.259765625,17.049999237060547,-9870.700073242188,2337.7000427246094,5.199999809265137,0.0,0.29999999329447746,-3282.0999145507812,255.0,0.0,False,0.016720125738748055,2.2465172334306045,-3.710273382808081e-05,True,255.0,False,False,False,False,,Hem-Ger,4240629156042561904,11.0,36.849998474121094,78.5,94.69000244140625,13544.599609375,-10991.500244140625,2403.300018310547,-2593.9999389648438,3461.6000366210938,3396.7001342773438,255.0,229.0,,0.2796819177714285,-0.7928582167407117,-0.6155981774146674,True,6,False,0.0,False,5,,KawaNoKami_,5901631034587982636,15.0,-530.5499877929688,1863.719970703125,17.010000228881836,8925.30029296875,-9524.7998046875,2.8999999165534973,0.0,0.0,2271.7999267578125,244.0,255.0,,0.009554173827664809,-0.7528402120167988,-2.908709891848546e-08,True,116.0,False,False,False,False,
