,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
32,2155,72.0,False,False,0,10482.372830967159,3563.8701171875,-4346.2900390625,188.75,-2057.100067138672,-6641.199951171875,6156.5997314453125,5651.5997314453125,769.7000122070312,1861.7999267578125,0.0,0.8652665819498943,-1.3683280674232798,-3.0649838962124423,76561198039309853,enpitsu,26.0,3528.429931640625,-4513.22021484375,256.4100036621094,13971.800537109375,13622.900390625,7009.7998046875,-2520.7000732421875,210.9000015258789,30.799999237060547,255.0,255.0,False,-0.3154452362444439,0.7688196943986176,-1.5345695636232413,True,12,117.0,False,2,10,,bf81d8692db,games5425898691,19.0,1263.47998046875,1220.6800537109375,106.69999694824219,-6654.69970703125,-20536.298828125,261.200008392334,5465.9002685546875,-566.8000030517578,227.90000915527344,255.0,177.0,,1.249965361362605,-2.3530434043724475,-0.6592067545850998,True,27,False,26,102.0,False,,Sane,76561198342164470,12,3683.820068359375,-4004.7099609375,116.70999908447266,-1013.0999755859375,-21480.400390625,4039.1000366210938,-1723.0999755859375,-849.5999908447266,-1054.1999816894531,128.0,128.0,False,-0.20906255532707074,-1.9043362058912658,0.3321492058595664,True,28,False,18,100.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-1139.3199462890625,-929.5999755859375,16.739999771118164,-675.0,-17928.00048828125,58.29999923706055,-38.19999933242798,-8.999999761581421,-108.10000419616699,1.0,128.0,False,0.012106012740345269,-1.6202075621142336,-0.0005357394084403804,True,18,4,26,181.0,False,
33,2156,72.0,False,False,1,4518.10771382371,-3550.75,4340.18017578125,200.47999572753906,21032.60009765625,13232.099609375,5374.4000244140625,4013.800048828125,-519.5000076293945,-4429.2999267578125,1.0,-0.8248257286615015,1.364904477674874,3.0551385985262005,76561198342164470,Sane,12.0,-3674.050048828125,4203.080078125,151.10000610351562,1072.0999908447266,21647.900390625,3481.7001342773438,1252.699966430664,543.8999938964844,-894.4000244140625,128.0,128.0,False,0.3091242377322831,2.021433335351725,0.4433532873438153,True,28,100.0,False,False,18,,2533274802239656,SPUDLEYMONK UK,8.0,1145.5,1065.5899658203125,16.969999313354492,751.1000061035156,15002.900390625,12.400000095367432,10.0,1.5000000596046448,-32.200000286102295,1.0,128.0,False,-0.010468897000466576,1.6251088091850645,-9.356027840662148e-05,True,18,4,26,181.0,False,,enpitsu,76561198039309853,26,-3528.429931640625,4513.22021484375,256.4100036621094,-13971.800537109375,-13622.900390625,7009.7998046875,2520.7000732421875,-210.9000015258789,30.799999237060547,255.0,255.0,False,0.3154452362444439,-0.7688196943986176,-1.5345695636232413,True,12,2,10,117.0,False,,games5425898691,bf81d8692db,19.0,-1207.97998046875,-1049.530029296875,105.94999694824219,6665.2001953125,20533.89892578125,-163.99999618530273,-5464.69970703125,577.9999923706055,228.60000610351562,255.0,183.0,,-1.1738764920605973,-2.006379332046969,-2.6686764905164617,True,27,False,26,102.0,False,
34,2157,72.0,False,False,0,10454.71859181414,3472.719970703125,-4358.18017578125,210.47999572753906,-26075.50048828125,1837.5,748.3999633789062,-4463.500061035156,3008.9999389648438,2649.89990234375,0.0,0.6824269769661038,-1.4308732931991999,2.9038407393756978,76561198039309853,enpitsu,26.0,3614.510009765625,-4429.18994140625,296.67999267578125,12413.1005859375,12684.69970703125,4835.4998779296875,-2031.0000610351562,1270.8999633789062,577.9999923706055,255.0,255.0,False,-0.19612384028442678,0.7739561954461393,-1.5889926835461863,True,12,117.0,False,2,10,,bf81d8692db,games5425898691,19.0,1207.97998046875,1049.530029296875,105.94999694824219,-6665.2001953125,-20533.89892578125,-163.99999618530273,5464.69970703125,-577.9999923706055,228.60000610351562,255.0,183.0,,1.1738764920605973,2.006379332046969,-2.6686764905164617,True,27,False,26,102.0,False,,Sane,76561198342164470,12,3674.050048828125,-4203.080078125,151.10000610351562,-1072.0999908447266,-21647.900390625,3481.7001342773438,-1252.699966430664,-543.8999938964844,-894.4000244140625,128.0,128.0,False,-0.3091242377322831,-2.021433335351725,0.4433532873438153,True,28,False,18,100.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-1145.5,-1065.5899658203125,16.969999313354492,-751.1000061035156,-15002.900390625,12.400000095367432,-10.0,-1.5000000596046448,-32.200000286102295,1.0,128.0,False,0.010468897000466576,-1.6251088091850645,-9.356027840662148e-05,True,18,4,26,181.0,False,
35,2204,74.0,True,True,1,1136.4813479231195,575.3200073242188,4049.699951171875,104.5,-14226.800537109375,20429.69970703125,-3084.8001098632812,-998.3999633789062,-565.4000091552734,5889.1998291015625,1.0,-0.4305301695917596,-1.0065899544495318,0.6617438355980599,2533274802239656,SPUDLEYMONK UK,8.0,720.1099853515625,3865.610107421875,102.26000213623047,-4905.400085449219,22386.39892578125,-143.4000015258789,-5492.2998046875,-290.2000045776367,-13.999999761581421,254.0,209.0,,-1.4761195403927547,-1.5603685454326892,3.05320233104733,True,28,140.0,False,4,19,,76561198342164470,Sane,12.0,-1773.3499755859375,3801.919921875,103.52999877929688,14096.8994140625,-17087.7001953125,-153.99999618530273,4762.0001220703125,2751.0000610351562,-65.9000015258789,,,,-0.9068367982776564,1.0315717395068893,-3.122086922247057,True,19,False,30,59.0,False,,enpitsu,76561198039309853,26,-2553.780029296875,3658.52001953125,17.059999465942383,10184.500122070312,10261.199951171875,1.2999999523162842,0.5999999865889549,0.5999999865889549,26.099998950958252,255.0,0.0,,-0.016774481998891626,2.3491637238549194,-7.610620497692227e-05,True,12,2,10,117.0,False,,games5425898691,bf81d8692db,19.0,-660.9099731445312,2577.409912109375,16.979999542236328,-6681.500244140625,22008.1005859375,3.400000035762787,-0.09999999776482582,0.3999999910593033,16.00000023841858,255.0,,,-0.009589308515263349,1.2740715531747608,-5.561080031654034e-05,True,28,False,26,83.17175057370174,True,
36,2474,74.0,False,False,0,5213.808747995859,-39.7599983215332,-3.0199999809265137,172.0500030517578,-5292.80029296875,-4966.499938964844,8711.199951171875,-958.0999755859375,616.1000061035156,-1682.7999877929688,0.0,0.2682840289662272,0.2192717969200641,0.5261123374485602,76561198039309853,enpitsu,26.0,-1.0499999523162842,-113.18000030517578,98.80000305175781,-6647.80029296875,-758.4999847412109,169.50000762939453,-888.7999725341797,-312.7000045776367,156.19999885559082,255.0,128.0,,1.3848575630933102,2.5351745970018817,0.650963878766592,True,2,0.0,False,False,1,,bf81d8692db,games5425898691,19.0,-3476.75,-2449.639892578125,17.010000228881836,-1176.9000244140625,-14995.6005859375,2.0999999344348907,0.0,3.4999999403953552,1487.5999450683594,255.0,141.0,,0.009612964110905856,-1.5820792167608677,-4.660246959268547e-05,False,False,False,False,31.0,False,9.0,Sane,76561198342164470,12,-67.44999694824219,192.47000122070312,73.12999725341797,4406.000061035156,-19778.299560546875,3384.1000366210938,2865.8999633789062,-4565.7000732421875,-1090.999984741211,128.0,0.0,True,0.01700139057419801,-1.0504963299228334,0.22364109154256775,True,6,False,5,25.954417315862514,True,,SPUDLEYMONK UK,2533274802239656,8.0,857.9099731445312,2770.320068359375,17.0,-4421.199951171875,11603.900146484375,3.100000023841858,0.09999999776482582,-0.7999999821186066,-2.3000000417232513,255.0,128.0,,0.009519981421536197,1.9344882321275993,7.492487611222501e-05,True,False,False,False,90.0,False,
37,2476,74.0,False,False,1,5199.913331130414,85.05999755859375,3.7100000381469727,220.14999389648438,6160.999755859375,3686.7999267578125,6508.499755859375,1311.199951171875,-328.4000015258789,-2240.500030517578,1.0,-0.32478466415294677,-0.17352270825694469,0.6990187352547456,76561198342164470,Sane,12.0,86.55000305175781,-140.9600067138672,110.52999877929688,3368.2000732421875,659.3000030517578,3619.5001220703125,-74.49999809265137,5071.700134277344,2126.3999938964844,128.0,0.0,True,0.5072275609187288,1.4078004841734029,0.9337764479116493,True,6,24.0,False,False,5,,2533274802239656,SPUDLEYMONK UK,8.0,-809.510009765625,-2897.89990234375,17.0,4421.700134277344,-11950.10009765625,3.100000023841858,-0.7999999821186066,2.5999999046325684,-294.59999084472656,254.0,56.0,,-0.009528301630839172,-1.9302515998294,9.719297657900877e-06,True,False,False,False,90.0,False,,enpitsu,76561198039309853,26,1.0499999523162842,113.18000030517578,98.80000305175781,6647.80029296875,758.4999847412109,169.50000762939453,888.7999725341797,312.7000045776367,156.19999885559082,255.0,128.0,,-1.3848575630933102,-2.5351745970018817,0.650963878766592,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,19.0,3476.75,2449.639892578125,17.010000228881836,1176.9000244140625,14995.6005859375,2.0999999344348907,-0.0,-3.4999999403953552,1487.5999450683594,255.0,141.0,,-0.009612964110905856,1.5820792167608677,-4.660246959268547e-05,False,False,False,False,31.0,False,
38,2542,77.0,False,False,1,4347.846064394198,1470.9000244140625,830.3300170898438,185.07000732421875,4086.7999267578125,16660.799560546875,7884.1998291015625,5675.10009765625,1901.4999389648438,419.90001678466797,1.0,1.0862306316634658,-0.3327923421046226,0.7715814091396171,76561198342164470,Sane,11.0,1445.4000244140625,610.9600219726562,77.72000122070312,3045.7998657226562,17362.60009765625,3177.9998779296875,-4472.699890136719,-1692.2999572753906,2320.0999450683594,255.0,255.0,False,-0.14222215924168435,1.8116387769582059,-0.026868864854819933,True,8,5.9919567056881515,True,False,7,,2533274802239656,SPUDLEYMONK UK,8.0,110.0199966430664,-5252.35986328125,17.0,198.50000381469727,-93.4000015258789,3.1999999284744263,-0.0,-0.29999999329447746,2.5,128.0,128.0,False,-0.009590288321689249,2.0103873878788026,6.201843690777683e-05,True,False,False,False,90.0,False,,enpitsu,76561198039309853,26,2202.570068359375,126.08999633789062,107.19999694824219,16872.7001953125,-995.8000183105469,-154.49999809265137,333.4000015258789,5489.7998046875,-0.7000000029802322,128.0,128.0,,-0.6917048523627966,0.06052517654004677,-3.1413728744227707,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,19.0,2167.02001953125,5009.5,30.670000076293945,-5842.5,1657.5,605.4000091552734,1560.2999877929688,-835.1999664306641,1180.8999633789062,255.0,189.0,,0.1576090130842855,0.3295859422572127,-0.27470088977749857,True,False,False,False,255.0,False,
39,2603,79.0,False,False,0,9585.54846457954,-2390.669921875,-4328.2998046875,329.6400146484375,-19685.50048828125,4328.399963378906,-853.8999938964844,-5613.0999755859375,-2078.5000610351562,-414.50000762939453,0.0,-0.7429406428429188,1.217992010923704,-0.2722467118405168,bf81d8692db,games5425898691,19.0,-2254.919921875,-4459.08984375,263.70001220703125,-10780.899658203125,-1453.3999633789062,2303.000030517578,3302.0999145507812,-4049.5001220703125,-1716.6000366210938,255.0,242.0,,-0.09964284963312942,2.7569675475970783,-0.44680608767210206,True,4,214.25719571369945,True,False,3,,76561198039309853,enpitsu,26.0,-4078.110107421875,-1862.0799560546875,261.4200134277344,329.0999984741211,-19009.100341796875,-8760.10009765625,-64.29999828338623,-1003.0000305175781,138.100004196167,255.0,255.0,,0.42084804673047727,-1.5647427235708509,-1.541077639068187,True,4,False,4,166.0,False,,Sane,76561198342164470,11,-2992.429931640625,-3253.659912109375,17.030000686645508,-13060.2001953125,2010.2000427246094,0.0,2.0000000298023224,-0.19999999552965164,2676.300048828125,128.0,255.0,False,0.009600151095510028,3.1199004783382005,0.00020339605932339692,True,8,False,8,33.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-2230.800048828125,4462.85986328125,108.16000366210938,-21246.201171875,-7537.9998779296875,-166.49999618530273,2509.4000244140625,-4893.800048828125,53.499999046325684,218.0,128.0,,0.9298919852991873,0.46072323838623,3.1252364861246686,True,3,False,4,5.0,False,
40,2686,82.0,False,False,0,7928.345993334009,-3998.820068359375,-2155.969970703125,224.77999877929688,1181.9999694824219,7662.8997802734375,-6273.4002685546875,-1280.2000427246094,-2933.0999755859375,4547.39990234375,0.0,-1.4821063216694632,-1.7792409829567095,-2.2907174304726228,bf81d8692db,games5425898691,19.0,-4078.989990234375,-2337.469970703125,304.80999755859375,3.3000001311302185,16103.00048828125,-9204.099731445312,-1908.699951171875,0.29999999329447746,-0.09999999776482582,255.0,0.0,,0.5670150139114314,1.5821551315672715,1.5768551988355632,True,4,77.0,False,False,4,,76561198039309853,enpitsu,26.0,-320.4800109863281,-5047.080078125,15.989999771118164,10243.1005859375,2699.7000122070312,-128.100004196167,100.0,326.30001068115234,851.9000244140625,255.0,128.0,False,0.012049288536328313,1.0850478615190486,0.0011726291472918292,True,4,False,4,155.0,False,,Sane,76561198342164470,11,-3877.77001953125,-1506.1700439453125,159.9499969482422,5248.3001708984375,15884.3994140625,-5638.4002685546875,-50.59999942779541,-5380.0,1141.2999725341797,128.0,255.0,True,0.37467738533597345,1.186257059319429,0.04848643597270786,False,10,False,8,4.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3432.64990234375,1479.81005859375,17.010000228881836,1425.5000305175781,-7963.499755859375,1.899999976158142,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.009535633948343468,-1.3936555590497954,4.250987466154329e-06,True,4,False,4,220.0,False,
41,2697,83.0,False,False,0,7241.229189694779,-3684.090087890625,-1542.9599609375,93.38999938964844,8200.2001953125,13942.80029296875,203.09999465942383,-5253.699951171875,2069.499969482422,2028.3999633789062,0.0,-0.3725879285822565,2.270861705365578,1.6026854088914968,bf81d8692db,games5425898691,19.0,-3709.360107421875,-1752.239990234375,14.09000015258789,16734.7998046875,12195.999755859375,517.9999923706055,-231.5999984741211,231.5999984741211,265.40000915527344,255.0,223.0,,-0.012205153209251304,0.6053884836177937,-0.005094566580017928,True,4,42.54474837036545,True,False,4,,76561198039309853,enpitsu,26.0,-124.38999938964844,-4764.0,17.049999237060547,2386.699981689453,8972.899780273438,2.5999999046325684,0.0,0.0,38.499999046325684,255.0,128.0,False,0.01667324923160556,1.3168496560928857,-1.3374419528144049e-05,True,4,False,4,155.0,False,,Sane,76561198342164470,11,-3462.639892578125,-798.1400146484375,16.700000762939453,13780.699462890625,15415.10009765625,66.10000133514404,-17.300000190734863,-29.600000381469727,-2489.199981689453,255.0,0.0,False,0.010004696377703133,0.7425700736428341,0.0018863817741679556,False,10,False,10,0.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3410.260009765625,1078.02001953125,17.010000228881836,-1476.0000610351562,-11240.799560546875,-0.29999999329447746,0.0,0.7000000029802322,-270.0,255.0,128.0,,0.009518880097645939,-1.726950123257688,0.00018126358393377322,True,4,False,4,213.7484472669581,True,
42,2717,83.0,False,False,0,6136.357093829578,-3120.699951171875,-578.8800048828125,93.13999938964844,7153.0999755859375,12306.099853515625,0.0,-5246.6998291015625,2728.5000610351562,1013.0000305175781,0.0,-0.5551368740737104,2.772176782794551,-0.44428703803686076,bf81d8692db,games5425898691,19.0,-3073.14990234375,-517.8699951171875,16.989999771118164,-2482.5999450683594,19499.7998046875,4.699999988079071,-2.3999999463558197,-0.5999999865889549,1856.4999389648438,0.0,255.0,,0.009787885764272893,1.7781923351436502,-1.5557442312676027e-06,True,4,4.0,False,False,4,,76561198039309853,enpitsu,26.0,-54.959999084472656,-4156.72998046875,17.049999237060547,-2860.4998779296875,3960.1998901367188,3.1999999284744263,1.2999999523162842,2.0999999344348907,1928.3999633789062,255.0,255.0,False,0.01683708352648919,2.1521779796399327,1.9948743950465843e-05,True,4,False,4,186.0,False,,Sane,76561198342164470,11,-2470.090087890625,270.3999938964844,92.22000122070312,11579.200439453125,19741.99951171875,2139.4000244140625,-5110.4998779296875,2031.3999938964844,76.70000076293945,255.0,128.0,False,0.7405915833050671,1.2050535655798955,0.011246877950064097,False,12,False,11,0.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3118.0,111.88999938964844,17.010000228881836,6871.199951171875,-16738.00048828125,-0.5999999865889549,0.7999999821186066,-2.0999999344348907,209.0999984741211,255.0,139.0,,0.00955216591153627,-1.2050338782861438,0.0002459261618889234,True,4,False,4,151.05988797321112,True,
43,2719,83.0,False,False,0,6066.451471713681,-3085.14990234375,-517.6900024414062,93.13999938964844,7082.2998046875,12190.30029296875,0.0,-5243.800048828125,2752.3001098632812,962.6000213623047,0.0,-0.5681022872437334,2.6328903947374127,-0.09151655384265396,bf81d8692db,games5425898691,19.0,-3108.280029296875,-359.5299987792969,16.989999771118164,-4750.4998779296875,15390.999755859375,4.799999892711639,-0.5000000074505806,-0.19999999552965164,1771.9999694824219,0.0,255.0,,0.009907262897400135,1.9437368736007568,-2.0029165960737816e-06,True,4,4.0,False,False,4,,76561198039309853,enpitsu,26.0,-80.81999969482422,-4126.6298828125,17.049999237060547,-3920.4998779296875,4018.5000610351562,3.1999999284744263,0.7000000029802322,0.7000000029802322,2154.199981689453,255.0,255.0,False,0.01670412941571189,2.307103557795487,4.8651901584601686e-05,True,4,False,4,186.0,False,,Sane,76561198342164470,11,-2363.8798828125,451.5199890136719,103.87999725341797,11589.100341796875,19769.7998046875,57.199997901916504,-5121.9000244140625,2003.3000183105469,51.39999866485596,255.0,128.0,False,1.4035304342574155,1.253472555021877,0.05601089683422814,False,12,False,11,0.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-3069.030029296875,-17.75,17.010000228881836,6193.2000732421875,-17731.400146484375,-0.5000000074505806,-1.5000000596046448,4.600000083446503,-1175.8999633789062,255.0,0.0,,0.009561046744380986,-1.244993148220965,-0.00012182738185586917,True,4,False,4,147.0,False,
44,2722,83.0,False,False,1,5192.828012254939,3003.0400390625,393.8599853515625,99.0199966430664,-7176.7999267578125,21712.39990234375,10499.89990234375,4976.499938964844,-2013.9999389648438,2679.1000366210938,1.0,0.4236158568194646,-2.3648586829216334,0.7463408249099448,2533274802239656,SPUDLEYMONK UK,8.0,3021.6201171875,182.27999877929688,17.010000228881836,-3596.4999389648438,16247.80029296875,0.29999999329447746,1.2999999523162842,0.9000000357627869,-1729.4000244140625,255.0,0.0,,-0.009732830539472253,1.3941918968215288,-0.0001493530179124742,True,4,140.72468808645843,True,False,4,,76561198342164470,Sane,11.0,2267.280029296875,-616.280029296875,102.80000305175781,-11586.099853515625,-19764.300537109375,-166.8000030517578,5122.39990234375,-2001.9000244140625,51.30000114440918,255.0,128.0,False,-1.1348037711588368,1.9634338282540358,3.1194287496215427,False,11,False,12,0.0,False,,enpitsu,76561198039309853,26,127.91000366210938,4088.06005859375,17.049999237060547,5375.30029296875,-3631.400146484375,3.1999999284744263,-0.19999999552965164,-0.0,2322.100067138672,255.0,128.0,False,-0.016669385002134083,-2.5324168366150053,4.721787611524731e-05,True,4,False,4,186.0,False,,games5425898691,bf81d8692db,19.0,3152.8798828125,248.66000366210938,16.989999771118164,5694.2999267578125,-11599.7998046875,4.799999892711639,0.19999999552965164,-0.19999999552965164,1798.3999633789062,0.0,255.0,,-0.009930817450082965,-2.091601852801835,-2.2624071934057143e-05,True,4,False,4,4.0,False,
45,2801,86.0,False,False,1,922.5912753121381,1222.1199951171875,4276.97021484375,363.92999267578125,8446.300048828125,16615.30029296875,-12661.099853515625,-2120.399932861328,175.59999465942383,-5610.0,1.0,-0.8348064372691777,2.399094724851544,-0.03732268624448706,2533274802239656,SPUDLEYMONK UK,8.0,1117.9100341796875,4175.75,435.6400146484375,-11060.999755859375,17270.400390625,-115.0,-5156.9000244140625,-991.8000030517578,1634.6000671386719,155.0,152.0,,-0.052022853454918964,-1.9087334094487831,2.814365290017511,True,6,74.0,False,False,5,,76561198342164470,Sane,11.0,-2252.77001953125,-4188.5400390625,17.010000228881836,-22997.099609375,361.19998931884766,0.0,0.3999999910593033,-0.19999999552965164,-2.800000011920929,255.0,128.0,False,-0.009576488311417324,0.01608210404555973,4.707846555353363e-05,True,12,False,12,15.07667107992275,True,,enpitsu,76561198039309853,26,718.760009765625,5174.64990234375,17.049999237060547,2722.9998779296875,6378.499755859375,2.7000001072883606,-1.2999999523162842,0.5999999865889549,0.09999999776482582,255.0,128.0,False,-0.01634091602041007,-1.1671997626215784,1.3343938274619029e-05,True,4,False,4,173.47174201473112,True,,games5425898691,bf81d8692db,19.0,1941.1800537109375,1808.02001953125,35.97999954223633,-2974.89990234375,17475.699462890625,-2830.0,-1515.3999328613281,-104.30000305175781,-8.399999737739563,255.0,128.0,,0.1656680839463917,1.5005251676907554,-0.006089374597572656,True,6,False,6,34.0,False,
46,2876,89.0,False,False,0,8763.45196793642,-2386.550048828125,-3495.760009765625,135.99000549316406,-9919.000244140625,18716.800537109375,6788.4002685546875,5580.5999755859375,2152.2000122070312,474.00001525878906,0.0,-0.6446830466195472,1.7936812726989861,-2.0153107405349626,76561198039309853,enpitsu,26.0,-2264.889892578125,-3763.0400390625,65.20999908447266,-9398.099975585938,18183.599853515625,3087.9998779296875,-2672.9000854492188,-1072.699966430664,-841.9999694824219,255.0,128.0,,0.08841570923715414,1.9332590583333893,-0.0006048793638224171,True,6,170.0,False,False,5,,bf81d8692db,games5425898691,19.0,-2337.02001953125,-4896.830078125,16.40999984741211,10351.700439453125,7206.500244140625,65.3000020980835,1.8000000715255737,-1.899999976158142,2267.2000122070312,255.0,255.0,,0.0061201882191521915,0.676715513237221,0.009765760375472474,True,6,False,6,255.0,False,,Sane,76561198342164470,12,336.3299865722656,923.2899780273438,16.84000015258789,-18685.400390625,-11220.400390625,39.40000057220459,-0.3999999910593033,14.700000286102295,119.60000038146973,255.0,,,0.010328155997031619,-2.5871792961375855,0.0003081006483005887,True,14,False,14,212.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,1241.5799560546875,-3919.10009765625,90.33000183105469,10997.2998046875,19242.2998046875,1198.7000274658203,-5485.9002685546875,329.3000030517578,213.4000015258789,232.0,128.0,,0.8958494724077412,0.6082446783240992,-0.7613495779514678,,7,False,8,0.0,False,
47,2936,91.0,False,False,0,5690.668372991043,-3721.72998046875,200.47000122070312,98.52999877929688,4528.599853515625,9030.700073242188,3927.5,-4461.000061035156,2511.0000610351562,3129.5001220703125,0.0,0.40956089216372493,-2.8890566056299924,2.8364899757780484,76561198039309853,enpitsu,26.0,-3591.02001953125,48.52000045776367,17.049999237060547,-498.3000183105469,15113.399658203125,2.5999999046325684,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,0.016832566784061663,1.6037518629275997,2.5521786769831747e-05,True,6,255.0,False,False,6,,bf81d8692db,games5425898691,19.0,-908.2999877929688,-1657.06005859375,17.020000457763672,17155.699462890625,3294.2999267578125,1.0000000149011612,0.29999999329447746,0.0,-1961.9999694824219,255.0,0.0,,0.00960524143254244,0.11950827060051222,-2.5258633568185665e-05,True,6,False,6,230.0,False,,Sane,76561198342164470,12,-4077.699951171875,-17.920000076293945,240.9600067138672,82.29999542236328,-9575.599975585938,2676.7999267578125,945.9999847412109,745.1000213623047,400.09998321533203,255.0,255.0,True,0.602896481349457,-1.5109531663419407,-1.4927749439118798,True,16,False,16,147.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,3525.969970703125,320.6700134277344,17.010000228881836,2416.7999267578125,20796.8994140625,2.199999988079071,0.0,0.5000000074505806,2426.6000366210938,254.0,255.0,True,0.009568017473860126,1.5582701705654145,8.503630810667933e-05,True,8,False,8,255.0,False,
48,2993,93.0,False,False,0,3767.186057824176,-2833.159912109375,1909.0400390625,115.37000274658203,15219.49951171875,12668.399658203125,4277.200012207031,-3485.4000854492188,-4455.0,1925.8999633789062,0.0,0.8082451960063901,-2.7532981763535957,2.8483058615450476,76561198039309853,enpitsu,26.0,-2961.4599609375,1805.449951171875,16.75,14585.50048828125,4904.89990234375,24.700000286102295,65.9000015258789,-37.30000019073486,3080.8999633789062,255.0,128.0,,0.002678695979946987,0.38551199938448,-0.021975309373479718,True,6,158.04656342793535,True,False,6,,bf81d8692db,games5425898691,19.0,1527.8299560546875,1070.0799560546875,17.020000457763672,1328.2000732421875,22732.80029296875,0.7999999821186066,0.0,0.0,-411.3999938964844,255.0,79.0,,0.009598041373099133,1.5136876370973338,-0.00012912337761857354,True,6,False,6,121.0,False,,Sane,76561198342164470,12,-2469.8798828125,1241.239990234375,16.989999771118164,12939.89990234375,17557.7001953125,4.600000083446503,-1.2999999523162842,-1.5999999642372131,-1150.1000213623047,255.0,0.0,False,0.00957558396043807,0.9256605945558448,-0.00020807665875409952,True,16,False,16,37.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,797.3400268554688,2806.89990234375,17.010000228881836,-15777.60009765625,9880.30029296875,1.2999999523162842,0.7999999821186066,-0.3999999910593033,1810.2000427246094,255.0,255.0,False,0.009565374565475076,2.6301432269984004,0.00013666448046909793,True,8,False,8,203.84278715041376,True,
