,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
31,2187,54,False,False,0,3008.271714891527,1980.739990234375,4260.18994140625,118.83999633789062,-11047.60009765625,1045.4000091552734,5729.6002197265625,2645.8999633789062,2122.2000122070312,4949.200134277344,0.0,0.25502199769455497,2.296445185242294,1.3144730257878912,76561198072514579,mognes,7.0,2134.340087890625,4242.509765625,16.260000228881836,-2212.4000549316406,10962.39990234375,121.70000076293945,175.20000457763672,-269.3000030517578,899.3000030517578,128.0,253.0,False,0.01699419390014408,1.8168086276460143,0.031446370894608354,8,234.0,False,10,4,True,,76561198202334069,lukethesky,5.0,3038.3701171875,4643.3701171875,17.399999618530273,8698.300170898438,-14959.7998046875,-120.10000228881836,-303.0999946594238,565.6000137329102,-1876.6999816894531,249.0,0.0,False,0.02258654269120027,-1.110640118126562,0.02873759162562481,True,10,False,10,106.0,False,,enpitsu,76561198039309853,29,452.4200134277344,4488.52978515625,17.049999237060547,-3136.400146484375,5823.599853515625,3.4999999403953552,-0.29999999329447746,0.3999999910593033,-2523.5000610351562,255.0,0.0,True,0.016655373340630348,2.0261788587864467,-5.666459869719112e-05,True,6,False,6,255.0,False,,games5425898691,bf81d8692db,20.0,1105.6099853515625,4784.33984375,51.56999969482422,13723.1005859375,-7590.4998779296875,2699.1000366210938,-359.90001678466797,-631.1999893188477,-245.6999969482422,255.0,120.0,-0.014647382193662004,-0.5240712044948094,1.302171072173662e-05,True,8,138.82265808505397,True,4,False,,
32,2232,56,True,True,0,1325.4882103018151,226.4499969482422,4435.0,189.74000549316406,-12718.800048828125,9927.000122070312,4309.100036621094,3723.5000610351562,4179.4000244140625,2160.2000427246094,0.0,0.38548232984807546,-0.8932328146467935,0.05004676572722791,76561198072514579,mognes,7.0,253.14999389648438,4363.56005859375,66.04000091552734,-18466.400146484375,7698.2000732421875,2318.5000610351562,-5445.9002685546875,-417.90000915527344,-645.6999969482422,255.0,11.0,True,0.04380759916754734,3.0488582394800106,0.2673476988003799,9,178.0,False,12,4,True,,76561198202334069,lukethesky,5.0,1119.3900146484375,3663.340087890625,17.020000457763672,-21002.900390625,1487.2000122070312,0.9000000357627869,0.09999999776482582,0.0,-0.09999999776482582,255.0,128.0,False,0.009592993952929455,3.0708780114779963,1.1558541561533108e-05,True,10,False,10,36.0,False,,enpitsu,76561198039309853,29,310.0899963378906,5085.830078125,17.049999237060547,-123.59999656677246,-3995.4998779296875,-2.0000000298023224,-0.29999999329447746,-0.09999999776482582,-1477.2000122070312,255.0,0.0,False,0.016623982547414085,-1.4675689374144694,-0.00014964964380878663,True,6,False,6,211.11328174990987,True,,games5425898691,bf81d8692db,20.0,3649.469970703125,2289.070068359375,16.479999542236328,14288.299560546875,-17070.50048828125,87.20000267028809,-99.79999542236328,45.300002098083496,-1512.2999572753906,255.0,0.0,0.012298486468448689,-0.8957400609602171,0.0046073884448855984,True,8,119.0,False,6,False,,
33,2507,57,False,False,0,5163.586046456956,-76.93000030517578,41.790000915527344,111.7699966430664,-21508.40087890625,5535.10009765625,1454.9000549316406,-2138.300018310547,-750.5000305175781,-374.00001525878906,0.0,-0.06883670052936436,-0.39818740603111896,-0.15784378044186634,76561198202334069,lukethesky,5.0,10.550000190734863,-92.8499984741211,81.2300033569336,-15001.400146484375,1328.800048828125,2084.600067138672,4314.700012207031,-1791.4999389648438,2902.3001098632812,255.0,255.0,True,-0.3120469446270726,2.1817348575267625,-0.22438841881586136,5,0.0,False,6,False,True,,76561198072514579,mognes,7.0,-33.81999969482422,-4015.7099609375,17.010000228881836,386.6999816894531,7157.8997802734375,2.199999988079071,0.3999999910593033,-0.7000000029802322,-57.30000019073486,255.0,128.0,,0.009513227279013664,1.5100997744922178,8.521599667915044e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,29,8.34000015258789,165.27000427246094,136.38999938964844,11715.2001953125,-3157.60009765625,1078.0999755859375,2971.300048828125,1401.7999267578125,-4410.899963378906,255.0,128.0,,1.354510855067342,1.4523088034189893,2.8560481273713814,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,20.0,2896.6298828125,4116.93994140625,17.010000228881836,17826.099853515625,1619.4000244140625,2.5,0.3999999910593033,0.0,-1926.300048828125,255.0,0.0,0.009577303990514499,0.02594451243041875,-5.3798152062517996e-05,True,False,255.0,False,False,False,300.0,
34,2595,60,False,False,0,4823.896330119891,-3952.639892578125,1408.1199951171875,769.8900146484375,8652.60009765625,16351.099853515625,5449.89990234375,-4049.5001220703125,-464.39998626708984,-4402.799987792969,0.0,0.7798915613345959,2.200966734986471,1.8069321051827123,76561198202334069,lukethesky,5.0,-4078.989990234375,1196.3599853515625,694.47998046875,0.7000000029802322,12274.3994140625,12070.799560546875,-1537.5999450683594,1.8000000715255737,1.8000000715255737,255.0,0.0,False,-0.7747662259237588,1.5842240390851647,1.5610266706310163,6,211.14884297053018,True,6,False,True,,76561198072514579,mognes,7.0,-1967.43994140625,-137.57000732421875,17.010000228881836,2875.7000732421875,16464.599609375,2.199999988079071,0.0,0.0,-246.39999389648438,255.0,99.0,,0.00955118860247643,1.3981900152069686,-6.821652637966479e-05,True,False,False,False,69.0,False,,enpitsu,76561198039309853,29,2731.179931640625,-51.349998474121094,116.37000274658203,14312.900390625,543.8999938964844,-154.7000026702881,-208.89999389648438,5495.999755859375,0.0,128.0,128.0,,0.044275371107652096,0.03799734953134187,-3.1415554083289168,True,4,False,3,31.0,False,,games5425898691,bf81d8692db,20.0,1921.300048828125,3653.3798828125,17.0,-6753.900146484375,12317.80029296875,3.799999952316284,0.5999999865889549,-1.0999999940395355,1716.1000061035156,255.0,237.0,0.009590001916119152,2.099102150823943,0.0002227711655974226,True,False,237.7117333694171,True,False,False,,
35,2656,62,False,False,1,10073.02715523416,2119.6298828125,-4858.43017578125,426.3399963378906,-2931.9000244140625,3710.5999755859375,10239.099731445312,2592.9998779296875,-5305.2001953125,1063.0999755859375,1.0,-1.0309881762172755,-2.579558866543823,2.6411235010321787,bf81d8692db,games5425898691,20.0,2024.489990234375,-4932.830078125,243.02000427246094,22800.80078125,-6.899999976158142,3020.4000854492188,-1558.8999938964844,196.49999618530273,1365.5999755859375,255.0,249.0,,0.6671443688999056,2.4501907915340944,-0.3888036096918093,False,116.0,False,4,False,True,,76561198039309853,enpitsu,29.0,-4078.93994140625,-59.349998474121094,754.1199951171875,2.3000000417232513,-939.5999908447266,-3603.599853515625,-1498.0000305175781,-0.0,0.0,255.0,0.0,False,-1.3876558615551329,-1.4792076641372072,-1.6609825980112414,True,4,False,4,255.0,False,,mognes,76561198072514579,7,1178.4000244140625,-480.20001220703125,17.010000228881836,6224.2999267578125,11222.39990234375,2.5,0.19999999552965164,0.3999999910593033,-2271.300048828125,255.0,0.0,True,-0.009536563671887708,2.1286148170797676,-0.0001200444329524015,True,False,False,False,69.0,False,,lukethesky,76561198202334069,5.0,2294.610107421875,-4060.909912109375,221.3800048828125,-9653.200073242188,-12732.39990234375,2806.099853515625,2374.199981689453,4343.2000732421875,-748.0999755859375,255.0,255.0,0.6428363573225448,-1.2309156993344144,-0.5262558825886878,True,8,140.20793988627773,True,7,False,,True
36,2736,65,False,False,0,1344.5276501368164,-1273.6199951171875,3849.590087890625,600.3499755859375,24460.10009765625,11490.799560546875,-3562.0999145507812,1343.3999633789062,3216.199951171875,-4883.699951171875,0.0,0.35814329500893044,0.7456000984317448,0.8710030120675153,76561198072514579,mognes,7.0,-1440.52001953125,3789.760009765625,536.2000122070312,4423.599853515625,18202.60009765625,-874.4999694824219,3985.10009765625,2772.0999145507812,-2585.1998901367188,128.0,0.0,True,-0.36007198677200314,0.717665216867766,1.3758636063166858,False,22.0,False,4,4,True,,76561198202334069,lukethesky,5.0,-240.77999877929688,4251.68017578125,17.010000228881836,1633.699951171875,-2070.0,2.3999999463558197,0.0,0.0,-5.600000023841858,128.0,128.0,False,0.00964879587093503,-0.9034150481569283,1.8109486903068965e-06,True,10,False,8,120.0,False,,enpitsu,76561198039309853,29,1816.969970703125,4096.97021484375,17.059999465942383,-18106.300048828125,9727.5,2.0000000298023224,-1.0999999940395355,0.3999999910593033,-1822.4000549316406,255.0,128.0,False,0.01676911773411271,2.598018137370547,-0.00017612515267422524,True,4,False,4,228.0,False,33.0,games5425898691,bf81d8692db,20.0,-1483.6300048828125,3799.699951171875,356.92999267578125,16312.099609375,6869.000244140625,4073.3999633789062,-2424.199981689453,3546.099853515625,-3434.7000122070312,255.0,210.0,-0.555895196598402,0.25603241101950597,-0.7505153759305789,True,6,191.7557678299565,True,3,False,,
37,2757,66,False,False,1,9968.331822568593,-590.0599975585938,-4716.93994140625,143.82000732421875,-11086.8994140625,12347.80029296875,5160.10009765625,-576.1000061035156,-4825.899963378906,3518.2000732421875,1.0,-0.37486381074627373,-2.0157582340191125,0.07540198512018187,76561198039309853,enpitsu,29.0,-585.7000122070312,-4827.43994140625,52.58000183105469,13953.699951171875,-4214.2999267578125,1695.7000732421875,-1965.8999633789062,-2375.800018310547,3906.0000610351562,128.0,255.0,False,0.002987866865201488,-3.12287121986503,-0.0177490017185052,5,211.0,False,6,False,True,,bf81d8692db,games5425898691,20.0,33.540000915527344,-4230.89013671875,401.6000061035156,-19352.5,-4743.399963378906,-921.3999938964844,2027.1000671386719,-1518.3999633789062,-2029.6000671386719,255.0,128.0,,1.049827941565105,-0.5692782346593966,-0.10305321586142166,True,6,False,4,161.0,False,,mognes,76561198072514579,7,1133.3699951171875,-5049.52001953125,295.67999267578125,465.99998474121094,1521.6000366210938,-2659.5999145507812,2737.0001220703125,287.5,-1784.1000366210938,255.0,103.0,False,-0.07189521069093743,-0.015931407839353227,-1.408865086370682,True,4,4,False,22.0,False,,lukethesky,76561198202334069,5.0,71.7699966430664,-4142.47021484375,17.010000228881836,-6467.60009765625,1415.0999450683594,0.19999999552965164,0.19999999552965164,-0.09999999776482582,2325.7000732421875,255.0,255.0,-0.009502295823990595,0.22028058693580047,8.355263334523863e-05,True,10,131.74049021608084,True,8,False,34.0,False
38,2829,69,False,False,1,8097.719223849393,-3181.340087890625,-1856.31005859375,130.75999450683594,22278.40087890625,17249.69970703125,2564.1000366210938,-2977.39990234375,-3710.1998901367188,3656.300048828125,1.0,0.9027197282408537,-0.30184919507403074,-2.0402262510810862,bf81d8692db,games5425898691,20.0,-3419.25,-1992.300048828125,72.66999816894531,13827.5,15972.2998046875,3348.900146484375,1320.0999450683594,1696.199951171875,-3065.5999755859375,255.0,0.0,,-0.009648176966940446,2.256107105750533,0.01696348479718624,5,218.0,False,8,False,True,,76561198039309853,enpitsu,29.0,1102.2900390625,-3388.64990234375,17.049999237060547,-12543.1005859375,-18.899999856948853,2.800000011920929,-4.300000071525574,-0.3999999910593033,150.10000228881836,255.0,0.0,False,-0.016690435293487398,-0.019111774357955073,-0.0003530464106302708,True,6,False,6,241.0,False,,mognes,76561198072514579,7,1661.56005859375,-2937.669921875,117.4000015258789,4553.999938964844,14433.299560546875,-578.1999969482422,-3996.300048828125,1843.0999755859375,-417.09999084472656,255.0,128.0,False,1.0871407437107077,1.8213283072729776,-0.2045457800746267,True,6,4,4,0.0,False,,lukethesky,76561198202334069,5.0,-3440.550048828125,-1734.8299560546875,17.010000228881836,-10798.900146484375,16226.199951171875,3.0000001192092896,-0.5000000074505806,0.7999999821186066,-3112.3001098632812,146.0,0.0,-0.00957414117301292,1.1976458226947884,-8.71405222767858e-05,True,10,0.0,False,8,False,,False
39,2949,73,False,False,0,9569.55383437573,-3903.14990234375,-3944.7900390625,468.79998779296875,1178.8999938964844,18993.299560546875,7371.199951171875,2925.8999633789062,-1926.4999389648438,-4871.000061035156,0.0,0.6512806755833103,-2.476413322047289,-0.8629895348224359,76561198072514579,mognes,7.0,-3852.22998046875,-4185.91015625,403.70001220703125,-9748.699951171875,10286.700439453125,5344.0997314453125,-1352.8999328613281,-1268.6000061035156,-792.6999664306641,255.0,16.0,False,-0.3264805548458503,2.320815450027077,1.5723653947145304,6,192.2296346131191,True,8,4,True,,76561198202334069,lukethesky,5.0,2233.18994140625,-4824.83984375,17.010000228881836,-13655.899658203125,-6028.699951171875,2.3000000417232513,0.5999999865889549,0.09999999776482582,-10.399999618530273,128.0,128.0,,0.009640491161978317,-2.7274797058852784,5.716515042285281e-05,True,10,False,8,255.0,False,,enpitsu,76561198039309853,29,-3561.0400390625,-2491.889892578125,17.059999465942383,2773.0999755859375,-2543.6000061035156,1.5999999642372131,0.5999999865889549,-0.29999999329447746,306.5999984741211,0.0,255.0,,0.0173228767957411,-0.6946436207563588,-0.00021780349477858301,True,6,False,6,179.0,False,,games5425898691,bf81d8692db,21.0,-3006.010009765625,-3976.889892578125,17.010000228881836,5407.60009765625,-17020.30029296875,2.5999999046325684,0.19999999552965164,0.0,1978.800048828125,255.0,255.0,0.009565738588074512,-1.190691381733506,-8.89529417171338e-06,True,8,203.0,False,6,False,,
40,3022,76,True,True,0,4968.692991380058,-3540.93994140625,933.7899780273438,131.55999755859375,17184.7998046875,21873.20068359375,-1753.2000732421875,-183.1999969482422,-5745.7000732421875,76.90000057220459,0.0,-0.29529277345973726,0.25355661665866874,-2.0326734794002217,76561198072514579,mognes,7.0,-3740.97998046875,762.97998046875,52.13999938964844,13692.60009765625,18474.300537109375,456.8000030517578,456.50001525878906,5478.800048828125,-153.80000114440918,255.0,28.0,True,0.025045775505806906,1.1225918416916312,0.21819724406007376,7,109.0,False,10,4,True,,76561198202334069,lukethesky,5.0,-238.32000732421875,-1047.8800048828125,17.010000228881836,2237.4000549316406,22639.19921875,2.3000000417232513,0.09999999776482582,2.0999999344348907,-834.1999816894531,255.0,110.0,,0.009595297907554,1.434185079605004,-2.9358955482070328e-05,True,10,False,8,189.9686795306462,True,,enpitsu,76561198039309853,29,-3950.179931640625,159.11000061035156,58.66999816894531,2417.2000122070312,14335.30029296875,2230.8999633789062,-827.2000122070312,-156.99999809265137,-1239.1000366210938,0.0,128.0,,-0.07480942985877165,-1.7349418313273428,-0.5241051940367905,True,10,False,9,179.0,False,,games5425898691,bf81d8692db,20.0,-1021.72998046875,-710.9199829101562,35.79999923706055,2328.699951171875,22765.80078125,-2300.399932861328,-1515.5999755859375,375.49999237060547,127.5,255.0,128.0,-0.2933370357941351,1.3272129275919435,0.0044082098394055075,True,10,117.56286452918924,True,8,False,,
41,3342,78,False,False,0,5179.149037870781,24.010000228881836,43.220001220703125,95.95999908447266,13539.000244140625,27145.2001953125,1863.3999633789062,-1227.7999877929688,617.400016784668,1818.699951171875,0.0,0.010607099533662638,0.030219832630430845,-0.020294451485252826,76561198202334069,lukethesky,5.0,-40.02000045776367,-119.70999908447266,77.51000213623047,11504.100341796875,14982.60009765625,2665.8999633789062,3792.39990234375,3379.2001342773438,2108.9999389648438,255.0,3.0,True,-0.09015729298955595,1.081316888717102,0.13222454692370508,5,0.0,False,6,False,,,76561198072514579,mognes,7.0,-22.170000076293945,-4267.6298828125,17.010000228881836,-385.49999237060547,5652.5,2.199999988079071,0.5999999865889549,0.0,0.0,252.0,128.0,,0.009526650041122915,1.638918146409385,1.1623772052539706e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,29,2780.60009765625,4103.580078125,17.049999237060547,14187.5,2635.2999877929688,3.6000001430511475,1.0000000149011612,0.0,-2628.699951171875,255.0,0.0,False,0.016779205799186365,0.03675656723702208,-0.00020419528928861496,True,False,False,False,0.0,False,,games5425898691,bf81d8692db,20.0,6.380000114440918,439.3699951171875,77.63999938964844,335.2000045776367,-22833.40087890625,2145.8999633789062,5489.69970703125,334.3000030517578,-19.199999570846558,128.0,142.0,0.6291642230727995,-1.6825737505847942,-0.10037736802673229,True,4,31.0,False,3,False,,
42,3343,78,False,False,1,5382.988958639456,-98.73999786376953,-150.27999877929688,110.91000366210938,-25698.9990234375,9765.999755859375,7762.19970703125,3221.7001342773438,-496.3999938964844,5037.200012207031,1.0,-0.07274498735302601,-0.2556572581844051,-0.16511646375787778,bf81d8692db,games5425898691,20.0,-8.0,-253.8300018310547,89.55999755859375,415.6999969482422,18583.199462890625,-413.3000183105469,-3232.39990234375,-1630.5999755859375,4140.199890136719,128.0,145.0,,-1.2531866928845914,1.968166929573062,-0.6055579541152503,3,31.0,False,4,False,True,,76561198039309853,enpitsu,29.0,-2897.72998046875,-4115.89990234375,17.049999237060547,-13866.700439453125,-353.3000183105469,4.099999964237213,-0.5000000074505806,0.19999999552965164,-3046.400146484375,255.0,0.0,False,-0.016768090587998528,0.20232981442457393,-0.0001458747669990817,True,False,False,False,255.0,False,300.0,mognes,76561198072514579,7,22.170000076293945,4267.6298828125,17.010000228881836,385.49999237060547,-5652.5,2.199999988079071,-0.5999999865889549,-0.0,0.0,252.0,128.0,,-0.009526650041122915,-1.638918146409385,1.1623772052539706e-05,True,False,False,False,116.0,False,,lukethesky,76561198202334069,5.0,40.02000045776367,119.70999908447266,77.51000213623047,-11504.100341796875,-14982.60009765625,2665.8999633789062,-3792.39990234375,-3379.2001342773438,2108.9999389648438,255.0,3.0,0.09015729298955595,-1.081316888717102,0.13222454692370508,,6,0.0,False,5,False,,True
43,3345,78,False,False,0,5145.8251185667605,237.02000427246094,120.45999908447266,148.14999389648438,36216.59912109375,5777.2998046875,6725.3997802734375,3129.8001098632812,-129.3000030517578,-5117.300109863281,0.0,0.09155685825042069,0.28498253447319705,-0.18317619903152593,76561198202334069,lukethesky,5.0,55.970001220703125,5.369999885559082,97.2699966430664,11528.399658203125,15031.500244140625,2130.8999633789062,2436.6000366210938,4866.7999267578125,791.5000152587891,255.0,0.0,True,-0.14244917065435825,1.1185974933528209,0.7663817000707736,5,0.0,False,6,False,,,76561198072514579,mognes,7.0,-26.389999389648438,-4205.85986328125,17.010000228881836,-450.6999969482422,6609.4000244140625,2.199999988079071,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009526650041122915,1.638918146409385,1.1623772052539706e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,29,2897.72998046875,4115.89990234375,17.049999237060547,13866.700439453125,353.3000183105469,4.099999964237213,0.5000000074505806,-0.19999999552965164,-3046.400146484375,255.0,0.0,False,0.016768090587998528,-0.20232981442457393,-0.0001458747669990817,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,8.0,253.8300018310547,89.55999755859375,-415.6999969482422,-18583.199462890625,-413.3000183105469,3232.39990234375,1630.5999755859375,4140.199890136719,128.0,145.0,1.2531866928845914,-1.968166929573062,-0.6055579541152503,True,4,31.0,False,3,False,,
44,3401,80,False,False,1,6897.0855335079905,-1910.5799560546875,-1160.22998046875,186.00999450683594,21796.69921875,18539.599609375,5970.999755859375,4401.000061035156,968.6000061035156,-3961.300048828125,1.0,-0.2617733246641087,-0.3386596482166453,-0.603403852855245,76561198039309853,enpitsu,29.0,-2011.9599609375,-1342.5799560546875,64.9000015258789,13131.300048828125,16791.600341796875,1406.199951171875,-5297.1002197265625,1285.5999755859375,-733.1999969482422,255.0,0.0,False,-0.1403432583935366,2.0436631313104776,-0.00906459321360634,1,148.0,False,2,False,True,,bf81d8692db,games5425898691,20.0,1686.1099853515625,2940.1298828125,17.0,15064.7998046875,16470.400390625,3.4999999403953552,0.5000000074505806,0.5000000074505806,91.89999580383301,255.0,128.0,,-0.009599759447832153,2.300486618456417,-9.760561243957431e-05,False,4,False,4,0.0,False,,mognes,76561198072514579,7,-1181.1199951171875,3633.3798828125,17.010000228881836,2352.7999877929688,9425.999755859375,2.5999999046325684,-0.19999999552965164,-0.0,-3076.9000244140625,255.0,0.0,False,-0.009499996651311288,2.0313039586555446,-5.6268713928834484e-05,True,False,False,False,146.0,False,,lukethesky,76561198202334069,5.0,-1631.510009765625,-1720.0699462890625,17.010000228881836,1382.8999328613281,-21.80000066757202,2.3999999463558197,0.29999999329447746,0.29999999329447746,884.5999908447266,81.0,0.0,-0.009655514901975875,-0.2415386436972624,0.00010121645933535552,True,6,0.0,False,6,False,,False
45,3576,86,False,False,0,9613.000568038178,-1538.280029296875,-4451.52001953125,344.75,-17027.7001953125,19281.600341796875,857.2000122070312,2025.2999877929688,568.4000015258789,-3721.9000244140625,0.0,0.15994085514402798,-0.8243843600359488,0.1225415673050455,76561198072514579,mognes,7.0,-1424.8499755859375,-4546.41015625,240.3300018310547,-9973.200073242188,9572.39990234375,2251.3999938964844,-5049.200134277344,2166.0000610351562,252.39999771118164,255.0,26.0,True,-0.5652199713718469,2.7195271397751872,0.5707869969986482,3,51.0680343028038,True,4,False,True,,76561198202334069,lukethesky,5.0,358.260009765625,-4665.1201171875,17.0,-17244.100341796875,2522.7999877929688,2.0999999344348907,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,,0.009645667203709737,2.9963050067853536,1.747488731211394e-05,True,8,False,8,239.8786838875022,True,,enpitsu,76561198039309853,29,-610.0700073242188,-2921.3701171875,17.059999465942383,-8159.6002197265625,11435.699462890625,-3.799999952316284,0.7999999821186066,-1.5000000596046448,-114.20000076293945,255.0,128.0,False,0.016750877375568827,2.1777270240071696,9.661763761488113e-05,True,2,False,2,155.80657213734045,True,,games5425898691,bf81d8692db,20.0,-2061.590087890625,-5102.97998046875,824.010009765625,-6762.80029296875,2.199999988079071,-2143.699951171875,-0.09999999776482582,-2391.7999267578125,0.0,255.0,0.0,0.2589702761899128,-3.131751834620423,1.5732804702404382,True,6,157.0,False,4,False,,
46,3687,90,False,True,0,4683.565050850396,-3080.300048828125,996.97998046875,341.239990234375,16100.699462890625,17558.800048828125,3051.300048828125,4643.500061035156,-2924.4000244140625,-2425.7000732421875,0.0,0.6061764745486659,2.5282733207358943,1.8026657914870088,76561198072514579,mognes,7.0,-3179.639892578125,948.0599975585938,211.72999572753906,9798.699951171875,19545.10009765625,795.1999664306641,-797.6999664306641,4805.199890136719,2554.1000366210938,255.0,47.0,True,-0.10564467306188707,1.044287718688047,0.6229431094151108,5,0.0,False,6,False,True,,76561198202334069,lukethesky,5.0,324.6099853515625,196.19000244140625,17.0,12784.7998046875,13151.099853515625,3.6000001430511475,0.0,0.09999999776482582,1340.5000305175781,255.0,240.0,False,0.009582288134894127,0.8312483230635517,0.00010709604836426926,True,8,False,8,155.6764387674229,True,,enpitsu,76561198039309853,29,-2896.820068359375,1516.1300048828125,130.17999267578125,-4018.599853515625,-6352.2998046875,3520.5999755859375,183.50000381469727,-116.89999580383301,-101.19999885559082,255.0,255.0,False,0.08994836378674857,-2.1735586418792354,-0.0005794724193751182,True,4,False,3,202.0,False,,games5425898691,bf81d8692db,20.0,-3238.18994140625,1265.52001953125,17.010000228881836,-13089.3994140625,18911.99951171875,0.0,0.3999999910593033,-0.29999999329447746,-1360.5999755859375,255.0,0.0,0.009601732673740612,2.15529060023592,-0.0002423352874874669,False,8,61.535277320492646,True,6,False,,
47,3739,92,True,True,0,1170.4778225941027,-230.7100067138672,4176.97998046875,213.75,412.5,34966.201171875,7862.9998779296875,-835.4000091552734,3271.099853515625,-4960.0,0.0,0.8723365941165482,-0.29993108073394387,0.10712121691074812,76561198202334069,lukethesky,5.0,-146.2100067138672,3886.31005859375,111.4000015258789,-12506.099853515625,19159.7998046875,2343.8999938964844,1266.8000030517578,-5028.500061035156,408.49998474121094,255.0,252.0,True,0.008175707271361703,1.8167745703428513,-0.1935607046610908,9,42.88400000397877,True,10,False,True,,76561198072514579,mognes,7.0,-2247.760009765625,2037.43994140625,263.3900146484375,4941.300048828125,4848.900146484375,-5030.0,-25.69999933242798,74.6999979019165,-6.499999761581421,255.0,,,-0.23571226677345625,0.44906894537729036,-0.26698687086077366,True,6,False,6,,False,,enpitsu,76561198039309853,29,-2686.97998046875,1682.8800048828125,17.049999237060547,4.900000095367432,-2.0999999344348907,2.8999999165534973,-0.7000000029802322,-0.5000000074505806,0.0,,,,0.01675267007294018,-1.2259398246562874,-9.748847413649479e-06,True,4,False,4,202.0,False,,games5425898691,bf81d8692db,20.0,-2159.179931640625,4773.68994140625,17.010000228881836,21598.89892578125,7904.7998046875,0.09999999776482582,1.5999999642372131,0.7000000029802322,-1718.0000305175781,255.0,23.0,0.009571341472928173,0.29556431071027717,-0.00014051468127185117,True,8,214.2961374149527,True,6,False,,
