,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
34,1780,58.0,False,False,1,2255.5015681202694,3066.639892578125,4527.1298828125,519.6400146484375,16535.899658203125,23579.89990234375,2218.699951171875,-964.8000335693359,-4670.10009765625,3641.199951171875,1.0,-0.6390753519320843,-0.02729617927680569,0.6013526066493063,2472213069813468964,Mxrgan-_-45,8.0,2939.969970703125,4405.52001953125,407.5199890136719,16304.49951171875,16155.10009765625,-1473.6000061035156,-827.3999786376953,955.4000091552734,-994.0000152587891,255.0,128.0,,0.26814078331710806,2.210181499820493,-0.05627067872774694,True,167.3031741598601,True,18,10,8,,2319995250763482971,KazZ-_-op,7.0,3493.260009765625,405.0199890136719,17.010000228881836,-4079.2001342773438,12364.100341796875,2.0999999344348907,-0.09999999776482582,0.5000000074505806,4.1999998688697815,157.0,128.0,,-0.009584924008415088,1.2513883787634372,-6.347646863891314e-05,True,24,22,4,183.0,False,,enpitsu,76561198039309853,27.0,2346.199951171875,5071.33984375,76.41999816894531,13691.500244140625,1176.9999694824219,1504.4999694824219,1303.0000305175781,291.1000061035156,139.0999984741211,255.0,0.0,False,0.11876154696284007,3.024210293654835,0.912746367253675,True,141.0,False,16,False,16,,games5425898691,bf81d8692db,21.0,-913.47998046875,4783.08984375,16.989999771118164,5091.300048828125,4931.099853515625,4.600000083446503,3.700000047683716,3.400000035762787,-1555.7000732421875,255.0,113.0,,-0.009527393111212375,2.4056980391727367,4.7651253369883046e-05,True,203.0,False,16,14,False,
35,1833,60.0,True,True,0,8243.175328370133,-926.1699829101562,-3103.1201171875,249.27999877929688,557.7999877929688,31286.201171875,7773.0999755859375,1332.5,5416.5997314453125,-2209.9000549316406,0.0,-1.0985623949583707,2.63542016167899,-1.3126054231019668,bf81d8692db,games5425898691,21.0,-897.2100219726562,-3235.909912109375,151.75,-7315.5999755859375,19358.00048828125,527.400016784668,-647.0999908447266,2595.7000732421875,-3843.2998657226562,255.0,82.0,,-0.5555492832070478,1.9986696122754046,0.04384494633191986,True,131.60455060774282,True,18,15,False,,76561198039309853,enpitsu,27.0,-1651.02001953125,-3773.169921875,17.030000686645508,18316.199951171875,799.1999816894531,5.0,-0.5999999865889549,0.0,-4.000000059604645,255.0,255.0,False,0.016764563308123023,0.04311529377428999,5.388330512979398e-05,True,16,16,False,214.0,False,,Mxrgan-_-45,2472213069813468964,8.0,-3739.5,-3971.179931640625,15.5600004196167,2185.2999877929688,16230.6005859375,-1209.4999694824219,1798.699951171875,-3206.199951171875,46.99999809265137,255.0,128.0,,0.0490749065034858,1.4215961552271243,0.10268161060792845,True,102.72334627694983,True,18,8,10,,KazZ-_-op,2319995250763482971,7.0,-872.1099853515625,-1968.8599853515625,17.010000228881836,18155.6005859375,14119.7998046875,0.0,-0.3999999910593033,-0.19999999552965164,1985.5999755859375,255.0,255.0,,0.009583123155320058,0.7398509679823149,4.186293682660243e-05,True,102.53309245776103,True,24,22,4,
36,2164,63.0,False,False,1,5199.736796654839,38.540000915527344,11.449999809265137,114.30999755859375,7289.4000244140625,2827.39990234375,2726.7001342773438,-2332.5999450683594,747.5,5477.19970703125,1.0,0.24584051412993194,-0.6273634743315448,0.3238748741346899,2472213069813468964,Mxrgan-_-45,8.0,26.540000915527344,-151.8699951171875,91.0199966430664,12526.199951171875,-251.8000030517578,2845.1998901367188,2053.300018310547,4627.699890136719,2148.699951171875,255.0,14.0,,0.2645178792166281,1.9720982291864377,0.6240764926452286,True,0.0,False,4,3,False,,2319995250763482971,KazZ-_-op,6.0,-0.0,-1829.8900146484375,17.010000228881836,-1.5000000596046448,15104.599609375,2.0999999344348907,0.5999999865889549,-0.0,0.0,237.0,128.0,,-0.009651221593568198,1.5706821795914492,5.511949301602491e-07,True,4,4,False,106.0,False,,enpitsu,76561198039309853,27.0,-14.539999961853027,148.77999877929688,116.26000213623047,-11157.2998046875,-2348.5000610351562,882.0999908447266,4033.9999389648438,-1364.4999694824219,3480.4998779296875,255.0,128.0,,-1.2336813758836545,-0.1729455644073119,-0.872233717048578,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,-0.0,4736.77001953125,17.010000228881836,-0.0,9076.599731445312,2.0999999344348907,-0.7999999821186066,-0.0,0.0,0.0,,,-0.009742775204720982,-1.570789508387031,-3.3262255854344717e-08,True,116.0,False,False,False,False,
37,2213,65.0,False,False,1,4661.738323905351,1134.3699951171875,484.3599853515625,100.16999816894531,7629.89990234375,12715.899658203125,2058.5000610351562,2320.7000732421875,3268.3999633789062,1568.800048828125,1.0,-0.4498869873754422,1.0251192704191787,-0.5247031778028591,2319995250763482971,KazZ-_-op,6.0,1072.1700439453125,301.6099853515625,17.010000228881836,5452.80029296875,10223.599853515625,2.3999999463558197,-3.3000001311302185,-6.800000071525574,-586.1999893188477,218.0,0.0,False,-0.009549502761256,2.0222772601874373,-0.00017345799562031144,True,136.0,False,4,4,False,,2472213069813468964,Mxrgan-_-45,8.0,2218.9599609375,-343.489990234375,17.0,13194.100341796875,-3086.099853515625,3.400000035762787,-5.5000001192092896,1.1999999731779099,1105.1000213623047,255.0,128.0,,-0.009571460987444911,-2.9537749784415794,7.928764054456955e-05,False,4,4,False,0.0,False,,enpitsu,76561198039309853,27.0,-2019.27001953125,-14.829999923706055,17.049999237060547,-12914.000244140625,228.60000610351562,3.100000023841858,1.899999976158142,-0.0,2022.7000427246094,255.0,128.0,,-0.016728307117877317,-0.011304653727711072,0.0002510141396627732,True,18.471578582640618,True,2,False,2,,games5425898691,bf81d8692db,21.0,163.07000732421875,5518.6298828125,23.510000228881836,5403.699951171875,-5504.7998046875,-217.00000762939453,0.7000000029802322,-2.0999999344348907,34.000000953674316,255.0,128.0,,-0.03750326237099945,-2.35328630305606,0.027746205947512016,True,116.0,False,False,False,False,
38,2231,65.0,False,False,1,3888.807658822032,1637.449951171875,1322.530029296875,93.87000274658203,7101.099853515625,11252.2998046875,1331.1000061035156,-981.8000030517578,4285.799865722656,1568.800048828125,1.0,0.8613366690105696,-2.3919310148908495,-2.818496462949233,2319995250763482971,KazZ-_-op,7.0,1670.0999755859375,974.25,16.959999084472656,11900.10009765625,12423.399658203125,5.799999833106995,-0.0,-0.09999999776482582,7.799999713897705,255.0,128.0,False,-0.009602728792037777,2.333648868771412,3.917399047405773e-06,True,79.62035265532876,True,4,4,False,,2472213069813468964,Mxrgan-_-45,8.0,3156.27001953125,-300.55999755859375,17.0,13280.50048828125,4638.299865722656,3.3000001311302185,-2.0999999344348907,-0.9000000357627869,540.4000091552734,255.0,128.0,,-0.009599598482739169,2.7634452443707795,-0.00013490794341282928,True,4,4,False,0.0,False,,enpitsu,76561198039309853,27.0,-3014.330078125,-9.460000038146973,17.049999237060547,-14084.69970703125,4285.10009765625,3.100000023841858,-0.3999999910593033,0.3999999910593033,-3060.1998901367188,255.0,128.0,False,-0.01677254033017484,0.6919907769577452,-9.95585742157296e-05,True,9.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,270.1499938964844,5410.08984375,19.18000030517578,-2767.6998901367188,2735.0,85.10000228881836,97.5,-4.300000071525574,3.3000001311302185,0.0,128.0,,-0.038390125214330155,-2.358070743987881,0.028645108558985492,True,116.0,False,False,False,False,
39,2250,66.0,False,False,1,3303.3651683262538,2116.68994140625,2070.449951171875,94.2699966430664,6600.8001708984375,9856.799926757812,303.4000015258789,-3632.0999145507812,4575.5999755859375,1367.7999877929688,1.0,-0.7597624149261639,-0.9178725870650389,-0.3156224834270231,2319995250763482971,KazZ-_-op,7.0,2395.919921875,1953.6300048828125,16.989999771118164,3708.800048828125,17155.30029296875,4.799999892711639,-0.19999999552965164,-0.09999999776482582,1955.7000732421875,197.0,255.0,False,-0.009577233900980043,1.7144256295782392,7.101043925183674e-06,True,76.0,False,4,4,False,,2472213069813468964,Mxrgan-_-45,8.0,3698.719970703125,338.739990234375,17.0,262.7000045776367,13447.7001953125,3.6000001430511475,-0.09999999776482582,-0.09999999776482582,2250.5999755859375,255.0,255.0,,-0.009554594088357744,1.5222242076042194,1.077054113284259e-05,True,4,4,False,251.87498519497532,True,,enpitsu,76561198039309853,27.0,-3325.469970703125,468.1099853515625,17.049999237060547,231.29999160766602,992.5,2.5,-0.5000000074505806,-0.09999999776482582,-11.299999952316284,0.0,255.0,False,-0.01728563497800917,1.8097434876406264,3.0489729158148762e-05,True,9.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,157.89999389648438,5525.5498046875,23.790000915527344,2541.4999389648438,-2041.300048828125,-81.00000381469727,-1.899999976158142,-22.59999990463257,615.0,255.0,137.0,,-0.03518183353713599,-2.4325429991211927,0.029996734705906417,True,116.0,False,False,False,False,
40,2257,66.0,False,False,1,3141.1035878627745,2258.679931640625,2309.8701171875,105.41999816894531,-4621.600036621094,5262.9998779296875,4539.100036621094,-3212.6998901367188,3271.4999389648438,2025.3999328613281,1.0,0.6516001563755197,-1.2845165139183135,-0.8295701470418747,2319995250763482971,KazZ-_-op,7.0,2393.030029296875,2305.89990234375,16.989999771118164,-2560.10009765625,9418.300170898438,4.900000095367432,-0.09999999776482582,-0.09999999776482582,1811.3999938964844,0.0,255.0,False,-0.009916354332097903,1.2496991754289524,-1.7162956208864485e-06,True,76.0,False,4,4,False,,2472213069813468964,Mxrgan-_-45,8.0,3603.389892578125,680.469970703125,17.0,-7637.39990234375,13140.50048828125,1.2999999523162842,-0.3999999910593033,-0.0,2090.0,255.0,255.0,,-0.009572731271973396,0.9758792628681889,-4.193248636554249e-05,True,4,4,False,230.02004299112548,True,,enpitsu,76561198039309853,27.0,-3329.760009765625,432.1000061035156,17.049999237060547,-431.30001068115234,-3058.699951171875,2.7000001072883606,0.3999999910593033,0.3999999910593033,-1546.199951171875,0.0,255.0,False,-0.016949348419149735,1.9557660138206412,-0.0001785725360924028,True,9.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,253.77999877929688,5455.89990234375,21.030000686645508,5130.9002685546875,-3126.099853515625,-121.99999809265137,-3.3000001311302185,-34.80000019073486,938.6000061035156,255.0,136.0,,-0.02992975309281348,-2.597529280604066,0.03381513909086227,True,116.0,False,False,False,False,
41,2300,68.0,False,False,1,2127.3770696461534,1391.739990234375,3071.18994140625,185.38999938964844,-10868.1005859375,1400.8999633789062,4272.5,24.700000286102295,3423.2000732421875,2419.2999267578125,1.0,0.06493064610772926,-2.8324940327368737,-2.141182954751609,2319995250763482971,KazZ-_-op,7.0,1437.989990234375,3120.050048828125,48.90999984741211,-13568.800048828125,3691.6000366210938,3533.800048828125,-38.399999141693115,609.5999908447266,1263.7000274658203,97.0,128.0,,0.009715039313383887,0.11672612671918856,0.00992211241771539,,21.0,False,5,4,False,,2472213069813468964,Mxrgan-_-45,8.0,1030.97998046875,2082.5,17.0,-12681.99951171875,14149.599609375,3.4999999403953552,-0.3999999910593033,0.3999999910593033,-1953.6000061035156,255.0,0.0,,-0.009596012275838827,0.9084671544351457,-5.6838053427720303e-05,True,4,4,False,190.0,False,,enpitsu,76561198039309853,27.0,-3500.93994140625,523.9000244140625,17.049999237060547,-1138.6000061035156,11799.89990234375,-2.0999999344348907,-0.5000000074505806,3.1999999284744263,199.20000076293945,255.0,128.0,,-0.01670342807211547,1.4537954603152554,-0.00020632717354076148,True,176.62052469868814,True,2,False,2,,games5425898691,bf81d8692db,21.0,1052.52001953125,3912.5,213.47000122070312,5743.3001708984375,-16174.000244140625,1490.5000305175781,1969.7000122070312,966.1000061035156,-30.499999523162842,255.0,128.0,,-0.002466062914744803,-2.0268176863811282,-0.02503958372914363,True,68.9428129555077,True,4,False,False,
42,2351,70.0,False,False,1,2650.68174123557,-680.1300048828125,3008.820068359375,128.27999877929688,-9957.60009765625,9869.299926757812,914.1000366210938,1584.6000671386719,-693.3000183105469,5614.1998291015625,1.0,-1.0364675434888426,2.1844562772536715,-1.782011773202172,2472213069813468964,Mxrgan-_-45,8.0,-645.3800048828125,2874.010009765625,15.699999809265137,-7119.89990234375,6794.7998046875,-226.70000076293945,-1448.3000183105469,154.89999771118164,-400.9000015258789,255.0,128.0,,-0.04700080239184468,0.8564759008948167,0.023536687665650265,True,220.0,False,4,4,False,,2319995250763482971,KazZ-_-op,7.0,-413.9200134277344,3630.6201171875,17.010000228881836,2208.9999389648438,-808.0999755859375,2.199999988079071,-0.0,0.5000000074505806,-1320.5000305175781,241.0,0.0,,-0.009468975561870924,-2.946674331515826,-0.00011811188693199053,True,6,4,False,51.0,False,,enpitsu,76561198039309853,27.0,-2185.070068359375,3883.919921875,17.049999237060547,14515.0,17462.7001953125,2.5999999046325684,-0.09999999776482582,-0.0,0.0,255.0,0.0,,-0.01677105003371337,2.2642774386995153,8.016033226225142e-06,True,102.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,1935.699951171875,267.1099853515625,17.010000228881836,15256.300048828125,-2233.000030517578,6.499999761581421,2.0999999344348907,0.29999999329447746,2088.0999755859375,255.0,255.0,,-0.009555800424430213,-3.072712773982617,-0.00011870957306565745,False,26.0,False,4,4,False,
43,2396,71.0,False,False,1,3099.801031788681,-2114.0,4399.27978515625,93.1500015258789,-7299.0997314453125,6869.2999267578125,0.0,-3463.2998657226562,-4044.1000366210938,2765.8999633789062,1.0,-1.5009127385508052,2.999017636553036,0.3712557431825225,2472213069813468964,Mxrgan-_-45,8.0,-2236.820068359375,4291.47998046875,17.010000228881836,-994.7000122070312,15719.7998046875,2.199999988079071,-0.0,-2.3000000417232513,-1262.300033569336,255.0,43.0,,-0.009598274423728978,1.5434776285804421,3.192261463816878e-05,True,175.0,False,4,4,False,,2319995250763482971,KazZ-_-op,7.0,-1003.77001953125,2330.159912109375,17.010000228881836,-13221.199951171875,-7250.10009765625,2.3000000417232513,-0.5000000074505806,-0.19999999552965164,-1736.9000244140625,228.0,1.0,,-0.009603919617992035,-0.47134732427532156,-0.0001848883773556266,True,6,4,False,0.0,False,,enpitsu,76561198039309853,27.0,-863.1199951171875,4593.56005859375,17.049999237060547,-4653.999938964844,979.8000335693359,2.8999999165534973,0.29999999329447746,-0.3999999910593033,-2033.800048828125,0.0,255.0,True,-0.016915380788854326,-2.6651259020248284,-9.396935024052215e-05,True,133.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,3601.739990234375,1937.8199462890625,17.010000228881836,273.6000061035156,16403.599853515625,2.0999999344348907,-0.0,3.400000035762787,579.7000122070312,255.0,229.0,,-0.00959859695562445,1.5889560490911554,4.254982275950235e-05,False,0.0,False,4,4,False,
44,2412,72.0,False,False,1,2790.052480462679,-1890.8399658203125,5006.14990234375,201.8800048828125,1647.4000549316406,-7092.9998779296875,-82.60000228881836,-87.39999771118164,-3359.7000122070312,1806.9999694824219,1.0,-0.3619533961158972,-1.6889756031983247,2.060813787640729,2472213069813468964,Mxrgan-_-45,8.0,-1937.9100341796875,5038.08984375,43.04999923706055,10733.800048828125,6585.4998779296875,4090.4998779296875,5494.4000244140625,96.89999580383301,-227.5,255.0,133.0,,0.38252081427572127,2.5917915389116737,0.44274908571748783,True,175.0,False,4,4,False,,2319995250763482971,KazZ-_-op,7.0,-1813.72998046875,2286.8701171875,17.010000228881836,-12534.7998046875,6270.10009765625,2.0000000298023224,-0.7999999821186066,0.5000000074505806,-643.1999969482422,237.0,128.0,,-0.00958857797602486,0.5186569705479933,0.0002301061020174861,True,6,4,False,24.769961339171214,True,,enpitsu,76561198039309853,27.0,-1158.6800537109375,4765.7001953125,17.049999237060547,-3264.5001220703125,3460.1998901367188,2.5999999046325684,-0.5999999865889549,-0.3999999910593033,-1916.9999694824219,255.0,128.0,False,-0.0167357599529352,-1.2672833744312602,0.00011877606162239233,True,133.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,3468.0,2899.669921875,17.010000228881836,-4539.2999267578125,17757.19970703125,-0.09999999776482582,-0.0,0.7000000029802322,27.300000190734863,255.0,128.0,,-0.009599607990012037,1.3169778390697893,-6.727328076772816e-05,True,9.080929287018318,True,4,4,False,
45,2437,73.0,False,False,0,9929.923977547583,1823.5799560546875,-4410.25,143.75,17352.5,12346.8994140625,5338.800048828125,-3414.2999267578125,-4077.7999877929688,2562.0001220703125,0.0,0.17767577320687247,2.647668125873279,-1.3264847550836694,76561198039309853,enpitsu,27.0,1650.2900390625,-4499.2900390625,72.76000213623047,13506.400146484375,5969.1998291015625,2414.2999267578125,-1997.7000427246094,2316.6000366210938,845.9999847412109,255.0,128.0,False,0.11930299594857344,0.37946473976846373,-0.008523472667245091,True,84.0,False,4,3,False,,bf81d8692db,games5425898691,21.0,-2648.68994140625,-4505.669921875,17.010000228881836,18427.80029296875,-10933.900146484375,-0.29999999329447746,-3.1999999284744263,1.7000000178813934,998.1999969482422,255.0,128.0,,0.009599512986920737,-0.4679650605487023,-0.0001417485035414235,True,4,4,False,230.47540645445548,True,,Mxrgan-_-45,2472213069813468964,8.0,1775.25,-5102.9599609375,824.6699829101562,7916.099853515625,-0.3999999910593033,5392.8997802734375,0.0,2407.2999572753906,0.0,255.0,255.0,,-0.5808020935572844,-0.011401552722960997,-1.5645392546670343,True,171.94531611216965,True,4,False,4,,KazZ-_-op,2319995250763482971,7.0,2679.699951171875,-3405.2900390625,17.010000228881836,7175.30029296875,-14167.39990234375,2.3999999463558197,-0.29999999329447746,0.7000000029802322,2073.0999755859375,233.0,255.0,True,0.009585127406748517,-1.0474336208271544,0.0001897246218894538,True,7.0,False,6,4,False,
46,2644,80.0,False,True,1,5222.787556042832,-563.6900024414062,125.33999633789062,105.88999938964844,4781.199951171875,22114.599609375,8537.19970703125,4703.800048828125,3569.2999267578125,-1064.8999786376953,1.0,0.18232060314609908,1.4998799941660956,-1.1137518352323759,2472213069813468964,Mxrgan-_-45,8.0,-581.9600219726562,-34.7400016784668,15.720000267028809,-29.800000190734863,14505.10009765625,-404.7999954223633,573.6000061035156,880.6999969482422,-1577.5999450683594,255.0,128.0,,0.008047150968233373,1.5905244900018738,0.023503605816477632,True,,False,4,4,False,,2319995250763482971,KazZ-_-op,7.0,-1695.8399658203125,-2160.510009765625,17.010000228881836,9991.699829101562,10975.699462890625,2.0999999344348907,-0.5000000074505806,-0.5999999865889549,-22.000000476837158,201.0,128.0,,-0.009600969186531551,2.3125846613149292,8.095535306619828e-05,True,10,8,False,234.0,False,,enpitsu,76561198039309853,27.0,1604.22998046875,4361.3798828125,17.049999237060547,-9005.10009765625,8976.199951171875,2.5999999046325684,0.29999999329447746,-0.7000000029802322,-1.4000000059604645,128.0,255.0,,-0.016706920953573935,0.78400318313627,6.943158931762888e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-1171.719970703125,4775.7001953125,17.010000228881836,10331.199951171875,-4159.800109863281,2.3000000417232513,-4.699999988079071,1.899999976158142,-1293.800048828125,255.0,0.0,,-0.009547580530924984,-2.752992032726479,-1.4884640773347162e-05,True,90.0,False,4,4,False,
47,2691,82.0,False,False,0,8981.668270281683,-256.32000732421875,-3818.860107421875,597.5499877929688,-21171.99951171875,-20326.500244140625,4363.699951171875,1827.5,-537.0999908447266,5689.5001220703125,0.0,1.0161104951360354,2.9961875668737177,2.1986098025043934,bf81d8692db,games5425898691,21.0,-148.58999633789062,-3769.6298828125,459.6700134277344,-10900.50048828125,-1369.1000366210938,3248.900146484375,5147.2998046875,860.5000305175781,-1736.199951171875,255.0,255.0,,-0.720298830686736,-3.095220887215735,-1.5711336345606775,True,8.464051779880329,True,6,5,False,,76561198039309853,enpitsu,27.0,-924.280029296875,-4703.8701171875,17.049999237060547,5147.7001953125,-2204.499969482422,3.100000023841858,0.7999999821186066,-0.19999999552965164,-2163.2000732421875,0.0,128.0,,0.016648558940067486,-0.363787196986724,-0.00011648023120864966,True,1,False,False,103.5118194087859,True,,Mxrgan-_-45,2472213069813468964,8.0,-1254.510009765625,-646.02001953125,17.0,-13995.0,1717.5999450683594,3.3000001311302185,0.5000000074505806,0.0,0.0,255.0,128.0,,0.009585703280382551,3.019436174022048,4.6166119991272165e-05,True,,False,4,False,4,,KazZ-_-op,2319995250763482971,7.0,-286.3399963378906,701.8499755859375,17.010000228881836,-9788.200073242188,-10350.30029296875,2.0999999344348907,1.5000000596046448,1.8000000715255737,628.4999847412109,191.0,128.0,,0.009604635976770963,-2.2784594075310425,-0.0001561586536403595,True,255.0,False,10,8,False,
48,2814,87.0,False,False,1,4851.630492813108,3789.610107421875,1245.72998046875,929.4199829101562,3856.6000366210938,10922.900390625,7486.7999267578125,4231.9000244140625,1061.500015258789,4118.699951171875,1.0,-0.49890261369022654,0.1328223042433208,-2.446224746071379,2319995250763482971,KazZ-_-op,7.0,3765.0400390625,1113.469970703125,780.2899780273438,5780.7000732421875,6862.19970703125,4286.9000244140625,-583.3000183105469,1150.1000213623047,-344.90001678466797,200.0,209.0,,1.3397938428237481,1.0114417876381803,-2.1278315205450475,True,180.0,False,12,8,4,,2472213069813468964,Mxrgan-_-45,8.0,2649.14990234375,-1056.280029296875,17.010000228881836,-2188.0999755859375,9156.900024414062,2.0999999344348907,-0.7999999821186066,-0.3999999910593033,-10.90000033378601,26.0,128.0,False,-0.009898924289790447,1.3384864098659868,1.8193337575502362e-05,True,4,4,False,214.0,False,,enpitsu,76561198039309853,27.0,-94.1500015258789,4346.740234375,17.059999465942383,618.1999969482422,-216.49999618530273,1.4000000059604645,-0.5999999865889549,-2.3000000417232513,0.0,255.0,255.0,False,-0.016717519212108508,-2.8045980735739953,-3.666557878756756e-06,True,114.0,False,2,False,False,,games5425898691,bf81d8692db,21.0,1878.469970703125,4827.580078125,16.84000015258789,-3921.300048828125,-6783.599853515625,47.30000019073486,105.39999961853027,50.900001525878906,1864.1000366210938,128.0,247.0,,-0.006094561799231863,-1.0533834102609303,0.005434774624839677,True,255.0,False,6,6,False,
49,2882,89.0,False,False,1,3150.255416697795,3569.31005859375,3473.409912109375,690.3699951171875,-16324.100341796875,18186.8994140625,-2217.899932861328,4702.699890136719,592.0000076293945,941.3999938964844,1.0,1.4920979535117183,3.1146683075647474,1.2783990604724655,2319995250763482971,KazZ-_-op,7.0,3705.25,3328.9599609375,598.5599975585938,-11881.99951171875,15267.2998046875,-3953.9999389648438,690.5000305175781,-5365.3997802734375,-992.5,0.0,255.0,,0.31976469428683524,1.5228558994703931,-1.056504686065825,True,103.63622351359298,True,14,9,4,,2472213069813468964,Mxrgan-_-45,8.0,1236.97998046875,-15.569999694824219,17.010000228881836,-7211.300048828125,-10766.8994140625,2.3999999463558197,-1.1999999731779099,-1.899999976158142,-2120.5999755859375,255.0,0.0,,-0.009582288524731492,-0.9410285663788862,-0.00021648763791267984,True,4,4,False,214.0,False,,enpitsu,76561198039309853,27.0,685.75,4922.8798828125,17.059999465942383,2725.4000854492188,-1158.0000305175781,1.2999999523162842,0.5999999865889549,0.29999999329447746,0.0,128.0,128.0,False,-0.016811977849743993,-2.739832478084561,-3.7439016437737136e-05,True,114.0,False,2,False,False,,games5425898691,bf81d8692db,21.0,3415.169921875,3797.889892578125,419.2200012207031,9075.10009765625,-8198.300170898438,3682.0001220703125,804.4000244140625,-820.9999847412109,-720.4000091552734,255.0,128.0,,0.47073110784282374,-1.1000800431303737,1.0084451232857083,True,186.10872244322172,True,8,6,False,
50,2992,93.0,True,False,1,2653.770393259001,-64.2699966430664,2666.06005859375,93.55000305175781,-4873.0999755859375,-5209.0997314453125,988.6000061035156,4353.2000732421875,-4072.5,-680.8000183105469,1.0,-0.648906242358896,3.0507791438594483,-1.2928050148881647,2472213069813468964,Mxrgan-_-45,8.0,-136.72999572753906,2490.080078125,17.010000228881836,1893.800048828125,11356.800537109375,2.3000000417232513,0.5999999865889549,4.099999964237213,1148.499984741211,255.0,220.0,,-0.009549079466703404,1.7472467958202889,0.0001510361299301456,True,214.0,False,4,4,False,,2319995250763482971,KazZ-_-op,7.0,1761.06005859375,4224.0,16.989999771118164,-8023.3001708984375,1090.8999633789062,4.699999988079071,4.600000083446503,-0.09999999776482582,-886.9999694824219,190.0,55.0,,-0.009597982456622156,0.14275578751989226,0.00011963114942404259,True,14,10,4,79.0,False,,enpitsu,76561198039309853,27.0,777.0599975585938,2276.77001953125,17.020000457763672,-15132.099609375,12134.49951171875,2.7000001072883606,-0.0,-0.0,-2036.6000366210938,255.0,128.0,False,-0.016777708546487607,0.7474205204355885,-2.5229077840852184e-05,True,18.155742176117435,True,4,False,2,,games5425898691,bf81d8692db,21.0,1838.3199462890625,2416.169921875,17.020000457763672,-6280.3997802734375,22125.80078125,-2.0999999344348907,-0.0,-0.5000000074505806,-0.7999999821186066,255.0,128.0,,-0.009586743589060814,1.294334583433768,2.419683410852602e-05,True,30.369049451684436,True,8,8,False,
