,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
0,171,0.0,False,False,0,5174.975863040476,86.93000030517578,59.22999954223633,91.98999786376953,14199.000244140625,4300.0,-2307.899932861328,-2231.4999389648438,-4032.7999877929688,-2710.4998779296875,0.0,-0.5009080980261811,0.4808473527101805,0.18447527015179915,76561198039309853,enpitsu,25.0,42.130001068115234,-64.06999969482422,110.44999694824219,10020.999755859375,-940.5999755859375,970.1000213623047,-4354.200134277344,2856.300048828125,1769.6000671386719,255.0,128.0,,1.1790498815107857,-1.9681616530691741,3.1090682352967383,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,172.52000427246094,-4691.18017578125,17.010000228881836,-1955.7000732421875,5031.300048828125,2.7000001072883606,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,0.009416552268104103,1.9415431236904508,-3.978540258935775e-06,True,4,False,4,116.0,False,,Aldi_Süd20,b7ff2f26a4b,6,6.110000133514404,180.8000030517578,115.83000183105469,-5274.000244140625,-3081.0000610351562,2171.699981689453,-3667.0001220703125,1374.1000366210938,327.09999084472656,0.0,243.0,,0.04487148893600243,-2.9518868673141854,-1.9712260260821173,True,0.0,False,4,3,False,,Asius,76561198861619510,15.0,2745.219970703125,3973.199951171875,17.049999237060547,14633.599853515625,10309.300537109375,3.799999952316284,-0.3999999910593033,-0.3999999910593033,2310.500030517578,255.0,255.0,True,0.016778995100715587,0.6950553065403926,0.0002653721486756495,True,False,False,False,0.0,False,,
1,258,3.0,False,False,0,5633.553300548232,3048.56005859375,1117.8900146484375,93.1500015258789,5506.6998291015625,2116.199951171875,0.0,-2149.499969482422,5593.3001708984375,-305.3000068664551,0.0,0.028398994999147185,-1.3625708535984253,2.26070345494076,76561198039309853,enpitsu,26.0,3016.2900390625,958.8400268554688,17.049999237060547,8456.599731445312,11212.900390625,3.1999999284744263,-2.199999988079071,-3.3000001311302185,870.1000213623047,255.0,0.0,,0.0167707133858212,0.9798994812368473,-0.00015975533583096385,True,2,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,3076.669921875,-3871.77001953125,17.010000228881836,12528.800048828125,16457.2998046875,0.0,1.5000000596046448,2.0999999344348907,354.50000762939453,255.0,179.0,0.00959137808898995,0.9405932224616942,-0.00014130585824975866,True,4,False,4,236.21112264612668,True,,Aldi_Süd20,b7ff2f26a4b,6,-3063.60009765625,186.49000549316406,17.010000228881836,-14151.600341796875,-3817.0999145507812,0.29999999329447746,1.1999999731779099,0.29999999329447746,211.10000610351562,255.0,128.0,,0.009609957028101393,-2.862479153684222,-3.9275255258230764e-05,True,21.609135358564316,True,6,6,False,,Asius,76561198861619510,15.0,1145.52001953125,4644.0,17.049999237060547,-12608.599853515625,-4630.7000732421875,3.1999999284744263,0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,False,0.01668964339624834,-2.78961543297386,3.6361619277228144e-05,True,False,False,False,255.0,False,,
2,321,5.0,False,False,0,5101.020176256968,3995.050048828125,3691.5400390625,383.5299987792969,-1697.2999572753906,8024.000244140625,-1181.8000030517578,-3242.39990234375,2446.7999267578125,-4415.7000732421875,0.0,-0.7498333697405691,0.9309793952539775,0.5809245521046944,76561198039309853,enpitsu,25.0,4079.0,3504.070068359375,382.0899963378906,-16.49999976158142,12001.099853515625,3398.0999755859375,-886.8000030517578,17.000000476837158,-16.49999976158142,255.0,255.0,,-0.2426348301139081,1.5547985658964854,-1.568129814957571,True,2,False,2,31.0,False,,bf81d8692db,games5425898691,24.0,2744.820068359375,785.030029296875,17.010000228881836,-19825.699462890625,4577.5,2.800000011920929,0.0,0.0,2007.2000122070312,255.0,255.0,0.009593495981454852,2.992118058050888,2.2829195588000946e-05,True,4,False,4,255.0,False,,Aldi_Süd20,b7ff2f26a4b,6,-2483.820068359375,3629.27001953125,16.989999771118164,14696.099853515625,17458.00048828125,5.099999904632568,-0.19999999552965164,-0.09999999776482582,-5.400000214576721,255.0,128.0,,0.009590375698942645,0.8703745013279275,3.8337268614245277e-05,True,155.0,False,6,6,False,,Asius,76561198861619510,15.0,-133.6300048828125,5304.080078125,17.0,5232.9998779296875,-2945.7998657226562,-24.500000476837158,-83.90000343322754,-5.400000214576721,-173.89999389648438,255.0,128.0,False,0.01587368953822128,-0.5304298818848978,-0.0010188330816966811,True,False,False,False,255.0,False,,
3,348,6.0,False,False,0,4138.885625961166,3202.1201171875,4560.52978515625,99.38999938964844,-10875.6005859375,4423.500061035156,-1417.8999328613281,-1921.6999816894531,-3049.89990234375,-4796.300048828125,0.0,-0.08639900490102428,-2.8205704302134404,-0.24407588324695587,76561198039309853,enpitsu,25.0,3381.219970703125,4404.5,26.700000762939453,-13304.599609375,5589.69970703125,-1566.1000061035156,-1470.5000305175781,2004.6000671386719,-99.49999809265137,255.0,128.0,,0.10338534968711034,2.7536387887241194,-0.23885323043618592,True,2,False,2,31.0,False,,bf81d8692db,games5425898691,24.0,974.6699829101562,366.7200012207031,17.010000228881836,-16986.800537109375,4278.699951171875,2.5999999046325684,-3.4999999403953552,0.7999999821186066,-1136.1000061035156,255.0,128.0,0.009584244038923759,2.824138157479768,0.00011032694616347264,True,4,False,4,255.0,False,,Aldi_Süd20,b7ff2f26a4b,6,-1127.5799560546875,4943.7900390625,16.989999771118164,10763.499755859375,3943.3999633789062,5.099999904632568,0.0,-0.09999999776482582,-365.2000045776367,128.0,128.0,,0.009652357862167114,0.31385065656431316,0.00020000871788550717,True,155.0,False,6,6,False,,Asius,76561198861619510,15.0,793.2000122070312,4996.22021484375,17.049999237060547,11884.000244140625,233.99999618530273,3.799999952316284,7.599999904632568,0.09999999776482582,1001.2999725341797,255.0,255.0,False,0.01672042641925141,0.027391248360871957,-1.3780758180634626e-05,True,False,False,False,255.0,False,,
4,354,6.0,False,False,0,3891.8839827195798,2965.260009765625,4652.72998046875,93.06999969482422,-10220.499877929688,3965.0,0.0,-2013.699951171875,-4175.799865722656,-3808.800048828125,0.0,0.7992423256124779,2.5299451827729413,0.033594295674682355,76561198039309853,enpitsu,25.0,3079.89990234375,4531.2998046875,16.530000686645508,-13432.80029296875,5597.8997802734375,60.59999942779541,72.10000038146973,-24.800000190734863,-5.099999904632568,255.0,128.0,,0.013302832249616925,2.7485046527331525,0.005893969610022258,True,2,False,2,27.722193494919807,True,,bf81d8692db,games5425898691,24.0,610.7999877929688,508.44000244140625,17.010000228881836,-15285.999755859375,8072.1002197265625,2.7000001072883606,-3.3000001311302185,1.8000000715255737,-1089.000015258789,255.0,128.0,0.009596561296372147,2.6086544240379808,-1.9116641206497283e-05,True,4,False,4,255.0,False,,Aldi_Süd20,b7ff2f26a4b,6,-895.0599975585938,5016.7099609375,17.729999542236328,9904.299926757812,2624.5999145507812,75.3000020980835,196.70000076293945,303.0999946594238,-629.7999954223633,128.0,77.0,,-0.0022616821964348125,0.26434763751165213,0.025893869354813085,True,155.0,False,6,6,False,,Asius,76561198861619510,15.0,1108.280029296875,5025.7001953125,25.56999969482422,12496.600341796875,1215.4000091552734,977.0999908447266,1983.8999938964844,-803.1999969482422,-178.89999389648438,255.0,128.0,False,-0.10403563227463182,0.11530581425300146,0.1829067533584966,True,False,False,False,255.0,False,,
5,368,7.0,False,False,0,3174.0936965531505,2276.25,5031.830078125,160.6999969482422,-26163.60107421875,9032.39990234375,14043.299560546875,1815.0999450683594,269.3000030517578,-4412.799987792969,0.0,0.2878539732312704,-0.004254436557395207,-1.2197015242986136,76561198039309853,enpitsu,25.0,2413.889892578125,4914.509765625,109.7699966430664,-11541.99951171875,10790.50048828125,3361.6000366210938,-5408.800048828125,625.8000183105469,-775.8999633789062,255.0,0.0,,0.6118261237518844,2.4619108130906704,0.5755933153058976,True,3,False,4,10.0,False,,bf81d8692db,games5425898691,24.0,-34.189998626708984,1060.199951171875,17.010000228881836,-10241.600341796875,13504.89990234375,2.7000001072883606,-1.4000000059604645,2.0999999344348907,-799.5999908447266,255.0,111.0,0.009606061884949169,2.181462874919563,3.948581857298563e-06,True,4,False,4,255.0,False,,Aldi_Süd20,b7ff2f26a4b,6,-457.55999755859375,5082.080078125,17.010000228881836,7512.5,-58.09999942779541,2.800000011920929,1.5000000596046448,0.29999999329447746,-1092.699966430664,128.0,59.0,,0.009618420893613143,-0.009414722771584352,-0.00013699168277636292,True,155.0,False,6,6,False,,Asius,76561198861619510,15.0,1681.949951171875,5095.7099609375,139.13999938964844,12736.300048828125,-2401.1000061035156,2743.599853515625,1601.6000366210938,206.29999160766602,-96.19999885559082,255.0,128.0,False,-0.19879401246395803,0.04974223658815519,1.401799811037164,True,False,False,3,255.0,False,,
6,486,11.0,False,False,0,4339.403277458209,-4001.47998046875,2109.090087890625,255.61000061035156,-10868.499755859375,-7175.4998779296875,-11690.899658203125,-1438.0999755859375,-5609.69970703125,1569.1000366210938,0.0,-0.8768124636842912,0.6750246957102362,-0.8937884805249342,bf81d8692db,games5425898691,24.0,-3908.780029296875,2161.679931640625,334.0,-8509.89990234375,-91.80000305175781,826.2000274658203,136.5999984741211,-4608.299865722656,2998.9999389648438,255.0,173.0,,0.45059116346430944,1.3949811542071415,-2.385792005042406,True,5,False,6,173.56978945834663,True,,76561198039309853,enpitsu,25.0,3401.9599609375,1671.6700439453125,92.38999938964844,2275.2999877929688,-17182.2998046875,-912.0999908447266,3881.7001342773438,513.8000106811523,0.29999999329447746,128.0,128.0,-0.9444639525754315,-1.4392628335370046,0.00020149527862720006,True,6,False,6,0.0,False,,Aldi_Süd20,b7ff2f26a4b,6,144.33999633789062,5488.52001953125,22.329999923706055,-3864.8001098632812,-2643.800048828125,-105.50000190734863,-0.09999999776482582,-1.5999999642372131,37.69999980926514,128.0,128.0,,0.03199951296253143,-2.539817587788383,-0.032571944428529113,True,155.0,False,6,6,False,,Asius,76561198861619510,15.0,-626.9500122070312,3681.4599609375,17.049999237060547,-14165.10009765625,3903.2998657226562,3.100000023841858,0.5999999865889549,0.0,-420.60001373291016,128.0,128.0,False,0.01687021268178987,2.832281050673097,0.00023644142680900504,True,6,False,6,255.0,False,,False
7,567,14.0,False,False,1,6401.91866453212,2668.780029296875,-1011.5700073242188,94.5,-12501.99951171875,-2306.699981689453,2847.3001098632812,-4634.800109863281,-1923.699951171875,-3288.9999389648438,1.0,-0.017754053271581898,-2.373952764953674,2.904048593362503,76561198861619510,Asius,15.0,2833.530029296875,-925.0599975585938,17.049999237060547,-5935.7000732421875,-5127.80029296875,3.8999998569488525,-0.29999999329447746,-0.0,2464.600067138672,255.0,255.0,,-0.016680678415023988,-0.7300064534616615,-1.9165232554590382e-05,True,6,False,6,185.883999916815,True,,b7ff2f26a4b,Aldi_Süd20,6.0,-66.19999694824219,-1603.47998046875,17.010000228881836,3880.1998901367188,14716.600341796875,3.4999999403953552,-2.0000000298023224,-2.7000001072883606,-1731.300048828125,0.0,0.0,-0.009871789723280193,1.8924648792229646,0.00015296948712509412,True,8,False,8,142.0,False,,enpitsu,76561198039309853,25,-2995.1298828125,4175.31982421875,17.059999465942383,7445.30029296875,17966.400146484375,2.7000001072883606,0.3999999910593033,1.0000000149011612,-2599.4000244140625,255.0,0.0,False,-0.01677507030674459,2.095974272775905,9.964939625921719e-06,True,242.4771785351538,True,8,8,False,,games5425898691,bf81d8692db,24.0,3122.409912109375,-448.8699951171875,17.020000457763672,-14223.599853515625,-1973.3000183105469,1.8000000715255737,0.5999999865889549,-0.5000000074505806,2033.9999389648438,128.0,255.0,,-0.009609270594611318,-0.2024650895986224,4.884698725422663e-05,True,6,False,6,75.0,False,,
8,592,15.0,False,False,1,6373.285247789496,1516.27001953125,-1203.030029296875,102.83000183105469,-20328.699951171875,3199.8001098632812,3219.1000366210938,119.39999580383301,-1003.7999725341797,825.5000305175781,1.0,-0.5403248946091768,3.0977818388064033,-2.7524191644221943,76561198861619510,Asius,15.0,1776.6199951171875,-1278.81005859375,19.489999771118164,-17364.000244140625,1166.9999694824219,2958.2000732421875,-4.900000095367432,0.3999999910593033,-1569.7000122070312,255.0,128.0,,-0.016774396379922674,0.11768522655258337,-9.649715564226524e-05,True,6,False,7,107.5659955906611,True,,b7ff2f26a4b,Aldi_Süd20,6.0,388.44000244140625,-1315.199951171875,17.010000228881836,7866.500244140625,-1674.1000366210938,3.0000001192092896,-0.5000000074505806,-0.0,-2044.7000122070312,255.0,0.0,-0.00951493323495403,-2.9429549839367555,-0.00021622616984213493,True,8,False,8,142.0,False,,enpitsu,76561198039309853,25,-1286.8399658203125,4726.009765625,17.059999465942383,21083.701171875,-2094.2999267578125,1.899999976158142,-0.3999999910593033,-0.0,-210.40000915527344,255.0,128.0,False,-0.016798651397378187,-3.0227201780392847,0.00011908812191527139,True,220.0,False,8,8,False,,games5425898691,bf81d8692db,24.0,1714.050048828125,-995.969970703125,17.020000457763672,-20953.60107421875,-6632.5,-1.0000000149011612,1.1999999731779099,0.19999999552965164,1348.0000305175781,255.0,240.0,,-0.009586492353991104,-0.3305648755502555,0.00027001576872685585,True,6,False,6,27.027501093444005,True,,
9,593,15.0,False,False,0,3935.3633835054857,-1432.1500244140625,1241.3299560546875,128.25,20275.10009765625,10649.89990234375,6321.6998291015625,5037.200012207031,1368.0000305175781,975.0,0.0,0.48403337387286777,3.1074896813651187,-2.9936140062284253,bf81d8692db,games5425898691,24.0,-1504.739990234375,1074.22998046875,16.979999542236328,20828.00048828125,8398.599853515625,201.00000381469727,1144.000015258789,708.6000061035156,-644.3000030517578,255.0,249.0,,0.017609158379393506,0.4178789851996542,0.05950277141162882,True,6,False,6,23.857582840868226,True,,76561198039309853,enpitsu,25.0,1234.1700439453125,-4720.43994140625,17.059999465942383,-21060.10009765625,2288.6000061035156,1.899999976158142,0.7000000029802322,0.0,-149.60000038146973,255.0,0.0,0.016800191195403682,3.018515058976565,0.0001053060822361607,True,8,False,8,220.0,False,,Aldi_Süd20,b7ff2f26a4b,6,-408.239990234375,1320.02001953125,17.010000228881836,-7941.5997314453125,2051.699981689453,3.0000001192092896,-0.9000000357627869,0.0,-2175.800018310547,255.0,8.0,,0.009507538037215784,2.88934407912582,-0.00019949977786022817,True,142.0,False,8,8,False,,Asius,76561198861619510,15.0,-1634.010009765625,1266.719970703125,45.47999954223633,17193.199462890625,-1506.6000366210938,3351.7001342773438,-368.6000061035156,-862.6000213623047,-1317.7999877929688,255.0,255.0,,-0.05241581286602655,-0.23962878988299177,-0.012642459230470813,True,6,False,8,108.0,False,,False
