,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_ball_cam,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,170,0,False,False,0,5161.870255910108,-76.16999816894531,43.650001525878906,130.3800048828125,-10171.099853515625,5026.400146484375,4036.9000244140625,-1036.8000030517578,46.30000114440918,-5176.199951171875,0.0,-0.20996840755464044,-0.8876581025200568,-0.26848164113904394,76561198213744343,Barschboy,7.0,-67.5999984741211,-121.36000061035156,94.26000213623047,-14952.80029296875,1125.999984741211,2574.1000366210938,2022.7000427246094,-4809.800109863281,-1738.9999389648438,255.0,255.0,,-0.2064776566216701,1.6711603097069772,-0.6370140188925666,True,0.0,True,6,5,False,,76561198214450473,"Hey, I'm High",6.0,-2.049999952316284,-2499.2099609375,16.989999771118164,-20.799999237060547,13429.300537109375,9.300000071525574,2.7000001072883606,0.19999999552965164,0.0,255.0,128.0,,0.009727524909626225,1.5723589005815617,-7.658726179045134e-06,True,146.0,False,4,False,4,,enpitsu,76561198039309853,26,36.52000045776367,161.52000427246094,103.56999969482422,11448.599853515625,-3657.39990234375,131.8000030517578,3209.5999145507812,357.99999237060547,-4451.9000244140625,255.0,128.0,,1.3834727225664407,-0.2673806185620918,1.24753679161379,True,2,0.0,False,False,1,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
1,237,2,False,False,0,4443.57522787575,-2086.929931640625,858.989990234375,184.41000366210938,7280.8001708984375,-2940.4000854492188,11011.500244140625,2298.000030517578,-787.6999664306641,-5486.199951171875,0.0,-0.5747127242385004,-2.0109925892693363,0.12969302381399125,76561198213744343,Barschboy,7.0,-2105.659912109375,732.6300048828125,142.3800048828125,-9948.800048828125,6798.0999755859375,182.5,2197.899932861328,-5031.600036621094,318.50000381469727,255.0,232.0,False,0.5041599869189897,2.1685854349258498,-1.22412507392242,True,0.0,False,8,7,False,,76561198214450473,"Hey, I'm High",6.0,-1541.300048828125,-261.3900146484375,17.010000228881836,8163.2000732421875,9173.900146484375,2.5999999046325684,0.09999999776482582,0.0,-2566.199951171875,255.0,0.0,False,0.009569157233225569,0.7400824908060919,4.912942370869592e-05,True,124.0,False,4,False,4,,enpitsu,76561198039309853,26,2937.2099609375,-55.720001220703125,17.059999465942383,15640.6005859375,3934.2999267578125,1.8000000715255737,1.4000000059604645,0.09999999776482582,-1776.6000366210938,255.0,255.0,,0.016790130323803408,0.21076653939794723,-0.00020413550537145162,True,2,0.0,False,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
2,376,7,False,False,0,5925.107294620768,1020.8699951171875,-466.4700012207031,316.1400146484375,22620.0,7965.8001708984375,3977.0999145507812,306.3999938964844,-3538.5000610351562,4835.7000732421875,0.0,-0.04195289944280994,-0.805143616618041,1.2831005181018311,76561198213744343,Barschboy,7.0,841.3400268554688,-526.1400146484375,200.0,22936.10107421875,1479.2999267578125,863.1999969482422,217.90000915527344,-421.6999816894531,-129.49999809265137,231.0,157.0,,-0.28321000951979697,-0.32039443322788325,1.2181749449620836,True,121.67944953005801,True,10,8,False,,76561198214450473,"Hey, I'm High",6.0,-528.8499755859375,1358.81005859375,17.010000228881836,5032.099914550781,-3822.6998901367188,2.0999999344348907,-0.29999999329447746,0.7000000029802322,0.0,232.0,128.0,,0.009488971526018904,-0.649693418059421,6.615694029707048e-05,True,10.0,False,6,False,6,,enpitsu,76561198039309853,27,1045.1800537109375,213.80999755859375,71.25,3463.0999755859375,-18428.900146484375,4003.3999633789062,-1229.1000366210938,-199.69999313354492,-135.10000228881836,128.0,255.0,False,-0.05055255348456615,-1.4166887239435388,0.0005588327151196856,True,4,145.86129022670048,True,False,3,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
3,452,10,True,False,0,5278.501141595149,2442.0,1050.949951171875,98.75,-8608.200073242188,2478.000030517578,1739.1999816894531,-1621.6000366210938,-5632.60009765625,-1281.9000244140625,0.0,-0.8334430645628579,2.2928090075008307,-2.1211827336373497,76561198213744343,Barschboy,7.0,2518.280029296875,771.7999877929688,45.83000183105469,-13598.800048828125,14615.400390625,3211.300048828125,-178.29999923706055,-165.20000457763672,-1767.1000671386719,255.0,39.0,False,0.021459089783863444,2.2112874328333065,-0.0011542716813773986,True,8.36993555099735,True,12,8,False,,76561198214450473,"Hey, I'm High",6.0,1642.7099609375,621.6300048828125,17.010000228881836,-2874.5999145507812,6578.0999755859375,2.0999999344348907,1.899999976158142,-4.900000095367432,1481.1000061035156,255.0,128.0,False,0.009494375669935898,2.023485363644622,-9.180740095812309e-05,True,41.0,False,6,False,6,,enpitsu,76561198039309853,26,4018.550048828125,-1653.0,100.2699966430664,-3433.800048828125,22381.69921875,-4033.2000732421875,254.69999313354492,2555.5999755859375,89.39999580383301,255.0,128.0,False,0.18816411915687897,1.7205094480471372,-0.8485823554158618,False,4,22.369935550997315,True,False,4,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
4,801,13,False,False,0,9150.339321055488,12.970000267028809,-3965.080078125,108.62999725341797,3434.2001342773438,14548.00048828125,13704.49951171875,5989.89990234375,104.89999771118164,331.50001525878906,0.0,0.049892924769177185,0.12970224417552048,1.9052624421563031,76561198213744343,Barschboy,7.0,-11.239999771118164,-4183.31005859375,19.510000228881836,-891.2999725341797,16055.10009765625,2953.0999755859375,-0.7999999821186066,0.9000000357627869,63.09999942779541,255.0,148.0,,0.016752199878851855,1.6253650689600694,2.9717861992273506e-05,True,59.545866717574434,True,3,False,False,,76561198214450473,"Hey, I'm High",6.0,3016.239990234375,-54.08000183105469,17.020000457763672,22169.89990234375,-3501.199951171875,0.7000000029802322,-0.5999999865889549,-0.09999999776482582,-12.100000381469727,184.0,130.0,False,0.009622752089228494,-0.1599394429860909,6.770480534541574e-05,True,17.0,False,4,False,4,,enpitsu,76561198039309853,26,-78.94000244140625,1436.6800537109375,17.049999237060547,466.8000030517578,4306.099853515625,2.5999999046325684,-0.7999999821186066,0.0,0.0,0.0,128.0,,0.017038900489687512,-1.6788256500695984,3.269310642152804e-06,True,2,116.0,False,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
5,964,19,False,False,0,3370.4486707887554,1723.469970703125,3019.080078125,453.1000061035156,-2014.2999267578125,7628.0999755859375,2397.2999572753906,733.3000183105469,1950.0,-396.6999816894531,0.0,-0.31619470254750426,-0.3453705795950372,-2.8275376975862057,76561198214450473,"Hey, I'm High",7.0,1772.010009765625,3013.969970703125,307.8399963378906,3574.4000244140625,12614.89990234375,4302.60009765625,377.40001678466797,-5459.7998046875,-545.099983215332,128.0,119.0,,-0.7638392942387212,2.8205902061081756,-2.9391033964511317,True,88.10612485742057,True,8,6,False,,76561198213744343,Barschboy,7.0,2876.510009765625,-1807.239990234375,17.059999465942383,1528.0000305175781,9655.30029296875,1.1999999731779099,0.0,-0.3999999910593033,588.4999847412109,255.0,128.0,,0.016680354674466973,1.4597626806768764,-0.00028519391707554744,True,255.0,False,False,False,4,,enpitsu,76561198039309853,27,1356.0899658203125,3788.080078125,271.9800109863281,12589.7998046875,-16374.7998046875,3708.5000610351562,-629.7000122070312,-287.2999954223633,393.8999938964844,255.0,0.0,,-0.7768476511655694,-0.5482320490139764,-0.20528873978427514,True,4,8.0,False,False,2,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
6,1050,22,False,False,0,5306.777804429791,3176.679931640625,1737.77001953125,497.1000061035156,23891.8994140625,5650.10009765625,11309.49951171875,4608.699951171875,1589.4000244140625,-3497.5,0.0,-0.0805170007072884,2.7766006004714927,0.899091851263853,76561198213744343,Barschboy,7.0,3114.659912109375,1663.06005859375,343.6600036621094,11379.100341796875,8186.500244140625,4459.200134277344,-721.6000366210938,-19.09999966621399,309.7999954223633,255.0,186.0,,-0.9784587194771613,0.907894899331337,-0.3556143058794579,True,150.81164737670656,True,6,False,4,,76561198214450473,"Hey, I'm High",7.0,2906.580078125,4132.77978515625,93.05000305175781,13493.199462890625,-10535.50048828125,-95.39999961853027,4120.4998779296875,3587.39990234375,-633.4000015258789,255.0,128.0,,0.4769798587110765,2.099068439275915,-3.11885260851205,True,255.0,False,7,False,10,300.0,enpitsu,76561198039309853,27,3128.219970703125,-1276.199951171875,17.06999969482422,-11059.100341796875,7582.39990234375,0.0,1.8000000715255737,-1.1999999731779099,-252.39999771118164,255.0,255.0,False,0.016748429311543626,2.512332532998176,0.00022842492551362705,True,4,8.0,False,False,4,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
7,1136,25,False,True,0,2168.908664788613,245.32000732421875,3295.669921875,244.94000244140625,-8901.900024414062,24476.59912109375,-3017.9998779296875,-3582.0001220703125,623.4000015258789,3754.89990234375,0.0,0.14420595802889677,-2.538099711979613,0.45529073256300756,76561198214450473,"Hey, I'm High",6.0,279.5899963378906,3044.659912109375,159.57000732421875,-13366.500244140625,14790.899658203125,3173.5000610351562,-2283.800048828125,4952.699890136719,339.7999954223633,128.0,0.0,False,-0.3854441936001872,1.8222413824571917,0.006450712879611072,True,155.20999592606736,True,12,9,False,,76561198213744343,Barschboy,7.0,2217.969970703125,2449.820068359375,17.049999237060547,-14092.2998046875,-286.5999984741211,2.5999999046325684,0.5000000074505806,-0.3999999910593033,-121.19999885559082,255.0,128.0,,0.016740098268403055,-3.133742153742107,9.268607640185996e-05,True,147.0,False,False,4,6,,enpitsu,76561198039309853,26,944.47998046875,3094.909912109375,130.1300048828125,-13942.2998046875,14631.700439453125,-165.79999923706055,2170.500030517578,-4758.299865722656,1701.7999267578125,255.0,128.0,False,0.6971783180382365,1.2739082870820966,-2.807317880238889,True,8,0.0,False,False,7,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
8,1311,32,False,False,0,9951.727393046012,-2987.89990234375,-4589.3798828125,121.44999694824219,4451.600036621094,-9085.30029296875,3093.599853515625,3135.7000732421875,260.3000068664551,5108.699951171875,0.0,-0.8049994285284368,2.6258848136730366,0.5333836386982796,76561198213744343,Barschboy,7.0,-3003.429931640625,-4674.2998046875,17.579999923706055,5371.199951171875,-12108.599853515625,116.49999618530273,-438.4000015258789,155.2999973297119,567.0999908447266,254.0,128.0,,1.1290278528992614e-05,-1.1378222169268606,-0.018699144694250516,True,255.0,False,6,False,4,,76561198214450473,"Hey, I'm High",6.0,-1885.469970703125,-2996.27001953125,16.989999771118164,14910.899658203125,-15153.399658203125,4.4999998807907104,0.5999999865889549,0.0,0.0,128.0,128.0,,0.009604789342807429,-0.793450981969768,-4.05740462292579e-05,True,241.0,False,10,False,12,,enpitsu,76561198039309853,26,-2037.300048828125,-393.8699951171875,17.049999237060547,-1875.2999877929688,-13975.799560546875,2.5999999046325684,0.09999999776482582,0.29999999329447746,-6.600000262260437,255.0,128.0,False,0.01675640156218209,-1.705059925023048,3.577990225319525e-05,True,8,31.0,False,False,8,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
9,1323,32,False,False,0,10293.007570310325,-2800.02001953125,-4975.3701171875,199.42999267578125,-720.1000213623047,-791.5000152587891,4130.799865722656,1124.7000122070312,43.29999923706055,3663.800048828125,0.0,0.009978419776828272,-0.7949387786194692,-0.232705169309707,76561198213744343,Barschboy,7.0,-2720.469970703125,-5083.2099609375,141.5500030517578,5533.4002685546875,-1954.1999816894531,3774.5999145507812,-1880.5999755859375,1196.3999938964844,1459.7999572753906,0.0,134.0,,-0.6413404495288371,-0.33336443458447473,-1.311464824379228,True,255.0,False,6,False,4,,76561198214450473,"Hey, I'm High",6.0,-1277.8900146484375,-3580.7900390625,16.989999771118164,9683.900146484375,-8408.400268554688,4.799999892711639,-3.6000001430511475,0.7000000029802322,-1062.699966430664,148.0,4.0,,0.00969759894172349,-0.7012721609913242,-0.00023241252294281292,True,241.0,False,10,False,12,,enpitsu,76561198039309853,26,-2053.72998046875,-991.1500244140625,17.049999237060547,562.599983215332,-14089.3994140625,2.5999999046325684,0.0,-0.3999999910593033,15.499999523162842,255.0,128.0,False,0.016774076506045003,-1.5289118640811972,-3.7851350384883855e-05,True,8,61.0,False,False,8,,games5425898691,bf81d8692db,,,,,,,,,,,,,,,,,,,,,,,
