,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,team_mate_handbrake
0,170,0.0,False,False,0,5241.11890536947,40.72999954223633,-16.729999542236328,93.80000305175781,8452.000122070312,-8722.80029296875,1854.7000122070312,-2340.399932861328,1767.5,-5234.1998291015625,0.0,-0.05784120060993626,-0.9418391408562029,-0.12450470403195546,76561198039309853,enpitsu,26.0,24.299999237060547,-135.0399932861328,114.9000015258789,-8317.7001953125,12554.100341796875,154.60000038146973,-3861.300048828125,-540.4999923706055,3879.1000366210938,255.0,0.0,,1.023066680630357,2.631714332610391,1.1823890040086749,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,0.0,-5222.72021484375,17.010000228881836,0.0,2109.9000549316406,2.5,-0.7000000029802322,0.0,0.0,255.0,,0.009391819022345399,1.5707878295104034,-3.9981008938747724e-08,True,False,False,107.0,False,False,,EI_Gustavo,2571494125558445763,9.0,8.199999809265137,108.55999755859375,128.75999450683594,8880.599975585938,-2241.0000610351562,1399.1999816894531,4046.9000244140625,-162.90000915527344,3720.8999633789062,255.0,41.0,,1.0651278977040508,0.5655973730877044,2.0078651162457506,True,0.0,False,4,3,False,,Cirooc87,7683487185051678979,7.0,0.4300000071525574,2032.9300537109375,17.010000228881836,18.600000143051147,-15590.0,15.0,-10.59999942779541,0.3999999910593033,0.09999999776482582,194.0,,,0.01732654921661674,-1.569574373090472,4.110543130299921e-05,True,109.0,False,4,False,4,,
1,234,2.0,False,False,1,4743.689762092135,-1425.81005859375,1003.3599853515625,96.3499984741211,-78.4000015258789,9066.199951171875,2351.3999938964844,-920.4000091552734,-2881.0000610351562,-5181.9000244140625,1.0,-0.4659926994273756,1.633923841705241,-0.5253713222470627,7683487185051678979,Cirooc87,7.0,-1481.3599853515625,829.9000244140625,17.049999237060547,-6275.5999755859375,9940.700073242188,3.1999999284744263,-0.7000000029802322,1.1999999731779099,-2118.5000610351562,128.0,0.0,,-0.016858714882464598,1.0469652182262044,-0.00015675612033132179,True,121.0,False,4,False,4,,2571494125558445763,EI_Gustavo,9.0,-1759.050048828125,880.0800170898438,16.989999771118164,-10713.699951171875,8434.099731445312,4.4999998807907104,-0.3999999910593033,-0.0,3.4999999403953552,255.0,128.0,-0.00955703931297263,0.666328630280973,-4.766704126691437e-05,True,4,False,0.0,False,4,,enpitsu,76561198039309853,26.0,214.8699951171875,525.3599853515625,17.049999237060547,-4270.4998779296875,9450.599975585938,2.5999999046325684,-1.0000000149011612,2.199999988079071,-611.1000061035156,255.0,128.0,,-0.016694820378847643,1.1854611199118392,0.00017095002901111348,True,0.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,-108.62999725341797,5269.35009765625,17.010000228881836,1658.0000305175781,1599.9000549316406,2.7000001072883606,0.19999999552965164,0.5999999865889549,-0.7000000029802322,0.0,128.0,,-0.009760351669309072,-0.7677483262381517,4.990207142244072e-05,True,107.0,False,False,False,False,,
2,248,2.0,False,False,1,4361.635241253406,-1426.4100341796875,1448.0799560546875,133.9499969482422,2530.399932861328,11083.800048828125,1123.8999938964844,-160.20000457763672,-4504.2999267578125,-3960.4000854492188,1.0,0.5225046003587422,-1.7401591824371159,-0.8459564003365414,7683487185051678979,Cirooc87,7.0,-1491.8299560546875,1372.699951171875,16.739999771118164,3540.0,10437.5,-33.69999885559082,-43.69999885559082,-50.39999961853027,16.59999966621399,255.0,128.0,,-0.023372792112504485,1.907477187029085,0.0035580641509563482,True,105.36068815569723,True,4,False,4,,2571494125558445763,EI_Gustavo,9.0,-2278.02001953125,1360.3599853515625,16.989999771118164,-11334.200439453125,8217.80029296875,4.799999892711639,1.1999999731779099,-0.5000000074505806,2064.9000549316406,255.0,255.0,-0.00959481742854888,0.5779291151781675,0.00014741233827490947,True,4,False,31.0,False,4,,enpitsu,76561198039309853,26.0,-21.309999465942383,1057.760009765625,17.049999237060547,-6406.7999267578125,10747.099609375,0.29999999329447746,-0.29999999329447746,0.5999999865889549,142.29999542236328,255.0,128.0,,-0.0167246768189901,1.0183770352682413,-0.00011250814122181553,True,9.027655873247372,True,2,2,False,,games5425898691,bf81d8692db,20.0,75.70999908447266,5446.31005859375,20.549999237060547,5441.199951171875,5218.800048828125,220.40000915527344,-21.099998950958252,9.599999785423279,-1.8000000715255737,0.0,128.0,,-0.03853558838782969,-0.7659520613759452,-0.02956553806724833,True,107.0,False,False,False,False,,
3,269,3.0,False,False,1,3437.586979994788,-1151.25,2378.52001953125,139.47999572753906,8708.699951171875,10328.199462890625,2941.099853515625,-1778.2000732421875,-1099.1999816894531,-2566.199951171875,1.0,-0.8779235165765527,2.35034361245162,-1.0205790857236923,7683487185051678979,Cirooc87,7.0,-1243.68994140625,2374.9599609375,21.65999984741211,7997.2998046875,10983.299560546875,2743.3999633789062,-90.0,1466.6000366210938,-1725.2999877929688,197.0,41.0,,-0.030706590459335194,2.2635871389314492,0.009001464800283453,True,90.0,False,5,False,4,,2571494125558445763,EI_Gustavo,9.0,-3218.590087890625,1146.9200439453125,16.989999771118164,-8555.399780273438,-13517.60009765625,2.199999988079071,1.5999999642372131,2.8999999165534973,1486.6999816894531,255.0,132.0,-0.009594278922292771,-1.0784621744581557,-7.431617403670219e-05,False,4,False,0.0,False,4,,enpitsu,76561198039309853,26.0,-527.97998046875,2124.110107421875,73.66999816894531,-6861.199951171875,20120.799560546875,3045.2999877929688,-3019.2999267578125,-1010.1999664306641,-30.399999618530273,255.0,255.0,,-0.12204918114102539,1.248911165693903,-7.786861197591007e-05,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,20.0,95.94999694824219,5482.52001953125,22.09000015258789,-4497.5,-3137.9000854492188,-123.80000114440918,-3.0000001192092896,19.600000381469727,-557.5,255.0,128.0,,-0.03192681445804933,-0.6045914920801162,-0.0324733436179302,True,107.0,False,False,False,False,,
4,276,3.0,False,False,1,3115.260404813259,-929.75,2615.820068359375,204.16000366210938,14025.30029296875,10195.399780273438,6095.2001953125,-4804.5001220703125,-3442.6998901367188,-1031.3999938964844,1.0,-0.6432128887328595,-2.824405396917154,-1.7616908106634026,7683487185051678979,Cirooc87,7.0,-1089.18994140625,2537.8701171875,67.47000122070312,13622.900390625,4931.700134277344,2347.2999572753906,1903.3999633789062,3639.7000122070312,-3657.6998901367188,210.0,2.0,,-0.25877552135549453,2.7065755650207652,0.15840385622317396,True,90.0,False,6,False,5,,2571494125558445763,EI_Gustavo,9.0,-3383.18994140625,782.77001953125,16.989999771118164,-4442.099914550781,-15251.99951171875,4.799999892711639,0.19999999552965164,0.29999999329447746,1810.8999633789062,255.0,255.0,-0.00958384486880376,-1.3295868670687752,0.0001296284374993793,True,4,False,,False,4,,enpitsu,76561198039309853,26.0,-699.989990234375,2628.530029296875,111.25,-6887.7001953125,20196.300048828125,-161.8000030517578,-5269.1998291015625,-1568.6000061035156,156.40000343322754,,128.0,,-1.2319678076719414,-1.7792374977878591,3.0122492838646595,True,,False,4,3,False,,games5425898691,bf81d8692db,20.0,-31.489999771118164,5376.60986328125,18.06999969482422,-4957.799987792969,-5752.9998779296875,-174.59999084472656,-271.70000076293945,-110.10000228881836,2322.100067138672,255.0,255.0,,-0.03353115179801195,-0.8578230250292356,-0.019913574369201215,True,107.0,False,False,False,False,,
5,327,5.0,False,False,0,9602.212144465107,-1609.5899658203125,-4435.66015625,216.10000610351562,-25871.99951171875,-319.4000053405762,2100.7000732421875,2474.600067138672,1568.8999938964844,-2097.7000427246094,0.0,0.6553332886976453,-1.614666982171279,0.2734824486129632,bf81d8692db,games5425898691,20.0,-1471.469970703125,-4504.580078125,111.70999908447266,-19603.900146484375,-1073.0000305175781,30.59999942779541,1442.2000122070312,-5304.4000244140625,182.5,255.0,130.0,,1.310721448198495,2.36310423915506,-1.0254746743491034,True,73.0,False,4,False,3,,76561198039309853,enpitsu,26.0,2272.340087890625,-4983.009765625,22.799999237060547,8227.999877929688,5873.800048828125,-1473.9999389648438,3296.6000366210938,857.0999908447266,2191.0000610351562,255.0,255.0,0.09322529177433866,0.7408022085943431,-0.19049294218639878,True,4,False,31.0,False,4,,EI_Gustavo,2571494125558445763,9.0,2171.1298828125,1757.4599609375,23.170000076293945,-11334.000244140625,12701.600341796875,-2523.000030517578,1365.0999450683594,-1333.699951171875,1363.699951171875,255.0,255.0,,0.022336084059451686,2.279653652134073,0.113873130554426,True,255.0,False,6,6,False,,Cirooc87,7683487185051678979,7.0,-1466.5899658203125,-2746.360107421875,17.049999237060547,-15375.2001953125,4714.4000244140625,-1.5999999642372131,-2.0000000298023224,0.5000000074505806,1316.6000366210938,255.0,243.0,,0.016778319275406118,2.8519454868426073,0.00031710994448492987,True,95.94512668219946,True,6,False,6,,True
6,404,8.0,False,False,1,4697.633367767611,3837.27001953125,1477.1199951171875,107.37000274658203,-7684.2999267578125,2184.9000549316406,403.49998474121094,-1351.9999694824219,1076.2999725341797,5588.800048828125,1.0,0.29669821393758605,-1.9929392430867614,-1.3920693765135324,7683487185051678979,Cirooc87,7.0,3894.68994140625,1349.47998046875,30.3799991607666,-3108.5000610351562,-2317.7999877929688,2133.699951171875,298.0999946594238,1036.1000061035156,-1308.800048828125,128.0,0.0,,-0.13778865106001642,-0.838656793184983,0.2124934408775714,True,71.0,False,7,False,6,,2571494125558445763,EI_Gustavo,9.0,2363.97998046875,-2899.489990234375,17.010000228881836,-3912.0001220703125,10551.300048828125,2.0000000298023224,-0.19999999552965164,1.0999999940395355,48.400001525878906,255.0,128.0,-0.009559171661784395,1.208075473129888,-0.00010092094565856982,True,8,False,255.0,False,8,,enpitsu,76561198039309853,26.0,-2773.27001953125,4079.0400390625,17.059999465942383,10565.899658203125,-659.5999908447266,2.0999999344348907,-0.09999999776482582,-0.0,2380.800018310547,255.0,128.0,False,-0.016697628219883437,-3.1286069662509313,1.5668130846967623e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,20.0,2990.56005859375,4291.2001953125,59.7400016784668,-5184.1998291015625,1547.8999328613281,-2478.800048828125,-660.1000213623047,-803.7000274658203,172.29999542236328,255.0,128.0,,-0.19842605702655222,-0.9761068315521261,-0.5461334015497333,True,255.0,False,6,False,6,,False
7,453,10.0,False,False,1,3834.3085667350883,2803.9599609375,1814.0999755859375,93.13999938964844,-4377.0001220703125,1576.3999938964844,0.0,-1727.5,-4796.700134277344,3094.89990234375,1.0,-0.7205627171732337,0.10066119592065075,-2.7155463577306755,7683487185051678979,Cirooc87,7.0,2765.260009765625,1622.6500244140625,19.5,-5895.10009765625,7820.5999755859375,2962.5,0.19999999552965164,-0.0,-2140.7000732421875,200.0,0.0,,-0.016716725636157927,0.9445061275842646,-0.00013662350562863954,True,50.0,False,9,False,6,,2571494125558445763,EI_Gustavo,9.0,1007.4099731445312,-2407.300048828125,17.010000228881836,-5296.9000244140625,-12084.000244140625,2.0999999344348907,-0.29999999329447746,-1.0000000149011612,49.60000038146973,255.0,128.0,-0.009559121856876763,-1.1648825131368539,-0.00010553256389067126,True,8,False,255.0,False,8,,enpitsu,76561198039309853,26.0,-697.8800048828125,4959.39013671875,17.059999465942383,12536.099853515625,6447.0001220703125,1.1999999731779099,0.5999999865889549,0.19999999552965164,65.59999942779541,255.0,128.0,False,-0.016780732709809957,2.6589406395958397,-7.566916659217179e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,20.0,2431.159912109375,2520.47998046875,19.459999084472656,7685.2001953125,-18235.0,2961.199951171875,-0.5000000074505806,1.0999999940395355,343.6000061035156,255.0,128.0,,-0.009589754221866241,-1.9985689405797353,-0.00011868843882462209,True,139.0,False,7,False,6,,False
8,455,10.0,False,False,1,3800.960485887845,2778.77001953125,1838.1099853515625,97.8499984741211,-1202.9000091552734,11270.699462890625,2960.7998657226562,-2318.0999755859375,-2474.600067138672,-2077.7999877929688,1.0,-0.9917509511283416,-0.19147068064104597,-2.4956669350094622,7683487185051678979,Cirooc87,7.0,2765.260009765625,1622.6500244140625,19.5,-5895.10009765625,7820.5999755859375,2962.5,0.19999999552965164,-0.0,-2140.7000732421875,200.0,0.0,,-0.016716725636157927,0.9445061275842646,-0.00013662350562863954,True,50.0,False,9,False,6,,2571494125558445763,EI_Gustavo,9.0,950.1699829101562,-2539.8798828125,17.010000228881836,-5295.5999755859375,-12355.999755859375,2.0999999344348907,-0.09999999776482582,-0.7999999821186066,8.299999833106995,255.0,128.0,-0.00957129956508496,-1.1671962191290006,-7.357957486431126e-05,True,8,False,255.0,False,8,,enpitsu,76561198039309853,26.0,-593.6900024414062,5013.68017578125,17.059999465942383,12485.899658203125,6551.300048828125,1.1999999731779099,0.5000000074505806,0.19999999552965164,18.899999856948853,255.0,0.0,True,-0.016780825532927986,2.6560174756170967,-5.1142029165505676e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,20.0,2517.510009765625,2324.1201171875,54.61000061035156,8028.900146484375,-18132.80029296875,3308.3999633789062,655.9999847412109,312.99999237060547,296.70000076293945,255.0,158.0,,-0.03381338282397432,-2.025685813177659,-0.0001229013078157729,True,139.0,False,8,False,6,,False
9,459,10.0,False,False,0,7338.843742644927,-2813.39990234375,-1943.93994140625,158.5500030517578,-21812.099609375,12005.799560546875,10837.5,5373.499755859375,2341.3999938964844,1281.3999938964844,0.0,1.0010924169199977,1.2138006309709173,-1.1485447965465017,bf81d8692db,games5425898691,20.0,-2640.89990234375,-2093.669921875,85.9000015258789,-11011.700439453125,20045.899658203125,2280.800018310547,-4167.900085449219,-3584.2999267578125,175.59999465942383,255.0,140.0,,0.6877084515337288,1.9982158893473052,-0.16815681036782001,True,139.0,False,8,False,7,,76561198039309853,enpitsu,26.0,384.6300048828125,-5120.419921875,17.059999465942383,-12792.2998046875,-5805.0,2.3999999463558197,1.1999999731779099,0.7999999821186066,-1523.2000732421875,255.0,0.0,0.016775196238785813,-2.72009365810675,-0.0003007868230216776,True,4,False,255.0,False,4,,EI_Gustavo,2571494125558445763,9.0,-869.969970703125,2727.570068359375,17.010000228881836,5394.000244140625,12642.80029296875,2.0999999344348907,0.09999999776482582,0.7999999821186066,0.5999999865889549,255.0,128.0,False,0.00957131549345204,1.1676359687703883,-7.147505229490837e-05,True,255.0,False,8,8,False,,Cirooc87,7683487185051678979,7.0,-2673.080078125,-1767.1700439453125,73.37999725341797,-209.50000762939453,-10464.200439453125,2548.699951171875,2586.300048828125,-3145.1998901367188,-3239.2001342773438,217.0,0.0,,0.11624773340565416,-1.3580993318681627,0.014344823382179121,True,50.0,False,10,False,7,,False
