,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,768,21,False,False,0,8048.401191174878,3262.909912109375,-1750.5899658203125,148.17999267578125,-5117.5,10366.800537109375,258.29999923706055,-639.7999954223633,-1800.2999877929688,-2513.3999633789062,0.0,0.5636472057272387,0.5296671686546377,-1.3946447718872022,2695714502316838121,FLCS_Anuel2Abrr_,14.0,3336.409912109375,-1832.0699462890625,17.030000686645508,-2533.6000061035156,9460.0,0.0,0.29999999329447746,-0.9000000357627869,-365.40000915527344,255.0,128.0,False,0.009534511836922561,1.7949238434597639,0.0002821794992398038,True,12,131.0,False,False,14,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,1935.3900146484375,-2162.64990234375,17.0,-11485.999755859375,2328.000030517578,3.8999998569488525,5.400000214576721,0.0,1391.9000244140625,255.0,127.0,False,0.009602392618350074,3.0103107607616018,-7.43520909773155e-05,True,12,4,8,143.0,False,,enpitsu,76561198039309853,26,3812.35009765625,-1898.3399658203125,45.790000915527344,41.90000057220459,13614.89990234375,3112.0001220703125,-419.1999816894531,-2.199999988079071,-12.200000286102295,0.0,128.0,False,0.010181034260874465,-1.5821176016814895,0.003261251737664869,True,71.0,False,10,False,7,,games5425898691,bf81d8692db,21.0,3288.3701171875,-187.99000549316406,17.010000228881836,15661.300048828125,16844.000244140625,0.3999999910593033,-0.5999999865889549,-0.5999999865889549,1867.5999450683594,255.0,255.0,,0.009589262139123264,0.8865161546669311,9.16166742193136e-05,True,64.18116979701544,True,6,6,False,
11,790,22,False,False,0,6996.515460366573,2695.820068359375,-864.1699829101562,93.44999694824219,-10406.500244140625,13711.199951171875,632.2999954223633,-2153.0999755859375,-2467.2000122070312,-2947.9000854492188,0.0,-0.6318106002965491,-1.8443235207237918,-1.09443955862333,2695714502316838121,FLCS_Anuel2Abrr_,14.0,2821.489990234375,-1017.3499755859375,16.8700008392334,-8906.099853515625,11995.30029296875,27.100000381469727,6.299999952316284,-6.3999998569488525,-1984.7000122070312,255.0,46.0,False,0.009641576055897038,2.1544116123928188,0.0004425765905210513,True,12,96.54713127433611,True,False,14,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,1160.6300048828125,-1678.969970703125,17.0,-8635.2001953125,10066.799926757812,3.8999998569488525,0.29999999329447746,-0.5000000074505806,514.7000122070312,255.0,161.0,False,0.00956327547035195,2.2654924683577025,0.00023278399995443536,True,12,4,8,143.0,False,,enpitsu,76561198039309853,26,3819.989990234375,-468.8999938964844,89.58999633789062,100.29999732971191,18602.099609375,-533.1999969482422,-4640.199890136719,56.90000057220459,-18.40000033378601,128.0,128.0,False,1.2390725969059133,-1.5714706427898155,0.01234810476604141,True,71.0,False,10,False,8,,games5425898691,bf81d8692db,21.0,3794.169921875,1696.56005859375,17.010000228881836,-963.4999847412109,22702.099609375,2.5999999046325684,0.0,1.4000000059604645,1099.4000244140625,255.0,230.0,,0.00958467781511813,1.6359481613974614,9.097050864390681e-05,True,227.0,False,6,6,False,
12,806,23,False,False,0,6034.583982957393,2109.2099609375,-93.05999755859375,93.1500015258789,-9592.80029296875,12565.799560546875,0.0,-4039.5001220703125,-3642.60009765625,-2532.4000549316406,0.0,1.148389705168479,2.1010254566187982,0.26242223620177596,2695714502316838121,FLCS_Anuel2Abrr_,14.0,2336.719970703125,-112.36000061035156,19.459999084472656,-9004.299926757812,15418.399658203125,2962.0999145507812,-0.9000000357627869,1.7000000178813934,1407.5,255.0,255.0,False,0.009596290812709287,2.1186314496514953,0.00020003574674020514,True,12,73.0,False,False,15,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,572.47998046875,-1102.800048828125,17.0,-10450.30029296875,9388.699951171875,4.000000059604645,-4.099999964237213,3.400000035762787,-1504.4999694824219,255.0,112.0,False,0.00957940957386822,2.373087439448725,-0.00021320697258564537,True,12,4,8,143.0,False,,enpitsu,76561198039309853,26,3820.489990234375,641.0900268554688,35.849998474121094,-898.6000061035156,18282.80029296875,3247.5,30.499999523162842,27.799999713897705,107.10000038146973,0.0,128.0,False,0.014248178336020519,-1.508083734842692,0.02569116909808999,True,71.0,False,12,False,9,,games5425898691,bf81d8692db,21.0,3344.22998046875,2902.52001953125,17.010000228881836,-12442.19970703125,19326.700439453125,1.899999976158142,2.0999999344348907,-3.0000001192092896,628.3000183105469,255.0,128.0,,0.009601488363475201,2.1795769124839497,9.44779468772414e-06,True,218.0,False,6,6,False,
13,813,23,False,False,0,5626.915887944775,1859.300048828125,233.8300018310547,93.1500015258789,-9162.39990234375,11971.199951171875,0.0,-4319.200134277344,-3673.0999755859375,-1962.7000427246094,0.0,0.4497041001101369,-0.9562526634729017,-2.2416586955834945,2695714502316838121,FLCS_Anuel2Abrr_,15.0,2043.1800537109375,209.5500030517578,96.62000274658203,-15502.7001953125,9121.099853515625,2506.1000061035156,4180.899963378906,-3518.900146484375,621.8999862670898,255.0,255.0,False,0.10805553087111079,2.5688652761862656,-0.5799133179255417,True,13,73.0,False,False,16,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,318.8500061035156,-836.9000244140625,17.0,-10531.8994140625,11779.3994140625,1.5000000596046448,0.3999999910593033,-0.5000000074505806,-20.799999237060547,255.0,128.0,False,0.009599897282598427,2.297436004021572,8.296271626880434e-05,True,12,4,8,126.0,False,,enpitsu,76561198039309853,26,3702.760009765625,1178.8800048828125,113.55000305175781,-7134.7998046875,21645.30029296875,2082.100067138672,-3581.400146484375,-4154.200134277344,405.9000015258789,128.0,128.0,False,-0.7090660629761143,-1.8770912199106426,0.9410301474434303,True,71.0,False,12,False,9,,games5425898691,bf81d8692db,21.0,3009.050048828125,3368.25,17.010000228881836,-13766.99951171875,18362.099609375,2.5,0.0,0.09999999776482582,14.500000476837158,255.0,128.0,,0.009599908100972436,2.215967020143214,-3.3001300858600516e-05,True,218.0,False,6,6,False,
14,822,23,False,False,0,5036.791349320085,1309.2099609375,611.6099853515625,93.13999938964844,-16859.000244140625,11403.299560546875,0.0,-4127.900085449219,-1616.6999816894531,-4042.9998779296875,0.0,-0.6099178401500507,-2.6599178548430853,-1.729167058531442,2695714502316838121,FLCS_Anuel2Abrr_,15.0,1558.4200439453125,504.92999267578125,111.44999694824219,-14981.8994140625,9147.999877929688,-155.600004196167,4580.199890136719,-3039.5999145507812,178.4000015258789,255.0,128.0,False,0.04884019099316565,2.456283088507008,-2.9805260748619977,True,13,73.0,False,False,16,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,-45.0,-427.1499938964844,17.0,-10606.500244140625,12039.3994140625,3.799999952316284,1.0999999940395355,-1.4000000059604645,-143.90000343322754,255.0,94.0,False,0.009582267413878765,2.2946789230092874,3.038219156400305e-05,True,12,4,8,122.86172892970424,True,,enpitsu,76561198039309853,26,3471.419921875,1883.1500244140625,111.86000061035156,-7119.89990234375,21673.20068359375,-154.49999809265137,-3582.6998901367188,-4152.5,412.5,128.0,128.0,False,0.17328238033408494,-2.97301675525316,-2.8272531582983205,False,71.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,2500.1201171875,3921.800048828125,17.010000228881836,-17104.69970703125,12053.900146484375,2.800000011920929,0.19999999552965164,-0.5000000074505806,1865.0999450683594,128.0,255.0,,0.009611722098456522,2.59297977396649,8.062173255613493e-05,True,218.0,False,6,6,False,
15,833,24,False,False,0,4368.338492118309,655.530029296875,1056.47998046875,93.13999938964844,-15850.400390625,10846.099853515625,0.0,-4110.799865722656,-3126.7999267578125,-3053.5000610351562,0.0,0.8777197215854868,1.7192332379320774,-1.0042983076352217,2695714502316838121,FLCS_Anuel2Abrr_,15.0,942.1400146484375,881.8400268554688,95.69000244140625,-15202.900390625,9301.300048828125,-1229.8999786376953,2011.199951171875,-1379.1999816894531,164.3000030517578,255.0,,,-0.04135343007213023,2.627711186044445,0.8934962707028777,True,14,73.0,False,False,16,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,-424.2799987792969,210.3000030517578,17.0,-6686.6998291015625,18577.39990234375,1.5000000596046448,-0.9000000357627869,2.7000001072883606,-623.1999969482422,255.0,128.0,,0.009592613767931083,1.8712640703197527,9.400153258548567e-05,True,12,4,8,97.86892039032392,True,,enpitsu,76561198039309853,26,3163.06005859375,2822.27001953125,84.16999816894531,-7119.89990234375,21673.20068359375,-1777.5,-1554.1999816894531,-1363.3999633789062,564.1999816894531,,,,0.2725300365863932,-1.6001763011766557,-0.5475513134622886,,71.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,1793.93994140625,4121.41015625,17.010000228881836,-22830.50048828125,-1027.300033569336,0.5000000074505806,0.5999999865889549,0.0,1910.5000305175781,255.0,234.0,,0.009593838060972455,-3.018246830211258,3.2760926163264844e-06,True,216.63905368569075,True,6,6,False,
16,850,24,False,False,0,3488.0161825354817,-286.7200012207031,1705.6099853515625,93.13999938964844,-14332.5,9928.099975585938,0.0,-3812.39990234375,-4298.900146484375,-1727.5999450683594,0.0,-1.1206176128698897,-2.5455760612878837,-1.4665508715204094,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,7.0,-459.69000244140625,1466.969970703125,17.0,7105.5999755859375,21874.7998046875,1.7000000178813934,0.09999999776482582,0.09999999776482582,-1875.8000183105469,255.0,0.0,,0.009602006460951764,1.1891666888253702,-5.2024930102426144e-05,True,8,44.40230561584554,True,4,12,,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-50.689998626708984,1289.6300048828125,16.920000076293945,-17136.500244140625,-619.900016784668,18.300000429153442,-27.000000476837158,-7.5,1954.1000366210938,255.0,255.0,,0.009131848692192605,-3.0379196015419225,-0.0007740961414181221,True,16,False,14,73.0,False,,enpitsu,76561198039309853,26,2902.429931640625,4101.35009765625,17.059999465942383,916.8000030517578,20458.1005859375,2.3999999463558197,-2.0999999344348907,-1.1999999731779099,-193.60000610351562,255.0,128.0,,0.016580973323442882,-1.6505807269285564,0.00010175443851272915,True,255.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,451.760009765625,3358.179931640625,17.010000228881836,-17474.7998046875,-14954.200439453125,0.19999999552965164,0.5000000074505806,0.7000000029802322,-161.49999618530273,255.0,85.0,,0.009614502493394702,-2.432285314414101,-3.516344225127816e-05,True,163.31114845122065,True,6,6,False,
17,957,28,False,True,1,5576.095707942948,-346.0299987792969,-296.010009765625,238.61000061035156,2979.5999145507812,25509.19921875,-5120.2001953125,-4155.799865722656,674.7000122070312,4274.700012207031,1.0,-1.0251924511491062,0.30990923043949686,2.3790249909902865,76561198039309853,enpitsu,26.0,-398.82000732421875,-543.5499877929688,252.67999267578125,3553.599853515625,22564.7998046875,-154.49999809265137,-870.5999755859375,-4322.099914550781,-3287.9998779296875,255.0,128.0,,0.64079455575839,1.769616163580552,1.9598744060257118,True,12,94.50962572456687,True,False,14,,bf81d8692db,games5425898691,21.0,-233.55999755859375,-3690.3701171875,17.010000228881836,-3660.1998901367188,14386.600341796875,2.5999999046325684,-0.0,-0.3999999910593033,-183.99999618530273,255.0,126.0,,-0.009593473684909874,1.341609617011425,0.00012117319296771077,True,6,False,6,181.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,8,-739.9600219726562,-119.98999786376953,81.45999908447266,9586.500244140625,12836.800537109375,3291.7001342773438,-831.6999816894531,584.3000030517578,-1472.7000427246094,255.0,0.0,False,-0.1087412731726163,2.341073982345805,-0.007032426645248738,True,2.0,False,14,4,8,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,1765.219970703125,-880.8400268554688,17.010000228881836,-7788.3001708984375,4176.700134277344,3.100000023841858,-0.5000000074505806,0.09999999776482582,-2488.3999633789062,255.0,0.0,False,-0.009527550067839223,0.5302992381816534,-5.4792761864787274e-05,True,104.0,False,16,14,False,
18,984,29,True,True,1,3383.123327606675,-87.41000366210938,1902.9599609375,209.5,1708.800048828125,22696.0009765625,-2567.39990234375,-1821.9000244140625,994.4999694824219,1291.6999816894531,1.0,-1.0207373168275635,1.419459927337184,0.7973352927460555,76561198039309853,enpitsu,26.0,-44.060001373291016,1751.510009765625,201.2899932861328,3558.900146484375,22585.6005859375,-2076.9000244140625,1220.8999633789062,1206.500015258789,363.49998474121094,128.0,128.0,,0.5347405542497329,1.708423334697187,0.1547019393106417,True,12,53.0,False,False,14,,bf81d8692db,games5425898691,21.0,26.700000762939453,-2081.169921875,17.010000228881836,12567.60009765625,18335.10009765625,0.09999999776482582,-0.3999999910593033,-0.5000000074505806,-285.40000915527344,255.0,128.0,,-0.009589299349442896,2.2010827312775234,0.00017193298346074157,True,6,False,6,103.13766869678287,True,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,8,529.5800170898438,495.6499938964844,107.81999969482422,13417.60009765625,5829.7998046875,-1816.6999816894531,1194.5999908447266,1487.4000549316406,817.6000213623047,128.0,145.0,False,-0.26694365656202584,2.4211200984308836,-0.5789749445493949,True,2.0,False,14,4,10,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,1374.699951171875,94.37999725341797,17.010000228881836,-6096.9000244140625,13762.7001953125,0.5000000074505806,0.29999999329447746,-1.0000000149011612,2008.3999633789062,255.0,255.0,False,-0.009599277595039236,1.099755390183273,8.315202847893845e-05,True,69.45925159608163,True,16,14,False,
19,1283,31,False,False,1,5227.255447886825,20.110000610351562,-13.350000381469727,159.32000732421875,10684.89990234375,-8479.500122070312,19993.199462890625,-4910.10009765625,2286.6000366210938,2581.0000610351562,1.0,0.08751843204476824,-0.04795034610149729,0.18585284688371326,76561198039309853,enpitsu,26.0,-70.3499984741211,-169.8699951171875,57.779998779296875,9292.000122070312,17154.100341796875,3374.89990234375,-754.8000335693359,340.8000183105469,2226.1000061035156,255.0,255.0,,-0.047686520541761056,1.8805615228567651,0.00345953788507286,True,1,0.0,False,False,2,,bf81d8692db,games5425898691,21.0,277.8399963378906,-5199.6201171875,17.010000228881836,141.30000114440918,-459.00001525878906,2.7000001072883606,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.00925204599539873,1.2717622010332288,4.352767540703566e-05,True,4,False,4,116.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,7,12.609999656677246,152.41000366210938,35.66999816894531,-14285.999755859375,-17748.800048828125,-2053.300018310547,245.59999465942383,-703.4999847412109,753.7999725341797,255.0,92.0,,0.36654127231434047,-1.068092064497583,-0.12290533526536582,True,9.0,False,4,False,4,,FLCS_Anuel2Abrr_,2695714502316838121,14.0,-65.66999816894531,1786.510009765625,17.010000228881836,17.799999713897705,-13187.19970703125,6.800000071525574,-0.3999999910593033,-1.5000000596046448,46.19999885559082,255.0,128.0,,-0.00959070469876992,-1.5785399685389574,-0.00011545678594545255,True,116.0,False,4,4,False,
20,1356,34,False,False,0,3378.9889892255387,-2217.820068359375,2030.280029296875,143.5800018310547,-8157.0001220703125,18203.399658203125,1355.8000183105469,5446.300048828125,2435.399932861328,636.6999816894531,0.0,-0.07159150991959239,1.2675960424784856,-2.973268263264607,2695714502316838121,FLCS_Anuel2Abrr_,14.0,-2150.35009765625,1876.8699951171875,17.0,-10366.199951171875,19111.500244140625,4.000000059604645,1.5000000596046448,-2.800000011920929,1458.3000183105469,255.0,156.0,,0.009591499651294582,2.1131086256655034,0.00016414133475339268,True,4,79.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,3416.06005859375,-9.279999732971191,17.010000228881836,13360.50048828125,2320.800018310547,3.1999999284744263,-0.7000000029802322,-0.19999999552965164,2985.4000854492188,255.0,255.0,False,0.009576777335565187,0.3477289322334095,0.0001428971088096896,True,4,False,4,255.0,False,190.0,enpitsu,76561198039309853,26,-1849.8800048828125,-854.75,17.049999237060547,1464.7999572753906,3616.6000366210938,3.3000001311302185,-0.19999999552965164,-0.3999999910593033,1848.800048828125,255.0,255.0,,0.016640555318772003,1.0871786489001958,0.00011566521370770034,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-2824.27001953125,4093.77001953125,17.010000228881836,-18851.600341796875,1289.1000366210938,2.5999999046325684,-2.199999988079071,0.0,-505.2000045776367,255.0,128.0,,0.009595376385867558,3.0326220677715674,9.800189084217665e-05,True,77.0,False,4,4,False,
21,1374,34,False,False,0,2652.5819610814465,-2686.320068359375,3182.719970703125,151.27999877929688,-5461.5997314453125,17431.600341796875,576.1000061035156,2568.900146484375,1146.9999694824219,648.0000305175781,0.0,-0.3482875580810741,-0.5683806148891414,0.5224097336333238,2695714502316838121,FLCS_Anuel2Abrr_,14.0,-2735.56005859375,3171.159912109375,16.920000076293945,-8133.3001708984375,19475.899658203125,-53.60000133514404,-136.30000114440918,522.599983215332,385.9000015258789,255.0,130.0,,0.008103534586188541,1.9876236903606042,0.010798721509218564,True,4,79.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,3705.340087890625,719.4600219726562,17.010000228881836,-5766.199951171875,12776.99951171875,2.0999999344348907,-0.09999999776482582,0.0,2196.9000244140625,255.0,255.0,False,0.009559216069448854,2.0632308198106877,-4.813893020184313e-06,True,4,False,4,226.8437074974019,True,,enpitsu,76561198039309853,26,-1941.449951171875,-505.3999938964844,17.049999237060547,-6310.10009765625,5777.7001953125,3.700000047683716,0.0,-0.09999999776482582,2478.6000061035156,255.0,255.0,,0.016663953517255328,2.428757387209271,-4.386690336942604e-06,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3635.2900390625,4410.14013671875,245.69000244140625,-538.6000061035156,2049.9000549316406,13638.00048828125,2680.7998657226562,4721.400146484375,-574.900016784668,255.0,0.0,,-1.47381878172013,1.3404228443882493,0.9995316031211169,True,255.0,False,4,4,False,
22,1394,35,False,False,0,2284.2831424553065,-3059.68994140625,4407.60986328125,119.29000091552734,1095.8000183105469,11693.599853515625,2769.7000122070312,-403.4000015258789,-3053.2000732421875,-3153.900146484375,0.0,0.5519508212695493,-0.11698749162499686,1.2553033085997236,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-3142.4599609375,4431.18994140625,16.989999771118164,2220.2999877929688,17184.100341796875,5.199999809265137,0.29999999329447746,1.5999999642372131,-1741.6999816894531,181.0,95.0,,0.009602562023621851,1.3716116845567734,2.958175575170659e-05,True,4,79.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,2995.68994140625,1550.2099609375,17.010000228881836,-12087.7001953125,13008.399658203125,2.5,-0.29999999329447746,0.7000000029802322,0.0,255.0,,,0.009616664043648755,2.3195343516530804,-6.610621021685673e-05,True,4,False,4,194.0,False,,enpitsu,76561198039309853,26,-2688.219970703125,-434.95001220703125,17.049999237060547,-11908.1005859375,-916.2000274658203,3.100000023841858,-0.5999999865889549,-0.19999999552965164,0.7999999821186066,255.0,0.0,,0.016690022159739557,-3.0646359931592566,-5.3932269514487725e-05,True,,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3375.93994140625,4663.9501953125,930.5700073242188,4404.599914550781,4406.099853515625,-62.800002098083496,-1750.7000732421875,1750.0999450683594,-0.29999999329447746,255.0,0.0,,0.14377767082589019,0.7950205001168718,1.572144126059829,True,255.0,False,4,4,False,
23,1405,35,False,False,0,2138.1849397059996,-3016.719970703125,4867.27001953125,176.6199951171875,-831.8000030517578,958.3000183105469,1451.199951171875,3106.199951171875,-3000.2999877929688,-4165.199890136719,0.0,-0.34739451380768394,-1.4960465595276866,1.9455524614121211,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-2981.64990234375,4992.66015625,167.94000244140625,5140.2001953125,5120.2001953125,6342.7001953125,2003.6000061035156,2649.7000122070312,-1407.1000671386719,63.0,2.0,,-0.7734142891515402,0.7992656986010263,1.1715511495071136,True,4,79.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,2503.219970703125,2080.280029296875,17.010000228881836,-11510.799560546875,12349.100341796875,2.5,-3.0000001192092896,-0.9000000357627869,72.10000038146973,0.0,150.0,,0.00968337984774043,2.320263903430972,-4.456492591410093e-05,True,4,False,4,194.0,False,,enpitsu,76561198039309853,26,-3206.800048828125,-383.4100036621094,17.049999237060547,-11590.6005859375,4895.7000732421875,3.100000023841858,-1.0000000149011612,0.5999999865889549,-1034.4000244140625,255.0,0.0,False,0.01675152048370766,2.6366869822701164,0.00020844115058879498,True,,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3176.389892578125,4862.259765625,728.6500244140625,5274.000244140625,4989.599914550781,-7646.099853515625,-90.50000190734863,-41.90000057220459,-382.90000915527344,255.0,128.0,,0.793257459293329,0.7613057241889195,1.572441305728142,True,255.0,False,4,4,False,
24,1417,36,False,False,0,2154.895205757007,-3033.75,4868.7099609375,193.35000610351562,-127.79999732971191,-548.6000061035156,-740.4000091552734,2648.800048828125,-2827.9000854492188,-3154.7000122070312,0.0,1.1585270991862668,2.7445812163097982,1.7264027159337678,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-2858.580078125,5055.330078125,239.11000061035156,2832.9000854492188,988.7999725341797,220.30000686645508,-791.6999816894531,1522.7999877929688,-492.20001220703125,247.0,1.0,,-0.2930844731493933,0.32412367155912475,1.5601169380183624,True,4,79.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,2059.8798828125,2432.64990234375,17.010000228881836,-10879.49951171875,5790.999755859375,2.8999999165534973,0.3999999910593033,-0.9000000357627869,1921.9999694824219,128.0,254.0,,0.009579690152338895,2.6776216223404203,0.00021476858793021965,True,4,False,4,194.0,False,,enpitsu,76561198039309853,26,-3591.60009765625,-19.899999618530273,17.049999237060547,-4946.700134277344,11832.5,3.799999952316284,0.0,0.19999999552965164,-2310.2999877929688,255.0,128.0,False,0.01673351342514502,1.9055961239483532,-2.7601342296906283e-05,True,236.22036969789895,True,2,False,2,,games5425898691,bf81d8692db,21.0,-2860.840087890625,5055.52978515625,372.010009765625,7888.2000732421875,2729.2999267578125,-10604.599609375,-420.9000015258789,2129.2999267578125,-1542.4000549316406,255.0,0.0,,0.9210482179218085,0.3328201414945922,1.5729795540389098,True,255.0,False,4,4,False,
25,1455,37,False,False,1,9883.942397492156,2967.639892578125,-4524.39990234375,97.1500015258789,1922.7000427246094,13927.80029296875,2810.8999633789062,-384.00001525878906,-2309.499969482422,-274.89999771118164,1.0,-1.146832816756503,0.343914684267016,-3.0189642509142987,bf81d8692db,games5425898691,21.0,2944.610107421875,-4702.4501953125,16.649999618530273,4062.3001098632812,10647.19970703125,-80.69999694824219,381.30001068115234,369.7999954223633,71.79999828338623,255.0,128.0,,-0.010519558287692726,1.9164003021865113,0.0035620318154599706,True,4,229.90950553647934,True,False,4,,76561198039309853,enpitsu,26.0,2969.75,-2292.179931640625,17.049999237060547,-7786.5997314453125,-19108.1005859375,3.3000001311302185,-1.8000000715255737,-4.099999964237213,854.1999816894531,255.0,128.0,False,-0.016785948325981875,-1.1836960900776967,0.00020071510439032163,True,2,False,2,184.0,False,,XYNEF,6b617c08e4ba4061bec4bf8bd390528d,8,-460.2099914550781,-1863.8299560546875,17.010000228881836,10837.5,8838.699951171875,2.7000001072883606,4.4999998807907104,3.6000001430511475,-966.1000061035156,255.0,128.0,,-0.009577552496111115,2.508327850326931,-1.251311528296102e-06,True,194.0,False,4,False,4,,FLCS_Anuel2Abrr_,2695714502316838121,15.0,2359.389892578125,-4194.490234375,17.020000457763672,9745.599975585938,7154.89990234375,1.2999999523162842,-1.2999999523162842,-0.5999999865889549,-168.79999160766602,242.0,129.0,False,-0.009551053803693099,2.530473436227947,0.00019000294290176853,True,75.9392514997913,True,4,4,False,
26,1471,38,False,False,0,2616.7386145772275,-3094.6201171875,3721.06005859375,165.8000030517578,-12769.89990234375,5250.30029296875,12239.200439453125,5144.89990234375,3084.89990234375,-109.70000267028809,0.0,0.5077430847661928,2.9378686346727916,0.30784496272051853,2695714502316838121,FLCS_Anuel2Abrr_,15.0,-2967.27001953125,3624.260009765625,22.790000915527344,-14058.199462890625,9834.600219726562,3511.199951171875,32.5,-133.29999923706055,-4383.900146484375,240.0,20.0,False,0.01535261523651585,-2.67043835698063,0.0024923576131561974,True,4,37.0,False,False,4,,6b617c08e4ba4061bec4bf8bd390528d,XYNEF,8.0,-203.9600067138672,1383.27001953125,17.010000228881836,-10077.60009765625,-9814.600219726562,2.7000001072883606,2.199999988079071,2.3000000417232513,610.9999847412109,255.0,128.0,,0.00959032113737257,-2.3251813260527308,-9.006026770408411e-05,True,4,False,4,194.0,False,,enpitsu,76561198039309853,26,-2938.909912109375,3473.27001953125,22.799999237060547,-10062.2998046875,1580.7000732421875,3316.4999389648438,311.9000053405762,25.69999933242798,5299.5001220703125,255.0,0.0,False,0.0024265113203538412,1.94667363314273,-0.0024275273616976728,True,184.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3052.239990234375,3882.5,16.979999542236328,-4251.700134277344,-16198.299560546875,4.000000059604645,0.0,0.0,-294.50000762939453,255.0,128.0,,0.009601492007040108,-1.8508524486450515,0.00011829028547645592,True,179.82370779078497,True,4,4,False,
