,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
39,2947,64,False,True,0,523.0244371139472,-947.72998046875,4619.5400390625,580.8599853515625,17701.99951171875,10189.099731445312,-5703.0999755859375,-4145.400085449219,-238.89999389648438,-4331.000061035156,0.0,0.3390275459094027,-2.8419428215130567,-1.4995923617145965,2039145229236040472,pabloson1,10.0,-1044.510009765625,4463.7998046875,678.27001953125,-1531.9000244140625,20702.900390625,-270.40000915527344,572.400016784668,4617.5,-2932.6998901367188,240.0,0.0,,0.6676041638521241,1.1007964990083932,1.2633572937942463,True,8,92.98413756073164,True,6,4,,2320566585543345543,BombsterBilly,15.0,-927.510009765625,4646.2001953125,16.989999771118164,-8200.2001953125,-373.49998474121094,4.799999892711639,-2.800000011920929,0.19999999552965164,737.6999664306641,255.0,227.0,0.009542391988051988,-3.1152804107757217,0.0001417350347048148,True,4,False,8,75.0,False,,enpitsu,76561198039309853,26,-950.02001953125,4759.080078125,395.95001220703125,-5273.699951171875,-13893.900146484375,4121.7999267578125,1990.7000732421875,-199.40000534057617,-1382.7000427246094,255.0,255.0,False,-1.3020207643715347,-2.0583118332663637,-0.26408216215058966,True,5,False,6,169.0,False,,games5425898691,bf81d8692db,19.0,878.0700073242188,3885.8701171875,835.9500122070312,7764.000244140625,-1423.0999755859375,-11025.10009765625,-3.700000047683716,103.59999656677246,600.2999877929688,255.0,128.0,,-0.04801646446544338,-2.818451415984955,0.039016963958123166,True,98.0,False,8,6,False,,
40,2948,64,False,False,1,9785.394113001998,870.1099853515625,-4645.35986328125,575.0900268554688,-28764.599609375,-5180.9002685546875,2468.800048828125,4967.799987792969,-1107.3999786376953,-3177.0001220703125,1.0,-0.2715008338829815,2.911923664897334,-1.34168202365506,76561198039309853,enpitsu,26.0,990.1099853515625,-4649.2900390625,417.0899963378906,4595.4998779296875,12900.400390625,1900.0999450683594,-3079.8001098632812,-538.4999847412109,-4524.800109863281,255.0,255.0,False,1.0119357276992826,1.8544781769313488,-0.8552151455041439,True,6,169.0,False,False,5,,bf81d8692db,games5425898691,19.0,-929.6699829101562,-3876.330078125,760.8300170898438,-7721.7999267578125,1437.5,-11455.799560546875,1.5999999642372131,-86.80000305175781,527.5,255.0,128.0,0.05397732861124928,2.781103351996221,0.037073344736357774,True,6,False,8,98.0,False,,BombsterBilly,2320566585543345543,15,927.510009765625,-4646.2001953125,16.989999771118164,8200.2001953125,373.49998474121094,4.799999892711639,2.800000011920929,-0.19999999552965164,737.6999664306641,255.0,227.0,,-0.009542391988051988,3.1152804107757217,0.0001417350347048148,True,4,False,8,75.0,False,,pabloson1,2039145229236040472,10.0,1058.6400146484375,-4591.27001953125,683.4500122070312,2330.2000427246094,-18360.899658203125,1166.6999816894531,-273.1999969482422,631.8000030517578,-5456.6998291015625,238.0,45.0,,-0.6681744385729882,-0.7830454933641766,1.357809162220894,True,89.91264516307463,True,8,4,6,,
41,3060,68,False,False,0,6089.69163510814,3956.77001953125,1461.010009765625,189.16000366210938,-4139.200134277344,18281.700439453125,9940.900268554688,1110.5999755859375,-2042.7999877929688,5531.099853515625,0.0,0.2582527090547808,-2.604805762925201,1.7707139748325613,2320566585543345543,BombsterBilly,15.0,4003.929931640625,1269.6600341796875,77.04000091552734,10910.10009765625,8809.400024414062,9193.400268554688,414.70001220703125,-5476.199951171875,-297.09999084472656,255.0,255.0,,-0.6192270143832413,0.7230552466840992,-0.4419319940186792,True,10,,False,False,6,,2039145229236040472,pabloson1,9.0,2593.360107421875,1361.75,17.010000228881836,9771.799926757812,-17222.2998046875,2.3000000417232513,0.0,0.19999999552965164,1982.2999572753906,177.0,243.0,0.009594224485670861,-0.9816612744831185,1.669188708012328e-05,True,6,6,12,,False,,enpitsu,76561198039309853,26,-1487.449951171875,4162.080078125,17.059999465942383,11651.199951171875,7942.60009765625,1.1999999731779099,-0.5999999865889549,0.0,-0.3999999910593033,255.0,128.0,,0.016748013073797186,0.5982711376260286,4.437722061054591e-05,True,6,False,6,200.0,False,,games5425898691,bf81d8692db,19.0,4082.43994140625,2902.8701171875,310.9700012207031,-412.59998321533203,-19864.100341796875,11586.300048828125,1222.2000122070312,-640.1000213623047,69.49999809265137,255.0,123.0,,-0.5008062041720118,-1.5873319492318636,1.6095926489537604,True,189.13279998687008,True,8,6,False,,
42,3157,72,False,False,0,2487.3168363606933,1559.0,4740.35009765625,94.54000091552734,-11139.200439453125,-424.90001678466797,2075.7000732421875,4531.000061035156,-3447.9000854492188,-1892.2999572753906,0.0,-0.12944941925254677,-2.5232637207342266,-2.2155987187524953,2320566585543345543,BombsterBilly,15.0,1693.5999755859375,4648.22021484375,16.81999969482422,-9247.80029296875,-2028.699951171875,-227.00000762939453,1609.1000366210938,-176.00000381469727,-503.49998474121094,255.0,31.0,,0.013074456359294159,-2.9850794458623633,-0.013320751515428568,True,10,,False,False,6,,2039145229236040472,pabloson1,10.0,1431.1600341796875,1551.010009765625,17.010000228881836,-10353.299560546875,12375.999755859375,2.0000000298023224,0.0,0.0,-0.09999999776482582,248.0,128.0,0.009602706860117376,2.267409148980383,2.0959930814751557e-05,True,6,6,12,226.0,False,,enpitsu,76561198039309853,26,-94.30000305175781,5231.39990234375,17.059999465942383,833.3999633789062,-363.3000183105469,1.2999999523162842,-0.7000000029802322,-1.899999976158142,0.0,255.0,128.0,False,0.016681275429078986,-0.41105773863046396,-2.459851391108692e-07,True,6,False,6,200.0,False,,games5425898691,bf81d8692db,19.0,377.5299987792969,4186.990234375,17.010000228881836,-7130.3997802734375,13400.0,2.3000000417232513,-0.29999999329447746,0.7000000029802322,-1909.4999694824219,128.0,0.0,,0.00965302312961205,2.0060899864112804,-8.434418609305528e-05,True,104.0,False,8,6,False,,False
43,3169,72,False,True,0,2024.9964708632458,1085.97998046875,4724.830078125,123.06999969482422,-16987.900390625,5322.60009765625,731.2999725341797,5409.0997314453125,-1767.2999572753906,-1901.9999694824219,0.0,0.42748161106332194,1.4822505702453963,1.790605180301348,2320566585543345543,BombsterBilly,15.0,1279.18994140625,4608.759765625,71.12999725341797,-15478.900146484375,2139.7000122070312,3105.1998901367188,-1775.0,-4013.9999389648438,-1439.9000549316406,255.0,80.0,,0.0936774010314654,3.084840378820606,0.018513459551040102,True,12,,False,False,7,,2039145229236040472,pabloson1,10.0,1025.530029296875,2059.97998046875,17.010000228881836,-6533.599853515625,10498.900146484375,2.0999999344348907,0.0,4.799999892711639,-796.1000061035156,166.0,128.0,0.009787813349164535,2.0883838445849023,-5.4164136280643265e-06,True,6,6,12,226.0,False,,enpitsu,76561198039309853,26,72.98999786376953,5143.4501953125,17.059999465942383,4479.599914550781,-2332.899932861328,1.4000000059604645,0.5999999865889549,0.9000000357627869,-0.09999999776482582,128.0,128.0,False,0.016786328341840438,-0.48019743563435724,-1.6218099281630053e-05,True,6,False,7,190.5683183541862,True,,games5425898691,bf81d8692db,19.0,345.3699951171875,4754.27978515625,17.010000228881836,4866.600036621094,10445.50048828125,2.3999999463558197,0.0,0.0,-2236.4999389648438,128.0,0.0,,0.009625867878061061,1.073386601571969,-4.411355251705423e-06,True,104.0,False,8,6,False,,False
44,3177,72,False,False,1,10097.795251378742,-600.8900146484375,-4846.22998046875,118.66000366210938,4623.399963378906,10282.2998046875,488.1999969482422,-2097.5,759.7000122070312,-5569.7998046875,1.0,1.1851446718698533,-0.2811285933733242,2.19650455884935,bf81d8692db,games5425898691,19.0,-563.1599731445312,-5000.16015625,81.66000366210938,-6480.5999755859375,-7302.5,4137.9998779296875,2520.0,2869.2999267578125,-3957.9998779296875,255.0,0.0,,-0.001415793419241419,-0.3015141702695979,0.023979685804405928,True,10,104.0,False,False,6,,76561198039309853,enpitsu,26.0,-210.35000610351562,-5071.89990234375,105.9000015258789,-6590.5999755859375,3431.099853515625,4035.0,0.19999999552965164,0.29999999329447746,0.0,255.0,0.0,-0.01683873124779472,0.48019767222963283,-2.904889306210677e-05,True,7,False,8,172.48331187617393,True,,BombsterBilly,2320566585543345543,15,-765.47998046875,-4666.77978515625,104.98999786376953,15002.39990234375,-1621.9000244140625,-165.0,2672.0001220703125,4785.299987792969,-459.39998626708984,255.0,0.0,,-0.5739848890524339,0.9833228485828065,2.9914091700718117,True,7,False,12,,False,,pabloson1,2039145229236040472,10.0,-845.1400146484375,-2317.340087890625,17.010000228881836,8897.000122070312,-9171.300048828125,2.3000000417232513,-0.7999999821186066,0.7999999821186066,2033.0000305175781,251.0,229.0,False,-0.009563795940475846,-2.387604223376464,0.00010672174185931634,True,226.0,False,12,6,6,,False
45,3180,72,False,True,0,1484.8468510351213,545.4400024414062,4783.60009765625,121.73999786376953,-18225.50048828125,6634.6002197265625,795.5000305175781,4692.900085449219,709.4000244140625,-3522.3001098632812,0.0,-1.170765608160132,-0.676650149822765,2.7606599296461733,2320566585543345543,BombsterBilly,15.0,642.469970703125,4677.14013671875,103.43000030517578,-13845.899658203125,-191.90000534057617,-259.0999984741211,-2713.800048828125,-4722.099914550781,765.4000091552734,255.0,128.0,,0.027051662234677826,-0.919442924922118,-3.0200853222088977,True,12,,False,False,7,,2039145229236040472,pabloson1,10.0,663.510009765625,2446.699951171875,17.010000228881836,-11555.400390625,5549.69970703125,2.3000000417232513,0.0,0.0,2118.699951171875,251.0,230.0,0.009568755000233823,2.75313498961517,-1.836722312911203e-05,True,6,6,12,226.0,False,,enpitsu,76561198039309853,26,283.6099853515625,5025.1298828125,145.5,7605.999755859375,-9134.099731445312,3328.2998657226562,4266.700134277344,1662.7000427246094,-786.6999816894531,255.0,0.0,False,0.10353315430689848,-0.5021777320896152,0.0365514877418378,True,7,False,8,172.0,False,,games5425898691,bf81d8692db,19.0,622.8599853515625,5067.14013671875,118.76000213623047,6539.2999267578125,7307.0001220703125,3790.2999877929688,-1356.1000061035156,-2285.800018310547,-4726.9000244140625,255.0,0.0,,-0.2007953596134802,-0.08488319908975464,-0.17344943729154633,True,104.0,False,10,6,False,,False
46,3183,72,False,False,1,9986.360549437826,-409.6499938964844,-4760.64013671875,118.01000213623047,7517.5,17623.1005859375,-156.5999984741211,499.70001220703125,-791.3999938964844,-5926.500244140625,1.0,0.6671908023180353,1.2984802592100673,3.0952137721290995,76561198039309853,enpitsu,26.0,-347.4100036621094,-4950.22998046875,170.85000610351562,-5690.9002685546875,6846.099853515625,3417.5,-4355.199890136719,-883.6000061035156,-3240.4998779296875,255.0,0.0,False,-0.5207629998046697,0.4724836954592942,0.5190048030607904,True,8,172.0,False,False,7,,bf81d8692db,games5425898691,19.0,-677.5900268554688,-5127.990234375,147.9199981689453,-6589.89990234375,-7292.9998779296875,3263.800048828125,419.3000030517578,2202.2000122070312,-5022.300109863281,255.0,0.0,0.39533076137117656,0.4975886132474591,-0.18795690066949874,True,6,False,10,104.0,False,,BombsterBilly,2320566585543345543,15,-550.260009765625,-4675.72998046875,102.25,13819.69970703125,226.39999389648438,-153.90000343322754,2393.5000610351562,4928.0999755859375,-484.50000762939453,255.0,128.0,,0.4060139540666983,0.9785907915667607,-2.8012539862564405,True,7,False,12,,False,,pabloson1,2039145229236040472,10.0,-563.3300170898438,-2483.39990234375,17.010000228881836,12346.500244140625,-3442.9000854492188,2.3000000417232513,0.29999999329447746,-0.0,2128.0999755859375,252.0,230.0,False,-0.00955027056206696,-2.9301891199503176,-3.131480920925069e-05,True,226.0,False,12,6,6,,
47,3184,73,False,False,0,1346.7607027331255,369.69000244140625,4679.7900390625,118.30000305175781,-15429.599609375,-7355.9002685546875,1780.8000183105469,4392.39990234375,-394.50000762939453,3948.800048828125,0.0,-0.6460592455356813,-1.4883960987770346,3.0566675230918205,2320566585543345543,BombsterBilly,15.0,463.7900085449219,4648.5,97.88999938964844,-8332.100219726562,-4495.5999755859375,-518.4999847412109,-3681.6000366210938,-2977.3001098632812,-2798.2998657226562,255.0,128.0,,-0.9733683872957093,-1.5183376868857132,-2.498163463375008,True,12,,False,False,7,,2039145229236040472,pabloson1,10.0,563.3300170898438,2483.39990234375,17.010000228881836,-12346.500244140625,3442.9000854492188,2.3000000417232513,-0.29999999329447746,0.0,2128.0999755859375,252.0,230.0,0.00955027056206696,2.9301891199503176,-3.131480920925069e-05,True,6,6,12,226.0,False,,enpitsu,76561198039309853,26,392.0799865722656,4896.5498046875,190.85000610351562,4891.099853515625,-5997.80029296875,479.3000030517578,5289.2999267578125,571.5999984741211,-1395.0999450683594,255.0,0.0,False,0.848020816294,-0.2743994746750676,1.1738607477006506,True,7,False,8,172.0,False,,games5425898691,bf81d8692db,19.0,732.6900024414062,5188.6298828125,172.74000549316406,6626.6998291015625,7260.7000732421875,2746.6000366210938,221.8000030517578,-2315.0999450683594,-4983.999938964844,255.0,0.0,,-0.5351321051388028,-0.984455064388974,-0.04949288891660836,True,104.0,False,10,6,False,,False
48,3260,75,False,False,0,3122.7587806693728,-3115.39990234375,2943.2099609375,93.1500015258789,-9142.19970703125,-4802.699890136719,0.0,2837.0999145507812,-5258.800048828125,542.7000045776367,0.0,-1.0614088968557223,0.29772626322693596,-0.47546278154212224,2039145229236040472,pabloson1,9.0,-2948.969970703125,2824.0,17.010000228881836,-11624.3994140625,2851.0000610351562,2.0999999344348907,-1.0999999940395355,0.5000000074505806,-263.29999923706055,217.0,128.0,False,0.009581496880726468,2.893879572017659,-2.3997592035325126e-05,True,12,208.0,False,6,6,,2320566585543345543,BombsterBilly,16.0,-2577.239990234375,4086.860107421875,17.010000228881836,-7408.499755859375,-1477.5999450683594,2.199999988079071,1.0000000149011612,2.5999999046325684,1146.6000366210938,128.0,176.0,0.009821868682314902,-2.9270746540524795,4.2880721655200085e-05,True,8,False,12,31.0,False,,enpitsu,76561198039309853,26,-170.4499969482422,4237.91015625,17.049999237060547,-16824.7998046875,2390.800018310547,-1.7000000178813934,-4.1999998688697815,0.19999999552965164,1131.6000366210938,255.0,128.0,False,0.01676995185317809,3.0022968869714255,0.0003064993532303223,True,8,False,8,100.0,False,,games5425898691,bf81d8692db,19.0,215.11000061035156,5284.93017578125,17.0,-5545.30029296875,-846.6000366210938,3.1999999284744263,2.8999999165534973,-1.0000000149011612,-5.199999809265137,0.0,128.0,,0.009862745491796325,-2.9917383558827786,0.0001398647961641683,True,104.0,False,10,6,False,,
49,3298,77,False,False,0,3562.4194702316504,-3867.320068359375,3174.780029296875,698.510009765625,8970.800170898438,5083.0999755859375,8658.800048828125,-1142.0999908447266,1323.699951171875,-1244.000015258789,0.0,0.6067232050284523,-2.122495621236092,1.7389810674701904,2039145229236040472,pabloson1,9.0,-4009.320068359375,3100.360107421875,549.0999755859375,5219.4000244140625,3075.7000732421875,10295.799560546875,146.19999885559082,554.1999816894531,2265.0999450683594,255.0,203.0,False,-1.294267733694388,1.6721246745505396,1.5661932733085437,True,14,184.0,False,6,6,,2320566585543345543,BombsterBilly,16.0,-3392.409912109375,2924.860107421875,17.010000228881836,-6637.19970703125,-13752.39990234375,-0.09999999776482582,0.0,-0.3999999910593033,6.600000262260437,255.0,128.0,0.009571151459509038,-2.0194997133377437,-3.204765366244592e-05,False,8,False,12,5.952352623785696,True,,enpitsu,76561198039309853,26,-1870.8599853515625,4253.27978515625,17.049999237060547,-5423.599853515625,3960.4000854492188,3.1999999284744263,0.0,0.09999999776482582,-2350.0999450683594,255.0,0.0,True,0.016662404108534933,2.520959611077399,-3.4708688802140475e-05,True,8,False,8,100.0,False,,games5425898691,bf81d8692db,19.0,785.3800048828125,5369.89990234375,18.530000686645508,5418.699951171875,818.7000274658203,319.6999931335449,-44.80000019073486,-690.8999633789062,-13.999999761581421,0.0,128.0,,0.02861424550376981,-2.9937201593752722,-0.020457383787080077,True,104.0,False,10,6,False,,
50,3383,80,False,False,1,9806.760152214047,1254.0899658203125,-4660.22021484375,233.74000549316406,20558.20068359375,8180.5999755859375,-4540.899963378906,2021.6000366210938,-268.4000015258789,-5001.700134277344,1.0,-0.3147023198229599,2.420008143957557,1.7022339601667236,bf81d8692db,games5425898691,19.0,1123.97998046875,-4732.6201171875,245.17999267578125,17939.200439453125,4170.4998779296875,-975.6999969482422,-1221.500015258789,4827.39990234375,2335.0999450683594,255.0,101.0,,-1.4459653053175774,2.083846298637494,0.9817897358112375,True,12,47.642219548584315,True,False,7,,76561198039309853,enpitsu,26.0,1208.050048828125,-4784.72998046875,122.62000274658203,-11879.599609375,3473.2998657226562,2592.60009765625,-5140.999755859375,-998.7000274658203,-1679.9000549316406,255.0,0.0,-0.27605444415855435,-0.14803045224280428,0.6254450106876495,True,9,False,10,66.0,False,,BombsterBilly,2320566585543345543,15,1992.18994140625,-439.3699951171875,17.010000228881836,-10640.699462890625,-9247.999877929688,2.0999999344348907,-0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,-0.009565259831399877,-0.7155008790438874,-5.837811886262373e-05,True,8,False,12,255.0,False,,pabloson1,2039145229236040472,9.0,1377.489990234375,-4545.740234375,276.739990234375,-14838.199462890625,-6058.599853515625,-16495.999755859375,-3347.6998901367188,1025.199966430664,-4241.600036621094,255.0,100.0,,-0.7578133929373604,0.11910900300296638,-1.1922435448324291,True,32.86672704963274,True,14,6,6,,False
51,3385,80,False,False,1,9846.60094267661,1326.4000244140625,-4697.18994140625,197.5800018310547,17938.499755859375,-1944.2999267578125,-1708.800048828125,-932.5,4164.4000244140625,3356.7999267578125,1.0,-1.1792144416280967,1.6006769363835245,2.2912475554229395,76561198039309853,enpitsu,26.0,1182.510009765625,-4756.91015625,125.58000183105469,5465.7000732421875,2415.8999633789062,-1548.0999755859375,-1936.0000610351562,3151.9000244140625,-4070.1998901367188,255.0,0.0,False,-0.11950499615217593,0.05733114444689756,0.8800989611939266,True,10,66.0,False,False,9,,bf81d8692db,games5425898691,19.0,1123.97998046875,-4732.6201171875,245.17999267578125,17939.200439453125,4170.4998779296875,-975.6999969482422,-1221.500015258789,4827.39990234375,2335.0999450683594,255.0,101.0,-1.4459653053175774,2.083846298637494,0.9817897358112375,True,7,False,12,41.37667093994798,True,,BombsterBilly,2320566585543345543,15,1894.6199951171875,-524.1799926757812,17.010000228881836,-10642.099609375,-9249.299926757812,2.0999999344348907,-0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,-0.009565259831399877,-0.7155008790438874,-5.837811886262373e-05,True,8,False,12,255.0,False,,pabloson1,2039145229236040472,9.0,1315.5400390625,-4553.5400390625,143.02999877929688,-3132.3001098632812,1732.7000427246094,-15835.999755859375,338.80001068115234,-430.6999969482422,4255.7000732421875,255.0,120.0,,-0.9034410294846921,0.17577224320906729,-1.5149432522500073,True,34.0,False,14,6,6,,
52,3457,82,False,False,1,9604.964567987074,3653.18994140625,-4060.719970703125,406.510009765625,12156.199951171875,8938.800048828125,4771.600036621094,-2585.8999633789062,846.9000244140625,-1908.800048828125,1.0,0.8053465569871079,1.2141487556140418,-1.4373857382741737,bf81d8692db,games5425898691,19.0,3588.679931640625,-4113.43994140625,249.8300018310547,10798.399658203125,-474.39998626708984,2884.5001220703125,-4218.900146484375,-2623.2000732421875,2359.9000549316406,255.0,255.0,,0.8404466285469521,3.1029454542883483,-0.1970106293709884,True,14,220.6227182957434,True,False,8,,76561198039309853,enpitsu,26.0,774.9000244140625,-4316.31005859375,17.049999237060547,-9828.400268554688,-4239.800109863281,3.0000001192092896,0.09999999776482582,-0.0,3074.2999267578125,255.0,255.0,-0.016723314927072803,-0.7333117301915476,4.78886993933456e-05,True,10,False,10,66.0,False,,BombsterBilly,2320566585543345543,15,3688.830078125,-3868.969970703125,280.7099914550781,6710.999755859375,-16745.999755859375,2039.2999267578125,-1160.8999633789062,1118.6000061035156,-828.1999969482422,128.0,125.0,False,0.5738668050458186,0.10232707508287432,-0.4402914097260812,True,8,False,14,159.70579766714442,True,,pabloson1,2039145229236040472,9.0,1812.5999755859375,-3994.429931640625,17.010000228881836,9600.900268554688,3053.5000610351562,2.3000000417232513,2.3999999463558197,0.7000000029802322,1059.5999908447266,244.0,228.0,,-0.009532895534351393,2.847434083185462,0.00018520906802091042,True,34.0,False,14,6,6,,True
53,3458,82,False,False,0,2998.3765695299285,-3700.97998046875,4080.590087890625,460.95001220703125,-6915.4998779296875,12181.300048828125,13235.0,5720.9002685546875,-1633.2000732421875,776.8000030517578,0.0,-0.5401547587937711,-1.3440525244961021,-1.2265893566487807,2320566585543345543,BombsterBilly,15.0,-3741.830078125,4002.260009765625,294.0299987792969,-6146.6998291015625,15099.3994140625,1225.6999969482422,4508.2000732421875,1394.4000244140625,-2825.10009765625,128.0,76.0,False,-0.5090103124900774,-0.40434881226449343,-0.13240760780177438,True,14,156.56353532883426,True,False,8,,2039145229236040472,pabloson1,9.0,-1812.5999755859375,3994.429931640625,17.010000228881836,-9600.900268554688,-3053.5000610351562,2.3000000417232513,-2.3999999463558197,-0.7000000029802322,1059.5999908447266,244.0,228.0,0.009532895534351393,-2.847434083185462,0.00018520906802091042,True,6,6,14,30.85773766168984,True,,enpitsu,76561198039309853,26,-694.5800170898438,4354.56005859375,17.049999237060547,9442.19970703125,4879.200134277344,3.0000001192092896,0.0,0.0,3222.9998779296875,255.0,255.0,True,0.01672073389244875,0.9964464932236312,4.967440474965644e-05,True,10,False,10,66.0,False,,games5425898691,bf81d8692db,19.0,-3588.679931640625,4113.43994140625,249.8300018310547,-10798.399658203125,474.39998626708984,2884.5001220703125,4218.900146484375,2623.2000732421875,2359.9000549316406,255.0,255.0,,-0.8404466285469521,-3.1029454542883483,-0.1970106293709884,True,217.48045595743324,True,14,8,False,,
54,3544,86,False,False,1,8380.860129578421,1445.1400146484375,-3222.85009765625,112.08000183105469,-14025.0,12070.699462890625,9196.199951171875,4209.89990234375,3936.300048828125,862.6999664306641,1.0,-0.12701212857609567,1.5266800685236142,-1.6371079175618872,bf81d8692db,games5425898691,19.0,1544.6099853515625,-3331.25,16.979999542236328,-11305.799560546875,9804.400024414062,-19.09999966621399,1749.4999694824219,2648.3999633789062,-215.0,255.0,255.0,,0.01659607389626853,0.7233212772986366,0.0038385147840426567,True,14,140.810572249915,True,False,8,,76561198039309853,enpitsu,26.0,244.2100067138672,-4179.759765625,17.049999237060547,-590.6999969482422,-581.8000030517578,2.5,1.4000000059604645,-1.8000000715255737,-3.3000001311302185,0.0,128.0,-0.01717054629141158,2.3614152724496678,1.9302626646615067e-05,True,10,False,10,8.0,False,,BombsterBilly,2320566585543345543,15,1801.1600341796875,-3117.9599609375,16.989999771118164,-17264.300537109375,11541.99951171875,4.799999892711639,-0.9000000357627869,0.3999999910593033,-1759.2999267578125,255.0,0.0,False,-0.00958483950930173,0.6371271983655584,-0.00016735074436652393,True,8,False,14,72.0,False,,pabloson1,2039145229236040472,9.0,3659.3798828125,1158.3199462890625,17.010000228881836,-2282.2999572753906,18976.199951171875,2.0999999344348907,-0.0,-0.0,34.700000286102295,222.0,128.0,,-0.009602434056893937,1.4468608753359282,-2.336794250980934e-05,True,0.0,False,16,8,6,,False
55,3602,88,False,False,0,4941.959089131057,1461.9300537109375,796.8300170898438,582.1099853515625,22022.099609375,1005.9999847412109,-592.9000091552734,-5064.599914550781,-2907.6998901367188,1376.3999938964844,0.0,0.251729505313026,-1.589555401500279,-1.8357674529307704,2320566585543345543,BombsterBilly,15.0,1259.550048828125,679.0700073242188,536.4600219726562,20671.201171875,-6599.5001220703125,3828.900146484375,-4148.599853515625,-3430.1998901367188,-1127.699966430664,141.0,128.0,,-0.17389164302250976,0.8733744276299978,2.6515549420148847,True,16,9.31747070948283,True,4,8,,2039145229236040472,pabloson1,9.0,-1955.4000244140625,-4627.75,17.010000228881836,21640.70068359375,3369.2999267578125,2.0999999344348907,-3.6000001430511475,-0.5999999865889549,1248.8999938964844,216.0,128.0,0.009586400391498395,0.23233427885430671,-9.254706417753111e-05,True,8,6,16,237.0,False,,enpitsu,76561198039309853,26,377.2699890136719,4444.259765625,17.049999237060547,8703.599853515625,804.8999786376953,3.1999999284744263,0.0,0.0,2476.999969482422,255.0,128.0,,0.016664904906507294,0.12359721180400565,-1.2018447276792588e-05,True,10,False,10,39.0,False,,games5425898691,bf81d8692db,19.0,2255.39990234375,1541.469970703125,17.0,19179.69970703125,-10615.999755859375,3.3000001311302185,0.5999999865889549,0.0,26.80000066757202,255.0,128.0,,0.009578823140657852,-0.502110431699511,-6.73664137081244e-05,True,99.0,False,14,8,False,,
