,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
0,178,0,False,False,0,5235.657675123151,18.399999618530273,-15.1899995803833,95.66999816894531,4329.700012207031,9784.000244140625,1001.1000061035156,-595.6999969482422,-2978.5000610351562,170.59999465942383,0.0,-0.10002179223333132,-0.18644856497808468,0.06976571157579345,2533275020563695,Wss Joker4646,11.0,16.020000457763672,-141.00999450683594,74.75,936.8000030517578,11792.099609375,414.7999954223633,-3029.7000122070312,-882.5,4504.599914550781,254.0,208.0,,1.3335616016296394,1.5327042683851877,-0.21817795993398545,True,22.0,False,4,False,3,,76561198072955319,General,18.0,3063.449951171875,-4128.9501953125,17.010000228881836,20922.5,7187.80029296875,2.5999999046325684,-1.0000000149011612,-0.29999999329447746,2697.60009765625,255.0,254.0,False,0.009595510362391464,0.4794531287044074,0.00011839450339132108,True,255.0,False,False,False,False,,enpitsu,76561198039309853,25,0.0,4904.2998046875,17.049999237060547,0.0,-4978.500061035156,2.5999999046325684,0.7000000029802322,0.0,0.0,255.0,,,0.01654834530620488,-1.5707732089142992,1.9112819584038248e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-15.670000076293945,110.56999969482422,97.33000183105469,-866.1000061035156,-12469.7998046875,1600.5000305175781,5365.4998779296875,658.3999633789062,1013.3999633789062,128.0,158.0,,1.5254925261052847,-1.771079946189988,-0.31726089446562283,True,31.0,False,3,False,4,
1,180,0,False,False,1,5223.653763976996,-53.900001525878906,3.440000057220459,92.8499984741211,-7073.699951171875,2433.8999938964844,-1100.8000183105469,83.4000015258789,4425.299987792969,3102.60009765625,1.0,0.3299163768738718,0.1241207343021818,0.1475922198738045,bf81d8692db,games5425898691,19.0,32.08000183105469,-110.12999725341797,104.69000244140625,1710.5000305175781,-158.69999885559082,790.2999877929688,-4411.000061035156,-1870.3999328613281,2700.5999755859375,128.0,157.0,,-1.110837089526705,-2.03143330335896,3.047800204759318,True,31.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-0.0,-4858.759765625,17.049999237060547,-0.0,5850.5999755859375,2.5999999046325684,-0.7999999821186066,-0.0,0.0,255.0,,,-0.01654834530620488,1.5707732089142992,1.9112819584038248e-07,True,116.0,False,False,False,False,,General,76561198072955319,18,-3097.72998046875,4115.9501953125,17.010000228881836,-20446.300048828125,-8006.400146484375,2.5999999046325684,0.9000000357627869,0.3999999910593033,2711.099853515625,255.0,254.0,False,-0.00959984240265244,-0.5245997099159769,9.170592126806257e-05,True,248.76468825083904,True,False,False,False,,Wss Joker4646,2533275020563695,11.0,-40.84000015258789,148.47999572753906,79.19999694824219,-2961.6000366210938,754.4999694824219,1557.1000671386719,4600.799865722656,-684.8000335693359,-718.7999725341797,255.0,218.0,,-1.4253485486176252,1.756120763504349,3.121153889460092,True,22.0,False,3,False,4,
2,181,0,False,False,0,5239.514177356485,74.6500015258789,-8.819999694824219,94.06999969482422,5933.499755859375,2965.5999755859375,-567.7000045776367,999.1000366210938,-3627.9998779296875,-554.7999954223633,0.0,-0.42687611786463003,-0.06065132487083406,0.1729139301809499,2533275020563695,Wss Joker4646,11.0,40.84000015258789,-148.47999572753906,79.19999694824219,2961.6000366210938,-754.4999694824219,1557.1000671386719,-4600.799865722656,684.8000335693359,-718.7999725341797,255.0,218.0,,1.4253485486176252,-1.756120763504349,3.121153889460092,True,22.0,False,4,False,3,,76561198072955319,General,18.0,3257.1201171875,-4028.739990234375,17.010000228881836,17926.099853515625,12477.19970703125,0.19999999552965164,-0.9000000357627869,-0.7000000029802322,2550.399932861328,255.0,254.0,False,0.009592564478629982,0.7456056741719542,1.5264049552593943e-05,True,245.6520859528613,True,False,False,False,,enpitsu,76561198039309853,25,0.0,4858.759765625,17.049999237060547,0.0,-5850.5999755859375,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,,,0.01654834530620488,-1.5707732089142992,1.9112819584038248e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-32.08000183105469,110.12999725341797,104.69000244140625,-1710.5000305175781,158.69999885559082,790.2999877929688,4411.000061035156,1870.3999328613281,2700.5999755859375,128.0,157.0,,1.110837089526705,2.03143330335896,3.047800204759318,True,31.0,False,3,False,4,
3,192,0,False,False,0,5176.8123549183,290.45001220703125,100.9800033569336,93.13999938964844,4825.7000732421875,2493.8999938964844,0.0,-194.40000534057617,-778.0000305175781,-554.7999954223633,0.0,-1.1559344980982704,-0.7080322688853065,0.7280542056211229,2533275020563695,Wss Joker4646,11.0,165.97000122070312,-197.6999969482422,101.88999938964844,3060.4998779296875,-1281.7999267578125,-208.50000381469727,-5171.199951171875,1440.5000305175781,-11.200000047683716,128.0,128.0,,-1.4846525850098935,-1.8672049532342732,-3.11780436039552,True,22.0,False,4,False,4,,76561198072955319,General,18.0,3649.110107421875,-3244.550048828125,17.010000228881836,1001.2999725341797,21845.70068359375,2.199999988079071,-0.19999999552965164,0.0,1991.4999389648438,255.0,254.0,False,0.00956863797161946,1.604983657735124,3.3379871044638622e-06,True,229.0,False,False,False,False,,enpitsu,76561198039309853,25,42.220001220703125,4541.2001953125,17.049999237060547,3750.0,-8099.89990234375,3.400000035762787,-0.29999999329447746,1.0000000149011612,2409.9000549316406,128.0,128.0,,0.016672217285992108,-1.112463728044131,9.72301295343008e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-105.26000213623047,117.08000183105469,104.26000213623047,-1736.199951171875,173.09999465942383,-382.5,3581.7001342773438,3284.7000122070312,649.8000335693359,255.0,255.0,,-1.2692943427873726,-1.2735996079793146,0.3434330881078203,True,31.0,False,4,False,4,
4,235,2,False,False,0,5044.749969585515,843.22998046875,404.5400085449219,93.13999938964844,3117.9000854492188,1758.2000732421875,0.0,-1926.7999267578125,3416.9000244140625,-554.7999954223633,0.0,0.020173817983523308,-2.233630546509344,2.5647391692956245,2533275020563695,Wss Joker4646,11.0,883.9000244140625,174.2100067138672,64.37000274658203,5405.10009765625,13059.200439453125,2967.7999877929688,-4471.099853515625,907.0999908447266,2349.1000366210938,255.0,133.0,,0.10857650120507743,1.3873064669621435,0.003290363642952319,True,22.0,False,6,False,5,,76561198072955319,General,18.0,1686.199951171875,-337.70001220703125,17.010000228881836,-11603.599853515625,19624.3994140625,2.3000000417232513,-0.7999999821186066,1.4000000059604645,-1739.9000549316406,255.0,23.0,False,0.009597423263670992,2.048776553945677,-0.00013519461800951338,True,163.0,False,False,False,False,,enpitsu,76561198039309853,25,107.47000122070312,4467.43017578125,17.049999237060547,-1570.8999633789062,5743.599853515625,3.1999999284744263,0.0,0.0,-2174.199981689453,0.0,0.0,True,0.01690951747566034,-1.5399151482622488,-3.64732454041146e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,453.54998779296875,508.5199890136719,19.459999084472656,10556.8994140625,2313.699951171875,2961.7999267578125,1.899999976158142,0.19999999552965164,-2188.800048828125,255.0,23.0,,0.009536851605431093,0.1643779153321525,-5.3435612520577274e-05,True,0.0,False,4,False,5,
5,239,2,False,False,1,6003.834134848954,-908.0499877929688,-586.3800048828125,111.08000183105469,-24105.2001953125,-15971.400146484375,4272.099914550781,464.00001525878906,1117.2000122070312,5876.6998291015625,1.0,0.2506251268429227,1.8360276668733768,2.2074708642782945,bf81d8692db,games5425898691,19.0,-601.8400268554688,-529.3400268554688,61.119998931884766,-15699.599609375,-0.29999999329447746,2903.2000732421875,-513.6999893188477,-2710.8999633789062,-2101.1000061035156,255.0,108.0,,-0.0712246565159632,0.11486720969106479,-0.0002957091855874953,True,0.0,False,6,False,5,,76561198039309853,enpitsu,25.0,-100.87999725341797,-4577.5498046875,17.049999237060547,-1024.1000366210938,-7125.5999755859375,2.8999999165534973,1.8000000715255737,6.200000047683716,-1750.2000427246094,0.0,0.0,True,-0.016905521146899225,1.9066139016120602,7.50556077071455e-05,True,116.0,False,False,False,False,,General,76561198072955319,18,-1600.5699462890625,169.13999938964844,17.010000228881836,9308.699951171875,-20633.701171875,2.0999999344348907,0.7999999821186066,-2.5999999046325684,-732.3000335693359,255.0,128.0,False,-0.00960976808676528,-1.9394637168371656,0.00011538934264731012,True,163.0,False,False,False,False,,Wss Joker4646,2533275020563695,11.0,-929.5800170898438,-278.2900085449219,86.5,-5566.6998291015625,-11691.500244140625,2401.199951171875,5425.8001708984375,-99.60000038146973,894.4000244140625,254.0,128.0,,-0.6891136801903606,-1.5082527765395932,-0.017391285236478708,True,22.0,False,5,False,6,
6,393,7,False,False,0,3314.6538669253323,2416.35009765625,5016.43994140625,167.72000122070312,-15438.1005859375,-2725.8999633789062,-4530.10009765625,-824.4999694824219,2627.60009765625,-4993.599853515625,0.0,-0.8732039232223521,0.36868250206796654,0.43032748051664144,76561198072955319,General,18.0,2519.860107421875,5063.93994140625,63.119998931884766,-8882.5,-7951.9000244140625,-8961.099853515625,-5442.9998779296875,590.9000015258789,522.9000091552734,255.0,0.0,False,0.6146920565044682,-2.310331647860674,-0.4316724787769252,True,204.29020213824447,True,False,False,False,,2533275020563695,Wss Joker4646,11.0,2963.889892578125,-3525.22998046875,17.010000228881836,-13133.00048828125,-11993.399658203125,2.199999988079071,-0.19999999552965164,-0.09999999776482582,-1802.8999328613281,255.0,9.0,,0.009586492568419291,-2.4630460457269745,-4.357673330484046e-05,False,31.0,False,8,False,8,,enpitsu,76561198039309853,25,-143.9199981689453,5079.14013671875,17.049999237060547,-0.09999999776482582,0.0,2.5999999046325684,0.0,-0.5999999865889549,0.0,255.0,128.0,False,0.01683204011613122,-0.15131780801319428,6.321074179917723e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,3270.3701171875,4769.5498046875,400.9599914550781,-11071.300048828125,11071.099853515625,-2631.9000244140625,-1398.800048828125,-1398.6000061035156,-0.7000000029802322,255.0,255.0,,0.20850277974300352,2.3464078048560935,-1.5728294297098926,True,202.0,False,6,False,6,
7,426,9,False,False,0,1918.1619740553772,946.9400024414062,4608.10009765625,94.77999877929688,-10731.99951171875,-3174.5999145507812,515.8000183105469,1460.0,-4994.100036621094,-2987.6998901367188,0.0,-0.7243598563741974,0.36286088738998473,-0.3762827086971426,76561198072955319,General,18.0,1047.6300048828125,4277.02978515625,51.59000015258789,-14816.199951171875,13296.500244140625,2701.6000366210938,-4047.9000854492188,1212.7999877929688,-2393.9999389648438,255.0,10.0,False,0.02349145325193368,2.6299093234658817,0.05173223826043155,True,175.0,False,4,False,3,,2533275020563695,Wss Joker4646,11.0,617.5599975585938,-4355.85009765625,17.010000228881836,-22972.5,-467.7000045776367,1.899999976158142,0.7999999821186066,-0.19999999552965164,-39.700000286102295,254.0,128.0,,0.009575473475258212,-3.126168135009753,7.924557429501883e-05,False,0.0,False,8,False,8,,enpitsu,76561198039309853,25,638.6400146484375,4720.0400390625,82.91000366210938,14417.19970703125,-12670.999755859375,3084.8001098632812,2565.4998779296875,2042.8999328613281,-659.4999694824219,255.0,128.0,False,0.15885609207514476,-0.4413498778963491,0.01118421464588795,True,44.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,1497.06005859375,4861.5,16.989999771118164,-17731.800537109375,4011.0000610351562,4.600000083446503,-0.5000000074505806,0.09999999776482582,-385.2000045776367,255.0,128.0,,0.009610451865282045,2.8828295151574466,0.00014775493189135707,True,166.0,False,6,False,6,
8,427,9,False,False,1,9872.504319850972,-929.2999877929688,-4562.2998046875,96.0199966430664,-21538.00048828125,15931.199951171875,1779.2999267578125,-3390.4998779296875,1312.7000427246094,-2758.599853515625,1.0,1.0143880783060655,-0.08596453181394248,-0.2805397006871441,76561198039309853,enpitsu,25.0,-755.1599731445312,-4616.5400390625,105.44999694824219,-12002.19970703125,11359.89990234375,2379.4000244140625,-3141.400146484375,-2282.100067138672,3895.1998901367188,255.0,128.0,False,-0.5544369888409485,0.2829689274551676,0.38270010674346444,True,44.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,-1350.300048828125,-4898.6201171875,16.989999771118164,17539.200439453125,-4713.900146484375,4.600000083446503,-0.7000000029802322,-0.0,-103.4000015258789,255.0,128.0,,-0.009615791932303776,-2.8661835422310773,9.982526317248962e-05,True,166.0,False,6,False,6,,General,76561198072955319,18,-1047.6300048828125,-4277.02978515625,51.59000015258789,14816.199951171875,-13296.500244140625,2701.6000366210938,4047.9000854492188,-1212.7999877929688,-2393.9999389648438,255.0,10.0,False,-0.02349145325193368,-2.6299093234658817,0.05173223826043155,True,175.0,False,4,False,3,,Wss Joker4646,2533275020563695,11.0,-617.5599975585938,4355.85009765625,17.010000228881836,22972.5,467.7000045776367,1.899999976158142,-0.7999999821186066,0.19999999552965164,-39.700000286102295,254.0,128.0,,-0.009575473475258212,3.126168135009753,7.924557429501883e-05,False,0.0,False,8,False,8,
9,429,9,False,False,0,2030.228093020547,1033.6800537109375,4509.0,106.55999755859375,22798.701171875,4906.499938964844,3261.400146484375,1601.9000244140625,810.6999969482422,-5725.0,0.0,-0.9835716006122589,-0.5830823535518969,0.056603488956011125,76561198072955319,General,18.0,923.9500122070312,4387.9501953125,71.61000061035156,-14862.7001953125,13325.30029296875,2155.2000427246094,-5066.099853515625,2088.5000610351562,-471.30001068115234,255.0,5.0,False,0.14468315311288976,2.574938335315894,0.6426113125911663,True,175.0,False,4,False,3,,2533275020563695,Wss Joker4646,11.0,426.1499938964844,-4359.1201171875,17.010000228881836,-22973.89892578125,-347.79998779296875,1.899999976158142,0.7000000029802322,-0.19999999552965164,-11.90000057220459,255.0,128.0,,0.009575614613292188,-3.127970158477344,5.982840103617956e-05,True,0.0,False,8,False,8,,enpitsu,76561198039309853,25,755.1599731445312,4616.5400390625,105.44999694824219,12002.19970703125,-11359.89990234375,2379.4000244140625,3141.400146484375,2282.100067138672,3895.1998901367188,255.0,128.0,False,0.5544369888409485,-0.2829689274551676,0.38270010674346444,True,44.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,1350.300048828125,4898.6201171875,16.989999771118164,-17539.200439453125,4713.900146484375,4.600000083446503,0.7000000029802322,0.0,-103.4000015258789,255.0,128.0,,0.009615791932303776,2.8661835422310773,9.982526317248962e-05,True,166.0,False,6,False,6,
