,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
35,2917,81,True,True,1,6553.515353599357,1760.5400390625,-1356.239990234375,134.27000427246094,-7779.7998046875,28357.5,7495.0,-397.40001678466797,4911.099853515625,-944.4999694824219,1.0,0.9499184661493958,2.506090865929927,2.501964502400081,76561198274647789,Niutplays,8.0,1847.030029296875,-1597.2900390625,65.76000213623047,-12778.800048828125,18852.2998046875,3192.60009765625,-2689.5999145507812,-243.50000381469727,-2847.0999145507812,255.0,0.0,False,-0.07642079601045351,0.9648799736108733,0.0070366876277948975,True,7,False,156.0,False,8,,76561198169268436,Spyder7000,10.0,-1792.75,884.4099731445312,17.059999465942383,-19044.3994140625,3400.2999877929688,-4.300000071525574,0.3999999910593033,-0.19999999552965164,-0.09999999776482582,255.0,128.0,False,-0.01677552311016115,0.17671650207633213,2.49357762259964e-05,False,6,False,6,84.41136336582962,True,,enpitsu,76561198039309853,25,-502.1400146484375,-2537.679931640625,88.94999694824219,14784.89990234375,16256.099853515625,-139.20000076293945,-4396.7999267578125,3304.1000366210938,24.40000057220459,255.0,128.0,,1.559906797748636,-1.345893443326253,2.7219870748530477,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3401.199951171875,323.3399963378906,17.010000228881836,6497.60009765625,17114.89990234375,0.0,-0.0,0.3999999910593033,0.0,255.0,128.0,,-0.009588305967911645,1.9336488637059246,-3.691694751770631e-05,True,233.10224531799236,True,6,False,6,
36,3237,84,False,False,1,5121.799243814798,-47.11000061035156,105.77999877929688,100.16000366210938,-11375.0,25617.19970703125,2288.0999755859375,-431.30001068115234,-322.90000915527344,-5975.7000732421875,1.0,-0.01837713746539927,0.28844890240090476,0.018314634524969654,76561198274647789,Niutplays,8.0,49.90999984741211,-149.50999450683594,82.95999908447266,-16709.7998046875,11667.19970703125,2613.3999633789062,2748.699951171875,-4752.0001220703125,335.29998779296875,255.0,255.0,,-0.4546510510311964,0.8819936268901657,-0.4998735608999274,True,3,False,0.0,False,4,,76561198169268436,Spyder7000,10.0,2845.2099609375,-4018.10009765625,18.520000457763672,20337.60009765625,-3041.4999389648438,-1240.1000213623047,3818.9999389648438,-461.50001525878906,2030.2999877929688,255.0,255.0,False,-0.02782624455287273,3.094632565045182,-0.10133135886772054,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25,-20.100000381469727,3549.85009765625,17.049999237060547,-201.20000839233398,-10464.300537109375,2.5,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.016617843669816952,-1.5515478637663305,2.2743223123671997e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-161.27999877929688,372.0899963378906,84.41000366210938,1084.1999816894531,-22762.39990234375,2463.000030517578,5485.10009765625,-401.1000061035156,-42.199997901916504,128.0,147.0,,-0.6944402909167183,-1.4756995389188243,-0.01124055254495788,True,0.0,False,3,False,4,
37,3238,84,False,False,0,5367.781190153113,57.529998779296875,-142.41000366210938,112.55000305175781,-12842.80029296875,11031.600341796875,8929.69970703125,4179.100036621094,1301.199951171875,4103.800048828125,0.0,0.1033879734083261,-0.25636867663666507,0.13112841456333646,bf81d8692db,games5425898691,18.0,161.27999877929688,-372.0899963378906,84.41000366210938,-1084.1999816894531,22762.39990234375,2463.000030517578,-5485.10009765625,401.1000061035156,-42.199997901916504,128.0,147.0,,0.6944402909167183,1.4756995389188243,-0.01124055254495788,True,3,False,0.0,False,4,,76561198039309853,enpitsu,25.0,20.100000381469727,-3549.85009765625,17.049999237060547,201.20000839233398,10464.300537109375,2.5,-0.7999999821186066,0.0,0.0,255.0,128.0,False,0.016617843669816952,1.5515478637663305,2.2743223123671997e-07,True,False,False,False,116.0,False,,Spyder7000,76561198169268436,10,-2845.2099609375,4018.10009765625,18.520000457763672,-20337.60009765625,3041.4999389648438,-1240.1000213623047,-3818.9999389648438,461.50001525878906,2030.2999877929688,255.0,255.0,False,0.02782624455287273,-3.094632565045182,-0.10133135886772054,True,255.0,False,4,False,4,,Niutplays,76561198274647789,8.0,-49.90999984741211,149.50999450683594,82.95999908447266,16709.7998046875,-11667.19970703125,2613.3999633789062,-2748.699951171875,4752.0001220703125,335.29998779296875,255.0,255.0,,0.4546510510311964,-0.8819936268901657,-0.4998735608999274,True,0.0,False,3,False,4,
38,3312,86,False,False,1,8190.597887788397,3257.27001953125,-2702.85009765625,127.62000274658203,-6769.0997314453125,8666.099853515625,6444.0997314453125,2733.3999633789062,4827.39990234375,2285.500030517578,1.0,1.1798920579086036,-2.6243504616330635,1.3362577123430586,76561198169268436,Spyder7000,10.0,3352.489990234375,-2806.360107421875,17.040000915527344,-6171.199951171875,5107.39990234375,4.000000059604645,-5.199999809265137,4.000000059604645,-1764.4000244140625,244.0,106.0,False,-0.01666959845737256,0.707185755541983,-9.74355392298653e-05,True,4,False,237.0,False,4,,76561198274647789,Niutplays,8.0,-2937.590087890625,-2097.0400390625,83.08000183105469,-3641.099853515625,-20666.298828125,-154.7000026702881,5482.5,-436.30001068115234,26.80000066757202,128.0,128.0,,0.7948013461652054,1.6452179106041265,3.1345906246228443,True,5,False,6,0.0,False,,enpitsu,76561198039309853,25,3033.739990234375,4180.75,17.049999237060547,5768.4002685546875,18921.800537109375,4.000000059604645,-0.09999999776482582,-1.1999999731779099,3337.3001098632812,255.0,255.0,False,-0.016778194478742375,1.6238924008772486,9.63540100271962e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2991.3798828125,2116.840087890625,105.66999816894531,1161.500015258789,18778.599853515625,-166.10000610351562,-4792.699890136719,2656.4999389648438,-471.3999938964844,255.0,128.0,,-0.7046969282603083,-0.44506346396607427,2.7771284222335546,False,0.0,False,5,False,6,
39,3371,88,False,False,1,6054.85584602679,1827.27001953125,-842.8099975585938,186.44000244140625,-6289.1998291015625,10442.900390625,4347.300109863281,1966.6000366210938,2738.2998657226562,2303.699951171875,1.0,0.954488405764385,-2.3409950755717195,1.7124662350542597,76561198169268436,Spyder7000,10.0,1798.3699951171875,-843.010009765625,57.900001525878906,-12333.599853515625,15590.30029296875,2680.8999633789062,-3966.7001342773438,-1997.7000427246094,68.80000114440918,216.0,120.0,,-0.09028167883748112,0.8979713660708506,0.01997385411008856,True,5,False,228.0,False,6,,76561198274647789,Niutplays,8.0,-1577.449951171875,-4094.39990234375,17.010000228881836,4062.0001220703125,14386.400146484375,2.0999999344348907,-0.7999999821186066,-3.6000001430511475,982.3999786376953,255.0,128.0,False,-0.009588424357890861,1.7776796259065422,-0.0001439798398147996,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25,496.8800048828125,4921.6201171875,17.059999465942383,-4795.5999755859375,214.79999542236328,1.4000000059604645,-0.5000000074505806,4.099999964237213,24.100000858306885,128.0,128.0,False,-0.016805047281387608,-1.5262107199795885,0.0003731305166163086,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2813.659912109375,4848.47021484375,16.649999618530273,11411.400146484375,2832.2000122070312,-89.79999542236328,-633.8999938964844,-262.09999084472656,-68.4000015258789,255.0,128.0,,-0.019175878783584597,2.926777233218078,0.01283893762750834,True,255.0,False,6,False,6,
40,3443,91,False,False,1,2934.653947050215,660.6300048828125,2214.800048828125,564.25,3840.2999877929688,7105.3997802734375,5543.2000732421875,679.1999816894531,-318.99999618530273,1027.300033569336,1.0,-0.9026096379543367,1.4067370850229493,-2.342738656373078,76561198169268436,Spyder7000,10.0,621.25,2218.10009765625,379.1000061035156,2863.900146484375,8389.600219726562,230.20000457763672,-2830.2999877929688,-2979.7000122070312,-2226.1000061035156,128.0,0.0,,1.146333454166922,-0.7205125519896382,0.8480206291409186,True,6,4,243.0,False,8,,76561198274647789,Niutplays,8.0,871.989990234375,-1604.0699462890625,17.010000228881836,11317.2998046875,-9640.2001953125,2.3000000417232513,-1.5000000596046448,1.2999999523162842,1656.300048828125,255.0,255.0,False,-0.009594579281608786,-2.4512153967262833,0.00032797586381426495,True,6,False,6,230.0,False,,enpitsu,76561198039309853,25,437.2799987792969,4440.56005859375,17.059999465942383,-268.50000381469727,5427.2998046875,1.1999999731779099,-0.7999999821186066,-0.0,0.0,0.0,128.0,False,-0.01701899044621407,-1.6202748652200945,1.313384972699898e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-157.1999969482422,3543.93994140625,316.7699890136719,9776.699829101562,-7651.6998291015625,-3318.0999755859375,-110.50000190734863,-93.69999885559082,263.700008392334,255.0,128.0,,-0.05147686457385965,-2.177208584335191,0.3809762624320365,True,220.0,False,6,False,8,
41,3498,93,False,False,1,1619.5975240675468,1405.6500244140625,3602.679931640625,370.29998779296875,4150.10009765625,16067.099609375,-237.80000686645508,-4734.100036621094,1964.6000671386719,531.3000106811523,1.0,-0.4044853983554884,0.04371450263633341,2.5292631155526872,76561198169268436,Spyder7000,10.0,1370.699951171875,3468.070068359375,226.2899932861328,7116.6998291015625,4354.2999267578125,3625.5999755859375,-2793.900146484375,-4707.799987792969,-528.8999938964844,128.0,93.0,,0.6874911299311189,2.2801536590065807,-1.400304843987891,True,6,6,223.68093776446517,True,10,,76561198274647789,Niutplays,8.0,2665.47998046875,-286.0199890136719,17.010000228881836,-325.9000015258789,13424.599609375,2.0000000298023224,-0.0,-0.0,460.09998321533203,255.0,128.0,False,-0.009566308084834418,1.499975732833629,-0.00023368008341129008,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25,1121.5,4391.25,22.020000457763672,8800.10009765625,-12770.799560546875,2997.7999877929688,-0.0,0.29999999329447746,-29.600000381469727,255.0,128.0,False,-0.01677072783762656,-2.170645132288569,5.135391087643999e-05,True,159.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,2142.239990234375,2889.570068359375,17.010000228881836,13996.8994140625,1701.6999816894531,2.0000000298023224,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,,-0.009564135457192835,3.020571330237173,-5.291176485255168e-05,True,220.0,False,6,False,8,
42,3593,97,False,False,1,1648.0865073676264,2407.39990234375,4482.83984375,409.8900146484375,-7404.1998291015625,-6727.7001953125,4976.9000244140625,-1712.2999572753906,-2559.7999572753906,2726.300048828125,1.0,0.20092829461207048,-0.7285408966183485,-2.944446946213935,76561198169268436,Spyder7000,10.0,2499.93994140625,4523.0400390625,264.489990234375,-2643.2998657226562,-2419.499969482422,1748.5000610351562,2900.8999633789062,2373.800048828125,-3128.2998657226562,128.0,181.0,,0.5959512488454297,-0.09727297322618841,-0.5912384905332836,True,6,8,136.18828381261517,True,12,,76561198274647789,Niutplays,8.0,1113.75,1463.3199462890625,17.010000228881836,9215.399780273438,-9460.499877929688,2.3999999463558197,-0.0,0.09999999776482582,2386.6000366210938,255.0,255.0,True,-0.009569773796293247,-2.4133366159325327,9.964237871008294e-05,True,6,False,6,215.0,False,,enpitsu,76561198039309853,25,3157.860107421875,3677.090087890625,17.030000686645508,-13803.1005859375,14112.19970703125,0.7999999821186066,-0.0,0.19999999552965164,-214.59999084472656,255.0,0.0,False,-0.016787414281186047,0.8140927706096854,8.850680926619066e-05,True,93.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2091.510009765625,4673.47021484375,49.15999984741211,2518.9999389648438,-5807.39990234375,3538.2998657226562,-349.70001220703125,-181.90000534057617,2584.7000122070312,255.0,246.0,,4.4505422192408856e-05,-2.109624532930524,-0.0005267582615940181,True,220.0,False,6,False,10,
43,3643,98,True,True,1,1842.2223891096655,1088.3800048828125,3307.85009765625,224.4499969482422,-5002.099914550781,27748.60107421875,587.2999954223633,-1016.2000274658203,-1785.5000305175781,-1199.7000122070312,1.0,0.27217429431951545,-1.357405439804143,-2.014319964442346,76561198274647789,Niutplays,8.0,1142.3599853515625,3021.050048828125,178.61000061035156,-13543.900146484375,18470.799560546875,2095.2999877929688,-2060.399932861328,-1377.7999877929688,-1836.9000244140625,255.0,255.0,,-0.04073645790218555,1.687881552644959,-0.021184973715459653,True,7,False,161.53673122518802,True,8,,76561198169268436,Spyder7000,10.0,1673.3199462890625,3864.97998046875,143.72000122070312,-5275.3997802734375,-6100.2001953125,-6021.7999267578125,-34.40000057220459,8.799999952316284,-848.7000274658203,255.0,127.0,False,-0.4488090533596766,-1.1263331094308147,0.12966835785979375,True,6,8,12,69.2028645187296,True,,enpitsu,76561198039309853,25,918.5999755859375,4008.1201171875,112.54000091552734,-10372.19970703125,-17774.100341796875,3924.2999267578125,-1.7000000178813934,-3.6000001430511475,370.60001373291016,128.0,255.0,,-0.017015745788600826,-1.0972406911287371,-0.00029162351060836914,True,34.697995629361884,True,4,False,3,,games5425898691,bf81d8692db,19.0,2857.22998046875,4021.159912109375,17.010000228881836,6107.5,6572.5,2.5,-0.0,-0.0,2488.800048828125,255.0,255.0,,-0.00951811042610149,2.2786607033667723,4.977260444258115e-06,True,220.0,False,6,False,10,
44,3915,99,False,False,1,5204.92784221153,40.02000045776367,5.940000057220459,104.0,16624.000244140625,6695.0,1317.7999877929688,929.1999816894531,-3630.8999633789062,-4685.299987792969,1.0,-0.044481827738063785,0.26727997865558484,-0.07264177995272052,76561198169268436,Spyder7000,10.0,45.880001068115234,-186.00999450683594,80.23999786376953,-8056.400146484375,21417.80029296875,2162.5,-4762.5,2749.5999145507812,-84.79999542236328,246.0,4.0,True,-0.2180529985314484,0.7714468401348835,0.6736951603791238,True,3,False,0.0,False,4,,76561198274647789,Niutplays,8.0,-8.739999771118164,-1912.260009765625,17.010000228881836,-846.2999725341797,13632.099609375,2.0999999344348907,-0.0,-0.0,52.30000019073486,255.0,128.0,,-0.009566600287348452,1.5023649041703437,-3.897129181159909e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,-67.44999694824219,118.62000274658203,113.27999877929688,6642.0001220703125,-4225.5999755859375,4762.699890136719,2561.9000244140625,2609.8001098632812,4107.799987792969,255.0,128.0,,-0.9266372550625019,-2.2704043664745943,0.003369733073274021,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-144.6999969482422,4437.89013671875,17.010000228881836,2072.899932861328,-6079.89990234375,2.0999999344348907,0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,,-0.009458486962385295,-1.899388384782312,4.461504478320067e-05,True,116.0,False,4,False,4,
45,4053,104,False,False,1,5673.0517522943255,3864.81005859375,305.7799987792969,118.47000122070312,-1384.4999694824219,329.7999954223633,5596.5997314453125,-288.1999969482422,-215.30000686645508,-398.3000183105469,1.0,-0.3974919384114789,-1.8665304487640528,-0.36823317842595327,76561198274647789,Niutplays,8.0,3923.43994140625,127.26000213623047,32.79999923706055,-7761.400146484375,-11087.60009765625,-2897.0999145507812,648.7999725341797,3160.7000732421875,-1673.6000061035156,128.0,0.0,,-0.23083195372304816,-0.901205668942872,0.30222835184945573,True,False,False,219.0,False,False,,76561198169268436,Spyder7000,10.0,-2861.070068359375,-2068.68994140625,17.030000686645508,20185.999755859375,-9420.10009765625,5.600000023841858,-0.3999999910593033,0.09999999776482582,1972.2000122070312,224.0,255.0,,-0.01678326782122786,-2.7753818379730584,5.783893348852243e-05,True,6,False,6,169.0,False,,enpitsu,76561198039309853,25,3688.93994140625,2557.909912109375,17.059999465942383,-920.8999633789062,14071.800537109375,1.2999999523162842,-0.0,0.29999999329447746,0.09999999776482582,255.0,128.0,,-0.016771972044323697,1.5054084154746186,-3.161395167195101e-05,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1650.5999755859375,3213.68994140625,16.979999542236328,284.6999931335449,-22998.20068359375,3.400000035762787,-0.0,-0.9000000357627869,56.10000133514404,255.0,129.0,,-0.00959144686185311,-1.5888346207951887,-9.660501443613196e-05,True,178.90855904035672,True,4,False,4,
46,4099,106,False,False,1,5524.738486695335,3679.159912109375,367.5,149.67999267578125,10703.599853515625,3223.900146484375,-2145.7000732421875,588.4000015258789,272.39999771118164,-3447.3001098632812,1.0,0.04971063675861817,-1.146539800756503,-0.03498033826312667,76561198274647789,Niutplays,8.0,3506.1298828125,293.5899963378906,100.58999633789062,5773.0999755859375,3568.9999389648438,484.39998626708984,1884.6000671386719,5157.2998046875,-315.9000015258789,128.0,0.0,False,-0.046019948229322066,1.9542475497115719,1.2295153991893368,True,3,False,219.0,False,4,,76561198169268436,Spyder7000,10.0,577.6599731445312,-2644.280029296875,17.030000686645508,20066.700439453125,3740.1998901367188,5.099999904632568,0.9000000357627869,-0.09999999776482582,119.20000076293945,230.0,128.0,,-0.016810132086056383,2.9447519185408777,-0.00010203599761728824,True,6,False,6,230.0,False,,enpitsu,76561198039309853,25,3090.97998046875,4250.259765625,17.059999465942383,-1260.4000091552734,-2927.5,1.2999999523162842,0.09999999776482582,0.5000000074505806,754.8999786376953,255.0,128.0,False,-0.016575842979152218,-1.3908942539619131,-0.00018511535097925365,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,3549.47998046875,143.1199951171875,16.940000534057617,10888.1005859375,-20259.49951171875,5.400000214576721,-6.200000047683716,-3.700000047683716,-1685.2000427246094,255.0,0.0,,-0.009967321794704088,-2.0195503539264963,0.00021661157728032607,True,69.10220223088415,True,4,False,4,
47,4113,106,False,False,1,5581.186119988728,4001.4599609375,502.57000732421875,251.22999572753906,256.70000076293945,2195.8999633789062,5028.599853515625,-889.1000366210938,5475.0,-2287.5999450683594,1.0,1.2904988616828332,2.5078314521689893,2.093875926295852,76561198274647789,Niutplays,8.0,3754.010009765625,466.80999755859375,91.80999755859375,4724.200134277344,3296.7999267578125,-425.0,1409.1000366210938,4281.9000244140625,-348.1999969482422,128.0,0.0,False,-0.03937661546423232,1.7623778923041271,-1.276272863108906,True,4,False,219.0,False,4,,76561198169268436,Spyder7000,10.0,1597.2900390625,-2348.989990234375,17.030000686645508,17839.000244140625,9303.699951171875,5.099999904632568,0.7000000029802322,0.29999999329447746,222.99999237060547,220.0,128.0,,-0.016787433977689174,2.6388699844758925,-0.00015060229389413587,True,6,False,6,230.0,False,,enpitsu,76561198039309853,25,3044.429931640625,3940.179931640625,17.059999465942383,-1093.7999725341797,-8233.400268554688,1.2999999523162842,0.29999999329447746,-0.5000000074505806,0.0,255.0,255.0,False,-0.016620322488290065,-1.438710401057435,-3.6439673241987923e-05,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,3824.429931640625,-1086.6300048828125,17.690000534057617,-2536.1000061035156,-22403.9990234375,-118.10000419616699,128.99999618530273,412.5,-1918.6000061035156,255.0,0.0,,-0.020783296779222173,-1.3864758023586725,0.03433163485620267,False,65.85869261782656,True,4,False,4,
48,4168,108,False,False,1,5128.563993006759,3868.2099609375,960.510009765625,105.6500015258789,-8986.500244140625,25281.69921875,2951.199951171875,3647.0001220703125,-2363.300018310547,4136.7999267578125,1.0,-0.5246095865655882,-0.4257634955320445,0.46952971924167514,76561198169268436,Spyder7000,10.0,3928.89990234375,788.6699829101562,73.18000030517578,4009.7000122070312,19054.89990234375,2019.4000244140625,-2887.5,-4632.300109863281,673.3999633789062,133.0,255.0,True,-0.0838915528292446,2.0007769430135385,-0.6461673613870388,True,7,False,211.0,False,8,,76561198274647789,Niutplays,8.0,4078.97998046875,913.9000244140625,694.2899780273438,-2.3000000417232513,5247.60009765625,-5061.600036621094,-2755.2999877929688,0.09999999776482582,0.09999999776482582,255.0,255.0,False,-0.811636132453751,1.5846646403097613,-1.5809025877860532,True,4,False,4,219.0,False,,enpitsu,76561198039309853,25,3462.4599609375,2210.179931640625,17.059999465942383,1765.2999877929688,-10167.80029296875,1.1999999731779099,-0.0,0.5999999865889549,-210.59999465942383,255.0,255.0,False,-0.01668352174027436,-1.7229769759048759,0.00016236904416905862,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1876.97998046875,-4568.83984375,16.989999771118164,-22555.70068359375,4358.0999755859375,2.5,-0.19999999552965164,-0.0,-1986.199951171875,255.0,0.0,,-0.00958446798448223,0.26963759215580707,-2.0661130222048955e-05,True,217.45279972271254,True,4,False,4,
49,4280,112,False,False,1,953.2648029043415,1443.7099609375,4359.7900390625,993.0999755859375,-15287.099609375,4649.100036621094,1030.1000213623047,-3312.6998901367188,582.5,-383.6000061035156,1.0,-0.5706221785086842,2.4185319608799385,0.009889547773207557,76561198169268436,Spyder7000,10.0,1589.31005859375,4289.83984375,936.8200073242188,-10793.599853515625,1182.9000091552734,-1110.6999969482422,4875.0,-1254.800033569336,2215.7000732421875,128.0,128.0,False,-0.32835395459920613,0.11860873950581795,2.0754750858898263,True,8,4,73.99710958234725,True,10,,76561198274647789,Niutplays,8.0,-774.9500122070312,2325.699951171875,17.010000228881836,25.199999809265137,14247.099609375,2.3000000417232513,-0.0,-0.0,-2123.3999633789062,255.0,0.0,False,-0.009587654999993834,1.6382090309711477,-1.0302723228628252e-05,True,4,False,4,156.0,False,,enpitsu,76561198039309853,25,1630.68994140625,4531.330078125,17.049999237060547,-12216.500244140625,8701.099853515625,3.0000001192092896,-0.0,-0.0,2076.7999267578125,255.0,128.0,False,-0.016773483186237326,0.5544915523277331,-1.1223754106453044e-05,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1570.6199951171875,3698.760009765625,16.989999771118164,2014.4000244140625,21506.99951171875,4.799999892711639,-0.0,0.19999999552965164,-1998.800048828125,255.0,0.0,,-0.009578598550359809,1.7429510688595955,-1.4818913991467732e-05,True,136.0,False,6,False,6,
50,4325,114,False,False,0,10239.30704455475,827.4600219726562,-4953.22021484375,336.1499938964844,-850.9999847412109,15116.400146484375,-2549.7999572753906,-4496.7999267578125,-2229.7999572753906,-3287.2000122070312,0.0,-0.18297067764154484,-2.740822725272838,1.0397620459873673,bf81d8692db,games5425898691,19.0,713.989990234375,-4938.75,207.82000732421875,2593.599853515625,-1891.9999694824219,-170.6999969482422,307.2999954223633,5490.30029296875,107.79999732971191,255.0,255.0,,0.5236836830859086,-1.481678261903856,1.9132738693488156,True,7,False,92.0,False,8,,76561198039309853,enpitsu,25.0,818.1699829101562,-5060.56982421875,257.44000244140625,-3691.7001342773438,5718.3001708984375,237.09999084472656,-4997.39990234375,1400.2000427246094,-1820.5999755859375,255.0,255.0,,0.19531435002086278,-0.27804315258860485,-0.9972069436853523,True,5,False,6,0.0,False,,Spyder7000,76561198169268436,10,806.6500244140625,-4368.169921875,80.31999969482422,19429.49951171875,5160.2001953125,2602.5,-1086.9999694824219,5389.2999267578125,-150.9000015258789,212.0,128.0,True,0.6789269591158272,0.17634050913440247,-0.027098860662943137,True,26.0,False,12,4,9,,Niutplays,76561198274647789,8.0,1020.8699951171875,-4613.97998046875,273.7300109863281,12557.39990234375,-14709.100341796875,-143.59999656677246,-1952.2999572753906,3679.5001220703125,-3591.4999389648438,255.0,255.0,,-0.11821739795843612,-1.5638071101361481,-2.184220567542681,True,89.0,False,5,False,6,
51,4443,118,False,False,0,6164.810751212171,457.9599914550781,-874.2899780273438,95.91999816894531,106.99999809265137,22695.30029296875,4082.7999877929688,1822.7999877929688,1643.5000610351562,-4323.599853515625,0.0,-0.5936291910812597,2.0230632396824575,2.0823840895598327,76561198039309853,enpitsu,25.0,458.04998779296875,-1063.5,17.030000686645508,-8387.39990234375,17590.799560546875,5.199999809265137,0.5000000074505806,-0.5000000074505806,-1061.3999938964844,255.0,128.0,,0.016788137243214842,2.0251193643642202,-0.00040284088732491386,True,8,False,0.0,False,8,,bf81d8692db,games5425898691,19.0,-200.32000732421875,-3916.6201171875,17.010000228881836,-7704.4000244140625,10535.6005859375,2.0999999344348907,0.7999999821186066,-0.9000000357627869,400.49999237060547,255.0,128.0,,0.009577715165203738,2.2358378185037973,-0.0001308821378643467,True,8,False,8,122.0,False,,Spyder7000,76561198169268436,10,1325.18994140625,548.1799926757812,17.030000686645508,-18187.60009765625,-14078.699951171875,0.9000000357627869,-0.3999999910593033,-0.09999999776482582,48.499999046325684,255.0,128.0,False,0.016798747825534824,-2.4779193542704085,-4.891500614016774e-05,True,180.89559586330128,True,14,4,12,,Niutplays,76561198274647789,8.0,-187.24000549316406,-1066.47998046875,34.900001525878906,-11519.000244140625,19587.19970703125,-2773.699951171875,-2242.2000122070312,-508.6000061035156,182.00000762939453,255.0,128.0,False,-0.1385425109975712,1.7907512376720573,-0.0979952288939492,True,0.0,False,8,False,8,
