,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
0,173,0,False,True,0,5143.359556558553,-1.0499999523162842,75.0999984741211,102.61000061035156,889.0000152587891,29630.30029296875,3904.89990234375,4897.200012207031,343.69998931884766,1369.6000671386719,0.0,0.006483167163798375,0.03468334742834619,0.12255705750668737,bf81d8692db,games5425898691,18.0,-12.199999809265137,-236.38999938964844,52.38999938964844,-1000.1000213623047,22719.09912109375,2819.8001098632812,-2463.9999389648438,248.29999923706055,-151.00000381469727,255.0,90.0,0.04776834579269506,1.7188561083653133,0.004920944492709334,True,3,False,4,0.0,False,,76561198039309853,enpitsu,30.0,-3095.449951171875,-4293.169921875,17.049999237060547,-5246.199951171875,-9080.599975585938,2.5,0.5999999865889549,-0.19999999552965164,0.0,128.0,128.0,,0.016752346178335105,1.0468762040635773,-5.05176288224016e-06,True,False,False,False,255.0,False,,Barbie_Fan69420,bc579eecf3b,12.0,3470.5400390625,4367.81005859375,40.099998474121094,2694.8001098632812,3741.6000366210938,1922.8999328613281,1888.2000732421875,-1812.1000671386719,228.89999389648438,255.0,56.0,,0.3803990060622979,-2.1917200272038584,0.058800416554510765,True,4,4,255.0,False,False,,Hafgerav,bd7aff49b0b,5.0,-782.5599975585938,1318.3900146484375,40.52000045776367,14955.10009765625,-12265.50048828125,3335.4000854492188,118.99999618530273,166.20000839233398,1314.4999694824219,255.0,100.0,,0.0193145568001104,-0.6049508050791012,0.00040988938492132076,False,True,3.0,False,4,False,,
1,477,1,False,False,0,5209.764334220561,2.2699999809265137,8.260000228881836,92.58999633789062,1069.8999786376953,20746.99951171875,-2436.3999938964844,-1281.9999694824219,617.9000091552734,4671.9000244140625,0.0,0.005358827460850911,0.038909224429524575,-0.010574144539974089,76561198039309853,enpitsu,30.0,24.030000686645508,-100.80000305175781,163.14999389648438,12210.6005859375,17681.700439453125,334.1999816894531,-3860.5999755859375,1178.6000061035156,3735.7998657226562,255.0,255.0,1.2770090355131356,-0.8660986717652966,-2.4659361649308624,True,1,False,2,5.0,False,,bf81d8692db,games5425898691,18.0,2233.81005859375,-3886.260009765625,17.010000228881836,17749.69970703125,-10174.299926757812,2.0999999344348907,0.5999999865889549,-0.3999999910593033,147.60000228881836,255.0,167.0,,0.009602124730866501,-0.5233254271305307,4.785341994689501e-05,True,False,False,False,3.0,False,,Barbie_Fan69420,bc579eecf3b,12.0,2689.6298828125,4178.89990234375,17.0,18467.099609375,-2646.0000610351562,3.4999999403953552,-0.3999999910593033,0.0,-2261.0000610351562,234.0,0.0,True,0.009560635945117876,-0.22336466847456898,-8.963302258660662e-05,True,False,False,22.0,False,False,,Hafgerav,bd7aff49b0b,5.0,-142.0800018310547,678.4600219726562,19.90999984741211,-4347.900085449219,-12905.699462890625,2752.9998779296875,934.8999786376953,-201.90000534057617,31.19999885559082,255.0,255.0,,0.03634908351412758,-1.79152667460414,0.0015299276604610757,4,True,76.0,False,6,False,,
2,482,2,False,False,1,5589.532915317458,-24.479999542236328,-373.2200012207031,109.55000305175781,-17875.699462890625,-12510.50048828125,1871.3999938964844,3568.900146484375,467.7000045776367,4800.299987792969,1.0,-0.4700299620633853,-0.7868906258830559,-0.8301895201905163,bd7aff49b0b,Hafgerav,5.0,130.22999572753906,-439.6099853515625,63.86000061035156,-4350.199890136719,14154.49951171875,1977.5,-737.3999786376953,-5318.0999755859375,1193.0000305175781,255.0,255.0,-0.21161913019252454,1.6041032565048639,-0.5714013809976346,True,5,False,6,76.0,False,,bc579eecf3b,Barbie_Fan69420,12.0,-2980.1298828125,-4097.08984375,17.0,-15995.0,6960.10009765625,3.799999952316284,-0.09999999776482582,-0.0,-3278.2000732421875,255.0,0.0,False,-0.00955786697419364,0.6981816698735193,-9.754424303823941e-05,True,False,False,False,255.0,False,300.0,games5425898691,bf81d8692db,18.0,-2554.2900390625,4041.659912109375,17.010000228881836,-19026.099853515625,6909.2999267578125,2.3000000417232513,1.0999999940395355,-0.3999999910593033,1843.0000305175781,255.0,255.0,,-0.009578650011262043,0.2925865521272725,0.00013184349451488656,True,False,False,3.0,False,False,,enpitsu,76561198039309853,30.0,-237.9600067138672,-208.02000427246094,161.0,-12240.6005859375,-17618.1005859375,-163.29999923706055,4349.4000244140625,-836.6999816894531,3260.7000732421875,255.0,255.0,,-0.4764807640198515,1.0406425711630105,2.642195543327111,1,True,5.0,False,2,False,,
3,487,2,False,False,0,4693.784791405808,352.010009765625,615.1699829101562,131.0399932861328,7548.2000732421875,14791.600341796875,-581.1999893188477,-2921.300048828125,656.2999725341797,1870.7000732421875,0.0,1.0192161125455699,1.3497272878871807,-1.3189425185785786,76561198039309853,enpitsu,30.0,452.80999755859375,515.5599975585938,158.25,12320.30029296875,17540.10009765625,-154.20000076293945,-4349.4000244140625,835.8999633789062,3260.8999633789062,128.0,128.0,-0.07020216204463084,-0.4014693720704529,1.7648945981099824,True,2,False,2,5.0,False,,bf81d8692db,games5425898691,18.0,3025.8798828125,-4099.47021484375,17.010000228881836,19299.89990234375,2047.2999572753906,2.3000000417232513,-0.09999999776482582,0.0,1998.8999938964844,255.0,255.0,,0.009591672184498473,0.18081830167002796,1.908581551577072e-05,True,False,False,False,255.0,False,50.0,Barbie_Fan69420,bc579eecf3b,12.0,3178.2900390625,3945.35009765625,17.0,8711.500244140625,-11889.200439453125,1.899999976158142,0.09999999776482582,-0.5000000074505806,-3531.4999389648438,255.0,0.0,False,0.009565021041492188,-1.250536323147646,-3.1698242872402576e-05,True,False,False,245.68196133900716,True,False,,Hafgerav,bd7aff49b0b,5.0,-25.56999969482422,95.88999938964844,75.95999908447266,3969.1000366210938,-12998.199462890625,24.30000066757202,42.10000038146973,5382.39990234375,1130.4000091552734,255.0,255.0,,0.271815740279388,-1.6289253501988197,-2.5154020147846525,5,True,76.0,False,6,False,,
4,523,3,False,False,0,3520.13759363759,1207.7099609375,2317.6298828125,96.94999694824219,-5947.9998779296875,119.89999771118164,6079.7998046875,-4387.5,3307.7999877929688,2409.7000122070312,0.0,1.249372553126272,-1.5077832932745472,1.7555244482764003,76561198039309853,enpitsu,30.0,1290.5899658203125,2404.179931640625,16.399999618530273,-4623.699951171875,5553.3001708984375,-738.4999847412109,-1388.0000305175781,1211.6999816894531,1430.8999633789062,0.0,255.0,0.016848754896988383,2.4324685044194294,0.015629148026683592,True,2,False,2,5.0,False,,bf81d8692db,games5425898691,18.0,3254.949951171875,-2100.68994140625,17.020000457763672,-18294.100341796875,9295.2001953125,1.1999999731779099,0.29999999329447746,-0.19999999552965164,1982.2999572753906,128.0,255.0,,0.009644809280514909,2.7500665731513334,1.7861547216237364e-05,True,False,False,False,218.0,False,,Barbie_Fan69420,bc579eecf3b,12.0,1755.949951171875,2877.1201171875,17.0,-17739.200439453125,-9610.10009765625,0.7999999821186066,3.6000001430511475,2.0000000298023224,855.8000183105469,255.0,128.0,False,0.009561733259235218,-2.5984359836748654,-8.689755567783106e-06,True,False,False,161.02848177315082,True,False,,Hafgerav,bd7aff49b0b,5.0,-184.55999755859375,-1326.800048828125,17.059999465942383,-11600.400390625,-1954.4999694824219,2.0999999344348907,0.0,0.0,-2361.199951171875,208.0,0.0,,0.01673223674089016,-3.0338832447525785,-2.677721637308939e-07,6,True,76.0,False,6,False,,
5,572,5,False,False,1,7546.339098361565,-163.94000244140625,-2331.530029296875,132.14999389648438,8306.900024414062,4687.699890136719,-505.49999237060547,1945.5000305175781,-1653.699951171875,1849.7999572753906,1.0,-0.24832058884534405,-0.3840617487976267,-1.609372928099613,bc579eecf3b,Barbie_Fan69420,12.0,-274.07000732421875,-2417.77001953125,17.010000228881836,6708.2000732421875,-79.6999979019165,0.7000000029802322,6.200000047683716,-0.5999999865889549,1164.3000030517578,233.0,255.0,-0.00951336917913344,-3.1014899172530375,1.965866591321e-05,True,False,False,False,152.0,False,,bd7aff49b0b,Hafgerav,5.0,1425.1800537109375,-769.3800048828125,18.8700008392334,5379.1998291015625,-15826.099853515625,-1565.5000305175781,3426.400146484375,958.7000274658203,1059.000015258789,255.0,128.0,,0.05981200107840047,-1.9169522790099038,0.0011242398112947705,True,8,False,8,107.0,False,,games5425898691,bf81d8692db,18.0,-301.04998779296875,2993.080078125,17.020000457763672,6413.4002685546875,16234.300537109375,0.7999999821186066,-1.1999999731779099,-3.3000001311302185,1005.8999633789062,255.0,128.0,,-0.009585838279830465,1.878532687633748,-0.00012015507912287781,True,False,False,240.0,False,False,,enpitsu,76561198039309853,30.0,313.3599853515625,-1517.97998046875,32.43000030517578,9092.999877929688,5535.30029296875,-143.69999885559082,359.50000762939453,100.29999732971191,163.79999160766602,128.0,128.0,,-0.0014356387180197094,-0.16731927308455383,3.1386109696364435,2,True,5.0,False,2,False,,False
6,587,5,False,False,1,7268.125329406931,247.32000732421875,-2099.1201171875,108.69000244140625,6521.099853515625,9907.2998046875,1743.5000610351562,1883.3999633789062,975.9999847412109,2918.5000610351562,1.0,-0.7157771005049622,-0.9920196811687745,-2.2213133007051784,bc579eecf3b,Barbie_Fan69420,12.0,253.2100067138672,-2238.760009765625,16.610000610351562,9991.300048828125,8256.300048828125,-51.99999809265137,167.00000762939453,113.90000343322754,1664.1000366210938,255.0,255.0,-0.01296679633229284,2.385671071480695,0.011887664488599207,True,False,False,False,133.17146665050137,True,,bd7aff49b0b,Hafgerav,5.0,1774.1300048828125,-1676.47998046875,17.049999237060547,3812.60009765625,-16102.60009765625,2.800000011920929,0.09999999776482582,-1.2999999523162842,-1475.7000732421875,255.0,36.0,,-0.016774287222085283,-1.7645258077307397,-0.00010250835911887348,True,8,False,8,107.0,False,,games5425898691,bf81d8692db,18.0,274.6600036621094,3735.510009765625,17.020000457763672,13825.400390625,5024.100036621094,1.0000000149011612,-0.0,-0.0,-2068.8999938964844,255.0,0.0,,-0.009585606508809253,2.859111828793071,-4.768479199202894e-06,True,False,False,240.0,False,False,,enpitsu,76561198039309853,30.0,772.719970703125,-1237.760009765625,64.62000274658203,8866.500244140625,5416.7999267578125,-636.5000152587891,-4421.9000244140625,-794.7000122070312,-0.19999999552965164,255.0,,,-6.184138639342852e-05,-0.17783607345193495,-0.8767146120246567,2,True,5.0,False,2,False,,
7,613,6,False,False,1,6118.193309041801,722.0499877929688,-975.719970703125,143.14999389648438,3312.0001220703125,12549.200439453125,-19.90000009536743,-932.2000122070312,-57.10000038146973,2041.300048828125,1.0,-0.8624990650153193,-0.5944287129276069,0.6204264453792031,bc579eecf3b,Barbie_Fan69420,12.0,777.4199829101562,-1035.31005859375,16.90999984741211,4250.0,11602.80029296875,-38.09999942779541,-259.4000053405762,-106.30000114440918,748.7999725341797,128.0,255.0,-0.014391847820955232,1.9316978594900354,-0.005836468311267295,True,False,False,False,87.0,False,,bd7aff49b0b,Hafgerav,5.0,1374.3699951171875,-3028.550048828125,17.049999237060547,-11138.800048828125,-10836.800537109375,2.7000001072883606,-1.0999999940395355,-0.9000000357627869,-891.6000366210938,255.0,100.0,,-0.01677717181556726,-0.7277096259399398,0.00010234985172512968,True,8,False,8,137.0,False,,games5425898691,bf81d8692db,18.0,1120.4000244140625,3098.60009765625,17.020000457763672,-1608.0000305175781,-13055.6005859375,1.0999999940395355,-0.0,-0.0,-2280.8999633789062,255.0,0.0,,-0.009571576192421898,-1.3802286373992334,-1.0412282596674605e-05,True,False,False,240.0,False,False,,enpitsu,76561198039309853,30.0,980.239990234375,-1016.75,17.049999237060547,-4330.299987792969,3229.2999267578125,2.8999999165534973,-0.29999999329447746,-0.0,-2152.2999572753906,255.0,128.0,,-0.01663618622832639,0.5969275581614412,-6.644876174889999e-05,2,True,5.0,False,2,False,,
8,621,7,False,False,0,4528.478228463182,-762.8400268554688,613.47998046875,156.94000244140625,5505.9002685546875,-17429.49951171875,5081.000061035156,502.90000915527344,-2712.3001098632812,2214.2999267578125,0.0,0.06003393791126107,1.0644449634091975,0.7441236786520216,76561198039309853,enpitsu,30.0,-848.1099853515625,649.219970703125,48.869998931884766,4047.9000854492188,-15557.19970703125,957.7999877929688,4228.500061035156,-184.89999771118164,816.3999938964844,255.0,255.0,0.6884685794891137,-1.3464892283904786,0.01220098018864053,True,3,False,4,5.0,False,,bf81d8692db,games5425898691,18.0,-977.2100219726562,-2786.389892578125,17.020000457763672,8205.700073242188,10190.2001953125,0.7000000029802322,2.199999988079071,2.3999999463558197,-785.2999877929688,255.0,151.0,,0.009570086390301765,0.8261214531048345,0.00021844392497767195,True,False,False,False,240.0,False,,Barbie_Fan69420,bc579eecf3b,12.0,-778.510009765625,732.0399780273438,16.899999618530273,3636.7999267578125,-11348.499755859375,9.900000095367432,29.800000190734863,-55.59999942779541,1159.1000366210938,255.0,128.0,,0.008434640573972432,-1.1655105808822466,-0.0023093909339845144,True,False,False,87.0,False,False,,Hafgerav,bd7aff49b0b,5.0,-1018.1900024414062,3304.89990234375,17.049999237060547,13017.60009765625,8279.099731445312,2.7000001072883606,-1.1999999731779099,-1.0999999940395355,-989.5999908447266,255.0,35.0,,0.016794081897445152,0.5523708093377373,-7.923057753647028e-05,8,True,168.0,False,8,False,,
9,652,8,False,False,0,6432.063202168995,-107.18000030517578,-1243.510009765625,400.4100036621094,13862.39990234375,3612.60009765625,16492.39990234375,5962.39990234375,-595.6999969482422,-307.7000045776367,0.0,1.1922687493223303,2.007190657569036,-2.7021759650547064,bf81d8692db,games5425898691,18.0,-177.89999389648438,-1267.239990234375,177.32000732421875,6394.0997314453125,10652.900390625,1821.300048828125,4793.2000732421875,1514.4000244140625,-1344.1999816894531,255.0,0.0,-0.914756162801629,0.9763601528195953,0.2545917607849103,True,False,3,4,224.0,False,,76561198039309853,enpitsu,30.0,-485.0799865722656,-910.010009765625,68.12000274658203,3228.2998657226562,-14825.2001953125,-2526.1000061035156,1402.4000549316406,973.1999969482422,636.6999816894531,128.0,128.0,,-0.18316808450580288,-1.0634689275640457,-0.5370137964303902,True,4,False,4,5.0,False,,Barbie_Fan69420,bc579eecf3b,12.0,-318.7099914550781,-893.2899780273438,16.979999542236328,8927.5,-17104.3994140625,5.5000001192092896,1.2999999523162842,-2.3999999463558197,289.20000076293945,255.0,222.0,,0.009555419368394895,-1.083168673807816,-7.589512629117475e-05,True,False,False,9.0,False,False,,Hafgerav,bd7aff49b0b,5.0,154.82000732421875,2724.68994140625,17.049999237060547,8414.69970703125,-10567.19970703125,3.100000023841858,-0.09999999776482582,0.09999999776482582,1815.0,249.0,241.0,False,0.016750986342201592,-0.86279839589205,0.000122776708062749,8,True,198.0,False,8,False,,
