,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,867,26,False,False,0,8355.245674918433,741.9600219726562,-3053.1201171875,160.67999267578125,-24499.599609375,11631.300048828125,1543.5000610351562,-3069.2001342773438,-2676.9000244140625,-4406.099853515625,0.0,0.03485946238478459,1.452031482349969,-3.0590356837981605,76561198124984786,Stiver,24.0,877.6799926757812,-3209.469970703125,106.73999786376953,-20219.599609375,7260.5999755859375,108.29999923706055,-4915.0,2408.300018310547,-540.2999877929688,128.0,128.0,False,0.08930540303464839,2.657585812985889,1.2564841911734967,True,19,4,164.26890292218934,True,22,,3842022881881899800,squishy_is_op,20.0,-210.6300048828125,-3734.449951171875,17.010000228881836,10688.499755859375,-5810.999755859375,2.3999999463558197,-0.9000000357627869,0.29999999329447746,2311.3999938964844,255.0,255.0,False,0.00956676445518677,-0.4404556234492629,8.631851708006787e-05,True,False,61.0,False,14,8,,enpitsu,76561198039309853,25.0,550.6599731445312,5024.669921875,17.030000686645508,1479.2999267578125,-3023.2000732421875,5.0,0.0,0.0,-1590.2999877929688,255.0,0.0,True,0.01670283964445997,-1.1449145808809784,-6.505888016002151e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,3762.840087890625,398.1600036621094,17.0,5050.5999755859375,11194.7998046875,3.6000001430511475,-0.3999999910593033,-0.5000000074505806,2302.7999877929688,255.0,255.0,False,0.009553771416464346,1.2047474031250933,5.500553146685462e-05,True,255.0,False,False,10,10,
11,952,29,False,False,0,6218.673449560815,-3976.719970703125,-261.95001220703125,920.6300048828125,6152.8997802734375,14605.6005859375,8143.2000732421875,-1473.0000305175781,-1544.1999816894531,-3237.39990234375,0.0,0.8640222929651157,2.1240622070742785,-2.5494993553354313,76561198124984786,Stiver,24.0,-4079.0,-437.20001220703125,826.3499755859375,4.399999976158142,12650.2001953125,10936.600341796875,-1841.6999816894531,0.0,1.0000000149011612,128.0,0.0,False,-0.5994011633218382,1.582342298703939,1.5642283796745997,True,20,4,119.0,False,22,,3842022881881899800,squishy_is_op,19.0,2620.070068359375,-2452.7099609375,88.81999969482422,-10030.10009765625,19883.299560546875,-119.89999771118164,-5428.2000732421875,-167.39999771118164,869.3000030517578,128.0,113.0,False,0.20305758890624387,-2.4687566587321603,2.6515116689903664,True,False,231.0,False,16,9,,enpitsu,76561198039309853,25.0,136.6199951171875,5604.7998046875,26.940000534057617,4280.4998779296875,2564.8001098632812,101.80000305175781,-1.2999999523162842,124.49999809265137,-3202.0001220703125,255.0,128.0,False,0.042065017908347,-2.4451851980395936,-0.029937783952291616,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,701.9600219726562,4303.27001953125,17.010000228881836,-1216.9999694824219,14097.099609375,2.3000000417232513,-0.5999999865889549,0.19999999552965164,1246.9999694824219,0.0,249.0,False,0.009896594634155978,1.6824912189788301,0.0001177189119838975,True,216.0,False,False,12,12,
12,1022,31,False,False,0,2396.121804341515,-2461.39990234375,3325.909912109375,863.1599731445312,9182.60009765625,16381.700439453125,-4127.39990234375,-1578.800048828125,-1195.5999755859375,-3307.39990234375,0.0,0.019006764494651475,-2.015960333155903,2.8289106682887626,76561198124984786,Stiver,24.0,-2540.280029296875,3233.010009765625,815.7899780273438,6431.400146484375,15162.099609375,-6581.7999267578125,1873.800048828125,-4444.89990234375,-1667.5,255.0,128.0,True,0.5498544229957144,0.5756964381863109,3.1216302242775043,False,20,4,20.861376429116856,True,24,,3842022881881899800,squishy_is_op,20.0,-890.5499877929688,-147.61000061035156,17.010000228881836,-17782.099609375,-535.8000183105469,2.0000000298023224,-2.3999999463558197,-0.09999999776482582,-850.8999633789062,255.0,128.0,False,0.009579704127962503,3.1091417660417053,0.0001628887676556039,True,False,255.0,False,16,10,,enpitsu,76561198039309853,25.0,-147.35000610351562,5405.8798828125,19.110000610351562,-5727.7001953125,-2467.2999572753906,-96.70000076293945,-1.0000000149011612,77.89999961853027,-1990.5999755859375,128.0,128.0,False,0.033752306354203294,-2.694009518683544,-0.03584184869764408,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-163.75999450683594,5117.81005859375,17.010000228881836,-7216.500244140625,-1034.800033569336,2.0999999344348907,0.7000000029802322,0.3999999910593033,433.10001373291016,255.0,128.0,False,0.00954107252990896,-2.969516689302857,-0.00018965154700862383,True,216.0,False,False,12,12,
13,1106,34,False,False,1,8646.994938829437,-204.17999267578125,-3436.719970703125,225.22000122070312,-4996.7999267578125,22587.80029296875,-2048.3999633789062,-1858.8999938964844,-3595.0,3578.5000610351562,1.0,0.09989433099335046,1.5524012782295167,-2.582212553325631,76561198039309853,enpitsu,25.0,-199.89999389648438,-3675.340087890625,195.9199981689453,-1894.4999694824219,16979.200439453125,665.2999877929688,-229.50000762939453,5422.5,890.2999877929688,128.0,0.0,,0.17404763958620334,1.5677733887404743,1.2933191806508084,True,9,False,166.0,False,10,,bf81d8692db,games5425898691,19.0,-327.1199951171875,-4625.64990234375,41.11000061035156,-6325.5999755859375,3103.9999389648438,-1568.3999633789062,-4468.999938964844,-1141.8000030517578,2995.5999755859375,255.0,128.0,,0.3196568293116043,0.6523153518343645,-0.4082052347615708,True,False,216.0,False,14,14,,Stiver,76561198124984786,24.0,931.5599975585938,-4255.77001953125,96.16999816894531,-3189.89990234375,10303.699951171875,-154.7000026702881,-4990.7000732421875,2183.699951171875,-757.6000213623047,128.0,128.0,,-0.4830349471834598,-0.27044143531205866,2.782496240682999,True,,False,28,4,23,,squishy_is_op,3842022881881899800,20.0,-221.1300048828125,-3232.409912109375,170.32000732421875,-9287.899780273438,-21036.201171875,458.6000061035156,4188.0999755859375,-830.5000305175781,3466.7999267578125,255.0,255.0,,-0.2704909566067742,-1.6082674882086807,0.6809098964833005,True,173.81744520125847,True,False,18,11,
14,1193,38,True,True,1,3976.051178541282,-87.31999969482422,1287.4599609375,150.77999877929688,2351.7999267578125,29444.19921875,-5944.89990234375,-3290.4000854492188,3306.7001342773438,1087.7999877929688,1.0,-0.03799391936916053,1.2738871865176227,-2.5122745940482654,76561198039309853,enpitsu,24.0,-134.7899932861328,1169.22998046875,95.61000061035156,-1821.300048828125,21593.30078125,-465.6999969482422,-2793.0999755859375,910.2999877929688,-4649.599914550781,255.0,0.0,,-1.3759693501002868,1.5744742959648426,-0.049474002896482114,True,11,False,79.0,False,12,,bf81d8692db,games5425898691,19.0,-154.6300048828125,744.5900268554688,17.010000228881836,10116.300048828125,20410.30029296875,1.5000000596046448,0.3999999910593033,0.5999999865889549,-1778.8999938964844,255.0,0.0,,-0.009608348714932798,2.086050213656428,-0.00012523770812099153,True,False,78.73427979664136,True,14,14,,Stiver,76561198124984786,24.0,-62.95000076293945,684.7999877929688,89.54000091552734,-3683.9999389648438,20296.8994140625,-965.9999847412109,-3745.10009765625,-757.0999908447266,-73.49999904632568,128.0,128.0,,0.7384537968778082,1.3536457538574163,-0.02605296694256946,True,,False,32,4,28,,squishy_is_op,3842022881881899800,20.0,-1905.800048828125,-2190.6298828125,79.68000030517578,6554.2999267578125,22029.69970703125,-854.7000122070312,-1770.5000305175781,2913.699951171875,-22.899999618530273,255.0,128.0,False,0.5229434845613609,1.571916571886658,-0.6922225147575218,True,103.0,False,False,20,14,
15,1489,39,False,False,1,5195.234058178657,-19.520000457763672,26.06999969482422,93.26000213623047,-13491.099853515625,20861.79931640625,891.3999938964844,-5897.5,-1104.1000366210938,0.0,1.0,-0.008456555650963225,-0.00014526229170443316,0.09687089112409787,76561198039309853,enpitsu,25.0,28.389999389648438,-99.79000091552734,99.79000091552734,-12911.400146484375,15825.0,681.2000274658203,-607.9999923706055,-2413.9999389648438,-4904.2999267578125,128.0,128.0,,-1.2121052534397494,-2.2484774470829345,-2.9741817219467475,True,1,False,0.0,False,2,,bf81d8692db,games5425898691,19.0,-0.0,-5688.2099609375,29.989999771118164,-0.0,4726.099853515625,-162.19999313354492,-49.89999771118164,-0.0,0.0,255.0,,,-0.045925599701537534,1.5707589311324262,8.602464551417913e-07,True,False,85.0,False,4,4,,Stiver,76561198124984786,24.0,-194.35000610351562,228.8000030517578,68.5,16841.800537109375,-15408.599853515625,2793.800048828125,2932.9000854492188,3637.7999877929688,481.1000061035156,255.0,128.0,False,-0.11969737036267673,-2.474237165959625,0.001158278294496382,True,0.0,False,6,False,5,,squishy_is_op,3842022881881899800,20.0,-2837.669921875,4533.2998046875,92.68000030517578,-21373.9990234375,4163.2000732421875,-650.2999877929688,-2038.3999633789062,-3532.9998779296875,-9.599999785423279,255.0,255.0,,0.5893261489944277,-0.41084701148570935,-0.9725640087449617,True,31.0,False,False,4,4,
16,1689,47,False,False,0,7871.2379860350175,-3921.570068359375,-2126.52001953125,143.4600067138672,-963.0999755859375,1006.8000030517578,2277.899932861328,451.3999938964844,3640.10009765625,-1961.1000061035156,0.0,0.6306022065211301,-1.2741203282602136,-0.628432245023815,76561198124984786,Stiver,24.0,-3837.60009765625,-2164.949951171875,18.639999389648438,-2146.300048828125,-1548.8999938964844,150.2999973297119,-214.0999984741211,468.4000015258789,-712.5,255.0,0.0,,-0.03845690188983853,-2.4343395246447033,-0.024751772852100253,True,8,False,204.0,False,8,,3842022881881899800,squishy_is_op,22.0,-2129.030029296875,-4584.33984375,17.010000228881836,-12801.700439453125,4035.4998779296875,2.3000000417232513,-0.29999999329447746,0.0,1720.3999328613281,247.0,255.0,False,0.009560648001079877,2.850151647945738,0.00023810828381161823,True,False,231.0,False,6,6,,enpitsu,76561198039309853,25.0,922.7100219726562,-1387.6800537109375,17.059999465942383,-16349.69970703125,-4406.199951171875,1.899999976158142,0.0,0.09999999776482582,-2023.2000732421875,255.0,0.0,,0.01677595041787495,-2.946550792454953,9.607471155053584e-06,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3285.179931640625,-4450.08984375,20.59000015258789,9264.500122070312,-3404.4000244140625,-536.5999984741211,1420.3999328613281,-914.8000335693359,1683.3000183105469,0.0,255.0,,0.06169569382077676,-0.27390662690337675,-0.12862098931210625,True,151.0,False,False,6,4,
17,1701,47,False,False,0,7839.712968822821,-3960.030029296875,-2076.14990234375,181.50999450683594,905.9999847412109,4453.800048828125,591.6999816894531,-290.40000915527344,3882.7999877929688,-1208.499984741211,0.0,-0.10759844467412509,-2.865396399331492,-2.0909542308942894,76561198124984786,Stiver,24.0,-3994.260009765625,-2213.679931640625,77.73999786376953,-4051.7001342773438,373.4000015258789,3226.9000244140625,-1224.4999694824219,2554.7000122070312,-2193.5000610351562,255.0,0.0,False,-0.742620880312473,2.928194613893595,0.12726703357357258,True,8,False,204.0,False,8,,3842022881881899800,squishy_is_op,22.0,-2676.639892578125,-4639.8798828125,17.010000228881836,-11930.999755859375,-5890.3997802734375,2.199999988079071,4.600000083446503,2.800000011920929,-514.900016784668,250.0,0.0,False,0.009564897543959498,-2.6221327293415206,-0.00038887184779573476,True,False,231.0,False,6,6,,enpitsu,76561198039309853,24.0,262.489990234375,-1275.5799560546875,17.059999465942383,-13422.80029296875,8134.5001220703125,1.2999999523162842,0.0,0.0,-569.5000076293945,255.0,128.0,,0.016785925324250658,2.5468007868354356,0.0002552890495652028,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3018.679931640625,-4424.3701171875,17.010000228881836,5575.30029296875,3727.9998779296875,2.5999999046325684,-4.399999976158142,-1.8000000715255737,2390.0,255.0,255.0,,0.009490235916470845,0.5868859034512465,0.00028083366468475984,True,151.0,False,False,6,4,
18,1737,48,False,False,0,7294.244907855064,-3689.760009765625,-1598.02001953125,93.12999725341797,2950.4998779296875,3039.1000366210938,0.0,-3330.4998779296875,3233.5000610351562,425.0,0.0,0.6961908118714365,-1.9117388864308238,-3.0378955165069015,76561198124984786,Stiver,24.0,-3828.800048828125,-1674.030029296875,14.529999732971191,12094.49951171875,4843.2000732421875,-489.70001220703125,146.40000343322754,-1549.7000122070312,-435.0,255.0,255.0,False,0.01626321409093991,0.29533311353963265,0.007966254522842048,True,8,False,154.0715181622454,True,8,,3842022881881899800,squishy_is_op,22.0,-3197.550048828125,-3747.989990234375,17.010000228881836,6570.8001708984375,10902.19970703125,2.3000000417232513,0.5000000074505806,1.1999999731779099,-1710.0999450683594,251.0,34.0,False,0.009550885059296554,1.0182741755920228,-0.00029702328895797044,True,False,231.0,False,6,6,,enpitsu,76561198039309853,25.0,-1781.2099609375,-740.9199829101562,17.059999465942383,-18568.699951171875,-3124.2001342773438,1.8000000715255737,-2.199999988079071,-0.5999999865889549,-1801.1000061035156,0.0,0.0,,0.016774316891814498,-3.020321487570015,-0.00023014359976786236,True,217.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3038.0,-2719.219970703125,17.010000228881836,-5703.0999755859375,19310.999755859375,-0.29999999329447746,0.7000000029802322,-2.7000001072883606,357.99999237060547,255.0,128.0,,0.00959655325282058,1.8819654708995421,-3.15776763353845e-05,True,170.48423228725306,True,False,6,4,
19,1762,49,False,False,0,6235.184567471794,-2474.0400390625,-892.1900024414062,103.51000213623047,27885.30029296875,5376.6998291015625,807.6999664306641,-2810.1998901367188,-2002.7000427246094,2702.9000854492188,0.0,-0.9726280625583494,-1.8229764531907435,-1.8379543127071984,76561198124984786,Stiver,24.0,-2649.5400390625,-884.030029296875,73.75,21524.19921875,3587.39990234375,1676.6999816894531,3166.199951171875,4492.300109863281,-210.10000228881836,255.0,0.0,False,0.46361449446812075,0.17496395219800145,0.4239315489502767,True,9,False,75.72404286425605,True,10,,3842022881881899800,squishy_is_op,22.0,-2375.43994140625,-2952.840087890625,17.010000228881836,13376.700439453125,6924.2999267578125,0.29999999329447746,2.5,1.1999999731779099,-402.5,255.0,128.0,False,0.009591392540678064,0.45272656094628977,1.1188152259607944e-05,True,False,209.45426215151303,True,6,6,,enpitsu,76561198039309853,25.0,-2581.68994140625,-148.0,17.059999465942383,1080.2999877929688,14027.900390625,-3.0000001192092896,-0.19999999552965164,0.0,-2268.300018310547,255.0,0.0,,0.016737314658336947,1.4283216199081634,2.1829886334340653e-05,True,176.35090735394468,True,4,False,4,,games5425898691,bf81d8692db,19.0,-3105.22998046875,-758.8800048828125,17.010000228881836,12549.100341796875,19274.7998046875,0.0,0.7999999821186066,1.0999999940395355,-1736.1000061035156,255.0,58.0,,0.009590551700949664,0.9159303730728446,2.9945616416356257e-05,True,92.1367569892637,True,False,6,4,
20,1874,53,False,False,0,6555.371430096051,3956.889892578125,732.9199829101562,1072.050048828125,-6651.7999267578125,-2808.9999389648438,7024.89990234375,1886.9999694824219,-1998.3000183105469,-3493.2000732421875,0.0,0.07610865628215925,1.299741816040536,-2.071530306086972,76561198124984786,Stiver,24.0,4078.989990234375,813.75,908.1199951171875,-3.1999999284744263,1195.1000213623047,10655.799560546875,2394.199981689453,0.0,0.19999999552965164,255.0,0.0,,-1.5245188393838165,1.363122958787993,-1.3633671070992128,True,10,False,,False,10,,3842022881881899800,squishy_is_op,21.0,2767.929931640625,-617.969970703125,17.010000228881836,-13767.39990234375,808.3000183105469,2.3000000417232513,1.1999999731779099,-0.09999999776482582,1941.9000244140625,255.0,255.0,,0.009557621620743029,3.116274734336612,0.00020811579676658298,True,False,183.0,False,8,8,,enpitsu,76561198039309853,25.0,1150.43994140625,4805.41015625,17.059999465942383,-3479.7000122070312,-4208.699951171875,1.899999976158142,2.3999999463558197,4.300000071525574,3147.60009765625,,128.0,,0.01668066159163931,-1.3169720357692698,7.483153979254653e-05,True,162.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3783.3798828125,2859.030029296875,17.010000228881836,-193.70000839233398,17150.999755859375,2.0999999344348907,0.0,0.09999999776482582,128.29999923706055,255.0,128.0,,0.00959945317565632,1.5959151319487008,-7.018083168744738e-05,True,115.0,False,False,8,6,
21,1956,56,False,True,0,5949.278140076882,2064.070068359375,-20.610000610351562,286.5,-10844.7998046875,29701.201171875,-1263.1999969482422,2204.600067138672,-4433.0999755859375,2100.8999633789062,0.0,-0.3394351287202772,0.8924969619178638,-2.2171241019225065,3842022881881899800,squishy_is_op,20.0,2104.320068359375,-249.05999755859375,200.13999938964844,7519.5001220703125,21580.90087890625,2592.0001220703125,-3453.2998657226562,-4190.400085449219,-874.3000030517578,255.0,239.0,False,-0.27085090946497004,1.425193698113268,0.032936592458863226,True,9,False,80.41433975260745,True,10,,76561198124984786,Stiver,24.0,3615.93994140625,22.030000686645508,17.010000228881836,-4287.5,998.7999725341797,2.199999988079071,0.3999999910593033,-0.19999999552965164,2042.5,255.0,255.0,False,0.009479871895140305,2.840660016669386,8.509074543764142e-05,True,False,255.0,False,10,10,,enpitsu,76561198039309853,25.0,1885.5799560546875,566.1699829101562,103.48999786376953,4327.200012207031,-22311.99951171875,3528.0999755859375,0.19999999552965164,-0.19999999552965164,0.0,255.0,128.0,,0.016781995766590396,-1.3791911776141792,-4.286576915690737e-05,True,8.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,2768.159912109375,4053.860107421875,17.010000228881836,8924.400024414062,218.4000015258789,2.3999999463558197,-0.29999999329447746,0.0,2472.899932861328,255.0,248.0,,0.00952610901821073,0.06544620251701372,2.575689963554879e-05,True,115.0,False,False,8,6,
22,1959,56,False,False,1,6115.4931746677,-1963.1700439453125,-265.9599914550781,287.2900085449219,3506.300048828125,-25111.298828125,13909.89990234375,5383.4002685546875,2573.699951171875,627.7999877929688,1.0,0.5273697324453265,-1.325662642584099,-2.656631781787269,76561198039309853,enpitsu,25.0,-1960.97998046875,-177.3800048828125,153.4499969482422,-4074.5999145507812,21089.09912109375,1770.5000305175781,3411.300048828125,-1147.9000091552734,1373.3000183105469,255.0,128.0,,0.03577902849276194,1.3558257294750775,-0.031245998757034557,True,7,False,8.0,False,8,,bf81d8692db,games5425898691,19.0,-2932.280029296875,-4071.110107421875,17.010000228881836,-9832.999877929688,-815.1999664306641,2.3999999463558197,-2.0000000298023224,-0.19999999552965164,-1813.800048828125,255.0,0.0,,-0.00953453998733784,-0.10015244258738094,-0.00044582173713855457,True,False,255.0,False,8,6,300.0,Stiver,76561198124984786,24.0,-3523.070068359375,-27.09000015258789,17.010000228881836,6091.400146484375,618.3000183105469,2.199999988079071,-0.0,0.09999999776482582,2329.2999267578125,255.0,255.0,False,-0.009497188479852346,3.0567110196917855,1.9933526671284174e-05,True,255.0,False,10,False,10,,squishy_is_op,3842022881881899800,20.0,-2177.969970703125,56.130001068115234,207.85000610351562,-7336.099853515625,-19239.200439453125,-77.30000019073486,2467.5,4747.0001220703125,-1275.2999877929688,255.0,255.0,False,0.01809147944985595,-1.5331699644494163,-0.6636690846807778,True,76.0,False,False,10,9,
23,2047,60,False,False,0,2410.774612829675,1053.52001953125,3721.830078125,126.01000213623047,-19617.39990234375,14253.499755859375,3141.4999389648438,3687.39990234375,-1204.1999816894531,-4577.39990234375,0.0,-0.5037233897633459,-1.4372880731326154,0.004171500237750239,3842022881881899800,squishy_is_op,21.0,1266.25,3578.139892578125,160.97999572753906,-20315.10009765625,9243.099975585938,1837.8999328613281,-4654.2999267578125,-2929.4000244140625,70.79999923706055,255.0,0.0,False,0.09301969306842375,-2.782461859562893,0.5793496605298945,True,11,False,22.78261491560167,True,12,,76561198124984786,Stiver,25.0,1457.1500244140625,3328.110107421875,745.3300170898438,-10032.5,15377.900390625,-2679.7000122070312,3651.400146484375,-712.6000213623047,4050.7998657226562,255.0,128.0,True,1.0836345058898196,2.777866191087142,-2.1530099862866394,True,4,109.7826149156017,True,12,10,,enpitsu,76561198039309853,25.0,3974.659912109375,-2961.080078125,61.790000915527344,-2385.2999877929688,14209.200439453125,-1632.7999877929688,-115.0,974.7000122070312,-175.79999923706055,255.0,128.0,False,0.12119368285464892,1.7287716370706439,-0.5952034663157714,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,1390.0699462890625,3326.27001953125,17.010000228881836,-1502.7000427246094,18401.8994140625,-0.29999999329447746,0.0,1.1999999731779099,-578.3000183105469,255.0,128.0,,0.00960289857470827,1.6015757432253523,0.00023936306683428562,True,173.6015311748751,True,False,8,6,
24,2085,61,False,False,0,617.4898592180978,-381.8299865722656,4798.06005859375,138.49000549316406,-10229.199829101562,-9396.799926757812,8846.799926757812,114.49999809265137,5805.4998779296875,-1510.8000183105469,0.0,1.3351188729653154,-2.708205609327026,-1.9213526049968097,76561198124984786,Stiver,25.0,-180.0399932861328,4891.9599609375,17.010000228881836,-9698.400268554688,-7959.7998046875,3.4999999403953552,0.0,-3.100000023841858,2323.0999755859375,255.0,255.0,False,0.009419600362635637,-2.3871634131685444,-9.21175625819067e-05,True,10,4,58.0,False,12,,3842022881881899800,squishy_is_op,21.0,-1636.4300537109375,4541.72021484375,16.8700008392334,-20138.299560546875,6286.9000244140625,34.100000858306885,-0.3999999910593033,-2.5,107.5,245.0,128.0,False,0.009422278140809435,2.8506957459301625,-3.3462845748912783e-05,True,False,20.0,False,12,12,,enpitsu,76561198039309853,25.0,3365.3701171875,-993.6500244140625,17.049999237060547,-5299.7998046875,13306.700439453125,3.0000001192092896,-0.09999999776482582,-0.09999999776482582,-1590.8000183105469,255.0,128.0,False,0.016769782620176935,1.9378842846698079,-0.0002548011975450188,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-35.29999923706055,5053.10986328125,17.010000228881836,-21805.80078125,-3821.7001342773438,-0.29999999329447746,2.800000011920929,0.3999999910593033,651.9999694824219,255.0,128.0,,0.00958829572265075,-2.9182074579846473,-0.00015688585687034117,True,116.13538930493016,True,False,8,6,
25,2147,63,False,False,1,8061.327871206023,2595.530029296875,-2740.139892578125,477.1000061035156,631.6999816894531,12060.6005859375,9424.400024414062,5074.89990234375,-2926.199951171875,-1100.2999877929688,1.0,-0.4702415530462439,3.1372478443433964,-2.060901367428528,bf81d8692db,games5425898691,19.0,2651.7900390625,-2736.81005859375,289.6099853515625,6037.9998779296875,16872.60009765625,2974.2999267578125,-3056.6000366210938,416.8000030517578,4553.299865722656,255.0,128.0,,0.9949742016528709,1.418069744104032,0.25258029476461075,True,7,False,111.58553127832312,True,10,,76561198039309853,enpitsu,25.0,-1142.22998046875,-1911.8299560546875,16.479999542236328,13161.99951171875,-12452.7001953125,95.79999923706055,-32.799999713897705,-59.80000019073486,-390.99998474121094,255.0,255.0,,-0.02101005530336779,-2.3489487962129894,-0.0009846377971023913,True,False,255.0,False,10,10,,Stiver,76561198124984786,25.0,2192.97998046875,-1253.6600341796875,16.350000381469727,13640.2001953125,18518.399658203125,108.4000015258789,12.400000095367432,3.1999999284744263,-1686.3999938964844,255.0,0.0,,-0.010120220998584423,2.250250747890051,-0.0006717977754197639,,19.585531278323103,True,14,4,12,,squishy_is_op,3842022881881899800,21.0,4047.8798828125,-1400.3599853515625,141.6999969482422,-1445.2000427246094,19736.400146484375,-2803.2000732421875,353.69998931884766,1451.0000610351562,375.9000015258789,255.0,,,-0.14269596831587772,1.506475661858362,-1.0750527004751205,True,223.0,False,False,14,14,
26,2226,66,False,False,1,4929.122859875396,2773.35009765625,582.3900146484375,454.8399963378906,12357.900390625,26191.0009765625,-8193.400268554688,-2928.0999755859375,4703.0999755859375,2303.5000610351562,1.0,-0.5610622841044478,-2.135542138639354,2.030201241902894,76561198039309853,enpitsu,25.0,2631.219970703125,369.04998779296875,427.010009765625,15020.799560546875,17208.399658203125,2640.8999633789062,-3081.6000366210938,2690.4000854492188,-0.29999999329447746,255.0,128.0,,0.9805051870862539,2.288355942749364,-0.0001834369732240573,True,11,False,163.0,False,12,,bf81d8692db,games5425898691,19.0,3811.2099609375,1325.0699462890625,17.06999969482422,-5648.900146484375,9218.499755859375,-135.2999973297119,-116.70000076293945,656.9000244140625,2340.0,255.0,255.0,,-0.019983039257092695,0.9576597634850603,-0.014890361364622934,True,False,61.0,False,10,8,,Stiver,76561198124984786,24.0,2946.080078125,786.5499877929688,294.989990234375,-5302.8997802734375,495.49999237060547,-558.4999847412109,3362.6998901367188,4299.2999267578125,676.6999816894531,0.0,128.0,True,-0.5101501230011787,-1.3501635887882448,2.472889187055972,True,255.0,False,16,6,12,,squishy_is_op,3842022881881899800,21.0,4078.97998046875,3261.35009765625,457.8399963378906,-2.5,9295.800170898438,-13076.8994140625,-3120.7998657226562,-0.29999999329447746,0.5999999865889549,255.0,255.0,False,-1.1409296854655546,1.5938133460715564,-1.5916424169739765,True,195.0,False,False,14,14,
