,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
38,2348,79,False,False,0,9124.619190493564,436.5,-3886.800048828125,93.1500015258789,3423.900146484375,1131.500015258789,0.0,-1240.1000213623047,3752.2000122070312,4171.700134277344,0.0,0.7677694364073296,1.0912984763298295,0.02047989201825542,4663783213084368671,ASH_SMURF_EU,10.0,468.20001220703125,-4031.6298828125,94.22000122070312,2864.5001220703125,11186.300048828125,375.49999237060547,-5206.199951171875,1773.0999755859375,-34.50000047683716,0.0,128.0,,-1.2278229323943277,-1.9167299922870082,0.01844842538526038,True,31.0,False,12,4,9,,b972aebdf4b,taykow.fn,15.0,369.55999755859375,-4249.81005859375,17.010000228881836,1274.000015258789,9487.999877929688,2.199999988079071,-0.3999999910593033,-3.400000035762787,2009.2999267578125,255.0,137.0,False,0.009517627830817462,1.4992811084936428,-6.563826952175334e-05,True,26,34,8,,False,,enpitsu,76561198039309853,25,-3368.27001953125,-4157.3798828125,16.479999542236328,2317.2999572753906,13436.099853515625,115.79999923706055,-93.50000381469727,99.30000305175781,-2200.2999877929688,255.0,0.0,,0.009050641830089827,1.3377221823421392,-0.0052997749654372485,True,24,False,14.0,False,22,,games5425898691,bf81d8692db,24.0,-2095.080078125,-5027.16015625,127.63999938964844,-14107.80029296875,2891.9000244140625,-1865.0999450683594,-3258.2000732421875,596.5000152587891,1541.9000244140625,255.0,128.0,0.12821287907714937,0.22260395372984468,0.13075895089191997,True,20,False,26,34.0,False,,
39,2362,79,False,False,0,8573.249980429282,485.989990234375,-3321.1298828125,93.13999938964844,1009.4000244140625,11314.3994140625,13.700000047683716,1343.5000610351562,4089.5999145507812,1347.5,0.0,-1.0001463587816442,1.7114843720964377,2.1531958879935695,4663783213084368671,ASH_SMURF_EU,10.0,617.8599853515625,-3527.830078125,87.31999969482422,3012.3001098632812,10159.69970703125,-187.70000457763672,-5135.999755859375,1556.0000610351562,-124.60000038146973,0.0,128.0,,1.4984722313467316,-1.5379374118890292,0.32782334216844666,True,31.0,False,12,4,10,,b972aebdf4b,taykow.fn,15.0,380.57000732421875,-3777.449951171875,17.010000228881836,1305.0,11511.400146484375,2.3999999463558197,0.0,1.0000000149011612,-1998.699951171875,255.0,40.0,False,0.009548906059342967,1.439759267210986,-0.00024423729280539756,True,26,34,8,,False,,enpitsu,76561198039309853,26,-2983.889892578125,-3611.81005859375,17.059999465942383,9454.69970703125,11702.5,-0.7000000029802322,-2.0999999344348907,-2.3000000417232513,1894.4999694824219,255.0,128.0,,0.01678949516436723,0.9295834468686057,0.00015673442589116634,True,25,False,0.0,False,22,,games5425898691,bf81d8692db,24.0,-2703.06005859375,-4931.72021484375,17.75,-6521.5997314453125,-79.29999828338623,246.70000076293945,-630.0,63.29999923706055,-1682.8999328613281,255.0,242.0,0.021832099687181118,-0.14107980813753593,-0.040351727089895775,True,20,False,26,34.0,False,,
40,2369,80,False,False,0,8272.486282311827,516.4099731445312,-3011.02001953125,93.13999938964844,1134.1999816894531,10593.199462890625,0.0,-370.09998321533203,3713.900146484375,1347.5,0.0,-0.6128167212402901,0.7124574060725346,-2.448354592624165,4663783213084368671,ASH_SMURF_EU,10.0,698.4199829101562,-3255.909912109375,60.630001068115234,3036.300048828125,10252.7001953125,-1779.7999572753906,-2362.2000122070312,714.8000335693359,-56.30000114440918,0.0,128.0,,0.5187790764327787,-1.8514726298879132,0.02681685359128488,True,31.0,False,12,4,10,,b972aebdf4b,taykow.fn,15.0,484.739990234375,-3409.8701171875,17.010000228881836,4192.0001220703125,11870.400390625,2.0999999344348907,-0.09999999776482582,-0.9000000357627869,-20.59999942779541,255.0,128.0,False,0.009569539566853193,1.228110653246506,8.622332931798537e-05,True,26,34,8,,False,,enpitsu,76561198039309853,26,-2811.070068359375,-3285.25,45.22999954223633,5582.5,13712.60009765625,2981.6000366210938,-394.00001525878906,131.00000381469727,404.59999084472656,255.0,128.0,,0.02541328788451446,1.2433825239887455,-0.0007800195300568099,True,26,False,0.0,False,23,,games5425898691,bf81d8692db,24.0,-2756.25,-4926.52001953125,20.399999618530273,1000.4000091552734,-33.59999895095825,-60.50000190734863,277.2999954223633,-17.40000009536743,608.8000106811523,255.0,241.0,0.03590407201391403,-0.28109201364839065,-0.12139783708340755,True,20,False,26,34.0,False,,
41,2387,80,False,False,0,7671.100928638464,598.6599731445312,-2384.080078125,93.13999938964844,1426.0000610351562,8974.400024414062,0.0,-4270.0,2836.9000244140625,1347.5,0.0,0.9864990696260971,-2.956956132410717,0.2725807572526284,b972aebdf4b,taykow.fn,9.0,641.4600219726562,-2575.3798828125,21.979999542236328,152.29999542236328,13773.900146484375,2999.2001342773438,0.09999999776482582,-8.100000023841858,728.4999847412109,224.0,128.0,False,0.009593216610647088,1.604953114537034,-9.55861484566896e-05,True,,False,35,8,26,,4663783213084368671,ASH_SMURF_EU,10.0,892.5700073242188,-2530.260009765625,64.68000030517578,3814.89990234375,16906.99951171875,2671.199951171875,-5367.60009765625,1199.4000244140625,2.5,0.0,128.0,,-0.1430494998946888,-1.790655480522731,2.4917736583129057e-05,True,11,14,4,31.0,False,,enpitsu,76561198039309853,26,-2338.320068359375,-2058.300048828125,86.23999786376953,7082.19970703125,18421.400146484375,-139.89999771118164,-5269.5001220703125,1575.2999877929688,19.40000057220459,255.0,128.0,,-1.3800165258227346,-1.8429601109173213,3.1228844655333527,True,26,False,0.0,False,24,,games5425898691,bf81d8692db,24.0,-2440.760009765625,-4826.93017578125,17.010000228881836,6719.0997314453125,4452.0001220703125,2.3999999463558197,-4.4999998807907104,-1.4000000059604645,1826.4999389648438,255.0,198.0,0.009454307746023074,0.5848123444159058,0.0003164325942483349,True,20,False,26,34.0,False,,
42,2389,80,False,False,0,7569.752307697203,606.5999755859375,-2279.1201171875,95.5,-411.1000061035156,16853.399658203125,796.1000061035156,-3572.5,3052.5,-19.09999966621399,0.0,0.5969438146245417,-2.608083991309629,0.6374766338576454,b972aebdf4b,taykow.fn,9.0,640.72998046875,-2451.1298828125,50.959999084472656,-36.09999895095825,13124.200439453125,3063.900146484375,1073.1999969482422,274.7999954223633,957.5,202.0,120.0,False,-0.02940298868078349,1.6675238712474199,0.006032636301096282,True,,False,36,8,26,,4663783213084368671,ASH_SMURF_EU,10.0,927.5999755859375,-2375.010009765625,86.08000183105469,3826.199951171875,16959.49951171875,2048.9999389648438,-5367.60009765625,1199.1000366210938,0.0,0.0,128.0,,-0.8062222286262958,-1.7906144459654707,3.874196902015097e-05,True,11,14,4,31.0,False,,enpitsu,76561198039309853,26,-2273.419921875,-1889.449951171875,83.80000305175781,7083.499755859375,18425.30029296875,-479.7999954223633,-4446.199951171875,1328.9999389648438,16.100000143051147,255.0,128.0,,-1.228870218641706,1.2704388300447553,0.01044637055220612,True,26,False,0.0,False,24,,games5425898691,bf81d8692db,24.0,-2369.639892578125,-4776.7099609375,17.010000228881836,7553.499755859375,5642.9998779296875,-0.19999999552965164,-1.1999999731779099,-0.5999999865889549,289.3000030517578,255.0,128.0,0.009511505094775554,0.6659508370191328,-0.0001525585143354892,True,20,False,26,27.770460287729897,True,,
43,2406,81,False,False,0,6433.907017610612,555.5800170898438,-1128.02001953125,93.1500015258789,-778.4999847412109,18991.500244140625,0.0,-4092.0001220703125,2731.6000366210938,7.200000286102295,0.0,-1.2192948246539241,1.6596104140136914,2.761817646654478,b972aebdf4b,taykow.fn,9.0,609.0599975585938,-1372.18994140625,88.63999938964844,-527.7000045776367,17682.900390625,-145.2999973297119,-5473.2000732421875,-482.00000762939453,246.90000534057617,228.0,128.0,False,-1.0257209053121443,-1.5572245316102398,-3.1013613943540475,True,,False,36,8,27,,4663783213084368671,ASH_SMURF_EU,10.0,1153.1400146484375,-1375.010009765625,85.8499984741211,3790.10009765625,16807.7001953125,-430.9000015258789,-4640.299987792969,1035.999984741211,0.0,0.0,128.0,,1.305244331351839,-1.7903280937559107,0.00017591769197520618,True,12,14,4,31.0,False,,enpitsu,76561198039309853,26,-1864.239990234375,-789.4500122070312,16.93000030517578,6831.500244140625,18654.49951171875,29.90000009536743,13.200000524520874,-5.899999737739563,-17.59999990463257,255.0,128.0,,0.017504161183987038,1.217922517154561,7.209085627040757e-05,True,26,False,31.0,False,24,,games5425898691,bf81d8692db,25.0,-1832.72998046875,-4278.5400390625,17.010000228881836,7435.5999755859375,11868.900146484375,2.199999988079071,-0.7999999821186066,-1.4000000059604645,1652.5999450683594,255.0,197.0,0.009574305387730334,1.066112485231576,5.36910131928504e-06,True,20,False,27,31.0,False,,
44,2422,82,False,False,0,5383.008116290025,518.1300048828125,-53.939998626708984,93.1500015258789,-507.09999084472656,17340.999755859375,0.0,-5832.0001220703125,1409.4999694824219,2.800000011920929,0.0,0.9720576605223348,-1.8382919966784739,0.25186685019825167,b972aebdf4b,taykow.fn,9.0,569.7899780273438,-324.3399963378906,15.800000190734863,-914.4999694824219,17707.19970703125,81.30000114440918,113.00000190734863,46.19999885559082,518.1999969482422,249.0,163.0,False,0.019541846244052273,1.6067021766212832,-0.002518429790697623,True,,False,36,8,28,,4663783213084368671,ASH_SMURF_EU,10.0,1414.43994140625,-361.760009765625,16.889999389648438,7749.7998046875,15098.800048828125,29.40000057220459,12.400000095367432,-12.599999904632568,-1642.5999450683594,0.0,255.0,,0.008585936315516534,-2.164739753528216,-0.000257816510013051,True,12,14,4,31.0,False,,enpitsu,76561198039309853,26,-1464.8599853515625,291.5899963378906,17.049999237060547,8071.400146484375,21260.70068359375,-1.899999976158142,-1.5999999642372131,-6.299999952316284,-483.49998474121094,255.0,128.0,,0.01682050333918008,1.210612487390476,-8.453584303935225e-05,True,26,False,0.0,False,24,,games5425898691,bf81d8692db,25.0,-1383.6600341796875,-3330.050048828125,99.0,7999.1998291015625,17375.6005859375,-158.59999656677246,-5227.1002197265625,1710.2000427246094,39.50000047683716,255.0,128.0,0.08573014902908149,-1.8876196497300441,3.1343616479879786,True,21,False,28,31.0,False,,
45,2435,82,False,False,0,4630.251125952927,497.8299865722656,724.52001953125,93.1500015258789,-375.29998779296875,16046.99951171875,0.0,-5967.7001953125,621.3000106811523,1.0999999940395355,0.0,-1.267072031206828,1.8373857354223195,3.041856220723327,b972aebdf4b,taykow.fn,9.0,435.30999755859375,585.1300048828125,104.7300033569336,-3842.3001098632812,22519.599609375,244.20000076293945,-5376.500244140625,-1142.5,-192.09999084472656,252.0,0.0,False,1.3155093705234395,1.6457997967023257,-0.09645955613214001,True,,False,38,8,29,,4663783213084368671,ASH_SMURF_EU,10.0,1931.530029296875,109.13999938964844,17.010000228881836,14906.099853515625,5764.69970703125,2.199999988079071,-3.3000001311302185,-1.2999999523162842,-835.5999755859375,0.0,128.0,,0.009563234807992977,-2.8649297519572574,0.00012764677906748525,False,12,14,4,31.0,False,,enpitsu,76561198039309853,25,-927.8900146484375,1303.1600341796875,17.049999237060547,12805.899658203125,18962.5,2.5999999046325684,0.0,-0.19999999552965164,-152.29999542236328,128.0,0.0,,0.01677643492014711,0.9629662488219551,7.966329649108902e-05,True,26,False,0.0,False,24,,games5425898691,bf81d8692db,25.0,-998.0999755859375,-2493.429931640625,73.01000213623047,7992.39990234375,17355.2001953125,-1626.9999694824219,-2523.800048828125,825.1999664306641,18.300000429153442,255.0,128.0,-0.5743794429200817,1.2499715455184142,0.008358245686107093,True,22,False,28,31.0,False,,
46,2436,82,False,False,0,4553.612048429927,495.9800109863281,804.3599853515625,93.1500015258789,-364.59999084472656,15909.000244140625,0.0,-5973.4002685546875,564.0999984741211,1.0999999940395355,0.0,-0.9748828071570003,1.663888153967354,-3.0508369764807837,b972aebdf4b,taykow.fn,9.0,435.30999755859375,585.1300048828125,104.7300033569336,-3842.3001098632812,22519.599609375,244.20000076293945,-5376.500244140625,-1142.5,-192.09999084472656,252.0,0.0,False,1.3155093705234395,1.6457997967023257,-0.09645955613214001,True,,False,38,8,29,,4663783213084368671,ASH_SMURF_EU,10.0,1931.530029296875,109.13999938964844,17.010000228881836,14906.099853515625,5764.69970703125,2.199999988079071,-3.3000001311302185,-1.2999999523162842,-835.5999755859375,0.0,128.0,,0.009563234807992977,-2.8649297519572574,0.00012764677906748525,False,12,14,4,31.0,False,,enpitsu,76561198039309853,25,-927.8900146484375,1303.1600341796875,17.049999237060547,12805.899658203125,18962.5,2.5999999046325684,0.0,-0.19999999552965164,-152.29999542236328,128.0,0.0,,0.01677643492014711,0.9629662488219551,7.966329649108902e-05,True,26,False,0.0,False,24,,games5425898691,bf81d8692db,25.0,-998.0999755859375,-2493.429931640625,73.01000213623047,7992.39990234375,17355.2001953125,-1626.9999694824219,-2523.800048828125,825.1999664306641,18.300000429153442,255.0,128.0,-0.5743794429200817,1.2499715455184142,0.008358245686107093,True,22,False,28,31.0,False,,
47,2463,83,False,False,1,8178.936141174237,-781.3099975585938,-2865.10009765625,96.06999969482422,-28094.09912109375,-16990.30029296875,2661.7001342773438,3437.5,2727.0001220703125,4092.0999145507812,1.0,1.0293670329680087,-0.38284825348527496,-1.550937803397499,76561198039309853,enpitsu,25.0,-494.3699951171875,-2795.449951171875,62.369998931884766,-20729.29931640625,-9501.900024414062,2974.2001342773438,-693.8999938964844,-4406.600036621094,-2151.999969482422,255.0,0.0,,-0.09402021177129481,-0.5288178879636655,0.032181310732954396,True,0.0,False,28,False,25,,bf81d8692db,games5425898691,25.0,401.29998779296875,441.510009765625,92.98999786376953,-5168.900146484375,-22120.2001953125,-146.19999885559082,5450.999755859375,-731.6000366210938,27.899999618530273,255.0,128.0,,0.736485276721995,1.6996501997481939,3.1347371740399463,True,23,30,False,31.0,False,,taykow.fn,b972aebdf4b,9,-47.189998626708984,-2762.4599609375,16.600000381469727,3316.0000610351562,-21883.5009765625,-861.6999816894531,1038.0000305175781,-2189.4000244140625,328.10001373291016,255.0,128.0,False,-0.016630608679623564,-1.7564771250336644,-0.044761266633002804,True,38,8,31.0,False,30,27.0,ASH_SMURF_EU,4663783213084368671,11.0,-3458.659912109375,-97.25,17.010000228881836,-10699.7998046875,1983.2000732421875,-0.19999999552965164,-0.5999999865889549,-1.5999999642372131,0.0,255.0,128.0,-0.009336736486934144,-2.958326060167422,2.5101338535363712e-05,False,12,4,14,245.6208861258722,True,,
48,2607,88,False,False,0,5203.795379513298,3282.159912109375,2037.989990234375,619.5,-15056.300048828125,6316.7999267578125,3581.099853515625,3898.2000732421875,-1727.2999572753906,4221.300048828125,0.0,0.03368741010994573,0.145198735987927,-1.9950632231842742,4663783213084368671,ASH_SMURF_EU,11.0,3368.0400390625,1885.6700439453125,468.239990234375,-1281.7999267578125,18360.2001953125,3550.10009765625,-1426.7999267578125,615.4000091552734,-567.599983215332,255.0,255.0,False,-0.3721632104921958,1.3066594695345717,0.22315458938019486,True,151.69566468525963,True,16,6,12,,b972aebdf4b,taykow.fn,9.0,-3356.820068359375,-2329.5,17.010000228881836,3233.699951171875,-22771.4990234375,-0.19999999552965164,0.0,-0.5999999865889549,0.0,255.0,128.0,False,0.009594589084837978,-1.4297090617516328,-4.8640571884190653e-05,False,30,38,8,154.7630451315193,True,,enpitsu,76561198039309853,25,3316.39990234375,2083.179931640625,245.52999877929688,-8200.10009765625,-6716.7999267578125,3504.89990234375,-3821.300048828125,-1844.7999572753906,3499.1000366210938,128.0,0.0,False,-0.7269981736611314,-2.7557025647199356,1.116427853366168,True,30,False,208.0,False,27,,games5425898691,bf81d8692db,24.0,-2144.31005859375,3078.31005859375,17.020000457763672,4998.500061035156,13428.00048828125,0.9000000357627869,-0.19999999552965164,-0.7999999821186066,-1135.4000091552734,255.0,22.0,0.00959701476176903,1.2089133663479965,-0.00019673759663684003,True,24,False,30,0.0,False,,
49,2663,90,False,False,1,8481.825895632523,-346.4700012207031,-3250.330078125,145.11000061035156,-3054.5999145507812,20672.7001953125,13181.300048828125,3434.8001098632812,4777.200012207031,1174.7000122070312,1.0,0.4885680562726265,0.36621269694915043,-2.539462063043689,bf81d8692db,games5425898691,24.0,-280.7699890136719,-3389.97998046875,61.18000030517578,-5249.69970703125,12576.199951171875,2175.500030517578,-2183.0999755859375,3344.8001098632812,-3780.8999633789062,255.0,0.0,,-0.01962845616243491,0.963306471659709,0.07736208897459039,True,0.0,False,32,False,25,,76561198039309853,enpitsu,26.0,-1540.1099853515625,-1110.72998046875,17.049999237060547,11065.0,-1905.2000427246094,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,-1.5999999642372131,255.0,128.0,False,-0.016740446526888768,-2.970822482298764,4.531445976692751e-05,True,28,30,False,239.0,False,,taykow.fn,b972aebdf4b,9,1521.219970703125,3856.5,17.010000228881836,-9824.7998046875,-10102.39990234375,2.0999999344348907,-0.0,-0.0,-168.60000610351562,255.0,128.0,False,-0.009587798481392625,-0.7821754653544124,8.44247352154088e-05,True,38,8,101.50025797146627,False,30,,ASH_SMURF_EU,4663783213084368671,11.0,-3207.300048828125,-4492.0498046875,16.639999389648438,2047.7999877929688,10330.6005859375,-589.1999816894531,1080.199966430664,-1338.9999389648438,32.5,255.0,128.0,-0.034533652800577734,1.7914367841749586,0.02607821689136729,True,12,6,16,85.46153112124372,True,,False
50,2743,93,False,False,0,7945.9247792016295,1223.5400390625,-2518.02001953125,1142.6300048828125,19649.300537109375,3204.5999145507812,7476.300048828125,3978.2998657226562,-2696.199951171875,-3592.0001220703125,0.0,0.8272598080716126,-0.6103990563175937,-2.2368754703150993,b972aebdf4b,taykow.fn,8.0,1088.6400146484375,-2607.179931640625,1005.0499877929688,12069.200439453125,2373.8999938964844,4258.500061035156,-4539.5001220703125,-1684.9000549316406,-2608.2998657226562,208.0,83.0,False,-1.01011369313129,0.20936341644909887,-1.886824797633983,True,154.0,False,40,10,30,,4663783213084368671,ASH_SMURF_EU,11.0,2954.25,-1258.1400146484375,60.470001220703125,2463.699951171875,-22793.89892578125,-1834.7000122070312,1480.5000305175781,1224.3000030517578,400.2000045776367,255.0,128.0,False,-0.24361103310891294,-1.5531175491465963,0.42406776576266614,True,16,20,6,58.0,False,,enpitsu,76561198039309853,25,-1519.68994140625,668.6699829101562,17.049999237060547,6245.8001708984375,-11203.399658203125,3.0000001192092896,-3.0000001192092896,5.099999904632568,1950.2999877929688,255.0,128.0,False,0.016729298324246755,-0.9998622652245935,2.7682624245185034e-05,True,30,False,239.0,False,28,,games5425898691,bf81d8692db,24.0,2306.800048828125,3174.89990234375,17.010000228881836,7009.6002197265625,12197.2998046875,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,-0.29999999329447746,255.0,128.0,0.00959467837930198,1.0491173081458425,6.063191379338005e-05,True,26,False,32,31.0,False,,
51,2827,96,False,False,1,4795.804748835683,-2308.580078125,1572.030029296875,119.55999755859375,-9467.60009765625,12643.499755859375,3896.099853515625,1597.7000427246094,5715.0,-886.2000274658203,1.0,-0.5394228078952497,0.9653550057707988,-2.9672330278921204,76561198039309853,enpitsu,25.0,-2198.780029296875,1485.260009765625,17.049999237060547,-8569.600219726562,5357.7001953125,2.5999999046325684,0.7000000029802322,0.7999999821186066,0.0,255.0,128.0,,-0.016804621873132346,0.558755611057688,2.264012802192623e-05,True,192.74836138499683,True,30,False,28,,bf81d8692db,games5425898691,24.0,-2485.110107421875,-3904.760009765625,17.010000228881836,-9020.2001953125,-6722.5,2.3999999463558197,0.19999999552965164,-0.0,2381.999969482422,255.0,255.0,,-0.009529290725115375,-0.7003289860103832,2.848939841339208e-05,True,26,32,False,61.0,False,,taykow.fn,b972aebdf4b,9,-4078.56005859375,2009.2099609375,279.3900146484375,211.49999618530273,8142.9998779296875,-9518.099975585938,2400.800018310547,-1034.1000366210938,-12.000000476837158,255.0,238.0,,-0.7827506932730761,1.5784016625926436,1.5512103375056978,True,40,10,66.0,False,30,,ASH_SMURF_EU,4663783213084368671,11.0,-3058.43994140625,3935.489990234375,17.010000228881836,-1440.3999328613281,-11509.69970703125,2.5,0.09999999776482582,0.5999999865889549,3071.7001342773438,255.0,255.0,-0.009555965171672925,-1.6573834369513112,0.00011614516982180155,True,16,6,20,255.0,False,,False
52,2857,97,False,False,0,9085.45534646046,3309.739990234375,-2913.39990234375,157.6300048828125,-10513.399658203125,920.8999633789062,3655.1998901367188,4476.000061035156,3981.4999389648438,-335.49999237060547,0.0,0.5048661510615335,-0.9465293125580161,-2.861130202708517,b972aebdf4b,taykow.fn,9.0,3442.820068359375,-2957.280029296875,76.5199966430664,-7109.0997314453125,552.2000122070312,1685.7000732421875,-3209.8001098632812,-3817.7999877929688,2317.5,128.0,0.0,,0.05074127168832596,-2.5915105494906157,0.6181670078795686,True,66.0,False,42,10,31,,4663783213084368671,ASH_SMURF_EU,11.0,2402.43994140625,-3918.659912109375,17.010000228881836,-2911.0000610351562,-9944.400024414062,2.0999999344348907,-0.09999999776482582,-1.5999999642372131,201.29999160766602,255.0,128.0,False,0.009527351322396167,-1.830584947550208,-0.00022122349060713743,True,16,20,6,255.0,False,,enpitsu,76561198039309853,25,3194.27001953125,-2643.0,24.510000228881836,9835.399780273438,-17116.500244140625,3034.89990234375,0.9000000357627869,-1.7000000178813934,-242.29999542236328,255.0,0.0,,0.01677713421968401,-1.0705770181906038,0.0001675074517154095,True,32,False,98.76310537707421,True,29,,games5425898691,bf81d8692db,24.0,3563.409912109375,4050.409912109375,17.010000228881836,2201.6000366210938,-4821.099853515625,2.5,0.5000000074505806,-0.19999999552965164,-1482.7000427246094,0.0,5.0,0.009888770335564762,-1.1768194364064966,7.527666519273407e-05,True,26,False,32,61.0,False,,
53,2927,100,False,False,0,8173.514993567555,1121.72998046875,-2780.550048828125,122.66000366210938,5518.0999755859375,18831.300048828125,7331.7999267578125,3213.2998657226562,-4919.599914550781,1213.0000305175781,0.0,0.6344661639810286,2.7542483744755826,1.9768238569465006,4663783213084368671,ASH_SMURF_EU,9.0,1021.22998046875,-2992.969970703125,17.010000228881836,4416.600036621094,16413.699951171875,0.0,-1.1999999731779099,-4.799999892711639,-1091.6999816894531,255.0,0.0,False,0.009596079323536792,1.3003189303002167,-9.687476006536433e-05,True,219.42726028606455,True,20,6,16,,b972aebdf4b,taykow.fn,9.0,2419.97998046875,-4405.759765625,17.010000228881836,-11911.500244140625,4895.899963378906,2.0999999344348907,0.0,-0.29999999329447746,13.899999856948853,255.0,128.0,,0.009539076507596073,2.7532779991949963,-8.50535140780833e-07,True,32,42,10,66.0,False,,enpitsu,76561198039309853,25,2822.7099609375,-4669.47021484375,16.1200008392334,-3817.9998779296875,11307.39990234375,185.79999923706055,-182.00000762939453,-123.10000419616699,-2228.9999389648438,255.0,0.0,False,0.004513373062990695,1.8533290493695762,0.0035393885114630014,True,32,False,94.84574623261729,True,30,,games5425898691,bf81d8692db,24.0,2489.5,4583.6201171875,17.010000228881836,-5752.1002197265625,9392.000122070312,2.3999999463558197,-1.899999976158142,3.100000023841858,1085.5000305175781,255.0,255.0,0.00953703254558608,2.106472587677755,0.00018843674699202775,True,28,False,34,255.0,False,,
54,2967,101,False,False,0,5920.2384523279525,1912.22998046875,-71.81999969482422,489.70001220703125,5139.2999267578125,25164.19921875,3182.5,383.6000061035156,-2661.0000610351562,-524.7999954223633,0.0,0.1137257531561123,1.4357013276843678,-0.8614022977223322,4663783213084368671,ASH_SMURF_EU,9.0,1898.3399658203125,-193.64999389648438,373.70001220703125,5273.499755859375,21853.701171875,1966.4999389648438,-21.30000114440918,-3830.10009765625,-3742.6998901367188,255.0,101.0,False,-0.8516451508010202,1.4794033863687055,2.630713074585351,True,132.34865387280783,True,22,8,16,,b972aebdf4b,taykow.fn,9.0,-30.690000534057617,-3999.68994140625,88.88999938964844,-22949.29931640625,1516.199951171875,-170.59999465942383,-4634.800109863281,-2898.2998657226562,-606.1999893188477,241.0,128.0,,0.048624109562746244,-2.47365668136032,-2.620426381562784,False,33,44,10,9.260343951563675,True,,enpitsu,76561198039309853,26,3592.739990234375,-2169.330078125,17.049999237060547,5695.0,22283.701171875,-0.7000000029802322,-0.29999999329447746,-1.8000000715255737,1671.3999938964844,255.0,128.0,False,0.016776335785202018,1.3626063118680949,0.00021878608791002515,True,32,False,9.048034252658967,True,30,,games5425898691,bf81d8692db,24.0,2232.169921875,4887.16015625,17.010000228881836,3432.3001098632812,978.0000305175781,2.0999999344348907,-0.7000000029802322,2.199999988079071,0.0,255.0,128.0,0.009399427516005547,-2.8639718722443335,-2.1383630312543538e-05,True,28,False,34,255.0,False,,
