,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
34,1988,57,False,False,1,10285.536109173772,-1624.3299560546875,-4831.97021484375,129.22000122070312,-4360.0,13329.89990234375,3556.9000244140625,-2578.5000610351562,3830.4000854492188,-3831.300048828125,1.0,-0.5664404268852452,-0.9200567180175441,0.6442745521981639,76561198039309853,enpitsu,33.0,-1496.030029296875,-4900.33984375,100.5999984741211,-1129.000015258789,6896.300048828125,-124.49999809265137,-2401.3999938964844,-3001.199951171875,3933.900146484375,128.0,255.0,,-0.08520586668997975,2.047854107958205,-1.7142562038686386,True,25,False,28,246.0,False,,bf81d8692db,games5425898691,19.0,-2421.610107421875,-2734.3798828125,17.010000228881836,-7050.4998779296875,-20007.5,2.0999999344348907,0.09999999776482582,0.3999999910593033,-203.4000015258789,255.0,128.0,,-0.009591820313376478,-1.2101740037638282,0.00012048984947442458,True,208.0,False,False,20,20,,BlxxmOw,bf6efbc0d1b,22.0,125.16000366210938,-2478.489990234375,17.020000457763672,12719.49951171875,-10921.099853515625,1.0000000149011612,0.3999999910593033,-0.09999999776482582,-1994.7000122070312,255.0,0.0,,-0.009576144570300643,-2.3622293760436857,-4.2784059085238034e-05,True,78.0,False,4,16,16,,Pouka.,b2d05d5f14b,6,-1473.9300537109375,-5044.169921875,1067.27001953125,14613.699951171875,-14901.300048828125,-479.0999984741211,-3619.5001220703125,-1954.6000671386719,2302.2000122070312,128.0,128.0,,-1.003157032888175,0.7916246347814618,0.5101485729710189,True,16,14,111.0,False,4,
35,2056,59,False,False,0,4640.461922536268,2478.139892578125,1954.239990234375,103.2300033569336,18810.0,-10735.400390625,4474.700012207031,1462.4000549316406,-2595.4000854492188,5208.0999755859375,0.0,-0.34414298834001733,-0.03223861559040012,2.2359823216410915,bf6efbc0d1b,BlxxmOw,21.0,2217.409912109375,2072.77001953125,17.020000457763672,15191.500244140625,-14486.8994140625,-1.5999999642372131,0.7999999821186066,-0.7000000029802322,-1546.3999938964844,255.0,35.0,,0.00960848458843464,-0.80794430153408,-0.00010025411109116415,,16,4,16,12.397402222438524,True,,b2d05d5f14b,Pouka.,7.0,-1558.449951171875,2471.330078125,96.11000061035156,-12396.600341796875,-17800.30029296875,-498.49998474121094,1945.3999328613281,-3732.0999145507812,-1628.800048828125,255.0,,,-0.6617568220057902,-1.439439417382278,-1.2010101545359446,True,22.0,False,4,20,16,,games5425898691,bf81d8692db,19.0,1345.260009765625,3196.72998046875,17.0,12171.800537109375,-8310.30029296875,0.9000000357627869,1.2999999523162842,-0.3999999910593033,174.59999084472656,255.0,128.0,,0.009574968159842998,-0.5780095482926197,-0.00018476626833242437,True,189.39740222243853,True,False,20,20,,enpitsu,76561198039309853,33,-466.2099914550781,3858.27001953125,17.0,1476.9000244140625,-6278.800048828125,17.5,-4.399999976158142,0.0,2293.0999755859375,255.0,255.0,True,0.016880655714481246,-1.2889925860907419,0.00012886484963404445,True,28,26,173.0,False,False,
36,2111,61,False,False,1,6334.945346948866,-2764.64990234375,-30.219999313354492,145.25999450683594,15448.399658203125,17129.300537109375,2755.1998901367188,4750.0,1809.1000366210938,3187.9998779296875,1.0,-0.01617661331886696,0.3559250963706154,1.6338935141110826,bf81d8692db,games5425898691,19.0,-2851.989990234375,-96.0999984741211,16.15999984741211,7539.2999267578125,21301.59912109375,120.39999961853027,118.29999923706055,1131.2999725341797,-3200.5999755859375,255.0,0.0,,-0.0313668150252882,1.993187173726001,0.06827810727134012,True,20,False,20,74.8241631574528,True,,76561198039309853,enpitsu,33.0,-931.4400024414062,-2618.659912109375,17.059999465942383,2371.4999389648438,17321.8994140625,-4.1999998688697815,-0.29999999329447746,-2.0000000298023224,-135.20000457763672,255.0,128.0,False,-0.016787418927000506,1.7213238419428742,0.00011139373751733776,True,145.0,False,False,28,26,,BlxxmOw,bf6efbc0d1b,21.0,-3245.830078125,2272.300048828125,16.940000534057617,-2181.3999938964844,22731.10107421875,20.09999990463257,6.299999952316284,-27.5,-40.999999046325684,255.0,128.0,,-0.009798588414826018,1.4795388802847333,0.0015090145266892128,,0.0,False,4,18,18,,Pouka.,b2d05d5f14b,7,3593.2099609375,1132.8699951171875,34.970001220703125,-6219.000244140625,21381.59912109375,3202.5,-0.7999999821186066,3.4999999403953552,620.6999969482422,255.0,196.0,False,-0.009601070690346039,1.2656947172483726,0.00010984543792352819,True,22,16,241.0,False,4,
37,2140,62,False,False,1,3988.864408752031,-1174.3499755859375,1730.5,102.55999755859375,13827.099609375,14809.000244140625,1963.3999633789062,-120.10000228881836,4908.2000732421875,3187.9998779296875,1.0,0.03663604803579077,0.3218827671559773,1.906261457880601,bf81d8692db,games5425898691,19.0,-1110.949951171875,1433.4100341796875,16.989999771118164,17503.199462890625,14870.799560546875,4.4999998807907104,-1.5000000596046448,-1.2999999523162842,315.0,255.0,128.0,,-0.009603363489889227,2.414744695941945,-1.2771592143236906e-05,True,20,False,20,0.0,False,,76561198039309853,enpitsu,33.0,-221.24000549316406,-1076.550048828125,17.059999465942383,15468.399658203125,5886.199951171875,1.4000000059604645,5.099999904632568,1.8000000715255737,-1360.0999450683594,255.0,128.0,False,-0.016754041798386177,2.8516145225990743,0.00015100274960044797,True,145.0,False,False,28,26,,BlxxmOw,bf6efbc0d1b,21.0,-2836.77001953125,4538.64013671875,17.010000228881836,16457.39990234375,13416.99951171875,2.3000000417232513,-0.19999999552965164,-0.0,-2005.5000305175781,255.0,0.0,,-0.009572775411699609,2.536422395924194,2.1268133321765537e-05,True,0.0,False,4,18,18,,Pouka.,b2d05d5f14b,7,2244.31005859375,3230.909912109375,40.970001220703125,-12623.800048828125,18865.0,-2552.5,-203.4000015258789,-1171.6999816894531,812.6999664306641,128.0,255.0,False,0.11826193892784159,1.0769753396812172,0.49815469317128425,True,22,18,241.0,False,4,
38,2163,63,True,True,1,2357.417842027925,-314.4100036621094,3117.050048828125,191.49000549316406,-1104.1999816894531,25791.201171875,5797.5,480.99998474121094,5980.5999755859375,-18.700000047683716,1.0,-0.7145983475725121,1.4993178376630187,1.1408244560631176,bf81d8692db,games5425898691,19.0,-277.6199951171875,2997.840087890625,73.69999694824219,-2567.39990234375,21695.6005859375,1153.3000183105469,-1403.9999389648438,-3260.0,3784.2999267578125,128.0,223.0,,-0.9083152985746915,1.4283236724698656,-0.2854850107977813,True,21,False,22,0.0,False,,76561198039309853,enpitsu,33.0,1151.1300048828125,-828.3300170898438,17.059999465942383,14525.30029296875,6389.7998046875,2.0000000298023224,0.09999999776482582,-0.0,2198.300018310547,255.0,255.0,False,-0.016778738806802956,2.657827640213535,0.0001220974014587641,True,175.0,False,False,28,26,,BlxxmOw,bf6efbc0d1b,12.0,-1153.9200439453125,4836.83984375,17.010000228881836,19949.000244140625,-113.90000343322754,2.199999988079071,0.5000000074505806,-0.0,-1615.5999755859375,255.0,20.0,,-0.009585103769879175,-3.0976254148053326,-0.0001729777091779736,True,0.0,False,4,18,18,,Pouka.,b2d05d5f14b,7,868.0399780273438,3938.320068359375,16.989999771118164,-19063.199462890625,-1612.4000549316406,4.4999998807907104,-0.7000000029802322,-0.0,42.69999980926514,163.0,128.0,False,-0.009599457442622401,-0.09007603820340554,-6.959473045625204e-05,True,22,18,241.0,False,4,
39,2436,64,False,False,1,5284.407109142867,71.44000244140625,-79.68000030517578,109.66000366210938,8447.000122070312,20287.900390625,7532.80029296875,2846.9000244140625,1660.2000427246094,-5013.800048828125,1.0,0.014228743937721108,-0.15206016615706408,-0.06226012306195639,76561198039309853,enpitsu,33.0,147.91000366210938,-321.0299987792969,89.04000091552734,-15150.30029296875,17259.49951171875,1254.800033569336,-4123.0999755859375,-3639.89990234375,1.4000000059604645,255.0,128.0,,-0.8436662150783306,0.8472414011413523,0.00034095809562865835,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,-2688.68994140625,-4007.909912109375,17.010000228881836,-16798.199462890625,-1983.699951171875,2.3000000417232513,-0.5000000074505806,-0.09999999776482582,-1886.3999938964844,128.0,0.0,,-0.009635194239704702,-0.05623791420130896,-5.821141801805745e-05,True,0.0,False,False,False,False,,BlxxmOw,bf6efbc0d1b,8.0,2657.639892578125,3832.169921875,17.010000228881836,16462.19970703125,7785.10009765625,2.199999988079071,-0.19999999552965164,-0.19999999552965164,1583.3000183105469,255.0,255.0,,-0.009610197831645276,2.6705763804895954,0.0002033961576234923,True,0.0,False,False,False,False,,Pouka.,b2d05d5f14b,7,-92.0,110.37000274658203,79.58999633789062,2121.7999267578125,-20007.5,2297.100067138672,3195.1998901367188,-4454.100036621094,-448.4000015258789,128.0,52.0,,-0.4368145832072599,-1.7986208897978337,0.4107486847107315,True,6,5,0.0,False,False,
40,2569,69,False,False,0,8875.940740222713,-3006.39990234375,-3481.39990234375,109.45999908447266,-8694.400024414062,15191.300048828125,3981.300048828125,833.8999938964844,1576.0000610351562,1775.8999633789062,0.0,1.437596265018572,-2.648266010067545,0.09761114680025718,bf6efbc0d1b,BlxxmOw,8.0,-2948.0,-3618.2900390625,16.700000762939453,-7760.0,11974.49951171875,-209.50000762939453,815.5000305175781,1988.8999938964844,-1830.8000183105469,255.0,128.0,,-0.004924161431160936,2.1377131129887874,0.010684109929780507,,False,False,False,184.0,False,,b2d05d5f14b,Pouka.,7.0,2870.889892578125,-4586.83984375,16.989999771118164,-11384.100341796875,-15564.89990234375,2.5,0.29999999329447746,0.0,-2013.699951171875,255.0,0.0,False,0.00956710809977988,-2.2782208693493997,2.9642420369236394e-05,True,245.55387544375594,True,False,8,8,,games5425898691,bf81d8692db,19.0,-1248.5799560546875,-2016.510009765625,17.010000228881836,-20937.900390625,7743.3001708984375,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-410.6999969482422,255.0,96.0,,0.009604154664267329,2.75623611934598,0.00012148451218102889,True,174.0,False,False,False,False,,enpitsu,76561198039309853,33,-2882.010009765625,360.45001220703125,17.049999237060547,-14418.399658203125,-2846.6000366210938,3.100000023841858,-3.6000001430511475,0.29999999329447746,1243.0000305175781,255.0,255.0,True,0.016847676280578042,-2.9487384941607275,0.00025836247547644174,True,4,4,31.0,False,False,
41,2600,70,False,False,0,7555.685417394774,-3988.68994140625,-1753.739990234375,224.16000366210938,6718.0999755859375,15000.30029296875,4860.299987792969,-849.7000122070312,-1237.300033569336,5809.1998291015625,0.0,0.12742071229052396,-2.0566421997833633,-2.175988176885309,bf6efbc0d1b,BlxxmOw,14.0,-3895.06005859375,-1826.550048828125,114.01000213623047,-10225.10009765625,19634.89990234375,1464.2999267578125,-201.70000076293945,-1791.7999267578125,916.6000366210938,255.0,128.0,,0.22555276778895367,2.1913535844656042,-0.3402683480905621,,False,False,4,143.0,False,,b2d05d5f14b,Pouka.,7.0,865.9199829101562,-4720.10986328125,17.010000228881836,-18489.49951171875,6965.999755859375,2.0999999344348907,0.0,0.19999999552965164,-22.799999713897705,209.0,128.0,False,0.009614358569620726,2.778253728059177,-5.396043786997966e-06,True,227.0,False,False,8,8,,games5425898691,bf81d8692db,19.0,-3536.1201171875,-1410.989990234375,130.5500030517578,-22573.40087890625,-2128.0999755859375,2723.2000732421875,509.0999984741211,475.40000915527344,2765.10009765625,255.0,116.0,,-0.23921115597126388,-2.165892914308706,-0.11215072713963473,True,152.098786966775,True,False,False,4,,enpitsu,76561198039309853,33,-3618.199951171875,175.47999572753906,17.049999237060547,78.4000015258789,5374.4000244140625,2.5999999046325684,0.0,0.29999999329447746,-273.29999923706055,0.0,128.0,False,0.01694333904458552,-1.6303339214421881,0.00019769719771146592,True,4,4,255.0,False,False,
42,2603,70,False,False,1,4661.238527663722,3915.679931640625,1589.1300048828125,281.05999755859375,1170.4000091552734,9709.199829101562,14540.6005859375,2902.39990234375,-2595.7998657226562,4564.700012207031,1.0,0.011637648520058707,1.2693532590969896,-2.1319386526150033,bf81d8692db,games5425898691,19.0,3876.909912109375,1453.4300537109375,165.89999389648438,22648.798828125,3480.7000732421875,1977.7999877929688,-1966.1000061035156,279.20000076293945,2233.800048828125,255.0,136.0,,0.06794388368130894,1.7896572682997711,-0.1797296000984796,True,False,False,4,142.67860645376223,True,,76561198039309853,enpitsu,33.0,3612.320068359375,-279.2799987792969,17.049999237060547,-480.40000915527344,-6962.1002197265625,2.5999999046325684,-0.0,-0.7999999821186066,-5.199999809265137,0.0,255.0,False,-0.016912593003044946,1.6413067374328991,7.53102160760506e-05,True,255.0,False,False,4,4,,BlxxmOw,bf6efbc0d1b,14.0,3963.320068359375,1695.52001953125,122.11000061035156,10250.30029296875,-19669.100341796875,1019.1999816894531,277.60000228881836,1357.1000671386719,763.3000183105469,255.0,128.0,,-0.2998253132100641,-2.227247877908849,-0.41520988488029853,,143.0,False,False,False,4,,Pouka.,b2d05d5f14b,7,-712.1699829101562,4661.83984375,17.010000228881836,18344.200439453125,-6977.0001220703125,2.0999999344348907,0.09999999776482582,0.19999999552965164,-6.3999998569488525,128.0,128.0,False,-0.009614354508575515,-2.777244368685926,-1.024821111941418e-05,True,8,8,227.0,False,False,
43,2703,74,False,False,0,9865.007502542565,-3489.830078125,-4377.89990234375,929.8099975585938,3316.7001342773438,12455.6005859375,-10907.19970703125,-1295.3999328613281,382.00000762939453,-5845.999755859375,0.0,-0.6875027910608699,-0.8004290944284178,-1.207399731255592,b2d05d5f14b,Pouka.,7.0,-3466.139892578125,-4573.77978515625,976.5399780273438,-7730.0,7732.2998046875,-6752.19970703125,-1608.5000610351562,-1606.1000061035156,0.3999999910593033,246.0,0.0,False,0.5908997251777809,2.3676238969876873,1.5771046897399008,True,8,False,8,165.86081723500322,True,,bf6efbc0d1b,BlxxmOw,19.0,-1893.239990234375,-2913.219970703125,16.6299991607666,15073.800048828125,-12177.7001953125,-1058.7999725341797,1344.9000549316406,1813.0999755859375,-255.49999237060547,255.0,128.0,,-0.015118098476616933,-0.686759550518867,0.0017673055142796536,True,68.0,False,False,6,4,,games5425898691,bf81d8692db,19.0,-3865.050048828125,-2511.889892578125,20.010000228881836,20.299999713897705,2275.2999877929688,-0.5000000074505806,0.7999999821186066,-11.000000238418579,5.199999809265137,255.0,128.0,,0.01728200903169996,-1.5595069606858982,-0.10793996501226248,True,128.0,False,False,False,4,,enpitsu,76561198039309853,33,-2174.0400390625,-1203.1500244140625,17.049999237060547,669.4000244140625,771.6000366210938,2.5999999046325684,-0.9000000357627869,2.0000000298023224,-77.69999980926514,128.0,128.0,False,0.0171423172028882,-2.2529731491055776,0.00010044917346352626,True,4,4,216.0,False,False,
44,2776,76,False,False,0,7212.269569982985,-2808.050048828125,-1814.199951171875,557.7999877929688,-92.70000457763672,5976.5997314453125,1835.2999877929688,-1074.000015258789,-596.8000030517578,-2092.5999450683594,0.0,-1.3612805059060495,1.5205973010917428,-0.7659156764148897,b2d05d5f14b,Pouka.,7.0,-2798.639892578125,-1796.31005859375,428.1099853515625,2740.2999877929688,9648.400268554688,3216.4999389648438,-215.9000015258789,412.59998321533203,-390.0,128.0,128.0,False,-0.38986929092828915,-1.4149007265766218,-2.8270349917727278,True,8,4,10,76.62080001061962,True,,bf6efbc0d1b,BlxxmOw,19.0,-863.5900268554688,-4058.800048828125,17.010000228881836,-3820.0,12044.200439453125,2.0999999344348907,0.09999999776482582,-0.7999999821186066,-0.29999999329447746,255.0,128.0,False,0.00955401391254175,1.8778643904131103,7.341885697242927e-05,False,68.0,False,False,6,4,,games5425898691,bf81d8692db,19.0,-3217.010009765625,-1051.1400146484375,101.63999938964844,-515.099983215332,17695.30029296875,-164.3000030517578,-5498.800048828125,-111.30000114440918,-1.899999976158142,255.0,128.0,,0.4960373057521039,-1.5503440421558212,-3.1411828713510777,True,128.0,False,False,3,6,,enpitsu,76561198039309853,33,-2027.0799560546875,719.97998046875,17.049999237060547,2841.7999267578125,13013.800048828125,2.5999999046325684,0.0,0.09999999776482582,-273.50000381469727,128.0,128.0,False,0.016820783538672005,-1.8318919888423515,0.00023089143524976052,True,4,4,216.0,False,False,
45,2832,78,False,False,1,4820.25900598391,2841.0400390625,729.5900268554688,247.94000244140625,2975.7998657226562,30372.80029296875,2142.5999450683594,5020.4998779296875,96.49999618530273,-630.099983215332,1.0,0.17688831897775598,-0.2683599445975752,0.468771635168857,76561198039309853,enpitsu,33.0,2808.360107421875,493.6700134277344,211.33999633789062,9743.900146484375,20643.40087890625,2811.099853515625,-3348.800048828125,1336.1000061035156,16.59999966621399,255.0,,,0.4616563842297235,1.9529865407826692,-0.016110954963088356,True,5,False,6,103.0,False,,bf81d8692db,games5425898691,19.0,3301.929931640625,-878.8200073242188,17.010000228881836,1386.7999267578125,-6961.6998291015625,2.0000000298023224,0.09999999776482582,-0.7000000029802322,1.2999999523162842,255.0,128.0,,-0.009506070632019699,-1.7677355094315224,-7.289048652205587e-05,True,128.0,False,False,6,4,,BlxxmOw,bf6efbc0d1b,19.0,2563.3798828125,1215.27001953125,176.75,12346.099853515625,-19124.49951171875,3290.0,-438.6000061035156,198.99999618530273,1007.7999877929688,255.0,145.0,,0.43174088852960124,-2.444224448000419,-0.08999920931870553,,23.118219321773896,True,False,4,8,,Pouka.,b2d05d5f14b,7,2715.169921875,764.030029296875,123.05000305175781,5565.7000732421875,-6927.19970703125,-72.8000020980835,5235.3997802734375,554.5000076293945,-1591.4999389648438,255.0,0.0,,-0.6273577892753105,3.0875271605919004,1.5410166169518902,True,12,9,,False,4,
46,2835,78,False,False,0,6420.853461277839,-2880.68994140625,-966.4199829101562,265.17999267578125,-34144.599609375,-7630.8001708984375,4875.199890136719,489.50000762939453,1486.0000610351562,5792.39990234375,0.0,-0.05608049362204614,0.3921233084530326,0.12122456782354737,bf6efbc0d1b,BlxxmOw,19.0,-2671.340087890625,-1058.52001953125,202.17999267578125,-14765.2001953125,17451.400146484375,2536.199951171875,-1781.4999389648438,-4004.8001098632812,224.50000762939453,255.0,147.0,,-0.3518331070258169,2.532473811628634,-0.13479847518990243,,5,False,8,0.0,False,,b2d05d5f14b,Pouka.,7.0,-2789.8701171875,-671.760009765625,120.98999786376953,-5634.1998291015625,6909.7998046875,-162.70000457763672,-5235.2001953125,-554.0999984741211,-1592.2000122070312,255.0,0.0,,0.49911796824242843,-2.7459217132559863,2.6676294989805616,True,,False,4,12,9,,games5425898691,bf81d8692db,19.0,-3314.1298828125,940.02001953125,17.010000228881836,-1524.9000549316406,7645.0,2.0000000298023224,-0.09999999776482582,0.7000000029802322,0.09999999776482582,255.0,128.0,,0.009506071449124753,1.7677633413237213,-7.275800408606276e-05,True,128.0,False,False,4,6,,enpitsu,76561198039309853,33,-2885.830078125,-647.02001953125,232.0399932861328,-9168.900146484375,-17715.400390625,2234.7999572753906,5019.800109863281,-1834.1000366210938,1298.8999938964844,255.0,,,0.025053954968438114,-1.7823477198999147,0.09440173563912597,True,6,5,103.0,False,False,
47,2986,84,False,False,0,8774.039532330635,3193.719970703125,-2622.60009765625,101.30000305175781,5772.60009765625,6346.400146484375,2589.2999267578125,1093.499984741211,3510.7998657226562,4394.800109863281,0.0,1.0644160241261305,3.0526150247530435,0.38667102830420336,b2d05d5f14b,Pouka.,7.0,3235.159912109375,-2753.89990234375,16.450000762939453,8658.400268554688,4422.60009765625,-19.09999966621399,2.5,-17.40000009536743,1670.2999877929688,124.0,255.0,False,0.008351614704153762,0.5608033471387067,0.01449242325552362,False,12,4,14,149.0,False,,bf6efbc0d1b,BlxxmOw,19.0,-2775.320068359375,-2591.030029296875,17.0,2396.999969482422,-14737.5,3.4999999403953552,0.19999999552965164,0.0,2039.2999267578125,255.0,255.0,,0.009566934208210606,-1.3448352851145102,2.848362174335926e-06,True,0.0,False,False,10,8,,games5425898691,bf81d8692db,20.0,4079.610107421875,-258.489990234375,457.6099853515625,-135.2999973297119,-10533.399658203125,11755.899658203125,1918.9999389648438,125.60000419616699,22.999999523162842,255.0,0.0,,-0.800088072911971,-1.5662457289763192,1.5709798013624687,True,223.6780302755294,True,False,4,6,,enpitsu,76561198039309853,33,-397.1400146484375,-1965.5799560546875,17.059999465942383,10001.799926757812,16108.699951171875,-4.1999998688697815,-0.29999999329447746,-0.5999999865889549,-6.600000262260437,255.0,128.0,,0.016784608141524868,1.0143996690665857,3.838134474217716e-05,True,6,6,193.0,False,False,
48,3001,84,False,False,0,8610.03134558128,3509.199951171875,-2257.760009765625,154.2100067138672,2062.2999572753906,10086.799926757812,3278.9999389648438,-188.89999389648438,2179.9000549316406,4143.0999755859375,0.0,0.24189524659897518,-1.2930782505778835,-1.3083225175131379,b2d05d5f14b,Pouka.,7.0,3528.949951171875,-2418.1201171875,19.479999542236328,5225.0,7727.0001220703125,2957.5,1.4000000059604645,0.3999999910593033,84.70000267028809,255.0,155.0,False,0.009583431223661332,0.9746821208332881,-6.984068206308063e-06,False,12,4,16,180.0,False,,bf6efbc0d1b,BlxxmOw,19.0,-2235.2099609375,-3143.93994140625,17.0,13455.799560546875,-2688.2998657226562,3.400000035762787,-1.0999999940395355,0.09999999776482582,1281.6999816894531,255.0,162.0,,0.00956773683730895,-0.13536970785951447,-0.00012408436048557263,True,0.0,False,False,10,8,,games5425898691,bf81d8692db,19.0,4079.010009765625,-1185.6099853515625,692.8300170898438,-3.100000023841858,-18639.69970703125,-5444.000244140625,1938.6000061035156,-0.09999999776482582,0.0,255.0,0.0,,0.3349071874925439,-1.560649162767758,1.5741197031910954,True,176.68743219426884,True,False,4,6,,enpitsu,76561198039309853,33,206.6999969482422,-995.6500244140625,17.059999465942383,10062.100219726562,16165.899658203125,1.1999999731779099,-0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,0.01678461465767155,1.0140417215510815,3.5377340135509775e-05,True,6,6,193.0,False,False,
49,3051,86,False,False,0,6414.992083755366,3291.93994140625,280.6499938964844,139.92999267578125,-8576.500244140625,17932.5,1445.5999755859375,608.8999938964844,5863.699951171875,1115.999984741211,0.0,0.003660209673952652,-3.016222427033682,0.5182267786881568,b2d05d5f14b,Pouka.,7.0,3406.840087890625,150.41000366210938,17.0,-8884.500122070312,17814.49951171875,1.0000000149011612,0.9000000357627869,-1.1999999731779099,628.4999847412109,255.0,128.0,False,0.009618930526072577,2.070665587771148,-8.000869195129358e-05,False,14,4,16,102.66651183815411,True,,bf6efbc0d1b,BlxxmOw,16.0,167.0500030517578,-2797.0,17.0,12393.699951171875,6723.900146484375,3.400000035762787,0.3999999910593033,0.0,1.0000000149011612,255.0,128.0,,0.009613312364430023,0.49728824432848967,-4.7195086919937554e-05,True,61.0,False,False,10,8,,games5425898691,bf81d8692db,19.0,2351.719970703125,-277.4100036621094,16.989999771118164,9670.599975585938,20868.1005859375,2.0999999344348907,-0.3999999910593033,-0.7999999821186066,-252.09999084472656,255.0,128.0,,0.00959115658161022,1.109794889676849,0.00016292933140171835,True,20.0645160546867,True,False,4,6,,enpitsu,76561198039309853,33,1792.2900390625,1651.7099609375,17.059999465942383,406.30001068115234,17039.3994140625,1.1999999731779099,0.0,0.7000000029802322,3.700000047683716,255.0,128.0,False,0.016777752701104112,1.5474114193719501,-5.890219417030598e-05,True,6,6,223.0,False,False,
50,3068,87,False,True,0,5211.394773002721,2720.929931640625,1388.1400146484375,145.0800018310547,-13702.19970703125,17116.500244140625,1898.8999938964844,-633.4000015258789,5311.500244140625,699.5999908447266,0.0,0.5491096248740045,-0.277831085559596,-2.3841823798880646,b2d05d5f14b,Pouka.,7.0,2889.0,1288.1500244140625,16.989999771118164,-13339.69970703125,17366.600341796875,4.699999988079071,2.800000011920929,-2.8999999165534973,1430.0999450683594,255.0,138.0,False,0.009608325735016427,2.2996114230220464,6.834375276920776e-06,False,14,4,16,81.0,False,,bf6efbc0d1b,BlxxmOw,16.0,1009.0499877929688,-2476.02001953125,17.0,13549.000244140625,3903.699951171875,3.400000035762787,-0.3999999910593033,0.0,-1.899999976158142,255.0,128.0,,0.009576554476083184,0.28020342859064434,4.842032152447679e-05,True,61.0,False,False,10,8,,games5425898691,bf81d8692db,19.0,2840.68994140625,975.989990234375,16.989999771118164,2234.9000549316406,22394.49951171875,4.600000083446503,-0.09999999776482582,-0.5999999865889549,420.40000915527344,255.0,128.0,,0.009590400883709457,1.5101139561457801,-0.0001384161158099,True,0.0,False,False,4,6,,enpitsu,76561198039309853,33,1817.1400146484375,2773.419921875,17.059999465942383,-91.49999618530273,17007.7001953125,1.5000000596046448,0.0,4.600000083446503,1001.2999725341797,255.0,255.0,False,0.016776955421847446,1.575163089408582,0.0001739062367047453,True,6,6,254.0,False,False,
