,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_ball_cam,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,1723,56,False,False,1,9271.080857710996,796.77001953125,-4130.5498046875,139.22999572753906,15170.799560546875,-2628.5000610351562,3049.2001342773438,5011.400146484375,1274.5999908447266,195.59999465942383,1.0,-0.16222892633442995,1.593259079483318,-0.6149406617448654,2533274807041921,sneaky66,8.0,699.22998046875,-4174.35986328125,17.010000228881836,13777.2998046875,-5277.1002197265625,1.899999976158142,0.09999999776482582,-0.0,-165.30000686645508,207.0,128.0,,-0.009576902838693464,-2.761434319227843,6.372183158152029e-05,True,94.0,False,16,False,14,,bbdbb11cb3b,YeetusMcTweetus,7.0,-1767.06005859375,-3587.320068359375,17.049999237060547,4785.400085449219,-21308.60107421875,2.5999999046325684,-0.0,-0.09999999776482582,7.200000286102295,255.0,128.0,,-0.01678253457803339,-1.7925230141879867,-1.2601769150785321e-05,True,22,False,20,255.0,False,,enpitsu,76561198039309853,25,2244.610107421875,1495.06005859375,17.049999237060547,12439.49951171875,-6640.999755859375,2.5,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.016744251173730674,-2.651213207586957,-4.673435094415778e-05,255.0,False,False,18,18,True,,games5425898691,bf81d8692db,20.0,63.95000076293945,-2191.6201171875,87.16000366210938,22241.39892578125,4723.999938964844,-139.399995803833,-2701.6000366210938,4788.699951171875,136.99999809265137,255.0,128.0,,1.4699341104094805,-1.6889560881098171,1.9671202882318521,True,20,16,False,83.0,False,
32,1749,57,False,False,1,9601.537912379943,2218.590087890625,-4370.009765625,137.72999572753906,16448.599853515625,3307.60009765625,1482.7000427246094,5900.4998779296875,858.8999938964844,383.1999969482422,1.0,-1.258850772971169,2.7710129224264244,-1.978847194962464,2533274807041921,sneaky66,8.0,2126.780029296875,-4477.10986328125,17.010000228881836,13961.400146484375,3904.1000366210938,1.899999976158142,1.0000000149011612,-0.0,125.60000419616699,223.0,128.0,,-0.009584332212660786,2.8539892926516397,-0.0001221279594585296,False,94.0,False,16,False,14,,bbdbb11cb3b,YeetusMcTweetus,7.0,-979.1699829101562,-5099.31982421875,93.91999816894531,8944.500122070312,-500.0,1401.0000610351562,-2117.2000122070312,2118.699951171875,-740.1999664306641,0.0,255.0,False,0.21837199841211574,-3.1178775786170974,-1.4180218226261518,True,22,False,20,255.0,False,,enpitsu,76561198039309853,25,3395.1201171875,790.72998046875,17.049999237060547,6744.89990234375,-7475.4998779296875,2.5999999046325684,1.4000000059604645,-0.0,-1630.3999328613281,0.0,128.0,False,-0.017072828837059732,-1.945363710507056,9.814965995605806e-05,255.0,False,False,18,18,True,,games5425898691,bf81d8692db,20.0,2193.889892578125,-2100.080078125,17.010000228881836,19043.699951171875,-10849.100341796875,0.0,1.0000000149011612,-0.3999999910593033,-1888.9999389648438,255.0,21.0,,-0.009585752934786846,-2.552757522951455,-4.853439730235753e-05,True,20,16,False,73.57517417015568,True,
33,1776,58,False,False,1,9646.378427760872,3763.639892578125,-4070.280029296875,133.75,9902.5,3246.9000244140625,5800.10009765625,152.10000038146973,5747.60009765625,-1715.0999450683594,1.0,-1.0260721069824141,-1.5642480950370705,1.22778506267288,2533274807041921,sneaky66,8.0,3550.639892578125,-4141.18994140625,17.729999542236328,16187.19970703125,2551.7999267578125,281.3999938964844,-548.1999969482422,-919.4999694824219,-103.59999656677246,255.0,103.0,,0.014386085649408485,2.9872751224216962,-0.023130267628511905,True,236.2331010577499,True,16,False,14,,bbdbb11cb3b,YeetusMcTweetus,7.0,-586.6300048828125,-5168.02978515625,27.100000381469727,1328.3000183105469,-2320.2000427246094,-915.2999877929688,-54.699997901916504,-2999.8001098632812,-662.6000213623047,255.0,255.0,False,-0.10335766952219547,-1.7307384651391777,0.22453910352276973,True,22,False,20,255.0,False,,enpitsu,76561198039309853,25,3474.669921875,659.6099853515625,17.049999237060547,15.499999523162842,-132.29999542236328,2.5999999046325684,-1.8000000715255737,-0.09999999776482582,0.0,255.0,128.0,False,-0.016820928984560408,-1.687697117987554,6.0069047862931516e-06,255.0,False,False,18,18,True,,games5425898691,bf81d8692db,20.0,3684.840087890625,-3896.659912109375,79.54000091552734,14404.89990234375,-17468.399658203125,4043.5000610351562,-8.600000143051147,-4.399999976158142,-554.5999908447266,255.0,128.0,,-0.008149554235148807,-2.1611564387155693,-0.0003927755103692037,True,21,16,False,0.0,False,
34,1777,58,False,False,0,3090.696428719209,-3799.659912109375,4081.14990234375,169.85000610351562,-3282.2000122070312,3201.099853515625,21368.60107421875,-1115.5999755859375,-4707.0001220703125,-3549.5001220703125,0.0,0.9580165859453587,1.0663141722275122,0.7586865622433687,bf81d8692db,games5425898691,20.0,-3684.840087890625,3896.659912109375,79.54000091552734,-14404.89990234375,17468.399658203125,4043.5000610351562,8.600000143051147,4.399999976158142,-554.5999908447266,255.0,128.0,,0.008149554235148807,2.1611564387155693,-0.0003927755103692037,True,0.0,False,22,False,16,,76561198039309853,enpitsu,25.0,-3474.669921875,-659.6099853515625,17.049999237060547,-15.499999523162842,132.29999542236328,2.5999999046325684,1.8000000715255737,0.09999999776482582,0.0,255.0,128.0,False,0.016820928984560408,1.687697117987554,6.0069047862931516e-06,True,18,False,18,255.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,574.3800048828125,5191.2001953125,21.790000915527344,-1496.3999938964844,2725.7000732421875,-534.3000030517578,885.9999847412109,-2327.7000427246094,965.8999633789062,255.0,255.0,False,0.004657082634289279,1.75760294095781,0.17623359242887182,255.0,False,False,22,20,True,,sneaky66,2533274807041921,8.0,-3550.639892578125,4141.18994140625,17.729999542236328,-16187.19970703125,-2551.7999267578125,281.3999938964844,548.1999969482422,919.4999694824219,-103.59999656677246,255.0,103.0,,-0.014386085649408485,-2.9872751224216962,-0.023130267628511905,True,16,14,False,233.10402576641368,True,
35,1856,61,False,False,1,9298.75011381192,2326.6201171875,-4048.0400390625,417.5799865722656,9023.300170898438,28768.5009765625,-7185.4998779296875,-2081.9000244140625,3157.3001098632812,4657.900085449219,1.0,-0.036961561655727136,-2.378245238163292,2.8043329812869486,bbdbb11cb3b,YeetusMcTweetus,7.0,2250.60009765625,-4215.39013671875,368.7099914550781,12881.99951171875,12204.000244140625,2730.4000854492188,-3822.39990234375,-1845.5000305175781,-3497.5,128.0,227.0,False,0.1697917378385209,2.164944132866956,-1.00173736510901,True,191.0,False,22,False,23,,2533274807041921,sneaky66,10.0,2411.2900390625,-4651.7900390625,16.989999771118164,-13760.2001953125,9140.599975585938,4.900000095367432,-19.09999966621399,-3.0000001192092896,-1691.3999938964844,253.0,0.0,,-0.009118966922776457,0.6168139620468198,-0.0006119585104434327,True,14,False,16,205.0,False,,enpitsu,76561198039309853,25,2159.889892578125,-329.29998779296875,17.049999237060547,-1980.2999877929688,10360.799560546875,3.3000001311302185,-0.0,-0.0,-2382.7000427246094,255.0,0.0,False,-0.016687342954729945,1.4313499965792724,1.0525870234975457e-05,255.0,False,False,18,18,True,,games5425898691,bf81d8692db,20.0,4062.2099609375,-3765.06005859375,592.7999877929688,1702.8999328613281,9279.89990234375,-8175.999755859375,2348.300018310547,-237.70000457763672,908.1999969482422,255.0,0.0,,-0.6152481300130747,1.7619622854754426,-1.5783189615742486,False,22,16,False,0.0,False,
36,1902,63,False,False,0,5739.766205845575,-3642.840087890625,100.18000030517578,327.1300048828125,-11236.400146484375,9496.400146484375,13377.5,5952.19970703125,-318.50000381469727,685.1000213623047,0.0,0.4853869597899939,1.479761553727253,-0.9028874175523766,76561198039309853,enpitsu,25.0,-3592.360107421875,-94.93000030517578,191.27000427246094,-8085.999755859375,10077.999877929688,2785.1998901367188,-3134.2999267578125,2672.7999877929688,-1928.2000732421875,255.0,128.0,False,-0.3143864488315452,1.0184633286799534,0.3956986283244248,True,247.0,False,20,False,19,,bf81d8692db,games5425898691,20.0,-3668.760009765625,1461.6099853515625,17.0,3537.9998779296875,-14901.500244140625,3.400000035762787,0.09999999776482582,0.9000000357627869,-2.3999999463558197,255.0,128.0,,0.009573562773800861,-1.3380998888611721,4.35308751945953e-05,False,16,False,22,0.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,-3974.47998046875,2651.1201171875,61.2599983215332,-1778.2000732421875,-5949.4000244140625,294.50000762939453,-1712.8999328613281,1393.9999389648438,3506.300048828125,255.0,255.0,False,0.39103759608342875,-0.9949235323265315,-0.46517148440698436,191.0,False,False,24,22,True,,sneaky66,2533274807041921,10.0,-2982.8701171875,2820.179931640625,16.989999771118164,-11470.400390625,-6959.7998046875,5.0,0.29999999329447746,0.3999999910593033,3078.5000610351562,254.0,255.0,False,0.009560093554467436,-2.380379829182442,0.00011215616221075454,True,16,14,False,205.0,False,
37,1971,65,False,False,1,7197.2097434456455,2599.969970703125,-1852.5899658203125,914.1699829101562,-527.9000091552734,9917.60009765625,5265.999755859375,-976.2000274658203,4574.4000244140625,2356.199951171875,1.0,1.0029541228241237,2.696785439313755,-2.552008082974255,2533274807041921,sneaky66,9.0,2556.25,-1943.219970703125,777.7999877929688,-7461.400146484375,1875.5000305175781,4356.600036621094,1892.8999328613281,94.0999984741211,-1141.500015258789,206.0,0.0,,1.230720085658086,0.1790212935606965,-0.5944012809355547,True,103.85609468849756,True,18,4,14,,bbdbb11cb3b,YeetusMcTweetus,7.0,3158.260009765625,-2861.239990234375,17.049999237060547,-8679.299926757812,-4771.9000244140625,3.3000001311302185,-1.1999999731779099,-0.7999999821186066,-2313.9999389648438,255.0,0.0,,-0.016680903513503095,-0.47132502413443916,-0.00012793096181001206,True,24,False,22,222.0,False,,enpitsu,76561198039309853,25,3160.75,-1088.8800048828125,17.059999465942383,-8148.900146484375,7217.19970703125,1.1999999731779099,-3.4999999403953552,3.6000001430511475,-1164.4000244140625,255.0,128.0,,-0.016713346951132715,0.7931406380834843,0.0002595173761223461,247.0,False,False,20,20,True,,games5425898691,bf81d8692db,20.0,3286.580078125,3247.52001953125,17.010000228881836,-2576.199951171875,20165.0,2.0999999344348907,0.19999999552965164,0.09999999776482582,1.1999999731779099,255.0,128.0,,-0.009618657944481862,1.4435237564957575,-2.160348839237598e-05,True,24,18,False,,False,
38,2030,67,False,False,1,5161.190925497536,2483.719970703125,229.08999633789062,544.4600219726562,-9470.900268554688,17264.300537109375,2602.0001220703125,1178.1999969482422,-3599.8001098632812,4653.2000732421875,1.0,0.8677130182505212,-0.10207909823679559,0.37415492496315433,bbdbb11cb3b,YeetusMcTweetus,7.0,2574.27001953125,150.41000366210938,397.1400146484375,7193.499755859375,21643.89892578125,2314.600067138672,-902.7999877929688,3616.7999267578125,4043.900146484375,128.0,0.0,,0.83127263293722,1.4407814132434191,0.6157498410427334,True,102.0,False,24,False,25,,2533274807041921,sneaky66,9.0,885.3599853515625,-1583.7099609375,707.3200073242188,-8007.7001953125,1685.7000732421875,-6998.2000732421875,445.8000183105469,683.8999938964844,-291.49999618530273,151.0,128.0,,0.21571158659138884,0.656084089612226,0.08746676246432229,True,14,4,18,87.0,False,,enpitsu,76561198039309853,25,2640.77001953125,1029.81005859375,58.22999954223633,-5027.0001220703125,-693.7000274658203,3716.0000610351562,0.9000000357627869,2.3000000417232513,1302.4000549316406,128.0,255.0,False,-0.016511172289279754,-0.5743695532384026,-0.0007655668422471727,222.0,False,False,20,22,True,,games5425898691,bf81d8692db,20.0,1996.31005859375,4652.93994140625,17.010000228881836,-61.19999885559082,45.59999942779541,2.0999999344348907,1.1999999731779099,0.3999999910593033,-135.9000015258789,255.0,59.0,,-0.009361687994090529,-0.0410957424974898,1.4323396602498413e-05,True,24,18,False,255.0,False,
39,2079,69,False,False,0,8277.924169537124,-858.6900024414062,-3137.840087890625,170.49000549316406,3821.300048828125,15497.900390625,13737.7001953125,5796.500244140625,1421.0000610351562,616.6999816894531,0.0,-0.582808704139083,-2.5373016217291973,0.8125452085063772,bf81d8692db,games5425898691,20.0,-850.8599853515625,-3262.1298828125,87.79000091552734,3560.1998901367188,18948.399658203125,1868.8999938964844,-5351.500244140625,-1213.0000305175781,-372.7000045776367,255.0,195.0,,0.6061656728876691,1.4060025829226026,-0.25706062402040225,True,217.0,False,26,False,19,,76561198039309853,enpitsu,25.0,-2110.169921875,-7.170000076293945,16.389999389648438,3887.0999145507812,7145.30029296875,123.4000015258789,-18.40000033378601,-16.100000143051147,-23.499999046325684,255.0,0.0,False,0.015904445308354775,1.0588768786490137,0.001437187993023762,True,22,False,22,214.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,-3803.889892578125,-3782.080078125,24.81999969482422,-5006.499938964844,-9918.800048828125,-1030.199966430664,-7.5,-2063.300018310547,5098.2000732421875,255.0,255.0,,0.16663997748397116,0.2644213540394425,0.04046741271622837,102.0,False,False,26,24,True,,sneaky66,2533274807041921,9.0,398.2300109863281,1856.7099609375,17.010000228881836,2314.9000549316406,11110.699462890625,1.899999976158142,0.0,0.7000000029802322,138.69999885559082,254.0,128.0,,0.009517209150540419,1.3784937107463913,-0.00010545182221776847,True,18,14,4,87.0,False,
40,2189,73,False,False,1,7903.334035284658,-591.0800170898438,-2622.169921875,380.20001220703125,-16698.1005859375,23848.00048828125,6376.6998291015625,-1095.5999755859375,-1520.5000305175781,2405.0,1.0,0.4269353586007433,-2.830205244200193,2.271307358540742,2533274807041921,sneaky66,9.0,-511.3999938964844,-2813.550048828125,244.27999877929688,-4368.2000732421875,22358.701171875,3162.7999877929688,-2226.3999938964844,-1035.1000213623047,-964.1000366210938,255.0,138.0,False,0.6504423537535742,1.7484549336340427,-0.0077724930047787365,True,0.0,True,20,4,15,,bbdbb11cb3b,YeetusMcTweetus,7.0,3174.5,-3041.72998046875,17.030000686645508,-1585.0,-22944.3994140625,5.199999809265137,-0.5000000074505806,0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.01682569841881709,-1.5018044441037472,7.1118360865380905e-06,True,28,False,26,0.0,False,,enpitsu,76561198039309853,25,-69.54000091552734,4262.89990234375,17.059999465942383,-5332.39990234375,14587.099609375,2.5999999046325684,0.5000000074505806,-0.7999999821186066,3119.2999267578125,255.0,255.0,False,-0.016784114746944828,1.0053120275796703,0.00014897528272624907,255.0,False,False,24,24,True,,games5425898691,bf81d8692db,20.0,-834.4400024414062,-2411.260009765625,315.2900085449219,10354.599609375,-20534.3994140625,-341.30001068115234,4228.299865722656,3506.6000366210938,-272.90000915527344,255.0,128.0,,-1.1472500775950452,-2.089723271127732,-0.17857997388417218,True,28,21,False,132.41855501872243,True,
41,2190,73,False,False,0,3025.3719858068275,601.6900024414062,2511.35009765625,437.5199890136719,-10451.8994140625,-15175.6005859375,11028.900146484375,2938.9999389648438,2771.199951171875,4436.400146484375,0.0,-0.6765445985973877,-2.9199880462475476,2.001519275592734,bf81d8692db,games5425898691,20.0,751.3300170898438,2581.409912109375,310.5799865722656,-8078.2000732421875,19030.699462890625,-993.6000061035156,-1180.1000213623047,-411.50001525878906,5355.999755859375,255.0,128.0,,1.4100739816889638,-0.35865895303997,-2.706976837233551,True,129.22195279213696,True,28,False,21,,76561198039309853,enpitsu,25.0,120.80000305175781,-4362.72998046875,17.059999465942383,8012.19970703125,-12143.00048828125,2.7000001072883606,-0.5999999865889549,0.5999999865889549,3197.2000122070312,255.0,255.0,False,0.01678541896599758,-0.7667191647197956,6.531332542896351e-05,True,24,False,24,255.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,-3174.5,3041.72998046875,17.030000686645508,1585.0,22944.3994140625,5.199999809265137,0.5000000074505806,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,0.01682569841881709,1.5018044441037472,7.1118360865380905e-06,0.0,False,False,28,26,True,,sneaky66,2533274807041921,9.0,543.6099853515625,2639.739990234375,251.6699981689453,3366.300048828125,-18429.3994140625,231.39999389648438,5382.8997802734375,80.20000457763672,1125.6999969482422,254.0,133.0,False,-0.33451910563303133,-1.5494020574217702,0.05836993232044827,True,20,15,4,0.0,False,
42,2294,77,False,False,0,8151.644771586529,-3143.260009765625,-2695.760009765625,170.5399932861328,-18963.800048828125,23868.00048828125,2221.199951171875,978.8999938964844,-4346.099853515625,2979.8001098632812,0.0,-0.06689288633958565,0.5666977533204246,1.617335666686828,76561198039309853,enpitsu,25.0,-3035.64990234375,-2931.39990234375,202.00999450683594,-15854.100341796875,10869.69970703125,2593.2000732421875,-2741.7001342773438,-4722.099914550781,-658.8999938964844,255.0,128.0,,0.6625439071451747,2.3154220009743196,-0.09654113723218416,True,176.0,False,26,False,25,,bf81d8692db,games5425898691,20.0,-1423.280029296875,2239.18994140625,16.31999969482422,-8915.2001953125,-16580.400390625,111.19999885559082,-60.39999961853027,29.500000476837158,-1053.0000305175781,255.0,96.0,,0.013778186576760644,-2.089631284999706,-0.00010453136210752469,True,24,False,30,61.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,-3067.909912109375,2082.760009765625,17.040000915527344,-12588.00048828125,5730.3997802734375,6.000000238418579,1.7000000178813934,-0.5000000074505806,2512.100067138672,255.0,255.0,False,0.01677676245379281,2.8063406668387763,0.0002963450797981993,255.0,False,False,28,26,True,,sneaky66,2533274807041921,9.0,3898.89990234375,1284.6199951171875,25.90999984741211,-7671.7999267578125,18128.00048828125,-2305.500030517578,-203.60000610351562,3826.7999267578125,1769.4000244140625,255.0,255.0,,0.12073705436834696,2.051805715382442,-0.25561238538825887,True,20,16,4,207.82106694354806,True,
43,2392,80,False,False,1,8405.68982921792,1440.739990234375,-3248.02001953125,270.8599853515625,4634.2999267578125,22206.4990234375,6985.999755859375,2584.5999145507812,-2298.2000732421875,4902.799987792969,1.0,-1.1315454927296653,-2.986425349961616,-0.7931282450868872,2533274807041921,sneaky66,9.0,1372.9000244140625,-3405.929931640625,179.94000244140625,18723.00048828125,12986.600341796875,3129.8001098632812,-1037.0999908447266,2714.5001220703125,-545.6000137329102,255.0,128.0,,0.46570202710593817,2.682142194855819,0.06534342411044262,True,201.24817201911767,True,22,4,17,,bbdbb11cb3b,YeetusMcTweetus,7.0,2329.840087890625,183.9499969482422,17.049999237060547,-790.5999755859375,-3357.7999877929688,2.800000011920929,-0.09999999776482582,0.09999999776482582,-1709.1999816894531,255.0,0.0,False,-0.016645650051910148,-1.4596772043067432,-8.5299493506788e-05,True,30,False,28,224.0,False,,enpitsu,76561198039309853,25,3505.699951171875,10.079999923706055,17.049999237060547,381.3999938964844,-4594.200134277344,2.5,-0.5999999865889549,-0.0,0.0,128.0,128.0,False,-0.016913942650195735,-1.6536460829485078,-1.5164316155957069e-06,255.0,False,False,26,26,True,,games5425898691,bf81d8692db,20.0,2393.469970703125,4892.4599609375,17.010000228881836,-15537.099609375,7005.5999755859375,2.3000000417232513,-0.29999999329447746,-0.0,1942.2000122070312,128.0,255.0,,-0.009632866541752699,0.3527797920441433,-3.4672558914582065e-05,True,30,24,False,255.0,False,
44,2458,83,False,False,0,7125.117707422838,-2527.60009765625,-1795.7900390625,156.86000061035156,-7380.9002685546875,17678.299560546875,16428.1005859375,5849.69970703125,894.8999786376953,989.8999786376953,0.0,0.7677048864938149,-1.657086036949088,-0.6433209870565841,bf81d8692db,games5425898691,21.0,-2459.2099609375,-2061.570068359375,17.020000457763672,-8637.999877929688,18620.899658203125,-2.0000000298023224,0.0,0.09999999776482582,0.0,255.0,128.0,,0.009603455037941277,2.005143448629351,-6.085941661747382e-06,True,172.43785818417868,True,30,False,24,,76561198039309853,enpitsu,25.0,-2896.81005859375,-601.7000122070312,17.049999237060547,7558.0999755859375,-7429.7998046875,2.5999999046325684,-0.5999999865889549,0.7000000029802322,-30.299999713897705,255.0,128.0,False,0.016692701255337165,-0.7807581501390806,9.066617312527783e-05,True,26,False,26,255.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,74.3499984741211,1382.5899658203125,15.989999771118164,14401.500244140625,6505.9002685546875,-363.3000183105469,1210.0,122.60000228881836,1478.9999389648438,255.0,255.0,False,0.024740729208216662,0.46707205693830434,-0.005744028455748218,224.0,False,False,32,30,True,,sneaky66,2533274807041921,9.0,-3597.0400390625,993.989990234375,16.770000457763672,11575.30029296875,4445.899963378906,59.89999771118164,-32.10000038146973,60.70000171661377,2288.6000061035156,254.0,255.0,False,0.005912055848835426,0.4226377365898635,0.0006558186880734503,True,22,18,4,174.0,False,
45,2532,86,False,False,0,4084.0297844408315,-3969.110107421875,2450.14990234375,1102.6400146484375,2291.3999938964844,28339.7998046875,-9707.999877929688,-4526.199951171875,3854.2001342773438,810.8999633789062,0.0,-0.8330600419772132,2.2984636543111607,2.0494882268865386,bf81d8692db,games5425898691,21.0,-4026.25,2130.77001953125,1173.5400390625,6484.89990234375,22015.10009765625,1509.4999694824219,-1971.9999694824219,1955.5000305175781,4032.0999145507812,255.0,73.0,,0.09563112934907989,1.6678595893296522,1.5985818034567871,True,105.0,False,32,False,25,,76561198039309853,enpitsu,25.0,-385.45001220703125,-1216.75,17.049999237060547,5032.900085449219,13082.7001953125,2.5,0.0,0.7999999821186066,1.7000000178813934,255.0,128.0,,0.016741235389461394,1.203784010130142,-6.524634294126667e-05,True,26,False,26,255.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,394.6400146484375,4817.25,17.059999465942383,-9580.0,9017.2998046875,2.3999999463558197,0.09999999776482582,-0.5000000074505806,2946.6000366210938,152.0,255.0,False,0.01677964283926458,2.582523738371963,0.00012820988780937209,254.0,False,False,32,30,True,,sneaky66,2533274807041921,9.0,-3605.75,3999.300048828125,17.010000228881836,-3687.6998901367188,-828.7999725341797,2.7000001072883606,0.7000000029802322,-0.09999999776482582,1444.1999816894531,0.0,255.0,False,0.009825595195197346,-2.7979396151555025,-0.00017296874658788701,True,22,18,4,174.0,False,
46,2591,88,False,False,0,732.2376129612464,-1618.06005859375,5018.33984375,390.19000244140625,10256.99951171875,-3198.3999633789062,-785.1000213623047,131.49999618530273,2798.5000610351562,5305.7000732421875,0.0,-0.2649118859240679,-0.5967196028001178,-2.5227997856319364,bf81d8692db,games5425898691,21.0,-1810.0999755859375,5099.56005859375,141.60000610351562,15563.699951171875,-1697.2000122070312,-12629.599609375,-5335.10009765625,879.7000122070312,-1006.2000274658203,255.0,0.0,,0.6871328227162831,-0.13034650834250555,1.400389859287476,True,105.0,False,32,False,26,,76561198039309853,enpitsu,25.0,-87.0199966430664,889.6400146484375,17.049999237060547,-79.40000057220459,374.70001220703125,2.5999999046325684,0.5999999865889549,2.199999988079071,242.99999237060547,255.0,255.0,,0.016704649627009523,1.5327867955336467,3.345585123649685e-05,True,26,False,26,255.0,False,,YeetusMcTweetus,bbdbb11cb3b,7,-981.3800048828125,4924.8798828125,275.739990234375,-13044.599609375,2285.800018310547,2640.4000854492188,-200.79999923706055,-878.7000274658203,50.19999980926514,128.0,128.0,False,-0.20033810092519297,2.9063559346465144,0.011298224632006955,189.0,False,False,32,32,True,,sneaky66,2533274807041921,9.0,-2883.830078125,4150.93017578125,17.010000228881836,6369.1998291015625,-7168.499755859375,2.0000000298023224,1.7000000178813934,3.6000001430511475,-673.3000183105469,255.0,128.0,False,0.009548813441452336,2.1980696549794008,0.0002096352303700168,True,22,18,4,255.0,False,
47,2597,88,False,False,1,10109.506208667528,1500.449951171875,-4951.419921875,400.92999267578125,16684.599609375,3572.60009765625,8863.699951171875,-170.59999465942383,-5310.7000732421875,2786.9000244140625,1.0,-0.4260146256927846,-0.47946619004311003,-2.4529958738950115,bbdbb11cb3b,YeetusMcTweetus,7.0,1390.8699951171875,-4957.7998046875,317.2300109863281,16192.80029296875,-929.3000030517578,-33.90000104904175,4.600000083446503,5431.500244140625,-865.0,128.0,118.0,False,-0.9903875934974626,-2.567151149570472,-0.5429730495377423,True,189.0,False,32,False,33,,2533274807041921,sneaky66,9.0,2818.31005859375,-4065.22998046875,17.010000228881836,-2119.9000549316406,3025.1998901367188,2.0000000298023224,-0.9000000357627869,0.5000000074505806,-9.900000095367432,255.0,128.0,False,-0.009260787556139984,-2.171512481824505,6.48961529337106e-05,True,18,4,22,255.0,False,,enpitsu,76561198039309853,25,92.20999908447266,-911.97998046875,17.049999237060547,632.2999954223633,-2425.2000427246094,2.5999999046325684,-0.19999999552965164,0.09999999776482582,1367.2000122070312,255.0,255.0,,-0.01665162968275529,-1.6657434768681478,0.00014945072788911308,255.0,False,False,26,26,True,,games5425898691,bf81d8692db,21.0,1603.4599609375,-4996.7900390625,21.6299991607666,-12125.999755859375,9984.099731445312,-3661.099853515625,5387.80029296875,-1083.6000061035156,-216.5999984741211,255.0,0.0,,-0.1639421403853073,0.7746885802204404,0.174026569707647,True,32,26,False,105.0,False,
