,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
40,2556,77.0,True,True,0,4876.798628098823,2541.43994140625,1680.6400146484375,281.25,-16282.7001953125,22811.0009765625,2435.8999633789062,-1862.5,-134.49999809265137,-5701.9000244140625,0.0,-0.09200065715938566,-2.286197977905301,1.1545788561272192,bf81d8692db,games5425898691,24.0,2662.8798828125,1475.8699951171875,153.1999969482422,-15467.60009765625,16771.500244140625,2894.2999267578125,1547.5,-1892.1000671386719,-80.29999732971191,255.0,255.0,,-0.3427478834290536,1.8777044226544453,-0.021733320017127845,True,20,False,19,222.0,False,,76561198039309853,enpitsu,26.0,3182.570068359375,2588.389892578125,17.059999465942383,-16327.2998046875,4972.300109863281,2.0999999344348907,-0.5999999865889549,0.0,2035.7000732421875,255.0,255.0,,0.016764779082894386,2.916811119976643,-5.171210705578571e-05,True,False,18,18,112.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,1833.8900146484375,3020.919921875,18.34000015258789,9845.2001953125,-20786.298828125,-3.100000023841858,-0.29999999329447746,0.29999999329447746,-46.99999809265137,255.0,128.0,,0.017076993484006715,-1.1334737133243042,3.545458701355048e-05,True,226.8287141733272,True,6,False,6,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,311.2799987792969,1035.8599853515625,91.3499984741211,3257.9000854492188,22513.00048828125,-188.50000381469727,-5350.7000732421875,-295.49999237060547,186.49999618530273,255.0,,,-1.26410407607762,0.3173391161297685,1.299407596266643,True,129.0,False,14,18,False,
41,2856,79.0,False,False,1,5191.242585601195,19.309999465942383,23.31999969482422,101.98999786376953,15356.800537109375,16563.199462890625,6340.2001953125,4085.10009765625,-1318.8999938964844,-3551.0000610351562,1.0,-0.019948548020930486,0.059886225246318155,-0.06870019071341457,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-119.73999786376953,-153.17999267578125,17.010000228881836,4154.4000244140625,18312.19970703125,2.3999999463558197,0.5000000074505806,1.4000000059604645,-1448.0000305175781,178.0,3.0,,-0.009612013109126193,1.8068753740945869,-0.0003178304547308718,True,False,False,False,0.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,5.949999809265137,-4177.4599609375,18.34000015258789,-418.49998474121094,6931.400146484375,2.0000000298023224,0.19999999552965164,-0.5000000074505806,-5.099999904632568,255.0,128.0,,-0.016951205638787208,1.5112717126814015,4.668527605443011e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26,-59.720001220703125,3646.860107421875,17.049999237060547,-147.2000026702881,-10179.299926757812,2.8999999165534973,0.7000000029802322,0.09999999776482582,0.0,255.0,128.0,False,-0.016617574635715334,-1.5562994396794785,9.191958239494616e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,19.200000762939453,251.2899932861328,89.58000183105469,-3408.3999633789062,-22662.5,184.50000762939453,5486.300048828125,-386.19998931884766,20.199999809265137,255.0,128.0,,-1.2882229733687336,-1.513258391015972,0.013029895169079809,True,0.0,False,3,4,False,
42,2857,79.0,False,False,0,5277.798800790361,-103.37000274658203,-77.94000244140625,132.89999389648438,-25452.19970703125,15682.19970703125,6293.0999755859375,1148.6000061035156,1024.8999786376953,5799.0997314453125,0.0,0.08145252611276246,-0.06298614689510991,-0.2190199033670593,bf81d8692db,games5425898691,24.0,-13.520000457763672,-213.50999450683594,89.61000061035156,3408.3999633789062,22665.2001953125,-20.299999713897705,-5486.400146484375,385.49999237060547,20.0,255.0,128.0,,1.408793272156074,1.5231542989975717,0.02269361373575491,True,4,False,3,0.0,False,,76561198039309853,enpitsu,26.0,59.959999084472656,-3629.780029296875,17.049999237060547,148.59999656677246,10270.899658203125,2.8999999165534973,-0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,False,0.01662514981218517,1.5562994387532187,1.50616170667586e-06,True,False,False,False,116.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,-2.299999952316284,4116.39013671875,18.34000015258789,455.09998321533203,-7640.5999755859375,2.0000000298023224,-0.09999999776482582,0.5000000074505806,-1.0999999940395355,255.0,128.0,,0.016951210487906425,-1.5114940043651672,4.480093911934154e-05,True,116.0,False,False,False,False,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,82.2300033569336,16.040000915527344,16.290000915527344,-5678.2000732421875,-15531.700439453125,80.79999923706055,230.6999969482422,-14.500000476837158,-2457.5999450683594,255.0,3.0,,-0.00309029906916386,-2.023349522314186,0.005518442379482083,True,0.0,False,False,False,False,
43,2928,81.0,False,False,1,8790.268492432157,2613.989990234375,-3480.75,165.0800018310547,20123.499755859375,8451.500244140625,4362.0001220703125,2484.199981689453,-3650.4000854492188,4062.3001098632812,1.0,-0.45578604627412,-2.9388369800619834,1.511162797418133,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,2408.590087890625,-3547.590087890625,125.48999786376953,13240.699462890625,4895.400085449219,2853.2998657226562,-4116.7999267578125,941.5000152587891,-52.69999980926514,255.0,255.0,,-0.005094463406335402,-2.698590757411971,-0.04906873054064614,True,4,False,3,129.0,False,,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,2649.60009765625,0.4399999976158142,17.010000228881836,16036.800537109375,112.29999542236328,2.199999988079071,-0.09999999776482582,0.5000000074505806,0.09999999776482582,255.0,128.0,,-0.009554219217703126,3.1345630561132336,1.7396877839085383e-05,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,2967.909912109375,3993.6298828125,17.049999237060547,17791.199951171875,12917.099609375,3.3000001311302185,-1.2999999523162842,-1.0999999940395355,2536.3999938964844,255.0,255.0,False,-0.01676618501020551,2.3109001831090774,0.0002064966244278502,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,2406.77001953125,426.3599853515625,64.55999755859375,13833.599853515625,-403.69998931884766,-1884.9000549316406,363.1999969482422,2346.999969482422,-520.8000183105469,255.0,0.0,,0.4596836794542475,-3.0965480742149327,0.01544558130281016,True,0.0,False,6,6,False,
44,2994,84.0,False,False,0,3195.8369701453594,-2251.6298828125,2245.929931640625,124.20999908447266,14568.1005859375,12528.199462890625,-1143.7999725341797,969.0000152587891,3194.5999145507812,-4985.400085449219,0.0,0.409787707418425,2.8699761068782976,-0.1966082249466107,bf81d8692db,games5425898691,24.0,-2324.169921875,2113.219970703125,97.91999816894531,12882.099609375,16722.5,110.50000190734863,-3714.8001098632812,4001.099853515625,-664.3000030517578,255.0,128.0,,-1.5117527984214596,-2.824153328938064,-2.7349525678767637,True,8,False,8,,False,,76561198039309853,enpitsu,26.0,-1369.81005859375,-4823.0,16.8700008392334,12006.99951171875,7354.5001220703125,45.0,-76.90000057220459,20.499999523162842,282.1999931335449,255.0,255.0,,0.013521876947014464,0.5423266480955786,0.003708887224818094,True,False,False,False,255.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,-3123.409912109375,3950.590087890625,18.299999237060547,10964.69970703125,11663.800048828125,2.800000011920929,0.7999999821186066,1.0999999940395355,-443.49998474121094,255.0,128.0,,0.017059433146187814,0.7830836253816633,0.00011513302072637474,True,248.72473102743908,True,4,False,4,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,-2400.469970703125,2074.800048828125,17.459999084472656,12963.800048828125,13804.300537109375,336.19998931884766,175.40000915527344,-324.70001220703125,-368.10001373291016,255.0,128.0,,-0.05835168388971398,0.8168407726329188,0.01136122866094836,True,175.49015897576524,True,False,False,False,
45,3018,85.0,False,False,0,1884.749215394783,-1055.3599853515625,3262.0,93.19000244140625,12622.19970703125,10539.100341796875,485.40000915527344,-2711.9000244140625,4655.5999755859375,-2640.10009765625,0.0,0.7018971136214173,-2.900573043520673,-1.10273337836909,bf81d8692db,games5425898691,24.0,-1284.760009765625,3032.9599609375,69.5,17560.30029296875,4691.199951171875,3303.599853515625,2547.4000549316406,3291.099853515625,-2110.8999633789062,255.0,0.0,,0.029981962283994967,0.5121662570913474,0.04559436145882898,True,10,False,9,,False,,76561198039309853,enpitsu,26.0,-454.5199890136719,-3796.090087890625,86.37999725341797,12009.7998046875,15074.000244140625,-166.90000534057617,-4320.899963378906,3402.7999877929688,1.1999999731779099,128.0,128.0,,0.7410476602193805,-2.2381117348179127,3.141268814565579,True,False,2,1,255.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,-1676.219970703125,4834.81982421875,18.31999969482422,22476.59912109375,3147.9000854492188,5.199999809265137,0.3999999910593033,0.0,-1995.5999755859375,255.0,0.0,,0.01706214010633569,0.05943434667540152,-4.8729543564120134e-05,True,186.0,False,4,False,4,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,-1316.4599609375,3258.27001953125,16.950000762939453,16403.299560546875,15451.400146484375,11.799999475479126,-12.100000381469727,-10.800000429153442,-1186.9999694824219,255.0,0.0,,0.009582863308526897,0.7354465905744935,0.0006218917637171556,True,100.3226408266251,True,False,False,False,
46,3023,85.0,False,False,1,8572.405553032233,817.9299926757812,-3432.050048828125,96.5999984741211,-18523.599853515625,-5492.1002197265625,1186.8000030517578,1936.6999816894531,-2022.4000549316406,-5306.400146484375,1.0,0.05952248385439762,-2.9173854794746124,-0.6995392365286903,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,994.510009765625,-3496.93994140625,16.989999771118164,-20039.300537109375,-11114.200439453125,4.300000071525574,-0.0,-0.0,-1896.7999267578125,255.0,0.0,,-0.009615775774210815,-0.4376811843628223,-2.23409379675683e-05,True,False,False,False,92.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,1146.9000244140625,-4783.669921875,18.31999969482422,-20972.5,6078.800048828125,4.399999976158142,0.3999999910593033,-0.09999999776482582,-555.4999923706055,255.0,128.0,,-0.017058386882592504,0.3340163484693936,0.00022637672623789616,True,False,4,4,186.0,False,,enpitsu,76561198039309853,26,244.8800048828125,3532.97998046875,83.58000183105469,-11961.700439453125,-15013.199462890625,-154.7000026702881,4320.899963378906,-3402.7999877929688,1.0999999940395355,128.0,128.0,,0.5250277627188877,2.2377602222120494,3.1413344363149407,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,976.5399780273438,-3115.550048828125,110.19000244140625,-17656.099853515625,-4748.299865722656,138.69999885559082,-3864.1000366210938,-3911.4999389648438,-132.2000026702881,255.0,190.0,,-0.3832236724555381,-0.7142924813892308,1.3142817318027074,True,,False,9,10,False,
47,3040,85.0,False,False,1,8853.433078436261,-341.57000732421875,-3626.510009765625,112.1500015258789,-17219.000244140625,3579.4000244140625,1616.4999389648438,1141.2999725341797,-2886.7001342773438,-4168.2000732421875,1.0,-0.7942901858832467,0.5825142618842541,-0.15963207947348518,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-385.4100036621094,-3739.27001953125,16.559999465942383,-20193.599853515625,2817.3001098632812,-230.9000015258789,377.7000045776367,21.600000858306885,-1625.0999450683594,128.0,81.0,,-0.007628409082566742,0.2262260945168226,-0.00717027349050376,True,False,False,False,92.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,-29.809999465942383,-4312.669921875,18.31999969482422,-19843.599853515625,8686.699829101562,4.699999988079071,-0.7999999821186066,0.29999999329447746,-1179.7000122070312,255.0,31.0,,-0.017059117308836157,0.4363787044663571,-0.0001960422194876079,True,False,4,4,217.0,False,,enpitsu,76561198039309853,26,-471.1199951171875,2633.93994140625,17.079999923706055,-11669.300537109375,-14685.30029296875,-802.7999877929688,1899.4000244140625,-1507.5999450683594,-27.100000381469727,128.0,128.0,,0.010284999226948418,-0.8981428677633434,7.995338557448056e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-118.91000366210938,-3418.389892578125,93.69999694824219,-17887.19970703125,-5052.60009765625,-1091.8000030517578,-1858.9999389648438,-2037.5999450683594,-293.8999938964844,255.0,128.0,,0.2672754551180279,-0.5318738990661354,-0.8780684164310918,True,,False,10,10,False,
48,3079,87.0,False,False,1,8793.11015560986,-3072.030029296875,-2706.8798828125,119.16999816894531,-18930.899658203125,10718.199462890625,-71.10000133514404,-969.3000030517578,-2069.7000122070312,-3445.4000854492188,1.0,-0.6760115175294625,2.7129254633753668,-1.2443004988626667,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-3083.489990234375,-2828.0,16.68000030517578,-20505.0,10169.199829101562,-60.0,-162.00000762939453,-116.40000343322754,-712.3000335693359,255.0,128.0,,-0.015744291054866542,0.5124003683886668,0.007113281011078477,True,False,False,False,43.08702801888989,True,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,14.0,-2600.85009765625,-3237.669921875,18.329999923706055,-14219.89990234375,-7162.0001220703125,3.700000047683716,-0.09999999776482582,0.3999999910593033,1963.0999755859375,152.0,249.0,,-0.017118068289957645,-0.5379531324601337,1.2151684092880832e-06,True,False,4,4,194.0,False,,enpitsu,76561198039309853,26,-2098.080078125,2359.969970703125,17.049999237060547,-2555.2999877929688,13217.80029296875,3.400000035762787,-0.0,-0.0,-2272.7999877929688,255.0,0.0,,-0.016735053035755527,1.4450172797236283,-1.6394733048587664e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-2948.14990234375,-3509.429931640625,99.69999694824219,-21497.7001953125,1279.7000122070312,-1251.8000030517578,739.4999694824219,-2687.60009765625,1662.2999572753906,255.0,0.0,,0.4833989505593795,0.049859403791097205,0.7319660682562136,True,,False,12,12,False,
49,3086,87.0,False,False,1,8757.365564455251,-3533.080078125,-2414.780029296875,112.41000366210938,-17017.2998046875,13834.7998046875,223.09999465942383,-1468.8999938964844,-2131.6000366210938,-3034.2001342773438,1.0,-0.17949493305582595,-2.568780678239653,-1.5197675467527532,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-3576.330078125,-2529.330078125,16.75,-18547.80029296875,13600.50048828125,-32.200000286102295,-34.90000009536743,-132.60000228881836,-1382.8999328613281,255.0,0.0,,-0.015981174316407207,0.6730270538866571,-0.0015497447119407156,True,False,False,False,53.86621081444525,True,26.0,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,14.0,-2889.47998046875,-3490.969970703125,18.329999923706055,-8688.800048828125,-12410.799560546875,3.700000047683716,-0.0,-0.0,1946.4999389648438,255.0,247.0,,-0.017056314090669433,-1.0270509485797226,1.3205041548201421e-05,True,False,4,4,194.0,False,,enpitsu,76561198039309853,26,-2056.360107421875,2707.159912109375,17.049999237060547,5129.6002197265625,12097.2998046875,3.6000001430511475,-0.5000000074505806,-0.5999999865889549,-2614.7000122070312,255.0,0.0,True,-0.016733331208722838,2.0669732085846806,-5.939624010037987e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3487.6201171875,-3477.510009765625,47.97999954223633,-21657.80029296875,1270.6999969482422,-2849.7000122070312,268.799991607666,-2819.8001098632812,-1102.9000091552734,255.0,0.0,,-0.1939413717635214,-0.018724568452129133,0.6795610415786809,True,,False,12,12,False,
50,3098,88.0,False,False,1,8289.116649062507,-3993.10009765625,-1553.739990234375,252.63999938964844,2027.7000427246094,21112.900390625,5313.2000732421875,-3846.9000244140625,-1310.7000732421875,4413.900146484375,1.0,1.3132550392893472,2.3352582168984006,3.0287673955549312,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-4080.93994140625,-1823.030029296875,235.91000366210938,-1087.300033569336,19585.10009765625,11116.400146484375,-1236.6000366210938,3918.3999633789062,-197.29999542236328,255.0,90.0,,0.500686088146641,1.5166046412625687,1.451477308998456,True,False,False,False,31.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,14.0,-3061.60009765625,-4085.820068359375,18.329999923706055,-1013.7999725341797,-16083.800048828125,-1.0999999940395355,-0.0,-1.5999999642372131,159.60000038146973,255.0,128.0,,-0.017068718531614235,-1.5255071611764124,-0.0001271735335862105,True,False,4,4,242.47849464416504,True,,enpitsu,76561198039309853,26,-1723.219970703125,3151.7900390625,17.049999237060547,8508.099975585938,7510.5999755859375,3.3000001311302185,0.09999999776482582,-0.3999999910593033,-3500.4000854492188,128.0,0.0,True,-0.016692424166104496,-2.7626440150833633,-6.458808313345006e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-4080.570068359375,-3120.5400390625,378.6000061035156,292.1999931335449,11523.199462890625,10643.800048828125,-1881.9000244140625,-265.2000045776367,12.999999523162842,255.0,0.0,,0.7123970695538759,1.5740344839480296,1.5867461233671616,True,,False,12,12,False,
51,3153,90.0,False,False,1,5223.009033441183,-3608.739990234375,2496.679931640625,132.72999572753906,-137.5,21793.9990234375,-2176.300048828125,-4202.5,588.6000061035156,1573.2000732421875,1.0,1.2921738916716956,-2.8396811479858943,-2.885547450821134,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-3579.090087890625,2415.25,225.8699951171875,3875.10009765625,19500.10009765625,-4904.4000244140625,4891.400146484375,1793.800048828125,1762.2999572753906,128.0,0.0,False,-0.025899292018143696,0.982529066123885,0.06551812644265999,True,4,False,False,31.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,14.0,-1625.5699462890625,-3387.3701171875,18.329999923706055,-1139.4999694824219,18262.39990234375,-1.0999999940395355,-0.0,0.5000000074505806,428.3000183105469,255.0,128.0,False,-0.017070383085127188,1.469797186997949,-0.00023727463006141064,True,False,4,4,210.0,False,,enpitsu,76561198039309853,26,-621.8400268554688,4639.10986328125,17.049999237060547,4787.699890136719,4840.199890136719,1.899999976158142,-4.4999998807907104,-0.09999999776482582,782.3000335693359,255.0,0.0,False,-0.016668985696765337,-0.8528937719072053,0.0002077335936964629,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3742.510009765625,-295.7200012207031,16.93000030517578,5674.69970703125,15063.499755859375,22.59999990463257,9.200000166893005,52.89999961853027,-1450.3999328613281,255.0,0.0,,-0.008952141752689574,1.9455289783464675,-0.003242558843747234,True,,False,12,12,False,
52,3230,92.0,False,False,1,3329.600701512497,-2431.679931640625,5026.919921875,601.3200073242188,6434.0997314453125,-497.2999954223633,-2542.899932861328,-368.6000061035156,7.799999713897705,5988.599853515625,1.0,0.8088111261736203,-0.6125618391115942,-2.3246450886420913,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-2697.570068359375,5031.56982421875,395.80999755859375,2594.8001098632812,-9401.799926757812,8205.900268554688,2198.3999633789062,-2676.400146484375,-723.3999633789062,255.0,231.0,False,0.9725310335838295,-0.11621372261657915,-1.5476586015592817,True,6,False,3,220.0,False,,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,-1824.75,1738.8199462890625,18.329999923706055,4656.499938964844,14036.400146484375,3.3000001311302185,-0.7000000029802322,-0.19999999552965164,-21.80000066757202,128.0,128.0,False,-0.017083313100817163,1.8940391296668864,4.4002570906836586e-05,True,False,4,4,247.0,False,,enpitsu,76561198039309853,26,-1484.760009765625,4920.39990234375,212.36000061035156,-7558.3001708984375,-2272.5999450683594,3718.3999633789062,-364.39998626708984,1904.6000671386719,139.60000038146973,128.0,0.0,False,0.8584337860080918,-0.3066677867817144,-0.39671424192443316,True,208.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,856.5599975585938,2938.360107421875,17.010000228881836,14301.199951171875,15658.399658203125,2.5,-0.5000000074505806,-0.5999999865889549,1776.6999816894531,255.0,255.0,,-0.009591117318793358,2.260065837864327,0.00014005474927122433,True,255.0,False,14,14,False,
53,3245,93.0,False,False,0,10572.992954484384,2094.489990234375,-5001.259765625,368.2799987792969,12503.900146484375,-4618.699951171875,-6806.9000244140625,844.8999786376953,5888.499755859375,-781.9999694824219,0.0,-0.9320918635362,-2.3326484230965794,-2.5123794345403843,76561198039309853,enpitsu,26.0,1961.239990234375,-4942.77001953125,342.17999267578125,7130.999755859375,-3311.400146484375,-133.4000015258789,1079.800033569336,-3439.5001220703125,4153.699951171875,255.0,128.0,,-1.353953152378228,-0.48813212830185304,2.2449335175157072,True,4,False,3,197.0,False,,bf81d8692db,games5425898691,24.0,-1113.0799560546875,-3908.510009765625,17.010000228881836,4877.39990234375,-18658.299560546875,2.5,0.09999999776482582,0.0,2007.1000671386719,255.0,255.0,,0.009570084626161416,-1.2388370262840653,-5.844441529023694e-06,True,False,14,14,255.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,1692.030029296875,-2552.300048828125,18.329999923706055,3063.3999633789062,-9841.300048828125,4.000000059604645,2.800000011920929,1.8000000715255737,1919.2999267578125,0.0,251.0,,0.017356464509300003,-1.2023485807519771,-1.7635976620076066e-05,True,255.0,False,4,False,4,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,2549.830078125,-4463.7900390625,510.32000732421875,-2315.2000427246094,9488.699951171875,-153.59999656677246,-5113.2000732421875,-789.3000030517578,-1866.0000610351562,231.0,106.0,,-0.1470248567489745,-0.32009046889327486,0.4559388580064366,True,220.0,False,3,6,False,
54,3299,95.0,False,False,1,4493.211307088555,-3514.0400390625,4279.47998046875,159.60000610351562,-11772.19970703125,23602.80029296875,7623.499755859375,5719.7998046875,-1759.6000671386719,-432.2999954223633,1.0,0.5939272477515976,1.0539991286339905,-2.910974980042244,dbfe38a966f84966b0aefd115d279448,NoobSlayer.2013,15.0,-3473.31005859375,4120.14013671875,84.44999694824219,-16578.299560546875,14866.199951171875,1781.199951171875,-3921.099853515625,-149.7000026702881,-2003.8999938964844,255.0,188.0,,-0.09244215297308468,1.1961993976420444,0.0381389104837493,True,6,False,5,166.0,False,,c3e6b58a4f9a490b827ab694c3ff6a1f,Stefnir97,15.0,-2537.530029296875,3299.820068359375,17.010000228881836,-7286.500244140625,-1062.9000091552734,2.5999999046325684,-0.09999999776482582,-0.0,2388.8999938964844,254.0,251.0,,-0.009510006853633755,-0.15749351961223523,-2.3423117973977696e-05,True,False,6,4,186.0,False,,enpitsu,76561198039309853,26,-3376.010009765625,4660.66015625,524.3400268554688,-8587.999877929688,-12845.2001953125,-5619.5001220703125,285.5999946594238,-258.6000061035156,-45.79999923706055,255.0,255.0,,-0.3696741708577604,-0.7699225641391635,-1.576503157686515,True,120.0,False,6,False,5,,games5425898691,bf81d8692db,24.0,-2115.6201171875,4234.259765625,17.010000228881836,-8073.2000732421875,-14562.7001953125,2.5,0.19999999552965164,-0.0,1996.6000366210938,255.0,255.0,,-0.009562072549828212,-1.1338770655117145,1.855218658486744e-05,True,234.0,False,14,14,False,
55,3304,95.0,False,False,0,10394.214521414853,3411.97998046875,-4319.43994140625,402.3699951171875,-16066.199951171875,19107.39990234375,7377.1002197265625,2746.099853515625,3040.4998779296875,4383.299865722656,0.0,0.2279730542631755,-0.22992016216859618,-3.093542807087218,76561198039309853,enpitsu,26.0,3504.949951171875,-4451.240234375,427.2099914550781,7560.8001708984375,20558.89892578125,-7011.5997314453125,-1981.1000061035156,-1348.0000305175781,-1695.8999633789062,255.0,255.0,,0.40093851418450993,0.6775967943841767,-1.625628803287056,True,6,False,5,111.0,False,,bf81d8692db,games5425898691,24.0,2204.0,-3977.570068359375,17.010000228881836,2741.199951171875,15870.6005859375,2.5,-0.19999999552965164,-0.09999999776482582,2023.0000305175781,255.0,255.0,,0.009580136613725225,1.4690957366852084,8.981653947760603e-06,True,False,14,14,234.0,False,,NoobSlayer.2013,dbfe38a966f84966b0aefd115d279448,15,3635.35009765625,-4261.18017578125,194.00999450683594,5148.699951171875,-4200.299987792969,2995.4998779296875,2628.599853515625,4680.799865722656,1195.5000305175781,255.0,128.0,,0.8662328396517437,-1.6076773180156692,-0.8558358558921176,True,166.0,False,6,False,5,,Stefnir97,c3e6b58a4f9a490b827ab694c3ff6a1f,15.0,2660.5,-3255.030029296875,17.010000228881836,7206.9000244140625,4209.700012207031,2.5999999046325684,0.0,0.09999999776482582,2418.000030517578,252.0,251.0,,0.009524530490129812,0.5592808105199812,1.6545435820410024e-06,True,186.0,False,4,6,False,
