,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
36,2471,65.0,False,False,0,9114.74878323209,-3985.4599609375,-3435.18994140625,621.0399780273438,9205.900268554688,17455.0,10627.60009765625,1563.8999938964844,-5208.599853515625,-2534.600067138672,0.0,-0.8852529565857828,0.05151857654946268,-0.702269184693691,76561198209700341,REED4K,21.0,-4075.340087890625,-3618.97998046875,509.7699890136719,1784.9000549316406,15994.7998046875,7079.0997314453125,-1381.9999694824219,502.99999237060547,-1507.1000671386719,255.0,128.0,,-0.3811384428504939,1.6060226128136699,1.5947998826648175,True,248.51658487832674,True,13,12,False,,76561198351155815,[ RALV ] Sefw,33.0,-2130.840087890625,-3530.389892578125,17.049999237060547,1800.0,15699.69970703125,0.9000000357627869,0.09999999776482582,0.5000000074505806,-705.0,255.0,128.0,False,0.01678393238145507,1.4009697879400953,0.0003554925588744379,True,20,4,24,95.0,False,,enpitsu,76561198039309853,25,-3250.280029296875,-4140.31005859375,16.959999084472656,868.6000061035156,12441.400146484375,24.700000286102295,-32.69999980926514,14.09999966621399,2082.7000427246094,255.0,128.0,False,0.014875742143897005,1.529924428057036,-0.0006092961470832435,True,,False,9,False,8,,games5425898691,bf81d8692db,20.0,1093.6300048828125,-536.5399780273438,16.969999313354492,-10696.99951171875,19588.1005859375,13.300000429153442,6.800000071525574,3.799999952316284,-1855.8999633789062,255.0,33.0,0.01004228557098668,1.9987092861163696,2.715427069232127e-05,True,24,126.0,False,24,False,,
37,2572,69.0,False,True,0,2507.7673745506672,-787.75,2634.570068359375,103.06999969482422,4508.2000732421875,10725.2001953125,7769.4000244140625,-5425.10009765625,2280.2999877929688,-1169.4999694824219,0.0,0.6587429086057159,2.837437950199907,1.4026933810747417,76561198209700341,REED4K,21.0,-745.469970703125,2487.68994140625,156.02999877929688,11017.60009765625,16260.10009765625,-11967.39990234375,-192.19999313354492,1566.6000366210938,-2866.9000244140625,128.0,128.0,,1.08835478512271,1.0091826154470203,2.431885771066469,True,94.53620664022301,True,14,12,False,,76561198351155815,[ RALV ] Sefw,33.0,601.0700073242188,2588.1298828125,17.049999237060547,1637.7999877929688,20599.49951171875,2.5999999046325684,-2.7000001072883606,0.29999999329447746,0.0,81.0,128.0,False,0.016798041708911776,1.4914533496387532,-2.5252316195304192e-06,True,20,4,24,40.0,False,,enpitsu,76561198039309853,25,-2669.830078125,2932.3701171875,17.049999237060547,14485.50048828125,15886.099853515625,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,-3.8999998569488525,255.0,128.0,False,0.016773334811580713,0.8310333894139617,5.920898754867347e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,870.280029296875,4329.66015625,96.0,-13817.60009765625,-7347.0001220703125,4237.9998779296875,-1030.0,1681.6999816894531,242.39999771118164,255.0,128.0,-0.15475567614434865,-2.5709416547349613,-0.003119342320505806,True,26,170.0,False,24,False,,
38,2594,70.0,False,False,1,8607.773563069382,440.25,-3455.699951171875,519.6500244140625,3702.2000122070312,22463.30078125,10577.099609375,3734.8001098632812,-3151.6000366210938,3481.0000610351562,1.0,-0.27791093959368324,-2.357494653607605,-0.18655721841723302,bf81d8692db,games5425898691,20.0,400.8699951171875,-3612.27001953125,417.3500061035156,18860.0,12442.19970703125,4299.89990234375,-2313.5000610351562,2607.5,-375.0,255.0,140.0,,0.9326536775064829,2.367175610088857,-0.14403667493829794,True,101.08858504602986,True,26,25,False,,76561198039309853,enpitsu,25.0,1536.8900146484375,-4173.240234375,17.049999237060547,-11367.5,-12449.7998046875,2.5999999046325684,-0.9000000357627869,1.0000000149011612,0.0,255.0,128.0,False,-0.01694958012537833,-0.8308095484839296,5.343010635664166e-06,True,12,False,12,255.0,False,,[ RALV ] Sefw,76561198351155815,32,-633.5,-3454.780029296875,17.049999237060547,2366.7999267578125,-5817.0001220703125,3.3000001311302185,-0.29999999329447746,0.3999999910593033,2200.0999450683594,172.0,255.0,False,-0.016740677243675537,-1.941824433607807,5.991307397425616e-05,True,40.0,False,24,4,20,,REED4K,76561198209700341,21.0,58.849998474121094,-3478.610107421875,17.010000228881836,-8151.300048828125,-11913.00048828125,13.899999856948853,-10.59999942779541,8.600000143051147,-1.0999999940395355,128.0,128.0,-0.01596013011454988,2.171124548683658,-6.804721188135414e-05,True,14,86.0,False,12,False,,
39,2745,75.0,False,False,0,9277.198175051544,-1974.1199951171875,-4074.340087890625,399.05999755859375,-13745.799560546875,-13537.19970703125,-2668.599853515625,5529.1998291015625,-1503.3000183105469,-1779.7000122070312,0.0,1.0054791921695312,1.2596738920406405,-2.8392549607260604,76561198351155815,[ RALV ] Sefw,34.0,-1873.8599853515625,-3940.27001953125,355.1099853515625,-3255.4998779296875,-15573.499755859375,5589.000244140625,-2849.5999145507812,290.3000068664551,3585.5999755859375,128.0,0.0,,-1.078272170057549,2.789238450109959,1.9736477679617477,True,0.0,False,30,24,6,,76561198209700341,REED4K,21.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,3215.860107421875,-3708.02001953125,17.049999237060547,3519.2001342773438,-21778.89892578125,3.400000035762787,0.0,-0.3999999910593033,-2695.5999755859375,255.0,0.0,False,0.016786030523091026,-1.5611562195154964,-0.0002013887992363937,True,49.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-2078.820068359375,-3589.2099609375,247.16000366210938,3533.900146484375,-16669.200439453125,-153.100004196167,1512.7999877929688,-3641.199951171875,3834.4000244140625,255.0,128.0,0.1270262500488405,-1.081741119381703,1.6720729315318836,True,28,0.0,False,27,False,,
40,2857,79.0,False,False,0,9507.48788736046,-3426.81005859375,-4024.4599609375,128.22000122070312,-11367.5,1412.8999328613281,-984.4999694824219,-1254.3000030517578,-555.6999969482422,-1149.8999786376953,0.0,0.6020352798248693,-0.8068767377147855,1.3098307042355781,76561198351155815,[ RALV ] Sefw,34.0,-3302.8798828125,-4041.570068359375,17.049999237060547,-6052.7001953125,2477.7000427246094,3.1999999284744263,0.3999999910593033,0.0,2313.800048828125,255.0,255.0,,0.016662300549146983,2.736948125704566,6.813496010708805e-05,True,0.0,False,30,24,6,,76561198209700341,REED4K,21.0,-1807.0400390625,-3208.89990234375,63.2400016784668,11368.399658203125,-5053.699951171875,3262.60009765625,450.6999969482422,933.4999847412109,-167.29999542236328,255.0,128.0,False,0.06413203610181707,-0.4575640941981526,0.00011870686960187906,False,False,False,4,85.0,False,,enpitsu,76561198039309853,24,-1259.5400390625,-1700.27001953125,17.049999237060547,-13717.39990234375,-789.1000366210938,2.5999999046325684,-0.5000000074505806,0.3999999910593033,0.0,255.0,128.0,False,0.016791601391041976,-3.0841012445133846,-4.069922349452006e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-4077.4599609375,-2918.179931640625,253.61000061035156,12.400000095367432,7179.4000244140625,-158.80000114440918,-2012.2000122070312,-49.000000953674316,-112.5,128.0,0.0,0.19874995296011932,1.5723813990721582,1.5204131184223404,True,30,255.0,False,30,False,,
41,2878,80.0,False,False,0,9510.196959304803,-3955.52001953125,-3864.6201171875,277.8900146484375,-452.99999237060547,3075.10009765625,3538.699951171875,-1583.8999938964844,-4749.4000244140625,3306.4999389648438,0.0,-0.6712058480084029,-2.054811331742503,-1.7947992156230284,76561198351155815,[ RALV ] Sefw,34.0,-3939.39990234375,-3956.919921875,102.7300033569336,-7372.0001220703125,1712.5999450683594,6692.39990234375,-1026.1000061035156,3610.2999877929688,-607.5,255.0,128.0,,-0.754430356352535,2.9363049694106387,0.4727102678731189,True,0.0,False,30,24,6,,76561198209700341,REED4K,21.0,-604.719970703125,-3762.14990234375,105.51000213623047,15938.900146484375,-7343.4002685546875,-587.2999954223633,2055.800018310547,4035.8999633789062,-11.299999952316284,128.0,128.0,False,-1.1227421979119696,-0.46578890847732934,-0.00588597951488017,True,4,False,4,85.0,False,,enpitsu,76561198039309853,24,-2174.330078125,-1417.239990234375,17.049999237060547,-7706.5997314453125,11219.69970703125,2.5999999046325684,-2.3000000417232513,3.700000047683716,-1136.2999725341797,255.0,0.0,False,0.016741825447258198,2.100680349178416,0.00021022687563797114,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-3886.0,-2580.2099609375,23.610000610351562,7006.5997314453125,2156.0000610351562,-1567.2000122070312,250.0,-2558.5000610351562,2455.8999633789062,255.0,255.0,0.1592889840688843,0.2802053984937099,0.05645656026675674,True,30,255.0,False,30,False,,
42,2880,80.0,False,False,0,9466.127210820883,-3958.31005859375,-3817.110107421875,322.7900085449219,519.3000030517578,9004.299926757812,7150.5999755859375,-517.2999954223633,470.6999969482422,-643.6000061035156,0.0,-0.6350396518954066,-2.098156825681831,-1.3905887523950275,76561198351155815,[ RALV ] Sefw,34.0,-3991.030029296875,-3934.510009765625,163.99000549316406,-5195.9002685546875,3563.2998657226562,7680.4998779296875,-3205.5999755859375,3538.9999389648438,-760.0,255.0,0.0,,-0.9496149903693014,2.5442594256552775,0.8910478401373261,True,0.0,False,30,24,6,,76561198209700341,REED4K,21.0,-471.9200134277344,-3823.35009765625,98.13999938964844,15938.900146484375,-7343.4002685546875,-1128.3000183105469,1612.5999450683594,3166.0000610351562,-8.500000238418579,128.0,128.0,False,-0.7916624532633537,-0.4684613720528153,-0.003635308144387532,True,4,False,4,85.0,False,,enpitsu,76561198039309853,24,-2233.60009765625,-1320.0799560546875,17.049999237060547,-6727.80029296875,11949.300537109375,2.5,0.5000000074505806,-1.0999999940395355,-319.0999984741211,255.0,0.0,False,0.016734848820969466,2.050632024827672,0.00023724742956671128,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-3826.260009765625,-2555.159912109375,16.450000762939453,7189.4000244140625,3725.7998657226562,-308.0999946594238,280.9000015258789,-589.3999862670898,2490.2000427246094,255.0,255.0,0.012699885853023209,0.48208696419091396,0.02013870041785101,True,30,255.0,False,30,False,,
43,2903,81.0,False,False,0,8758.117608850669,-3915.18994140625,-3081.260009765625,683.1599731445312,2203.3999633789062,15448.00048828125,1457.5,1003.6000061035156,-8.799999952316284,491.89998626708984,0.0,-1.1937309354187224,-2.6868362505096854,-1.3242912745875943,76561198351155815,[ RALV ] Sefw,34.0,-3937.6201171875,-3248.75,647.4000244140625,5378.0999755859375,13138.199462890625,2677.5,-720.5999755859375,-8.299999833106995,5452.5,255.0,128.0,,-0.35413476864754273,2.702570857665048,1.5087771663587406,True,0.0,False,32,25,6,,76561198209700341,REED4K,21.0,771.5399780273438,-4370.2001953125,17.049999237060547,17394.3994140625,-4871.600036621094,-1.5999999642372131,0.5000000074505806,0.19999999552965164,100.9000015258789,255.0,128.0,False,0.016757491415480073,-0.2624160353148913,-6.197881978076336e-05,True,4,False,4,72.42936759866696,True,,enpitsu,76561198039309853,24,-2412.0,-152.0500030517578,17.049999237060547,1236.6000366210938,14045.400390625,2.5999999046325684,0.0,-0.29999999329447746,-22.200000286102295,255.0,0.0,True,0.016765526565928487,1.480114342037404,3.353669650344767e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-3658.489990234375,-1890.4000244140625,17.010000228881836,-623.4999847412109,11281.099853515625,2.0999999344348907,-0.19999999552965164,6.3999998569488525,-996.6000366210938,255.0,128.0,0.009544913857211547,1.5843690327579316,-4.2038412233611504e-05,True,30,255.0,False,30,False,,
44,2980,84.0,False,False,1,6168.4009360219225,3426.110107421875,-485.6300048828125,268.3900146484375,17118.1005859375,22190.70068359375,7457.7001953125,5137.39990234375,-125.69999694824219,14.40000057220459,1.0,0.5288633751483943,1.2147053308515334,-2.341305075322522,76561198039309853,enpitsu,24.0,3303.800048828125,-675.219970703125,173.92999267578125,17744.000244140625,14112.80029296875,3236.300048828125,-1873.699951171875,1825.8000183105469,123.10000419616699,255.0,128.0,,0.4348564987215958,2.366619680651702,-0.022782092994977597,True,179.0,False,14,13,False,,bf81d8692db,games5425898691,20.0,2828.2900390625,930.6799926757812,16.989999771118164,-6942.2998046875,-1954.4000244140625,6.9999998807907104,-0.0,5.0,2372.2000122070312,255.0,255.0,,-0.0098017330582935,-0.2698559266357758,0.00010564560300632429,True,32,False,32,248.75492462547876,True,,[ RALV ] Sefw,76561198351155815,34,3389.179931640625,-153.8300018310547,17.059999465942383,5879.000244140625,-10926.700439453125,1.8000000715255737,-3.100000023841858,5.400000214576721,-1246.2000274658203,251.0,0.0,False,-0.016756899830938,-2.031389182550821,8.88745421477748e-05,True,,False,32,6,26,,REED4K,76561198209700341,21.0,-3756.8798828125,529.7000122070312,17.049999237060547,-2244.600067138672,-21578.00048828125,2.5999999046325684,-0.0,0.19999999552965164,-7.900000214576721,255.0,128.0,-0.016770937392616665,-1.4662617411190275,2.4080602374229615e-05,True,4,24.0,False,4,False,,
45,3088,88.0,False,False,0,10064.380574559289,-1044.8499755859375,-4923.27978515625,156.80999755859375,-22697.60009765625,-15415.799560546875,4784.89990234375,4113.399963378906,2278.000030517578,-3726.9000244140625,0.0,0.2740972891496458,2.8712134610061733,2.0301574048604762,76561198209700341,REED4K,21.0,-867.0999755859375,-4875.68017578125,110.75,-10724.200439453125,-17311.600341796875,2491.699981689453,-629.0999984741211,3176.300048828125,-823.4999847412109,128.0,128.0,False,-0.027581923279280048,-2.312159688144144,-0.03077776930720887,True,143.0,False,8,6,False,,76561198351155815,[ RALV ] Sefw,33.0,-3365.7900390625,-3347.85009765625,77.06999969482422,-3141.400146484375,-19221.400146484375,-366.1000061035156,2995.8999633789062,-3614.2999267578125,-462.09999084472656,187.0,128.0,False,-0.27377187421540405,-1.0345344148086935,-1.1656291751695798,True,30,6,36,,False,,enpitsu,76561198039309853,25,-1802.530029296875,-4315.5498046875,58.400001525878906,10200.599975585938,-20113.399658203125,3741.300048828125,-2.800000011920929,9.599999785423279,-606.3999938964844,128.0,128.0,False,0.017034966934358294,-1.1241925949960285,-0.0003563740198834421,True,31.0,False,16,False,14,,games5425898691,bf81d8692db,20.0,-2979.030029296875,-3547.97998046875,16.989999771118164,7325.5999755859375,-20981.59912109375,4.699999988079071,0.29999999329447746,0.0,1981.3999938964844,255.0,255.0,0.009556974758541493,-1.1567027666968972,3.956618692833302e-06,True,32,110.0,False,32,False,,
46,3095,88.0,False,False,1,598.9923182579751,1444.8399658203125,4900.06982421875,272.8599853515625,-12082.80029296875,12637.60009765625,17347.19970703125,3953.3999633789062,4166.700134277344,1734.6000671386719,1.0,0.0798616426439304,2.6499349266249896,1.7892791343817707,76561198039309853,enpitsu,25.0,1551.52001953125,4814.58984375,151.8800048828125,-7673.2000732421875,17693.00048828125,1554.2999267578125,-853.4999847412109,-2922.5,-16.799999475479126,128.0,128.0,False,-0.046248353515598147,1.254942979559362,-0.04514838568496375,True,31.0,False,16,14,False,,bf81d8692db,games5425898691,20.0,2706.360107421875,3969.449951171875,16.989999771118164,-15247.099609375,14771.300048828125,4.699999988079071,-0.29999999329447746,-0.0,2008.5000610351562,255.0,255.0,,-0.009579281202553448,0.6903216299807877,-3.3171694957756284e-05,True,32,False,32,110.0,False,,[ RALV ] Sefw,76561198351155815,33,3443.909912109375,3829.22998046875,47.150001525878906,3111.7999267578125,19287.39990234375,-1977.5999450683594,-1129.8999786376953,1007.2000122070312,-365.0,183.0,128.0,False,0.053324548225611244,1.2686894346163662,-0.5085531895893601,True,,False,36,6,30,,REED4K,76561198209700341,21.0,1047.02001953125,5024.39013671875,124.1500015258789,5443.0999755859375,-1490.0,-1005.5000305175781,4935.5999755859375,1965.0,1423.8999938964844,128.0,79.0,0.6249349710563642,2.636037140245542,0.8878792430720018,True,8,143.0,False,6,False,,False
47,3196,92.0,False,False,1,3508.622859576947,-1431.6199951171875,2514.6201171875,137.64999389648438,-1800.5000305175781,13138.699951171875,1451.7999267578125,5212.7001953125,-306.299991607666,-2955.10009765625,1.0,-0.09029501024652455,-1.5915724778228848,0.6392979398393334,bf81d8692db,games5425898691,21.0,-1440.7099609375,2373.340087890625,15.720000267028809,-7341.6998291015625,8377.7001953125,-1523.3000183105469,-5389.5001220703125,-777.9000091552734,772.7999877929688,255.0,128.0,,-0.05120556980506953,0.9971537889433428,0.018845975323266956,True,128.0,False,32,32,False,,76561198039309853,enpitsu,25.0,-2168.510009765625,3913.25,100.68000030517578,-22318.1005859375,-3365.2999877929688,-167.99999237060547,331.89998626708984,-4771.300048828125,260.10000228881836,0.0,0.0,False,1.2353817535317277,2.915311145588184,3.099549960012097,True,16,False,18,7.0,False,,[ RALV ] Sefw,76561198351155815,32,1940.780029296875,3929.320068359375,17.059999465942383,-14451.500244140625,10267.39990234375,-3.8999998569488525,-6.1000001430511475,4.600000083446503,-1093.6000061035156,255.0,128.0,False,-0.016791847424848298,0.6766631979512525,0.000148111442518441,True,170.41610321690956,True,36,6,30,,REED4K,76561198209700341,20.0,781.77001953125,4823.39990234375,17.049999237060547,-11579.89990234375,1602.2000122070312,3.100000023841858,-5.5000001192092896,1.0000000149011612,735.0,255.0,162.0,-0.01673037324036988,0.1547465712899417,0.0002017917185812733,True,8,143.0,False,6,False,,False
48,3220,92.0,False,False,1,2913.6266200923797,-1580.5999755859375,3605.179931640625,114.87999725341797,4970.4998779296875,13660.699462890625,2525.7000732421875,2403.6000061035156,-2576.7999267578125,-4604.2999267578125,1.0,0.8451252622994594,2.950119733649998,-1.1154363540295744,bf81d8692db,games5425898691,21.0,-1710.8800048828125,3420.85009765625,17.0,721.6999816894531,17276.8994140625,1.0000000149011612,-0.0,-2.8999999165534973,-1052.7999877929688,255.0,0.0,,-0.009594708483373059,1.6071140647829845,-0.00025818790746119755,True,71.62067951950974,True,32,32,False,,76561198039309853,enpitsu,25.0,-3479.7099609375,3939.1298828125,17.059999465942383,-2023.800048828125,7230.30029296875,3.100000023841858,0.09999999776482582,-4.000000059604645,-2466.1000061035156,255.0,0.0,True,-0.01661305415124252,1.326195829747187,0.00017405929293349133,True,16,False,18,7.0,False,,[ RALV ] Sefw,76561198351155815,32,529.260009765625,4730.56982421875,17.059999465942383,-10067.39990234375,5968.0999755859375,1.2999999523162842,-2.3000000417232513,6.000000238418579,-927.9000091552734,211.0,128.0,False,-0.01723329424899657,0.5920749986022654,0.00011897324874967249,True,193.0,False,36,6,30,,REED4K,76561198209700341,20.0,-445.54998779296875,4675.4501953125,17.049999237060547,-16971.300048828125,-5358.499755859375,-2.199999988079071,-1.899999976158142,-0.29999999329447746,197.09999084472656,255.0,128.0,-0.01679671775999056,-0.3245768490885083,-0.00018551877585593483,True,8,99.22211598580883,True,6,False,,False
49,3226,93.0,True,True,1,2669.092327696709,-1465.0699462890625,3895.25,157.1699981689453,11674.599609375,10428.800048828125,3652.5,139.0999984741211,-3717.6998901367188,-2333.9999389648438,1.0,0.9060139180871706,-1.3757703326754744,0.08025091520776957,bf81d8692db,games5425898691,21.0,-1640.6199951171875,3851.080078125,60.36000061035156,10105.999755859375,11671.800537109375,3246.300048828125,1436.1000061035156,1794.1999816894531,-2421.699981689453,255.0,0.0,,0.0031688767528126227,2.0055899319692503,0.01897555612108633,True,75.0,False,34,33,False,,76561198039309853,enpitsu,25.0,-3488.030029296875,4134.2001953125,17.059999465942383,1394.7000122070312,7918.2000732421875,1.8000000715255737,-0.09999999776482582,-0.0,-3043.5000610351562,128.0,0.0,False,-0.01669648316415517,2.024665807346035,-5.7695111797944934e-05,True,16,False,18,7.0,False,,[ RALV ] Sefw,76561198351155815,32,290.0299987792969,4878.56982421875,17.059999465942383,-11104.300537109375,5367.5,1.899999976158142,2.0000000298023224,-0.7999999821186066,2081.699981689453,255.0,255.0,False,-0.016734592212933035,0.42273516462530647,0.0002550269999456924,True,193.0,False,36,6,30,,REED4K,76561198209700341,20.0,-740.4199829101562,4576.31982421875,24.530000686645508,-18488.00048828125,-6149.000244140625,3030.7998657226562,8.799999952316284,3.1999999284744263,-573.1999969482422,255.0,106.0,-0.01678792969011611,-0.3257905125970377,-0.00018772298197326358,True,9,80.3308301612895,True,6,False,,False
50,3519,94.0,False,True,0,5063.801094975434,3.390000104904175,156.7100067138672,114.45999908447266,842.5,31423.5009765625,4279.89990234375,-289.59999084472656,-128.80000114440918,942.5,0.0,-0.006070838520338714,0.04718480223547883,-0.014643384257589102,76561198209700341,REED4K,20.0,-13.079999923706055,-56.310001373291016,68.69000244140625,-1476.4999389648438,20039.89990234375,2790.4998779296875,2310.5999755859375,-1221.8000030517578,-1826.199951171875,255.0,150.0,,-0.09187905767563727,1.491742805944576,-0.02305556977683198,True,6.276490314032436,True,6,4,False,,76561198351155815,[ RALV ] Sefw,35.0,-3004.090087890625,-4183.759765625,17.049999237060547,-4636.7999267578125,-13888.1005859375,4.1999998688697815,0.09999999776482582,0.5999999865889549,3480.7000732421875,255.0,255.0,True,0.016771319863892627,-1.5931244032572844,4.928650023043258e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,24,2742.89990234375,4089.179931640625,17.049999237060547,13941.199951171875,3391.7999267578125,3.400000035762787,1.2999999523162842,0.09999999776482582,-2404.9000549316406,255.0,0.0,False,0.016782875387138206,0.16310262562318165,-0.00023591393719320355,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,1.340000033378601,586.7999877929688,71.27999877929688,-960.1999664306641,-22812.2998046875,2661.7999267578125,4706.000061035156,-1747.8999328613281,-644.5999908447266,128.0,128.0,0.1464939401009667,-1.7342272085898622,0.0772219632384028,True,4,31.0,False,3,False,,
51,3520,94.0,False,False,1,5453.976953444092,-4.039999961853027,-239.1999969482422,134.80999755859375,-979.1999816894531,3713.3999633789062,11241.500244140625,5907.9998779296875,-193.60000610351562,-1028.1999969482422,1.0,-0.013329116969116074,-0.02111899623326162,-0.30134729819848993,bf81d8692db,games5425898691,20.0,6.659999847412109,-396.70001220703125,90.9800033569336,960.1999664306641,22812.2998046875,2119.7999572753906,-5304.7998046875,1398.8999938964844,388.69998931884766,128.0,128.0,,-0.7401175494602956,1.6850718581107287,0.15864897536020559,True,31.0,False,4,3,False,,76561198039309853,enpitsu,24.0,-2742.89990234375,-4089.179931640625,17.049999237060547,-13941.199951171875,-3391.7999267578125,3.400000035762787,-1.2999999523162842,-0.09999999776482582,-2404.9000549316406,255.0,0.0,False,-0.016782875387138206,-0.16310262562318165,-0.00023591393719320355,True,False,False,False,0.0,False,,[ RALV ] Sefw,76561198351155815,35,3004.090087890625,4183.759765625,17.049999237060547,4636.7999267578125,13888.1005859375,4.1999998688697815,-0.09999999776482582,-0.5999999865889549,3480.7000732421875,255.0,255.0,True,-0.016771319863892627,1.5931244032572844,4.928650023043258e-05,True,255.0,False,False,False,False,,REED4K,76561198209700341,20.0,19.940000534057617,21.270000457763672,73.01000213623047,6743.900146484375,-21854.89990234375,2424.499969482422,-658.0000305175781,3158.599853515625,-1949.1000366210938,255.0,182.0,0.11914354845353607,-1.4647485882279674,-0.059740237132280695,True,6,3.145806338197436,True,5,False,,
52,3521,94.0,False,False,0,5008.663579859543,8.369999885559082,213.66000366210938,184.14999389648438,8640.700073242188,17134.300537109375,20453.1005859375,5036.300048828125,598.6999893188477,-3205.7000732421875,0.0,0.054718033248576894,-0.08534849036945567,-0.46541252363027835,76561198209700341,REED4K,20.0,-19.940000534057617,-21.270000457763672,73.01000213623047,-6743.900146484375,21854.89990234375,2424.499969482422,658.0000305175781,-3158.599853515625,-1949.1000366210938,255.0,182.0,,-0.11914354845353607,1.4647485882279674,-0.059740237132280695,True,0.014502922693883313,True,6,5,False,,76561198351155815,[ RALV ] Sefw,35.0,-3004.090087890625,-4183.759765625,17.049999237060547,-4636.7999267578125,-13888.1005859375,4.1999998688697815,0.09999999776482582,0.5999999865889549,3480.7000732421875,255.0,255.0,True,0.016771319863892627,-1.5931244032572844,4.928650023043258e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,24,2859.510009765625,4105.7900390625,17.049999237060547,13980.899658203125,734.7000122070312,3.400000035762787,1.2999999523162842,0.0,-2604.89990234375,255.0,0.0,False,0.016775105131965503,-0.049267655710190976,-0.00010572082045440068,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-6.659999847412109,396.70001220703125,90.9800033569336,-960.1999664306641,-22812.2998046875,2119.7999572753906,5304.7998046875,-1398.8999938964844,388.69998931884766,128.0,128.0,0.7401175494602956,-1.6850718581107287,0.15864897536020559,True,4,31.0,False,3,False,,
