,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,167,0,False,False,1,5174.83588846262,9.630000114440918,41.63999938964844,93.87000274658203,5885.5999755859375,30083.701171875,1724.1000366210938,1316.199951171875,-707.7999877929688,-3767.9998779296875,1.0,-0.011114327600502278,0.06291857034621474,-0.022291335745497756,5259488284725812618,I-MarZo-I,7.0,-56.939998626708984,-279.94000244140625,65.2300033569336,5088.699951171875,22284.19921875,2544.9000549316406,-1945.3999328613281,-1110.6999969482422,1646.1000061035156,251.0,255.0,,-0.04440295686042613,2.0165118917555045,-0.012552567742148328,True,5,False,6,0.0,False,,4698047777639433680,Ice-Coconutt,117.0,-80.30000305175781,-2153.199951171875,17.010000228881836,-450.0,13050.2001953125,2.7000001072883606,-0.0,-0.5999999865889549,-4.699999988079071,248.0,128.0,,-0.009559852723500238,1.5370888605166344,6.956889549183225e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,145.35000610351562,311.3299865722656,98.37000274658203,-15814.599609375,-16547.60009765625,2136.7999267578125,3595.10009765625,-4161.7999267578125,-63.69999885559082,255.0,128.0,,-0.7315948100364356,-0.7022000524022086,-0.009314728510934055,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,18.0,2637.330078125,4132.35986328125,17.010000228881836,16484.89990234375,-110.20000457763672,2.800000011920929,0.19999999552965164,0.09999999776482582,-1944.9000549316406,128.0,0.0,,-0.009634932967003962,-3.067649528780418,-3.7869314317961496e-05,True,0.0,False,False,False,False,
1,168,0,False,False,0,5298.402185593921,-2.319999933242798,-82.48999786376953,107.94999694824219,10404.300537109375,8314.299926757812,5350.3997802734375,5302.0001220703125,-2805.4000854492188,-131.30000114440918,0.0,-0.061828789829946114,-0.1405542271011798,0.19304079125105586,76561198039309853,enpitsu,27.0,-145.35000610351562,-311.3299865722656,98.37000274658203,15814.599609375,16547.60009765625,2136.7999267578125,-3595.10009765625,4161.7999267578125,-63.69999885559082,255.0,128.0,,0.7315948100364356,0.7022000524022086,-0.009314728510934055,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,18.0,-2637.330078125,-4132.35986328125,17.010000228881836,-16484.89990234375,110.20000457763672,2.800000011920929,-0.19999999552965164,-0.09999999776482582,-1944.9000549316406,128.0,0.0,,0.009634932967003962,3.067649528780418,-3.7869314317961496e-05,True,0.0,False,False,False,False,,I-MarZo-I,5259488284725812618,7.0,17.260000228881836,104.26000213623047,84.33999633789062,-4297.200012207031,-19355.6005859375,2118.3999633789062,2859.8001098632812,4408.900146484375,1622.5,255.0,224.0,,0.21227898038658127,-1.9050313832694017,-0.5207953513059186,True,6,5,False,0.0,False,,Ice-Coconutt,4698047777639433680,117.0,85.8499984741211,2043.8499755859375,17.010000228881836,1065.8000183105469,-13145.50048828125,2.8999999165534973,0.0,-2.7000001072883606,1346.9999694824219,248.0,215.0,,0.009573003140033851,-1.4928187476705599,0.00023599704575095264,True,116.0,False,False,False,False,
2,169,0,False,False,1,5120.264415498024,-36.150001525878906,105.30000305175781,127.5,-13046.600341796875,3096.6000366210938,9546.199951171875,-5589.000244140625,-1320.7000732421875,-1737.2999572753906,1.0,0.13974877634141047,0.054257492275716884,0.3136823511729188,5259488284725812618,I-MarZo-I,7.0,-17.260000228881836,-104.26000213623047,84.33999633789062,4297.200012207031,19355.6005859375,2118.3999633789062,-2859.8001098632812,-4408.900146484375,1622.5,255.0,224.0,,-0.21227898038658127,1.9050313832694017,-0.5207953513059186,True,5,False,6,0.0,False,,4698047777639433680,Ice-Coconutt,117.0,-85.8499984741211,-2043.8499755859375,17.010000228881836,-1065.8000183105469,13145.50048828125,2.8999999165534973,-0.0,2.7000001072883606,1346.9999694824219,248.0,215.0,,-0.009573003140033851,1.4928187476705599,0.00023599704575095264,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,28.979999542236328,207.1199951171875,108.95999908447266,-9811.300048828125,142.89999961853027,128.00000190734863,2208.3999633789062,-1370.3999328613281,-4847.099914550781,255.0,128.0,,-1.439153633182621,0.18617542410205626,-1.2070590208375251,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,18.0,2771.5,4119.39013671875,17.010000228881836,15813.1005859375,-2731.300048828125,2.800000011920929,-0.0,-0.3999999910593033,-1998.699951171875,255.0,0.0,,-0.009631221650781053,-2.903271301023823,-1.75566854266325e-05,True,0.0,False,False,False,False,
3,291,4,False,False,1,5978.62239425837,-3105.469970703125,697.9099731445312,796.8599853515625,4707.200012207031,17109.49951171875,-6720.3997802734375,-1596.7999267578125,-4841.499938964844,3163.699951171875,1.0,-0.8010455115035091,1.918492416702476,0.6379411043135708,4698047777639433680,Ice-Coconutt,14.0,-3065.639892578125,510.0299987792969,841.4400024414062,14649.599609375,10297.80029296875,3.400000035762787,-2783.9999389648438,2956.099853515625,3709.5001220703125,208.0,128.0,True,0.026724104674210113,0.910646719258798,1.6333693117086718,True,3,False,4,201.7586753188923,True,,5259488284725812618,I-MarZo-I,7.0,3615.110107421875,370.80999755859375,17.010000228881836,-1773.3999633789062,10103.599853515625,3.400000035762787,0.19999999552965164,-0.29999999329447746,3050.7998657226562,245.0,255.0,False,-0.00955065333282262,1.197737035110076,-4.542426885161694e-05,True,255.0,False,8,8,False,,enpitsu,76561198039309853,27.0,-3267.699951171875,1269.1500244140625,17.059999465942383,10094.400024414062,9508.200073242188,2.3000000417232513,-1.1999999731779099,-1.0999999940395355,1640.2000427246094,255.0,255.0,False,-0.01674152800492816,2.382426492545737,0.0003883083996976397,True,2,2,False,,False,,games5425898691,bf81d8692db,18.0,693.010009765625,4967.08984375,17.010000228881836,-9035.399780273438,722.6000213623047,2.8999999165534973,0.7000000029802322,-0.0,2293.8999938964844,255.0,255.0,,-0.009528888323032409,0.0567882267263977,0.00011255026105789215,True,255.0,False,False,False,False,
4,361,7,False,False,0,9825.838224096331,2414.56005859375,-4111.33984375,304.5,20891.69921875,16227.60009765625,9531.199951171875,5526.300048828125,-758.4999847412109,-2210.0,0.0,-1.2051458060079592,-2.445977866355353,2.8551113598653908,bf81d8692db,games5425898691,18.0,2311.169921875,-4224.240234375,195.38999938964844,9865.0,18937.099609375,2884.1000366210938,-1889.4999694824219,-118.50000381469727,-1112.699966430664,255.0,228.0,,-0.6296618768651633,0.7755963247800531,0.03966041388406603,True,3,False,4,206.60787962329,True,,76561198039309853,enpitsu,27.0,2840.68994140625,-4660.330078125,17.059999465942383,-10488.900146484375,-8588.499755859375,2.3999999463558197,-0.7999999821186066,-0.7999999821186066,-2110.0,255.0,0.0,False,0.01673919741071307,-2.5012470792000188,-0.00013898337419828382,True,255.0,False,2,2,False,,I-MarZo-I,5259488284725812618,7.0,-461.4599914550781,-767.530029296875,17.010000228881836,13947.5,1400.0999450683594,2.7000001072883606,-1.0999999940395355,-0.19999999552965164,276.5999984741211,220.0,128.0,False,0.009599183780688001,0.12397242990066439,-7.987006302891739e-05,True,8,8,False,255.0,False,,Ice-Coconutt,4698047777639433680,14.0,-239.4600067138672,-2775.110107421875,17.020000457763672,-10396.99951171875,6588.599853515625,0.0,-1.8000000715255737,-0.09999999776482582,-954.0000152587891,255.0,128.0,False,0.009504935614047694,2.459086680953188,0.00021388675638894984,False,181.75649870082896,True,4,False,4,
5,431,9,False,True,0,6592.770863402804,1913.4599609375,-824.1900024414062,346.8399963378906,-11475.999755859375,28338.1005859375,-5745.30029296875,-3977.9000854492188,1225.8000183105469,2670.8999633789062,0.0,0.1041421323481782,-2.493765584214325,-0.1419608384727243,76561198039309853,enpitsu,27.0,1956.52001953125,-1024.5400390625,328.1700134277344,-6297.9998779296875,22070.6005859375,193.1999969482422,-634.0000152587891,-4500.799865722656,-3096.7999267578125,255.0,128.0,False,0.0753479190219507,1.7360127575352133,-1.2538527800729633,True,3,False,4,158.0,False,,bf81d8692db,games5425898691,18.0,2581.530029296875,-475.95001220703125,16.989999771118164,-21351.69921875,-1733.0000305175781,2.7000001072883606,3.3000001311302185,0.3999999910593033,1054.4000244140625,255.0,128.0,,0.009612436155410803,-2.9901274964629736,-0.00012005244883238593,True,103.52091189610059,True,4,4,False,,I-MarZo-I,5259488284725812618,7.0,1593.7099609375,-285.1499938964844,142.77000427246094,9797.999877929688,-11120.50048828125,6340.30029296875,-972.6999664306641,-1044.5999908447266,891.2999725341797,244.0,128.0,False,-0.34649584773134584,-0.521101270593152,-0.04136512632956232,True,10,8,3,203.8560173075686,True,,Ice-Coconutt,4698047777639433680,14.0,-2672.93994140625,1940.0699462890625,65.76000213623047,-4250.400085449219,22402.80029296875,-1299.9000549316406,-1835.8999633789062,1299.1999816894531,455.0,223.0,128.0,False,-0.40671290433721474,2.298172516403463,-0.5372039392068749,False,136.0,False,8,False,8,
6,434,9,False,False,1,5368.659576087495,-1803.6099853515625,499.4599914550781,289.6000061035156,-19197.900390625,6040.7000732421875,8355.800170898438,3696.9000244140625,-321.3999938964844,4714.700012207031,1.0,0.40756665666607683,2.1017634800309364,0.12650342372007028,5259488284725812618,I-MarZo-I,7.0,-1687.4599609375,389.20001220703125,199.7100067138672,-10590.6005859375,11534.100341796875,6117.5,556.3999938964844,394.3000030517578,715.4000091552734,246.0,128.0,False,0.4406107791300017,0.4347949206002199,-0.07497536019999003,True,8,4,10,194.46307964222405,True,,4698047777639433680,Ice-Coconutt,14.0,2701.35009765625,-2089.510009765625,55.52000045776367,4270.400085449219,-22425.70068359375,-1720.2000427246094,1375.5999755859375,-917.9000091552734,283.1999969482422,223.0,128.0,False,0.37474271583876345,-2.271158910848222,-0.40471410238545247,False,136.0,False,8,8,False,,enpitsu,76561198039309853,27.0,-1901.68994140625,851.239990234375,326.82000732421875,6614.5001220703125,-20696.59912109375,-159.60000038146973,-4.399999976158142,4576.700134277344,-3050.10009765625,128.0,128.0,False,-0.08571312711174954,-1.4326613013273661,-1.808488547560592,True,4,3,False,158.0,False,,games5425898691,bf81d8692db,18.0,-2401.39990234375,500.1600036621094,16.989999771118164,21848.20068359375,3676.9000244140625,2.7000001072883606,0.7000000029802322,-0.19999999552965164,295.3000068664551,255.0,128.0,,-0.009628526239445694,2.943900019966123,-0.0001673500465277041,True,94.12797423075601,True,4,False,4,
7,435,9,False,False,0,6278.780568677027,1867.4000244140625,-497.9700012207031,312.010009765625,12478.499755859375,28364.69970703125,905.1000213623047,-279.4000053405762,-1936.9000244140625,-5671.7999267578125,0.0,-0.47951521697927896,-2.135159706791847,0.20792863472683973,76561198039309853,enpitsu,27.0,1841.6500244140625,-665.0800170898438,326.5199890136719,-5818.2000732421875,17440.400390625,873.0000305175781,3922.9998779296875,-864.3000030517578,-3756.6000366210938,128.0,128.0,False,-0.14954600636575058,0.9944249115532652,-2.249974631612348,True,3,False,4,158.0,False,,bf81d8692db,games5425898691,18.0,2235.340087890625,-532.2000122070312,16.989999771118164,-22383.9990234375,-4715.4998779296875,2.7000001072883606,-2.0000000298023224,0.0,465.2000045776367,255.0,174.0,,0.009629859951784222,-2.9191405941731654,-4.814098257792056e-05,True,91.0200002654906,True,4,4,False,,I-MarZo-I,5259488284725812618,7.0,1687.4599609375,-389.20001220703125,199.7100067138672,10590.6005859375,-11534.100341796875,6117.5,-556.3999938964844,-394.3000030517578,715.4000091552734,246.0,128.0,False,-0.4406107791300017,-0.4347949206002199,-0.07497536019999003,True,10,8,4,191.35510567695863,True,,Ice-Coconutt,4698047777639433680,14.0,-2743.06005859375,2293.679931640625,35.939998626708984,-5140.4998779296875,21917.80029296875,-2527.4000549316406,-2276.199951171875,2037.8999328613281,-1625.2000427246094,246.0,4.0,False,-0.3387220120152126,2.1689923348264237,-0.22904483891811916,False,136.0,False,8,False,8,
8,528,13,False,False,1,8914.07852728124,-776.0900268554688,-3615.85009765625,180.82000732421875,-12798.699951171875,23291.69921875,14394.49951171875,-225.30000686645508,5621.9000244140625,-2083.9999389648438,1.0,-0.004810500966895941,3.044458790643593,-0.7410590331254482,4698047777639433680,Ice-Coconutt,14.0,-609.4600219726562,-3773.10009765625,45.540000915527344,-19432.2998046875,10708.800048828125,3093.900146484375,-1248.7000274658203,160.59999465942383,-205.79999923706055,156.0,39.0,True,-0.01833758126537676,0.4683888884040477,0.02452861386637369,True,8,False,10,203.14981523124123,True,,5259488284725812618,I-MarZo-I,7.0,-3513.139892578125,-1052.7099609375,100.19999694824219,2875.10009765625,-21821.69921875,-158.00000190734863,5235.30029296875,-1403.0000305175781,934.0000152587891,192.0,128.0,False,-0.3341222835225564,2.8668793659981886,2.425895194901815,True,222.0,False,12,9,4,,enpitsu,76561198039309853,27.0,-3014.820068359375,-101.31999969482422,37.630001068115234,-3676.099853515625,-1944.4000244140625,-11621.099853515625,0.29999999329447746,0.3999999910593033,0.19999999552965164,255.0,128.0,False,0.4051251208711174,-2.6202428957904216,0.16331139945460185,True,4,4,False,158.0,False,,games5425898691,bf81d8692db,18.0,-12.449999809265137,3790.52001953125,16.989999771118164,6206.400146484375,-12257.39990234375,5.199999809265137,1.899999976158142,-4.000000059604645,-878.3000183105469,255.0,128.0,,-0.009574566752180052,-1.9897055500205323,5.4115208737110224e-05,True,77.0,False,4,False,4,
9,640,17,False,False,0,10459.171937450841,3469.590087890625,-4364.52001953125,270.0400085449219,22163.00048828125,-1918.2000732421875,20045.50048828125,3382.9000854492188,-4890.10009765625,801.2999725341797,0.0,-0.6576768774711403,2.350503624298205,1.5421370250874091,bf81d8692db,games5425898691,18.0,3263.3798828125,-4383.97021484375,108.9800033569336,22516.8994140625,2633.900146484375,3879.2999267578125,4.099999964237213,2.800000011920929,979.5999908447266,255.0,128.0,,0.010087542056017307,0.38730986479277774,0.00123613088757065,True,4,False,6,45.023888177769194,True,,76561198039309853,enpitsu,27.0,2224.419921875,-3729.989990234375,17.059999465942383,-13080.799560546875,-6189.000244140625,1.8000000715255737,0.5999999865889549,0.09999999776482582,-0.7000000029802322,255.0,128.0,,0.01676877827796239,-2.6997875626047514,5.561448607870495e-05,True,158.0,False,6,6,False,,I-MarZo-I,5259488284725812618,7.0,2289.5400390625,412.6499938964844,17.010000228881836,7573.499755859375,-13143.599853515625,2.7000001072883606,-2.0999999344348907,3.6000001430511475,794.0000152587891,248.0,128.0,,0.009598426480955699,-0.9959049766826837,-6.627062405797991e-05,True,12,10,4,252.0,False,,Ice-Coconutt,4698047777639433680,14.0,3573.679931640625,-2515.389892578125,17.010000228881836,-4517.099914550781,-7359.1998291015625,3.0000001192092896,1.8000000715255737,3.6000001430511475,-1447.5999450683594,218.0,74.0,,0.009553861042629603,-2.0982061588484053,-0.000177079405804706,True,253.0,False,10,False,10,
