,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
35,2324,78,False,False,1,8344.04888503999,-2407.75,-2522.139892578125,132.63999938964844,-13902.900390625,-23903.701171875,-2851.4999389648438,123.80000114440918,-2812.39990234375,-3589.1000366210938,1.0,0.7849024715439284,-0.15972209326946712,-0.16217497144657766,76561198125439072,MrMojito,8.0,-2322.699951171875,-2274.909912109375,83.52999877929688,-8578.400268554688,-21093.40087890625,-1182.3999786376953,3155.4000854492188,-1434.6000671386719,-49.89999771118164,128.0,128.0,False,0.8414455643778972,-1.2071255387453628,-0.05680938930183201,True,28,40,6,0.0,False,,76561198088264999,Kanthix,7.0,-1700.6300048828125,-4676.58984375,17.010000228881836,-21563.40087890625,477.59998321533203,2.3000000417232513,-0.19999999552965164,-0.0,-1952.4000549316406,255.0,0.0,,-0.009595512562461174,0.09441863612537195,-3.747046063218618e-05,True,162.0,False,40,8,26,,enpitsu,76561198039309853,24,-1264.969970703125,1230.8900146484375,17.049999237060547,-17125.799560546875,-1659.7999572753906,2.5999999046325684,0.5000000074505806,-0.0,-166.70000076293945,128.0,128.0,True,-0.016783745980920153,-0.018133125215625608,3.887924584488926e-05,True,255.0,False,24,False,20,,games5425898691,bf81d8692db,21.0,-31.3700008392334,-1032.02001953125,90.45999908447266,-16694.100341796875,7633.4002685546875,-146.899995803833,-2946.9000244140625,-4643.500061035156,-55.999999046325684,255.0,128.0,0.6871747909835864,-2.567723183048374,-3.128351319176862,True,205.0,False,26,19,False,,
36,2343,79,False,False,1,10142.840686776997,-3342.14990234375,-4074.949951171875,123.13999938964844,-29158.798828125,1374.4999694824219,10962.2998046875,5879.4000244140625,707.6999664306641,965.0,1.0,0.6499494888825694,1.2718459296732814,3.056357256997699,76561198088264999,Kanthix,7.0,-3236.179931640625,-4161.9599609375,14.789999961853027,-20706.79931640625,4444.4000244140625,-1358.2000732421875,167.39999771118164,-2180.7000732421875,3981.300048828125,255.0,255.0,,-0.030380998805869204,0.20389001970792167,-0.0017468857266899826,True,26,40,8,245.61452028571918,True,,76561198125439072,MrMojito,8.0,-2890.929931640625,-3735.110107421875,17.049999237060547,-6842.39990234375,-18646.099853515625,2.7000001072883606,-2.199999988079071,-2.5,-417.40001678466797,255.0,128.0,False,-0.016844666538802615,-1.199756067624637,-1.9634221730727987e-06,True,0.0,False,40,6,28,,enpitsu,76561198039309853,24,-2391.06005859375,1182.02001953125,17.049999237060547,-17049.3994140625,184.3000030517578,2.5999999046325684,-0.19999999552965164,0.09999999776482582,-193.09999465942383,128.0,128.0,True,-0.016803147407017157,0.10007083876146472,-2.5810770970616225e-05,True,255.0,False,24,False,20,,games5425898691,bf81d8692db,21.0,-1182.719970703125,-493.4200134277344,16.309999465942383,-16688.299560546875,7687.0001220703125,109.0999984741211,31.30000114440918,22.100000381469727,717.5,255.0,232.0,-0.011674648808068826,0.4177014569638458,0.0014576308950869975,True,205.0,False,26,20,False,,
37,2409,81,False,False,0,6039.437741731512,2652.429931640625,252.92999267578125,371.0299987792969,-12234.000244140625,431.50001525878906,-7107.19970703125,-5891.6998291015625,-311.49999618530273,1090.6999969482422,0.0,-0.6607594385144053,1.5057478474480699,0.9254585737019161,bf81d8692db,games5425898691,21.0,2739.489990234375,119.19999694824219,407.80999755859375,-4355.10009765625,-3897.0001220703125,2026.0000610351562,1175.2999877929688,-4842.300109863281,2328.0999755859375,255.0,128.0,,-0.9044884901849585,3.1098987160659077,-2.750488361873373,True,21,28,False,142.35054616005186,True,,76561198039309853,enpitsu,24.0,2893.530029296875,-2127.590087890625,17.049999237060547,-11543.00048828125,6030.8001708984375,2.5999999046325684,-1.899999976158142,1.1999999731779099,-865.5999755859375,255.0,128.0,False,0.0167470042108803,2.597719389435953,0.000264391080106151,True,255.0,False,24,False,20,,Kanthix,76561198088264999,7,3649.389892578125,1988.010009765625,53.470001220703125,-5135.0,-14426.400146484375,-10107.5,-805.6999969482422,-134.79999542236328,-1133.3999633789062,255.0,128.0,False,-0.3810949691924192,-1.3688820180069348,-0.6343067553991347,True,214.0,False,42,8,26,,MrMojito,76561198125439072,8.0,623.030029296875,4736.18994140625,17.059999465942383,-12186.700439453125,-10112.5,2.0999999344348907,3.4999999403953552,1.5000000596046448,2014.6000671386719,255.0,255.0,0.016754345200185237,-2.3888361053113365,0.0002464430545735438,True,0.0,False,40,28,6,,False
38,2458,83,True,True,0,4953.338126006227,1020.4000244140625,572.4000244140625,233.47999572753906,-8111.6998291015625,31170.400390625,5274.7998046875,101.99999809265137,-5575.3997802734375,2214.499969482422,0.0,-0.4369606109123236,0.13250655357150518,-1.3685612662003377,76561198039309853,enpitsu,24.0,1053.1500244140625,374.5799865722656,162.66000366210938,-2511.9000244140625,22640.50048828125,2527.2000122070312,-2001.0000610351562,5108.500061035156,-384.7999954223633,128.0,128.0,False,0.03213873245309688,1.9146623016403403,0.659684476997809,True,21,26,False,200.0,False,,bf81d8692db,games5425898691,21.0,1903.800048828125,-593.6699829101562,15.9399995803833,-5005.5999755859375,-3454.5001220703125,127.39999771118164,-128.29999923706055,-176.8000030517578,-32.5,255.0,128.0,,0.005933344671816829,-2.606604537536275,-0.012811579603533898,True,138.0,False,28,False,22,,Kanthix,76561198088264999,7,1590.68994140625,1036.969970703125,92.4800033569336,-21621.39892578125,-1636.9000244140625,4336.7999267578125,-2253.800048828125,1161.500015258789,187.29999542236328,255.0,0.0,True,-0.12568760292981204,-3.059061179967767,0.08452735193590394,True,148.7419785197063,True,44,8,26,,MrMojito,76561198125439072,8.0,-410.9599914550781,2658.81005859375,17.059999465942383,-11812.5,2391.1000061035156,2.199999988079071,0.09999999776482582,0.0,-2497.5999450683594,255.0,0.0,0.016728410254880546,2.861699306373075,5.703038568827157e-05,True,31.0,False,40,28,6,,False
39,2756,84,False,True,1,5202.568960615182,-3.609999895095825,15.800000190734863,93.77999877929688,-3579.1000366210938,29560.50048828125,3796.9000244140625,-19.600000381469727,-5.299999713897705,13.40000033378601,1.0,-4.8543694012228667e-05,-0.00011329478767295327,0.00016724143740582819,76561198125439072,MrMojito,8.0,-3.5399999618530273,-156.7899932861328,79.5199966430664,-5768.900146484375,19197.39990234375,1861.6000366210938,-3326.099853515625,-337.90000915527344,-4367.099914550781,255.0,128.0,,-0.44210209582484106,1.5373927707818444,-0.2907853231620915,True,5,6,False,7.743535331500474,True,,76561198088264999,Kanthix,7.0,-0.0,-2204.389892578125,17.010000228881836,0.5000000074505806,14063.599853515625,2.0999999344348907,0.9000000357627869,-0.09999999776482582,0.0,255.0,,,-0.009635962178758306,1.5708645218423591,-3.289756193298297e-07,True,116.0,False,4,False,4,,enpitsu,76561198039309853,24,-0.0,2485.610107421875,17.049999237060547,-0.0,-12207.099609375,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,0.0,,-0.016807813432039555,-1.570775372233716,-2.356888201565208e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-0.8899999856948853,392.70001220703125,81.19999694824219,-1638.0000305175781,-22783.89892578125,2034.1000366210938,5300.7000732421875,-1465.5000305175781,62.69999980926514,128.0,97.0,-0.6840369512981807,-1.6277490642545995,0.2215337247478259,True,31.0,False,4,3,False,,
40,2758,84,False,False,0,5369.778686558897,51.970001220703125,-145.44000244140625,159.27999877929688,12799.000244140625,23528.5009765625,16850.899658203125,5498.599853515625,-23.599998950958252,-2400.800018310547,0.0,0.0191332836963344,-0.13111562283343356,0.3072543464618207,bf81d8692db,games5425898691,21.0,0.8899999856948853,-392.70001220703125,81.19999694824219,1638.0000305175781,22783.89892578125,2034.1000366210938,-5300.7000732421875,1465.5000305175781,62.69999980926514,128.0,97.0,,0.6840369512981807,1.6277490642545995,0.2215337247478259,True,3,4,False,31.0,False,,76561198039309853,enpitsu,24.0,0.5799999833106995,-2385.60009765625,17.049999237060547,341.3999938964844,11942.2998046875,3.1999999284744263,0.5000000074505806,-6.899999976158142,-810.8999633789062,255.0,128.0,,0.01680717533961234,1.5566329636940728,-0.00014960742656592218,True,116.0,False,False,False,False,,Kanthix,76561198088264999,7,0.0,2087.0400390625,17.010000228881836,-0.5000000074505806,-14091.600341796875,2.0999999344348907,-0.5000000074505806,0.0,0.0,255.0,,,0.009635962178758306,-1.5708645218423591,-3.289756193298297e-07,True,116.0,False,4,False,4,,MrMojito,76561198125439072,8.0,51.33000183105469,-6.480000019073486,89.5999984741211,5672.1002197265625,-19890.6005859375,243.4000015258789,4539.599914550781,3097.39990234375,216.8000030517578,255.0,104.0,0.8545993252891507,-1.9636649932864307,-0.7869556713081799,True,1.4777633656737628,True,6,5,False,,
41,2759,85,False,False,1,5106.7757647182725,-75.12000274658203,126.41000366210938,188.72000122070312,-15569.100341796875,11251.99951171875,22302.7001953125,5445.9002685546875,388.6000061035156,2488.000030517578,1.0,0.009740739802002164,0.06055356222950501,0.15659421230322054,76561198125439072,MrMojito,8.0,-60.41999816894531,36.400001525878906,89.30000305175781,-5381.199951171875,16324.599609375,-174.3000030517578,2435.5999755859375,1071.6000366210938,-4813.399963378906,255.0,101.0,,-0.8584883328965865,2.0607577451971917,-0.8123547004207957,True,5,6,False,0.0,True,,76561198088264999,Kanthix,7.0,-0.0,-2063.56005859375,17.010000228881836,0.5000000074505806,14093.800048828125,2.0999999344348907,0.5000000074505806,-0.0,0.0,255.0,,,-0.009635962178758306,1.5708645218423591,-3.289756193298297e-07,True,116.0,False,4,False,4,,enpitsu,76561198039309853,24,-8.59000015258789,2285.489990234375,17.049999237060547,-1557.5,-12043.1005859375,3.1999999284744263,-0.5000000074505806,-1.0999999940395355,-1938.3999633789062,255.0,128.0,,-0.016748007739772853,-1.4263923392496876,-0.0002705335782300921,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-11.140000343322754,227.0800018310547,87.6500015258789,-1019.7000122070312,-17695.6005859375,-65.0,5372.2998046875,-1162.6000213623047,190.49999237060547,128.0,95.0,-1.283587459812247,-2.2842688849212927,0.9203496048405219,True,31.0,False,4,3,False,,
42,2822,87,False,False,0,8494.06693663006,3013.6298828125,-2400.820068359375,100.48999786376953,29412.7001953125,-184.69999313354492,-2942.3001098632812,729.4000244140625,1467.8999328613281,-4284.200134277344,0.0,-0.9248013818520138,1.2734411816082376,-1.2177674625828323,76561198039309853,enpitsu,24.0,2834.780029296875,-2439.919921875,17.049999237060547,21992.5,-1634.1999816894531,1.5999999642372131,-2.0000000298023224,0.0,1765.0999450683594,255.0,0.0,,0.016787554688059276,-0.02623492771380683,0.00020601264856566406,True,False,False,False,68.0,False,,bf81d8692db,games5425898691,21.0,-1628.8199462890625,394.510009765625,88.94999694824219,-17143.599853515625,-4045.4998779296875,-165.40000915527344,1286.3999938964844,-5347.39990234375,1.1999999731779099,255.0,128.0,,0.5871363522371669,0.23589345735488726,3.141278393747232,False,0.0,False,6,False,5,,Kanthix,76561198088264999,7,2623.580078125,839.25,17.010000228881836,14754.599609375,-4982.200012207031,2.0999999344348907,-0.7000000029802322,0.09999999776482582,-25.199999809265137,255.0,128.0,,0.009598911981823485,-0.32934917826469307,7.284300218257402e-05,True,121.0,False,4,False,4,,MrMojito,76561198125439072,8.0,1871.5899658203125,-642.8400268554688,98.43000030517578,14480.2001953125,4178.699951171875,-168.09999465942383,-1963.699951171875,5137.39990234375,18.300000429153442,255.0,128.0,0.9825751147403473,-2.812293411797442,3.1099206888141415,False,0.0,False,8,7,False,,
43,2938,91,False,False,1,4676.761283543514,-2842.110107421875,2329.550048828125,986.7100219726562,6703.599853515625,20490.90087890625,-2131.9000244140625,-1730.2999877929688,83.29999923706055,-5744.4000244140625,1.0,1.1443075045898872,1.3458525324627755,0.785607115496714,76561198125439072,MrMojito,8.0,-2887.2099609375,2153.080078125,962.8699951171875,-1371.199951171875,14020.6005859375,2032.7000427246094,-4440.199890136719,-2533.300018310547,2028.800048828125,255.0,255.0,,-0.8679201139625364,0.8473758659549026,-0.3884352733203411,True,8,10,4,130.26739804206355,True,,76561198088264999,Kanthix,7.0,-2176.3701171875,-343.8599853515625,17.010000228881836,2586.7001342773438,14833.1005859375,1.1999999731779099,0.5999999865889549,3.6000001430511475,575.2999877929688,255.0,220.0,False,-0.009601777267794445,1.7460646436713987,6.0136552985681336e-05,True,106.0,False,4,False,4,,enpitsu,76561198039309853,24,-2411.909912109375,3594.699951171875,17.059999465942383,8180.8001708984375,3632.9000854492188,1.899999976158142,-0.0,-0.0,2472.2999572753906,255.0,128.0,False,-0.01668162054636208,2.689220859954532,-8.588958962570083e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,915.75,4804.75,17.010000228881836,-19504.300537109375,5910.8001708984375,2.0999999344348907,-1.899999976158142,0.3999999910593033,-412.79998779296875,255.0,147.0,-0.009590314196207214,0.33373572846302785,0.0001298526701264564,True,255.0,False,6,6,False,,
44,2972,92,False,False,0,10381.918222083636,2047.3800048828125,-4815.93994140625,263.95001220703125,6332.5,-22502.39990234375,5355.999755859375,1280.5000305175781,-3642.60009765625,-4592.5,0.0,-0.789126973334548,-2.394979814676147,0.7527408984229988,76561198039309853,enpitsu,24.0,1990.9100341796875,-4780.85009765625,115.2699966430664,4986.600036621094,-16469.000244140625,2685.4000854492188,4853.800048828125,2584.2001342773438,106.99999809265137,255.0,128.0,False,0.8673400987872911,-1.058766493935847,0.02320559865701033,True,1,2,False,255.0,False,,bf81d8692db,games5425898691,21.0,1570.4599609375,-4833.91015625,220.41000366210938,22715.70068359375,-3604.8001098632812,-1.7000000178813934,4031.6000366210938,2508.300018310547,2775.5999755859375,255.0,0.0,,0.3274138428466587,0.028768191470826814,1.0781195599219495,True,198.61715259090553,True,8,False,7,,Kanthix,76561198088264999,7,2111.179931640625,-1293.1800537109375,17.010000228881836,140.79999923706055,-7835.3997802734375,2.5999999046325684,-0.9000000357627869,1.7000000178813934,2312.5,255.0,255.0,False,0.009588681324624333,-1.5526353451067958,0.0002091496559135555,True,137.0,False,4,False,4,,MrMojito,76561198125439072,8.0,3131.989990234375,-3781.030029296875,462.2099914550781,2075.0999450683594,-13257.099609375,-8276.699829101562,1318.0999755859375,107.39999771118164,-5.299999713897705,128.0,128.0,-0.32323005109456954,-1.4883193627932152,-1.4441458223763337,True,112.0,False,10,8,4,,
45,3017,94,False,False,1,4373.041757729811,-2950.050048828125,3058.800048828125,125.2300033569336,6240.7000732421875,19323.399658203125,3362.3001098632812,-820.5999755859375,2341.300048828125,-5462.9998779296875,1.0,0.4438637672790958,-1.331736371459189,-0.7864671938869534,76561198088264999,Kanthix,7.0,-3008.080078125,2919.469970703125,59.4900016784668,-599.900016784668,13213.699951171875,1797.7999877929688,-1211.500015258789,2302.2999572753906,473.69998931884766,255.0,0.0,False,0.016406017238520705,1.1829909811186918,-0.05459925232220456,True,5,6,False,110.0,False,,76561198125439072,MrMojito,8.0,-3420.159912109375,4619.7099609375,449.0,-4763.900146484375,-4766.000061035156,-2476.300048828125,2030.8000183105469,-2039.9000549316406,-5.600000023841858,255.0,255.0,False,-0.37420808751218065,-0.7676822240613441,-1.5778001022198962,True,112.0,False,10,4,8,,enpitsu,76561198039309853,24,-2467.2099609375,4919.35009765625,17.34000015258789,2208.800048828125,3258.3999633789062,80.79999923706055,375.29998779296875,146.00000381469727,-1856.9000244140625,255.0,0.0,False,-0.00793899724478293,2.0598286563728325,0.01076577868444819,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3484.080078125,4555.81982421875,509.6300048828125,-5890.2001953125,-5887.8997802734375,-4870.799865722656,1708.0000305175781,-1697.4000549316406,5.299999713897705,255.0,255.0,-0.5403154758823462,-0.7741913111470354,-1.5763720763549522,True,186.0,False,8,8,False,,
46,3117,98,False,False,1,3220.865744679375,-1454.0999755859375,2937.5,146.02000427246094,19605.6005859375,-17660.50048828125,7838.599853515625,-1457.1000671386719,-2757.60009765625,1903.699951171875,1.0,-0.4095478997889356,2.7731073412181697,-2.8296885841494888,76561198088264999,Kanthix,7.0,-1602.06005859375,3081.2900390625,66.56999969482422,12371.600341796875,-17327.7001953125,2875.1998901367188,1385.2999877929688,2228.800048828125,738.6000061035156,255.0,255.0,False,-0.07805850494757391,-1.8225636399881306,-0.012558639212046812,True,7,8,False,22.159251589928903,True,,76561198125439072,MrMojito,8.0,-1106.5799560546875,5103.330078125,215.97999572753906,10975.699462890625,-66.50000095367432,2030.8000183105469,-1.7000000178813934,1522.7000427246094,39.60000038146973,255.0,0.0,False,0.16449427995643034,3.1257955982172647,1.5644342923203773,True,77.0,False,10,4,8,,enpitsu,76561198039309853,24,-991.6300048828125,3462.530029296875,49.099998474121094,-6668.3001708984375,-15380.400390625,3519.89990234375,-3.4999999403953552,-12.200000286102295,-569.7999954223633,128.0,255.0,False,-0.017003389628343225,-1.0862342746311853,0.0014485290620492401,True,202.0,False,4,False,2,,games5425898691,bf81d8692db,21.0,-979.719970703125,5103.39013671875,143.6199951171875,10528.699951171875,-61.10000133514404,210.20000457763672,-194.50000762939453,1444.1999816894531,52.30000019073486,255.0,0.0,0.09052084473308178,3.13734047586851,1.5892206460514517,True,187.0,False,8,8,False,,
47,3263,103,False,False,1,9212.663432321195,2376.0400390625,-3953.0,137.6699981689453,-2555.2999877929688,13038.299560546875,8383.599853515625,5996.9000244140625,6.600000262260437,-190.30000686645508,1.0,-0.23565048776608236,2.0518893737940247,-0.20649890434449628,76561198088264999,Kanthix,7.0,2368.39990234375,-4102.1298828125,17.020000457763672,-6671.9000244140625,13892.19970703125,-1.899999976158142,1.5999999642372131,-3.799999952316284,-1212.6000213623047,255.0,0.0,False,-0.009595283761931675,1.1259706391057234,-0.00023137126743903155,True,10,10,False,214.28371625561869,True,,76561198125439072,MrMojito,8.0,3957.47998046875,-699.760009765625,50.72999954223633,-616.5999984741211,-22988.30078125,-394.00001525878906,-30.799999237060547,312.99999237060547,34.100000858306885,255.0,128.0,,-0.030172562103142776,-1.55945912192762,0.5367521540692688,True,236.2273117162848,True,12,4,10,,enpitsu,76561198039309853,24,3400.469970703125,-13.789999961853027,17.059999465942383,-5692.1002197265625,-2436.4999389648438,1.2999999523162842,-3.4999999403953552,-1.2999999523162842,-896.2999725341797,255.0,128.0,False,-0.01663194534813249,-0.3722393934201734,0.00027166793961566193,True,220.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,2555.780029296875,-2529.6201171875,17.0,-19818.499755859375,-7675.8001708984375,3.4999999403953552,-0.19999999552965164,-0.0,-2006.9000244140625,255.0,0.0,-0.0095842430510971,-0.290482383618648,-3.2036762890467246e-05,True,201.0,False,8,8,False,,
48,3318,105,False,False,0,3785.630791401936,-1883.3699951171875,1485.4000244140625,500.510009765625,3185.8999633789062,17301.700439453125,602.9999923706055,-3236.6000366210938,-1026.8000030517578,3285.10009765625,0.0,0.8085331546374731,-2.1745118796076004,-0.6004723986200504,76561198039309853,enpitsu,24.0,-1869.3199462890625,1355.25,411.510009765625,6015.8001708984375,12497.60009765625,1316.1000061035156,3228.5000610351562,-1165.0,-2915.7998657226562,255.0,128.0,False,-0.8922341848832409,2.022268795208794,-0.7953873594014362,True,5,6,False,152.0,False,,bf81d8692db,games5425898691,21.0,-116.6500015258789,145.55999755859375,17.0,859.5999908447266,-18786.300048828125,3.3000001311302185,0.0,0.19999999552965164,-8.700000047683716,255.0,128.0,,0.009599343294969094,-1.5262814733082788,3.817222599983306e-05,True,201.0,False,8,False,8,,Kanthix,76561198088264999,7,-1970.800048828125,1617.7099609375,277.760009765625,523.8000106811523,-16112.5,3564.5001220703125,-596.6999816894531,1302.2999572753906,516.6999816894531,255.0,255.0,False,-0.48173763068590875,-1.2735661047082394,-0.7923775863881881,True,160.60919573230126,True,12,4,10,,MrMojito,76561198125439072,8.0,-2591.639892578125,1459.75,17.059999465942383,843.4999847412109,-12158.299560546875,-3.700000047683716,0.0,-8.100000023841858,-396.8000030517578,255.0,214.0,0.016722245665984008,-1.5627304636549137,0.0004260386738529412,True,185.34928155714465,True,12,10,4,,False
49,3399,108,False,False,0,577.1225203662766,-1212.6600341796875,4657.509765625,118.04000091552734,-20581.10107421875,18208.199462890625,7994.0997314453125,3767.39990234375,725.9999847412109,4612.900085449219,0.0,0.8066366245286049,-1.3088120162381207,-0.9752085797805974,76561198039309853,enpitsu,24.0,-1071.3900146484375,4538.7001953125,59.83000183105469,-1798.699951171875,19274.100341796875,690.5000305175781,-510.6999969482422,-1359.6000671386719,3165.1998901367188,255.0,255.0,False,0.10534854089976685,1.8658116716361417,-0.05076816112172714,True,6,6,False,171.0,False,,bf81d8692db,games5425898691,21.0,848.4299926757812,-154.52000427246094,17.0,-3960.10009765625,15817.19970703125,1.0000000149011612,-0.29999999329447746,1.1999999731779099,238.09999465942383,255.0,167.0,,0.009592806067323899,1.8156503167026048,4.21693424579056e-06,True,179.12125567466984,True,8,False,8,,Kanthix,76561198088264999,12,-1627.3599853515625,-2221.800048828125,16.989999771118164,1338.2000732421875,7566.7999267578125,2.199999988079071,-0.5000000074505806,-4.099999964237213,1802.7999877929688,255.0,154.0,False,0.009537480078496623,1.4221627913005814,-3.685511762883971e-05,True,125.12125567466984,True,12,4,10,,MrMojito,76561198125439072,8.0,-1039.9300537109375,4175.759765625,17.06999969482422,-3693.599853515625,6840.999755859375,0.09999999776482582,3.6000001430511475,3.100000023841858,2133.0999755859375,128.0,255.0,0.017565523200570938,2.143127001229912,-7.252800438270468e-05,True,86.0,False,12,10,4,,False
50,3492,111,False,False,1,7900.904345878989,3739.5400390625,-2231.469970703125,582.5399780273438,-3457.2000122070312,15007.5,11298.699951171875,4656.7999267578125,-3195.7000732421875,-2025.0,1.0,0.3556537462304454,0.5451801853818146,-2.1366072074498192,76561198125439072,MrMojito,8.0,3788.7099609375,-2255.199951171875,381.2799987792969,5388.3001708984375,17888.199462890625,3873.599853515625,3166.0000610351562,-2482.7000427246094,337.5,255.0,255.0,,1.076885698401678,2.812328069234325,0.4930827570819023,True,10,14,6,0.0,True,,76561198088264999,Kanthix,12.0,844.9500122070312,-2678.10009765625,16.989999771118164,-19337.5,-2072.7000427246094,4.4999998807907104,1.0000000149011612,-0.0,-237.29999542236328,255.0,128.0,,-0.009587348292052341,-0.07985010070013085,0.00017241451954324978,True,131.0,False,14,4,12,,enpitsu,76561198039309853,24,705.6799926757812,-5049.68994140625,17.049999237060547,-6818.599853515625,-956.2999725341797,3.1999999284744263,0.09999999776482582,-0.09999999776482582,-2379.499969482422,255.0,0.0,,-0.016644295705954815,-0.14429567628871248,-1.4071765545038765e-05,True,171.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,4063.10009765625,-768.969970703125,175.92999267578125,-694.1000366210938,19471.99951171875,-1667.2000122070312,-1713.3000183105469,741.1000061035156,724.1000366210938,255.0,255.0,-0.13443888465485476,1.5242568010566548,-1.2427333581283664,False,72.59612913541895,True,8,8,False,,
51,3638,117,False,False,0,9542.363382655369,-2093.550048828125,-4326.919921875,563.469970703125,-9869.7998046875,13619.000244140625,2642.5,3771.199951171875,-910.1999664306641,4310.10009765625,0.0,0.9672740272176028,1.4828574955804301,-3.011207865559455,bf81d8692db,games5425898691,21.0,-1975.43994140625,-4499.31005859375,513.0900268554688,-2820.4998779296875,8374.299926757812,4433.699951171875,-5071.400146484375,2045.7000732421875,587.7000045776367,255.0,0.0,,-0.2341249092516059,2.239623862774958,-0.10404065683226957,True,9,10,False,173.49560442791184,True,,76561198039309853,enpitsu,24.0,-463.2300109863281,-4877.91015625,17.049999237060547,-11303.699951171875,-2657.39990234375,2.3999999463558197,-1.0000000149011612,0.3999999910593033,-2095.0,255.0,128.0,False,0.0167451889131061,2.997893604858504,0.00021731489948627236,True,213.0,False,6,False,6,,Kanthix,76561198088264999,7,-574.97998046875,-468.6099853515625,17.0,-16705.30029296875,-6921.400146484375,3.3000001311302185,-0.7000000029802322,-0.09999999776482582,259.0999984741211,255.0,128.0,False,0.00960773727735093,-2.719892423588284,-0.00016699548476227798,True,200.0,False,16,4,14,,MrMojito,76561198125439072,8.0,-9.300000190734863,-2902.550048828125,95.37999725341797,17188.399658203125,11403.1005859375,-167.99999237060547,-3064.1000366210938,4566.400146484375,-94.79999542236328,255.0,89.0,0.9987135976167434,-2.8014621098171415,2.952703889243757,False,14.0,False,18,13,6,,
