,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,175,0,False,True,1,5203.662464437124,1.9900000095367432,13.710000038146973,94.25,8881.900024414062,25703.1005859375,2788.2000732421875,998.0999755859375,-49.29999828338623,-865.6999969482422,1.0,-0.00038541146155219295,0.00721452299260384,-0.00831484928897131,6693764489367526465,V-thez11,25.0,-75.80000305175781,-102.04000091552734,48.349998474121094,-2700.4998779296875,20576.69921875,-1900.8000183105469,1450.2999877929688,418.6000061035156,-5288.699951171875,255.0,0.0,,0.10307316806205832,1.865479803922959,0.3868284683091567,True,4,4,0.0,True,False,,7802189545889295581,ed--518,28.0,-2991.0,-4029.3701171875,17.020000457763672,-10510.6005859375,7457.2998046875,2.0000000298023224,-1.0000000149011612,1.899999976158142,-3398.5000610351562,255.0,0.0,False,-0.00960944947353553,0.9285814348618144,-0.000124400655799201,True,255.0,False,4,False,4,,enpitsu,76561198039309853,26.0,8.8100004196167,294.8900146484375,95.5199966430664,627.7999877929688,-22888.60107421875,2010.8999633789062,5497.8997802734375,151.19999885559082,0.19999999552965164,255.0,128.0,,-0.86901154392346,-1.5984245248084838,0.00014605644164552065,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-0.0,5329.7001953125,17.06999969482422,-0.0,4666.499938964844,42.199997901916504,90.79999923706055,-0.0,0.0,255.0,,-0.010482836103201462,-1.5707932905274113,7.613204584914845e-06,True,116.0,False,False,False,False,,
1,176,0,False,False,0,5282.2693385824805,-45.9900016784668,-73.43000030517578,122.94000244140625,-9193.200073242188,14343.299560546875,9526.699829101562,5644.1998291015625,-864.0000152587891,1842.7000427246094,0.0,-0.029593273641063483,0.028541281917803776,0.16471425458650613,76561198039309853,enpitsu,26.0,-8.8100004196167,-294.8900146484375,95.5199966430664,-627.7999877929688,22888.60107421875,2010.8999633789062,-5497.8997802734375,-151.19999885559082,0.19999999552965164,255.0,128.0,,0.86901154392346,1.5984245248084838,0.00014605644164552065,True,2,1,31.0,False,False,,bf81d8692db,games5425898691,24.0,0.0,-5355.14013671875,17.709999084472656,0.0,-1733.3999633789062,65.39999961853027,-109.70000267028809,0.0,0.0,255.0,,,0.02272088453312609,1.5708354191077971,8.013298632560344e-06,True,116.0,False,False,False,False,,ed--518,7802189545889295581,28.0,2991.0,4029.3701171875,17.020000457763672,10510.6005859375,-7457.2998046875,2.0000000298023224,1.0000000149011612,-1.899999976158142,-3398.5000610351562,255.0,0.0,False,0.00960944947353553,-0.9285814348618144,-0.000124400655799201,True,255.0,False,4,False,4,,V-thez11,6693764489367526465,25.0,75.80000305175781,102.04000091552734,48.349998474121094,2700.4998779296875,-20576.69921875,-1900.8000183105469,-1450.2999877929688,-418.6000061035156,-5288.699951171875,255.0,0.0,-0.10307316806205832,-1.865479803922959,0.3868284683091567,True,0.0,False,4,4,False,,
2,304,4,False,False,1,7912.049852061639,3143.47998046875,-2446.1298828125,317.8500061035156,-832.7999877929688,20320.0,8750.999755859375,1764.7000122070312,5007.300109863281,-1637.1000671386719,1.0,1.0061893605908778,0.988724256677338,-2.9275919839023894,7802189545889295581,ed--518,28.0,3178.4599609375,-2607.320068359375,140.61000061035156,-4776.300048828125,15279.7998046875,6597.8997802734375,764.3000030517578,276.49999618530273,560.0,202.0,128.0,,0.2185633720063315,1.0674158027720635,-0.01674516727597716,,8,6,226.4913032336902,True,3,,6693764489367526465,V-thez11,26.0,541.469970703125,4208.1298828125,86.55000305175781,-18852.60009765625,1571.1000061035156,2407.4000549316406,-689.4000244140625,-5456.5997314453125,-11.299999952316284,255.0,159.0,,-0.6516992644814302,0.21209612019491264,-0.05238374262596055,,,False,7,False,8,,enpitsu,76561198039309853,26.0,3222.360107421875,1355.8699951171875,17.049999237060547,-1642.7000427246094,13523.900146484375,2.5999999046325684,-0.0,-0.3999999910593033,-0.7999999821186066,255.0,128.0,,-0.016729434149297128,1.4500423548378616,3.2946403115322494e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,3073.360107421875,35.529998779296875,17.0,-3369.8001098632812,-17589.89990234375,3.4999999403953552,0.09999999776482582,0.5999999865889549,1761.9000244140625,255.0,255.0,-0.009587077574460085,-1.427310558005959,0.00014476574526648247,True,250.0,False,False,False,False,,
3,377,7,False,False,1,3117.6144370529996,2943.010009765625,2788.56005859375,303.29998779296875,11364.200439453125,20564.19921875,3610.4000854492188,4886.9000244140625,774.5999908447266,-3393.800048828125,1.0,-0.29067614007825204,-2.7499461734541413,-0.7018477963558166,7802189545889295581,ed--518,29.0,2834.31005859375,2610.75,127.98999786376953,4101.000061035156,21670.80078125,6067.80029296875,1060.8000183105469,-202.39999771118164,509.00001525878906,206.0,128.0,False,0.23689479535605237,1.646042001996514,-0.012277674354402487,,10,6,128.0,False,5,,6693764489367526465,V-thez11,25.0,-3643.330078125,2641.39990234375,16.989999771118164,6365.5999755859375,-20483.30078125,4.600000083446503,-0.0,0.09999999776482582,1242.7999877929688,255.0,201.0,,-0.009606079155693172,-1.924483884286353,-1.9357939579396933e-05,True,230.0,False,8,False,8,,enpitsu,76561198039309853,26.0,2884.2900390625,3627.090087890625,27.09000015258789,3310.7000732421875,-10199.89990234375,3073.599853515625,-0.5000000074505806,-2.5999999046325684,-1347.7000427246094,255.0,128.0,False,-0.01664145065438124,-1.8649720655113289,-0.0004499329023428055,True,199.0,False,6,False,5,,games5425898691,bf81d8692db,24.0,3725.64990234375,473.8299865722656,15.420000076293945,-12448.299560546875,18988.399658203125,307.09999084472656,-18.200000524520874,-389.59999084472656,-705.5000305175781,255.0,26.0,0.007980881297261171,0.9934643333939644,0.029848569126532807,True,152.91572450309673,True,False,False,False,,
4,421,8,False,False,0,9056.169616018511,-2627.7099609375,-3749.06005859375,148.1199951171875,-11915.699462890625,-11361.400146484375,10006.199951171875,-3177.2000122070312,2801.0000610351562,-4249.599914550781,0.0,0.26952439088097996,-2.2750435078897366,2.5994049162041555,bf81d8692db,games5425898691,24.0,-2480.889892578125,-3647.090087890625,74.80999755859375,2433.2000732421875,-14330.899658203125,2210.0999450683594,1510.0999450683594,-1196.6000366210938,-1513.2000732421875,255.0,107.0,,0.11744250729652511,-1.8358956177095183,0.11329305038293819,True,4,False,129.0,False,False,,76561198039309853,enpitsu,26.0,-3110.159912109375,-1372.0400390625,17.059999465942383,10644.7998046875,7672.80029296875,2.3000000417232513,0.0,0.19999999552965164,-2881.7999267578125,255.0,0.0,False,0.016723085490421088,0.48543027390002835,-8.888466684285403e-05,True,199.0,False,6,False,6,,ed--518,7802189545889295581,29.0,-3002.070068359375,-4894.3798828125,69.26000213623047,2128.000030517578,5424.69970703125,-4714.599914550781,3972.39990234375,-733.0000305175781,1102.0999908447266,255.0,255.0,False,0.6382704103688756,1.1615776298148839,0.18485740942499101,True,128.0,False,10,6,6,,V-thez11,6693764489367526465,25.0,898.5399780273438,-2260.7900390625,16.989999771118164,-19709.3994140625,2955.5999755859375,4.4999998807907104,0.29999999329447746,0.19999999552965164,769.1999816894531,255.0,218.0,0.009611385830996012,2.9803445742437122,0.0003221273079813782,True,230.0,False,8,8,False,,
5,486,11,False,False,0,8741.106044865835,-2223.989990234375,-3499.639892578125,211.35000610351562,-16269.49951171875,-18210.799560546875,-5791.300048828125,1569.1999816894531,-1874.1000366210938,-581.3999938964844,0.0,1.4499256815357895,-0.9871641652894609,2.340782902897062,76561198039309853,enpitsu,26.0,-2047.489990234375,-3312.330078125,221.49000549316406,-9935.800170898438,-12985.6005859375,2315.8999633789062,5352.5,-1141.1000061035156,-546.1999893188477,255.0,255.0,False,0.17497032664502776,-2.6636553216497,-0.4263461998095699,True,8,7,131.0,False,False,,bf81d8692db,games5425898691,24.0,-1816.2099609375,-4493.990234375,17.0,12969.100341796875,2392.100067138672,3.400000035762787,0.9000000357627869,0.19999999552965164,-2149.600067138672,255.0,30.0,,0.00956792323326273,0.11255901801950031,2.5727079771696433e-05,True,89.0,False,False,False,4,,ed--518,7802189545889295581,29.0,-2565.0400390625,-3300.219970703125,101.9000015258789,18692.60009765625,-5307.80029296875,2889.7000122070312,3707.39990234375,1843.3000183105469,-976.1000061035156,189.0,10.0,False,-0.04828027317121724,-0.02481525760063565,0.05138315432645723,False,82.89049457990996,True,12,6,7,,V-thez11,6693764489367526465,26.0,-1269.1700439453125,-1477.8599853515625,16.989999771118164,-4975.7000732421875,1637.8999328613281,4.600000083446503,0.3999999910593033,0.0,1829.7000122070312,128.0,128.0,0.009597503715506744,-2.8965435770328334,-3.028180557432405e-05,True,230.0,False,8,8,False,,False
6,631,16,False,False,1,2834.471510168999,536.5700073242188,2328.409912109375,162.61000061035156,22766.8994140625,-18045.2001953125,3997.60009765625,-5315.999755859375,358.69998931884766,2758.599853515625,1.0,0.8308204532208999,1.541497662784488,0.2627124849722068,7802189545889295581,ed--518,28.0,316.5299987792969,2370.260009765625,137.16000366210938,20093.299560546875,-11090.30029296875,-1504.2999267578125,3155.7998657226562,-4090.8999633789062,1885.3999328613281,244.0,44.0,False,1.048563749684048,-3.100762014586721,-2.6485519978401357,True,14,9,0.0,False,6,,6693764489367526465,V-thez11,25.0,664.8300170898438,4700.0,17.0,4576.7999267578125,-8090.7000732421875,1.0999999940395355,-0.09999999776482582,0.19999999552965164,1305.5999755859375,255.0,198.0,,-0.009550843010809199,-2.0980685939640247,4.126148604473928e-05,True,72.46623659646639,True,10,False,10,,enpitsu,76561198039309853,26.0,-939.3800048828125,2415.39990234375,17.049999237060547,10421.99951171875,-10098.099975585938,3.1999999284744263,0.19999999552965164,-0.0,2139.9000549316406,255.0,255.0,False,-0.016766757801456932,-2.438281805583939,-2.027600094881112e-05,True,116.0,False,10,False,10,,games5425898691,bf81d8692db,24.0,547.3499755859375,2540.429931640625,17.0,-4338.999938964844,-21321.298828125,3.400000035762787,0.7000000029802322,4.300000071525574,915.9999847412109,255.0,128.0,-0.009603988879051546,-1.4038364530079699,0.0001304354966773036,True,0.0,False,4,False,False,,
7,772,21,False,False,0,2714.7883648925313,-3191.0,3689.81005859375,331.6600036621094,9257.000122070312,24600.0,-1059.1999816894531,-2304.9000549316406,-305.0,42.199997901916504,0.0,-0.008320816467313379,2.6813969384988328,-0.5508925391204949,bf81d8692db,games5425898691,24.0,-3264.860107421875,3530.070068359375,218.8699951171875,3841.0000610351562,17036.600341796875,1623.0000305175781,-131.8000030517578,673.7999725341797,-546.6999816894531,255.0,88.0,,-0.7728676191512308,1.083442184218053,0.15599734752712083,True,6,False,9.0,False,False,,76561198039309853,enpitsu,26.0,-2095.169921875,-1094.0899658203125,91.9000015258789,13577.5,13720.30029296875,1002.6000213623047,-3919.1000366210938,3858.699951171875,0.3999999910593033,255.0,128.0,False,1.1455770662889315,0.793372550630684,0.00020412302267397087,True,31.0,False,11,False,12,13.0,ed--518,7802189545889295581,29.0,-3249.27001953125,4005.080078125,17.0,6379.5001220703125,9162.899780273438,3.6000001430511475,0.5999999865889549,0.7000000029802322,-2250.5999755859375,149.0,0.0,False,0.009594647472487198,0.9161463246967424,-9.932707959772146e-05,True,255.0,False,14,6,10,,V-thez11,6693764489367526465,26.0,,,,,,,,,,,,,,,True,,,,,,,
8,795,22,False,False,1,9872.48382738481,2393.68994140625,-4618.22021484375,146.3800048828125,-8872.100219726562,58.89999866485596,7723.699951171875,-5181.500244140625,540.6999969482422,2976.400146484375,1.0,-0.7127641455116275,1.4908853809005704,0.3662613011644111,7802189545889295581,ed--518,29.0,2471.090087890625,-4538.919921875,17.0,-12150.400390625,-4205.4998779296875,3.3000001311302185,-4.000000059604645,-1.0000000149011612,-420.49999237060547,255.0,171.0,False,-0.009580752614867299,-0.27377680907173263,0.000225151373377106,False,14,10,255.0,False,6,,6693764489367526465,V-thez11,25.0,-2304.0,-4362.02978515625,17.010000228881836,-0.0,7508.900146484375,1.2999999523162842,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009437596099305234,1.5707880450025669,3.8982555224187095e-08,True,70.8651956127536,True,False,False,False,,enpitsu,76561198039309853,26.0,979.5800170898438,-33.33000183105469,45.40999984741211,-13501.199951171875,-13642.60009765625,-2264.4000244140625,1520.7000732421875,-1496.7999267578125,0.3999999910593033,255.0,255.0,False,0.3787046042418856,-0.7931999010803448,2.6204552841006445e-05,True,61.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,2971.52001953125,-4837.72998046875,31.969999313354492,-1271.8000030517578,-10957.80029296875,483.80001068115234,1583.3000183105469,-2400.8999633789062,-1849.1000366210938,255.0,128.0,-0.28082819215260185,1.334285460724599,-0.14292369808169322,True,255.0,False,6,False,False,,
9,843,24,False,False,1,9748.693718459092,874.4600219726562,-4608.669921875,481.6000061035156,-12770.799560546875,4138.0999755859375,5506.6998291015625,-2074.499969482422,-922.2000122070312,4027.2000122070312,1.0,0.8212669502285176,2.8861119539311835,1.127897950577523,7802189545889295581,ed--518,29.0,966.2000122070312,-4646.33984375,304.8999938964844,-10343.800048828125,109.49999809265137,3926.0000610351562,17.999999523162842,1182.5,-10.299999713897705,255.0,,,0.700435932874228,0.023842788127159446,0.0034309972614585916,,16,10,217.47648167353807,True,8,,6693764489367526465,V-thez11,25.0,-417.2300109863281,-4319.8798828125,225.80999755859375,18018.800048828125,-6887.8997802734375,-20.299999713897705,29.100000858306885,65.59999942779541,52.69999980926514,255.0,146.0,,-0.0362101962791617,-2.7535134513372728,0.0042166830268267,True,0.0,False,False,False,4,,enpitsu,76561198039309853,26.0,261.17999267578125,-3524.3798828125,46.25,3373.699951171875,-16911.800537109375,3470.2999877929688,-393.1999969482422,-61.79999828338623,-832.3999786376953,128.0,128.0,,-0.009832333988125521,-1.7544222826719327,-0.0009411948709735996,True,,False,14,False,12,,games5425898691,bf81d8692db,24.0,3485.89990234375,-3740.3701171875,16.989999771118164,1543.0000305175781,14515.899658203125,4.600000083446503,-0.29999999329447746,-4.099999964237213,837.3999786376953,255.0,128.0,-0.009595536156741333,1.6366721860777942,4.438278990241627e-06,True,223.0,False,6,False,False,,
