,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
33,2184,64,False,False,0,5193.034026108016,3756.0400390625,2832.159912109375,97.08999633789062,-3372.0001220703125,13979.100341796875,4820.5999755859375,-395.99998474121094,3992.2000122070312,4461.400146484375,0.0,-0.03994268954681899,1.7444999452682386,1.0258224677055285,bbef21fef2b,b-o-b-o.,5.0,3873.5400390625,2719.43994140625,21.649999618530273,2015.8000183105469,17469.89990234375,389.39998626708984,-288.6000061035156,-1230.4000091552734,1730.2000427246094,0.0,255.0,,-0.0003975914918736509,1.4945182359756806,-0.1507963358221892,,8,8,114.0,False,False,,b0de405f66b,EL_JoBarr,6.0,361.79998779296875,138.91000366210938,17.0,-9188.499755859375,18093.299560546875,3.4999999403953552,0.5000000074505806,-0.7999999821186066,1796.9000244140625,176.0,220.0,,0.009607962784874222,2.0916160014268366,0.0001519765853288252,True,18,239.0,False,20,False,,enpitsu,76561198039309853,25,3638.429931640625,-1612.760009765625,106.87000274658203,2167.5,22802.19970703125,-158.69999885559082,-5491.199951171875,-304.20000076293945,59.80000019073486,255.0,128.0,,1.2947557595643011,-1.5538671438231009,3.1016076932744974,True,113.0,False,21,False,22,,games5425898691,bf81d8692db,18.0,-955.8800048828125,4873.35009765625,17.030000686645508,8921.699829101562,5361.9000244140625,-0.5000000074505806,-1.1999999731779099,-0.7000000029802322,-293.29999923706055,255.0,128.0,,0.009535000965957144,0.5095222612286406,0.00026992809017302276,True,16,187.0,False,False,22,
34,2220,65,False,False,0,4251.459190636282,3317.68994140625,4574.56005859375,185.67999267578125,-7826.9000244140625,2576.099853515625,3085.7000732421875,-2706.199951171875,-1166.1000061035156,-5226.500244140625,0.0,-0.3945948890252642,2.428773656629581,1.830589153190605,bbef21fef2b,b-o-b-o.,5.0,3415.56005859375,4405.18994140625,105.0999984741211,-5775.10009765625,15086.099853515625,3993.2998657226562,65.10000228881836,29.800000190734863,396.6999816894531,255.0,254.0,,0.014165860508581252,1.957556720697445,-0.0006000852326760005,,10,8,85.90710549713465,True,False,,b0de405f66b,EL_JoBarr,6.0,-66.86000061035156,1655.27001953125,17.0,1985.7000732421875,7595.2001953125,3.400000035762787,-1.5999999642372131,1.0999999940395355,-227.80000686645508,30.0,128.0,,0.009830291862826215,1.2902143766782317,9.886968977941446e-05,True,18,239.0,False,20,False,,enpitsu,76561198039309853,25,3535.389892578125,1436.3800048828125,17.020000457763672,-9661.900024414062,20872.099609375,2.3000000417232513,-0.09999999776482582,-1.0000000149011612,-1177.3999786376953,255.0,0.0,,0.016743209558598426,1.9991909348224521,-0.00030084118067499535,True,53.50190974307316,True,22,False,22,,games5425898691,bf81d8692db,18.0,-287.1600036621094,5206.31982421875,17.030000686645508,-4685.199890136719,-1697.8999328613281,-0.5000000074505806,0.09999999776482582,-0.3999999910593033,0.0,0.0,128.0,,0.009744794546020093,0.34770648863770864,-2.980360908952122e-06,True,16,187.0,False,False,22,
35,2268,67,False,False,1,10134.260150353084,-908.2899780273438,-4832.35009765625,176.64999389648438,-19420.50048828125,24177.7001953125,-2609.89990234375,671.6000366210938,204.3000030517578,-5755.3997802734375,1.0,0.08132763699522787,-0.3457617764857203,0.7612743727222516,bf81d8692db,games5425898691,18.0,-801.9500122070312,-4963.990234375,165.44000244140625,-15167.7001953125,5724.89990234375,923.0000305175781,-4948.0999755859375,-2400.2999877929688,-66.30000114440918,255.0,92.0,,-0.1119860653132471,0.5972049972583371,0.43763006584071906,True,24,17,99.27513959587262,True,False,,76561198039309853,enpitsu,25.0,-2071.830078125,-4713.31982421875,17.030000686645508,19657.7001953125,-7446.6998291015625,5.0,0.5000000074505806,-0.0,12.799999713897705,255.0,255.0,,-0.01675594844536749,-2.780888263443867,-4.456178185725217e-05,True,22,255.0,False,22,False,,EL_JoBarr,b0de405f66b,6,-821.1099853515625,-2220.31005859375,17.0,-11038.00048828125,8628.900146484375,0.9000000357627869,0.3999999910593033,-0.3999999910593033,-339.50000762939453,255.0,128.0,,-0.009580037191727012,0.6976864705309126,0.0002182419918175325,True,201.40876534933685,True,18,False,20,,b-o-b-o.,bbef21fef2b,5.0,-1509.8699951171875,-4803.68994140625,16.940000534057617,6415.2001953125,9572.999877929688,31.90000057220459,-33.80000114440918,-0.5000000074505806,2197.899932861328,255.0,245.0,,-0.015145002336400685,2.107820586869144,0.0012057714545914563,False,10,87.0,False,False,10,
36,2337,69,False,False,0,7047.667179514126,3991.669921875,62.56999969482422,739.3599853515625,-9170.999755859375,8954.500122070312,14414.599609375,4845.799865722656,2589.2001342773438,2411.1000061035156,0.0,0.6579229471630296,0.6635316789916623,-2.6746741828501017,b0de405f66b,EL_JoBarr,6.0,4046.7900390625,-54.81999969482422,629.6500244140625,-3316.7999267578125,5445.3997802734375,7833.0999755859375,-1996.6000366210938,-1446.4999389648438,3951.7999267578125,255.0,255.0,,-0.7354541462895062,1.6036626049478326,-1.5793389771175195,True,21,18,239.33984511642046,True,False,,bbef21fef2b,b-o-b-o.,5.0,2458.60009765625,56.22999954223633,16.889999389648438,6245.9002685546875,-22135.6005859375,30.999999046325684,-4.099999964237213,-2.8999999165534973,-864.3000030517578,255.0,30.0,,0.01699374890849256,-1.307337226876498,-0.0004112643234827842,False,12,53.80942790482635,True,12,False,,enpitsu,76561198039309853,25,1910.8399658203125,3814.070068359375,17.040000915527344,11340.899658203125,4185.10009765625,5.299999713897705,0.19999999552965164,0.0,-3295.1998901367188,255.0,0.0,False,0.01674108575093849,-0.033014233143712816,-8.75283729993518e-05,True,255.0,False,22,False,22,,games5425898691,bf81d8692db,18.0,3520.14990234375,2548.7099609375,17.010000228881836,-2962.9000854492188,-14756.099853515625,2.3000000417232513,0.0,-0.3999999910593033,-2021.6000366210938,255.0,0.0,,0.009583287825449907,-1.831767647778218,-3.414836733934782e-05,True,18,119.0,False,False,24,
37,2489,75,False,False,1,8689.19136198168,-793.2899780273438,-3383.39990234375,437.42999267578125,-6613.3001708984375,-1337.5999450683594,7339.1998291015625,-1682.7999877929688,5068.500061035156,-432.59998321533203,1.0,0.13752098110551478,-0.5013860283609848,1.307282201993616,76561198039309853,enpitsu,25.0,-707.239990234375,-3363.7900390625,254.6699981689453,-5365.7000732421875,-11855.30029296875,4641.400146484375,-1641.300048828125,-223.09999465942383,-973.4999847412109,128.0,0.0,,0.9970535194475267,-0.5573288791998603,0.3191905025046512,True,26,24,126.0,False,2,,bf81d8692db,games5425898691,18.0,-365.9700012207031,-3526.489990234375,226.0800018310547,-4702.799987792969,-2229.2999267578125,6225.3997802734375,-902.5,-4928.500061035156,2268.300018310547,255.0,94.0,,0.5283505978580659,0.28636523113144885,0.40901985179109696,True,20,108.66837867613762,True,28,False,,EL_JoBarr,b0de405f66b,6,-260.260009765625,-3564.75,104.58999633789062,14233.599853515625,-7539.000244140625,-744.4999694824219,-2603.5000610351562,4795.10009765625,-690.8999633789062,255.0,128.0,,-0.7121038988176762,-2.709046559889467,-0.727551635742148,False,0.0,False,19,False,24,,b-o-b-o.,bbef21fef2b,5.0,-944.0599975585938,565.7100219726562,17.049999237060547,-2128.800048828125,-13908.800048828125,2.5999999046325684,-0.0,0.5000000074505806,-1.0999999940395355,255.0,128.0,,-0.01676055527304128,-1.418731671872136,4.6921224462019596e-05,True,12,255.0,False,False,12,
38,2557,77,False,True,0,3540.925957203245,2343.590087890625,3710.590087890625,261.30999755859375,-11660.10009765625,6205.0,5798.3001708984375,5306.300048828125,-1099.8999786376953,2575.4998779296875,0.0,-0.8140149255289446,0.46739027124026633,1.3277601051167902,bbef21fef2b,b-o-b-o.,5.0,2424.22998046875,3603.8798828125,125.7300033569336,-84.89999771118164,22894.19921875,2123.2000732421875,-2073.6000061035156,-5083.399963378906,329.90001678466797,249.0,255.0,,0.02531310423708977,1.2072989653474542,-0.6006931793223896,True,14,13,181.0,False,False,,b0de405f66b,EL_JoBarr,6.0,-3475.3701171875,3866.179931640625,83.91999816894531,-17364.3994140625,-7283.0999755859375,-675.5000305175781,2826.6000366210938,-3275.5999755859375,118.90000343322754,255.0,255.0,,-1.114279170806012,-2.4854448373377376,-0.1728395841950715,True,22,255.0,False,26,False,,enpitsu,76561198039309853,25,1376.510009765625,4989.43994140625,26.889999389648438,88.19999694824219,-80.0,0.0,-37.59999990463257,70.39999961853027,8.700000047683716,128.0,128.0,,0.10028336751039484,-2.37160301786842,-0.2435364954203909,True,126.0,False,24,2,26,,games5425898691,bf81d8692db,18.0,2619.419921875,4167.2001953125,17.010000228881836,-466.6999816894531,11945.2001953125,2.199999988079071,-0.3999999910593033,4.699999988079071,-1576.199951171875,255.0,74.0,,0.009542536577219237,1.598580059638309,-0.00034813083306681246,True,22,83.0,False,False,28,
39,2603,79,False,False,1,9940.188050146045,-386.1600036621094,-4717.14990234375,316.1400146484375,19682.900390625,1131.6999816894531,1452.7000427246094,232.29999542236328,-3341.300048828125,-72.89999961853027,1.0,-0.2941261262430438,0.3474732254219336,-0.8554240292490388,76561198039309853,enpitsu,25.0,-579.8699951171875,-4787.58984375,198.86000061035156,16586.600341796875,-1977.5,2352.7000427246094,780.4000091552734,2524.2999267578125,-248.4000015258789,255.0,128.0,,0.06375528610141216,2.813492347082447,0.001462285578245962,True,28,25,84.0,False,2,,bf81d8692db,games5425898691,18.0,-500.7300109863281,-5090.18017578125,63.47999954223633,17171.099853515625,8121.5997314453125,204.3000030517578,-5279.69970703125,214.40000534057617,1525.7000732421875,128.0,255.0,,-0.10868763404855053,-2.9312919181123815,-1.8457799466185585,True,23,8.0,False,28,False,,EL_JoBarr,b0de405f66b,6,2394.239990234375,-2306.02001953125,17.0,-18047.099609375,-3816.300048828125,3.4999999403953552,1.5999999642372131,-2.8999999165534973,1777.7999877929688,19.0,255.0,,-0.009712683668614788,-0.2733077404961694,5.588791956425578e-05,True,199.0,False,22,False,26,,b-o-b-o.,bbef21fef2b,5.0,-2236.3701171875,-4470.93017578125,17.020000457763672,8524.199829101562,5299.1998291015625,2.5999999046325684,-1.5999999642372131,1.7000000178813934,117.70000457763672,255.0,128.0,,-0.01655296227335145,2.5779869060142158,-4.3511996986082244e-05,True,14,152.9675955592945,True,False,14,
40,2659,81,False,False,0,2320.061305391189,-3139.830078125,4550.16015625,131.25,1381.9999694824219,21146.99951171875,3812.60009765625,-720.8999633789062,-4511.000061035156,3889.8001098632812,0.0,-0.7432977242810858,-0.38395522585872416,-0.3069294235928671,b0de405f66b,EL_JoBarr,6.0,-3231.81005859375,4377.1298828125,78.68000030517578,-4389.800109863281,16440.899658203125,3331.4999389648438,-340.40000915527344,2991.4999389648438,-3143.900146484375,255.0,106.0,,0.044308894785231784,1.4210113440977732,0.25445102122890206,True,28,22,115.0,False,False,,bbef21fef2b,b-o-b-o.,5.0,599.989990234375,1688.27001953125,16.280000686645508,-9939.099731445312,-14841.099853515625,113.50000381469727,-2.5999999046325684,1.0999999940395355,-1910.8000183105469,252.0,0.0,,0.01662003496732939,-2.2285151790340145,-0.00017361064855563976,True,16,153.0,False,16,False,,enpitsu,76561198039309853,25,-1594.780029296875,5064.97998046875,69.01000213623047,4840.10009765625,-369.3000030517578,-455.8000183105469,-401.89998626708984,9.300000071525574,40.19999980926514,0.0,128.0,,-0.05007447882857503,3.073789285291221,-0.8549714892914222,True,84.0,False,26,2,28,,games5425898691,bf81d8692db,18.0,-2967.169921875,4320.10986328125,17.010000228881836,-12318.1005859375,14336.600341796875,0.0,0.0,-0.09999999776482582,-1981.300048828125,255.0,0.0,,0.00959028641467742,2.2094869092661265,1.3122033075843456e-05,True,24,10.779888355603784,True,False,28,
41,2726,84,False,False,1,10105.969486746815,1053.6199951171875,-4964.740234375,448.510009765625,20624.29931640625,3852.6998901367188,-275.9000015258789,1168.3000183105469,2983.599853515625,5072.699890136719,1.0,0.43625295837867895,-2.375153307657306,-1.3187472572995491,76561198039309853,enpitsu,25.0,822.0499877929688,-4994.3701171875,354.5,12284.49951171875,3410.0,3488.5000610351562,-713.0999755859375,2567.9998779296875,-1.4000000059604645,255.0,,,1.1006585345937638,2.8696498285223986,-0.0017100997461049787,True,30,27,22.0,False,2,,bf81d8692db,games5425898691,18.0,-302.4599914550781,-4555.0,396.5400085449219,-19520.899658203125,3850.4000854492188,-4636.400146484375,-64.40000057220459,-34.60000038146973,471.5999984741211,255.0,128.0,,-0.14021845828707,0.09760451354800666,1.5420778958423333,True,26,,False,30,False,,EL_JoBarr,b0de405f66b,6,1142.5799560546875,-4473.830078125,174.25,-9601.900024414062,-13081.8994140625,849.8999786376953,1086.3999938964844,5270.7000732421875,-1135.0,255.0,255.0,,0.21878126407420512,-1.408202465455369,-1.3211689821321664,True,30.401978431209454,True,23,False,30,,b-o-b-o.,bbef21fef2b,5.0,416.260009765625,-2583.760009765625,17.059999465942383,3975.4998779296875,-4686.700134277344,1.7000000178813934,-0.0,0.19999999552965164,2170.399932861328,255.0,249.0,,-0.016632503337609194,-2.251984484881196,5.039016886703129e-05,True,16,153.0,False,False,16,
42,2816,87,False,False,0,3712.291683682899,-3979.2900390625,3072.530029296875,383.8599853515625,10419.89990234375,8577.80029296875,3545.7998657226562,-823.4999847412109,-562.0000076293945,5916.500244140625,0.0,-0.32286284588239417,2.9107080026708396,-2.624681360486077,bbef21fef2b,b-o-b-o.,5.0,-3873.860107421875,2966.81005859375,318.2799987792969,-17027.19970703125,774.7000122070312,17.899999618530273,4225.7000732421875,-1314.1000366210938,-3265.7998657226562,228.0,255.0,,-0.5438195996847003,2.8884375744084294,-1.5756088269713895,True,18,17,116.0,False,False,,b0de405f66b,EL_JoBarr,6.0,-207.05999755859375,3182.7099609375,16.510000228881836,-5360.9002685546875,-15916.99951171875,87.89999961853027,-17.300000190734863,26.30000114440918,206.00000381469727,255.0,128.0,,0.01109543129131745,-1.875230170666995,0.0010303464605963637,True,26,31.0,False,32,False,,enpitsu,76561198039309853,25,-4067.27001953125,3304.300048828125,242.10000610351562,-1268.6000061035156,-12968.399658203125,-271.70000076293945,1682.7000427246094,5214.89990234375,-471.3999938964844,255.0,255.0,,0.08535675944500618,-1.6466564759805657,-1.0492817395532863,True,0.0,False,30,2,32,,games5425898691,bf81d8692db,18.0,2391.260009765625,5103.2099609375,381.3500061035156,-12454.300537109375,-48.20000171661377,-6843.4002685546875,1.2999999523162842,7.599999904632568,-32.40000009536743,255.0,128.0,,0.48402132465879116,3.1327655731732498,-1.5759618789242882,True,26,255.0,False,False,30,
43,2914,90,False,False,0,3455.2771691458734,-3464.340087890625,2828.60009765625,189.0500030517578,14310.899658203125,-17136.600341796875,2829.2999267578125,1519.2999267578125,582.2999954223633,-5775.10009765625,0.0,-0.6278758547662766,2.285176415418503,1.053786302736825,bbef21fef2b,b-o-b-o.,5.0,-3620.7900390625,2844.860107421875,96.5199966430664,4619.89990234375,-3157.5,2332.7000427246094,5148.900146484375,1889.2999267578125,-410.9000015258789,220.0,0.0,,-0.061882565287359026,0.4260935190961702,0.6501666823873523,True,20,19,78.0,False,False,,b0de405f66b,EL_JoBarr,6.0,-3811.320068359375,-1221.8800048828125,16.420000076293945,7266.7999267578125,-4339.4000244140625,-293.4000015258789,-25.899999141693115,-758.8999938964844,2746.6000366210938,255.0,255.0,False,0.009262595391631828,-0.14189810518122867,-0.0015506780181299483,True,28,251.86907536240034,True,34,False,,enpitsu,76561198039309853,24,-1605.3599853515625,4188.52978515625,17.049999237060547,13169.000244140625,-2460.2999877929688,3.100000023841858,-0.9000000357627869,0.09999999776482582,2190.0999450683594,255.0,0.0,False,0.01674008959434239,-0.13219214362676984,9.762038219880753e-05,True,255.0,False,30,2,32,,games5425898691,bf81d8692db,18.0,-3759.820068359375,4264.43017578125,193.58999633789062,-6452.80029296875,-8478.300170898438,-4882.0001220703125,-225.6999969482422,-3107.5,565.0,255.0,255.0,,0.4673157968832253,-2.215803330658856,-1.3142617403347925,True,26,143.0,False,False,32,
44,2964,92,False,False,0,5195.097430512425,-1053.81005859375,-52.70000076293945,130.38999938964844,6054.69970703125,13955.30029296875,5616.7999267578125,4915.5999755859375,-326.1000061035156,3424.89990234375,0.0,0.8265472950267645,-2.851662995502835,1.4586752857649705,b0de405f66b,EL_JoBarr,6.0,-1000.4299926757812,-164.47999572753906,70.33000183105469,15806.700439453125,14705.799560546875,1005.0,-4735.5999755859375,-2743.9999389648438,-541.8000030517578,255.0,255.0,False,0.08812410580813981,0.6761327914777854,-0.7456988497078768,True,36,29,95.2075011243102,True,False,,bbef21fef2b,b-o-b-o.,5.0,-3036.8701171875,1700.97998046875,17.020000457763672,-304.50000762939453,-15435.799560546875,2.199999988079071,0.09999999776482582,0.7000000029802322,-8.700000047683716,255.0,128.0,,0.01677127736590885,-1.5915993599493163,6.207523559733017e-05,False,20,15.343999903689134,True,20,False,,enpitsu,76561198039309853,25,795.6900024414062,2508.889892578125,17.049999237060547,17558.299560546875,-5441.400146484375,3.1999999284744263,-0.3999999910593033,0.0,2045.0,255.0,255.0,False,0.016787563503073675,-0.226778875344746,3.754057851708367e-05,True,189.0,False,30,2,32,,games5425898691,bf81d8692db,18.0,-1667.2900390625,3346.5,16.989999771118164,11214.200439453125,12065.30029296875,4.799999892711639,-0.29999999329447746,-0.09999999776482582,2007.8999328613281,255.0,255.0,,0.00958262436970954,0.891571386548991,2.909853999468165e-05,True,26,89.0,False,False,32,
45,3094,97,False,False,1,10031.082312400138,-1104.0,-4689.68017578125,94.12000274658203,-8913.900146484375,-17812.900390625,2415.2000427246094,3921.199951171875,-2360.5999755859375,-294.89999771118164,1.0,-0.6051577140215556,-2.197089457102614,1.9353179311536692,bf81d8692db,games5425898691,18.0,-1007.5399780273438,-4463.8701171875,21.959999084472656,-1297.1000671386719,-16265.2001953125,3002.0001220703125,-0.0,-0.09999999776482582,-1890.3999328613281,255.0,0.0,,-0.009619722093430517,-1.4381822483380882,-0.00010355650213591719,True,33,26,0.0,False,False,,76561198039309853,enpitsu,25.0,2969.360107421875,-629.780029296875,17.020000457763672,11791.400146484375,-19747.39990234375,2.0999999344348907,-0.5000000074505806,0.7000000029802322,-146.70000076293945,255.0,0.0,,-0.0167930675891467,-2.094530321301882,0.00011703114918966714,True,32,7.0,False,34,2,,EL_JoBarr,b0de405f66b,6,1707.93994140625,-429.3500061035156,17.010000228881836,-10794.599609375,8076.099853515625,2.3000000417232513,-0.19999999552965164,-0.0,2247.2999572753906,255.0,255.0,False,-0.009560225701969955,0.5741825883970321,-2.69904783194986e-05,True,96.0,False,32,False,38,,b-o-b-o.,bbef21fef2b,5.0,628.1900024414062,2889.659912109375,17.049999237060547,-5435.10009765625,-14807.19970703125,2.5999999046325684,-0.0,-0.0,437.00000762939453,255.0,128.0,False,-0.016775809095316525,-1.2576577416238328,-0.00019975978541599346,True,22,255.0,False,False,22,
46,3179,100,False,False,0,4165.560138192562,2932.580078125,3498.699951171875,463.07000732421875,28447.19970703125,6342.39990234375,-6997.7001953125,-1548.3999633789062,1595.0999450683594,-5572.8997802734375,0.0,0.03262094194106398,1.0224833251181562,1.753407819247864,b0de405f66b,EL_JoBarr,6.0,2650.7900390625,3397.7099609375,472.0,14848.699951171875,17377.19970703125,-2558.300018310547,210.20000457763672,106.99999809265137,-1066.3999938964844,255.0,128.0,False,-0.1562532268328529,1.253483822009185,-0.16468607043991665,True,40,32,0.0,False,4,,bbef21fef2b,b-o-b-o.,5.0,2103.530029296875,-1296.260009765625,17.049999237060547,2231.3999938964844,12889.200439453125,2.5999999046325684,0.0,0.7999999821186066,2.3000000417232513,255.0,128.0,False,0.016740697022344053,1.399695985904254,-7.264229606243859e-05,True,22,255.0,False,22,False,,enpitsu,76561198039309853,24,-333.1199951171875,4921.6201171875,17.030000686645508,17217.099609375,7323.800048828125,5.5000001192092896,1.0999999940395355,0.29999999329447746,-1872.2999572753906,255.0,0.0,,0.01678143739955701,0.34878719271085185,-0.0001384354984011044,True,68.0,False,32,2,34,,games5425898691,bf81d8692db,18.0,3504.659912109375,4101.580078125,17.0,11120.400390625,5116.600036621094,3.6000001430511475,-0.09999999776482582,-0.3999999910593033,2321.4999389648438,255.0,255.0,,0.009589481021452977,0.49389403228537654,3.065147604065574e-05,True,26,255.0,False,False,34,
47,3293,104,False,True,0,1605.8343480719802,37.150001525878906,3833.1201171875,1112.9000244140625,-9513.300170898438,16735.10009765625,-9804.199829101562,-5485.2001953125,2299.7000122070312,-789.1000366210938,0.0,-1.1931558228798622,-0.3516859911899256,2.8257186220819,bbef21fef2b,b-o-b-o.,5.0,63.15999984741211,3669.68994140625,1204.9599609375,-11480.6005859375,15399.69970703125,783.7999725341797,-1815.5000305175781,-3632.0001220703125,-3709.7000122070312,255.0,53.0,,0.6127087754608994,1.9805212090904485,-0.8222557146197627,True,24,22,78.0,False,False,,b0de405f66b,EL_JoBarr,6.0,3682.6298828125,194.2100067138672,17.010000228881836,-7138.499755859375,-17271.99951171875,2.5,-0.7000000029802322,-2.3000000417232513,-1906.199951171875,255.0,1.0,,0.009585901652480576,-2.0245298946851653,-0.00016134198545840022,True,34,0.0,False,42,4,,enpitsu,76561198039309853,25,-239.05999755859375,5610.8798828125,27.200000762939453,-1346.199951171875,-2987.3001098632812,-117.89999961853027,-3.100000023841858,32.5,-953.0999755859375,255.0,0.0,,0.05339877220673007,-1.9447663357820313,-0.01440825361713196,True,68.0,False,32,2,34,,games5425898691,bf81d8692db,18.0,96.41000366210938,3872.669921875,740.4199829101562,-15207.19970703125,-2256.4999389648438,4030.1998901367188,-257.2999954223633,1063.0000305175781,-1108.6000061035156,255.0,138.0,,-0.6158191993872272,2.580245992482476,0.6878876483403441,True,26,134.93050344272322,True,False,36,
48,3314,105,False,False,1,10208.075280334513,730.9099731445312,-5066.740234375,218.42999267578125,23327.099609375,-1102.5,1013.3000183105469,5485.7000732421875,498.3000183105469,-2378.699951171875,1.0,0.10044234811293389,1.531885232333168,-1.5997296177597031,76561198039309853,enpitsu,25.0,566.8099975585938,-5123.490234375,146.67999267578125,9358.800048828125,12367.80029296875,2708.699951171875,-4278.299865722656,3453.599853515625,-133.100004196167,255.0,0.0,,-0.5859340381554079,2.2659991779980397,-0.027988508189850245,True,36,33,40.0,False,2,,bf81d8692db,games5425898691,18.0,1130.6700439453125,-3826.2900390625,1008.8300170898438,16752.099609375,-39.60000038146973,2017.4000549316406,998.4999847412109,-956.2000274658203,103.99999618530273,255.0,127.0,,0.38940293657183245,-0.776244692255969,1.9686841748147887,True,26,106.0,False,36,False,,EL_JoBarr,b0de405f66b,6,-2518.489990234375,399.5899963378906,17.010000228881836,19752.19970703125,-1162.5,2.0000000298023224,-1.0000000149011612,0.09999999776482582,-127.10000038146973,255.0,128.0,,-0.009587433359241181,-3.0671968899649062,0.00013447246000789656,True,227.0,False,34,4,42,,b-o-b-o.,bbef21fef2b,5.0,766.27001953125,-4733.16015625,1068.1700439453125,11286.400146484375,-14630.2001953125,-4304.800109863281,-3569.5999145507812,2358.699951171875,-1602.5999450683594,230.0,0.0,True,-0.2151450182092672,0.4375928328099451,-1.9233975226260511,True,22,78.0,False,False,24,
49,3407,108,False,True,0,4970.69654125853,-3947.610107421875,1216.2900390625,384.2900085449219,16341.800537109375,15580.0,1533.699951171875,-727.9000091552734,407.7000045776367,-5941.5997314453125,0.0,-0.876997137308395,-0.3839338897059881,2.9727846357874768,b0de405f66b,EL_JoBarr,6.0,-4081.159912109375,1047.739990234375,400.0,-1055.199966430664,15324.89990234375,7286.199951171875,-4243.399963378906,3074.8001098632812,1669.7000122070312,229.0,0.0,,-0.3424908086830966,1.5778152039477944,1.6128488308493125,True,42,34,255.0,False,4,,bbef21fef2b,b-o-b-o.,5.0,-3794.52001953125,2685.27001953125,17.030000686645508,-1067.699966430664,-15882.2998046875,5.099999904632568,0.0,-0.7000000029802322,109.60000038146973,252.0,145.0,False,0.016763717952434552,-1.6361550510296758,9.227694425854014e-06,True,22,0.0,False,25,False,,enpitsu,76561198039309853,25,-3122.419921875,2622.659912109375,17.049999237060547,12607.5,-5825.5999755859375,3.100000023841858,0.0,-0.09999999776482582,2220.2000427246094,255.0,255.0,False,0.01676472582255236,-0.36807696599007117,1.7372454818895347e-06,True,239.0,False,34,2,36,,games5425898691,bf81d8692db,18.0,-4079.0,1852.1199951171875,501.1300048828125,4.399999976158142,-17404.7998046875,-2084.199981689453,-32.99999952316284,-0.09999999776482582,0.09999999776482582,255.0,128.0,,0.09978044598330622,-1.5804524610112896,-1.5717784787253668,True,26,0.0,False,False,36,
