,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
0,169,0.0,False,False,1,5244.801132535158,-8.380000114440918,-26.239999771118164,102.23999786376953,-860.0,-15892.7001953125,4086.6000366210938,3011.400146484375,-3981.4999389648438,3146.099853515625,1.0,-0.06726356005529811,-0.06734353228910667,-0.10683764687831862,76561198039309853,enpitsu,26.0,-63.20000076293945,-155.57000732421875,102.93000030517578,5328.2000732421875,3317.60009765625,2275.399932861328,-5089.5001220703125,1787.5999450683594,1072.7999877929688,255.0,128.0,,-0.9568923246104101,2.0781174260996385,-0.2181289738482757,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,288.8299865722656,-4920.5498046875,17.010000228881836,-571.3999938964844,1329.6000671386719,2.0999999344348907,-0.7000000029802322,-0.7000000029802322,0.0,255.0,128.0,-0.009392075491003527,1.1648824534891993,8.841712030169697e-06,True,116.0,False,4,False,4,,chickenlegpeice_,764997303082394243,10.0,7.010000228881836,4828.31982421875,17.010000228881836,-2.3999999463558197,-5120.999755859375,2.0000000298023224,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.009414708974990983,-1.570269281797721,5.148595257089188e-06,,116.0,False,False,False,False,,max_stetsun,9008577481387032148,8.0,58.36000061035156,135.97000122070312,114.38999938964844,-11187.900390625,-16378.800048828125,2582.3001098632812,3265.4998779296875,-1508.800048828125,4160.400085449219,255.0,128.0,,-0.6635598553469745,-0.9904463684790275,-0.014723016610698997,True,3,False,4,0.0,False,,
1,171,0.0,False,False,0,5184.959145268547,-7.53000020980835,31.729999542236328,135.60000610351562,-1614.1000366210938,4376.400146484375,2072.2000122070312,3979.2001342773438,-2158.699951171875,3937.6998901367188,0.0,0.07092916274578212,0.2829460534725065,-0.22056529366042957,9008577481387032148,max_stetsun,8.0,-36.75,-120.68000030517578,140.6699981689453,3782.0001220703125,2451.699981689453,2582.9000854492188,-4922.799987792969,1925.2999877929688,1519.1999816894531,255.0,128.0,,1.0468765916944236,1.2102588771791232,-0.06404760375757683,True,0.0,False,4,False,3,,764997303082394243,chickenlegpeice_,10.0,-7.010000228881836,-4786.6201171875,17.010000228881836,2.800000011920929,5898.599853515625,2.0000000298023224,-0.9000000357627869,0.0,0.0,255.0,128.0,0.009422336456085376,1.570269281778777,-2.482906560454853e-06,,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,27.510000228881836,150.41000366210938,115.83999633789062,-4537.60009765625,11.000000238418579,790.8999633789062,5050.0,-1998.3999633789062,-867.9000091552734,255.0,128.0,,1.454460322399387,2.9225130833703257,-1.4043589858773986,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,19.0,-284.3999938964844,4910.259765625,17.010000228881836,896.9000244140625,-2087.4000549316406,2.0999999344348907,0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.00941009651086198,-1.1648825611785332,-3.028686498508218e-06,True,4,False,4,116.0,False,,
2,172,0.0,False,False,1,5241.309907058779,17.780000686645508,-27.209999084472656,134.08999633789062,3342.0999145507812,3086.6000366210938,-2061.0000610351562,469.59999084472656,96.99999809265137,4040.7998657226562,1.0,-0.05840915135235038,-0.39577435663596783,-0.2293301641151247,76561198039309853,enpitsu,26.0,-20.3799991607666,-151.88999938964844,116.83000183105469,4290.4998779296875,-856.2999725341797,435.09998321533203,-5029.200134277344,2203.8999938964844,-315.0,255.0,128.0,,-1.4297270765020753,-2.0942274513328303,-2.2336451562911015,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,284.3999938964844,-4910.259765625,17.010000228881836,-896.9000244140625,2087.4000549316406,2.0999999344348907,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,-0.00941009651086198,1.1648825611785332,-3.028686498508218e-06,True,116.0,False,4,False,4,,chickenlegpeice_,764997303082394243,10.0,7.010000228881836,4776.58984375,17.010000228881836,-2.8999999165534973,-6063.3001708984375,2.0000000298023224,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.009429968287917216,-1.5702693537093189,5.144904374548751e-06,,116.0,False,False,False,False,,max_stetsun,9008577481387032148,8.0,36.75,120.68000030517578,140.6699981689453,-3782.0001220703125,-2451.699981689453,2582.9000854492188,4922.799987792969,-1925.2999877929688,1519.1999816894531,255.0,128.0,,-1.0468765916944236,-1.2102588771791232,-0.06404760375757683,True,3,False,4,0.0,False,,
3,176,0.0,False,False,0,5178.889391405036,-65.52999877929688,28.1299991607666,93.0199966430664,-4097.200012207031,3322.0001220703125,-555.6000137329102,3331.4999389648438,402.59998321533203,3842.7999877929688,0.0,0.025189516350273323,0.7366763971014294,0.004511865318340802,9008577481387032148,max_stetsun,8.0,16.09000015258789,-101.58000183105469,142.97999572753906,2618.3999633789062,470.2000045776367,-169.89999771118164,-5485.10009765625,10.0,404.00001525878906,255.0,128.0,,0.8545690648454837,-1.6044453335749553,3.0702905668468317,True,0.0,False,4,False,3,,764997303082394243,chickenlegpeice_,10.0,-7.010000228881836,-4668.33984375,17.010000228881836,3.6000001430511475,7495.0,2.0000000298023224,-0.9000000357627869,0.0,0.0,255.0,128.0,0.009445227204441384,1.5702694256897745,5.140952706803305e-06,,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-36.65999984741211,196.0,117.11000061035156,-3995.0,3662.0001220703125,-160.20000457763672,5223.2000732421875,-1722.5,-18.200000524520874,255.0,0.0,,0.5385239267542833,1.2676493271488092,3.141475797997146,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,19.0,-260.5299987792969,4854.7001953125,17.010000228881836,1764.1000366210938,-4104.89990234375,2.0999999344348907,0.7000000029802322,0.19999999552965164,0.0,255.0,128.0,,0.00941009651086198,-1.1648825611785332,-3.028686498508218e-06,True,4,False,4,116.0,False,,
4,212,1.0,False,False,1,5442.89133033457,473.5199890136719,-286.4700012207031,94.58999633789062,3069.2001342773438,6599.89990234375,2781.7001342773438,3174.2001342773438,4206.499938964844,1216.6999816894531,1.0,0.9157318663670748,0.5339477218530798,1.1884750976939598,76561198039309853,enpitsu,26.0,444.1400146484375,-443.94000244140625,17.049999237060547,987.0999908447266,4618.800048828125,2.7000001072883606,-0.19999999552965164,1.0000000149011612,69.00000095367432,255.0,0.0,,-0.01657693687893678,1.7740683144401965,-0.00011075572712123443,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,216.94000244140625,-4764.97021484375,17.010000228881836,2793.900146484375,-6928.499755859375,2.0999999344348907,0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,-0.009745271716100042,1.1874747919835031,2.4671182685577634e-06,True,116.0,False,4,False,4,,chickenlegpeice_,764997303082394243,10.0,328.3699951171875,3238.639892578125,17.010000228881836,3885.0,-13631.600341796875,1.899999976158142,0.09999999776482582,-0.19999999552965164,0.0,205.0,128.0,,-0.009586561410399447,-1.8484342479088216,-2.4114015372198313e-05,True,94.0,False,False,False,False,,max_stetsun,9008577481387032148,8.0,-194.2899932861328,99.87000274658203,17.010000228881836,3546.4999389648438,1629.2999267578125,2.0999999344348907,-5.799999833106995,-1.0999999940395355,1497.5,255.0,170.0,,-0.009444336830854962,2.7681885111145808,0.00019738078848278358,True,4,False,4,0.0,False,,
5,235,2.0,False,False,1,4844.519720150386,725.260009765625,298.489990234375,115.58000183105469,1520.3999328613281,12717.60009765625,1567.1000671386719,534.7999954223633,3654.1000366210938,1714.1000366210938,1.0,-0.7942161468622796,0.9572835019895312,1.0225853324008511,76561198039309853,enpitsu,26.0,739.8400268554688,110.23999786376953,19.100000381469727,2754.5999145507812,9714.7998046875,2982.9000854492188,42.39999771118164,102.10000038146973,1635.7000732421875,255.0,128.0,,-0.03339979489013508,1.8597047344721123,-0.02058145964412309,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,445.1700134277344,-5330.490234375,17.219999313354492,-558.1999969482422,1393.699951171875,-17.799999713897705,46.599998474121094,-32.30000019073486,-4.600000083446503,255.0,124.0,-0.012711823332778642,1.187207498667684,0.009222356651907168,True,116.0,False,4,False,4,,chickenlegpeice_,764997303082394243,10.0,701.1500244140625,1970.489990234375,17.010000228881836,6144.5001220703125,-14672.900390625,1.899999976158142,1.5999999642372131,0.09999999776482582,-17.999999523162842,73.0,128.0,,-0.009631394540701096,-1.966394592609033,-3.052702010806387e-05,True,75.0,False,False,False,False,,max_stetsun,9008577481387032148,8.0,390.7200012207031,489.7200012207031,72.62000274658203,7724.000244140625,6752.60009765625,3345.2999877929688,-396.6999816894531,488.8999938964844,-2183.000030517578,255.0,8.0,,-0.0435019516068741,2.6077308013516016,-0.004387030967449406,True,4,False,6,0.0,False,,
6,240,2.0,False,False,0,5674.565330352302,-775.22998046875,-533.280029296875,135.0800018310547,-18365.50048828125,-6480.9002685546875,2307.2000122070312,2026.3999938964844,1682.1000671386719,5391.099853515625,0.0,0.27867973005248853,-0.3504138043538707,1.43031414339474,9008577481387032148,max_stetsun,8.0,-562.1799926757812,-537.9099731445312,114.98999786376953,-12517.39990234375,-2212.5,2351.3999938964844,-3889.89990234375,-3778.699951171875,-916.1000061035156,255.0,34.0,,0.41659465233288,-2.7290016458537476,0.6997179687288083,True,0.0,False,6,False,5,,764997303082394243,chickenlegpeice_,10.0,-780.2899780273438,-1780.6500244140625,17.010000228881836,-3955.4000854492188,9579.7998046875,1.899999976158142,-0.3999999910593033,-0.19999999552965164,-78.89999866485596,0.0,123.0,0.009906668042587526,1.9626187496823737,-2.517945305247086e-05,True,75.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-781.0700073242188,-277.6000061035156,67.19999694824219,-3102.2000122070312,-15101.800537109375,2723.2000732421875,5265.9002685546875,-270.0,688.7999725341797,255.0,128.0,,0.2242194620655657,-1.6723828758291472,-0.08001625481009608,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,19.0,-431.8599853515625,5290.8701171875,16.959999084472656,1071.9999694824219,-3450.1998901367188,6.1000001430511475,14.800000190734863,-11.90000057220459,-503.6000061035156,255.0,118.0,,0.008771373134098048,-1.2463679375806893,-0.002058931901104301,True,4,False,4,116.0,False,,
7,242,2.0,False,False,1,4565.703368070916,878.5399780273438,574.3300170898438,147.2100067138672,17967.80029296875,18890.50048828125,4264.89990234375,2462.4000549316406,3116.0000610351562,-4497.300109863281,1.0,-0.34378960022065935,0.11243358395208872,1.4906579302342482,76561198039309853,enpitsu,26.0,809.5599975585938,416.29998779296875,89.05999755859375,3107.3001098632812,15153.00048828125,2096.9000244140625,-5478.800048828125,294.59999084472656,-380.6999969482422,255.0,128.0,,-0.883603661620737,1.7130513157632845,-0.12029874409266324,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,418.8599853515625,-5250.330078125,16.989999771118164,-1451.6999816894531,4558.2000732421875,4.4999998807907104,-4.4999998807907104,7.400000095367432,-62.10000038146973,255.0,128.0,-0.009377684611794723,1.265763313626065,-0.00039568540542379464,True,116.0,False,4,False,4,,chickenlegpeice_,764997303082394243,10.0,812.510009765625,1702.3299560546875,17.010000228881836,2604.89990234375,-6350.10009765625,1.899999976158142,0.29999999329447746,-0.0,-12.899999618530273,0.0,128.0,,-0.009930663806464724,-1.958761124622769,-8.459208424716093e-06,True,75.0,False,False,False,False,,max_stetsun,9008577481387032148,8.0,648.1799926757812,558.1900024414062,124.58999633789062,11173.599853515625,2850.0,94.0999984741211,3635.2999877929688,4087.0001220703125,-575.0,255.0,55.0,,-0.5747025679719173,2.424678200407273,1.3122029946910512,True,5,False,6,0.0,False,,
8,360,6.0,False,False,1,1533.9427552504076,2424.89990234375,5015.72021484375,1002.3599853515625,-5544.0997314453125,-2418.3999633789062,-2961.0000610351562,2331.9000244140625,2616.300048828125,-4869.89990234375,1.0,0.6988780748514801,0.01347510423203389,0.5411136397859541,76561198039309853,enpitsu,26.0,2538.409912109375,4907.60009765625,1126.030029296875,-15212.80029296875,-2483.6000061035156,-136.19999885559082,4585.4998779296875,-2993.599853515625,510.6999969482422,128.0,128.0,,-0.1305082402838544,0.5893690093061499,2.857401787705682,True,237.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,3322.449951171875,283.7300109863281,16.989999771118164,-12587.5,18898.199462890625,2.199999988079071,-1.7000000178813934,2.5999999046325684,1052.0999908447266,255.0,241.0,-0.009602862204789932,0.9651812021712235,6.661813879689537e-05,True,236.3016515265229,True,4,False,4,,chickenlegpeice_,764997303082394243,11.0,1930.4100341796875,4192.93994140625,17.010000228881836,-9336.900024414062,14695.50048828125,2.0999999344348907,-0.29999999329447746,0.5999999865889549,121.00000381469727,255.0,128.0,,-0.009596307864559471,0.9900517561896195,-0.0001105231162022164,True,47.0,False,4,4,False,,max_stetsun,9008577481387032148,8.0,-232.89999389648438,3936.159912109375,17.010000228881836,-9852.80029296875,8776.500244140625,2.3999999463558197,-0.0,0.19999999552965164,-2202.4000549316406,128.0,13.0,True,-0.009628143373604466,0.7881430846686358,-7.150486694785598e-05,True,6,False,6,31.0,False,,
9,440,9.0,False,False,1,822.5838578357731,1223.9100341796875,4385.60009765625,306.1300048828125,-11578.399658203125,22498.30078125,-6091.5997314453125,-1700.8999633789062,-503.6000061035156,5731.6998291015625,1.0,0.19068433294487472,0.9102263604828146,-3.0285027225119387,bf81d8692db,games5425898691,19.0,1287.1500244140625,4134.89013671875,378.17999267578125,4356.7999267578125,22541.10107421875,1384.2999267578125,-4817.5,2504.600067138672,876.2000274658203,255.0,138.0,,-0.7074267442283895,1.9600506044161379,0.251579935303775,True,167.29452048578574,True,6,False,5,,76561198039309853,enpitsu,26.0,-1614.1199951171875,4205.60009765625,36.599998474121094,-9057.899780273438,-1782.2999572753906,-735.8000183105469,-2922.9000854492188,158.90000343322754,4656.199951171875,255.0,255.0,-0.03228787799025691,-2.824373023677567,0.4266374779816221,True,255.0,False,6,False,6,,chickenlegpeice_,764997303082394243,11.0,1136.0899658203125,5002.509765625,83.73999786376953,-7355.2001953125,-1991.9999694824219,3031.4999389648438,402.79998779296875,-9.599999785423279,1616.300048828125,255.0,128.0,False,-0.22977549884587353,-0.3761934244508278,-0.6408082691036631,True,47.0,False,6,4,False,,max_stetsun,9008577481387032148,8.0,-249.49000549316406,4644.490234375,17.010000228881836,-36.80000066757202,-20.399999618530273,2.0999999344348907,-0.9000000357627869,-0.7999999821186066,-25.299999713897705,128.0,128.0,False,-0.009318674154676576,-2.9345401453649824,5.692024036361133e-05,True,6,False,6,31.0,False,,False
