,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
36,2630,80,False,False,1,1946.9817119365634,-288.510009765625,3594.7900390625,387.6099853515625,-7475.8001708984375,16890.50048828125,807.5,3155.4000854492188,-1727.8999328613281,4801.700134277344,1.0,-1.2319527963419967,0.8887628399378709,1.6484562301427341,7219373973445091068,ZnOx_ArK7,11.0,-272.2099914550781,3333.919921875,369.4100036621094,9370.700073242188,12277.80029296875,2832.6998901367188,-2592.3001098632812,-721.9999694824219,2322.5999450683594,255.0,211.0,,0.28824925876798885,1.5578013349230753,-0.28960966012562134,True,10,6,14,0.0,False,,8189058241678298049,obey-Supremee_,20.0,-3635.9599609375,920.5900268554688,16.90999984741211,10029.7998046875,4947.39990234375,25.399999618530273,30.199999809265137,53.89999866485596,-26.099998950958252,231.0,128.0,False,-0.007611727392468134,2.6866738985446625,-0.00257398174411412,True,255.0,False,False,12,12,,enpitsu,76561198039309853,27.0,-70.8499984741211,4130.06005859375,213.5500030517578,-7982.5,-12879.000244140625,1997.8999328613281,1060.5999755859375,-4425.899963378906,3088.0999755859375,255.0,128.0,,0.30643883069420447,-1.062066289177865,0.6471702019253707,True,10,False,22.0,False,7,,games5425898691,bf81d8692db,24,-1215.780029296875,4380.08984375,17.010000228881836,3392.2000122070312,-573.4000015258789,2.0999999344348907,0.19999999552965164,-0.0,228.09999465942383,255.0,128.0,,-0.009475378605468683,-2.978935052707067,-0.0001606899480274696,True,16,False,20,,False,
37,2696,82,True,True,1,2326.2121610749123,-930.3200073242188,3699.22998046875,125.05000305175781,7090.5999755859375,23751.298828125,7913.800048828125,5332.80029296875,-1331.1000061035156,2405.8999633789062,1.0,1.1408182238644071,2.0169224598256448,2.459480361024407,8189058241678298049,obey-Supremee_,21.0,-962.8900146484375,3542.610107421875,101.2699966430664,8719.7998046875,17881.099853515625,1463.9999389648438,-5297.5,1013.8999938964844,-1076.1000061035156,255.0,161.0,False,-0.7817493244132265,1.8279028008592229,-0.17571805936265855,True,13,False,14,238.0,False,,7219373973445091068,ZnOx_ArK7,11.0,1482.5,4656.02001953125,17.0,4806.000061035156,-6905.999755859375,3.400000035762787,2.199999988079071,-2.5999999046325684,-764.1000366210938,255.0,120.0,False,-0.009513367402653395,-2.168997627732275,-9.24378739220737e-05,False,0.0,False,6,10,14,,enpitsu,76561198039309853,28.0,-2284.320068359375,2617.919921875,17.059999465942383,-7291.199951171875,11483.199462890625,1.1999999731779099,0.29999999329447746,-0.7999999821186066,-10.800000429153442,255.0,128.0,False,-0.016733118138043703,1.0064947195551692,6.863539974691096e-05,True,10,False,22.0,False,8,,games5425898691,bf81d8692db,24,-421.95001220703125,5106.6298828125,106.30999755859375,1884.9000549316406,-1531.7999267578125,4073.0999755859375,-307.2999954223633,1038.3999633789062,-36.500000953674316,128.0,127.0,,0.04658028802344847,0.7111312343754191,0.08308726550856894,True,16,False,22,,False,
38,2967,83,False,False,0,5203.7476392385115,7.230000019073486,15.239999771118164,93.06999969482422,13931.500244140625,23770.50048828125,2360.500030517578,3997.39990234375,-2124.600067138672,3937.7999877929688,0.0,-0.019228791294899066,0.03421742536024704,0.034751272037613024,76561198039309853,enpitsu,27.0,-126.8499984741211,-176.3699951171875,94.19999694824219,10674.000244140625,20266.500244140625,1968.699951171875,-5428.4002685546875,-349.0999984741211,812.6000213623047,255.0,255.0,,0.598875813905602,0.7004626929243928,-0.5678881734717384,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,0.0,-5124.47021484375,17.010000228881836,0.0,-4109.700012207031,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009307894940316308,1.5708053435340397,7.671400741130114e-06,True,116.0,False,False,False,False,,obey-Supremee_,8189058241678298049,20.0,80.61000061035156,167.69000244140625,73.43000030517578,-14832.900390625,-17352.099609375,2796.7001342773438,2163.5000610351562,-2266.3999938964844,268.4000015258789,255.0,53.0,,0.11260418536549299,-2.0094793836649916,0.011159216107158306,True,4,False,0.0,False,3,,ZnOx_ArK7,7219373973445091068,11,0.0,1915.6600341796875,17.010000228881836,0.19999999552965164,-16540.799560546875,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,,,0.009643591538429249,-1.570758475864143,7.811600033214425e-06,True,4,False,4,93.0,False,
39,2969,83,False,False,1,5220.5022516120425,-29.389999389648438,2.1700000762939453,122.19999694824219,-11752.39990234375,-1519.1000366210938,2364.7000122070312,-3820.10009765625,2120.0999450683594,-4112.300109863281,1.0,0.2625641719314942,-0.2006236026560474,0.4562610395959811,8189058241678298049,obey-Supremee_,20.0,-29.170000076293945,-162.13999938964844,109.08999633789062,4701.600036621094,-1224.8999786376953,4477.5,-1369.2999267578125,3028.599853515625,4382.0001220703125,255.0,33.0,,0.36753345461153514,1.6945505870526052,0.2460117541421025,True,3,False,4,0.0,False,,7219373973445091068,ZnOx_ArK7,11.0,-0.2199999988079071,-1777.8599853515625,17.010000228881836,-112.70000457763672,16537.900390625,2.0999999344348907,0.5999999865889549,1.1999999731779099,272.00000762939453,255.0,160.0,,-0.009643527295334764,1.5648923794443605,3.6097013372202065e-05,True,93.0,False,False,4,4,,enpitsu,76561198039309853,27.0,72.62999725341797,82.12999725341797,100.69999694824219,-2366.1000061035156,-2084.4000244140625,-232.5,2988.900146484375,-2677.7999877929688,-3761.0000610351562,255.0,255.0,,-1.0408227274754744,0.5868028033732517,-1.3355841948718141,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,24,-0.0,5145.35009765625,17.010000228881836,-0.0,1192.699966430664,2.0999999344348907,-0.5999999865889549,-0.0,0.0,255.0,,,-0.009307894940316308,-1.5708053435340397,7.671400741130114e-06,True,False,False,False,116.0,False,
40,3005,84,False,False,1,5783.598624577677,-1452.219970703125,-145.44000244140625,113.0,-9861.699829101562,13214.300537109375,3603.2000732421875,2739.2999267578125,-2154.7999572753906,-4118.699951171875,1.0,-0.9094598570313993,-0.06160798119446232,1.679806492815758,7219373973445091068,ZnOx_ArK7,11.0,-1423.9300537109375,-301.30999755859375,16.399999618530273,-11989.7998046875,8859.7998046875,-227.70000457763672,520.4000091552734,-643.7000274658203,1009.8000335693359,128.0,10.0,,-0.015079409052387902,0.6683132676091122,-0.022579337133479455,False,4,False,4,65.0,False,,8189058241678298049,obey-Supremee_,20.0,529.4199829101562,-293.3999938964844,29.65999984741211,4160.10009765625,-98.29999923706055,-1203.3999633789062,-5414.5001220703125,128.50000381469727,-956.9999694824219,255.0,0.0,,-0.025292383406630484,-3.0200372725780933,0.42051846802832016,True,0.0,False,False,4,4,,enpitsu,76561198039309853,27.0,-293.3699951171875,-1.2100000381469727,17.049999237060547,-6314.89990234375,474.39998626708984,3.1999999284744263,-0.9000000357627869,-1.0000000149011612,0.0,255.0,128.0,,-0.016566412591536614,0.07513271593281087,-5.577396376148366e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,24,-52.58000183105469,4507.08984375,17.010000228881836,-260.49999237060547,-446.3999938964844,2.3000000417232513,-0.7000000029802322,2.0999999344348907,-123.90000343322754,128.0,0.0,,-0.009739326482404696,-1.0397188693894723,0.00011066563924393986,True,False,False,False,116.0,False,
41,3056,86,False,False,1,5071.546345668149,-3178.510009765625,2120.239990234375,93.77999877929688,-7745.10009765625,9410.999755859375,1370.8000183105469,-3712.0999145507812,-4019.2001342773438,-2462.7000427246094,1.0,0.027317567947841476,-0.8939167214550866,0.43029231401763174,7219373973445091068,ZnOx_ArK7,11.0,-3284.14990234375,1993.0899658203125,17.0,-5859.4000244140625,15629.000244140625,3.4999999403953552,-0.19999999552965164,0.9000000357627869,-1726.3999938964844,155.0,44.0,,-0.009599491168172925,1.2512957789660617,-0.0001534209092363536,False,4,False,4,38.0,False,,8189058241678298049,obey-Supremee_,20.0,2340.5400390625,-184.33999633789062,17.010000228881836,13530.699462890625,5.600000023841858,2.0999999344348907,1.5000000596046448,0.29999999329447746,-357.00000762939453,253.0,128.0,,-0.009545982819562423,-3.111903971006127,0.00010108005151574732,True,0.0,False,False,4,4,,enpitsu,76561198039309853,28.0,-2691.1298828125,-36.29999923706055,17.049999237060547,-15766.500244140625,-1487.5999450683594,2.5999999046325684,-0.19999999552965164,-0.0,14.199999570846558,255.0,0.0,,-0.01678212652694515,-0.09580319528564682,-2.1855909475258806e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,24,66.80000305175781,5579.25,25.469999313354492,445.09998321533203,6018.4002685546875,-667.3999786376953,-146.40000343322754,-2531.300048828125,-388.1999969482422,255.0,128.0,,-0.04125003479975798,-1.3532084468031953,-0.05119835571852406,True,4,False,4,116.0,False,
42,3093,87,False,False,1,4312.645042139413,-3176.179931640625,3720.050048828125,128.9600067138672,4193.399963378906,11296.099853515625,447.20001220703125,-1434.7000122070312,14.500000476837158,-4977.900085449219,1.0,0.005431253824300762,0.4681301174055151,1.0815241267319036,7219373973445091068,ZnOx_ArK7,11.0,-3279.320068359375,3713.530029296875,16.969999313354492,2545.800018310547,14583.699951171875,4.900000095367432,-1.7000000178813934,-2.5,-1626.300048828125,255.0,0.0,,-0.009521060118935767,1.7642034209241442,-0.00014941320114115564,,4,False,4,0.0,False,,8189058241678298049,obey-Supremee_,20.0,3856.590087890625,490.95001220703125,19.350000381469727,-1965.3999328613281,13106.600341796875,-151.8000030517578,-63.499999046325684,595.6000137329102,2205.500030517578,255.0,255.0,,-0.02588425700643719,1.3609996201945358,-0.1035543245440369,True,255.0,False,False,4,4,,enpitsu,76561198039309853,28.0,-3937.739990234375,1279.2099609375,40.54999923706055,3327.39990234375,20589.3994140625,-1521.6000366210938,-80.29999732971191,-1531.3999938964844,73.89999866485596,255.0,0.0,,-0.08228034920485737,1.7357342662692647,0.42326874184748176,True,2,False,189.09033968884455,True,2,,games5425898691,bf81d8692db,24,-10.359999656677246,5461.14013671875,21.239999771118164,-3319.2001342773438,-4207.099914550781,-165.49999237060547,1.0999999940395355,45.10000228881836,-1105.4000091552734,255.0,32.0,,-0.04135099428719447,-0.9400100630002035,-0.02337490424472005,True,4,False,4,116.0,False,
43,3103,88,False,False,1,4011.9690879904374,-2977.75,4095.989990234375,135.1199951171875,7516.199951171875,5813.499755859375,1841.4999389648438,-3096.0000610351562,450.49999237060547,-3999.7000122070312,1.0,-0.5358384786904172,2.302319139753111,1.1461736810580148,7219373973445091068,ZnOx_ArK7,11.0,-3067.909912109375,4136.31005859375,16.860000610351562,8420.900268554688,7937.1002197265625,30.399999618530273,-22.300000190734863,24.40000057220459,-2071.699981689453,128.0,16.0,,-0.007673334042674419,2.4465148224510482,-0.00029014990117165235,,4,False,4,255.0,False,,8189058241678298049,obey-Supremee_,20.0,3639.85009765625,875.1900024414062,17.010000228881836,-9412.5,9333.800048828125,5.299999713897705,11.100000143051147,-14.299999475479126,324.1999816894531,255.0,128.0,,-0.009448258150302178,0.7456133879710645,0.0007710256352475294,True,255.0,False,False,4,4,,enpitsu,76561198039309853,28.0,-3781.06005859375,2026.9599609375,16.399999618530273,7053.2000732421875,21839.69970703125,19.40000057220459,121.49999618530273,-0.9000000357627869,-361.6999816894531,255.0,128.0,,-0.013863152832084384,1.915733899719906,-0.00679842398182117,True,2,False,168.0,False,2,,games5425898691,bf81d8692db,24,-156.3300018310547,5320.77978515625,17.030000686645508,-2427.4000549316406,-2066.999969482422,-9.399999976158142,-112.89999961853027,-51.70000076293945,-20.999999046325684,0.0,128.0,,-0.012018357827362049,-0.7051054006549908,-0.0058391256723948765,True,4,False,4,116.0,False,
44,3116,88,False,False,1,3601.887916655112,-2622.840087890625,4371.0,150.42999267578125,7819.4000244140625,6506.400146484375,1064.7000122070312,-2128.6000061035156,-25.299999713897705,-4006.0000610351562,1.0,-0.08032069759652669,-1.3302203900735743,-0.0564025776267496,7219373973445091068,ZnOx_ArK7,11.0,-2676.419921875,4329.77001953125,17.010000228881836,7664.6002197265625,3523.900146484375,0.0,0.7000000029802322,-0.0,66.50000095367432,255.0,128.0,,-0.009543263291761637,2.7031602558494856,-9.015743087765784e-05,,4,False,4,247.0,False,,8189058241678298049,obey-Supremee_,20.0,3073.780029296875,1223.1300048828125,17.010000228881836,-12648.1005859375,5950.999755859375,2.0999999344348907,-0.5999999865889549,0.19999999552965164,10.099999904632568,246.0,128.0,,-0.00957595365911587,0.4382784375979538,-6.009286959306619e-05,True,255.0,False,False,4,4,,enpitsu,76561198039309853,28.0,-3396.139892578125,3045.699951171875,17.049999237060547,8293.200073242188,21374.09912109375,2.7000001072883606,-0.0,0.5999999865889549,-0.3999999910593033,255.0,0.0,,-0.01676460494344206,1.9409746967139223,-4.951290498256574e-05,True,2,False,199.0,False,2,,games5425898691,bf81d8692db,24,-79.08999633789062,5385.77001953125,18.329999923706055,3619.5001220703125,3047.0001220703125,103.00000190734863,95.10000228881836,-14.40000057220459,-6.499999761581421,255.0,128.0,,-0.031161327770635183,-0.702423474135858,-0.023744068673502674,True,4,False,4,116.0,False,
45,3177,91,False,False,0,9863.27074076767,1448.4000244140625,-4440.60009765625,164.25999450683594,11754.200439453125,19687.7001953125,3454.89990234375,712.0999908447266,-3731.6000366210938,4643.999938964844,0.0,0.39195203865391487,-0.3744706306769486,1.365863119713394,bf81d8692db,games5425898691,24.0,1338.6400146484375,-4635.22021484375,129.0500030517578,17459.69970703125,6099.89990234375,480.2000045776367,-933.3000183105469,5304.69970703125,1112.9000091552734,255.0,128.0,,0.9581912960496349,0.8344550398792595,0.8511790853850547,True,5,False,6,45.0,False,,76561198039309853,enpitsu,28.0,1441.7900390625,-5097.33984375,141.64999389648438,1034.1000366210938,511.5999984741211,-2472.7999877929688,1444.6000671386719,27.100000381469727,-395.6999969482422,255.0,0.0,,-0.4817999738947872,-3.065032065012009,1.3806794779439557,True,154.0,False,False,2,2,,obey-Supremee_,8189058241678298049,20.0,-617.25,-2226.72998046875,17.010000228881836,11523.800048828125,7055.3997802734375,2.0000000298023224,0.19999999552965164,0.09999999776482582,21.30000114440918,248.0,128.0,,0.009574831434819343,0.5524474609864265,-5.025960945116499e-05,True,4,False,255.0,False,4,,ZnOx_ArK7,7219373973445091068,11,1262.8800048828125,-4541.1298828125,95.80999755859375,13483.1005859375,11597.80029296875,5572.60009765625,333.69998931884766,4261.400146484375,3357.9998779296875,117.0,255.0,False,0.631926257961779,-0.6103182050059165,0.23606253056580975,True,7,False,8,227.0,False,
46,3283,94,False,False,0,6093.38596939604,3965.429931640625,1466.3299560546875,316.0799865722656,-6022.60009765625,17595.999755859375,-5307.7001953125,-4730.799865722656,3242.3001098632812,1762.2999572753906,0.0,0.05330008045534696,-1.743707046266423,-1.524874144588023,bf81d8692db,games5425898691,24.0,4078.989990234375,1225.969970703125,423.7300109863281,-2.7000001072883606,19069.69970703125,-3510.7998657226562,-581.8000030517578,0.19999999552965164,0.0,128.0,255.0,,0.16703703913897364,1.5610604403724553,-1.5723996366645083,True,6,False,6,0.0,False,,76561198039309853,enpitsu,28.0,-56.77000045776367,-2089.3798828125,17.049999237060547,-1874.1000366210938,19570.10009765625,2.5,0.0,0.5000000074505806,0.09999999776482582,255.0,0.0,False,0.016775734916600987,1.666295051963425,-4.625970970658432e-05,True,161.0,False,False,2,2,,obey-Supremee_,8189058241678298049,20.0,2564.8701171875,2702.159912109375,17.010000228881836,-5582.9998779296875,11969.300537109375,2.0999999344348907,-0.29999999329447746,-0.29999999329447746,1.8000000715255737,128.0,128.0,,0.009609251263079393,2.0075364995416987,1.4506062210164225e-05,True,4,False,188.0,False,4,,ZnOx_ArK7,7219373973445091068,11,2267.239990234375,2132.860107421875,17.010000228881836,-11089.200439453125,18683.399658203125,2.0999999344348907,0.0,0.0,10.90000033378601,255.0,128.0,False,0.009597626387352185,2.1078618573950374,-2.5620157327429064e-05,True,10,False,10,186.0,False,
47,3352,97,False,False,1,10680.504085268392,-3083.139892578125,-4771.58984375,170.8699951171875,-6845.4998779296875,-129.399995803833,9863.699951171875,1151.500015258789,3369.7000122070312,-4828.900146484375,1.0,0.816497226759256,-0.3659305707739853,2.1003532807638607,8189058241678298049,obey-Supremee_,20.0,-2922.550048828125,-4803.39990234375,20.079999923706055,-9326.099853515625,-8512.000122070312,1342.2999572753906,-3455.7998657226562,2669.7000122070312,-1667.5999450683594,255.0,0.0,,0.0926184486007244,-0.7316637668686948,0.017974641008058106,True,4,False,4,172.3320603011757,True,,7219373973445091068,ZnOx_ArK7,11.0,-103.54000091552734,-4606.4501953125,17.010000228881836,-1034.5999908447266,-195.40000915527344,2.0999999344348907,0.5000000074505806,-0.19999999552965164,752.0999908447266,251.0,255.0,,-0.009483869572374522,0.03822420371231778,0.00018024132506302515,True,216.0,False,False,10,10,,enpitsu,76561198039309853,28.0,-41.2400016784668,330.6099853515625,17.049999237060547,-0.0,0.09999999776482582,2.5999999046325684,-0.7000000029802322,-0.0,0.0,,,,-0.016839807006422607,-1.4479253448961888,3.646408636541538e-06,True,2,False,192.0,False,2,,games5425898691,bf81d8692db,24,-2960.489990234375,-3718.840087890625,17.0,-3423.0999755859375,-6723.499755859375,3.400000035762787,2.0999999344348907,1.4000000059604645,-190.0,255.0,128.0,,-0.009431364196630737,-1.0822123761189022,0.00023592825075749013,True,8,False,8,,False,
48,3421,99,False,False,0,4230.635697461154,3130.570068359375,3841.919921875,102.87000274658203,-15967.099609375,9830.30029296875,7666.9000244140625,-4072.0999145507812,1450.3999328613281,3750.0,0.0,-1.1618938815546607,-0.12113310222880745,2.0386301765972865,bf81d8692db,games5425898691,24.0,3317.679931640625,3699.7099609375,17.0,-9963.400268554688,8733.300170898438,1.0000000149011612,-2.3999999463558197,2.199999988079071,-719.7000122070312,255.0,164.0,,0.009562522069040784,2.374718287892155,0.00012725349874982374,True,8,False,8,220.51065803855977,True,,76561198039309853,enpitsu,28.0,1010.7100219726562,-93.06999969482422,17.049999237060547,-84.79999542236328,-1184.5999908447266,2.5,0.5999999865889549,0.3999999910593033,16.59999966621399,255.0,255.0,False,0.016749386930447065,1.4951867488163981,-4.567834401518627e-05,True,223.0,False,False,2,2,,obey-Supremee_,8189058241678298049,20.0,3246.89990234375,4061.39990234375,429.55999755859375,-1918.0000305175781,-9525.700073242188,-9939.89990234375,700.5999755859375,506.30001068115234,-788.0000305175781,241.0,128.0,False,0.8388758839475273,-2.397629838518033,0.8412542511098611,True,6,False,95.97350550210601,True,4,,ZnOx_ArK7,7219373973445091068,11,-237.3699951171875,5247.56005859375,17.010000228881836,-2331.199951171875,1894.7000122070312,1.5000000596046448,0.19999999552965164,0.09999999776482582,-370.40000915527344,255.0,255.0,False,0.009304930721917345,-0.7399779324710998,-7.344940574088396e-05,True,10,False,10,216.0,False,
49,3481,102,False,True,0,1301.3143964035753,243.13999938964844,4510.89013671875,320.5899963378906,-3612.39990234375,14125.30029296875,4780.899963378906,2630.0,860.6999969482422,-5323.699951171875,0.0,-0.8224129618865527,1.5908989257812514,1.2484007902801093,bf81d8692db,games5425898691,24.0,274.5,4348.27978515625,185.1699981689453,-16468.00048828125,13892.099609375,1877.8999328613281,-340.29998779296875,1470.7000732421875,-1560.0999450683594,255.0,46.0,,-0.7661854976952883,1.7003758706923424,0.31730393951214253,True,8,False,10,116.0,False,,76561198039309853,enpitsu,28.0,-462.0,-209.7899932861328,17.049999237060547,-10244.49951171875,-8247.19970703125,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,False,0.01670884568382579,-2.46376217709749,-6.463290713864587e-05,True,223.0,False,False,2,2,,obey-Supremee_,8189058241678298049,20.0,1095.3299560546875,4322.3701171875,17.010000228881836,-15574.300537109375,4512.699890136719,2.0999999344348907,-0.29999999329447746,0.0,4.300000071525574,130.0,128.0,False,0.009578037284269189,2.8602014876434874,-4.342443293791652e-05,True,6,4,52.0,False,4,,ZnOx_ArK7,7219373973445091068,11,195.6699981689453,4703.1201171875,168.1699981689453,7629.6002197265625,-12417.900390625,2899.2001342773438,-537.0999908447266,-1735.8000183105469,-827.9000091552734,255.0,128.0,False,-1.0521284773437605,-1.2244997529694126,0.2704692003662498,True,11,False,12,181.55143242241235,True,
50,3482,102,False,False,1,9676.580167744318,-240.39999389648438,-4469.6201171875,383.1499938964844,1290.8999633789062,12543.199462890625,14849.49951171875,5221.300048828125,1812.2000122070312,-2335.2000427246094,1.0,0.5535075048089916,-1.5473986078087667,1.1274455569321544,7219373973445091068,ZnOx_ArK7,11.0,-258.6099853515625,-4601.43017578125,190.97999572753906,-7035.10009765625,10722.39990234375,1928.0999755859375,170.30000686645508,-195.10000228881836,-4679.200134277344,255.0,100.0,False,0.7235273006742912,1.278304772631108,0.2454181900543023,True,11,False,12,178.41110531232692,True,,8189058241678298049,obey-Supremee_,20.0,-954.8599853515625,-4363.0,17.010000228881836,15114.49951171875,-4368.500061035156,2.0999999344348907,0.5000000074505806,0.5000000074505806,0.7999999821186066,128.0,128.0,False,-0.009588724044634594,-2.8603867208225973,-4.4049315185365164e-05,True,52.0,False,4,4,6,,enpitsu,76561198039309853,28.0,559.4099731445312,281.760009765625,17.049999237060547,11005.899658203125,7410.5999755859375,3.100000023841858,0.3999999910593033,0.29999999329447746,-1690.8000183105469,255.0,128.0,False,-0.01672738423312353,2.5579644509773525,-0.00030973018975666343,True,2,False,223.0,False,2,,games5425898691,bf81d8692db,24,-123.5999984741211,-4466.7099609375,192.3000030517578,16453.199462890625,-12314.000244140625,62.60000228881836,-2355.800018310547,-2562.5,-3503.900146484375,255.0,128.0,,0.8674640448501982,-1.1794709496457174,0.658003168083398,True,8,False,10,116.0,False,
51,3591,106,False,False,0,5059.173679841338,-118.02999877929688,141.0,239.17999267578125,4161.400146484375,18958.599853515625,-17131.199951171875,-5853.3001708984375,1159.1000366210938,-627.9999923706055,0.0,-1.2919082960009929,0.04075389236176116,-3.013918546238702,76561198039309853,enpitsu,28.0,-139.02999877929688,-48.83000183105469,370.17999267578125,4664.700012207031,15078.399658203125,468.10001373291016,-5061.9000244140625,955.9999847412109,1926.7999267578125,255.0,255.0,False,0.6683983786104181,1.327314203696449,-0.06588115357557585,True,3,False,4,151.0,False,,bf81d8692db,games5425898691,25.0,152.72999572753906,4316.169921875,17.0,-2316.3999938964844,-15948.1005859375,3.400000035762787,0.5000000074505806,0.19999999552965164,-0.09999999776482582,255.0,128.0,,0.00955605679886962,-1.7150820904110038,2.8436754323751703e-05,True,0.0,False,False,8,10,,obey-Supremee_,8189058241678298049,21.0,-202.42999267578125,116.38999938964844,664.47998046875,1509.2999267578125,-17596.600341796875,-540.6999969482422,1082.0999908447266,-491.3999938964844,1182.2000122070312,235.0,134.0,False,0.6240053303244486,0.3459367873695077,0.7255404727848576,True,8,6,0.0,False,4,,ZnOx_ArK7,7219373973445091068,11,-410.25,3247.64990234375,17.0,-31.700000762939453,-10683.399658203125,3.799999952316284,0.0,0.0,2383.699951171875,255.0,255.0,False,0.009532274800240837,-1.518234249760316,6.350158999628225e-06,True,12,False,12,173.0,False,
52,3712,110,False,False,0,2126.5844739264703,1099.8199462890625,4405.7900390625,382.8299865722656,-3044.5999145507812,7354.89990234375,8110.9002685546875,1441.6000366210938,3856.199951171875,1545.3999328613281,0.0,-0.2735624292296122,0.8664257887954604,2.1058176127941794,76561198039309853,enpitsu,27.0,1110.3299560546875,4343.669921875,229.99000549316406,-4789.89990234375,4653.699951171875,1726.7999267578125,4388.500061035156,2476.4999389648438,-584.5000076293945,128.0,128.0,False,-1.1574993649002132,1.7891289267228139,0.33765380587995436,True,4,False,6,146.0,False,,bf81d8692db,games5425898691,25.0,3511.580078125,-296.7699890136719,16.989999771118164,-1558.6000061035156,-10362.80029296875,4.900000095367432,0.0,-0.09999999776482582,-2237.7999877929688,128.0,0.0,,0.009639771693471163,-1.7763303920249018,-1.2407010400970522e-05,True,255.0,False,False,8,10,,obey-Supremee_,8189058241678298049,20.0,539.1599731445312,81.29000091552734,108.4000015258789,-1368.699951171875,17909.7998046875,-120.39999961853027,-4882.900085449219,-2496.699981689453,415.8000183105469,255.0,128.0,,1.186737510252847,0.34051171913503014,-1.719048738471635,True,10,6,,False,5,,ZnOx_ArK7,7219373973445091068,11,862.0800170898438,4363.7001953125,16.989999771118164,1450.3999328613281,3218.900146484375,4.900000095367432,3.1999999284744263,0.09999999776482582,1568.0000305175781,253.0,255.0,,0.009692934114993876,1.0680052431739162,4.6977755805285634e-05,True,12,False,12,110.0,False,
