,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
32,2387,71,False,False,1,9280.66645780855,535.7000122070312,-4133.669921875,453.1199951171875,4371.7999267578125,-2504.499969482422,10297.2998046875,-1463.6000061035156,-5816.300048828125,165.10000228881836,1.0,-0.2778450100574437,-2.425063683551941,-2.0655576897103454,76561198039309853,enpitsu,24.0,494.6600036621094,-4116.830078125,275.3399963378906,20957.2998046875,-3472.39990234375,2511.9000244140625,2591.199951171875,4769.4000244140625,887.6999664306641,255.0,128.0,False,0.051284988519769564,-2.635481605188783,0.17192775311084538,6,5,True,False,172.0,False,,bf81d8692db,games5425898691,19.0,-968.8499755859375,-4995.52001953125,98.69999694824219,22713.89892578125,-1559.4999694824219,-164.59999084472656,819.4000244140625,5435.3997802734375,-186.20000839233398,255.0,104.0,,-1.2454842916244442,0.04897455173607839,-3.028958211399552,True,14,False,1.0,False,13,,ratail83,ba52e0253bb,8,-351.6400146484375,-4154.5498046875,17.010000228881836,10800.10009765625,6984.1998291015625,2.5999999046325684,0.5000000074505806,0.3999999910593033,0.9000000357627869,255.0,128.0,False,-0.009553626020470649,2.567354254146327,-6.46933674735454e-05,True,16,12,4,0.0,False,,Zrocken,bc019ebf85b,16.0,569.9299926757812,-3969.550048828125,277.8599853515625,7951.300048828125,-21521.8994140625,-1606.9999694824219,815.9999847412109,-5263.599853515625,1370.2999877929688,128.0,0.0,False,0.23818037581100776,-1.787245822260465,1.4936723097877074,True,104.10467958193954,True,False,14,12,
33,2536,76,False,False,1,10202.242320060854,2214.3798828125,-4976.7001953125,260.42999267578125,16749.000244140625,-1410.2000427246094,9549.7998046875,77.1999979019165,-2837.39990234375,179.69999313354492,1.0,-0.7833416154683052,-0.9168078131053344,2.8761309003102054,76561198039309853,enpitsu,24.0,2170.7900390625,-4970.47998046875,135.8800048828125,12663.199462890625,-816.5000152587891,1215.6999969482422,2076.699981689453,314.20000076293945,-1996.199951171875,255.0,128.0,False,-0.7041988094933167,-3.0161756871824896,-0.051618298823845256,8,7,True,False,231.0,False,,bf81d8692db,games5425898691,19.0,1175.7900390625,-4316.4501953125,17.010000228881836,-12386.700439453125,347.79998779296875,2.5999999046325684,0.9000000357627869,-0.0,-59.099998474121094,255.0,128.0,,-0.009557258719740851,0.036530404991810414,7.901461369859403e-05,True,14,False,1.0,False,14,,ratail83,ba52e0253bb,8,3064.919921875,-750.1599731445312,17.010000228881836,-1604.6000671386719,-13392.900390625,2.5999999046325684,-0.0,-0.7000000029802322,0.0,255.0,128.0,False,-0.009565524355258218,-1.4515436491442166,-5.895320051997511e-05,True,18,14,4,255.0,False,,Zrocken,bc019ebf85b,16.0,2334.719970703125,-4598.6201171875,202.63999938964844,-3477.9000854492188,-15463.499755859375,1357.2999572753906,1623.0999755859375,-1226.3999938964844,-25.799999237060547,255.0,101.0,False,0.24456223298568222,-1.2811288080816114,0.04536012307703528,True,95.81760848209424,True,False,16,13,
34,2607,79,False,False,0,3809.9356432999634,-3974.199951171875,2894.93994140625,297.8699951171875,-8678.499755859375,18892.5,2068.8999938964844,5245.9002685546875,-187.09999084472656,2906.0000610351562,0.0,0.9902827847398147,1.9195167435720344,-1.1929958523680475,ba52e0253bb,ratail83,8.0,-3929.81005859375,2668.97998046875,178.52000427246094,-3761.4999389648438,15247.80029296875,2311.0000610351562,-1345.8000183105469,1326.199951171875,-775.6999969482422,255.0,154.0,False,-0.5872765494313025,0.7902768049807457,0.5458130740801832,20,15,True,4,189.14651161880906,True,,bc019ebf85b,Zrocken,16.0,-1970.4200439453125,4408.4599609375,17.010000228881836,-2050.399932861328,-10815.400390625,0.0,0.19999999552965164,0.7000000029802322,556.1999893188477,255.0,128.0,False,0.009532349641978084,-1.71179980657511,-0.0002907439901760986,True,16,False,63.73032260710194,True,14,,enpitsu,76561198039309853,24,-4010.5,3083.64990234375,181.32000732421875,4752.5,-20350.899658203125,3363.2998657226562,2.8999999165534973,5297.0001220703125,1480.2999877929688,255.0,255.0,False,-0.23120158621896075,-1.85645768835222,-0.019649195517738513,True,10,9,False,151.0,False,,games5425898691,bf81d8692db,19.0,2682.760009765625,4379.9501953125,81.30000305175781,18891.800537109375,-3235.4998779296875,-1475.0999450683594,1886.4999389648438,2649.7000122070312,-978.0000305175781,255.0,0.0,,-0.6164922279308146,-0.40393770405869484,0.21126954497466935,True,1.0,False,False,16,16,
35,2608,79,False,False,1,8594.626380683538,3979.800048828125,-2882.330078125,326.1700134277344,6891.5997314453125,-4329.2999267578125,17983.1005859375,-4588.2000732421875,-1525.7000732421875,3552.39990234375,1.0,-1.052800615666281,-1.9467349660443967,-1.1814005834344696,76561198039309853,enpitsu,24.0,4010.5,-3083.64990234375,181.32000732421875,-4752.5,20350.899658203125,3363.2998657226562,-2.8999999165534973,-5297.0001220703125,1480.2999877929688,255.0,255.0,False,0.23120158621896075,1.85645768835222,-0.019649195517738513,10,9,True,False,151.0,False,,bf81d8692db,games5425898691,19.0,-2682.760009765625,-4379.9501953125,81.30000305175781,-18891.800537109375,3235.4998779296875,-1475.0999450683594,-1886.4999389648438,-2649.7000122070312,-978.0000305175781,255.0,0.0,,0.6164922279308146,0.40393770405869484,0.21126954497466935,True,16,False,1.0,False,16,,ratail83,ba52e0253bb,8,3955.6201171875,-2789.219970703125,195.07000732421875,1879.7999572753906,-11311.800537109375,1875.7000732421875,-4708.399963378906,-2700.1998901367188,-888.1999969482422,255.0,144.0,False,0.2650853987331504,-0.7939156410034743,0.7240072854985603,True,20,15,4,185.99538068617545,True,,Zrocken,bc019ebf85b,16.0,1985.260009765625,-4312.5400390625,17.010000228881836,1629.4000244140625,12051.700439453125,0.0,-0.0,1.899999976158142,128.80000114440918,255.0,128.0,False,-0.009544893080240043,1.6892847598814051,-0.00014578784586278003,True,60.57919167446835,True,False,16,14,
36,2739,84,False,False,1,9885.521524097107,2291.89990234375,-4646.47021484375,359.010009765625,25980.2001953125,3028.0999755859375,2928.9999389648438,919.4000244140625,1460.0999450683594,-5746.500244140625,1.0,-0.7682311567155287,-3.0162535053556456,-1.612576574768993,bf81d8692db,games5425898691,19.0,2011.9300537109375,-4719.2099609375,333.260009765625,22073.00048828125,5639.69970703125,3157.9998779296875,-4137.0001220703125,1585.0,-3259.1000366210938,255.0,219.0,,0.6550303171491468,2.528642459830045,-0.5559721377695904,20,19,True,False,89.07767739603595,True,,76561198039309853,enpitsu,24.0,1137.5999755859375,-3696.56005859375,17.040000915527344,5854.69970703125,-13202.7001953125,4.399999976158142,0.19999999552965164,-0.5999999865889549,1.0000000149011612,255.0,0.0,,-0.016779412589124756,-1.9883613375218567,-5.587300315380651e-05,True,10,False,63.0,False,10,,ratail83,ba52e0253bb,8,2879.6298828125,-2297.239990234375,17.010000228881836,-881.2999725341797,-5164.2999267578125,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.00941007233632091,-1.4017448008822333,-9.905829463871985e-07,True,20,16,4,211.0,False,,Zrocken,bc019ebf85b,17.0,1773.280029296875,4314.10986328125,17.010000228881836,-16570.899658203125,-8524.7998046875,2.800000011920929,0.29999999329447746,-0.0,1997.4000549316406,255.0,255.0,,-0.009569162380472463,-0.5499249060822373,3.698285481648694e-05,True,255.0,False,False,18,16,
37,2780,85,False,False,0,3936.0195016665034,-3949.429931640625,2656.2900390625,147.3300018310547,-2672.9998779296875,-5592.7001953125,18365.699462890625,2828.2998657226562,-5291.400146484375,34.80000019073486,0.0,0.8813728662403496,0.128489008844064,-2.1723883736938703,ba52e0253bb,ratail83,8.0,-3650.0,2669.659912109375,86.44000244140625,-18311.600341796875,-753.8999938964844,3100.7998657226562,-1745.7000732421875,-4532.200012207031,-1351.300048828125,255.0,11.0,,0.17432765772543293,-2.6696276739048748,0.04074442625941633,22,17,True,4,142.08723464832514,True,,bc019ebf85b,Zrocken,17.0,-1906.5699462890625,-2108.949951171875,17.010000228881836,-11282.60009765625,11221.500244140625,2.5999999046325684,-0.3999999910593033,0.5999999865889549,8.00000011920929,255.0,128.0,,0.009606023464437102,2.360140861004465,-6.511180271088807e-05,True,18,False,255.0,False,16,,enpitsu,76561198039309853,24,-1709.9000244140625,4877.93017578125,16.510000228881836,-2378.800048828125,-6660.30029296875,83.80000114440918,109.0999984741211,50.70000171661377,2401.9000244140625,255.0,128.0,False,0.01075299863101705,-1.9035732675536172,0.0060775284976564885,True,10,10,False,63.0,False,,games5425898691,bf81d8692db,19.0,-4036.909912109375,3728.889892578125,139.33999633789062,-1104.000015258789,-15909.89990234375,-3076.4999389648438,-1417.1000671386719,-1634.7999572753906,1853.2000732421875,255.0,128.0,,0.17075605869638058,-1.6212925620982008,-1.0587472924457593,True,45.67686894632156,True,False,20,20,
38,2881,89,False,False,0,4114.540599101626,-2446.719970703125,1328.8699951171875,389.5299987792969,21248.89892578125,23056.10107421875,-724.4999694824219,938.7999725341797,-27.000000476837158,-5925.999755859375,0.0,-1.1460660590716194,2.597668360157597,1.3783867271511663,bc019ebf85b,Zrocken,17.0,-2577.449951171875,1157.47998046875,280.07000732421875,8794.400024414062,20859.19921875,1159.000015258789,-1875.3999328613281,1825.7000732421875,272.00000762939453,255.0,128.0,,-0.43462839362548117,0.7505552485049003,0.19706742221447993,20,17,True,False,148.3280602757649,True,,ba52e0253bb,ratail83,8.0,-2446.2099609375,-2375.93994140625,17.0,15618.1005859375,3733.699951171875,1.8000000715255737,0.09999999776482582,0.0,2079.2999267578125,255.0,255.0,False,0.009585082549915983,0.3082904357640839,-2.2986508007928207e-05,True,22,4,233.0730406443278,True,18,,enpitsu,76561198039309853,24,-104.48999786376953,4740.97998046875,17.059999465942383,1138.1999969482422,1060.2999877929688,1.899999976158142,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,False,0.01630649315109302,-2.391623482259197,-2.2890173566892164e-05,True,10,10,False,94.0,False,,games5425898691,bf81d8692db,19.0,-2982.739990234375,4223.169921875,17.010000228881836,12558.299560546875,9156.900024414062,2.5999999046325684,-0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,,0.00956393528911113,0.6300295921436118,-9.828455547777302e-06,False,255.0,False,False,20,20,
39,2912,90,False,False,1,8904.914379065829,160.16000366210938,-3734.4599609375,212.75999450683594,-7395.30029296875,13406.500244140625,14200.699462890625,5047.699890136719,-2779.2001342773438,1671.9000244140625,1.0,0.18820743248722352,-0.8684395612976035,-2.706868229682692,76561198039309853,enpitsu,24.0,152.38999938964844,-3902.340087890625,94.73999786376953,-1597.5,18459.7998046875,2091.300048828125,-5477.1002197265625,-500.49999237060547,2.3000000417232513,255.0,128.0,False,-0.7956256383042178,1.4791995180729167,0.00045927146210865833,12,11,True,False,46.0,False,,bf81d8692db,games5425898691,19.0,1819.699951171875,-5050.419921875,53.290000915527344,-8610.499877929688,-4056.4999389648438,3077.5,-4551.7999267578125,-619.900016784668,50.59999942779541,128.0,128.0,,0.40929705670501343,-0.46037884664984163,0.5745795963911159,False,20,False,255.0,False,20,,ratail83,ba52e0253bb,8,984.9299926757812,1208.6199951171875,17.0,-16878.299560546875,271.8000030517578,4.000000059604645,-0.09999999776482582,-0.0,-1988.3999633789062,255.0,3.0,False,-0.009594194799861715,0.08594004792507778,-2.9130977710169604e-05,True,22,18,4,202.0,False,,Zrocken,bc019ebf85b,17.0,1725.9200439453125,-3252.580078125,193.42999267578125,-7776.6998291015625,-19013.00048828125,-2802.9998779296875,2272.7999877929688,-1021.2999725341797,691.6999816894531,255.0,128.0,,0.7955384014308917,-0.8609270204511136,0.3009833823836419,True,147.0,False,False,20,18,
40,3019,94,False,False,0,7157.19963457121,2534.820068359375,-1141.3199462890625,709.219970703125,-655.1000213623047,15322.900390625,1896.4999389648438,-5067.39990234375,2772.2000122070312,1623.3999633789062,0.0,-0.8849811697816271,-1.4616201096290897,-0.5380673650248171,ba52e0253bb,ratail83,8.0,2581.469970703125,-1260.0999755859375,601.0900268554688,7478.699951171875,5501.500244140625,704.3000030517578,3533.2998657226562,-4214.800109863281,12.400000095367432,,255.0,,-0.384066322632769,1.9986344469330937,-1.784877947783174,24,18,True,6,120.52987540921859,True,,bc019ebf85b,Zrocken,18.0,-364.4200134277344,-215.77000427246094,17.010000228881836,6639.0997314453125,-17350.899658203125,2.5999999046325684,0.09999999776482582,-0.7999999821186066,31.600000858306885,255.0,128.0,,0.009603976770812754,-1.2010442936549892,-9.779905324742913e-05,True,22,False,177.0,False,20,,enpitsu,76561198039309853,24,2686.6298828125,4879.5498046875,17.059999465942383,-15109.000244140625,8518.300170898438,2.800000011920929,-0.3999999910593033,0.19999999552965164,2872.3001098632812,255.0,255.0,False,0.016774023573600368,2.7929695155349368,9.729138463199233e-05,True,12,12,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3630.280029296875,3005.830078125,17.020000457763672,-1022.3999786376953,-13799.89990234375,1.5999999642372131,0.0,0.09999999776482582,2203.699951171875,255.0,255.0,,0.009559763710492188,-1.577004641732071,1.6101807212399012e-05,True,217.0,False,False,20,20,
41,3075,96,False,False,1,7525.452933342467,-2448.139892578125,-1601.5999755859375,281.3599853515625,-2425.0999450683594,30100.6005859375,10888.1005859375,5206.9000244140625,-489.39998626708984,2940.7998657226562,1.0,0.7620594357176199,1.4727055931456043,0.4116019506608845,76561198039309853,enpitsu,24.0,-2413.719970703125,-1871.77001953125,180.99000549316406,2855.4000854492188,18396.500244140625,783.4999847412109,1366.7999267578125,5321.9000244140625,242.80000686645508,128.0,0.0,False,0.0399994937219173,1.3387493218788942,0.5699142152233171,14,13,True,False,171.0,False,,bf81d8692db,games5425898691,19.0,1287.5699462890625,-1585.27001953125,17.020000457763672,-5988.499755859375,12825.899658203125,1.4000000059604645,-0.0,-0.19999999552965164,-65.99999904632568,255.0,128.0,,-0.009598834388483996,1.1420994523095631,5.948798923480025e-05,True,20,False,255.0,False,20,,ratail83,ba52e0253bb,8,-3850.4599609375,-130.83999633789062,19.5,1852.2000122070312,-10578.1005859375,-223.50000381469727,313.4000015258789,-678.3000183105469,3026.7001342773438,255.0,255.0,False,-0.043161457734486056,-2.1803287625355052,-0.0744137149238193,True,24,18,6,94.0,False,,Zrocken,bc019ebf85b,18.0,275.5400085449219,3741.239990234375,17.010000228881836,-2927.9000854492188,15723.399658203125,2.800000011920929,0.7000000029802322,-1.0000000149011612,2610.5999755859375,200.0,140.0,False,-0.009604626916444573,0.9176987522758503,3.884773228712694e-05,True,208.0,False,False,22,20,
42,3172,100,False,False,1,2308.1359665530117,-1033.1500244140625,3872.77001953125,137.88999938964844,21306.201171875,11630.50048828125,6356.5997314453125,5945.30029296875,-183.4000015258789,786.9000244140625,1.0,0.42941689978382935,-1.833055163653392,-1.582025793334732,76561198039309853,enpitsu,24.0,-1107.760009765625,3734.580078125,107.94000244140625,19334.49951171875,5577.19970703125,244.59999084472656,-3743.800048828125,3945.8999633789062,814.0000152587891,255.0,255.0,False,-0.7982735266548553,-2.5644385054930865,-1.2550800502117478,16,15,True,False,119.0,False,,bf81d8692db,games5425898691,19.0,111.25,1815.280029296875,17.020000457763672,-3655.7998657226562,-11394.200439453125,1.4000000059604645,0.7999999821186066,2.800000011920929,1723.3000183105469,255.0,163.0,,-0.009553334515075182,-1.3300108944222522,-5.6779110930632017e-05,True,20,False,255.0,False,20,,ratail83,ba52e0253bb,8,-979.3499755859375,2889.60009765625,17.020000457763672,14048.499755859375,8859.000244140625,1.4000000059604645,-0.5000000074505806,-0.29999999329447746,-5.600000023841858,255.0,128.0,False,-0.009601474307388455,2.579807713646953,5.824241306781381e-05,True,24,18,6,228.0,False,,Zrocken,bc019ebf85b,17.0,-943.52001953125,4620.3701171875,17.010000228881836,4237.900085449219,2893.5000610351562,2.800000011920929,-1.1999999731779099,-0.19999999552965164,-2080.0999450683594,0.0,255.0,False,-0.009711466593734475,-0.3671675819234743,-0.0001447232562100081,True,239.0,False,False,22,20,
43,3221,101,False,False,0,9772.35866034662,-2239.39990234375,-4539.580078125,117.0999984741211,-23551.0009765625,-16725.2001953125,-1500.5999755859375,4160.0,-3427.3001098632812,398.6000061035156,0.0,-0.8697623623623,0.06667899405080403,-1.4550494411727224,ba52e0253bb,ratail83,8.0,-2141.35009765625,-4383.7099609375,76.33000183105469,-20189.100341796875,-7099.6002197265625,2249.1000366210938,-4483.500061035156,-795.8999633789062,-2744.89990234375,255.0,128.0,False,-0.0071396015281397305,-2.7729109294502106,0.07680792913004562,26,18,True,6,115.15665378878208,True,,bc019ebf85b,Zrocken,17.0,-593.25,-4894.0,17.010000228881836,-7018.499755859375,-3429.5001220703125,2.7000001072883606,-0.19999999552965164,-1.5999999642372131,1309.2999267578125,128.0,128.0,False,0.00950948317529745,2.188864569346993,4.0726371183754695e-05,True,22,False,239.0,False,20,,enpitsu,76561198039309853,24,-2241.739990234375,-4241.35009765625,40.529998779296875,-15255.2001953125,2080.2999877929688,3335.7000732421875,4.799999892711639,189.20000076293945,1566.9000244140625,0.0,255.0,False,0.015501590375096488,3.072750138616142,0.0007347609953977336,True,18,17,False,149.0,False,,games5425898691,bf81d8692db,19.0,-1907.25,7.039999961853027,17.020000457763672,-15171.300048828125,10075.499877929688,1.1999999731779099,-0.09999999776482582,0.29999999329447746,0.0,255.0,128.0,,0.009612701266633538,2.5553614852593682,-2.162945078824268e-05,True,208.0,False,False,20,20,
44,3304,104,False,False,1,3493.6315377497904,3864.429931640625,3297.75,1530.3900146484375,-14330.10009765625,13735.400390625,9073.200073242188,4455.10009765625,808.6000061035156,3936.6000366210938,1.0,0.732148226171944,-1.331249326329821,2.489382042128264,bf81d8692db,games5425898691,19.0,3931.39990234375,3224.419921875,1414.510009765625,-3661.300048828125,16898.499755859375,1195.5000305175781,-3661.7001342773438,-2924.4000244140625,1074.4000244140625,255.0,255.0,,-0.1259013149675189,1.5589952670173548,-1.6484396020126053,22,20,True,False,190.0,False,,76561198039309853,enpitsu,24.0,3219.3701171875,2213.75,17.030000686645508,1163.0000305175781,-20011.300048828125,5.699999928474426,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,-0.016755224308803763,-1.6288683917462918,-4.770781701919323e-05,True,18,False,176.0,False,18,,ratail83,ba52e0253bb,8,4076.530029296875,3266.139892578125,1268.1700439453125,-2956.4999389648438,-8559.099731445312,7635.2001953125,2200.2000427246094,-0.7999999821186066,0.7000000029802322,255.0,0.0,,0.7146282808983088,-1.58342794815251,1.5623578137872165,True,27,18,6,89.08420658111572,True,,Zrocken,bc019ebf85b,16.0,638.8400268554688,5169.89990234375,17.010000228881836,-0.5999999865889549,0.7000000029802322,2.5999999046325684,-0.0,-0.0,0.0,128.0,128.0,,-0.009571639185238045,-2.280608063437972,-8.417876285734314e-06,True,239.0,False,False,22,20,
45,3372,107,False,False,0,9461.286207163243,-1287.81005859375,-4313.169921875,389.239990234375,-5107.9998779296875,16707.7001953125,12968.900146484375,1965.3999328613281,5407.80029296875,-1700.5000305175781,0.0,0.19460404927595643,-3.060766984170093,2.6506758072366647,bc019ebf85b,Zrocken,16.0,-1246.6600341796875,-4402.72021484375,180.58999633789062,-11294.69970703125,13893.399658203125,900.1000213623047,-4228.399963378906,1775.8000183105469,578.1999969482422,255.0,128.0,,-0.6192688924418629,2.3818574944712205,-0.039293536523719134,24,21,True,False,179.48602125977962,True,,ba52e0253bb,ratail83,8.0,-2235.070068359375,-2224.090087890625,633.3900146484375,7324.5001220703125,3872.60009765625,-10307.099609375,125.79999923706055,702.5,3955.2999877929688,255.0,242.0,,-0.08055467693087122,-1.903319694611861,-0.21938323018948166,True,28,6,68.0,False,20,,enpitsu,76561198039309853,24,-45.34000015258789,556.8400268554688,17.040000915527344,16573.00048828125,7404.2999267578125,4.300000071525574,-0.5999999865889549,-0.19999999552965164,0.0,255.0,255.0,,0.016774523901377736,0.42015575371613867,5.192063372219419e-05,True,18,18,False,206.0,False,,games5425898691,bf81d8692db,19.0,-3777.72998046875,-3544.4599609375,13.039999961853027,13673.399658203125,6774.0997314453125,393.8999938964844,-427.90000915527344,-322.09999084472656,30.799999237060547,255.0,128.0,,-0.027952513557254484,0.45163156356390227,-0.03499357324419629,True,167.0,False,False,22,20,
46,3472,111,False,False,0,4264.0042595201585,-3012.5400390625,1438.3800048828125,764.9500122070312,4953.0999755859375,18626.600341796875,10023.800048828125,2064.199981689453,2504.499969482422,-1887.2000122070312,0.0,-0.6523279869904013,-0.6260254391304931,-0.9389411318887194,bc019ebf85b,Zrocken,16.0,-3036.89990234375,1391.1500244140625,578.3099975585938,4946.300048828125,15028.699951171875,3497.3001098632812,-2551.3999938964844,-4203.2000732421875,2208.3999633789062,255.0,166.0,,-1.4160915865947727,-1.299301682690304,1.8874263333924788,26,22,True,False,67.7077336234431,True,,ba52e0253bb,ratail83,8.0,-3045.739990234375,3262.669921875,16.989999771118164,-3661.6000366210938,22693.798828125,4.399999976158142,-0.3999999910593033,3.3000001311302185,-482.2999954223633,255.0,128.0,,0.009594360087703716,1.6983995631481974,1.3698233522406588e-06,False,30,6,10.0,False,22,,enpitsu,76561198039309853,24,-2385.820068359375,2668.969970703125,128.0800018310547,-20562.5,-8797.19970703125,3642.39990234375,-15.0,-6.800000071525574,985.4000091552734,128.0,255.0,,0.01690881630884894,-2.680704787897642,0.0009359113612984605,True,20,19,False,158.70205594647317,True,,games5425898691,bf81d8692db,19.0,-4048.570068359375,3173.830078125,143.10000610351562,1092.9000091552734,21891.39892578125,-2179.2999267578125,-470.8000183105469,-1089.800033569336,-685.6999969482422,255.0,78.0,,0.11910836866600873,1.5250453417865695,1.0875185300717316,True,127.0,False,False,24,22,
47,3620,116,False,False,0,3154.1446568277615,-1178.47998046875,1998.530029296875,475.3699951171875,-4659.2999267578125,-600.4000091552734,-1843.800048828125,2439.7000122070312,-1351.4999389648438,5312.2998046875,0.0,0.07328789412025143,-1.5086231452992869,-1.873597515647074,ba52e0253bb,ratail83,8.0,-1045.68994140625,1884.3399658203125,449.739990234375,1230.8999633789062,1936.9999694824219,-1006.2999725341797,1810.7000732421875,-3023.599853515625,-4222.39990234375,128.0,166.0,False,-0.3643029082573623,1.4196755333102455,-2.3490128369208048,32,22,True,8,210.0,False,,bc019ebf85b,Zrocken,16.0,2943.0,4118.75,17.010000228881836,21875.30029296875,-6528.900146484375,2.800000011920929,1.0999999940395355,-0.19999999552965164,-1825.2000427246094,255.0,0.0,,0.009592853662084152,-0.3502706871753572,-0.00012507413174773154,True,26,False,255.0,False,22,,enpitsu,76561198039309853,24,-64.6500015258789,3349.320068359375,17.059999465942383,6374.000244140625,20213.900146484375,2.3999999463558197,0.0,-0.3999999910593033,3076.7001342773438,255.0,255.0,True,0.01677808709671625,1.7426298223874044,8.960063546221792e-05,True,20,20,False,131.0,False,,games5425898691,bf81d8692db,19.0,-3743.4599609375,3469.2099609375,16.75,7306.7999267578125,6667.7001953125,45.50000190734863,18.600000143051147,58.29999923706055,-1650.8000183105469,255.0,0.0,,0.00783697307830825,0.7484129852781533,-0.005123577862453077,True,60.04623662784537,True,False,26,24,
48,3667,118,False,False,1,7043.553925562045,1860.6099853515625,-1837.18994140625,231.24000549316406,992.3999786376953,20470.50048828125,4122.60009765625,4448.500061035156,3600.10009765625,-1802.5,1.0,1.0007475322829167,-2.089363111754783,-1.347268684076953,bf81d8692db,games5425898691,19.0,1861.300048828125,-2001.8399658203125,176.47000122070312,-6310.4998779296875,18329.69970703125,1083.499984741211,-4442.300109863281,2884.1000366210938,-1482.2000122070312,255.0,31.0,,-0.8788686846487778,1.7468290072217039,0.18930417922804674,28,25,True,False,0.0,False,,76561198039309853,enpitsu,24.0,-30.920000076293945,-5260.2099609375,17.059999465942383,9.49999988079071,2067.4000549316406,1.8000000715255737,-0.09999999776482582,3.799999952316284,-623.1000137329102,255.0,128.0,False,-0.016588475427329274,1.502835819378472,-1.0090914709988246e-06,True,20,False,161.0,False,20,,ratail83,ba52e0253bb,8,1187.3900146484375,-1634.06005859375,17.0,295.3000068664551,12034.599609375,1.5000000596046448,-0.19999999552965164,-0.09999999776482582,525.9000015258789,255.0,128.0,False,-0.009540370728601541,1.5483773273441501,-0.00026691969955127586,True,32,22,8,108.43132034681177,True,,Zrocken,bc019ebf85b,16.0,-3350.75,-841.8400268554688,103.72000122070312,4365.4998779296875,22296.201171875,-876.2999725341797,-3491.4999389648438,1514.4000244140625,-198.29999923706055,254.0,128.0,,0.9223935539940108,1.7546622217478882,-0.21194718644270755,True,255.0,False,False,28,24,
