,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
37,2711,83.0,False,False,1,9439.395907093485,-590.6599731445312,-4181.58984375,108.83000183105469,29843.00048828125,-7550.9002685546875,3303.699951171875,3202.0999145507812,-2550.8999633789062,-4386.099853515625,1.0,1.2655757386014652,-0.2851521563076087,-1.3093744262850961,178277272978106577,SniiPz-CroNoX,9.0,-859.8499755859375,-4180.56005859375,70.41999816894531,19503.499755859375,-3763.3999633789062,1682.5999450683594,-4893.699951171875,1371.7999267578125,2101.999969482422,128.0,255.0,False,-0.06554620333017366,-2.947423849470326,-0.6656352095333984,True,120.46372454909867,True,False,3,4,,2535407758334050,wKxrua,7.0,2325.780029296875,1876.4200439453125,17.010000228881836,13862.099609375,-11709.200439453125,2.0000000298023224,-0.7000000029802322,0.5000000074505806,-195.49999237060547,222.0,128.0,,-0.009605047859375432,-2.4170420393226317,0.00015008185015913527,False,0.0,False,4,4,False,,enpitsu,76561198039309853,26,-2962.2900390625,-1294.969970703125,17.059999465942383,-10129.400024414062,-8883.499755859375,1.8000000715255737,-0.7000000029802322,-0.5999999865889549,-1645.8000183105469,255.0,128.0,,-0.01673538501992309,-0.7151126420470583,-0.00035308908311969977,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-3653.4599609375,1107.8699951171875,17.0,1878.9999389648438,-22759.69970703125,3.3000001311302185,0.09999999776482582,1.0999999940395355,-34.60000038146973,255.0,128.0,-0.009586867536869057,-1.6488757805629257,7.66855501895014e-05,True,186.0,False,False,False,False,,
38,2783,86.0,True,False,1,9036.85548755002,3998.2099609375,-3347.699951171875,650.0700073242188,-9081.500244140625,23861.201171875,7423.499755859375,-2901.400146484375,-4328.399963378906,-2974.2001342773438,1.0,1.1716547114486018,-0.08342358844652939,1.806612082706532,178277272978106577,SniiPz-CroNoX,9.0,4080.9599609375,-3521.719970703125,472.45001220703125,-269.59999084472656,11527.5,15524.3994140625,-1743.0000305175781,311.49999618530273,206.8000030517578,255.0,255.0,,0.8937766064542721,1.5598542597347338,-1.5811640343510154,True,216.81714406577493,True,False,4,4,,2535407758334050,wKxrua,7.0,3442.800048828125,-1520.6199951171875,17.010000228881836,-4146.9000244140625,-7627.8997802734375,2.0999999344348907,0.19999999552965164,0.7999999821186066,-0.9000000357627869,,128.0,,-0.009663224400975487,-1.0725962500172572,7.675129084771929e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,-3010.510009765625,-1358.2900390625,17.059999465942383,-11404.89990234375,9559.7998046875,-3.400000035762787,-3.0000001192092896,2.0000000298023224,-1808.9999389648438,255.0,0.0,,-0.01677660913865526,0.7249984046724349,-0.0002639832223772492,,0.0,True,2,False,2,,games5425898691,bf81d8692db,23.0,-271.9800109863281,746.6900024414062,17.0,15363.900146484375,14641.300048828125,3.3000001311302185,-1.0000000149011612,-0.7000000029802322,-417.59998321533203,255.0,82.0,-0.009584108595845207,2.3850385881845377,-2.8379014956898164e-05,True,246.0,False,False,False,False,,
39,3157,90.0,False,True,0,5185.5715493827165,3.619999885559082,33.060001373291016,99.31999969482422,2813.0999755859375,22552.80029296875,3220.2999877929688,5957.7001953125,-325.09998321533203,-632.400016784668,0.0,-0.00660604261710347,-0.015442007067311008,0.14095021259991575,bf81d8692db,games5425898691,22.0,-26.270000457763672,-214.97999572753906,85.05000305175781,1103.6000061035156,22798.30078125,2072.7000427246094,-5472.1002197265625,534.7999954223633,141.19999885559082,128.0,128.0,,0.8158219163970482,1.5028739270260634,0.041365886267495315,True,22.0,False,False,3,4,,76561198039309853,enpitsu,25.0,0.0,-2073.27001953125,17.049999237060547,-0.9000000357627869,14085.699462890625,2.7000001072883606,0.19999999552965164,0.0,0.0,255.0,0.0,,0.016792554760024198,1.5708939443902223,7.597010630019995e-07,True,116.0,False,2,2,False,,wKxrua,2535407758334050,8,31.739999771118164,4885.009765625,17.010000228881836,-412.59998321533203,-4865.400085449219,2.0999999344348907,0.7999999821186066,-0.19999999552965164,26.400001049041748,255.0,134.0,,0.009416093930541606,-1.6571496516922097,5.564915911417663e-06,True,116.0,False,False,False,False,,SniiPz-CroNoX,178277272978106577,9.0,243.13999938964844,223.33999633789062,81.16999816894531,7399.5001220703125,-21588.30078125,444.39998626708984,1032.699966430664,5389.5001220703125,-368.8999938964844,231.0,135.0,0.2993082805780469,-2.073860306175998,-2.1651268462081434,True,1.0,False,False,4,3,,
40,3194,91.0,False,False,0,2611.3784227303704,415.75,2881.989990234375,170.10000610351562,21707.39990234375,7710.7000732421875,18358.299560546875,5431.7999267578125,75.19999980926514,-2547.2999572753906,0.0,0.11661825503472269,-0.24476214711535366,0.25234910054647375,bf81d8692db,games5425898691,22.0,315.67999267578125,2735.77001953125,81.5999984741211,6928.499755859375,21860.50048828125,1748.6000061035156,-5233.3001708984375,1690.2999877929688,-64.20000076293945,255.0,59.0,,0.7550497798129537,1.2242519133781933,-0.012977715789995941,True,1.0,False,False,5,6,,76561198039309853,enpitsu,25.0,865.9400024414062,-736.6099853515625,17.049999237060547,12734.100341796875,-3636.7001342773438,3.100000023841858,-0.19999999552965164,0.0,-2294.1000366210938,255.0,0.0,,0.016751503994366188,-0.34310324469751163,1.6022825189738443e-05,True,116.0,False,2,2,False,,wKxrua,2535407758334050,8,287.6700134277344,3136.280029296875,67.05999755859375,7245.0,-21659.29931640625,2717.0999145507812,3458.699951171875,2775.7000732421875,618.8999938964844,249.0,187.0,,0.0900067819367452,-1.407026308752418,-0.02696223544239052,True,12.60901504178206,True,4,False,3,,SniiPz-CroNoX,178277272978106577,9.0,1446.3299560546875,-2551.949951171875,17.0,14779.89990234375,-16890.30029296875,3.1999999284744263,0.29999999329447746,-0.7999999821186066,25.399999618530273,237.0,128.0,0.009620023723262615,-0.8486899236119215,-7.805399328324722e-05,False,0.0,False,False,4,4,,
41,3442,100.0,False,False,1,6966.294719043828,-2080.52001953125,-1158.3800048828125,141.02999877929688,6299.1998291015625,10222.100219726562,1847.2000122070312,1862.4000549316406,-206.8000030517578,1738.3000183105469,1.0,-0.3061293655696027,0.5502887501267663,-0.6632980690746979,2535407758334050,wKxrua,7.0,-2165.389892578125,-1301.6199951171875,17.0,4038.0999755859375,9364.69970703125,3.4999999403953552,1.0000000149011612,2.0000000298023224,-1721.1000061035156,255.0,89.0,False,-0.009551742228549131,1.9911597081756796,-0.00020443882585652453,True,170.0,False,False,6,6,,178277272978106577,SniiPz-CroNoX,9.0,-342.20001220703125,-297.9700012207031,17.010000228881836,13579.89990234375,13353.1005859375,2.0999999344348907,1.0999999940395355,1.2999999523162842,-579.7999954223633,142.0,128.0,False,-0.009579836763914173,2.413554809257839,0.00014562417951276608,True,110.0,False,8,8,False,,enpitsu,76561198039309853,25,-3618.3798828125,-1545.8499755859375,17.040000915527344,-864.5999908447266,16040.799560546875,3.8999998569488525,0.19999999552965164,-5.099999904632568,-306.1000061035156,255.0,128.0,,-0.01678265218332906,1.5166140953028366,2.7364810251766127e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,-2968.35009765625,3007.25,17.010000228881836,794.3000030517578,13863.499755859375,2.0999999344348907,-0.19999999552965164,-3.400000035762787,876.9999694824219,255.0,142.0,-0.009567331859576048,1.584672494106167,-2.8231540204926877e-05,True,61.0,False,False,8,8,,
42,3466,101.0,False,False,1,5841.364365522699,-1503.3900146484375,-185.8300018310547,148.94000244140625,7103.2000732421875,14683.00048828125,849.4000244140625,1913.8999938964844,-223.4000015258789,1771.0000610351562,1.0,-0.5493248805639976,-0.5961570068220622,-2.1978397468217428,2535407758334050,wKxrua,7.0,-1532.300048828125,-315.1199951171875,16.920000076293945,8359.500122070312,14311.700439453125,-76.5999984741211,-492.7000045776367,-101.70000076293945,717.5,255.0,213.0,False,-0.012866774588611948,2.0959082808414196,-0.0028023984984028214,True,157.0,False,False,6,6,,178277272978106577,SniiPz-CroNoX,9.0,1100.9300537109375,568.5800170898438,17.010000228881836,14780.2001953125,11191.099853515625,2.0999999344348907,-0.0,-0.0,302.5,216.0,128.0,False,-0.009598463860611351,2.4630122159821024,-0.00014216789999512504,True,110.0,False,8,8,False,,enpitsu,76561198039309853,25,-3474.949951171875,-51.34000015258789,17.040000915527344,3017.60009765625,15580.50048828125,4.1999998688697815,-0.0,0.3999999910593033,-1572.7999877929688,255.0,0.0,,-0.01677569894821015,1.7811286604810719,-0.00024401285280186251,True,245.59849464765162,True,4,False,4,190.0,games5425898691,bf81d8692db,22.0,-2705.219970703125,4142.8798828125,17.010000228881836,10299.200439453125,9223.800048828125,2.0999999344348907,1.5999999642372131,1.4000000059604645,-787.3000335693359,255.0,128.0,-0.00957913522324683,2.472408142674803,0.00019467799514085886,True,61.0,False,False,8,8,,
43,3478,101.0,False,False,1,5115.1360214768465,-1195.1700439453125,471.8500061035156,152.97999572753906,7365.7000732421875,16948.900146484375,2894.1000366210938,528.6000061035156,769.8000335693359,1732.7999877929688,1.0,-0.9195013085478785,-0.7884623138749849,-3.006697098476942,2535407758334050,wKxrua,7.0,-1233.27001953125,368.9700012207031,19.3700008392334,6219.0997314453125,15504.000244140625,2957.0999145507812,2.7000001072883606,-8.399999737739563,-22.899999618530273,160.0,121.0,False,-0.01535576426513346,1.9527754072090842,-0.0012826865323093788,True,157.0,False,False,6,7,,178277272978106577,SniiPz-CroNoX,9.0,1589.2900390625,1138.97998046875,17.010000228881836,6484.4000244140625,16542.099609375,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1958.5000610351562,209.0,255.0,False,-0.009585374508194956,1.8749337738089036,4.384966907489849e-05,True,110.0,False,8,8,False,,enpitsu,76561198039309853,25,-3123.889892578125,524.8599853515625,17.040000915527344,13625.999755859375,12404.599609375,-0.5000000074505806,-1.5000000596046448,-1.5000000596046448,-311.70000076293945,255.0,128.0,,-0.01678508622581214,2.433071023337397,0.00023184092221620564,True,208.0137549805385,True,4,False,4,,games5425898691,bf81d8692db,22.0,-2217.739990234375,4505.47021484375,17.010000228881836,11856.99951171875,7524.89990234375,2.0000000298023224,0.9000000357627869,0.7000000029802322,-649.8000335693359,128.0,96.0,-0.009607457024258229,2.5953553926585498,-3.71794468410538e-05,True,61.0,False,False,8,8,,
44,3518,103.0,False,False,1,2101.9212180854042,116.7300033569336,3187.8701171875,255.64999389648438,-15860.30029296875,25575.90087890625,-7820.10009765625,1067.699966430664,-4095.1998901367188,-4253.0999755859375,1.0,0.06157191002713208,-0.9699415738366012,0.6219833127021496,178277272978106577,SniiPz-CroNoX,9.0,274.67999267578125,3078.6201171875,326.4800109863281,-13364.89990234375,12146.8994140625,1153.6000061035156,-2569.1000366210938,4750.400085449219,1040.5999755859375,139.0,35.0,False,0.21313897305136723,1.724424211645804,-3.0971449615424986,True,92.0,False,4,8,10,,2535407758334050,wKxrua,7.0,-305.6300048828125,2937.77001953125,100.51000213623047,6773.699951171875,20204.000244140625,-1393.800048828125,2690.4998779296875,-1562.5999450683594,472.20001220703125,184.0,128.0,False,-0.1932667593826877,-1.0742005557896357,-2.98797212235659,True,157.0,False,8,8,False,,enpitsu,76561198039309853,25,-987.989990234375,2880.27001953125,17.040000915527344,12579.49951171875,19155.30029296875,3.700000047683716,0.09999999776482582,0.19999999552965164,0.0,255.0,128.0,,-0.016779360591449934,2.1518717567021914,-2.3999900888310496e-05,True,159.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,-843.8300170898438,4959.02978515625,17.010000228881836,12630.400390625,1274.5999908447266,0.29999999329447746,2.7000001072883606,0.3999999910593033,-2068.800048828125,255.0,49.0,-0.009558810921311663,3.0945507764478037,-8.271659267341676e-05,True,51.604309945978144,True,False,8,8,,
45,3524,103.0,False,False,1,1779.2616167475085,-256.29998779296875,3784.280029296875,112.44999694824219,-13632.19970703125,20755.10009765625,5217.0001220703125,-4405.400085449219,-3741.4999389648438,-1610.0999450683594,1.0,-0.8631829178351531,-0.3648814362394335,1.2917082606342958,2535407758334050,wKxrua,7.0,-121.9000015258789,3486.5400390625,56.189998626708984,6556.6998291015625,19612.099609375,-1495.3999328613281,-4337.799987792969,-598.6000061035156,-394.59999084472656,184.0,128.0,False,-0.1447361487794712,-1.1493038149189898,-3.048719704641592,True,157.0,False,False,8,8,,178277272978106577,SniiPz-CroNoX,9.0,-11.6899995803833,3393.5,348.69000244140625,-10831.099853515625,12202.19970703125,105.10000228881836,1481.6999816894531,4583.800048828125,-2653.800048828125,140.0,9.0,False,-0.2744546585798605,2.572282334709053,-2.5414931827212563,True,92.0,False,10,8,4,,enpitsu,76561198039309853,25,-684.0700073242188,3343.110107421875,17.040000915527344,12579.49951171875,19155.30029296875,3.700000047683716,0.09999999776482582,0.19999999552965164,0.0,255.0,128.0,,-0.016779360591449934,2.1518717567021914,-2.3999900888310496e-05,True,159.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,-478.1700134277344,4952.81982421875,17.010000228881836,15414.7998046875,-966.9999694824219,-0.29999999329447746,-0.5999999865889549,0.3999999910593033,-27.59999990463257,255.0,128.0,-0.0095605984935966,-3.0750562033985007,3.267596830716957e-05,True,32.80746671974017,True,False,8,8,,
46,3606,106.0,False,False,1,4791.1423229848515,-3139.5400390625,2557.469970703125,124.22000122070312,-2795.10009765625,-21558.00048828125,5896.500244140625,-4374.700012207031,-2507.4000549316406,2923.800048828125,1.0,-0.25126464625134004,0.4006917678767788,-1.6372221890326615,178277272978106577,SniiPz-CroNoX,10.0,-3164.4599609375,2768.179931640625,17.010000228881836,-4776.9000244140625,-20104.49951171875,2.3000000417232513,-0.19999999552965164,-1.1999999731779099,-1764.1000366210938,230.0,0.0,False,-0.00959977590018582,-1.2896720783536746,-0.00017168950252007678,True,239.0,False,4,8,10,,2535407758334050,wKxrua,7.0,-997.4199829101562,2432.820068359375,16.059999465942383,-11640.0,-14854.100341796875,100.29999732971191,-6.200000047683716,19.40000057220459,47.10000038146973,228.0,130.0,,-0.01107419995670001,-0.9086189422640466,0.0007434656456932238,True,105.0,False,10,10,False,,enpitsu,76561198039309853,25,-1870.6199951171875,4089.4599609375,17.020000457763672,-12816.99951171875,-13049.69970703125,2.199999988079071,-1.5999999642372131,-1.7000000178813934,-436.30001068115234,255.0,128.0,False,-0.016781067385735905,-0.7661850107872051,5.64224389434357e-05,True,74.35861513178837,True,4,False,4,,games5425898691,bf81d8692db,22.0,3176.43994140625,4294.68017578125,17.020000457763672,7528.699951171875,11831.600341796875,1.0999999940395355,-0.0,-0.19999999552965164,2148.699951171875,255.0,255.0,-0.009587361475549356,2.072672573429974,3.908683977476034e-05,True,255.0,False,False,8,8,,
47,3655,108.0,False,False,1,7790.915321428174,-3618.159912109375,-1209.8599853515625,144.0399932861328,687.2000122070312,-24838.30078125,1064.5999908447266,-2413.800048828125,-3328.900146484375,2803.2000732421875,1.0,1.4986003007334978,3.0333351366717087,-0.3650278461381318,178277272978106577,SniiPz-CroNoX,10.0,-3648.179931640625,-1158.4300537109375,17.059999465942383,794.5999908447266,-21953.40087890625,101.99999809265137,-272.90000915527344,-121.99999809265137,-126.70000076293945,255.0,128.0,False,-0.037706162564328155,-1.5978300344994125,-0.039794756301680244,False,193.84699344378646,True,4,8,10,,2535407758334050,wKxrua,7.0,-2250.199951171875,-1016.719970703125,53.400001525878906,-4018.9999389648438,-21804.19921875,-2505.399932861328,1167.5,577.599983215332,530.9000015258789,7.0,114.0,,0.07397854577494772,-1.376365430279612,0.5383528208872655,True,135.0,False,12,12,False,,enpitsu,76561198039309853,26,-3520.8701171875,1011.1300048828125,17.030000686645508,1566.9000244140625,-21066.69921875,5.199999809265137,-0.0,-4.300000071525574,-682.7999877929688,255.0,128.0,False,-0.016802047779694462,-1.604127453487689,2.8174458973148694e-05,True,68.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,1690.43994140625,3989.75,16.989999771118164,-12945.2001953125,-16836.700439453125,2.0999999344348907,-0.0,-0.0,-27.5,255.0,128.0,-0.009595527266997144,-0.9120227288024153,2.564574818407138e-05,True,209.19907962378633,True,False,8,8,,
48,3672,108.0,False,False,1,9062.588562166451,-3576.419921875,-2742.1298828125,97.05000305175781,455.60001373291016,-22816.59912109375,1494.7000122070312,1838.0000305175781,-2735.4998779296875,2803.2000732421875,1.0,-0.5060336131805911,-0.8055634928876327,-1.37870025302092,178277272978106577,SniiPz-CroNoX,10.0,-3615.580078125,-2517.389892578125,16.979999542236328,1250.999984741211,-22965.90087890625,3.4999999403953552,-0.0,-1.8000000715255737,1173.0000305175781,255.0,255.0,False,-0.009589744047930445,-1.6397746767227728,0.00017819584434869973,False,179.74177186719834,True,4,8,10,26.0,2535407758334050,wKxrua,7.0,-2771.31005859375,-2104.60009765625,17.020000457763672,-14361.099853515625,-14325.799560546875,0.7999999821186066,0.09999999776482582,0.09999999776482582,-83.80000114440918,219.0,128.0,,-0.009593994320471347,-0.7736047040056815,5.7399155475392106e-05,True,135.0,False,12,12,False,,enpitsu,76561198039309853,26,-3521.070068359375,-253.88999938964844,17.030000686645508,-247.29999542236328,-21081.298828125,5.099999904632568,-0.0,0.09999999776482582,-0.09999999776482582,255.0,128.0,False,-0.01678530611870204,-1.5590448262015517,1.5757728570994122e-05,True,68.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,726.4400024414062,2817.090087890625,16.989999771118164,-14850.2001953125,-17555.10009765625,4.399999976158142,-0.0,-0.0,0.0,255.0,128.0,-0.009594238721608596,-0.8686612248099704,-3.7827225912125618e-06,True,226.0,False,False,8,8,,
49,3686,109.0,False,False,1,10083.339808440702,-3553.639892578125,-3908.449951171875,94.91999816894531,311.9000053405762,-21526.99951171875,824.0000152587891,4389.2999267578125,-2374.7999572753906,2803.2000732421875,1.0,-0.37952192998036083,2.630507339454997,0.4419654502889506,178277272978106577,SniiPz-CroNoX,10.0,-3321.550048828125,-3664.9599609375,16.979999542236328,6712.19970703125,-21604.599609375,5.799999833106995,-0.7000000029802322,3.3000001311302185,-705.5999755859375,128.0,38.0,False,-0.009615919507245713,-1.8715980448166532,-0.00010921019777179833,False,160.0,False,4,8,10,,2535407758334050,wKxrua,7.0,-3427.1298828125,-2849.550048828125,17.020000457763672,-10816.8994140625,-16938.699951171875,1.0000000149011612,0.09999999776482582,0.3999999910593033,1672.2000122070312,170.0,255.0,,-0.009595896824011813,-1.041957431454665,0.00017617469514412038,True,135.0,False,12,12,False,,enpitsu,76561198039309853,25,-3533.8798828125,-1325.6600341796875,17.030000686645508,-247.29999542236328,-21081.298828125,5.099999904632568,-0.0,0.09999999776482582,-0.09999999776482582,255.0,128.0,False,-0.01678530611870204,-1.5590448262015517,1.5757728570994122e-05,True,68.0,False,4,False,4,,games5425898691,bf81d8692db,23.0,-16.360000610351562,1939.2900390625,16.989999771118164,-14850.2001953125,-17554.69970703125,4.399999976158142,-0.0,-0.0,0.0,255.0,128.0,-0.009594238721608596,-0.8686612248099704,-3.7827225912125618e-06,True,226.0,False,False,8,8,,
50,3705,110.0,False,False,1,10655.80999895398,-3240.489990234375,-4680.169921875,544.02001953125,7866.099853515625,1065.0,15893.800048828125,383.1999969482422,-166.5999984741211,-4057.0999145507812,1.0,-0.29050567384076936,-0.9320183970175856,2.854646596511588,178277272978106577,SniiPz-CroNoX,10.0,-3277.030029296875,-4768.08984375,361.9599914550781,4747.300109863281,-3887.60009765625,15375.10009765625,295.10000228881836,-352.40001678466797,-0.09999999776482582,180.0,128.0,False,1.207279201651661,-2.4327623615388037,-1.6740360390940394,False,245.0,False,4,8,10,,2535407758334050,wKxrua,7.0,-3422.489990234375,-3852.1298828125,17.020000457763672,6496.9000244140625,-12355.899658203125,0.7999999821186066,0.19999999552965164,-0.9000000357627869,44.49999809265137,171.0,128.0,,-0.009611047839693044,-2.0614443423044757,-9.475326862617826e-05,True,135.0,False,12,12,False,,enpitsu,76561198039309853,25,-3533.9599609375,-2764.89990234375,17.030000686645508,2511.3999938964844,-20771.10107421875,5.5000001192092896,-0.09999999776482582,1.2999999523162842,1771.4999389648438,255.0,255.0,False,-0.01678075768414709,-1.737563019697903,0.00020042692807879198,True,68.0,False,4,False,4,,games5425898691,bf81d8692db,23.0,-843.0599975585938,644.1599731445312,16.989999771118164,-9281.900024414062,-20806.201171875,4.600000083446503,-0.0,-0.0,104.20000076293945,255.0,131.0,-0.009601481699987924,-1.160532050292276,-3.388435625103138e-05,True,226.0,False,False,8,8,,
51,3786,113.0,True,True,0,2366.1249586502936,1359.0999755859375,4423.7099609375,223.92999267578125,-18826.8994140625,6673.499755859375,1542.1000671386719,5755.4998779296875,-1299.1999816894531,1088.8999938964844,0.0,1.1227447983751566,1.6841719082257074,0.39958829888797737,76561198039309853,enpitsu,26.0,1460.199951171875,4406.3701171875,114.43000030517578,-3184.1000366210938,16628.199462890625,3351.0000610351562,-1214.1999816894531,-4061.0000610351562,526.6999816894531,128.0,255.0,False,0.017091431263135864,1.2861035150405322,-0.05326383176617306,True,12.0,False,False,5,6,,bf81d8692db,games5425898691,23.0,710.8900146484375,2306.830078125,16.989999771118164,8771.400146484375,-461.1000061035156,4.900000095367432,-1.0999999940395355,0.0,1983.0000305175781,255.0,255.0,,0.009537234771360467,-0.06438666809006865,0.00032438174024198186,True,231.0,False,8,8,False,,wKxrua,2535407758334050,7,1158.219970703125,4437.56982421875,406.6499938964844,-15375.400390625,-13047.39990234375,-154.7000026702881,5493.2000732421875,-252.70000457763672,98.80000114440918,151.0,254.0,,-0.16210299125316588,2.6423231992336524,2.6994749885699707,True,86.0,False,14,False,13,,SniiPz-CroNoX,178277272978106577,9.0,1167.989990234375,4271.740234375,205.16000366210938,-11308.199462890625,-9521.799926757812,-316.8000030517578,4155.799865722656,-2392.7000427246094,-1775.8999633789062,128.0,128.0,-1.1876347752756427,-0.9280788168410595,-1.1916785598677957,True,190.0,False,4,12,10,,False
52,4084,114.0,False,False,0,5270.946864661198,-101.47000122070312,-70.72000122070312,113.02999877929688,-20702.19970703125,-14501.800537109375,1962.2000122070312,-1211.1000061035156,131.40000343322754,-5875.0,0.0,0.07499983275056836,-0.02463192257786694,-0.25629481047961966,76561198039309853,enpitsu,25.0,126.30000305175781,-80.7699966430664,132.6300048828125,7208.0999755859375,9531.599731445312,42.30000019073486,-4952.699890136719,1770.2000427246094,-1608.2000732421875,255.0,0.0,,0.9064396012072198,-2.6877042169008325,2.8656762954153434,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,22.0,-3305.39990234375,-4106.740234375,17.010000228881836,-15587.19970703125,7176.5997314453125,2.3000000417232513,-0.29999999329447746,0.0,-1973.8999938964844,255.0,0.0,,0.009573745146129931,2.64009495137878,-4.085005549743566e-05,True,255.0,False,False,False,False,,wKxrua,2535407758334050,6,42.7599983215332,1605.760009765625,17.010000228881836,156.09999656677246,-13696.99951171875,2.0999999344348907,0.0,0.0,0.0,227.0,128.0,,0.00956744591925608,-1.5593770136868155,1.2206285562345702e-06,True,85.0,False,False,False,False,,SniiPz-CroNoX,178277272978106577,9.0,-9.819999694824219,170.14999389648438,82.44999694824219,999.1999816894531,-22978.1005859375,-90.29999732971191,5370.10009765625,1181.8000030517578,123.19999694824219,128.0,128.0,1.215592262259635,-1.7978002025460667,-0.4125083147620435,True,0.0,False,False,4,3,,
53,4121,115.0,False,False,0,7240.025016595976,-2716.8701171875,-1867.31005859375,145.9499969482422,6841.5997314453125,18522.39990234375,16982.5,2297.100067138672,-5249.000244140625,1780.5999755859375,0.0,-0.6744606785365531,-2.374387774142446,0.8099934808885089,bf81d8692db,games5425898691,22.0,-2778.14990234375,-2011.27001953125,17.950000762939453,15815.799560546875,8657.999877929688,1107.699966430664,-2819.5001220703125,-1524.7999572753906,2071.199951171875,255.0,108.0,,0.01819572105217234,0.5618831491818908,-0.11705054740505291,True,184.0,False,False,False,3,,76561198039309853,enpitsu,25.0,1184.1099853515625,875.72998046875,17.049999237060547,11335.0,-1076.1000061035156,2.7000001072883606,-1.8000000715255737,1.2999999523162842,-57.69999980926514,255.0,128.0,,0.016640623644270918,-0.10229481728038813,0.00015829555941132374,True,31.0,False,2,2,False,,wKxrua,2535407758334050,6,-742.6799926757812,418.8299865722656,17.010000228881836,-10556.600341796875,7310.3997802734375,2.3999999463558197,-0.29999999329447746,0.0,-2308.0999755859375,254.0,2.0,,0.009547143826259485,2.4684780855369186,-4.2414292404549735e-05,True,85.0,False,False,False,False,,SniiPz-CroNoX,178277272978106577,9.0,-644.1400146484375,-685.1699829101562,17.010000228881836,-8739.299926757812,1350.2999877929688,2.5999999046325684,-0.29999999329447746,0.0,-2456.1000061035156,221.0,15.0,0.00953109684621567,2.948485105693995,-2.8823828122992657e-05,True,0.0,False,False,4,4,,
