,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
34,2186,63.0,True,True,1,1897.7889082131387,1007.8499755859375,3245.510009765625,140.6199951171875,-6805.7000732421875,20788.9990234375,3858.3999633789062,4657.0001220703125,-3673.2998657226562,-904.7000122070312,1.0,0.6429133626501566,1.7111390207878379,-1.7000191440049128,b5e81b3349b,Tlacc_xx,12.0,973.1099853515625,3080.219970703125,68.48999786376953,-9641.300048828125,17339.100341796875,1859.6000671386719,-3475.8999633789062,4256.300048828125,227.09999084472656,170.0,0.0,,-0.05255215437817788,0.9727452227608652,0.5930909614103025,True,152.0,False,5,False,6,,76561198293556409,probsbbs,13.0,1546.8199462890625,4243.330078125,71.11000061035156,-7813.4002685546875,-11791.500244140625,3102.2000122070312,297.8000068664551,-150.600004196167,1328.0000305175781,128.0,128.0,False,-0.04573251169022173,-1.2472765520693696,0.0022012868984771007,True,218.0,False,8,3,6,,enpitsu,76561198039309853,26,2151.56005859375,3869.489990234375,17.059999465942383,-12585.400390625,8956.699829101562,1.1999999731779099,-0.0,-0.0,-362.90000915527344,255.0,128.0,,-0.016781030296119104,0.6510748796689653,0.0001718863604487861,True,6,0.0,False,False,6,,games5425898691,bf81d8692db,24.0,608.9500122070312,3668.820068359375,19.479999542236328,9574.7998046875,-16721.500244140625,2957.3001098632812,-0.5000000074505806,1.0000000149011612,377.00000762939453,255.0,151.0,,-0.009593946577362483,-2.111706770907853,-7.945320743993113e-05,True,162.0,False,3,False,False,
35,2467,64.0,False,False,1,5123.528142605164,-6.360000133514404,96.55999755859375,102.81999969482422,-17937.60009765625,2632.2000122070312,1313.8999938964844,-4621.300048828125,3378.2000732421875,1797.4000549316406,1.0,0.2434687718032862,-0.008122879249686842,0.6501870141324475,b5e81b3349b,Tlacc_xx,12.0,74.88999938964844,-14.0600004196167,107.58000183105469,7843.3001708984375,9353.300170898438,3503.3999633789062,1005.6999969482422,719.5999908447266,5359.0997314453125,255.0,218.0,,-1.2170074122294905,-1.6997570825380102,2.731158052724617,True,0.0,False,3,False,4,,76561198293556409,probsbbs,13.0,-0.0,-2554.389892578125,17.0,-0.0,13920.899658203125,3.1999999284744263,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009468113676140606,1.5708045427694162,-3.87095515291164e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,26,-0.0,2551.14990234375,17.049999237060547,-0.0,-7565.3997802734375,2.5,-0.19999999552965164,-0.0,0.0,255.0,,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,71.0,False,False,False,,games5425898691,bf81d8692db,24.0,114.30000305175781,179.6999969482422,88.70999908447266,-5817.1002197265625,-14774.89990234375,-380.9000015258789,1208.0000305175781,-1627.8999328613281,-5112.699890136719,128.0,128.0,,-1.275951646057526,-0.06940504976847012,-0.8025386509302292,True,0.0,False,4,False,3,
36,2542,67.0,False,False,1,6507.051029349365,-3970.530029296875,820.4400024414062,158.7100067138672,-4610.899963378906,1797.5999450683594,5840.30029296875,-1247.699966430664,-5827.80029296875,691.9000244140625,1.0,0.4357422722850229,-0.4756676676401372,-2.476748450740323,76561198293556409,probsbbs,13.0,-4014.0,603.8599853515625,92.58999633789062,-3391.300048828125,21887.900390625,3870.0,-1987.5,2212.5999450683594,-1196.2999725341797,255.0,0.0,False,0.11745405950745234,1.4585114503064507,0.8310469065485513,True,222.0,False,False,False,False,,b5e81b3349b,Tlacc_xx,12.0,2470.429931640625,1451.1199951171875,17.0,6720.10009765625,-10313.199462890625,3.6000001430511475,0.09999999776482582,-0.0,-2222.100067138672,255.0,0.0,,-0.009549214349759987,-2.0980927897097694,-6.969729424058579e-05,False,0.0,False,4,False,4,,enpitsu,76561198039309853,26,-3714.47998046875,1866.18994140625,17.049999237060547,-13479.89990234375,11230.0,3.0000001192092896,-0.19999999552965164,0.19999999552965164,-2008.2000732421875,255.0,0.0,,-0.016771103604014903,0.7642075759427136,-3.5806901148137233e-05,True,False,0.0,False,False,False,,games5425898691,bf81d8692db,24.0,-1673.1300048828125,1131.9000244140625,47.63999938964844,-6268.900146484375,14085.2001953125,-2272.7999877929688,-1891.199951171875,-415.9000015258789,-31.400001049041748,255.0,128.0,,0.3213667112667812,1.3485416239008317,-0.017374176257016948,False,24.7007741261554,True,6,False,6,
37,2698,73.0,False,False,0,9459.827881570473,-1449.010009765625,-4303.64990234375,93.83999633789062,-18968.800048828125,6092.0001220703125,5245.8001708984375,-1274.1999816894531,-5844.000244140625,472.7000045776367,0.0,0.45880394940738656,-2.3936423812671324,1.620473918491867,bf81d8692db,games5425898691,24.0,-1309.3800048828125,-4374.31982421875,92.48999786376953,-12822.5,3779.89990234375,2685.0,-683.7000274658203,-5325.3997802734375,-1192.5,255.0,128.0,,0.584434328872583,2.747858414580563,-0.12365910310183081,True,,False,9,False,10,,76561198039309853,enpitsu,26.0,-2727.3701171875,-3364.919921875,17.059999465942383,-9626.699829101562,-10429.200439453125,1.5000000596046448,4.300000071525574,4.900000095367432,1423.5000610351562,255.0,128.0,False,0.01676555083504978,-2.2423990872261608,-0.00012214454906716427,True,208.0,False,2,False,2,,probsbbs,76561198293556409,13,-557.5,-5236.4501953125,16.760000228881836,6721.7999267578125,9576.799926757812,42.5,-34.60000038146973,11.90000057220459,-129.79999542236328,255.0,128.0,False,0.00712363060111849,0.9436569810876534,0.001315307525724289,True,4,170.0,False,False,4,,Tlacc_xx,b5e81b3349b,12.0,-1980.02001953125,-2627.8798828125,17.0,-7032.80029296875,-4715.0,3.700000047683716,0.0,0.0,-2502.7999877929688,255.0,0.0,False,0.009518593925375225,-2.5846575059744157,1.123185756572994e-05,True,212.0,False,4,False,4,
38,2790,76.0,False,False,0,7788.2191283494885,-2386.570068359375,-2504.25,478.6199951171875,1287.8999328613281,17646.400146484375,3192.9998779296875,-952.2000122070312,-2895.0,3688.900146484375,0.0,0.5762968598987516,-1.4836747728692752,-2.808379428931921,76561198039309853,enpitsu,26.0,-2377.81005859375,-2683.1298828125,333.2799987792969,4385.799865722656,13504.3994140625,3434.4000244140625,-374.00001525878906,3232.60009765625,112.39999771118164,255.0,128.0,False,-0.7635866547664487,0.7828880440211863,0.636399061295837,True,166.0,False,3,False,4,,bf81d8692db,games5425898691,24.0,-4078.97998046875,-2893.199951171875,660.2899780273438,2.3000000417232513,-10552.7001953125,1054.1999816894531,2340.0,0.0,0.0,255.0,255.0,,-0.08125482317579583,-1.5803740433411153,-1.5700180351806405,True,31.0,False,10,False,10,,probsbbs,76561198293556409,13,-1155.8499755859375,-1949.800048828125,17.0,3262.6998901367188,10475.50048828125,3.100000023841858,-0.09999999776482582,-0.09999999776482582,-508.69998931884766,255.0,128.0,False,0.009514891943868387,1.2221373540115181,0.00022998865023746338,True,4,158.0,False,False,4,,Tlacc_xx,b5e81b3349b,12.0,-2584.159912109375,-1986.22998046875,304.30999755859375,16919.200439453125,-4403.900146484375,2496.1000061035156,655.8999633789062,4643.2000732421875,-2873.9999389648438,128.0,222.0,False,-0.6184839649895906,-1.1993897540432952,-0.07201448695464231,True,159.0,False,6,False,5,
39,2838,78.0,False,False,1,5724.3423789096305,2192.320068359375,-435.6300048828125,116.30000305175781,13248.299560546875,-6008.900146484375,8171.099853515625,2204.7999572753906,-2959.5999145507812,4730.5999755859375,1.0,0.27387181742925487,-0.34319237644937295,-2.6786883774486148,76561198293556409,probsbbs,13.0,2090.64990234375,-505.05999755859375,16.649999618530273,15211.800537109375,-13866.8994140625,-43.80000114440918,795.0,-1256.2000274658203,-1469.4999694824219,255.0,0.0,False,0.0006645013419084191,-2.4256561067929003,0.03254600277244691,True,71.0,False,4,False,4,,b5e81b3349b,Tlacc_xx,12.0,-275.32000732421875,2676.1201171875,20.65999984741211,-17463.00048828125,1520.2999877929688,-905.8000183105469,740.5000305175781,-2065.7000732421875,-112.5,255.0,255.0,False,-0.03746189124603888,0.17368166026906942,0.045461412380956016,False,169.20463663531888,True,6,False,6,,enpitsu,76561198039309853,26,1323.5,162.77999877929688,56.06999969482422,-6956.400146484375,-19016.199951171875,-4424.700012207031,307.09999084472656,245.6999969482422,739.5999908447266,255.0,255.0,False,0.28406028775166414,-1.7221928714829065,-0.1745883234731222,True,4,93.94763016444378,True,False,4,,games5425898691,bf81d8692db,24.0,3283.02001953125,2897.260009765625,29.68000030517578,1535.2999877929688,-12939.100341796875,3119.5999145507812,-1.5999999642372131,7.400000095367432,667.5,255.0,128.0,,-0.009562005000726358,-1.745640639636852,-0.00039498178876021695,True,31.0,False,11,False,10,
40,2902,80.0,False,False,0,4141.984221799115,-3288.840087890625,1759.1199951171875,173.77000427246094,17960.699462890625,3600.0,1265.6999969482422,4750.10009765625,620.6000137329102,1199.4000244140625,0.0,0.45822190688573083,1.678689161075856,-2.223344914268005,bf81d8692db,games5425898691,24.0,-3386.81005859375,1785.22998046875,61.4900016784668,10017.80029296875,12830.30029296875,2991.300048828125,3613.3999633789062,2441.699981689453,-2245.500030517578,255.0,0.0,,-0.038889772061430204,1.1281718072262825,0.046539335048531694,True,205.0,False,13,False,14,,76561198039309853,enpitsu,26.0,-2145.860107421875,1207.4000244140625,17.049999237060547,6063.4002685546875,-4276.9000244140625,3.3000001311302185,0.0,0.0,-2287.2000122070312,128.0,128.0,,0.016911290163687726,2.30080733063224,9.857153142281134e-06,True,116.0,False,4,False,4,,probsbbs,76561198293556409,13,-2454.110107421875,2401.429931640625,17.0,-5686.9000244140625,-5279.4000244140625,3.4999999403953552,0.19999999552965164,0.0,-2557.2000122070312,255.0,0.0,False,0.00947314514023592,-2.4249048934960413,3.952501297099449e-05,True,4,71.0,False,False,4,,Tlacc_xx,b5e81b3349b,12.0,1528.530029296875,1408.989990234375,16.969999313354492,-1965.8000183105469,22252.80029296875,12.999999523162842,3.799999952316284,11.499999761581421,-10.199999809265137,255.0,128.0,,0.009868759852455793,1.6575837305474734,-0.0005795269365100816,True,139.0,False,8,False,8,
41,2953,82.0,False,False,1,7419.568792587339,383.25,-2261.830078125,105.31999969482422,21783.40087890625,17149.49951171875,7503.699951171875,711.5000152587891,-5913.699951171875,721.8000030517578,1.0,0.049153225674741396,0.9604550763201093,0.9746654390049981,b5e81b3349b,Tlacc_xx,12.0,250.52999877929688,-2344.22998046875,76.80000305175781,12096.199951171875,9676.099853515625,1649.7999572753906,-1951.9999694824219,5046.9000244140625,983.6000061035156,255.0,81.0,False,-0.6442257623397412,2.5001854732295103,0.16044765221706084,True,121.0,False,9,False,10,,76561198293556409,probsbbs,13.0,3734.219970703125,-856.7999877929688,16.760000228881836,1325.2000427246094,3873.5000610351562,-419.50000762939453,-633.1000137329102,-575.2000045776367,-2507.7000427246094,255.0,0.0,False,-0.013106292277775482,-1.7117285904445265,0.0008027179239052555,True,71.0,False,6,False,6,,enpitsu,76561198039309853,26,775.969970703125,-1694.219970703125,17.049999237060547,-17180.10009765625,-5868.0999755859375,2.5,2.3999999463558197,1.0999999940395355,-851.1000061035156,255.0,0.0,True,-0.016792072004258373,-0.35212702711919436,-0.00041541961318242507,True,4,8.0,False,False,4,,games5425898691,bf81d8692db,24.0,1346.0699462890625,-3574.47998046875,17.0,-13556.300048828125,5014.800109863281,1.899999976158142,0.19999999552965164,-0.0,-2131.4999389648438,255.0,0.0,,-0.009591172750898927,0.4208181273653235,4.23583468702847e-05,True,201.98641736020323,True,14,False,14,
42,3044,85.0,False,False,0,7307.450712538878,-2384.469970703125,-2014.25,227.55999755859375,-1828.3999633789062,13499.7998046875,4496.199951171875,1286.6000366210938,3860.4000854492188,-4409.200134277344,0.0,-0.6207747724748119,0.5853549804253242,-2.3869981256100226,bf81d8692db,games5425898691,24.0,-2359.449951171875,-2155.0400390625,137.50999450683594,-21862.2998046875,-2668.2998657226562,238.50000381469727,-3398.3999633789062,-4160.799865722656,-1178.3000183105469,255.0,0.0,,1.2792899798362043,-2.784704814174195,1.0347260067608235,True,188.0,False,17,False,18,,76561198039309853,enpitsu,26.0,-56.63999938964844,-3616.679931640625,17.049999237060547,2601.6000366210938,-20533.30078125,2.7000001072883606,-0.09999999776482582,0.0,0.09999999776482582,0.0,0.0,False,0.016872116023766794,-1.444745034624642,-5.467030992559093e-06,True,61.0,False,6,False,6,,probsbbs,76561198293556409,13,-2236.27001953125,4313.56982421875,17.010000228881836,14079.49951171875,-5627.19970703125,2.199999988079071,-0.09999999776482582,0.0,-2104.4000244140625,255.0,0.0,False,0.009551747323880137,-0.45126499505357487,1.599309851632619e-05,True,6,255.0,False,False,6,,Tlacc_xx,b5e81b3349b,12.0,-2520.1298828125,-2129.080078125,17.010000228881836,8119.2999267578125,-9713.200073242188,2.3000000417232513,1.4000000059604645,0.7999999821186066,1840.7000732421875,0.0,255.0,False,0.009836521015427238,-0.8079444279976652,-3.345771953474658e-05,True,66.0,False,10,False,10,
43,3115,88.0,False,False,1,6449.8740462241785,2723.219970703125,-1045.6400146484375,146.47000122070312,-2216.6000366210938,3341.199951171875,6421.300048828125,5848.699951171875,-184.3000030517578,-1326.0000610351562,1.0,-0.5509903572090635,2.8192184541738463,2.6027116379217063,76561198293556409,probsbbs,13.0,2748.320068359375,-1141.4100341796875,15.869999885559082,-94.20000076293945,6343.2000732421875,-207.70000457763672,-599.3999862670898,-1138.0000305175781,778.7000274658203,128.0,128.0,False,-0.030292323537584206,1.5485248730202401,-0.029889274394639547,True,224.0,False,6,False,6,,b5e81b3349b,Tlacc_xx,12.0,1738.719970703125,92.44000244140625,26.479999542236328,-4125.7000732421875,-14837.80029296875,-2630.4000854492188,3582.9000854492188,600.9000015258789,-184.40000534057617,255.0,128.0,False,0.09051420985099154,-1.1260963491648512,0.23743011662832808,True,96.0,False,12,False,12,,enpitsu,76561198039309853,26,523.739990234375,5234.31982421875,16.989999771118164,4530.199890136719,-6529.6002197265625,15.099999904632568,16.90000057220459,3.8999998569488525,-589.7000122070312,128.0,0.0,False,-0.015707381155799015,-2.200269416374043,-0.0009522666377978265,True,6,92.0,False,False,6,,games5425898691,bf81d8692db,24.0,3098.909912109375,3054.050048828125,17.010000228881836,-5731.300048828125,10009.69970703125,2.3999999463558197,0.3999999910593033,-0.9000000357627869,1888.3999633789062,255.0,255.0,,-0.009545971281479207,1.042328204288129,0.0002985833753469136,True,219.0,False,18,False,18,
44,3169,90.0,False,False,1,5718.120086299504,2300.02001953125,-403.07000732421875,144.27000427246094,-2997.3001098632812,9279.400024414062,1240.5000305175781,5887.2998046875,505.49999237060547,-1041.1000061035156,1.0,-0.6976709834802914,-3.10044217582621,1.7075230486542095,76561198293556409,probsbbs,13.0,2337.699951171875,-539.1799926757812,17.0,-5209.69970703125,9358.900146484375,1.1999999731779099,-0.3999999910593033,0.3999999910593033,-2377.2000122070312,255.0,0.0,,-0.009503927953250616,1.1065206019095948,-4.247130419624103e-05,True,192.66113524283134,True,6,False,6,,b5e81b3349b,Tlacc_xx,12.0,460.69000244140625,-1632.22998046875,17.010000228881836,-5464.7998046875,2218.5000610351562,2.3999999463558197,-0.29999999329447746,-0.0,-2081.0000610351562,128.0,0.0,,-0.009647029348579729,0.38824875397995895,-1.076331997681866e-05,True,96.0,False,12,False,12,,enpitsu,76561198039309853,26,612.6500244140625,4817.33984375,17.059999465942383,-77.60000228881836,-17.300000190734863,1.4000000059604645,-3.0000001192092896,-2.5,-0.09999999776482582,128.0,128.0,,-0.017051328738526536,-1.7665764352456175,-0.00017310687268917415,True,6,92.0,False,False,6,,games5425898691,bf81d8692db,24.0,1588.3399658203125,2042.9599609375,17.010000228881836,-5348.699951171875,-13074.599609375,-0.09999999776482582,-1.5000000596046448,-4.000000059604645,763.8999938964844,255.0,238.0,,-0.00958034231173344,-1.181128641666141,7.691165364555973e-05,True,227.0576773869094,True,18,False,18,
45,3182,90.0,False,False,1,5243.756547805015,2165.60009765625,52.2599983215332,175.17999267578125,-4591.199951171875,9569.7998046875,4723.699951171875,3665.5999755859375,-265.49999237060547,-1035.5000305175781,1.0,0.2410359928259482,2.7132683867121874,-1.9021764175893505,76561198293556409,probsbbs,13.0,2199.199951171875,49.75,45.689998626708984,-2282.5999450683594,12980.6005859375,2871.400146484375,-590.4000091552734,-2345.800018310547,1828.3000183105469,255.0,255.0,,-0.024257491620536906,1.3114838955601744,-0.016735475067999436,True,186.0,False,6,False,8,,b5e81b3349b,Tlacc_xx,12.0,284.2799987792969,-1404.6800537109375,17.010000228881836,-1794.4999694824219,7315.9002685546875,2.0999999344348907,-1.2999999523162842,2.199999988079071,-1520.2999877929688,128.0,90.0,,-0.009593056833908268,1.3768726654507055,0.00012055192686853425,True,96.0,False,12,False,12,,enpitsu,76561198039309853,26,612.6500244140625,4817.33984375,17.059999465942383,-77.60000228881836,-17.300000190734863,1.4000000059604645,-3.0000001192092896,-2.5,-0.09999999776482582,128.0,128.0,,-0.017051328738526536,-1.7665764352456175,-0.00017310687268917415,True,6,92.0,False,False,6,,games5425898691,bf81d8692db,24.0,1599.72998046875,1245.4200439453125,24.5,6877.2998046875,-16302.2998046875,3038.2998657226562,-1.5999999642372131,4.600000083446503,516.3999938964844,255.0,127.0,,-0.009585059061124581,-2.017879312506487,-0.00027769272117384526,True,195.0,False,19,False,18,
46,3195,91.0,False,False,0,5738.141460329158,-1956.719970703125,-499.25,364.0400085449219,-3184.8001098632812,2857.9000854492188,18482.60009765625,4921.400146484375,2728.599853515625,2081.6000366210938,0.0,-0.30465836985822026,2.562886023077907,-0.2313301620876471,bf81d8692db,games5425898691,24.0,-1911.6199951171875,-572.5499877929688,168.63999938964844,-6342.0001220703125,11635.0,5421.6998291015625,-3643.800048828125,-3520.7000732421875,-2139.2999267578125,255.0,221.0,,0.09938396194787949,2.005265499032409,-0.3001889935955325,True,183.0,False,19,False,20,,76561198039309853,enpitsu,26.0,-612.5999755859375,-4813.33984375,17.059999465942383,-201.10000610351562,1014.8999786376953,1.4000000059604645,2.0000000298023224,0.19999999552965164,0.0,255.0,128.0,,0.016688012495158343,1.7666225581261652,1.392353713529798e-05,True,92.0,False,6,False,6,,probsbbs,76561198293556409,13,,,,,,,,,,,,,,,,True,,,,,,,Tlacc_xx,b5e81b3349b,12.0,-268.989990234375,1094.0,17.010000228881836,-1796.1000061035156,-6123.499755859375,2.3999999463558197,-0.29999999329447746,-0.7000000029802322,-2268.300018310547,235.0,0.0,,0.009531463311720455,-1.8416672495248827,-0.00012075990654230225,True,96.0,False,12,False,12,
47,3268,93.0,False,False,1,5731.19009700023,2748.8798828125,-283.4100036621094,207.6199951171875,14255.999755859375,20917.80029296875,-12438.900146484375,-5315.9002685546875,-188.50000381469727,2775.7998657226562,1.0,0.5313052570671734,1.2933997086578817,-2.326496519431309,b5e81b3349b,Tlacc_xx,12.0,2716.590087890625,-420.42999267578125,192.30999755859375,16011.8994140625,7602.19970703125,-709.4000244140625,-2776.199951171875,1746.300048828125,4415.0,255.0,227.0,,-1.058546102187463,-2.7131160051865177,-1.2355525612450868,True,63.0,False,13,False,14,,76561198293556409,probsbbs,13.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,3183.43994140625,3875.3701171875,17.059999465942383,1148.7000274658203,-3630.2999877929688,1.1999999731779099,-4.000000059604645,-0.09999999776482582,-14.500000476837158,255.0,128.0,False,-0.017236660867447105,-1.8732633395710578,7.995898675037948e-05,True,6,255.0,False,False,6,,games5425898691,bf81d8692db,24.0,3696.389892578125,-269.8800048828125,17.010000228881836,1740.0999450683594,12879.69970703125,2.199999988079071,-0.5000000074505806,-3.1999999284744263,1291.3999938964844,255.0,198.0,,-0.009566750848542976,1.6790146269517217,0.00015422004107153503,True,183.0,False,20,False,20,
48,3332,96.0,False,False,0,8346.268502147803,-3323.2099609375,-2845.5400390625,286.92999267578125,17042.39990234375,18087.19970703125,1465.8999633789062,1626.0000610351562,-593.1000137329102,-4785.5999755859375,0.0,0.3669205158599299,-1.3801523156170978,-1.4658642389482692,76561198039309853,enpitsu,26.0,-3448.260009765625,-3085.4599609375,216.8000030517578,2403.2000732421875,12642.2998046875,2782.7999877929688,-2081.699981689453,2222.7999877929688,-1145.999984741211,255.0,0.0,False,-0.2775299886953023,1.4348730293435956,0.1201223707662343,True,204.0,False,7,False,8,,bf81d8692db,games5425898691,24.0,-444.7799987792969,-1523.43994140625,16.979999542236328,15160.899658203125,-11769.100341796875,13.600000143051147,6.200000047683716,-14.09999966621399,-1978.3999633789062,255.0,0.0,,0.010000128527551081,-0.7316797995115574,-0.000693922776855071,True,255.0,False,22,False,22,,probsbbs,76561198293556409,13,2784.300048828125,3659.050048828125,17.0,-10549.89990234375,-6425.8001708984375,0.7000000029802322,0.5999999865889549,0.19999999552965164,-450.29998779296875,255.0,128.0,False,0.00951460024639162,-2.6358492502120123,0.0002465129500752258,True,False,242.0,False,False,False,,Tlacc_xx,b5e81b3349b,12.0,-3544.2099609375,-1723.5899658203125,17.020000457763672,10524.200439453125,-2501.699981689453,1.4000000059604645,-2.800000011920929,1.1999999731779099,2376.6000366210938,255.0,255.0,,0.00953086834577546,-0.1782824172823173,0.00016100295815897283,True,30.0,False,14,False,14,
49,3392,98.0,False,True,1,5855.462967477197,-13.039999961853027,-644.469970703125,122.58000183105469,2280.399932861328,26810.30029296875,4930.10009765625,1790.3999328613281,-3097.6998901367188,4816.400146484375,1.0,-0.3701464204477616,0.7009736544930032,-2.4707644593867446,76561198293556409,probsbbs,13.0,-29.860000610351562,-827.510009765625,89.0999984741211,14745.6005859375,10976.500244140625,1583.0999755859375,3035.2999877929688,403.69998931884766,4462.900085449219,128.0,0.0,True,0.0020275717152337153,1.8779434408548081,-0.29784290117681506,True,180.0,False,3,False,4,,b5e81b3349b,Tlacc_xx,12.0,1150.8199462890625,-746.9099731445312,16.899999618530273,-3710.4000854492188,-18037.2998046875,21.19999885559082,-10.700000524520874,-46.79999828338623,1917.7999877929688,255.0,255.0,,-0.00966328296817151,-1.4312560496604876,-0.0025720365852637305,False,3.0,False,16,False,16,,enpitsu,76561198039309853,26,2739.31005859375,1764.489990234375,17.020000457763672,-8284.7998046875,10538.399658203125,2.199999988079071,0.29999999329447746,-0.7999999821186066,-9.300000071525574,255.0,128.0,False,-0.01672225313445324,0.905716325266735,7.668227366057583e-05,True,8,116.28779349275813,True,False,8,,games5425898691,bf81d8692db,24.0,-1435.8900146484375,3379.68994140625,17.020000457763672,-10600.30029296875,3264.1000366210938,1.0999999940395355,-0.19999999552965164,-0.0,-2241.4999389648438,128.0,0.0,,-0.009647200581950255,0.3580966019439965,-4.0967691788679234e-05,True,255.0,False,22,False,22,
50,3435,99.0,False,False,0,8310.847609986318,-144.92999267578125,-3136.840087890625,109.16000366210938,13349.100341796875,3888.699951171875,4144.800109863281,-1639.7999572753906,5445.5999755859375,1911.9999694824219,0.0,1.0593916202766729,-2.4211877414279126,-0.8207753273855356,76561198039309853,enpitsu,26.0,-297.17999267578125,-3313.06005859375,179.1199951171875,21544.599609375,-3864.2001342773438,1902.2000122070312,-2384.600067138672,4952.9998779296875,-174.40000534057617,255.0,255.0,,0.6103315007259262,-0.4456605813816527,-0.4185448189973097,True,72.0,False,9,False,10,,bf81d8692db,games5425898691,24.0,597.6300048828125,-4514.56982421875,17.020000457763672,-18250.10009765625,-4648.500061035156,-1.8000000715255737,0.29999999329447746,0.19999999552965164,-1512.8999328613281,255.0,0.0,,0.009601721682145943,-2.91675300366987,-0.0002678506645178187,True,176.69209449521958,True,22,False,22,,probsbbs,76561198293556409,13,-2239.030029296875,-818.8800048828125,17.0,-16134.599609375,-3412.9000854492188,3.400000035762787,1.5000000596046448,0.19999999552965164,-2283.5000610351562,255.0,0.0,True,0.009562199472069644,-3.015846862922786,1.9863676618772352e-06,True,4,211.0,False,False,4,,Tlacc_xx,b5e81b3349b,12.0,-2257.469970703125,3723.2099609375,16.200000762939453,-10507.19970703125,7866.5997314453125,161.10000610351562,64.49999809265137,-11.499999761581421,1190.5000305175781,138.0,232.0,,0.011263208425681405,2.554131849435712,0.004534602162381023,,3.0,False,18,False,18,
51,3509,102.0,False,False,0,8285.51143162199,2868.75,-2240.81005859375,108.83000183105469,-9384.89990234375,8529.000244140625,6874.5001220703125,-129.20000076293945,5877.9998779296875,-1196.500015258789,0.0,-0.48816313765792524,-0.4486020970433863,2.3751440907500703,76561198039309853,enpitsu,26.0,2999.75,-2290.090087890625,15.859999656677246,-6620.4998779296875,6180.10009765625,9.100000262260437,-235.40000915527344,259.59999084472656,1930.3999328613281,128.0,128.0,False,0.02063404044453908,2.5175420110843323,-0.02202426759494131,True,72.0,False,10,False,10,,bf81d8692db,games5425898691,24.0,1241.2099609375,-2423.81005859375,17.020000457763672,5337.5,12532.19970703125,1.0999999940395355,-0.29999999329447746,-0.29999999329447746,2231.999969482422,255.0,255.0,,0.009553864126945196,1.2363733548733165,3.548026513562437e-05,True,194.0,False,22,False,22,,probsbbs,76561198293556409,13,-1152.6199951171875,1609.4100341796875,17.0,15331.500244140625,6100.9002685546875,3.3000001311302185,1.1999999731779099,0.9000000357627869,1228.0999755859375,128.0,255.0,False,0.009584596357158474,0.38472047992764935,0.00020143325441469623,True,4,175.0,False,False,4,,Tlacc_xx,b5e81b3349b,12.0,-1537.280029296875,3206.75,17.010000228881836,17325.0,7493.800048828125,2.0000000298023224,0.3999999910593033,0.0,-829.1000366210938,128.0,66.0,False,0.009669981138954453,0.38933699808189326,-0.00010043256877458829,True,164.0,False,18,False,18,
