,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,658,17,False,False,1,2388.1474349513796,3240.35009765625,4684.72998046875,822.3599853515625,-13430.50048828125,7676.199951171875,-3286.300048828125,-2345.399932861328,941.5000152587891,236.10000610351562,1.0,0.7228861132715552,-2.066647829694858,-1.5783064447373931,76561198039309853,enpitsu,26.0,3416.820068359375,4623.02001953125,865.489990234375,-9847.100219726562,9847.899780273438,-504.00001525878906,-1506.300048828125,-1508.0000305175781,-0.5999999865889549,255.0,255.0,,-0.06750995269401384,0.8021740441697713,-1.5718748699617844,True,6,89.0,False,False,6,,bf81d8692db,games5425898691,19.0,-678.8800048828125,1528.4200439453125,16.989999771118164,-7165.8001708984375,14192.80029296875,3.100000023841858,-0.19999999552965164,0.5999999865889549,-1965.5999755859375,255.0,0.0,,-0.009608355998420335,1.158907406465549,-6.599231568440754e-05,True,114.07581065803447,True,4,False,4,,CoYoTeSB99,5597548123169614830,8.0,303.0799865722656,4964.7900390625,17.010000228881836,-7860.5999755859375,-1269.4999694824219,2.800000011920929,-0.29999999329447746,0.7999999821186066,4797.0001220703125,255.0,255.0,True,-0.009546795093770316,-2.4495856766117994,2.7803932404093555e-05,True,111.0,False,False,10,10,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,-1831.97998046875,4232.68017578125,18.790000915527344,9202.39990234375,3073.9999389648438,2.0999999344348907,0.09999999776482582,-0.0,2433.800048828125,255.0,255.0,,0.004750633691859337,2.760690255995149,-9.330756154294194e-06,True,False,False,False,116.0,False,
11,703,19,False,False,1,741.8114462829004,1457.5,4655.22998046875,276.5,-17867.19970703125,303.700008392334,6514.2999267578125,2411.9000244140625,1776.3999938964844,-5198.699951171875,1.0,0.5670777676937522,1.6762225914546316,0.55390221265519,76561198039309853,enpitsu,26.0,1612.530029296875,4603.009765625,173.85000610351562,-16848.00048828125,-3813.900146484375,2748.3999633789062,24.30000066757202,-10.0,-1157.300033569336,128.0,128.0,,-0.022825950396857753,0.47953934771487955,-0.014839118223806205,True,6,44.0,False,False,8,,bf81d8692db,games5425898691,19.0,1233.3599853515625,3833.489990234375,16.989999771118164,20623.9990234375,-4890.0,5.299999713897705,0.19999999552965164,-0.0,-2001.9000244140625,255.0,0.0,,-0.009580091774206035,-2.8305828273864626,-2.202496942742244e-05,True,41.0,False,4,False,4,,CoYoTeSB99,5597548123169614830,8.0,814.3800048828125,4801.31982421875,164.97999572753906,8795.800170898438,-4366.400146484375,2494.7999572753906,-257.1999931335449,-498.80001068115234,-326.19998931884766,255.0,128.0,False,0.3207257701417048,-2.4669016285502923,0.030809232588961653,True,92.21084737521346,True,False,10,12,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,-247.44000244140625,4914.52978515625,18.790000915527344,7888.699951171875,157.39999771118164,2.0000000298023224,0.7999999821186066,-0.09999999776482582,2118.000030517578,128.0,255.0,,0.004806204861548657,3.1035080246453144,-7.534513488593244e-05,True,False,False,False,116.0,False,
12,853,24,False,False,0,9267.972331313058,3641.300048828125,-2941.35009765625,105.97000122070312,2407.5,22856.99951171875,5402.80029296875,2196.1000061035156,971.6999816894531,-1904.6000671386719,0.0,-0.9423982929991328,1.8514150003854368,-2.1620772855668813,5597548123169614830,CoYoTeSB99,8.0,3629.449951171875,-3187.510009765625,17.010000228881836,527.9000091552734,18242.2998046875,0.09999999776482582,0.0,1.2999999523162842,136.70000076293945,255.0,128.0,,0.009589419270136217,1.5582083229862074,-0.00015191289902725526,True,12,217.36289060243993,True,False,12,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,1392.9599609375,-4487.66015625,18.790000915527344,5136.5997314453125,2815.5999755859375,2.0999999344348907,0.3999999910593033,0.0,13.500000238418579,128.0,130.0,,-0.004795269401176528,0.499989669975848,-3.844712935370239e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-2638.169921875,644.5,17.059999465942383,16647.900390625,3202.6998901367188,-3.3000001311302185,-0.3999999910593033,0.0,-8.100000023841858,255.0,128.0,,0.016758966658062046,0.1891016218754316,2.320365854416419e-05,True,203.0,False,False,6,8,,games5425898691,bf81d8692db,19,3954.280029296875,-2388.0400390625,48.689998626708984,-3563.3999633789062,-13907.900390625,-1946.9000244140625,335.40000915527344,1814.1000366210938,-1482.2000122070312,255.0,0.0,,0.15445996636719586,-1.8313304230697185,0.5033741023413004,True,6,False,6,213.17474426505385,True,
13,956,28,False,False,0,4280.141192300114,3243.1201171875,4050.3701171875,95.87000274658203,-19157.900390625,1241.9000244140625,5265.5999755859375,-2423.699951171875,2013.3000183105469,5106.000061035156,0.0,0.08171526509118208,1.8125878126102446,-0.3961818039166815,5597548123169614830,CoYoTeSB99,8.0,3369.64990234375,4133.72998046875,16.540000915527344,-19449.3994140625,10505.6005859375,-540.4999923706055,-3221.199951171875,1291.0000610351562,-761.2999725341797,255.0,255.0,,0.008069773143490578,2.7581074301930584,0.031402909745737465,True,12,135.94177192513658,True,False,12,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,1098.4599609375,-556.8599853515625,18.790000915527344,-4417.099914550781,13389.89990234375,2.0999999344348907,0.0,0.09999999776482582,-1.5000000596046448,255.0,128.0,,-0.00480279807562938,1.8891652484254748,-2.1526179028417525e-05,True,177.0,False,False,False,False,,enpitsu,76561198039309853,26.0,701.7899780273438,4866.35986328125,17.059999465942383,-0.3999999910593033,-0.09999999776482582,1.899999976158142,0.7999999821186066,-0.7999999821186066,0.0,128.0,128.0,,0.016896412537266634,0.649823788486851,-1.823679710803671e-05,True,234.0,False,False,8,10,,games5425898691,bf81d8692db,19,1525.550048828125,3095.389892578125,17.020000457763672,-15567.5,14742.099609375,1.2999999523162842,2.7000001072883606,-2.199999988079071,997.0999908447266,255.0,121.0,,0.009593851511854152,2.455625912461756,-0.00013206808868379907,True,8,False,8,163.0,False,
14,1057,32,False,False,1,9793.444318494798,2589.110107421875,-4505.97998046875,93.66999816894531,21893.00048828125,2017.8999328613281,1367.7000427246094,2301.1000061035156,1244.800033569336,3280.7000732421875,1.0,0.47817702113040944,1.506910874305607,0.4005406672673717,76561198039309853,enpitsu,26.0,2307.570068359375,-4542.919921875,65.83000183105469,18944.300537109375,-2423.8999938964844,2791.9000244140625,383.6000061035156,2957.2000122070312,0.09999999776482582,0.0,128.0,,0.06518899260334629,0.12914482675213085,5.729286565058251e-05,True,9,234.0,False,False,12,,bf81d8692db,games5425898691,19.0,-787.6300048828125,-4876.009765625,17.010000228881836,9609.199829101562,-3163.699951171875,2.7000001072883606,-0.19999999552965164,0.5000000074505806,0.0,128.0,128.0,,-0.009618349497503936,-2.8234822005696687,4.7079976012113694e-05,True,163.0,False,10,False,10,,CoYoTeSB99,5597548123169614830,8.0,768.8900146484375,169.05999755859375,17.0,14560.2001953125,6195.5999755859375,4.1999998688697815,-0.7999999821186066,-0.09999999776482582,-2393.6000061035156,255.0,0.0,True,-0.009579404960674475,2.8327673272238725,-5.406661745923323e-05,True,255.0,False,False,12,12,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,3004.22998046875,-4001.669921875,18.790000915527344,982.0999908447266,-20873.5009765625,2.0999999344348907,-0.0,-0.0,-1892.5,128.0,57.0,,0.004822787164573078,-1.5345977743080428,-1.190001177558261e-05,True,False,False,False,255.0,False,
15,1061,32,False,False,0,2109.337452952926,-2912.010009765625,4519.509765625,128.25999450683594,-5193.900146484375,25970.0,11705.999755859375,2743.800048828125,-3478.2998657226562,4046.199951171875,0.0,-0.8044630691522823,-1.1227459776174553,0.7235452737765876,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,-2964.72998046875,4353.830078125,18.790000915527344,4256.000061035156,19632.5,2.0999999344348907,-0.3999999910593033,-1.5000000596046448,557.9000091552734,255.0,238.0,,-0.004807378579282512,1.3100165187237836,-0.00016214627247923625,True,False,255.0,False,False,False,,5597548123169614830,CoYoTeSB99,8.0,-904.8599853515625,-211.27999877929688,17.0,-14978.399658203125,-3086.4999389648438,4.300000071525574,-0.3999999910593033,-0.19999999552965164,-2710.8999633789062,255.0,0.0,False,0.009584052169893525,-3.0727569599836286,-7.485888775469462e-05,True,255.0,False,12,False,12,,enpitsu,76561198039309853,26.0,-2625.590087890625,4586.93994140625,103.5,-17839.100341796875,2550.399932861328,249.3000030517578,-451.89998626708984,-5476.500244140625,230.30000686645508,0.0,128.0,,-1.2820103363660322,0.05941477007149054,-0.1407586288472746,True,234.0,False,False,9,12,,games5425898691,bf81d8692db,19,638.6699829101562,4925.0498046875,17.010000228881836,-8029.0997314453125,2643.5000610351562,2.7000001072883606,0.3999999910593033,0.19999999552965164,0.0,128.0,128.0,,0.009692923943241335,2.823482034091832,3.511675193410263e-05,True,10,False,10,163.0,False,
16,1063,32,False,False,1,9996.965697056767,2945.52001953125,-4644.6201171875,183.27999877929688,27355.6005859375,-21933.5009765625,8229.099731445312,-173.09999465942383,-3557.2000122070312,-4828.599853515625,1.0,0.7276544718339859,1.1753997715421998,0.8817689389619728,76561198039309853,enpitsu,26.0,2774.2900390625,-4608.16015625,102.7300033569336,17839.69970703125,-2547.899932861328,-164.59999084472656,416.19998931884766,5479.5001220703125,225.30000686645508,0.0,128.0,,1.251425131697419,-2.9413446732018973,-3.0102588448739045,True,9,234.0,False,False,12,,bf81d8692db,games5425898691,19.0,-638.6699829101562,-4925.0498046875,17.010000228881836,8029.0997314453125,-2643.5000610351562,2.7000001072883606,-0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,,-0.009692923943241335,-2.823482034091832,3.511675193410263e-05,True,163.0,False,10,False,10,,CoYoTeSB99,5597548123169614830,8.0,1028.8699951171875,221.10000610351562,17.0,14685.899658203125,-411.50001525878906,4.300000071525574,0.7000000029802322,-0.0,-2577.9998779296875,255.0,0.0,False,-0.009591873435262702,-2.9887418585595222,-1.4882228665642672e-05,True,255.0,False,False,12,12,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,2942.199951171875,-4463.66015625,17.31999969482422,-3886.4999389648438,-16544.200439453125,223.1999969482422,439.1999816894531,71.19999885559082,630.8000183105469,255.0,255.0,,0.033284297870142907,-1.2800792433865396,0.012098953916013087,True,False,False,False,255.0,False,
17,1157,35,True,True,1,4688.5552561261875,44.20000076293945,529.469970703125,142.75999450683594,-221.10000610351562,28672.5,4446.600036621094,-215.0,-3111.0000610351562,3116.400146484375,1.0,0.9311623113234005,1.7734059639564823,0.4874514145847852,bf81d8692db,games5425898691,19.0,5.900000095367432,368.739990234375,128.85000610351562,956.1000061035156,21073.00048828125,2645.5999755859375,3725.7998657226562,-2213.8999938964844,-1471.199951171875,255.0,128.0,,-0.003140935505521631,1.654224235042255,-0.014945222127815483,True,10,96.0,False,False,12,,76561198039309853,enpitsu,26.0,2007.3699951171875,-4739.97998046875,17.059999465942383,-5307.2998046875,6409.5001220703125,1.899999976158142,0.9000000357627869,-1.4000000059604645,-203.99999618530273,255.0,0.0,,-0.016653062669524054,0.9008339393449125,0.00022276173989274552,True,234.0,False,10,False,12,,CoYoTeSB99,5597548123169614830,8.0,789.22998046875,-3073.89990234375,17.0,-8655.399780273438,13148.699951171875,1.8000000715255737,-0.0,-0.0,-2056.4999389648438,255.0,11.0,False,-0.009587420458838793,1.056579584399977,2.0070450173857643e-05,True,199.77862351940522,True,False,12,14,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,2932.89990234375,-1342.7099609375,82.91999816894531,-5262.9998779296875,22123.60107421875,-1222.9000091552734,-3032.9000854492188,-1089.4999694824219,-127.29999542236328,255.0,132.0,,0.7418614837335,1.20552328613376,-0.06778643847310362,True,4,False,4,159.0,False,
18,1462,37,False,False,0,5153.553943553177,50.2400016784668,74.05999755859375,99.02999877929688,16748.399658203125,23830.90087890625,1965.8999633789062,1045.8000183105469,-104.79999542236328,-5907.19970703125,0.0,0.0003857937540966272,-0.21958559592421611,0.03899996026141534,5597548123169614830,CoYoTeSB99,7.0,-88.12000274658203,-110.23999786376953,65.55000305175781,1649.2999267578125,20252.7001953125,1743.3999633789062,-477.09999084472656,-1004.8000335693359,-408.49998474121094,241.0,44.0,,-0.005114956897022743,1.6258728630395367,-0.17096955243311668,True,5,0.0,False,False,6,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,-2908.949951171875,-4218.259765625,18.790000915527344,-20643.89892578125,1443.3000183105469,2.0999999344348907,0.0,0.19999999552965164,-2182.2999572753906,255.0,0.0,True,-0.0047815893449251025,2.991491490113477,8.362493934952889e-05,True,255.0,False,False,False,False,40.0,enpitsu,76561198039309853,26.0,0.0,3055.449951171875,17.059999465942383,0.29999999329447746,-8304.7998046875,1.899999976158142,-0.5000000074505806,0.0,0.0,255.0,,,0.016708567654455435,-1.5707135714276037,-6.938410667185241e-06,True,116.0,False,False,2,False,,games5425898691,bf81d8692db,19,6.630000114440918,333.2300109863281,77.36000061035156,662.5,-22821.79931640625,2128.8999938964844,5492.5,285.5999946594238,11.90000057220459,128.0,129.0,,0.6858084815123523,-1.518683409575254,0.00038346431607729376,True,3,False,4,31.0,False,
19,1463,37,False,False,1,5452.984575114376,-148.3699951171875,-212.0399932861328,109.44999694824219,-28636.10107421875,-16165.6005859375,3788.699951171875,-345.6999969482422,10.499999523162842,-3918.2000732421875,1.0,-0.01560598206544846,0.5472562651963156,0.09205303938493799,bf81d8692db,games5425898691,19.0,-6.630000114440918,-333.2300109863281,77.36000061035156,-662.5,22821.79931640625,2128.8999938964844,-5492.5,-285.5999946594238,11.90000057220459,128.0,129.0,,-0.6858084815123523,1.518683409575254,0.00038346431607729376,True,3,31.0,False,False,4,,76561198039309853,enpitsu,26.0,-0.0,-2990.919921875,17.059999465942383,-0.29999999329447746,8845.10009765625,1.899999976158142,0.3999999910593033,-0.0,0.0,255.0,,,-0.016708567654455435,1.5707135714276037,-6.938410667185241e-06,True,116.0,False,2,False,False,,CoYoTeSB99,5597548123169614830,7.0,88.12000274658203,110.23999786376953,65.55000305175781,-1649.2999267578125,-20252.7001953125,1743.3999633789062,477.09999084472656,1004.8000335693359,-408.49998474121094,241.0,44.0,,0.005114956897022743,-1.6258728630395367,-0.17096955243311668,True,0.0,False,False,5,6,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,2908.949951171875,4218.259765625,18.790000915527344,20643.89892578125,-1443.3000183105469,2.0999999344348907,-0.0,-0.19999999552965164,-2182.2999572753906,255.0,0.0,True,0.0047815893449251025,-2.991491490113477,8.362493934952889e-05,True,False,False,False,255.0,False,
20,1616,43,False,False,1,10607.964713484213,-2343.330078125,-4961.27001953125,120.52999877929688,-12545.899658203125,-3441.300048828125,7460.4998779296875,-4211.099853515625,1877.4000549316406,-3839.4000244140625,1.0,-0.20717571645884272,-0.3318498573225052,0.10654923196830679,76561198039309853,enpitsu,26.0,-2219.239990234375,-4876.56005859375,59.689998626708984,-7224.000244140625,-7106.5997314453125,2130.5999755859375,3857.0001220703125,36.40000104904175,3920.5999755859375,255.0,128.0,False,-0.07061569754533746,-0.6250469804240574,-0.07486747195480926,True,3,255.0,False,False,2,,bf81d8692db,games5425898691,19.0,-3093.679931640625,-3810.3798828125,17.040000915527344,-9408.599853515625,-15832.7001953125,-1.5000000596046448,0.9000000357627869,1.8000000715255737,-149.3000030517578,255.0,128.0,,-0.009593063522084937,-1.0164480844804826,0.0001501797802683614,True,113.0,False,6,False,6,,CoYoTeSB99,5597548123169614830,8.0,,,,,,,,,,,,,,,,True,,,,,,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,-440.82000732421875,-487.05999755859375,18.790000915527344,-13793.699951171875,-2917.0999145507812,2.0999999344348907,-0.29999999329447746,-0.0,104.89999771118164,255.0,132.0,,0.004797271643928776,-0.21136910189343,-3.6912515740877354e-05,True,False,False,False,255.0,False,
21,1638,44,False,False,1,10708.387481478405,-3162.030029296875,-4769.68994140625,434.3800048828125,-5897.2998046875,7097.8997802734375,594.5999908447266,-332.2999954223633,941.6000366210938,4132.300109863281,1.0,0.6559777969225593,-0.055638952054979374,2.0122235359503535,bf81d8692db,games5425898691,19.0,-3346.760009765625,-4693.25,591.1300048828125,5439.2999267578125,-5417.2998046875,10826.700439453125,1509.4000244140625,1469.4999694824219,3.1999999284744263,255.0,255.0,,0.9184894526781513,-2.342499800030257,-1.560728636664228,True,6,113.0,False,False,6,,76561198039309853,enpitsu,26.0,-2582.050048828125,-5053.39013671875,129.66000366210938,-4142.099914550781,-505.0,-718.7999725341797,3431.9000244140625,745.9999847412109,1222.9000091552734,255.0,0.0,False,0.47659031708923205,-0.3914980646271589,1.3438469682018463,True,255.0,False,4,False,2,,CoYoTeSB99,5597548123169614830,8.0,,,,,,,,,,,,,,,,True,,,,,,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,7,-1543.72998046875,-819.6199951171875,18.790000915527344,-14556.400146484375,-4441.9000244140625,3.3000001311302185,-2.3000000417232513,-0.5999999865889549,1105.0,255.0,140.0,,0.004805950525997635,-0.3436509025718736,-4.0071123819476654e-05,True,False,False,False,245.62354430075615,True,
22,1691,46,False,False,0,5065.423673714852,3974.320068359375,3747.699951171875,204.74000549316406,-1554.2999267578125,9400.0,8095.0,-4058.3999633789062,3147.0999145507812,-3102.2000122070312,0.0,0.4675648604331634,1.5495975115781315,-2.3887364300044007,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,3904.35009765625,3596.219970703125,209.64999389648438,7010.9002685546875,12462.099609375,4651.7999267578125,4317.900085449219,-2462.7999877929688,2353.6000061035156,0.0,232.0,,-1.1497467927738296,1.4882542949711286,-0.3940566603863653,True,False,180.0,False,False,4,,5597548123169614830,CoYoTeSB99,8.0,2687.159912109375,-4599.0,18.40999984741211,-166.39999389648438,1505.5000305175781,-968.3999633789062,-116.09999656677246,-13.700000047683716,173.70000839233398,255.0,,,0.00528879825221846,1.692456032963896,8.72924240030696e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,3833.39990234375,3502.550048828125,112.77999877929688,11113.00048828125,-20088.399658203125,112.89999961853027,3787.0999145507812,3946.7999267578125,-573.8000106811523,255.0,255.0,False,1.397412196498799,-1.4083428079077203,-0.6937605063435544,True,147.0,False,False,5,4,,games5425898691,bf81d8692db,19,1412.030029296875,5047.64013671875,52.15999984741211,-8282.100219726562,1798.6000061035156,1482.1000671386719,1234.4999694824219,1574.6000671386719,-1433.6000061035156,255.0,0.0,,-0.2383188051456615,2.87452574118742,-0.5949141332705569,True,6,False,6,113.0,False,
23,1699,46,False,False,0,4910.280765559328,3884.1201171875,4016.919921875,410.6199951171875,-4837.5,7265.8001708984375,5437.80029296875,-3169.2999267578125,2935.7000732421875,-4163.699951171875,0.0,1.2459022783324882,3.099219615982046,0.534622473546696,883b1e5ee97b493b81d4577150825c47,Kiyûmi,7.0,4016.360107421875,3841.77001953125,352.0400085449219,-40.39999961853027,4832.099914550781,2736.7001342773438,53.20000171661377,3073.0999755859375,-2808.0999755859375,128.0,130.0,,-1.3528253234066714,-1.6460077168301728,3.1130529558455007,True,False,180.0,False,False,4,,5597548123169614830,CoYoTeSB99,8.0,2684.320068359375,-4515.8798828125,17.010000228881836,502.59998321533203,4613.599853515625,6.899999976158142,-1.0000000149011612,0.7999999821186066,-1915.8000183105469,255.0,0.0,,0.009435488747888219,1.5345078272901864,-0.00020174255200324667,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26.0,4008.949951171875,2885.580078125,197.91000366210938,-283.799991607666,-16239.89990234375,3998.2000732421875,680.2999877929688,5024.2999267578125,2131.3999938964844,128.0,128.0,False,-0.07286545804316642,3.034941962682782,2.750356182326462,True,147.0,False,False,6,4,,games5425898691,bf81d8692db,19,1175.1600341796875,5104.0,212.33999633789062,-3623.900146484375,-170.10000228881836,7152.60009765625,-245.40000915527344,2491.699981689453,68.49999904632568,255.0,0.0,,-1.1815634426111499,-3.130453133415173,-1.5982531504554267,True,6,False,6,113.0,False,
24,1745,48,False,False,1,10737.518281280278,-2966.47998046875,-4878.759765625,374.5400085449219,-9555.399780273438,18813.599853515625,-10426.099853515625,1092.2000122070312,-2290.399932861328,-5436.9000244140625,1.0,-0.5281481173780359,-1.5004600892574405,3.0145477614101326,bf81d8692db,games5425898691,19.0,-2836.830078125,-5064.41015625,457.19000244140625,-16656.199951171875,4742.9998779296875,-11435.400390625,391.3999938964844,-2048.5000610351562,-1792.4000549316406,255.0,0.0,,-0.6173528751190448,0.2956270651254019,1.550794022808869,True,6,9.616524586113549,True,False,6,,76561198039309853,enpitsu,26.0,-3900.320068359375,-198.5800018310547,57.540000915527344,2942.9000854492188,15169.100341796875,-3885.5999755859375,-1797.4000549316406,1834.4000244140625,3751.9000244140625,255.0,128.0,False,-0.2981130046299946,2.349337272958133,0.7792973164368667,True,147.0,False,6,False,4,,CoYoTeSB99,5597548123169614830,8.0,-2931.4599609375,2629.8701171875,93.4000015258789,-367.00000762939453,-17389.200439453125,-154.49999809265137,5098.500061035156,-2024.2999267578125,-396.3999938964844,128.0,128.0,,0.5980321469734402,2.7027492099547508,-2.5933369567523825,True,238.0,False,False,3,4,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,-3576.070068359375,-4461.31982421875,614.7999877929688,9731.699829101562,-9729.500122070312,-4272.0001220703125,-6.299999952316284,-3.799999952316284,-2.199999988079071,255.0,128.0,False,-0.2805141443436835,-2.361347553424214,-1.5692888546261843,True,False,False,4,123.62538476144113,True,
25,1785,49,False,False,1,9170.305744799822,-3985.06005859375,-2623.360107421875,408.54998779296875,4626.199951171875,26272.60009765625,-185.49999237060547,-1494.1999816894531,-347.99999237060547,-5123.3001708984375,1.0,-0.7487477300425556,-1.1492568391820588,-1.5057890761468251,bf81d8692db,games5425898691,19.0,-4012.969970703125,-2840.669921875,388.75,1567.2999572753906,21273.1005859375,88.4000015258789,1434.7000122070312,-1844.1000366210938,4978.999938964844,255.0,156.0,,-0.058800787665103264,0.9402176135562651,1.400170483711147,True,7,0.0,False,False,8,,76561198039309853,enpitsu,26.0,-2590.27001953125,-417.9599914550781,17.059999465942383,9801.599731445312,-14090.400390625,-3.1999999284744263,-0.09999999776482582,0.5999999865889549,-1.2999999523162842,255.0,128.0,False,-0.016773668410256057,-2.1784081626828673,2.9520013816391433e-05,True,87.49618064716296,True,6,False,4,,CoYoTeSB99,5597548123169614830,8.0,-3350.18994140625,245.8000030517578,17.010000228881836,-3210.2999877929688,-13549.89990234375,2.800000011920929,2.800000011920929,-0.09999999776482582,1444.4999694824219,0.0,223.0,,-0.009736377936085372,-1.368380346091303,0.00012318019484092383,True,238.0,False,False,4,4,,Kiyûmi,883b1e5ee97b493b81d4577150825c47,8,-1035.5999755859375,-4842.7001953125,266.3699951171875,17916.800537109375,-1523.800048828125,-3911.4999389648438,4087.60009765625,-2473.3999633789062,42.89999961853027,128.0,128.0,False,-0.45218287009095703,-2.9848878130753764,-0.8215413844970323,False,4,False,6,124.0,False,
26,1808,50,False,False,0,6465.062914933318,3637.7099609375,531.0399780273438,213.55999755859375,8326.300048828125,4301.300048828125,11376.99951171875,5106.499938964844,-1611.7999267578125,-2706.400146484375,0.0,1.2294185839891818,2.6280306620097673,-1.8059491024998704,5597548123169614830,CoYoTeSB99,8.0,3545.360107421875,387.3900146484375,78.61000061035156,5304.89990234375,7095.0,2939.89990234375,2.3000000417232513,1.4000000059604645,-774.3000030517578,250.0,128.0,,0.009332310525589898,0.7451247614990547,0.0013013763429976708,True,4,238.0,False,False,6,,883b1e5ee97b493b81d4577150825c47,Kiyûmi,8.0,-456.9800109863281,4688.14013671875,18.799999237060547,-18055.10009765625,-12740.6005859375,3.3000001311302185,1.0000000149011612,-1.4000000059604645,1953.6000061035156,255.0,255.0,False,-0.00490454164251454,-2.4467693453847645,-3.0121371023335133e-06,False,70.75325610304394,True,4,False,6,,enpitsu,76561198039309853,26.0,1231.5799560546875,1365.1800537109375,17.059999465942383,-19253.00048828125,6545.10009765625,2.0999999344348907,1.1999999731779099,-0.5000000074505806,-1206.2000274658203,255.0,0.0,False,0.016755810755157967,2.8062701696237125,-0.0002806997375813569,True,105.0,False,False,6,4,,games5425898691,bf81d8692db,19,3888.550048828125,1069.97998046875,350.94000244140625,-1621.0000610351562,-21288.89892578125,-1918.0999755859375,-353.49998474121094,685.5999755859375,2317.4000549316406,255.0,128.0,,0.013039510017016398,-2.043874543006171,1.8361492558951158,True,8,False,8,0.0,False,
