,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,931,27,False,False,0,8527.793648678227,-3564.7099609375,-2959.4599609375,99.05000305175781,-14956.099853515625,10280.899658203125,6498.699951171875,-3927.6998901367188,4486.7999267578125,664.1000366210938,0.0,0.45404313609106506,0.22805542557995506,1.7904307821966183,bf81d8692db,games5425898691,21.0,-3423.31005859375,-3026.760009765625,16.020000457763672,-12211.700439453125,2425.0999450683594,-685.5999755859375,-3776.7999267578125,1376.0000610351562,-3753.900146484375,255.0,18.0,,0.0026177699973982584,2.982509363192046,0.03521432698144721,True,14,False,16,232.0,False,,76561198039309853,enpitsu,28.0,-641.6400146484375,-4765.7001953125,17.049999237060547,-2598.800048828125,5340.7000732421875,2.5999999046325684,0.0,0.0,-565.9999847412109,0.0,128.0,True,0.01686520088869284,1.645683602233036,5.673474469440137e-06,True,6,255.0,False,8,False,,Rapid Trixy,2535437462000297,7,-3427.72998046875,2750.010009765625,17.0,4346.400146484375,22585.400390625,2.3000000417232513,0.0,-0.3999999910593033,-10.59999942779541,255.0,128.0,,0.009600917641644377,1.3793477832695114,5.1535137410599846e-05,False,32.0,False,4,10,False,,kapivalpe,2512636459495351441,9.0,-3590.25,-1906.050048828125,102.33999633789062,-3957.9000854492188,-13246.400146484375,4081.6000366210938,0.0,3.100000023841858,530.2999877929688,255.0,128.0,False,0.016499420907604104,-1.695000366638741,-0.002654304523627719,True,91.25136355943576,True,18,14,False,
11,942,28,False,False,1,3951.448577694102,3990.489990234375,2682.75,323.4599914550781,8765.399780273438,14917.60009765625,10570.899658203125,2390.500030517578,-4735.7000732421875,-2803.0999755859375,1.0,-0.3794970978473774,1.7790670397565351,-0.814964024382192,2512636459495351441,kapivalpe,9.0,3891.93994140625,2672.39990234375,190.11000061035156,4697.900085449219,18055.50048828125,-655.5000305175781,-1738.800048828125,-1793.5000610351562,19.40000057220459,255.0,0.0,False,-1.01840169511814,1.099478417395733,1.362046890956621,True,15,False,18,56.75141517577631,True,,2535437462000297,Rapid Trixy,7.0,3241.429931640625,-3630.739990234375,17.0,-6808.800048828125,-21763.1005859375,3.6000001430511475,-0.0,-0.19999999552965164,-2199.4000244140625,255.0,0.0,True,-0.00958164287275552,-1.1856252496723891,-0.00021276786128786147,True,4,24.0,False,10,False,,enpitsu,76561198039309853,27,712.9299926757812,4620.43017578125,17.049999237060547,1553.2000732421875,-2640.1998901367188,2.5999999046325684,0.19999999552965164,-0.09999999776482582,-527.7999877929688,0.0,128.0,True,-0.01688365031865653,-1.4514858188573325,4.3254790366943365e-07,True,255.0,False,6,8,False,,games5425898691,bf81d8692db,21.0,3820.179931640625,2735.18994140625,17.389999389648438,5564.5001220703125,-11163.800048828125,117.39999771118164,-195.9000015258789,-580.6000137329102,-2377.7000427246094,255.0,0.0,,0.003797050071231603,-1.9697073686651754,0.013546840273937169,True,232.0,False,16,14,False,
12,996,30,True,False,1,2124.2615663483734,3005.760009765625,4892.2099609375,411.0299987792969,-17102.900390625,832.5,4103.0999755859375,5409.6002197265625,-1761.9999694824219,-1905.3999328613281,1.0,-0.438977754564441,1.284950787343256,-1.4294758627250719,2512636459495351441,kapivalpe,9.0,3083.590087890625,4922.85009765625,269.3699951171875,-6400.3997802734375,8419.199829101562,4875.899963378906,492.40001678466797,-3090.8999633789062,933.3999633789062,255.0,255.0,False,0.5193459220579211,0.8488768304216396,-1.4117105615164467,True,16,False,20,0.0,False,,2535437462000297,Rapid Trixy,8.0,934.7999877929688,-2466.340087890625,17.0,-6376.400146484375,14667.80029296875,3.3000001311302185,-0.0,-0.0,-880.5999755859375,254.0,71.0,False,-0.009589659972509287,1.1865369535896828,7.85636049482e-06,True,4,255.0,False,10,False,,enpitsu,76561198039309853,28,1018.1500244140625,5003.16015625,18.479999542236328,1005.6999969482422,-2662.9000854492188,-320.6999969482422,-302.99999237060547,646.9000244140625,1269.1999816894531,128.0,128.0,False,-0.009534539119307782,-1.819286405179346,0.05994148663257671,True,255.0,False,6,8,False,,games5425898691,bf81d8692db,21.0,2060.7900390625,2891.090087890625,84.41999816894531,-13313.199462890625,13048.299560546875,-145.50000190734863,-4108.900146484375,-3656.0000610351562,-7.900000214576721,255.0,128.0,,0.7908386138002361,-2.2964839358459366,-3.1395490617601833,True,223.0,False,18,15,False,
13,1041,31,False,False,0,10204.818664989161,-281.3299865722656,-5046.2900390625,222.8800048828125,16058.499755859375,-17995.2001953125,3547.9998779296875,-980.9999847412109,5448.3001708984375,2313.699951171875,0.0,-0.3836812228592858,1.0137970185419307,1.011859802415463,bf81d8692db,games5425898691,21.0,-349.17999267578125,-4855.0498046875,109.16000366210938,9889.600219726562,-11544.3994140625,3486.6000366210938,-871.6999816894531,-553.8000106811523,359.1999816894531,255.0,255.0,,-0.17507655317644763,-0.945135269015455,0.0010934045937666763,True,16,False,20,205.0,False,,76561198039309853,enpitsu,28.0,-1015.3400268554688,-4852.7998046875,160.74000549316406,-450.60001373291016,2807.5,-382.40001678466797,4838.399963378906,-212.70000457763672,-524.5000076293945,128.0,0.0,False,1.3858123274488663,2.144402277162277,0.625731641546638,True,8,223.0,False,10,False,,Rapid Trixy,2535437462000297,8,-93.45999908447266,224.69000244140625,17.0,7440.7000732421875,-11947.60009765625,3.400000035762787,0.7000000029802322,-1.4000000059604645,1113.0999755859375,254.0,227.0,False,0.00958861271713449,-1.0068506686566707,0.00013268523925115918,True,255.0,False,4,10,False,,kapivalpe,2512636459495351441,9.0,-1311.5699462890625,-4730.4501953125,17.049999237060547,13883.599853515625,1404.6000671386719,2.5999999046325684,-1.5000000596046448,0.19999999552965164,-177.29999542236328,255.0,128.0,False,0.016714426529180638,0.0817424466978078,0.00018138265480124679,True,0.0,False,20,16,False,
14,1294,31,False,False,1,5171.291904744924,-67.61000061035156,59.279998779296875,126.12999725341797,-11614.000244140625,6126.9000244140625,6436.300048828125,-1626.1000061035156,-3446.400146484375,-4634.4000244140625,1.0,-0.2539767742549818,0.13548548576937317,0.26963019002871574,2535437462000297,Rapid Trixy,7.0,34.880001068115234,-43.380001068115234,69.20999908447266,-7081.9000244140625,8802.899780273438,-1270.1000213623047,4440.5999755859375,3244.8001098632812,-41.19999885559082,254.0,255.0,,0.6360497212755073,0.8175524310177985,0.212240448941645,True,4,False,4,0.0,False,,2512636459495351441,kapivalpe,9.0,-0.0,-2353.340087890625,17.049999237060547,-0.0,14096.099853515625,2.5,-0.7999999821186066,-0.0,0.0,251.0,,,-0.016701057873966443,1.5708029725165553,-5.561496969887195e-08,True,False,114.0,False,False,False,,enpitsu,76561198039309853,28,-134.49000549316406,207.8699951171875,92.04000091552734,14476.300048828125,-17731.500244140625,2116.9000244140625,4255.4998779296875,3484.2001342773438,0.7000000029802322,255.0,128.0,,-0.7483885244406909,-2.256999511696611,0.000134860578250822,True,0.0,False,1,2,False,,games5425898691,bf81d8692db,21.0,-2133.080078125,3798.0,17.010000228881836,-18261.500244140625,9842.000122070312,1.899999976158142,0.5000000074505806,-0.29999999329447746,-2.800000011920929,255.0,128.0,,-0.009589679701505148,0.4947170891290006,5.4375927631655795e-05,True,0.0,False,False,False,False,
15,1382,35,False,False,1,8460.804446930368,-3216.929931640625,-2253.85009765625,102.83000183105469,9540.2001953125,7325.30029296875,5758.499755859375,3914.89990234375,-1484.1000366210938,-4297.699890136719,1.0,0.7311695909362511,2.242583260649104,-2.312698054516475,2512636459495351441,kapivalpe,9.0,-3338.06005859375,-2389.010009765625,17.049999237060547,-1158.1999969482422,13423.599853515625,3.1999999284744263,0.7000000029802322,-0.29999999329447746,-2219.2999267578125,174.0,0.0,False,-0.01683155670674949,1.5491022227019173,7.092329486853134e-06,True,False,False,False,22.0,False,,2535437462000297,Rapid Trixy,7.0,-1747.800048828125,-2435.389892578125,16.6200008392334,-8286.599731445312,-13328.1005859375,79.40000057220459,-36.80000066757202,-19.299999475479126,-3.8999998569488525,254.0,128.0,,-0.010785155334658179,-1.0126250766454339,-0.002217647136435025,True,6,0.0,False,6,False,,enpitsu,76561198039309853,28,-112.94999694824219,-1320.77001953125,17.049999237060547,-1052.5,-3831.6000366210938,2.5999999046325684,-2.800000011920929,0.7000000029802322,0.0,255.0,0.0,,-0.016850896717595844,-1.3026883076278792,-9.18454759900403e-06,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,21.0,-3446.070068359375,-1637.2900390625,17.0,65.3000020980835,-22999.89990234375,1.0000000149011612,-0.0,-0.0,1.2999999523162842,255.0,129.0,,-0.009597798217761957,-1.5732590714420138,1.9448307349104227e-05,True,245.61084722959868,True,False,False,False,
16,1441,37,False,False,0,4849.106560677872,1350.199951171875,842.510009765625,179.41000366210938,3837.2000122070312,4900.299987792969,5132.39990234375,-520.2999877929688,-4191.099853515625,1491.6999816894531,0.0,0.4029974070563112,-1.4656558150259125,-0.08558063371559567,76561198039309853,enpitsu,28.0,1214.489990234375,762.1799926757812,121.75,1026.6000366210938,3540.2999877929688,3260.1998901367188,-947.0999908447266,2074.7000122070312,-2692.39990234375,128.0,255.0,False,0.04219686604736511,-0.4746515860286779,-0.010446896385496098,True,3,False,4,2.0,False,,bf81d8692db,games5425898691,22.0,1983.7099609375,3372.760009765625,17.010000228881836,-13083.1005859375,312.8000068664551,2.199999988079071,-4.900000095367432,0.0,-934.4000244140625,255.0,121.0,,0.009556550267855315,3.0813926447704194,-6.64518826266441e-05,True,False,247.0,False,False,False,,Rapid Trixy,2535437462000297,7,3269.7900390625,3268.77001953125,17.010000228881836,921.3999938964844,3030.7998657226562,2.199999988079071,0.09999999776482582,0.5999999865889549,577.5,0.0,91.0,False,0.00971879797731096,-1.7773169614567839,5.328687572236655e-06,True,,False,6,6,False,,kapivalpe,2512636459495351441,9.0,,,,,,,,,,,,,,,,True,,,,,,
17,1511,39,False,False,0,4377.917808164276,2111.52001953125,1958.6500244140625,176.83999633789062,446.5999984741211,15687.80029296875,4287.799987792969,4782.60009765625,1397.4000549316406,3342.60009765625,0.0,1.146254462987033,0.19450517572538373,-2.0490971082280476,76561198039309853,enpitsu,27.0,2110.969970703125,1857.010009765625,91.36000061035156,2170.800018310547,13710.2001953125,1957.1000671386719,-5265.9002685546875,-1566.3999938964844,-257.7000045776367,255.0,128.0,False,0.5582930504472148,1.1269556612253016,-0.47623417710634214,True,5,False,6,2.0,False,,bf81d8692db,games5425898691,22.0,1745.5400390625,1838.2900390625,17.010000228881836,2352.2000122070312,1786.3999938964844,2.3000000417232513,1.7000000178813934,-0.19999999552965164,1563.6000061035156,255.0,255.0,,0.009567278192176483,0.5298519794658827,2.9897499685211267e-05,True,False,240.0,False,False,False,,Rapid Trixy,2535437462000297,7,3025.56005859375,4044.14990234375,17.010000228881836,-8367.100219726562,-3574.89990234375,2.5,-1.0000000149011612,-0.29999999329447746,-2362.100067138672,254.0,0.0,False,0.009542484612312375,-2.764565708547488,-0.00012919872539688632,True,255.0,False,6,6,False,,kapivalpe,2512636459495351441,9.0,2789.330078125,4089.429931640625,17.049999237060547,9904.69970703125,2874.5001220703125,3.3000001311302185,-0.29999999329447746,0.0,2381.1000061035156,255.0,255.0,,0.01669074999942854,0.33014507591989517,4.041470740418679e-05,True,85.0,False,False,False,False,
18,1545,40,False,False,1,9499.307924516801,-2186.989990234375,-3845.10009765625,189.27000427246094,-9472.7001953125,9265.900268554688,-4095.10009765625,-4583.0999755859375,-1324.4000244140625,3638.699951171875,1.0,-0.3395594402393467,-1.8420260142999618,-0.9735255932558163,2535437462000297,Rapid Trixy,7.0,-2100.39990234375,-4015.97998046875,204.47999572753906,3024.1000366210938,2432.100067138672,92.5,685.2999877929688,-4962.39990234375,2270.2999877929688,254.0,255.0,False,-0.17741790317013684,1.4595142509071182,-1.1952674158969565,True,7,False,8,214.23474431037906,True,,2512636459495351441,kapivalpe,9.0,-2543.679931640625,-4589.16015625,17.059999465942383,13063.599853515625,3407.9000854492188,0.5999999865889549,-2.800000011920929,-0.29999999329447746,1936.300048828125,255.0,255.0,False,-0.016736187766892736,2.858252506023101,0.0002998736540996145,True,False,48.0,False,False,False,,enpitsu,76561198039309853,28,-2390.110107421875,-3564.5,16.93000030517578,-506.6999816894531,-13990.0,31.500000953674316,-5.199999809265137,3.100000023841858,2080.500030517578,255.0,255.0,False,-0.01702057202753757,-1.5799063253351444,0.00023006772366840271,True,2.0,False,6,6,False,,games5425898691,bf81d8692db,22.0,-1340.050048828125,-2452.39990234375,17.010000228881836,10915.999755859375,-100.50000190734863,2.3999999463558197,-0.09999999776482582,0.29999999329447746,2053.300018310547,255.0,255.0,,-0.009510236200112748,3.1290918337809037,0.00016194840020165193,True,255.0,False,False,False,False,
19,1549,41,False,False,0,3503.7344674036694,2309.389892578125,3725.2099609375,133.5800018310547,-4877.099914550781,-10436.500244140625,5568.599853515625,4982.300109863281,2150.2999877929688,2559.7000122070312,0.0,-0.3744005750136405,2.3897236121176157,-1.1565844752097745,76561198039309853,enpitsu,28.0,2382.800048828125,3692.14990234375,17.049999237060547,-1719.7000122070312,13849.69970703125,4.600000083446503,2.199999988079071,-6.9999998807907104,1409.9000549316406,255.0,255.0,False,0.016808507480770875,1.7627646372824157,-7.565170413630426e-05,True,6,False,6,2.0,False,,bf81d8692db,games5425898691,22.0,1239.239990234375,2443.739990234375,17.010000228881836,-10992.099609375,-1885.8000183105469,2.3999999463558197,0.9000000357627869,0.0,2297.899932861328,255.0,255.0,,0.00953481255077226,-2.925967619263084,9.322050250264707e-05,True,False,255.0,False,False,False,,Rapid Trixy,2535437462000297,7,2075.75,3991.780029296875,203.25,-2903.800048828125,-3290.10009765625,-198.50000381469727,-581.1999893188477,5361.6998291015625,1079.000015258789,255.0,255.0,False,0.19823541658824276,-1.4205423657605372,-1.8056572068051975,True,205.0,False,7,8,False,,kapivalpe,2512636459495351441,9.0,2427.3798828125,4547.5498046875,17.059999465942383,-12283.199462890625,-5532.39990234375,1.899999976158142,0.9000000357627869,0.3999999910593033,2169.7000122070312,252.0,255.0,False,0.016763900470685517,-2.6669359048428767,0.00010860741672364385,True,48.0,False,False,False,False,
20,1599,42,False,False,0,3978.2251163064325,1468.4100341796875,1940.6500244140625,124.56999969482422,1579.1000366210938,15080.400390625,8522.000122070312,4900.199890136719,-1966.3999938964844,2849.5999145507812,0.0,0.936750664543274,1.1610711003408591,-1.5614751248859902,bf81d8692db,games5425898691,22.0,1434.030029296875,1746.5,48.369998931884766,5402.0001220703125,5314.000244140625,2948.2000732421875,2058.5000610351562,-996.9000244140625,2051.1000061035156,255.0,128.0,,-0.0021017520105236775,0.9403505996870773,0.0037428238504349258,True,False,False,3,255.0,False,,76561198039309853,enpitsu,27.0,1312.5699462890625,3728.070068359375,17.049999237060547,2260.0999450683594,3828.5000610351562,2.7000001072883606,-0.7999999821186066,0.19999999552965164,0.0,255.0,128.0,False,0.016534028497171286,1.0374819743734183,1.538435394516474e-05,True,6,2.0,False,6,False,,Rapid Trixy,2535437462000297,7,1622.949951171875,2546.22998046875,46.209999084472656,-4849.800109863281,-12528.599853515625,3469.8001098632812,69.60000038146973,-33.59999895095825,1696.6999816894531,255.0,228.0,False,0.011100419696670815,-1.8629573543347187,0.0007574048430496692,True,139.0,False,8,10,False,,kapivalpe,2512636459495351441,9.0,493.7099914550781,3225.1201171875,17.059999465942383,-4624.200134277344,7382.2998046875,1.1999999731779099,0.0,0.9000000357627869,-1045.0,255.0,128.0,False,0.016695277399506336,2.024745002287781,0.00040262055057941227,True,51.0,False,False,False,False,
21,1603,43,False,False,1,7672.3084256313605,-1491.6700439453125,-2151.320068359375,252.0399932861328,-4877.300109863281,8856.799926757812,19978.399658203125,4727.900085449219,-855.8000183105469,3593.5000610351562,1.0,-0.32065003254859287,-1.6078548499186596,-1.666841819540033,2535437462000297,Rapid Trixy,7.0,-1499.52001953125,-2286.179931640625,98.55999755859375,8700.499877929688,16615.899658203125,2435.2999877929688,-4636.700134277344,2957.5,56.70000076293945,254.0,143.0,False,-0.5924198939253837,1.5610228613884218,0.3391790545494642,True,9,False,10,139.0,False,,2512636459495351441,kapivalpe,9.0,-438.04998779296875,-3365.72998046875,17.059999465942383,2083.0999755859375,-9240.499877929688,2.0000000298023224,0.09999999776482582,-0.19999999552965164,-2193.0999755859375,255.0,0.0,False,-0.016670865383348794,-1.7751648799650137,-0.00012361622768096637,True,False,51.0,False,False,False,,enpitsu,76561198039309853,28,-1358.25,-3805.47998046875,17.049999237060547,-3153.0999755859375,-5341.099853515625,2.7000001072883606,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,False,-0.016558119690943167,-1.0374820971098317,1.6713623386371292e-05,True,2.0,False,6,6,False,,games5425898691,bf81d8692db,22.0,-1524.0400390625,-1834.3900146484375,105.5999984741211,-5409.4000244140625,-5291.099853515625,3328.9999389648438,-139.3000030517578,158.29999923706055,1433.9999389648438,255.0,89.0,,0.19886162174868297,-1.2297210203650903,0.014184650360130663,True,255.0,False,4,False,False,
22,1754,48,False,True,1,5670.965858960962,-2872.68994140625,902.4500122070312,257.8699951171875,19021.700439453125,21493.00048828125,-3084.5001220703125,-4451.499938964844,959.4000244140625,3906.7999267578125,1.0,-0.6003346319710968,-1.153957802987963,2.469080896545052,2512636459495351441,kapivalpe,9.0,-3061.030029296875,717.219970703125,193.08999633789062,15527.80029296875,12918.699951171875,2564.2001342773438,3242.3001098632812,4321.700134277344,1029.1999816894531,128.0,0.0,,0.13948835410683919,2.354754298650573,0.7016472650692057,True,3,False,4,0.0,False,,2535437462000297,Rapid Trixy,7.0,-1998.56005859375,2945.409912109375,17.010000228881836,2912.0001220703125,-13774.100341796875,2.0999999344348907,-0.0,0.5999999865889549,0.0,254.0,128.0,False,-0.009567484469822496,-1.77915227518876,5.680840639631921e-05,True,12,255.0,False,12,False,,enpitsu,76561198039309853,28,-2974.820068359375,1093.510009765625,223.00999450683594,6107.2998046875,-959.5999908447266,296.70000076293945,3645.5999755859375,-4055.4998779296875,715.5000305175781,128.0,0.0,,0.1344884676235029,-2.262182865385686,1.4780577441691305,True,213.0,False,9,10,False,,games5425898691,bf81d8692db,21.0,580.1199951171875,3505.360107421875,17.010000228881836,6836.400146484375,17898.1005859375,2.0999999344348907,-0.09999999776482582,-0.0,1507.4000549316406,255.0,225.0,,-0.009589463769512323,1.8812580377826045,-1.025428989920502e-05,True,255.0,False,6,4,False,
23,1769,49,False,False,1,4138.678732702483,-1862.3800048828125,2054.550048828125,155.89999389648438,525.9999847412109,8055.7000732421875,12895.6005859375,-5498.499755859375,2186.699981689453,-991.8000030517578,1.0,-0.34047712195480134,2.7546272140310166,0.5945900673711111,2535437462000297,Rapid Trixy,7.0,-1790.1099853515625,2036.030029296875,16.149999618530273,4896.700134277344,-10863.800048828125,-38.09999942779541,-2216.999969482422,525.4999923706055,-854.1999816894531,40.0,255.0,False,0.03545104416979204,-1.911925117313287,-0.025688898310931567,True,12,False,12,227.0,False,,2512636459495351441,kapivalpe,9.0,-2239.090087890625,1405.5899658203125,197.69000244140625,13674.300537109375,11502.7001953125,-406.50001525878906,2737.2000122070312,3318.599853515625,1298.0999755859375,255.0,128.0,,0.43938868437848283,2.3084686876896447,-1.2646535165579695,True,4,0.0,False,4,False,,enpitsu,76561198039309853,28,-2608.340087890625,1035.9100341796875,208.97999572753906,6107.2998046875,-959.5999908447266,-965.9999847412109,2006.1000061035156,-2190.2000427246094,279.0999984741211,128.0,128.0,,0.09385108216657514,-2.312359107221692,-0.769960561971243,True,213.0,False,10,10,False,,games5425898691,bf81d8692db,21.0,512.0599975585938,4405.8701171875,17.010000228881836,-8450.499877929688,13225.30029296875,2.199999988079071,-2.0999999344348907,-1.7000000178813934,1877.5999450683594,0.0,255.0,,-0.009701184032533224,0.9305365537618029,-2.2960017704764182e-05,True,255.0,False,6,4,False,
24,1863,52,False,False,0,10138.698499986087,1698.5799560546875,-4661.08984375,673.6500244140625,3586.199951171875,-17391.199951171875,-2664.7000122070312,5242.60009765625,-2328.5000610351562,-1758.6000061035156,0.0,0.5535436933778932,2.172216396222922,-1.2130348259027315,bf81d8692db,games5425898691,21.0,1673.9000244140625,-4514.919921875,562.1599731445312,9698.699951171875,-3105.0,1364.9000549316406,3132.7999877929688,-532.7999877929688,-3155.10009765625,255.0,0.0,,0.053889507856663264,-1.7929612278627247,0.7608370506953969,True,4,False,8,124.17303228891028,True,,76561198039309853,enpitsu,28.0,1030.1500244140625,-3103.030029296875,17.059999465942383,3282.39990234375,-13508.299560546875,1.1999999731779099,-0.09999999776482582,0.9000000357627869,-59.20000076293945,255.0,128.0,,0.01674850356662626,-1.3395676546935955,9.398038988315342e-05,True,10,243.0,False,10,False,,Rapid Trixy,2535437462000297,7,1626.219970703125,-2314.669921875,17.010000228881836,10500.899658203125,-2399.199981689453,2.0999999344348907,0.5999999865889549,0.3999999910593033,0.0,254.0,128.0,False,0.009490362189343559,-0.2246239104016271,-4.430083050341261e-05,True,255.0,False,12,12,False,,kapivalpe,2512636459495351441,9.0,3545.93994140625,-2915.3798828125,78.08999633789062,-803.0999755859375,14885.400390625,3232.7999877929688,-1518.0999755859375,-341.5999984741211,1618.2000732421875,255.0,155.0,False,0.12038925966726045,1.9068690918306592,0.007136030360742418,True,0.0,False,6,4,False,
25,1898,53,False,False,0,9570.051403884505,2087.25,-3953.18994140625,94.5199966430664,1465.5999755859375,7612.8997802734375,4904.100036621094,-5494.0997314453125,1057.699966430664,-2166.9000244140625,0.0,-1.3285125924218293,2.1459625887079,-1.066476981654606,76561198039309853,enpitsu,28.0,1924.6500244140625,-4179.52001953125,22.020000457763672,8373.499755859375,4095.7000732421875,2995.1998901367188,1.5999999642372131,1.1999999731779099,2201.6000366210938,128.0,255.0,,0.016974640033705937,0.49744546588033195,-1.3644346804755153e-05,True,10,False,11,236.14282149140553,True,,bf81d8692db,games5425898691,21.0,2724.89990234375,-5007.509765625,37.4900016784668,6829.2999267578125,1887.2000122070312,-1070.999984741211,-1621.0000610351562,3766.7001342773438,-2136.7999267578125,255.0,240.0,,-0.011350741865195812,0.46196148524721137,-0.5522115806518261,True,4,109.0,False,8,False,,Rapid Trixy,2535437462000297,7,2269.5400390625,-3078.639892578125,17.010000228881836,-529.5000076293945,-9121.199951171875,2.3999999463558197,0.5999999865889549,1.899999976158142,2173.9999389648438,170.0,255.0,False,0.009529376974177883,-1.6169966454865239,0.0002300883364844205,True,255.0,False,12,12,False,,kapivalpe,2512636459495351441,9.0,3095.070068359375,-525.010009765625,15.829999923706055,-7739.69970703125,16650.2001953125,41.10000133514404,168.1999969482422,-12.400000095367432,281.200008392334,174.0,128.0,False,0.01713015258425044,2.0516167861268926,0.000523104911120653,True,22.0,False,6,6,False,
26,1939,55,False,False,0,8590.36550983501,2302.6298828125,-2832.64990234375,97.69000244140625,1270.8000183105469,6620.999755859375,2820.5999755859375,-5654.2999267578125,1085.2999877929688,-1688.0999755859375,0.0,0.9779861249699675,0.1397504661489502,-1.5185431378386784,76561198039309853,enpitsu,28.0,2557.60009765625,-2934.909912109375,65.29000091552734,3406.6000366210938,9277.2998046875,-3588.2000732421875,2675.4998779296875,-371.89998626708984,-955.8999633789062,0.0,255.0,,-0.382774423480528,1.458049074324903,0.45602414621117704,True,12,False,12,225.0,False,,bf81d8692db,games5425898691,21.0,2650.860107421875,-3399.909912109375,17.010000228881836,-7334.89990234375,16616.8994140625,-0.29999999329447746,-0.3999999910593033,0.7000000029802322,88.50000381469727,255.0,128.0,,0.009592240734756959,1.9963360977924784,-0.00010541197180128228,True,4,52.59317838504748,True,8,False,,Rapid Trixy,2535437462000297,7,3058.110107421875,-3112.60009765625,17.010000228881836,2841.7999267578125,13639.000244140625,0.09999999776482582,0.0,0.0,2256.4999389648438,255.0,255.0,False,0.009574023520288326,1.4335267667155127,-8.113724097676094e-06,True,208.01038251128247,True,12,12,False,,kapivalpe,2512636459495351441,9.0,3644.9599609375,638.6300048828125,17.049999237060547,6909.6002197265625,-9595.599975585938,2.5999999046325684,1.2999999523162842,-2.5999999046325684,-1697.2999572753906,255.0,110.0,False,0.01672778044770269,-1.080601609403843,0.00025179792642530724,True,22.0,False,6,6,False,
