,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
33,2363,51.0,False,False,1,5051.866701495527,3948.4599609375,1114.5999755859375,723.8800048828125,-13030.30029296875,19624.3994140625,-3676.0000610351562,-5102.300109863281,-380.8000183105469,3133.900146484375,1.0,-0.40010066873914957,-1.571191583176608,-0.5465438852763825,76561198020823127,JUGOŁINGDAŁN,15.0,4049.469970703125,948.489990234375,689.0,-3561.099853515625,14801.700439453125,4529.2999267578125,-2317.100067138672,99.70000267028809,-403.49998474121094,255.0,255.0,,0.17969537392129434,1.5892948370257396,-1.567066014220156,True,232.0,False,8,6,False,,76561198018571494,PomiJAJONC,17.0,3874.47998046875,-689.9099731445312,21.6299991607666,4592.9998779296875,13254.3994140625,619.7000122070312,326.89998626708984,-1553.0000305175781,1444.4000244140625,255.0,255.0,,0.05844386953529934,1.9178938309389275,-0.12036803531837953,True,False,255.0,False,False,False,,enpitsu,76561198039309853,25,1767.199951171875,4765.81982421875,17.049999237060547,-8353.900146484375,1110.199966430664,3.1999999284744263,0.09999999776482582,-0.0,4390.299987792969,128.0,128.0,False,-0.01668725420789476,-1.6461416581873958,7.154555970361753e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-3965.360107421875,4.920000076293945,55.7400016784668,-2991.6000366210938,-8653.499755859375,1759.1999816894531,-175.79999923706055,1552.5999450683594,271.1000061035156,0.0,128.0,,-0.2204934440606125,1.9246112607252406,0.5400610290585904,,,False,6,6,False,
34,2407,53.0,False,False,0,9166.029484527888,-2119.090087890625,-3944.06005859375,341.42999267578125,-352.5,18486.500244140625,10859.300537109375,5240.5999755859375,2919.1000366210938,-120.0,0.0,-0.05909841555002044,-0.6479790417290044,-2.791401636118418,76561198039309853,enpitsu,25.0,-2055.2099609375,-4191.0400390625,251.38999938964844,-5105.799865722656,14849.3994140625,2362.5,-5254.1998291015625,1019.4000244140625,1266.2999725341797,255.0,0.0,False,-0.43433470494662835,2.1491771066514676,0.11240183960891895,True,171.0,False,2,1,False,,bf81d8692db,games5425898691,21.0,3192.8701171875,-134.24000549316406,17.010000228881836,-9052.000122070312,-7372.39990234375,0.19999999552965164,2.3999999463558197,2.0000000298023224,1952.2999572753906,255.0,167.0,,0.009554135775748854,-2.3943996986312217,-2.694854955668611e-05,True,6,245.57046860776921,True,6,False,,JUGOŁINGDAŁN,76561198020823127,15,-2614.199951171875,-3950.85009765625,280.760009765625,12128.199462890625,-17096.8994140625,-9465.700073242188,4753.2000732421875,1068.1999969482422,-2552.4000549316406,0.0,0.0,True,-0.18178177059761708,0.26725038296834297,1.7530282942350908,True,150.4738407211919,True,8,False,8,,PomiJAJONC,76561198018571494,17.0,-2710.93994140625,-452.8399963378906,17.010000228881836,8120.2001953125,10300.0,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,2309.600067138672,255.0,255.0,,0.009534116936646048,0.9699226796365557,1.7423132781965723e-05,True,255.0,False,False,False,False,
35,2508,56.0,False,False,1,7579.6834259645575,2234.300048828125,-2320.60009765625,226.25,2541.999969482422,13572.2998046875,14725.6005859375,5937.1002197265625,-770.8000183105469,-394.39998626708984,1.0,-1.0425354371439401,1.4782743448450206,-3.079738284887759,76561198018571494,PomiJAJONC,17.0,2233.570068359375,-2410.679931640625,79.22000122070312,2840.4000854492188,10386.199951171875,-201.20000839233398,-1914.6000671386719,-1372.7999877929688,4234.700012207031,0.0,128.0,,1.1146595252082454,-1.3338081610446975,0.11037271580125459,True,255.0,False,4,3,False,,76561198020823127,JUGOŁINGDAŁN,15.0,59.79999923706055,2844.320068359375,95.62000274658203,243.89999389648438,-21732.7001953125,-108.90000343322754,5499.69970703125,53.60000133514404,0.0,255.0,128.0,False,-1.5604443146079092,-1.5813070480979987,0.000763130955582385,True,11,134.0,False,12,False,8.0,enpitsu,76561198039309853,25,3172.85009765625,-1893.81005859375,17.030000686645508,17349.89990234375,-7594.000244140625,5.799999833106995,0.7999999821186066,-0.19999999552965164,2090.0999450683594,255.0,255.0,False,-0.01676709524391725,-2.80517787089693,-2.9127534485356094e-05,True,59.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-777.8200073242188,-1877.2900390625,17.010000228881836,-12996.400146484375,-18256.199951171875,2.3999999463558197,1.5999999642372131,2.5,-656.2999725341797,255.0,0.0,,-0.009602691799313539,-0.95441594070018,-0.00014243014445310283,True,154.0,False,6,6,False,
36,2712,64.0,False,False,0,9711.744115730287,-2935.260009765625,-4355.22998046875,107.62999725341797,-2861.400146484375,15191.600341796875,1527.7000427246094,2690.8999633789062,2159.600067138672,-3004.5999145507812,0.0,1.1720406972804736,1.4258468444820698,-0.05252784700473286,76561198039309853,enpitsu,25.0,-2876.06005859375,-4491.25,15.569999694824219,-3029.7000122070312,7587.80029296875,-548.8000106811523,-736.6000366210938,-743.8999938964844,-848.6000061035156,255.0,128.0,False,0.049907917589836225,1.96777909295367,-0.011312998318361854,True,248.58307962776513,True,4,4,False,,bf81d8692db,games5425898691,20.0,-68.56999969482422,-4542.1298828125,17.010000228881836,-3513.599853515625,267.00000762939453,2.5,1.4000000059604645,-0.3999999910593033,-1085.8000183105469,255.0,21.0,,0.009446578789020312,-3.138394220678979,-0.00015213351341201165,True,8,185.0,False,8,False,,JUGOŁINGDAŁN,76561198020823127,15,-1532.72998046875,551.0900268554688,17.010000228881836,-11713.1005859375,2691.6000366210938,2.3999999463558197,-0.19999999552965164,0.0,2381.4999389648438,255.0,255.0,False,0.009519033401242943,2.9786867036033136,-2.4699060313578393e-05,True,226.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,-3059.47998046875,-1792.550048828125,17.010000228881836,0.0,0.09999999776482582,2.199999988079071,-0.7000000029802322,0.19999999552965164,0.0,128.0,128.0,,0.00961225345437376,-1.926810780967162,-6.776237935419379e-07,True,255.0,False,4,4,False,
37,2738,65.0,False,False,0,8437.16450209047,-3190.06005859375,-2979.300048828125,94.36000061035156,-2289.7000122070312,13003.399658203125,586.1999893188477,-2143.8999938964844,829.3000030517578,-3004.5999145507812,0.0,0.588748265792814,-0.5235211509743937,1.7433832324124765,76561198039309853,enpitsu,25.0,-3147.81005859375,-3219.43994140625,48.459999084472656,-1001.1000061035156,18386.500244140625,3161.199951171875,-517.2999954223633,-17.799999713897705,1467.4000549316406,255.0,128.0,False,0.02961398349004453,1.6911180941146373,0.002234824890091517,True,174.45290325277594,True,6,5,False,,bf81d8692db,games5425898691,20.0,-414.20001220703125,-4345.64013671875,17.010000228881836,1159.1000366210938,-1864.1999816894531,2.3000000417232513,0.5999999865889549,0.09999999776482582,-0.09999999776482582,0.0,128.0,,0.009797584620981152,2.1275153586053954,6.874488407128878e-06,True,8,185.0,False,8,False,,JUGOŁINGDAŁN,76561198020823127,15,-2686.1298828125,334.9200134277344,17.010000228881836,-12857.80029296875,-5310.30029296875,2.199999988079071,-0.5999999865889549,0.0,2.0999999344348907,255.0,128.0,False,0.009553767715446896,-2.749604864231828,-5.571199247199636e-05,True,226.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,-3188.719970703125,-2238.409912109375,19.469999313354492,-2049.9000549316406,-11704.3994140625,2955.7000732421875,1.0000000149011612,7.400000095367432,879.5999908447266,255.0,128.0,,0.009530162663486101,-1.6949056891473153,-0.00015643680606403936,True,216.0,False,5,4,False,
38,2741,65.0,False,False,0,8282.849669538298,-3219.669921875,-2810.22998046875,97.62999725341797,-4999.2999267578125,26464.29931640625,1223.1999969482422,1856.199951171875,1246.500015258789,-88.80000114440918,0.0,0.5425465594175704,-0.9569851211901834,1.4943258002908917,76561198039309853,enpitsu,25.0,-3156.0400390625,-3089.47998046875,67.77999877929688,-1925.5999755859375,22762.80029296875,2655.4000854492188,-4693.800048828125,-841.3999938964844,1404.1999816894531,255.0,255.0,False,0.13794258560018077,1.7892575560241246,0.008335258913436177,True,176.0,False,6,5,False,,bf81d8692db,games5425898691,20.0,-401.8299865722656,-4365.509765625,17.010000228881836,1741.7999267578125,-2798.9999389648438,2.3000000417232513,0.5999999865889549,0.19999999552965164,0.0,0.0,128.0,,0.009797584620981152,2.1275153586053954,6.874488407128878e-06,True,8,185.0,False,8,False,,JUGOŁINGDAŁN,76561198020823127,15,-2898.93994140625,239.35000610351562,17.010000228881836,-12364.599609375,-6626.400146484375,2.3000000417232513,0.29999999329447746,0.09999999776482582,1763.6000061035156,255.0,255.0,False,0.009546020715323405,-2.6290150383392317,0.00019826069233859806,True,226.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,-3206.93994140625,-2366.3798828125,49.97999954223633,-2093.6000061035156,-17006.700439453125,2870.1998901367188,4072.0999145507812,-305.2000045776367,457.40001678466797,255.0,128.0,,0.07109093366879919,-1.6406521120497566,-0.0007969218456962087,True,216.0,False,6,5,False,
39,2743,65.0,False,False,1,3404.8471177256083,3253.75,2683.580078125,119.80000305175781,6055.7000732421875,6351.6998291015625,8898.900146484375,5930.9002685546875,137.5,-897.0999908447266,1.0,-0.43363303078957727,1.0769723838841934,1.346902610345561,76561198018571494,PomiJAJONC,17.0,3224.429931640625,2508.340087890625,71.3499984741211,2096.199951171875,17057.900390625,2310.0999450683594,-5490.8001708984375,313.8999938964844,40.0,255.0,128.0,,-0.6621536917316311,1.6223727672531618,0.0034925051641464654,True,216.0,False,6,5,False,,76561198020823127,JUGOŁINGDAŁN,15.0,2978.6201171875,-190.60000610351562,17.010000228881836,11575.50048828125,7881.5997314453125,2.3999999463558197,-0.9000000357627869,-0.5000000074505806,2035.2999877929688,255.0,255.0,False,-0.009557082399838959,2.4998283540010506,0.00013500502642132742,True,12,226.0,False,12,False,,enpitsu,76561198039309853,25,3168.89990234375,2940.919921875,83.0,1930.0999450683594,-21819.89990234375,1953.8999938964844,5205.5999755859375,1632.4000549316406,697.2000122070312,255.0,255.0,False,-0.6061326881534684,-1.8702046551100582,0.006018760771329308,True,176.0,False,5,False,6,,games5425898691,bf81d8692db,20.0,384.8399963378906,4392.830078125,17.010000228881836,-2275.8999633789062,3656.9000244140625,2.3000000417232513,-0.7000000029802322,-0.19999999552965164,0.0,0.0,128.0,,-0.009778719795318606,-2.1275154778116447,1.7354034366367716e-05,True,185.0,False,8,8,False,
40,2850,69.0,False,False,1,2876.3786179048716,-1782.8299560546875,4092.419921875,115.51000213623047,2640.8999633789062,14446.300048828125,-5.899999737739563,1871.0000610351562,3915.2999877929688,-4143.500061035156,1.0,1.1752711124718682,-2.8483862943445843,-1.013005996351826,76561198020823127,JUGOŁINGDAŁN,15.0,-1858.219970703125,3999.199951171875,17.010000228881836,-11737.2998046875,17297.19970703125,2.3000000417232513,-0.19999999552965164,0.19999999552965164,-1985.0999450683594,255.0,0.0,False,-0.00956134683726145,1.04510541898878,-3.457884327572764e-05,True,183.0,False,12,12,False,,76561198018571494,PomiJAJONC,17.0,1322.010009765625,2397.5400390625,17.020000457763672,-11366.99951171875,-8342.39990234375,0.7999999821186066,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,-0.009539719753521251,-0.6331395639316467,-5.966019532964918e-05,True,6,216.0,False,6,False,,enpitsu,76561198039309853,25,2946.31005859375,3828.840087890625,17.059999465942383,-10196.599731445312,9383.499755859375,2.0000000298023224,-5.699999928474426,5.099999904632568,881.3999938964844,255.0,255.0,False,-0.01673805881346171,0.7388391646439858,4.24207184150544e-06,True,176.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-1086.0899658203125,4393.759765625,17.0,-8726.099853515625,7910.2001953125,3.6000001430511475,0.9000000357627869,-0.9000000357627869,-139.89999771118164,255.0,128.0,,-0.00955760520328776,0.7548236888618036,0.0001748383475425257,True,130.0,False,10,10,False,
41,2862,69.0,False,False,0,10166.292378363103,1690.72998046875,-4691.7001953125,110.38999938964844,14522.7001953125,-1796.199951171875,5598.2000732421875,-1594.4999694824219,-4896.300048828125,2986.099853515625,0.0,-0.22021083782837536,1.4110775097762056,-2.1193833700676845,bf81d8692db,games5425898691,20.0,1544.6700439453125,-4766.6201171875,39.150001525878906,9904.400024414062,-7022.39990234375,2651.099853515625,3760.0,-725.8000183105469,-1787.2999572753906,255.0,194.0,,0.02409271203830949,-0.4406115163228242,0.06500640336242744,True,130.0,False,11,10,False,,76561198039309853,enpitsu,25.0,-2416.64990234375,-4059.449951171875,17.059999465942383,13808.900146484375,-2015.3999328613281,1.5000000596046448,1.4000000059604645,0.0,165.10000228881836,255.0,0.0,False,0.016741519134815353,-0.12632314826485003,-0.00016690262162230836,True,6,176.0,False,6,False,,JUGOŁINGDAŁN,76561198020823127,15,1959.780029296875,-4739.14990234375,17.010000228881836,-5619.0997314453125,-16468.800048828125,2.5,0.5999999865889549,-0.9000000357627869,-1992.5999450683594,128.0,0.0,False,0.009562486007724599,-1.9734263159086052,-3.5983313584906974e-05,True,183.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,-839.0399780273438,-2043.0899658203125,17.020000457763672,11366.99951171875,8342.39990234375,0.7999999821186066,0.29999999329447746,0.5000000074505806,0.0,255.0,128.0,,0.009539719753521251,0.6331395639316467,-5.966019532964918e-05,True,216.0,False,6,6,False,
42,2930,72.0,False,False,0,9802.534865343803,3175.7900390625,-3776.85009765625,166.88999938964844,7257.80029296875,21361.99951171875,5121.9000244140625,4620.5999755859375,-3078.0999755859375,-2274.7000122070312,0.0,0.09444604993246601,-2.1463778408031975,-1.7519467076152988,bf81d8692db,games5425898691,20.0,3078.169921875,-3995.35009765625,61.06999969482422,5757.5,18986.600341796875,2901.199951171875,-2638.5000610351562,-92.79999732971191,936.9000244140625,255.0,215.0,,0.06557073580885932,1.099377301372332,-0.010486127310661576,True,255.0,False,14,13,False,,76561198039309853,enpitsu,25.0,-55.83000183105469,-5036.080078125,17.059999465942383,330.8000183105469,2392.899932861328,1.5000000596046448,0.0,0.7000000029802322,5.099999904632568,128.0,128.0,False,0.016857810937554847,1.4350427466753728,-6.018879790990871e-05,True,6,206.0,False,6,False,,JUGOŁINGDAŁN,76561198020823127,15,1861.5899658203125,-4294.64990234375,17.010000228881836,18636.800537109375,-945.8999633789062,-0.09999999776482582,-5.799999833106995,0.19999999552965164,1329.7999572753906,255.0,128.0,,0.009543354492888219,0.001591957068887331,9.930897413790687e-05,True,123.74353565195555,True,12,False,12,,PomiJAJONC,76561198018571494,17.0,2223.780029296875,-682.5700073242188,17.020000457763672,13733.1005859375,-269.89999771118164,1.1999999731779099,0.19999999552965164,0.0,-2235.8999633789062,255.0,0.0,,0.009550622552173562,-0.0853676879701824,-3.5323572838798423e-05,True,216.0,False,6,6,False,
43,2996,74.0,False,False,1,7156.476730008279,-3527.0400390625,-486.0,177.44000244140625,1868.800048828125,2041.199951171875,1045.5999755859375,1342.4000549316406,592.2000122070312,784.8000335693359,1.0,0.42462054173804176,-1.4612921011112208,-1.3583593360095225,76561198018571494,PomiJAJONC,17.0,-3518.8798828125,-615.5,98.66999816894531,923.6000061035156,-2807.9998779296875,196.39999389648438,-4700.400085449219,-2855.7000732421875,20.59999942779541,0.0,128.0,,1.299466995063716,-2.1303476840172486,-0.013996176109474175,True,255.0,False,8,7,False,,76561198020823127,JUGOŁINGDAŁN,15.0,-3721.139892578125,40.59000015258789,17.010000228881836,3801.7999267578125,-21681.79931640625,2.0999999344348907,-0.0,-0.5000000074505806,330.60001373291016,255.0,128.0,,-0.009557570987747161,-1.776621847688791,-0.0001557489639907882,True,12,0.0,False,12,False,,enpitsu,76561198039309853,25,-25.219999313354492,2827.090087890625,17.059999465942383,741.6999816894531,-18279.100341796875,1.4000000059604645,-0.0,-0.3999999910593033,0.29999999329447746,255.0,128.0,False,-0.016789056506408034,-1.6114097090676835,-3.3005244622767755e-05,True,212.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-3591.419921875,-229.0399932861328,21.969999313354492,5803.800048828125,-21677.80029296875,3000.8999633789062,0.5999999865889549,10.800000429153442,-456.8000030517578,255.0,59.0,,-0.009461760926911098,-1.8234705626212642,0.00022505275296571902,True,205.0,False,16,14,False,
44,2997,74.0,False,False,0,6408.173951256047,3517.25,493.7200012207031,191.22000122070312,-5476.7999267578125,11186.199951171875,11707.7001953125,5938.2000732421875,714.1000366210938,477.09999084472656,0.0,-0.5345337998257902,1.476028560845275,-1.3398092383378508,bf81d8692db,games5425898691,20.0,3544.68994140625,410.19000244140625,48.540000915527344,-5585.7000732421875,21766.69921875,3173.599853515625,-506.8000030517578,-123.99999618530273,-461.1000061035156,255.0,128.0,,0.02265841069009789,1.7817790394724506,-0.0007465242467617337,True,205.0,False,16,14,False,,76561198039309853,enpitsu,25.0,19.020000457763672,-2674.7900390625,17.059999465942383,-742.2000122070312,18279.100341796875,1.4000000059604645,0.0,0.3999999910593033,0.09999999776482582,255.0,128.0,False,0.016789056506408034,1.6114097090676835,-3.3005244622767755e-05,True,6,212.0,False,6,False,,JUGOŁINGDAŁN,76561198020823127,15,3685.360107421875,139.22999572753906,17.010000228881836,-4582.0001220703125,21512.60009765625,2.0999999344348907,-0.09999999776482582,0.5999999865889549,107.89999961853027,255.0,128.0,,0.009558497904377421,1.7922981602451267,-8.083040185495582e-05,True,0.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,3510.47998046875,644.7999877929688,97.27999877929688,-1093.7000274658203,4222.099914550781,-210.59999465942383,4106.499938964844,3056.400146484375,-2011.0000610351562,0.0,128.0,,-1.348508481952117,-0.851358040807192,2.8198649122836987,True,255.0,False,8,7,False,
45,2998,74.0,False,False,1,7151.216669575517,-3504.699951171875,-496.82000732421875,219.47999572753906,3708.599853515625,1226.8000030517578,8585.10009765625,5475.7000732421875,2106.9000244140625,-1255.8999633789062,1.0,0.3535871731417881,-1.4756446119145397,-1.439431896242083,76561198018571494,PomiJAJONC,17.0,-3508.219970703125,-652.9000244140625,97.91000366210938,1352.2999572753906,-4856.700134277344,353.3000183105469,-1544.2999267578125,-2838.599853515625,-4450.400085449219,0.0,128.0,,1.3033163498047085,0.82190745864847,2.6951133559270843,True,255.0,False,8,7,False,,76561198020823127,JUGOŁINGDAŁN,15.0,-3685.360107421875,-139.22999572753906,17.010000228881836,4582.0001220703125,-21512.60009765625,2.0999999344348907,0.09999999776482582,-0.5999999865889549,107.89999961853027,255.0,128.0,,-0.009558497904377421,-1.7922981602451267,-8.083040185495582e-05,True,12,0.0,False,12,False,,enpitsu,76561198039309853,25,-17.780000686645508,2644.330078125,17.059999465942383,742.2000122070312,-18279.100341796875,1.4000000059604645,-0.0,-0.3999999910593033,0.09999999776482582,255.0,128.0,False,-0.016789056506408034,-1.6114097090676835,-3.3005244622767755e-05,True,212.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-3526.3701171875,-481.3800048828125,57.22999954223633,5564.4000244140625,-22204.7998046875,2232.2999572753906,2341.1000061035156,900.0,-120.60000419616699,255.0,128.0,,-0.05633621776006579,-1.7777872297454032,-0.014804309919909112,True,205.0,False,16,15,False,
46,3068,77.0,False,False,0,6049.234855026932,2597.4599609375,201.47999572753906,261.7900085449219,-3882.7999877929688,15654.7998046875,7548.2000732421875,1849.9000549316406,-5605.0,1077.3999786376953,0.0,0.3775569369873784,-0.4211793606279752,2.4249588408719127,76561198039309853,enpitsu,25.0,2554.510009765625,90.66000366210938,103.47000122070312,17458.599853515625,12541.700439453125,2107.7999877929688,-3877.0001220703125,3896.7999267578125,181.70000076293945,255.0,255.0,False,0.7458552422069279,0.8133981593206651,0.030896807449751807,True,183.0,False,8,7,False,,bf81d8692db,games5425898691,20.0,1563.8599853515625,2356.3798828125,17.010000228881836,-13661.700439453125,1921.199951171875,2.3999999463558197,-3.100000023841858,0.29999999329447746,-1707.8999328613281,255.0,88.0,,0.009563262465658268,2.9367743788938165,2.0494211175986888e-05,True,16,236.0,False,16,False,,JUGOŁINGDAŁN,76561198020823127,15,2052.89990234375,4339.6298828125,17.010000228881836,-8610.10009765625,-6853.499755859375,2.199999988079071,3.3000001311302185,2.7000001072883606,1686.6999816894531,128.0,128.0,,0.009602111496904703,-2.39841967278296,-5.058803009680977e-05,True,255.0,False,12,False,12,,PomiJAJONC,76561198018571494,17.0,,,,,,,,,,,,,,,,True,,,,,,
47,3115,79.0,False,False,1,8417.912110673376,-1948.739990234375,-2782.669921875,591.0,4862.9998779296875,20231.600341796875,6614.1998291015625,2494.9000549316406,5103.999938964844,-1929.6000671386719,1.0,-0.05190216229194837,2.2373182109757628,0.1011727419387619,76561198020823127,JUGOŁINGDAŁN,15.0,-1961.5799560546875,-2968.300048828125,485.0400085449219,-1693.699951171875,12013.399658203125,4716.300048828125,-3533.2000732421875,1829.4000244140625,-643.7999725341797,255.0,128.0,,0.4289201130080448,1.9745111633463985,0.5168395987031313,True,186.07269656273627,True,14,12,4,,76561198018571494,PomiJAJONC,17.0,2158.0400390625,-4391.4501953125,17.010000228881836,-5722.39990234375,4340.7000732421875,2.5999999046325684,-1.8000000715255737,1.5000000596046448,1875.5000305175781,255.0,255.0,,-0.009480873126163343,0.6719136389044735,0.0001007540352180833,True,False,85.0,False,False,False,,enpitsu,76561198039309853,25,-3583.27001953125,-1888.510009765625,17.010000228881836,10566.300048828125,3259.89990234375,17.100000381469727,-19.40000057220459,21.500000953674316,2441.3999938964844,255.0,255.0,False,-0.01532339842602706,2.778241431481134,0.0007580201451355726,True,183.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-727.8300170898438,-3464.860107421875,17.010000228881836,-10791.400146484375,-4461.9000244140625,2.5999999046325684,0.09999999776482582,-0.0,-2372.7999877929688,255.0,0.0,,-0.009549292490485181,-0.32939329241320175,2.849910538746361e-05,True,236.0,False,16,16,False,
48,3189,81.0,False,False,0,7674.349384967356,690.510009765625,-2368.570068359375,129.30999755859375,-24794.3994140625,316.1000061035156,5040.7000732421875,5006.600036621094,-502.00000762939453,-3268.2000732421875,0.0,1.0671556421234696,-1.8315336721964872,-2.8787078331319393,76561198039309853,enpitsu,25.0,842.3699951171875,-2431.14990234375,117.58000183105469,-19996.600341796875,-7679.000244140625,3615.10009765625,-274.20000076293945,1759.9000549316406,3321.7999267578125,128.0,0.0,,0.00322624252280201,-2.6251617785488897,0.013200239489201245,True,46.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,995.3900146484375,-1154.7099609375,149.17999267578125,-3305.8999633789062,-22452.5,-3735.1998901367188,5346.7999267578125,-930.9999847412109,890.9999847412109,255.0,151.0,,-1.392641686012599,2.545778283095213,1.9000086009672759,True,16,93.0,False,18,4,,JUGOŁINGDAŁN,76561198020823127,15,1379.25,-1837.969970703125,16.010000228881836,-12866.99951171875,-15010.0,207.80000686645508,43.400001525878906,-14.500000476837158,-198.60000610351562,255.0,128.0,,0.007134038325699547,-2.3082456920280325,0.0010630991246586238,True,0.0,False,12,4,14,,PomiJAJONC,76561198018571494,17.0,-353.8399963378906,1268.1600341796875,19.889999389648438,3632.5,-16688.599853515625,-2269.9000549316406,2541.199951171875,216.90000534057617,1026.1000061035156,255.0,0.0,,-0.04690572761418898,-1.4230154499196148,-0.00789596884091221,True,146.0,False,4,4,False,
49,3353,87.0,False,False,0,7950.89126851236,-2570.3701171875,-2632.590087890625,211.42999267578125,-26293.5009765625,20712.7001953125,-3114.5999145507812,3031.6000366210938,-3377.9998779296875,233.4000015258789,0.0,-1.2106314729175205,-1.7909816689714158,-2.99953891686199,bf81d8692db,games5425898691,20.0,-2391.179931640625,-2768.3701171875,174.27999877929688,-12643.299560546875,14406.099853515625,-60.10000228881836,-51.10000133514404,-5491.5997314453125,298.4000015258789,255.0,242.0,,0.19837539386679065,2.169961571899853,-0.5756516313338084,True,0.0,False,20,17,4,,76561198039309853,enpitsu,25.0,-2609.81005859375,-2877.64990234375,17.059999465942383,8522.7001953125,4146.7999267578125,2.3999999463558197,-1.7000000178813934,-0.5999999865889549,2279.7999572753906,255.0,128.0,False,0.016696759113283936,0.4719601582657727,0.00018080302408501244,True,10,255.0,False,10,False,,JUGOŁINGDAŁN,76561198020823127,15,-2982.06005859375,2361.080078125,82.11000061035156,5609.69970703125,20727.60009765625,-1090.999984741211,608.6000061035156,1033.499984741211,986.6000366210938,128.0,128.0,True,0.635616793237321,-2.68766300056743,1.4391324605689166,False,0.0,False,16,4,18,,PomiJAJONC,76561198018571494,17.0,-2659.610107421875,2106.030029296875,17.010000228881836,2534.7000122070312,-10176.699829101562,2.5,-1.2999999523162842,5.400000214576721,-851.5000152587891,255.0,0.0,False,0.009511586827703715,-1.313391936616531,-2.3000834887226315e-05,True,255.0,False,4,4,False,
